duration_D,app,har,source,t08,t11,Generated_Var_4,Generated_Var_6,Generated_Var_9,effort_D
0.35764515,0.67538506,0.79476714,1.471187,0.12427839,0.949483,0.7465113,0.7179793,-0.0518174,0.28050026
0.5395271,0.9593477,0.9273833,1.847864,0.24720192,1.1749822,0.98831856,0.9382229,-0.08181921,0.40593228
0.45801255,0.9459089,0.99253637,2.084493,0.37655187,0.8962418,0.67459387,0.7449384,-0.17720814,0.2906058
0.24648553,0.66037613,0.8062266,1.5274563,0.24159864,0.59380037,0.3637632,0.5017188,0.057325307,0.13391715
0.113225296,0.4401366,0.62727726,0.98591936,-0.12158662,0.5662072,0.3582077,0.37196398,0.4777395,-0.047647662
0.37585703,0.8864278,0.87617534,1.8074129,0.32511064,0.7102878,0.49800852,0.5790398,-0.06442589,0.21741787
0.07405285,0.32424733,0.5652956,0.8298443,-0.050928563,0.5076716,0.32488483,0.3470382,0.30855268,0.005295801
-0.010016812,0.3578872,0.62105477,0.82970065,-0.20382346,0.5623794,0.3673498,0.32679313,0.50034285,-0.09272387
-0.0053054225,0.22677179,0.6951802,0.8761183,-0.20292355,0.7577287,0.503377,0.41616622,0.42127803,-0.037497982
0.4414668,1.1054903,1.1072135,2.4734504,0.47909924,0.82810926,0.5532068,0.7107655,-0.16224086,0.29051706
0.35292032,0.90281767,0.9059383,1.8795043,0.35513523,0.5959651,0.41552734,0.50038695,-0.02658177,0.19619095
0.18259627,0.5408523,0.5768155,0.9502113,0.06441951,0.33932054,0.22173953,0.26165396,0.39264184,-0.008865488
0.57024795,1.152731,1.0180976,2.255035,0.46109423,1.0106443,0.83985305,0.8457888,-0.25332516,0.42267296
0.03846422,0.31781566,0.55855495,0.7647163,-0.057563122,0.39495933,0.23081732,0.2536072,0.51524305,-0.065410025
0.28713644,0.61479264,0.6919853,1.2134653,0.1811486,0.59747523,0.41781437,0.49836162,0.05442083,0.1421637
0.3210688,0.9044318,1.1092899,2.3444688,0.40561056,0.84498584,0.5239776,0.6858916,-0.054755583,0.18720183
0.28560773,0.7564999,0.95332116,1.8813971,0.32188714,0.7381002,0.46256337,0.61317116,-0.017695341,0.16862282
0.33152816,0.8888584,0.9668763,2.0522444,0.3593368,0.723647,0.45004067,0.6120984,-0.05937399,0.21207073
0.21759248,0.52863365,0.6139198,1.0353285,0.058203,0.49367738,0.33243462,0.3781255,0.17254785,0.06031868
0.27534705,0.6258389,0.6130568,1.1342083,0.17340118,0.36986154,0.2710055,0.3616094,0.13839838,0.09484201
0.2744955,0.7951408,0.8818799,1.763228,0.27579364,0.58451176,0.37022534,0.49745494,0.0062164827,0.13816762
0.23078972,0.61317503,0.7788878,1.4415163,0.23017417,0.60121536,0.38317162,0.50562495,0.0625228,0.12547418
-0.045889247,0.23394397,0.5798463,0.7618724,-0.14172748,0.48330852,0.2747345,0.27331668,0.5479448,-0.103393815
0.35267815,0.721932,0.83089495,1.4304926,-0.021968413,1.0389385,0.8089756,0.76073956,0.14779642,0.23968585
0.24604046,0.64560884,0.8328494,1.5788046,0.28135443,0.6260624,0.40192732,0.5291915,0.06077493,0.12629794
0.14319327,0.42920622,0.5673146,0.9101759,0.03385743,0.4457111,0.28607515,0.3382782,0.23862138,0.030433329
0.31421947,0.76246494,0.8738624,1.7733527,0.30634266,0.71209055,0.47548404,0.60352075,-0.055876266,0.19970694
0.5590031,1.295354,1.2893158,2.9125628,0.5529592,1.1006495,0.81549424,0.91437453,-0.29454067,0.41287997
0.7402958,1.2803086,1.2024125,2.493483,0.347587,1.678382,1.4731982,1.3201907,-0.046210635,0.57284504
0.019887136,0.33805916,0.5596247,0.8691577,-0.08002844,0.41325057,0.22277476,0.2840837,0.48995927,-0.08411403
0.2742018,0.61320436,0.68906635,1.1910831,0.1253406,0.5809811,0.4008759,0.4691932,0.06993858,0.13265043
-0.014000466,0.28843972,0.6510857,0.7794807,-0.26112494,0.66533893,0.45558125,0.36546722,0.51374495,-0.08351486
0.68536603,1.165332,1.1330752,2.4005892,0.3806242,1.5410931,1.3610388,1.2304022,-0.1312506,0.5258343
0.1624558,0.5692161,0.7492958,1.3995355,0.19004951,0.50814176,0.2934951,0.38678724,0.13377993,0.05633244
0.46976456,0.83221674,0.87104183,1.6660037,0.21882962,1.0629902,0.8670023,0.83296376,-0.050193295,0.35833636
0.40601927,0.83307546,0.8654368,1.67931,0.24694908,0.8764113,0.6788575,0.7065212,-0.08981826,0.2759147
0.08554652,0.41762555,0.5801493,0.9553243,-0.016256664,0.45881042,0.27808723,0.30379665,0.28678033,-0.01018867
0.159834,0.6695217,0.8360452,1.7155405,0.21436235,0.47964528,0.24230546,0.32147297,0.2535929,0.020573262
0.33409074,0.7975878,1.0106081,1.6990232,-0.11554664,1.2595565,1.015995,0.8748284,0.22405486,0.22899881
0.30967617,0.77341324,0.8727793,1.7943032,0.3045498,0.6831163,0.44409126,0.576812,-0.04458317,0.1789012
0.41267747,0.77023727,0.84341323,1.5860375,0.1981517,1.0359944,0.8412853,0.8284274,-0.05052925,0.3350853
0.29622173,0.6299219,0.74564147,1.313051,0.07448287,0.7887328,0.5705104,0.5825707,0.031781882,0.17383364
0.5222245,1.3276958,1.3989764,3.1993868,0.5954816,1.0795193,0.7208564,0.8862078,-0.22453326,0.31866542
0.42952323,0.7889471,0.7967189,1.4916803,0.2510077,0.8676384,0.69040984,0.7031063,-0.048671,0.28881755
0.072880775,0.4033164,0.6022404,1.0187423,-0.06264714,0.5012145,0.29856652,0.3856008,0.3812716,-0.05150737
-0.08185201,0.17923471,0.6578061,0.7645753,-0.19795753,0.61663294,0.379927,0.32992142,0.5917766,-0.09661984
0.10286069,0.59749085,0.8378742,1.6665145,0.25347722,0.53382784,0.27863976,0.34230703,0.28966886,0.013957853
0.10919942,0.46280363,0.782298,1.0422761,-0.2530661,0.875568,0.6516686,0.5276837,0.4585035,0.0115159275
0.39940464,1.0202193,1.1290866,2.4651456,0.46864283,0.86418855,0.57340187,0.71746933,-0.12696515,0.25254908
0.25550747,0.7579954,1.000163,2.0418448,0.3614887,0.76978517,0.4741772,0.622534,0.018068574,0.1616435
0.3034612,0.6272711,0.6804265,1.2163796,0.1901053,0.61409104,0.45669326,0.519974,0.0035619303,0.18267782
0.66286534,1.1255072,1.1163245,2.242066,0.26413456,1.4344964,1.1972806,1.1405458,-0.07389426,0.51627845
0.17083584,0.48400837,0.6154979,1.0168302,0.0070882747,0.62174904,0.44767147,0.44416255,0.10650031,0.09695455
0.40927258,1.027531,1.0638914,2.3142273,0.44784462,0.7600657,0.5083499,0.63464135,-0.13115358,0.25138402
0.4308399,0.8387388,0.92525476,1.7857682,0.22679736,0.96323526,0.7316116,0.8042011,-0.08660201,0.28247675
0.31622246,0.744437,0.8286324,1.6356426,0.29168135,0.65566,0.44303992,0.5494212,-0.024984151,0.19277026
0.23977044,0.62939805,0.7019639,1.2932471,0.22180669,0.4640086,0.30432183,0.41061696,0.11688179,0.11084639
0.2855226,0.73045605,0.84497577,1.6714796,0.25992346,0.6543932,0.42616245,0.53301036,-0.051926862,0.17081669
0.31700453,0.6465773,0.77178943,1.4098414,0.20551795,0.7739249,0.57382876,0.6317277,-0.04630758,0.2209619
0.19448584,0.7242634,1.0582035,2.2049294,0.3187116,0.8098214,0.4684701,0.6214647,0.026961572,0.11582855
0.0042784996,0.27929768,0.55384207,0.7885759,-0.078876846,0.4097456,0.2203161,0.24947365,0.47771966,-0.07577523
0.12369715,0.47734043,0.6223077,1.0210528,0.0065701697,0.45741385,0.2912772,0.32779992,0.36913508,-0.009913922
0.09775776,0.49216738,0.636589,1.1547512,0.102324426,0.33599404,0.16949539,0.23791102,0.31896642,-0.011087508
0.25581783,0.6628119,0.7237202,1.3828173,0.24602352,0.48338875,0.30772522,0.43828836,0.08257891,0.12601516
0.13929757,0.54260826,0.7655608,1.4015831,0.17937942,0.5402178,0.31230214,0.41261837,0.16472335,0.05009548
0.033906184,0.34442377,0.7379795,0.97393155,-0.31523812,0.88305,0.6157647,0.48814207,0.46005654,-0.00092955586
0.372598,0.9809556,1.1172805,2.3902192,0.42502543,0.831281,0.52254796,0.6883757,-0.09739832,0.22990665
0.33908805,0.66046023,0.7383703,1.3017867,0.15009554,0.80439043,0.6111771,0.6076349,0.0051613995,0.21806285
0.27189347,0.6740413,0.81915325,1.5473781,0.25451976,0.65037405,0.43334952,0.538662,0.029019322,0.15988263
0.07858785,0.4775183,0.7247421,1.294405,0.11889952,0.5178163,0.28332528,0.37264252,0.2646653,0.009423529
0.3293141,0.7898266,0.9329934,1.9008704,0.35661498,0.7284777,0.48376876,0.61943066,-0.07381493,0.19729157
0.42138174,0.7627025,0.80499,1.5482328,0.19512802,0.93955183,0.7593236,0.7536124,-0.09344123,0.30698502
-0.10529444,0.27233326,0.71300024,1.1388279,-0.06005891,0.3979351,0.21850117,0.16882695,0.6099272,-0.145407
0.40614325,0.8829867,0.8227776,1.6574163,0.29099333,0.6298475,0.47344595,0.5240276,-0.054407697,0.22493869
0.17491104,0.4687531,0.6763057,1.0768658,-0.06718016,0.7775555,0.5271585,0.51964015,0.23679258,0.09848637
0.06428733,0.3753617,0.75437087,0.962943,-0.26330164,0.8587105,0.5847003,0.49590483,0.5137433,-0.019480146
0.4692638,0.9021825,0.86516774,1.7651145,0.22543518,0.8525501,0.65544796,0.74671483,-0.13040963,0.29133382
0.1975859,0.6296796,0.7614388,1.4561636,0.20156172,0.54588515,0.3268019,0.45055723,0.12838899,0.0953949
-0.14140901,0.21496977,0.89167607,0.9697088,-0.5277501,1.0054275,0.6856482,0.48881552,0.83947444,-0.1668446
0.15266839,0.47127342,0.59625745,0.9753311,-0.0108420225,0.5222015,0.34310433,0.37820145,0.1922848,0.046155907
0.02683313,0.2794454,0.70480794,1.1253998,0.01996795,0.62432027,0.38460842,0.4202404,0.27997413,0.0045145396
0.26635593,0.6218475,0.76199794,1.3897258,0.20570375,0.65706396,0.4475939,0.5425985,0.025347969,0.14982499
0.19212745,0.5169488,0.6360682,1.0998957,0.13073984,0.47678953,0.30701363,0.37730333,0.14760362,0.07561836
0.16143033,0.5556391,0.8801022,1.6530067,0.22220176,0.7631811,0.471514,0.6093881,0.07707782,0.13537298
0.3141082,0.64625514,0.72636086,1.3473274,0.21578346,0.6811328,0.49764338,0.56628764,-0.023053082,0.20548606
0.29314312,0.64172226,0.6797741,1.2176902,0.17326671,0.5493024,0.39114046,0.43796247,0.07326311,0.13537052
0.19189955,0.49682155,0.6819489,1.1142236,-0.0768227,0.76328075,0.51033694,0.53173757,0.21340185,0.09279563
0.29843807,0.65298676,0.8210669,1.5242603,0.24962583,0.7615527,0.53079987,0.6203265,-0.013997008,0.19599813
0.021672165,0.40804252,0.64814764,1.1614311,0.01880576,0.30929115,0.15448883,0.1400961,0.5548482,-0.11446478
0.14949827,0.5278941,0.925115,1.7544904,0.21101306,0.80388373,0.50611037,0.6152585,0.07769252,0.13657111
0.13564865,0.45405322,0.6052068,0.8930673,-0.057444192,0.5122309,0.36770856,0.34460837,0.33710575,0.011500318
0.19003363,0.5552112,0.5897707,1.0140579,0.07781628,0.36224627,0.24837364,0.2760876,0.23085096,0.03392014
0.24096876,0.61821944,0.6942642,1.292211,0.20516856,0.4742268,0.3062358,0.40595013,0.089173645,0.10127854
0.09793344,0.37793076,0.5666272,0.8826254,-0.015861195,0.4904585,0.32367852,0.3493855,0.2346132,0.025739174
0.028605605,0.41367906,0.7279948,1.2203939,0.067136765,0.46472064,0.25924343,0.31760705,0.47728154,-0.084243
0.2854565,0.70213383,0.7011721,1.4138799,0.24188186,0.506078,0.3362684,0.4190293,0.060270015,0.12546465
0.3019191,0.6812584,0.8500287,1.599313,0.28496975,0.71780133,0.47775576,0.5982511,-0.0020432542,0.16969928
0.25505587,0.55676705,0.66130954,1.0696453,0.046694268,0.6414061,0.46632376,0.48230246,0.13510087,0.119127534
0.34406832,0.75303036,0.8491556,1.6668373,0.24015822,0.74429786,0.503392,0.62203723,-0.0813638,0.21125741
0.4738029,1.1513281,1.2232798,2.6670341,0.5489011,0.8708034,0.6024291,0.7070812,-0.15683459,0.27614766
0.2525981,0.7187199,0.8238147,1.583001,0.28459144,0.5428595,0.34006426,0.4760252,0.09299172,0.12423635
0.15632415,0.44963643,0.616247,0.9833229,-0.032200877,0.5523917,0.37796056,0.40302098,0.24818291,0.06685337
0.2643703,0.6744748,0.76769996,1.464135,0.26110107,0.52699053,0.34134492,0.45580643,0.051549725,0.12852268
0.23275068,0.5659195,0.7069497,1.2525334,0.16105227,0.59348917,0.3964237,0.47633716,0.1034589,0.11578043
0.21319646,0.5581107,0.5904543,1.0032059,0.10104551,0.3814531,0.25356138,0.30948016,0.27350777,0.04213897
0.24878618,0.628826,0.67151344,1.2224181,0.21820286,0.4224047,0.28321856,0.38908598,0.13593209,0.1022282
0.23660251,0.6305001,0.62355244,1.1447734,0.1626317,0.3790759,0.2560002,0.34977803,0.21882498,0.061359484
0.052314952,0.32287577,0.5459105,0.7929349,-0.06735326,0.42413163,0.24538296,0.27277082,0.40827027,-0.054695167
0.29279602,0.6344327,0.79796875,1.4413369,0.2189802,0.7565062,0.5258718,0.60923,-0.0118284635,0.19093317
0.28295705,0.6462138,0.77697587,1.4547672,0.20734799,0.75092655,0.55714226,0.5998581,-0.07995601,0.20773804
0.50966007,0.9952611,1.0753531,2.2928646,0.352698,1.2585615,0.9817576,1.0201684,-0.1749087,0.44541016
0.36391664,0.96406835,1.0130643,2.1671839,0.378324,0.7310427,0.4965028,0.5841126,-0.085532844,0.20981076
0.17257132,0.6193699,0.74729323,1.4451844,0.19862935,0.41261023,0.23852417,0.31636143,0.19007288,0.036916178
0.2662733,0.6348839,0.7088937,1.3367449,0.18851689,0.56575847,0.38302192,0.4850095,0.028817844,0.12666713
0.35571426,0.8498584,0.7971487,1.5800806,0.29644376,0.5172494,0.3821419,0.43813056,0.058729675,0.16341835
0.27578068,0.67059976,0.665499,1.2281809,0.21481048,0.38050035,0.26585788,0.37699085,0.15129822,0.10013605
0.2711408,0.68285394,0.73033243,1.39179,0.23633549,0.47886458,0.31016383,0.42533168,0.06255642,0.1328981
0.48307887,1.2155558,1.4755491,3.2461689,0.5930111,1.1878917,0.77817863,0.98148936,-0.17237212,0.31906274
0.34542006,0.86083096,0.95883626,2.0036113,0.3634706,0.75796324,0.50110906,0.6406792,-0.07925108,0.23379463
0.63507813,1.0882859,1.10835,2.255228,0.26689875,1.5193192,1.3222367,1.1877468,-0.03945576,0.4994833
0.12176676,0.4222005,0.5610319,0.88278025,0.016495306,0.39658043,0.2403869,0.29652482,0.3546817,-0.005104671
0.17303644,0.53046566,0.5904859,0.9220734,0.03575861,0.35074395,0.24231982,0.25713947,0.50949013,-0.03502284
0.23277259,0.6773357,0.6294404,1.1486968,0.13097176,0.3251561,0.22181615,0.29768154,0.40438563,0.0046891505
0.28471282,0.71569926,0.78632015,1.5484197,0.2694294,0.56965977,0.3863849,0.48965216,0.014158382,0.15797852
0.14711972,0.5158111,0.7848363,1.4442749,0.21626528,0.6066475,0.36941752,0.48296905,0.15618616,0.076058336
0.27390587,0.58271486,0.67959267,1.1526765,0.12193184,0.6752286,0.47672656,0.53182435,0.056753717,0.16254374
0.38808298,0.8243818,0.78638154,1.590644,0.20632263,0.67339694,0.50601935,0.60973877,-0.08634237,0.20933264
0.4337861,1.0633714,1.0559055,2.3708835,0.49790767,0.86456454,0.640542,0.7446064,-0.18535969,0.33381793
0.21920307,0.54090387,0.66988564,1.0878962,0.01308366,0.6707133,0.47773272,0.48321766,0.10346989,0.10612682
0.28425494,0.68429404,0.70305055,1.2818172,0.19081849,0.48485696,0.32468253,0.43380508,0.12353411,0.10418569
0.3934687,0.7746365,0.7427779,1.4350841,0.18484823,0.69447887,0.52824986,0.5984756,-0.039081294,0.23389187
0.26111755,0.59564507,0.6538078,1.1379296,0.1421388,0.55206215,0.38684675,0.45350876,0.083531685,0.117116645
0.27235648,0.5923963,0.65753126,1.0807452,0.13463123,0.49707562,0.3370657,0.41140053,0.18233362,0.105625585
0.5514214,0.957235,0.90977997,1.844385,0.3022858,1.1591336,0.9955843,0.9263301,-0.08322429,0.4185668
0.09472821,0.37067226,0.5774555,0.84230936,-0.10321965,0.5467974,0.35382432,0.35309702,0.32494345,-0.01305884
0.18392129,0.7826168,1.114421,2.406291,0.34640092,0.82274216,0.46113285,0.59154916,0.03291384,0.09063781
0.15551603,0.55381215,0.69862473,1.3081758,0.15465446,0.44331145,0.23848438,0.31732312,0.19788295,0.03771457
-0.19788831,0.093141,0.7228312,0.8709713,-0.19525433,0.592536,0.34176272,0.26432633,0.7434274,-0.17826718
0.25064307,0.71262085,0.78248805,1.5760629,0.21283531,0.56222355,0.3759651,0.5000207,0.012098264,0.11843907
0.34523934,0.69365054,0.7690151,1.4154539,0.21021752,0.78561115,0.5822743,0.62100065,-0.020110797,0.22597344
0.2081755,0.51297325,0.66179633,1.1342363,0.024689902,0.698637,0.47520685,0.5164147,0.08571714,0.12691826
0.4089536,0.813592,0.86078995,1.5487388,0.111799754,1.0134761,0.82210153,0.7818685,0.03484509,0.27184823
0.18287644,0.50701493,0.6010924,1.0080369,0.026735313,0.5401614,0.38023633,0.40271738,0.15515557,0.07086932
0.24453509,0.61253417,0.76960284,1.4138505,0.23495437,0.6044763,0.39277896,0.50979114,0.051554665,0.13093239
0.34195542,0.671621,0.73359805,1.2317208,0.13772894,0.6996474,0.5356065,0.56735903,0.07968798,0.19117811
0.1948051,0.6260596,0.8348781,1.676501,0.23600245,0.6802379,0.429367,0.5726188,0.07310032,0.10543885
0.2831196,0.62360483,0.72561723,1.3003088,0.20543955,0.6225234,0.4272992,0.50883996,0.03693451,0.15355794
0.33100688,0.74635273,0.79879737,1.5666053,0.27563795,0.6088575,0.4213534,0.52813417,-0.037377138,0.1825267
-0.023778498,0.26571128,0.5866319,0.87388164,-0.04547242,0.37560165,0.17937674,0.21653578,0.5014715,-0.08876619
0.15423383,0.49337214,0.5951305,1.0399438,0.08183012,0.35529792,0.21275383,0.27358484,0.21610615,0.02604907
0.27452236,0.66267097,0.76766497,1.3023674,-0.049186897,0.8476049,0.6369225,0.6217522,0.18565989,0.15026441
0.08777522,0.49364236,0.72187155,1.3233463,0.13018729,0.4637518,0.24008872,0.31829438,0.24575405,-0.002447418
0.30374235,0.61562276,0.7310816,1.2470895,0.020437606,0.8666916,0.6705062,0.63846165,0.072600976,0.19744837
0.3291299,0.720074,0.701585,1.3043246,0.17544578,0.5841194,0.44598463,0.51159936,0.10370078,0.14531733
0.27124488,0.7144484,0.7030679,1.379493,0.15764554,0.34858316,0.22546135,0.23908761,0.2665124,0.04111152
0.38089466,0.86852807,1.0230793,2.110282,0.34869972,0.914451,0.60699445,0.7720689,-0.1311987,0.2652348
0.33859867,0.73237103,0.7314035,1.3854427,0.21173619,0.6189871,0.45212469,0.509012,0.0078614745,0.18326816
0.5437414,1.401644,1.3299875,3.0322437,0.62808895,0.9378438,0.6741185,0.7389565,-0.12865013,0.31628639
0.020999251,0.38359475,0.7875218,1.0163285,-0.33796805,0.9272232,0.6515248,0.4927191,0.55534565,-0.034452736
0.17113261,0.5570395,1.0402049,1.4584808,-0.34396634,1.3211825,0.96823996,0.8200973,0.6337621,0.08398995
0.19319269,0.46752682,0.61396575,0.9737212,-0.015203873,0.5853125,0.41455683,0.42356357,0.18067114,0.08365012
0.2146798,0.5454979,0.6631632,1.1041439,-0.020019691,0.7045916,0.5086366,0.51089126,0.09527367,0.11267144
0.2964133,0.8250653,0.7847432,1.5903469,0.23215622,0.37927255,0.2515941,0.30753163,0.308117,0.051786114
0.3259041,0.86581933,0.92623055,1.962936,0.35427365,0.67418987,0.44920897,0.54600203,-0.061525106,0.19729547
0.3113325,0.73347634,0.7154816,1.4278886,0.2676102,0.5017285,0.3507142,0.435382,0.01669175,0.15199833
0.26050052,0.6371188,0.7294464,1.3698105,0.20177633,0.5828348,0.39087984,0.49332443,0.029039403,0.1237917
0.5547005,1.0203959,1.0059183,1.9131826,0.25871262,1.1117681,0.9656589,0.9216896,-0.13472521,0.3732008
0.30379307,0.6577914,0.68136847,1.1532863,0.20729491,0.44108257,0.3182027,0.40191156,0.15820077,0.1116809
0.37365335,0.8958196,0.85644275,1.7073696,0.35480922,0.4973861,0.36141825,0.4452983,0.022704624,0.17995496
0.22088476,0.60982263,0.75248706,1.4102063,0.23910306,0.5422814,0.33943123,0.46882552,0.09149809,0.11475888
0.04224045,0.3582662,0.63037556,1.0060529,0.033224944,0.40205407,0.21912819,0.25862387,0.37104917,-0.036108468
0.36677235,0.69850844,0.75715023,1.3524477,0.12924926,0.83023053,0.6302633,0.6546975,0.026559487,0.23076303
0.2734704,0.67417645,0.7238987,1.4241983,0.24370392,0.5132747,0.338257,0.44186717,0.03856369,0.13951147
0.33124685,0.84116316,1.0355893,2.1369185,0.38483572,0.81218106,0.5198088,0.6822873,-0.06654178,0.20612039
0.31560624,0.7523472,0.7797409,1.5516297,0.2282767,0.5736262,0.3994525,0.502838,-0.038244087,0.16324556
0.31911337,0.6582078,0.72590137,1.3216571,0.081848405,0.8013618,0.6155999,0.64163667,-0.0021876073,0.21832474
0.2979288,0.7156194,0.76800174,1.5095376,0.20746635,0.64939195,0.42158455,0.52265936,-0.033631004,0.17020896
0.15012962,0.4945592,0.61161625,1.017103,0.06308371,0.43017408,0.26082382,0.34408203,0.31835282,0.0046706963
0.6387556,1.4614066,1.4000102,3.2152584,0.6537732,1.1605762,0.89813054,0.959977,-0.32682282,0.45880836
0.15781516,0.53258634,0.67417395,1.2315742,0.052584186,0.531899,0.32547727,0.35683143,0.124056846,0.04269251
0.1205533,0.4511995,0.5763586,0.98333657,0.05441357,0.3968278,0.24013089,0.33047295,0.27003664,0.013149546
0.2639897,0.6437875,0.7345036,1.3562571,0.24287164,0.51289016,0.33660808,0.4463459,0.07586211,0.123921774
0.39237654,0.87734234,0.77867407,1.5524191,0.2365301,0.5322602,0.4319885,0.5416852,0.037191413,0.17084578
0.21022378,0.52873445,0.6022881,1.011359,0.122550346,0.4246597,0.28611135,0.34974468,0.19819772,0.058804885
0.25163338,0.845868,0.99562067,2.0874774,0.31376863,0.70899886,0.421653,0.58619285,0.021934144,0.1492291
0.33767304,0.8280222,0.76854604,1.5399756,0.2912257,0.48621905,0.35383287,0.42111963,0.05469901,0.14788228
0.3307075,0.8410637,1.0099591,2.0798683,0.37300703,0.8021405,0.5227415,0.67005193,-0.048784923,0.21659082
0.020182768,0.3030174,0.6217632,0.9483419,0.0066783205,0.45755392,0.25531322,0.30428293,0.372948,-0.038836375
0.21624443,0.5509378,0.6810456,1.1933855,0.17800525,0.5258163,0.35452026,0.43795365,0.120370135,0.10045109
-0.19479911,0.13686207,0.6880162,0.7337967,-0.3808365,0.57442886,0.36091647,0.21765189,0.7998451,-0.24377683
0.2823968,0.6292382,0.63283825,1.1089126,0.20289323,0.35270712,0.2513448,0.32280275,0.13497111,0.111514665
0.2915378,0.68871874,0.709053,1.3911589,0.23805553,0.54840475,0.3724949,0.45761532,0.00022932573,0.15809181
0.38614523,1.0025417,1.1236135,2.4398005,0.43179637,0.8725226,0.56994534,0.7122958,-0.12132751,0.24657045
0.23230165,0.75623316,0.95128417,1.9849937,0.34385765,0.7207806,0.43330303,0.5697097,0.02012414,0.16078869
0.38084233,0.8858352,0.75507534,1.5466652,0.28488505,0.32328865,0.24737512,0.27536467,0.25790855,0.1020207
0.25308076,0.5595058,0.7677394,1.3093204,0.077491224,0.89404565,0.6464097,0.64597034,0.096263036,0.20343734
0.28053346,0.69184464,0.69572145,1.3470588,0.18743683,0.4877673,0.34547797,0.45047274,0.06521094,0.100642934
0.39992163,0.7879382,0.7787995,1.4985096,0.20759311,0.73264694,0.55026644,0.63185704,-0.06338653,0.23693272
0.23807126,0.706046,0.8635141,1.691172,0.28342256,0.61410254,0.37623602,0.5234396,0.067215905,0.12966582
-0.0035462175,0.29639813,0.57639897,0.8610972,-0.07037268,0.32865655,0.15730831,0.1727796,0.57234776,-0.10886001
0.15182412,0.41332135,0.62873876,0.96610814,-0.045976773,0.63932234,0.41180345,0.4369317,0.25409958,0.052718062
0.29778978,0.7307875,0.7110393,1.3335304,0.22358164,0.40635476,0.29097188,0.37259927,0.12455131,0.11346249
0.17227797,0.62453276,0.83516157,1.603205,0.22746426,0.6076165,0.35698986,0.48771632,0.12384039,0.09096147
0.23416749,0.7826242,0.9595324,1.995089,0.32743567,0.66565615,0.38986242,0.5197768,0.018261295,0.12349903
0.34105474,0.7146773,0.7817055,1.4871876,0.21682964,0.79219866,0.5630285,0.6378932,-0.06291513,0.22387607
0.21954034,0.58012325,0.65145767,1.1749673,0.18127918,0.4315651,0.2797711,0.3839312,0.14275102,0.09341883
0.40470606,0.7511566,0.8589442,1.6360639,0.24641754,0.96156734,0.7343098,0.773531,-0.06264597,0.2983767
0.14787747,0.47329316,0.780463,1.3916496,0.15417531,0.68003976,0.43645534,0.51724064,0.12387642,0.10896128
0.41277874,1.0228853,1.0890048,2.39687,0.42953783,0.8908219,0.5960326,0.74319375,-0.17753308,0.26407048
0.32784274,0.7281744,0.66934997,1.1670287,0.21300279,0.41926363,0.34657905,0.39200953,0.15910448,0.12969552
0.28722143,0.81492305,1.0008677,2.0278435,0.3550139,0.7396737,0.45531732,0.6120108,-0.0024776193,0.16392967
0.0049280245,0.32169768,0.62167865,0.96755403,-0.07934707,0.3425558,0.16128281,0.1431842,0.5997894,-0.13007283
0.22585773,0.5640312,0.667797,1.2151386,0.14439408,0.5562104,0.39400333,0.46839035,0.04549903,0.123102315
0.3309257,0.7597165,0.7220767,1.340528,0.23180099,0.5303558,0.41028908,0.46374416,0.057843197,0.16804326
-0.033007182,0.28713608,0.8821059,1.034656,-0.43627146,1.0400143,0.7396309,0.5602599,0.66097546,-0.056260325
0.27061304,0.6750645,0.8417205,1.5854154,0.2787195,0.6362564,0.41632527,0.5381101,0.020904528,0.1414696
0.2716874,0.61916435,0.7126621,1.2968707,0.20781133,0.58349377,0.38958502,0.49445033,0.051194392,0.13526194
0.27788177,0.6229209,0.6785209,1.2257509,0.14842771,0.62455434,0.43490672,0.49840006,0.028815886,0.15098292
0.3263395,0.7737551,0.80590975,1.634084,0.29392153,0.69739264,0.49289015,0.5661291,-0.051972553,0.21214259
0.5924182,1.1979542,1.2392193,2.7134452,0.47480533,1.1397003,0.8692095,0.9627598,-0.30314827,0.4171779
0.28258923,0.7326988,0.83145726,1.6716716,0.2667281,0.6281014,0.40074277,0.5215775,0.004596057,0.1483179
0.57164174,1.3453331,1.5183792,3.431302,0.6306367,1.2734733,0.8610685,1.0767535,-0.27548334,0.3900316
0.28590924,0.6234715,0.704644,1.2479944,0.15748724,0.63436,0.43525136,0.5201803,0.04840122,0.15366846
0.25589314,0.7689637,0.8243878,1.675461,0.2762126,0.52705795,0.34404206,0.42526352,0.08779976,0.12882961
0.2650118,0.7149187,0.892278,1.7938564,0.30331805,0.7024589,0.44221345,0.58735096,-0.0017541865,0.16043325
0.18719262,0.5211446,0.63928705,1.1294204,0.1003013,0.5087371,0.3373154,0.41508234,0.14055528,0.06396826
0.44621512,0.8302235,0.9445446,1.7143229,0.047984842,1.2299662,0.9954319,0.9072835,0.0900015,0.3210943
0.027147887,0.32968995,0.55170584,0.74655455,-0.1505831,0.45697504,0.2901648,0.27337617,0.4802108,-0.07319576
0.25104123,0.6348862,0.6698407,1.1492953,0.05220566,0.60352886,0.4558352,0.47576043,0.1268714,0.10071156
0.22090064,0.5250164,0.6390309,1.0443616,0.046476047,0.62514764,0.43492794,0.46068817,0.13109279,0.10394362
0.06913471,0.4154364,0.5792516,0.98080844,0.017945256,0.34132177,0.18405531,0.20671266,0.3874633,-0.031550396
