AFP,Input,Enquiry,File,Added,N_effort,Effort
-0.008469649,0.0046532676,0.055050842,0.008777491,0.00061115995,0.06505863,0.04975983
0.017055696,0.010688445,0.031441838,0.016261015,0.026418531,0.069004446,0.04967763
0.009397254,0.009195112,0.026920106,0.009051629,0.01442318,0.06948316,0.054151844
0.012409382,0.010423081,0.042039778,0.022384416,0.023196226,0.03117175,0.019289773
0.017191678,0.00966998,0.030624602,0.036353577,0.023060428,0.03712536,0.030952495
0.0050970176,0.008715229,0.030110091,0.02424338,0.010461092,0.046666075,0.037235077
0.005117855,0.0037979782,0.02148448,0.016240694,0.011449337,0.03220403,0.027780965
0.027557626,0.007849172,0.149495,0.03533614,0.034412086,0.028793134,0.024693258
0.0076702656,0.0116084255,-0.0031132614,0.0061224503,0.018313317,0.015222533,0.010751545
0.008768221,0.012775432,0.05514507,0.02245342,0.015764337,0.030826956,0.022602987
0.008270278,0.006903585,0.102147736,0.01715402,0.0069754384,-0.016938377,-0.015447947
0.006046457,0.0080133565,0.011869156,0.0023105014,0.008006539,0.0021574507,-0.00044073164
0.010012668,0.012254313,-0.00018686894,0.0150756175,0.019889386,0.03425838,0.018603854
0.009383477,0.010562219,-0.0010797391,0.032142363,0.022009714,0.026807182,0.016231757
0.08310031,0.04987756,0.2972425,0.04753983,0.111990586,0.114950106,0.098675
0.0021275766,0.006153345,0.088468455,0.012548021,0.0014962405,0.0005403897,-0.0006711967
0.01847082,0.014281565,-0.002890939,0.009043162,0.026514007,0.055506293,0.040150046
0.022018854,0.01541925,0.028086621,0.006939643,0.03963791,0.13191563,0.10274887
-0.0035241712,0.003994286,0.036101185,0.0035094265,-0.0026594866,-0.0010433085,-0.0077110417
-5.041063e-05,0.0024255216,-0.009638607,0.014244749,0.010121586,0.037035834,0.026380926
0.012249039,0.009863587,0.02827311,0.035559073,0.018403547,0.03746578,0.0317244
0.021130566,0.020991372,0.019189468,0.06397602,0.029464161,0.0402267,0.038068138
0.0040146336,0.005293276,0.06044842,0.015657578,0.005903514,0.012994575,0.0046523567
0.014398517,0.0133107025,0.03129232,-0.00578723,0.008374652,0.017765995,0.018887058
0.0025188904,0.0018935055,0.031800643,-0.0023072194,-0.0012267344,0.0063116704,0.0028779227
0.0015295316,0.0018233322,0.05882917,0.011957853,0.0017049462,-0.0005064206,-0.0036050994
0.012649918,0.017716534,0.03693002,0.03507996,0.026956433,0.14734568,0.12680785
0.038456682,0.018040754,0.019487739,0.0646024,0.04990971,0.07845004,0.080221236
0.06817492,0.050316192,0.16321647,0.041542582,0.07899815,0.11056051,0.09773041
0.0009733606,0.009070726,0.014068946,0.014901533,0.005897712,0.008914945,-0.0035564974
0.009780281,0.002911795,0.03680757,0.010491318,0.0048322342,0.04977163,0.035367656
0.045363378,0.044560354,0.13250506,0.056617655,0.052573353,0.39060235,0.343724
0.0032870583,0.009495761,0.029170815,0.017715935,0.0123611335,0.011091951,0.007708069
0.010511158,0.010329226,0.056820776,0.019547548,0.021175576,0.030714877,0.019716844
0.0016274657,0.0016392618,0.053086497,0.0033765603,0.0051644575,0.013096255,0.0055311006
0.0053500216,0.0069003664,-0.0012160605,-0.0017367965,0.0072235987,0.009018945,0.0020281803
0.023027303,0.023567315,0.030762587,0.038922023,0.041032925,0.14194055,0.11162254
0.0010337867,0.0062861107,0.028331492,0.0011226572,0.009594137,0.026484054,0.011252608
0.016626256,0.010357942,-0.02536457,0.027541514,0.017337656,0.027303793,0.028942678
0.0028293692,0.004509408,0.020392478,0.018782653,0.009832526,0.04348255,0.030490704
0.0007332973,0.0022763088,0.007311383,0.013749803,0.0068883374,0.028616697,0.019066151
0.011936139,0.015503114,0.06267132,0.023639936,0.01992491,0.04407386,0.033645034
0.014149225,0.016083183,0.026669504,0.035602707,0.019655487,0.035378564,0.02570029
0.003127791,0.009096336,0.016849026,0.018100861,0.00459232,0.028399363,0.02059687
0.002907861,0.0087311175,0.07414561,0.013803885,0.007293012,0.015495899,0.008195436
0.0058645494,0.0058894493,0.020377569,0.007488642,0.009619875,0.027612235,0.018971063
0.008299418,0.010310173,0.010123474,0.024591412,0.014142042,0.04386873,0.029352996
0.01576613,0.01719114,-0.017879173,0.061986506,0.023478737,0.04840578,0.05109341
0.0030059014,0.008928681,0.0033653276,0.014487126,0.0059758984,0.056741476,0.038970206
0.018684257,0.012818009,0.07729531,0.022838842,0.01988537,0.068040684,0.05320322
0.0032551605,0.005404845,0.07522193,9.28184e-05,-0.0031759134,0.09078241,0.06929712
0.0017012581,0.00045974553,0.054708015,0.010241735,-0.0035587065,0.018224224,0.009095287
0.0047743414,0.009425646,0.023407549,0.018375225,0.012985006,0.022675395,0.013542455
0.002289001,0.006151978,0.06281943,-0.0041356515,0.005867975,0.0035634218,-0.003272958
0.014208268,0.013398441,0.061072215,0.024342496,0.020911293,0.041439254,0.031390708
0.0066565834,0.012784261,-0.0010198308,0.023278564,0.0117835365,0.037469625,0.024657726
0.0054120226,0.009694546,-0.009780089,0.024700068,0.016409582,0.09329601,0.07482019
0.054709338,0.04167035,0.14216854,0.03315321,0.0730022,0.13590495,0.10947037
-0.0044230632,-0.0022364743,-0.013896641,0.0028521884,0.0034416374,0.02018586,0.0061534587
0.015905265,0.01663967,-0.011668841,0.044817217,0.02669332,0.07124858,0.061822336
0.0067644855,0.01475345,-0.021668542,0.011692765,0.011761855,0.047868542,0.03632452
0.012007704,0.016123272,0.12536496,0.0048345337,0.006080296,0.017039808,0.008327974
0.004541371,0.011717856,0.0034684548,0.02145087,0.014125289,0.035698306,0.02803566
0.017206173,0.018466188,0.0401501,0.024217539,0.02645796,0.031302467,0.023907766
0.0002921503,0.0052316748,0.02839854,-0.004240606,0.0045425296,0.029163457,0.01566866
-0.0003603138,0.0035320148,0.04498651,0.003389514,0.0049946625,0.006034781,-0.0016945675
0.03738524,0.024777431,0.08839301,0.036358353,0.05396083,0.120015204,0.09490922
0.00786244,0.008038109,0.058634546,0.020047072,0.011470687,0.036415838,0.02544232
0.004922105,0.004539039,0.06791638,0.03134265,0.015889456,0.035335504,0.02734429
0.0035442878,-0.002030909,0.044841364,0.006613612,0.005769957,0.03496785,0.019206699
0.0053801825,0.0063325204,-0.0031733047,0.002448095,0.0063674524,0.010811023,0.010165989
0.004505299,0.0039489083,0.0057212836,0.013105878,0.012343245,0.061244167,0.043013703
0.0050902227,0.010130905,0.010998989,0.013649113,0.014818646,0.06050715,0.039939117
0.0002596397,-0.0009385571,0.032272596,0.017197669,0.0113068335,0.09208534,0.08194138
0.01611267,0.01706897,-0.0108366655,0.016861409,0.017428173,0.01246524,0.0107826665
0.011858976,0.012349153,0.00091638044,0.031705976,0.023106026,0.046671003,0.035002597
0.0008195862,0.0019796193,0.012027228,0.020756777,0.013342144,0.077515125,0.06309079
0.01574081,0.01684375,0.057864968,0.035029877,0.026562756,0.071302116,0.050009307
0.013946917,0.007947216,0.07272588,0.030222215,0.022767441,0.03639932,0.024261184
0.014199396,-0.0001334548,0.051606905,0.011487636,0.024995727,0.115282744,0.10189533
0.005793646,0.00531552,0.018922161,0.02099815,0.01272773,0.05308395,0.03207456
0.04566852,0.03160704,0.12471774,0.03537398,0.071313106,0.1096581,0.096377134
0.010735726,0.013809519,0.02178235,0.019238211,0.017296901,0.077656195,0.05522016
0.013506503,0.0063422136,0.079121575,0.0282147,0.02482724,0.034097757,0.030176263
0.011187885,0.008195968,0.04620041,0.03178482,0.017726598,0.0434933,0.03622964
0.010630356,0.00985023,0.0810813,0.00880297,0.008306535,0.035853036,0.027606092
0.005146007,0.003554821,0.039908413,-0.0035053845,0.013536004,0.043110967,0.028785639
0.008751422,0.010961512,0.05900379,0.033406097,0.01622984,0.028004646,0.020324621
0.09068363,0.06719415,0.33904386,0.05801037,0.11359955,0.2941478,0.23462273
-0.002584612,1.0106713e-05,0.018190317,0.0038379608,-0.0021481933,0.013424044,0.004319636
0.0448296,0.032945774,0.038315896,0.056723848,0.054620937,0.10608175,0.08750938
0.028413285,0.028345205,0.1238826,0.038452055,0.02833991,0.17989184,0.14185373
0.015698373,0.011634437,0.080389194,0.03904123,0.021115998,0.020312479,0.014839441
-0.000120706856,0.001562953,-0.020528313,0.027387995,0.00579804,0.057935894,0.035051823
0.0031093005,0.0063804425,0.034932073,0.009511708,0.0033761505,0.021138918,0.012640696
0.0014912784,-0.0029354058,0.024007596,0.008221093,0.008067854,0.03900788,0.022225779
0.03642716,0.03560943,0.13101885,0.034004744,0.034784384,0.18862393,0.16228294
0.0081641795,0.009529322,0.013505202,0.029633496,0.018991148,0.054087523,0.041557644
0.0033239648,-0.00082565844,0.026226982,0.01558617,0.010480143,0.022277188,0.015531439
0.003273435,0.0056482814,0.018663766,0.023976766,0.0129207745,0.027687266,0.015228532
0.06982134,0.05031636,0.18717286,0.07482356,0.08081326,0.3006334,0.2709369
0.0016209353,-0.0071930215,0.0054003433,0.006513539,0.0033427496,0.052338056,0.032780096
0.0075142495,0.013245542,0.038855627,0.021968365,0.018870229,0.069382474,0.055429976
0.00610721,0.008164812,0.062456716,0.020630766,0.010694955,0.036898334,0.028874267
0.012676319,0.013324024,0.029253274,0.020257782,0.01971124,0.052600656,0.038015604
0.008374165,0.009546338,0.07515786,0.02892654,0.013970334,0.03813475,0.02641239
0.040867478,0.015490113,0.1726847,0.045240544,0.042872474,0.22178178,0.20600303
0.011647968,0.00803303,0.08503044,0.019209031,0.00976518,0.058264904,0.046951305
0.0075761667,0.010460902,0.029761743,0.021765169,0.010135736,0.024242582,0.019063737
0.015306799,0.010194058,0.077653356,0.030131277,0.023449944,0.044915847,0.035379898
0.00035311654,-0.00018963963,0.01842683,0.014066917,0.0037621334,0.046409614,0.030042682
0.010362331,0.013345562,0.038091697,0.023112033,0.017333204,0.03584108,0.03001215
0.0041664764,0.007853171,0.06270642,0.0096698,0.01207668,0.026080288,0.018980373
0.0031291284,0.0034170635,-0.0063512353,0.015365091,0.010786317,0.04409746,0.026163418
0.01780375,0.017201684,0.039059736,0.03784806,0.017424325,0.09705663,0.07558665
0.008323831,0.011337088,-0.003654372,0.01970454,0.011132022,0.03093629,0.019073859
-0.000766078,0.0021145158,0.060141902,0.0041732136,0.0178484,0.1357776,0.09887949
0.050525963,0.045511164,0.16338736,0.07119943,0.044603862,0.30633983,0.26032832
0.011913764,0.013447661,0.05884073,0.026559759,0.017695578,0.036994826,0.027737044
0.0083512245,0.0070306063,0.06848744,0.022110939,0.01463183,0.024766035,0.020575702
0.011437312,-0.0010566525,0.013230126,-0.0057136957,-0.00091349613,0.038578827,0.04044291
0.019148178,0.011386022,0.12294808,0.035843205,0.018398864,0.028319048,0.023634419
-0.0065257624,-0.0038074479,-0.008202073,0.012321684,-0.004798701,0.009425169,-0.002809992
0.015456388,0.012278393,0.047654994,0.022817846,0.024038455,0.03429892,0.030884273
0.0044815373,0.006208595,0.06735585,0.010540609,0.00781998,0.019555245,0.010625154
0.0903874,0.055530667,0.36106095,0.050295528,0.12024349,0.09579825,0.08381605
0.00025958382,0.0020361617,0.017595079,0.011397519,0.0049316864,0.011180289,0.0021468624
0.0025272034,0.00091440976,0.040684063,0.008386678,0.009577172,0.022643445,0.009573352
0.0052403975,0.005327627,0.031443585,0.011439522,0.011041634,0.06412676,0.0492031
0.015072399,0.015697537,0.025909726,0.03503491,0.024310732,0.055193327,0.04467566
0.0004982911,0.0067288764,0.07589821,0.019207742,0.011536948,0.023124453,0.020056546
0.0062013976,0.01009069,0.02677479,0.014133898,0.010968752,0.0301424,0.02089858
0.013402788,0.008568421,0.045267165,0.009259279,0.020724976,0.032818973,0.03148739
0.009608407,0.011475911,0.019291854,0.027019355,0.018398123,0.053581506,0.033937804
0.013538221,0.009009857,-0.025399122,0.04078997,0.021507056,0.002162858,-0.00043564476
0.0019632615,0.0031707697,0.03521379,0.010115786,0.0050392617,0.016961144,0.005509585
0.010283343,0.014459942,0.0538269,0.027278945,0.016077204,0.013162333,0.013260514
0.05952575,0.045383126,0.12460186,0.041550487,0.08682909,0.1666923,0.13338934
0.0065207537,0.008447239,0.0672308,0.035427805,0.015908621,0.034059003,0.027740851
0.008511675,0.0078064185,0.07596794,0.022091419,0.010935146,0.0071321754,0.004510725
0.022120086,0.023368951,0.038852856,0.021218754,0.02643784,0.0036598332,0.0006246809
0.0017953161,0.008155553,0.0151471915,0.021980938,0.004465187,0.010041362,0.004050564
0.0013073068,0.003547497,0.03355223,-0.00023258664,0.0069996603,0.047395572,0.027190167
0.00508009,0.012026668,0.031442586,0.014316496,0.009040806,0.02878776,0.023400944
0.06743606,0.04584245,0.20390166,0.031116065,0.09088268,0.2620675,0.21377079
0.011076888,0.00799128,0.06200839,0.016764142,0.019195752,0.0051491614,0.0063351654
-0.00034721754,0.005527042,-0.021083973,0.009344214,0.0052822027,0.0042307423,0.0056057572
0.010640329,0.010109216,0.034965113,0.01639606,0.01597994,0.09587536,0.0858345
0.015394144,0.011674836,0.06518053,0.030039359,0.02185393,0.06636729,0.054287095
0.020179639,0.018345648,0.09520498,0.04099211,0.020611545,0.06295002,0.046619575
-0.00018564053,0.00470357,0.03151645,0.0065795984,0.004742412,0.0057673063,0.0017040577
0.01182419,0.011758039,-0.007187384,0.026645433,0.017555365,0.030939993,0.019498378
0.004566405,0.00889058,0.09527352,0.007601141,0.006526554,0.021310631,0.018806756
0.002381172,0.0075121913,-0.0072784377,0.01685704,0.013044689,0.0684819,0.04842205
0.019154338,0.018198157,0.12468,0.033947635,0.01758114,0.07162819,0.055769358
0.004539717,0.0036622956,-0.0024174983,0.01911496,0.0070941057,0.021922147,0.009914506
0.0025865324,0.007308971,-0.016656168,0.01829474,0.0057918765,0.031636078,0.01224127
0.003649775,0.010466035,0.06055527,0.019753423,0.0047142524,0.015590947,0.008349003
0.012581524,0.014957668,0.12194635,0.005324631,0.014353225,0.02022862,0.01848704
0.012915725,0.011385834,0.10743529,0.011959336,0.007899273,0.0019454425,-0.002438575
0.05073639,0.033046447,0.26944575,0.047008045,0.05607023,0.0737436,0.04928061
0.03238531,0.02528314,0.09076114,0.008590954,0.016674249,0.045314047,0.052916203
0.0062438063,0.013808986,-0.006338577,0.02095078,0.016496921,0.023649396,0.013352722
0.0063804807,0.011420896,0.015103801,0.008347974,0.015347904,0.020825008,0.008720232
0.009501193,0.009239806,0.05831462,0.018255081,0.02217372,0.01956244,0.009891823
0.006005629,0.007436311,-0.0029892875,0.025551729,0.010614637,0.05924557,0.038863182
0.005786243,-0.0039536916,0.08570931,0.0027915398,0.009517975,0.067869626,0.05009385
0.002159195,0.011654234,-0.0044464124,0.0038156584,0.00805161,0.047101993,0.030343443
0.0073115258,0.008585233,0.07124383,0.007253688,0.010248993,0.01810131,0.015937567
0.004577717,0.013397673,-0.013656513,0.017931875,0.012143562,0.019584792,0.021762203
0.0059459237,0.0070260204,0.08505448,0.010845884,0.0038589519,0.0076523186,0.00020630658
0.01675355,0.016782083,0.035897676,0.028577894,0.023962243,0.0663694,0.052956607
0.007337029,0.009918058,0.03266772,0.017238654,0.01311294,0.023209564,0.014855672
0.0017754678,0.004787989,-0.0037384033,0.014047739,0.009060144,0.075356394,0.059883934
0.030204765,0.018641394,0.079197384,0.037460726,0.038873307,0.04256544,0.04360039
0.009065309,0.01264805,-0.030650996,0.030054443,0.014456706,0.068581365,0.05928969
0.005783232,0.011066619,-0.01036352,0.012045463,0.008753182,0.0074194437,0.0024826527
-0.0018925443,0.0059765354,0.0118783815,0.01415985,0.007234292,0.030916877,0.014406446
