rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,actual
0.073622495,0.21359876,0.2666223,0.11994205,0.13447413,0.17282587,0.4351188,0.6480906,0.25470626,0.36685312,0.2136536,0.14738542,0.50312877,0.12254307,0.43454418,0.2727589,0.36540425,0.66189736,0.22217458,0.08285463,0.25679898,0.060740594,0.104508206,0.06477199,0.3285509,0.031040195,0.03886564,0.060327098,0.25113115
0.023862198,0.3446295,0.11333237,0.044339202,0.10418241,0.070265666,0.565519,0.86101246,0.38033247,0.5216155,0.08322031,0.04815714,0.7108954,0.0629338,0.24599965,0.3721732,0.3736795,0.6275348,0.43306118,0.10675052,0.26109266,0.09194873,0.16313218,0.11536917,0.3237283,0.06328848,0.0542437,0.11061266,0.31724796
0.1005777,0.11879914,0.31044328,0.15572307,0.14141035,0.2628691,0.30983448,0.50410324,0.17395492,0.27597424,0.31394666,0.2006401,0.3490379,0.15790421,0.33090848,0.12340897,0.3543252,0.6664097,0.116081774,0.12423155,0.277156,0.044984665,0.04624167,0.047821626,0.33181873,0.019211765,0.02157417,0.04404068,0.1132447
0.09494904,0.19710001,0.29236686,0.13390423,0.16318195,0.19994539,0.41177854,0.57181495,0.22160296,0.34410703,0.26017246,0.17193612,0.4523124,0.15716735,0.47007138,0.27411774,0.32450986,0.62893915,0.1640347,0.0767678,0.23058943,0.072097,0.10152377,0.07299326,0.29809648,0.043899458,0.041805863,0.065405205,0.23640084
0.06506418,0.3819157,0.12691528,0.083193734,0.14648493,0.08961676,0.5643152,0.7825244,0.3810135,0.5278317,0.08698688,0.07692388,0.7224589,0.056236506,0.2297488,0.40551794,0.30085534,0.56850094,0.40975767,0.078021646,0.18396343,0.13710205,0.19531848,0.14975631,0.26263684,0.10462482,0.09659067,0.14803399,0.34438547
0.023477763,0.34882024,0.10210384,0.04057412,0.10471207,0.057234123,0.53672206,0.83371365,0.36275125,0.5229205,0.09391427,0.05374997,0.7001721,0.051401973,0.20193222,0.33766022,0.37085935,0.6272971,0.42900372,0.10505468,0.26246244,0.08878492,0.14281456,0.118866965,0.33291206,0.058704752,0.046681702,0.10920963,0.32497442
0.04170859,0.3365878,0.13522053,0.06536852,0.1255131,0.08305228,0.54238105,0.80455685,0.360462,0.5055631,0.09740075,0.06344697,0.69451964,0.06828278,0.28924525,0.37482905,0.34402415,0.6180617,0.39161468,0.086177945,0.23037173,0.09727718,0.1678151,0.11674832,0.30304995,0.067682564,0.06326488,0.11381614,0.30276728
0.16829883,0.06810003,0.4059329,0.20708829,0.14118361,0.31971696,0.21972382,0.34074202,0.1322188,0.20938154,0.42170754,0.2548886,0.24982062,0.25956014,0.38423577,0.07835798,0.41844586,0.6944989,0.050815403,0.20897195,0.34796768,0.04261897,0.038567513,0.039135687,0.38872862,0.03460663,0.04491262,0.04451794,0.11286011
0.038385853,0.36828387,0.12447258,0.049157925,0.11656406,0.07791287,0.5836576,0.8636273,0.38996595,0.54327327,0.0863575,0.04663206,0.7379023,0.07601738,0.26192144,0.37775224,0.36021447,0.62211275,0.44558173,0.11267468,0.24682815,0.10685474,0.1788932,0.13322316,0.32193637,0.06940468,0.06392729,0.12532657,0.31656182
0.22373311,0.040108375,0.47509784,0.23296107,0.13255632,0.34422797,0.13555302,0.24459341,0.075632736,0.1460579,0.5374302,0.28083178,0.16261719,0.3553768,0.39395687,0.093813896,0.48471618,0.7437202,0.029644191,0.2840182,0.4284904,0.024910334,0.036565304,0.02376556,0.46444127,0.040555347,0.06079036,0.034523442,0.27622238
0.15186115,0.050695345,0.40283465,0.1833691,0.120354414,0.29650894,0.19073215,0.3723598,0.09913863,0.18743427,0.4147711,0.22449927,0.23196214,0.2558152,0.36288366,0.088934585,0.45721772,0.74597067,0.04986739,0.20295277,0.3806442,0.011487234,0.018886194,0.020753935,0.42686874,0.016006779,0.030964375,0.011607118,0.19779052
0.48540205,0.620738,0.45510012,0.5439563,0.53393215,0.55033505,0.7266952,0.44196796,0.4363904,0.67810094,0.21220164,0.5059119,0.71789235,0.22976422,0.3745812,0.6268822,0.026927691,0.21820706,0.5500657,0.35735092,0.009764329,0.548516,0.50726175,0.51473176,0.031983986,0.51580644,0.49698555,0.54371125,0.5540602
0.24006085,0.26673368,0.3825513,0.33772492,0.30856544,0.38627157,0.41582468,0.41362974,0.26771647,0.39702532,0.28421915,0.3312832,0.45652544,0.15370944,0.38216537,0.27537993,0.18459821,0.48482132,0.19348714,0.1298947,0.12067443,0.20676775,0.18965374,0.20079863,0.17831758,0.18652584,0.18713965,0.22076373,0.23331201
0.18495028,0.3111333,0.2729422,0.23580016,0.24995443,0.27797675,0.4684344,0.5204277,0.2410041,0.4068941,0.20401174,0.24217817,0.5567496,0.07525796,0.30474705,0.34955984,0.16889313,0.4611454,0.22094333,0.05451992,0.080725536,0.2002032,0.18743657,0.19596516,0.15147988,0.16008733,0.1527329,0.18622182,0.31216404
0.13738096,0.2554278,0.25804424,0.18328297,0.2099548,0.23984575,0.44270396,0.49141937,0.16981156,0.34576708,0.24587159,0.20888291,0.49922282,0.12687346,0.3620182,0.32496142,0.22848438,0.53652537,0.16196147,0.053727597,0.1389524,0.13541579,0.1364093,0.10857478,0.20944487,0.099469855,0.10109219,0.13402584,0.248366
0.18866603,0.29745233,0.30793327,0.25222713,0.2920192,0.30371252,0.46606684,0.46717674,0.21224846,0.4019624,0.20682856,0.25291318,0.51337916,0.12997049,0.3809358,0.36984357,0.15359718,0.46084133,0.17292938,0.019946903,0.060206495,0.2067957,0.21593018,0.19303696,0.12631425,0.17641704,0.16944356,0.19562249,0.30922332
0.6438386,0.5663669,0.76839113,0.6607908,0.655494,0.7051108,0.6032832,0.26677853,0.7067979,0.6245296,0.4066679,0.7086948,0.66540563,0.48098573,0.78171426,0.4955886,0.15714595,0.27811116,0.5440065,0.51306915,0.09788805,0.53722984,0.5579549,0.5671908,0.14221133,0.558882,0.5624761,0.5641721,0.5499642
0.54981095,0.57916695,0.6119202,0.60274684,0.56063336,0.6284444,0.66967064,0.35433203,0.5650485,0.63110113,0.31608102,0.597026,0.6563817,0.31059173,0.57711583,0.509847,0.10935199,0.26738322,0.5310849,0.4399046,0.078071654,0.51142937,0.49229687,0.49705362,0.104236186,0.5005573,0.508551,0.5441093,0.51304805
0.08042665,0.36160094,0.14093949,0.110388465,0.16032726,0.15559769,0.55442256,0.7452837,0.29961956,0.49751228,0.103342354,0.10659655,0.66429424,0.05088198,0.17754234,0.38141143,0.26334804,0.5366168,0.36304253,0.08070767,0.16308378,0.15152444,0.17543195,0.16744329,0.23078556,0.11924313,0.10028,0.15996775,0.30941665
0.13688233,0.0890828,0.34279072,0.1982489,0.15227202,0.24909627,0.22321318,0.34803963,0.05076216,0.20882916,0.3988933,0.25614363,0.3030473,0.22456673,0.35572606,0.12842444,0.3612892,0.6568116,0.0164897,0.1415453,0.28502792,0.039479773,0.024711192,0.030170016,0.33147347,0.019968498,0.03402038,0.034307607,0.14213598
0.13102968,0.040806085,0.3570786,0.18716483,0.14033502,0.2586977,0.16520464,0.34714046,0.03701426,0.20133409,0.41178405,0.21794169,0.2354491,0.2275703,0.28935355,0.089529395,0.3940194,0.70254815,0.010362789,0.14476657,0.32401997,0.011345029,0.015801221,0.013983544,0.36755833,0.008908879,0.024123713,0.0039859787,0.18873614
0.357597,0.42435753,0.4277686,0.43250003,0.41112489,0.46460667,0.54336345,0.4069072,0.3780716,0.5089669,0.26079318,0.39633334,0.57728976,0.1775082,0.4088118,0.41349193,0.107901886,0.3677379,0.34949833,0.2146258,0.055129506,0.3453423,0.3326499,0.3329268,0.1151872,0.32582778,0.32270736,0.36471587,0.35803097
0.4354949,0.5920409,0.39095372,0.46002984,0.48910648,0.47567633,0.6758025,0.46851745,0.43149096,0.65201044,0.1836134,0.44863936,0.73039526,0.20755196,0.32448843,0.63295907,0.054620404,0.24209026,0.52830416,0.2998648,0.02067139,0.49946928,0.461802,0.48759168,0.052909065,0.46774882,0.43918455,0.4854514,0.5417836
0.13266034,0.24675354,0.29687893,0.20158944,0.22386087,0.24939772,0.45008475,0.54600143,0.20859827,0.36706254,0.21993022,0.21149558,0.5196298,0.12658724,0.43722218,0.32170594,0.23148766,0.55804,0.18084168,0.038905352,0.14128006,0.1322906,0.16398658,0.1331437,0.21533254,0.10463898,0.11012073,0.13162464,0.28245085
0.13946855,0.23441762,0.30156758,0.2107822,0.22602037,0.26190618,0.42346826,0.53507817,0.24507038,0.36549905,0.23266396,0.2136646,0.5135874,0.15620041,0.40554264,0.3124264,0.22439799,0.55697805,0.16074184,0.044106424,0.1317263,0.13005668,0.15906714,0.13608842,0.21316658,0.100606725,0.104900196,0.12667157,0.21574083
0.20076896,0.27427182,0.30331117,0.2709229,0.26132795,0.32282087,0.4342304,0.43208322,0.1615872,0.37362987,0.26663244,0.29657957,0.46291143,0.11518836,0.32000044,0.31819394,0.20109367,0.47868103,0.19453627,0.11740103,0.12854297,0.19168416,0.16736953,0.16917235,0.17879918,0.15714897,0.15221371,0.19705056,0.26173103
0.5794878,0.68761307,0.56733775,0.63793296,0.611473,0.636209,0.77205265,0.41046962,0.550185,0.73329127,0.24236484,0.5881845,0.75236154,0.31096545,0.5076947,0.6732715,0.02484645,0.19014958,0.6220375,0.43617216,0.010697946,0.6217346,0.59581286,0.5900379,0.03594347,0.5972795,0.5885651,0.6276314,0.60579264
0.09863517,0.18181947,0.28509057,0.14464009,0.16375907,0.20223299,0.3873703,0.54085153,0.20638849,0.33850253,0.27422404,0.18954398,0.46629715,0.1707274,0.4091744,0.2672871,0.3216837,0.6456391,0.13766292,0.08173448,0.23349227,0.06949665,0.09259874,0.074397035,0.29889768,0.045777302,0.04476632,0.07159425,0.22233473
0.25369847,0.40080225,0.30629134,0.31992474,0.33491725,0.33237913,0.54391664,0.49014378,0.29417247,0.48876646,0.18102309,0.2859238,0.5793267,0.10714084,0.25815964,0.43954417,0.10180174,0.38347244,0.2921463,0.09145436,0.023991019,0.30559543,0.28707564,0.2714783,0.08813016,0.2691636,0.26244497,0.28635657,0.36325932
0.18683003,0.35512325,0.24989058,0.23149845,0.2587334,0.28565374,0.5394193,0.53136843,0.22440575,0.43006283,0.19302319,0.23177804,0.5851032,0.10631493,0.36755183,0.41776758,0.1616961,0.4546501,0.2635956,0.0719479,0.073401615,0.22465067,0.21805583,0.20287564,0.14447956,0.18214247,0.16860278,0.2241178,0.3282135
0.3634463,0.41766945,0.46468467,0.435891,0.45521468,0.47697526,0.5285095,0.39845502,0.36581993,0.51296353,0.25660235,0.4221284,0.57259375,0.228816,0.45825484,0.48562497,0.09806955,0.36986554,0.32575762,0.1951094,0.044332072,0.3582803,0.3674407,0.35663563,0.09273851,0.3502468,0.34314102,0.3624558,0.4150279
0.049904525,0.375397,0.13830914,0.058525626,0.11555833,0.0715417,0.5824178,0.837693,0.36881167,0.5233362,0.097892106,0.071168356,0.75831056,0.09223908,0.2760536,0.35478476,0.35647348,0.6085447,0.43942446,0.09833348,0.24446224,0.1161152,0.16780402,0.14678572,0.32902396,0.07426433,0.059825942,0.12793763,0.35676157
0.24867497,0.38583353,0.31845737,0.3256628,0.35067093,0.3513711,0.523072,0.49036664,0.300892,0.48870644,0.18947677,0.29521966,0.598133,0.116530746,0.30544406,0.41293663,0.09407416,0.4033212,0.28579903,0.0885911,0.024883687,0.2968072,0.29317206,0.27914703,0.09382683,0.26740527,0.25702274,0.2897458,0.355838
0.18102603,0.18061268,0.36580396,0.23113671,0.24659531,0.31496793,0.338077,0.3654546,0.16106339,0.30548614,0.31583312,0.2793575,0.32953608,0.14105776,0.4151442,0.2613074,0.24644396,0.56710666,0.08841315,0.05476466,0.16608033,0.111320674,0.12572514,0.10215603,0.22190066,0.11310357,0.11067639,0.12450732,0.29722768
0.20135958,0.3057484,0.3066855,0.27323294,0.28887594,0.3373158,0.48445314,0.4923728,0.2288345,0.4051742,0.2232241,0.26171243,0.5176133,0.0935736,0.31909543,0.3380719,0.14275455,0.4575929,0.205592,0.066036016,0.06921452,0.21431743,0.2040687,0.20676391,0.1421425,0.17896397,0.1772389,0.21557836,0.286929
0.5851358,0.5801365,0.6751857,0.64943445,0.6404109,0.68540865,0.6431833,0.33089146,0.61546344,0.6599374,0.32116464,0.6416974,0.6731991,0.36915413,0.65379757,0.56075233,0.08239143,0.26510167,0.54181874,0.4279268,0.04562836,0.54365015,0.5629693,0.5629022,0.089945674,0.55471796,0.55284435,0.57457143,0.53501487
0.18346648,0.31525174,0.27565908,0.26360494,0.29403186,0.30586824,0.48418158,0.5075531,0.20643868,0.4232017,0.1934137,0.24642819,0.5380288,0.07832602,0.26029643,0.3578977,0.119721964,0.44235927,0.20983681,0.046630055,0.0474277,0.223976,0.21407576,0.2164859,0.11280005,0.19136396,0.17975448,0.21541728,0.31681257
0.18635745,0.13768414,0.40332478,0.24595788,0.2033697,0.3014575,0.29566196,0.32694703,0.20724423,0.26787606,0.39428884,0.3006626,0.33032262,0.28603283,0.49841568,0.21244381,0.31198946,0.6269974,0.06746194,0.14375228,0.24799539,0.08373594,0.0886213,0.07183961,0.3011371,0.070124105,0.082503825,0.091542006,0.18113029
0.14246918,0.309788,0.2275444,0.20238012,0.23336323,0.25083327,0.5025567,0.55800354,0.17961778,0.40559664,0.18398303,0.201406,0.55025434,0.07733029,0.2857663,0.36317158,0.17798829,0.48047078,0.22580764,0.047560662,0.086778045,0.1825418,0.17637171,0.17474051,0.15522824,0.14535278,0.12930281,0.1763581,0.3039369
0.25079238,0.023599409,0.5208906,0.25274086,0.10465956,0.37453753,0.095472544,0.23234968,0.060606226,0.12611566,0.58046836,0.2869451,0.13223122,0.4296051,0.39268652,0.056507196,0.5739789,0.79584765,0.0579063,0.37878373,0.5187089,0.02246688,0.034497857,0.022437137,0.5577972,0.034822155,0.06732555,0.019361652,0.22242524
0.3356778,0.03001818,0.6146627,0.27181545,0.06743339,0.47158295,0.07653319,0.17986351,0.10022853,0.069156095,0.7006991,0.36612397,0.08888431,0.5022516,0.5051397,0.069165885,0.72452104,0.87208277,0.11746925,0.55357695,0.647019,0.028818097,0.038310185,0.013258785,0.70085496,0.048793036,0.09987447,0.049977213,0.26382387
0.17021097,0.06796937,0.43768936,0.2019678,0.1424802,0.30419558,0.23098578,0.3316448,0.13409905,0.187225,0.43550342,0.26550704,0.2785329,0.2727034,0.5324188,0.18201253,0.4281094,0.7160596,0.026322871,0.18519875,0.34252936,0.038565833,0.031859636,0.034594543,0.39860317,0.032680053,0.051861376,0.044387937,0.26781398
0.48494565,0.4361448,0.60978734,0.54289234,0.5208393,0.5959553,0.5263297,0.2966166,0.5694782,0.52518374,0.35915273,0.563306,0.5914299,0.33614346,0.6865078,0.3837805,0.15239677,0.36993825,0.4064806,0.3588324,0.108216286,0.39360687,0.39232147,0.41887623,0.14600593,0.40007076,0.40826118,0.42170674,0.39371502
0.04580816,0.2360557,0.17894432,0.08029273,0.120453395,0.12925915,0.4039267,0.6750971,0.239895,0.40747547,0.18556309,0.10428014,0.5294372,0.077569276,0.21464334,0.25478476,0.3620257,0.65471166,0.26973015,0.08812642,0.26500195,0.051144194,0.091808885,0.071778126,0.33056992,0.028937321,0.029527277,0.062875465,0.24597768
0.062421083,0.43484294,0.04753547,0.08856177,0.13360879,0.11620899,0.60516465,0.82569855,0.35681129,0.5671165,0.040972427,0.09099218,0.7587896,0.0062696636,0.004412994,0.4095246,0.28647292,0.50860864,0.4926976,0.12912157,0.18965252,0.17626314,0.17922856,0.21276835,0.25430897,0.1462649,0.11020322,0.19339071,0.35036284
0.14995193,0.21684247,0.31241328,0.21802932,0.23789315,0.26955113,0.40162808,0.4733638,0.17056306,0.33527422,0.263499,0.23039386,0.45170897,0.14654663,0.40094522,0.31390476,0.21547742,0.547033,0.12773943,0.030436128,0.13642065,0.12509017,0.14894639,0.11808312,0.19784726,0.107503,0.10418172,0.11989088,0.24648045
0.13528897,0.063721895,0.36700994,0.19090492,0.1499986,0.27184227,0.20570186,0.34974933,0.07655515,0.2067255,0.41103303,0.23836192,0.24269961,0.2223613,0.33655995,0.111830786,0.37433708,0.6887689,0.009987608,0.14407498,0.30231547,0.018194262,0.024216041,0.02345106,0.35272476,0.01963238,0.0313251,0.025544971,0.20828316
0.14129436,0.3277178,0.23470736,0.18842088,0.22464901,0.23199546,0.5145128,0.5949029,0.24051051,0.4216061,0.1725554,0.18253104,0.5957747,0.08815837,0.3687214,0.40194032,0.19858485,0.50708246,0.25874665,0.036539674,0.10018575,0.17338549,0.2000386,0.17303887,0.17993899,0.14039615,0.1315128,0.1723931,0.29464677
0.14373554,0.3013626,0.2653967,0.2016066,0.23110524,0.24614051,0.49803972,0.5935921,0.24382289,0.4141782,0.19360416,0.1889196,0.5829758,0.10455218,0.3901397,0.3694413,0.20693761,0.5253801,0.24749956,0.04421255,0.11874285,0.16422068,0.2026035,0.17009425,0.1953518,0.13345514,0.13122222,0.16148125,0.28276873
0.19329648,0.03486737,0.43829346,0.22555962,0.122627094,0.3297682,0.14023049,0.27402887,0.053071067,0.14820075,0.5126902,0.25953692,0.18355168,0.3245435,0.3830797,0.08372581,0.48107,0.748617,0.02030094,0.25350395,0.41212773,0.019227382,0.025980055,0.014582891,0.45514435,0.02386741,0.04245542,0.013911448,0.20377997
0.15777645,0.10322001,0.39524716,0.22638294,0.17093176,0.2804936,0.27148753,0.36194935,0.15718074,0.24831963,0.39844453,0.26831508,0.3433012,0.3155599,0.47331822,0.17275417,0.3428912,0.66637945,0.05164507,0.16507098,0.28416425,0.056238916,0.064592734,0.05376,0.34078324,0.039066214,0.05630152,0.06318182,0.1570916
0.20764233,0.4049424,0.26321542,0.2322384,0.30827844,0.29344118,0.5641426,0.57069176,0.3494872,0.5099395,0.15215094,0.24566187,0.6912895,0.15550491,0.4393624,0.44547635,0.17367235,0.44273695,0.337983,0.07492623,0.08027293,0.25793353,0.28748232,0.272716,0.15453888,0.22879952,0.21230488,0.2695523,0.42158353
0.10111906,0.3400197,0.18475915,0.13736618,0.18157314,0.17717421,0.52965134,0.6729982,0.2697276,0.4548154,0.13232173,0.1356548,0.62358856,0.06686813,0.27153462,0.38778877,0.2354637,0.5303326,0.30194712,0.054561168,0.12990893,0.15228617,0.18057485,0.15569954,0.20724587,0.121472895,0.1053544,0.1575007,0.29508686
0.28604203,0.018849883,0.5692219,0.26273954,0.10057832,0.39374727,0.100207046,0.19625966,0.104404435,0.12726285,0.6193353,0.30749434,0.11892561,0.49325022,0.4889973,0.062354762,0.60268736,0.803481,0.069708586,0.43640634,0.5584695,0.031279903,0.050487444,0.027276434,0.5875148,0.04896461,0.08064909,0.039118357,0.22868699
0.09630118,0.3204207,0.19331214,0.14138909,0.19411896,0.1517333,0.4855405,0.64399123,0.30238694,0.4540212,0.13941431,0.13842003,0.6198674,0.09023175,0.30278608,0.40375656,0.2486525,0.5461776,0.27186906,0.035592705,0.1339571,0.13929439,0.18792252,0.14036344,0.20804237,0.110731974,0.101741076,0.13902944,0.29786563
0.20587428,0.028856106,0.47629732,0.21813574,0.1129464,0.3557861,0.1517899,0.2899058,0.08971019,0.14218806,0.5143266,0.26528713,0.17082314,0.33757064,0.4751073,0.092310354,0.5259261,0.77393365,0.043674037,0.28854808,0.44287854,0.019199174,0.022916317,0.019094493,0.4921045,0.027990025,0.047547683,0.021470807,0.24173279
0.43102276,0.52824146,0.45496136,0.51366854,0.5024996,0.52484107,0.6518377,0.44072142,0.36347467,0.6186869,0.22605987,0.4613558,0.6631633,0.19907606,0.30721116,0.5572332,0.030974165,0.27760568,0.45156735,0.2843301,0.011150353,0.47459996,0.45209706,0.44946325,0.049649555,0.45270014,0.4364466,0.47619623,0.48611668
0.07636368,0.30730915,0.22396435,0.11302304,0.16051598,0.14064784,0.52055913,0.7356234,0.32415825,0.45831174,0.14458042,0.110430025,0.6510608,0.11268389,0.36966762,0.3578012,0.30568898,0.6128108,0.31556356,0.0718016,0.19766794,0.1106406,0.17853732,0.1269789,0.28324932,0.07708727,0.081075996,0.11481719,0.29451406
0.080562055,0.18965873,0.28482845,0.12223362,0.14445397,0.18417373,0.3849719,0.5750663,0.19801135,0.3229562,0.25722697,0.16737969,0.45397258,0.14764705,0.41666967,0.22899137,0.3385839,0.6512895,0.16245437,0.08707577,0.24823524,0.060487572,0.08634235,0.059608757,0.31457,0.028856035,0.032086432,0.05642523,0.20424396
0.08208381,0.23550653,0.26942736,0.12535326,0.14861667,0.18477464,0.46326435,0.66956687,0.24959956,0.39010632,0.20533426,0.13728724,0.5389932,0.1262699,0.43760115,0.30302083,0.32824415,0.6443856,0.2377494,0.07079497,0.23403586,0.08127397,0.12835799,0.08917516,0.30630624,0.04802234,0.05187407,0.07817568,0.24801233
0.39720464,0.016084298,0.7056963,0.32836443,0.0664684,0.52219015,0.035879865,0.11923319,0.10929598,0.05866564,0.78869915,0.37867194,0.026059017,0.62641895,0.52947325,0.05245659,0.8079022,0.91020554,0.13950935,0.667748,0.75337625,0.0407187,0.062633425,0.028355502,0.7856378,0.071369216,0.11743665,0.050675847,0.29211393
0.2049941,0.045803264,0.45025247,0.22484633,0.11081004,0.33897778,0.14810804,0.29131126,0.10020228,0.15138665,0.5034267,0.2749245,0.19764255,0.3627427,0.4036862,0.06790684,0.5004152,0.7566307,0.043457314,0.28793707,0.43684947,0.020582598,0.01902008,0.018670812,0.47910178,0.028278995,0.04857187,0.026404366,0.16684459
0.094529316,0.2776964,0.25212026,0.1397317,0.15581338,0.19260898,0.5074333,0.70671296,0.3230338,0.43135518,0.18592663,0.13477764,0.60353285,0.12561685,0.38073522,0.31257105,0.3102855,0.61520404,0.29236764,0.095374525,0.20916079,0.11130199,0.15664299,0.12580892,0.29530135,0.06982277,0.077485055,0.114503935,0.23227406
0.1424872,0.28483754,0.27073693,0.21808486,0.2597282,0.24378872,0.46708804,0.511943,0.22279693,0.40246835,0.19112681,0.21633728,0.5429229,0.11739534,0.3484902,0.33523968,0.17421046,0.50120527,0.17248052,0.013272017,0.08133057,0.17785902,0.19414581,0.15972885,0.14494488,0.1484932,0.14368641,0.16737103,0.30232677
0.05187109,0.16377169,0.23166782,0.09680126,0.11976865,0.15960667,0.32590574,0.6025095,0.18545581,0.3376766,0.24787064,0.14056662,0.44763196,0.10611692,0.21159416,0.16329184,0.37131,0.6752604,0.1916098,0.100794196,0.28142446,0.028705884,0.050212845,0.045912877,0.34253895,0.012744512,0.012976639,0.03148546,0.2240682
0.091584235,0.09809143,0.3084558,0.14564192,0.14523408,0.22024077,0.26739162,0.46778572,0.090059385,0.26302826,0.32508934,0.1774225,0.3260388,0.15943864,0.31403613,0.1715435,0.35484338,0.6802587,0.07157117,0.085389316,0.27311385,0.022898052,0.034918025,0.027320273,0.32999942,0.01276597,0.01278118,0.015653089,0.20548168
0.088056445,0.32636866,0.18214184,0.120495334,0.16065998,0.15579599,0.5152047,0.6944611,0.28288245,0.46008983,0.12343781,0.12249503,0.61570793,0.054865688,0.27987483,0.36612025,0.28566778,0.57239395,0.32262117,0.04891789,0.17077857,0.124883994,0.16590755,0.14051147,0.25183916,0.09372869,0.08150686,0.1307094,0.2821008
0.11498849,0.2608477,0.2558629,0.15766536,0.18687041,0.22286224,0.4766034,0.6309335,0.23561467,0.39781544,0.18739888,0.1500181,0.5278406,0.11390126,0.41061845,0.35727435,0.26535103,0.584599,0.24131215,0.033616066,0.1704334,0.113903925,0.16466896,0.11445488,0.24575739,0.088448554,0.08244741,0.11506958,0.24707535
0.11593643,0.28348452,0.2350477,0.16535205,0.15302871,0.22993344,0.47880757,0.65954155,0.34962875,0.42726582,0.19192226,0.17438363,0.57506055,0.10406071,0.33182865,0.25705525,0.3135777,0.589277,0.30121976,0.12351394,0.20933236,0.12827322,0.13468982,0.14270806,0.29578593,0.07674749,0.079154775,0.13244179,0.14014304
0.095423445,0.13767794,0.3119147,0.14555484,0.14175203,0.23118952,0.327744,0.52673143,0.17081045,0.29801023,0.29414913,0.18418519,0.39231247,0.16246423,0.37436062,0.17447895,0.36549702,0.6779839,0.12496176,0.112255275,0.27525395,0.044190463,0.058048934,0.0490454,0.34022123,0.019287083,0.020060189,0.041431487,0.15934771
0.0556826,0.16308102,0.24717546,0.09631081,0.12333073,0.17980778,0.33800766,0.6040803,0.1774792,0.31831896,0.24817644,0.14944923,0.43489018,0.11422059,0.25690958,0.1697955,0.36257762,0.67233944,0.17772296,0.11150712,0.2782495,0.036668833,0.051398084,0.049728632,0.33092162,0.011023868,0.012281731,0.036824845,0.18994308
0.15611543,0.27248612,0.28233838,0.21716762,0.2505878,0.28422374,0.4671303,0.5168346,0.17147349,0.3757236,0.21863873,0.22674045,0.49724007,0.105386466,0.37235698,0.34413496,0.17805743,0.502092,0.18196675,0.035008013,0.098959655,0.16473056,0.17760076,0.16203934,0.16497852,0.14022249,0.12936841,0.16801102,0.27759886
0.12846868,0.13750583,0.31935364,0.17361195,0.18654202,0.24960104,0.29274562,0.37823218,0.1312827,0.2734711,0.32566416,0.2213929,0.31528804,0.18302336,0.4215941,0.22221588,0.3098973,0.6273113,0.059257865,0.049633443,0.2094651,0.060410794,0.073911324,0.053808436,0.2743136,0.052822772,0.044179037,0.05590765,0.20508102
0.19136237,0.16107708,0.40561593,0.25894183,0.21978243,0.34827664,0.34392545,0.3743892,0.25033754,0.2976852,0.35091573,0.31040826,0.40190315,0.20429191,0.53801817,0.2192534,0.29073298,0.60249543,0.09942788,0.13282698,0.22071676,0.11725947,0.107433036,0.10910964,0.278008,0.09137203,0.10948302,0.12394567,0.1994061
0.15563323,0.29371607,0.26799202,0.21571887,0.25119644,0.27491534,0.4882738,0.53074324,0.17132692,0.39239034,0.19592127,0.21911208,0.5213697,0.09095526,0.34115833,0.36077988,0.16841221,0.4860529,0.19573173,0.028718919,0.08201702,0.17885117,0.1857078,0.17331353,0.15195543,0.14865291,0.13732764,0.17797114,0.28945345
0.32845837,0.46338114,0.33704716,0.37365466,0.39757782,0.3816521,0.5879573,0.4604804,0.30644035,0.5473879,0.18896964,0.36739025,0.6041863,0.1626485,0.24463885,0.50466055,0.09535307,0.31176254,0.3626607,0.19102326,0.03395994,0.37941605,0.34623224,0.34848022,0.064993665,0.34765,0.32568264,0.3625604,0.469737
0.23427157,0.37021098,0.29074907,0.28814685,0.29627132,0.32924357,0.52310157,0.48161304,0.26273274,0.4477861,0.20528558,0.27292854,0.5645649,0.107515365,0.32070804,0.4058539,0.13915877,0.4182116,0.27368534,0.09785947,0.059452675,0.25923884,0.23930497,0.23103051,0.13022383,0.21797046,0.21049707,0.25594985,0.32162577
0.24695449,0.026872125,0.50762105,0.24871078,0.107993975,0.3647125,0.1003906,0.2263402,0.034767777,0.11932758,0.5941875,0.29539055,0.16378579,0.4218168,0.4059886,0.0618574,0.5568718,0.77970845,0.039522737,0.36688933,0.5021421,0.02539974,0.030860737,0.014568262,0.5344205,0.03112797,0.06419836,0.024570271,0.24445
0.11132532,0.26446542,0.262697,0.1650819,0.19546387,0.22005162,0.473612,0.61469173,0.21511619,0.38902012,0.19229506,0.17650105,0.5402214,0.09502953,0.37233412,0.32404086,0.25242865,0.5733055,0.2211693,0.046592385,0.16050664,0.121794686,0.15684764,0.13124456,0.23543856,0.09225695,0.08935715,0.12198502,0.2831282
