size_D,duration_D,har,dba,ifc,source,t01,t02,t11,MI_size_D_nlan,effort_D
0.2466802216775513,0.3170493861525601,0.4430478848858286,0.2112731389557842,0.1200534966138784,0.1499246346094706,0.1543324435149222,0.1255620785387396,0.2233362095252267,0.3914561850910752,0.1863159786344804
0.2061567983976843,0.2769555800946651,0.3707228653984051,0.0861478109372767,0.0394624479731137,0.0978252480447336,0.1056878288432425,0.0254297901008834,0.1758610246844374,0.3810927366120227,0.1439468081915107
0.0931674313950613,0.3244506892682912,0.3616024620339043,0.1070046758655318,0.1615269996888269,0.2352623136416723,0.0617453669638447,0.0924938200071426,0.1467444289149165,0.4107035178990966,0.0662599013146406
0.2676751610101945,0.2571995414798327,0.3882549034204755,0.1087282932089599,0.0102674071544476,0.0466419338927881,0.1582704344188497,0.0449600955689061,0.1777037167603393,0.3806006025233679,0.162462362824973
0.2502306946427826,0.2575014415222432,0.4014920958362184,0.1274771090339885,0.062459887458072,0.0942004683609326,0.1776799465995643,0.0827263546579974,0.1756240776326599,0.3570216641321092,0.176379085129663
0.4928462523595559,0.1573122914967373,0.5546457220916317,0.2742480672577647,0.0687446410599982,0.0496814924170337,0.3082156922532025,0.2020824773802257,0.3564589552459213,0.2320871030567383,0.4469768880891038
0.0658514853293274,0.3553250097097978,0.3306627794162939,0.0974234692406162,0.1567524841731572,0.2250454006837149,0.0571815319312104,0.0717651413593709,0.1332248511120229,0.4887452076047002,0.0602437740098996
0.0886417226624364,0.2851223590033594,0.4709653130244955,0.0920370035021651,0.2688405737367309,0.3483147610362549,0.0204373534803083,0.1898920149202391,0.3098852314553502,0.3966908379533072,0.1975080560945356
0.1989232175328577,0.2927606975482298,0.3734832213148356,0.1380210138616352,0.1025921903024529,0.1397120832520502,0.1452869679533474,0.0596980183731962,0.1531559873047804,0.4278844935625576,0.1263049548257968
0.1247329171634189,0.4587455665114046,0.2260601650309926,0.2927949271767081,0.1759102961205591,0.0826065674459335,0.2439934026921291,0.1327783285418232,0.1341706736538456,0.580457083724891,0.1486795166107339
0.0871836267173247,0.2369983477122708,0.6734656477758815,0.2760944551826571,0.6006178650842997,0.6232965010933815,0.0488696444272429,0.5228850226684248,0.6296280062827825,0.3494229319949429,0.4614189123267043
0.0765428678163558,0.4127730909127178,0.2601547855510428,0.1258299971476414,0.1327580168299738,0.146175634497875,0.1316236064841051,0.0806496468242689,0.0831778960342752,0.5108970032496704,0.0755641405184809
0.1647539711085556,0.3806189593273822,0.3762329946551744,0.1396766822793662,0.1060779768499571,0.1639499063363322,0.1058880993620078,0.083179010526887,0.1657348701725233,0.4771790794112905,0.092576321233339
0.0697102895308664,0.3363148691042035,0.3720164170276461,0.093155542123872,0.1717731271934209,0.2506449972356652,0.0391571057265232,0.0833441141169701,0.1565200348200728,0.469679691916551,0.0575764157386842
0.0820032394197858,0.3260674249004849,0.3662365532550747,0.1064613429243389,0.1438943089807853,0.2304193014453764,0.0332789885811016,0.0626402815209786,0.164787379793487,0.4374909562429052,0.0482082525489803
0.2809801669260646,0.246403362724318,0.4247939913070034,0.1561704371813473,0.0589386898697963,0.0932846344731705,0.1729071837638407,0.0946934698874898,0.2141711462077228,0.3107397609958143,0.2190697552378971
0.1648691696626595,0.3451688426998809,0.3710134850185755,0.1107031651384983,0.1346484597281453,0.1693547812768074,0.1698873967602692,0.1244160424090446,0.0959312168048894,0.4384219774133443,0.081284799259887
0.0950071517346553,0.3790822829422486,0.2789287656213431,0.1004511754252717,0.1183385662861766,0.1417809130567749,0.1228524008463385,0.0694003125148179,0.0733070198920859,0.5072242333122673,0.047997877687371
0.0784420893765049,0.3423299621758934,0.3595169674966327,0.1309691532826553,0.1625499177152833,0.235063894892242,0.0510583023172786,0.0746483386035834,0.1335876702354246,0.4698920124351633,0.0407654834433247
0.2177679072351314,0.296873688010991,0.3408572200072385,0.1794702258282206,0.0852946464750759,0.0874695135196838,0.1866746960411073,0.1002090055905672,0.1625586826786319,0.3896508151315302,0.1845250828982997
0.0559422856496717,0.2660895358381492,0.5613415899543445,0.1586711753012089,0.4470582278965503,0.4862511958196784,0.0312402130320118,0.3472857915392959,0.4573861883521327,0.440229147890235,0.3121524125166354
0.0793896159909442,0.3377193538913111,0.3920996152482308,0.1370319114817714,0.1846967448049876,0.2598161823898674,0.0329176289612579,0.0919687638671256,0.1967798034443916,0.4658222942956141,0.0784411736117119
0.6639893926674714,0.1597502033520962,0.7162145697708622,0.6000279468013916,0.2044413658020609,0.0803256548150962,0.5900761957312392,0.4589161009267728,0.421231349323491,0.2295972949730039,0.6052249088503078
0.2074113408324156,0.2765343451220619,0.3553682745366034,0.0917647316807791,0.038659900557854,0.0788193862921369,0.1628634666646893,0.0355852471736759,0.1085246436102401,0.4308719909896842,0.0831940924332798
0.1684472834475456,0.3568195598092713,0.3734205606161961,0.1248922067493049,0.0926720147144454,0.1611213743130691,0.10007738180901,0.0665590712482804,0.1591577094459796,0.4661823977647587,0.0650008801053336
0.0182530144395152,0.3799129365072258,0.2983831487862213,0.1536128096906621,0.2401017917287013,0.2319471905584978,0.1051925844704202,0.1442784462624987,0.1812712205605015,0.5151326456498865,0.1309925495823136
0.4433288115860339,0.1727850016695543,0.5279754599700541,0.2800546736509003,0.0803355364064586,0.065583659672488,0.2888879571181548,0.1813528394254354,0.334553551498023,0.2415008225509791,0.4197386067713482
0.1156694103985959,0.3436785931708122,0.3721493858844925,0.1475895557318313,0.1328489235636758,0.2047640263365707,0.0806837727912328,0.0701322363611895,0.12719920841269,0.4660830838628721,0.048937590096068
0.1494771736684486,0.3371789298432721,0.3784365670452754,0.128565978665316,0.1191790190283045,0.182332451074683,0.1136762609222798,0.0881514345614199,0.1232990455454078,0.4405542730163096,0.0589918439424032
0.225936578053885,0.2951342584993508,0.4069289279629073,0.1180174622889583,0.1115558462813542,0.1564202163592391,0.1315177361465882,0.0712696113189457,0.1864663994586279,0.3605346052187864,0.1996790603664106
0.0515721661456072,0.3674176131094255,0.3169147474725106,0.0782529755779997,0.2041752072246588,0.2295103166334577,0.1042562410248387,0.1560715089378634,0.117248966052613,0.4195882805292098,0.1051116709641751
0.1099832769624422,0.35779578929114,0.3565798044692152,0.166263824987727,0.1847869562673037,0.2187718857362884,0.1389349564313469,0.1602623786922014,0.1215583099467974,0.3880267704432166,0.1227282710497303
0.5309921551492988,0.1393427430743254,0.5900130145220894,0.3861449161361978,0.0725938676881257,0.024209762318327,0.3732281056161254,0.2467519234790941,0.3746932606619595,0.255395612525681,0.4964098469436027
0.3762021357766374,0.2427127333186799,0.4775912281743052,0.2581857302195576,0.0962930750009624,0.0829055415327448,0.2442316817703146,0.1672331420292413,0.2892520350716382,0.2508861509607319,0.3312419866532525
0.0603242211201111,0.284906654832412,0.430638610751293,0.1748581737918857,0.3246406217165401,0.3485391790138863,0.0624212513886815,0.241369224389312,0.3423283732218609,0.3916883947390991,0.237512466862524
0.1275533570176928,0.330447582669216,0.5306284444770497,0.1765772748103224,0.4042201243634536,0.4454536021964748,0.0930511507245426,0.3255148669290417,0.3551913989634888,0.3942032695374906,0.342987795431941
0.2709143644072388,0.2780576479129444,0.3566040393762954,0.1459661137415228,0.0498941390651495,0.0395993801756737,0.2488679209219596,0.1046027345183607,0.1381045655504947,0.3852295130439357,0.1835418772889188
0.1164330293262661,0.6047806684963216,0.1451745631470851,0.327669036522051,0.2183499222406309,0.060170095605943,0.428515416779608,0.301707950215803,0.035161617148861,0.5544296832762635,0.2305425615387306
0.0324620699080062,0.4969480160240754,0.1640172734138648,0.1861874158426368,0.1876647714423292,0.1113117803252629,0.2412758304514896,0.17013714253137,0.0579802759387032,0.583422548967814,0.1278609354234994
0.1239334061701769,0.3353767602644883,0.3898868066657648,0.1598414476094873,0.1624303744913758,0.2338477579925051,0.0887759630689593,0.1037018424450598,0.1404522946188771,0.4364712925294822,0.0673125534444579
0.145466532875381,0.3340805029243611,0.3707054539640518,0.1391635624640937,0.1061569770611762,0.1670469153176514,0.0939332146871236,0.0479170772272299,0.1450268841956589,0.4631571333884292,0.089396248778204
0.1383405997350615,0.7928428105589622,0.0489154994870628,0.6426891118587048,0.3270331374642306,0.0487619307238127,0.6915428977334087,0.5110128445728028,0.0413368986001137,0.8528889059279311,0.3705329533656699
0.6808567843204552,0.0886796760887588,0.7108339357009247,0.5870809761835138,0.1225297491091041,0.0233382088985169,0.4972649392498678,0.3732651275179411,0.4980667731534398,0.2008816562546262,0.6760562242762997
0.0989527278376986,0.6711720271596572,0.1134022445196891,0.4499969093101263,0.2994967838635959,0.0887477861895711,0.5225185656257487,0.4084925257649309,0.0246198336322451,0.6210175509600205,0.2632938102213922
0.0689728878124445,0.4082502743222325,0.2735514221132336,0.0955034461736225,0.1931262150872352,0.184753275672747,0.1606292412430997,0.1817002182012336,0.0978498550396307,0.4280340902049529,0.1379555971108277
0.1143985761663712,0.3688575749212183,0.4120017517852523,0.1236958295384413,0.1982399795847463,0.2680986914346513,0.0760293145785477,0.1129808766257171,0.1744148211956893,0.4640529566405121,0.1133937616153097
0.1295158893798453,0.3823027988723497,0.4251477347818153,0.1871156430588384,0.2558407369994886,0.2946029111979834,0.0927503821554902,0.1319547360576374,0.2207372128385144,0.4600637457795983,0.1771021352841034
0.1210759068897977,0.4050472824121846,0.2556843014948031,0.1288343735209715,0.1314901894578459,0.1321593926471251,0.1776740673990159,0.1078612606335757,0.0658484717275035,0.5111789730490219,0.0838144052954936
0.0686165068776925,0.3206931865290906,0.4035472698119652,0.0636028607164284,0.187690974482684,0.2765815274291005,0.0193974754742663,0.102552387071063,0.2100288044421652,0.4819292394048228,0.0856174869060835
0.4957852675718183,0.1411756290214287,0.5617103913847555,0.3146506753211786,0.086719505235148,0.0602373494417236,0.3255145565278274,0.2123875589391379,0.3720775061822903,0.2122643292965295,0.4761556143421728
0.3166606839913865,0.2232184106882794,0.4285328396750977,0.186039615026281,0.0458064778061312,0.0543246206387189,0.232777349148883,0.0943870398169971,0.2094987201086715,0.3586091275777645,0.2350947115975585
0.0658529488008254,0.3166951306872027,0.4241416091505451,0.1660066257208299,0.2612085362796106,0.3101801971409367,0.0452931473260963,0.1475622090044942,0.2727255155416368,0.4830118443739959,0.1241561573654782
0.0584152848425472,0.3933747836107943,0.2672757875392907,0.1062369006170169,0.1700395549016856,0.171808829003962,0.116906431862297,0.0897114801915435,0.0867731822299291,0.5065100339538048,0.0671195628994261
0.187022984810709,0.315492944302948,0.3684748892729984,0.1152688024131757,0.059702071778801,0.111153413335764,0.1149050436553253,0.0409766622529407,0.148597842801478,0.4157099661665224,0.1093065156288895
0.1075759232926368,0.3261460363245909,0.4467323662790398,0.1234860652873411,0.2587224630760595,0.3253150532294159,0.075232814602308,0.1774028653678381,0.2279416739456675,0.4495019439658801,0.1572585925776565
0.1034791028199939,0.353226974829169,0.3539688432910967,0.1443095883103143,0.1350463287787074,0.1968213473086283,0.0710008636709606,0.0569019810238108,0.1302209273760636,0.4786716643758377,0.0438738666585842
0.3396983106465165,0.2186752344896737,0.4296673618440786,0.1668973347914715,0.0,0.0134443951303411,0.2341680310503689,0.0791394714547233,0.2048927096700953,0.3844900493530588,0.2230675387569791
0.0781998592185974,0.3575477289583197,0.369918428049391,0.1344496482544621,0.1571673004637499,0.2345525653792846,0.0410387381468384,0.0630659397494893,0.1578902276205656,0.4876026036886101,0.0564632750024909
0.1204142355505665,0.2744417261717432,0.5944990573886747,0.1269481276676923,0.4319540654010592,0.4976847227274314,0.062283599573982,0.3836798441646862,0.4460267277862821,0.3804839202163537,0.3480273934308338
0.1729606238529579,0.3273118930773096,0.398275423547143,0.1142505887818623,0.1413389259109555,0.1920319350939319,0.0973278342713896,0.0740267487687295,0.1723008871653026,0.3852839896724082,0.1689203836414021
0.3443761008316601,0.2647061141938717,0.4416957063235933,0.2342009973569159,0.0928135024414693,0.0618362713085909,0.3455469757218438,0.184886967594883,0.1426144122678163,0.3824282813319771,0.2051761342397999
0.0658220336772352,0.3731180781662453,0.2711887448653839,0.1005809109416624,0.2032843473070556,0.1959732204542027,0.1421805087117675,0.1425582306212445,0.0961498722491296,0.4992863803202927,0.099918219819018
0.099478284938732,0.3704082147543991,0.3151146324299452,0.1309223576261193,0.1243793882678176,0.1697296403979619,0.0858790876359398,0.0629512682998092,0.1137892611237916,0.4676695153046829,0.0681947329695081
0.099688125112668,0.353543812114621,0.3824453599650332,0.1342024066679675,0.1699564699710745,0.2335928088111146,0.0788131980388974,0.1004824080908501,0.1545887537835953,0.458561914499755,0.1045661845563124
0.268056996099017,0.2752261459237161,0.4172986946427397,0.1467333040443309,0.1271864161248695,0.1542555335677126,0.1724597134864298,0.0929842588681767,0.210301332021169,0.3476377190466586,0.2203978729478436
0.0912782889965911,0.3345530884235347,0.4186530758887518,0.0863784155796018,0.1973158335495446,0.2838417181980115,0.0327275762246799,0.1099422442357297,0.2348225249953451,0.4818576139465087,0.1305074610349536
0.1357131388130675,0.3043992207709614,0.3528449144692773,0.0740552963596135,0.0672360629341755,0.1367782935408273,0.0862627911997104,0.0307239588572406,0.1201053755435796,0.4061493727634336,0.0535684427544048
0.0393791138461412,0.3550146286422601,0.3479749799034726,0.1352432835445685,0.2042549027072638,0.2511098143678958,0.0566840462063615,0.0998450582121203,0.1757833908331794,0.4943840546535183,0.0910929373342445
0.1233302509130994,0.3557740064194324,0.3674573840064704,0.1154833278502608,0.115749506008594,0.1968565808629664,0.0679320899558038,0.0554390378205422,0.1533396132037311,0.4789770716412238,0.0601325714240674
0.2090715552886178,0.2469290071811482,0.4125126774818511,0.1291944552153051,0.1163602584666162,0.1793878595871302,0.1022035352989635,0.1111856431756131,0.2501751849549567,0.3288182067260038,0.2124016966159594
0.3262561768818391,0.235156841320052,0.4651552579432372,0.2449420152843319,0.0773931652832554,0.0870386010166277,0.1940150295028024,0.1308235760389227,0.2744485700802611,0.2672462444172435,0.3071155109665481
0.2383116019299669,0.2746140600017513,0.3996505121748714,0.1260630912100671,0.0828913540209045,0.1254107017661926,0.1780381653447278,0.1011583769292692,0.1597861266818661,0.3733915067313219,0.1374375289203858
0.2613399808118956,0.275943386690614,0.3880537321495705,0.151402395088763,0.1186642140215319,0.1165829926542809,0.274183569633296,0.1498383430629906,0.1195502091224639,0.4148330263890409,0.159789274600046
0.0668667701046803,0.2232256422958203,0.5654903044565134,0.1555897901454224,0.4201072928028153,0.4790714220606689,0.007785343718589,0.330062187762696,0.4754747764192239,0.3817060543010561,0.3007124302945297
0.1001057611559962,0.3176887554937508,0.4071609637343626,0.1057898252530473,0.2023116191837664,0.2860362847682175,0.06547239744167,0.1361417000619712,0.1757576287047889,0.4336471152001299,0.0890157902227129
0.1035844101289926,0.3359351212302377,0.3597222425451366,0.151905244345697,0.1490823371531992,0.2172511182990439,0.0816155987445924,0.085277734456691,0.1159497307907221,0.4561626592639933,0.0326258897406008
0.1108635066657397,0.5344348870850921,0.1924778381334076,0.233845595228236,0.2103542143942409,0.1225824661954661,0.2817015414250011,0.1956429234525075,0.0706137109819783,0.5865218475433456,0.1953937550297521
0.1610405460017409,0.3220708383307802,0.3862601336042423,0.1242981059621257,0.1194464377850935,0.1813671402808291,0.0924522972451835,0.0628568793413781,0.1592343058627803,0.4070901211190453,0.1265211114959024
0.1127070251978984,0.3406498869706069,0.3663637919027804,0.1972788706619201,0.159180328398142,0.206169381734605,0.0739790589337126,0.0615769308040883,0.1665009336165545,0.4776477848169223,0.0583804112120726
0.0923290045877439,0.3368452656377078,0.3644328837594708,0.1216004996034884,0.153911257654813,0.2413760849694304,0.0491104680114984,0.0742214880934924,0.15125541234272,0.4710897297480554,0.0520658207301791
0.2052100177550981,0.2863681945685297,0.4095001708210889,0.1501962778517136,0.1258363729113629,0.1796243401162468,0.1453050677406655,0.1055079434732451,0.1779994947843106,0.3946808457846793,0.1471105204620665
0.1054806421072877,0.3431925000197064,0.4269339874575308,0.1791504509740951,0.2321345031002086,0.292232926506179,0.0721429542870439,0.1519054441221478,0.2188699300913125,0.4382353603777187,0.1171793294279248
0.1110841093343497,0.4712458125072492,0.211520405600575,0.1430866436816559,0.1788538144415488,0.1146520303165312,0.2813058011547823,0.2078782677765758,0.0190972324772976,0.5053702625589049,0.1047506968440426
0.0708738063161983,0.2718046689501873,0.4639325584112289,0.0592439269304323,0.265655492063614,0.349482647730051,0.0099541176852147,0.1962441691263756,0.3077437830747382,0.4375331146978295,0.1605770135984247
0.0377185178623501,0.5262632349115801,0.1528920885237391,0.2720809114313844,0.2782411643271879,0.1386226712929164,0.3336240911926325,0.3001727163764945,0.0779193691048345,0.5318259336242355,0.2055356693896565
0.1378700680234649,0.3317495294173226,0.3839842819501584,0.1006583550325518,0.1174823830289434,0.2041003474798552,0.0688742330861189,0.0710691161520715,0.1902509851780398,0.4565229076528267,0.1078558132078648
0.1916775416740165,0.2861439107060019,0.3728311946036811,0.0974465950011138,0.0717151011471903,0.1209826549709893,0.1227777553753013,0.0550914945921122,0.1506636279599209,0.3734968589535753,0.1138805743342617
0.0944075213369446,0.3738821640491726,0.3159108299105521,0.165215915159257,0.1340756430151143,0.1670227220646726,0.0964493634296848,0.0636603674913327,0.1204461901361228,0.5197785842338885,0.0443749394433342
0.0352174279889311,0.3164297286527755,0.3652236203076824,0.1250630381024382,0.2308692829957776,0.2680380038521792,0.0505724457803277,0.1191083816846911,0.2198073191348432,0.4841802813224914,0.1109351318162887
0.0666438099372368,0.6568449074355843,0.0833488755382795,0.4431206684770419,0.2995357190612044,0.0893605263225147,0.4968044929854478,0.3811251410523927,0.0667595426969056,0.7060110908355293,0.2955385413669082
0.645046149263968,0.1162219499719256,0.6978760155833038,0.5058074770100012,0.1515013166680143,0.0766880118172114,0.4761651196384511,0.3798413141738709,0.4528098118069074,0.1725183919553236,0.5882999219559564
0.1046329789156522,0.3268484663988981,0.5018986083977066,0.1564538093677722,0.3420566919334227,0.3974103337561473,0.0698899084660656,0.2457608908070156,0.3164375632481348,0.4348979829067666,0.2690206007910914
0.0644462736636009,0.4196442870595354,0.3375615149934073,0.2902093991361522,0.2829157345811392,0.2426930498065817,0.1667693331794834,0.1942429519028129,0.2667893751423059,0.5611191541538396,0.193317800578269
0.3238603373730025,0.2368986506236443,0.4677549633534006,0.1585409636662197,0.1013783768261145,0.1320951612642167,0.1924409145563111,0.1389861481548278,0.2595228665197613,0.2583905755125337,0.2967077111979915
0.2660236590496809,0.2631235332413983,0.3822744607858388,0.2186907402387253,0.0972528971491513,0.0923117931033895,0.2064394103357657,0.10650781547428,0.2033819519463337,0.3482681416504763,0.2095527558523505
0.3529826799059321,0.2127191176816772,0.467808280148977,0.218804192499048,0.059040390691764,0.0743108032245176,0.1989959995295446,0.1262142428587129,0.283218812647825,0.2520475944363662,0.2979068271672507
0.097137487902657,0.3794573012612308,0.3672953494177324,0.1498665725239629,0.1419889612022792,0.2072608722689948,0.0668911583652172,0.0628133679158945,0.1347492096511584,0.4772496509082314,0.0681052575384735
0.048715521031472,0.3231582284416883,0.3183797960753205,0.1200369805396452,0.1899896285932825,0.2160332435740931,0.0674875965517052,0.1250534128443535,0.1918197945572018,0.3976510077429712,0.1049317089338042
0.1511927039306105,0.4101230065019584,0.3141636008207706,0.0961081576038533,0.1219203871938537,0.1314164894056552,0.172505986720839,0.1307362996568147,0.0854657964064164,0.4640303843011049,0.0925840475962624
0.1339403680236762,0.3145596454528251,0.3667200127236494,0.0970640677157091,0.1001390990352688,0.1750227833996802,0.1053550949166861,0.0654618775502149,0.1294037467069522,0.4366432638935275,0.0291778317580325
0.1386280095928336,0.7439092903527964,0.0917590668724939,0.6219238793555737,0.3306128291032884,0.0688313721748627,0.6526451030180556,0.4877371783820439,0.0618087069143914,0.7515473953474544,0.406290975812932
0.121054894400196,0.2905448999658904,0.3857355448055851,0.0663349652683724,0.1528819083680374,0.2415095226858599,0.0738593528444402,0.1070975152029606,0.1619579882726224,0.4711203824579899,0.0506726511928014
0.2005158731336033,0.2839959741942182,0.4002742648277657,0.1253230668741491,0.138047467715801,0.1763648274399193,0.2093061691539726,0.1369226444969901,0.1205049962893104,0.4110291260908006,0.1224267095491908
0.2821431996838582,0.3225298357434134,0.3216015092250686,0.2069633950227051,0.1055508742305469,0.0469979836116267,0.3635286820550906,0.1848187197527071,0.0788712772669667,0.4157844241460267,0.1644914664784614
0.1043566447468437,0.3238073732689735,0.3602336206266677,0.1028932557338011,0.1265159137821243,0.2074159816880927,0.0627634775156162,0.0570363525283358,0.1341196060667777,0.4720845375390959,0.0413300524119644
0.1272345252310259,0.3508571460438854,0.4143548804797124,0.1815935243299868,0.1603683299242801,0.2396429621060397,0.0847362068314481,0.1178387662544296,0.1639012419976698,0.4296466511058053,0.1027836244767755
0.2000552041949038,0.2800034576157069,0.3937757014218949,0.1239731346135827,0.0900231350250013,0.1470195701267845,0.1272391144017582,0.0785743299857172,0.1631086718550633,0.3574822452521565,0.1348573644696771
0.3528089994363242,0.2355429328034801,0.4850017619046724,0.1431248283932537,0.1399234402782542,0.158990391700692,0.1985943949679927,0.1528417962941696,0.2897654509605973,0.2319875037069798,0.3449571623734319
0.214117912513594,0.2789813267838827,0.3969906772674746,0.1507049085487719,0.1087035388752977,0.1480794731322851,0.1921473521079647,0.1076324933184266,0.1349816694266228,0.4201959551333913,0.11093651893178
0.0982480406864209,0.303124900629744,0.4147143056938508,0.0465097405159079,0.1798448803476403,0.2738930436730809,0.0262720052935268,0.1020404939937787,0.2329105878922662,0.4494742203902617,0.1287735018523955
0.1327241093199997,0.4010693727585891,0.3283601616537237,0.1975653580243177,0.143996253147738,0.1423861532812951,0.1432932828409235,0.1355243174736129,0.1622943106250512,0.4948312416811158,0.1230221969332199
0.0808720784517756,0.256550692651907,0.5217173445411628,0.1222481025177477,0.3406294301416233,0.4074344844153709,0.0378613110406506,0.2704614705299514,0.3628216549402653,0.4229442692014086,0.2523905509485317
0.0504621315560313,0.3211226805273014,0.3856875435329616,0.1738002790762363,0.2640264277520668,0.2893425483503012,0.0582952105527584,0.1470623141171347,0.2524834865501586,0.4818408603521821,0.1167110807219026
0.0606210381954501,0.243721164527973,0.5159708818560828,0.1558010507692606,0.3692983808298348,0.426297486712878,0.0277115397236608,0.2771015881464735,0.409230317448491,0.3844770834324167,0.2817637196806046
0.215549950693823,0.2640160517449779,0.3476932033316189,0.0976084753245958,0.0101281356049662,0.047190814060369,0.1470856703486829,0.0083486434165363,0.1282243524981893,0.4394558586265399,0.1161485859446517
0.0958433690986216,0.5438773417262737,0.1559942374130234,0.2138943214776717,0.1619991758687536,0.0793523875077626,0.303516754881677,0.1973551220279641,0.0346386459425317,0.6044918713887826,0.1572203107828369
0.0310110293760697,0.3243827424008197,0.3422732925556068,0.1130758817689236,0.2268279311565044,0.2589839685624011,0.0579575217969993,0.1412664551988547,0.2085777364282104,0.4612261444077271,0.1230865616847536
0.2968302750546847,0.2689736635106092,0.4408484539720709,0.153994928874411,0.1455441445249852,0.1697274255226892,0.193092695749821,0.1242364943961396,0.2214267841055708,0.3295731943896056,0.2402290482881349
0.2464412715180207,0.2562152116966506,0.3880842896746311,0.1119558331710902,0.0241789619508692,0.0681112991862037,0.1322450772430042,0.0401646088617493,0.1896434357625299,0.3460814572491529,0.1783119074116225
0.4937185667889925,0.1790980331110674,0.5611157637046367,0.3259148251578236,0.051909035541391,0.0188786427244329,0.310712936110822,0.2054809595372522,0.3577738016626847,0.245241265591547,0.4420826390517814
0.1870711370091026,0.3659288972002268,0.4510485493746675,0.2098639095246246,0.260955935494233,0.2843828633396399,0.1307872591452306,0.1733735018022638,0.2526068519021608,0.4192373333494941,0.2606044007029746
0.1287134172769575,0.3494045935346983,0.3623984764063243,0.1270289317955482,0.1507713251673159,0.2046094280425358,0.1214867216988331,0.1167661650770035,0.1069263194689566,0.4385077435200808,0.071070832676614
0.0840726507568257,0.2141528222171542,0.5676215221851428,0.1457193754804037,0.3974751228313144,0.471733881032234,0.0053614979276638,0.3349900108730598,0.4750483362554403,0.3530308833078999,0.2987465894783998
0.1158720414094328,0.3780115588822356,0.2726462267916499,0.1048235765659104,0.1471153709481208,0.151061206374411,0.1788153330385218,0.1296915937570492,0.0507804311666953,0.4883393666034685,0.0503212572441458
0.109902951168859,0.3346644796317853,0.3433246028247443,0.0913622074142385,0.1099682375261892,0.1843562337238612,0.0895324318022427,0.0537369325253592,0.0907399990201456,0.4732307205323489,0.0
0.2917277421630631,0.3367917819853181,0.3679692952559572,0.1536687196175118,0.1396432024552883,0.1042791219893669,0.2708848063636346,0.1894070167004388,0.1548387506688101,0.3181471771862332,0.3148887506152247
0.5016201170454893,0.1568768828736433,0.5615549002209291,0.3119329903610741,0.0339333370405782,0.0055853361626945,0.319923352320749,0.2061605874467276,0.3572297045183149,0.2657755730662454,0.4269293097684795
0.1955241483815915,0.3499323410884272,0.4113464075845953,0.1143091513694748,0.2029626539277073,0.2182064791916727,0.2310304860949849,0.2182730102807563,0.1215651401372917,0.4024928733547279,0.152946569063171
0.1355122958569014,0.6139918468263372,0.1476704839140615,0.3419442419957933,0.2252312838733232,0.0762704907908041,0.4621254595156808,0.3460985120599967,0.0195785375360911,0.5857072451895776,0.2201333746546828
0.0705168103817506,0.2474248919052701,0.5111163553056461,0.1644187157813562,0.3517554235850316,0.414004247449273,0.0162880592383277,0.2607687214931641,0.4138441706930125,0.4014183685178576,0.2367897796915766
0.1224255578885746,0.3444714102959194,0.3688124330588109,0.1549686594252383,0.1647421083949209,0.2254825148375346,0.0928141438993921,0.0955020971821863,0.1381108199400461,0.4590859001794062,0.0708672248644107
0.1315384981011571,0.3544495701547707,0.4124481049183198,0.1579609967997212,0.166089935430885,0.2421119687600361,0.0801274453635158,0.109066766946227,0.1625276589209361,0.4363122541497862,0.1173836761708104
0.0871935578235213,0.3286865044507954,0.3744261207663011,0.0905701365138128,0.1666836537399537,0.2499492538000018,0.0584167604149838,0.0951758642739539,0.1434389890007624,0.4753466687552668,0.0415123997624324
0.0406438664147088,0.2407272232380517,0.4939416098258912,0.1318105228631062,0.3640808036235216,0.4195742157850752,0.0171852262359607,0.2673599281561269,0.3953849355879779,0.4075342340926379,0.2446273840917869
0.1249843381501115,0.3338081942382116,0.389047718785161,0.1648014607209773,0.1542461611904926,0.2159722493165831,0.0700448549704595,0.0754105080298109,0.1853480897878178,0.4408824721963892,0.1146919850418651
0.1271623994333848,0.400239126728962,0.3783267559885276,0.1881185664814465,0.2744250369624737,0.2789580885967146,0.1518671749542836,0.1751288075238175,0.1732240747735104,0.4431406503108549,0.1864027705804057
0.2632334965415349,0.308967123640702,0.4480178934612697,0.1746490897102118,0.1102343961035914,0.1396309847420649,0.15525280925149,0.133358661322687,0.2143009992479344,0.2833018089095131,0.2215266997564148
0.0873339485873807,0.350902575510804,0.3909623733841221,0.1898643437447864,0.193346051208554,0.2579104355552223,0.0602605830654155,0.0894905654895604,0.2061667188941285,0.4923894766699722,0.0872869905912345
0.2889608983933776,0.2481524304469874,0.4218886244776751,0.1003708202092374,0.0849571095990223,0.123539687583324,0.1661206183145774,0.0818835006593179,0.219380159219881,0.3063196665722932,0.2382326261127162
0.0613345631201321,0.4156903790931362,0.2555060779881356,0.1954113974848096,0.2544378531606562,0.1928562775954291,0.192602580147046,0.1727498151963551,0.1825440186170343,0.5599787855141617,0.1782648103034005
0.2704372157544722,0.2340767031934523,0.4036827160148687,0.134460054846686,0.0324609738630669,0.0716444545912234,0.1513881120497499,0.0596432967599817,0.2138246728817759,0.3229260795847111,0.2071745657881264
0.0599099903528756,0.3578854363435413,0.3054996538528222,0.1962135893063,0.239096559668123,0.218883208774995,0.1093189582788173,0.1038884961820951,0.207755085650142,0.5595719454453784,0.1116523871985367
