size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
-0.033013977,0.38963178,0.7965149,0.7086787,0.80251753,0.90697646,0.5552409,1.2846549,0.45819706,0.5852669,0.74446595,0.65701026,0.43514067,0.7222838,0.9349843,1.2700813,0.3888345,1.1543883,1.0328192,1.2877932,1.1317914,0.6610589,0.12252067,0.95441073,0.12064561,0.3246446,0.40735263,0.6244088,0.59173083,0.30479145,0.62112457
-0.31979305,-0.05072014,0.9574696,0.41504875,0.69055164,0.5019385,0.32870755,0.2592277,-0.22594216,0.22568923,0.6256137,0.4553698,0.39288747,0.5491502,0.6334708,0.593923,0.0008718353,0.5597924,0.6276835,0.44126114,0.6977151,0.41156635,0.07629166,0.63826776,-0.16192393,-0.14793988,0.14644276,0.17974322,0.09813621,0.058720805,0.3152455
-0.32347444,-0.034667835,0.8879777,0.49420634,0.743767,0.3850966,0.23034048,0.2788869,-0.31227478,0.26528805,0.6770293,0.6029756,0.23199098,0.6024144,0.7277669,0.7413552,-0.049836844,0.6769577,0.7123658,0.57176167,0.85829693,0.46407932,-0.049533427,0.78831834,-0.15194803,-0.08296463,0.21138851,0.27046564,0.17627798,0.08200227,0.4381746
-0.5425123,0.007597342,1.428132,0.7428582,1.0025826,0.3007317,0.056099758,0.02791217,-0.8129159,0.41147965,0.97140354,0.8591723,0.40836895,0.76642275,0.83496916,1.1327655,0.09839509,0.8630632,1.0466586,0.71716076,1.1536022,0.60411763,-0.116032675,0.9957891,-0.16952349,-0.17620432,0.335374,0.44813007,0.27136716,0.2992904,0.7359262
-0.2388741,0.015897777,0.8817126,0.44458476,0.7018822,0.68968475,0.5268139,0.49066234,0.026782185,0.24569789,0.6275061,0.4186143,0.40389162,0.5758395,0.70738703,0.6062868,0.06448567,0.6453252,0.6308817,0.5346865,0.7304599,0.4731274,0.12279638,0.693357,-0.11938511,-0.086459175,0.1397632,0.17563218,0.14039335,0.049535796,0.28618085
-0.3323109,0.009265542,0.9588892,0.47156432,0.7508019,0.41176337,0.20058364,0.39544564,-0.21909352,0.23841469,0.7169932,0.6060862,0.31421292,0.5943915,0.7606886,0.82086617,-0.032791603,0.69360936,0.81530225,0.65872926,0.91785806,0.47997516,-0.07702036,0.7967434,-0.12623712,-0.09450941,0.2315336,0.34272122,0.2579008,0.108906835,0.49522042
-0.18139236,0.14571632,0.84420675,0.5345392,0.71054554,0.622262,0.38370332,0.74357724,0.17513886,0.37005582,0.6758009,0.4934267,0.3629719,0.58306366,0.78773713,0.8403978,0.10640366,0.766465,0.77259296,0.8023477,0.824038,0.49874574,-0.0031671524,0.76061076,-0.016090795,0.0764792,0.26821023,0.3907416,0.3721674,0.14855678,0.4366989
0.072965264,0.40433186,0.71508205,0.63693404,0.6842763,0.7591946,0.42941928,1.0198765,0.3788352,0.5750243,0.67534626,0.5908993,0.3845687,0.58333284,0.73278254,1.0805472,0.40015125,0.94496197,0.86938226,1.0829209,0.9497269,0.5440357,0.16754904,0.7824171,0.16383626,0.34295762,0.36638266,0.53045845,0.5220153,0.30484563,0.5049002
0.0044544786,0.4473892,0.89003855,0.79715544,0.76057416,0.81295145,0.32089156,1.2420611,0.30464545,0.6075067,0.78768563,0.83037895,0.3667059,0.73828894,0.96827495,1.4504391,0.39012378,1.2214756,1.1820077,1.4309412,1.288836,0.66962826,0.013960004,1.1064171,0.17496487,0.38773876,0.47889793,0.8018276,0.70221347,0.41834563,0.79259324
-0.3364761,0.03887958,0.95478857,0.4178596,0.6617074,0.22978428,0.03980905,0.13964581,-0.41786835,0.29292405,0.65261346,0.546255,0.36770737,0.5041651,0.6004088,0.7377102,0.057839092,0.5672624,0.7265751,0.51632655,0.7778433,0.39490935,-0.031162977,0.6300432,-0.076721095,-0.10743053,0.22127648,0.30380332,0.20341691,0.15850116,0.44119495
-0.037367225,0.3254018,0.7716234,0.62247163,0.66194266,0.6909207,0.34318885,0.9616975,0.23813988,0.51940095,0.6989329,0.6193062,0.39723516,0.5864443,0.7924524,1.0801519,0.28378108,0.95006084,0.9243873,1.0596399,1.035503,0.5507058,0.099946715,0.87067753,0.122192755,0.26473236,0.35085866,0.53818554,0.5109579,0.27700675,0.5792866
-0.36601126,0.062009744,1.0861892,0.63589567,0.8627949,0.7487623,0.44357944,0.8476272,-0.01105463,0.32750875,0.85796696,0.7392776,0.37967736,0.8158999,1.0469649,1.0653809,-0.035292152,0.99496675,0.96130466,0.99233955,1.1693894,0.6961443,-0.092035815,1.0353771,-0.13879415,-0.020233084,0.30541578,0.50683063,0.36833155,0.1352368,0.59942436
-0.15124363,0.10384017,0.8164688,0.43964276,0.6823908,0.7041333,0.5385125,0.63523453,0.20014456,0.3495257,0.62255186,0.37184164,0.42614812,0.5034267,0.6648522,0.64373976,0.10939334,0.6580123,0.6438246,0.64786685,0.68653345,0.47324544,0.17052437,0.63794506,-0.040729452,-0.03512003,0.1818794,0.18872185,0.18260105,0.08227767,0.2543315
-0.35088018,-0.03667797,1.0342547,0.50365114,0.8007836,0.6668973,0.48473492,0.49392408,-0.08652423,0.23103654,0.7393155,0.52182823,0.4359879,0.675951,0.8375677,0.734378,-0.037874073,0.6929274,0.72037446,0.61888266,0.8667274,0.5580632,0.047522876,0.80521524,-0.18589382,-0.15005957,0.19174254,0.26403204,0.13973771,0.04791797,0.3783557
-0.34023073,-0.06136115,0.91775686,0.41359526,0.78454304,0.62489825,0.44453114,0.5018052,-0.028671406,0.21740416,0.7210731,0.49244893,0.39682072,0.6388196,0.7898718,0.6498472,-0.09384879,0.64838684,0.6850406,0.5711458,0.79359984,0.50655305,0.07265449,0.7380504,-0.21171565,-0.17707223,0.13766666,0.24597308,0.12669866,0.019892693,0.33566794
-0.37186638,-0.055745535,0.9650115,0.44641247,0.72555184,0.37467748,0.21698925,0.17738342,-0.3455775,0.24193095,0.6769566,0.52882946,0.34186047,0.57716364,0.65657353,0.66677094,-0.04021413,0.5781119,0.66985446,0.45988896,0.754114,0.41344383,0.011177242,0.6883758,-0.17452963,-0.15999901,0.17302707,0.23332477,0.12982795,0.07844329,0.38109252
-0.13580947,0.28550732,0.85092443,0.7091778,0.79249007,0.8312081,0.39091915,1.1904955,0.25802007,0.5101667,0.7914538,0.81175554,0.34774488,0.79378515,1.0153325,1.2996298,0.21301058,1.1461852,1.1124843,1.2960924,1.2555525,0.6937541,-0.0045567527,1.0846394,0.042820133,0.24096952,0.3952727,0.70689356,0.6023847,0.28868794,0.7071648
-0.23852724,0.01331152,0.80683273,0.45421174,0.7280913,0.67934704,0.5321444,0.5429383,0.0522578,0.29990742,0.6904172,0.43400392,0.3339541,0.580868,0.75830996,0.5963052,0.021639494,0.66238153,0.6230582,0.56314456,0.7393954,0.49203768,0.15309107,0.69844097,-0.13998426,-0.09346694,0.14940248,0.19369458,0.14462523,0.03255468,0.28041574
-0.22748947,0.006874308,0.8203565,0.43193308,0.70714736,0.6149756,0.49483567,0.45938838,0.005400258,0.2794978,0.6350684,0.4065311,0.33909312,0.5405872,0.69852334,0.55970234,0.031659223,0.6112677,0.596272,0.5046758,0.70521766,0.47669575,0.13483086,0.65715384,-0.13366064,-0.097283155,0.13945217,0.15399462,0.12536958,0.027076423,0.27235475
0.1483056,0.70838034,0.95798725,1.0848373,0.8935239,1.177798,0.46451333,1.8814688,0.5881866,0.911237,1.024036,1.0808902,0.5078205,0.99872375,1.2172782,2.0072036,0.7267248,1.6904792,1.5613691,1.9953327,1.7289515,0.9038572,0.15733919,1.4274334,0.3169761,0.71951455,0.69105184,1.129209,1.041155,0.62726164,1.056788
-0.14833179,0.079179436,0.7582098,0.46753716,0.66769636,0.6930942,0.53720665,0.5801513,0.14352158,0.33634824,0.6300559,0.39276314,0.3437506,0.5294678,0.6985589,0.590103,0.09493351,0.63896763,0.58235145,0.57973313,0.6947207,0.46705177,0.17238647,0.6345883,-0.06545759,-0.0074833073,0.16377576,0.19412655,0.18811679,0.059903093,0.26223418
-0.32343152,-0.032940842,0.9468506,0.4590291,0.73065186,0.45852953,0.29025882,0.30768272,-0.26167935,0.22677954,0.6695504,0.54818475,0.30818427,0.60120445,0.7126177,0.70836616,-0.024547517,0.6390003,0.7106982,0.535699,0.84636813,0.4479272,-0.010581881,0.76899576,-0.15912263,-0.0984807,0.18792148,0.24408409,0.16371813,0.07448177,0.39975464
-0.29818395,-0.037559643,0.870367,0.4551725,0.7515296,0.55073726,0.400105,0.4403627,-0.08543079,0.21687464,0.67014045,0.5309791,0.28397483,0.62741673,0.7705905,0.6640859,-0.0794971,0.64576733,0.6756343,0.5617276,0.8020246,0.49535534,0.007927813,0.7578534,-0.19041565,-0.11775601,0.16055259,0.25747743,0.15751177,0.020971626,0.36340743
-0.2884321,-0.045574553,0.98995477,0.43642867,0.72101086,0.6429011,0.4556969,0.36737406,-0.10709182,0.22867365,0.6388076,0.43817738,0.42732573,0.58887845,0.67703384,0.6067664,0.034343727,0.5964736,0.6426491,0.47823906,0.72946876,0.45379323,0.13077822,0.6839826,-0.16469109,-0.14147557,0.14438097,0.16376162,0.09869423,0.050566383,0.29777744
-0.5427228,0.05316107,1.5251048,0.7548984,1.0013671,0.29677394,-0.0630927,-0.053960934,-0.9468293,0.53966385,1.0291924,0.86408883,0.5621354,0.7788084,0.7879252,1.1826535,0.21824765,0.8591386,1.1123863,0.64662015,1.1194775,0.5544089,0.034308195,0.9239064,-0.16700743,-0.22775806,0.3210257,0.5158562,0.28150213,0.40244296,0.7326204
-0.21170141,0.02676036,0.8123456,0.4343375,0.71347845,0.6897161,0.51585937,0.57036036,0.096475475,0.27850252,0.65199393,0.42463207,0.34986502,0.57162017,0.72883886,0.6083192,0.026853072,0.65619135,0.623368,0.5830065,0.7176432,0.4697001,0.11637415,0.6729812,-0.11758195,-0.07124086,0.1602043,0.2098651,0.16692244,0.04691004,0.2823346
-0.29186842,0.026258018,1.0715401,0.51306254,0.8186624,0.75848085,0.46727872,0.7149316,0.09264836,0.27231732,0.76296353,0.5551722,0.46496516,0.7015696,0.8837374,0.8829683,-0.019696504,0.79940355,0.8374246,0.79344285,0.94444585,0.54465926,0.008080326,0.8681221,-0.13018346,-0.07653785,0.24499525,0.38839674,0.27049705,0.123410806,0.46080804
-0.24209917,0.032217216,0.85880095,0.35679454,0.62511134,0.3519291,0.19538167,0.17840937,-0.23579082,0.28512824,0.56877685,0.39662045,0.3592468,0.43098652,0.491581,0.573598,0.097118385,0.50470835,0.5904396,0.41670203,0.61611164,0.33469453,0.06843598,0.4990279,-0.07449705,-0.093980476,0.16346328,0.16182843,0.13348415,0.10652594,0.31451702
-0.24999231,0.0064596906,0.7972434,0.47308788,0.725968,0.5690807,0.4063079,0.48170227,-0.066663556,0.26119012,0.6457149,0.5192925,0.2545221,0.601509,0.756961,0.65395087,-0.02385882,0.67686164,0.6613148,0.56840724,0.80671346,0.48491478,0.03834036,0.7462267,-0.14155972,-0.06619641,0.16486302,0.23418611,0.1793665,0.03374973,0.3487313
-0.36457592,-0.029128745,0.9430483,0.5945878,0.8896139,0.64946574,0.35849926,0.68245333,-0.12847874,0.26797032,0.817822,0.7670047,0.24623936,0.81205004,1.0086181,0.95114297,-0.10243856,0.9122437,0.91647923,0.8410416,1.136633,0.6217834,-0.0773164,1.0447184,-0.2168153,-0.06820096,0.23523821,0.46165937,0.31549132,0.08738913,0.5621413
-0.22559838,0.017735861,0.83724624,0.4058566,0.68661475,0.6766953,0.48420894,0.5371382,0.07901991,0.26441938,0.6331532,0.40030277,0.39881504,0.5876106,0.6976005,0.60924315,0.034819715,0.62373865,0.6200103,0.54388326,0.70953184,0.45605138,0.12265204,0.66247845,-0.10266603,-0.06485365,0.16166137,0.19217299,0.16918965,0.043931402,0.26878163
-0.59890354,-0.1004984,1.6576107,0.78832966,1.1035825,0.7627306,0.4409201,0.4140817,-0.5105499,0.26893514,1.058569,0.86969256,0.6182544,0.9429423,1.1464751,1.1761454,-0.0049163513,0.93518865,1.0339713,0.8070043,1.3317397,0.77699256,-0.07842542,1.1847378,-0.30854967,-0.2427585,0.30171698,0.5080748,0.2550194,0.23266238,0.6869651
-0.3626814,-0.06675737,1.0110404,0.40755057,0.73428285,0.5099549,0.3316171,0.29129156,-0.22851105,0.21461552,0.6864161,0.50776786,0.41952747,0.60246205,0.6904982,0.666265,-0.020880062,0.5798854,0.6841168,0.49972478,0.7757024,0.45754302,0.045949068,0.7098753,-0.20296282,-0.17378342,0.15739717,0.22164127,0.113401465,0.06815462,0.35105506
-0.5869897,-0.09248423,1.2507484,0.6779944,1.0075612,0.6137995,0.32153258,0.44380128,-0.41098526,0.23256221,1.0110817,0.89600086,0.39246553,0.8851548,1.1426003,1.023941,-0.15454873,0.89402395,0.90940875,0.79267836,1.2512513,0.7208748,-0.122082904,1.1252048,-0.32275456,-0.22943749,0.25188476,0.5230019,0.23641406,0.15995203,0.607693
-0.16068009,0.30674252,1.1018509,0.89606744,0.9362853,0.87713826,0.39726093,1.2451878,0.17313133,0.5180336,0.94945925,0.97906274,0.32752362,0.9447174,1.1959462,1.5503509,0.12389994,1.3392993,1.2442183,1.4781318,1.4923807,0.8079526,-0.15354763,1.3181992,0.032882553,0.25174907,0.5016023,0.85737604,0.70356196,0.3319086,0.9002992
-0.19940922,0.08241962,0.8727488,0.47213128,0.7351777,0.6810354,0.510765,0.6722118,0.16034564,0.33244944,0.6820342,0.41834956,0.3932047,0.5620951,0.75608546,0.72709495,0.056573138,0.70713586,0.7006667,0.7014542,0.77970886,0.5041217,0.093010865,0.71388066,-0.08332665,-0.02313118,0.2028654,0.25253308,0.23126191,0.07659066,0.33077937
0.080750465,0.5548234,0.8710792,0.87326217,0.83265865,1.0570812,0.56776094,1.53767,0.5883818,0.74927574,0.8512628,0.7776101,0.507553,0.8028375,1.0405288,1.5639062,0.5658988,1.3539717,1.2247528,1.5842135,1.3102647,0.73780096,0.1770338,1.1044407,0.21495937,0.51490694,0.49629566,0.82532024,0.76154,0.4443307,0.7535542
0.03789881,0.42437935,0.81568736,0.73709834,0.7461213,0.9623307,0.5415875,1.2845987,0.49799597,0.6285067,0.7699371,0.65834713,0.4605478,0.71202415,0.91220796,1.2907301,0.43732703,1.1452008,1.0248443,1.3141714,1.1264246,0.6514814,0.14786196,0.96064156,0.15166332,0.38945863,0.41322356,0.6525676,0.6052334,0.34529367,0.6047457
-0.037332274,0.2544342,0.76331645,0.57099056,0.7074481,0.7248975,0.4804948,0.8823152,0.29941756,0.44020408,0.65838516,0.5178155,0.3199268,0.60800487,0.76533073,0.92959726,0.22836971,0.87300706,0.76595336,0.9474237,0.8819831,0.53096527,0.059718624,0.7670197,0.053160023,0.196992,0.32023638,0.41699404,0.41295987,0.18484701,0.4442762
-0.28096968,-0.047417954,0.80256253,0.41573277,0.7404271,0.63115746,0.47373176,0.49496317,-0.0014093108,0.23907761,0.6852761,0.47607046,0.30709052,0.64301044,0.77262133,0.6053094,-0.062268652,0.64720017,0.64242035,0.5372166,0.78098196,0.4678388,0.09461279,0.7318239,-0.21220039,-0.12882574,0.13129702,0.22312385,0.11948908,-2.0410866e-05,0.2994867
-0.278732,-0.01540909,0.84345716,0.44915998,0.750916,0.55459636,0.3637166,0.44231743,-0.110329986,0.25454834,0.6627943,0.54240954,0.28359354,0.6081288,0.7568655,0.6729125,-0.048055418,0.66402715,0.7053521,0.5771564,0.8270829,0.48546833,0.040583536,0.7508042,-0.16491951,-0.10597582,0.1665526,0.24656197,0.17453435,0.042848356,0.35459843
-0.17141017,0.11334992,0.7788585,0.51957387,0.70369214,0.63205445,0.38936472,0.68340826,0.07058651,0.33755663,0.6531942,0.55474097,0.28370762,0.6259109,0.7769366,0.8194544,0.06205715,0.7827353,0.7598199,0.7577024,0.91156894,0.5212987,0.0092146695,0.7931642,-0.057828285,0.07492504,0.24213843,0.3409133,0.31660432,0.107193604,0.43960235
-0.040748212,0.45751542,1.0077752,0.9156794,0.8196103,0.76603174,0.15166461,1.2310934,0.07849525,0.6642308,0.9315474,1.0585911,0.34391403,0.8351599,1.0535024,1.6407597,0.38965654,1.3317274,1.3576801,1.5392946,1.5563353,0.7685926,-0.006322898,1.3306454,0.1774493,0.4112493,0.5755331,0.9149516,0.7854261,0.49243942,0.9729691
-0.25649422,0.0008453652,0.84814066,0.3498736,0.63170314,0.5258099,0.37428918,0.3466519,-0.05893576,0.21425137,0.56892276,0.3777466,0.42013335,0.509681,0.59842825,0.5381352,0.049554832,0.52054834,0.58256215,0.43886316,0.6392027,0.41713446,0.11747706,0.5895148,-0.1210351,-0.110678345,0.13205239,0.15928759,0.10241835,0.04156594,0.26015106
-0.2564437,-0.006073352,0.8400027,0.4168787,0.7144332,0.63199276,0.48551834,0.5125976,0.038028132,0.24508694,0.65113723,0.4282476,0.3586474,0.56914014,0.72794753,0.6064804,-0.01931658,0.6245927,0.6475188,0.5419356,0.72611296,0.47897524,0.0925904,0.69759005,-0.14857495,-0.11271641,0.14331836,0.1853395,0.15118894,0.020186521,0.29476875
-0.4442432,-0.057694823,1.1258125,0.5060857,0.8846491,0.54753685,0.33749947,0.4407701,-0.2560783,0.215271,0.80857223,0.64741844,0.4331891,0.67203414,0.86664504,0.8429415,-0.090174645,0.7373019,0.8046778,0.6472066,0.964432,0.57672894,-0.060363203,0.8569687,-0.22075215,-0.1877177,0.18990797,0.33161932,0.19710958,0.08620195,0.48960805
-0.0676905,0.23670214,0.7491692,0.5340458,0.68998283,0.753288,0.52385694,0.879837,0.32809812,0.43624675,0.6552694,0.44165835,0.4135089,0.550869,0.7365815,0.8655123,0.23188531,0.82255155,0.757936,0.8767485,0.8248705,0.50327706,0.1493548,0.7183752,0.04860829,0.15762535,0.2730714,0.35261434,0.3681886,0.17161776,0.39716902
-0.23584287,-0.006399546,0.87397695,0.44032165,0.7175319,0.67838424,0.5429398,0.44092876,0.0081385095,0.26652002,0.62648195,0.38815287,0.38887912,0.56090593,0.6907227,0.5408608,0.059596736,0.6045694,0.57981735,0.47166875,0.6836514,0.47274256,0.17551196,0.64729977,-0.14239995,-0.11159213,0.118836224,0.12859939,0.10090394,0.024484143,0.24487327
-0.18172133,0.056800805,0.8268136,0.42618108,0.6838689,0.70782846,0.5508648,0.5936121,0.14940906,0.2874841,0.62569237,0.36706132,0.40118986,0.5250869,0.68266517,0.6106887,0.086089775,0.6397714,0.6107333,0.5907953,0.68844885,0.46648276,0.15390745,0.6487909,-0.07525953,-0.04031307,0.16710907,0.1701748,0.16235873,0.05578223,0.2596855
-0.5215839,-0.014620006,1.2717268,0.68984836,0.9615895,0.2935422,0.05181835,0.07040894,-0.75271666,0.39776587,0.9456048,0.8475669,0.34367484,0.7804884,0.83181715,1.0839158,0.03368134,0.8490547,1.0051118,0.6914181,1.1240215,0.53692573,-0.071812645,1.0008966,-0.19170369,-0.16680306,0.30553368,0.44873774,0.26395017,0.25648794,0.68641514
-0.26441133,0.023054909,0.91190326,0.46706015,0.7492057,0.57367045,0.41953635,0.5230272,-0.011541943,0.2594145,0.6731893,0.50066257,0.3319707,0.58988243,0.76707786,0.70453227,-0.016233,0.67859036,0.72768945,0.6392833,0.8266147,0.4992151,0.026458107,0.7623688,-0.12832071,-0.08777502,0.17838912,0.2701584,0.20650679,0.065470144,0.39228067
-0.21728244,0.006442882,0.8536405,0.48576954,0.7399484,0.6907422,0.5021283,0.54567474,0.032577656,0.27403343,0.6447414,0.481233,0.3121779,0.637415,0.77012974,0.65438926,0.019649366,0.6865648,0.66538906,0.5795332,0.79356253,0.50837064,0.08380765,0.75486296,-0.13444512,-0.049842667,0.16397719,0.21850625,0.17546378,0.037815347,0.32190824
-0.1694803,0.17550379,0.88854516,0.6239266,0.8362304,0.7611716,0.48076373,0.9591857,0.21011455,0.3849451,0.7367277,0.6422398,0.3076304,0.73033476,0.9317713,1.0492027,0.102039985,1.0029529,0.9062315,1.0350219,1.0436156,0.62274224,-0.046295375,0.9371307,-0.035069417,0.122137755,0.32312572,0.5005133,0.4348433,0.15182818,0.5585056
-0.2753787,0.0072819106,0.9341047,0.5087273,0.7937498,0.6534291,0.48584628,0.60287195,0.013259821,0.26940215,0.7176054,0.5257523,0.32702523,0.6566021,0.8373794,0.73952496,-0.038038485,0.73753047,0.7307408,0.6640899,0.8721162,0.54550725,0.02148322,0.8136334,-0.15497379,-0.07405925,0.19425663,0.28332892,0.21202356,0.04133728,0.38994184
-0.26257893,-0.03233914,0.7804997,0.42748502,0.74700284,0.6171054,0.47508392,0.5000684,0.009480806,0.25800222,0.672952,0.4799043,0.2840344,0.6337738,0.7711937,0.6034138,-0.052896306,0.64573187,0.6301229,0.53591967,0.77595377,0.47230938,0.09473422,0.72118574,-0.2055336,-0.10687211,0.13432652,0.21886519,0.13109729,-0.005190406,0.29726386
0.096569814,0.4955978,0.8405999,0.84521604,0.72561175,0.898099,0.3812954,1.3095372,0.3744389,0.68791306,0.7940107,0.865674,0.37102115,0.7550132,0.93033385,1.4861649,0.4696653,1.2561946,1.1682545,1.4569621,1.3110512,0.7013438,0.08951988,1.1043618,0.22183353,0.46291623,0.49828637,0.7827066,0.7288426,0.43454757,0.76861346
-0.25096086,-0.0044484697,0.7472397,0.46533257,0.7649297,0.68069845,0.5431308,0.54261965,0.055501718,0.31452167,0.72603613,0.47660536,0.2861175,0.6274582,0.80261755,0.6003104,-0.001780998,0.6846796,0.61602026,0.5573724,0.7773185,0.47632107,0.15221038,0.72297865,-0.1874229,-0.104597986,0.13970684,0.2284286,0.1462551,0.022410773,0.27855024
-0.4620811,-0.060972884,1.1896422,0.55344474,0.8743377,0.50365436,0.27612668,0.35324955,-0.3990454,0.24388346,0.8387925,0.70424616,0.37984693,0.7335982,0.89311296,0.92551565,-0.074348435,0.7678283,0.87427276,0.6770474,1.0768104,0.58373725,-0.09086338,0.96490175,-0.21594957,-0.16048433,0.24388899,0.34151462,0.22551773,0.1290733,0.5413227
-0.25011662,0.0041068867,0.740463,0.37142822,0.6353585,0.56488866,0.43532994,0.430515,0.024741612,0.2496962,0.6080773,0.38179365,0.40238774,0.5182577,0.63989353,0.5195428,0.0011740923,0.5629809,0.5403064,0.48607036,0.66669244,0.43426013,0.12751581,0.59036696,-0.13174917,-0.13240336,0.14137186,0.15820402,0.09452854,0.031224847,0.2174764
-0.4107836,-0.111357056,1.0077689,0.43564823,0.8386372,0.68144417,0.45394167,0.5035423,-0.07779522,0.17072888,0.77222997,0.5667244,0.42646897,0.7307732,0.8551358,0.7106292,-0.12400987,0.70724076,0.76012343,0.60361254,0.89165264,0.5159873,0.036821045,0.8340328,-0.27578375,-0.2174348,0.1408142,0.30500996,0.12263749,0.03577301,0.37319812
-0.23498935,0.0040587448,0.8987967,0.4315034,0.71166724,0.6968811,0.5535932,0.46721375,0.0428174,0.25602853,0.6268712,0.3795563,0.42368907,0.54873204,0.6829252,0.56729907,0.06935671,0.6079798,0.6062431,0.49107277,0.6873456,0.4738692,0.17157099,0.657548,-0.12676358,-0.1122988,0.12497032,0.12862216,0.1120544,0.03150305,0.25099492
-0.19483937,0.07571158,0.7987477,0.45440203,0.6804405,0.6282548,0.45824248,0.6076543,0.08919025,0.30814648,0.62397474,0.44398344,0.35018462,0.54823154,0.7247415,0.6909357,0.053610533,0.6921183,0.6828134,0.6342275,0.78638244,0.47636202,0.066065565,0.7110376,-0.0709505,-0.0018673893,0.18828845,0.22903034,0.23679967,0.06967908,0.33949268
-0.52441424,-0.103150375,1.3174508,0.6198328,0.9072385,0.49402374,0.2706019,0.2423067,-0.5012562,0.24817763,0.9046334,0.71075827,0.46580023,0.7651376,0.9058238,0.9290994,-0.054836176,0.76615876,0.84577954,0.6218469,1.0474598,0.5897096,-0.060990155,0.9385236,-0.2522899,-0.22138138,0.2635846,0.4095276,0.18989798,0.16212183,0.5649057
-0.2819299,0.014701214,0.9186669,0.4805787,0.78562856,0.59848434,0.46008238,0.52703863,0.020055447,0.27526006,0.6978665,0.47502887,0.36468178,0.5657129,0.773074,0.6702855,-0.031433906,0.66452384,0.6785063,0.6006404,0.75309753,0.51936007,0.03906861,0.7184773,-0.13383542,-0.11449745,0.17468743,0.24116525,0.2022243,0.03953679,0.35505122
-0.37853009,0.027409652,1.142041,0.53983045,0.7852875,0.30768332,0.05511435,0.020072639,-0.5979816,0.4042037,0.76101565,0.60210735,0.4350925,0.59362143,0.60275954,0.82124835,0.15164739,0.64995253,0.81778413,0.48834908,0.80729574,0.40761948,0.06671548,0.67639667,-0.11976369,-0.155407,0.22916481,0.30212447,0.18358454,0.22616532,0.48707
-0.22565134,0.03558013,0.85239756,0.4179654,0.7067995,0.6781422,0.5358794,0.5694244,0.111352995,0.30166286,0.64573365,0.3653466,0.41889006,0.5405228,0.70334655,0.61117417,0.06389645,0.6355027,0.6397449,0.56806076,0.7099411,0.4931186,0.16211772,0.66124755,-0.092264846,-0.07515597,0.15935756,0.14733335,0.1597013,0.04250329,0.26763454
-0.20714863,0.18017316,0.9564259,0.5918222,0.77897125,0.54078907,0.17500392,0.72898597,-0.04254734,0.38348448,0.76843596,0.7508019,0.28870642,0.6828357,0.85966605,1.1238621,0.12599319,0.9170742,1.0395705,1.024303,1.1517953,0.58034873,-0.111801475,0.9648542,-0.014935854,0.10606627,0.36900485,0.54670376,0.46421462,0.25134984,0.6730101
-0.21257469,0.04407314,0.8496694,0.43318576,0.70479095,0.66625357,0.5191518,0.5822121,0.12302178,0.2963639,0.6364997,0.38556075,0.41014248,0.529416,0.71100837,0.63655883,0.052731432,0.64772874,0.66282046,0.58847874,0.7294753,0.47412756,0.12972145,0.68268836,-0.0915798,-0.0635144,0.16183035,0.17745104,0.18655577,0.04877332,0.2908426
-0.2584865,-0.015699051,0.90042657,0.40082762,0.68096423,0.5791592,0.4301041,0.3546034,-0.08011002,0.23853777,0.6043812,0.40144205,0.39415312,0.52723134,0.63275015,0.55022985,0.035653282,0.5534081,0.58998054,0.45227784,0.6683633,0.4378108,0.13186556,0.616088,-0.13202745,-0.12705342,0.134634,0.1373343,0.10657849,0.036207765,0.2658606
-0.24414493,0.016979255,0.8552024,0.37298015,0.6568773,0.4873255,0.319875,0.24981688,-0.14435229,0.2424297,0.5665048,0.41190317,0.35002083,0.49899247,0.5555054,0.5510634,0.05474979,0.5000779,0.60484326,0.44027898,0.62062985,0.3650527,0.08635806,0.56036913,-0.1264514,-0.0905416,0.14315712,0.14314823,0.10860553,0.06350862,0.27832195
-0.06691494,0.17029446,0.75671774,0.48604164,0.679236,0.7411011,0.5819812,0.70831,0.28586987,0.3909399,0.62544036,0.35975814,0.40004003,0.5147633,0.6723047,0.6813624,0.19453749,0.6999931,0.6192003,0.70075893,0.7082089,0.47172374,0.19201946,0.63901925,-0.007956653,0.07768429,0.21630764,0.21046895,0.25747314,0.10602695,0.2766316
0.008610799,0.29684335,0.74953413,0.59617287,0.68279195,0.8219599,0.54718584,0.9654774,0.39653334,0.49024582,0.67711943,0.4847782,0.39887726,0.5852921,0.7577847,0.93802094,0.30962208,0.8903812,0.77002686,0.9725411,0.87647235,0.53870755,0.16275479,0.7587421,0.081526145,0.24334775,0.3165894,0.41341278,0.4258395,0.2174021,0.43078876
-0.26864445,0.009858992,0.91125315,0.5543202,0.80721223,0.6493841,0.51349735,0.5371328,-0.031185959,0.27433997,0.70727116,0.5301027,0.29864568,0.6448628,0.83543277,0.68792117,-0.011588048,0.7261281,0.6690717,0.62061423,0.8436322,0.5564486,0.051657777,0.78816247,-0.16100158,-0.07874605,0.17450687,0.2782172,0.17204516,0.038263045,0.37671435
