AFP,Input,Output,Enquiry,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_AFP_PDR_AFP,Effort
0.00784365,0.007129549,0.014441023,0.021738987,0.010129239,0.03222868,0.024819966,0.02964294,0.027167022,0.030734524,0.008937642,-8.727424e-05,0.001176805,0.0006496989,-0.00057591085,0.00050485064,0.000347479,0.0007871026,0.0017187946,0.009548321,0.0059652617
0.0027445136,0.0036343392,0.006657152,0.0038876943,0.004844507,0.05551613,0.043335363,0.05153268,0.046527617,0.036604673,0.0057754614,-0.00022458786,0.0020865,0.0006546994,-0.00046678743,0.00063024316,0.00023836555,0.0017920863,0.0011063282,0.006504662,0.0042019086
0.016832853,0.011243872,-0.007414844,0.12456865,0.014689292,0.04386564,0.043078255,0.038534455,0.047197923,0.10885524,0.018533234,3.718189e-05,0.0023026068,0.0012064829,0.0011916098,0.0023206798,0.0002484661,0.00018623145,0.0069871284,0.021032754,0.018178163
0.0047114543,0.009679722,-0.00250516,0.032277763,0.005864279,-0.00068752095,-0.0072211213,-0.0094207,-0.011911392,0.03520864,-0.002354634,0.00014946959,0.0020231593,0.0005375098,-0.0019595134,0.0008695292,-4.242704e-05,-3.7718564e-08,0.0017877693,0.0008420143,-0.0020655477
0.004625796,0.0051579946,0.0116338795,0.018253345,0.010021343,0.02972863,0.02690637,0.020859921,0.023285724,0.06638001,0.0052115265,-0.00026352436,0.003344354,0.00053633726,0.0003122199,0.003545054,0.00017515721,0.001330859,0.0012607417,0.009249313,0.005136094
0.0048622773,0.0024747541,0.008556666,0.032195248,0.003986053,0.08238969,0.07038228,0.07668074,0.07451305,0.03827241,0.01482747,-0.00017710926,0.004156489,0.00073614565,0.0015366811,0.0035732777,0.00015386764,0.0035082796,0.0025863717,0.014844026,0.012459695
0.009175696,0.008652999,0.012603931,0.025679639,0.006357665,0.023636559,0.020721383,0.014986086,0.017664265,0.098479964,0.0070866514,6.57771e-05,0.00048648566,0.000584612,-0.0012217425,0.00025207334,0.00015233178,-0.0016409466,0.0019746218,0.008876407,0.006370209
0.02501887,0.012851498,0.037018716,0.040990874,0.04104265,0.036421195,0.025985634,0.03794062,0.033211637,0.0409555,0.033829927,0.0011508147,0.0031664392,0.003032737,0.000966851,0.0016151019,0.0016749854,0.0051343455,0.003637102,0.031243425,0.026510486
0.01804921,0.014181872,0.043238435,0.054464664,0.015510623,0.1336971,0.11171881,0.124545224,0.11848187,0.07973175,0.044119813,0.00096792507,0.011263754,0.0023759087,0.0057147644,0.009290762,0.0014556745,0.010259716,0.008125663,0.045274243,0.041818622
0.013370038,-0.0005506072,0.035608746,0.012855279,0.020474628,0.073554404,0.062389262,0.063698605,0.062274747,0.045847185,0.02797691,8.718239e-05,0.0050888965,0.0018127522,0.0024624276,0.0051896116,0.000799824,0.004841193,0.0014755934,0.028046718,0.024594137
0.0024972009,0.0025624,-0.0027366374,0.009202991,0.0050046043,0.10856598,0.08994804,0.09701779,0.09180068,0.089921266,0.004123068,-0.00059404265,0.0033574023,0.0005620747,2.8364913e-05,0.0013308923,0.00023110094,0.001166698,0.0020538024,0.005832186,0.005947209
-0.0011417437,-0.002318576,0.008227835,-0.005949987,0.00052804034,0.0799431,0.063092306,0.080936566,0.07238869,-0.017584015,0.008066755,-0.00011519634,0.0027425701,0.00092702603,-0.00024323228,0.000771589,0.00039757031,0.003645142,0.0014370644,0.00783095,0.0057359952
0.0013016611,-0.007851756,0.030871287,0.00085139554,0.0062251384,0.11835082,0.09507622,0.11411823,0.10222449,0.043183256,0.009165747,-0.0008806867,0.0020417788,0.0005169263,2.0917621e-05,0.00023091427,-7.438497e-05,0.0008998327,0.001683097,0.011148208,0.007521543
0.011580307,0.00914944,0.0043317606,0.07238642,0.005801244,0.14762887,0.13345042,0.13655409,0.14054334,0.07620409,0.055424124,0.0001304883,0.02391924,0.0013300335,0.01923889,0.026062012,0.0007619128,0.022893922,0.006600064,0.05471807,0.047818378
0.005966378,0.004081614,0.019998126,0.0068810196,0.0026300307,0.072875895,0.061900433,0.06464363,0.06295684,0.03637439,0.015322583,-0.00010464492,0.0033707547,0.0006741235,0.00095313956,0.0026504768,0.00022046705,0.0025931722,0.0014086388,0.015611091,0.013164902
0.005202466,0.0027821492,0.010952196,0.016415974,0.008196372,0.09278988,0.07855191,0.084119365,0.08138483,0.05028893,0.012427181,-8.8261906e-05,0.0037489317,0.0011152324,0.0008283125,0.0025095246,0.00024490937,0.0028922246,0.0021289242,0.013018553,0.011491558
0.0066659194,0.0059336997,0.0053204624,0.026341379,0.0153898,0.026788225,0.01722386,0.02749585,0.022953827,0.016500894,0.0051656608,0.00017422554,0.002035502,0.0012391434,-0.0010491344,-0.0005815324,0.0005500831,0.0015964606,0.0020999094,0.005610863,0.003606806
0.02186089,0.0105065,0.042494223,0.089361444,0.022607211,0.066013746,0.054880455,0.06914705,0.064906135,0.067180604,0.044707768,0.00084856746,0.0065945033,0.0018405217,0.0041827816,0.0065776818,0.0011515503,0.008498335,0.008362864,0.040752858,0.03422504
0.020625366,0.0036471914,0.029667698,0.13333315,0.02458582,0.077591784,0.068284385,0.07456578,0.07582285,0.08621137,0.041819077,0.00036144874,0.006689001,0.0019474196,0.0046562585,0.0078098555,0.00085130474,0.0076710307,0.008155805,0.039671853,0.033461265
0.0030690078,0.0034788586,0.008002227,0.010375763,0.005811175,0.09281549,0.075509034,0.08508177,0.078067526,0.06495195,0.011489887,-0.00022869755,0.0042176936,0.00073193863,0.00085587933,0.0026724006,0.0002746454,0.0037108301,0.0017658038,0.0120669585,0.009757424
0.009861856,-0.00056163035,0.024077453,0.007863522,0.013714881,0.057067282,0.05315072,0.04574836,0.05113028,0.11424634,0.016155422,-9.845861e-05,0.0033924489,0.0013942184,0.0012094794,0.0037571397,0.00031140342,0.0012609181,0.0013908542,0.01754646,0.015752483
0.0014962303,0.0009909589,0.009371472,0.018471055,0.0069835493,0.03982361,0.026607633,0.04048741,0.033761203,0.036912553,0.0053575784,0.0004269795,0.004135672,0.0013401731,-0.0004261849,0.00094589515,0.00064616895,0.0038558212,0.0023719212,0.005982067,0.0041360855
0.0032941392,8.888822e-05,0.020120103,0.028171247,0.0019327719,0.02978796,0.023850892,0.026908666,0.025898304,0.025768485,0.003023895,-0.00049122865,0.0014313315,-1.3835728e-05,-0.0005329605,0.00022793759,-0.00014876766,-0.0012300238,0.0013933846,0.005735166,0.0024319487
0.004848461,0.003969182,0.014600108,0.006312624,0.007059928,0.0548997,0.045299582,0.048679695,0.04659812,0.036612246,0.008385407,-0.00017957925,0.0018406406,0.0007146633,-0.00016912211,0.0011311421,0.00014403963,0.0013817986,0.001177444,0.009267554,0.0064977165
0.0051188967,0.0042232396,0.012687045,0.016120141,0.0054939175,0.06281035,0.05181985,0.05830779,0.053889193,0.031269975,0.013728203,-0.00023785711,0.0028746796,0.00042847602,0.00093578163,0.0027431808,7.645984e-05,0.0027968432,0.0013288743,0.013933814,0.009736
0.0038544433,0.0037165764,0.008907963,0.004848075,0.0044825566,0.06656356,0.055467114,0.06103418,0.057900645,0.045105666,0.01056613,-6.462948e-05,0.0030796037,0.0007223458,0.00048162014,0.0023110476,0.0002594755,0.0025619925,0.0010842349,0.011124582,0.008800131
0.005318663,0.005102409,0.01195428,0.011145449,0.0055876016,0.04039425,0.033608895,0.035587903,0.034823105,0.0258031,0.0087351175,-9.429257e-05,0.0017642281,0.0005752244,-0.00019634156,0.0011620643,0.00015701522,0.0010339012,0.0010793091,0.009469042,0.0068348628
0.004515987,0.0013685906,0.02118713,0.0014295811,0.0066368333,0.051367976,0.04149056,0.047494225,0.04328981,0.02187271,0.00571165,-0.00072139286,-0.00020324788,9.5660915e-05,-0.0008363771,-0.0004502957,-0.00015250646,-0.0010000737,0.00038961775,0.0073102447,0.0031615114
-0.0032433579,-0.009364572,-0.004753691,-0.009764792,-0.0051289676,0.0858011,0.07689638,0.09639952,0.09501643,-0.011467159,0.0050797816,-0.00034941232,0.0042400835,0.0005716996,0.0017622507,0.0042282487,-0.00016382459,0.0045095547,0.0012851964,0.0012505176,-0.0014224742
0.0032749223,0.0015416835,0.0024076076,-0.005278606,0.00031953352,0.04264398,0.037186686,0.04556711,0.04443103,-0.0042647906,0.0036888202,-0.0004981654,0.0007242481,4.6895584e-05,8.711169e-06,0.0012942532,-0.00010429049,0.0005829851,9.9370955e-06,0.0024637086,-0.0010839384
0.0072601405,0.0051652,0.0138941705,0.049417343,0.0034740833,0.054714076,0.046753373,0.047897086,0.047656365,0.09500158,0.016727071,-3.16957e-05,0.004174427,0.0004717653,0.0017100425,0.0044528367,0.00025288062,0.0030560815,0.0030850843,0.017872699,0.01377007
0.0032751625,0.004322465,-0.005596781,0.009709952,0.0048259045,0.086390525,0.07267779,0.07568191,0.07345684,0.07408646,0.0040217335,-0.00039578218,0.002125122,0.0006381973,-0.000635709,0.0004099361,0.00018991361,0.0004394697,0.0017257015,0.0061444645,0.0061632455
0.0027571283,-0.0003286926,0.0043869447,0.0068541267,0.0019786595,0.1143807,0.09798768,0.113148086,0.10732144,0.03731675,0.015992265,-0.00020630914,0.0055681337,0.0006731831,0.0026048624,0.0052569383,0.00014367478,0.005648906,0.0017518693,0.01350729,0.010388151
0.0030522197,0.0006859796,0.023340967,-0.0023541432,0.0069197444,0.051965415,0.038209353,0.047634292,0.03979943,0.09635389,0.006970021,-0.00021672691,0.0023324133,0.0004825832,-0.0002078958,0.0012907159,0.00018408784,0.0015798449,0.00053699675,0.0087303445,0.0043936986
0.011253089,0.0037182234,0.035966825,0.029170394,0.017331595,0.060231924,0.04602843,0.060949843,0.05303225,0.04721611,0.017636202,-4.5147957e-05,0.0009420167,0.0010995899,-0.0001912304,0.00021095475,0.0005120775,0.0023252987,0.0031897165,0.016492238,0.010705916
-0.0023100106,-0.0041538663,-0.006145834,-0.01006332,-0.0051457062,0.09997204,0.083759114,0.102065764,0.095251486,0.0292923,0.001114469,-0.00078180834,0.0025396862,4.5814784e-05,0.0003153421,0.0014835473,-0.00010452303,0.0021224744,0.0010535921,-0.00026988424,-0.0019433117
0.009307085,0.00888738,0.012714351,0.022572184,0.012427928,0.028193677,0.0214273,0.024154302,0.021642903,0.07734731,0.008192034,-0.00010185584,0.0016643156,0.00049299886,-0.00036449684,0.0009809604,0.0003734019,-4.1718595e-06,0.0011113322,0.009809591,0.0062616114
0.0061950237,0.0037229457,0.021118416,0.008396257,0.008054511,0.057904497,0.04733744,0.05138294,0.04772777,0.0770607,0.01057952,-0.00026513706,0.0020115108,0.00047565566,0.00022038573,0.0017385808,0.00010772614,0.0011235559,0.0009766294,0.011795263,0.007883526
0.008943717,-0.00014960114,0.0033606915,0.07356709,0.01610886,0.15552518,0.13297975,0.13438043,0.13343132,0.12365508,0.033635654,0.00035782577,0.012969757,0.0025293734,0.0060617006,0.011674477,0.0013045016,0.0117833335,0.0065648593,0.034665816,0.033516183
0.005786439,0.0042826585,0.0086741485,0.010658938,0.010071104,0.042721473,0.032174863,0.041918293,0.036811765,0.013859507,0.009587819,3.7480146e-05,0.0018153109,0.00092847494,-0.00052529306,0.00081322994,0.00047960307,0.002140868,0.0014790389,0.009865593,0.0059815412
0.004471037,0.0043652547,0.012255873,0.010580229,0.0069516203,0.023938617,0.022390721,0.016726883,0.021187723,0.067981854,0.0039293943,-9.690411e-06,0.0016235672,0.00091017305,-0.000773064,0.0015115035,0.00021413527,0.00027875556,0.0018159301,0.0067158355,0.0035137637
0.0011019288,-0.00038691703,0.010601049,0.007327635,0.00019907765,0.17777567,0.14733875,0.17748225,0.15952986,0.05201301,0.027315656,-0.00040582172,0.012211048,0.0002910773,0.00682453,0.011873532,0.00047017762,0.011977144,0.0017611462,0.021596799,0.017816663
0.003929314,0.005891828,-0.010051525,0.011740917,0.004326603,0.08868962,0.07613856,0.07811895,0.077041686,0.0706007,0.0070362343,-0.00023407105,0.0032192261,0.0007129869,0.00019084537,0.0019042434,0.00027542253,0.0016869386,0.0017134893,0.008481397,0.008460348
-0.0012872377,-0.0009248387,0.0010816613,0.0010362156,0.0013248133,0.12550281,0.10095839,0.11784768,0.10511442,0.07827757,0.008106435,-0.0006280981,0.0049522007,0.00031932595,0.001092495,0.003165796,0.00015193067,0.004496068,0.0016499,0.008969033,0.006358631
0.004269272,-0.0011918964,0.024349399,0.007658083,0.012688897,0.07283741,0.055033024,0.07022925,0.060747907,0.04912488,0.0070905536,-0.0003385808,0.0015136707,0.0009733989,-0.00081066746,-0.00052716275,0.00025437138,0.0013125828,0.0017552673,0.008282717,0.0046413196
0.002599841,-0.0010449849,0.011360335,0.01592807,0.0047627795,0.09236819,0.075378336,0.08289361,0.07728019,0.10772191,0.0041368157,-0.00069190934,0.0020889628,0.0003525652,-0.00036430795,0.0005200412,-3.560382e-05,-0.00016490789,0.0019188534,0.006766142,0.0051473044
0.009090696,0.009586552,0.0033725372,0.024030022,0.019599443,0.028185965,0.01616807,0.027538246,0.019944374,0.046436984,0.0066521554,0.00020519935,0.0020306392,0.0011895493,-0.0010995732,-0.00022581738,0.00066117663,0.001710752,0.0016683129,0.0068331384,0.004224616
0.00497179,0.00212288,0.031212933,0.016359277,0.0065990365,0.18847208,0.15630329,0.18372929,0.16449744,0.07839385,0.03867075,-0.0003170754,0.015113434,0.00033189473,0.009306753,0.015945278,0.0005557961,0.01490893,0.0020542732,0.032354392,0.025345836
0.0038568564,0.0015944885,0.020492092,0.022392254,-0.009666126,0.08970695,0.07805461,0.08703855,0.08452441,0.008485302,0.02023699,-0.00037283357,0.0057568485,6.640062e-05,0.0035043135,0.0056597106,-0.00021726324,0.005663507,0.0022109179,0.017787319,0.014261508
0.0026751338,-0.00026302505,0.0022144755,0.0075213355,0.0031041023,0.029909397,0.034543503,0.025874404,0.036402162,0.080599636,0.0011984212,-0.0003261346,0.0013816303,0.0006411363,-0.00023807031,0.0023490638,-0.00026261382,-0.001192187,0.0015912432,0.0034565423,0.000818572
0.0025397139,0.0012929905,0.0069495677,0.016040802,0.00285433,0.049623065,0.03745958,0.049825896,0.043501496,-0.00849697,0.011306242,5.4688775e-05,0.0028663513,0.0006555229,4.8535156e-05,0.0018625432,0.00025235862,0.003322571,0.0016793063,0.010481066,0.007198573
0.00972079,0.0023486158,0.008970113,0.09259229,0.007408783,0.121267535,0.107075244,0.112404995,0.11197005,0.08118881,0.028299266,-0.0006057894,0.009228726,0.00032389408,0.00618474,0.01069413,0.000193919,0.0063872556,0.005218618,0.027155034,0.022580601
0.0034155883,0.0009822724,0.010273423,0.0061655473,0.004924923,0.043685846,0.037428766,0.04118944,0.040727653,0.030043295,0.009569103,-3.5975594e-05,0.0021469288,0.0007646299,-0.00016647392,0.0019390753,0.00024059875,0.001640474,0.001464482,0.010748008,0.0068815188
0.006107364,0.0059718043,0.005796157,0.017783813,0.00405473,0.1490764,0.12788182,0.14388552,0.13375139,0.052063115,0.030170128,-0.00028535968,0.010981619,0.0002549974,0.006682523,0.011917001,0.00046427967,0.009937787,0.0013221184,0.026129782,0.022038326
0.0021598414,0.0037193564,-0.0022696918,0.0029823985,0.0029995772,0.06649192,0.054203823,0.058602642,0.055778056,0.073865935,0.00057719834,-0.0003718878,0.001331283,0.00050603494,-0.0012861922,-0.0005276807,0.00016286888,-0.00018215459,0.0013391433,0.002325965,0.0024206378
0.0032772766,0.0022156686,0.005991781,0.0066006263,0.003956112,0.09714033,0.07983312,0.09158557,0.08334072,0.055021763,0.013198535,-0.00035877887,0.004192586,0.00037816213,0.0013534345,0.0035564026,0.00015602098,0.003752449,0.0011989245,0.013013467,0.009691537
0.0030713016,0.0023470456,0.0069452585,-0.0020177104,-7.916195e-05,0.058790192,0.049645305,0.05706241,0.054882087,0.010946494,0.008148713,-0.00023101259,0.0022693814,0.0004420313,0.00030813104,0.0018116159,0.00014527637,0.0020970758,0.00081369735,0.0075622634,0.005075832
0.0021364233,0.003090091,0.0040593874,0.012199245,0.0077408864,0.038028393,0.03337162,0.029876085,0.03165373,0.0666614,0.0017491588,-0.00027448207,0.0034137715,0.00061588024,-8.430958e-06,0.0027952567,8.586218e-05,0.0013786051,0.0011882238,0.005120026,0.0029513258
0.018354952,0.009157658,0.036949776,0.0368739,0.022887154,0.06343664,0.052495345,0.057181142,0.053912446,0.053387277,0.037093215,0.001156174,0.0096026,0.0024316246,0.0039152587,0.0077465433,0.001451099,0.0078143235,0.008126443,0.03670664,0.033815634
0.004967041,0.0022930335,0.013507636,-0.00270704,-0.0023068748,0.061291922,0.05365603,0.05874407,0.058386654,0.021311367,0.01021745,-0.00037935446,0.0026286708,0.00021245505,0.0009960374,0.0026972003,7.688452e-05,0.0017950041,0.0006176998,0.0091950875,0.0066980766
0.002796487,0.0026391055,0.0059916796,0.003186605,0.00408341,0.06680808,0.054809965,0.06201467,0.058332566,0.029983887,0.006309701,-0.00026176986,0.001868047,0.0006532931,-0.0004535463,0.0005847614,0.00019987643,0.0013344167,0.0012396256,0.0071147312,0.0055138515
0.001365114,0.00033466704,-0.003058589,0.008761318,-0.0013863565,0.06754908,0.057780504,0.06610795,0.06501676,0.023372633,0.004370216,-0.00032491342,0.002738469,0.0004995101,0.00049096247,0.0022292659,7.0161244e-05,0.0025508362,0.00170711,0.0038198289,0.0016467441
0.0017020078,0.0013630036,0.008252369,-0.0009945147,0.0018586814,0.07186446,0.058523145,0.06897059,0.06328636,0.03324734,0.0100864535,-9.594974e-05,0.0032109853,0.0006645812,0.0004196366,0.0021597145,0.00030554418,0.0030547646,0.00094465294,0.01044929,0.007998745
0.0052243453,0.0049628117,0.013098707,0.0029577808,0.0055520767,0.038639665,0.03196293,0.034779154,0.032933068,0.021883754,0.0076460103,-0.0003652128,0.0006868206,0.00024809223,-0.00044067873,0.00063219585,3.0774798e-05,0.00015299814,0.00037531636,0.008510357,0.0050410163
-0.0007314598,-0.0064589037,0.020280559,-0.0007467214,-0.0024152482,0.16221327,0.13447914,0.17150944,0.15624562,0.012379125,0.022637948,-0.00014581776,0.008277331,0.00089787913,0.0043720845,0.006920147,0.00025845837,0.010232324,0.002633485,0.016420513,0.012680032
0.0037384164,0.003730602,0.014220277,0.00037382636,0.005040017,0.040201597,0.031945825,0.036704157,0.03393216,0.019815177,0.00671354,-0.00022239028,0.0011394504,0.00050267414,-0.00055344857,0.0005821718,0.00012996217,0.0010886653,0.0007250499,0.007434062,0.004147281
0.0057703634,0.004752576,0.011600315,0.015452599,0.008114353,0.08931591,0.07330255,0.081544295,0.07469781,0.053241055,0.018417817,-0.00011504232,0.004474704,0.00072906155,0.0015309,0.0037485948,0.00032398023,0.0041878303,0.001526879,0.018932898,0.014873238
0.00478213,0.0047292258,0.007911016,0.010360778,0.0076072123,0.038567476,0.035273775,0.030941157,0.032841623,0.06084586,0.0065412754,-0.00040905003,0.0025858085,0.00023922103,0.00052502874,0.0029929676,-0.000105908024,0.000611953,0.00031170633,0.008999364,0.0057982197
0.014477818,-0.0025173742,0.04433898,0.010369363,0.022453759,0.06577952,0.055216063,0.05818606,0.057117656,0.047778543,0.026831571,7.545017e-05,0.0050199907,0.0020426568,0.0023461834,0.0047863927,0.0008998421,0.004668781,0.0015511404,0.025831796,0.02358689
0.0036981078,0.0011003418,0.0033328575,0.055453844,0.0014842716,0.048642583,0.041116066,0.047448017,0.046507932,0.014497386,0.012918945,-0.00034568633,0.0026111405,0.00032091513,0.000948279,0.002687034,2.3279397e-05,0.0025166138,0.0033599464,0.013644934,0.009617553
0.00511765,0.005045924,0.005213103,0.018528376,0.0050775865,0.055382688,0.04738541,0.050042093,0.049105987,0.027437326,0.010581162,-0.00019710371,0.002429345,0.00055065367,0.00045472238,0.0022037488,0.00012545538,0.0018486618,0.0014112928,0.011095312,0.008463194
0.0017543025,0.003236087,0.0040888023,0.015060391,0.0021454175,0.028255306,0.017364185,0.02618962,0.019374233,-0.023828257,0.005023093,-8.769799e-05,0.00202705,0.0002692968,-0.0008971792,0.00064758514,-3.2405893e-05,0.0015334673,0.0007513225,0.0048168562,0.0023316946
0.0067131445,0.0025619715,0.023164764,0.0026465235,0.009076684,0.051566515,0.04201667,0.043214075,0.040835455,0.09126505,0.011452219,-0.00017439341,0.0029608456,0.00073310744,0.0005809789,0.0026704988,0.00030913478,0.0017924285,0.0006645868,0.012921397,0.009856953
0.0008676294,-0.0019361358,0.024178237,0.0013652109,0.004427266,0.051083744,0.03783418,0.048310608,0.042221017,0.022947067,0.00404233,-0.00023350446,0.0014940894,0.000754407,-0.00097232446,-0.000258143,0.0001365153,0.0014552469,0.0014998842,0.005391631,0.0019569467
0.027672442,0.031293873,-0.012185003,0.0748427,0.03689462,0.31450865,0.28073454,0.26517364,0.26919165,0.18003666,0.1649707,0.003498023,0.08586815,0.0057969517,0.063720934,0.08900103,0.005050803,0.08074385,0.019329904,0.17357203,0.15749364
0.0032950025,0.0023305481,0.008478459,0.012303516,-0.0011828532,0.059721775,0.05100484,0.057695337,0.05543516,-0.00065003335,0.010878374,-0.00038209697,0.0027427657,0.00023307721,0.0009528342,0.0026856854,-9.854906e-06,0.0024440088,0.0011330558,0.0103584835,0.0072250613
-0.0013517728,-0.0027704341,0.015163833,0.0062317667,0.0055321828,0.065034606,0.050109245,0.06452079,0.056000344,0.03574004,0.008229755,-0.0001576423,0.0054653194,0.0008044742,0.0010523443,0.0036170525,0.00010978861,0.005142785,0.0013212188,0.008118151,0.0053376923
0.0011083446,0.0026237676,-0.00797134,0.009073647,0.0013565663,0.12858512,0.10727595,0.12117544,0.1122224,0.069228545,0.012708943,-0.00028045964,0.0061644455,0.0006182265,0.0019695817,0.00457727,0.00031860854,0.0053571374,0.0018015589,0.012299227,0.011580687
0.0069237463,0.0034705158,0.02498236,0.0034748837,0.007160589,0.03749388,0.03211966,0.028447757,0.029253162,0.12507385,0.011200852,-1.3852143e-05,0.0025035033,0.0007102926,0.00036513212,0.0029190313,0.00026982516,0.00093448535,0.00089166395,0.013399509,0.00919484
0.022216808,0.015508644,0.029812884,0.04443403,0.025856877,0.045320228,0.037845194,0.045922093,0.04286424,0.057970613,0.03169567,0.0006347167,0.0012945128,0.0014420185,0.00083426316,0.0015569152,0.0009852052,0.0023184437,0.0033019958,0.029394822,0.023556242
0.0036344258,0.0023559975,-0.0016437871,0.006456675,0.003525972,0.0852684,0.0727135,0.08056544,0.07784809,0.03176224,0.011335815,-0.00010708277,0.0035613386,0.000782529,0.0009444724,0.00304304,0.00027818774,0.0034553274,0.001566803,0.01115423,0.008415229
0.0037173107,0.0021850923,0.015363902,0.016124288,0.004038482,0.061538585,0.049756154,0.059998255,0.054506946,0.027526073,0.012167076,-0.00024231768,0.0030801103,0.0004280758,0.0008685992,0.0026087563,9.7518496e-05,0.0030863504,0.0015285566,0.0114797605,0.007924422
0.0012079086,0.0030479934,-0.004219125,0.0017780159,0.0017020088,0.07359344,0.05972974,0.06788151,0.06347212,0.057696596,0.001298436,-0.0003491015,0.0019331679,0.00053339836,-0.0009557538,-8.186867e-05,0.00019861554,0.00082943076,0.0014188989,0.0020710165,0.0023835716
0.008761989,0.006972677,0.0024629286,0.05060665,0.017966598,0.016289184,0.008339323,0.017197086,0.01338239,0.05828427,0.004885598,0.00026207755,0.0033824297,0.0011118451,-0.0005525281,0.00015062629,0.00058207696,0.0009112186,0.002499499,0.0064102947,0.004731574
0.0049697324,0.0031121112,-0.0130535,0.07634361,0.0008984124,0.08509054,0.075741835,0.08128667,0.08253805,0.025867034,0.020470805,-5.6516146e-06,0.00573821,0.0007969482,0.0027630997,0.0056355223,0.0002713852,0.0052049323,0.004637786,0.020343268,0.018429935
0.0055340896,0.0017103646,0.013823216,0.019046653,0.010241436,0.14127211,0.11966591,0.12905502,0.12298099,0.054790996,0.02185893,-0.00011518039,0.007651943,0.001322715,0.0034558298,0.0067060324,0.000560864,0.0065712477,0.0027715955,0.021997966,0.019089337
0.002979678,0.0019033225,0.009468501,0.0067651644,0.0016841828,0.034480035,0.028364722,0.034368865,0.03322246,0.0019320138,0.0045087594,-0.00023258151,0.001386463,0.0003673078,-0.00035659282,0.0008268963,4.562619e-05,0.00086991675,0.0009044147,0.004596914,0.0016105263
0.0021443823,0.0009237025,-0.003347327,0.002662994,-0.005498849,0.13566281,0.11857652,0.12855831,0.12597694,0.045830995,0.014834026,-0.00045176782,0.007034883,0.00040736108,0.003447726,0.0065446356,0.00026740186,0.005857852,0.0019475127,0.013261646,0.011719348
0.0016383985,-0.0026752325,0.016644046,0.0072420593,0.002942427,0.07807874,0.063478805,0.07609627,0.06949834,0.008016601,0.0068253614,-0.00061995466,0.0015564347,0.00033194793,-0.00028658257,0.00023117528,-1.20071345e-05,0.0005300562,0.0011668325,0.008243178,0.0052586584
0.006956735,0.0014471281,0.025412645,0.002671538,0.011647544,0.046796486,0.0378318,0.040460013,0.038725376,0.034511693,0.012549122,-8.28926e-05,0.002659316,0.0011629547,0.0003975425,0.0020999345,0.0004096456,0.0025956524,0.0010762251,0.013110638,0.010202121
0.01678108,0.011979233,0.0030855818,0.0695997,0.029066484,0.042907704,0.031542767,0.045387857,0.03968887,0.05591362,0.02020998,0.00049652404,0.002827749,0.0018038274,0.00025793872,0.00091208995,0.000978748,0.0032714051,0.0043169996,0.018516514,0.01539606
0.015848542,0.013957368,0.026740149,0.03447928,0.020893026,0.032261092,0.020332897,0.02652737,0.01930942,0.18435729,0.013319944,0.00047644565,0.002723444,0.0010771517,-0.00032794423,0.0010511753,0.000937811,0.0010084715,0.002183118,0.014523681,0.01084406
0.006713292,0.0046100095,0.009479992,0.042034704,0.004570754,0.04947172,0.042352293,0.047270305,0.046601236,0.031242676,0.013047978,-0.0002781056,0.0026207108,0.00038073154,0.00093803473,0.0031615684,0.00025807263,0.0021611252,0.0027948967,0.014370374,0.009261947
0.0006680386,-0.0007412061,0.0002230322,0.0032365778,0.002485164,0.10034952,0.082438156,0.09565537,0.08913176,0.029579565,0.005398642,-0.00039556646,0.0024186934,0.00079468044,-0.000506594,0.00015757064,0.00025422464,0.0016043046,0.0017873232,0.0063058725,0.0061568073
0.005184171,-0.00012811739,0.016163725,-0.0015919385,0.0067971367,0.053101033,0.04450752,0.051491767,0.04902272,0.008651845,0.011289086,-0.00029600342,0.0023066436,0.0006754972,0.0007337595,0.0025522818,0.00020551216,0.0025318074,0.0005870856,0.0110228155,0.0067698765
0.006413368,0.0027672173,0.011769703,0.00953427,0.0060954764,0.06586084,0.05328826,0.06601375,0.05963575,0.003957702,0.018374326,2.944842e-05,0.0023661593,0.00067574496,0.0004964423,0.0019387954,0.00040780404,0.0028742221,0.0012869531,0.01733244,0.013086624
0.0003123358,-0.0013609016,0.0044832155,0.0011580884,0.00018357998,0.11775614,0.09768734,0.116948955,0.10724012,0.04691526,0.01032929,-0.000490449,0.0054472275,0.00037857448,0.0021813237,0.0045718704,5.6350487e-05,0.005464692,0.0014425296,0.008081418,0.005216118
0.006686868,0.006307841,0.009802708,0.012480666,0.0075614434,0.07843891,0.06750624,0.069015846,0.06563793,0.05305437,0.014830055,-0.0005332382,0.0029426042,0.000113737304,0.0013934226,0.003498719,-2.9473274e-05,0.0019023065,0.00058690074,0.016361669,0.011778022
0.001041011,0.0007331632,0.008115959,0.0031643538,0.007810841,0.031769305,0.025979482,0.028362308,0.027025517,0.029712414,0.002633267,-0.0003322519,0.0026742409,0.00053106283,-0.00011491323,0.0020282066,-1.8647464e-05,0.0017191097,0.000494948,0.004881565,0.0016714744
