AFP,Input,Output,Enquiry,File,Interface,Added,Changed,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Dev.Type,Duration,N_effort,Generated_Var_2,Effort
0.016891241,0.007599501,0.047019523,0.041359074,0.0045262314,0.017028328,0.012868853,0.012958143,0.1692096,0.1581798,0.17700154,0.18285787,-0.0007586079,0.047086995,0.10655987,0.666888,0.090284094
0.010609105,0.009096896,0.03332503,0.016186222,0.029552154,0.017710064,0.023682732,-0.001641728,0.078113705,0.0689165,0.090388134,0.07656145,-0.0014699372,0.09593905,0.0247109,0.61553264,0.022731738
0.016929653,0.015342241,0.073268674,-0.023230799,0.014022868,0.014784578,0.008715001,0.060058326,0.09603177,0.0803205,0.08696146,0.078600556,-0.000367851,0.09479737,0.09910777,0.6567575,0.08567822
0.03370955,0.019122032,0.0793577,0.06723949,0.0380726,0.023273325,0.041920297,0.0031389259,0.11123738,0.10752466,0.112023704,0.11921253,8.438714e-06,0.11737599,0.12882097,0.57568425,0.11085786
0.014201618,0.009552443,0.03986149,0.032210547,0.00867766,0.022928635,0.00864296,0.044339836,0.08874278,0.07600677,0.106574565,0.09155629,-0.0018408485,0.0636714,0.049594395,0.61471975,0.03608349
0.029011173,0.018184463,0.015328635,0.07452563,0.052266605,0.025086284,0.028232105,0.017368644,0.1043174,0.09894709,0.09711102,0.101071954,-0.0010914262,0.12774166,0.09569122,0.65773964,0.08391847
0.017107297,0.011774575,0.0019875625,0.06024462,0.037469152,-0.0003350248,0.010685025,0.0017612576,0.10904604,0.089445546,0.064776525,0.08706173,-0.00062920526,0.056666277,0.02028832,0.65960884,0.029074306
0.004000347,0.0051118527,0.08619938,-0.047887616,-0.028809283,-0.010914632,-0.008107366,0.026341312,0.48095098,0.3955997,0.5327316,0.4735695,-0.0014479738,-0.10349972,0.056129783,0.742481,0.033755988
0.012428792,0.0065074023,0.028293148,0.022649204,0.0001310166,0.007886492,-0.0025701593,0.03796885,0.20530435,0.17700648,0.21052574,0.19491065,-0.0005780617,0.028391989,0.054188743,0.64135504,0.04456526
0.0035330243,-0.0031142905,0.0119038215,0.026190363,-0.0002827309,0.00086185586,0.00094887544,0.015656482,0.12020393,0.10773685,0.13519308,0.13040888,-0.00088787545,0.023266623,0.042246435,0.6010673,0.024635518
0.010287568,0.0073624775,0.024286736,0.012932306,-0.00564464,-0.00356434,-0.0044481717,0.018973865,0.377319,0.322714,0.3836476,0.35046214,-0.001869387,-0.00776543,0.045635685,0.7287204,0.03563627
0.014173901,0.002469696,0.06071988,0.023316652,0.018705584,0.017588418,0.026541362,-0.010187872,0.13413572,0.12226077,0.13189799,0.13050593,-0.0010670153,0.09702874,0.07020233,0.57205856,0.059071288
-0.0040091164,-0.0039103273,0.011262287,0.026810266,-0.01542609,-0.0017364462,-0.008192637,0.01420765,0.07690816,0.07109939,0.0522959,0.06543514,-0.0008106157,0.09144964,0.012434531,0.59237635,0.01108109
0.0057584886,-0.00041111745,0.015697882,0.026719533,0.016256195,0.0076017845,0.009612614,0.0015552677,0.13434182,0.11429691,0.12854692,0.11594102,-0.0014944524,0.09859282,0.023747457,0.61347866,0.021182522
0.0154169,0.01556349,-0.011447523,0.04371713,0.054145135,0.0013428782,0.021770684,0.0018913038,0.08033179,0.0712384,0.0637674,0.06919077,-0.0008399291,0.039321102,0.034095243,0.63442373,0.030576667
0.008787237,-0.0031420197,0.020272862,0.02655805,0.027455308,0.013446954,0.013110724,-0.008677755,0.3574102,0.32559928,0.33248684,0.3254461,-0.0016815783,0.08811904,0.06338251,0.5426072,0.05554442
0.0054871216,0.0015144218,0.0131174205,0.013535302,0.009765219,0.00014015578,0.0039792405,0.0123415515,0.13451494,0.11407359,0.12052533,0.11428907,-0.0011162665,0.085641,0.019207245,0.6717341,0.017484967
0.010692737,0.011024306,0.0058466243,0.024833255,0.017936356,0.009768334,0.006510419,0.031188607,0.11530021,0.09351747,0.109869346,0.09978904,-0.0017711017,0.040979568,0.04546369,0.6489172,0.035972532
0.033356488,0.020152016,0.08213875,0.01007209,0.050025977,0.04709786,0.038012497,0.011396356,0.017011445,0.0047828406,0.02279399,0.016622972,-0.0018855585,0.12339769,0.034537934,0.5937905,0.0313503
0.0050657317,-0.00064301305,-0.016325057,0.03846453,0.048357733,-0.001124733,0.007917361,0.012192514,0.23744684,0.21639067,0.2219036,0.21062002,-0.001297568,0.071854874,0.05176698,0.7181604,0.04730218
0.0056210496,0.0018326528,0.02169549,0.06357147,-0.0055906847,0.004542915,0.00013617566,0.03233611,0.110360816,0.09590392,0.10308568,0.095057726,-0.0010107011,0.107488506,0.05191089,0.5799053,0.04667926
0.02825346,0.022055453,0.06925268,0.005151721,0.042634677,0.008017594,0.03143098,0.023200937,0.1185572,0.09555261,0.10195788,0.098327294,-0.0012220237,0.13643412,0.08843289,0.61232203,0.08181719
0.010012072,0.0038018022,0.012551426,0.007571701,0.03253618,0.0047005387,0.01500152,0.0074671693,0.052436274,0.04451844,0.065120995,0.059941307,-0.0009888103,0.04450815,0.014892053,0.6406588,0.0054305415
0.010390798,0.0067267735,0.04127118,0.0072109504,0.00066489354,0.025470326,0.0086729005,0.0037858076,0.15163971,0.12755528,0.14966911,0.13820723,-0.0010406347,0.11870029,0.028291285,0.5986341,0.02884729
0.007941954,0.001560295,0.053296145,0.023910461,-0.0311868,0.012568081,-0.009402585,0.05350536,0.08242521,0.068276085,0.086337626,0.081941895,-9.771716e-05,0.14026503,0.010120042,0.60193396,0.010591822
0.018145587,0.008404382,0.01801901,0.039756805,0.00092067756,0.008937429,0.011782959,0.004170105,0.47248098,0.4184998,0.43544376,0.42429173,0.0004237406,0.13772051,0.122117005,0.6272913,0.11263341
0.024122315,0.01299444,0.07801736,-0.018873224,0.042353384,0.012669385,0.028823216,0.004833471,0.09333427,0.076751836,0.09434198,0.09171121,-0.00093321316,0.096753165,0.03761318,0.59479827,0.032807153
0.04491204,0.035781793,0.045241654,0.044067465,0.05823371,0.03256535,0.039683178,0.0154336095,0.12361544,0.12869619,0.11630141,0.14430314,0.0010638377,0.13720395,0.16159964,0.69713736,0.13827567
0.015294644,0.011112174,0.032270636,0.035732675,0.024818905,0.010829496,0.016013835,0.018868282,0.049971335,0.03625094,0.042790733,0.03977619,-0.00068380684,0.10792293,0.01615128,0.64435136,0.014211735
0.026598487,0.019281512,0.0035880692,0.097282834,0.046909817,-0.00042077294,0.020979123,0.01941982,0.15753321,0.15809953,0.1177711,0.13939717,-0.00029790122,0.11291379,0.09895186,0.5988195,0.095262796
0.008631762,0.008211207,0.014702256,0.008376112,0.032054093,-0.0044581005,0.0065213516,0.019224651,0.14849326,0.12019669,0.109423,0.10420196,-0.0018641762,0.028605541,0.044657476,0.6376451,0.0444737
-0.0036710985,-0.005266417,0.016215958,0.02665863,-0.014848646,0.009037101,-0.005330826,0.010694552,0.15250643,0.14526254,0.17851917,0.17329547,-0.002211527,0.073086806,0.035525292,0.57342243,0.020371987
0.0101798875,0.0036001746,0.023559913,0.004250131,0.002650924,-0.0076020057,-0.0006373157,0.01786568,0.22982343,0.19388175,0.21536349,0.20730305,-0.00061589014,-0.01039074,0.020889616,0.6591331,0.023737377
0.010541301,0.0058907755,-0.0056486833,0.03361989,0.04352266,-0.002473014,0.011990735,-0.0003732592,0.1444001,0.1246015,0.11176449,0.11757051,-0.0010362538,0.042312272,0.026478795,0.6231981,0.026922422
0.022014339,0.0070936885,0.08293173,-0.012832755,0.015208822,0.034859143,0.02874851,-0.0030953959,0.074146844,0.04585249,0.047197282,0.03851122,-0.0008564312,0.19304551,0.022299161,0.55892515,0.031112717
0.020043552,0.009662397,0.032193158,0.23755948,-0.021053508,-0.0025351471,-0.012104241,0.083208956,0.055886246,0.071611986,0.11088689,0.12420727,0.0002519898,0.02372665,0.09480448,0.4869136,0.07570049
0.025830718,0.015621932,0.0703433,0.028341653,0.033228405,0.019327544,0.03196886,0.013021424,0.06404202,0.050880205,0.040266376,0.037210725,-0.00096961856,0.14136066,0.048836593,0.6141964,0.04923317
0.014958907,0.01169976,-0.027367182,0.077427015,0.043470703,0.0033660023,0.022089845,-0.011995524,0.18295856,0.16729772,0.15406018,0.16084158,-0.00094033964,0.05768664,0.06318399,0.55503356,0.057175256
0.00026233867,0.0026125778,0.003564882,-0.0072991266,-0.00043925457,-0.0027974509,-0.009159191,0.023075767,0.13471532,0.11308552,0.10142902,0.10749735,-0.0010321587,0.10586496,0.008702856,0.6215793,0.012362691
0.009532774,0.005722752,-0.001033986,0.046478588,0.021708868,6.463798e-05,0.010477355,0.013221588,0.04490162,0.033391327,0.050517835,0.044740766,-0.0014427342,0.056724273,0.0008184351,0.6472013,0.00081373146
0.0032358747,-0.0025292877,0.020872261,0.010726476,-0.0060388045,-0.0002081783,-0.006484139,0.023116238,0.24102834,0.20912147,0.23209411,0.21649158,-5.972106e-05,0.026543962,0.031706803,0.6979717,0.023237517
0.002701247,-0.0027671717,-0.015177559,0.04363809,0.0011129938,0.0018452138,-0.0028095841,0.011753362,0.27025327,0.23113945,0.2535559,0.23380023,-0.0009392835,0.06141518,0.027509311,0.6640717,0.02887507
0.018867822,0.011997735,0.037794974,0.027477533,0.010117419,0.016993416,0.017765846,0.00115183,0.1666646,0.14415467,0.14851698,0.14885008,-0.001001562,0.11573295,0.051417556,0.6399739,0.051800407
0.004878847,-0.00023359992,0.022875518,0.00930588,-0.0071940897,0.0078022773,0.00032227114,0.0052502602,0.35711718,0.29698557,0.37346843,0.33412865,-0.00045488868,0.029822178,0.03171572,0.69980454,0.023402054
0.008930547,0.0007101912,0.020909872,-0.011051606,0.017174263,0.0067578014,0.006121371,0.0036778525,0.078878194,0.07571982,0.07103327,0.08216569,0.00016307831,0.029480163,-0.001079008,0.6561408,-0.00069474196
0.010660509,0.00887762,0.025392197,0.0583899,-0.0002114661,0.009011492,0.008722582,0.024111599,0.098624095,0.092690766,0.117817104,0.1148744,-0.0007955115,0.084227696,0.054230012,0.5892147,0.04207022
0.0044614784,0.016100878,-0.061948977,0.07297175,0.035195332,-0.011496106,0.0060565514,0.007395245,0.26707333,0.24362075,0.25708145,0.26215616,-0.0011908356,0.061233513,0.07120842,0.6059973,0.0589493
0.017683364,0.0098938625,0.0031086458,0.06490977,0.036546923,0.0012991499,0.02360675,-0.009458061,0.20135853,0.19159442,0.17806293,0.19146425,-0.0005996851,0.10599581,0.07924643,0.6130959,0.07085175
0.015231168,0.0046495646,0.011436238,0.056081723,0.026747655,0.017161403,0.016109694,-0.00093604997,0.081578135,0.078159586,0.08012898,0.08483082,-0.0007719137,0.069947384,0.02409681,0.5957694,0.01988245
0.023685247,0.01375168,0.07716845,0.0015924543,0.04396981,0.023245368,0.033966653,0.0073176175,0.11219445,0.09760952,0.10179813,0.0954747,-0.0012738053,0.08287468,0.06900385,0.6044363,0.063405134
0.02081874,0.021798411,-0.013124816,0.07587122,0.054753847,-0.00079530047,0.024403263,0.006335523,0.09273936,0.090852305,0.07683273,0.087002456,-0.0015179226,0.044910252,0.040189754,0.627601,0.038275465
0.04422182,0.030799052,0.055641282,0.10273642,0.05044867,0.028754193,0.048698187,0.008385435,0.05828624,0.048485074,0.062284257,0.06696729,0.00034773722,0.06087146,0.098634854,0.61975086,0.086512186
0.016031824,0.010861905,0.022969998,0.07855374,0.0229915,0.009777714,0.019575167,0.009838495,0.119228005,0.109896705,0.12855658,0.121330425,-0.0008221939,0.10979877,0.06373397,0.59478116,0.05578213
-0.0017585866,0.0018092599,-0.0010019531,0.040226556,0.007461602,0.001252972,-0.002690745,0.018064246,0.03760878,0.033676825,0.03493485,0.034186672,-0.0017712256,0.04917081,-0.0021293499,0.68659556,-0.00022907322
0.028223922,0.021080734,0.036679793,0.019764112,0.062792465,0.027856514,0.0346496,0.022593625,0.05584298,0.039486147,0.042253345,0.026999125,-0.0007062657,0.09519827,0.043260306,0.6086927,0.03892996
0.0046378393,0.0077994578,-0.008205898,0.0028655955,0.016092878,-0.0052376627,-0.009667455,0.03660591,0.21928814,0.20058739,0.18060333,0.18750486,-0.00056791864,0.14537099,0.062156368,0.6784502,0.05897657
0.008861797,0.0069306437,0.006401862,0.00030972296,0.029166024,0.0084849335,0.013868946,0.012995843,0.06666736,0.056223474,0.07181302,0.06432763,-0.00087666325,0.043345254,0.025973361,0.6346066,0.017717307
0.008196695,-0.0006796215,0.040823326,-0.008995324,0.018275384,0.007348911,0.011421062,0.007537231,0.11181848,0.09136832,0.09636247,0.0915851,-0.0011026841,0.062434107,0.024615392,0.6227835,0.020385098
0.041497007,0.01738366,0.08687752,0.11234317,0.051127948,0.034709085,0.04712636,0.0077454485,0.044408046,0.044468146,0.03757219,0.04316337,-0.0010426957,0.13418578,0.06569714,0.53688395,0.06461699
0.013119289,0.002238471,0.02340991,0.07906823,0.002292551,0.012261635,0.003272321,0.022523165,0.13161168,0.12685405,0.14047456,0.1498671,-0.0013567638,0.0702187,0.05961469,0.5224372,0.048333153
0.010767109,0.0037474632,0.048155546,0.012196666,-0.0014022291,0.006816043,0.0048494358,0.018331055,0.3877587,0.32568058,0.39226428,0.35247454,-0.00040526222,0.01770788,0.058892608,0.6694659,0.048514046
0.013264857,0.00417649,0.05641051,-0.019315109,0.009813216,0.022447791,0.014540133,0.01357051,0.08809945,0.07355714,0.111378826,0.0995509,-0.001057609,0.069345996,0.032625508,0.59179604,0.01755985
0.020177413,0.014451819,0.023659669,0.04208221,-0.007638462,0.020989107,0.0031775108,0.03741751,0.105151266,0.08505371,0.046032608,0.057096668,-0.002064458,0.17033003,0.025578603,0.56794846,0.040992048
0.015961032,-8.352101e-06,0.03964377,0.06462695,0.0067610703,0.005024642,0.0066679,0.013168924,0.2906135,0.24528196,0.24709256,0.23693657,3.275182e-05,0.06399207,0.06214815,0.63665897,0.06105358
-0.0005475618,-0.004354585,0.007547454,-0.013633439,0.009904094,0.0076044006,-0.007717265,0.018535852,0.22487117,0.20058295,0.21681112,0.20706224,-0.001230129,0.033953115,0.022784809,0.764523,0.018490747
0.016467549,0.013931228,0.028853651,0.05856888,0.02849691,0.02018675,0.030784389,-0.005419988,0.028326774,0.01861183,0.009276768,0.008570563,-0.0016740449,0.07296163,0.013958465,0.70216525,0.016936734
0.017111197,0.0070221424,0.024590045,0.037144653,0.029394988,0.0008092344,0.018642511,-0.0036500096,0.08995706,0.06773345,0.059653267,0.06713355,-0.00072384346,0.07884287,0.026650641,0.6216401,0.027779123
0.00763887,-0.0047733653,0.061540913,0.016697666,-0.01352129,0.011586046,0.0032038656,0.026156753,0.16916357,0.14603545,0.12491685,0.1198184,-0.0005329214,0.08979291,0.07265127,0.5709863,0.07280695
0.015696006,0.007597141,0.01683103,0.04913016,0.023590717,0.01121379,0.017483894,-0.00064937025,0.24926472,0.2250278,0.22500043,0.22694221,-2.0647421e-05,0.083115965,0.07609444,0.6589936,0.07296342
0.004878355,0.0041414946,0.02438933,-0.005898466,0.00065740943,0.013354098,0.006247808,0.007816162,0.10413277,0.08875814,0.1022141,0.09436995,-0.0013055168,0.08833618,0.009955861,0.6313682,0.011965485
0.046945244,0.02709031,0.07708844,0.11254966,0.07996081,0.023500383,0.059527673,0.006539725,0.006862048,0.0006023161,0.0034229476,0.002839394,-0.0014835214,0.13010752,0.07422842,0.5889174,0.067513786
0.0046835113,0.0076459497,0.003101104,0.02748765,0.013844784,-0.011414454,0.0024870902,0.011105094,0.10833028,0.09713919,0.080393694,0.090209246,-0.0010262383,0.061853655,0.022689974,0.63360417,0.023453955
0.06979191,0.055537388,0.094425924,0.24826235,0.073769026,0.008410439,0.077057704,0.025552869,0.11720285,0.14733839,0.116688795,0.15265213,-0.00013901014,0.1077016,0.30246785,0.5324949,0.26500708
0.0029517505,-0.0022538118,-0.010333857,0.041751724,0.012717687,0.0050181565,0.00244827,-0.0005520806,0.13224299,0.11253202,0.1230096,0.111701846,-0.001146283,0.10256101,0.01285775,0.62312096,0.013073251
0.047863327,0.036822997,0.0852847,0.18183866,0.04989983,0.021960268,0.048712566,0.03785766,0.06252086,0.0711624,0.07031511,0.07443959,0.0009569675,0.1706291,0.2139717,0.5525161,0.189057
0.0035033487,-0.0018471275,0.038164444,-0.014611216,-4.3345615e-05,0.011780262,-0.0019301968,0.017219026,0.12257622,0.10035917,0.10898148,0.10217791,-0.00014087837,0.07528074,0.016547477,0.6600356,0.014319697
0.011347579,0.0043753423,-0.023116902,0.041387904,0.047729068,-0.005981628,0.014602262,0.0034615174,0.10840587,0.10037871,0.087811425,0.096213594,-0.0016085068,0.03777679,0.030526955,0.7030492,0.028365174
0.010270966,0.006886376,0.057418603,0.0077157146,0.0022176541,0.011607104,0.007298048,0.04022456,0.05891202,0.06956734,0.083039016,0.083660915,-0.00038978737,-0.009436441,0.036989577,0.6812185,0.021297075
0.014051077,0.007174082,0.043085657,0.018812316,0.004792398,0.014284353,0.015337423,0.004287746,0.27014083,0.2311194,0.2729903,0.256417,8.70768e-05,0.089461714,0.06780571,0.611001,0.058156043
0.013904099,0.018175336,0.023549717,-0.020164123,0.015732553,0.019906513,0.011940885,0.032448314,0.08247213,0.07147461,0.093365006,0.08787507,-6.677676e-05,0.11452087,0.04219322,0.66930723,0.034700964
0.013074325,0.008974627,0.03681513,0.06732627,0.010154996,0.024114972,0.018648056,0.012711383,0.05873151,0.050465405,0.032678064,0.030553676,-0.0014407691,0.1333638,0.03534119,0.59388226,0.03854737
0.013596113,0.007705247,0.031868465,-0.0041297474,0.029175058,0.009048664,0.011010954,0.0150071345,0.12433709,0.09885375,0.1158637,0.11148098,-0.0008915672,0.04072902,0.016877092,0.66767,0.018192358
0.023213515,0.018934118,0.051953334,0.048975557,0.019060113,0.01607043,0.019638378,0.036430597,0.14054963,0.12777483,0.13726963,0.13694061,-0.00095146894,0.12788592,0.13512945,0.61583924,0.118078664
0.019223504,0.02146781,0.0019216463,0.015948629,0.029916625,0.009880129,0.019445661,0.014874592,0.059597682,0.053988587,0.07264997,0.07256706,-0.00054283906,0.07125735,0.04165324,0.70587766,0.035257716
0.0028573684,-0.0010953359,0.04537647,0.0042783474,-0.0059878426,-1.3060635e-06,9.666197e-05,0.01889997,0.101374835,0.08978896,0.079316035,0.08296183,-0.0008844407,0.067379154,0.021326445,0.6457176,0.018518217
0.05820149,0.037212133,0.11019748,0.21145637,0.042565823,0.032136854,0.050101295,0.042717516,0.099332795,0.10754825,0.104736276,0.13356018,0.00020129234,0.05652144,0.14701715,0.510038,0.13391748
0.006813746,0.005675921,0.0044578947,0.011525174,0.026965346,-0.0010512784,0.009092476,0.00865126,0.09682515,0.07468721,0.08032124,0.07431424,-0.0012494056,0.06827043,0.01662038,0.6399923,0.015251415
0.013729112,0.011589551,0.0421081,0.029522892,0.02675007,0.01614125,0.029249325,-0.008083995,0.05700685,0.04605228,0.046314113,0.039864242,-0.0015056338,0.10621039,0.027717778,0.6338699,0.024837228
0.02059408,0.00999571,0.033656117,0.1456237,-0.002644848,0.004828737,0.0044174464,0.04424452,0.08750416,0.09473586,0.10399515,0.11893445,-0.0011819201,0.06518773,0.09083182,0.57020634,0.07821638
0.017019127,0.007114852,0.04110134,0.014888918,0.027681835,0.024645519,0.023265017,0.0021203756,0.05540896,0.049478985,0.058297932,0.050762445,-0.0013322774,0.1343395,0.013625056,0.5906718,0.013475351
0.011670666,0.009321045,0.0003413707,0.04569005,0.03482336,0.0093987165,0.016853865,0.002451226,0.09679468,0.081753224,0.08465241,0.08618892,-0.0014297338,0.081239,0.02058782,0.62135625,0.02011999
0.0075986423,-0.0013033245,0.06274753,-0.028336639,-0.012507125,0.020147694,0.0075300876,0.008518249,0.18314359,0.1583749,0.12659514,0.12324604,-0.00069085136,0.17660803,0.03447348,0.5759469,0.04364138
0.014133926,0.008565994,-0.017019238,0.11492858,0.027008832,0.0044914354,0.0141211925,0.007704217,0.13275866,0.13350056,0.11837054,0.1277822,-0.0009775087,0.1218075,0.06749512,0.5658704,0.0639576
0.012553238,0.006376166,0.035271525,-0.016965022,0.026946984,0.009848379,0.008790471,0.021494657,0.05024065,0.050630335,0.055985644,0.05958053,-0.0006983569,0.08304307,0.010662168,0.57631207,0.005171968
0.00835974,0.007410014,0.026382409,0.010347891,-0.020183062,0.02254794,0.0037529157,0.020796075,0.09297341,0.09073095,0.09459406,0.08922188,-0.0016508726,0.00663626,0.04841923,0.7200539,0.03771383
0.021046273,0.0128319245,0.044608213,0.04258649,0.012801968,0.017375179,0.01362013,0.023683093,0.1050884,0.09665899,0.09720318,0.1061033,0.00039828662,0.12351975,0.08424842,0.61406744,0.077529185
0.007922703,0.0062317103,0.012149562,0.01997555,0.009045113,-0.005749723,0.0032282933,0.014901381,0.16778637,0.14856163,0.1585679,0.16388492,-0.00096909795,0.060311045,0.049649224,0.58321434,0.041684225
0.022066116,0.010603057,0.047876284,0.053019814,0.021445286,0.021647876,0.028663056,-0.00076850504,0.07015143,0.054198373,0.053372562,0.05588876,-0.0006561689,0.14213641,0.026850864,0.5802518,0.031239403
0.0075711273,-8.329749e-05,0.01810249,0.028793951,0.0012699477,0.0035329359,0.0014573815,0.020081364,0.3261523,0.27253175,0.32436994,0.29018822,-0.0016548987,0.048224688,0.04716533,0.6748867,0.040652636
0.009103049,0.004004156,0.032694973,-0.009521939,0.013832971,0.008472576,0.0057335272,0.023555815,0.09816931,0.07820733,0.092211604,0.087933175,-0.00039007794,0.049139146,0.028607713,0.6245489,0.022090925
0.025989214,0.021174865,0.008696605,0.09664808,0.036374114,0.003393842,0.030761829,-0.00036680698,0.11204748,0.10118045,0.08746907,0.10051145,-0.0011004303,0.081461325,0.07974765,0.58808947,0.075851016
0.013475178,0.0065249056,0.022709403,0.07390205,-0.0055347187,0.020347485,0.00050758803,0.04064049,0.038154542,0.03831683,0.050510164,0.054492835,-0.00026267022,0.06452902,0.035687625,0.60824335,0.02654243
0.026930416,0.016424345,0.046794962,0.0758045,0.045514442,0.019784156,0.029990489,0.019537494,0.05763902,0.040145718,0.051213875,0.040203802,-0.0008390108,0.105500266,0.031492878,0.610379,0.034184586
0.010351361,-0.0004557036,0.012621199,0.038612597,0.0070945825,0.012732924,0.010349041,-0.004475627,0.4353571,0.3733963,0.41432637,0.38704357,-0.00056705996,0.09582795,0.07326126,0.69734,0.067061566
0.023009852,0.01599651,0.03045566,0.069269165,0.03323591,0.01104578,0.028110327,0.0083027,0.093248606,0.09148841,0.100004755,0.10507412,-0.0013774484,0.060095724,0.08644055,0.5857778,0.07050081
0.002394462,-0.0019048266,-0.0022931877,-0.006015681,0.014790226,-0.0055118655,-0.007945673,0.011886362,0.20207426,0.18855622,0.18152086,0.19430071,-0.0018920135,0.03534532,0.02658897,0.58349156,0.024836404
0.022728167,0.010455916,0.04676807,0.006309323,0.036375,0.031019509,0.022594428,0.011276085,0.03826831,0.018050645,0.010246912,-0.00048195198,-0.0009810599,0.16548896,0.0061989203,0.60489565,0.019020012
0.0038767476,-0.003187012,0.0064459806,0.02500501,0.00016622432,0.02239678,0.009552397,-0.021045571,0.39320913,0.32818717,0.3753843,0.32677636,-0.00056923646,0.17051779,0.016770102,0.6779859,0.020187207
0.017492425,0.011244396,0.03922692,0.06321325,0.00039998442,0.014578015,0.0028173546,0.049491704,0.04744912,0.048414182,0.06389429,0.07039238,-0.00088771153,0.02369482,0.05861059,0.6212428,0.04587987
0.0008876566,-0.0029269364,0.0075004483,0.016008824,0.0129177235,0.0017112416,0.0030515448,0.012961227,0.07604958,0.063733965,0.09358545,0.08313454,-0.0016376683,0.058690242,0.012633197,0.6162486,0.0011244835
0.0100635635,0.0013709404,0.0056788167,0.027045162,0.03446904,0.0070491577,0.0068718614,0.01151618,0.16981173,0.15865764,0.13463211,0.14286307,-0.00059544947,0.08375933,0.03784368,0.68448615,0.040247828
0.012304584,0.008483909,0.008197985,0.027183374,0.01993417,0.009087022,0.005719855,0.028760739,0.113327116,0.1041895,0.096994564,0.095004275,-0.0012481427,0.1068081,0.03388149,0.6673207,0.028895238
0.020235863,0.014698496,0.018700019,0.14688095,0.010092977,0.00566965,0.008537097,0.0433046,0.053745683,0.05192717,0.059275128,0.07442412,-0.0013287105,0.057324447,0.0757028,0.5788551,0.06414902
0.0049954467,0.0063436776,-0.026861966,0.03026478,0.039797112,-0.009913698,0.006026819,0.0083931945,0.17177862,0.14652981,0.14099838,0.14569084,-0.0019656308,0.07308398,0.03262381,0.6172667,0.033158794
0.0044141393,0.0038996506,-0.017715883,0.028223582,0.03248469,-0.0026847776,0.005000327,0.003404148,0.15354924,0.14628254,0.13850892,0.15093371,-0.00093716104,0.06709215,0.033001866,0.5831597,0.02509695
0.03331556,0.016374173,0.07149811,0.23762435,0.00017792545,0.002440303,0.0066586686,0.07384153,0.035641063,0.05109501,0.093769364,0.105211526,-0.0008493876,0.027898673,0.09547934,0.49829915,0.07720101
0.009251051,0.0037076864,-0.00047412422,0.036110498,0.006966006,-0.0019311669,0.0067080464,0.007850189,0.06271733,0.061322223,0.051516175,0.058102988,-0.0013380684,0.023771431,0.0034924857,0.688468,0.0054396936
0.0142561365,0.0042838883,0.023897186,0.018799344,0.026859272,0.014331091,0.011208287,0.0048883073,0.20958993,0.18311524,0.16689418,0.1716783,-0.00013992563,0.15768863,0.06796299,0.6434759,0.069776565
0.009128535,0.002355272,0.021135963,0.019818602,0.016422957,0.010577715,0.0062251044,0.006981667,0.2037832,0.18191928,0.19680898,0.19290024,-0.0005070241,0.07744325,0.042625725,0.601629,0.036467977
0.011453169,0.006902624,0.02033412,0.09571698,-0.0023468137,0.0023211897,0.0019470891,0.02731137,0.23875834,0.20940548,0.22919935,0.22867188,-0.0020142086,0.07760724,0.09278643,0.5985173,0.084256396
0.01716835,0.011032751,0.035316017,0.020380372,0.02388414,0.020516455,0.012550597,0.027754597,0.059280135,0.039270848,0.047853746,0.036135595,-0.0008032108,0.14705564,0.011891514,0.6160927,0.013769073
0.016925814,0.008067755,0.057987932,-0.002931627,0.006748054,0.018331707,0.018862702,-0.0010963827,0.31198886,0.26726595,0.2985185,0.2783841,-0.00026758295,0.09518867,0.05345694,0.62002885,0.051851396
0.010520982,0.011241803,0.01880496,0.0248039,0.010534946,0.003932772,-0.00057129515,0.0447433,0.06655574,0.05773726,0.059005447,0.060541548,-0.0011827471,0.07647248,0.02710873,0.64960325,0.024236945
0.013869268,-0.002785774,0.07360778,0.008297101,0.0077912062,0.023722008,0.028233556,-0.016613346,0.11845817,0.091827504,0.09634109,0.08328703,-0.0020586122,0.113399446,0.034192987,0.5989789,0.031393547
0.060272604,0.03970281,0.10521017,0.084816486,0.09975312,0.028847061,0.0734839,0.002061218,0.035769507,0.028223304,0.026789572,0.039387982,-0.0019192174,0.0982837,0.09327114,0.6043003,0.086410925
0.025044559,0.015303219,0.031685118,0.06619216,0.016189829,0.034473777,0.022947697,0.013154965,0.13270232,0.11828349,0.08786778,0.1001924,-0.001179223,0.16127563,0.054356523,0.535884,0.05953242
0.03757184,0.024678407,0.055100795,0.14659736,0.03860814,0.008288393,0.03815376,0.022075519,0.10266726,0.10220118,0.08922799,0.098218285,9.805709e-05,0.122231364,0.13382483,0.5516516,0.12220299
0.033380855,0.02260288,0.046505284,0.17321366,0.022969935,0.0047723567,0.016191121,0.052437536,0.025075817,0.030004472,0.04255607,0.057955723,0.00035355333,0.032579884,0.08474779,0.5585203,0.06972448
0.005946668,0.004067287,-0.012325029,0.023772854,0.024980817,0.00056689495,0.010982089,0.0008191392,0.14602803,0.12996171,0.11380712,0.122617915,-0.0014198525,0.050515115,0.014736816,0.589602,0.013875788
0.0109125385,0.0021268707,0.05692442,-0.018218644,0.019458365,0.018064933,0.019642875,-0.0048198886,0.09008506,0.071239874,0.0877762,0.07909806,-0.0010301899,0.123453796,0.018373068,0.59725076,0.015022481
