data,turn,acap,aexp,pcap,modp,sced,loc,Generated_Var_2,Generated_Var_4,Generated_Var_5,Generated_Var_7,Generated_Var_8,Generated_Var_9,actual
0.64954937,0.6526877,0.5636901,0.68933785,0.56523967,0.89734304,0.22858456,0.37563294,0.6089018,0.3104849,0.7429244,0.32729232,0.20651951,0.56673074,0.35046282
0.0585884,0.101608165,-0.005855359,0.063630104,-0.030029625,0.14182177,0.0883389,0.053141348,0.28229728,0.06972712,0.3289284,-0.05633545,-0.024042167,0.17440593,-0.030316055
0.039248623,0.12206738,-0.003838636,0.11942838,-0.036021493,0.15275154,0.09524144,0.047057983,0.2628146,0.119352475,0.32123294,-0.023376826,0.011913842,0.14845145,-0.025190134
0.7442664,0.6340071,0.5138441,0.6417389,0.506431,0.73126626,0.14934735,0.3792305,0.5399115,0.21546826,0.6678173,0.26096553,0.12487522,0.52179766,0.28068984
1.0005401,0.8056999,0.66059047,0.796084,0.6573756,0.8637899,0.20487633,0.43211544,0.6867569,0.27436748,0.84578395,0.4391118,0.21891016,0.6615726,0.34250644
0.013798799,0.09654616,0.020204337,-0.012842827,0.042121455,0.14235964,0.051988892,0.030737042,0.15863228,-0.055334948,0.21691856,-0.17678095,-0.19250453,0.06589691,-0.07461265
-0.023623176,0.10491261,-0.044186234,0.07594594,-0.13018286,0.20021453,0.13352627,0.08051336,0.37430388,0.10891321,0.37143302,-0.05290567,-0.035021435,0.17616475,0.013945703
0.12621203,0.20648438,0.034697417,0.22774264,-0.022208534,0.19088155,0.13998404,0.07154837,0.41163957,0.25227508,0.4247973,0.12837334,0.14033948,0.2508173,0.03401434
0.063980214,0.15026471,0.012643779,0.14430672,-0.03270127,0.172936,0.11417645,0.061193377,0.3340093,0.17400193,0.35149592,0.031349856,0.052402757,0.18899459,-0.0010031322
0.23227869,0.324746,0.1709576,0.28963128,0.1549092,0.36098063,0.10544751,0.14987227,0.3925597,0.20161045,0.42805845,0.1142794,0.0865286,0.2959466,0.07060781
0.08342643,0.20761934,0.028373413,0.4045152,-0.09378189,0.47609073,0.36124894,0.1363422,0.80666256,0.4790529,0.70659995,0.32395732,0.3705433,0.539245,0.19713451
0.7002135,0.5041662,0.3449917,0.60077125,0.38424802,0.48427954,0.15423481,0.30201626,0.58317804,0.2827209,0.673827,0.32509923,0.21197219,0.52398545,0.22229019
0.32550746,0.243872,0.18146953,0.15721172,0.2424548,0.18684287,0.031574417,0.13146754,0.22424597,-0.0072868466,0.3619713,-0.057199545,-0.1051247,0.1887038,0.03459294
1.358809,0.9695653,0.774141,0.95692,0.8040529,0.843024,0.2363613,0.52284586,0.8017476,0.2747498,1.0506262,0.4795608,0.13611203,0.81260276,0.35845906
0.10594647,0.18684077,-0.030551229,0.33619034,-0.1441049,0.32320622,0.2748088,0.120856814,0.6696802,0.36433396,0.648617,0.19299953,0.23756212,0.42476833,0.14743933
0.03317651,0.1066949,-0.00051871315,0.084941275,-0.0067489967,0.1448707,0.072278656,0.039915618,0.21100652,0.07677403,0.2743552,-0.06399682,-0.035786334,0.113177925,-0.042050656
-0.024302706,0.12508668,-0.10234176,0.21872959,-0.27192292,0.2683295,0.26667038,0.12605822,0.606982,0.26694852,0.6075411,0.080507405,0.12410773,0.34000218,0.097933054
0.097044475,0.21014652,0.02939141,0.30262718,-0.10692461,0.27461785,0.24525413,0.11731139,0.5855035,0.3450839,0.58082724,0.21641745,0.24425884,0.3749963,0.11859134
-0.046448328,0.16418442,-0.081994936,0.33896077,-0.30540672,0.5041106,0.45199692,0.2134396,0.94198126,0.54106325,0.88657284,0.35116836,0.38194433,0.5852845,0.23331885
0.08175954,0.18047068,0.027865311,0.1656183,-0.009220354,0.22412929,0.13129008,0.06662956,0.38884753,0.23691964,0.38808286,0.10129674,0.12453793,0.23829679,0.0048659793
0.0423751,0.16443436,0.049953066,0.29973683,-0.062023222,0.44961053,0.28681582,0.12196746,0.68697804,0.4158924,0.56895834,0.2831551,0.3179513,0.45751134,0.12467764
-0.054167762,0.119548135,-0.09037782,0.30687493,-0.2663673,0.40926123,0.41194546,0.13927704,0.8398562,0.43039754,0.7581409,0.22905844,0.2863279,0.49110797,0.18521327
0.051007066,0.13964698,-0.06004571,0.2263763,-0.14746243,0.21477297,0.18354438,0.11533571,0.45776165,0.20706251,0.53311414,0.06093806,0.07754058,0.26603878,0.079830974
0.025385432,0.14795598,-0.062427543,0.30269116,-0.20180947,0.35325646,0.3178745,0.13476154,0.71571815,0.39055493,0.68823856,0.23180519,0.27235848,0.45024002,0.16242228
0.08583388,0.20591486,0.031238783,0.2896747,-0.064132735,0.28147635,0.23435989,0.08359417,0.57362306,0.35836476,0.5191233,0.21861358,0.24846783,0.3497759,0.08352193
0.03932309,0.1810444,0.020500991,0.23582572,-0.07685216,0.29685003,0.21068418,0.09690926,0.5373205,0.34223607,0.486351,0.19035369,0.22234201,0.33281544,0.08838402
0.11051862,0.23579769,0.060585506,0.479991,-0.05280511,0.5999714,0.40112284,0.16143939,0.91845393,0.53272074,0.7828807,0.38441804,0.41264778,0.6233833,0.24523745
0.25770253,0.28353897,0.08415591,0.30029643,0.060056742,0.17839855,0.11975695,0.100707486,0.42406696,0.26847723,0.4617532,0.17395243,0.16566001,0.3022701,0.06649639
0.30090737,0.33401316,0.21274874,0.4057975,0.13336879,0.43298346,0.15691242,0.20217237,0.47482938,0.28227344,0.5278181,0.19909075,0.19030891,0.3876522,0.17322701
0.0134088285,0.14618541,0.014649315,-0.009602465,0.0539897,0.18395513,0.03094304,0.035332847,0.16953263,-0.0223291,0.23365644,-0.15932387,-0.1703525,0.08424653,-0.07984343
0.37740734,0.42848253,0.32113886,0.5083465,0.26537824,0.59071994,0.1630228,0.24018356,0.5309354,0.25904748,0.5602219,0.21384443,0.1355244,0.44468424,0.21298937
0.6382142,0.46868473,0.28050807,0.46455243,0.31324002,0.35990056,0.097625874,0.24398068,0.44652778,0.16332921,0.56825286,0.1853472,0.083683245,0.40012747,0.18322973
0.57123244,0.54725087,0.49167195,0.45649037,0.5024522,0.64287376,0.07948993,0.2848247,0.3731103,0.03934805,0.521696,0.031935457,-0.12743446,0.3765859,0.15350686
-0.08282682,0.056844987,-0.13816726,0.035499237,-0.24355829,0.21096477,0.17348629,0.07936348,0.4136604,0.025253851,0.43563217,-0.14750215,-0.15525775,0.16704084,0.00950456
0.08952451,0.19211447,0.047420785,0.19579595,-0.021695323,0.2176377,0.12464985,0.07050286,0.3863184,0.20666045,0.3907631,0.051586423,0.08540893,0.23397672,0.025771944
0.1707468,0.27301508,0.12342061,0.34569997,0.04521033,0.37046915,0.19431214,0.13068342,0.52876675,0.30192915,0.5095981,0.17116834,0.1791096,0.36172673,0.11615911
0.09040412,0.17993176,0.051249377,0.12236066,0.052827,0.25011528,0.08099492,0.067341015,0.30719727,0.12646231,0.32033488,0.031385303,0.03400841,0.19875832,0.012659227
0.63364536,0.4990011,0.3484291,0.5160532,0.35952818,0.43292817,0.11155473,0.27737322,0.48745072,0.20971763,0.60400015,0.2472642,0.1473764,0.4245801,0.19708607
0.0015777424,0.11115239,-0.035013527,0.1012567,-0.117996454,0.17617354,0.14744636,0.060606383,0.3647343,0.12987071,0.37405342,-0.03575672,-0.008446831,0.19203596,-0.0040039057
1.6229532,1.2981244,1.1499935,1.2389221,1.1746575,1.5001439,0.34632033,0.7240397,0.9360441,0.346904,1.2230055,0.6357645,0.23111744,1.0106064,0.5330546
0.33982092,0.2455098,0.17371953,0.1640091,0.23796028,0.15994246,0.045923825,0.11629571,0.22522412,0.0111406185,0.36746204,-0.027011216,-0.086472526,0.19801086,0.017824687
0.47739574,0.46468717,0.35802978,0.51928604,0.3242347,0.56878746,0.14033756,0.252629,0.52624625,0.25787613,0.56168586,0.24009585,0.16110355,0.43605214,0.20436841
0.017622106,0.09755664,0.015650384,-0.0077860802,0.03433946,0.13473769,0.0482949,0.03260579,0.16293155,-0.04652743,0.21757157,-0.17335029,-0.1849709,0.068150416,-0.07126419
0.5142299,0.48240048,0.374315,0.6286184,0.3115589,0.736753,0.25904927,0.30716145,0.7399663,0.4278645,0.7474621,0.39767015,0.32898587,0.62641907,0.3034039
0.61754316,0.63573,0.5298533,0.9724603,0.5030816,1.3149796,0.5063907,0.474541,1.1993508,0.7565569,1.2271956,0.69616985,0.61673903,1.0342128,0.5842942
0.6499284,0.6048439,0.52648276,0.60965645,0.54950345,0.75010824,0.18507378,0.32330334,0.53720343,0.29303125,0.6275702,0.29904503,0.18267348,0.5021887,0.27594593
0.6334349,0.6151854,0.50986475,0.87357616,0.45309484,1.0983679,0.39790425,0.4382816,0.995972,0.59194076,1.0427107,0.5493363,0.4711296,0.88039935,0.5052363
0.3083778,0.36470842,0.22879711,0.3527462,0.19981807,0.38762468,0.10496975,0.1732625,0.40680104,0.21212563,0.44894236,0.14839165,0.10611299,0.3233944,0.12260869
-0.14313059,0.047800772,-0.07549162,-0.07185488,-0.11444558,0.20439038,0.07662898,0.014180984,0.18658033,-0.085107185,0.20173661,-0.23428494,-0.27208176,0.010272674,-0.098328516
1.7420812,1.4171879,1.3037388,1.3655803,1.3254961,1.748423,0.41409343,0.78586274,1.0264049,0.40711725,1.3383856,0.7371088,0.31479076,1.0981342,0.6322236
0.10565246,0.21273963,0.0143647455,0.34122598,-0.06716101,0.4177928,0.28911582,0.13858324,0.74502563,0.4669805,0.66658676,0.3289484,0.3466036,0.47945368,0.17101094
0.053696588,0.20864786,-0.028034393,0.40046382,-0.16246812,0.49046728,0.41900337,0.18545134,0.9193742,0.5618593,0.8576782,0.39283276,0.4217813,0.5911535,0.25292584
0.56019545,0.5501957,0.47411564,0.5887582,0.45611504,0.707067,0.17416354,0.2824971,0.52333635,0.29207036,0.6079314,0.26226026,0.17703858,0.4778364,0.2685998
0.12588146,0.21366774,0.04256952,0.2476508,-0.030038908,0.20763172,0.15825473,0.07514222,0.44386548,0.28011686,0.45154238,0.15616198,0.16897903,0.27428913,0.046333633
0.1255114,0.19184244,-0.0012755655,0.2309519,-0.08269715,0.19963826,0.19308089,0.10483964,0.48986375,0.27753836,0.51166874,0.14086403,0.1569278,0.3117728,0.07909994
0.8227494,0.60239494,0.39520195,0.54659575,0.44036964,0.35525814,0.123190746,0.27551293,0.53719527,0.21035436,0.6821096,0.29763603,0.105681404,0.4814109,0.174399
0.16422144,0.21729203,0.031269822,0.29495713,-0.045044348,0.26023188,0.20580243,0.11787244,0.56238794,0.34911823,0.56452066,0.21298303,0.23487477,0.36009377,0.10644321
-0.07770987,0.07113639,-0.06645814,-0.010014981,-0.096466705,0.15919584,0.06979834,0.045910276,0.19447318,-0.036866874,0.25362474,-0.20544444,-0.21434188,0.046113968,-0.049688097
0.50001156,0.45365465,0.36249164,0.53852737,0.33005956,0.6029552,0.18542922,0.3006543,0.52113914,0.27533486,0.59271926,0.23773938,0.17763732,0.47888786,0.27137804
0.047991507,0.18851751,-0.004615668,0.3607551,-0.15270601,0.4341983,0.34741062,0.16129251,0.7847044,0.45710948,0.7315609,0.30327937,0.33927822,0.51286757,0.20463121
0.53268766,0.4788087,0.29395047,0.4141711,0.33500728,0.3802345,0.0860835,0.2108091,0.4109686,0.20306158,0.50705063,0.21688528,0.10709785,0.36092654,0.13467605
-0.11363828,0.087646626,-0.13473642,0.08001149,-0.28904665,0.27649704,0.25389868,0.13874191,0.56335896,0.1160095,0.52802354,-0.052336812,-0.05562422,0.25609612,0.057822
0.05079516,0.11856519,0.013680855,0.08086035,0.009962454,0.14694677,0.073904276,0.04350401,0.23404701,0.078841,0.28121793,-0.059960246,-0.03865252,0.12349744,-0.03879357
0.07433295,0.19294025,0.017963443,0.2541172,-0.08232689,0.2584326,0.21857983,0.08661893,0.53224,0.3393421,0.4980955,0.19698964,0.22010727,0.32284778,0.072822936
0.23784497,0.31106555,0.14558484,0.51419634,0.062377334,0.61423016,0.3504153,0.18692587,0.87569153,0.5577081,0.7917768,0.4218178,0.4475863,0.63818705,0.2659591
0.25311357,0.3602913,0.21142966,0.56519467,0.21715727,0.77779734,0.37845024,0.25040329,0.9619365,0.6500505,0.84571457,0.56097436,0.55895686,0.7566161,0.33461416
0.15369773,0.24252425,0.16229397,0.38366672,0.10126002,0.55902314,0.29483357,0.17328368,0.6976956,0.4796367,0.61646545,0.3625752,0.3915565,0.5230715,0.20325463
0.36405262,0.3930651,0.28123844,0.41573742,0.26732415,0.4549679,0.11769892,0.20370443,0.43064022,0.23345217,0.46989596,0.1809119,0.1342672,0.3694978,0.16957502
0.14129874,0.25950235,0.1111104,0.32266465,0.048882097,0.36171615,0.19536863,0.1208921,0.53843504,0.35820103,0.5016508,0.23907122,0.2669275,0.3860581,0.12020947
0.03807809,0.21501017,-0.02140506,0.45275807,-0.1570414,0.58110905,0.481896,0.1569775,1.0136111,0.59857345,0.8867665,0.42355952,0.47386685,0.6551068,0.27899432
0.1473922,0.22536586,0.08412297,0.16477077,0.07322438,0.20338437,0.070748694,0.08526272,0.27970564,0.12271889,0.34919372,0.0075006927,0.008355601,0.1890141,0.007720367
0.68597776,0.6191243,0.5296635,0.61776316,0.53452015,0.743857,0.17300668,0.33921766,0.530104,0.25822365,0.63643056,0.30648246,0.17898153,0.50220037,0.26673847
0.18851808,0.2375113,0.054152668,0.23682588,0.012747142,0.16655146,0.13263366,0.082414076,0.40398228,0.24158454,0.43466783,0.13388082,0.13580458,0.26280448,0.037318796
0.30199194,0.33648086,0.21779379,0.4197549,0.15474783,0.44523147,0.16047908,0.19667871,0.48885775,0.2475023,0.51445436,0.16922297,0.14898132,0.37844083,0.17820431
-0.009850457,0.13003016,-0.08192618,0.19667783,-0.23373777,0.25151846,0.25580218,0.109165184,0.56604445,0.2748706,0.5726616,0.097665034,0.13422035,0.33472118,0.08713651
0.035195086,0.15371463,-0.06031861,0.2957903,-0.18171823,0.29676735,0.2731151,0.12141731,0.63908696,0.34818035,0.6432493,0.18347505,0.23069142,0.39628822,0.13687189
0.15076724,0.23187138,0.05023982,0.27304095,-0.020776004,0.22113135,0.17110962,0.08583194,0.47716075,0.30545506,0.47947854,0.18375598,0.19817433,0.30324328,0.06267823
0.14426517,0.24607359,0.1000941,0.29871505,0.021520227,0.3096431,0.17338987,0.10504362,0.47518367,0.26068896,0.45293522,0.13461918,0.13942407,0.3118914,0.07536031
0.20819464,0.2787662,0.16175848,0.45750898,0.12771465,0.59832335,0.2946799,0.21793173,0.780305,0.4963229,0.7024269,0.4029407,0.42725012,0.58911574,0.2553092
0.6394467,0.5180289,0.35056812,0.4749632,0.3835861,0.38781452,0.10772338,0.24780712,0.44185996,0.17970727,0.5752468,0.23568197,0.08637096,0.39994594,0.1533166
0.2907319,0.22088493,0.14968497,0.1447714,0.16346455,0.13915667,0.068953775,0.113699876,0.23915964,0.0059246346,0.3940999,-0.053719275,-0.11809605,0.1947034,-0.0003005499
0.0759787,0.19436467,-0.023481343,0.33783442,-0.1497029,0.3762336,0.32885098,0.14663938,0.74773926,0.46492267,0.7163597,0.31493062,0.3465824,0.49222937,0.18147731
-0.022495925,0.13389657,-0.03294816,0.21835113,-0.2052331,0.32677117,0.25809,0.11054372,0.603254,0.3259825,0.55307126,0.1582188,0.20270139,0.35528994,0.09288429
0.1226418,0.20388614,0.061818756,0.2498306,-0.019852474,0.23857406,0.14834361,0.089267224,0.4264874,0.25648662,0.45796746,0.12592483,0.15497784,0.26605862,0.054819256
0.114368945,0.21633233,0.014594959,0.32020995,-0.06827791,0.34343296,0.27836916,0.123071894,0.65621686,0.43603736,0.6183021,0.29692924,0.33352464,0.43537572,0.13359822
0.06503924,0.22997992,0.022328041,0.4644856,-0.06271286,0.7194625,0.50405276,0.23076648,1.1202464,0.70862603,0.98791665,0.53789395,0.5726865,0.757226,0.3379857
0.62992024,0.62182206,0.5399323,0.614753,0.5629437,0.7825668,0.18002109,0.32948244,0.5238925,0.2727647,0.62560683,0.28256074,0.16497889,0.5004883,0.28119028
0.6151926,0.45789307,0.27268395,0.383485,0.32933813,0.19167931,0.08843964,0.17716038,0.4071799,0.16621193,0.5356633,0.20176649,0.06200563,0.36532602,0.10132708
0.045224495,0.11232402,0.01382277,0.036791347,0.00787051,0.13369676,0.07169618,0.050071627,0.22147292,0.0052403286,0.27481496,-0.1271791,-0.12304887,0.11111054,-0.044507377
0.66871023,0.63754225,0.5639725,0.68414956,0.5897793,0.8447871,0.20619747,0.36822617,0.5692522,0.3335133,0.671196,0.34661642,0.2183124,0.57279885,0.33596796
-0.015115112,0.12531632,-0.03309813,0.1529836,-0.15175864,0.23743589,0.2045434,0.09697175,0.47943062,0.23838323,0.46569204,0.0832483,0.1149552,0.2716443,0.059087656
-0.0531255,0.09491523,-0.033348307,-0.038856722,-0.04278417,0.19316988,0.05574829,0.033466063,0.20299721,-0.046878554,0.23880926,-0.19112943,-0.21604988,0.072129905,-0.067882195
-0.122823715,0.05057191,-0.056804046,-0.12223738,-0.01619099,0.23001331,0.01298686,0.0063508525,0.09722239,-0.18036824,0.17251581,-0.3631842,-0.4081327,-0.033512972,-0.12864845
0.11195023,0.21548723,0.050849743,0.24561584,-0.018918894,0.24579361,0.15982287,0.08792591,0.4535148,0.3014953,0.45239854,0.16420561,0.18573605,0.2910216,0.0501177
0.1026213,0.20625615,0.08267595,0.3319556,-0.011832774,0.40551266,0.23620373,0.13062239,0.62808526,0.3571539,0.55449027,0.2179818,0.25223342,0.41269323,0.14345361
0.07568102,0.2061171,0.011524789,0.2831566,-0.12172879,0.28823858,0.2665853,0.12260223,0.59216267,0.37241173,0.5843221,0.23596577,0.27221403,0.39619,0.11492124
-0.01925993,0.11434048,-0.010443654,0.0042907894,-0.026704133,0.17231439,0.06778779,0.046456248,0.21257699,0.004906796,0.26156557,-0.13747264,-0.14786696,0.08973499,-0.052854653
0.26811832,0.33841926,0.22670785,0.5623003,0.17219345,0.742496,0.37062564,0.23099291,0.8738221,0.5716189,0.79937845,0.4746843,0.4845744,0.6901413,0.31771377
0.049129106,0.18122998,0.026909782,0.2443895,-0.062237784,0.33229002,0.22111756,0.10027816,0.56683636,0.3655939,0.5047372,0.21970017,0.24260917,0.36150202,0.09033607
0.08000493,0.16693479,0.031509645,0.099435285,0.038840063,0.18289652,0.08044302,0.05875261,0.27806342,0.12646517,0.31849483,-0.006337897,0.007756209,0.1671148,-0.026866738
0.310911,0.3193544,0.1728907,0.32227713,0.16050118,0.2934507,0.09694566,0.1544492,0.33851218,0.16239399,0.42551154,0.10414732,0.08303876,0.28539848,0.10968438
0.53495413,0.41737348,0.33300063,0.2812124,0.38355842,0.33730453,0.050107338,0.20911834,0.3022201,0.019893106,0.47359204,0.015291005,-0.09886694,0.29119045,0.086633846
0.09291305,0.28367317,0.049138725,0.52936566,-0.047768854,0.740402,0.5378554,0.23260209,1.1616879,0.71941936,1.0376532,0.56819415,0.59987456,0.7961652,0.35612375
1.6932938,1.442178,1.3634022,1.3862079,1.3640463,1.8724408,0.43956962,0.7736897,1.0929028,0.5011385,1.3843261,0.8182129,0.40914398,1.1337603,0.6853078
0.066060506,0.18951705,0.039175875,0.3519701,-0.08753508,0.41615096,0.30958787,0.12845787,0.71111596,0.42334935,0.6320987,0.26938826,0.3172801,0.46172717,0.16642877
0.014715787,0.15413927,-0.03404434,0.27905655,-0.16029412,0.4270329,0.3174643,0.15952127,0.7643654,0.41759318,0.6817472,0.2676425,0.28890842,0.47801763,0.16430812
0.050822623,0.20398432,-0.05133567,0.38576606,-0.22340512,0.4046525,0.3888233,0.19032134,0.8532637,0.50929976,0.8438603,0.3488927,0.3533625,0.55467653,0.22430822
0.077014506,0.15355632,0.017343163,0.15610601,-0.029715754,0.16429374,0.11018478,0.07030905,0.33441764,0.16351913,0.36291516,0.05129268,0.05768173,0.19503066,0.0033983383
0.37411365,0.26949617,0.14566533,0.34585983,0.0990794,0.17904514,0.14697686,0.17757133,0.43206352,0.14341818,0.5256998,0.087350495,0.048271373,0.31284863,0.08366184
0.09922983,0.19563779,0.0117443185,0.28958866,-0.08044255,0.27677336,0.25736237,0.103771515,0.5940629,0.38296303,0.5855908,0.2398297,0.2761565,0.3891216,0.10651077
0.43628708,0.41718918,0.29437163,0.46449244,0.25210893,0.43820122,0.11021313,0.2286386,0.4771288,0.24830702,0.5322482,0.21958753,0.15171848,0.36659145,0.17402695
0.016936481,0.15286082,0.023601554,0.23871824,-0.083512664,0.36398947,0.24696046,0.10442022,0.597845,0.36913872,0.51522434,0.22982916,0.26226744,0.3851557,0.09652987
1.6383965,1.38618,1.4132904,1.5671557,1.4008297,2.1718085,0.49609908,0.84742045,1.3233163,0.75582546,1.5086981,0.99445415,0.6228199,1.3743355,0.8380633
0.066654414,0.19148326,-0.0048211627,0.3147774,-0.1403987,0.322296,0.30506605,0.109496765,0.6858299,0.40426174,0.6360892,0.25494826,0.29113194,0.42548668,0.13516816
0.06182534,0.18963069,-0.019502878,0.33124584,-0.16134012,0.36292666,0.31903717,0.15526578,0.73561364,0.44446632,0.71012104,0.29665002,0.31701136,0.47406864,0.17832111
0.082995206,0.14605397,-0.0040004626,0.18330792,-0.0722916,0.18498757,0.15614341,0.0858448,0.42887557,0.21353897,0.452295,0.07695076,0.09105692,0.26944995,0.060150046
0.3772411,0.36523038,0.18633795,0.3635678,0.18347594,0.28949064,0.10473146,0.15993679,0.42990607,0.24104065,0.4722256,0.22022094,0.16751598,0.3264168,0.10428476
0.41955107,0.38271248,0.24459079,0.41606814,0.20870078,0.41287366,0.12218982,0.22211346,0.4341256,0.21151608,0.50207007,0.16189373,0.12850143,0.36554047,0.18349877
0.2620539,0.31592894,0.15819806,0.5298736,0.08754498,0.61198556,0.35637268,0.25955856,0.84087676,0.53640246,0.8368084,0.42672262,0.43463328,0.6330271,0.30698416
0.022417005,0.18565683,0.010677664,0.42607883,-0.13197109,0.65062225,0.45581385,0.20434906,1.0338557,0.5849639,0.8655395,0.43477356,0.47169042,0.6731489,0.26269987
0.4395887,0.4234982,0.37772352,0.5452704,0.3447471,0.6515757,0.2239588,0.27844512,0.54422814,0.33251348,0.6145736,0.2972217,0.2430981,0.50075567,0.2974794
0.7256171,0.63491577,0.48689377,0.5891571,0.48957008,0.6153935,0.16670397,0.31132656,0.46590698,0.23384771,0.6487434,0.27240017,0.106080145,0.49422485,0.21427818
0.08548026,0.18044251,-0.02650379,0.33534843,-0.13343796,0.34697878,0.31626993,0.13037315,0.71868324,0.42616174,0.7000381,0.27370688,0.31288654,0.46806955,0.16865483
0.1904412,0.2871752,0.117173314,0.3091185,0.071284436,0.30900696,0.1394732,0.1254079,0.44862127,0.26702082,0.44492805,0.16487835,0.15907015,0.3102697,0.08725695
0.6042854,0.44860375,0.29488686,0.35129136,0.3533533,0.23521395,0.07117342,0.19089863,0.3726281,0.12233396,0.51578456,0.14367329,0.010595126,0.33920893,0.105406106
1.9044158,1.6110588,1.5145876,1.5124999,1.5492498,2.0825582,0.47674426,0.87128735,1.162271,0.49912328,1.4629672,0.86926734,0.3676851,1.2008992,0.7136699
0.13731548,0.25455946,0.10982069,0.3567496,0.05255217,0.40015757,0.23769268,0.12683888,0.6066328,0.41590613,0.5455584,0.2981526,0.3219471,0.43966356,0.14719754
0.4883724,0.47799695,0.37080595,0.52017814,0.33903754,0.5716827,0.13690835,0.25931537,0.5134307,0.2683019,0.5724437,0.24207559,0.17088988,0.4397779,0.23802403
0.18560553,0.23249282,0.01609017,0.3438917,-0.10580422,0.26946527,0.24892923,0.1283615,0.6410876,0.36135477,0.63966393,0.21173099,0.22454745,0.40257376,0.14033033
0.09945402,0.21055888,0.018225772,0.29305056,-0.10894023,0.2738132,0.2514626,0.11426929,0.5874607,0.35344896,0.5744457,0.23017967,0.26239598,0.3821664,0.11023311
0.22650087,0.28760013,0.1509905,0.37506145,0.08156865,0.38686827,0.18612291,0.14295639,0.53553355,0.29557762,0.5037029,0.19679686,0.18749717,0.37061906,0.1204232
-0.0050430074,0.13136664,-0.0061682314,-0.024908647,0.027189698,0.21211603,0.03917236,0.02949059,0.16337523,-0.03706582,0.24949786,-0.16950354,-0.19769606,0.06607331,-0.07434167
0.8607669,0.78926784,0.75519735,0.8910262,0.7859055,1.1899647,0.27849302,0.4758721,0.73633695,0.42823815,0.8474928,0.48292837,0.31096122,0.7549441,0.45475712
0.07430941,0.2010447,0.0045814253,0.3539617,-0.10329686,0.43336606,0.32863352,0.1377312,0.77749014,0.47071898,0.7089647,0.3281828,0.3539431,0.508775,0.18850952
-0.054848984,0.10729128,-0.07683546,0.05072557,-0.16338605,0.16127512,0.10210998,0.06495703,0.27476296,0.07634257,0.33202168,-0.1145718,-0.10631819,0.109575994,-0.019367274
0.6054938,0.5906287,0.49512076,0.5991731,0.4748355,0.7491754,0.16997689,0.34561837,0.530495,0.23438218,0.6371037,0.2566403,0.14517745,0.49890587,0.29213086
1.1197779,1.0120257,1.019202,1.343333,1.0464036,1.826318,0.51025367,0.6725005,1.2713948,0.8385651,1.3452529,0.88775927,0.6855873,1.286708,0.77113837
0.117912315,0.23036619,0.03850211,0.26915288,-0.030913286,0.2596779,0.19278067,0.09222241,0.5026443,0.34286433,0.48129416,0.21468668,0.23559986,0.3271766,0.06937572
-0.049172573,0.086141706,-0.06684683,0.054659292,-0.1396654,0.19366771,0.10878577,0.065427765,0.31392646,0.05845472,0.33369714,-0.115331404,-0.09864725,0.131771,-0.0049661547
0.60805434,0.56204206,0.48201165,0.6019357,0.44692624,0.7158109,0.1690481,0.31422877,0.5331902,0.26545787,0.63395846,0.23505051,0.15508407,0.47420052,0.29468885
0.15473962,0.23158772,0.091392085,0.29621768,-0.00053699315,0.30140004,0.15139401,0.13052824,0.43325078,0.23316872,0.47076625,0.12677753,0.1516063,0.29171258,0.10069533
0.27753496,0.3487867,0.2408841,0.45176762,0.19024894,0.5218488,0.19141354,0.1836052,0.558125,0.2964313,0.53505284,0.19784833,0.16346689,0.4244522,0.1803306
0.08761969,0.20199504,0.009399569,0.33984625,-0.12548669,0.31871378,0.2963964,0.09998102,0.6824992,0.4031523,0.63526934,0.24572928,0.27744642,0.42496705,0.13301434
0.22032936,0.25014096,0.17172378,0.41781163,0.079199634,0.50517285,0.24230829,0.22321528,0.61668706,0.3361668,0.6049673,0.24283445,0.2512266,0.4634779,0.23231313
0.12953176,0.21099156,0.022140995,0.26871857,-0.031576253,0.29512727,0.18910535,0.102939695,0.5726301,0.33822805,0.53293866,0.2036524,0.22501081,0.36323982,0.09821254
0.0808876,0.21041115,0.022370275,0.32721192,-0.11266816,0.31972212,0.29402944,0.122564204,0.6616207,0.421347,0.6416692,0.2820652,0.31811965,0.43557158,0.14295658
0.09546797,0.20347741,-0.007980548,0.32470128,-0.11695522,0.35357472,0.2947267,0.13546899,0.70679677,0.44683614,0.66856086,0.3002253,0.33123043,0.45735484,0.1604498
0.061640967,0.17418016,-0.016444981,0.33670127,-0.14719388,0.39263847,0.32914418,0.15655965,0.73847073,0.46613196,0.71376336,0.3078649,0.35446885,0.49264008,0.17434853
0.5811159,0.5261666,0.3848599,0.4914947,0.39962965,0.52371013,0.11476557,0.2647969,0.4483297,0.19730172,0.5426491,0.24002455,0.1188325,0.40157953,0.17441927
-0.029721625,0.08549797,-0.036699474,0.035465848,-0.08506997,0.1433188,0.06242001,0.047600433,0.19678319,0.015543956,0.26262814,-0.16742703,-0.15340663,0.057974987,-0.052876037
0.065828376,0.15990531,0.053339355,0.072022825,0.062503695,0.18444933,0.051408507,0.060012348,0.21900116,0.037905153,0.26474094,-0.10175865,-0.10405587,0.11567293,-0.037516646
0.5238272,0.50732744,0.40289322,0.6024645,0.36392432,0.6781868,0.18368262,0.31939483,0.6021403,0.31439903,0.684317,0.29476777,0.22444099,0.51900506,0.32672343
