TeamExp,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Effort
0.38205677,0.059805833,0.22080046,0.079594776,0.31727728,0.83168876,0.47301537,0.08845775
0.09235254,0.104426935,0.16416276,0.1088945,0.61710924,0.98633057,0.64834225,0.16006295
0.837799,0.07426263,0.28281087,0.14321335,0.64146435,0.9040754,0.83249754,0.20799628
0.23940666,0.11229953,0.0149523765,0.08414744,0.80414677,1.116176,0.6189953,0.20405188
0.46675223,0.14569917,0.1176596,0.1439276,0.48387745,1.0686342,0.8083258,0.14796738
0.7575358,0.043559004,0.3126113,0.14929454,0.5839188,0.6537736,0.85800093,0.15665674
0.7488013,0.24774759,0.47104752,0.34108838,0.6714415,0.9542701,0.3750111,0.46248412
0.24381164,0.2075527,0.094156444,0.20257726,0.9418069,0.7701006,0.62278634,0.16894248
0.7694774,0.13805611,0.2586147,0.15893891,0.658755,1.0437028,0.4783767,0.27606988
0.76622725,0.12158579,0.2862323,0.16473511,0.12054017,0.9905342,0.33658308,0.061861385
0.40982842,0.08879112,0.13833632,0.09407614,0.69692135,1.1160715,0.5767248,0.19023181
0.7050898,0.4527223,0.63746315,0.58895683,0.7512144,1.0217907,0.354021,0.6598452
0.16203181,0.15966919,-0.020490855,0.09007921,0.56938404,1.126116,0.6884621,0.12591818
0.4497263,0.16292894,0.34947723,0.24661958,0.66060877,0.82726526,0.4507324,0.28776667
-0.008829668,0.13029772,0.173343,0.1339596,0.33454055,1.1441001,0.88638425,0.0813784
0.7665006,0.13665135,0.2848059,0.18320869,0.620467,0.9899316,0.54606724,0.27137962
0.8240968,0.16667952,0.26323253,0.17965527,0.46230045,1.0478802,0.35285103,0.22468716
0.30805403,0.11012139,0.25419283,0.14404544,0.4702906,0.82724804,0.92437685,0.100825295
0.54934967,0.23372081,0.34425873,0.3116804,-0.009288821,0.17018709,0.27033496,0.0046808627
-0.028951399,0.108918704,0.18183959,0.14199169,0.5904915,0.94001913,0.69649905,0.15293789
0.67095065,0.33310643,0.3901959,0.38284665,0.7499067,0.6834852,0.32139748,0.38543016
0.06902091,0.19048601,0.027732361,0.15450384,0.7982138,0.11368737,0.52016133,-0.025989495
0.021668155,0.12969324,0.2791528,0.20671132,0.72512496,1.005347,0.81993514,0.2156792
0.7653945,0.16555934,0.26771587,0.18763037,0.6357386,1.0705069,0.49941522,0.28423783
0.74119604,0.072805084,0.18755974,0.0632257,0.28785133,0.9976774,0.37249792,0.06720788
0.059044696,0.10091923,0.25038826,0.13645633,0.18721452,0.8612147,0.92415404,0.037978247
0.7297843,0.0970789,0.18178636,0.11165249,0.33644772,1.1017125,0.46129674,0.111735985
0.88652045,0.07522136,0.13219145,0.124270886,0.40583378,0.9196447,0.7706415,0.12914918
0.52920043,0.11525655,0.1771135,0.117549986,0.6515976,1.058791,0.7358195,0.17978173
0.6691959,0.057318613,0.24825345,0.12993322,0.52029365,0.68160576,0.89201504,0.1291618
0.004869573,0.18294115,0.04231552,0.14719293,0.85472375,0.33176038,0.5731721,0.021248288
0.1696701,0.09816592,0.16268182,0.124682814,0.7332123,1.0106643,0.6717291,0.186884
0.122050375,0.050699677,0.3591702,0.15553899,0.37059307,0.41427538,0.9899992,0.04454553
0.706083,0.20916782,0.37957823,0.27750725,0.5193259,0.8871043,0.36676782,0.30181855
0.5405266,0.348985,0.35548437,0.39237392,0.57901436,0.122311875,0.3568635,0.1478114
0.02949594,0.12779914,0.3860923,0.20868966,0.33351448,0.76999676,1.077975,0.118051484
0.045527212,0.19917154,0.036862575,0.1856854,1.0088623,0.0958339,0.58505726,-0.0033686794
0.7298809,0.31734326,0.47956246,0.41607115,0.7019143,0.86183566,0.29562902,0.5047366
-0.022734083,0.14123496,0.048274927,0.12925448,0.30663013,0.45497707,0.41111505,-0.028316867
0.24157465,0.0851876,0.08100565,0.06588761,0.43645865,0.8167211,0.4995438,0.11577153
0.6991502,0.086539805,0.17457566,0.06809421,0.2680769,0.93316334,0.36642528,0.049974654
0.53131163,0.12782304,0.18239328,0.13510422,0.6527284,1.1703421,0.6762556,0.21153904
0.031405814,0.14285418,0.15966123,0.16004887,0.59698486,1.0731565,0.8025541,0.13947192
0.6003346,0.14112149,0.38002354,0.21005976,0.22409795,0.7486026,0.3503753,0.16820358
0.025544737,0.21585204,-0.013071723,0.13789757,0.7312483,0.6095099,0.52221745,0.009452369
-0.026920207,0.14427191,0.16520998,0.15617025,0.56970775,1.0247906,0.74672353,0.14090982
0.09773299,0.08224504,0.28058684,0.15066639,0.31903926,0.55645275,0.9695692,0.04783059
0.29774064,0.122324765,0.14384493,0.11964013,0.5481118,0.91889435,0.8809324,0.12287563
0.60356975,0.10257336,0.19160973,0.12130839,0.701853,1.1349975,0.5489267,0.21200107
0.7905788,0.13389839,0.31364247,0.1928483,0.77032864,1.0547445,0.49910468,0.3618355
-0.025955163,0.14969367,0.10866624,0.14156915,0.3829257,0.9741419,0.73582053,0.082768455
0.4187762,0.17119484,0.3213926,0.2589228,0.19103914,0.057487227,0.36536294,0.0040718857
-0.042650558,0.08256208,0.23165601,0.1317227,0.5672355,0.539675,0.6356936,0.11307445
0.14026727,0.28785637,-0.032137327,0.24041243,1.2463044,0.35901526,0.54249364,0.0052617546
0.39735994,0.12999567,0.06743743,0.09551228,0.6504941,1.067488,0.57882166,0.16632067
0.22638498,0.15139827,0.2869798,0.205829,0.6829755,1.0095785,1.0194167,0.1929497
-0.003631167,0.15251973,0.1416505,0.12685174,0.321644,1.0552322,0.78632385,0.057507835
0.25264615,0.06697763,0.15795498,0.08689877,0.083984144,0.94545287,0.5108921,0.035646122
0.10889186,0.09744391,0.20363487,0.113093525,0.2845338,0.88085055,0.97199804,0.020624356
-0.0012167171,0.15815866,0.12602404,0.15621129,0.42080468,1.0879817,0.7897075,0.10485332
0.6223665,0.14427496,0.15197234,0.16353111,0.5605942,1.0442795,0.7432402,0.18509829
0.06148277,0.1644227,0.3427946,0.21290466,0.6466287,0.9634386,0.9644293,0.16310121
0.7199681,0.42926422,0.49605024,0.5071361,0.918627,0.8354675,0.32452226,0.5923678
0.8120448,0.0909231,0.29211742,0.13194196,0.5415141,0.9748395,0.4865958,0.20584641
0.78381175,0.09738449,0.21666309,0.14074063,0.598163,0.9263668,0.80253357,0.19176303
0.3628713,0.09585421,0.2816016,0.13425459,0.4805968,0.7531105,0.48841852,0.17739446
0.7198556,0.18926604,0.531144,0.31979543,0.91496307,0.9910168,0.4936732,0.5274263
0.42977917,0.18152736,0.23243073,0.19272143,0.79640335,0.800688,0.5205591,0.24180983
0.23856415,0.1794886,0.15528834,0.18265346,0.8722373,0.5824374,0.537515,0.1798912
0.17515326,0.17276514,0.15646985,0.19086468,0.57502776,0.39242417,0.45332772,0.07145159
0.1765647,0.1649454,0.12784968,0.14006597,0.52038646,1.07256,0.9468975,0.107432306
0.19985919,0.09533276,0.2006358,0.111630514,0.3527857,0.720479,0.92281115,0.030298652
-0.019295968,0.10135491,0.1025784,0.096765414,0.515534,0.31449562,0.5422834,0.019895619
-0.016924515,0.09773595,0.085909195,0.083368376,0.56807655,0.5912421,0.5903455,0.07953978
0.13106567,0.10690568,0.04560388,0.08789608,0.5809496,0.9856225,0.6338831,0.15194073
0.3842959,0.22388107,0.23169045,0.24030402,0.82310116,0.70405614,0.48271984,0.2535359
0.8381982,0.14188586,0.3397681,0.2045879,0.69792265,1.0636523,0.50061417,0.34262004
0.5880736,0.21234393,0.36065364,0.2523643,0.62955165,0.7895478,0.4052953,0.30281788
0.031807862,0.12033254,0.35753828,0.2030674,0.4945525,0.62957674,0.98189765,0.07372734
0.10253743,0.08739438,0.12371437,0.09293009,0.58202296,1.0088472,0.696823,0.13006121
0.034204844,0.13504434,0.18383959,0.13775152,0.31833264,1.0970302,0.8820421,0.06517328
0.736667,0.06044981,0.38645846,0.1811082,0.6313633,0.6289822,0.86006176,0.19104257
0.84653264,0.1571447,0.37968737,0.23693267,0.839653,1.0923601,0.7742423,0.3742184
0.7586322,0.35202563,0.5302417,0.4550216,0.67821336,0.93989414,0.28097954,0.5438525
0.86978537,0.046358958,0.20525654,0.10439131,0.44544497,0.7679896,0.8147167,0.09061267
0.4360847,0.07595555,0.16502897,0.07841477,0.5798449,1.0147439,0.5098029,0.14844468
-0.04959213,0.09633686,0.11138615,0.100714415,0.66030866,0.7804894,0.6571718,0.16069554
0.6948768,0.10630009,0.22012503,0.12272693,0.623332,1.0796106,0.5091192,0.21867318
0.7047833,0.43528062,0.5417453,0.5252905,0.33154014,0.8325961,0.25004068,0.4014041
0.6886614,0.3224579,0.5537635,0.43218166,0.5892661,1.0125192,0.3514073,0.50138235
0.24253128,0.15013413,0.04370623,0.13342236,0.24330893,1.125899,0.71562356,0.07573302
0.76025414,0.07679206,0.23623298,0.08950679,0.25098515,0.99736905,0.36282152,0.07743327
0.028604541,0.050624922,0.1926351,0.10198493,0.3510547,0.33467424,0.52350885,0.059930317
0.049962725,0.11760809,0.06992907,0.0959969,0.5033464,1.0490317,0.6859358,0.1480621
0.004439205,0.12402816,0.18583165,0.15582508,0.61962354,1.0192084,0.77278715,0.15171851
-0.001401037,0.1596707,0.21830167,0.23039755,0.76667655,1.0008799,0.9001611,0.21000072
0.64960825,0.43252966,0.39637554,0.4807294,0.40198046,0.3308375,0.1965074,0.2782757
-0.04912989,0.118191555,0.15174282,0.14316723,0.4499906,1.0768867,0.78429115,0.113309026
0.746382,0.10906787,0.17518342,0.08801541,0.37631443,1.0276585,0.34731025,0.11167601
0.71587074,0.14196542,0.110673524,0.15147135,0.5215934,1.0517586,0.655783,0.17162053
0.22687073,0.099255405,-0.022671908,0.07164066,0.71238345,1.0021465,0.5826775,0.18576348
0.6568496,0.25398192,0.398798,0.3130135,0.74546605,0.93099993,0.3754735,0.40796554
0.69042516,0.19224949,0.25713658,0.23015389,0.7767026,0.866982,0.55940837,0.2931915
0.44741407,0.0028993152,0.36819154,0.118229076,-0.16443907,0.33366594,0.41951555,-0.033819865
0.51713556,0.07194646,0.38337594,0.18739465,0.61974025,0.6785776,0.92482364,0.18021606
0.75087273,0.31986496,0.4413706,0.39155924,0.6717576,0.97325194,0.30427718,0.48403296
-0.037538588,0.12392019,0.15939334,0.15676798,0.63143855,0.9670439,0.7617615,0.15360197
0.06082535,0.1330056,0.13124865,0.13330023,0.70995486,0.24857703,0.58105487,0.071162276
0.32667726,0.072361454,0.29754347,0.13891916,0.4570998,0.6026703,0.9731288,0.08090909
0.7877065,0.0945493,0.27821255,0.14803678,0.6755587,0.97761285,0.66720843,0.2512754
0.15832236,0.12112123,0.16111034,0.13213743,0.3279731,0.81286764,0.9179429,0.047953695
0.52920586,0.16324872,0.16024286,0.16178896,0.83516717,1.1188322,0.5208944,0.33010557
0.5294168,0.063312665,0.28231296,0.13735509,0.505537,0.66659987,0.9057649,0.12199716
0.5956571,0.33871287,0.5041981,0.45102748,0.47509888,0.9455849,0.39192754,0.41278636
0.77671087,0.27641046,0.58631414,0.41255444,0.85952556,0.95364404,0.44485486,0.588694
0.27281028,0.16065948,0.13529596,0.16500334,0.46470276,1.153109,0.77240777,0.13728616
0.18267177,0.09371624,0.2217745,0.12776774,0.36158395,0.7626381,0.9447868,0.035207387
0.6619815,0.16312,0.3088069,0.21929896,0.82274437,1.112984,0.6643554,0.36175415
0.6907388,0.10297991,0.23150803,0.102160335,0.37293753,0.96157664,0.39088035,0.12230432
0.6377451,0.2260007,0.34274542,0.27153614,0.013211159,0.7642633,0.26036674,0.09184402
0.3747176,0.057458468,0.17652567,0.09993948,0.24600503,0.53309405,0.96311796,-0.011042979
0.67886657,0.17429356,0.40681833,0.2335463,0.5958123,0.9430185,0.35672045,0.361583
0.7763059,0.14557458,0.4120345,0.2418271,0.77440065,0.98194176,0.64280725,0.39728257
0.45383772,0.04602623,0.22944757,0.08564943,0.057130493,0.58190393,0.38273674,0.022154946
-0.045884363,0.10164382,0.14310822,0.098243825,0.3216248,1.0859815,0.7331241,0.065859094
0.04470095,0.04636217,0.22668305,0.096229345,0.08885743,0.5854848,0.4998603,0.049622342
0.7112468,0.18736398,0.4140361,0.2538572,0.2735997,0.7863491,0.32347977,0.19779857
0.71007717,0.12945332,0.3436039,0.19795123,0.72334385,1.0139632,0.45597374,0.36429682
0.039035685,0.09278475,0.1548107,0.107511595,0.51339877,0.75192547,0.57734466,0.14177655
0.10670169,0.13705315,0.12650679,0.12102778,0.54127944,1.0523216,0.7248949,0.122618675
0.77462935,0.1753992,0.37223256,0.24557427,0.7931396,1.0081333,0.7093474,0.3573465
0.22129807,0.07876723,0.3274203,0.15326828,0.47563598,0.5975032,0.9524475,0.073598996
0.7354437,0.11377831,0.20913085,0.10900749,0.6212773,1.0713961,0.42878777,0.21412298
0.743453,0.09047449,0.3243956,0.16596052,-0.06585549,0.88612604,0.30912876,-0.0016349442
0.34037513,0.27835703,0.1690014,0.28034323,0.77747864,0.3301173,0.3869561,0.14340515
0.07969321,0.111593574,0.29803133,0.16827953,0.50203824,0.77846956,0.9596346,0.08707719
-0.021836996,0.10037554,0.219423,0.14626123,0.54737175,0.957753,0.73446524,0.15017085
0.072589874,0.14495136,0.23366635,0.16712861,0.41128227,0.6981047,0.94043857,0.023023581
0.00989205,0.021252897,0.2578071,0.10624218,0.21430519,0.3965211,0.5952086,0.09510185
0.39107448,0.01888459,0.36404997,0.14755936,-0.20524321,0.29575214,0.38248777,-0.03689084
0.17946017,0.14162298,0.22958624,0.17339146,0.61793053,1.0776787,0.8748684,0.16059165
0.18029147,0.11500959,0.14738908,0.11776805,0.7505194,0.6965686,0.5734141,0.15793583
0.76524127,0.29919294,0.6027475,0.42874098,0.7880043,0.9797849,0.3847713,0.62440395
0.11617774,0.18497692,0.24749725,0.20687222,0.6484115,1.1107167,0.92235273,0.18020664
0.21177928,0.09103625,0.14248803,0.094124556,0.63876057,0.8340643,0.5979152,0.15899858
0.7923569,0.16187537,0.35453242,0.2336163,-0.2538516,1.0021734,0.31742123,-0.0527304
0.6139119,0.20927063,0.21816063,0.24522644,0.74732447,0.95846355,0.4653424,0.31547928
-0.0040216744,0.14610499,0.25133872,0.19879574,0.62803894,1.0076457,0.88464946,0.14893262
0.7360913,0.10565763,0.16224286,0.13183399,0.35332268,1.126319,0.5002576,0.13810025
0.6769987,0.29518732,0.47864544,0.40384617,0.8901746,0.9519841,0.40422243,0.53674877
-0.07490575,0.054178625,0.2446291,0.12439124,0.39330885,0.30583027,0.6277322,0.10551222
0.36107904,0.15860516,-0.12513308,0.049493458,0.61533916,1.0874968,0.5171026,0.11339247
0.090386696,0.1289104,0.2729191,0.17760204,0.5139844,0.8161506,0.9221347,0.124646604
0.72069204,0.11916066,0.11743844,0.072752506,0.48071173,1.0765462,0.38540417,0.11996959
0.15006918,0.19765536,0.14701897,0.21399231,0.8689952,0.396001,0.52685106,0.113713786
0.66271263,0.121456146,0.23801541,0.16101477,0.63634574,0.93459153,0.84999937,0.19857574
0.6876598,0.4914373,0.38581783,0.52336365,0.74274826,0.37122354,0.22325501,0.3874148
0.15637848,0.085781045,0.29021186,0.16272874,0.37926224,0.5191906,0.9794023,0.06303616
0.77851284,0.09907553,0.19339901,0.109081835,0.53748864,0.9880127,0.6225514,0.1545197
-0.048031412,0.15173554,0.16833931,0.15407678,0.41998842,1.0082092,0.8268354,0.07150416
0.6819514,0.39116883,0.5748086,0.50710416,0.7032812,0.91385823,0.30032182,0.5633711
-0.06733212,0.07927127,0.1855469,0.11620739,0.48907834,0.7269056,0.65075785,0.096966356
0.79647785,0.21233457,0.3761111,0.26923546,0.35790354,1.0771646,0.3424794,0.2330787
0.7730755,0.099739216,0.16405079,0.07014548,0.32659936,1.0318433,0.35931545,0.06565012
0.9321367,0.08667743,0.08202767,0.035656076,0.16269541,1.1585429,0.37346965,-0.032682355
0.0016300678,0.17177886,0.005178321,0.10537568,0.6734404,0.33536756,0.5137945,0.010566225
0.21822384,0.11429371,0.16520771,0.15906519,0.29227063,-0.14864415,0.39366126,-0.078427255
0.6132748,0.31398436,0.16905801,0.30388346,0.38965136,0.50754184,0.2246573,0.11830057
0.3835126,0.13484634,0.10884586,0.11639114,0.6264547,1.1009429,0.7352681,0.16382478
0.0077812597,0.14017113,0.20890957,0.15945251,0.33260977,1.0599393,0.8792816,0.1020354
0.7621877,0.10907448,0.19295189,0.10683787,0.5607699,1.016323,0.4619183,0.1820459
0.015316807,0.15108918,0.1366143,0.15912664,0.68407494,0.6350765,0.5978673,0.10038561
0.749938,0.19478822,0.37387037,0.2781474,0.3842257,0.9670623,0.3346684,0.25911635
0.118345946,0.11987133,0.13292244,0.09783633,0.31555337,1.1239487,0.7352033,0.06408855
0.747794,0.2318659,0.3902176,0.27855396,0.51538634,0.9564801,0.31776208,0.3345462
-0.009842128,0.18296112,0.17275621,0.19259176,0.5448781,1.051983,0.8897457,0.12763159
0.29180497,0.06335927,0.28905845,0.14955029,0.027060267,0.20736569,0.38851482,0.001514433
0.62066597,0.09070747,0.32332546,0.14942093,0.0061079003,0.5626796,0.34701818,0.0053514335
0.7564324,0.41911468,0.7054764,0.5663904,0.8306331,1.0635067,0.39357984,0.72716475
0.08291645,0.12102332,0.19553365,0.15384135,0.30616966,0.8821558,0.90855074,0.051769383
0.00046301633,0.1169208,0.17449856,0.13304053,0.47822577,0.32752538,0.5311712,0.048184924
0.7942904,0.23926513,0.39782947,0.28143966,0.500577,0.93237007,0.31624106,0.3387785
-0.04919745,0.12007498,0.15427959,0.13553853,0.46856582,0.9444492,0.7150033,0.118433654
0.36768654,0.0911599,0.310826,0.16892561,0.5965975,0.765767,0.9528824,0.15897825
0.3984644,0.18257567,0.28979403,0.24620134,0.8167644,0.7665757,0.5109456,0.29009205
0.04157733,0.1679162,0.11169617,0.1367738,0.30148855,1.1785375,0.8584879,0.04155302
0.3854167,0.08435361,0.32859945,0.13165489,0.4112421,0.78921795,0.5615525,0.14945002
-0.004700519,0.08815468,0.1276786,0.09411222,0.49515757,0.61820847,0.56840813,0.06667254
0.80326545,0.22997318,0.36543715,0.30570158,0.017115667,0.9019055,0.2851445,0.13469508
0.6945756,0.042174652,0.45320034,0.20768245,0.6685906,0.54277164,0.93573165,0.20078279
0.13549161,0.16384439,0.13871151,0.13706687,0.3160302,0.87249553,0.85497946,-0.023384787
0.5670218,0.12529197,0.21831137,0.13352957,0.59973866,1.0814204,0.4528407,0.21284327
0.1379482,0.09826207,0.17517151,0.12860864,0.10162538,0.68558866,0.97797394,-0.068341106
0.8149493,0.195503,0.3490489,0.25539714,0.5687699,1.0789019,0.39163178,0.31897122
0.68453604,0.11195869,0.29064235,0.15289888,0.6357167,1.0673937,0.41979796,0.26260343
0.7507899,0.08772284,0.1386662,0.055133455,0.52079636,1.0219977,0.466111,0.13361217
0.1887516,0.19835083,-0.03671497,0.1124562,0.48768035,1.24736,0.73177433,0.12956537
0.26187986,0.09838996,0.17443688,0.100500315,0.5562865,0.7775605,0.56034565,0.16196398
0.24344212,0.022399357,0.34967542,0.11340529,-0.26640996,0.5284915,0.43261683,-0.022516225
0.7365851,0.13094494,0.3404824,0.1900049,0.7352799,0.9988293,0.5068374,0.37296182
0.8262432,0.37626606,0.56287694,0.47932,0.83177054,1.0199261,0.41525704,0.6411096
0.45153686,0.09622448,0.19057433,0.08878543,0.5027167,0.96109295,0.5054205,0.1556221
-0.028605089,0.084148616,0.15772262,0.092046976,0.26868615,0.42170647,0.5396482,0.026869504
0.8241104,0.11304208,0.25625992,0.15258193,0.42522627,1.119139,0.58836865,0.14783095
0.6892404,0.019922277,0.4478016,0.16172916,-0.4319318,0.61523604,0.34536207,-0.12801637
0.40062833,0.14646196,0.23892272,0.18856321,0.7590088,1.0414996,0.5696545,0.2915927
0.78348213,0.10549014,0.12607878,0.07710498,0.5785763,1.0710927,0.43096435,0.1810161
0.33328876,0.13535227,0.20914003,0.16284761,0.5336016,0.84786403,1.0272205,0.13501196
0.06258897,0.11631092,0.09026737,0.123974994,0.6988055,0.3064028,0.53156245,0.0625778
0.67481047,0.0521262,0.22578223,0.06920692,0.07292391,0.9458155,0.36763042,0.0026952736
0.46139944,0.3083924,0.14463213,0.31612518,0.3989646,-0.13368168,0.22003818,-0.030723307
