rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,MI_aexp_data,actual
0.58311814,0.6144279,0.8276298,0.65189767,0.81576675,0.79449636,0.83219963,0.73249024,0.899342,0.42106056,0.8638636,0.7949611,0.6141536,0.79496694,0.8734189,0.17701808,0.8609629,0.12862605,0.30801055,0.21099377,0.55748916,0.23465535,0.038268536,0.8486004,0.14444326
0.3680214,0.098184936,0.127004,0.19188456,0.31610096,0.13416728,0.19026874,0.55192006,0.12297417,0.4435684,0.081118226,0.0668859,0.583083,0.17743582,0.77665234,0.15081152,0.13648644,0.580813,0.4216643,0.1454329,0.2919556,0.7159177,0.39582014,0.12760238,0.20939289
0.32111782,0.25148302,0.14747539,0.14815351,0.27224445,0.08910661,0.19953379,0.5861016,0.12816171,0.49305123,0.080368966,0.042080004,0.63732386,0.1872052,0.7220193,0.12885763,0.128492,0.57186186,0.36400098,0.14879562,0.20763393,0.75204337,0.41288212,0.15313078,0.17197616
0.21399489,0.14898908,0.16148236,0.17340246,0.1589729,0.025054771,0.1584702,0.3591144,0.1555463,0.39304778,0.20150489,0.10747826,0.3962394,0.19714186,0.33687764,0.38097906,0.42116418,0.60834473,0.50231594,0.39593196,0.4292602,0.82510674,0.44215444,0.2881382,0.38460773
0.437426,0.09603702,0.09105703,0.23982853,0.2777977,0.14821127,0.06665212,0.34636357,0.10324785,0.26337263,0.13346389,0.10081701,0.35684067,0.05433294,0.7143909,0.31088373,0.29556522,0.6753048,0.5903712,0.2792558,0.40661576,0.6988703,0.51777935,0.09167512,0.3467961
0.40441865,0.1329447,0.21077761,0.22704668,0.41615537,0.21072745,0.30264297,0.65590787,0.18525682,0.48635808,0.13183102,0.13461713,0.7065937,0.28989846,0.8399824,0.08473438,0.14520557,0.48268142,0.34460545,0.17849173,0.27249318,0.702355,0.31527218,0.15455936,0.136856
0.40902284,0.15247822,0.22306874,0.22823253,0.27181235,0.13584082,0.16769932,0.4158004,0.15860505,0.28787464,0.16899931,0.103113666,0.43592927,0.14714265,0.6769111,0.23460926,0.262804,0.59931034,0.53722095,0.22655544,0.3978263,0.71045053,0.46165752,0.1629818,0.32896218
0.21829294,0.49372473,0.49900416,0.15368581,0.3323088,0.24753878,0.54974437,0.7412613,0.46535414,0.65844196,0.37876502,0.24871431,0.78125954,0.56845605,0.7324805,0.028030623,0.35012498,0.28526634,0.17674765,0.1189438,0.19790557,0.66344625,0.20125628,0.49323672,0.161407
0.32230836,0.15803182,0.1311535,0.200236,0.26617932,0.14075412,0.19853103,0.45310223,0.17219563,0.35160172,0.18435091,0.12985314,0.49059469,0.18142465,0.6255148,0.22251584,0.26906174,0.6219901,0.47935474,0.12726164,0.36990815,0.7025885,0.45995164,0.19412585,0.25179526
0.3099453,0.43256697,0.43432721,0.20045479,0.3792219,0.26028496,0.48537335,0.699559,0.4072634,0.5925224,0.32777485,0.24375482,0.70544136,0.4850872,0.8117963,0.06845507,0.37019974,0.34632924,0.25700605,0.11781201,0.19651347,0.6246988,0.211117,0.4637348,0.16509002
0.51110107,0.15444544,0.17594746,0.30789113,0.40992793,0.21738806,0.19220033,0.5055999,0.1681629,0.3359267,0.111873925,0.12052283,0.47119725,0.13827026,0.84526855,0.10933593,0.16087006,0.5307247,0.40109062,0.19153944,0.33178452,0.60161304,0.3575327,0.13753219,0.18855765
0.37164205,0.066371866,0.06517151,0.22835666,0.21775801,0.09349009,0.024137545,0.27747867,0.04707457,0.29471266,0.15117192,0.086884946,0.33395875,0.04209377,0.5537891,0.4558491,0.37373328,0.788471,0.7054052,0.41689527,0.6114495,0.8134635,0.6628823,0.09669997,0.38959846
0.4009401,0.1786992,0.117910236,0.17928764,0.32249475,0.11075434,0.18663134,0.60298145,0.083572865,0.4631946,0.031859905,0.03204922,0.6670086,0.15669253,0.7995941,0.07745355,0.026133534,0.5807538,0.36415052,0.16771793,0.25005898,0.7604974,0.4062631,0.07415323,0.14492314
0.39205405,0.07720468,0.04504496,0.19528708,0.27500224,0.10468182,0.06371854,0.43376467,0.051645264,0.3357533,0.047435135,0.038497638,0.46838418,0.061303616,0.707871,0.19076917,0.11632167,0.66463864,0.49480698,0.19548854,0.359579,0.7208865,0.5004987,0.047671035,0.2126944
0.5069513,0.08214065,0.14129975,0.30080152,0.39425525,0.21397772,0.14439192,0.45558867,0.13208126,0.2783823,0.11593038,0.1279037,0.45329988,0.11503607,0.7925247,0.13620216,0.16781294,0.55479175,0.43831432,0.21047224,0.35542685,0.59928524,0.36170995,0.10265683,0.19497423
0.21140245,0.27893507,0.2428982,0.08389754,0.24594527,0.06737234,0.3051021,0.6592841,0.2195002,0.6475202,0.13765165,0.06551477,0.7076676,0.3335628,0.6499991,0.08613873,0.23721428,0.4147904,0.20531803,0.13905641,0.08421388,0.8000506,0.2660399,0.29815114,0.1266352
0.51289445,0.07344278,0.1782678,0.31650496,0.44271117,0.24033877,0.18498573,0.51870155,0.12334454,0.3431284,0.11547971,0.14609292,0.53285533,0.1694397,0.7875167,0.11073894,0.12789606,0.5383655,0.41724214,0.20401838,0.352899,0.63171107,0.37581584,0.09901349,0.20864986
0.33828282,0.062239565,0.08161855,0.16891412,0.26929992,0.057859585,0.10540442,0.49126095,0.013423681,0.3930369,0.020787984,0.0025277361,0.583056,0.08990103,0.6082142,0.14162605,0.052199643,0.6245079,0.44996783,0.1604394,0.32059467,0.8252615,0.4541061,0.03507766,0.17964382
0.19079092,0.6274457,0.36430654,0.074197434,0.26107228,0.17600703,0.49521586,0.7326516,0.4167825,0.7678586,0.30867004,0.17540789,0.7865974,0.49202403,0.7501504,0.1004888,0.41512936,0.35965878,0.15984398,0.12270673,0.08699338,0.7164902,0.22026834,0.51473874,0.14393485
0.47004008,0.21314049,0.34118655,0.33716917,0.51467943,0.3461513,0.37019882,0.6260817,0.3160792,0.43199337,0.29462102,0.29795727,0.61524117,0.37334493,0.823647,0.1041203,0.30622283,0.41721803,0.382389,0.17014337,0.3218733,0.55329835,0.25308532,0.2987455,0.18294029
0.4349709,0.5424594,0.5910373,0.41360694,0.58052856,0.4999205,0.61439496,0.68034077,0.6085271,0.4599904,0.58712554,0.50724214,0.6304562,0.5922142,0.7891906,0.13114253,0.59894043,0.25934026,0.32058161,0.15232733,0.372302,0.42215282,0.16202772,0.6086014,0.15592588
0.5007389,0.10669466,0.1373063,0.29131123,0.41022018,0.20255265,0.17787589,0.5367584,0.11803664,0.34530511,0.07414465,0.10022053,0.54984975,0.12405732,0.84017515,0.08174271,0.10675296,0.55995333,0.39767092,0.18281841,0.36926526,0.65690774,0.38542292,0.08043967,0.15479118
0.42205697,0.23538142,0.35364476,0.31722647,0.51120555,0.35149297,0.4540585,0.6906178,0.34385645,0.4683863,0.30629244,0.2872982,0.7141244,0.439055,0.84338474,0.08031728,0.27683923,0.39350632,0.3390736,0.15648733,0.28537792,0.61024487,0.2568791,0.3112169,0.11750044
0.43657473,0.32522333,0.33033463,0.26830447,0.1378805,0.15546674,0.11360316,0.17223303,0.27300757,0.12012149,0.37208095,0.2083493,0.15385771,0.11487669,0.5657022,0.51219016,0.5635488,0.7057768,0.76395875,0.40291423,0.5508311,0.7570244,0.58775437,0.32124478,0.74256206
0.30843526,0.23880947,0.15197214,0.13286555,0.26895356,0.082701124,0.21740311,0.61575097,0.15841256,0.54595065,0.08454855,0.044188004,0.6373577,0.22155151,0.7311341,0.1303688,0.19470514,0.52201533,0.3087092,0.15978657,0.16027671,0.77054477,0.36021727,0.20022102,0.14106986
0.3927112,0.14658535,0.11764768,0.17608237,0.31083462,0.10618828,0.14913028,0.5975325,0.10670635,0.49166653,0.03908454,0.038305264,0.62067056,0.14402291,0.787427,0.09105016,0.08657424,0.58642614,0.34891576,0.19358893,0.22057027,0.70842373,0.39583474,0.09043117,0.12665291
0.25509903,0.24423462,0.17896357,0.1208944,0.25803804,0.09090405,0.2319755,0.58832717,0.19241996,0.53638005,0.12945533,0.07661228,0.6097643,0.2666722,0.6528504,0.13580403,0.24406,0.4943289,0.3096375,0.13942981,0.17097604,0.72962266,0.33486956,0.2510786,0.11924007
0.25863737,0.087289594,0.12281206,0.19438381,0.2057584,0.056874484,0.13314207,0.3465144,0.076688945,0.33429524,0.1631256,0.08699606,0.4652506,0.13065445,0.41038707,0.33169234,0.29410106,0.6619978,0.53915876,0.26793915,0.46260333,0.8128523,0.53945756,0.15833385,0.33809555
0.62692326,0.23865154,0.34512135,0.47109595,0.5480552,0.39158842,0.27185598,0.44423997,0.32539248,0.23918176,0.30960312,0.32529643,0.35356757,0.22229293,0.8569931,0.15559542,0.34032258,0.47609678,0.44837514,0.23246555,0.45124263,0.43798262,0.29921514,0.286892,0.2667766
0.55700886,0.12348614,0.22634777,0.3861203,0.4945435,0.32265982,0.2224482,0.51522225,0.25621754,0.32370412,0.21389231,0.24317266,0.43337864,0.19852206,0.85076976,0.13571078,0.29219538,0.4966792,0.437849,0.20304428,0.38370258,0.49855518,0.26064315,0.20835172,0.20500003
0.34164783,0.018099718,0.028329343,0.21045056,0.25409606,0.082226895,0.07364744,0.37311348,0.034262314,0.31161672,0.08510138,0.0577556,0.43704423,0.06314504,0.56228966,0.27054048,0.19915532,0.67288995,0.55468893,0.2507678,0.42971092,0.76971805,0.5339587,0.071578786,0.24754235
0.36236393,0.33199796,0.32173863,0.25053006,0.43456846,0.27266556,0.44123355,0.6910105,0.3181576,0.5257175,0.26809955,0.22944488,0.7551203,0.39913377,0.8008443,0.08105242,0.26227003,0.39233986,0.31193244,0.14508349,0.2872516,0.6659464,0.3057296,0.30340123,0.11948033
0.42294273,0.13518259,0.18596926,0.23232333,0.2205293,0.13990232,0.06654829,0.27816978,0.15409486,0.22725594,0.21173257,0.117759645,0.2833323,0.075819165,0.6080629,0.40627372,0.37517107,0.7257612,0.6798153,0.34204358,0.50062025,0.7521409,0.5716366,0.1427785,0.46323675
0.26448983,0.3839442,0.22242531,0.11797401,0.2360311,0.08605235,0.2815057,0.6140894,0.21692367,0.54513574,0.15007964,0.0670522,0.6246442,0.26554155,0.7115202,0.13261116,0.18385236,0.50778234,0.32211477,0.11212919,0.18097198,0.7536482,0.37284213,0.3171565,0.19638161
0.3264399,0.46332678,0.46623823,0.2523362,0.4680399,0.3372268,0.5545265,0.7286171,0.46477133,0.6174095,0.40140644,0.31813577,0.75770414,0.56689,0.7854963,0.09419738,0.43063253,0.2790385,0.23511407,0.1487632,0.1946378,0.60837936,0.14893007,0.5149976,0.14393269
0.46958402,0.11589842,0.26273498,0.3249192,0.49702322,0.31002966,0.31281662,0.6135108,0.24402665,0.42121005,0.2136305,0.23158284,0.6242572,0.31870535,0.82158923,0.111272745,0.2312118,0.43960422,0.3768067,0.21128486,0.3322965,0.6097749,0.25445974,0.20789038,0.17020306
0.34081304,0.20025441,0.12995657,0.16534999,0.2917426,0.09699452,0.20696312,0.55975485,0.10139766,0.46135443,0.070806205,0.042327214,0.6254089,0.17946646,0.70075536,0.11590052,0.09765534,0.57076573,0.3711815,0.1643658,0.25057587,0.76135963,0.38349217,0.12539487,0.16746923
0.28344962,0.24670747,0.1995897,0.14889903,0.25789616,0.11183953,0.24361748,0.5391452,0.18048348,0.4406579,0.15120357,0.09149894,0.58637077,0.24005485,0.6598536,0.16364446,0.17884806,0.53910875,0.41150865,0.09415547,0.23886645,0.73227894,0.3841165,0.22236453,0.25235647
0.17593463,0.6427179,0.34220496,0.06653162,0.21505402,0.1004264,0.46093366,0.6794517,0.3564731,0.72317255,0.2847695,0.13630281,0.7637763,0.42864838,0.6184813,0.14229253,0.3897601,0.40384302,0.2191265,0.12352544,0.1495007,0.7706269,0.2723804,0.48158783,0.19305134
0.47542384,0.102142744,0.25033018,0.295991,0.4701214,0.27597994,0.2693315,0.61173964,0.20610465,0.42684734,0.17779586,0.20659558,0.61597776,0.27912375,0.84710467,0.09646045,0.18230538,0.48386115,0.40533388,0.17178494,0.29975358,0.61000705,0.29225546,0.17817612,0.194169
0.5268202,0.05302132,0.1810098,0.32942334,0.48222697,0.26686257,0.2196067,0.5679336,0.14272721,0.36216676,0.12403941,0.17283842,0.58795655,0.1975519,0.8311346,0.08581817,0.11557245,0.52557313,0.4154706,0.2147777,0.38088268,0.62958497,0.34310406,0.086591825,0.19390617
0.35989282,0.25481674,0.13600257,0.15819937,0.30975717,0.10773917,0.24290183,0.6229816,0.12246986,0.50494635,0.061861694,0.0369307,0.7001289,0.20559865,0.78214455,0.08778991,0.07011211,0.5569791,0.34228736,0.157377,0.22932826,0.78413194,0.38185486,0.12695746,0.15269144
0.4067384,0.16190967,0.09488115,0.17733486,0.29766783,0.08399837,0.14155726,0.5934651,0.05927241,0.47391698,0.00676018,0.0059753694,0.64268214,0.11544889,0.7893511,0.0778627,0.0,0.60583663,0.36636496,0.18056849,0.24426465,0.76221716,0.43155143,0.061849445,0.14832596
0.7137687,0.23692992,0.4305325,0.6027615,0.66491824,0.5338429,0.34705198,0.45725864,0.43730557,0.17210706,0.4275876,0.47080556,0.34706098,0.28211355,0.8883974,0.16490823,0.43354824,0.43098477,0.46250802,0.31176394,0.6147521,0.37145343,0.2764585,0.35352278,0.26885316
0.4016865,0.095239826,0.0661203,0.20182163,0.27404618,0.10020562,0.07966548,0.419543,0.044583857,0.3139397,0.065861344,0.052752066,0.46528473,0.0541265,0.6811904,0.18025681,0.12582476,0.6315978,0.4906813,0.19275887,0.36163718,0.71152455,0.4938673,0.04927352,0.20067827
0.32584003,0.40125766,0.375249,0.21170287,0.3997474,0.2691852,0.500097,0.78363454,0.3947482,0.63395905,0.3000663,0.23348819,0.762632,0.46847114,0.87704873,0.11635955,0.34288818,0.40686065,0.27628958,0.15405813,0.2572018,0.67011887,0.26060498,0.41015708,0.1682911
0.25245935,0.4029024,0.24312183,0.10850412,0.27192172,0.12173487,0.35227942,0.66184914,0.25417435,0.6182306,0.17582697,0.10382345,0.7174493,0.34125376,0.7412738,0.101255946,0.25784805,0.45223665,0.25292224,0.11141212,0.15860644,0.7505016,0.30447948,0.3248269,0.14109363
0.49550402,0.17729989,0.35131583,0.35523176,0.5085475,0.34960005,0.32196128,0.5596082,0.30619085,0.36410725,0.2957873,0.29923457,0.5619926,0.33700737,0.8007706,0.07847175,0.2621049,0.43900377,0.40751982,0.131614,0.35914382,0.52284986,0.24287845,0.2781242,0.16077751
0.36184865,0.13052899,0.10327223,0.20177738,0.24248584,0.08601297,0.06376603,0.3286933,0.015763253,0.2550885,0.09859885,0.05363218,0.431381,0.035586417,0.54562515,0.25181988,0.16483502,0.65899974,0.55605036,0.22540534,0.46716014,0.7735386,0.5797583,0.05692567,0.2670746
0.40691075,0.16508445,0.065821886,0.17991748,0.28770962,0.081413366,0.122028485,0.58052325,0.05675961,0.47156268,0.0,0.0,0.62415576,0.09291455,0.79253894,0.09793019,0.020850364,0.625826,0.37866116,0.1861469,0.2702622,0.7516837,0.4603002,0.06605433,0.15763839
0.27716774,0.31765196,0.24534217,0.123079665,0.2999534,0.14661804,0.31816185,0.6507267,0.27128375,0.62636006,0.1834813,0.13527259,0.66317225,0.33880156,0.76435554,0.11201482,0.31299698,0.44147468,0.25810513,0.13526137,0.14698978,0.68878806,0.23786196,0.31263965,0.104983695
0.4299487,0.04377211,0.043422937,0.22013213,0.3163028,0.11961729,0.092224136,0.49175364,0.043580815,0.35826302,0.024068147,0.040064994,0.53910583,0.07583819,0.76910377,0.13946259,0.061716285,0.63529956,0.436309,0.1750053,0.3249851,0.70087147,0.45240158,0.017265946,0.18472758
0.47389808,0.19144553,0.14037618,0.27895838,0.2885487,0.18257424,0.11498058,0.37776905,0.2017387,0.19666928,0.18435976,0.14074965,0.31533343,0.06343846,0.7698145,0.2708735,0.28576344,0.6057757,0.5603699,0.2549788,0.37877056,0.6278614,0.40313095,0.19296236,0.30093846
0.4877351,0.14569494,0.25440142,0.3281798,0.48769835,0.29334214,0.315526,0.5856493,0.24586006,0.386494,0.21547958,0.21944086,0.58524036,0.27822945,0.8436835,0.11013916,0.23033808,0.456654,0.37749898,0.16520019,0.3333234,0.59176373,0.2731434,0.21076442,0.17230521
0.66360503,0.34449816,0.33544722,0.4919738,0.4875903,0.348674,0.17855504,0.3265808,0.3032632,0.15172791,0.29526228,0.29076773,0.21305497,0.09099926,0.83103406,0.2099752,0.3633285,0.513086,0.47182086,0.3116967,0.4938451,0.44542783,0.33593574,0.29915535,0.23555335
0.329214,0.39630982,0.4452167,0.2640636,0.47639525,0.3571737,0.5212882,0.7212116,0.46671724,0.6046171,0.40701368,0.34019604,0.71672606,0.53681564,0.78874344,0.110015765,0.47465622,0.29763693,0.25289178,0.15184718,0.23097688,0.5418726,0.17377406,0.4870106,0.14673302
0.45464033,0.09304746,0.09903565,0.25568765,0.3140652,0.16717085,0.078816235,0.38269866,0.12488261,0.22040878,0.12495947,0.105939955,0.34707233,0.057777017,0.70540446,0.24332859,0.22948937,0.6241337,0.5203367,0.28756356,0.3906579,0.66566044,0.4548561,0.10847519,0.20715752
0.7988327,0.5112557,0.7041744,0.7710984,0.78576195,0.7474646,0.56838197,0.51303315,0.7620934,0.13881354,0.71850944,0.714762,0.24835862,0.45759252,0.98120296,0.23917656,0.686721,0.31332237,0.40522516,0.23585609,0.6817255,0.18691039,0.16034836,0.6680626,0.27210492
0.27049142,0.5379913,0.39953092,0.16680737,0.37297043,0.26297855,0.53865385,0.7366681,0.4151882,0.65759075,0.35349616,0.24781562,0.8062978,0.5136572,0.75895154,0.09434555,0.36461356,0.34290665,0.24092865,0.12371019,0.18178695,0.67991626,0.23564091,0.46831012,0.16390523
0.77522314,0.27361524,0.41381928,0.63646185,0.6816788,0.53932136,0.30309185,0.4113348,0.41171056,0.1333721,0.40616396,0.460911,0.28790036,0.21165606,0.90067065,0.18601517,0.41218558,0.46880168,0.48582715,0.34072948,0.6871266,0.35497385,0.2998646,0.33514684,0.30425307
0.43660748,0.079488106,0.061551273,0.23630466,0.23866013,0.13080947,0.004254576,0.2955279,0.08275457,0.27034888,0.13713905,0.09018858,0.3143338,0.016334042,0.6689888,0.4070366,0.3215701,0.7751545,0.68815184,0.35885495,0.53257364,0.75706387,0.592774,0.07981704,0.41671383
0.2839349,0.27490184,0.21653387,0.118508115,0.30560106,0.14093578,0.3176206,0.6505653,0.23400812,0.60943496,0.13576877,0.083513856,0.7179016,0.32085246,0.78680134,0.08203067,0.26242647,0.43191886,0.22720009,0.19408701,0.13673358,0.7644154,0.2636419,0.24723695,0.08520132
0.38291663,0.13670123,0.18802586,0.24129698,0.3198868,0.15965,0.16514298,0.37777382,0.1331185,0.3074546,0.1620315,0.13422784,0.43616283,0.15236306,0.6352232,0.19870274,0.2938693,0.5582032,0.4905228,0.20563325,0.36658186,0.63066834,0.45023143,0.16188942,0.26689905
0.38718584,0.016809262,0.021708429,0.20842086,0.30905306,0.12073331,0.09194349,0.42368072,0.050083145,0.33015218,0.045847535,0.044640068,0.4788154,0.08132674,0.6965505,0.20022747,0.1486609,0.63493896,0.47945365,0.19794723,0.3476695,0.722414,0.45861986,0.03169179,0.18121894
0.6586776,0.33571726,0.54032934,0.61356145,0.7176554,0.61230254,0.50332785,0.54714334,0.55953383,0.25095326,0.549749,0.56846946,0.4562803,0.45013502,0.8867051,0.17625087,0.5542079,0.34046155,0.4247352,0.2786977,0.6012723,0.34911767,0.22019592,0.47331506,0.23716533
0.23276502,0.26244286,0.13821372,0.14197335,0.2060877,0.08047798,0.22086221,0.47152463,0.1753277,0.44512013,0.18207562,0.092197865,0.53162754,0.2128255,0.52104205,0.28877258,0.30313835,0.57017845,0.47284794,0.12723702,0.3362606,0.7806687,0.36354414,0.26907456,0.36705232
0.4067308,0.09883372,0.07560137,0.2251895,0.21571037,0.10642393,0.009357426,0.2751621,0.0663953,0.27275324,0.15161708,0.09265268,0.3181368,0.031765357,0.61267024,0.4533425,0.36132511,0.7966552,0.70842683,0.41711545,0.5737647,0.79256773,0.674613,0.08144207,0.41897675
0.33955413,0.46015564,0.5093914,0.28413787,0.48676443,0.37752572,0.5695867,0.73287565,0.50053203,0.58564246,0.4422578,0.35581806,0.7337021,0.57532597,0.8117158,0.08581081,0.45378238,0.27692565,0.28365153,0.13029873,0.24578127,0.54621387,0.19236839,0.519979,0.16018336
0.28270796,0.16107959,0.12675402,0.16092125,0.25606304,0.07016418,0.19566622,0.52299935,0.115705386,0.4479143,0.10131194,0.05274691,0.5900273,0.18887761,0.57742494,0.18128867,0.17325248,0.56921184,0.42448902,0.14768544,0.2665177,0.7807257,0.3955797,0.14664306,0.22998457
0.35504496,0.21580109,0.12781277,0.1656467,0.30143234,0.10506482,0.22420028,0.5923141,0.11432089,0.48274514,0.062323168,0.03707436,0.65799844,0.18931746,0.75524694,0.10372792,0.082168445,0.563483,0.35910976,0.16175702,0.2502541,0.7691251,0.3813495,0.12801649,0.16852407
0.67622715,0.2034058,0.26709715,0.49891254,0.53550375,0.37004602,0.17047045,0.34821814,0.26275897,0.14216648,0.2563979,0.2872361,0.26633185,0.0881013,0.84300566,0.1843147,0.29037124,0.53219783,0.48930714,0.32948872,0.52596456,0.45150158,0.34955823,0.20926048,0.27688548
0.4301695,0.1624125,0.17644313,0.22993301,0.3418206,0.15286791,0.17031014,0.482856,0.10026331,0.3504482,0.09602299,0.08709647,0.52690613,0.14087391,0.7327102,0.105659485,0.12359159,0.5644262,0.425419,0.1647253,0.3120054,0.67689645,0.4281647,0.10308994,0.19488928
0.35802466,0.30457357,0.35828915,0.23163171,0.4220453,0.27016276,0.46130475,0.69113004,0.338535,0.52757657,0.27478573,0.2218817,0.7359437,0.43105927,0.8213564,0.0760271,0.2620874,0.3973134,0.3022254,0.12418569,0.25044602,0.6552246,0.26785767,0.33572954,0.17785813
0.30054086,0.26191482,0.16850653,0.14284995,0.29250923,0.120630726,0.28381845,0.61669403,0.17490731,0.5426185,0.12745544,0.085720986,0.70081794,0.25715405,0.732835,0.12218691,0.17841044,0.5184842,0.32252216,0.11363856,0.23569809,0.73299605,0.37167665,0.1987793,0.17283584
0.39970556,0.12131225,0.11510679,0.22260402,0.28029674,0.1547372,0.12745555,0.42819408,0.17182086,0.25424844,0.15722746,0.11970498,0.40128392,0.10389894,0.6976781,0.2400354,0.23499648,0.61858714,0.54890203,0.16537188,0.36667126,0.6705561,0.40006015,0.16849287,0.30585212
0.23328218,0.21590108,0.19242123,0.124242894,0.24207073,0.08746529,0.22749674,0.5562305,0.20487995,0.56337976,0.15482435,0.09272079,0.6005007,0.274037,0.6170998,0.16917923,0.30016783,0.48075414,0.3164391,0.20651995,0.1396773,0.73224527,0.32718176,0.2568885,0.13888332
0.2906386,0.07519852,0.12608853,0.20163986,0.20269747,0.07026457,0.09810355,0.33577448,0.07934445,0.31931067,0.17344421,0.09674236,0.39523977,0.111804694,0.4569768,0.36599565,0.34444994,0.69192,0.6036064,0.22863959,0.49794403,0.8100075,0.5369727,0.17773478,0.43198383
0.29147464,0.10678663,0.11228192,0.18729934,0.247581,0.06893092,0.14570874,0.42496893,0.07351792,0.36932713,0.11086959,0.06394975,0.51117665,0.14204305,0.5262286,0.24354053,0.2086084,0.6223171,0.47997874,0.19532098,0.3573453,0.7900937,0.47073436,0.13688044,0.25583023
0.38851625,0.5273747,0.63510525,0.36822194,0.5858115,0.49586236,0.66010743,0.78404826,0.6236696,0.6087729,0.57810795,0.49838826,0.7428572,0.6857612,0.8131545,0.10294815,0.5895706,0.21816799,0.26309854,0.16140944,0.29741934,0.4619109,0.08196086,0.67069274,0.17337388
0.2619979,0.20140392,0.21196857,0.10951473,0.27190018,0.09029628,0.2516614,0.6175542,0.17700566,0.58526766,0.10385379,0.05627172,0.6637127,0.2811308,0.7064583,0.080127634,0.19802798,0.44244695,0.24146983,0.20040889,0.116257206,0.7782163,0.2752197,0.21653007,0.10521869
0.3037952,0.22986624,0.1839194,0.15126647,0.28052992,0.11168569,0.25063765,0.5570416,0.16026185,0.48349237,0.12334269,0.08110118,0.6100943,0.23459649,0.6994967,0.13226494,0.20061512,0.52897096,0.3592289,0.13705772,0.2615847,0.728496,0.3471583,0.18747626,0.19155172
0.25013018,0.35226157,0.2196913,0.106140256,0.25993657,0.08648175,0.3146403,0.6319369,0.18420012,0.5607962,0.13609684,0.070606634,0.7423542,0.28251714,0.6814583,0.1079786,0.17178468,0.497838,0.28810653,0.10516172,0.19976832,0.8076918,0.36842862,0.22918628,0.15219682
0.37523907,0.2228683,0.20642492,0.1765723,0.3436608,0.16338487,0.26460543,0.6240263,0.16816472,0.49230722,0.11075753,0.0968453,0.6757841,0.24886087,0.8180447,0.08338642,0.10872729,0.5262925,0.36056453,0.124189414,0.22376728,0.7184456,0.37269026,0.17858835,0.1960586
0.40426734,0.61885566,0.66315746,0.43009016,0.6355963,0.58786315,0.7408643,0.8152386,0.7131987,0.5790166,0.68424654,0.59327936,0.7334687,0.72048676,0.8231095,0.12503193,0.7008947,0.24402684,0.2915051,0.10302306,0.3845344,0.3820548,0.12501448,0.72203434,0.13950959
0.26888046,0.18371996,0.16077259,0.20032585,0.15956166,0.05930908,0.09013158,0.25546935,0.115397096,0.30314136,0.21478781,0.09141241,0.3199559,0.12045154,0.34797058,0.50583214,0.47231287,0.7390989,0.7028332,0.3630668,0.59002423,0.8696015,0.5977777,0.23777051,0.5022713
0.51662976,0.1361542,0.29158857,0.36688364,0.52943563,0.3452962,0.33160833,0.59273183,0.28435373,0.38873363,0.26348525,0.28048894,0.5827396,0.31514487,0.84185445,0.120094925,0.290069,0.4339294,0.37986952,0.19353306,0.36117217,0.54823476,0.23801258,0.24087821,0.18366548
0.52587914,0.2282848,0.39711145,0.38827175,0.5176146,0.3638791,0.34264627,0.52192795,0.32778108,0.3356334,0.33739337,0.31690225,0.4864328,0.34165195,0.7800318,0.12864321,0.38456643,0.4117879,0.3803918,0.22370075,0.37144247,0.49164593,0.21571279,0.33285093,0.22997661
0.5793079,0.33700368,0.28923967,0.39489594,0.42687216,0.28425953,0.1790074,0.3640518,0.27003825,0.17460027,0.2529429,0.23424907,0.2809106,0.09803288,0.8040841,0.17310245,0.300065,0.524336,0.4723756,0.24343637,0.42080086,0.4916762,0.33286113,0.2538957,0.20309335
0.4389562,0.116501786,0.13745216,0.20796463,0.36279815,0.14695896,0.19377303,0.61477315,0.0873342,0.4586382,0.044384047,0.06446205,0.6651129,0.16941103,0.84113693,0.070530154,0.03266875,0.57413715,0.36766168,0.16767155,0.26450655,0.722872,0.39442116,0.066410035,0.16111635
0.24512994,0.5070298,0.34340593,0.13086587,0.30714044,0.20700413,0.42795402,0.67954105,0.37158227,0.65415037,0.2932445,0.19989713,0.70951825,0.43944523,0.76800746,0.11930594,0.37373224,0.39510292,0.27201265,0.09094123,0.1178512,0.6491325,0.2721701,0.45559764,0.17672665
0.5270913,0.27767238,0.46160844,0.40646923,0.564806,0.42604628,0.3860856,0.56530774,0.39809173,0.36845624,0.4032419,0.3955131,0.5529784,0.4084467,0.7918817,0.10129918,0.36536822,0.38619643,0.39177042,0.14244547,0.36890072,0.46135393,0.1916407,0.3761248,0.15974903
0.45667148,0.45864806,0.6324271,0.44828343,0.6451304,0.55073464,0.648171,0.74889666,0.61453974,0.49437228,0.5937288,0.5460492,0.7018984,0.6581626,0.83672506,0.11144449,0.57181853,0.24072683,0.32301754,0.18867135,0.40437368,0.44402075,0.13269487,0.6013355,0.1782178
