size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_duration_D_t07,effort_D
0.0036310107,0.08018777,0.4210474,0.031979665,0.124771416,0.06799458,0.11432172,0.18826541,0.091058835,0.060162544,0.19896856,0.38453713,0.32833314,0.021440476,0.036063045,0.040455714,0.060656816,0.08126968,0.062392443,0.27170965,0.114904344,0.18652925,0.119297445,0.07440773,0.049187943,0.0127978735,0.044958364,0.12415834,0.004371591,0.072952956,0.021190539,0.49517605,0.01766834,0.24146228,0.16654932,0.6707622,0.33887976
0.004838448,0.085210115,0.41355336,0.027942196,0.11940926,0.05080895,0.102257505,0.17923531,0.07304187,0.04361418,0.19351092,0.37844515,0.305615,0.0054145455,0.0055488944,0.03019984,0.04898207,0.058834583,0.03301719,0.27111328,0.1092526,0.17425682,0.09160438,0.03861299,0.05180592,0.0026605055,0.032622013,0.13421017,0.0012738779,0.07814826,0.018894434,0.49606812,0.019522574,0.24476868,0.16941957,0.7029128,0.34970298
0.025708172,0.098406374,0.39174533,0.05056548,0.0907951,0.060045943,0.12528618,0.22290921,0.13057731,0.06245476,0.2052367,0.34450787,0.32314277,0.039000094,0.06353399,0.028926745,0.055292144,0.072951674,0.038868338,0.28419474,0.13263613,0.18515494,0.13576081,0.0764125,0.089288235,0.027469587,0.049328867,0.13378042,0.01776982,0.08867253,0.043359175,0.530649,0.02833879,0.23354729,0.17162314,0.6627126,0.3370857
0.036894705,0.1115222,0.46567744,0.07540496,0.17170775,0.11130966,0.13777055,0.13532929,0.05005595,0.111425966,0.2530382,0.3824627,0.34080935,0.09836951,0.055808812,0.0837255,0.06820065,0.09013769,0.097984344,0.26204094,0.09648937,0.14559722,0.11292085,0.07317513,0.07122419,0.049852293,0.07483934,0.1461215,0.024239039,0.04845061,0.027628407,0.41480535,0.06511621,0.24170533,0.17128387,0.640997,0.31600073
0.313489,0.3082672,0.58828604,0.31361538,0.26977932,0.31311005,0.3422889,0.43946353,0.39611265,0.18618822,0.087974966,0.22646779,0.4593705,0.2989779,0.16176441,0.26128536,0.039500862,0.30636457,0.24992886,0.51263124,0.117338896,0.07311189,0.07681003,0.13677853,0.34176475,0.32102734,0.35117745,0.39221877,0.3296605,0.38112244,0.30839914,0.62474537,0.32007873,0.4800105,0.4537961,0.66631246,0.5692846
0.05566247,0.26790404,0.28066316,0.03738579,0.05388546,0.03990613,0.04426779,0.29587343,0.11643699,0.24696422,0.28157762,0.5033994,0.20880024,0.1283313,0.21825075,0.105829015,0.2314955,0.053759694,0.093195885,0.20517422,0.24805847,0.34614807,0.27546197,0.2139529,0.25747955,0.074310616,0.018904597,0.12995902,0.041674994,0.093142614,0.12681305,0.51507545,0.09633903,0.20588782,0.12189572,0.7511386,0.25365192
0.044049878,0.04008313,0.4868729,0.14299442,0.19351745,0.18917783,0.28487778,0.19964394,0.13541171,0.08207747,0.325067,0.31920177,0.47070104,0.16301939,0.1508956,0.066017345,0.039212495,0.14082235,0.20465109,0.3051095,0.14085653,0.122188106,0.21118703,0.14239216,0.020458404,0.041030336,0.1197453,0.10566936,0.04225488,0.063506156,0.030018538,0.40558958,0.042458717,0.2123014,0.1593867,0.48394948,0.29718864
0.006751932,0.0640416,0.4311328,0.040758014,0.14614528,0.06853907,0.12909503,0.18329696,0.08256536,0.030499041,0.20770171,0.37062785,0.3359375,0.01338926,0.013411999,0.034200698,0.03791456,0.07423103,0.050442547,0.2862829,0.11250937,0.1720694,0.10116744,0.049384445,0.03673587,0.0016007423,0.041399512,0.13377246,0.007856421,0.07314117,0.018633097,0.50948715,0.016408741,0.2525615,0.17120612,0.69413227,0.3500558
0.0045252442,0.10280199,0.41574275,0.02572523,0.1552651,0.05720754,0.09915765,0.17888811,0.068298586,0.054902285,0.20303103,0.39586347,0.29592443,0.0025569797,0.0037257373,0.045581505,0.074932665,0.070984274,0.041487068,0.2695639,0.115741074,0.19072188,0.096743405,0.051047355,0.06306558,0.0067049675,0.027690161,0.13625404,0.0008498952,0.07568493,0.029014632,0.4934101,0.022343237,0.2509833,0.16871911,0.73698765,0.3543863
0.027304277,0.1379787,0.39666185,0.03638698,0.11077702,0.05730532,0.10028176,0.17410523,0.08505197,0.082865,0.20649835,0.38762242,0.2805059,0.0481928,0.03515941,0.03363046,0.085308194,0.045683354,0.041693836,0.2528011,0.11876887,0.18059447,0.09818667,0.045327514,0.112787046,0.036306698,0.047393266,0.14517348,0.016107688,0.080567576,0.056514576,0.45601022,0.053908754,0.23409516,0.17069691,0.6898451,0.32453763
0.04683533,0.05859713,0.46007055,0.12085067,0.1444614,0.15094535,0.24768819,0.21003768,0.15368615,0.042474538,0.2595912,0.304797,0.42416024,0.120470166,0.11503762,0.032969087,0.03318976,0.116654575,0.13376424,0.30614272,0.11460459,0.12717143,0.15603605,0.08954233,0.054136045,0.045738842,0.09881969,0.11603803,0.039284207,0.07887877,0.038823813,0.43109852,0.043639753,0.22859251,0.1786492,0.53149396,0.32279122
0.061531458,0.308963,0.2680282,0.033876672,0.05357325,0.041605905,0.062687084,0.26158628,0.09226888,0.23778322,0.31525877,0.5093917,0.18824977,0.15059865,0.20515162,0.09569691,0.26721522,0.01939407,0.097047836,0.18745892,0.24159607,0.332966,0.2679485,0.1705283,0.26831368,0.075522706,0.019300774,0.14570335,0.027978597,0.086059436,0.13235325,0.43576622,0.11969453,0.1801928,0.12052833,0.7553309,0.2560079
0.049088214,0.20965296,0.30819577,0.03275524,0.059197545,0.04473065,0.07403697,0.2924343,0.13698076,0.19434258,0.24418506,0.4423377,0.25108993,0.09762874,0.17766684,0.08535181,0.17753574,0.05758813,0.07422951,0.2305238,0.24000353,0.3209833,0.24208564,0.19333088,0.20939879,0.063154,0.026148453,0.12113826,0.03776919,0.09337522,0.108816475,0.5552921,0.0695485,0.21781035,0.14159527,0.72567135,0.26135468
0.06317055,0.048389312,0.48999512,0.14362694,0.1679092,0.1854877,0.28304523,0.2531376,0.19350918,0.053082645,0.24458519,0.28893766,0.46990907,0.13742715,0.13988182,0.038276,0.022647217,0.14975137,0.17136857,0.34652808,0.1150423,0.11174368,0.16420361,0.11553717,0.05324345,0.05919866,0.13340229,0.12775847,0.07835394,0.11400037,0.057424605,0.4633407,0.052277442,0.24934652,0.21289307,0.5210962,0.3557531
0.0060848966,0.082550794,0.4373018,0.04058519,0.14466238,0.069257304,0.11638643,0.16648872,0.061729327,0.057367355,0.20990714,0.37954256,0.32186577,0.021883845,0.014732331,0.04863791,0.04894921,0.07981759,0.057861775,0.2727664,0.10218191,0.1665239,0.098234445,0.04877481,0.046955258,0.006707322,0.03941128,0.13962717,0.005097924,0.06910364,0.014699958,0.48390067,0.024649203,0.24492636,0.17027584,0.6980137,0.35218495
0.006881144,0.094529316,0.41603416,0.03884819,0.15500295,0.06287052,0.11099137,0.18617493,0.09021438,0.05014649,0.20744976,0.37163383,0.3103835,0.004241675,0.016514003,0.04082991,0.06488013,0.08600527,0.030572563,0.27889967,0.11611864,0.1832854,0.10291386,0.05060035,0.062265374,0.0076449327,0.031446505,0.13906872,0.0013543833,0.07339333,0.03285733,0.51266116,0.022621904,0.24601936,0.17487653,0.73010606,0.35510612
0.0037693046,0.071323454,0.4360711,0.0427199,0.15955603,0.07221158,0.12753548,0.18152997,0.07797034,0.03321576,0.20451519,0.37374425,0.3295589,0.008467436,0.009421766,0.04244438,0.044513777,0.08489472,0.05103621,0.28710836,0.10966185,0.17272797,0.09625405,0.050317675,0.039171275,0.0041610114,0.037949298,0.13542324,0.0051076636,0.07715009,0.017907485,0.4955917,0.017392233,0.25067157,0.1737828,0.70838344,0.35678607
0.012896068,0.048714425,0.44102195,0.05592312,0.116423965,0.08395381,0.14343922,0.18500951,0.098666094,0.043924272,0.20714703,0.3464573,0.36867398,0.0463731,0.043474406,0.034283146,0.027574122,0.079243034,0.070972174,0.28592747,0.10610822,0.14340773,0.11220348,0.06375155,0.027232137,0.010874052,0.06278071,0.12648354,0.014398342,0.072693795,0.01612281,0.48693925,0.02016234,0.23238896,0.16917455,0.6175062,0.3403258
0.110520035,0.25081897,0.5841392,0.1646301,0.43954217,0.2565804,0.22042443,0.030328743,0.012777381,0.20612887,0.34200612,0.50024533,0.36719346,0.23874313,0.094911784,0.20180984,0.21902275,0.16159585,0.1764684,0.27380812,0.018786967,0.043290295,0.11139515,0.057244837,0.13341191,0.13320331,0.13112964,0.14928569,0.07739225,0.049027897,0.08715239,0.18852708,0.21226554,0.30485114,0.18762498,0.7597858,0.30452895
0.036400076,0.0055049583,0.48731506,0.16749401,0.24231112,0.21367471,0.34235364,0.2498703,0.17229806,0.07857922,0.40088472,0.30358246,0.51198924,0.15750724,0.20369136,0.05846463,0.04485205,0.1895746,0.25057486,0.33397007,0.18888015,0.15098017,0.29519218,0.22615016,0.0024955273,0.035200637,0.1308462,0.09080034,0.03849049,0.07169153,0.030239403,0.43261486,0.014444418,0.20631787,0.15547362,0.45322305,0.30822772
0.15185353,0.6351476,0.12871842,0.11132918,0.26331723,0.12101035,0.08646108,0.46908262,0.18523058,0.5954159,0.59789586,0.7124729,0.09304153,0.413216,0.5874324,0.33485055,0.5914734,0.11993292,0.3619509,0.10802925,0.62058246,0.6685237,0.6125889,0.58314013,0.5760231,0.21029523,0.034590524,0.12525594,0.10862028,0.13737318,0.35377258,0.55499375,0.24458344,0.11094153,0.06939273,0.8901621,0.13420698
0.10259834,0.46304494,0.18520474,0.057046056,0.11555278,0.052778527,0.04680668,0.3750183,0.14186153,0.40298915,0.4178336,0.61281615,0.12450717,0.2524745,0.37592506,0.20913483,0.41356856,0.050139844,0.21152636,0.14204377,0.42751756,0.5042348,0.40742362,0.34382898,0.41799074,0.1401362,0.017337322,0.13846152,0.070431404,0.11720647,0.25746816,0.53287107,0.17318663,0.15360682,0.0947745,0.83592045,0.19710645
0.0117117055,0.04749305,0.44319946,0.05425723,0.12665951,0.08426513,0.14512335,0.18291596,0.092037335,0.03798321,0.2124385,0.35235026,0.36826944,0.042931765,0.04005751,0.033662155,0.026853263,0.078935295,0.0718393,0.28679276,0.1086117,0.14495806,0.11334589,0.060890347,0.028911762,0.008206833,0.06030914,0.12677708,0.016283559,0.07084335,0.015097633,0.49347395,0.019339245,0.23777235,0.16685311,0.62905085,0.34073204
0.09968214,0.48050863,0.18641493,0.038807347,0.120342314,0.052026913,0.020278439,0.366444,0.11113861,0.41774684,0.41782656,0.6781459,0.10559282,0.25491178,0.36929667,0.22644688,0.4358626,0.04890865,0.21363601,0.12574767,0.42042008,0.5219072,0.4276474,0.35777068,0.40980318,0.13530138,0.011982199,0.15235853,0.06384459,0.1283604,0.22927652,0.4667428,0.17781723,0.15885267,0.0923906,0.8320303,0.19114833
0.05352008,0.039194327,0.48669276,0.15922199,0.21366775,0.20423825,0.3382488,0.2775771,0.22379145,0.022881255,0.32425568,0.28996703,0.4887544,0.12980849,0.15190491,0.04059282,0.03881304,0.16192973,0.20401016,0.3522302,0.15403539,0.12938505,0.20514634,0.14071572,0.050879918,0.046092432,0.12863031,0.10518095,0.06110142,0.10923703,0.06654361,0.4579634,0.02673896,0.2434523,0.19537266,0.52846783,0.34324867
0.07427777,0.17838047,0.5122014,0.085785404,0.2303366,0.14133747,0.119238004,0.07557675,0.027728332,0.12053916,0.2230533,0.45746285,0.32473344,0.1242204,0.03266582,0.10652615,0.12096912,0.07765141,0.07557616,0.27569917,0.013083041,0.06735269,0.053789616,0.004153192,0.100331046,0.09286167,0.09908292,0.15056024,0.059517384,0.06704855,0.057281017,0.32736886,0.1489202,0.30326864,0.19387396,0.7509015,0.3490612
0.022795059,0.08316195,0.4521107,0.06169802,0.13486034,0.09149508,0.12640084,0.15604055,0.06775685,0.08980569,0.22250256,0.36549875,0.34954208,0.074918926,0.048713833,0.065920785,0.050263613,0.083663076,0.08012983,0.26996046,0.103740394,0.1500091,0.11157861,0.070764005,0.053531736,0.034306865,0.07047498,0.13836652,0.0198929,0.054857906,0.019019641,0.45182952,0.043705378,0.23307467,0.16891499,0.6283882,0.3322722
0.021747373,0.096004516,0.4081278,0.039159387,0.080855966,0.05242513,0.10544534,0.20584857,0.11327978,0.06173846,0.15416518,0.35305005,0.31252956,0.019583464,0.031338036,0.032790616,0.04327932,0.06879899,0.027433842,0.28689307,0.11161113,0.18115544,0.10032022,0.050330013,0.08166408,0.026979808,0.04652239,0.14926274,0.022790676,0.097284645,0.03302899,0.52413857,0.037630305,0.24821445,0.18499485,0.68465585,0.3654741
0.13109408,0.5077783,0.20290586,0.0723574,0.16394258,0.1035908,0.10397945,0.29935986,0.11168639,0.4043361,0.51004505,0.6299431,0.14156376,0.32422847,0.37242955,0.20095043,0.45913172,0.027118444,0.24108085,0.11550842,0.40427038,0.46696198,0.42199707,0.3169033,0.43018526,0.16443126,0.049645606,0.15035187,0.07228691,0.08568955,0.281389,0.37717122,0.20254442,0.1433669,0.071322635,0.74756646,0.15162781
0.15213802,0.24585357,0.64025044,0.29198235,0.6272161,0.39058506,0.41453367,0.042191163,0.059040666,0.2427364,0.5601982,0.45376354,0.48995745,0.37798852,0.22031665,0.25177962,0.27801633,0.26236007,0.3156596,0.30336326,0.061931908,0.008340566,0.26657987,0.16488594,0.15407296,0.15736803,0.18153039,0.13538574,0.09424094,0.0477228,0.12783706,0.06753576,0.23609675,0.2911886,0.15406284,0.6468401,0.28152606
0.017971635,0.1475125,0.39545292,0.032522067,0.16391611,0.06971891,0.10079439,0.20709975,0.090552576,0.095696,0.24022034,0.41071627,0.2889077,0.029989153,0.062155515,0.070942864,0.1225228,0.0917733,0.07582906,0.26092374,0.14850074,0.24101011,0.16045824,0.12044644,0.117367804,0.032925155,0.02773213,0.13746715,0.017459417,0.0781417,0.0519581,0.4929682,0.03677876,0.24641404,0.16017897,0.73529285,0.32643482
0.03856622,0.0642108,0.46193907,0.11750789,0.20509672,0.17622365,0.22983252,0.20910145,0.11921932,0.1388835,0.34042206,0.3641784,0.46034682,0.1530399,0.20168698,0.082721576,0.09406558,0.1917111,0.22070661,0.29027605,0.17323631,0.14432555,0.2690692,0.22737265,0.05427459,0.059125517,0.13327375,0.075642824,0.046125025,0.06525564,0.06251265,0.39223143,0.031154413,0.20373578,0.1261828,0.47391844,0.28117073
0.050357018,0.10195397,0.4307381,0.070745945,0.067466795,0.071966425,0.1448446,0.23166564,0.16641621,0.034092426,0.11050972,0.31710827,0.33903164,0.03652957,0.028185725,0.023412347,0.021129996,0.082993746,0.032174796,0.3267274,0.08251873,0.1365242,0.064777166,0.014355719,0.096758544,0.053423595,0.08393942,0.17042133,0.056469463,0.1387451,0.065604076,0.54375887,0.06059121,0.28293234,0.22227934,0.6604227,0.40847558
0.27211896,0.29457033,0.54149073,0.23778154,0.19314557,0.21367122,0.23239015,0.399951,0.35102233,0.15170532,0.0,0.24291155,0.38321733,0.20621547,0.074548006,0.22978221,0.02363646,0.23737606,0.12333289,0.48428255,0.07079998,0.09199798,0.013250202,0.051783502,0.33954117,0.2794657,0.2842477,0.40186334,0.28475025,0.37139103,0.27363658,0.6771483,0.29584065,0.48818666,0.4302364,0.7520015,0.59356016
0.02934967,0.06628169,0.46315432,0.09074725,0.16011071,0.123879775,0.18976511,0.17073597,0.09242382,0.06629732,0.2571791,0.3485691,0.39015776,0.10061863,0.07678202,0.058110908,0.04028374,0.09828788,0.115736336,0.2819122,0.11170086,0.1310911,0.13676149,0.08220109,0.041722257,0.030858543,0.07904863,0.12738368,0.025664056,0.060225967,0.020511001,0.43960434,0.042066213,0.22999491,0.16449624,0.5893288,0.3158257
0.06219652,0.09362595,0.45124117,0.10830404,0.11698949,0.11149378,0.20285155,0.26143858,0.20497313,0.015204802,0.164175,0.29484737,0.3861903,0.06898826,0.06186071,0.023886979,0.019324765,0.10988724,0.077698916,0.34998146,0.094983876,0.120379,0.09616959,0.031772703,0.09013398,0.055523496,0.11139436,0.16291967,0.06518109,0.137395,0.07886174,0.5303992,0.055835385,0.28747004,0.22809798,0.62179494,0.38018578
0.16758046,0.72576785,0.101014525,0.112244114,0.3076759,0.14146595,0.08442144,0.4944689,0.16150056,0.6974958,0.685647,0.8398769,0.056459583,0.4859861,0.66783535,0.40515047,0.70166713,0.12972516,0.4439254,0.06455217,0.69715583,0.7601611,0.70577383,0.6725616,0.6287086,0.22688922,0.024970107,0.14235409,0.120127566,0.1471336,0.3914814,0.47403902,0.277087,0.09072825,0.048692793,0.9085671,0.0933519
0.1619234,0.40860605,0.3104621,0.14877768,0.122136354,0.12227006,0.11915733,0.42094502,0.26408538,0.3085038,0.2707555,0.42163986,0.24414824,0.2401821,0.28726113,0.21330862,0.28309277,0.17376259,0.22313586,0.2756362,0.32577834,0.398177,0.28501225,0.25453866,0.4282273,0.20505404,0.1363379,0.19187859,0.14980729,0.18616387,0.2594974,0.5765988,0.212422,0.25255218,0.18621749,0.78062695,0.31991845
0.07130259,0.20255083,0.46451843,0.093037054,0.25200558,0.14745335,0.16246705,0.10212375,0.027189799,0.1443434,0.31263617,0.43046975,0.31136978,0.15935531,0.07511839,0.111499205,0.15358636,0.08451575,0.12719426,0.24049558,0.09904364,0.12791353,0.11866012,0.052782983,0.14186442,0.089021295,0.09569484,0.14439559,0.03678687,0.040089063,0.08107349,0.3169262,0.116755456,0.24529961,0.15909974,0.67605853,0.28483707
0.045963418,0.18937778,0.35102963,0.065809354,0.07416898,0.075625464,0.13281374,0.22501406,0.07392697,0.15696248,0.28900602,0.42716128,0.28809926,0.12085661,0.13562536,0.04411255,0.1529026,0.05676374,0.11687836,0.22274879,0.16837189,0.22494109,0.21855184,0.09785095,0.15697967,0.055353623,0.069836944,0.13525586,0.028192023,0.07526508,0.07163432,0.39872867,0.06609826,0.20357671,0.12765299,0.6182765,0.27842158
0.10850948,0.43377542,0.21274185,0.08233933,0.14336377,0.08209889,0.08345206,0.3854824,0.17850155,0.3861918,0.43176213,0.5594097,0.16990803,0.25782007,0.39137995,0.20245938,0.38204384,0.09433943,0.21391878,0.17528416,0.42534474,0.49340016,0.4123659,0.38168502,0.40937307,0.1503764,0.042688336,0.12697133,0.081300095,0.11875807,0.24395289,0.59154457,0.16698216,0.16330317,0.1120528,0.8298815,0.2043749
0.1478473,0.65414965,0.12093532,0.09004198,0.23914456,0.11002298,0.08024688,0.44692785,0.15085357,0.60155195,0.6236882,0.77299917,0.0640784,0.41780418,0.5747665,0.3401026,0.6217446,0.08825344,0.36308756,0.08420853,0.6148193,0.6700015,0.60892504,0.55197275,0.56983864,0.20057875,0.025494833,0.15003547,0.09990987,0.14194262,0.35351866,0.4965424,0.24987544,0.10116094,0.060834154,0.8903514,0.13639805
0.033323113,0.18079405,0.37346837,0.03507884,0.08055568,0.043357536,0.08272128,0.17205413,0.04621401,0.10787955,0.23931292,0.42334163,0.25637716,0.06609255,0.05806583,0.0438824,0.13101664,0.041413784,0.04559061,0.23554546,0.117681205,0.18952553,0.121429086,0.043073386,0.14095068,0.040726457,0.039839488,0.14911741,0.015320117,0.06879473,0.06463483,0.4269144,0.07392874,0.2239368,0.14260672,0.7283067,0.31540415
0.043770988,0.19775221,0.35819837,0.03617969,0.113153815,0.0611033,0.095622554,0.18940862,0.077861816,0.1307972,0.26721928,0.43218717,0.25259078,0.08075601,0.08946848,0.0592321,0.1593526,0.040405065,0.062210053,0.22468913,0.15825102,0.2419288,0.1569992,0.10286641,0.16560796,0.05473316,0.03434449,0.1362397,0.018030407,0.05888126,0.08905718,0.4440915,0.068180665,0.21919608,0.1394513,0.70525795,0.27630126
0.03272174,0.022017542,0.4861592,0.12973185,0.19885683,0.1761991,0.26937944,0.2021479,0.1379171,0.064499706,0.31423053,0.3161907,0.47110152,0.1333482,0.14259544,0.052166834,0.04447788,0.14818516,0.19031373,0.3113368,0.13533518,0.11808997,0.20569322,0.14234716,0.008026922,0.026263755,0.10725713,0.10141723,0.037272424,0.06305775,0.021731704,0.43385822,0.029251326,0.21305543,0.15431212,0.50929666,0.311485
0.050083432,0.2691897,0.28809726,0.012874201,0.042675734,0.020028576,0.038577333,0.23289873,0.077116,0.19086948,0.27176347,0.48393512,0.18656737,0.10554242,0.13748053,0.07819639,0.2119458,0.005878389,0.049128324,0.19351207,0.21046469,0.2882104,0.20158142,0.11629754,0.23106334,0.06312014,0.01928173,0.14827505,0.016910592,0.089703724,0.11205736,0.4574995,0.092188835,0.19387877,0.12526828,0.7426541,0.2628603
0.035489876,0.17379424,0.33327043,0.025688946,0.03726566,0.023720339,0.067068115,0.245817,0.118262224,0.120025635,0.21310553,0.40497243,0.2487119,0.04630953,0.10277718,0.052445233,0.12138817,0.044187695,0.025726408,0.2478508,0.17631519,0.26099375,0.1628634,0.101872146,0.16922955,0.04670796,0.02623536,0.13543868,0.02358835,0.08876779,0.08586104,0.5617406,0.05132458,0.2208566,0.15151416,0.72705865,0.30790076
0.029998753,0.08273336,0.4681257,0.07455167,0.1550101,0.11109699,0.14063014,0.15027408,0.0688729,0.099534065,0.2282984,0.3650478,0.36952752,0.097061515,0.06441632,0.0750836,0.05951014,0.10009095,0.09986028,0.2719815,0.09638828,0.12716326,0.11914626,0.08124751,0.052072845,0.043115634,0.08521329,0.13370927,0.028630262,0.053998187,0.021712728,0.42893463,0.054342765,0.23042774,0.1677708,0.6018909,0.32692468
0.0322137,0.06995648,0.47124058,0.109946445,0.19251794,0.14417087,0.22139744,0.17479642,0.108068705,0.054850876,0.27723625,0.34349674,0.4076839,0.11326888,0.088492304,0.059151843,0.048068106,0.11550203,0.12967947,0.28869426,0.108439595,0.11622558,0.14584357,0.08627421,0.044008546,0.03311372,0.08538531,0.1208785,0.027688043,0.065930784,0.024623245,0.42024243,0.045101892,0.22808245,0.16332611,0.58180225,0.31226668
0.00967462,0.09303437,0.4159677,0.0286033,0.13502735,0.05869685,0.10031842,0.1799407,0.07267481,0.06269586,0.21280459,0.3886156,0.30420464,0.01426509,0.018474966,0.046980843,0.065975964,0.06951687,0.040934592,0.26965857,0.12094644,0.19425705,0.10903484,0.06632492,0.064161666,0.012270968,0.03173976,0.1370934,0.004619498,0.06926787,0.023674577,0.5049024,0.021843687,0.24706411,0.16636652,0.7167932,0.34561044
0.006044451,0.0725894,0.43627608,0.041066095,0.13468778,0.07095389,0.11228262,0.17285296,0.07318741,0.058431774,0.20590392,0.3700672,0.33413532,0.029394895,0.024310976,0.04781294,0.047750503,0.08038089,0.056336194,0.27453855,0.10528368,0.1643706,0.10242945,0.0598166,0.042457968,0.013525177,0.049496997,0.13392785,0.0055633523,0.0692434,0.016068377,0.4863593,0.021699712,0.23845097,0.16822293,0.6698613,0.34756973
0.06906733,0.11205956,0.5083133,0.12981246,0.23266423,0.17925636,0.21123789,0.12690593,0.07269585,0.11860514,0.2826269,0.3703306,0.3987283,0.17241699,0.10850364,0.09648998,0.082772225,0.11861014,0.14926288,0.27854425,0.08269119,0.09157358,0.13727203,0.08098927,0.065829724,0.07232542,0.110597685,0.1366651,0.048473015,0.04470952,0.036803633,0.34181157,0.104970366,0.252027,0.17422745,0.58071333,0.28783876
0.06171122,0.06775598,0.5149711,0.14703147,0.24016011,0.1989594,0.24999152,0.17209882,0.10833868,0.09333128,0.30346557,0.33667457,0.4637596,0.17902237,0.14619195,0.08053096,0.069762856,0.15341455,0.19170049,0.30524406,0.10516879,0.080302775,0.17895046,0.120559216,0.042619843,0.06437683,0.1275208,0.11981365,0.060478926,0.056431875,0.028339967,0.3698444,0.07922293,0.24164748,0.17254548,0.52979517,0.29865634
0.01159497,0.040647473,0.42755055,0.053358093,0.09196377,0.070110545,0.14594536,0.19876575,0.10779481,0.022594228,0.21150985,0.34232247,0.35413224,0.014110565,0.0346573,0.012800321,0.015454248,0.06960812,0.05954978,0.2954943,0.10595736,0.15814468,0.1160557,0.06313583,0.022375375,0.0031647459,0.0459229,0.13023487,0.0075825453,0.07856691,0.01223813,0.51466167,0.008052692,0.2436428,0.17255096,0.6475712,0.34280497
0.029068451,0.17985794,0.32210374,0.0116533935,0.0116942525,0.0092808455,0.04302375,0.23501775,0.071128,0.12323579,0.22273639,0.45096242,0.22909081,0.04731244,0.089669466,0.03678222,0.13184434,0.019513339,0.02169329,0.22217484,0.16273004,0.2501514,0.1764285,0.0787178,0.15674403,0.038861003,0.020715114,0.1442429,0.008597927,0.08744706,0.06096171,0.48621112,0.055816907,0.22054493,0.13782114,0.7207338,0.28692657
0.030410219,0.092508465,0.44828376,0.06909515,0.14354348,0.101197645,0.14670311,0.15654227,0.068048514,0.101521224,0.25096396,0.3666162,0.34706175,0.08266634,0.05951339,0.06579997,0.05300288,0.08643842,0.09771952,0.26832026,0.11348489,0.16220976,0.12897074,0.08565101,0.061752632,0.03793862,0.07300043,0.13994165,0.02223877,0.058050707,0.03074731,0.43696493,0.044431318,0.2313849,0.16892745,0.6241945,0.3226237
0.052955676,0.24501815,0.3505331,0.04634638,0.14912671,0.07484253,0.09462364,0.1713246,0.071377285,0.16574755,0.30246255,0.43993664,0.23165306,0.12678206,0.10405436,0.0747474,0.19537425,0.03869173,0.07813534,0.21076229,0.16360286,0.22232103,0.15758929,0.093948185,0.1994874,0.072225034,0.04933842,0.14039132,0.01758354,0.057164453,0.10915889,0.38719535,0.09461957,0.20384657,0.14317322,0.70561093,0.26487893
0.01908651,0.084932834,0.4461252,0.054872334,0.14152253,0.08511962,0.1255651,0.15736136,0.06384555,0.07447225,0.22553656,0.37269318,0.3379539,0.058394194,0.035185307,0.05847603,0.04801318,0.0781759,0.072456926,0.27040023,0.106758684,0.15976284,0.107768446,0.064243495,0.053468354,0.027192142,0.059633944,0.13940838,0.01545771,0.059596386,0.019236736,0.46455365,0.03746085,0.24008408,0.1692687,0.6526797,0.33575326
0.060545605,0.15754895,0.5147853,0.113611564,0.2945379,0.17152344,0.18761499,0.092143364,0.029606294,0.1243639,0.28604338,0.42526403,0.35054284,0.14478973,0.066575855,0.118336275,0.12057334,0.11769381,0.12221584,0.267197,0.05798644,0.10070097,0.11042157,0.046650767,0.092685826,0.06966959,0.08672559,0.14696026,0.0359395,0.044946276,0.03960818,0.32067847,0.11691868,0.26933405,0.17082906,0.703063,0.31544486
0.019859344,0.1376769,0.39044702,0.034434855,0.1074059,0.056197807,0.101034775,0.17342056,0.0618364,0.085785836,0.2204378,0.40108556,0.27860504,0.04465142,0.034722388,0.033854783,0.09739694,0.043506682,0.04414603,0.24812484,0.12236586,0.18719691,0.11285618,0.050110966,0.10123675,0.02514067,0.040934067,0.13222735,0.009013787,0.072330736,0.04401326,0.44337946,0.040964928,0.22395746,0.15808918,0.69404024,0.3303588
0.047530767,0.2634733,0.28586394,0.017868847,0.047075987,0.016784206,0.042920068,0.26688612,0.10440446,0.18606275,0.25597367,0.48633492,0.189554,0.07840189,0.14613852,0.08072366,0.21439674,0.023361087,0.056492954,0.20660284,0.22400028,0.32353738,0.20455405,0.14250177,0.23105782,0.060670894,0.0042660385,0.14297648,0.026493033,0.09524548,0.12786311,0.52128035,0.08539136,0.20821118,0.1313184,0.78232634,0.2730277
0.0371346,0.04078952,0.47925043,0.123531386,0.17282248,0.1787558,0.26385427,0.20614074,0.14361212,0.0817827,0.3135999,0.31897813,0.46467417,0.14545333,0.17468211,0.054088697,0.048732564,0.17058179,0.20761374,0.31595808,0.15057594,0.1247596,0.21951228,0.19755214,0.033593934,0.045005117,0.12437709,0.09472519,0.043456577,0.06639866,0.036927745,0.41841123,0.032990925,0.20847002,0.16416854,0.50926685,0.3067129
