size_D,duration_D,app,dba,telonuse,t01,t02,t04,t05,t07,t08,t10,t11,t13,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t14,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_t12,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,MI_size_D_dba,MI_duration_D_t07,effort_D
0.13693795,0.032016993,0.32275012,0.18685627,0.78544825,0.22555636,0.26379849582790976,0.7745957774595778,0.2234188,0.13338331333833134,0.06386593,0.5733919,0.14800574888034493,0.09734663584079815,0.035297483,0.15166275,0.09669875566987557,0.116720304,0.11864593,0.16278988,0.3549081012944861,0.19924375,0.16389291,0.061019838,0.059878516592711,0.41270944,0.18328598167140184,0.08434337,0.084056616,0.13763991,0.04469564868173892,0.114688575
0.11142682,0.119310014,0.28784412,0.12066388,0.61432546,0.1282068,0.11331278679876722,0.6861687986168798,0.13740367,0.2172999017299902,0.18322589,0.4491273,0.224460483467629,0.09354898561293915,0.16326624,0.12458613,0.1359357335935734,0.12832186,0.11559891,0.16384909,0.44370975662258544,0.31826627,0.18761608,0.08833003,0.0909977314598639,0.46433848,0.15281060471893954,0.120783575,0.14633848,0.12588385,0.11077508264650496,0.10111403
0.08462345,0.0484853,0.22037637,0.063857555,0.7527509,0.092735276,0.10677260640635639,0.7419521741952174,0.10209456,0.1277555327755533,0.089261234,0.44410756,0.15301381918082915,0.04951691897101514,0.052901156,0.09834641,0.06299171629917164,0.06661406,0.04975512,0.10810353,0.3855023631301418,0.236978,0.15150663,0.03379287,0.0329949949796997,0.40003633,0.11357522364247763,0.05728761,0.07177973,0.05947027,0.03160507389630443,0.07659756
0.46161968,0.35077143,0.6076987,0.3810053,0.4820046,0.41957945,0.2786080367164822,0.5574607257460726,0.37846223,0.49300164930016493,0.3587566,0.2830587,0.28643257718595466,0.29241771754506307,0.44138288,0.4225038,0.47235864723586474,0.44916755,0.446423,0.49720302,0.6011346960680818,0.44579458,0.44539094,0.34740815,0.37331047239862836,0.6895187,0.5238515776148422,0.44702625,0.44152808,0.46610892,0.3397797203867833,0.39901036
0.18527243,0.4668651,0.0735974,0.50817966,0.77172047,0.19681744,0.37514872250892334,0.5437008543700854,0.10149145,0.09001011900101191,0.4560018,0.29726148,0.5242297914537875,0.6237041774222506,0.113646835,0.09808401,0.15742085574208559,0.10548034,0.6575859,0.042071894,0.1362999781779987,0.7226149,0.15207402,0.16770822,0.12755607765336466,0.16043404,0.2816259718374028,0.39281684,0.09425446,0.14321974,0.3930314235818854,0.29583135
0.038776875,0.17188385,0.048140377,0.08956474,0.730985,0.03963712,0.0809702348582141,0.6323409132340914,0.017888024,0.09404025440402544,0.20109898,0.33717743,0.26167316570038995,0.20535044232102653,0.050680414,0.04004748,0.04020267802026781,0.029425576,0.2053993,0.036024503,0.3312603398756204,0.34391835,0.21574083,0.051384248,0.023150900389054024,0.29217103,0.09548879045112095,0.12306435,0.049115434,0.018087659,0.12469406748164405,0.09530832
0.032210812,0.107218795,0.114816636,0.08871135,0.71120423,0.06866036,0.0541877482512649,0.6872543187254319,0.06263293,0.08474285247428524,0.14502236,0.3734154,0.15295460917727655,0.12214887732893265,0.039444737,0.035381686,0.044567264456726444,0.032870576,0.10730428,0.045656227,0.34846367090782027,0.31451803,0.12716153,0.024702718,0.01638629398317764,0.32851505,0.014731942526805746,0.06844322,0.028021617,0.02836347,0.0831845849910751,0.05037191
0.10431533,0.07507225,0.3028203,0.103226244,0.6654264,0.12777315,0.0822689849361391,0.7539027753902776,0.12900266,0.19295229929522995,0.1497187,0.52639854,0.11508082690484962,0.055377783322667004,0.1044289,0.11862346,0.08797944479794448,0.11910595,0.079336144,0.13732782,0.42525032551501957,0.3099656,0.20768055,0.07512151,0.07121241427274486,0.42591465,0.15387211461278852,0.08167096,0.10453424,0.099213645,0.07653973459238408,0.08287245
0.026506245,0.05052887,0.14636996,0.04617563,0.7291544,0.042492032,0.03451571207094272,0.7449616744961675,0.067310244,0.1407744440774444,0.12794317,0.49999335,0.23623994417439664,0.0557279033436742,0.06745771,0.059925772,0.05627007262700726,0.039393276,0.04624515,0.06366395,0.40086549405192967,0.29806805,0.17515919,0.027581483,0.018158817089529027,0.38038453,0.06703143329685667,0.049625807,0.027092708,0.024202716,0.06196061871763712,0.0150061725
0.38223475,0.19407481,0.6813141,0.5257166,0.6100407,0.5406367,0.4087634945258097,0.7571187157118716,0.50987935,0.3468301946830195,0.20244914,0.536407,0.21766877306012639,0.28011716680702997,0.24287012,0.36860904,0.3861354386135439,0.35929376,0.39289066,0.438433,0.45499565729973945,0.30578032,0.3296387,0.23899914,0.2679698160781889,0.5988081,0.4669796933020306,0.35265777,0.31002456,0.41706777,0.23611606416696385,0.3350765
0.28715307,0.045970462,0.5467503,0.4457274,0.860422,0.48537195,0.41936966516217994,0.8695265869526587,0.4853352,0.19801713980171398,0.041582696,0.68946725,0.2950868777052127,0.21152029269121758,0.11797385,0.33795795,0.25372874537287454,0.24046542,0.35766023,0.3220704,0.34385004063100244,0.14720342,0.2814686,0.15007001,0.14084302845058172,0.51261336,0.4690690130930986,0.27501434,0.19727363,0.30169052,0.14006215840372951,0.18480211
0.09853495,0.043087088,0.22834206,0.08682969,0.78441715,0.10989134,0.11904621714277303,0.7396066339606635,0.11639929,0.13686956368695638,0.06985362,0.42125398,0.14708112882486774,0.0431656865899412,0.047149986,0.10046375,0.06846523684652368,0.06520327,0.066268064,0.113056436,0.37070419224225154,0.24963205,0.1267634,0.038826033,0.04090257945415477,0.40360984,0.14177356582264342,0.066467635,0.06849858,0.071147785,0.03640351618421097,0.10421144
0.025771357,0.03290888,0.17346853,0.04548329,0.73005784,0.058669567,0.03298992197939532,0.7645211764521176,0.08361785,0.15493576549357657,0.11054574,0.54511076,0.23647025418821527,0.01948252416895145,0.048809893,0.059131503,0.05423324542332455,0.057894655,0.008078851,0.07156332,0.4079908944794537,0.3166877,0.16460946,0.046177365,0.028218539693112384,0.38862348,0.07219436278056371,0.0155562535,0.02940076,0.01925465,0.04347320260839215,0.014929905
0.12076966,0.1106677,0.2774828,0.113085866,0.60598797,0.132046,0.07747617464857048,0.6807974080797409,0.13528103,0.21128886112888612,0.15885234,0.42045227,0.14520980871258854,0.07455742447344547,0.13324082,0.11726398,0.13394163339416335,0.120927185,0.08817806,0.16973723,0.4614003576840215,0.31051263,0.1922191,0.09750308,0.11759228205553693,0.45225522,0.11691387330861265,0.100878425,0.12329437,0.12802877,0.09895041593702496,0.12589838
0.11104115,0.030034691,0.27113566,0.17232317,0.7872042,0.21550716,0.16020763961245837,0.7588872758887276,0.21250722,0.08110610811061082,0.04822444,0.46458396,0.14407061864423712,0.07589942455396548,0.052114144,0.14572707,0.08629783362978337,0.0747677,0.13525057,0.124145225,0.3591879515512771,0.15634099,0.12444555,0.033901047,0.04936026296161578,0.41007388,0.11929516807048318,0.089357965,0.065462366,0.13399933,0.05496962729817764,0.08117249
0.064155,0.11518868,0.10250604,0.09012902,0.7718454,0.05908984,0.056146833368810004,0.6784578678457868,0.06948283,0.12051589205158922,0.15394664,0.38432223,0.23845440430726425,0.10662294039737644,0.073910184,0.074861936,0.0889942138994214,0.05330821,0.12764332,0.074730605,0.36816155208969314,0.33575156,0.15189101,0.0652674,0.049844848990690936,0.36182377,0.0803964519603548,0.10992662,0.04627358,0.037090283,0.10646429638785779,0.077928774
0.10699307,0.09143103,0.15250567,0.11565429,0.8082938,0.13722841,0.10425946625556798,0.6735368673536868,0.12229338,0.07548514754851476,0.09634134,0.33446327,0.13321455799287346,0.09329614559776873,0.05351698,0.099901624,0.06979038697903871,0.062891245,0.17895019,0.110887274,0.34549002072940127,0.24159369,0.12215054,0.054831527,0.058756757525405455,0.3707095,0.12422150757784924,0.14092267,0.06673489,0.08211087,0.0829532449771947,0.11471327
0.07254403,0.015404299,0.23594594,0.08990371,0.76009655,0.12811987,0.11931756715905403,0.7860434786043479,0.13525516,0.13536261353626136,0.06501043,0.54397315,0.22058981323538882,0.032492041949522515,0.037068337,0.10939469,0.0702778620277862,0.077270955,0.06784677,0.12005083,0.383791883027513,0.23976584,0.1848541,0.034875408,0.0337164350229861,0.4106294,0.13369120663087933,0.058745556,0.06574106,0.064743176,0.032139861928391716,0.052068908
0.11361853,0.032880075,0.26017532,0.11270845,0.78336626,0.16231583,0.1416214484972869,0.7640101764010176,0.16313088,0.12588487258848724,0.055042423,0.4783792,0.15893157953589476,0.04048249242894955,0.062682584,0.13240702,0.09349342934934293,0.09396843,0.10765325,0.14468674,0.3901618634097118,0.21804492,0.18855971,0.058195308,0.0555331133319868,0.43869725,0.16127928387207158,0.08649146,0.084231906,0.10471949,0.04650055279003317,0.08745511
0.200142,0.013961181,0.4621232,0.3812278,0.8556493,0.41832632,0.3871822632309358,0.8328358132835814,0.4301336,0.15155462515546253,0.02278366,0.6706501,0.2200025032001502,0.1722036403322184,0.051366773,0.25331324,0.17721335772133578,0.19559102,0.2765275,0.24716587,0.3231284793877088,0.13879284,0.19837737,0.11072511,0.10215549612932977,0.46207294,0.3159786684021331,0.16877204,0.11564498,0.25154388,0.09022514541350872,0.1644217
0.05075021,0.07757359,0.17188999,0.07749319,0.73440164,0.05395545,0.049061747943704874,0.7310182731018273,0.09201667,0.18194593819459384,0.13786642,0.47838113,0.20742163244529796,0.05768972946138377,0.08444471,0.06917697,0.08536457353645736,0.07152513,0.054933615,0.08384836,0.4116744947004697,0.32035705,0.1814796,0.06642077,0.06320576379234583,0.38980395,0.07919684708031528,0.071128435,0.030396806,0.049810093,0.08743183124590988,0.0668766
0.06305119,0.04085268,0.22685853,0.07659438,0.7199357,0.102515265,0.08334976900098615,0.7496399449639946,0.11899394,0.16907556690755668,0.09793873,0.5282517,0.17939203076352186,0.034478190068691406,0.06439407,0.08303931,0.06413542641354264,0.07424627,0.05083383,0.11229735,0.4091727945503677,0.2535744,0.17117405,0.035160527,0.039927216395632986,0.4179021,0.1099423690057631,0.0541751,0.061549082,0.060261745,0.05060743103644587,0.052951846
0.2561056,0.26919568,0.33134928,0.11778957,0.48151228,0.15707393,0.08505464110327847,0.5181876918187691,0.14372021,0.33504975350497535,0.29545227,0.21286055,0.17849731070983865,0.15407080924424857,0.30220562,0.24995436,0.26461922646192265,0.25238687,0.22715253,0.30331156,0.5683393841003631,0.41027215,0.33667326,0.23522902,0.24873808492428512,0.55938613,0.2308427869157213,0.25759447,0.2907074,0.2692831,0.23896841433810487,0.27304277
0.06551652,0.043697216,0.21960041,0.079398006,0.72641546,0.10325222,0.06365991381959483,0.7525755752575575,0.115879804,0.16180221618022164,0.097183466,0.53873336,0.2889474173368451,0.03822434229346054,0.090518974,0.12269161,0.099559319955932,0.08492911,0.06808492,0.12026058,0.4239980254398815,0.2954635,0.22568752,0.05107177,0.03876655732599344,0.4416373,0.14499795550020445,0.053152718,0.07880972,0.06625323,0.055974373358462406,0.041870277
0.017081268,0.03742546,0.14302418,0.023641467,0.7437895,0.030634835,0.022261084335665062,0.7507864350786435,0.059390083,0.14367817436781744,0.11001237,0.5110255,0.23111492386689544,0.02483472349008341,0.05872588,0.06186057,0.05114879511487951,0.042909473,0.02267494,0.06969157,0.40349244420954666,0.2988519,0.17297816,0.026099449,0.018350960101057606,0.38252768,0.06612547338745266,0.033031143,0.027945934,0.017462123,0.045384819723089186,0.016803201
0.024996534,0.08693548,0.078106314,0.02256304,0.7489378,0.014261261,0.027706326662379602,0.6713648671364867,0.021940827,0.08333707833370783,0.12917756,0.38126397,0.1904692014281521,0.07335392440123548,0.06347851,0.051252495,0.04057254705725471,0.022801213,0.07525062,0.0633932,0.37110960226657613,0.32236165,0.14812374,0.031478103,0.015708983942539036,0.34242594,0.06625831937416807,0.07042258,0.040708695,0.009853441,0.05993479059608744,0.052933436
0.043109573,0.03760086,0.20389998,0.053341746,0.71209425,0.06680067,0.027747304664838282,0.7548338754833875,0.09162071,0.18225120822512084,0.103988394,0.5152077,0.1715117602907056,0.020761670245700217,0.07318579,0.075466104,0.061896133189613324,0.07028117,0.03466942,0.090788044,0.42981570578894235,0.29442802,0.19202156,0.034789212,0.0383774883026493,0.4101731,0.07775529222447077,0.03995312,0.039832808,0.04655681,0.04950505097030306,0.03511061
0.0915563,0.07687322,0.2575135,0.088169426,0.6614038,0.09121929,0.09210110552606635,0.7383161738316174,0.117197335,0.22342121234212123,0.16161925,0.49209946,0.2509839150590349,0.05612689636761378,0.14538173,0.124623455,0.11083438608343861,0.114930496,0.07566335,0.13704117,0.4410337764620266,0.33175963,0.24683066,0.08553951,0.08895282933716976,0.45084542,0.1540935945906405,0.09069074,0.104426004,0.10305625,0.10244385614663137,0.075219974
0.072823144,0.26162165,0.066079885,0.22315198,0.7024086,0.097139284,0.19113339146800348,0.5915579191557919,0.03868097,0.0599517289951729,0.2694477,0.28354937,0.26650609599036573,0.3428322905699374,0.0581669,0.03886548,0.04925841192584119,0.06665211,0.34763208,0.021894824,0.25988211559292695,0.46890855,0.18758872,0.08892248,0.04988420299305218,0.2171197,0.10734756926524307,0.20072311,0.068118386,0.06773141,0.17900680074040806,0.15081166
0.044926032,0.09569348,0.13608032,0.040953606,0.70729077,0.044422567,0.0539394632363678,0.6843110984311099,0.053250954,0.10983224098322411,0.14338154,0.41001493,0.20656639239398356,0.09534109572046574,0.07595706,0.06384734,0.06256135625613563,0.034649838,0.079169475,0.07683213,0.39561822373709343,0.26426414,0.114674464,0.05144085,0.016483717989023077,0.3806466,0.06941469805853018,0.081381254,0.05333998,0.0418172,0.04385783063146984,0.053342532
0.06299283,0.07282554,0.23748413,0.0632287,0.6602879,0.075334236,0.045761498745689924,0.7403874740387475,0.09655401,0.20898368089836808,0.14716057,0.4923691,0.1643803698628222,0.04977563298653798,0.097695574,0.0841424,0.07414152741415275,0.085410334,0.045751445,0.106818914,0.4458771067526264,0.29066473,0.1893078,0.060795486,0.058756443525386615,0.42376873,0.09655081034491896,0.06468881,0.07628716,0.0732736,0.08053888483233308,0.06271386
0.10558788,0.108670495,0.24058202,0.0862003,0.63989365,0.11223869,0.06606659396399564,0.6732873673287368,0.11182943,0.18263347826334783,0.16089976,0.4097524,0.22690933361456003,0.06981093418865604,0.14378445,0.13253756,0.13318318331831833,0.11613701,0.09566515,0.15973037,0.4506205270372316,0.3179208,0.20050316,0.10031483,0.09642460078547606,0.45681077,0.1403077059692294,0.104288705,0.13277015,0.111151025,0.09617645577058735,0.10197445
0.03556797,0.040830642,0.19778556,0.048211157,0.6937424,0.05758585,0.055157903309474204,0.7627151162715117,0.08759567,0.17876748787674882,0.12567858,0.5431062,0.22900933374056,0.0332200249932015,0.0862359,0.077265754,0.06310779631077963,0.062186517,0.031730942,0.084191546,0.4256046955362818,0.29184455,0.21174362,0.037290715,0.03687197921231875,0.41087866,0.08366619663338032,0.037375413,0.05438213,0.04917917,0.0599777215986633,0.021061614
0.046174467,0.18945381,0.036767244,0.100102395,0.73351467,0.040723175,0.10283575117014508,0.6180263618026363,0.010189369,0.0887491188749119,0.21468478,0.31347275,0.25684584541075073,0.22869305372158322,0.04773818,0.034716774,0.02811038381103838,0.03754974,0.23270515,0.034938768,0.31593658895619536,0.360937,0.21686418,0.06083832,0.027384915643094938,0.26893207,0.10368301463169853,0.13427278,0.054929458,0.023901816,0.1323817779429067,0.10739939
0.04089243,0.071831234,0.124382645,0.05167219,0.7811689,0.052075163,0.03143081188584872,0.7190780119078013,0.06460427,0.1198890919889092,0.12228505,0.4791897,0.2692579761554786,0.0538854932331296,0.05358555,0.0661658,0.07428680742868074,0.050111704,0.043968298,0.06644161,0.3898208633892518,0.33387196,0.13231081,0.050194465,0.03398508203910493,0.3658667,0.08324726567527342,0.054428376,0.034618128,0.011283282,0.06710734402644064,0.039115276
0.16089326,0.25817874,0.14427951,0.06420326,0.6290858,0.061740264,0.04848245090894705,0.49154780915478097,0.05102457,0.1606743460674346,0.24406621,0.17473835,0.2800356268021376,0.17811857068711426,0.19444107,0.14753385,0.15576048557604857,0.13089907,0.21232265,0.16827229,0.439405466364328,0.39201194,0.18124172,0.1716463,0.15752397945143878,0.42627937,0.20265935973406402,0.21544981,0.17240065,0.13672027,0.1716069402964164,0.20458756
0.54833317,0.58183336,0.5077466,0.24588507,0.2595232,0.29812825,0.1883345913000755,0.29145852914585296,0.23923129,0.6047222004722201,0.5768274,0.09476669,0.47904309874258594,0.3775230226513814,0.5853641,0.52309245,0.5455586545558655,0.56695986,0.5242446,0.59244865,0.7543456452607387,0.6735513,0.6201781,0.55212677,0.540524432431466,0.7450409,0.509950649004935,0.56202215,0.60011584,0.54874355,0.5288646317318779,0.55843407
0.018713288,0.103215,0.067691505,0.029165447,0.73243725,0.019738004,0.034287037057222226,0.6677024667702467,0.027094707,0.08649311364931137,0.15091199,0.39390272,0.20666185239971116,0.1075846914550815,0.06473929,0.04447373,0.02596046659604666,0.022601932,0.097131275,0.046342485,0.36731972203918334,0.31166968,0.1731267,0.033895828,0.009713031582781896,0.33323166,0.06966129703387028,0.074512936,0.038744107,0.016754162,0.07975440978526459,0.042758368
0.012592033,0.059758335,0.09943563,0.012297541,0.7405865,0.015936658,0.015686125941167556,0.7125617412561742,0.031803265,0.11680681668068167,0.12153652,0.4557669,0.2182500630950038,0.05321166319269979,0.05288686,0.04731899,0.034168533416853344,0.02703109,0.046701647,0.05758276,0.39024642341478544,0.30484748,0.1802572,0.019326668,0.005666658639999519,0.3578695,0.06323006367699363,0.044086732,0.033569925,0.0053515173,0.053111033186661986,0.020367231
0.08648092,0.28202227,0.03305143,0.22631776,0.7330461,0.085537925,0.17591662055499724,0.5830870583087059,0.03392926,0.07757542275754227,0.28935227,0.29584342,0.31088781865326914,0.35402532124151925,0.06519966,0.049610034,0.0597372359737236,0.061361127,0.3725414,0.040556267,0.25249208514952515,0.49946922,0.21672139,0.09458433,0.06268014376080862,0.22707294,0.1507243949275605,0.21001044,0.07489495,0.060917366,0.21291511277490677,0.16770324
0.020324066,0.03377775,0.18351942,0.048430026,0.69292605,0.049600646,0.045964064757843884,0.7373449737344974,0.074120715,0.12691266269126628,0.106398955,0.47188953,0.10682885640973139,0.023694784421687067,0.062334254,0.039334923,0.032966069296606934,0.04841637,0.005563885,0.08031745,0.3856745931404756,0.31086135,0.13702382,0.016815659,0.026257628575457714,0.37428805,0.054442744555725536,0.0199131,0.037872173,0.026938085,0.03633120217987213,0.020559702
0.183534,0.2004689,0.23361668,0.047076195,0.58135575,0.09161408,0.05693662341619741,0.5678320567832057,0.0887056,0.24396144439614448,0.24244583,0.24716449,0.23678481420708886,0.10172555610353337,0.23925556,0.20643418,0.19719634971963498,0.17836018,0.15312377,0.2284541,0.5121386907283214,0.3967148,0.26744905,0.17827263,0.18606594116395647,0.49407142,0.2216609078339092,0.1962237,0.22018258,0.17136268,0.17578493054709585,0.18663542
0.03822983,0.18963593,0.05298096,0.11632979,0.73969966,0.05032207,0.09730879083852745,0.6137319613731962,0.029341862,0.08338449233844923,0.20439163,0.3115432,0.26614171596850295,0.20954547257272835,0.06909723,0.03136667,0.050909282090928216,0.03150066,0.22737283,0.040748283,0.32202498932149937,0.36845827,0.18980722,0.05569955,0.03703942222236534,0.2898625,0.08081943191805681,0.1275535,0.05403225,0.024239112,0.12779862766791766,0.120321706
0.082751475,0.04360711,0.24391347,0.078510016,0.7305958,0.12276618,0.07733846464030787,0.7579210757921075,0.13324529,0.1576811257681126,0.09337574,0.5228951,0.19786811187208672,0.032325448939526935,0.089733265,0.11141785,0.08644657864465786,0.09316311,0.07508496,0.12498212,0.4213791252827475,0.25186747,0.21503323,0.051216222,0.05144051008643061,0.44645718,0.14505413549458643,0.06344784,0.07861584,0.07815482,0.06001793360107602,0.050833713
0.47560316,0.5028023,0.48269263,0.23753846,0.28914735,0.2727732,0.1657247599434856,0.35507047550704757,0.2440396,0.4812731281273129,0.5265324,0.12363726,0.3870126232207574,0.34535272072116324,0.528788,0.46500242,0.4892179489217949,0.45717895,0.43870318,0.5166565,0.6989141419348486,0.5853879,0.51820177,0.47007373,0.4684537281072237,0.6921159,0.48946905105309485,0.51798815,0.5291824,0.48732483,0.4885554593133276,0.5148975
0.06506735,0.116584875,0.1806863,0.099746436,0.70396143,0.06914015,0.06346995380819723,0.698006939800694,0.10949013,0.15629993562999359,0.15962067,0.43384397,0.20708778242526696,0.0832243049934583,0.09930529,0.08863117,0.10445067044506705,0.08539929,0.094624735,0.09936163,0.4008066640483999,0.3329831,0.15734552,0.09954726,0.07650001459000087,0.38969895,0.08972755702724429,0.09007531,0.054960907,0.07818268,0.09802022588121356,0.09921382
0.062921524,0.042667158,0.2372399,0.054666758,0.7126473,0.08441378,0.05238286014297161,0.7649849764984976,0.10718635,0.18402133840213383,0.1096089,0.52034944,0.16565196993911818,0.02488806949328417,0.081914626,0.09328353,0.06641749164174916,0.07615159,0.041823544,0.10043341,0.4323209259392556,0.25609362,0.20959446,0.041642576,0.0498582149914929,0.42175505,0.11133490886650911,0.049784265,0.066493385,0.062104527,0.05879247552754853,0.047449253
0.021220624,0.14611039,0.07488209,0.09097996,0.7016332,0.035776734,0.10914460654867639,0.6279752627975262,0.017799929,0.0692346169234617,0.17509086,0.31549647,0.15461762927705777,0.17279978036798682,0.06038884,0.020088974,0.01288106028810603,0.01793351,0.146983,0.04035736,0.31659086899545213,0.3563391,0.117115974,0.03505585,0.021490105289406317,0.26688975,0.04760662723933728,0.09369042,0.038863838,0.02253319,0.0822247249334835,0.08987156
0.03698747,0.050430268,0.16116261,0.043847173,0.72555876,0.05856484,0.029783221786993306,0.7406351140635115,0.07745659,0.14206235420623545,0.11522472,0.48732516,0.2153854629231278,0.04362920261775216,0.06040223,0.06944783,0.060505988050598807,0.042280234,0.04391914,0.07451752,0.4073270244396215,0.28002697,0.16623066,0.022905773,0.01956232717373963,0.39621174,0.05933114406688559,0.04312917,0.036084983,0.030478973,0.05533007131980428,0.021721449
0.04594943,0.037554964,0.23587763,0.08660632,0.7162234,0.10207637,0.11488184689291081,0.7642779764277976,0.11197281,0.13634572363457237,0.100828096,0.55227286,0.1905505914330355,0.05831030349861822,0.05984257,0.067623764,0.04372840437284044,0.05592244,0.037211426,0.08076197,0.38362642301758537,0.24429707,0.13956353,0.010183902,0.030955599857335994,0.38550392,0.1002931639706836,0.03215646,0.0509196,0.05586228,0.04507752070465124,0.027625535
0.26926258,0.28952304,0.2978941,0.08975783,0.5059566,0.14000629,0.0842780550566833,0.4875104887510489,0.124643415,0.3159163015916302,0.31791112,0.17709859,0.272112566326754,0.15267101916026116,0.3383766,0.29619172,0.29361652936165294,0.26703453,0.23314822,0.3196349,0.5724586343475181,0.45449197,0.34641242,0.27243245,0.278595416715725,0.5603638,0.30520632947936704,0.27567953,0.31756297,0.27698228,0.2653730359223822,0.2845564
0.038685262,0.1375669,0.04871857,0.06030777,0.7630301,0.030812934,0.050802533048151986,0.6495500249550025,0.023309812,0.09172416917241692,0.17759694,0.36279887,0.2283940037036402,0.13844115830646953,0.047640268,0.037616447,0.04723863472386347,0.03101698,0.15076119,0.044737563,0.34676862080611726,0.3519604,0.19697858,0.05241719,0.02704723362283402,0.31737834,0.11651907834809216,0.08707058,0.057326265,0.0060121045,0.11800710708042643,0.08123011
0.1134176,0.09338256,0.2840624,0.105724335,0.65034443,0.14700265,0.08966285537977133,0.7040246704024671,0.14713854,0.2195459819545982,0.13838874,0.4873956,0.15652607939156477,0.06757152405429144,0.11868006,0.13883962,0.11713401671340168,0.1253488,0.09677639,0.15070741,0.45734598744075927,0.2606188,0.22413963,0.07346047,0.09372698562361914,0.47659305,0.13497823650217633,0.08189506,0.102084644,0.12270436,0.09689336581360194,0.10756839
0.3318261,0.3482676,0.43353847,0.18069375,0.41678768,0.22172283,0.10363561621813698,0.498182909818291,0.20025688,0.40776361077636114,0.36493963,0.17761901,0.16688969001338141,0.2186282131176928,0.37939167,0.30571857,0.32483998248399826,0.3440587,0.3036806,0.367896,0.6154713969282839,0.498165,0.34956664,0.3168344,0.31492425889545556,0.61575747,0.299222570077743,0.3499696,0.35264322,0.3605315,0.32289891937393517,0.35894307
0.053894646,0.20177132,0.037826896,0.12853837,0.7630987,0.064573884,0.08451045107062707,0.6210027621002763,0.04466279,0.07136828713682872,0.21302488,0.29746348,0.24961167497670053,0.21207137272428236,0.0536829,0.053937823,0.07078934707893472,0.047902398,0.24892858,0.048127342,0.30732373843942434,0.38703877,0.15384,0.06522975,0.04089467445368047,0.29335773,0.07315879268412072,0.1520952,0.05872555,0.03671447,0.15249753914985234,0.12192345
0.026188254,0.06109161,0.118719935,0.06529829,0.7624495,0.06295173,0.06780055406803324,0.7149867714986772,0.07168834,0.08687604368760438,0.11839959,0.47693992,0.22205349332320962,0.07576805454608328,0.055099845,0.07373884,0.04364682836468284,0.04934062,0.08651584,0.055644568,0.3531156411869385,0.31196842,0.12030418,0.02985218,0.012409508744570525,0.35356936,0.058754587124541284,0.053846024,0.03396331,0.028998371,0.04492872469572348,0.034398146
0.19669867,0.046079576,0.37124357,0.25853562,0.8363054,0.30579758,0.25352187521131253,0.8137816413781642,0.29963452,0.1378702037870204,0.054239936,0.5686735,0.2805541968332518,0.11547622692857362,0.10126608,0.2258627,0.17143148714314874,0.15843341,0.2513706,0.22823231,0.3726981523618892,0.20128363,0.24805611,0.08844347,0.09208733552524014,0.47709197,0.33157196684280327,0.20012984,0.14583401,0.1869631,0.09203523552211414,0.13047743
0.17992249,0.1043322,0.35943404,0.15402073,0.6474731,0.17674087,0.12493169749590186,0.7255538725553873,0.18714544,0.27761292776129276,0.16428997,0.43405116,0.15149735908984155,0.07785749867144992,0.17832327,0.17420982,0.1587103758710376,0.18184412,0.13310242,0.20772146,0.4619620677177241,0.31000364,0.2603792,0.12406425,0.14343037860582272,0.48506144,0.2212339878766012,0.14763546,0.161815,0.18155254,0.1326083879565033,0.15495257
0.022802226,0.02420295,0.1867266,0.038855165,0.7228401,0.053502068,0.04244235254654115,0.7752047375204738,0.08180991,0.15478293547829355,0.10343556,0.5455029,0.2123095627385738,0.01618474797108488,0.06009242,0.06629939,0.04530327053032706,0.0536111,0.02072119,0.077455655,0.40677072440624346,0.289202,0.18395899,0.022539878,0.02140303128418188,0.39610022,0.0702020629797937,0.021020748,0.036566705,0.02843536,0.03613434916806095,0.014320605
0.042967327,0.15704107,0.08485013,0.10440746,0.73881453,0.052860484,0.09820804589248275,0.6432296643229665,0.039112434,0.11555178155517816,0.18762481,0.3840786,0.3059873783592427,0.18811060128663606,0.056380283,0.03498676,0.04817078481707849,0.03827648,0.19749385,0.040686436,0.34790309087418547,0.3207548,0.20342578,0.0550066,0.02693049761582986,0.3117877,0.08343634665636533,0.110422395,0.047971666,0.020755257,0.10570205634212339,0.0948264
0.10323841,0.29919127,0.034336597,0.24993283,0.7496797,0.10279758,0.20665933239955997,0.5604121560412156,0.043575734,0.08752361875236188,0.30829582,0.26411086,0.34937735096264105,0.3929909235794554,0.055776946,0.044014364,0.06405585140558515,0.07817422,0.41549885,0.03017002,0.2499435549966133,0.4702034,0.17137524,0.11185345,0.06184058371043502,0.21328242,0.13002009699799028,0.24262655,0.07286804,0.0747287,0.2157138729428324,0.18519166
0.20329142,0.039946362,0.39547816,0.32703203,0.84844667,0.3464318,0.3558635213518113,0.7898144289814429,0.33005124,0.11263979626397964,0.039686173,0.5247935,0.18556445113386708,0.163732599823956,0.036706533,0.20225833,0.14826038482603848,0.13929601,0.2603555,0.19839202,0.32710521962631317,0.13361023,0.17082159,0.07619149,0.09495832569749954,0.4329373,0.26579407342059264,0.17619848,0.10247636,0.22494408,0.08769599526175972,0.17825831
