AFP,Input,Output,Enquiry,File,Added,PDR_UFP,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Effort
0.017259372,0.0067781582,0.028173063,0.09319231,0.026062172,0.02306657,0.12990597,0.08820452,0.5763819,0.887319,0.8853913,0.068882525
0.0060782945,-0.0034616273,0.0142408125,0.06587693,0.0013044626,0.00609727,0.06549003,0.027033968,0.5960636,0.937835,0.9639206,0.018001245
0.045056038,0.020929024,0.10943274,0.05660304,0.045209337,0.0569321,0.0811521,0.13851549,0.58798194,0.93153226,0.93026966,0.12774596
0.08022896,0.046021387,0.17616947,0.13172041,0.10189406,0.118303075,0.13797754,0.3485206,0.55711794,0.90582085,0.84254676,0.3047684
0.012587204,0.009289194,-0.047460184,0.15459377,0.032553513,0.01440203,0.22608764,0.111775346,0.5819975,0.9167006,0.8640222,0.08144644
0.0016232831,-0.005769413,0.027773902,0.0053987578,0.001822859,0.008838454,0.08537171,0.015546201,0.6057522,0.9443883,0.9217475,0.008946722
-0.0015080068,-0.006783748,-0.0037802253,0.0181703,0.00824124,0.005569298,0.19096366,0.02240395,0.5897045,0.9023293,0.8405306,0.011326781
0.0018475172,0.0031348541,0.023716033,-0.0047947653,-0.008092415,0.006974442,0.06234787,0.010458559,0.621951,0.99331725,1.0079784,-0.002773359
0.021386798,0.0075085834,0.060295973,0.075511545,0.014751334,0.014051016,0.09153959,0.08973835,0.6011096,0.94738334,0.9507366,0.07642513
-0.0011616768,-0.0015275702,0.006880421,0.045308933,-0.022357378,0.004299935,0.052162938,0.00216953,0.5970565,0.9588158,0.9901039,-0.008965226
-0.0031050704,-0.009812146,0.006658843,0.0052064992,0.019388758,0.013695704,0.24344468,0.06175355,0.54887605,0.8763601,0.8898224,0.031071436
0.009660913,0.0021606218,0.019324739,0.07670459,-0.0024675839,0.0039768144,0.057527393,0.019064745,0.5993998,0.8991161,0.89265037,0.008753575
8.10381e-05,-0.004310319,0.0064031053,0.024148632,0.0062111057,0.007523302,0.10174571,0.016342916,0.593768,0.9163523,0.89655143,0.002597021
0.041032236,0.018517908,0.1518655,0.030983645,0.02894656,0.012777353,0.019554805,0.043428086,0.6114744,0.9603161,0.9568257,0.033139616
0.047750916,0.022297684,0.09975378,0.1165956,0.07025011,0.05695433,0.020886695,0.041885823,0.58089685,0.9240606,0.8990802,0.033250503
-0.0035693143,-0.0014285464,0.0011064876,-0.004706029,-0.004079085,0.005532667,0.04523719,0.002966254,0.6116818,0.9795952,0.9751949,-0.0046989466
0.0041594687,-0.0018824581,0.012521256,0.019867774,0.011762526,0.014496645,0.15625325,0.04672894,0.5909258,0.9042058,0.86066824,0.035646327
0.0012809327,0.00020465441,0.023273952,0.021104451,-0.01733433,0.0036841407,0.18249163,0.041084185,0.6059605,0.94569486,0.89906913,0.032164373
0.07826134,0.047947884,0.1531709,0.08285289,0.10159338,0.11365993,0.07613173,0.20910029,0.5497619,0.9263255,0.8635046,0.18462329
0.03385467,0.0055348575,0.08583808,0.15972117,0.044758156,0.052821387,0.010546658,0.028144004,0.57975656,0.9075654,0.90455097,0.016482886
0.030261572,0.01666636,0.047866713,0.18230684,0.01458062,0.009105448,0.15563892,0.19948308,0.6131402,0.9261662,0.9454321,0.17426711
-0.0007863045,-0.005937159,-0.01244325,-0.013341237,0.013253396,0.0055940785,0.08036423,0.017624786,0.6055839,0.96072024,0.9410371,0.0048364555
0.00080679264,0.0009960867,-0.00582683,0.0022173226,0.012538064,0.011059377,0.0763033,0.021074248,0.6043111,0.94292456,0.9360151,0.0072597642
0.0089350995,-0.00010462478,0.051096153,0.0112977065,0.00291802,0.009602126,0.03989103,0.020998502,0.6176355,0.9965906,1.0049742,0.012905
0.008904757,0.00028315745,0.030792564,0.07750487,0.011307158,0.012926081,0.11267665,0.041032083,0.5990282,0.9323722,0.96978825,0.030636106
0.014592657,0.004097551,0.05707108,0.032129854,0.018446634,0.022555843,0.027852276,0.025384737,0.60658526,0.95661056,0.9631369,0.011474473
0.012884588,0.0022672378,0.05518921,0.008617081,0.008628223,0.0074353814,0.037087105,0.020892384,0.6010256,0.9693898,0.9794254,0.014150428
0.018778313,0.017165214,-0.00888784,0.070235014,0.058833964,0.038130745,0.036917448,0.018865786,0.612205,0.89736414,0.87001115,0.010216724
0.0020782398,-0.0040132906,0.023670893,0.010484606,-0.00052058324,0.008408319,0.18247214,0.045353375,0.59284896,0.9148642,0.8633353,0.036069706
-0.005560632,-0.0014171246,0.0096090995,-0.014140729,-0.016266502,0.0031995103,0.051427778,0.002311227,0.6253284,0.9963639,0.97586286,-0.0058735157
-0.0001146812,-0.0062343776,0.006645078,0.025551848,-5.7753175e-05,0.006183544,0.16746888,0.019287245,0.5960723,0.9453707,0.9202371,0.0066752625
0.0030584396,-0.004952064,0.020527244,0.0026221648,0.012807533,0.012284791,0.018938623,0.028472425,0.6060505,0.9570564,0.97884816,0.013198873
0.0018344466,-0.0028762594,0.011419967,0.027696766,0.004772283,0.009716703,0.2217252,0.024721337,0.5856768,0.9118273,0.8540722,0.009609288
0.03673824,0.022314388,0.08810967,0.13306792,0.03138565,0.043575037,0.2379994,0.29395205,0.5742363,0.8959793,0.8309944,0.2576786
0.009277461,0.0039935857,0.026687026,0.025351796,0.003423296,0.010011032,0.07092782,0.020312471,0.61154115,0.9810051,0.98347205,0.011454839
0.004078117,0.0030597113,0.023942355,0.02345923,0.0044306275,0.007536065,0.083147496,0.021123378,0.62573314,0.9881222,0.9842443,0.010720592
0.017989907,0.014718257,0.023561336,0.0172192,0.030610941,0.018110577,0.03927548,0.03379277,0.6253775,0.987416,0.9791848,0.022211589
0.03901036,0.021477275,0.055012856,0.12678976,0.04753637,0.051150937,0.16056506,0.18379049,0.573287,0.90042853,0.8643692,0.16669889
0.01787363,0.012712855,0.016932871,0.06344488,0.015427059,0.01663771,0.12004413,0.06633685,0.59412885,0.9361961,0.90881884,0.05724952
0.001441834,-0.0034665335,0.008036654,0.0008396618,0.0152225755,0.015129849,0.011412106,0.0149327945,0.608094,0.9523325,0.9542437,0.0016503227
0.032971032,0.026536837,-0.0073100133,0.21389683,0.03685689,0.03826564,0.03832341,0.056517065,0.60619915,0.9322039,0.8833546,0.05006277
0.015020521,0.0029638708,0.0346176,0.06608225,0.017066969,0.004865011,0.11811547,0.06997413,0.59899676,0.905686,0.89666766,0.053016577
0.011649114,0.004256103,0.023424454,0.010246158,0.011878122,0.026653927,0.10046546,0.05779873,0.5952201,0.9415813,0.929264,0.04601685
0.006191712,-0.0019236114,0.03676743,0.012466088,0.008567097,0.007753011,0.110390335,0.05083903,0.6071229,0.96924686,0.95751375,0.04045182
0.00411895,0.0057919286,0.020097267,0.035979133,-0.0064947307,0.0036974587,0.10946978,0.030116448,0.612891,0.9609864,0.96089447,0.01875662
0.0045219366,0.0031030811,-0.0033065956,0.033554383,0.023714403,0.011593852,0.19974466,0.07623006,0.60207486,1.0257926,1.0230259,0.057996746
0.0024065934,0.0024421979,0.0015087891,0.009396005,0.011882551,0.017915938,0.020303063,0.015464958,0.6097286,0.9822155,0.9826774,0.0029790816
0.00023197848,-0.0046355,0.0046025626,0.032901995,0.0036590341,0.0047246255,0.15166874,0.022960631,0.5885581,0.9432087,0.91123766,0.009851655
0.002641553,0.0024012364,-0.0036518648,0.040700547,0.01608419,0.012707222,0.08907242,0.008436831,0.5976851,0.9116423,0.8921632,0.0005358667
0.03292491,0.016279925,0.06208847,0.11677127,0.042647194,0.038434446,0.014727764,0.032736547,0.5861956,0.9169592,0.89915603,0.023645818
0.013045717,0.0054113083,0.024704926,0.06530992,0.013299903,0.017951574,0.10719608,0.057480134,0.59147227,0.94456625,0.9586384,0.04190038
0.02293127,0.010129172,0.017190497,0.1266411,0.026522174,0.0127878785,0.05039944,0.03859081,0.5891882,0.9451988,0.9754695,0.024182599
0.032432556,0.018103853,0.0798424,0.036060244,0.04921379,0.039603528,0.06943858,0.10147304,0.6063374,0.9680337,0.93565136,0.090850435
0.036237195,0.021462176,0.07318953,0.1394768,0.031793732,0.040897477,0.10822652,0.15865627,0.59962904,0.9125806,0.8698452,0.14578639
0.010057691,0.00086196885,0.030564185,0.044475272,0.013420055,0.018890912,0.035814367,0.018387968,0.60889685,0.98766744,1.0193335,0.0041206633
0.0037990352,0.0007576179,0.008337339,0.020495377,0.010787558,0.0155408755,0.29670423,0.09955814,0.58069813,0.90684855,0.86161035,0.07356564
0.019044906,0.008285012,0.04943451,0.030869788,0.01690492,0.011156537,0.07572503,0.0550327,0.6104778,0.98141915,0.9975081,0.04285362
-0.0052791033,-0.0008847788,-0.009505795,0.028308883,-0.008420084,0.004300259,0.34225848,0.0066015106,0.59208244,0.885129,0.7857196,-0.010954618
0.008792738,0.0011175498,0.008266956,0.004884597,0.01940956,0.0131610725,0.11904399,0.04180605,0.60193026,0.95508003,0.947909,0.02849058
-0.0024288287,-0.005502658,0.010703646,-0.0013931133,0.00014465675,0.006559344,0.07351974,0.010778092,0.59940135,0.9736553,0.95972455,0.0044342955
-0.00036840048,-0.0076918844,0.009467514,0.024660002,-0.0076098293,0.0007186383,0.08080732,0.0040372284,0.6105472,0.9913723,0.9967975,-0.0060876324
0.026981557,0.012019515,0.07138629,0.07929239,0.025126588,0.036214236,0.063652515,0.06780761,0.5849385,0.92609084,0.9090741,0.057125386
0.06983364,0.028694697,0.12990165,0.2514563,0.09371139,0.092001006,0.037474032,0.09171531,0.5705317,0.8954804,0.8792232,0.07272555
0.027224714,0.021020379,0.03663689,0.036619447,0.043841407,0.035686653,0.055345878,0.058159374,0.60225844,0.9362147,0.8969168,0.047667142
0.017560517,0.009882923,0.020782907,0.12811501,0.012801023,0.008155366,0.096042976,0.06885907,0.6009239,0.94721186,0.92193955,0.060259297
-0.0044902423,-0.012803562,0.000101171434,0.0397253,-0.0075282045,-0.00039089844,0.19572073,0.0040439665,0.60673594,0.95946354,0.9019851,-0.0012601665
0.031900898,0.015258256,0.045827392,0.15567471,0.044366512,0.038971603,0.07488976,0.0645848,0.5799767,0.8967615,0.8784243,0.05269362
0.015326697,0.003579501,0.03978314,0.043565236,0.015550651,0.019821074,0.04574949,0.028506247,0.61175275,0.9877341,0.99702245,0.018079085
0.009350557,0.008260179,0.038873922,0.08728201,-0.014026001,0.0046067834,0.31133053,0.13058883,0.5911372,0.88178754,0.82256323,0.10667109
0.0021425085,0.0016906466,-0.0020213295,0.040230565,0.005390752,0.0032659099,0.12806362,0.03772641,0.61205053,0.96942383,0.9513466,0.026775913
0.001632425,-0.0030418858,0.011166258,0.00762552,0.007957833,0.010263696,0.13841641,0.035428107,0.59946966,0.98787266,0.9797398,0.020566672
0.008232227,0.0036137216,0.011669923,0.051477488,-0.0025224388,0.0068090055,0.060523797,0.018225094,0.6068183,0.97071004,1.0020442,0.00071673887
0.019100428,0.00828426,0.035125796,0.06081683,0.03656349,0.02941013,0.2955775,0.21150889,0.57314014,0.913366,0.9078669,0.17442757
0.0142666055,0.005223345,0.010047376,0.13506517,0.001522202,0.018793318,0.19039781,0.08880202,0.5791713,0.8846909,0.8656226,0.073345006
0.005112068,0.004427314,0.005880002,0.06756547,-0.0019901246,0.01171978,0.33214986,0.11908015,0.5741408,0.8867903,0.8463927,0.09031351
0.029843831,0.018797055,0.023637284,0.09977871,0.04350465,0.015656088,0.066630006,0.08104177,0.6197388,0.9979818,0.99267334,0.061048307
0.0031658635,-0.0012589637,0.016509749,0.010643251,0.003611518,0.011538554,0.08892424,0.010047652,0.5915142,0.9519806,0.971703,-0.003955442
0.0025294637,-0.0063514225,0.031091817,0.06388157,-0.016023379,0.0055055358,0.2096284,0.025064433,0.58887935,0.91631854,0.86318856,0.017505784
0.004449954,-0.0032364111,0.02293808,0.012543399,0.007235771,0.009860743,0.20397934,0.048628695,0.59173846,0.93360037,0.87659657,0.037468515
0.015958585,0.005764425,0.021059815,0.0720348,0.034102987,0.031689208,0.008318678,0.019169623,0.60851455,0.9559767,0.9896513,0.0022061286
-0.0056493795,-0.008006478,0.007200081,-0.002351839,0.0018213056,0.007551767,0.1600446,0.016685702,0.6097636,0.97106004,0.9309095,0.008379113
0.01558936,0.014367491,0.018117994,0.012220465,0.03787606,0.014668055,0.033834063,0.02337067,0.6254442,0.9698789,0.96693057,0.014339283
0.010141305,-0.0023221746,0.04724473,0.07936071,0.009317538,0.021120343,0.074763045,0.03972909,0.6201308,1.0129645,1.0013503,0.03380594
0.022077397,0.009962771,0.056805346,0.007542245,0.048270795,0.042559385,0.17565118,0.18796562,0.58399844,0.9009657,0.867521,0.16181085
0.014546376,0.008067992,0.030321136,0.0755229,-0.0014927574,0.013105718,0.023637054,0.020243404,0.61402696,0.94580936,0.953318,0.007221973
0.010462504,0.0067859814,0.022377033,0.053950947,-0.009581804,0.012760494,0.035988823,0.0025500087,0.61663985,1.0111532,1.0317643,-0.006664473
0.0066030845,0.0013152584,0.009743923,0.049207773,0.009300612,0.015482388,0.25484216,0.11030591,0.59031665,0.92122674,0.9086346,0.0868652
0.046368618,0.027133822,0.08206077,0.1850636,0.05484814,0.05991641,0.17274956,0.29115143,0.57530284,0.8836203,0.8319446,0.25484174
0.0076506743,0.002569193,0.017890632,0.02543458,0.021317868,0.02236492,0.33518428,0.13632463,0.5581366,0.91206944,0.86352664,0.11200397
0.012704127,0.002840411,0.021234367,0.074182995,0.018191068,0.010069275,0.049155954,0.037181325,0.6130545,0.95938694,0.9649053,0.024118934
0.02073481,0.010807931,0.04554649,0.06872963,0.030037418,0.017115692,0.18391663,0.1773781,0.6107955,0.9732542,0.99178225,0.15093447
0.021069642,0.009138174,0.043957908,0.12896894,0.0082564,0.018628016,0.119548514,0.07479727,0.6008364,0.9263289,0.9106867,0.065548524
0.018671524,-4.4036657e-05,0.0856262,0.04456289,0.009342531,0.0012285076,0.051420268,0.042438574,0.608603,0.9587544,0.95349234,0.035559885
0.005922922,0.0033878833,0.0047212,0.022179905,0.024712969,0.018287566,0.30252284,0.0532633,0.58132815,0.9319636,0.8672036,0.03070632
-0.0041580377,0.0047298446,-0.020587642,0.010774236,0.014767207,-0.010016255,0.18346912,0.047491185,0.64676726,1.0122006,1.0141281,0.032872714
0.0074486514,6.2583014e-05,0.026560016,0.018309686,0.008854035,0.01563147,0.048542295,0.024137048,0.5959774,0.9390079,0.9546283,0.016959365
0.0087714875,-3.996119e-05,0.016720302,0.019413404,0.03575826,0.018768178,0.18231612,0.12078937,0.5910465,0.95112425,0.92447644,0.0997037
0.010629253,0.006719433,0.018760175,0.07844609,-0.00918714,0.009344988,0.054050155,0.012922777,0.59294677,0.95165044,0.9692435,0.002338706
0.011700558,-0.0026522595,0.014054518,0.078362636,0.023548007,0.024237659,0.05538834,0.02632632,0.599492,0.91210425,0.8856096,0.016426297
0.005870986,0.004342407,0.020418473,0.015110299,0.00021010265,0.0045221373,0.05592263,0.016407125,0.6225388,1.0010289,1.008936,0.0077389632
-0.0033798711,-0.0077751726,0.01295241,0.014255937,-0.006959494,0.003012035,0.13466503,0.0151064675,0.5974325,0.94632447,0.9279186,0.007225963
0.008553742,-0.00231494,0.029957596,0.030645631,0.017646559,0.0127797,0.13154455,0.044965178,0.58690965,0.9499868,0.9307907,0.031886484
0.011089171,0.0031241477,0.00698773,0.038434077,0.03269077,0.014740305,0.08288485,0.044058792,0.5918976,0.9406734,0.9206998,0.028648794
0.028723752,0.025151357,-0.006158809,0.20959371,0.038970232,0.021729682,0.08126293,0.11775612,0.5924984,0.9066055,0.869821,0.10301251
0.058285967,0.041381843,0.060540203,0.14074008,0.10738249,0.08905958,0.04089464,0.06853368,0.5948289,0.87557346,0.83652025,0.05490853
0.016821958,0.015356425,0.034193028,0.047036678,0.017190525,0.018165782,0.105800584,0.072714254,0.6173315,0.95832527,0.93322307,0.062130347
-0.0009137597,0.0015633292,0.005980348,0.0074260905,-0.015855886,-0.004014939,0.061349273,0.005872324,0.6061728,0.9826472,0.9892701,-0.0009604669
-0.0016326383,-0.00636144,7.8165904e-05,0.042551972,-0.01232012,0.0033929534,0.04824621,-0.006696377,0.6126951,0.9864893,0.97617,-0.011205444
-0.0030582668,0.001895614,-0.0013348367,0.047487058,-0.021754183,-0.0023738965,0.18033268,0.007930446,0.634851,0.9725486,0.92263883,0.00608144
0.009101102,0.007451199,-0.0014131684,0.035131373,0.01782689,0.004084252,0.13775966,0.06504049,0.60538447,0.95458066,0.9676262,0.048201784
0.0076081194,0.0014465693,0.011106174,0.022616174,0.013582671,0.021695938,0.33099335,0.08896537,0.54808086,0.8627074,0.79103076,0.061269768
0.0047713793,0.0026711412,0.029115748,0.039713282,-0.005024992,0.0072199255,0.31081435,0.07655319,0.56931233,0.89272714,0.8479356,0.055054497
0.018178448,0.008022882,0.018339675,0.04604292,0.0540997,0.039785814,0.21925652,0.18149804,0.56976104,0.88263345,0.8474793,0.1516597
0.0046061906,0.00029735826,0.0032581706,0.037225865,0.0063544605,0.0107779745,0.027717035,0.006782135,0.5976206,0.92851967,0.95426685,-0.009607669
0.017690644,0.003697943,0.052647356,0.08751002,0.02800275,0.028999753,0.045468874,0.037429564,0.59157056,0.9835671,1.0001093,0.02535796
0.0123924855,0.0035765246,0.027101628,0.049862117,0.02523793,0.021933045,0.04561,0.029339949,0.5974963,0.9647775,1.0023555,0.013985183
-0.00075398944,-0.0010505803,-0.0006437842,-0.001953613,0.007658448,0.010355134,0.10010028,0.02606885,0.60920644,0.95200187,0.93410915,0.014501767
0.03854093,0.018838376,0.077871755,0.11469166,0.052008092,0.05487714,0.06431752,0.104470715,0.58930004,0.9623671,0.91834825,0.094190754
0.014284235,0.012524597,0.012387842,0.040807676,0.025990222,0.014908431,0.05777571,0.03546782,0.61917186,0.99247223,1.028309,0.017465182
0.003240332,-0.0012273826,0.02254704,0.048960667,-0.0074665546,0.010815036,0.13146666,0.041736647,0.6051105,0.91005313,0.91573334,0.030180752
0.0043506296,-0.0059219785,0.026933677,0.019422546,0.016649809,0.0035222024,0.061131187,0.04630851,0.6049173,0.94253445,0.96101934,0.02984393
0.018890798,0.0012697261,0.047978196,0.048163537,0.026223255,0.017462695,0.040995058,0.02906902,0.60120845,1.0019305,1.0263518,0.022459477
-0.0001476733,-0.0052009486,0.021969981,-0.014992055,0.004247375,0.009939222,0.11437568,0.02682891,0.6002717,0.9762909,0.9586248,0.015550192
0.024726966,0.00701651,0.059708197,0.14342418,0.01729246,0.02339922,0.043931898,0.037997007,0.59686816,0.91965044,0.91630083,0.030928396
0.0036431327,0.0047392175,0.032860477,0.0026038326,-0.00547551,0.0048942547,0.06758174,0.011451475,0.63494164,1.0129887,0.9973709,0.0009875936
0.015405607,0.005041931,0.031302407,0.046140123,0.018730737,0.015690127,0.04670454,0.041193552,0.6130717,0.97934866,0.98293954,0.031463325
0.035209954,0.026456252,0.008210756,0.26726916,0.0010748245,0.014480056,0.11932038,0.15416744,0.5947605,0.9286581,0.90038043,0.14493899
-0.0026247231,-0.008396834,-0.0012520868,0.018440112,-0.0057942495,0.004321512,0.20511608,0.01726825,0.5779635,0.9463188,0.9029345,0.0036439733
0.010716732,0.0038465708,0.04350732,0.021847777,0.0051347297,0.0155745875,0.10192716,0.041628607,0.6107271,1.0084729,0.9993804,0.03357479
0.015727974,0.010714106,0.01694268,0.042305283,0.025859747,0.010675944,0.075234964,0.05888743,0.6163714,1.008894,1.0351983,0.04232824
0.0011806237,-0.0027889274,0.0024524834,0.02184739,0.0146821365,0.004425388,0.22069386,0.052084804,0.5848855,0.9414582,0.9543329,0.031369537
0.02027247,0.009797841,0.013130285,0.14339322,0.029386912,0.02810655,0.09560576,0.08272383,0.59790146,0.90327305,0.8621226,0.06915214
0.010215281,0.00046595186,0.0077611543,0.073829025,0.032911666,0.029984191,0.052182775,0.0244534,0.60354596,0.94885045,0.9532915,0.014347516
0.026957236,0.012961831,0.04366799,0.121190175,0.05335009,0.047643065,0.055174477,0.04206466,0.6001599,0.89078987,0.8723804,0.031710863
-0.011060465,-0.008393653,-0.022764748,0.02271805,0.0019202307,0.0022643134,0.23836026,0.0019921735,0.6039059,0.89930177,0.83378464,-0.007941198
0.0060575632,0.0063525885,0.0131958015,0.016872589,0.00045118108,-0.00243913,0.01341543,0.013006987,0.6330272,1.025763,1.0663636,-0.0023731212
0.027041482,0.013989918,0.052536916,0.02861463,0.027301867,0.033998776,0.10409717,0.08814762,0.59287167,0.9240519,0.89849204,0.0799034
0.01813292,-0.00096867606,0.041120138,0.07478946,0.01780952,0.019150876,0.043468375,0.025456326,0.60106707,0.9980238,1.0202228,0.016924908
0.0050594676,0.009136334,0.015776109,0.044396125,-0.02187673,0.0022676997,0.08635329,0.014241772,0.6142478,0.97203845,0.97409785,0.0075048194
0.0073953313,0.0018749014,0.021710873,0.026956242,0.0029186048,0.012157321,0.11389448,0.033408612,0.605475,0.9785911,0.9750872,0.020568773
0.0021066521,0.0016742405,0.023472022,0.022874478,-0.022033453,0.006892653,0.094684,0.01857792,0.6082885,0.96868324,0.96060544,0.013023807
0.0038516251,0.0001221355,0.021116488,-0.019754756,0.04320479,0.028919894,0.5400398,0.27465966,0.5446061,0.9482733,0.90898913,0.21793525
0.020098766,0.026859585,-0.03264081,0.043962564,0.068283975,0.031434957,0.017920602,0.026908236,0.61646307,0.9011909,0.8517688,0.014106981
0.009107087,0.0045859776,0.0107211135,0.0661093,0.0061952323,0.008176368,0.063158,0.028429853,0.6149081,0.9874991,0.9916204,0.016344322
-0.00020970404,-0.010646125,0.015698839,0.00050298125,0.010733064,0.010070752,0.18559271,0.031253517,0.5946264,0.94030833,0.9080499,0.012191642
0.019249585,0.0050606914,0.06435458,0.01847909,0.030470805,0.018437123,0.06646161,0.063001595,0.58762693,0.9319938,0.91327375,0.0545749
0.009216894,0.0023236405,0.011709973,0.030635597,0.019172551,0.020046989,0.22915621,0.06704881,0.6001209,0.9366215,0.8566013,0.055590883
0.022187853,0.0080748275,0.04740267,0.09367871,0.016677901,0.014258843,0.047467876,0.047203764,0.5991715,0.9399161,0.93904823,0.035331048
0.0050166147,-0.0021995027,0.048007604,0.006407596,-0.009082731,0.004029371,0.05960384,0.016750297,0.62594736,1.0139182,1.0218023,0.008285109
0.017387994,0.005831253,0.061265204,0.021760248,0.0059794784,0.01601637,0.09300328,0.064648114,0.59213144,0.8995867,0.88328403,0.05063195
0.022868387,-0.006439008,0.06419426,0.149412,0.028218694,0.040171646,0.02353564,0.0151801575,0.6037177,0.9292616,0.9196831,0.00581668
0.01527494,0.00033480115,0.046948012,0.054041736,0.009694798,0.01302035,0.10528049,0.061405778,0.61083484,0.9872017,0.99626833,0.048618462
0.0039221477,-0.00330865,0.0023084413,0.03650386,0.011940701,0.0016098134,0.09533541,0.019208958,0.5957339,0.9279769,0.93691725,0.002103264
0.02904885,0.0055706017,0.0706017,0.11269132,0.036531568,0.036763087,0.04409015,0.051225327,0.6032514,0.9437748,0.9642507,0.038458265
0.010879628,0.0041613765,0.019395974,0.06449565,0.00614696,0.008429194,0.031689145,0.03241317,0.6008121,0.93498516,0.9537627,0.018857654
0.03582609,0.028856274,-0.047284234,0.3109961,0.04288972,0.0065454654,0.055853363,0.09881303,0.5896918,0.94628656,0.9141632,0.091169946
0.017929908,-0.00031558983,0.06633054,0.10916805,0.0136807095,0.03567504,0.06789393,0.038698055,0.60041654,0.946987,0.93517584,0.033381764
0.006054729,0.003256578,0.0022342205,0.050531816,0.0041892976,0.011179319,0.036922306,0.011878386,0.6030518,0.9494898,0.97510463,-0.003423614
0.0066558965,-0.0006873701,0.038014177,0.014202926,0.0009277947,0.010905614,0.112335786,0.03035838,0.6039419,0.99089277,0.9806054,0.020713514
0.009878876,-0.0071105435,0.033182897,0.02603896,0.010751504,0.010201316,0.14707167,0.02708689,0.60027266,0.9514929,0.9295474,0.015618768
0.0019313213,0.0010692012,-0.006016656,0.047035176,0.0028902534,0.0041987784,0.11891878,0.028533233,0.60181975,0.9665737,0.97351116,0.020375568
0.009356449,-0.0005723685,-0.0057492265,0.06382924,0.01481013,0.012827687,0.037732296,0.0113377515,0.61093926,0.9373205,0.9360691,-0.0045011244
0.023714025,0.0066910572,0.071065634,0.07158316,0.030327596,0.015401656,0.039889526,0.05279772,0.60426295,0.9680966,0.9869174,0.040240835
0.004486079,-0.00047082454,0.014742032,0.030694723,0.01481179,0.017788192,0.04211063,0.024673188,0.6098829,0.99245346,1.0125058,0.012299852
0.0066002365,0.005063139,0.009246897,0.031632062,0.019097801,0.00812529,0.2730567,0.08529979,0.5701469,0.9251705,0.89482176,0.06179016
0.06357801,0.03164712,0.15135084,0.16157839,0.06770337,0.079083145,0.088420294,0.19436002,0.5849377,0.91708976,0.87173015,0.17560232
0.008756113,0.0041489936,0.027514733,0.005568132,0.011118028,0.01604482,0.023813277,0.0146797225,0.59816897,0.9781867,1.0036193,0.0023390413
0.01060586,0.0033293888,0.004586395,0.11397068,0.012474941,0.01830576,0.18046348,0.0904574,0.58614886,0.9172338,0.9243456,0.072444804
0.017170481,0.0059387237,0.0418952,0.01774646,0.030929398,0.031182542,0.119942755,0.10506915,0.58422303,0.94231284,0.9043797,0.09309197
0.061212704,0.051321246,0.06453599,0.118477836,0.12212004,0.088103116,0.05239838,0.116537504,0.6005379,0.8896221,0.8132419,0.09364157
0.008438711,0.006184619,0.01946365,0.043779515,0.005120719,0.014016882,0.10376231,0.0494295,0.602931,0.95734614,0.96583027,0.03376032
-0.0013965406,-0.00788155,0.0063484125,0.021575,-0.0070169047,-0.0013779774,0.118471906,0.008385578,0.60592806,0.96938413,0.9334578,0.006349132
0.006087966,-0.0023431536,0.04578891,-0.0010959283,-0.00719646,0.009928908,0.11319342,0.037468046,0.6145973,0.99249554,0.9684233,0.030849498
0.0036497791,-0.0021292418,0.004476551,0.05257263,-0.0040068217,0.007998664,0.06711213,0.018544031,0.6098999,0.9790157,0.9837322,0.012233216
0.01933815,0.00047482178,0.054294962,0.083792955,0.03670203,0.037561852,0.09634651,0.081162594,0.61015284,0.950634,0.97032315,0.06627968
0.00026173797,-0.003965484,0.0048598275,0.019022383,-0.0132595785,0.0030077212,0.0666607,0.0131791495,0.5974585,0.9483026,0.9588415,0.0031205318
0.0013885163,-0.0041254554,0.005268343,0.033336833,-0.009120714,0.0047572777,0.21143602,0.025201986,0.5849252,0.90269315,0.83512557,0.018519845
0.014540382,0.0030659102,0.019462693,0.050146803,0.02990897,0.015972616,0.064224854,0.03974895,0.60520303,0.97134715,0.97644085,0.022906046
0.005386684,0.010013532,0.024763722,0.035468273,-0.028188027,0.011390509,0.100178406,0.0052521806,0.60954773,0.9338469,0.9051936,0.00010734098
-0.0054389797,-0.013391341,0.02249552,0.038297176,-0.0013603717,-0.0042550936,0.37350726,0.05524487,0.579321,0.94733596,0.8897584,0.030733585
0.01762987,0.014644738,0.017363328,0.015500613,0.039101474,0.03322939,0.020790596,0.023644464,0.6093458,0.9510816,0.9315888,0.011477757
0.035201572,0.014123995,0.08733635,0.09496781,0.03025314,0.033820868,0.17075586,0.23393928,0.58754003,0.90803254,0.9136972,0.2072755
0.03598625,0.016145866,0.06776358,0.19891177,0.03761862,0.048128307,0.04543325,0.050616145,0.5889777,0.8800932,0.8355282,0.04738188
0.04784948,0.01955919,0.16948916,0.15967776,0.0428177,0.06585115,0.20227046,0.38790622,0.60344326,0.93396425,0.90374845,0.35468367
0.029595789,0.008682378,0.08499694,0.0861203,0.025447238,0.039064005,0.03979303,0.04898025,0.5914382,0.91964364,0.91394955,0.03323139
0.002462931,0.0039643906,-0.008853263,0.025300227,0.0006621592,0.007383516,0.04037287,-0.004411808,0.6072271,0.97500753,0.96227974,-0.015326787
0.0036325408,-0.000672156,0.018979054,0.0018764846,0.010364514,0.015158879,0.09368499,0.0340588,0.6144925,0.995361,0.97484285,0.021611378
