data,cplx,time,stor,virt,acap,lexp,loc,Generated_Var_1,Generated_Var_3,actual
0.46848378,0.43185472,0.1302517,0.10010438,0.32845166,-0.044592556,0.48898017,0.106435195,0.44841158,0.5861737,-0.012211405
0.40888384,0.3639543,0.14333928,0.106510825,0.67903566,0.03560097,0.6239556,0.07379206,0.32344836,0.34427634,-0.09055612
0.3640968,0.46375698,0.17836913,0.22623096,0.5191251,-0.00671597,0.48814234,0.18660219,0.51479036,0.5278389,0.014380224
1.1763512,0.04955606,-0.39286828,-0.37812224,-0.12579252,0.85192645,-0.34498402,-0.038422942,1.2583866,1.5976012,-0.4497364
0.3829252,0.36616242,0.09968727,0.055937476,0.5481769,0.06454772,0.4902882,0.16247569,0.4464802,0.43576825,-0.016907401
0.4984617,0.39913803,0.12517717,0.100904875,0.32759488,-0.07032252,0.52164274,0.086272046,0.40803954,0.54319227,-0.03416217
0.71448016,0.19183409,-0.14493683,-0.123530746,0.076707825,0.4318763,-0.0043203384,0.050535478,0.7131937,0.87297547,-0.17306343
0.925874,0.054170147,-0.2964734,-0.28773636,-0.022274822,0.71810234,-0.23958975,0.0017737541,0.9537177,1.1284709,-0.29828724
0.4553286,0.33471274,0.037608813,0.032835722,0.3823425,0.15725787,0.36683503,0.10604399,0.5394939,0.5923463,-0.08674068
0.7658887,0.11850195,-0.2116107,-0.22422525,0.06184378,0.56760037,-0.095704034,0.039417677,0.78060573,0.9085828,-0.20933753
0.5820631,0.2002523,-0.09543512,-0.12488754,0.19254881,0.3413427,0.15626809,0.070428185,0.5867133,0.65703183,-0.10168994
0.5302728,0.29007882,-0.020066574,0.01875684,0.25057274,0.25532845,0.19271584,0.11642594,0.5875728,0.66102386,-0.07307852
0.72147644,0.14678477,-0.16710418,-0.15751468,0.09651281,0.46801743,-0.033830345,0.05454866,0.7613353,0.8556906,-0.19936788
0.4773099,0.37458497,0.08424128,0.070657544,0.3484039,0.09847614,0.3871844,0.14622882,0.46447635,0.5370667,-0.01711353
0.3912239,0.3927678,0.14800665,0.11694264,0.5329122,-0.006043218,0.54825544,0.1502829,0.37784427,0.4333253,-0.012205534
0.7049289,0.5694214,0.21307713,0.049319953,0.39939785,-0.2683861,0.9140891,-0.01321931,0.497168,0.870037,-0.106219746
0.52208793,0.44573873,0.14689316,0.14715092,0.44107443,-0.09997236,0.5964814,0.08831509,0.39200208,0.5101412,-0.02874031
0.8572187,0.59125876,0.19712606,-0.12126507,0.30872577,-0.39437634,1.0717419,-0.14447953,0.625614,1.0883113,-0.194677
0.42057917,0.36566973,0.12294772,0.10704443,0.47759074,0.03663428,0.49472636,0.12725012,0.30413043,0.36652383,-0.048734196
0.8839736,0.04467075,-0.2694808,-0.32626766,0.17327009,0.5747159,-0.0068910494,-0.026120817,0.93436974,0.9322461,-0.37055585
1.1216933,0.0069978386,-0.40087846,-0.4127378,-0.100544855,0.8547346,-0.3462434,-0.031170106,1.1954925,1.4890223,-0.42768
0.5338673,0.46544993,0.16875666,0.09800315,0.37447476,-0.089375,0.5791486,0.101485096,0.40050212,0.61186296,-0.044960566
0.46565172,0.36073476,0.046181217,0.07536912,0.3252899,0.1589434,0.32902062,0.152784,0.5513084,0.59033716,-0.026905902
0.41975456,0.40131283,0.09624608,0.13271353,0.42110622,0.09567017,0.39358345,0.15576057,0.46958488,0.5352722,-0.013754532
0.40306348,0.4583645,0.19491735,0.23934779,0.565637,-0.056277584,0.564628,0.15151311,0.3787032,0.47144192,0.006330423
0.53390247,0.22110471,-0.043801747,-0.05009155,0.31694087,0.25271258,0.23566295,0.08738945,0.5585825,0.56000113,-0.114253946
0.4963881,0.40064722,0.11673455,0.102595,0.3672127,0.002187795,0.4814487,0.10178896,0.37735656,0.48663694,-0.031249963
0.43051332,0.45794445,0.17635117,0.18811515,0.4438585,-0.08161613,0.5199299,0.14466804,0.45516956,0.56181496,-0.004077412
0.7653321,0.046119034,-0.23129216,-0.24619788,0.2665282,0.48273003,0.087546684,-0.012711553,0.7031098,0.65278935,-0.27380794
0.61598665,0.43121058,0.13378729,0.04445262,0.29647863,-0.15890566,0.6554847,0.026708087,0.41431743,0.6309272,-0.081122495
0.6441632,0.22460443,-0.10407428,-0.1223411,0.13906407,0.36163068,0.1202625,0.06701908,0.65252477,0.7884375,-0.12444908
0.55512553,0.3270799,0.009164199,0.0030034035,0.21612853,0.18639377,0.27935722,0.08462277,0.52356327,0.68439794,-0.087221466
0.6034816,0.24821502,-0.08342592,-0.060632706,0.15615761,0.36405596,0.08011215,0.08016298,0.6276365,0.74194103,-0.12919068
0.7032992,0.20570254,-0.14502317,-0.10368185,0.066343166,0.4625724,-0.050715968,0.05498574,0.7665314,0.9480601,-0.1788061
0.5465125,0.42526,0.0941846,0.013145797,0.30114576,0.017469637,0.5193329,0.057148546,0.47014183,0.6607291,-0.032811575
0.39424834,0.26926902,0.0487864,-0.0012710243,0.51872486,0.15662661,0.41693223,0.11891335,0.32547963,0.33397707,-0.058030047
0.5213869,0.42676133,0.14811543,0.056912497,0.31624138,-0.13619462,0.5748692,0.057094008,0.41075698,0.6221163,-0.04465323
0.5674607,0.3879484,0.09055069,-0.018489607,0.21444803,-0.013769158,0.4750248,0.008006256,0.5281029,0.7534055,-0.09597952
0.41868198,0.26992893,0.028913744,0.013392419,0.45791194,0.17924353,0.3936817,0.077143915,0.34877652,0.37413338,-0.08043761
0.6797382,0.43232697,0.12721032,-0.020281218,0.258556,-0.2106372,0.71602523,-0.021627938,0.46641135,0.73078585,-0.11369198
1.1994916,0.064129315,-0.4091012,-0.34835607,-0.12949803,0.95826256,-0.4624336,-0.009198384,1.2947905,1.626993,-0.44249043
0.45546976,0.41872382,0.10814026,0.08689583,0.30409688,-0.00424002,0.44263044,0.116760135,0.5016506,0.6419018,-0.0153042
0.8629578,0.005422786,-0.3107856,-0.34083694,0.0725694,0.65961033,-0.12569973,0.024892824,0.8207112,0.89265025,-0.2536026
0.7303966,0.18147768,-0.13896018,-0.14337169,0.0459672,0.4545408,-0.031022891,0.03785468,0.7381689,0.9229994,-0.1991576
0.6272487,0.20487098,-0.09426165,-0.089089245,0.19319454,0.33089492,0.1252941,0.057569057,0.74592,0.7735051,-0.18897235
0.50787246,0.42957413,0.115340546,0.06704878,0.34905112,-0.012642056,0.51533794,0.107344925,0.47148538,0.61510724,-0.023953535
0.5454979,0.47300488,0.17101875,0.07313489,0.37191626,-0.12997638,0.63438404,0.07520711,0.39597574,0.6409133,-0.055287503
0.5445311,0.45037472,0.14626992,0.07087403,0.32180488,-0.09996981,0.6017717,0.042956047,0.44839093,0.6690111,-0.035383247
0.41093197,0.44713122,0.14478484,0.17710787,0.47100252,0.019034605,0.47458893,0.1748763,0.50090575,0.55264026,0.0066269636
0.6348566,0.21623631,-0.08875104,-0.07716486,0.07959642,0.3602975,0.022218093,0.07164363,0.65816224,0.82814956,-0.15632412
0.50451565,0.4559517,0.15489113,0.13168286,0.3775956,-0.054588802,0.5370077,0.10256727,0.4707411,0.5941973,-0.021913826
0.5129081,0.33918393,0.011950582,0.020581521,0.30564666,0.22476646,0.289316,0.13743901,0.5490658,0.5980894,-0.04033751
0.38353086,0.34363872,0.07495445,0.037190706,0.479635,0.110133946,0.44523495,0.12056652,0.4309378,0.46507144,-0.059962355
0.7565141,0.6169233,0.22483262,0.015149005,0.41696042,-0.3423431,1.0226885,-0.035524957,0.54321456,1.003683,-0.14931151
0.63926464,0.54129016,0.19331087,0.10854552,0.42895827,-0.15933774,0.7457495,0.06980449,0.44537622,0.68361485,-0.079533435
0.5465642,0.47293526,0.15863904,0.103057645,0.39995667,-0.0769264,0.5953205,0.09845973,0.4439971,0.62719184,-0.02566491
0.81002486,0.64740855,0.24375218,-0.08297199,0.380525,-0.39043137,1.0767405,-0.08313076,0.58972347,1.0898759,-0.19274536
0.6282579,0.47015488,0.15660751,-0.02006735,0.31727636,-0.18174016,0.71825325,-0.0068621375,0.4576709,0.78838956,-0.07537941
0.7028825,0.18500882,-0.13750446,-0.12839071,0.0839358,0.42023724,0.029415146,0.044331525,0.72952324,0.9088563,-0.18430164
0.5487971,0.46520007,0.18266347,0.12675008,0.39621487,-0.11504869,0.616117,0.088875555,0.42927924,0.62609977,-0.040177323
0.3789079,0.5275951,0.24123955,0.270339,0.7264849,-0.1392637,0.74550354,0.13002735,0.36659813,0.44157922,0.0068322867
0.8060315,0.15008214,-0.21922582,-0.1915097,0.015209168,0.5943735,-0.15932801,0.031737886,0.85573405,1.0542796,-0.23639545
0.5577354,0.3656962,0.07274762,0.021646146,0.26316518,0.0037163328,0.45541307,0.048343666,0.49062806,0.65224373,-0.08202351
0.49372965,0.5134644,0.25340375,0.25296965,0.57647336,-0.13435332,0.67447865,0.13690458,0.33468992,0.52755946,-0.061322086
0.78144777,0.06554348,-0.21254301,-0.21687478,0.074388735,0.5219934,-0.0625952,0.01388974,0.77831894,0.8423753,-0.21063581
0.93733215,0.060079366,-0.34553164,-0.36696333,-0.037082374,0.72958785,-0.2451387,-0.0015261155,1.0359256,1.2203093,-0.32353768
0.30165502,0.46166092,0.2122626,0.21940476,0.6744864,-0.07279646,0.6703712,0.1343162,0.37959933,0.4040538,-0.016579367
0.56749713,0.27965745,-0.05136299,-0.067808256,0.30467677,0.27495983,0.24316841,0.102118365,0.5582975,0.6333964,-0.06916668
0.9353531,0.27932793,-0.12738118,-0.25871998,0.02457127,0.2935728,0.197682,-0.06838355,0.9374711,1.2867265,-0.30965006
0.3992865,0.4440195,0.1453129,0.18650755,0.47220153,0.027360614,0.4606023,0.18083417,0.5133309,0.5473324,0.007069625
0.6952623,0.3931017,0.08737059,-0.10088894,0.20473021,-0.1543294,0.66787386,-0.08126674,0.5875489,0.86108136,-0.15388992
0.2708518,0.50626796,0.21645018,0.22599748,0.67668056,-0.085429594,0.7217071,0.12996225,0.4168381,0.4250973,-0.017872833
0.58182347,0.4111516,0.13220198,-0.027686223,0.25278494,-0.13406937,0.60683453,-0.023368834,0.49917123,0.7565953,-0.09521679
1.0832998,0.7775651,0.27356815,0.11458041,0.57404196,-0.43350953,1.2800504,-0.0007983167,0.69857055,1.1050769,-0.1881527
0.5398917,0.29731143,-0.022609174,-0.055468768,0.30855453,0.2496771,0.28985292,0.11107995,0.5317141,0.5963336,-0.063230805
0.81399316,0.07237706,-0.24914241,-0.24875078,0.038308553,0.58299077,-0.10212305,0.015889857,0.84843993,0.9675783,-0.22610345
0.5432359,0.34529406,0.09764496,-0.012280881,0.22872046,-0.06740248,0.4738755,0.022780515,0.4358139,0.6180366,-0.08451099
0.4452128,0.44328094,0.11266057,0.10187607,0.33958673,0.003084152,0.46565497,0.12683997,0.49703985,0.60726684,-0.006683953
0.6218131,0.4605223,0.14265853,0.020288121,0.3104311,-0.2113384,0.7526088,-0.027055306,0.4890269,0.7636325,-0.09072935
0.37901175,0.42545897,0.17030007,0.18154755,0.5319277,-0.03781874,0.55803573,0.14501634,0.3425877,0.41034812,-0.012874752
0.7333172,0.54397917,0.17493433,-0.055788696,0.30788732,-0.29759637,0.92159784,-0.09136924,0.5811716,0.9501896,-0.15160367
0.503151,0.30413043,0.04722654,-0.00016887486,0.8866664,0.14492579,0.8045089,0.024689138,0.30850637,0.30529472,-0.18950501
0.4534608,0.38598615,0.06446228,0.10151275,0.3543386,0.14634944,0.33560473,0.16100697,0.52831435,0.59305125,-0.019440055
0.56622523,0.4745118,0.16228461,0.005161144,0.31169897,-0.17518914,0.7163123,-0.013618022,0.48190296,0.7777066,-0.069600634
0.62432384,0.50933385,0.18095422,0.030342586,0.3468619,-0.21048327,0.7904159,-0.008977091,0.49109405,0.79745007,-0.07670059
0.5432937,0.39069772,0.09928913,0.04295877,0.26332986,-0.07250147,0.50627047,0.042335354,0.4540864,0.61080754,-0.03840538
0.6019775,0.5136958,0.2047346,0.1377986,0.4406287,-0.17568733,0.72286284,0.105669536,0.3812058,0.6414741,-0.05258482
0.6894261,0.1407968,-0.1686106,-0.17163844,0.1725184,0.47979176,0.02281782,0.08106022,0.65611047,0.72321016,-0.14840904
0.65075004,0.4461606,0.13356575,0.03884287,0.30409336,-0.1704888,0.679621,0.012061761,0.45747897,0.68443227,-0.0904044
0.6978568,0.1920465,-0.12467856,-0.16701236,0.10845213,0.40027514,0.07274203,0.056358457,0.69553655,0.808693,-0.15988797
0.38054785,0.36887467,0.13590834,0.12417813,0.54728544,0.017080318,0.51074487,0.12375594,0.35366818,0.39528537,-0.033185102
0.5548461,0.44105488,0.15029395,0.15394995,0.48237124,-0.08377645,0.6396551,0.088399105,0.3184481,0.4972365,-0.040234573
0.689888,0.213185,-0.08461531,-0.06939359,0.09937507,0.27034956,0.13908663,0.041416872,0.6726399,0.85014087,-0.15565634
0.54627323,0.36683416,0.06906107,-0.045520753,0.20738168,0.0013015382,0.4486752,-0.0016718581,0.56407225,0.79395795,-0.10572883
0.8327821,0.12399269,-0.20029023,-0.19681868,0.04048142,0.44810846,-0.018131182,0.015237598,0.7668509,0.9185534,-0.2192412
0.3505653,0.5338241,0.21233267,0.21865189,0.70353997,-0.08582576,0.7819116,0.11483615,0.40581086,0.4688742,-0.01778578
0.60555875,0.23850566,-0.08232645,-0.21090552,0.20747064,0.23119839,0.31187755,0.003009514,0.589041,0.73227733,-0.11327497
0.67935145,0.4604336,0.09267386,-0.040385596,0.24336585,-0.19856572,0.7042327,-0.084869996,0.61159086,0.933306,-0.14131632
0.5598986,0.19642445,-0.05349849,-0.07991384,0.37579694,0.27078196,0.27461326,0.057098724,0.5098576,0.5217317,-0.14045566
0.45972022,0.3027044,0.06342237,0.03660059,0.5776684,0.11181598,0.5460522,0.04143686,0.383159,0.38772345,-0.12731776
0.608853,0.4231884,0.13428758,0.12465431,0.49919748,-0.043550823,0.6356306,0.06973734,0.29039085,0.47122228,-0.058235027
0.7852496,0.03662838,-0.2505804,-0.31680804,0.17151865,0.52434886,0.006465934,0.02076799,0.7433354,0.8272276,-0.24347934
0.54892063,0.24050684,-0.067736395,-0.04506935,0.20911616,0.30782023,0.1536395,0.10801153,0.6162904,0.6739536,-0.076157115
0.8565309,0.12386243,-0.22374597,-0.21664661,-0.03746657,0.5327342,-0.11607097,0.018162612,0.886678,1.0824028,-0.27765396
0.47334427,0.4606523,0.12968382,0.12631547,0.46319014,0.01825482,0.52649105,0.14756586,0.48710606,0.59775376,-0.005214162
0.8204175,0.56455994,0.16027239,-0.15257835,0.25367898,-0.3621093,0.98295844,-0.14963327,0.65356666,1.1079426,-0.21255767
0.7212962,0.5296701,0.19798282,0.11325937,0.43771994,-0.20505828,0.80440724,0.07744273,0.37277317,0.70355487,-0.0791137
0.56086063,0.48075938,0.19048539,0.1573433,0.43504304,-0.14760762,0.65766037,0.100894995,0.36402607,0.5902786,-0.038970813
0.54637563,0.34570014,0.092727266,-0.017554276,0.22249743,-0.043578435,0.45444918,0.025223695,0.48125023,0.65901285,-0.084731676
0.59144443,0.2232902,-0.092536084,-0.055743963,0.17074248,0.32320514,0.08866435,0.09329973,0.68755573,0.76479816,-0.11889825
0.5414496,0.26095432,-0.03894695,-0.021101601,0.22994062,0.28746393,0.17067923,0.10271503,0.5522997,0.6222682,-0.087929614
1.3369013,-0.0072397515,-0.5150437,-0.48726517,-0.16000912,1.0724357,-0.5115615,-0.050195105,1.4823658,1.810837,-0.52264464
0.514939,0.48525465,0.17661992,0.10897297,0.45473972,-0.09699253,0.6274376,0.12712508,0.38949746,0.569056,-0.04086124
1.1098444,0.036405873,-0.34528458,-0.3217198,-0.055504948,0.7188393,-0.23054451,-0.040228598,1.1146445,1.303518,-0.3816094
1.1737137,-0.006074287,-0.435459,-0.43389118,-0.11619902,0.95084274,-0.41568503,-0.03354504,1.2294397,1.4731708,-0.4247606
0.66089755,0.13529655,-0.13566363,-0.14034632,0.18139896,0.43391868,0.044800222,0.061721116,0.63272005,0.6754752,-0.14720574
0.5680705,0.2816462,-0.051398598,-0.011998564,0.19706132,0.27473938,0.14883524,0.106076516,0.6382417,0.7389331,-0.098614566
0.7687143,0.20584059,-0.12804255,-0.13712172,0.020755954,0.3734097,0.023413122,0.03432363,0.77702266,1.0256248,-0.238478
0.68527603,0.07760615,-0.16605744,-0.20394859,0.31249154,0.42614105,0.13695623,0.017203832,0.594489,0.57479197,-0.20251033
0.5021122,0.5254027,0.24911785,0.22176458,0.79042554,-0.15030444,0.8937026,0.09754289,0.23308547,0.3821079,-0.07752273
0.4007587,0.34948474,0.100036345,0.10158192,0.48223588,0.079698846,0.431478,0.14166369,0.45830014,0.46780634,-0.043903567
0.48666888,0.42621285,0.15504783,0.11611244,0.34342983,-0.07345431,0.5143997,0.09529918,0.4236176,0.59641945,-0.03318552
0.5260113,0.382374,0.110538974,0.014102392,0.29679102,-0.09812929,0.54222584,0.029585877,0.44767186,0.6785498,-0.06561855
0.5040295,0.4340511,0.12648289,0.084352925,0.3077067,-0.081561,0.5316256,0.06863505,0.45769683,0.6138861,-0.025277697
0.5153991,0.46832544,0.12657209,0.07420177,0.37747058,-0.048534878,0.5580044,0.10546467,0.5004035,0.6636175,-0.011674017
0.5177904,0.42674565,0.14504316,0.101395555,0.3602924,-0.07975746,0.5436226,0.097751245,0.40873063,0.5840305,-0.034543604
0.5966123,0.17524739,-0.10441255,-0.15615593,0.26099843,0.32626605,0.1941987,0.07157331,0.6040148,0.6650963,-0.12328423
0.829378,0.041840665,-0.2540837,-0.28133002,0.06425207,0.6101694,-0.121636,0.013179794,0.8132401,0.89062005,-0.25236937
0.49052685,0.45510656,0.106513895,0.08154805,0.37043214,0.009892103,0.5002358,0.11465086,0.509974,0.6405306,-0.0042451546
0.41173607,0.4465267,0.1436789,0.17959532,0.47181165,0.023601916,0.4737796,0.17469482,0.49804968,0.5482008,0.0022784546
0.76253116,0.29552358,-0.002870001,-0.16831554,0.11645771,-0.056077547,0.47955707,-0.06997538,0.70065445,0.95334804,-0.2156884
0.5115454,0.42841905,0.10668965,0.073680595,0.29395306,-0.055157606,0.5135375,0.06366561,0.49587888,0.64981246,-0.026841678
0.41161993,0.43067622,0.18024683,0.21061885,0.48484424,-0.005414062,0.47746965,0.15832184,0.3833096,0.47159994,-0.009132616
0.50602144,0.36465532,0.057626385,0.022785682,0.24186587,0.07400682,0.38787115,0.07531058,0.54772526,0.700484,-0.053583868
0.41764316,0.3283814,0.03896547,0.042367406,0.35218823,0.1537386,0.35275805,0.101917416,0.4449895,0.50962347,-0.06050647
0.6292275,0.31049556,0.0016789436,-0.15239038,0.15518016,0.047892388,0.38921952,-0.04042279,0.66438067,0.90053797,-0.15679345
0.5838471,0.505293,0.19744489,0.1783355,0.47896224,-0.17696616,0.6945466,0.092795245,0.4406116,0.6199702,-0.048770092
0.6035964,0.4619869,0.17004025,0.034403764,0.3195124,-0.18354812,0.70118046,-0.0026988015,0.46290737,0.722165,-0.08367539
0.45942903,0.408387,0.11557017,0.1285406,0.41736245,-0.008812979,0.49460483,0.12298993,0.45249844,0.5436615,-0.015084945
0.5662406,0.43959743,0.14505571,0.066075765,0.3225708,-0.134495,0.609198,0.045362152,0.43214408,0.66715014,-0.056399815
0.49568698,0.4793434,0.1284805,0.12083268,0.52047336,0.011875014,0.5726139,0.15321985,0.4681601,0.5751239,-0.0426526
0.5898586,0.4697302,0.1648044,0.028593246,0.32084113,-0.23057137,0.7464695,-0.006498227,0.46026295,0.7601772,-0.08585105
0.5604877,0.32521203,0.0036178455,-0.015242837,0.18854585,0.12814938,0.3136502,0.04361149,0.6109213,0.7926855,-0.084348
0.6396227,0.5392671,0.20717481,0.06493617,0.38801694,-0.2202263,0.81147456,0.018868301,0.46481532,0.80111784,-0.099308886
0.50867313,0.42957115,0.14697658,0.038767584,0.2921794,-0.106224746,0.5548228,0.04216789,0.41956675,0.6604631,-0.031954043
0.43976906,0.26279348,0.012580764,0.004055083,0.43864962,0.18502122,0.40430528,0.058140114,0.41530138,0.43040353,-0.10993526
0.87183034,0.15022197,-0.19941488,-0.21374282,-0.029674917,0.51424193,-0.124302596,0.008355543,0.90174204,1.1733786,-0.33601475
0.47596076,0.41003168,0.08075038,0.08713571,0.3500476,0.0844652,0.404997,0.14576215,0.5029613,0.6108128,-0.01475919
0.3776586,0.5010343,0.18377489,0.15073338,0.5901209,-0.05498697,0.6988429,0.114638634,0.49326855,0.46640414,-0.00848452
0.3240614,0.38763273,0.1412451,0.17609286,0.5245242,0.017098095,0.4911021,0.15055075,0.40735453,0.4294697,-0.004119076
0.674445,0.1980568,-0.13988578,-0.12526558,0.08759485,0.44468194,-0.005763769,0.05617609,0.71658546,0.86622554,-0.16503379
0.6781402,0.19359508,-0.14246589,-0.13552411,0.09683895,0.45335695,0.0039305687,0.059180595,0.7083002,0.8392292,-0.15353882
0.7428019,0.537974,0.19582775,0.123157315,0.45158437,-0.21636239,0.80705607,0.051338956,0.4349411,0.740703,-0.073114045
0.41788977,0.3598842,0.05893781,0.055333287,0.41227406,0.105072975,0.43256426,0.10525401,0.5063853,0.5417103,-0.06597393
0.43815312,0.42102498,0.08897832,0.11910985,0.39197344,0.099387325,0.39673093,0.17029412,0.52305555,0.5834313,-0.007110797
0.48661175,0.43502748,0.15338671,0.1278886,0.35870227,-0.088891834,0.52935004,0.09896852,0.40059087,0.5689211,-0.023130715
0.50844693,0.24887006,-0.029072352,-0.030703306,0.37016124,0.26275942,0.2653285,0.12588163,0.4810465,0.5311883,-0.063174255
0.35461804,0.38414383,0.1598534,0.13393071,0.65277445,-0.009018159,0.6300311,0.1170241,0.35034594,0.36529493,-0.053289242
0.57798684,0.2586401,-0.028013624,-0.033586845,0.24357638,0.12564172,0.31500795,0.05903673,0.45648867,0.5655894,-0.08868634
0.5039395,0.4172687,0.093171574,0.03263386,0.27973184,0.019295208,0.45869702,0.07048078,0.4991689,0.6751343,-0.023249306
0.3997944,0.4666835,0.17518222,0.17199802,0.5201744,-0.04846877,0.5711863,0.16668317,0.45633566,0.514184,0.012352996
0.38930684,0.40744996,0.14946836,0.103649534,0.71840763,0.012849106,0.6870569,0.10228051,0.3620254,0.38153407,-0.10320712
0.44214562,0.3900085,0.08184264,0.12075614,0.3931438,0.14223163,0.3417536,0.15757895,0.5238426,0.5723434,-0.02496609
0.5178794,0.19631368,-0.041807428,-0.08129777,0.39777842,0.25736263,0.30284512,0.07820874,0.41922438,0.43982503,-0.06994795
0.35312077,0.3737991,0.13627395,0.058982853,0.660964,0.051089153,0.6321597,0.13355674,0.3566159,0.3617944,-0.062298812
0.4372029,0.46445113,0.15401652,0.16706139,0.4603515,-0.041985583,0.5320843,0.15030026,0.50079113,0.59646344,0.00693392
0.46572745,0.40411854,0.15059382,0.12081929,0.45160443,-0.033194147,0.53021634,0.1423615,0.31616384,0.44720238,-0.052186586
0.34762484,0.44559366,0.15998948,0.16689782,0.53398305,-0.023426374,0.5647093,0.14970267,0.40876704,0.448645,-0.0043864697
0.52946854,0.43317658,0.1500131,0.03650366,0.31009373,-0.10800471,0.56154084,0.06298706,0.40170455,0.6496377,-0.04382228
0.5601289,0.2530087,-0.04540308,-0.08546138,0.23317266,0.25313884,0.22531307,0.09730519,0.5550523,0.6386755,-0.06914548
0.60353935,0.3889761,0.060871027,-0.076985165,0.15687843,0.0093027735,0.4170707,0.003919444,0.5794692,0.7992579,-0.11619379
0.33609158,0.45140105,0.16853774,0.18988657,0.54270947,-0.019083884,0.54869807,0.16736624,0.4567515,0.4878198,0.0064262524
0.40312454,0.41915148,0.12150407,0.17191231,0.43532255,0.07296548,0.40099564,0.17438392,0.5258582,0.5544932,-0.0014361814
0.5935718,0.45688903,0.1626195,0.014129989,0.310108,-0.19915074,0.7091713,-0.011356711,0.46032846,0.73702025,-0.07711499
0.3560573,0.46902543,0.17025983,0.17983162,0.5496603,-0.01913587,0.5676168,0.17411123,0.47201318,0.516314,0.005639501
0.29681754,0.42728347,0.16484222,0.15733911,0.6488358,-0.009272397,0.68923426,0.09637741,0.3510804,0.3887127,-0.06087143
0.563892,0.19104254,-0.08365274,-0.115374625,0.3339066,0.304757,0.27700597,0.052178912,0.5686429,0.6300036,-0.18327919
0.5545098,0.29799283,-0.04249361,-0.008808374,0.21211958,0.31010163,0.14166747,0.11348165,0.6112559,0.7131705,-0.08170868
0.48763984,0.2208359,-0.01650197,-0.021448009,0.41984752,0.26435742,0.2993682,0.092495196,0.4070319,0.40578097,-0.068491675
0.6391317,0.5189754,0.19002344,0.121673964,0.40478924,-0.16810557,0.7308781,0.07981143,0.38431498,0.6380112,-0.08104799
0.47280803,0.376113,0.08849124,0.08751411,0.28247482,-0.008848443,0.42290503,0.0863827,0.4683377,0.62817895,-0.029203847
0.7449482,0.13762869,-0.17387801,-0.22196665,0.055586778,0.47284356,0.00094816834,0.01073606,0.76641655,0.9330219,-0.20783278
0.44265816,0.4073012,0.10911743,0.122482665,0.3420894,0.0028054547,0.43323502,0.124235556,0.47453153,0.5579714,-0.0054479316
0.73702776,0.16035047,-0.17082164,-0.15772896,0.049126886,0.48876762,-0.04789266,0.0416286,0.7806398,0.95840263,-0.20329347
0.45284596,0.3942312,0.0840532,0.10881701,0.3920255,0.13343334,0.3612215,0.16277634,0.5453291,0.58065474,-0.016827084
0.7484007,0.10729514,-0.2286776,-0.2510391,0.13724704,0.5273762,-0.02019909,0.047577098,0.74671215,0.8044739,-0.24482325
0.7393739,0.17333001,-0.15605557,-0.15009841,0.01511471,0.44106692,-0.030914202,0.04872571,0.75759465,0.92805606,-0.21056527
1.1100941,0.05577028,-0.3714384,-0.33851698,-0.1069645,0.8406095,-0.37210694,-0.011871349,1.1739855,1.4438777,-0.39683795
0.46825647,0.39330858,0.09591267,0.11072254,0.34531012,0.026034992,0.42238122,0.11425099,0.4464363,0.5404359,-0.016839877
0.4148819,0.41597593,0.100432515,0.1218065,0.45053294,0.07683037,0.44455093,0.16828641,0.4807463,0.54041857,-0.004734032
0.7354348,0.35109448,-0.0057166293,-0.17170523,0.09956303,-0.02252606,0.48303315,-0.07826218,0.7342686,0.9966699,-0.22657576
0.6137316,0.24051721,-0.09456942,-0.07636164,0.1619505,0.319559,0.10183228,0.076571375,0.66268903,0.7582628,-0.13890824
0.6359937,0.43491298,0.1399984,0.029491078,0.30429918,-0.18835713,0.69251025,0.0041922005,0.44533178,0.69381607,-0.08957224
0.56725013,0.44932276,0.15962017,0.051169973,0.31510285,-0.15739986,0.6365386,0.04412511,0.40191233,0.64616966,-0.07235924
0.5277745,0.46809006,0.14938387,0.11636891,0.41602695,-0.066048786,0.5770957,0.11130293,0.44617933,0.61977243,-0.02037441
1.2497635,0.08584674,-0.36124358,-0.46686006,-0.12631854,0.6928119,-0.16618022,-0.11017598,1.3536742,1.73011,-0.52892536
0.48221415,0.31582072,0.039904147,0.033923805,0.41125464,0.14502561,0.3872658,0.08780077,0.59799415,0.6143633,-0.12380103
0.783532,0.15716106,-0.2004123,-0.21064815,0.06960933,0.5114649,-0.011324026,0.04064744,0.770401,0.925312,-0.2294552
0.39362547,0.4316194,0.13364036,0.16960281,0.45152315,0.050202258,0.43497375,0.17400153,0.51240945,0.5479022,-0.00047130138
0.8391988,0.11000907,-0.24860501,-0.25672525,0.014060415,0.62565494,-0.14888889,0.027705148,0.8623387,1.0329139,-0.24789241
0.6222804,0.39223963,0.097439036,-0.057864934,0.19554198,-0.13919331,0.6147269,-0.043289497,0.546551,0.79627156,-0.11866263
0.44106308,0.5457623,0.2623679,0.270424,0.787689,-0.1680519,0.8461001,0.11032548,0.28578767,0.41222417,-0.028527625
0.7830042,0.19508973,-0.11816815,-0.20250985,0.019122578,0.2918659,0.09488451,-0.023979256,0.83157784,1.0336869,-0.26307636
1.0310042,0.25771916,-0.1727058,-0.3129349,-0.040451437,0.2967936,0.18152359,-0.106537744,1.0991008,1.4215086,-0.38664708
