size_D,duration_D,har,dba,ifc,nlan,telonuse,t02,t03,t05,t06,t13,t14,effort_D
0.17639108,0.113215595,0.075873494,0.044007838,0.04050115205011521,0.2319928368007163,0.6265205,0.15820652,0.03866812213318778,0.10330188619811317,0.257899065473944,0.036553862193231736,0.109606504,0.2488326449299587
0.28063297,0.20907962,0.20197546,0.06423879,0.2180308618030862,0.2539314346068565,0.54074,0.31340504,0.18861933113806686,0.2460717747643065,0.268414516104871,0.1416307784978467,0.297355,0.32457991947479514
0.16047618,0.07113291,0.4178049,0.13191396,0.2085627808562781,0.43514008648599134,0.78029996,0.47080618,0.2312811668718833,0.3260712795642768,0.5280037816802269,0.32089664925379896,0.21156013,0.13269593796175627
0.07710786,0.0877024,0.27947348,0.048033357,0.1285754828575483,0.22897951710204828,0.67312187,0.40738183,0.2564749143525085,0.16893096013585762,0.4002385240143114,0.2516640550998433,0.13127637,0.12112817126769028
0.11321289,0.13519809,0.29781896,0.12752056,0.18396119839611985,0.2676493232350677,0.64441687,0.45803374,0.2799607520039248,0.2430495745829745,0.41552748493164915,0.31175287870517276,0.24125594,0.15275780916546855
0.17855963,0.16234957,0.15481746,0.051858366,0.12259076225907622,0.3471454652854534,0.634996,0.32952142,0.24814719518528047,0.2773717766423066,0.3480632508837951,0.11496335689780142,0.13080382,0.2521231651273899
0.25762293,0.12191379,0.2850654,0.12507421,0.1790772579077258,0.4734293926570607,0.7240405,0.3036582,0.12420423757957623,0.33505812010348723,0.45034238702054324,0.14439398866363934,0.24033749,0.25952519557151177
0.18476346,0.10468671,0.3552168,0.18747646,0.19464813946481396,0.40263785973621397,0.7457387,0.40271848,0.14002622599737738,0.3124160987449659,0.4948528696911722,0.2709251762555106,0.22621721,0.17144773028686383
0.19878668,0.16009495,0.21157402,0.06815511,0.15976391597639159,0.38022312197768776,0.6548272,0.33536005,0.19349487065051293,0.28292568697554127,0.38665912319954737,0.167458900047534,0.1787042,0.2519879151192749
0.18519238,0.16222598,0.1773625,0.053506434,0.1694046769404677,0.2534978146502185,0.58621013,0.32955724,0.2581049241895076,0.18458338107500286,0.3369882902192974,0.06453907887234474,0.15353978,0.24178691450721487
0.13290484,0.12337039,0.06731713,0.08018547,0.029652627965262798,0.19562317043768296,0.6092979,0.20631206,0.13660727633927236,0.09501186570071195,0.26257278575436716,0.05330980319858819,0.07776296,0.220478683228721
0.3339198,0.253723,0.23096073,0.104344726,0.25603490560349057,0.299459310054069,0.5174669,0.3267827,0.25030804496919545,0.3154805489288329,0.2769578866174732,0.19044704142682248,0.35597914,0.3786393227183594
0.4373329,0.42772138,0.20125383,0.2632808,0.3287295128729513,0.20736235926376406,0.39289314,0.24958277,0.32889842711015727,0.3929475735768544,0.10205059612303577,0.28422941705376503,0.2619952,0.4713602282816137
0.13350968,0.09460655,0.10271299,0.0483765,0.02475813247581325,0.19726467027353295,0.6398351,0.20748407,0.11461173353882664,0.09787065587223936,0.2757802765468166,0.11555356693321402,0.08408028,0.20536839232210355
0.10516217,0.112348154,0.28928214,0.09021616,0.17721574772157478,0.26764092323590766,0.677829,0.35654998,0.24493521550647843,0.1675827300549638,0.38078376284702575,0.20577497234649836,0.12129563,0.11851850111111008
0.16251594,0.12646559,0.14417613,0.094451785,0.08388782338878235,0.27085671291432867,0.64005446,0.26935625,0.12328679767132023,0.166478349988701,0.3325547199532832,0.10061133603668017,0.1125375,0.21833945310036718
0.12118894,0.12358343,0.14912802,0.06781119,0.11146409114640911,0.21633072836692713,0.6157539,0.3563757,0.26476252352374763,0.1333122879987373,0.3392812803568768,0.09299022557941354,0.07744211,0.18229669093780146
0.07598524,0.06134091,0.28598207,0.096518815,0.10533966053396607,0.2121170387882961,0.6958218,0.44324487,0.2395809360419064,0.1341135880468153,0.4075150244509015,0.26430375585822535,0.15858346,0.09136382548182953
0.41467264,0.13159889,0.777565,0.38353294,0.4177274217727422,0.8905385409461458,0.9247795,0.57619077,0.22236586776341322,0.7198829431929766,0.8458266207495974,0.43604822616289357,0.48463655,0.30936993856219636
0.14893156,0.1328133,0.15613103,0.07195181,0.13051091305109133,0.19025200097479988,0.5999797,0.3337657,0.23628795637120437,0.12954488777269327,0.31001241860074513,0.07031089421865365,0.11887032,0.20052101203126074
0.30872437,0.29789892,0.1817776,0.12296569,0.25286238528623856,0.3253190174680982,0.5301387,0.27225894,0.25732470426752957,0.35891797153507826,0.24130097447805848,0.18169642090178525,0.24026424,0.37560846253650776
0.2951263,0.1611248,0.404365,0.115258574,0.24658905465890546,0.5698308430169157,0.73997855,0.32832903,0.13739536626046336,0.4388093063285584,0.5115364306921859,0.23282291396937485,0.2641167,0.2909411974564719
0.23351428,0.12238909,0.19563991,0.08553684,0.10558242655824265,0.3937103906289609,0.69677824,0.17447263,0.040615615938438404,0.21685470301128218,0.35313370118802206,0.05006987300419238,0.13467777,0.26686154601169276
0.25735635,0.22154593,0.30377555,0.112202406,0.3040645104064511,0.32940986705901326,0.55519664,0.50716823,0.3923574007642599,0.3366556401993384,0.3876063432563806,0.1920840815250449,0.3225543,0.31600575896034555
0.31030452,0.3713692,0.36234587,0.32618654,0.43215954321595434,0.20836858916314108,0.42630553,0.48692328,0.5483763851623614,0.34853639091218347,0.2995969879758193,0.36150344169020654,0.279158,0.34037300042238
0.30002168,0.26976925,0.1669758,0.13165182,0.2261167126116713,0.20817474918252507,0.48098624,0.27238142,0.2637938936206106,0.23435862406151745,0.21036255262175316,0.1457139387428363,0.24493879,0.3584217615053057
0.190715,0.11375901,0.15217274,0.103235126,0.07490251249025125,0.33539530646046933,0.6812694,0.19911736,0.07736530226346977,0.17300973038058384,0.3465947707956863,0.07013363420801806,0.09681636,0.24161631449697887
0.14198816,0.13750255,0.07671106,0.08269298,0.04861557986155799,0.19987108001289197,0.59955823,0.22728926,0.14493183550681643,0.10545680632740839,0.26354576581274597,0.062194410731664644,0.08016819,0.22431027345861643
0.25135008,0.11488432,0.2881986,0.13272,0.14151863415186344,0.4664601233539876,0.73620826,0.173397,0.0506390279360972,0.25930411555824695,0.41965046517902793,0.1107745866464752,0.16200048,0.26501484590089075
0.26267532,0.21783325,0.11044514,0.034875154,0.12430308243030826,0.2223465477653452,0.53398764,0.15314269,0.13496910650308933,0.20644868238692096,0.18505597110335825,0.12923628775417728,0.17802429,0.3293245897594754
0.1335242,0.08106361,0.0998618,0.060227275,0.029540124954012495,0.22590810740918926,0.660699,0.18659222,0.1009691259030874,0.07919764975185899,0.30152924809175485,0.04504657070279425,0.06950879,0.17101262026075723
0.20681277,0.19586843,0.14585769,0.076187134,0.13700328370032838,0.27490273250972674,0.5891036,0.27956444,0.17616148238385174,0.23977859438671567,0.28983081738984906,0.17739404064364245,0.2101382,0.29403271764196304
0.20898688,0.14940049,0.17124176,0.07891899,0.1277905527790553,0.35026981497301846,0.6475956,0.28217834,0.13249586675041333,0.23689122421347344,0.34901012094060724,0.1089742265384536,0.16662562,0.2547136652828199
0.16026604,0.12438343,0.26381308,0.07512045,0.14609949460994948,0.3237525476247452,0.66764706,0.3496132,0.21459758854024114,0.25852461551147693,0.39442517366551044,0.23676098420565905,0.17731738,0.18262346095740767
0.2843026,0.16653472,0.23090321,0.10220224,0.1768712876871288,0.3417035658296434,0.61327463,0.2416395,0.12169139383086061,0.2555718553343113,0.3256839195410352,0.20852031251121875,0.4532616,0.3222936193376172
0.1458272,0.14502245,0.18855977,0.07568252,0.13437376343737634,0.2223714377628562,0.6130375,0.2998224,0.19903029009697096,0.1695158601709516,0.3196938791816328,0.1884617913077075,0.1361388,0.1969541718172503
0.24638113,0.17777534,0.24214166,0.07837713,0.18829254882925492,0.4258361074163893,0.656643,0.2887569,0.12559874744012525,0.2950523677031421,0.36409964184597854,0.1621830597309836,0.27175254,0.30856908851414533
0.1718092,0.10399178,0.37021375,0.13703,0.19566665956666596,0.4172560182743981,0.74184114,0.32060182,0.16689465331053466,0.2629532957771978,0.47722628863357736,0.2222958933377536,0.1629107,0.16868416012104961
0.34646243,0.19885257,0.3823858,0.1451168,0.3283044128304413,0.5786765821323417,0.6839332,0.4230662,0.2327220467277953,0.5234933314096,0.5013528800811727,0.3468070808084249,0.49533403,0.3490785609447137
0.18651894,0.1042625,0.2747174,0.14552909,0.14477108447710846,0.38871928112807186,0.72326183,0.32082087,0.12910498708950127,0.26092179565530776,0.44149472648968363,0.1669362300161738,0.16230875,0.1937717916263075
0.156656,0.14062193,0.16143751,0.057098866,0.10328696032869604,0.300414829958517,0.63684857,0.2941249,0.19740964025903596,0.22252537335152242,0.31401081884064913,0.12280762736845766,0.11011833,0.23050201383012084
0.16811801,0.12523757,0.069844484,0.06569457,0.041795168179516826,0.22707434729256526,0.6098455,0.21039939,0.09448897055110293,0.11625132697507963,0.2630744757844686,0.061504665690279944,0.13695449,0.25877211552632695
0.31189573,0.12006826,0.63540554,0.23690951,0.3706330770633077,0.7371869262813073,0.8471911,0.55429083,0.22796053720394627,0.6119171767150305,0.7421746145304768,0.43132349587940977,0.4393555,0.27327651639659095
0.30416662,0.11485095,0.6236484,0.21366215,0.35999863599986365,0.713654868634513,0.8417175,0.55451757,0.23738062626193734,0.5995697359741842,0.7117935427076125,0.4465127867907672,0.4285937,0.25966237557974253
0.34161946,0.15356445,0.49863833,0.19028443,0.2678454467845447,0.6867778813222118,0.80648774,0.27341825,0.08830829616917038,0.4937926296275578,0.5735083344105001,0.25805003548300215,0.33288473,0.3370887802253268
0.16964808,0.15042795,0.11604929,0.07434565,0.11666817666681768,0.20785604921439507,0.5826653,0.30990976,0.21733266826673314,0.1626046697562802,0.29868914792134893,0.09116352146981128,0.15951395,0.2410777644646659
0.16212606,0.16846693,0.067114174,0.07305741,0.06398589039858905,0.16666686333331365,0.56668806,0.18721491,0.1592584640741536,0.1073136964388218,0.2205765532345932,0.060547833632870016,0.049205363,0.24262526455751587
0.10526012,0.13782746,0.18879437,0.10053563,0.11622147162214716,0.23381637661836233,0.63453066,0.21696806,0.21399087860091215,0.107824716469483,0.3049425182965511,0.12659115759546946,0.095363915,0.15722501943350117
0.16854799,0.17585889,0.17909396,0.06947571,0.14213745421374543,0.26775905322409466,0.59253263,0.34433866,0.2618996538100346,0.20496673229800394,0.33830567029834024,0.12424755745485346,0.1127646,0.23212805392768326
0.35588703,0.3441652,0.138098,0.17759687,0.22346138234613824,0.14893451510654848,0.4199814,0.16151571,0.2609318539068146,0.24160094449605668,0.09390830063449804,0.17214985032899102,0.14977056,0.39540829372449765
0.19371857,0.18820176,0.005693406,0.038591087,0.02393579739357974,0.13541121645887833,0.53988445,0.04728967,0.07167690283230971,0.05784413547064813,0.12034063722043824,0.0018947125136827509,0.0,0.2800746768044806
0.07567059,0.04616373,0.33455807,0.102315545,0.1299961029996103,0.22584492741550724,0.7138187,0.49178988,0.2662255733774426,0.12964186777851208,0.4547111672826701,0.27136184628171084,0.17147821,0.07675189460511368
0.1865423,0.12177588,0.11012423,0.08578515,0.061334258133425815,0.2933859506614049,0.64703435,0.179842,0.06819909318009068,0.1383921283035277,0.3051073183064391,0.05426276025576562,0.12866646,0.26131407567884457
0.13903178,0.15467551,0.16558617,0.10704094,0.12407903240790324,0.23039798696020128,0.6069129,0.325163,0.21681571831842816,0.18962849137770948,0.335028250101695,0.1685720801143248,0.16216916,0.20758306245498376
0.19604729,0.13716938,0.2503023,0.026811123,0.18570856857085688,0.30167629983237,0.6288691,0.35945994,0.2310224768977523,0.2719782763186966,0.34963586097815164,0.1906491014389461,0.23004645,0.2208239132494348
0.5120513,0.41080412,0.32425022,0.27849853,0.41317971131797115,0.42442883755711625,0.4590937,0.15445387,0.25514853448514657,0.5206466312387978,0.23997494439849668,0.3047862182871731,0.5885259,0.5777968346678101
0.35534543,0.3897507,0.34492964,0.2703961,0.392429179242918,0.24905603509439647,0.4293902,0.43746644,0.4773786522621347,0.3772729226363754,0.2654358859261532,0.30655743839344635,0.24478346,0.39561422373685345
0.19746214,0.13800472,0.08482784,0.046515286,0.06836206683620669,0.23747276625272334,0.5995581,0.20165735,0.08907937109206289,0.1373738382424303,0.25911177554670656,0.07601404456084268,0.20900482,0.27787466667248
0.11949302,0.08548252,0.17273623,0.01913935,0.06358817635881764,0.24788787521121244,0.6614864,0.2445274,0.15894587410541258,0.15594560935673657,0.3211084192665052,0.1330515779830947,0.11760712,0.18362751101765068
0.25456974,0.24433398,0.2737472,0.13151234,0.28060477806047784,0.3436954856304514,0.55338484,0.4235763,0.3777161622283838,0.3071445384286723,0.3695422621725358,0.17281140036868403,0.27727365,0.324084599445076
0.14296913,0.15275225,0.2025274,0.11086154,0.1377311737731174,0.24806158519384144,0.6124687,0.38907427,0.2409300259069974,0.20385308223118495,0.3643810918628655,0.20243568214614094,0.18353361,0.1976976818618609
0.24745125,0.19786197,0.28856176,0.1371029,0.2651724765172477,0.3335042266495773,0.59454244,0.41300768,0.28484219151578083,0.3001888580113315,0.39191975351518527,0.267460066047604,0.31393307,0.264232565853954
0.15295674,0.14445493,0.16885209,0.07793349,0.1196140469614047,0.2778440422155958,0.6264651,0.29726052,0.18614341138565885,0.1903086414185185,0.34459366067561964,0.14538819872329192,0.12902951,0.2140514528430872
0.16333082,0.12328072,0.11851835,0.09143466,0.06244028224402823,0.2702074329792567,0.64375067,0.2293886,0.101450579854942,0.1396734483804069,0.30970145858208753,0.06613666396819984,0.09013432,0.22812233368734003
0.1823731,0.21454638,0.17172337,0.085758865,0.1896183989618399,0.21912409808759017,0.5498622,0.3047213,0.30720662927933706,0.16935701016142063,0.28656448719386923,0.06604677796280668,0.06875408,0.2563600953816057
0.18662736,0.079619795,0.4904672,0.11815739,0.2499954049995405,0.49027055097294486,0.7789589,0.5118213,0.30526601947339804,0.43796464627787884,0.5816473348988401,0.40159210409552626,0.29902261,0.1603043196182592
0.13913903,0.09427524,0.19606799,0.063970864,0.08583707458370747,0.2799887420011258,0.67841905,0.30755723,0.18334777166522284,0.18189631091377867,0.3526215211572913,0.1375432682525961,0.09580439,0.1717215703032942
0.10979603,0.07066447,0.15693009,0.030263722,0.03797868379786838,0.22598699740130027,0.66890395,0.23712426,0.10641144935885506,0.1054267963256078,0.3206426192385572,0.13713187822791267,0.078145325,0.17703651062219067
0.31984407,0.18067569,0.47423184,0.19767922,0.3127732312773231,0.6582790341720965,0.7622966,0.53372675,0.2797584520241548,0.5650727339043641,0.58346133500768,0.34352388061143285,0.39453918,0.3064147983848879
0.2793641,0.287588,0.2464022,0.18758571,0.296167969616797,0.2601170239882976,0.49493596,0.3763414,0.402118429788157,0.28384221703053303,0.29482473768948425,0.20641757238505434,0.23993409,0.3307228898433734
0.32353708,0.31286708,0.32848382,0.17521,0.3402785140278514,0.35588296441170353,0.5177456,0.4332505,0.3907771609222839,0.4249894854993691,0.3460852207651132,0.28531231711873906,0.35752797,0.38713182322790946
0.4249062,0.3741276,0.1512227,0.19316262,0.25136302513630254,0.16274932372506762,0.3893264,0.064941525,0.2103576189642381,0.25355626521337593,0.054201651252099074,0.1948282216896933,0.24044645,0.4658900779534047
0.27848864,0.16016188,0.28327084,0.12454146,0.18338589833858984,0.5045149995485,0.70324826,0.19286376,0.09509178049082194,0.3020212181212731,0.40505960430357624,0.10301739618104377,0.22569692,0.3192507791550468
0.08134568,0.08314774,0.2032466,0.091020405,0.0810845281084528,0.19671192032880797,0.6633041,0.36174303,0.21355337864466212,0.11416727685003662,0.3637600218256013,0.1895494013729641,0.11833334,0.12701708762102526
0.13802063,0.09048741,0.29318845,0.04472947,0.10330147633014763,0.3101338989866101,0.69608617,0.31936926,0.14780132521986747,0.2229055933743356,0.384371783062307,0.2673735760424146,0.1567015,0.17852365071141907
0.3240246,0.16981664,0.45084864,0.15076178,0.31303877130387714,0.6642671335732866,0.76023847,0.46313328,0.2223185377681462,0.5502134930128096,0.568382534102952,0.3118339987100399,0.36374414,0.3348711900922714
0.1903072,0.10126771,0.2368077,0.16982126,0.12034718203471821,0.3627999637200036,0.71969616,0.30032194,0.09499868050013194,0.2190297931417876,0.43133100587986034,0.1228342133700528,0.13540673,0.1935983516159011
0.20497057,0.2272377,0.42972803,0.25728446,0.40205110020511003,0.297201970279803,0.5686347,0.70676774,0.5696689430331057,0.34795245087714705,0.493394399603664,0.260048415602905,0.31038672,0.23533448412006905
0.17747498,0.15614986,0.16684562,0.05688423,0.13336949333694936,0.2887913911208609,0.615846,0.3205436,0.21386093861390612,0.2222640033358402,0.329976099798566,0.14789080887344852,0.14478004,0.22916665374999923
0.25082868,0.14464043,0.38690358,0.08776146,0.25528002552800255,0.5866326113367388,0.756143,0.3660714,0.15433920456607952,0.4473848568430914,0.5019805301188319,0.2460256347615381,0.2431038,0.30015377800922666
0.15981416,0.1012388,0.1409387,0.028015018,0.0684630668463067,0.19456668054333195,0.6266683,0.18077558,0.09768556523144346,0.11150015069000904,0.277305266638316,0.08451867507112051,0.12699395,0.19003446140206767
0.17291987,0.15828788,0.36708987,0.18263423,0.24187850418785045,0.36539181346081867,0.66875446,0.55486125,0.29609752039024795,0.3411174004670441,0.4917633795058028,0.35354366121261965,0.3164009,0.17913351074801065
0.27073747,0.10664414,0.48364908,0.15816897,0.2534940253494025,0.5849373415062659,0.7964095,0.40992612,0.17918212208178777,0.4662367279742037,0.577727534663652,0.3477087808625269,0.3390398,0.23095261385715685
0.3753771,0.37580544,0.22678477,0.21923041,0.3105795310579531,0.18638114136188585,0.40581393,0.21164364,0.3203406879659312,0.29630459777827584,0.14025493841529632,0.28510393710623627,0.24791783,0.4128279247696755
0.261115,0.14287592,0.27886623,0.09861064,0.20126908012690803,0.4735922926407707,0.6970884,0.33151907,0.15617589438241056,0.3745292024717522,0.431825065909504,0.18225808093548485,0.2717067,0.28343611700616705
0.34394285,0.33975777,0.25263107,0.1999262,0.3136788013678801,0.17313021268697873,0.42909288,0.3274144,0.3836429616357038,0.3027412481644749,0.18404784104287047,0.2719165863149952,0.2069534,0.3593641715618503
0.196528,0.15646844,0.23340732,0.087967455,0.18770502877050288,0.33783193621680635,0.6357724,0.40144926,0.2544199745580025,0.27905221674313296,0.3759581125574868,0.17958284077497044,0.21658117,0.23557949413476967
0.2216965,0.16417019,0.38380527,0.12847435,0.25405489540548953,0.4338386266161373,0.6816971,0.55904394,0.297349930265007,0.3868465632107938,0.5197620311857218,0.3434776206086572,0.2842036,0.20354452221267136
0.15830342,0.1485526,0.27659994,0.14514095,0.18578456857845685,0.3223760977623902,0.65309656,0.44265836,0.24409372559062742,0.272136716328203,0.42465045547902736,0.25838388550303315,0.2338677,0.18744498124669887
0.28769845,0.1865163,0.18050408,0.100972295,0.1783538978353898,0.32852383714761624,0.5810674,0.27491271,0.1105393089460691,0.278502366710142,0.3136574188194451,0.17579652054779124,0.43448734,0.35211929112715745
0.2715058,0.13472044,0.30208755,0.16026258,0.18461279846127987,0.514276388572361,0.74048346,0.32125962,0.15174196482580352,0.3575330014519801,0.4665442979926579,0.15103346906200815,0.21082777,0.2734637764078266
0.20897385,0.22876948,0.1537646,0.056394458,0.17374221737422177,0.22829185717081427,0.5500731,0.24131346,0.20667112933288706,0.21972806318368382,0.2542939352576361,0.15636570938194255,0.11487514,0.27479426648765604
0.10135503,0.11225932,0.26515782,0.054961383,0.15359024535902455,0.25787273421272655,0.65080374,0.42701346,0.2749241725075827,0.20218821213129276,0.398078883884733,0.23756946425416786,0.16061306,0.14531712871902772
0.8042914,0.7787201,0.48328167,0.78433704,0.695922469592247,0.2100100889989911,0.13841859,0.4021979,0.7157928284207171,0.7435763946145837,0.0819449949166997,0.7306977438418647,0.6256354,0.7611805056708303
0.17012711,0.12773855,0.0791921,0.04510045,0.03738984873898488,0.21755195824480417,0.60745686,0.20020169,0.1015557248444275,0.13220486793229208,0.24395507463730448,0.07038528422311705,0.11686993,0.25346656520799393
0.10034466,0.09464687,0.20632571,0.025473118,0.07480055748005575,0.1687485731251427,0.64096963,0.26933473,0.19444026055597394,0.13012666780760007,0.2913292774797566,0.22422732345363944,0.087317884,0.16149049968942997
0.13647696,0.10557896,0.34537202,0.08467358,0.2264876226487623,0.37531836246816375,0.71566194,0.4441983,0.23485714651428533,0.3005569780334187,0.4950648797038928,0.29095549745732985,0.20120007,0.15217572913054375
0.19162431,0.20011535,0.44061357,0.121895075,0.2863475686347569,0.34682359531764045,0.6305947,0.57365483,0.33582478641752134,0.3829711929782716,0.5101462306087738,0.4701983582119015,0.3916816,0.19884906193094373
0.19316961,0.16198604,0.108276844,0.03989315,0.10762666076266608,0.20557267944273203,0.57018435,0.2798807,0.18643744135625584,0.14736697884201874,0.25347734520864074,0.05101466306087979,0.1127882,0.2638617358317042
0.28341627,0.10252003,0.64470506,0.21008813,0.3674131067413107,0.700344669965533,0.85265726,0.6323562,0.25101364489863554,0.5968736358124181,0.7484969449098168,0.4687332781239967,0.3926593,0.2203513932210836
0.21880972,0.123939544,0.21113455,0.09114653,0.11704598170459818,0.404568989543101,0.70038587,0.2045067,0.06502582949741705,0.23577542414652544,0.3745534024732042,0.08649451018967061,0.1315062,0.2499580149974809
0.1952097,0.13898912,0.28400928,0.09173733,0.17621313762131377,0.38541474145852583,0.67775834,0.4439786,0.2443791755620824,0.33601608016096485,0.4183137050988223,0.22020091321205482,0.1840285,0.2221370733282244
0.3167171,0.33728272,0.2699771,0.24439132,0.3313124331312433,0.1707690229230977,0.43815798,0.42583185,0.43353788664621135,0.3105431986325919,0.216763883005833,0.28151078689064724,0.22992206,0.3395363003721781
0.19296837,0.13727461,0.20791364,0.10677534,0.12106935210693522,0.3406124959387504,0.66713405,0.2969373,0.13666503633349636,0.2202627132157628,0.37645522258731334,0.12825692769541566,0.13587159,0.21444602286676137
0.17166784,0.15848412,0.14974624,0.053898513,0.1091540569154057,0.2744121325587867,0.6141248,0.29806232,0.16605730339426966,0.1960092917605575,0.31032474861948495,0.1350504281030257,0.15055239,0.2485241849114511
0.37308928,0.5472335,0.39578158,0.66545415,0.5293156529315654,0.06848065315193468,0.3004369,0.4833582,0.70729379927062,0.3652894219173653,0.21556386293383178,0.49887342993240585,0.3087393,0.3906297934377876
0.1714021,0.114162676,0.17316353,0.113766134,0.08103618810361882,0.2916449008355099,0.6729566,0.26956326,0.10888444311155569,0.18074463084467784,0.3569967414198045,0.12103689726221384,0.11811572,0.20594693235681596
0.25919268,0.10024023,0.5132203,0.16053396,0.28480088848008883,0.6177055382294461,0.81737745,0.46516365,0.18846119115388085,0.47571154854269293,0.6220357373221442,0.3278479796708788,0.28839993,0.22718545363112722
0.16534004,0.11464001,0.17863363,0.045333505,0.08889142888914289,0.3096977190302281,0.6636588,0.26299244,0.1809238019076198,0.20568628234117695,0.3431582705894962,0.12444729346683761,0.10542041,0.2150262729015764
0.26371816,0.074903905,0.50374514,0.259278,0.24851798485179852,0.5868719813128018,0.8480737,0.3708421,0.12631021736897824,0.3867584732055084,0.6205913772354827,0.3026310981578659,0.25728565,0.2121821627309298
0.14753172,0.08693982,0.24392873,0.042066455,0.09970984997098499,0.31148306885169313,0.6879539,0.23739773,0.14666967533303246,0.21248729274923758,0.3631227817873669,0.17874433072465987,0.1651017,0.18400401104024067
0.3034096,0.2453545,0.22639436,0.119972885,0.25267737526773754,0.34477313552268646,0.55691653,0.30422807,0.23982453601754639,0.335126300107578,0.3088846385330783,0.1961338017680281,0.37514848,0.3683451621007098
0.17204332,0.13211158,0.08021051,0.060955167,0.04867235486723549,0.22978417702158227,0.602024,0.20733148,0.11464072853592715,0.1284298077057885,0.2600346356020781,0.09373719062423144,0.18537933,0.271067966264078
0.15800697,0.15588109,0.12780273,0.058487594,0.09682772568277256,0.25809757419024254,0.6078533,0.25474513,0.17632453236754675,0.1666020899961254,0.2916288574977315,0.10813773648826419,0.11780959,0.23735576424134586
0.4714852,0.3543657,0.2743318,0.18174428,0.35844195584419564,0.36722233327776665,0.46644163,0.24870557,0.24619275538072444,0.46329834779790086,0.2502893350173601,0.28781941726916505,0.51489663,0.5011179700670783
0.2976549,0.22442439,0.17118001,0.0590145,0.1783321378332138,0.31436451856354813,0.55814064,0.20573324,0.12788943721105625,0.25891151553469094,0.25384631523077894,0.17749632064977924,0.2956378,0.3541582412494945
0.16168907,0.121637985,0.1288951,0.07335627,0.057570105757010576,0.28590032140996785,0.65517044,0.18277329,0.09529637047036295,0.1387916883275013,0.31225027873501676,0.051390053083403185,0.05896187,0.22674776360486582
0.17976812,0.14061701,0.14402413,0.059214532,0.10212655021265503,0.30480906951909303,0.6319434,0.27892506,0.17611865238813476,0.20815534248932055,0.3295424797725488,0.10019374601162477,0.13924307,0.23609147416548845
0.216854,0.15031338,0.4004938,0.17669255,0.26655268665526866,0.49326165067383493,0.7173588,0.5319858,0.28835773116422686,0.4459892767593566,0.5307671718460304,0.3333187899991274,0.29228747,0.21512998290779897
0.452693,0.46517077,0.16662931,0.30305833,0.31354749135474913,0.12399593260040673,0.33159414,0.18759489,0.34865903513409646,0.34617748077064886,0.046396466783788004,0.30307145818428755,0.21297795,0.48692462921547774
0.1626685,0.14965528,0.08938384,0.06835145,0.08325708832570883,0.23791169620883035,0.5972162,0.26377147,0.18845809115419088,0.1396547683792861,0.2894880973692858,0.04098630245917815,0.093054,0.25131754507905274
0.15403318,0.15705952,0.36674905,0.11069226,0.2787203778720378,0.31258341874165807,0.6402042,0.5374791,0.3433691256630874,0.3033257881995473,0.46213957772837466,0.2758821365529282,0.24815679,0.16814388008863282
0.24793896,0.12548018,0.28176254,0.22040617,0.14501880450188046,0.42898715710128427,0.7249242,0.30439603,0.09696393030360696,0.2828545769712746,0.45802982748178966,0.15596390935783455,0.23321825,0.24090419445425168
0.14611955,0.11663665,0.0702821,0.0998103,0.032485101248510125,0.23603327639667235,0.6283529,0.18897194,0.10845975915402407,0.09537068572224115,0.2851570371094222,0.042856397571383854,0.10354012,0.23698423421905407
0.23459518,0.12750357,0.18747544,0.095760286,0.10826851082685109,0.3466738653326134,0.66755974,0.23650837,0.044146025585397444,0.2259713535582812,0.35673512140410735,0.09347349960840999,0.21990108,0.27309101638546096
0.16067445,0.16199481,0.19654584,0.0543108,0.12118647711864772,0.2512967348703265,0.6120574,0.30195433,0.2589391541060846,0.2476827048609623,0.3080634184838051,0.24116189446971367,0.13866508,0.22540129352407762
0.13362986,0.13395487,0.10309291,0.08251709,0.06661484666148466,0.200242289975771,0.604574,0.25013483,0.1711472428852757,0.11315459678927581,0.2857420571445234,0.06978387418703245,0.08936435,0.20451074227064456
0.22552064,0.16449572,0.13880914,0.07776523,0.12493495249349525,0.301570919842908,0.6068756,0.2900244,0.10958375404162458,0.23630352417821146,0.31688018901281134,0.1408732084523925,0.29070884,0.3112154786729287
0.19671632,0.20585051,0.04675579,0.064694345,0.0796294879629488,0.14717598528240147,0.53069055,0.15687346,0.13981224601877537,0.12137988728279324,0.17053577023214622,0.07023656421419386,0.08295524,0.2752252365135142
0.20869401,0.17825578,0.27199572,0.049212873,0.19992659999266,0.39597752040224793,0.6483657,0.43377668,0.27189112281088773,0.37290772237446335,0.39959874397592465,0.2518031151081869,0.201873,0.2467838148070289
0.05855578,0.05307927,0.29947078,0.19406569,0.1396573039657304,0.19588969041103094,0.7138269,0.49919242,0.29508817049118297,0.06856990411419425,0.4677273880636433,0.20912422254745336,0.13563854,0.035831422149885335
0.19209704,0.20553598,0.09483135,0.054469883,0.11207894620789463,0.15501801449819855,0.53780276,0.2044015,0.20323807967619203,0.1334126080047565,0.18656402119384127,0.10214162612849757,0.07250041,0.2515050950903057
0.37672144,0.2793117,0.31001252,0.07040447,0.3255730325573033,0.43051995694800427,0.55953056,0.31442738,0.22596329740367024,0.43461575607694536,0.3516119910967195,0.29210527752631665,0.40153414,0.3931255535875332
