ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Effort
0.511674,0.24152106,0.30224556,0.14669418880165133,0.4130812,0.16454083,0.30586216,0.25381148,0.17807955,0.53268206,0.09224893,0.034854345,0.39603677,0.15374680922480854,0.09941298,0.11245747
0.24603167,0.12784271,0.2191132,0.19637195178231712,0.21318074,0.104762994,0.3444001,0.18044004,0.14664982,0.41457388,0.08317069,0.05019069,0.57947457,0.20491735229504116,0.042299382,0.043422982
0.26831126,0.28090757,0.3271897,0.2561671553700293,0.26739115,0.17534472,0.7150622,0.37630746,0.114155516,0.38026005,0.05566892,0.031275213,0.5667586,0.4977834298670058,0.16047567,0.14451538
0.6044273,0.14476997,0.25699413,0.1895376113722567,0.18921706,0.11148945,0.24532452,0.21045408,0.11547211,0.46611884,0.1587102,0.026443508,0.53765035,0.1428136585688195,0.09384751,0.09080151
0.3854648,0.08618444,0.2052409,0.16693462001607723,0.21227914,0.045582302,0.27879596,0.163469,0.088983044,0.4144606,0.28338367,0.01826179,0.5466268,0.20883907253034434,0.06750813,0.056016937
0.13390177,0.14546533,0.21493948,0.24250492455029546,0.22602785,0.089353874,0.3583953,0.18534362,0.14642636,0.39341477,0.10456511,0.026442539,0.62477845,0.21334962280097736,0.05614268,0.06248611
0.6518469,0.12813406,0.14228082,0.2728459363707562,0.16488293,0.11563493,0.3937816,0.20541613,0.07698012,0.43631154,0.29002374,0.028813934,0.35493898,0.10399624623977478,0.08249585,0.08470766
0.1916925,0.12483078,0.22748224,0.15131944907916695,0.23388368,0.110373594,0.31182918,0.2172975,0.07417794,0.4246972,0.19523872,0.022849793,0.50011694,0.12854698771281928,0.05892964,0.06763226
0.4491319,0.20205681,0.27849025,0.17612729056763743,0.34146345,0.1486187,0.23298311,0.24076098,0.15905842,0.4362238,0.112116195,0.020581441,0.48603246,0.1346148680768921,0.100288644,0.107983604
0.23192878,0.21003596,0.26758596,0.20758563245513795,0.30484834,0.17378359,0.26006556,0.21974248,0.18656848,0.41889197,0.07619043,0.026847515,0.5657681,0.18462745107764708,0.07819421,0.08580805
0.35815042,0.59955746,0.60412693,0.32768906966134415,0.51528585,0.573401,0.28391388,0.74354094,0.056298006,0.52012426,0.13187252,0.033403493,0.17814234,0.32034341922060516,0.311295,0.31666175
0.2582295,0.13458309,0.26636654,0.23234677394080647,0.1964891,0.08056074,0.17244205,0.13350974,0.22586256,0.44931656,0.0817015,0.018011864,0.513041,0.10830251049815062,0.03351564,0.029158833
0.5689177,0.15364493,0.17830673,0.23110519386631162,0.1779873,0.1517427,0.23302424,0.17615475,0.13040762,0.39679933,0.4916068,0.0118315015,0.49262953,0.26491548589492914,0.18055238,0.16995454
0.15802544,0.1166496,0.17500621,0.17857261071435665,0.22215039,0.14643477,0.31866598,0.20191681,0.08193478,0.41312662,0.10378202,0.026357897,0.50906116,0.163878599832716,0.028616913,0.04419489
0.4483515,0.17072652,0.22536598,0.2915604874936293,0.14136384,0.11630801,0.29464686,0.18190183,0.1670514,0.43064135,0.36517897,0.02312159,0.46635395,0.14743425884605552,0.15932581,0.15360296
0.39335304,0.2565605,0.34750313,0.2519766851186011,0.19192165,0.13151464,0.4005024,0.16427404,0.31469068,0.38602313,0.029894125,0.0488948,0.62707555,0.4100505246030315,0.038112745,0.04143907
0.35193622,0.29241404,0.32559347,0.385400883124053,0.22488794,0.2166922,0.21519163,0.2742055,0.23045498,0.39557487,0.062265612,0.026251804,0.57713556,0.23800395428023727,0.10071728,0.105339736
0.23618051,0.16765106,0.1737527,0.2529616551776993,0.25060093,0.1767922,0.31355217,0.20810896,0.14049807,0.45579997,0.10745435,0.023685714,0.5195655,0.3004443180266591,0.0895202,0.10512398
0.3648073,0.20876586,0.05096162,0.53820683229241,0.23110178,0.20996398,0.20676497,0.15608323,0.26117837,0.6501024,0.10952617,0.039214358,0.32234082,0.2569193654151619,0.112454906,0.1399987
0.41898495,0.13749449,0.21883886,0.24208447452506848,0.20273544,0.09883193,0.33372778,0.17591126,0.1576096,0.6133702,0.29178977,0.027466552,0.12352219,0.4896560893793654,0.1266367,0.1327776
0.056046657,0.14299046,0.25405318,0.20227335213640113,0.22843945,0.10385544,0.46314812,0.26489806,0.06379612,0.5124364,0.2275001,0.03938581,0.27617517,0.2974032378441943,0.12812793,0.14036751
0.46393287,0.13225313,0.26355624,0.23771220426273226,0.16315283,0.07922287,0.26832283,0.22078541,0.09285879,0.37599984,0.0956106,0.037493885,0.55293787,0.11760335705620142,0.043893926,0.045418683
0.15950425,0.24705195,0.27777016,0.41526549491592973,0.13289878,0.21532379,0.30455992,0.24449505,0.23257983,0.47786567,0.14113818,0.029385362,0.36186036,0.1630102897806174,0.16958608,0.16427366
0.667248,0.18619128,0.23193216,0.3680131220807873,0.18060675,0.076783426,0.35474285,0.25510412,0.10819511,0.5342765,0.24183059,0.030017503,0.41272584,0.09656216579372995,0.13600501,0.14225237
0.32067925,0.3117874,0.3012915,0.550105483006329,0.3438517,0.14571504,0.12987982,0.3956071,0.12628248,0.6376846,0.22962898,0.04131356,0.24782065,0.5844757950685477,0.27152318,0.301707
0.21700662,0.30815715,0.3146901,0.1407863884471833,0.41375104,0.31860054,0.36721313,0.36055464,0.103009425,0.5226606,0.104961924,0.04204712,0.4093072,0.30379271822756315,0.13762088,0.16061841
0.48643517,0.19468722,0.17390774,0.38924145335448723,0.19323151,0.1413241,0.33194637,0.24090284,0.13096233,0.53245616,0.13953695,0.03038456,0.42837593,0.10117248607034916,0.12701547,0.14853963
0.39388227,0.27721268,0.36720788,0.3112290686737441,0.26180634,0.17670424,0.26795292,0.18963587,0.35538667,0.55442595,0.07731991,0.029320946,0.35591242,0.2919978975198739,0.09898391,0.10511288
0.16326119,0.18411689,0.20398259,0.3086096185165771,0.20894577,0.19386812,0.2496816,0.20364982,0.17593136,0.4426775,0.09799267,0.028166303,0.49501994,0.24730681483840888,0.07635267,0.08450273
0.5044564,0.1818972,0.27839562,0.2127090227625414,0.25657997,0.103623435,0.39393032,0.29429194,0.063799456,0.49310702,0.22461657,0.020221697,0.26724404,0.40574469434468163,0.121639505,0.1230306
0.09161862,0.092266664,0.31491068,0.09380999562859973,0.13673355,0.09459069,0.23112287,0.10537082,0.19492081,0.46658033,0.2545242,0.046676505,0.3734362,0.36719649203178956,0.0820283,0.07919009
0.33574194,0.13920206,0.25366014,0.2147490928849456,0.18945615,0.09029316,0.24783699,0.17491019,0.15564361,0.4355957,0.08463637,0.02534003,0.5801499,0.1622261097335666,0.04435933,0.0529302
0.124162376,0.114129856,0.19161457,0.20573426234405576,0.20863676,0.10928175,0.351596,0.19732265,0.0957938,0.4088715,0.18487613,0.033881262,0.66190183,0.2492367749542065,0.05612944,0.065074965
0.24864514,0.17809425,0.22981507,0.1998669619920177,0.27691242,0.17886046,0.25176826,0.22658229,0.13392954,0.4288499,0.07935796,0.02182127,0.5202144,0.20459355227561313,0.06908592,0.078093395
0.52297235,0.28751928,0.16555771,0.6650145399008723,0.14585072,0.2098243,0.4857011,0.3727864,0.12709685,0.5931316,0.39966044,0.02385736,0.3398612,0.2187748931264936,0.39349386,0.3918928
0.29897177,0.1682965,0.20154932,0.2681069860864192,0.24313664,0.11998135,0.21527164,0.12889239,0.23509687,0.5132138,0.22908899,0.025255471,0.39500228,0.20981682258900936,0.1434343,0.15579194
0.13428445,0.117628396,0.20571505,0.20154614209276853,0.26497608,0.069223784,0.32333276,0.13397153,0.19081208,0.55212694,0.17846896,0.01920558,0.25663668,0.14456886867413213,0.075875536,0.080878004
0.3011915,0.22790663,0.3398315,0.28619085717145143,0.07734206,0.18726209,0.25882187,0.18960227,0.25423965,0.51938754,0.29497644,0.033306986,0.45691398,0.1964216317852979,0.20645064,0.20431262
0.3660028,0.09751159,0.1951501,0.20714317242859034,0.1933368,0.046666477,0.29033315,0.15123181,0.10794529,0.4770187,0.2173652,0.022707187,0.38940534,0.1916021514961291,0.080209896,0.08495793
0.10952459,0.2050884,0.30595353,0.15377377922642677,0.22267985,0.24961343,0.2845474,0.27149746,0.124856964,0.461657,0.40047625,0.037966404,0.43953648,0.39211010352660625,0.2724327,0.2725692
0.4845783,0.17190756,0.18398207,0.18435233106113985,0.3569739,0.1364943,0.3371812,0.19283871,0.16198102,0.49975288,0.20738298,0.030566623,0.46960294,0.1923765615425937,0.09197603,0.10371661
0.15553689,0.19983529,0.2951395,0.23196013391760803,0.27456078,0.12317771,0.22102949,0.18363479,0.23414972,0.4386657,0.21954888,0.018487414,0.51284754,0.15181565910893954,0.13846226,0.14266297
0.26812488,0.1109778,0.17055702,0.17819309069158545,0.23088992,0.14208725,0.2719756,0.19674836,0.08755441,0.43176794,0.2635222,0.019162524,0.3943445,0.12901768774106126,0.08033927,0.07640392
0.5858645,0.26351145,0.30694968,0.40079032404741943,0.26302624,0.12235214,0.39421383,0.37726665,0.05948728,0.5441099,0.3403818,0.014023025,0.23605265,0.37503545250212716,0.28294158,0.2867543
0.42777473,0.37813133,0.20965013,0.8586540115192408,0.021924183,0.21734141,0.46077096,0.3078494,0.32485515,0.4868424,0.30467474,0.03211994,0.47020042,0.05504804030288242,0.3457056,0.33795545
0.57643753,0.10024691,0.12986474,0.1908103514486211,0.21912152,0.10326465,0.3719026,0.13361411,0.1343148,0.49335867,0.2650985,0.023839394,0.5261799,0.14553092873185575,0.09752627,0.10109046
0.52083194,0.3145538,0.31148875,0.46086292765177567,0.25772375,0.13629784,0.36835212,0.19127528,0.37569225,0.6056593,0.120315276,0.047149308,0.5405661,0.14422077865324673,0.14034873,0.1685597
0.3163573,0.15553251,0.26765305,0.21792544307552658,0.20007932,0.10793578,0.30962184,0.19473095,0.17621969,0.39878058,0.0726373,0.024915135,0.6959443,0.22801516368090982,0.0398189,0.035434805
0.25838417,0.28478566,0.27122292,0.15031090901865454,0.46825942,0.22735456,0.4954716,0.34973192,0.12430836,0.30319214,0.08824084,0.017652873,0.6873977,0.29473815768428946,0.12920803,0.13205236
0.3442011,0.15641777,0.2438364,0.2558427353505642,0.1322283,0.13505325,0.23196745,0.16037235,0.18612689,0.5359329,0.31464297,0.026969077,0.29727644,0.1995536819732209,0.1901884,0.1897675
0.4588691,0.3071508,0.41330075,0.07439341846360512,0.5192189,0.26002613,0.22406296,0.29869223,0.2455706,0.7279641,0.24971944,0.028798953,0.13474959,0.31885231913113915,0.3314226,0.34202826
0.18691297,0.115664065,0.19249748,0.2463419247805155,0.18554643,0.095472276,0.24738993,0.15227205,0.15068467,0.41717413,0.09854066,0.026182951,0.57041836,0.18298290097897407,0.04208131,0.05287736
0.4170841,0.17498975,0.18557017,0.32215349932920995,0.13049237,0.15340619,0.35355803,0.20563483,0.14217983,0.45653045,0.35382906,0.026406702,0.42601568,0.0935504416130265,0.17314214,0.17017803
0.2857716,0.12211147,0.16608873,0.2166452729987164,0.19691074,0.13204074,0.33567864,0.23043296,0.043429226,0.3982607,0.13864683,0.022535527,0.44058853,0.0836314450178867,0.06426151,0.07693769
0.32787734,0.14796716,0.21353647,0.2615696356941781,0.1989282,0.10367741,0.24069987,0.12766601,0.22390683,0.48036146,0.07751251,0.034486607,0.6836813,0.15947863956871838,0.03639691,0.05183883
0.59765166,0.13726737,0.16084778,0.19926821195609273,0.20268105,0.15792897,0.29366148,0.1944414,0.106605604,0.44387487,0.13679646,0.029658532,0.6103899,0.09847397190843832,0.085624956,0.09257232
0.40560532,0.1439082,0.21662335,0.23362743401764605,0.20540275,0.08174837,0.37676,0.19420259,0.12200539,0.46655115,0.23184317,0.0326592,0.5328527,0.3516791411007485,0.0982589,0.105670124
0.2925827,0.16652006,0.21465349,0.1326277679576661,0.3137052,0.18083233,0.2748021,0.22542648,0.115688205,0.3659066,0.068462975,0.022877123,0.5881367,0.09693638081618286,0.039827414,0.051583942
0.47420365,0.1444906,0.30426374,0.21297411277844677,0.16578557,0.05015321,0.27154505,0.12956145,0.22841921,0.57693213,0.09729024,0.04061284,0.46139148,0.15304318918259135,0.046262,0.055916656
0.3257414,0.11109446,0.15528446,0.12480788748847325,0.23331426,0.13581075,0.3920184,0.18516552,0.07481712,0.37145588,0.43413445,0.022485428,0.42196578,0.16548084992885098,0.09460254,0.09242878
0.21865395,0.10332464,0.19888943,0.20891058253463496,0.18694733,0.09384908,0.26160738,0.14077641,0.15523778,0.4794172,0.10744816,0.029813811,0.5434242,0.1891164913469895,0.04046476,0.05021821
0.537615,0.12641552,0.17600642,0.20346607220796434,0.17976221,0.10464335,0.30378976,0.18155566,0.085218355,0.3762332,0.4282899,0.013846583,0.37701523,0.20820240249214414,0.12407163,0.118011504
0.738334,0.563469,0.6893455,0.1897469313848159,1.0,0.03171829,0.32438987,0.12401976,0.83195764,0.4975072,0.2134968,0.026545556,0.35685122,0.4139327248359635,0.3303384,0.32956013
0.5261334,0.11028877,0.15603721,0.1412015384720923,0.20852324,0.15845408,0.31804943,0.20464355,0.05937122,0.44535014,0.2557856,0.01750114,0.26582915,0.09746222584773355,0.08387729,0.08901601
0.46944612,0.23853779,0.33960706,0.32179905930794356,0.22709332,0.052527554,0.28817934,0.15866101,0.3173007,0.40108144,0.07268922,0.027688773,0.7245319,0.21194942271696537,0.052405696,0.06311928
0.42067724,0.103563905,0.19492126,0.22821690369301423,0.1514161,0.08109468,0.2549392,0.15993005,0.11724359,0.43086514,0.11652628,0.024042336,0.5298575,0.15024940901496456,0.055329368,0.05441761
0.29871392,0.19273095,0.22384024,0.15244007914640476,0.33460212,0.18965572,0.3654033,0.2962089,0.04940617,0.42932063,0.16664012,0.027640274,0.4494701,0.18958763137525791,0.10312392,0.119650036
0.53361315,0.13156357,0.22158746,0.1904176014250561,0.21418318,0.097247414,0.3109542,0.20268184,0.10210038,0.49500665,0.241187,0.028831478,0.2859426,0.3915359934921596,0.09739114,0.10348107
0.36874515,0.28115225,0.3752487,0.36501262190075734,0.25305882,0.033682045,0.35866976,0.0770533,0.49116758,0.4586792,0.060882285,0.042885043,0.84024894,0.2233115233986914,0.060420774,0.08131656
0.6318635,0.19455247,0.23454937,0.24413892464833548,0.23001759,0.16441,0.2912361,0.26994926,0.100410365,0.47291094,0.12722598,0.029696368,0.39602786,0.29158394749503685,0.10915923,0.12135711
0.528014,0.14163259,0.32215387,0.1606819696409182,0.17972958,0.07596681,0.21222465,0.1952992,0.140468,0.45687464,0.1113944,0.031594213,0.50822407,0.20351932221115934,0.059934616,0.06167072
0.1331216,0.23958378,0.2727021,0.22705321362319283,0.21437092,0.21162261,0.54082656,0.19465843,0.271124,0.3324083,0.04035932,0.03560225,0.4770177,0.4982188298931298,0.10705803,0.09330159
0.43331236,0.16465881,0.22297402,0.2173375730402544,0.28801966,0.114234254,0.3050952,0.21243507,0.13919255,0.46303517,0.21159096,0.02000647,0.38927743,0.35331322119879327,0.09780276,0.09972045
0.16220298,0.13177031,0.23640719,0.14780058886803532,0.2675797,0.10171969,0.2902401,0.20721593,0.09580247,0.42518815,0.15340099,0.023083432,0.49255088,0.10346488620789317,0.05512307,0.065766886
0.16758113,0.11046156,0.23948264,0.1719669403180164,0.2241731,0.09274369,0.25246653,0.23466095,0.03918627,0.40312523,0.2971762,0.030852865,0.5367972,0.14778599886715993,0.093345016,0.10174152
0.2552481,0.15586813,0.19690955,0.18762851125771068,0.29339254,0.16333015,0.26240432,0.19262552,0.15650736,0.42582303,0.06976858,0.022185687,0.5379075,0.1652162799129768,0.05471505,0.059457697
0.24805054,0.23130074,0.2084995,0.4705833282349997,0.100049675,0.1779142,0.28190538,0.15248485,0.30089545,0.52856237,0.0766337,0.029780194,0.20690612,0.10645431638725898,0.12260987,0.13634096
0.21694486,0.202319,0.2502988,0.23626129417567765,0.23723921,0.2139104,0.27719232,0.23191045,0.16895705,0.51766366,0.12541129,0.024901133,0.41041642,0.3599479215968753,0.13202326,0.14168401
0.15134409,0.38310435,0.3689581,0.23279519396771164,0.47746795,0.3916778,0.26895392,0.50237703,0.041199137,0.2964638,0.2484973,0.03301743,0.54773545,0.25313229518793773,0.24205884,0.26564
0.33677357,0.0983859,0.16535857,0.1889810213388613,0.21463414,0.1661545,0.26740205,0.14861086,0.16350956,0.19022265,0.104107924,0.64470446,0.34872103,0.14898762893925774,0.031294893,0.045323085
0.33227593,0.11873132,0.22097157,0.21063251263795077,0.15041564,0.108928695,0.27871734,0.19854593,0.087357536,0.37956896,0.13621178,0.033444054,0.6075158,0.10437342626240557,0.05082668,0.054526225
0.53179634,0.14580694,0.23177765,0.27020643621238616,0.18206263,0.054444157,0.24429637,0.1454602,0.19004054,0.45828417,0.0911276,0.03171471,0.625916,0.1640904798454288,0.04872687,0.054910034
0.40709049,0.13637584,0.17688313,0.24430555465833328,0.1863885,0.13461989,0.2700754,0.1373447,0.1892403,0.5383845,0.18350783,0.027666515,0.3639464,0.18324834099490045,0.061166584,0.073725075
0.24971786,0.12549858,0.18581273,0.21877656312659377,0.16794339,0.13119523,0.34841746,0.17158787,0.13704804,0.46102935,0.20598981,0.026286932,0.43849963,0.12008701720522102,0.05533101,0.059980564
0.27782172,0.1480909,0.26354885,0.2675864860551892,0.228027,0.08858089,0.15186384,0.21289046,0.14333737,0.42886472,0.07062031,0.025643252,0.5653631,0.2471685248301115,0.0043375846,0.0054858886
0.30879784,0.21247627,0.3021882,0.2185995231159714,0.26984054,0.13281718,0.40558928,0.28124207,0.14208183,0.36736304,0.070161186,0.021923523,0.60850364,0.2841096970465818,0.09028968,0.08028607
0.41767424,0.112936676,0.16723947,0.2136972628218358,0.18135065,0.112336814,0.3105463,0.16568068,0.11536524,0.44656673,0.18624803,0.025359131,0.43637586,0.14494699869681993,0.06613159,0.07331473
0.20553765,0.116245255,0.21611977,0.21236754274205258,0.24817866,0.07305685,0.23407516,0.14158055,0.18999864,0.4138869,0.12365147,0.01447019,0.61269325,0.13356708801402528,0.033400632,0.02633321
0.08928643,0.32408738,0.43677962,0.20639993238399593,0.36110193,0.22301303,0.18620929,0.20481554,0.36482823,0.5935391,0.29761893,0.02573616,0.53185177,0.45615052736903167,0.3749123,0.37219462
0.07387668,0.1560512,0.2966026,0.17160049029602942,0.17472404,0.15413123,0.17178243,0.16333465,0.18683131,0.51743764,0.23804298,0.043096907,0.52630544,0.2966162777969767,0.113318905,0.12956412
0.12529129,0.13091943,0.20794933,0.20525045231502714,0.21492422,0.13258067,0.38450822,0.23489158,0.084521234,0.40190047,0.16422719,0.025768835,0.5368769,0.27265121635907297,0.05741578,0.06233862
0.33271158,0.15750708,0.25503325,0.23953931437235887,0.19134848,0.07207074,0.2734739,0.122944206,0.23192467,0.52467173,0.0920324,0.03558326,0.49615642,0.06165264169915851,0.03934166,0.05845414
0.4498548,0.15985058,0.17240769,0.34252512055150725,0.1907226,0.09536599,0.35426998,0.2254818,0.105393335,0.4367846,0.18181352,0.027286367,0.54918003,0.0928781315726879,0.098316595,0.10867323
0.50277907,0.37153924,0.5482744,0.25538767532326057,0.3801486,0.1358642,0.24422547,0.072540395,0.6799002,0.53454864,0.090035565,0.021968741,0.37987807,0.29580919774855186,0.12571992,0.13682279
0.38047582,0.097369835,0.17660123,0.15542462932547776,0.19830438,0.1215443,0.2960356,0.15648505,0.1168708,0.49133566,0.16054907,0.027611958,0.40452456,0.12485591349135482,0.054030333,0.061869867
0.080786146,0.26061764,0.3192981,0.32881186972871224,0.24512,0.19633971,0.2695664,0.29367608,0.16025086,0.34461546,0.08155002,0.029586542,0.5959224,0.12566704754002286,0.103736624,0.095372535
0.39517528,0.4485632,0.44581896,0.1352059481123569,0.5564823,0.41879123,0.3462085,0.5283923,0.08509533,0.51646674,0.10577119,0.041665882,0.48905152,0.3650005719000343,0.21908966,0.2508139
0.22503842,0.25158113,0.26349005,0.4425679265540756,0.1319641,0.21335258,0.26463813,0.2644329,0.20491408,0.41960827,0.13864157,0.025939327,0.4966464,0.14535930872155853,0.17563373,0.17420746
0.39973193,0.35434273,0.25656316,0.6892196413531786,0.029850408,0.24737597,0.3121858,0.23998092,0.36079422,0.45995575,0.17710286,0.026387308,0.48818037,0.12030843721850623,0.23881793,0.23824449
0.29108274,0.11162299,0.21865259,0.22481599348895961,0.16909121,0.07947554,0.26628134,0.13614587,0.17177868,0.5114827,0.08319217,0.030080393,0.46575728,0.17850838071050285,0.040559914,0.050655812
0.09201586,0.15445304,0.23668158,0.22970046378202782,0.2235296,0.121145695,0.18500212,0.16906779,0.17164633,0.57147783,0.34673327,0.04766997,0.6229905,0.2447871146872269,0.17697458,0.19407538
0.2069682,0.2204241,0.2512246,0.4953146297188778,0.025403693,0.1733057,0.2643672,0.19986278,0.2619324,0.36440665,0.0847763,0.024147717,0.5827799,0.1610793696647622,0.10456139,0.09230587
0.05369897,0.091129124,0.1644295,0.216602282996137,0.2236717,0.07936255,0.34557873,0.19724126,0.051333837,0.38009953,0.33998573,0.04221941,0.5095126,0.0929014815740889,0.106004134,0.124030605
0.45755368,0.1246876,0.18436983,0.18775789126547346,0.23673813,0.0749562,0.412692,0.21221372,0.062356103,0.42298278,0.30976054,0.01901634,0.42637902,0.3609538216572293,0.09107269,0.090916656
0.36968023,0.16500254,0.23674,0.1920127415207645,0.25643784,0.13730568,0.30874357,0.2029376,0.14770854,0.5053748,0.10844921,0.030642264,0.52951175,0.23077909384674564,0.0733507,0.08607598
0.4747126,0.20015714,0.048806474,0.6067973764078426,0.20152186,0.14786816,0.45185807,0.27585322,0.12531109,0.5799154,0.276496,0.016724406,0.3518114,0.1924136415448185,0.265953,0.2740925
0.17243785,0.13873585,0.1990684,0.2778093966685638,0.2536521,0.06511382,0.214486,0.09059702,0.26375732,0.5211304,0.14286998,0.026807977,0.46478832,0.1347611880856713,0.10325003,0.11452255
0.18295424,0.29066384,0.37066042,0.31097961865877716,0.18594046,0.23696353,0.2568934,0.25548607,0.256383,0.52724075,0.42507535,0.03740984,0.51233554,0.21991418319485098,0.39321008,0.38214543
0.2806058,0.13347046,0.21540001,0.20079641204778476,0.24727781,0.11407231,0.24786425,0.18680525,0.14321013,0.44376752,0.0872822,0.009367773,0.36357388,0.18355484101329048,0.053857524,0.0583294
0.30303186,0.28361362,0.44315743,0.35397985123879105,0.15935148,0.16145642,0.16657388,0.17282145,0.40878946,0.3698454,0.03605548,0.030290069,0.5206252,0.37338900240334016,0.05746499,0.04809128
0.66641057,0.41521752,0.28565383,0.6368936382136182,0.3093444,0.18079111,0.23276652,0.21669427,0.44385928,0.38162085,0.009259467,0.12813105,0.832253,0.29281945756916744,0.04385929,0.074077666
0.46573192,0.11948171,0.22715226,0.19864478191868692,0.2037484,0.05434,0.28538328,0.21344751,0.059286498,0.33705628,0.2626997,0.0073408373,0.5319336,0.18274590096475407,0.080818474,0.06924937
0.11686278,0.11375663,0.2969603,0.16792176007530563,0.13647658,0.11302194,0.23597658,0.19556779,0.10958122,0.46094608,0.27921155,0.040181134,0.40477914,0.2991157179469431,0.13307793,0.13149521
0.28112972,0.22681727,0.24478842,0.3061481883688913,0.23187912,0.2233152,0.2989687,0.22670844,0.20776604,0.5410027,0.075558156,0.03132158,0.34925348,0.37075548224532895,0.08923161,0.09763481
0.230836,0.3265962,0.38077897,0.21850815311048918,0.3263119,0.3013308,0.53267765,0.39055365,0.113817155,0.5708743,0.74097556,0.04426475,0.5948208,0.4174029750441785,0.8113366,0.8057426
0.5122124,0.20937231,0.36917013,0.22553387353203241,0.20911774,0.07073326,0.23298374,0.22639203,0.17556272,0.45467705,0.09824429,0.026992844,0.5129556,0.16446242986774579,0.069939,0.08596687
0.25713497,0.24301176,0.24685512,0.19311681158700872,0.43204936,0.2095196,0.27844477,0.23546603,0.21403858,0.45141065,0.10952285,0.029645711,0.54756033,0.17403008044180485,0.12849207,0.14079826
0.39680517,0.17589736,0.2298285,0.23118589387115365,0.25307998,0.13843589,0.3230413,0.24504395,0.11083108,0.46605927,0.11387188,0.02446253,0.43025222,0.14071900844314053,0.08596031,0.09808129
0.43910503,0.13393529,0.25202823,0.18184201091052066,0.20952098,0.12707977,0.19958583,0.22681046,0.091628276,0.23742485,0.20026341,0.19903433,0.61422694,0.1645956698757402,0.06852788,0.061922908
0.21292055,0.10581593,0.26992655,0.1360152881609173,0.17594452,0.10325235,0.3661251,0.22275507,0.066817455,0.39308503,0.30226338,0.06560386,0.48155025,0.569308134158488,0.1338376,0.13123702
0.6898278,0.2509195,0.24012902,0.39805018388301106,0.19895628,0.14210764,0.49405444,0.31766343,0.09764753,0.8128166,0.23297936,0.22852184,0.36495286,0.14666572879994375,0.20852067,0.23903683
0.059636533,0.19473024,0.29743886,0.26996871619812296,0.15710367,0.18985733,0.29255265,0.23958696,0.16635215,0.3469383,0.100881636,0.03487406,0.41886097,0.3348188200891292,0.04593114,0.041154023
0.4209926,0.15376712,0.22480977,0.26824386609463197,0.19388154,0.095872514,0.27411604,0.1595026,0.19319053,0.49732655,0.09227253,0.033940114,0.60591084,0.15539819932389196,0.04812809,0.061866395
0.5249472,0.1528044,0.23355263,0.17986077079164625,0.2751531,0.0866732,0.29432672,0.19229054,0.1445453,0.43323174,0.36779773,0.0006505996,0.34231848,0.26157921569475295,0.12030494,0.10673751
0.41603726,0.1366746,0.23929834,0.1864996811899809,0.23633727,0.0974962,0.25473627,0.1524761,0.18424639,0.52037185,0.12656242,0.027887866,0.39717665,0.15415868924952136,0.05494517,0.062059678
0.33163476,0.29886904,0.407588,0.3606936516416191,0.29498324,0.06925141,0.3199043,0.078351736,0.55869555,0.47221878,0.06847569,0.022407997,0.50015575,0.23464308407858506,0.09461503,0.10465832
0.10224742,0.23459284,0.35297406,0.3082213184932791,0.097814806,0.21798132,0.3693383,0.26777366,0.21498153,0.20120499,0.01345674,0.07248093,0.34556377,0.5630761737845704,0.08632211,0.049706314
0.6017316,0.20264433,0.1721385,0.3798747027924822,0.22305691,0.15615368,0.33790734,0.2348395,0.15976213,0.51623344,0.1561855,0.12844999,0.42481104,0.07689562861373772,0.12509726,0.14791855
0.47760487,0.14107142,0.28758788,0.18744529124671747,0.20066124,0.09285209,0.22297269,0.15083411,0.21468453,0.5300724,0.09445989,0.029573647,0.46772113,0.15628824937729496,0.042150144,0.044999193
0.3214243,0.080807775,0.22422823,0.12462209747732586,0.1542955,0.08859768,0.30560452,0.14392725,0.11163126,0.5221032,0.39514086,0.032047193,0.24565989,0.23787049427222967,0.13681926,0.12641098
0.74257153,0.3020782,0.38929474,0.29063127743787665,0.28022516,0.17382164,0.2438652,0.20811771,0.36881834,0.54844826,0.07442228,0.029830407,0.4470383,0.20649252238955135,0.12407191,0.12408519
0.69877064,0.17310734,0.17203848,0.3039285182357111,0.21295914,0.16289338,0.30711663,0.25786066,0.094701156,0.5325019,0.17728259,0.024588153,0.38831607,0.09080458544827513,0.14006272,0.14341746
0.42240012,0.25973028,0.25067836,0.3525046211502773,0.23071928,0.18026206,0.54994094,0.32016677,0.1265744,0.36537057,0.14935789,0.342641,0.5027441,0.3800496728029804,0.13051648,0.16178651
0.23328592,0.1256851,0.16095355,0.3058522783511367,0.15908882,0.114266165,0.28275076,0.18033159,0.12230156,0.43160975,0.08488501,0.028169777,0.5041047,0.18092181085530865,0.05964345,0.0709333
0.54537433,0.1887179,0.22679037,0.3276302396578144,0.18799128,0.12782463,0.2910615,0.21945125,0.1578007,0.5424598,0.1299463,0.032345206,0.45675197,0.10319593619175618,0.10914178,0.12474176
0.21419744,0.12078199,0.2833871,0.24940975496458528,0.09694769,0.08397714,0.26194116,0.17216295,0.1568311,0.47939065,0.1451181,0.030323036,0.26721418,0.22963894377833663,0.09018658,0.08718451
