size_D,duration_D,app,nlan,t02,t08,effort_D
0.43333173,0.5388745,0.10328385,0.27730796,0.053239644,0.4336679,0.8020425481225529
0.39554927,0.5163225,0.13063177,0.22365159,0.12101513,0.4511093,0.6706320402379224
0.41358843,0.5219478,0.08090246,0.2395674,0.06202799,0.43377614,0.7854967471298049
0.08153331,0.026557684,0.9859427,0.24340346,0.9052916,0.23649462,0.0
0.42694804,0.47619826,0.14968053,0.29503286,0.08088642,0.4002681,0.7295581437734886
0.27320284,0.36938,0.21126643,0.15929103,0.2575752,0.40122813,0.6258955975537359
0.36153987,0.48640883,0.11899814,0.19320643,0.12605378,0.441068,0.7240891934453516
0.51386243,0.60776377,0.14207765,0.33901733,0.019360125,0.48139116,0.8176303990578239
0.4688041,0.59754616,0.11607993,0.27138174,0.06630385,0.5006742,0.7715366462921989
0.33144516,0.42807776,0.1642941,0.20336193,0.17073607,0.40846142,0.6597308395838504
0.43235618,0.53099614,0.16585788,0.28884155,0.10320383,0.46509707,0.7425985745559145
0.3836367,0.36072838,0.36312285,0.44722068,0.19385988,0.22952159,0.6811770408706225
0.53058034,0.6264919,0.15049514,0.34741318,0.019432425,0.5001818,0.8229160793749648
0.5781755,0.67051613,0.17036763,0.41638994,0.0034615695,0.55212516,0.8365110501906631
0.4754514,0.5093901,0.2393345,0.36007226,0.102164716,0.41491088,0.6955334417320065
0.4768173,0.5718502,0.10864881,0.2896534,0.027326196,0.45372438,0.828929349735761
0.550549,0.63484,0.2062765,0.38896805,0.03622535,0.523144,0.7831281869876913
0.11831078,0.18554509,0.6912966,0.05812513,0.7255909,0.42297807,0.23367871402072285
0.3150026,0.40905696,0.181613,0.17379114,0.18953648,0.40758926,0.6498991089939465
0.5396292,0.6343154,0.1600388,0.34271353,0.029086798,0.5125635,0.8279737496784251
0.57244194,0.47250247,0.5536356,0.630854,0.21384734,0.34865412,0.6782492806949568
0.4358474,0.5405025,0.14056554,0.22705594,0.0981926,0.4853413,0.6698372801902368
0.4491269,0.5916123,0.07139689,0.25435278,0.047063828,0.48107678,0.7783205466992328
0.4270924,0.5824581,0.08909321,0.26649603,0.075234145,0.52368265,0.7466210447972627
0.2533396,0.37840796,0.21997443,0.1296992,0.29637563,0.4197475,0.6233594374015663
0.4856277,0.5882863,0.11392307,0.30497837,0.027399868,0.46355802,0.8257792495467551
0.73694,0.7219456,0.446354,0.61141276,0.070512205,0.62414336,0.8099440785966447
0.4606275,0.5433547,0.17521921,0.2726766,0.0843187,0.4576584,0.7222366733342005
0.3940805,0.4708079,0.26583704,0.30331516,0.19598556,0.42033982,0.5735733344144001
0.52544796,0.61069196,0.25918272,0.37065232,0.061727285,0.5022632,0.7080262424815746
0.6903186,0.75763655,0.3498012,0.53828716,0.057186693,0.66152996,0.7406148444368907
0.3069719,0.36177272,0.3386781,0.23408821,0.30094796,0.37291184,0.5032083701925023
0.45746598,0.5535273,0.10462153,0.27960443,0.037452966,0.43203712,0.835514600130876
0.41624108,0.5390119,0.06881595,0.21399875,0.07666057,0.4776712,0.7537897052273823
0.28920576,0.31842077,0.29216513,0.24874444,0.27578044,0.35709053,0.5456788827407331
0.45713905,0.45966664,0.23830786,0.3633022,0.10287216,0.3607246,0.7425528445531707
0.61274993,0.71817875,0.20269683,0.45064464,0.038142473,0.6094275,0.806232548373953
0.5301611,0.39104688,0.50203156,0.63221514,0.1826149,0.25967774,0.7631354757881286
0.61462605,0.5894029,0.3459746,0.5179237,0.08543295,0.49207285,0.7293545437612726
0.6224209,0.6611938,0.30076256,0.45524636,0.05374679,0.5534235,0.7657537959452277
0.42866942,0.48807058,0.14248309,0.3053082,0.06235698,0.37720215,0.7886491473189489
0.4963404,0.3698447,0.5648941,0.62151444,0.2338655,0.22495502,0.7358527441511648
0.45115468,0.55514294,0.13787165,0.27760416,0.059592783,0.45687807,0.7791636467498188
0.43463504,0.4917148,0.20196065,0.34513047,0.05954534,0.34759992,0.8578856514731391
0.62450254,0.69627506,0.24077955,0.45996124,0.018034458,0.5833515,0.830094049805643
0.47176352,0.5848267,0.19971469,0.32040733,0.07696533,0.502442,0.7094550425673025
0.4393798,0.50120676,0.17423013,0.2973094,0.07774469,0.40772218,0.7411785444707126
0.28529382,0.40073323,0.18785855,0.16123569,0.22935212,0.41536686,0.6424308385458503
0.51356757,0.5593925,0.1746678,0.35329083,0.03656718,0.43122247,0.805216048312963
0.3668143,0.46374458,0.16932896,0.24009803,0.14342016,0.4229706,0.6656420399385223
0.51280004,0.6276922,0.14527223,0.30363512,0.059696466,0.5200094,0.7902136474128189
0.43790194,0.48529306,0.26426986,0.32742685,0.14041969,0.4260369,0.6390960383457623
0.41303116,0.51419234,0.11859277,0.24845347,0.07591978,0.4272741,0.7682003460920207
0.44491404,0.4466165,0.281087,0.3855933,0.1157085,0.32936314,0.7467273448036407
0.45959488,0.5640583,0.099915475,0.2776705,0.035318106,0.4480316,0.832095649925739
0.5176827,0.61557996,0.13337436,0.3221385,0.019590825,0.49735525,0.8374509502470571
0.27217937,0.35646528,0.36936477,0.18998143,0.35985208,0.40170586,0.48402712904162776
0.54103917,0.62414515,0.15966448,0.36734504,0.0077017844,0.49744418,0.830935349856121
0.7618994,0.7824594,0.43162355,0.6580516,0.078926295,0.70051616,0.8058907883534474
0.41958222,0.5076896,0.15788838,0.2878938,0.09924555,0.43037885,0.7618515457110928
0.80387276,0.7747416,0.526209,0.7111397,0.11159068,0.6979551,0.7279434436766067
0.3605145,0.40063655,0.26201352,0.32282716,0.18415898,0.35201672,0.6531820391909224
0.37560064,0.45294553,0.17511877,0.26536614,0.13369906,0.40184426,0.6933895416033725
0.60165894,0.72588396,0.19972101,0.45754072,0.020389795,0.62348306,0.7801487468089249
0.34457016,0.42327154,0.19889292,0.22656338,0.174721,0.41301972,0.6322956379377382
0.5451033,0.62333506,0.15772155,0.3781474,0.0056766868,0.49122468,0.8407403104444187
0.43448275,0.5085095,0.1561065,0.28030783,0.076809525,0.4187554,0.7590845055450703
0.5424797,0.6268066,0.14318052,0.370034,0.00903064,0.49957943,0.8288066897284014
0.59264153,0.6672056,0.19438967,0.42422256,0.005929351,0.5403118,0.8328097999685881
0.46082148,0.32131374,0.61863375,0.6581162,0.26438177,0.13655037,0.6630323897819435
0.52284896,0.64246255,0.120211005,0.33115494,0.01959315,0.53270704,0.8141010888460654
0.27638906,0.23147342,0.51997554,0.4325598,0.33962607,0.19065103,0.5164880309892819
0.49273288,0.6044086,0.12895331,0.28604716,0.057125926,0.48546922,0.8125928487555709
0.47070456,0.57043064,0.10793197,0.28804055,0.028627455,0.45173305,0.822790549367433
0.49740624,0.46748835,0.41569325,0.47356218,0.19117188,0.37249702,0.6259266375555983
0.27923864,0.33400112,0.28651664,0.20732443,0.27587688,0.3830806,0.545749432744966
0.5588683,0.59399587,0.25318393,0.404837,0.06815934,0.48864388,0.7166490429989426
0.42181176,0.5110042,0.23399594,0.27938884,0.13196114,0.45006636,0.6483649389018964
0.41740555,0.5097199,0.13580278,0.25662154,0.0797382,0.4242542,0.762292315737539
0.47953257,0.49034554,0.2163885,0.3866896,0.055181295,0.3457874,0.8481607908896475
0.4682244,0.5617585,0.1315867,0.2864398,0.06471294,0.46529967,0.8130506487830389
0.288589,0.17775589,0.6191536,0.5173024,0.42135024,0.14615498,0.4448162566889754
0.5518119,0.6108276,0.25289837,0.38177317,0.06919581,0.49469975,0.7075320924519255
0.53751427,0.62113315,0.15802315,0.35763413,0.018682003,0.49795964,0.8395743903744635
0.37333235,0.46882686,0.14118788,0.23778427,0.110764,0.40185794,0.7363578441814707
0.21381211,0.21726629,0.50690997,0.22990668,0.47611183,0.31690577,0.39753952385237146
0.5228174,0.5255826,0.31183192,0.40999645,0.11227298,0.42432386,0.6685852401151144
0.59697104,0.68855214,0.20463553,0.41796392,0.021361172,0.5729573,0.7929723175783391
0.50860256,0.6596519,0.08388564,0.358593,0.0021285117,0.5251255,0.8260379895622794
0.47193718,0.5851464,0.10989082,0.2778232,0.048325896,0.4723857,0.811128548667713
0.6715406,0.64107573,0.4200789,0.5749109,0.08889064,0.51677155,0.7723499963409998
0.50980383,0.57531095,0.20853916,0.35371292,0.04809338,0.45803234,0.7727144863628692
0.62749875,0.7203482,0.23098633,0.47420168,0.01748398,0.61263806,0.812599348755961
0.43221384,0.57624066,0.06998339,0.26886424,0.05297348,0.51178765,0.7780550466833028
0.48521256,0.41441733,0.42354676,0.5250597,0.18645069,0.2752787,0.6823758409425504
0.49482724,0.315054,0.73645246,0.79267347,0.2648067,0.08498101,0.8536407912184475
0.47680974,0.57924044,0.11232495,0.283794,0.032996416,0.46383944,0.8193727491623649
0.24627276,0.24177724,0.44642273,0.25451407,0.40895462,0.33947092,0.4078168544690113
0.65611684,0.72669464,0.2918789,0.49397418,0.044025213,0.6347196,0.801172148070329
0.44718647,0.3853772,0.36089686,0.43645316,0.18815401,0.31739107,0.6858064411483865
0.34618968,0.37659377,0.3143601,0.34420124,0.19674289,0.3556754,0.6274582376474942
0.5497016,0.42525563,0.5198175,0.60825,0.19899392,0.30550084,0.6863265411795925
0.3019799,0.23268703,0.57397306,0.48410362,0.3512107,0.19753836,0.4651433479086009
0.68507236,0.7789997,0.31015506,0.5270747,0.050377846,0.6812389,0.7527118751627125
0.2772392,0.36121196,0.2574059,0.15579675,0.29163563,0.41103414,0.5472637728358264
0.5430744,0.6296023,0.18786839,0.35595682,0.03864613,0.50078607,0.8093945885636753
0.55509776,0.6321852,0.15662429,0.3832172,0.0,0.50366694,0.8362798501767911
0.4342742,0.53203464,0.109182745,0.267086,0.05607611,0.42536813,0.8132840887970454
0.49501923,0.6010907,0.10497975,0.31394184,0.018987209,0.4803719,0.8525519911531195
0.36741316,0.40036282,0.324627,0.44009385,0.18804997,0.25528884,0.7678320860699253
0.14345701,0.26371315,0.4795818,0.09355795,0.571231,0.42865112,0.4384699763081986
0.4932165,0.5668211,0.15680262,0.33847547,0.033171803,0.43392348,0.8413836904830214
0.548517,0.5514215,0.2472181,0.44510755,0.043309897,0.4070203,0.8292344097540646
0.2183659,0.21473652,0.5332086,0.2540346,0.4771186,0.31170034,0.3315609898936594
0.20804356,0.2880726,0.3957784,0.13056886,0.4371735,0.39894304,0.48589530915371854
0.445063,0.48579884,0.19479051,0.33444366,0.08493331,0.3828804,0.7412211444732687
0.49381822,0.57535815,0.14051762,0.31402642,0.032046795,0.45697325,0.8049324082959446
0.51589787,0.5941138,0.1901513,0.3130147,0.06351218,0.48150748,0.7787589867255392
0.351008,0.30844468,0.4577264,0.42456576,0.29971594,0.2832233,0.4970048298202898
0.6836769,0.7130106,0.3305181,0.51414156,0.056498736,0.6257893,0.7893979473638768
0.5023432,0.6089556,0.18275312,0.33642918,0.06599918,0.4892205,0.7198169431890166
0.72327316,0.78510845,0.36225125,0.6078751,0.04064125,0.6987307,0.8095112485706749
0.4458179,0.49583012,0.20249072,0.31373757,0.09431484,0.41421908,0.7028789921727395
0.46889287,0.55556786,0.21983656,0.31529158,0.095908105,0.47600168,0.7081199124871947
0.51987016,0.6017901,0.25286117,0.39244807,0.07822317,0.5185858,0.710189382611363
0.42492843,0.5104624,0.1951125,0.30238748,0.10377622,0.42000753,0.7254713035282782
0.5568804,0.49764657,0.42862424,0.52770364,0.15741429,0.39108276,0.6790290907417454
0.4665657,0.5743793,0.116309315,0.2795296,0.043886334,0.4695204,0.804549948272997
0.28660318,0.33203602,0.30969712,0.21625866,0.28226072,0.36898276,0.5560939633656378
0.53469455,0.6260146,0.14449456,0.36522382,0.008098632,0.4967796,0.8301694498101669
0.8355942,0.7068161,0.69974744,0.818133,0.20593226,0.63637555,0.639473298368398
0.65658665,0.41088322,0.8044983,0.8757112,0.2681437,0.23814863,0.7940088976405338
0.44156823,0.54583657,0.08575365,0.2661862,0.03795013,0.4376071,0.8183215190992912
0.48894608,0.6036669,0.09759933,0.306843,0.022043794,0.4979865,0.825505899530354
0.41938272,0.50811696,0.18353769,0.27216113,0.10368112,0.43580857,0.7014837420890246
0.44671243,0.5361148,0.1364555,0.28275976,0.060753018,0.43185496,0.7774059066443544
0.50967276,0.41047955,0.4621128,0.57594514,0.17452714,0.25970763,0.7286425037185502
0.5689911,0.64503145,0.17120025,0.4064728,0.007664472,0.51887774,0.824678949480737
0.4170464,0.46166915,0.22929952,0.35373986,0.103357196,0.33431515,0.7589453955367237
0.30215642,0.39017582,0.21921256,0.1819626,0.23925686,0.405787,0.5874745352484722
0.417257,0.51329803,0.1366044,0.27642787,0.07357356,0.41201413,0.7651960159117609
0.48125225,0.581159,0.101193756,0.2972353,0.02129829,0.45935285,0.8332445499946731
0.4297585,0.5381691,0.097237766,0.2490558,0.062071532,0.44038957,0.7906653174399191
0.64380133,0.7445063,0.24425837,0.46696404,0.03509143,0.644989,0.7909840474590429
0.22567493,0.33950928,0.30806735,0.09993942,0.37655878,0.43196774,0.4933960096037606
0.3732395,0.4752974,0.16396919,0.22548495,0.13619986,0.43339708,0.6652660799159649
0.6999748,0.67268956,0.40775463,0.5961408,0.07263583,0.5725521,0.7977537478652249
0.38583064,0.4237543,0.37500432,0.29189432,0.2529012,0.4251148,0.5007092300425537
0.67875135,0.76867497,0.28191164,0.5346577,0.03497836,0.67882264,0.810690748641445
0.56405556,0.5079795,0.36059776,0.4809283,0.12228671,0.4061747,0.7243053434583206
0.43546715,0.53899217,0.09004575,0.25965905,0.04852718,0.43583828,0.8034508482070509
0.7362473,0.77765065,0.37075648,0.6230959,0.06579077,0.7153701,0.7970546478232788
0.3269266,0.29079297,0.546147,0.38626468,0.3703934,0.30996293,0.37344637240678236
0.5238742,0.621512,0.13479534,0.35192448,0.0066611767,0.49061552,0.828618249717095
0.33576274,0.3828981,0.25887844,0.24284905,0.22270304,0.38180065,0.5766122645967359
0.42639983,0.43751243,0.23792681,0.34098417,0.12643349,0.37522307,0.6744512704670762
0.5128956,0.6232994,0.12207031,0.33143088,0.01602599,0.50300914,0.8324549499472971
0.3405869,0.34005427,0.41579303,0.2989598,0.31407344,0.37882772,0.4333912260034736
0.23798496,0.21090123,0.5006039,0.35811907,0.39326447,0.22284952,0.46689995801399753
0.22886138,0.3480648,0.30588832,0.118256465,0.36644012,0.43093556,0.5352830021169802
0.39956895,0.34004772,0.43673673,0.43662935,0.26248467,0.29341343,0.5552336933140216
0.23629233,0.29736108,0.37351528,0.16988298,0.37129456,0.38740885,0.484629599077776
0.51777184,0.60186297,0.13453582,0.34395987,0.013353527,0.46998388,0.8420857105251426
0.38258147,0.47008654,0.14071396,0.26521033,0.10542551,0.39698613,0.7378601442716087
0.4519205,0.5449588,0.13539585,0.29264402,0.05701363,0.43911073,0.792113117526787
0.45905286,0.5453863,0.115187615,0.3025406,0.025200814,0.40856865,0.8694831521689891
0.4959584,0.5206775,0.19085458,0.35855561,0.051170707,0.40672928,0.7819151469149088
0.8670187,0.8349832,0.6190798,0.76876926,0.1362271,0.77210104,0.7053382823202969
0.27931127,0.30046192,0.32821104,0.28788844,0.2971977,0.32154953,0.5373429322405759
0.32259867,0.3313232,0.31109473,0.31552738,0.25279713,0.33499599,0.5757645345458721
0.65191066,0.6480422,0.35516664,0.56329226,0.074863404,0.5518871,0.7374963042497783
0.9328188,0.91789347,0.6815007,0.899663,0.15813723,0.8855901,0.6747171104830266
0.42967308,0.5065194,0.19643584,0.293626,0.104092985,0.4268322,0.6973302818398169
0.49309957,0.59491473,0.12513894,0.30542254,0.024560422,0.47118843,0.8195768491746109
0.4148684,0.5081233,0.11657643,0.2558683,0.07670981,0.42545703,0.7490717449443047
0.46341228,0.49101466,0.25931522,0.34548402,0.12002495,0.41464463,0.6714088402845305
0.20920333,0.31133497,0.4128348,0.118400194,0.44118965,0.42870444,0.44854977691298664
0.2663838,0.32837728,0.30417618,0.19522543,0.3092001,0.37067795,0.540299932417996
0.5094744,0.59482896,0.1284428,0.3210641,0.020166487,0.47656226,0.8405854004351241
0.40434363,0.34623587,0.44811663,0.4534688,0.263027,0.27499875,0.5500321730019304
0.3308987,0.24689004,0.5228913,0.42772448,0.36967456,0.26726148,0.45379337722760266
0.44871676,0.3776939,0.41741,0.5541955,0.16813236,0.19669989,0.7662007059720424
0.40114614,0.441778,0.37343553,0.3139676,0.24574155,0.42137852,0.5066107803966469
0.41722655,0.47245222,0.20112076,0.28780925,0.11468527,0.40890044,0.6936057016163422
0.47321552,0.5777953,0.10958207,0.2853296,0.030913234,0.46003193,0.8204104492246269
0.43797737,0.46455878,0.22857758,0.31666684,0.11634597,0.39179692,0.7020618421237105
0.5653096,0.5390076,0.39373204,0.47689605,0.14080343,0.44423077,0.6318875979132559
0.5453284,0.5939203,0.20754096,0.38036138,0.04316628,0.4863573,0.7948009876880593
0.42176998,0.52907354,0.09959385,0.2506933,0.06090364,0.43428952,0.7829281469756889
0.3708243,0.5386625,0.10643363,0.21558653,0.15772918,0.5477075,0.6094322365659341
0.7470591,0.7683601,0.42847,0.647646,0.06527519,0.6763663,0.7956876077412565
0.4981464,0.57824355,0.16986325,0.32036677,0.05135253,0.46880564,0.7686287461177248
0.50832725,0.5744098,0.22118351,0.306011,0.088068336,0.47703576,0.7697850961871058
0.61562055,0.669892,0.29511312,0.44098812,0.04761058,0.5579443,0.7257653935459236
0.6808505,0.7790864,0.2813314,0.5522745,0.04195839,0.7078967,0.7862736471764189
0.841993,0.83601034,0.53920126,0.7704052,0.092314094,0.77120626,0.7717503763050226
0.41709393,0.5241415,0.10408044,0.25915748,0.06960371,0.43346298,0.7785260467115629
0.43408063,0.5331019,0.1403254,0.25802082,0.07986435,0.44376773,0.7339845740390745
0.4586091,0.5663398,0.10891467,0.27530488,0.040180027,0.45359588,0.8155431089325865
0.28567407,0.38867253,0.18413809,0.15608667,0.22306937,0.40946558,0.6408235384494123
0.3117733,0.40107355,0.22255895,0.18339632,0.2192223,0.41702053,0.6085618365137102
0.66441023,0.53479886,0.60875034,0.66494846,0.21016473,0.44675207,0.6076591364595482
0.83498615,0.8819279,0.49780306,0.75180864,0.11384469,0.83818746,0.7493911449634687
0.5441332,0.6344987,0.17143276,0.3415414,0.0365147,0.52067477,0.810748848644931
0.5977107,0.68287337,0.20226714,0.44215962,0.0033278465,0.56302035,0.8236896894213814
0.6780503,0.72866625,0.3321261,0.540943,0.04797581,0.6255267,0.7737924964275498
0.45959327,0.47764215,0.2962335,0.38669187,0.1455544,0.39154,0.6821629809297789
0.24767414,0.32879135,0.33781138,0.17473343,0.34664553,0.39971688,0.5262320915739255
0.25032735,0.28725207,0.3877832,0.26634622,0.382289,0.32927164,0.505456600327396
0.48488384,0.58202213,0.10960278,0.30276096,0.019427806,0.45505437,0.8344899500693971
0.3407712,0.48121387,0.09656209,0.2137289,0.13024771,0.4726733,0.7091818425509105
0.67373157,0.58712375,0.5754889,0.6530975,0.16076708,0.48349398,0.7237793434267606
0.37679163,0.46893495,0.197772,0.23271833,0.15882131,0.43483657,0.6683609401016565
0.7236018,0.74745667,0.4059972,0.6239369,0.08608699,0.66198015,0.7389926443395587
0.49425387,0.5726434,0.15353939,0.32481617,0.04674855,0.45419157,0.7704760462285628
0.60007024,0.70173466,0.19703427,0.4512331,0.017712742,0.5990548,0.8024343181460591
0.3186983,0.37116265,0.3453488,0.19893031,0.2848376,0.4241472,0.4993440799606448
0.4853806,0.56884223,0.15423402,0.32652372,0.05127585,0.45353854,0.7587032755221965
0.65093064,0.71787876,0.2694637,0.5113505,0.014909893,0.6056258,0.8269249096154946
0.43745318,0.52433234,0.17813012,0.28638652,0.08920556,0.43222538,0.7302014038120843
0.32842296,0.43012434,0.18492118,0.19938527,0.18278342,0.42646602,0.6276175376570523
0.27036843,0.36925358,0.3078862,0.15928006,0.3267945,0.4304604,0.5073975604438536
0.5987842,0.7284017,0.22179201,0.40896773,0.06913468,0.6263269,0.7131634427898066
0.5445493,0.62655044,0.16854975,0.36073935,0.01793623,0.5075812,0.8231454993887299
0.30796617,0.37446395,0.30778983,0.19376095,0.26797664,0.41652912,0.5433773326026399
0.36374173,0.29818007,0.45974615,0.40346974,0.32755154,0.28752792,0.55068183304091
0.69449246,0.69606,0.37439898,0.5443544,0.05067101,0.5998038,0.8289013997340839
0.42908067,0.6034815,0.02827534,0.25869265,0.059286088,0.5693747,0.7368200842092051
0.35705298,0.458374,0.120180696,0.19724429,0.13075662,0.42244256,0.7121401427284086
0.77675843,0.83335155,0.42935893,0.6532794,0.07439074,0.76400614,0.7817270069036204
0.24464908,0.3313108,0.35433802,0.12638536,0.36934227,0.41287476,0.4828099589685976
0.4752769,0.5229658,0.1806924,0.33051112,0.057577282,0.40939057,0.7980554478833268
0.24102393,0.3107717,0.35248926,0.14158395,0.3764974,0.40843293,0.4871030692261842
0.7083024,0.736592,0.37039652,0.58345836,0.07493037,0.64743376,0.742818284569097
0.27840048,0.3505275,0.3112217,0.19951864,0.29972494,0.3800185,0.572497284349837
0.4563638,0.562402,0.100477755,0.27391398,0.03921184,0.44904786,0.818371849102311
0.29015753,0.34338376,0.27650508,0.21457069,0.25854665,0.38569278,0.5595101335706081
0.6370022,0.69394046,0.2580184,0.48207527,0.014167994,0.5834402,0.8233610894016654
0.36111173,0.3946197,0.32093617,0.30219835,0.22052372,0.3647765,0.6094889965693397
0.50701237,0.66878176,0.07708502,0.30052722,0.041828364,0.5660571,0.7952021877121312
0.7034673,0.78484404,0.32633707,0.5587978,0.05135879,0.7009561,0.7775564466533869
0.2180814,0.15494221,0.78090155,0.30790812,0.632596,0.28251535,0.1598566295913978
0.37591368,0.35773316,0.38122854,0.36534292,0.24925286,0.35238937,0.536067132164028
0.5164148,0.6184424,0.13662401,0.3470481,0.008313119,0.48880762,0.819071249144275
0.45621192,0.56220967,0.09483409,0.27525747,0.032415926,0.44640237,0.826946049616763
0.41262305,0.5376565,0.17058328,0.25578994,0.12715513,0.4725588,0.6556429093385746
0.36900166,0.43174794,0.18653628,0.25589585,0.14693081,0.39993668,0.6532854391971263
0.4676463,0.55956143,0.18695953,0.30670246,0.06671256,0.4620134,0.7326333939580036
0.51737463,0.62363076,0.1238603,0.32995403,0.015226245,0.49597195,0.8281375496882529
0.7741441,0.80074716,0.4440147,0.6738866,0.07689211,0.73707175,0.8013025980781558
0.5160612,0.5998273,0.14166668,0.33106858,0.024071842,0.48215753,0.83463900007834
0.44431034,0.5354326,0.15723726,0.29075423,0.07450387,0.44253257,0.7699798461987908
0.40729156,0.5107967,0.11423543,0.26955062,0.076823354,0.4169186,0.7732106863926411
0.46794575,0.45761085,0.26452413,0.40406156,0.104803115,0.3263266,0.7768035466082128
0.8189432,0.8219713,0.5197824,0.6914865,0.1121265,0.7658938,0.7412525444751527
0.3334932,0.16753191,0.8001288,0.63042545,0.4994759,0.095516145,0.35603639136218346
0.30718076,0.412453,0.17517433,0.19428673,0.19821024,0.39840734,0.6781046406862784
0.55315924,0.5743452,0.23585173,0.40748787,0.056012154,0.4651608,0.7621736957304218
0.36057964,0.4010228,0.27900216,0.28759918,0.20344132,0.3849018,0.5907662354459742
0.6125485,0.76437795,0.19359472,0.43058103,0.054192543,0.7014109,0.7878987072739224
0.37603462,0.41570127,0.30490866,0.31580687,0.2057144,0.3892848,0.555727633343658
0.25077915,0.36214757,0.30088928,0.15230602,0.3376534,0.41253102,0.5931811655908699
0.49620193,0.59274036,0.1233148,0.30852896,0.024589807,0.4730983,0.829717149783029
0.597929,0.6885741,0.19574788,0.43253627,0.00376302,0.56632876,0.8092609485556569
0.30766562,0.34514058,0.40337005,0.23436952,0.34481066,0.3785213,0.4355319261319156
0.49446413,0.45316118,0.38881728,0.4488839,0.19528484,0.40085495,0.5797486647849199
0.48396453,0.6079685,0.10045576,0.3056101,0.018128395,0.487747,0.8272943996376639
0.5551702,0.59729606,0.2478458,0.43341962,0.05977574,0.4852296,0.7406058744363525
0.278371,0.4102304,0.1765348,0.15560319,0.23311967,0.44246268,0.6218842373130543
0.4460298,0.5155045,0.18023536,0.30583858,0.07333812,0.4192075,0.7603952156237129
0.5229328,0.53882325,0.2155678,0.39560375,0.045372874,0.42327014,0.7783101066986065
0.4897689,0.58292717,0.13255051,0.3061092,0.040040642,0.45959115,0.7918156875089413
0.22739865,0.32163957,0.40760657,0.13584182,0.41342247,0.45627096,0.3789697527381852
0.4689734,0.5500145,0.13732919,0.3053116,0.0363383,0.41296828,0.8467326108039567
0.2909742,0.26555014,0.47194192,0.35612828,0.34757882,0.2687025,0.45540037732402266
0.6475372,0.66327226,0.3880073,0.44688886,0.13054341,0.58002746,0.7780651466839088
0.42696795,0.5324204,0.10906094,0.254977,0.064753085,0.44032246,0.7738006464280388
0.36617282,0.48027885,0.117334604,0.21308458,0.114477575,0.433857,0.7065954423957266
0.4506298,0.5508945,0.095800936,0.26463968,0.04517889,0.4499678,0.8192362491541749
0.54410183,0.6054585,0.24741557,0.39232758,0.06385589,0.47534966,0.7698942861936572
0.4224829,0.4983235,0.22857383,0.29966444,0.11720854,0.4269449,0.6986208419172506
0.3865665,0.46823737,0.16231391,0.24484326,0.12236002,0.41582975,0.7409586444575187
0.34998667,0.31312954,0.53279984,0.41006714,0.339463,0.30473554,0.3934926636095598
0.3682903,0.47272032,0.13246885,0.21423586,0.11857617,0.42195952,0.7318038739082325
0.53644377,0.5774772,0.1756182,0.40472278,0.022241056,0.43758535,0.868958282137497
0.47302043,0.51065284,0.23610964,0.38983783,0.09222031,0.37817448,0.7791549467492969
0.417557,0.46436435,0.21549836,0.312612,0.12262675,0.39571518,0.6922861415371685
0.51984984,0.6423646,0.10933274,0.32994422,0.012230009,0.5268394,0.8214173792850428
0.2538235,0.29391074,0.39670673,0.20072284,0.36393273,0.38348353,0.4602800276168017
0.6527597,0.6447773,0.394883,0.5358099,0.09096497,0.5470575,0.7457514847450891
0.5587873,0.65828276,0.16266546,0.37184906,0.0077804923,0.5289463,0.8544138512648312
0.61762524,0.70910203,0.21963456,0.47776544,0.019177377,0.5947648,0.8112222486733349
0.4460241,0.46308285,0.2257097,0.34974664,0.09430438,0.36701575,0.7276220736573245
0.5902989,0.7008705,0.18362269,0.42944145,0.012027681,0.5774013,0.815885448953127
0.30333135,0.33083755,0.27276173,0.25955474,0.25422043,0.3507703,0.567598434055906
0.85088384,0.68971026,0.7289827,0.9086125,0.1949454,0.6103591,0.7729800463788028
0.3151464,0.41519243,0.15077433,0.17156425,0.17871752,0.41303393,0.6572206394332384
0.80390394,0.78136855,0.52068114,0.6971389,0.092971206,0.69815874,0.7803208068192484
0.18072814,0.10472718,0.72672546,0.35521534,0.58608526,0.25733528,0.23892720433563228
0.650713,0.5340396,0.6126176,0.7262409,0.15082419,0.3689531,0.862214851732891
0.33805335,0.40252373,0.2982656,0.19996887,0.25158185,0.42864794,0.5446538626792318
0.29273444,0.38697106,0.2204248,0.15816653,0.24232072,0.4150558,0.5880028352801702
0.37511668,0.34334818,0.42818055,0.40987986,0.2545185,0.31078985,0.55543983332639
0.018785536,0.0,1.0,0.11894251,0.9921779,0.32187554,0.011532962691977762
0.55720043,0.6330621,0.16616204,0.37881804,0.006775975,0.50830686,0.833838650030319
0.52186096,0.5709647,0.1897895,0.388982,0.037217587,0.43068534,0.8460462507627751
0.4354508,0.5370158,0.13150045,0.24287087,0.07627401,0.4447264,0.7764770465886228
0.6177497,0.69208765,0.24074957,0.4606572,0.01833278,0.57432485,0.7955431777325906
0.31363514,0.35771054,0.3140215,0.25035584,0.26296163,0.3926593,0.5410889724653384
0.49709195,0.59425724,0.14890745,0.31996828,0.04499021,0.48351067,0.7628799457727968
0.0,0.06752899,0.9434022,0.0,1.0,0.44524866,0.017487646049258763
0.45726526,0.5567316,0.097887635,0.2761509,0.03469327,0.44557595,0.8275427096525626
0.5162998,0.61905533,0.13970402,0.3397765,0.012896031,0.49372882,0.827242849634571
