rely,data,time,virt,turn,acap,aexp,pcap,lexp,modp,tool,sced,loc,Generated_Var_2,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_12,actual
0.6268904,0.08145407,0.42017794,0.47561193,0.16292664,-0.008098882,0.23555002,-0.11152378,0.27884158,0.16862355,0.3170579,0.18016054,0.08493492,0.4388796,0.24415877,0.5010496,0.43751815,0.11433024,0.14319064,0.27760077,0.38591072,0.05156107
0.7697128,0.102342024,0.5737932,0.63811725,0.22728746,0.060891487,0.3786031,-0.048078783,0.45704183,0.44293994,0.43553144,0.32274565,0.14758605,0.7397686,0.45727697,0.6858355,0.39059576,0.32097542,0.3543804,0.49687904,0.27032608,0.19705597
0.030855307,0.4488397,0.14437647,0.22024812,0.46245927,0.40476117,0.6451458,0.40038347,0.13785776,0.8432456,0.33690035,0.2852681,0.3168611,0.7504812,0.46733385,0.74385715,0.22894946,0.45106652,0.4285059,0.6750977,0.09612042,0.35492933
0.65698564,0.07407993,0.3978225,0.5671097,0.2037954,0.04148689,0.28984436,-0.057558358,0.35871974,0.32895163,0.39734656,0.22844578,0.08733622,0.5862806,0.36919686,0.50802225,0.49986514,0.22212109,0.25010088,0.36080766,0.40683478,0.090718076
0.30657113,0.58986104,0.13914011,0.05446444,0.441683,0.28705433,0.37103903,0.32858998,-0.019855421,0.22238626,0.2105867,0.07183385,0.20289823,0.37839907,0.14052817,0.52048683,0.5709508,0.14388283,0.03402052,0.33776054,0.51428384,0.11695045
0.9412567,0.039913855,0.63517934,0.7618659,0.18194701,-0.032988794,0.30454972,-0.19511876,0.53407323,0.33517724,0.44358903,0.31697145,0.15643495,0.69780874,0.42728126,0.68737537,0.47247347,0.27083528,0.29412448,0.44494018,0.368818,0.17426908
0.5187909,0.12873648,0.22336677,0.31641626,0.16444513,0.034781475,0.12797503,0.015079826,0.15496443,0.1280765,0.23024762,0.08493876,0.067698106,0.28345805,0.10312475,0.34182185,0.60174316,-0.008017368,-0.004812695,0.17100596,0.5199029,0.002892497
0.6605129,0.033543557,0.42599446,0.5237224,0.15301198,-0.011766218,0.23146775,-0.1395923,0.31738082,0.20862116,0.3439681,0.19813134,0.084548,0.47189754,0.2666525,0.49593467,0.47295976,0.119081706,0.15153158,0.27419862,0.41032904,0.059715647
0.25033137,0.19667763,0.12921253,0.30322033,0.32215723,0.1944347,0.3523626,0.14685911,0.096838504,0.45897463,0.30188656,0.15384261,0.15477273,0.47452694,0.22562912,0.4761073,0.4904402,0.110580646,0.083992936,0.35991225,0.4386447,0.11397694
0.65750915,0.05798044,0.3619706,0.52131087,0.16221362,0.015280832,0.20566583,-0.081563696,0.2865945,0.22900856,0.34348583,0.1819654,0.06453821,0.4683534,0.2422171,0.4392832,0.5800655,0.080839284,0.10995686,0.2760891,0.50153255,0.03304511
0.6541816,0.11814429,0.3856418,0.51161695,0.19228387,0.01883034,0.2425127,-0.026645929,0.32733095,0.25394303,0.35626227,0.16989389,0.080969065,0.51445806,0.30980718,0.48399425,0.51597774,0.17548425,0.2077581,0.32996327,0.4154831,0.05757387
-0.1707882,0.5502957,-0.1126124,-0.088039935,0.567401,0.45545152,0.5343096,0.43910205,-0.23703267,0.6974722,0.24283956,0.15132314,0.30924332,0.41108,0.1157172,0.5643821,0.5315137,0.14102376,-0.0036966167,0.37826195,0.47538495,0.20937406
0.8264021,0.051335067,0.5984505,0.6948971,0.18639496,0.024596626,0.31722307,-0.09041637,0.489874,0.42570332,0.42558146,0.29985377,0.14675154,0.7332959,0.45688087,0.67006207,0.4355881,0.3093972,0.34383258,0.48247463,0.29736272,0.17455709
0.52342844,0.109485894,0.23975803,0.38529015,0.18606475,0.04168375,0.18820116,0.0032670498,0.21091509,0.19271596,0.2988724,0.119551405,0.068498224,0.3630411,0.213305,0.3814267,0.57001835,0.08299807,0.10087933,0.223716,0.49214736,0.014099452
1.2536955,0.027360879,0.9159564,1.0236295,0.18534641,-0.049396813,0.42416853,-0.18336168,0.75722134,0.5796132,0.57090586,0.47987485,0.18812996,1.053816,0.5977863,0.918252,0.5243648,0.4322619,0.45941114,0.66430247,0.32067746,0.28968522
1.1540632,0.04189102,0.79747427,0.9213808,0.18535659,-0.06259926,0.35615066,-0.20726311,0.6629149,0.44473782,0.5023285,0.3983654,0.18492644,0.875651,0.50616384,0.8199482,0.4982318,0.34323242,0.35510814,0.546638,0.36553246,0.22909294
1.2010221,0.05370392,0.95270073,1.0126648,0.24923974,0.04443009,0.5452618,-0.097561374,0.7856297,0.78533447,0.5984717,0.56999314,0.21955517,1.1960691,0.71589214,1.0220351,0.4596758,0.5465218,0.59874034,0.80901754,0.22535993,0.3542961
0.49671778,0.16977659,0.38273424,0.45314,0.25954345,0.12665358,0.3955679,0.022592425,0.27900288,0.43934885,0.3560362,0.2554021,0.15661502,0.6178812,0.3623759,0.5935731,0.3533719,0.2458594,0.27465403,0.4373052,0.2657601,0.18996832
0.4696454,0.31502324,0.24035358,0.21079901,0.25985467,0.11108226,0.23087966,0.11370289,0.10410537,0.09919033,0.19965991,0.08251261,0.10581145,0.31321028,0.11954556,0.4232369,0.5503884,0.0567185,0.01642303,0.22895609,0.4634011,0.03722492
1.0486727,0.06961125,0.7478962,0.83575433,0.20210224,-0.029516567,0.3833914,-0.16117333,0.61069447,0.42693824,0.4942271,0.3874849,0.15517138,0.8422744,0.50911045,0.7913481,0.44660527,0.35042816,0.38625133,0.54774374,0.3077721,0.21730725
0.69207084,0.08545652,0.4355728,0.5565837,0.19257589,0.019647717,0.2748313,-0.10329495,0.36633953,0.2472927,0.3857711,0.23680624,0.09672205,0.55299586,0.3465896,0.54122674,0.4684131,0.2133101,0.24111445,0.3444891,0.40094715,0.08389893
0.6072635,0.11306615,0.34185678,0.51361907,0.23585053,0.047669183,0.27837902,-0.018924907,0.33849636,0.27943385,0.36959052,0.18526854,0.09369314,0.5140011,0.36182284,0.4804567,0.50838923,0.22766277,0.24437381,0.33311298,0.4258153,0.07757945
0.5038125,0.07928542,0.33041793,0.48154888,0.19553648,0.08028521,0.28666335,-0.004429251,0.28703704,0.3816633,0.35238785,0.21910152,0.10857859,0.5606277,0.33170596,0.48838627,0.43775043,0.18093063,0.22305186,0.36872855,0.34383592,0.10447401
0.6844016,0.03388599,0.38450897,0.53703403,0.15510154,-0.013139091,0.1871126,-0.12085047,0.33259866,0.21756777,0.33372098,0.19951662,0.08787888,0.47023207,0.26948574,0.47018218,0.5220316,0.11033334,0.14450827,0.28027454,0.44225982,0.058353998
0.59373784,0.02602183,0.31163687,0.4839177,0.14646247,0.017676122,0.17860533,-0.08212885,0.27249974,0.25048363,0.3314383,0.17137523,0.06150831,0.4549337,0.2478975,0.41145575,0.5516395,0.09725242,0.1244988,0.26655203,0.4585628,0.026061188
-0.057833727,0.808093,-0.061124176,-0.09617029,0.66214705,0.5012999,0.6242987,0.52989256,-0.16721866,0.6239315,0.26604408,0.17065835,0.32831067,0.5316575,0.23058686,0.6825813,0.40067273,0.3410393,0.16340804,0.51760644,0.35744676,0.23243602
-0.565632,1.7119882,-0.36515105,-0.5680602,1.3532792,1.1577652,1.2790741,1.1954088,-0.53532094,1.4381412,0.4489007,0.38296863,0.7140704,0.9630846,0.37765655,1.2951378,0.75422186,0.69062155,0.22434752,1.0651921,0.67242247,0.51220983
0.5707576,-0.019026898,0.15659136,0.33246824,0.12523325,-0.0029329844,-0.02561418,0.01738717,0.120602325,0.18265457,0.24847443,0.043210592,0.034774166,0.17878924,-0.033605494,0.23437762,0.83030295,-0.17741637,-0.19714642,0.07427292,0.7444051,-0.079923436
0.8138048,0.045810133,0.6084493,0.7149737,0.18050346,0.036040857,0.35039106,-0.07578334,0.51649654,0.5232761,0.43904626,0.3552916,0.14996472,0.8112889,0.49941716,0.6978466,0.41190872,0.3596277,0.40557525,0.55135906,0.24339253,0.19401537
1.0194384,-0.060915843,0.72902405,0.8022174,0.10937851,-0.109785564,0.2368693,-0.27350724,0.51596636,0.33552226,0.41402584,0.28859246,0.15486492,0.6639965,0.32695654,0.66616637,0.53088504,0.15724371,0.18716948,0.3832913,0.40644926,0.14629558
0.66213226,-0.048825346,0.1896195,0.38641608,0.07564572,-0.04110221,-0.06990314,-0.02733592,0.12379141,0.1675273,0.24835539,0.034496523,0.024790376,0.158546,-0.09839847,0.20980859,0.93564767,-0.25411505,-0.2811492,0.03452373,0.8470144,-0.080152854
0.5508117,0.2211481,0.14564157,0.20420958,0.20356569,0.11812862,0.04871072,0.16684029,0.045852154,0.14279044,0.21059017,0.036677033,0.0918252,0.18212637,-0.064368345,0.30893135,0.85226667,-0.1277893,-0.19425482,0.12664571,0.77714837,-0.014185917
0.66733015,-0.031352513,0.29478496,0.47040254,0.09264664,-0.05589422,0.039047092,-0.112665,0.2212164,0.17643695,0.27246863,0.10581918,0.06603135,0.30962336,0.054337025,0.32298064,0.6980037,-0.106706925,-0.09723283,0.13756418,0.6119691,-0.011726122
-0.6878557,1.0492864,-0.3529932,-0.24221486,0.9611073,0.9229405,1.0484006,0.91714925,-0.28898552,1.4311839,0.4445926,0.31861192,0.5803062,0.8556377,0.46428427,0.9829573,0.4625929,0.55008304,0.31331098,0.8673028,0.39064893,0.52800614
0.51998895,0.046909764,0.20725958,0.36038533,0.13829967,0.012227034,0.10882777,-0.024554923,0.16765216,0.17083408,0.2649417,0.10021292,0.046578187,0.29217482,0.13033234,0.32277048,0.64255625,-0.010655307,0.0070677884,0.15347002,0.56618553,-0.019406883
0.563766,0.06066732,0.31854177,0.4992737,0.1881204,0.058556255,0.2627451,-0.035367347,0.28047484,0.31087282,0.35899013,0.2052591,0.07550796,0.5171208,0.29612535,0.4613803,0.5161905,0.13961174,0.16096422,0.31074795,0.45242977,0.055770457
0.48400998,0.3028679,0.2887423,0.2991809,0.2758205,0.100925736,0.27742523,0.082117796,0.16290326,0.16236098,0.22197866,0.12605722,0.13155293,0.40356737,0.18225309,0.47613537,0.4245078,0.11819438,0.07755279,0.29809642,0.36549962,0.089255914
0.7087615,0.11754523,0.52453756,0.61064225,0.23431593,0.07184008,0.3697673,0.0034113824,0.46334392,0.45538223,0.4070667,0.30951044,0.14285782,0.72164154,0.491993,0.6582312,0.36879998,0.35864276,0.39165348,0.50509554,0.23465995,0.18821868
1.0362314,0.01823359,0.7241639,0.8199158,0.18860379,-0.026353057,0.38670227,-0.19091266,0.57574695,0.4159025,0.5281259,0.40912867,0.11590081,0.83084756,0.4751345,0.7466926,0.49283156,0.3075414,0.3485881,0.51223296,0.3555799,0.19295265
1.0163203,0.07103927,0.79101527,0.89772904,0.20864439,0.04470535,0.4821479,-0.06382446,0.65605754,0.6982908,0.5349866,0.46351743,0.20022687,1.0443456,0.60955465,0.8794105,0.44411588,0.46433043,0.52368045,0.709365,0.24720722,0.27933156
1.1020086,0.0946261,0.7951853,0.8539608,0.2506884,-0.037192956,0.40881023,-0.1635786,0.6179079,0.418483,0.5108115,0.38127774,0.16724269,0.8646077,0.53277415,0.84561366,0.45208135,0.38131565,0.39598054,0.58104455,0.32537973,0.20810898
-0.387282,0.78066975,-0.24311225,-0.16566171,0.75289166,0.6597548,0.7193813,0.7099484,-0.22229521,0.9656471,0.33240908,0.20015988,0.40897584,0.6092122,0.3033533,0.72511023,0.44169095,0.36938536,0.1878524,0.5943786,0.38321704,0.32753673
0.62728214,0.05474446,0.30014598,0.39574236,0.122790575,-0.00038453192,0.09628153,-0.063076824,0.1918307,0.13838819,0.23847643,0.12678084,0.077072516,0.30248863,0.08649532,0.37409472,0.58861166,-0.034644984,-0.029506274,0.17588091,0.51701105,-0.006289102
0.8249581,0.14792103,0.63410574,0.70255476,0.25172022,0.045872256,0.4225493,-0.057359785,0.48179626,0.47212136,0.44152224,0.3377196,0.17659386,0.80348814,0.4691655,0.74858254,0.35808992,0.33469072,0.3562253,0.5371678,0.26870403,0.22486928
0.51999784,0.046247825,0.17762877,0.3307199,0.10934159,0.019260861,0.06278975,0.0005484447,0.12170984,0.1368466,0.23561077,0.07415162,0.04562162,0.22264524,0.042942114,0.2759674,0.6912716,-0.09435147,-0.085667506,0.10837036,0.6135419,-0.042129356
0.042673167,0.6251724,0.13477337,0.15781364,0.5510503,0.4533875,0.68968564,0.44571796,0.049586914,0.8024491,0.3243556,0.23520589,0.34128445,0.74027747,0.43494397,0.78322005,0.23460725,0.46298984,0.36221528,0.6561657,0.14467907,0.34750825
-0.6100751,1.2965593,-0.4073391,-0.43573588,1.093144,0.9913367,1.0199208,0.98160344,-0.48166,1.3018209,0.41628522,0.28761423,0.5931264,0.8033662,0.3002272,1.0283403,0.69068485,0.5019429,0.17922398,0.8093922,0.6160415,0.4404482
0.7828258,0.08840039,0.54413545,0.65421414,0.20624536,0.030208759,0.33073103,-0.06080401,0.47673827,0.41702786,0.41196465,0.29377753,0.14096853,0.70895433,0.4590507,0.6469754,0.4146335,0.32020608,0.34763646,0.47178912,0.28290612,0.16925691
0.33643982,0.53201824,0.02115696,0.0023294985,0.41767204,0.35215965,0.2653478,0.38267192,-0.111244634,0.35948145,0.23062788,0.063126706,0.21850176,0.26423752,-0.028394207,0.45927125,0.9032431,-0.026146706,-0.14768837,0.28614485,0.81237674,0.08598259
-0.2609169,0.64954937,-0.113957286,-0.046417363,0.6526877,0.5636901,0.68933785,0.56523967,-0.14657867,0.89734304,0.336545,0.22858456,0.37563294,0.6089018,0.3104849,0.7429244,0.37565732,0.32729232,0.20651951,0.56673074,0.35864323,0.35046282
0.5758834,0.0585884,0.26696038,0.37484714,0.101608165,-0.005855359,0.063630104,-0.030029625,0.18569586,0.14182177,0.2441947,0.0883389,0.053141348,0.28229728,0.06972712,0.3289284,0.602917,-0.05633545,-0.024042167,0.17440593,0.5270418,-0.030316055
0.51323056,0.039248623,0.23713605,0.34783214,0.12206738,-0.003838636,0.11942838,-0.036021493,0.16582881,0.15275154,0.24551775,0.09524144,0.047057983,0.2628146,0.119352475,0.32123294,0.57184577,-0.023376826,0.011913842,0.14845145,0.49880973,-0.025190134
-0.19276121,0.7442664,-0.111536756,-0.079603076,0.6340071,0.5138441,0.6417389,0.506431,-0.18966234,0.73126626,0.30780417,0.14934735,0.3792305,0.5399115,0.21546826,0.6678173,0.48213586,0.26096553,0.12487522,0.52179766,0.42408153,0.28068984
-0.216033,1.0005401,-0.10566956,-0.17950208,0.8056999,0.66059047,0.796084,0.6573756,-0.24443097,0.8637899,0.31446522,0.20487633,0.43211544,0.6867569,0.27436748,0.84578395,0.35811284,0.4391118,0.21891016,0.6615726,0.32294133,0.34250644
0.56743675,0.013798799,0.14312702,0.31276456,0.09654616,0.020204337,-0.012842827,0.042121455,0.0966622,0.14235964,0.24103147,0.051988892,0.030737042,0.15863228,-0.055334948,0.21691856,0.8325802,-0.17678095,-0.19250453,0.06589691,0.7670814,-0.07461265
0.6993041,-0.023623176,0.32847,0.519199,0.10491261,-0.044186234,0.07594594,-0.13018286,0.26163334,0.20021453,0.30112088,0.13352627,0.08051336,0.37430388,0.10891321,0.37143302,0.6796239,-0.05290567,-0.035021435,0.17616475,0.58777285,0.013945703
0.5572122,0.12621203,0.29849863,0.4133787,0.20648438,0.034697417,0.22774264,-0.022208534,0.24679694,0.19088155,0.31278998,0.13998404,0.07154837,0.41163957,0.25227508,0.4247973,0.530083,0.12837334,0.14033948,0.2508173,0.44944596,0.03401434
0.5520753,0.063980214,0.24449204,0.40364173,0.15026471,0.012643779,0.14430672,-0.03270127,0.2121686,0.172936,0.2875028,0.11417645,0.061193377,0.3340093,0.17400193,0.35149592,0.59182376,0.031349856,0.052402757,0.18899459,0.52003294,-0.0010031322
0.29770976,0.23227869,0.1361753,0.26414037,0.324746,0.1709576,0.28963128,0.1549092,0.11643909,0.36098063,0.27758074,0.10544751,0.14987227,0.3925597,0.20161045,0.42805845,0.49463215,0.1142794,0.0865286,0.2959466,0.44488582,0.07060781
0.84868914,0.08342643,0.6196662,0.72568005,0.20761934,0.028373413,0.4045152,-0.09378189,0.51141983,0.47609073,0.46138066,0.36124894,0.1363422,0.80666256,0.4790529,0.70659995,0.40466923,0.32395732,0.3705433,0.539245,0.29219967,0.19713451
0.19627117,0.7002135,0.17304167,0.116295666,0.5041662,0.3449917,0.60077125,0.38424802,0.024404766,0.48427954,0.26098776,0.15423481,0.30201626,0.58317804,0.2827209,0.673827,0.33128798,0.32509923,0.21197219,0.52398545,0.24774113,0.22229019
0.4135776,0.32550746,0.11010671,0.12314814,0.243872,0.18146953,0.15721172,0.2424548,-0.002497051,0.18684287,0.20559126,0.031574417,0.13146754,0.22424597,-0.0072868466,0.3619713,0.73765355,-0.057199545,-0.1051247,0.1887038,0.65529615,0.03459294
-0.015010912,1.358809,-0.023678068,-0.24929452,0.9695653,0.774141,0.95692,0.8040529,-0.30509973,0.843024,0.33353847,0.2363613,0.52284586,0.8017476,0.2747498,1.0506262,0.7156165,0.4795608,0.13611203,0.81260276,0.6497008,0.35845906
0.84871495,0.10594647,0.60898685,0.6806482,0.18684077,-0.030551229,0.33619034,-0.1441049,0.43297005,0.32320622,0.41036272,0.2748088,0.120856814,0.6696802,0.36433396,0.648617,0.45536023,0.19299953,0.23756212,0.42476833,0.32921785,0.14743933
0.48046857,0.03317651,0.18445933,0.3123474,0.1066949,-0.00051871315,0.084941275,-0.0067489967,0.13230996,0.1448707,0.23099585,0.072278656,0.039915618,0.21100652,0.07677403,0.2743552,0.6267586,-0.06399682,-0.035786334,0.113177925,0.5523624,-0.042050656
0.96163446,-0.024302706,0.64374137,0.75176835,0.12508668,-0.10234176,0.21872959,-0.27192292,0.44825205,0.2683295,0.39030886,0.26667038,0.12605822,0.606982,0.26694852,0.6075411,0.54264,0.080507405,0.12410773,0.34000218,0.45173958,0.097933054
0.70636654,0.097044475,0.4685557,0.5739392,0.21014652,0.02939141,0.30262718,-0.10692461,0.36567575,0.27461785,0.39873838,0.24525413,0.11731139,0.5855035,0.3450839,0.58082724,0.43533364,0.21641745,0.24425884,0.3749963,0.37209922,0.11859134
1.2685058,-0.046448328,0.8805418,1.0224452,0.16418442,-0.081994936,0.33896077,-0.30540672,0.71836096,0.5041106,0.5558654,0.45199692,0.2134396,0.94198126,0.54106325,0.88657284,0.5483262,0.35116836,0.38194433,0.5852845,0.4126852,0.23331885
0.5631513,0.08175954,0.26506856,0.42406034,0.18047068,0.027865311,0.1656183,-0.009220354,0.24946555,0.22412929,0.3211388,0.13129008,0.06662956,0.38884753,0.23691964,0.38808286,0.57896656,0.10129674,0.12453793,0.23829679,0.49493945,0.0048659793
0.65623194,0.0423751,0.4509067,0.5991297,0.16443436,0.049953066,0.29973683,-0.062023222,0.4106987,0.44961053,0.39951587,0.28681582,0.12196746,0.68697804,0.4158924,0.56895834,0.43047172,0.2831551,0.3179513,0.45751134,0.2854701,0.12467764
1.1610056,-0.054167762,0.8078735,0.9202769,0.119548135,-0.09037782,0.30687493,-0.2663673,0.64163435,0.40926123,0.48421633,0.41194546,0.13927704,0.8398562,0.43039754,0.7581409,0.5499803,0.22905844,0.2863279,0.49110797,0.390132,0.18521327
0.75407606,0.051007066,0.5386663,0.56216764,0.13964698,-0.06004571,0.2263763,-0.14746243,0.31815818,0.21477297,0.29724628,0.18354438,0.11533571,0.45776165,0.20706251,0.53311414,0.4830893,0.06093806,0.07754058,0.26603878,0.40607962,0.079830974
0.9522896,0.025385432,0.67484754,0.75936,0.14795598,-0.062427543,0.30269116,-0.20180947,0.51496565,0.35325646,0.4320749,0.3178745,0.13476154,0.71571815,0.39055493,0.68823856,0.45277005,0.23180519,0.27235848,0.45024002,0.32921135,0.16242228
0.6811774,0.08583388,0.4143132,0.5565618,0.20591486,0.031238783,0.2896747,-0.064132735,0.36094618,0.28147635,0.39973295,0.23435989,0.08359417,0.57362306,0.35836476,0.5191233,0.4926936,0.21861358,0.24846783,0.3497759,0.4165252,0.08352193
0.6578172,0.03932309,0.39421475,0.5609107,0.1810444,0.020500991,0.23582572,-0.07685216,0.36019686,0.29685003,0.3596974,0.21068418,0.09690926,0.5373205,0.34223607,0.486351,0.5053944,0.19035369,0.22234201,0.33281544,0.3957214,0.08838402
0.86615777,0.11051862,0.6755619,0.7689855,0.23579769,0.060585506,0.479991,-0.05280511,0.5554304,0.5999714,0.4989059,0.40112284,0.16143939,0.91845393,0.53272074,0.7828807,0.40184048,0.38441804,0.41264778,0.6233833,0.27168202,0.24523745
0.49551865,0.25770253,0.27575982,0.34509605,0.28353897,0.08415591,0.30029643,0.060056742,0.21038699,0.17839855,0.285385,0.11975695,0.100707486,0.42406696,0.26847723,0.4617532,0.47098842,0.17395243,0.16566001,0.3022701,0.38048017,0.06649639
0.26620558,0.30090737,0.2027476,0.29401803,0.33401316,0.21274874,0.4057975,0.13336879,0.15868348,0.43298346,0.31287387,0.15691242,0.20217237,0.47482938,0.28227344,0.5278181,0.35504472,0.19909075,0.19030891,0.3876522,0.31011966,0.17322701
0.5351673,0.0134088285,0.13621089,0.30014613,0.14618541,0.014649315,-0.009602465,0.0539897,0.11128868,0.18395513,0.24808906,0.03094304,0.035332847,0.16953263,-0.0223291,0.23365644,0.8137164,-0.15932387,-0.1703525,0.08424653,0.7334329,-0.07984343
0.0636668,0.37740734,0.040903065,0.19646403,0.42848253,0.32113886,0.5083465,0.26537824,0.027446335,0.59071994,0.3211032,0.1630228,0.24018356,0.5309354,0.25904748,0.5602219,0.45561755,0.21384443,0.1355244,0.44468424,0.4001339,0.21298937
0.17982945,0.6382142,0.1346973,0.06530185,0.46868473,0.28050807,0.46455243,0.31324002,-0.03515445,0.35990056,0.20136422,0.097625874,0.24398068,0.44652778,0.16332921,0.56825286,0.40430638,0.1853472,0.083683245,0.40012747,0.36208615,0.18322973
-0.09394629,0.57123244,-0.16717154,-0.09653646,0.54725087,0.49167195,0.45649037,0.5024522,-0.23871194,0.64287376,0.2607345,0.07948993,0.2848247,0.3731103,0.03934805,0.521696,0.705321,0.031935457,-0.12743446,0.3765859,0.67378956,0.15350686
0.9519285,-0.08282682,0.52978694,0.6426426,0.056844987,-0.13816726,0.035499237,-0.24355829,0.33051905,0.21096477,0.32060152,0.17348629,0.07936348,0.4136604,0.025253851,0.43563217,0.742265,-0.14750215,-0.15525775,0.16704084,0.64501107,0.00950456
0.48239923,0.08952451,0.2421984,0.38893116,0.19211447,0.047420785,0.19579595,-0.021695323,0.1833336,0.2176377,0.29995397,0.12464985,0.07050286,0.3863184,0.20666045,0.3907631,0.5226061,0.051586423,0.08540893,0.23397672,0.4664703,0.025771944
0.43209818,0.1707468,0.27128136,0.4173214,0.27301508,0.12342061,0.34569997,0.04521033,0.2141014,0.37046915,0.33938557,0.19431214,0.13068342,0.52876675,0.30192915,0.5095981,0.44118324,0.17116834,0.1791096,0.36172673,0.38779542,0.11615911
0.4091204,0.09040412,0.19202572,0.28620487,0.17993176,0.051249377,0.12236066,0.052827,0.15099992,0.25011528,0.24730377,0.08099492,0.067341015,0.30719727,0.12646231,0.32033488,0.55520386,0.031385303,0.03400841,0.19875832,0.45905757,0.012659227
0.10237401,0.63364536,0.090186045,0.04685034,0.4990011,0.3484291,0.5160532,0.35952818,-0.05354314,0.43292817,0.2537782,0.11155473,0.27737322,0.48745072,0.20971763,0.60400015,0.3821858,0.2472642,0.1473764,0.4245801,0.3216627,0.19708607
0.6579865,0.0015777424,0.32724106,0.48133773,0.11115239,-0.035013527,0.1012567,-0.117996454,0.24055792,0.17617354,0.28689504,0.14744636,0.060606383,0.3647343,0.12987071,0.37405342,0.6202618,-0.03575672,-0.008446831,0.19203596,0.5404458,-0.0040039057
-0.7087617,1.6229532,-0.44775844,-0.555444,1.2981244,1.1499935,1.2389221,1.1746575,-0.5525962,1.5001439,0.4667675,0.34632033,0.7240397,0.9360441,0.346904,1.2230055,0.75116956,0.6357645,0.23111744,1.0106064,0.6413756,0.5330546
0.4370245,0.33982092,0.13568503,0.12318353,0.2455098,0.17371953,0.1640091,0.23796028,0.010357173,0.15994246,0.19879228,0.045923825,0.11629571,0.22522412,0.0111406185,0.36746204,0.7180469,-0.027011216,-0.086472526,0.19801086,0.6361951,0.017824687
0.01728826,0.47739574,0.020990226,0.11699926,0.46468717,0.35802978,0.51928604,0.3242347,-0.024056386,0.56878746,0.29227424,0.14033756,0.252629,0.52624625,0.25787613,0.56168586,0.38089615,0.24009585,0.16110355,0.43605214,0.3284393,0.20436841
0.5597744,0.017622106,0.14669253,0.31585842,0.09755664,0.015650384,-0.0077860802,0.03433946,0.09729372,0.13473769,0.23841104,0.0482949,0.03260579,0.16293155,-0.04652743,0.21757157,0.8194181,-0.17335029,-0.1849709,0.068150416,0.7489682,-0.07126419
0.16728602,0.5142299,0.21489486,0.28196776,0.48240048,0.374315,0.6286184,0.3115589,0.14403571,0.736753,0.36202526,0.25904927,0.30716145,0.7399663,0.4278645,0.7474621,0.29994068,0.39767015,0.32898587,0.62641907,0.2114162,0.3034039
0.26198924,0.61754316,0.46344823,0.44347903,0.63573,0.5298533,0.9724603,0.5030816,0.315217,1.3149796,0.5037994,0.5063907,0.474541,1.1993508,0.7565569,1.2271956,0.2225523,0.69616985,0.61673903,1.0342128,0.0914924,0.5842942
-0.21103726,0.6499284,-0.13635649,-0.07562567,0.6048439,0.52648276,0.60965645,0.54950345,-0.14551379,0.75010824,0.2985648,0.18507378,0.32330334,0.53720343,0.29303125,0.6275702,0.39552084,0.29904503,0.18267348,0.5021887,0.3354727,0.27594593
0.14368205,0.6334349,0.32977003,0.32510558,0.6151854,0.50986475,0.87357616,0.45309484,0.2014965,1.0983679,0.42127067,0.39790425,0.4382816,0.995972,0.59194076,1.0427107,0.24417034,0.5493363,0.4711296,0.88039935,0.12845989,0.5052363
0.17106277,0.3083778,0.07946606,0.19795503,0.36470842,0.22879711,0.3527462,0.19981807,0.05655987,0.38762468,0.27344415,0.10496975,0.1732625,0.40680104,0.21212563,0.44894236,0.44747445,0.14839165,0.10611299,0.3233944,0.38817978,0.12260869
0.6653679,-0.14313059,0.23370276,0.41479436,0.047800772,-0.07549162,-0.07185488,-0.11444558,0.16754577,0.20439038,0.25122762,0.07662898,0.014180984,0.18658033,-0.085107185,0.20173661,0.88984644,-0.23428494,-0.27208176,0.010272674,0.7909618,-0.098328516
-0.89304423,1.7420812,-0.5616106,-0.6267167,1.4171879,1.3037388,1.3655803,1.3254961,-0.6281331,1.748423,0.5042313,0.41409343,0.78586274,1.0264049,0.40711725,1.3383856,0.6969425,0.7371088,0.31479076,1.0981342,0.6033387,0.6322236
0.8628182,0.10565246,0.58407485,0.7117641,0.21273963,0.0143647455,0.34122598,-0.06716101,0.50756425,0.4177928,0.44194418,0.28911582,0.13858324,0.74502563,0.4669805,0.66658676,0.4617614,0.3289484,0.3466036,0.47945368,0.32592583,0.17101094
1.1379337,0.053696588,0.8267243,0.91113186,0.20864786,-0.028034393,0.40046382,-0.16246812,0.67932147,0.49046728,0.5137014,0.41900337,0.18545134,0.9193742,0.5618593,0.8576782,0.46233335,0.39283276,0.4217813,0.5911535,0.30219662,0.25292584
-0.14477532,0.56019545,-0.08469249,0.006931111,0.5501957,0.47411564,0.5887582,0.45611504,-0.094495475,0.707067,0.30581087,0.17416354,0.2824971,0.52333635,0.29207036,0.6079314,0.40889263,0.26226026,0.17703858,0.4778364,0.35273513,0.2685998
0.5709002,0.12588146,0.31855065,0.43611178,0.21366774,0.04256952,0.2476508,-0.030038908,0.26586246,0.20763172,0.33269036,0.15825473,0.07514222,0.44386548,0.28011686,0.45154238,0.51833653,0.15616198,0.16897903,0.27428913,0.4417957,0.046333633
