AFP,PDR_UFP,NPDU_UFP,N_effort,Effort
0.29066384,0.4440028444002844,0.4192026,0.39321008,0.38214543
0.13347046,0.11572080157208017,0.07273961,0.053857524,0.0583294
0.28361362,0.042012342201234225,0.02917923,0.05746499,0.04809128
0.41521752,0.03208040320804032,0.0,0.04385929,0.074077666
0.11948171,0.2760508976050898,0.25006062,0.080818474,0.06924937
0.11375663,0.2570844857084486,0.20959133,0.13307793,0.13149521
0.22681727,0.0888573388857339,0.053601913,0.08923161,0.09763481
0.3265962,0.792636829263683,0.74372256,0.8113366,0.8057426
0.20937231,0.12407892740789274,0.07695131,0.069939,0.08596687
0.24301176,0.12053169205316921,0.07644356,0.12849207,0.14079826
0.17589736,0.12620111262011127,0.07967811,0.08596031,0.09808129
0.13393529,0.21292102129210214,0.17692712,0.06852788,0.061922908
0.10581593,0.27412688741268876,0.21888432,0.1338376,0.13123702
0.2509195,0.23226513322651332,0.16876039,0.20852067,0.23903683
0.19473024,0.09097906909790691,0.06431094,0.04593114,0.041154023
0.15376712,0.10244357024435703,0.057585135,0.04812809,0.061866395
0.1528044,0.39856660985666104,0.36927712,0.12030494,0.10673751
0.1366746,0.13972744397274442,0.096603945,0.05494517,0.062059678
0.29886904,0.09455742945574296,0.05150892,0.09461503,0.10465832
0.23459284,0.0,0.011477448,0.08632211,0.049706314
0.20264433,0.17530332753033276,0.1158366,0.12509726,0.14791855
0.14107142,0.10571878057187807,0.064306214,0.042150144,0.044999193
0.080807775,0.3859514085951409,0.35056964,0.13681926,0.12641098
0.3020782,0.09385695938569594,0.061161608,0.12407191,0.12408519
0.17310734,0.18772271877227187,0.14382258,0.14006272,0.14341746
0.25973028,0.16628542662854268,0.10081678,0.13051648,0.16178651
0.1256851,0.09022167502216752,0.049385957,0.05964345,0.0709333
0.1887179,0.14570960457096047,0.09831313,0.10914178,0.12474176
0.12078199,0.1490126549012655,0.109239064,0.09018658,0.08718451
0.11852826,0.3549763354976336,0.3214129,0.0831134,0.07480422
0.1024186,0.300758090075809,0.26922253,0.08029936,0.0771934
0.10547544,0.12416688841668884,0.072497346,0.03478665,0.049785376
0.17046443,0.20329602032960203,0.16159958,0.057843335,0.05633522
0.27873376,0.07811138781113879,0.05547086,0.11747576,0.119226396
0.14223416,0.15353471535347155,0.11073371,0.049094357,0.05673133
0.1744043,0.08915883891588389,0.042156853,0.017246729,0.031007374
0.1427482,0.13977527397752743,0.104223855,0.05511391,0.05643955
0.2421822,0.0902501590250159,0.054108173,0.07647674,0.08049004
0.1262823,0.1803256580325658,0.1331822,0.035486195,0.047967162
0.12992941,0.099172889917289,0.05103773,0.051930718,0.069702476
0.21459095,0.09638000963800096,0.06547773,0.06925582,0.06758517
0.12390643,0.11521993152199315,0.06898355,0.04672142,0.055999614
0.1652011,0.12554329255432928,0.08590371,0.09565537,0.10348125
0.10089481,0.17138436713843672,0.14096102,0.051188014,0.050855666
0.13892813,0.11689836168983617,0.074300736,0.034403697,0.042881023
0.15543523,0.08081214808121481,0.04027962,0.052723065,0.06455572
0.13414593,0.09135591413559142,0.041052535,0.029484231,0.047535952
0.103699386,0.19573368957336895,0.14990386,0.068127654,0.07660833
0.68287313,0.1397349639734964,0.1088501,0.35114205,0.3583621
0.4968124,0.07446791744679175,0.0432704,0.20897396,0.21822889
0.18809803,0.06152725615272562,0.024410982,0.058482863,0.06001429
0.17389677,0.23797818379781838,0.20234159,0.08962113,0.086935386
0.11602704,0.24023112402311242,0.1960949,0.10148868,0.10285942
0.14365584,0.4079995407999541,0.37102324,0.11315516,0.101453066
0.24878418,0.10249087024908703,0.05605805,0.091973886,0.108711794
0.08866258,0.4542431654243166,0.41635737,0.114081025,0.11553709
0.21811081,0.20023548002354802,0.1564058,0.17614548,0.18794182
0.20358324,0.3130889813088981,0.27939406,0.19111234,0.19448353
0.5877561,0.1677913167791317,0.14503527,0.31419733,0.30069014
0.1259149,0.12346108734610875,0.05843564,0.03993445,0.061902486
0.23985107,0.09026248902624891,0.054148227,0.04186686,0.046487454
0.21076131,0.5325744132574414,0.46968186,0.30673546,0.3272956
0.12642121,0.100622840062284,0.058555827,0.028129125,0.042978
0.27229956,0.44710334471033447,0.40005147,0.23855104,0.255748
0.13150066,0.0788493178849318,0.03475886,0.0255646,0.038674247
0.14906208,0.1684053668405367,0.1330724,0.121637896,0.11604273
0.09682196,0.26463312646331266,0.23303384,0.04549224,0.037982598
0.17699675,0.1188944318894432,0.07524843,0.07375692,0.09085727
0.22348405,0.1377639037763904,0.08668997,0.10134633,0.120741844
0.21384026,0.13312193331219335,0.09247833,0.10466984,0.11838187
0.12562276,0.2667677966767797,0.21726,0.08702503,0.09389698
0.16313711,0.13642057364205737,0.08641181,0.054371767,0.07443777
0.12841512,0.22732044273204427,0.1821284,0.067841545,0.072830364
0.26937383,0.06626761662676167,0.038700014,0.12512967,0.12012091
0.20944257,0.1387235338723534,0.09141355,0.115218505,0.13068064
0.14004233,0.2078826507882651,0.16969004,0.074991405,0.08047904
0.1753886,0.17893880789388078,0.13572842,0.08856988,0.10266775
0.39065218,0.07575462757546275,0.055437133,0.23355229,0.21563236
0.19315144,0.19125065912506592,0.14469609,0.103121534,0.10786086
0.11568366,0.22521180252118025,0.18509403,0.07808347,0.08057064
0.18959554,0.10823012482301249,0.06897113,0.05174005,0.052150577
0.13052623,0.28059652805965285,0.23912576,0.09723891,0.10607946
0.10577363,0.37219103721910374,0.33107638,0.05915793,0.05772145
0.1377398,0.08345505834550584,0.045835927,0.03282356,0.043762352
0.2006272,0.2393787139378714,0.19247103,0.12781654,0.13200848
0.066799924,0.32674918267491826,0.27513087,0.0689228,0.07770514
0.29325423,0.14805670480567049,0.1001552,0.16985254,0.192598
0.17337155,0.27536358753635876,0.23072985,0.13028397,0.13531613
0.0786832,0.13579721357972138,0.09213203,0.024187038,0.026898205
0.17492463,0.5490443049044306,0.52677006,0.26201966,0.24746777
0.2258026,0.5468568146856816,0.51242954,0.36743134,0.36503026
0.31675595,0.13402979340297932,0.08050998,0.14113437,0.16331987
0.25075537,0.1580955958095596,0.119394936,0.13821493,0.14552057
0.14070356,0.07437013743701375,0.025523532,0.0372175,0.05610004
0.13837348,0.4347874434787444,0.40031365,0.1330753,0.13122466
0.22430561,0.11323610132361013,0.07319654,0.08736339,0.090680614
0.3366135,0.1859076085907609,0.1480976,0.24165078,0.25687045
0.5133457,0.07682248268224827,0.06383228,0.24419442,0.22839777
0.2123824,0.50898760089876,0.42588156,0.23093528,0.2704705
0.0909255,0.3570399657039966,0.3012168,0.08318499,0.09917721
0.12707335,0.18264061826406183,0.15556791,0.08591655,0.08071425
0.17578448,0.16389805638980565,0.12633958,0.103759184,0.11119193
0.18022889,0.10126040012604003,0.064628705,0.05219636,0.06395136
0.14877452,0.1487379148737915,0.10097619,0.07978515,0.09463296
0.08398324,0.18620049862004986,0.14353487,0.05234896,0.053680994
0.13991207,0.1603712160371216,0.11402384,0.09553005,0.10269749
0.17922893,0.11912867191286719,0.08084517,0.066082925,0.07552369
0.14139907,0.12694239269423926,0.0925856,0.040859964,0.035904128
0.4373016,0.3601950360195036,0.29586917,0.6057878,0.6318138
0.4251767,0.05067568806756881,0.05648935,0.19815946,0.17821975
0.15986192,0.07331712733171274,0.03977245,0.039855644,0.03897002
0.1336075,0.1291260829126083,0.08908113,0.048871227,0.05869808
0.13505569,0.20550682055068206,0.17535272,0.071611054,0.06390367
0.13789955,0.6422557642255764,0.6180801,0.21402666,0.19373238
0.1500662,0.12268224226822423,0.08667878,0.033646934,0.02853924
0.13147676,0.28754460875446086,0.25098258,0.10917042,0.1040028
0.11182329,0.1692463469246347,0.12460821,0.063344255,0.06877129
0.3172114,0.08186768818676882,0.079071395,0.119252816,0.09861386
0.18100344,0.0899534689953469,0.0551256,0.048433676,0.057522923
0.14958513,0.06643894664389467,0.035184838,0.044433046,0.048744045
0.17898154,0.12324754632475464,0.08077368,0.085822955,0.09150204
0.14785941,0.12134489213448922,0.07524454,0.06276475,0.07432127
0.15207857,0.1919826491982649,0.14300993,0.08429815,0.09613757
0.30329287,0.11558444155844416,0.07076364,0.1178007,0.12760597
0.12964334,0.09186762918676292,0.06489893,0.04078183,0.03567476
0.19637968,0.14272487427248745,0.10473468,0.101159304,0.10292475
0.09927319,0.4495205749520575,0.40479365,0.15723516,0.15030186
0.16911387,0.2899640789964079,0.24835369,0.108425945,0.119288534
0.44464225,0.10320386532038653,0.05708593,0.20897092,0.2291432
0.12030339,0.16637997663799767,0.12580362,0.050183855,0.05314926
0.12799032,0.19785679978568,0.14937925,0.046671,0.056015685
0.17546894,0.07943077794307779,0.041032203,0.0451212,0.04774387
0.27342716,0.12234400223440023,0.07762494,0.13310553,0.14948678
0.18349312,0.0397455539745554,0.020017613,0.05346574,0.046232384
0.27436066,0.602480360248036,0.57733464,0.370965,0.36096808
0.21327993,0.05776968577696858,0.024662763,0.049615666,0.05683346
0.1482206,0.10321535432153543,0.057655297,0.03859325,0.048629723
0.17881562,0.08516791851679185,0.038843445,0.027438447,0.045733288
0.11533007,0.5107539510753951,0.4586367,0.14341414,0.1433799
0.17812112,0.37075755707575575,0.3274756,0.24647962,0.24164854
0.20822884,0.38301057830105784,0.3544047,0.22626507,0.22418414
0.078984916,0.2277540227754023,0.18938342,0.07084489,0.070346236
0.11336987,0.10636451063645107,0.056620948,0.039060436,0.049330845
0.18828146,0.41894619189461924,0.3758317,0.23345737,0.23431607
0.28409502,0.25612072561207255,0.23175621,0.27356958,0.27142066
0.47992256,0.08883360888336089,0.06133099,0.2387401,0.24360348
0.11029822,0.21466344146634414,0.17109591,0.09328635,0.09386732
0.22191656,0.06742532674253267,0.039348885,0.063604906,0.06398891
0.1249184,0.2652665965266596,0.22461805,0.07023561,0.07504617
0.38551858,0.25498130549813053,0.23535809,0.32484394,0.32500252
0.10875319,0.0895451789545179,0.044108495,0.06759153,0.07870115
0.13942641,0.19380976938097694,0.15429744,0.060645625,0.07076682
0.12222229,0.1596038159603816,0.10425145,0.10430099,0.11323233
0.1317983,0.18372556837255682,0.14203328,0.06970446,0.078635156
0.050584286,0.26603507660350767,0.22585562,0.043005392,0.03723136
0.13744944,0.11945803194580319,0.077182844,0.056256004,0.061960306
0.1766407,0.18549511854951187,0.13928589,0.12726945,0.13410039
0.1994889,0.1503576050357605,0.107457094,0.12089178,0.12976734
0.11526941,0.3143738314373831,0.27363467,0.06209265,0.054411158
0.1624335,0.3802846380284638,0.34264135,0.15544018,0.14703597
0.16611226,0.0694392169439217,0.040035114,0.01981761,0.024729613
0.15616818,0.3600998560099856,0.32348996,0.12485959,0.12855014
0.0944888,0.38397899839789984,0.34826234,0.07826916,0.07010007
0.19208063,0.10735358073535807,0.06664626,0.08219504,0.09429143
0.32952896,0.1676338067633807,0.15041688,0.2429258,0.23617758
0.12883767,0.10425913042591305,0.06243685,0.035674457,0.041798096
0.11548515,0.14764340476434049,0.0972174,0.038221374,0.055228226
0.12564336,0.6506047650604766,0.60518086,0.23162536,0.23017429
0.2862478,0.10817967681796768,0.060232483,0.109866455,0.12756188
0.20372775,0.4078847607884761,0.3676345,0.26886138,0.27016827
0.1792718,0.4033650603365061,0.37221426,0.1815939,0.18713728
0.14981627,0.38092417809241785,0.34554753,0.14211336,0.13357298
0.30850807,0.0797732629773263,0.06570185,0.16322781,0.14803822
0.28552306,0.1275244927524493,0.08146424,0.11898641,0.1343231
0.29098615,0.36241269624126965,0.33804417,0.24737462,0.24571975
0.1625421,0.1100935910093591,0.07377015,0.07985358,0.087818295
0.17101954,0.3807564780756478,0.33806568,0.22832689,0.23216258
0.10587014,0.2627423962742396,0.21846071,0.11016221,0.105242684
0.17188023,0.1901839690183969,0.1471856,0.12792367,0.13694757
0.12248562,0.20027334002733402,0.15382582,0.08223127,0.090328395
0.19347851,0.43346954334695437,0.41190088,0.21001613,0.19322872
0.06945798,0.5367798536779854,0.511401,0.121541545,0.10011995
0.24636838,0.2087155208715521,0.13758841,0.2039496,0.2457703
0.211438,0.499839179983918,0.43438494,0.25045434,0.26592267
0.21473724,0.12531115253111524,0.089472935,0.09645471,0.10211295
0.14247203,0.101153720115372,0.054319173,0.04745864,0.060909994
0.14149988,0.09374218937421894,0.044862524,0.024526635,0.03886782
0.2441798,0.07843996784399679,0.036540158,0.043299533,0.057529323
0.13242666,0.09583224558322456,0.06328385,0.03780359,0.042652838
0.1117515,0.12671302267130227,0.09964331,0.031718023,0.028976558
0.2197133,0.15361742536174255,0.10821984,0.11523281,0.12984373
0.23244393,0.08764222876422288,0.0561573,0.07093631,0.06984957
0.24514517,0.14483554448355446,0.10239378,0.12853998,0.14050743
0.1301809,0.5267582526758252,0.49404112,0.19338207,0.1867169
0.1331926,0.0795768379576838,0.038479365,0.028434025,0.037424386
0.18876284,0.10806641080664109,0.07672093,0.09391771,0.08313071
0.10278177,0.3434909643490965,0.29703736,0.09040256,0.09083263
0.16045845,0.07335784233578424,0.046423644,0.05345195,0.049464215
0.1809751,0.35296020529602057,0.3198539,0.17277485,0.17145918
0.16312508,0.18245276824527684,0.14170557,0.06688098,0.07114421
0.117804274,0.3112196311219631,0.25757396,0.085051686,0.092926085
0.09913395,0.27389487738948776,0.2248221,0.08641659,0.091522664
0.1177513,0.27331870733187075,0.22607857,0.10133982,0.109157994
0.24934885,0.15114079511407952,0.11852028,0.15235688,0.15795682
0.07052435,0.3071173707117371,0.26849562,0.04709889,0.052049294
0.14712071,0.1484240548424055,0.09862458,0.06423411,0.081123516
0.124097124,0.32431808243180826,0.2755056,0.117116064,0.11978744
0.12441149,0.12265685726568573,0.07570341,0.052217968,0.06699172
0.21434598,0.10198791619879163,0.06342404,0.07452728,0.08126435
0.75162387,0.08284152428415244,0.06857934,0.2680638,0.27258068
0.12228775,0.2623400062340006,0.2197653,0.11280401,0.11445293
0.14162543,0.07194557719455773,0.022308677,0.035998285,0.054313637
0.098453164,0.2471567647156765,0.20901379,0.068899676,0.07062533
0.22166887,0.12248134224813423,0.06857578,0.104040205,0.12251265
0.11825907,0.20213727021372702,0.18115973,0.06359473,0.054773256
0.14382486,0.12667911266791126,0.08649729,0.052454695,0.05624359
0.30735055,0.06537212653721267,0.042298555,0.15683869,0.14668094
0.37366202,0.0395847939584794,0.04266288,0.1095919,0.08789956
0.46192527,0.22277083227708325,0.18498895,0.2639148,0.27154195
0.26828688,0.07394053739405375,0.03160506,0.113446,0.1272427
0.1808591,0.14350161435016145,0.09878493,0.0845118,0.092669435
0.07752776,0.46285580628558065,0.4300273,0.1563877,0.1346801
0.15371653,0.12009154700915471,0.076718666,0.022279449,0.03739571
0.14444381,0.3365828136582814,0.2925588,0.14298631,0.14913023
0.2779158,0.4689574068957407,0.41594,0.52796084,0.5360915
0.51019907,0.07789867378986738,0.057328023,0.15162264,0.15711151
0.13331997,0.19758877975887798,0.1577951,0.057168487,0.06376341
0.1484442,0.47914004791400483,0.4394585,0.1695937,0.16282906
0.26347604,0.14515535451553546,0.084277205,0.15697286,0.18612154
0.44059885,0.1603336760333676,0.12752458,0.2576267,0.25535765
0.25530705,0.07860632786063278,0.049534075,0.0941367,0.096914686
0.22947592,0.23542274354227438,0.1923908,0.23134844,0.23946245
0.13373695,0.20127214012721403,0.15435016,0.078177094,0.08635141
0.27009165,0.18604311860431186,0.14614895,0.15567984,0.1646526
0.19282849,0.1401829840182984,0.105374195,0.12718765,0.13256156
0.21343946,0.5140413514041352,0.44901383,0.2687579,0.292098
0.09311378,0.33506018350601835,0.28609687,0.08548626,0.09218762
0.21001333,0.1903560390356039,0.13418776,0.14528847,0.17064397
0.16090904,0.15341031534103153,0.10964047,0.07705112,0.07811454
0.33542135,0.04506125450612545,0.037984937,0.11118704,0.09531818
0.09304764,0.17544555754455576,0.13599765,0.037056167,0.043742396
0.16912717,0.17457026745702675,0.13086244,0.14404036,0.15033361
0.12870058,0.20236722023672202,0.15582013,0.067277834,0.08083972
0.39892003,0.0696554169655417,0.05487764,0.1576613,0.1486767
0.15897474,0.3441785944178595,0.29029003,0.23469155,0.24960808
0.17197318,0.28758352875835286,0.23464096,0.13788195,0.15223308
0.36692917,0.08858719885871989,0.052569732,0.12909697,0.13867714
0.14832966,0.1691319969131997,0.11721634,0.08310706,0.099218324
0.1340428,0.13334497333449735,0.087506056,0.042533025,0.052028738
0.2790667,0.15341678534167855,0.10812787,0.13946694,0.1527215
0.49539602,0.054083930408393044,0.03515804,0.23985901,0.22427939
0.10437228,0.32086303208630323,0.2850898,0.09434466,0.09163666
0.2889719,0.17544786754478675,0.120463856,0.16248186,0.18663222
0.14009029,0.09813165981316599,0.053865753,0.03259206,0.044154555
0.08508031,0.298188749818875,0.24635899,0.072086364,0.07038528
0.2100495,0.16802102680210268,0.1251212,0.13704501,0.14454223
0.39778844,0.09322795432279544,0.05721073,0.1321107,0.14160231
0.2653127,0.2805492580549258,0.23717746,0.21940668,0.23652537
0.2838488,0.07241149724114972,0.03714914,0.12055507,0.12053983
0.11113763,0.08622004862200486,0.042967968,0.016844064,0.02437068
0.1471587,0.09394640939464094,0.04522729,0.040569276,0.061764553
0.14867902,0.20246971024697105,0.15486813,0.10351148,0.114831224
0.17232431,0.15469954546995457,0.11745844,0.07176103,0.07420759
0.22477789,0.1799230279923028,0.1531004,0.18990396,0.18711351
0.27982855,0.15452438545243855,0.10128633,0.12755553,0.15190664
0.25327408,0.3501035350103535,0.3079224,0.30204365,0.31100723
0.240903,0.09172697517269751,0.051719643,0.06848651,0.08197447
0.074542806,0.44390381439038146,0.41513452,0.08847806,0.08001226
0.13491277,0.1101616810161681,0.06884616,0.051630672,0.05706794
0.10378726,0.37157933715793373,0.3254334,0.0948817,0.09378742
0.21578243,0.04422240742224075,0.024092298,0.027471168,0.02551305
0.30634487,0.11311472631147264,0.059967496,0.11080088,0.13477194
0.17291296,0.2085045908504591,0.17706612,0.10330151,0.10814658
0.14195855,0.18795268879526889,0.14470434,0.061293308,0.067594215
0.19261572,0.46099941609994166,0.40855715,0.26052198,0.2701511
0.2130818,0.13459641345964135,0.087361865,0.12220399,0.13743141
0.11898449,0.06613204661320467,0.033332657,0.032832187,0.033850376
0.1615549,0.22443609244360924,0.18189037,0.11677158,0.1261525
0.13087943,0.15361060536106053,0.10777142,0.077392444,0.081945166
0.11890781,0.17975454797545481,0.13540116,0.031017186,0.042279504
0.09617524,0.24320101432010144,0.1871643,0.055072576,0.07166001
0.14292513,0.14816823481682348,0.09804518,0.068963245,0.087001055
0.19308911,0.061118393111839316,0.03618118,0.048623443,0.048728462
0.1687838,0.1608141660814166,0.108391725,0.08007687,0.095198855
0.2388634,0.1391295139129514,0.08759042,0.07302849,0.10000041
0.17873046,0.14806161480616148,0.09170787,0.09997113,0.12334052
0.18137604,0.0692917269291727,0.043696024,0.063004576,0.06403661
0.3382757,0.08339621833962184,0.071260355,0.135458,0.12360443
0.68085855,0.16436758643675864,0.13067225,0.4626815,0.48003474
0.18870118,0.08399812239981225,0.04976572,0.048313975,0.059541166
0.20107666,0.06184083618408362,0.027967308,0.0,0.0073770713
0.122140124,0.28658827865882786,0.2472263,0.09041877,0.09572182
0.1630535,0.09219737521973753,0.06533641,0.053285778,0.05593413
0.578205,0.0591923729192373,0.02871107,0.23831633,0.24545251
0.35709378,0.08251780825178083,0.06847361,0.16472346,0.15146375
0.1454573,0.11156578115657811,0.073976256,0.07406748,0.07707104
0.14300019,0.09305558530555853,0.04645382,0.049934134,0.061479427
0.31394562,0.09945478494547849,0.07026518,0.12301065,0.12683114
0.27182844,0.0902298590229859,0.059687622,0.21006076,0.19754085
0.22281033,0.302160260216026,0.21377811,0.21833362,0.26513776
0.15157455,0.1686435168643517,0.13074762,0.12648773,0.13031632
0.5132316,0.18462018846201886,0.14121458,0.29959998,0.32571277
0.16216865,0.1089678908967891,0.06913266,0.05487337,0.062315144
0.2191999,0.10551777055177707,0.082232565,0.09524457,0.09370209
0.098688915,0.38911477891147794,0.31299376,0.15547402,0.16399848
0.12982859,0.08304338830433883,0.03500612,0.024374258,0.041488275
0.364872,0.13932102393210238,0.10041969,0.19727628,0.20456707
0.12966698,0.24263905426390545,0.20285562,0.07305293,0.07683411
0.37360725,0.09379608937960894,0.072926536,0.14190903,0.1433903
0.12513004,0.3194371319437132,0.28052917,0.10945058,0.111801356
0.12000008,0.593724429372443,0.5580558,0.19777893,0.18963064
0.28779358,0.14606995460699548,0.09765383,0.18759865,0.20308025
0.29855704,0.3163937916393792,0.26819676,0.34387967,0.35965568
0.24697375,0.07649502164950217,0.051933497,0.064788595,0.06438495
0.1161291,0.2095311309531131,0.14019936,0.08594311,0.1122341
0.16146035,0.15011014501101452,0.12090721,0.081811935,0.078297704
0.15293045,0.15801298580129858,0.116810076,0.10443184,0.11576609
0.13957731,0.1383341238334124,0.12027403,0.024693362,0.01774139
0.14264095,0.30137146013714605,0.25533167,0.13251717,0.13986905
0.09597184,0.3605830160583016,0.32156485,0.11326538,0.11133194
0.11583781,0.23228241322824134,0.18294859,0.070440784,0.07825089
0.14233837,0.09058022905802292,0.059759095,0.014253309,0.017333433
0.14753866,0.3069513706951371,0.25653777,0.112536535,0.111039
0.13163626,0.18755966875596689,0.13535222,0.04426562,0.062641814
0.6617948,0.16687091668709167,0.11845376,0.3142787,0.3496611
0.13791603,0.3679263967926397,0.32745683,0.108167395,0.11482689
0.28710157,0.10645601464560148,0.059612438,0.10844436,0.12558882
0.2002312,0.1479608547960855,0.11152642,0.10205412,0.1061417
0.140209,0.13358829335882935,0.10021638,0.038738824,0.038856722
0.17689942,0.0709211970921197,0.040765963,0.058452018,0.05566953
0.23088162,0.1182250868225087,0.079832286,0.097794965,0.09908874
0.20041107,0.10421588042158805,0.07764432,0.08665458,0.07544142
0.13765399,0.1602598560259856,0.12291724,0.07587934,0.08079885
0.3038913,0.3495616049561605,0.30255306,0.3449217,0.3472254
0.07721721,0.22803179280317928,0.1779274,0.05474875,0.06647313
0.110619724,0.5418946541894655,0.5158066,0.20425949,0.19414024
0.1760346,0.7281926428192643,0.69263166,0.41566458,0.40300646
0.09608982,0.3360728636072864,0.29583722,0.07719988,0.07569361
0.097056344,0.2378543737854374,0.19668475,0.043419637,0.05181703
0.17659387,0.6270214627021462,0.5916428,0.30532894,0.30148393
0.18585612,0.22621424262142426,0.16747168,0.13091415,0.15008797
0.6956379,0.11639713163971317,0.08363735,0.30506498,0.31574303
0.10603811,0.3692316169231617,0.33161253,0.067680545,0.06746483
0.6385062,0.07734961773496178,0.086187795,0.27167016,0.2554441
0.14220706,0.16535979653597968,0.13450512,0.08088396,0.07323171
0.14470991,0.06250281625028163,0.038251296,0.06904468,0.061749578
0.13387142,0.12250335225033523,0.077522196,0.036605984,0.046746142
0.3830641,0.12160152216015221,0.075247094,0.16861972,0.18966873
0.10674402,0.40216629021662903,0.3455941,0.11456296,0.120283574
0.16964108,0.07666304766630477,0.02935313,0.015830081,0.035371423
0.12877634,0.21651228165122818,0.1650216,0.06940898,0.079937875
0.14984654,0.2524875252487525,0.19722936,0.1105313,0.121665195
0.13623807,0.1472574647257465,0.10199421,0.06678267,0.07434824
0.08951763,0.27821969782196976,0.23536602,0.06258488,0.06740759
0.25094947,0.021525522152552216,0.010909013,0.07581505,0.05914742
0.124185115,0.16108085610808562,0.12140342,0.037814595,0.03945029
0.12699124,0.21347029134702913,0.13751668,0.091838926,0.122851446
0.13709709,0.30087155008715505,0.27808437,0.12598722,0.1274477
0.31532583,0.04106019410601942,0.03768578,0.09567723,0.08020048
0.24331625,0.099353619935362,0.0666662,0.08344592,0.087166116
0.31194797,0.5279126527912653,0.50395536,0.46450445,0.46553648
0.17666085,0.2609916860991686,0.21726555,0.11027001,0.11895093
0.12806976,0.12905217290521728,0.093926676,0.06873201,0.07038902
0.2181064,0.12573885257388526,0.08286335,0.059686035,0.071725264
0.20980918,0.07283633728363374,0.042488657,0.102097034,0.09452355
0.11213501,0.2870273887027389,0.25722852,0.05610814,0.05415968
0.09339675,0.41798611179861117,0.4011248,0.08421786,0.06103588
0.15898184,0.11369942536994254,0.0683327,0.039564975,0.04836262
0.10145842,0.14253444425344441,0.09070928,0.05581679,0.063522205
0.19287944,0.09760012976001298,0.056434073,0.067253,0.07895511
0.09994358,0.23205326320532632,0.1861842,0.060650475,0.06932895
0.1780505,0.7151396715139672,0.6837692,0.28898516,0.27909115
0.089795694,0.19480578948057894,0.14220381,0.049867965,0.055068243
0.16679429,0.10364375536437553,0.061599925,0.0785339,0.08465405
0.25482967,0.4881291488129149,0.45510945,0.26859453,0.2712437
0.106062636,0.27569457756945775,0.22205746,0.08748217,0.0899328
0.13428853,0.21316822131682214,0.16544929,0.11954063,0.12622213
0.15133207,0.13458070345807036,0.09128036,0.06872838,0.082702585
0.13190778,0.07233915723391574,0.04170549,0.023812564,0.026474155
0.07390173,0.26448884644888465,0.22591561,0.0716958,0.06514821
0.20750974,0.4747218074721808,0.4344797,0.24685358,0.25394475
0.09753853,0.1281898928189893,0.079180494,0.074050024,0.08158816
0.25560763,0.08887094888709489,0.06624616,0.12279126,0.11087546
0.17362593,0.07295237729523774,0.029722635,0.03778352,0.049411897
0.1318151,0.6071475607147561,0.5597201,0.2405116,0.24226223
0.16861774,0.05327726532772654,0.03714194,0.0763904,0.05278647
0.112983674,0.09824518982451899,0.05814115,0.028805578,0.033859063
0.14639571,0.24017270401727042,0.19344822,0.12028408,0.13062522
0.32735482,0.2812350281235028,0.23900387,0.3026207,0.3087408
0.086578414,0.14528480452848044,0.09693932,0.060466066,0.06548489
0.1186465,0.6028577102857711,0.5770609,0.16921663,0.16758701
0.17599677,0.1196360619636062,0.08941631,0.082731724,0.078697056
0.17208828,0.08872085887208589,0.04627093,0.06428142,0.07300298
0.23398635,0.09400411940041195,0.047799744,0.08274554,0.10157865
0.0976601,0.16276139627613964,0.11936074,0.028039379,0.033898566
0.2080685,0.06366969636696965,0.05137918,0.09448892,0.092736095
0.12091187,0.4260480226048023,0.3839434,0.16274382,0.16361065
0.1309549,0.10505699650569966,0.07442232,0.04824873,0.043073677
0.14085843,0.07563795156379516,0.038435914,0.02024192,0.025279097
0.22207734,0.1277286427728643,0.08211734,0.10418798,0.12001826
0.10021271,0.4122662612266262,0.38276044,0.07914964,0.06847322
0.11804928,0.28755715875571586,0.24098283,0.09753086,0.09932619
0.12772736,0.10103876010387601,0.050659254,0.033161584,0.04824635
0.16883649,0.3795579179557918,0.33372116,0.22812799,0.23173234
0.163226,0.1476286147628615,0.10311643,0.08911389,0.09742211
0.31436738,0.0898746489874649,0.05032035,0.13799489,0.1440425
0.12316142,0.3927273892727389,0.3598202,0.08709795,0.08832809
0.08549832,0.2865052286505229,0.2343351,0.06674723,0.07773109
0.46444246,0.2925104792510479,0.24281389,0.53199565,0.56109315
0.12847018,0.17082943708294374,0.11634686,0.060406365,0.07596095
0.23831593,0.10097057609705762,0.056056865,0.0898013,0.103778586
0.14731167,0.048024194802419484,0.027375694,0.009599024,0.004387224
0.122542486,0.16543789654378968,0.11437193,0.06498653,0.07691576
0.10911955,0.13660578366057835,0.08662989,0.04638969,0.060392305
0.1377116,0.2804253680425368,0.22999418,0.12463826,0.13625972
0.28726876,0.022538364253836426,0.008573111,0.0783216,0.06755558
0.15748067,0.2822646282264628,0.2236037,0.12152521,0.13385461
0.06916465,0.19647748964774897,0.15930283,0.087876655,0.07018514
0.14466809,0.3122508512250851,0.22773668,0.12666921,0.15933204
0.15867504,0.3495987149598715,0.30286995,0.19939363,0.20582329
0.16048104,0.1879488287948829,0.14344013,0.08927722,0.106071964
0.19930807,0.18498504849850486,0.13847786,0.18604268,0.19508182
0.2737828,0.08776000877600089,0.04088285,0.07481631,0.09887798
0.20987679,0.10703448070344808,0.049482726,0.044848263,0.073556095
