TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,MI_Entities_Language,Effort
0.038479514,0.3625994,0.5110949,0.104423,0.2023164,0.15877405,0.38587692,0.8108641,0.081488036,0.30970964,0.09765966,0.060196593,0.091833025,0.2632277,0.20283058
0.59071493,0.8090387,0.4954478,0.3618088,0.287558,0.37707913,0.68137056,0.7714129,0.23045824,0.5615345,0.36498186,0.12731117,0.40926218,0.31805223,0.4361335
0.5437322,0.77889055,0.3915121,0.12558338,0.16136324,0.16538095,0.5043214,0.923586,0.06829701,0.32289773,0.09404743,0.066805765,0.15136388,0.24921346,0.2532303
0.059057895,0.62300354,0.3033598,0.2156362,0.3114843,0.25307596,0.2832376,0.6695485,0.16204518,0.35514897,0.0919785,0.071120225,0.22716643,0.25293487,0.25755906
0.094884306,0.89532727,0.7034882,0.13857475,0.065681964,0.13593286,0.30283067,0.69313395,0.03286314,0.22577852,0.026291711,0.06672158,0.11336395,0.12476356,0.122647315
0.8651459,0.7859255,0.8781278,0.67226,0.29780987,0.67362815,0.74749875,0.48193347,0.34669718,0.42396963,0.5771923,0.40486386,0.5596976,0.12716728,0.2548918
0.8611567,0.82432145,0.42034024,0.2989081,0.24037273,0.3324897,0.68517685,0.91863185,0.19350958,0.60657924,0.30691487,0.14182591,0.33355415,0.38678223,0.48930907
0.040402096,0.49763793,0.491333,0.12949571,0.08532135,0.14017761,0.35315326,0.4274727,0.044862654,0.23216255,0.059717927,0.081192106,0.08585867,0.09509791,0.13983221
0.60068893,0.6804244,0.3793335,0.16889954,0.06352204,0.10831582,0.3646688,0.72231555,0.028935751,0.2574888,0.06481373,0.060764916,0.106992215,0.10691688,0.14029652
0.686177,0.22906639,0.57064295,0.23394686,0.09766683,0.2128638,0.58941466,0.7967077,0.06881398,0.3744079,0.12619366,0.071617134,0.11308622,0.17342216,0.22764939
0.7214274,0.3129384,0.5565358,0.34713918,0.118320525,0.31987906,0.6303094,0.8820698,0.12389131,0.49069846,0.17302236,0.108432725,0.15338412,0.21738876,0.3093991
0.5046654,0.20068812,0.44469213,0.20398343,0.11645366,0.19192795,0.44057226,0.6856499,0.061995603,0.33015785,0.08677396,0.06552169,0.1094728,0.15429693,0.16916019
0.09011005,0.83725476,0.6917806,0.12570454,0.046405844,0.11041908,0.38007218,0.58444464,0.030219086,0.18623441,0.054110594,0.08958676,0.113085836,0.08023499,0.1227674
0.113960125,0.7495773,0.71173,0.15852258,0.06470202,0.16781619,0.18748154,0.5882164,0.013513422,0.27418923,0.0029868148,0.08972262,0.11870366,0.13646984,0.17569867
0.62050563,0.768172,0.37130165,0.34396264,0.455559,0.43556356,0.5156726,0.6865083,0.4047453,0.59728265,0.2441094,0.15228705,0.5004243,0.4084639,0.52353877
0.04890288,0.39589512,0.41815674,0.07526359,0.24310358,0.16440962,0.45133382,0.83256507,0.11072388,0.34394962,0.16541627,0.06561724,0.086138524,0.289721,0.19943322
0.8223164,0.90025496,0.5694378,0.4563041,0.45298594,0.5535737,0.8330149,0.822501,0.5169292,0.7760171,0.60546213,0.24398962,0.59582937,0.53807163,0.7602355
0.81319654,0.6721869,0.63044155,0.5166869,0.21929994,0.48499838,0.66306126,0.90310127,0.303524,0.8271678,0.46942398,0.31401727,0.38548785,0.38935655,0.62798154
0.07788054,0.52150756,0.42945284,0.3992536,0.1515122,0.35947436,0.54894286,0.911602,0.13216273,0.60544896,0.22152889,0.15328044,0.22869498,0.27439117,0.3116001
0.7235436,0.78049755,0.24372578,0.2982797,0.19757059,0.3052875,0.57645416,0.85382485,0.13739991,0.53029513,0.21021731,0.09180264,0.31315646,0.24524538,0.34939435
0.45849648,0.7706482,0.52285516,0.1173903,0.285367,0.23782642,0.32579845,0.8114248,0.12552722,0.354635,0.07501053,0.07033855,0.19426036,0.33445746,0.2293767
0.51753217,0.87991196,0.22599258,0.19514129,0.08802119,0.18947068,0.58457,0.9431478,0.051342323,0.37222096,0.13138081,0.075039096,0.18975559,0.16973631,0.22606611
0.36725998,0.8546089,0.38111466,0.23143864,0.13048577,0.21161681,0.7356801,0.9212758,0.06733813,0.3972989,0.1861324,0.057130117,0.23767677,0.21289264,0.30814344
0.7810628,0.8517741,0.6819078,0.769989,0.31749582,0.74108964,0.88203156,0.7573093,0.58044624,0.87034774,0.8430218,0.68445075,0.77162886,0.37958878,0.8266605
0.7150648,0.8057235,0.55669516,0.2540604,0.16370085,0.25681067,0.5016103,0.7152934,0.09581278,0.3631089,0.18528517,0.065360904,0.2648029,0.16887178,0.21531032
0.12225909,0.033731498,0.68908054,0.10912899,0.0028724428,0.06887219,0.4526456,0.5779207,0.043620586,0.17343998,0.08105288,0.048083052,0.023832403,0.024090342,0.15834287
0.7343356,0.845558,0.30261853,0.27632228,0.24422134,0.31533295,0.62787277,0.8895744,0.15827788,0.5680054,0.2280476,0.088120244,0.33496726,0.3327111,0.41279596
0.6743411,0.08752668,0.4546358,0.17304902,0.0091277845,0.11097795,0.56679493,0.7386776,0.054928716,0.23425008,0.058974396,0.042220134,0.064163975,0.05750782,0.1773721
0.41733053,0.33549187,0.27276778,0.18958342,0.19821522,0.21508712,0.63300925,0.91023546,0.09852423,0.40987307,0.1732402,0.04823796,0.0867178,0.28538606,0.3260641
0.40608335,0.47602665,0.7967078,0.37622535,0.12155101,0.3231032,0.7171834,0.76962817,0.10659708,0.46584988,0.29458848,0.12598355,0.21335827,0.18679813,0.25981817
0.25067282,0.8913423,0.48277718,0.19183272,0.22293945,0.24596216,0.7199823,0.8668719,0.11445564,0.42006135,0.21608445,0.07938104,0.26282763,0.29902172,0.36574334
0.6110419,0.8917594,0.39546275,0.10713068,0.12995297,0.16220893,0.6328029,0.9456004,0.058781832,0.3075971,0.11692271,0.038053013,0.15166274,0.21815573,0.21264422
0.25600976,0.45596796,0.3892669,0.33850366,0.22962795,0.3603671,0.6914958,0.88010824,0.18241215,0.6552822,0.3453359,0.17549136,0.17326966,0.3797195,0.39259887
0.27661303,0.7016768,0.38563013,0.29831737,0.30549142,0.31616372,0.4874401,0.5111443,0.27633277,0.39728487,0.21382149,0.14680684,0.3855778,0.19855046,0.3612886
0.5480838,0.7304619,0.71991485,0.025004154,1.0,0.5575367,0.582716,0.7738907,0.8562462,0.752009,0.39163628,0.09485021,0.433814,1.0,0.3283733
0.12018712,0.4883494,0.43769783,0.17979082,0.3586873,0.28659162,0.58856153,0.8396549,0.2186089,0.50947756,0.2263268,0.10643206,0.15363462,0.41392785,0.27401096
0.20402974,0.8324451,0.44216567,0.14570096,0.09717065,0.11037341,0.49169463,0.80497515,0.039357163,0.24238943,0.09388817,0.05434134,0.13297813,0.15196842,0.19728917
0.6090958,0.6484733,0.5787407,0.16303574,0.6307715,0.42048058,0.6580162,0.77427006,0.5229833,0.6645205,0.37077242,0.08325799,0.35363108,0.6937458,0.38987464
0.5305098,0.8005073,0.24842884,0.17350584,0.107638225,0.17059302,0.60240036,0.92948866,0.058429215,0.37081903,0.13554414,0.08747114,0.15730006,0.1949345,0.24801062
0.34000948,0.76942563,0.49560785,0.15479991,0.7950251,0.48864812,0.2414963,0.63210887,0.5914915,0.56246084,0.15365262,0.10673071,0.40496123,0.63785875,0.29034632
0.6922147,0.71585053,0.45877814,0.21238023,0.13726246,0.18103838,0.38627213,0.77157253,0.08236095,0.3200912,0.0685159,0.06254055,0.17684735,0.17460772,0.19347188
0.66424006,0.8039168,0.1212372,0.18274695,0.04977286,0.15280062,0.49544567,0.94360703,0.031767406,0.31112924,0.11037947,0.08516304,0.12995124,0.11090149,0.13133392
0.093431935,0.43355533,0.52766407,0.31236923,0.17214838,0.3249644,0.5855154,0.92325294,0.15099342,0.5643659,0.25829923,0.16503897,0.15698683,0.31253177,0.26973552
0.5922598,0.85195047,0.25684494,0.15841131,0.08771233,0.15192038,0.6049418,0.93125015,0.046642408,0.32227316,0.12811281,0.046031117,0.15827277,0.16258658,0.19715853
0.7542697,0.8060635,0.5713677,0.056856655,0.44832358,0.32733122,0.61921436,0.90849006,0.3306701,0.53705627,0.24766976,0.06579455,0.2796348,0.58918834,0.29221314
0.22023878,0.8455222,0.7537733,0.22984001,0.024117926,0.19229199,0.11696457,0.571391,0.0,0.27062017,0.026973434,0.08671894,0.09721936,0.1137092,0.086824775
0.14895356,0.91832346,0.43472368,0.2470009,0.1151381,0.21270415,0.6687034,0.8555082,0.069524035,0.37742817,0.18800145,0.09965462,0.24792518,0.19169647,0.28555283
0.06222844,0.80530113,0.6928934,0.18507278,0.09439066,0.18459806,0.41766977,0.48086685,0.06528666,0.24762987,0.10877235,0.07948082,0.16641456,0.08541067,0.1906434
0.2566754,0.5440401,0.4137653,0.15603092,0.19633979,0.18766493,0.3792573,0.849372,0.061811507,0.3383839,0.081488095,0.05892704,0.12432658,0.27966934,0.2115244
0.026321152,0.94171363,0.48011643,0.5061159,0.13838084,0.43350163,0.7077112,0.8811977,0.14237751,0.627113,0.32008892,0.18389168,0.43981028,0.22284187,0.42556262
0.7746857,0.8558885,0.4563771,0.27646178,0.36889458,0.37231156,0.65972763,0.864064,0.26758233,0.6122276,0.29108155,0.088228315,0.3907553,0.45168412,0.5113215
0.12572482,0.43248436,0.50528103,0.24624214,0.20296592,0.2897429,0.61178684,0.94789296,0.14127415,0.52702045,0.23686735,0.12881535,0.13059913,0.3444125,0.2661672
0.5487263,0.7840179,0.50427604,0.46092623,0.37349167,0.5010351,0.73195475,0.70646465,0.4156935,0.6099538,0.48907965,0.30116874,0.5800005,0.36098522,0.6415811
0.77919114,0.83104944,0.4660421,0.37134233,0.3304327,0.43521062,0.7081312,0.84536177,0.33061203,0.71113694,0.42594862,0.21741891,0.45486128,0.4395216,0.619701
0.16300775,0.84128326,0.63534033,0.13602221,0.1313409,0.1317241,0.32150048,0.85306644,0.044698916,0.28216216,0.04961344,0.019081965,0.11786959,0.20170197,0.14182179
0.6888428,0.25699612,0.52808577,0.29065752,0.07037462,0.2303553,0.62553155,0.8546846,0.103812516,0.40178183,0.12812686,0.056854874,0.11059095,0.17607662,0.3063735
0.778243,0.33800226,0.45169824,0.27797094,0.17070726,0.27305785,0.66234064,0.89691454,0.12796338,0.46850622,0.19779134,0.067455366,0.14249332,0.29338917,0.36812723
0.57479274,0.25530106,0.114448145,0.30123436,0.10279927,0.23054416,0.52079433,0.84247625,0.09920105,0.43092626,0.13526927,0.09818312,0.12656304,0.18169564,0.35632974
0.47660002,0.847728,0.50018233,0.46983063,0.2088173,0.4163333,0.7218546,0.87327987,0.2109152,0.69551396,0.41506934,0.18352039,0.4495209,0.3232239,0.52565044
0.19672972,0.40485254,0.46506488,0.2698502,0.14231513,0.25591958,0.6084351,0.90555453,0.10844502,0.4747908,0.21240647,0.10172027,0.12495749,0.2569687,0.27417025
0.45350358,0.9126797,0.50498694,0.33159634,0.22130091,0.34482285,0.6764898,0.9043568,0.15207508,0.5731046,0.27285346,0.1195994,0.37379688,0.32874805,0.40676218
0.09800826,0.44961166,0.6756767,0.2936245,0.15818663,0.28928137,0.561768,0.8195505,0.100367054,0.49493986,0.18819793,0.11231145,0.15622634,0.23663285,0.21750677
0.082283795,0.6488511,0.6188238,0.14422688,0.12845713,0.15174173,0.36529374,0.7849363,0.053464845,0.32038027,0.056495957,0.06894091,0.106277496,0.20597239,0.16270505
0.25756684,0.7553661,0.5425361,0.28308937,0.24909301,0.31222674,0.6091294,0.751238,0.18438001,0.4982506,0.25448307,0.11999352,0.31968558,0.28002518,0.38338757
0.5590325,0.48207867,0.5226064,0.3259367,0.18240994,0.29432416,0.4374963,0.56395394,0.090528846,0.37605637,0.17177308,0.06489921,0.23184784,0.14075153,0.1444394
0.10291332,0.4433398,0.51025623,0.34273532,0.14577578,0.33744314,0.57697123,0.9478957,0.14575998,0.57971466,0.27271006,0.1699524,0.18499294,0.31467032,0.28314322
0.5914943,0.848683,0.41897738,0.093585365,0.1147522,0.122856066,0.47844803,0.92045426,0.04464965,0.2605944,0.07051654,0.06292491,0.11131689,0.22182986,0.19819976
0.22707525,0.45524064,0.6227442,0.36019665,0.13685043,0.3264311,0.648098,0.9512991,0.13799652,0.56492203,0.2646987,0.15619078,0.16976318,0.29445678,0.29252917
0.4673456,0.6196648,0.52144146,0.28459087,0.25328425,0.32015896,0.6133286,0.90778637,0.17095843,0.5764588,0.22007349,0.10339996,0.25567108,0.38177043,0.3625232
0.13356854,0.33500606,0.3272736,0.16422766,0.19546166,0.21546891,0.5617405,0.79906285,0.13600364,0.4020238,0.21865468,0.09862193,0.109171316,0.2735716,0.2691973
0.026020769,0.6592497,0.47415215,0.13854079,0.28811294,0.21081415,0.25281784,0.6787114,0.13428675,0.31815988,0.04161805,0.06908447,0.1917239,0.24184959,0.2285317
0.19200239,0.8144724,0.37862146,0.13715336,0.06086761,0.060929783,0.46893257,0.83671606,0.026793264,0.19983937,0.096188754,0.038834505,0.08776166,0.100501955,0.14898044
0.04862488,0.740604,0.52849615,0.1592974,0.20799159,0.1905123,0.21754588,0.6888416,0.08832726,0.3027893,0.017157398,0.07267615,0.19620697,0.20634782,0.22817141
0.7393134,0.8140998,0.10895364,0.23044106,0.103637144,0.24500522,0.49571884,0.8673639,0.10373931,0.4090083,0.1513175,0.112259716,0.23826696,0.12848642,0.16429037
0.066088766,0.15286684,0.60375994,0.124780945,0.047744717,0.08464092,0.40379292,0.64466983,0.039702013,0.22020704,0.05918537,0.054673262,0.04540366,0.08581793,0.17715207
0.108235195,0.11712134,0.69349754,0.06517023,0.031281285,0.029289018,0.43484822,0.65271163,0.058379702,0.1724027,0.07552534,0.040508546,0.022246648,0.08568971,0.19114166
0.82194746,0.8287601,0.42135215,0.11756237,0.339573,0.29708633,0.7628417,0.9578196,0.23109889,0.5433923,0.279301,0.09361725,0.27132893,0.5210612,0.38191545
0.77375776,0.8251621,0.37633765,0.264875,0.20995425,0.30197027,0.67785835,0.94987607,0.14912117,0.5474043,0.24893147,0.121800795,0.29269636,0.36298692,0.43444604
0.62845325,0.79259825,0.49513316,0.28955522,0.16657627,0.23970406,0.4660622,0.5627693,0.09680474,0.30351865,0.159163,0.06032018,0.2883597,0.10577738,0.19154108
0.46652746,0.73980725,0.71254903,0.3330484,0.1756251,0.3356142,0.7501668,0.778327,0.15149774,0.4843303,0.34572068,0.12221599,0.29886246,0.24329,0.36162186
0.856828,0.7057891,0.58170766,0.24754679,0.29901168,0.34247434,0.54051936,0.9063389,0.18409269,0.5286231,0.20342769,0.08968032,0.2780744,0.40695894,0.3660394
0.79990363,0.8406329,0.4442125,0.14269172,0.3891428,0.30767187,0.773247,0.897773,0.27510047,0.5726268,0.31302667,0.0648785,0.30836892,0.53693986,0.46266532
0.89226645,0.5222891,0.47139996,0.2075777,0.2818448,0.28176463,0.65255845,0.94098204,0.16836292,0.5462082,0.21760456,0.075515725,0.20538352,0.4419574,0.3672176
0.08427775,0.82383716,0.6325307,0.16912982,0.14019328,0.2046263,0.5186609,0.642239,0.083889425,0.3035294,0.1310796,0.1005526,0.19879778,0.1542532,0.2126916
0.0595632,0.82946366,0.6174431,0.14408624,0.10802086,0.14403902,0.38643894,0.72481227,0.044967078,0.26596949,0.06797962,0.08524965,0.1501014,0.15431377,0.184241
0.108109035,0.67377466,0.31184465,0.2277481,0.53081006,0.3531162,0.20460357,0.43450662,0.38235918,0.378092,0.062437035,0.080960706,0.37704533,0.30917162,0.30755347
0.70143,0.139502,0.5310039,0.18281588,0.052248783,0.16881849,0.5627372,0.7666053,0.069322206,0.29185432,0.08617312,0.03943007,0.07998509,0.11159925,0.1899258
0.41902906,0.7219813,0.48385078,0.31573412,0.22378334,0.29179364,0.5452118,0.4858774,0.1565119,0.30858663,0.22299117,0.08565501,0.32436335,0.13392392,0.2258229
0.05917871,0.82339776,0.45262408,0.19727579,0.12175442,0.16472682,0.55023557,0.8165654,0.0663123,0.3258265,0.15199557,0.09549659,0.17945528,0.17176753,0.22200254
0.2133956,0.56808376,0.60224396,0.1353593,0.17556638,0.17328309,0.44450802,0.8680103,0.061283577,0.31215897,0.065416686,0.053754717,0.11327437,0.25776178,0.21469855
0.06192191,0.63885427,0.5968884,0.15928039,0.13690737,0.18248253,0.19657205,0.66358566,0.050117508,0.2891243,0.015500318,0.07997679,0.14556122,0.1823184,0.18461019
0.03364426,0.80202216,0.52604467,0.25574034,0.17015266,0.2556079,0.6082723,0.7757225,0.10028446,0.40763533,0.19719128,0.12492938,0.24103999,0.19564956,0.28946918
0.34965652,0.74558693,0.43244618,0.14127451,0.13772015,0.17304751,0.5730715,0.8813746,0.060707815,0.3481499,0.10505053,0.067212105,0.16554849,0.2276648,0.26008815
0.84234506,0.95248735,0.71538085,0.8530813,0.39208627,0.8429511,0.88988096,0.6060701,0.68263316,0.680342,0.87174815,0.7620548,0.8859112,0.3100214,0.65695965
0.6240549,0.6413615,0.15092406,0.3257168,0.14567609,0.28594497,0.55634654,0.8939273,0.11325155,0.53473204,0.17421229,0.11662859,0.24260467,0.2601605,0.39498174
0.2588896,0.31971866,0.48577446,0.1617042,0.11844809,0.15556306,0.5465223,0.76789665,0.0716317,0.31614193,0.1132427,0.046798788,0.089149505,0.16789025,0.20419355
0.69964063,0.71095496,0.68098426,0.56972754,0.2672122,0.5587957,0.65517193,0.8482256,0.37570274,0.8559796,0.5142601,0.29663792,0.4618916,0.40713316,0.6282222
0.77143675,0.5520779,0.34772384,0.14370346,0.10216129,0.1145138,0.50381297,0.8610041,0.054297894,0.31676382,0.09515179,0.058924805,0.07334671,0.17686385,0.16633528
0.018521983,0.71652716,0.5905002,0.18859172,0.12507266,0.21475142,0.5169013,0.59023714,0.08505285,0.32733542,0.15914027,0.12154211,0.19217974,0.13218291,0.23796843
0.5443781,0.3713693,0.6850142,0.46307424,0.107741445,0.37380907,0.6769292,0.8050133,0.16353066,0.5601983,0.30792892,0.16814455,0.21178237,0.22395861,0.3309142
0.5880065,0.8814044,0.35891843,0.09803742,0.09247944,0.11836673,0.56265503,0.94274557,0.038398653,0.25631818,0.09490708,0.057578206,0.11125991,0.18179812,0.16873212
0.72338295,0.7333957,0.60916543,0.16868004,0.14012463,0.18495798,0.52639836,0.8984698,0.07198937,0.34219196,0.11574271,0.061626505,0.15993673,0.23476014,0.194576
0.4752164,0.8423475,0.4133293,0.2387304,0.35652414,0.32340842,0.60936916,0.79556084,0.23808911,0.5384787,0.2086209,0.07045554,0.36028057,0.38806427,0.45646465
0.32819414,0.7144264,0.46779066,0.47164014,0.17758216,0.42870265,0.7256707,0.8757987,0.18525657,0.7028534,0.3939572,0.21729064,0.34921616,0.32678127,0.49260998
0.35904142,0.40153807,0.6173824,0.33490488,0.113902465,0.29129592,0.65406376,0.8990004,0.11130385,0.51235837,0.22508176,0.13499281,0.15759492,0.24712801,0.31234998
0.06397149,0.71936184,0.67920184,0.13640171,0.05812894,0.12516062,0.41425103,0.58730704,0.03413605,0.20676744,0.06168076,0.084941655,0.110309735,0.09874678,0.14904654
0.21344441,0.7763387,0.282001,0.31641015,0.1147186,0.266108,0.59680665,0.8510821,0.07427716,0.49801767,0.19006224,0.14688003,0.23695496,0.19167769,0.33882064
0.7876148,0.5078954,0.25389975,0.2356072,0.20740221,0.261067,0.6211779,0.9190207,0.1318493,0.50958884,0.17567144,0.08288784,0.18899983,0.33776528,0.4196902
0.55135155,0.40680015,0.23603998,0.23925114,0.23010206,0.24883239,0.6369495,0.9351031,0.13063382,0.5024803,0.20606612,0.060012084,0.12667492,0.354146,0.34943324
0.7410457,0.343674,0.28604084,0.24878433,0.17157246,0.23483585,0.6217859,0.88518167,0.12106873,0.45133308,0.17164032,0.07261374,0.14595348,0.27386034,0.3970288
0.7295089,0.06348561,0.7915864,0.3169559,0.014128253,0.25421417,0.54391944,0.77344096,0.06368063,0.43911228,0.13380331,0.14983709,0.10572831,0.073779576,0.20570043
0.029857073,0.58681184,0.5274423,0.15591769,0.1874882,0.18280683,0.41127515,0.77879167,0.08025581,0.33143353,0.088363394,0.08222929,0.14328736,0.22236912,0.23077293
0.8044179,0.833002,0.44460517,0.25902987,0.27733433,0.33823115,0.57020986,0.89367926,0.21527036,0.5631533,0.25464877,0.092032164,0.3271305,0.40023762,0.44206208
0.33984214,0.8699026,0.4687487,0.12964633,0.0880736,0.11405629,0.57664686,0.84886503,0.039592676,0.26495934,0.1083695,0.06970318,0.13545445,0.175231,0.1980002
0.9356289,0.9004157,0.32486412,0.19438836,0.080054745,0.16483279,0.2719144,0.9281105,0.050974727,0.33396053,0.08671157,0.13380632,0.12816408,0.15819174,0.15180744
0.39416334,0.67839384,0.36360633,0.280782,0.49713963,0.3895422,0.19524874,0.54458904,0.3375889,0.45606083,0.07068126,0.086747825,0.40200424,0.3763187,0.37060928
0.39894804,0.64237,0.44026703,0.28323892,0.17045441,0.26518598,0.523424,0.2692174,0.11993568,0.17509374,0.21235712,0.09162465,0.25197494,0.030404696,0.068515696
0.7940248,0.8369679,0.52256835,0.43363464,0.26014826,0.44041663,0.7395198,0.89579874,0.26597747,0.73157334,0.4509462,0.2448819,0.44525558,0.39538705,0.55618066
0.5297264,0.34839773,0.35483462,0.16896638,0.36844113,0.29773748,0.6985511,0.9203379,0.25660726,0.567857,0.29907057,0.08781662,0.106994614,0.49921936,0.29154325
0.83773965,0.7776983,0.5401925,0.19422027,0.4315512,0.38947132,0.8040423,0.9097467,0.3758905,0.66852486,0.42035425,0.10504227,0.3572384,0.61672986,0.49720633
0.7021588,0.8071363,0.70949435,0.5624448,0.2885785,0.5549127,0.63957536,0.58735996,0.35182542,0.51732385,0.47086552,0.33286098,0.5473532,0.20265828,0.35463756
0.44087824,0.8850863,0.15286717,0.37941718,0.08585295,0.2960473,0.61693454,0.9407966,0.06551419,0.52902377,0.20076825,0.117756955,0.2976606,0.18091682,0.36254668
0.5323415,0.8514384,0.13067186,0.22783393,0.06724921,0.18440379,0.5869378,0.9316195,0.046046108,0.37739518,0.14461286,0.07912505,0.18755901,0.1289926,0.20959447
0.6969661,0.30872667,0.28198206,0.18464875,0.15340677,0.19000718,0.5880394,0.868107,0.092792824,0.3614046,0.14180943,0.044414915,0.10707085,0.2506864,0.272528
0.84151334,0.8528631,0.47221863,0.45018747,0.33042243,0.47484776,0.7530897,0.92341197,0.31577253,0.81436026,0.46481475,0.23609224,0.46314573,0.46821564,0.6587799
0.027050616,0.5444169,0.4903729,0.22256285,0.1344572,0.19171503,0.4830289,0.5638754,0.075871155,0.32634318,0.14093448,0.08043473,0.16953051,0.11250524,0.20595248
0.08060701,0.42069864,0.45619816,0.31651822,0.18472111,0.32610896,0.5223903,0.8504875,0.15227297,0.558242,0.22935012,0.16708809,0.16610834,0.30008173,0.25513297
0.27402726,0.88548493,0.691944,0.51610625,0.25803316,0.47603485,0.86381173,0.6645931,0.24985452,0.5161574,0.52383137,0.23740152,0.521632,0.19951326,0.43040538
0.3265911,0.86933225,0.23727542,0.20065108,0.05334236,0.14255176,0.6439229,0.9322535,0.03748242,0.33451125,0.15440343,0.062310033,0.17235024,0.13314624,0.21401402
0.1119458,0.45918772,0.5975605,0.18635404,0.19952375,0.226137,0.4476483,0.9568632,0.1301871,0.44792956,0.16341576,0.090511866,0.1477215,0.3129412,0.21279263
0.47380415,0.76529396,0.4730934,0.19640493,0.4868525,0.35089487,0.21859244,0.65568435,0.3061421,0.4186623,0.10315754,0.046923045,0.34134942,0.41531146,0.29663146
0.6446743,0.8419146,0.17747378,0.25276557,0.1307984,0.2550869,0.5992445,0.9190408,0.08454041,0.46700543,0.1639829,0.06493816,0.2596082,0.2114335,0.31653082
0.8378306,0.7314934,0.5207064,0.36758167,0.27401745,0.40940326,0.795691,0.9013573,0.2552895,0.70061165,0.44426888,0.19481687,0.37195987,0.43904525,0.55955523
0.8057031,0.89233786,0.6923682,0.72596645,0.33287403,0.7095738,0.9429167,0.5357084,0.4791092,0.4805857,0.73971313,0.5541257,0.7245176,0.19919711,0.46573418
0.083999634,0.64443374,0.6555075,0.1254379,0.0697477,0.15070137,0.31322348,0.5160154,0.035590652,0.25521272,0.047431145,0.10113755,0.08963387,0.124683715,0.16096525
0.807468,0.875487,0.44981468,0.1781033,0.19789301,0.23987193,0.55563843,0.8949007,0.11028838,0.42103416,0.15855229,0.073106274,0.23336096,0.30236632,0.29388654
0.92331654,0.80697906,0.5213451,0.25001067,0.3827529,0.36625656,0.81684244,0.9458756,0.27627787,0.6570601,0.35553414,0.10283272,0.35148388,0.5487167,0.5392517
0.5992507,0.89263046,0.59229773,0.13926736,0.108006954,0.15803142,0.18133606,0.8220581,0.033838715,0.27213955,0.027576841,0.11480987,0.12124662,0.20145616,0.15170306
0.6238055,0.37785023,0.46768862,0.23832527,0.19485658,0.2740138,0.6761313,0.904555,0.14397769,0.5152452,0.19814412,0.106293455,0.16938871,0.33067805,0.3661393
0.5705548,0.74303377,0.30148113,0.3471431,0.17368717,0.33078378,0.63122505,0.92256325,0.14645444,0.589169,0.24681723,0.14793715,0.28845695,0.30560195,0.43643802
0.12229817,0.5091813,0.57396716,0.15409732,0.17033659,0.1805374,0.44280916,0.85750115,0.060595665,0.3355356,0.080746375,0.066523634,0.111132145,0.25525546,0.22154517
0.1496461,0.75864154,0.61492807,0.1574414,0.1524796,0.17231402,0.5032686,0.8110404,0.057488065,0.2969569,0.09501139,0.05824012,0.15810062,0.19891794,0.22157016
0.16758543,0.8681399,0.3014655,0.34276712,0.07216905,0.2578574,0.6801453,0.87813836,0.06883145,0.46293092,0.2314929,0.12525669,0.28322995,0.1568239,0.32213667
0.76636714,0.77607435,0.13523638,0.3179935,0.18949771,0.3465641,0.5770457,0.8914415,0.14648226,0.58059615,0.22993995,0.11507911,0.310916,0.27208692,0.4133001
0.7005854,0.7308828,0.82446736,0.5556657,0.23164906,0.540286,0.90333277,0.5190021,0.26245928,0.37160066,0.5771856,0.30569124,0.44063538,0.13411433,0.24589682
0.7547494,0.8047237,0.48503834,0.19905666,0.17947643,0.24865144,0.2668566,0.8435856,0.084030285,0.39236498,0.05792391,0.089704975,0.18846047,0.25907117,0.22306305
0.09199446,0.45632213,0.49069548,0.2604796,0.18288507,0.28610078,0.584475,0.9309042,0.12516844,0.50767285,0.22141527,0.12801361,0.14837968,0.3196553,0.28892964
0.75241566,0.8706284,0.4667533,0.44519904,0.42613512,0.5200748,0.6244022,0.80617005,0.43611264,0.7653985,0.40857175,0.2543448,0.5540452,0.47953945,0.65206826
0.2834526,0.4541062,0.2642721,0.20311123,0.18964009,0.22121069,0.5480004,0.90915,0.073312774,0.43185788,0.1574858,0.08438909,0.10200546,0.2858678,0.2565369
0.018110823,0.68652284,0.43835038,0.16324401,0.14238404,0.14778523,0.49196917,0.8665941,0.069138706,0.33074427,0.10991046,0.071660325,0.12756392,0.20253853,0.20882311
0.8405065,0.6735046,0.4368555,0.14374813,0.32392484,0.3136328,0.6337597,0.90769583,0.2364721,0.5475074,0.25577518,0.09975529,0.2398971,0.49550086,0.29993126
0.7729563,0.58978724,0.13204977,0.2950702,0.20985934,0.3323369,0.6034304,0.90772015,0.15738697,0.585894,0.2416179,0.11198877,0.2550962,0.33613998,0.42547792
0.44382074,0.3539849,0.18343502,0.22102818,0.11918567,0.20114338,0.5880351,0.89128584,0.076891474,0.39846486,0.13091339,0.060954336,0.09638901,0.22271785,0.2987468
0.25046572,0.78311044,0.5853045,0.14434385,0.1116422,0.15552923,0.18739747,0.6836382,0.053442866,0.25683945,0.015590124,0.08374276,0.13943793,0.16728711,0.16159865
