size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_t12,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,MI_size_D_dba,MI_duration_D_t07,effort_D
0.3217802,0.3376349,0.34741786,0.087228715,0.1313079,0.084649384,0.075449556,0.15024257,0.4866551,0.16153227,0.10668096,0.17907375,0.47669098,0.14579493,0.04339005,0.36671928,0.35396188,0.21142511,0.16262361,0.30411446,0.12043883,0.18110704,0.15939027,0.04513231,0.37884724,0.32151818,0.33055604,0.3263837,0.27288774,0.37343258,0.5946825,0.5214556,0.6888305,0.34311116,0.329813,0.31905764,0.57396317,0.33833605,0.32467404,0.36287954,0.31356344,0.3063721,0.3455
0.3021132,0.35668844,0.3256373,0.099449575,0.14067215,0.104929835,0.095267266,0.14647502,0.4608125,0.1590891,0.11723289,0.17225648,0.46536407,0.1584799,0.052366227,0.34847078,0.36060214,0.2031112,0.14590031,0.20534997,0.11435689,0.20286307,0.15097985,0.04389149,0.35298282,0.2974805,0.32361552,0.3086195,0.27886513,0.34265128,0.58316886,0.52737916,0.6666977,0.33714992,0.33593887,0.3221339,0.555188,0.28162497,0.34264258,0.342294,0.32270315,0.31350765,0.35745674
0.2343657,0.23820737,0.30417708,0.082434356,0.08961144,0.0642685,0.068609565,0.10718271,0.527077,0.13281737,0.07847068,0.1897178,0.5689823,0.12260851,0.05807367,0.29438677,0.2850871,0.24041153,0.23140864,0.25752723,0.09700601,0.13495964,0.1985377,0.09463191,0.28559875,0.23641542,0.24042603,0.22437835,0.19794548,0.27312145,0.5458236,0.40624893,0.6551521,0.32020384,0.22420295,0.2240058,0.528647,0.26890957,0.24853021,0.26970375,0.2255356,0.2208117,0.23810075
0.5801267,0.4927899,0.7687545,0.3118667,0.48942733,0.18816996,0.10163495,0.17453697,0.29326347,0.5264666,0.30908108,0.4583332,0.48836067,0.4579266,0.16525578,0.62268794,0.48660484,0.4823028,0.21841982,0.14486064,0.43732238,0.41038686,0.018949682,0.41601482,0.5290912,0.49219707,0.58784646,0.57645655,0.53241277,0.6212009,0.6835172,0.5039827,0.91899866,0.47776568,0.45828402,0.47186458,0.74405706,0.53453285,0.5843625,0.5360815,0.6127812,0.47340125,0.55943644
0.028967425,0.08300889,0.101680726,0.134022,0.045357168,0.08836496,0.11608234,0.16714591,0.7387281,0.03932284,0.029627949,0.1234521,0.70767105,0.046363056,0.2119461,0.11378801,0.14229801,0.21676682,0.43908158,0.23606186,0.04655762,0.092516005,0.36762708,0.12108275,0.053573318,0.053029396,0.050049733,0.033757515,0.090583764,0.052599005,0.3803015,0.30398348,0.48244694,0.17418551,0.028837137,0.009631708,0.35417134,0.06605527,0.06611953,0.032930937,0.013781983,0.0757883,0.029592946
0.039017253,0.03511244,0.18728888,0.14162087,0.052808672,0.029756218,0.047839254,0.08685219,0.7271343,0.082293585,0.04941818,0.19371085,0.7558375,0.09395409,0.16844666,0.13067105,0.09190941,0.303886,0.51380295,0.1952701,0.1044402,0.03006947,0.29824048,0.142645,0.051036716,0.07557481,0.05190097,0.05017612,0.04097683,0.08156648,0.4029408,0.25769374,0.5615103,0.16740036,0.024657069,0.018114425,0.40064132,0.06464119,0.03359645,0.03635137,0.03953028,0.039222114,0.021709472
0.06601588,0.105511256,0.15323669,0.1796729,0.047688246,0.060548335,0.09618899,0.10734588,0.7098805,0.04693505,0.03825435,0.12041785,0.6869917,0.075626224,0.14873835,0.16280693,0.15465052,0.22696425,0.38986784,0.21405308,0.051152006,0.047585517,0.30923533,0.061556518,0.10610531,0.097818404,0.102436036,0.07302136,0.06569787,0.10567066,0.423777,0.33218738,0.52902967,0.17837128,0.086122595,0.07717031,0.39948487,0.09118144,0.08498136,0.080501795,0.064707145,0.0934687,0.08412787
0.030807301,0.1231697,0.051668167,0.11931306,0.047403574,0.11383864,0.13896745,0.20497751,0.7557216,0.022941977,0.035547495,0.090295956,0.65682817,0.025645986,0.23434192,0.08537057,0.1625625,0.16063409,0.35746098,0.2148398,0.021582827,0.123365134,0.37958992,0.10125977,0.06178505,0.047795333,0.046026435,0.030310206,0.13629672,0.05064401,0.35361475,0.32678273,0.45120013,0.18005684,0.04147949,0.021887816,0.32796225,0.077455,0.09466822,0.04450237,0.016039524,0.09850458,0.067718305
0.0931981,0.042103276,0.24989149,0.19076687,0.10423124,0.020692706,0.022045225,0.094892815,0.7588515,0.14107426,0.100134164,0.24952121,0.7614077,0.15217707,0.18013263,0.16159353,0.086045966,0.34875488,0.53307074,0.26349586,0.18070938,0.033021957,0.27009088,0.2058112,0.09418839,0.1360037,0.11307937,0.105006546,0.11300037,0.1386257,0.4122738,0.27186632,0.62805545,0.23779467,0.048468158,0.054076448,0.45488662,0.181807,0.0873983,0.09796399,0.08341594,0.058365636,0.06044128
0.29185,0.22112915,0.500857,0.1879887,0.27516884,0.0987989,0.06474909,0.0370571,0.5233543,0.28385317,0.17921573,0.3286526,0.6396782,0.27969646,0.16782454,0.3569474,0.24412537,0.38636535,0.3592085,0.013904735,0.2617631,0.18620071,0.14588276,0.26219743,0.25819543,0.23588583,0.25011653,0.2616788,0.22727534,0.3086503,0.5049456,0.35483027,0.7312819,0.24678844,0.19580123,0.22177227,0.54386026,0.26927376,0.26978773,0.25280696,0.31257138,0.21819681,0.29037452
0.15359446,0.14115998,0.24609312,0.17406452,0.072639674,0.04320997,0.059964508,0.07497312,0.6486851,0.08222704,0.072769046,0.15677677,0.6670576,0.10023981,0.10584284,0.24529111,0.20212573,0.23753743,0.33315223,0.24446817,0.07449408,0.06392759,0.24454701,0.069093585,0.19567278,0.15681316,0.16197757,0.16645724,0.124170996,0.19004464,0.47160873,0.39999902,0.60838705,0.24707913,0.15577628,0.15065299,0.46494994,0.19703059,0.14963192,0.16141622,0.13701448,0.13724113,0.14867225
0.02962023,0.13522258,0.09523693,0.1479007,0.12655205,0.16341817,0.14368135,0.22157714,0.7179864,0.07405378,0.12623596,0.14580885,0.6330839,0.06328569,0.2760557,0.047486246,0.16487418,0.17886612,0.34464434,0.1639709,0.07848342,0.16595367,0.39182642,0.1339784,0.0569205,0.03650266,0.043625418,0.032650363,0.17949054,0.04078213,0.31207794,0.33338255,0.44385684,0.07227289,0.046708643,0.024047226,0.3048763,0.011401027,0.08166402,0.03081865,0.04261492,0.07248954,0.08463317
0.21147212,0.13011122,0.42032215,0.21763647,0.16501844,0.066135705,0.07491192,0.015110135,0.645804,0.19746275,0.13144821,0.28708094,0.7314365,0.19668782,0.1490308,0.32831696,0.18716209,0.36803576,0.48850363,0.12064181,0.20902063,0.097023815,0.20971274,0.21082231,0.19030681,0.19857825,0.16636235,0.21747652,0.16815168,0.22527063,0.47438425,0.3120498,0.703781,0.26495296,0.14586544,0.14638926,0.50289917,0.27594894,0.17617214,0.18563056,0.21168572,0.15702412,0.1794722
0.07453627,0.0133648515,0.2317833,0.15101558,0.098314404,0.034735233,0.044015735,0.10629816,0.77843285,0.13556434,0.1209051,0.25528407,0.77926445,0.1379858,0.21495503,0.11899111,0.06033563,0.35013756,0.51369363,0.21153723,0.16239797,0.043838292,0.2802502,0.19430149,0.040911645,0.10539311,0.051738273,0.06771316,0.07300549,0.10337179,0.37268528,0.20195805,0.58345664,0.16967793,0.024211286,0.029171154,0.39942998,0.1252536,0.057316847,0.048063926,0.07292405,0.03294622,0.05160224
0.4462481,0.45298275,0.44121912,0.05954498,0.18063384,0.09603599,0.056487978,0.18275914,0.34142184,0.24140589,0.14364281,0.24991944,0.35459644,0.1899372,0.012919977,0.49490604,0.45751926,0.25851098,0.08649896,0.2868865,0.17079134,0.2747665,0.07672998,0.10411823,0.48577684,0.43379545,0.43591595,0.44244927,0.3962198,0.4953369,0.68179286,0.5868734,0.7779346,0.48491132,0.40191126,0.4184087,0.69056046,0.41323006,0.43435198,0.48074192,0.44753653,0.41508102,0.4517818
0.27004912,0.19430715,0.48501316,0.18611526,0.2206983,0.08004138,0.08257529,0.020854563,0.56138015,0.25316042,0.16640323,0.31951356,0.67798436,0.23653898,0.13946298,0.3481947,0.24242449,0.38214827,0.40093225,0.08925621,0.24737747,0.15152916,0.1680533,0.23735139,0.24677876,0.24712627,0.23797381,0.26363468,0.21773502,0.30026406,0.5029725,0.34225532,0.7391163,0.2768762,0.18180203,0.19638939,0.5518972,0.31244797,0.25251374,0.2536925,0.27726164,0.2136822,0.25004882
0.2642262,0.28008735,0.3034636,0.0964247,0.09491587,0.071269155,0.0654864,0.15807125,0.5059353,0.13772936,0.08903691,0.18790197,0.515975,0.1316058,0.040765062,0.3147032,0.31587332,0.21289206,0.19718435,0.30970705,0.1035686,0.1582511,0.1908808,0.08072662,0.33379555,0.28163648,0.28436744,0.2679997,0.25330526,0.31076676,0.5618807,0.46636963,0.67543435,0.35538313,0.27412084,0.2634356,0.5595193,0.31320328,0.2817566,0.318196,0.2654543,0.2607434,0.26848552
0.029382363,0.049482323,0.20292935,0.19729936,0.047570676,0.05044362,0.08994928,0.08545248,0.69352794,0.060434163,0.05266753,0.18111148,0.75644696,0.082530335,0.15086365,0.1502668,0.12280683,0.28777078,0.53104323,0.20590703,0.09035154,0.041525334,0.3078629,0.11601484,0.07898989,0.0634239,0.051476028,0.055452585,0.037284203,0.076113075,0.41065708,0.28363207,0.55734134,0.18161924,0.015281636,0.026760504,0.39411837,0.090937376,0.032833137,0.061590172,0.03863104,0.056832917,0.014228254
0.09990772,0.29984018,0.053176194,0.30811226,0.257011,0.36295956,0.36588293,0.42999783,0.7446908,0.10463597,0.18773288,0.061806485,0.5694828,0.04979396,0.44985673,0.089858145,0.30127472,0.10636279,0.26407433,0.34132534,0.08890183,0.37583178,0.5551286,0.19023219,0.07270548,0.060001098,0.09361127,0.06373863,0.4102127,0.04237396,0.25259227,0.4925037,0.30768204,0.18237942,0.099212244,0.07454802,0.24245724,0.143317,0.2314147,0.072843924,0.06704083,0.22638848,0.19987994
0.02431795,0.058156952,0.12784219,0.16693687,0.048608422,0.08768788,0.11372849,0.14229998,0.74263215,0.03468655,0.025911748,0.12451552,0.7256518,0.051456243,0.2040672,0.123666406,0.1306352,0.2278107,0.47022614,0.2269964,0.053564444,0.06986937,0.3603604,0.114838004,0.064586766,0.04641423,0.047782954,0.034568522,0.0675934,0.060352087,0.38260412,0.3257746,0.49367118,0.17928869,0.019765548,0.018406168,0.35465512,0.0859859,0.059116893,0.031022342,0.010424059,0.0679333,0.019564345
0.02468568,0.039852627,0.17710114,0.1480422,0.03255084,0.039264053,0.07235083,0.07509807,0.71416676,0.049554735,0.04370743,0.16938388,0.7565449,0.070277974,0.15062502,0.1504736,0.1159282,0.27937958,0.52310514,0.18186994,0.07324268,0.036429644,0.3094654,0.109509856,0.05760148,0.06690575,0.039885286,0.043165132,0.016516238,0.07298441,0.40610304,0.27319965,0.544681,0.15981111,0.024617419,0.013918541,0.38473168,0.06415324,0.026340567,0.037591845,0.02847353,0.039153203,0.017758816
0.061186567,0.19243032,0.07156041,0.2075327,0.13403994,0.20492715,0.20951182,0.2842125,0.73499125,0.062415928,0.09510404,0.09531163,0.61375964,0.055424303,0.30805978,0.08536795,0.21539661,0.15411791,0.33643648,0.2865848,0.069995776,0.21511322,0.44854355,0.1477918,0.08629155,0.06105016,0.087297186,0.038914606,0.2392528,0.05151231,0.33505914,0.36787578,0.41011125,0.18816149,0.07796899,0.052593857,0.32256648,0.09231399,0.15347204,0.056878515,0.044414457,0.14589295,0.12195477
0.51327676,0.5004565,0.52930033,0.12186676,0.24960339,0.1391235,0.07622096,0.20721442,0.31122836,0.29226643,0.17218298,0.28305918,0.38455325,0.24885485,0.026521161,0.5549197,0.5239754,0.2913353,0.09465821,0.38760817,0.23347951,0.31638205,0.0968716,0.18090159,0.5534388,0.46802318,0.5045496,0.52498144,0.48330617,0.54747206,0.71494234,0.6213814,0.82331884,0.5604303,0.47410947,0.46366018,0.7477057,0.4900205,0.5177228,0.54137754,0.50836986,0.47188568,0.49920708
0.26056632,0.27979118,0.30365953,0.06232375,0.09279317,0.056172818,0.04920119,0.13345918,0.48626518,0.14162199,0.07814622,0.19924822,0.501104,0.13096094,0.038028076,0.32359692,0.3144303,0.22704741,0.20746724,0.26418954,0.10611744,0.16444471,0.17294762,0.09381649,0.32403985,0.27086964,0.27488062,0.25982773,0.25009647,0.31124702,0.56937367,0.44364777,0.6789856,0.3317036,0.25448048,0.24842013,0.5662129,0.281137,0.27359128,0.31551176,0.264737,0.24992087,0.26448715
0.040392824,0.08997332,0.1403966,0.13745332,0.03951159,0.059069782,0.088915706,0.14330277,0.707433,0.04723449,0.029172838,0.14863423,0.7018763,0.05997123,0.1645804,0.13083273,0.14486136,0.23629664,0.44635326,0.26496923,0.070899144,0.07672024,0.3303035,0.121308595,0.07614729,0.069121026,0.07850659,0.050477423,0.085566394,0.08458764,0.41149682,0.30575907,0.52660674,0.18627572,0.06606094,0.033477,0.3988074,0.09518908,0.0760533,0.062183417,0.029960852,0.06837372,0.04594628
0.08620631,0.26263338,0.019363314,0.24295712,0.19247478,0.30032498,0.31706572,0.3803186,0.7489734,0.072373495,0.17741925,0.057991747,0.56751484,0.023911476,0.39352247,0.064501375,0.26871017,0.08537464,0.24789482,0.2825626,0.060393736,0.32634634,0.5053567,0.14549232,0.04780204,0.032543484,0.031848107,0.06780511,0.3508898,0.037023425,0.26273555,0.45081693,0.34247142,0.16640052,0.10102332,0.05329773,0.21427482,0.11345309,0.2050029,0.070186496,0.06315884,0.18123636,0.15946168
0.032758772,0.08686208,0.09411928,0.12050009,0.041223407,0.08493835,0.10747978,0.16778302,0.74178874,0.037793085,0.025924236,0.12222496,0.693052,0.042775095,0.20840234,0.10519877,0.1395671,0.20732903,0.41486195,0.22492091,0.040764347,0.09174031,0.35969958,0.116713315,0.05272019,0.052574217,0.04809999,0.03554744,0.098228805,0.054449107,0.3768981,0.30288064,0.48575065,0.17256582,0.03191261,0.012566797,0.3517242,0.0695062,0.06808328,0.035816774,0.01623572,0.07403832,0.035989806
0.18322405,0.025464877,0.38534018,0.26742303,0.32087535,0.10067654,0.066878945,0.2229341,0.8549442,0.33667696,0.37663406,0.44038978,0.7834049,0.33653355,0.36672667,0.096434,0.02960357,0.4761212,0.55925965,0.1690092,0.36930472,0.15397891,0.2444346,0.38221005,0.037122294,0.20182066,0.1318972,0.13219923,0.24282241,0.19768816,0.31859234,0.13419308,0.655791,0.16023988,0.080302745,0.08780517,0.42415273,0.24513961,0.15153527,0.090256035,0.22474808,0.067906834,0.16770726
0.5162075,0.51744044,0.49488845,0.15862685,0.23221856,0.15767634,0.10567844,0.26638895,0.31219366,0.2743907,0.19146854,0.26348072,0.33938566,0.23262602,0.020597383,0.5566796,0.53441715,0.260983,0.1003048,0.45435345,0.22087194,0.3338397,0.10642804,0.13617522,0.56462723,0.48968318,0.5215422,0.51542604,0.49573523,0.54774773,0.70607156,0.64088374,0.80980045,0.5608457,0.48580182,0.49382573,0.73284173,0.53168863,0.5133734,0.5582562,0.517757,0.49132103,0.50470614
0.10521027,0.029325083,0.27895108,0.22754806,0.16394192,0.058606356,0.0060995817,0.11742973,0.7596703,0.21280707,0.1456537,0.30154967,0.74874747,0.20473263,0.24964458,0.15987891,0.063363045,0.38625908,0.5286134,0.109441414,0.21245377,0.06726107,0.2349101,0.2233885,0.040223602,0.11407047,0.09205809,0.117034286,0.10958501,0.1308915,0.36254486,0.21320514,0.62382066,0.119563244,0.07028369,0.055730224,0.4274463,0.0897049,0.055594094,0.02179011,0.117888436,0.0508055,0.09070825
0.28972203,0.3083407,0.34893605,0.12703675,0.1439228,0.081814736,0.055636466,0.14933166,0.47384813,0.19352828,0.120097846,0.23888189,0.47269288,0.15721121,0.048012152,0.34579054,0.33284083,0.24992983,0.20902097,0.27176178,0.15394606,0.19929165,0.14893574,0.11688134,0.35155568,0.3071979,0.3080299,0.29637486,0.28505313,0.33191368,0.56320035,0.43758488,0.71359277,0.35092768,0.27455118,0.27967238,0.5902368,0.31810218,0.28763685,0.32340017,0.3099549,0.27630025,0.29601103
0.04946939,0.04105024,0.2152825,0.19130164,0.060447782,0.03402871,0.04931447,0.06355497,0.70092326,0.07059614,0.047692478,0.1842187,0.753499,0.09643084,0.15478694,0.20033821,0.11900246,0.3074763,0.5233171,0.18717794,0.102506265,0.023610711,0.2917666,0.1299606,0.08622073,0.07909777,0.068445444,0.08128034,0.037404858,0.09853883,0.43189192,0.2995646,0.57280713,0.21017286,0.04150761,0.050862893,0.41851354,0.08581951,0.038736425,0.049957313,0.05394585,0.05937144,0.043925468
0.017497838,0.05150775,0.12718761,0.14297003,0.029553682,0.057782292,0.08571929,0.12387365,0.7383352,0.032042235,0.037896603,0.14177889,0.7332415,0.051293895,0.17539984,0.12674206,0.120845705,0.24133883,0.50211066,0.23172696,0.049672052,0.05284664,0.33780122,0.11085737,0.05544823,0.062526874,0.044836085,0.034113057,0.034782685,0.06287571,0.39052314,0.31228468,0.5119113,0.14980721,0.0147242565,0.0060149357,0.36821052,0.056170925,0.03660641,0.032379117,0.016206663,0.0410301,0.01313744
0.04075022,0.023577362,0.19797689,0.14604002,0.056806743,0.024404079,0.032449126,0.08039975,0.74149024,0.08948977,0.06141153,0.21188915,0.77689195,0.10460895,0.16692889,0.13088006,0.07959849,0.3170928,0.5453579,0.20761703,0.10808469,0.017378509,0.28575268,0.16739339,0.039307635,0.073201194,0.054200646,0.062457696,0.039158143,0.0943301,0.3964904,0.27261877,0.57638484,0.17882103,0.033737477,0.022406809,0.40201268,0.08544321,0.031115316,0.041557055,0.036634598,0.023937374,0.02797068
0.020589732,0.043873705,0.152504,0.17482829,0.037440628,0.054376304,0.09538719,0.113452435,0.7193703,0.040216267,0.038820326,0.14637978,0.7481257,0.065138415,0.16759607,0.14001086,0.12351473,0.26583844,0.5217376,0.2360845,0.06835692,0.046164215,0.3410352,0.10934433,0.07058486,0.06879233,0.054572444,0.03685047,0.033365615,0.06726589,0.40784496,0.29851666,0.52157044,0.18668832,0.023939239,0.016539037,0.38762537,0.0715746,0.042160086,0.035196345,0.026341792,0.05656921,0.00885925
0.13693795,0.032016993,0.32275012,0.18559992,0.18685627,0.058049083,0.048281133,0.12703511,0.78544825,0.22555636,0.26379848,0.34123522,0.7745957,0.2234188,0.25970274,0.1333833,0.06386593,0.39979857,0.5733919,0.14800574,0.24677338,0.09734663,0.24392557,0.264638,0.035297483,0.15166275,0.096698746,0.116720304,0.11864593,0.16278988,0.35490808,0.19924375,0.64162844,0.16389291,0.061019838,0.059878513,0.41270944,0.183286,0.08434337,0.084056616,0.13763991,0.044695646,0.114688575
0.11142682,0.119310014,0.28784412,0.22246438,0.12066388,0.06662303,0.074887335,0.08116503,0.61432546,0.1282068,0.11331278,0.22119439,0.68616873,0.13740367,0.13407919,0.21729988,0.18322589,0.2987997,0.4491273,0.22446047,0.14908083,0.09354898,0.26743037,0.15788361,0.16326624,0.12458613,0.13593572,0.12832186,0.11559891,0.16384909,0.44370973,0.31826627,0.6175686,0.18761608,0.08833003,0.090997726,0.46433848,0.15281062,0.120783575,0.14633848,0.12588385,0.110775076,0.10111403
0.08462345,0.0484853,0.22037637,0.103479266,0.063857555,0.01717496,0.040270567,0.06314245,0.7527509,0.092735276,0.1067726,0.21529965,0.7419521,0.10209456,0.17736447,0.12775552,0.089261234,0.28538847,0.44410756,0.15301381,0.10984667,0.049516916,0.2629959,0.15165946,0.052901156,0.09834641,0.06299171,0.06661406,0.04975512,0.10810353,0.38550234,0.236978,0.58955365,0.15150663,0.03379287,0.032994993,0.40003633,0.113575235,0.05728761,0.07177973,0.05947027,0.031605072,0.07659756
0.46161968,0.35077143,0.6076987,0.30525732,0.3810053,0.12779927,0.06822145,0.20261514,0.4820046,0.41957945,0.27860802,0.41794062,0.55746067,0.37846223,0.17234766,0.4930016,0.3587566,0.44264776,0.2830587,0.28643256,0.38567317,0.2924177,0.11021917,0.3649982,0.44138288,0.4225038,0.4723586,0.44916755,0.446423,0.49720302,0.60113466,0.44579458,0.866225,0.44539094,0.34740815,0.37331045,0.6895187,0.52385163,0.44702625,0.44152808,0.46610892,0.3397797,0.39901036
0.18527243,0.4668651,0.0735974,0.604621,0.50817966,0.6612475,0.6721778,0.7077149,0.77172047,0.19681744,0.3751487,0.0,0.5437008,0.10149145,0.7156534,0.09001011,0.4560018,0.058703084,0.29726148,0.52422976,0.19384958,0.62370414,0.7689762,0.27924314,0.113646835,0.09808401,0.15742084,0.10548034,0.6575859,0.042071894,0.13629997,0.7226149,0.1537402,0.15207402,0.16770822,0.12755607,0.16043404,0.281626,0.39281684,0.09425446,0.14321974,0.3930314,0.29583135
0.038776875,0.17188385,0.048140377,0.1608119,0.08956474,0.18074578,0.21195209,0.2762903,0.730985,0.03963712,0.08097023,0.08913263,0.63234085,0.017888024,0.29266983,0.094040245,0.20109898,0.14750007,0.33717743,0.26167315,0.04008256,0.20535043,0.44661027,0.1312725,0.050680414,0.04004748,0.040202674,0.029425576,0.2053993,0.036024503,0.33126032,0.34391835,0.40537623,0.21574083,0.051384248,0.023150899,0.29217103,0.0954888,0.12306435,0.049115434,0.018087659,0.12469406,0.09530832
0.032210812,0.107218795,0.114816636,0.1095739,0.08871135,0.117896974,0.1177966,0.17786759,0.71120423,0.06866036,0.054187745,0.13673864,0.68725425,0.06263293,0.24059716,0.084742844,0.14502236,0.2049958,0.3734154,0.1529546,0.053457275,0.12214887,0.37045282,0.12674952,0.039444737,0.035381686,0.04456726,0.032870576,0.10730428,0.045656227,0.34846365,0.31451803,0.46630543,0.12716153,0.024702718,0.016386293,0.32851505,0.014731944,0.06844322,0.028021617,0.02836347,0.08318458,0.05037191
0.10431533,0.07507225,0.3028203,0.14329958,0.103226244,0.06969267,0.08384949,0.036208004,0.6654264,0.12777315,0.08226898,0.22803979,0.7539027,0.12900266,0.15116367,0.19295228,0.1497187,0.3184851,0.52639854,0.11508082,0.1356455,0.05537778,0.26337963,0.1688604,0.1044289,0.11862346,0.087979436,0.11910595,0.079336144,0.13732782,0.4252503,0.3099656,0.6104944,0.20768055,0.07512151,0.07121241,0.42591465,0.15387213,0.08167096,0.10453424,0.099213645,0.07653973,0.08287245
0.026506245,0.05052887,0.14636996,0.1769892,0.04617563,0.06656292,0.096809,0.119443804,0.7291544,0.042492032,0.03451571,0.13995588,0.7449616,0.067310244,0.18347964,0.14077443,0.12794317,0.2560711,0.49999335,0.23623993,0.06596829,0.0557279,0.3493504,0.11546531,0.06745771,0.059925772,0.056270067,0.039393276,0.04624515,0.06366395,0.40086547,0.29806805,0.5131735,0.17515919,0.027581483,0.018158816,0.38038453,0.06703144,0.049625807,0.027092708,0.024202716,0.061960615,0.0150061725
0.38223475,0.19407481,0.6813141,0.41450506,0.5257166,0.17536592,0.08913642,0.21376312,0.6100407,0.5406367,0.40876347,0.5459196,0.75711864,0.50987935,0.33330008,0.34683016,0.20244914,0.596207,0.536407,0.21766876,0.51744777,0.28011715,0.17240453,0.5218797,0.24287012,0.36860904,0.3861354,0.35929376,0.39289066,0.438433,0.45499563,0.30578032,0.83127165,0.3296387,0.23899914,0.2679698,0.5988081,0.46697974,0.35265777,0.31002456,0.41706777,0.23611605,0.3350765
0.28715307,0.045970462,0.5467503,0.47789162,0.4457274,0.1367946,0.091312945,0.28640142,0.860422,0.48537195,0.41936964,0.56067365,0.8695265,0.4853352,0.38627598,0.19801712,0.041582696,0.6054328,0.68946725,0.29508686,0.50616467,0.21152028,0.23279619,0.5240389,0.11797385,0.33795795,0.25372872,0.24046542,0.35766023,0.3220704,0.34385002,0.14720342,0.7747724,0.2814686,0.15007001,0.14084302,0.51261336,0.46906906,0.27501434,0.19727363,0.30169052,0.14006215,0.18480211
0.09853495,0.043087088,0.22834206,0.10320377,0.08682969,0.016265363,0.022554696,0.067999244,0.78441715,0.10989134,0.11904621,0.2190288,0.73960656,0.11639929,0.2039167,0.13686955,0.06985362,0.29095522,0.42125398,0.14708112,0.12888993,0.043165684,0.2611199,0.17347988,0.047149986,0.10046375,0.06846523,0.06520327,0.066268064,0.113056436,0.37070417,0.24963205,0.5933897,0.1267634,0.038826033,0.040902577,0.40360984,0.14177358,0.066467635,0.06849858,0.071147785,0.036403514,0.10421144
0.025771357,0.03290888,0.17346853,0.19268739,0.04548329,0.053097934,0.06785083,0.08527227,0.73005784,0.058669567,0.03298992,0.15333539,0.7645211,0.08361785,0.16272935,0.15493575,0.11054574,0.28733218,0.54511076,0.23647024,0.076101616,0.019482523,0.336663,0.11451259,0.048809893,0.059131503,0.05423324,0.057894655,0.008078851,0.07156332,0.40799087,0.3166877,0.5356852,0.16460946,0.046177365,0.028218538,0.38862348,0.07219437,0.0155562535,0.02940076,0.01925465,0.0434732,0.014929905
0.12076966,0.1106677,0.2774828,0.15766954,0.113085866,0.052042484,0.044460148,0.05595976,0.60598797,0.132046,0.07747617,0.21708247,0.68079734,0.13528103,0.139799,0.21128884,0.15885234,0.31611425,0.42045227,0.1452098,0.13007234,0.07455742,0.23654482,0.14787042,0.13324082,0.11726398,0.13394162,0.120927185,0.08817806,0.16973723,0.46140033,0.31051263,0.6080011,0.1922191,0.09750308,0.117592275,0.45225522,0.116913885,0.100878425,0.12329437,0.12802877,0.09895041,0.12589838
0.11104115,0.030034691,0.27113566,0.16011858,0.17232317,0.06286484,0.03810942,0.14352226,0.7872042,0.21550716,0.16020763,0.3190596,0.7588872,0.21250722,0.2654795,0.0811061,0.04822444,0.3793741,0.46458396,0.14407061,0.22436912,0.07589942,0.25634578,0.25946376,0.052114144,0.14572707,0.086297825,0.0747677,0.13525057,0.124145225,0.35918793,0.15634099,0.59950024,0.12444555,0.033901047,0.04936026,0.41007388,0.11929518,0.089357965,0.065462366,0.13399933,0.054969624,0.08117249
0.064155,0.11518868,0.10250604,0.19203198,0.09012902,0.12258893,0.12792802,0.18215331,0.7718454,0.05908984,0.05614683,0.101842135,0.6784578,0.06948283,0.23948294,0.12051588,0.15394664,0.19730976,0.38432223,0.23845439,0.054824606,0.106622934,0.36939165,0.09895861,0.073910184,0.074861936,0.088994205,0.05330821,0.12764332,0.074730605,0.36816153,0.33575156,0.4721166,0.15189101,0.0652674,0.049844846,0.36182377,0.08039646,0.10992662,0.04627358,0.037090283,0.10646429,0.077928774
0.10699307,0.09143103,0.15250567,0.054950178,0.11565429,0.08894199,0.05577168,0.17809153,0.8082938,0.13722841,0.10425946,0.20537493,0.6735368,0.12229338,0.269214,0.07548514,0.09634134,0.24807777,0.33446327,0.13321455,0.12458561,0.09329614,0.29265967,0.19815555,0.05351698,0.099901624,0.06979038,0.062891245,0.17895019,0.110887274,0.34549,0.24159369,0.5430172,0.12215054,0.054831527,0.058756754,0.3707095,0.12422152,0.14092267,0.06673489,0.08211087,0.08295324,0.11471327
0.07254403,0.015404299,0.23594594,0.15223074,0.08990371,0.020219654,0.030225188,0.08799146,0.76009655,0.12811987,0.11931756,0.25091022,0.7860434,0.13525516,0.18776104,0.1353626,0.06501043,0.35088015,0.54397315,0.2205898,0.1525415,0.03249204,0.27017426,0.19825691,0.037068337,0.10939469,0.070277855,0.077270955,0.06784677,0.12005083,0.38379186,0.23976584,0.6010248,0.1848541,0.034875408,0.033716433,0.4106294,0.13369122,0.058745556,0.06574106,0.064743176,0.03213986,0.052068908
