TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,Effort
0.755969,0.920404,0.45888627,0.093513235,0.15805474,0.09444977,0.23270936,0.94807255,-0.011131952,0.119458646,0.082827166
0.66855633,0.9270215,0.639277,0.19352129,0.22739406,0.1940145,0.56106204,1.1584482,0.0269472,0.15469056,0.13547537
0.6304696,0.97347635,0.370588,0.1475654,0.19605534,0.13945389,0.5468991,1.0216562,0.013404054,0.12667339,0.16807677
0.6994757,0.29666674,0.7093208,0.3121376,0.3002911,0.33402106,0.73678225,1.0795261,0.079168476,0.12664323,0.30737105
0.732311,0.94515324,0.39040488,0.23333517,0.32330614,0.26672632,0.7764614,0.90917027,0.040397424,0.21155304,0.44874096
0.46096748,0.90938455,0.76710933,0.1989312,0.17030987,0.17293407,0.7246311,-0.013211831,0.023064274,0.16827308,0.07689604
0.5667992,0.83212835,0.55290765,0.2909947,0.3926085,0.35329762,0.2759446,0.6665427,0.09373964,0.2732,0.24158917
0.6962342,0.5569233,0.8253011,0.15644883,0.19020858,0.14068475,0.46511036,1.0319896,0.016633075,0.06952395,0.08672397
0.5625198,0.53741884,0.754998,0.14890802,0.5354929,0.23253344,0.18193476,0.7612408,0.014500595,0.07817279,0.10625045
-0.008794988,0.3042995,0.6062046,0.06677368,0.16059217,0.11085698,0.45138198,0.91428334,-0.0045528943,0.021688092,0.106129
0.12654369,0.9417029,0.6543928,0.2007747,0.2833247,0.2348798,0.33622438,0.44929045,0.039931502,0.20598736,0.16596043
0.42474955,1.0176466,0.15114497,0.08884438,0.103182904,0.07261993,0.6278402,1.1162457,0.017870527,-0.0013136752,0.12044846
0.045406334,0.8351079,0.4363144,0.10092525,0.23937921,0.10636091,0.4411137,0.9961346,0.020497158,0.11207682,0.12887123
0.45620316,0.47068512,0.2732819,0.092382245,0.09791909,0.048268974,0.42520368,0.98645353,0.012521259,-0.011232011,0.0788585
0.65156204,0.6147838,0.39084265,0.10838371,0.12636027,0.08132062,0.4692166,0.9620974,0.014307038,0.0589262,0.13558018
0.01447646,0.3169372,0.7079022,0.09253739,0.1444383,0.10777961,0.43877524,0.97289526,0.008873125,0.024576018,0.08420614
0.387698,0.849033,0.6131418,0.10570971,0.19506352,0.09654109,0.3865099,1.0659772,-0.0056086555,0.07209349,0.061350264
0.6785034,0.99010414,0.5336112,0.15189216,0.43253914,0.23788778,0.31219453,0.8807974,0.0040011005,0.17476863,0.13119757
0.69012064,0.953022,0.26637536,0.113758385,0.20435257,0.13104576,0.36193955,0.9056508,0.0043144776,0.09422299,0.05834064
0.025471434,0.59858316,0.45914897,0.20357049,0.24131215,0.20512354,0.6274464,0.93052804,0.030836936,0.12643005,0.20841208
0.57057995,0.90147316,0.1821775,0.15310484,0.27109155,0.23252183,0.70369107,0.88531697,0.034003634,0.15179351,0.43940824
0.70707154,0.8536931,0.52382076,0.21614568,0.3282972,0.27059478,0.6576062,0.8680241,0.033802345,0.23350234,0.4003451
0.21887757,-0.024509057,0.48006386,0.093369804,0.104856536,0.075544365,0.36778408,0.7859291,-0.017231066,-0.057238255,0.09164385
0.049975187,0.33121097,0.9165164,0.051247098,0.05771421,0.043886475,0.473396,0.5193526,-0.016876515,-0.002137905,0.05763086
0.7879158,0.8746293,0.8070904,0.29022187,0.31284395,0.32134655,0.29008996,0.73349595,0.060322713,0.24922371,0.15873004
0.456668,0.95345974,0.6282284,0.35543597,0.45190978,0.416493,0.6846315,0.60568553,0.11872757,0.34374568,0.36712748
0.032194275,0.3507244,0.38729662,0.18156004,0.23153093,0.1859169,0.4633966,1.0117717,0.027804006,0.05292249,0.16687769
0.021097183,0.23667923,0.35597193,0.17453979,0.14871965,0.13036832,0.47205102,0.95910174,0.012512841,0.01404903,0.11537052
0.36577624,0.92279917,0.20865123,0.115295544,0.11837855,0.08722922,0.5468699,0.9309557,0.008284337,0.04794403,0.09267816
-0.0026687821,0.76013035,0.8204939,0.099839374,0.20719908,0.14520442,0.1437952,0.62911135,0.008563462,0.07484725,0.12386008
0.3978046,0.9383844,0.4523433,0.1695199,0.31888214,0.20398486,0.48057908,0.84360766,0.009352815,0.14765535,0.15671997
0.81025285,0.94795585,0.5248853,0.24252778,0.2966925,0.26942348,0.72728884,1.0037732,0.054013472,0.24467905,0.47108087
0.37240806,0.3682031,0.45748073,0.17915457,0.4709119,0.258694,0.72292674,1.0384833,0.0030149324,0.061391365,0.12397709
0.2094648,0.93799925,0.35707396,0.22267531,0.2997386,0.25623822,0.7300076,0.8474512,0.033646777,0.19608624,0.35174373
0.012320406,0.3467061,0.69561416,0.08241849,0.253331,0.13903293,0.26584423,0.9599744,-0.0046598744,0.011876095,0.09706915
0.64818084,0.8349325,0.30444503,0.15420878,0.35341114,0.25884444,0.67628276,0.9027945,0.03330102,0.16906641,0.38547218
0.011279383,0.30292475,0.47981173,0.13227864,0.19403817,0.13391557,0.4750312,0.93778735,0.016063012,0.041736804,0.13095537
0.71893,0.6198684,0.5912862,0.30369145,0.7678871,0.4793748,0.67265165,0.7407779,0.14467545,0.3168316,0.35058615
0.38148043,-0.06482552,0.26456353,0.12203282,0.12739804,0.09502615,0.4013753,0.7540176,-0.010820891,-0.07034178,0.13547933
0.48928323,1.0094233,0.4153782,0.08859144,0.09029076,0.06606485,0.29063493,0.9492512,-0.009216145,0.022762034,0.050388042
0.04518498,0.44895834,0.4553624,0.32931465,0.20631805,0.3147453,0.5924321,1.1945392,0.052954134,0.097356394,0.21487518
0.6335742,0.900715,0.25092483,0.20924509,0.35193193,0.2982309,0.79476076,0.8318534,0.05409294,0.20388211,0.5662143
-0.04676196,0.9988407,0.37631363,0.16028331,0.30660522,0.20441107,0.61112785,0.8638836,0.031004261,0.19058369,0.1943379
0.5340372,0.99276596,0.38286278,0.15747721,0.25647375,0.17022133,0.599052,1.0951984,0.007993945,0.14533506,0.17724708
0.020126857,0.66078126,0.5386496,0.12720935,0.3525273,0.21184222,0.53046054,0.9619384,0.019352563,0.09921454,0.17272766
0.6738006,0.2110245,0.44170502,0.100227214,0.16239265,0.109822035,0.4498675,0.8910847,0.012547175,0.013444358,0.14498763
0.71274155,0.704084,0.44732362,0.12803201,0.35719267,0.18989044,0.58179253,1.1084632,0.00837117,0.101492256,0.122631826
0.7761792,0.95727426,0.294873,0.16210017,0.26184857,0.20597863,0.6389389,0.9625086,0.035972387,0.18023278,0.37801296
0.76920533,0.9209051,0.36138386,0.1440989,0.21248639,0.1637915,0.5046683,0.99896616,0.005254912,0.14428923,0.15608129
0.3518519,0.34108788,0.75674367,0.28712472,0.24627632,0.2992711,0.6347533,1.0967726,0.04558415,0.082895294,0.19156332
0.09451229,0.21627328,0.40037572,0.18337283,0.102708556,0.13725473,0.44581652,0.91513324,0.024865951,0.028714731,0.15968627
0.5664813,0.987976,0.6172887,0.18031742,0.26457012,0.21330805,0.05976732,0.7010656,0.014358361,0.122518286,0.07585382
0.69765264,0.93858606,0.3048381,0.09216427,0.09128417,0.06158005,0.40165555,1.0018287,-0.0066412077,0.039398957,0.07290013
0.832346,0.84271014,0.475564,0.15808648,0.33210137,0.22706345,0.59791005,1.0282352,0.018716272,0.17742816,0.2003516
0.4936454,-0.01797942,0.67857385,0.099517755,0.06931633,0.028440626,0.47483492,0.7985485,-0.007452629,-0.08714172,0.06771057
0.15775056,0.18253362,0.7959857,0.09139794,0.07515441,0.04573533,0.48143882,0.7581993,-0.015960636,-0.022683844,0.061115123
0.9017051,0.87437296,0.9259864,0.44811016,0.3450931,0.42509195,0.54072136,0.96218127,0.12692773,0.31867093,0.27752402
0.26169524,0.4176462,0.6714868,0.20550312,0.3535733,0.26051894,0.2394161,0.6184691,0.041515734,0.052866947,0.09473932
0.6720506,0.8897293,0.5628481,0.38038808,0.4721196,0.45475397,0.7238858,0.66745406,0.16162404,0.40584293,0.617479
0.48636475,0.46136144,0.9150848,0.23154154,0.10946925,0.17436627,0.60569006,0.3289614,0.030001886,0.07997197,0.06544344
0.68064535,0.9326285,0.44193095,0.10131354,0.15046571,0.09420831,0.17667392,0.944171,0.0045211213,0.08103514,0.02469882
0.82507026,0.9842636,0.52338386,0.27247107,0.3414227,0.31835362,0.69883174,0.9484219,0.051894296,0.2580746,0.4212232
-0.015270173,0.2967827,0.80233395,0.06578396,0.18290932,0.106651515,0.34863484,0.84354997,-0.0095274495,0.0010689814,0.08209429
0.935173,0.52397466,1.0938046,0.30112904,0.15974812,0.21980086,0.7500426,0.99496984,0.073062345,0.13622063,0.25851372
0.15402238,-0.016717896,0.49842596,0.07680587,0.08800244,0.045674987,0.2450463,0.6553137,-0.025728462,-0.057167318,0.07353327
0.2491085,0.9499618,0.2632909,0.1397197,0.28694037,0.16906941,0.5932515,0.9397601,0.016181998,0.12591642,0.18053383
0.7064054,0.9755932,0.38201344,0.072113924,0.07520078,0.04291643,0.3292175,1.0378562,-0.0144338235,0.01225167,0.03965955
0.7691719,-0.122245,0.922607,0.12229565,0.0033025034,0.053481046,0.7720463,0.5422404,-0.007319268,-0.07898444,0.11205355
0.71964407,0.8951585,0.098349065,0.10110745,0.10498804,0.10690307,0.5352512,0.9820077,0.018139645,0.046968862,0.16629282
0.42569405,0.9828776,0.6186552,0.11579889,0.11931911,0.09007305,0.02327739,0.74450326,-0.0012792386,0.042120945,0.06417123
0.103459135,0.6600344,0.8711992,0.22241397,0.18531181,0.18501133,0.84263337,0.4012984,0.029185917,0.13316257,0.110195324
0.56670934,0.9898696,0.43534052,0.10100271,0.21778437,0.11224161,0.23975773,0.9432977,-0.0003148308,0.09363334,0.04772481
0.1229403,0.88508666,0.6457145,0.1754955,0.18887398,0.190246,0.055216674,0.43167645,0.037073884,0.15376277,0.11069481
0.77044195,0.29071274,0.5021427,0.16525099,0.33119914,0.20693791,0.5928246,1.0171664,0.026580144,0.04339443,0.13076259
0.72708744,0.5246463,0.52154565,0.16955954,0.45873618,0.2971468,0.6685823,0.9284906,0.042975474,0.15949553,0.24974026
0.41953322,0.52636874,0.45593956,0.17018127,0.18673798,0.15979928,0.56111735,1.1172501,0.029607635,0.080922075,0.15750837
0.6511934,0.88447857,0.2106672,0.1468601,0.25947395,0.20855586,0.6268299,0.88165283,0.02350711,0.15853664,0.34994465
0.25209853,-0.045705378,0.6336456,0.042139426,0.11150418,0.030919561,0.2705481,0.7606877,-0.021039551,-0.083990395,0.06072916
0.88158786,0.99326855,0.22728196,0.023353871,0.077534266,0.051271133,0.15229902,1.1253353,0.005143908,-0.07999471,0.038302314
0.23218094,0.7572733,0.6410843,0.089798674,0.13477932,0.0764201,0.1872206,0.8899314,0.0003826134,0.04773165,0.060516454
0.78734815,0.465067,0.47528437,0.10687714,0.4613432,0.20574906,0.53763753,0.970172,0.001848476,0.07682498,0.09365504
0.2783864,-0.15128481,0.72819823,0.05344154,0.03455895,0.0214924,0.25433257,0.5996272,-0.016838605,-0.10822423,0.0520654
0.72644484,0.96995026,0.40469474,0.26619673,0.41578865,0.3687368,0.7635767,0.8594445,0.083859436,0.29650408,0.5899077
0.13670397,0.2803802,0.4803359,0.31537387,0.10996862,0.24324481,0.57985115,1.1193448,0.07209824,0.08799982,0.2543905
0.75844723,0.95417833,0.33734244,0.23658887,0.42749628,0.37200183,0.7456253,0.86612153,0.07095821,0.2653265,0.54870087
0.74985063,0.99827594,0.7099684,0.23447214,0.26332742,0.24353832,0.27297297,0.77752197,0.021041244,0.18539311,0.12324602
0.33762407,1.0245695,0.34570378,0.15053307,0.14708778,0.116507776,0.5658007,1.0264857,0.017382506,0.13358517,0.11897207
0.25786963,0.8267652,0.3337232,0.1629245,0.14888687,0.15137431,0.38320464,0.6108712,0.0071953116,0.09371893,0.123555325
0.4668485,1.0102789,0.5459411,0.14473884,0.14179036,0.14059755,-0.015531786,0.65138876,-0.002281474,0.053691596,0.03844973
0.8417575,-0.009877168,0.7802234,0.16999143,0.06280282,0.08800654,0.67546135,0.8305528,0.030082457,-0.069335446,0.14528057
0.003940153,0.8664288,0.75944614,0.057518303,0.3405466,0.16008556,0.17976978,0.79193956,0.0072891423,0.10305594,0.1275834
0.14305331,0.7904092,0.37755942,0.1683349,0.16811186,0.1357001,0.6115231,1.0184047,0.0150569705,0.114161745,0.1583643
0.027754255,0.3096547,0.7751554,0.13731533,0.1939861,0.14310779,0.39022678,0.8491683,0.007397947,0.0071413154,0.07909698
0.83410275,0.3729359,0.70461494,0.14676152,0.10969442,0.099275135,0.5774539,0.9860617,0.014099144,0.031199504,0.13293079
0.78576314,0.78429776,0.47254208,0.09861513,0.15250179,0.08112821,0.3310389,1.0742077,-0.0022643255,0.059171412,0.044907823
0.6563172,0.77614474,0.4166628,0.16966182,0.24546647,0.17457807,0.6341263,1.0424443,0.030676968,0.14713356,0.2531983
0.65040463,0.96987414,0.5039935,0.16276845,0.2191271,0.1933879,0.010631107,0.7218488,0.004059014,0.13393427,0.052503135
0.19821657,0.68707234,0.8894646,0.2547133,0.22757691,0.23747666,0.96327007,0.40826792,0.040002353,0.1689302,0.17155753
0.00981092,0.6372992,0.5087679,0.09333518,0.32145837,0.16994429,0.42350978,0.93122894,0.002682018,0.09616813,0.122724615
0.12885953,0.37443408,0.500146,0.13793045,0.30075902,0.16404052,0.53077173,0.9911011,0.000110544264,0.03613677,0.08684046
0.12440647,0.8788437,0.53933704,0.08799084,0.7960073,0.2883995,0.31717247,0.63481796,0.040454894,0.22330934,0.20519449
0.020985883,0.38204256,0.58215225,0.088138536,0.42274985,0.19530049,0.35898125,0.8365937,-0.0039799307,0.038363405,0.119279616
-0.031202182,0.7392919,0.9199831,0.051114853,0.2349014,0.108599514,0.07685812,0.7449578,0.0019798651,0.051063627,0.14321229
0.25010645,0.9718415,0.12565616,0.114960745,0.13494937,0.109022155,0.6380732,1.048992,0.020916138,0.07009496,0.14446124
0.60139793,0.92845863,0.2316517,0.19446433,0.1981722,0.17166671,0.6978051,0.98816246,0.02004774,0.10912092,0.2693023
0.72676104,0.73252016,0.51756525,0.087039515,0.8627309,0.29027134,0.47885495,0.7615022,0.0010277024,0.19011874,0.13223824
0.1585929,0.33269846,0.71168905,0.10057123,0.25872236,0.14871007,0.2819145,0.89492595,0.013678095,0.010168734,0.038172882
0.47433063,0.9315354,0.37869316,0.108005315,0.14987092,0.11262223,0.18184346,0.83400226,-0.0055742203,0.058138236,0.034637656
0.6855197,0.99201083,0.381778,0.06782429,0.0910009,0.069404304,0.10313572,0.9460435,-0.004032857,-0.0017475244,0.028410584
0.20106095,0.96862245,0.47493133,0.1677658,0.1592025,0.14637801,0.5423293,0.82569224,0.009881294,0.12896822,0.12032845
0.6831113,0.87638146,0.42409208,0.08621642,0.11247189,0.04628876,0.35411733,1.1072105,0.007013616,-0.0041290764,0.048282113
0.28185114,0.29904106,0.8651496,0.23129113,0.10906562,0.18090001,0.49565566,1.0107393,0.03705557,0.05207068,0.14435883
0.15248814,0.7121199,0.67749745,0.08778051,0.1423266,0.08636622,0.28426275,0.86679554,-0.0010403618,0.06523582,0.07343698
0.8015221,0.9931752,0.47928184,0.39321858,0.655483,0.5881798,0.94930166,0.7875914,0.2476466,0.473665,0.9143167
0.50569206,0.98989,0.27310997,0.11770851,0.10504851,0.08081194,0.5417964,1.0600008,0.010901443,0.048076496,0.11651424
0.7675503,0.9094526,0.69425035,0.35461575,0.37365395,0.38398272,0.6783994,0.866077,0.105441965,0.3355137,0.4414672
0.015793744,0.43753657,0.7562517,0.11758481,0.2914291,0.21389052,0.52564317,0.86292493,0.0014700694,0.055322845,0.13312502
0.04723457,1.0304348,0.791533,0.11493797,0.2913159,0.1750114,-0.053708956,0.6366445,0.027936343,0.13113797,0.16866678
0.7053963,1.0952716,0.42803612,0.09171394,0.1081045,0.0736848,0.11423633,0.96800566,-0.006916161,-0.031300478,0.033567395
0.033196658,0.8347186,0.36419052,0.13850191,0.2585176,0.1671991,0.5012753,0.85919285,0.014786868,0.14979638,0.15555397
-0.02310802,0.4618108,0.7538147,0.08847929,0.3522151,0.21592987,0.28678602,0.94834954,-0.0080287745,0.03292311,0.14968921
0.017012179,0.89901704,0.8154802,0.13971022,0.23991975,0.17696433,0.17465208,0.53158593,0.026143398,0.13732737,0.1533041
0.07061261,0.117201224,0.29846263,0.17012654,0.12373042,0.11822316,0.36970502,0.8546918,0.01619028,0.004813809,0.1475825
0.20169267,0.33845937,0.80633175,0.10906951,0.2421223,0.14600512,0.26072598,0.86614364,0.015898902,0.014731566,0.07044554
0.020652317,0.23513696,0.20450619,0.24501653,0.106468424,0.15946856,0.43668854,1.0094227,0.031084735,0.03169114,0.20714991
0.57977563,0.88852334,0.60084903,0.36135834,0.523627,0.44706106,0.6337888,0.71071917,0.1444591,0.3504658,0.37413633
0.7802152,0.933076,0.5563201,0.39953744,0.81238884,0.5957378,0.6506168,0.6386488,0.28663108,0.57713145,0.63565546
-0.007271181,0.47473606,0.44825792,0.2836775,0.15971611,0.28538364,0.45222706,1.1205343,0.052956108,0.084832594,0.23778635
0.7727509,0.93384165,0.40787798,0.16093495,0.23077965,0.183841,0.5255707,1.085288,0.019233353,0.14305305,0.1494206
0.15679835,0.38439196,0.49378914,0.17179485,0.24024996,0.16949916,0.36657602,0.932418,0.019629735,-0.017729178,0.06918186
0.57311285,0.8909002,0.41372058,0.23115422,0.51218146,0.3467904,0.6301358,0.7134218,0.061251964,0.27120578,0.42301056
0.4002849,0.3947583,0.8222381,0.3880276,0.23672542,0.36700508,0.7206458,1.0922611,0.0756984,0.14484823,0.25747296
0.56310594,0.8854659,0.8169513,0.39092773,0.41988268,0.38784626,0.75010175,0.46071804,0.11697506,0.29584995,0.27494183
0.0145815415,0.3548646,0.8381864,0.10112249,0.16179578,0.13248323,0.46715277,0.9492845,0.0019054301,0.036709428,0.09715048
0.13022691,0.79430526,0.16358507,0.15917493,0.24495088,0.17513737,0.5599817,0.93135226,0.029006336,0.12919308,0.2452919
0.79265064,0.43582058,0.47200942,0.11089536,0.42379752,0.19727226,0.552114,0.9903362,0.0055416888,0.075374454,0.09958184
0.86098737,0.5164201,0.7461812,0.18875778,0.3092183,0.22264439,0.54508376,1.04963,0.028893836,0.12047687,0.1428087
0.27218342,0.5764581,0.48416764,0.13153395,0.28233162,0.15083353,0.5066229,1.0498956,0.014794362,0.073512666,0.07763128
0.08449076,0.29436123,0.40188652,0.2712906,0.13052122,0.21332438,0.5296427,1.1044433,0.053441655,0.065446004,0.1860424
0.31534272,0.92780596,0.2345452,0.1522679,0.14488949,0.12008122,0.5707167,0.9329672,0.014367594,0.096781954,0.1476574
0.025188867,0.69587684,0.5348475,0.12921233,0.25475565,0.15874502,0.4585086,0.8193601,0.019923821,0.123498484,0.14603908
0.39454678,0.6841173,0.40561956,0.07115884,0.099039175,0.035718493,0.48158383,0.9295171,-0.007920927,-0.009345494,0.06613124
0.63194263,0.9493912,0.70239794,0.11509603,0.9222191,0.35384965,0.1346355,0.6579138,0.041435096,0.30634966,0.23633544
0.014236524,0.8227165,0.45354173,0.1391093,0.29313645,0.17546952,0.48843557,0.7835447,0.014054597,0.15113257,0.12990524
0.34829152,0.39059168,0.731849,0.098749936,0.24380817,0.12505077,0.37264115,1.0422488,0.016120963,0.015383557,0.052569512
0.28562015,0.5557879,0.7028145,0.3456058,0.3188768,0.36424097,0.7949138,0.86357087,0.07761183,0.18561737,0.3968891
0.033374097,1.0597395,1.0274215,0.07248604,0.27567878,0.16480634,0.34790343,0.5185449,0.0016601058,0.12342776,0.19976455
0.51802915,0.84140325,0.9079463,0.32128564,0.26329365,0.3089554,0.66849345,1.0200368,0.080014855,0.21859495,0.2425953
0.31363782,-0.17221516,0.70941335,0.054758783,0.04036025,0.020343315,0.2868342,0.59591013,-0.022210978,-0.1080617,0.059981115
0.62595403,0.9016891,0.47805908,0.22522607,0.21021433,0.23672192,0.27796814,0.07038349,0.021448348,0.16267169,-0.0034636604
0.00029245857,1.0535146,0.5023456,0.12236574,0.2601827,0.16663258,0.78684765,0.67965746,0.016795792,0.1282584,0.13941835
0.32152855,-0.053649917,0.017788917,0.31537557,0.14217453,0.21676953,0.62740946,0.9520864,0.05849113,0.0010769926,0.33907482
0.76165193,0.2004613,0.4821903,0.23868367,0.3224484,0.28522176,0.7628596,1.0719781,0.0596548,0.07789709,0.2886696
0.33967608,0.16949178,0.19667512,0.15847072,0.17067057,0.11952864,0.5053162,0.9503552,0.0023313826,-0.010485895,0.15683077
0.43728402,0.22771238,0.49964944,0.17727053,0.11641161,0.12158324,0.54720634,0.9031013,0.022671763,0.013284242,0.16346233
0.7797815,0.8923789,0.39839655,0.14560431,0.31119367,0.20879948,0.5790749,0.9867856,0.024385795,0.1808311,0.22485864
0.6780032,0.77625793,0.6210339,0.03456906,1.3153268,0.38313732,0.6082421,0.6215114,0.011140735,0.301842,0.27934483
0.39749262,0.43363473,0.34517112,0.08394183,0.14423922,0.054602653,0.29686645,0.899706,-0.0013742922,-0.008217717,0.040164843
0.029972672,0.2121961,0.26213536,0.21822676,0.11756492,0.1510357,0.40464103,0.962414,0.017636675,0.03232212,0.17071874
0.74025714,0.8849923,0.62579554,0.26751912,0.43979424,0.36620092,0.3375572,0.79067266,0.072368525,0.29328978,0.20212612
0.27596098,0.5400972,0.4745416,0.038960163,0.75030935,0.30232158,0.6640237,0.731675,-0.032092437,0.089396626,0.16610862
0.58275527,0.7551138,0.33907795,0.13886641,0.20897266,0.14781563,0.58307415,1.1794264,0.02818878,0.090010956,0.11702249
0.19216403,0.30196595,0.38603455,0.3222495,0.1720123,0.2868864,0.6450222,1.1243851,0.07138691,0.12360519,0.29345435
0.62230927,0.07832996,1.0344211,0.22776099,-0.013558142,0.108094364,0.6669575,0.7022071,0.03983787,-0.021891885,0.15937556
0.20386626,0.94068885,0.42135578,0.23600188,0.24743646,0.23717047,0.6862333,0.825602,0.037388552,0.20051047,0.22588645
0.8388834,0.90157175,0.7528683,0.3041127,0.3227499,0.32368743,0.6756161,0.9538933,0.05679168,0.25293788,0.32249916
0.34244648,1.0480626,0.26337138,0.095093004,0.07289372,0.057023603,0.46097118,0.9763338,0.0028433828,-0.025684021,0.07440993
0.46852615,0.935524,0.5796702,0.058268797,1.1780444,0.35303605,0.49189043,0.5895251,0.024283994,0.3165846,0.25354025
0.6783785,0.933992,0.6066116,0.18303798,0.53745854,0.31023315,0.21704607,0.76312417,0.027638402,0.25598297,0.1627493
0.04681209,0.40676108,0.53079045,0.16239929,0.23092425,0.19729842,0.49742627,1.0241852,0.018415768,0.06727342,0.14165495
0.120517,0.72789675,0.81060785,0.098558515,0.4212473,0.21859573,0.17752466,0.7928377,0.019759879,0.091773465,0.13311379
0.6025249,0.8629399,0.36499196,0.31136876,0.47302458,0.40335944,0.8867845,0.6611097,0.089200445,0.27781472,0.6795585
0.32174757,0.5691078,0.59903514,0.09223245,0.71225446,0.2676199,0.51821905,0.8398614,0.0061065527,0.1265665,0.10947351
0.22040617,0.73528785,0.85455036,0.14026758,0.18995064,0.15251076,0.12881488,0.73023725,0.01648936,0.07464958,0.078019805
0.49021372,0.253674,0.65308756,0.0678097,0.07850381,0.03197022,0.44965416,0.8459852,-0.020952666,-0.07101978,0.0718217
0.41944373,0.9306808,0.12514028,0.1504724,0.18982199,0.17761546,0.6576425,0.95114565,0.028494142,0.10575031,0.2647045
0.9144962,0.4390315,0.66459006,0.2788803,0.4368995,0.35579488,0.7587603,1.091808,0.08074083,0.15238775,0.32054687
0.5124453,0.9647532,0.30284896,0.12774527,0.117460996,0.09412323,0.5573673,1.0150456,0.010921995,0.064995356,0.12261631
0.7503306,0.91369057,0.2612527,0.16445231,0.14905615,0.14299291,0.58984625,1.0027454,0.023841027,0.13163377,0.24880718
-0.018251618,0.81427145,0.75901574,0.07273695,0.1787973,0.10059262,0.34813464,0.6665956,0.004361368,0.09148151,0.10103601
0.6198156,0.8625674,0.29914874,0.13076362,0.35310978,0.1993706,0.62034285,1.029574,0.018035427,0.13413614,0.17517409
0.8083578,0.92192006,0.5614244,0.14755592,0.22783016,0.15843411,0.32266924,1.0285453,0.0076509183,0.13580056,0.086236656
0.31237888,0.93099046,0.8017153,0.16517416,0.11130841,0.13636798,0.34823513,0.3837703,0.0022852328,0.09936115,0.080080874
0.36875445,0.9747049,0.43568632,0.1988723,0.18949771,0.17102489,0.6546424,1.0304817,0.026909117,0.1710246,0.20050485
0.42712778,0.3078153,0.16681099,0.28695852,0.35082453,0.3092297,0.7756672,1.2609957,0.040142067,0.06651052,0.27096492
0.015520508,0.39496303,0.55252695,0.2514344,0.18019128,0.24984518,0.6293242,1.0654114,0.04969218,0.08216655,0.22562434
0.004778021,0.35968918,0.52829564,0.13192311,0.24898387,0.16650459,0.37946814,1.0191615,0.012289344,0.04296404,0.14983767
0.42380038,0.9462342,0.44650728,0.122847244,0.1367351,0.106680825,0.4764909,1.0128206,0.012653963,0.09860852,0.07688683
0.2151126,0.20173843,0.95525295,0.11975256,0.04407113,0.0505986,0.48065645,0.79769117,0.008961688,-0.014559887,0.06225413
0.028247923,1.0157392,0.33342916,0.12361419,0.29578674,0.15587938,0.58304465,0.8660592,0.014352939,0.15008171,0.22751425
0.72854173,0.8466064,0.3856535,0.12706056,0.38228732,0.21797451,0.64367455,1.0036095,0.011577855,0.14953662,0.2502989
0.4451315,-0.078052446,0.72402924,0.13822429,0.026540611,0.0781935,0.45039576,0.63106394,-0.008850854,-0.0775011,0.08540992
0.6625746,0.62496555,0.36594304,0.121064626,0.34448156,0.19304544,0.62063175,1.0532995,0.019331008,0.10031757,0.15190783
0.3417293,0.4159116,0.6972496,0.11467926,0.28991333,0.14306596,0.39004374,1.0100101,0.009805013,0.02139826,0.073500775
0.004218978,0.4153799,0.47337562,0.14122942,0.1985627,0.1801625,0.41871703,1.0069778,0.01817821,0.05236552,0.16431268
0.82780975,1.0230321,0.16127342,0.19085902,0.2962789,0.24987955,0.82274085,0.9735007,0.057182442,0.1884321,0.59962654
0.80785596,-0.095689654,0.34494036,0.123997726,0.19322427,0.11008419,0.54286283,0.8042543,-0.016874164,-0.06727344,0.1349662
0.54411936,0.22146277,0.2658873,0.075943656,0.14301214,0.06734356,0.44491458,0.9160901,-0.009080332,-0.03564674,0.091975756
-0.008880373,0.34267834,0.54928887,0.14025065,0.120259255,0.15772054,0.34009457,1.0141704,0.0152432555,0.037326165,0.15384626
0.81533235,1.0028516,0.3708831,0.15856092,0.302202,0.2126347,0.58583957,1.0167918,0.014851523,0.1593446,0.20953429
0.104751535,0.4136331,0.41032854,0.12001227,0.24031259,0.121872336,0.46312046,0.95615494,0.0073713763,0.031549476,0.07840701
0.2094347,0.49309027,0.6977571,0.14358144,0.54487044,0.26974255,0.4717033,0.88450366,0.014026302,0.0778116,0.080560125
0.8449671,0.9933167,0.2953592,0.17793635,0.3777557,0.30212304,0.723384,0.98827547,0.039924603,0.2068487,0.41900903
0.7414289,0.77048206,0.9600878,0.52353776,0.48690662,0.48980004,0.8898904,0.6752278,0.18114243,0.34146535,0.39991406
0.78608954,0.44166175,0.71071166,0.2702457,0.39289656,0.34966812,0.7712043,0.97872746,0.082349785,0.18844289,0.40908837
0.40343434,0.9558069,0.3296834,0.19512263,0.1448834,0.15324762,0.7027736,1.0281599,0.020506248,0.14616647,0.22646621
0.0014046747,0.49062413,0.6998486,0.07420588,0.19053449,0.08160302,0.26318002,0.92215306,0.0067944312,0.034979142,0.08890599
0.49226925,1.0142906,0.8394519,0.35902143,0.2852969,0.34640175,0.74015665,0.86852247,0.07112327,0.28345412,0.28452685
0.39381197,0.57072806,0.39583892,0.10676057,0.20575176,0.09087041,0.41371477,1.012813,0.011650686,0.031599812,0.03878013
