AFP,Input,Enquiry,PDR_AFP,PDR_UFP,NPDU_UFP,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
0.0041090054,0.0034193848,0.013000717,0.07063608,0.060482122,0.064616665,0.0064913244,0.00049848267,0.0009840329,0.00010931901,0.003917144,0.0043788333
0.0065349126,0.0056898547,0.004026931,0.04600004,0.034926254,0.040003687,0.010383126,0.00075541006,0.001874059,0.00017880046,0.009276279,0.00922726
0.002955156,0.0046080067,0.011613034,0.06851856,0.057473157,0.059131265,0.0032476927,0.00039772305,0.0012773583,-0.0002357973,0.0027158703,0.0039461628
0.016656484,0.006551484,0.04426066,0.06799144,0.062037453,0.05684954,0.038613155,0.0013847305,0.008332735,0.0008587426,0.040354878,0.03959184
0.0035555793,0.0020962185,0.006229862,0.050118722,0.038391396,0.037888877,0.005601026,0.00048864365,0.0017770428,9.0670816e-05,0.007104757,0.0068611247
0.0022370876,-0.0004279958,0.003819011,0.122244194,0.102513514,0.09271016,0.00536415,0.00051215326,0.003749593,-0.0001786347,0.008162707,0.01116966
0.005606508,0.0040515317,0.0075739734,0.103937894,0.08966791,0.094224826,0.018122828,0.00078523066,0.004860813,0.0001060318,0.016628169,0.016580774
0.033802725,0.020719185,0.06720698,0.06934708,0.07538579,0.07540171,0.06754434,0.0023915244,0.011568288,0.001186375,0.06467781,0.0629282
0.007738946,0.0065824133,0.008299618,0.07472729,0.06340122,0.07222323,0.021570109,0.0011747547,0.0033017271,-0.0002454396,0.015527649,0.0150346495
0.011339597,0.0066276444,0.021312956,0.0076995604,0.008200755,0.007766189,0.0037380971,0.0010435255,-0.00044263923,0.0003850471,0.0016474943,0.0013677077
0.003267867,0.0029182183,0.013167456,0.045477133,0.037742976,0.038247302,0.004777169,0.0006115673,0.0007882011,-5.9919235e-05,0.004118204,0.003935592
0.0039425646,0.0053119017,0.014644795,0.07640983,0.067351535,0.067309655,0.0039668526,0.00038882555,0.0013292537,-0.00023293785,0.0030221296,0.004865557
0.0059631635,0.00296462,0.003950729,0.0384096,0.031495135,0.025697129,0.0064057056,0.00056958734,0.0014951231,0.00017341458,0.009080593,0.0088585075
0.006007199,0.0037819236,0.009320783,0.0760012,0.06849097,0.0708388,0.017875992,0.0010409906,0.003473355,-0.00032961316,0.014249677,0.013724011
0.002139337,0.005818746,0.043234717,0.08605898,0.07114015,0.07783052,0.00039672758,0.0007310163,0.0006301786,0.00011051426,-0.0009708721,0.00018587057
0.0042359205,0.0033679157,0.007240891,0.060771666,0.049981818,0.04969237,0.005698937,0.00046479364,0.0011814891,-5.3881922e-05,0.0050436314,0.005732199
0.0034118067,0.0019375331,0.0038849656,0.09266724,0.079528786,0.07805604,0.0099847205,0.0008643712,0.0031285575,-0.00026723323,0.009068682,0.010230272
0.0039141835,0.0008731438,4.8408285e-05,0.09790984,0.08547546,0.081392646,0.0099987285,0.00073470676,0.0030592626,-0.0001676602,0.009491115,0.010460216
0.007541744,0.0040739803,0.014381386,0.008909289,0.010928711,0.004072249,0.0003801044,0.0010624764,-6.0046208e-05,0.00018540582,0.000652893,0.00012533739
0.0044529177,0.0041713375,0.01064134,0.08566088,0.07189219,0.07341948,0.0061717797,0.000607233,0.0013850627,-0.00021211196,0.0031093503,0.0050279833
0.010705267,0.008600075,0.034842245,0.122593746,0.10136685,0.09910864,0.024709836,0.00088994275,0.005710762,0.0003324917,0.023216054,0.026067995
0.0035274012,0.0021654754,0.006980525,0.04838499,0.039582502,0.04009773,0.0057711955,0.00054173265,0.0012660682,-0.0001125009,0.005427225,0.005554229
0.0088020675,0.0050500175,-0.0021148385,0.05670197,0.045868695,0.055161178,0.015165276,0.001107302,0.0013903544,4.5166744e-05,0.01010498,0.009243118
0.002600236,0.0034561246,0.017850887,0.054430075,0.045005623,0.046733294,0.0016621649,0.00047892507,0.0002082627,-0.00015465663,0.0006846241,0.0012680772
0.005121894,0.0076927403,0.025226079,0.08162549,0.06808571,0.071400344,0.009492515,0.0009401402,0.0030732094,0.00019217984,0.009888166,0.010326736
0.0045484356,0.0039978633,0.015282908,0.017899832,0.016664403,0.011442382,-0.002301177,0.0005728991,-8.436211e-05,9.865318e-05,8.678995e-05,0.000111354515
0.010214637,0.006216667,0.030654952,0.09742162,0.08744532,0.09079046,0.033679273,0.0013561781,0.0072547738,-5.2766685e-05,0.030101405,0.02958252
0.0037714401,0.0024504275,0.012917697,0.11366761,0.09346328,0.098010845,0.014228991,0.0007866154,0.005367798,3.5656652e-05,0.014093691,0.015016945
0.011858579,0.011815457,0.026571535,0.123322785,0.112265624,0.11273195,0.05006459,0.0018156267,0.016361855,0.00027127643,0.048611507,0.046346396
0.0031630725,0.0032434468,0.012622439,0.051995195,0.042786997,0.046250753,0.005065623,0.00066010165,0.00060997636,-0.00010070985,0.0031724214,0.0028263289
0.008586087,0.00857703,0.01641526,0.009534515,0.009866318,0.007972652,-0.0035220208,0.00074775866,-0.0003613662,-0.00010309885,-0.0012137797,0.0008303169
0.004757484,0.005092932,0.005203341,0.032800414,0.026767964,0.030679973,0.0065201996,0.00079804973,0.0016906428,-9.2909206e-05,0.006017143,0.0059740464
0.005715431,0.0038969882,0.011037292,0.07100472,0.062181346,0.061946057,0.016312316,0.00090126565,0.0036291822,-0.00010046415,0.015207985,0.014628723
0.0052765193,0.004255384,0.0019178889,0.038584605,0.03150536,0.0334672,0.0069476273,0.0006114454,0.0015856462,3.5860983e-05,0.007883751,0.008036091
0.0027893295,0.0008463727,0.003761372,0.061884906,0.051152963,0.04867005,0.0038915176,0.0005271532,0.001581499,-0.00027754589,0.0043530185,0.005715977
0.005103576,0.0063126953,0.012763714,0.07398904,0.060038835,0.06892884,0.01254976,0.0009616229,0.0025558393,2.8869114e-05,0.009336246,0.008618457
0.0045453333,0.0031432305,0.0071896575,0.060427956,0.047019407,0.045600012,0.006056851,0.00050535053,0.0012831863,-7.881399e-05,0.005664871,0.0064233793
0.0042940355,0.0024194806,0.004886059,0.046471644,0.036174215,0.034050982,0.0070022596,0.00054255396,0.0014222072,4.0714054e-05,0.007804994,0.007602914
0.004827283,0.00353913,0.005229968,0.08276987,0.07013638,0.076496646,0.012715635,0.0006666762,0.0027749354,0.00025057537,0.010182491,0.009746393
0.0042261695,0.0028807125,0.0089320075,0.034131255,0.028168539,0.023219483,0.0025796634,0.00049410306,0.00091629795,7.5944285e-05,0.0049970937,0.0050106538
0.005855935,0.00458479,0.009773862,0.059732124,0.051214047,0.058091424,0.013597699,0.000914132,0.0018971853,-0.0002424509,0.009143687,0.008726378
0.0041459813,0.0049112337,0.01649082,0.10570948,0.08893898,0.0992434,0.012151796,0.0006177124,0.003210437,0.00011792918,0.008454724,0.009094877
0.0045479876,0.0037491065,0.009177045,0.081650674,0.06782329,0.06817569,0.0065932833,0.00063607085,0.0014800037,-0.00019618448,0.0040953606,0.005743157
0.0063667814,0.0077057728,0.017730923,0.09414689,0.07732023,0.08925706,0.018430956,0.0010495492,0.0041528237,3.7752572e-05,0.014448192,0.014261529
0.003815832,0.0031924155,0.00570237,0.08031057,0.07058504,0.07218043,0.0067932894,0.0005122358,0.001906544,-0.00012075096,0.005213987,0.0061332965
0.0035922644,0.0020504966,0.004647584,0.043662082,0.035744783,0.029826814,0.0049748775,0.0003697644,0.0016591569,5.215619e-05,0.008375117,0.008474429
0.013730688,0.008056017,0.033113334,0.05035775,0.040849634,0.040258482,0.021386854,0.00065852964,0.0034774225,0.0007254244,0.021483228,0.02215631
0.0054044425,0.0050615887,0.010574353,0.031413734,0.023778673,0.024540892,0.0048047267,0.000770111,0.0012052124,1.4465433e-05,0.0048005255,0.0046431636
0.005303016,0.0042721727,0.004646519,0.06882794,0.058980897,0.063687965,0.013986138,0.0008476989,0.0024674968,-0.00019455225,0.010805031,0.010364141
0.0035561074,0.0039447434,0.0070175263,0.051712826,0.04374206,0.04348239,0.0037146457,0.0005567444,0.0007918795,-0.00020666728,0.0030574924,0.003359586
0.006791641,0.0049430756,0.009991322,0.01930116,0.016038751,0.012398245,0.0018135835,0.0008375152,0.00015153026,0.00014079372,0.0020087762,0.0015823534
0.004563531,0.0029298952,0.0030454197,0.038005106,0.02948594,0.031445872,0.0063655237,0.000729174,0.0012564634,-2.495943e-05,0.0058627753,0.0056342706
0.006031898,0.0062956754,0.011586706,0.07871236,0.066374645,0.069742456,0.012211855,0.0009317163,0.0025872565,-0.00012133755,0.009944025,0.009823698
0.0043013985,0.0031164438,0.015077317,0.013531351,0.014167335,0.011145916,-0.0028064125,0.00064433523,-6.9651636e-05,2.5753441e-05,-0.00121288,-0.0011308668
0.004121126,0.0044530993,0.0055190674,0.027805839,0.024618525,0.032767456,0.005482371,0.0008649229,0.0014071356,-0.00021495744,0.003822315,0.003831298
0.0054785707,0.003888954,0.013264942,0.026333096,0.023455456,0.01813361,0.0018607241,0.0005102449,0.00072633073,0.0001599874,0.0045728665,0.004711181
0.005259408,0.003949448,0.007051782,0.068642184,0.059810776,0.060542706,0.013057091,0.00086791103,0.0028791758,-5.701871e-05,0.012038938,0.0111576095
0.0034102008,0.0027741375,0.008281075,0.05537522,0.04472544,0.04241822,0.007266322,0.000372243,0.0026018438,0.00015559129,0.010516874,0.010559581
0.008665842,0.00034370716,0.00523444,0.047277227,0.042500548,0.041889343,0.013064196,0.00066234655,0.002790731,8.319987e-05,0.012645546,0.013420513
0.006870267,0.0033767428,0.031015884,0.03294651,0.02611818,0.024223495,0.0052467086,0.00076088484,0.0009448785,0.0002065555,0.005906393,0.0057058134
0.005327943,0.002966928,0.0067895344,0.039031755,0.032387357,0.028244507,0.007405822,0.0006294544,0.0015085207,7.520738e-05,0.008367286,0.007975293
0.004365219,0.0036969532,0.007643345,0.12295991,0.109506354,0.112693116,0.012567059,0.0008212386,0.0038786766,1.7653303e-05,0.009624297,0.011277101
0.0054580634,0.0017273317,-0.0016212249,0.07044884,0.05969189,0.058874797,0.012268595,0.00095577515,0.002133177,-2.5543814e-05,0.009821072,0.0092961425
0.0036697562,0.00146358,0.0018403872,0.029673828,0.025397472,0.030444132,0.004936085,0.00078624696,0.0014121947,-0.00016824137,0.0039772345,0.003921566
0.003958875,0.0024901452,0.0077706967,0.04497181,0.03728853,0.03217668,0.005773798,0.0003922488,0.0018393502,3.6275425e-05,0.008758776,0.009029807
0.0046807416,0.0050410214,0.016551208,0.07914131,0.06730349,0.06946207,0.007762948,0.00083938043,0.0016796344,-0.00013767167,0.0058004363,0.005958077
0.015068633,0.003983955,-0.0035412265,0.06400525,0.05598345,0.055048082,0.025744915,0.0011471133,0.003468229,0.00034261006,0.022180546,0.021724243
0.0043328335,0.002867253,0.0123785455,0.014662156,0.014180372,0.013783918,-0.0014173146,0.0007193728,0.00027884892,-4.6264096e-05,-0.0012953002,-0.0012078714
0.0031534096,0.0011474821,0.007818192,0.06390444,0.05522387,0.056185827,0.004375479,0.00039648695,0.0015129152,-0.00023841248,0.003377622,0.004762538
0.0033627902,0.0028747492,0.0111922985,0.068700194,0.056056537,0.059516657,0.008698612,0.000644668,0.0020771206,-6.838815e-05,0.006875128,0.0070893653
0.009400757,0.0081107095,0.007923697,0.066503055,0.059312843,0.055279247,0.03028695,0.0011757889,0.007316704,0.0003762028,0.031074932,0.029366152
0.0055552344,0.0059071695,0.015184896,0.07443702,0.064108364,0.060100865,0.008397993,0.00085734425,0.0031240173,7.184254e-05,0.010667702,0.011381344
0.0048195594,0.00023133506,0.015165864,0.049801294,0.040197082,0.03863118,0.007738772,0.0006207528,0.0019451627,-2.7712224e-05,0.00824661,0.0083892355
0.003587767,0.0010544679,0.006094386,0.036427572,0.032298476,0.027023293,0.0033112736,0.00048872945,0.0013954426,-3.159444e-05,0.005781537,0.0058608656
0.0050156834,0.005299535,0.0026712576,0.11771481,0.106818035,0.10819597,0.016278416,0.0012234902,0.0061149485,1.4665176e-05,0.014073502,0.014587304
0.011520543,0.0029279636,0.04650212,0.052224524,0.035820972,0.042915866,0.016587464,0.0013288031,0.0016139128,0.00035772985,0.011998061,0.010950913
0.020984963,0.014566915,0.06618509,0.060026042,0.060687475,0.056033183,0.041785654,0.0014622827,0.0078003593,0.00086139905,0.04224149,0.04131853
0.0064160973,0.008088704,0.012837747,0.18496577,0.15590306,0.17095076,0.028746556,0.001859819,0.011997375,0.0004553484,0.025370948,0.025110167
0.003854761,0.002360797,0.0030246822,0.04229463,0.037075043,0.032733385,0.004692373,0.00059730717,0.0011413624,-8.040611e-05,0.005980603,0.0056190616
0.002342585,0.0029885527,0.019944519,0.056483906,0.045610227,0.047382914,0.0002204976,0.0005250785,-0.0002730384,-0.00013010153,-0.0011564288,-0.0006193761
0.0062632374,0.0020465439,0.015888538,0.04601101,0.035954114,0.036696423,0.009393869,0.0007687462,0.0017255205,8.6793705e-05,0.009331002,0.009046898
0.0024853593,0.003739012,0.011285869,0.06625626,0.05705836,0.05341112,-0.00030705146,0.00016684864,0.0011996136,-0.00032783166,0.0014249599,0.003699813
0.004193704,0.0024119294,0.004997058,0.04490202,0.035915926,0.03307332,0.0065924767,0.0005068161,0.0016912504,2.3827604e-05,0.008271193,0.008311914
0.0036827382,0.0017899408,0.0027517765,0.049966928,0.04197104,0.037246764,0.0052082827,0.00047823536,0.0015427958,-7.9172445e-05,0.0070409896,0.0072386274
0.0033417365,0.00044262083,0.0070723034,0.03050223,0.02817244,0.027244734,0.003350557,0.00057001284,0.0017322733,-0.00012813079,0.0045565367,0.0048068305
0.009226049,0.0010603748,-0.006300292,0.055394195,0.048539203,0.049734004,0.014565484,0.0009978876,0.002226168,4.9919967e-05,0.013009528,0.012732689
0.010975584,0.006163771,0.003222137,0.050403908,0.041640468,0.039926436,0.014464892,0.0009243436,0.0021611918,0.00024186961,0.014340559,0.014280617
0.005472698,-0.00038041384,-0.0017407727,0.053297438,0.04329569,0.041866973,0.011007513,0.00080922485,0.002221703,-5.0769515e-05,0.010286147,0.0103475535
0.002993375,0.0034700315,0.008728432,0.05499367,0.04630307,0.042491987,0.0020477893,0.00028754194,0.0012627058,-0.00016571501,0.0041077062,0.005279385
0.0036084976,0.0030016503,0.0040035187,0.07089992,0.06179434,0.059277486,0.0058206823,0.0004623569,0.0019843518,-0.000103546554,0.006642197,0.007278194
0.0044227485,0.0055724224,0.020856269,0.06736349,0.054744273,0.059563585,0.007104887,0.0007110175,0.0013304469,-5.1102405e-05,0.0050761835,0.0053245993
0.0109145,0.0054542073,0.0076589566,0.026366752,0.020859428,0.016222835,0.0100520635,0.0010335883,0.0010568354,0.00036318332,0.009370507,0.008640512
0.006503159,0.007832104,0.015839819,0.15078071,0.12557893,0.14361683,0.025897253,0.0013616261,0.0081835985,0.00048734067,0.020462483,0.020061849
0.0031801604,0.004346801,0.008477757,0.05220543,0.043663986,0.045677844,0.0015527303,0.00047691446,0.0010380065,-0.00031739613,0.0006070691,0.0019420804
0.005830343,0.0023954324,0.026247293,0.043841388,0.03559393,0.032393023,0.0077706915,0.000698847,0.0017003386,9.700014e-05,0.009558287,0.009037311
0.003473428,0.00323982,0.013731806,0.038211375,0.03187477,0.030596817,0.0018494742,0.0005309894,0.00040791905,-9.29421e-06,0.0025287592,0.0025293217
0.0037448432,0.0039579626,0.00866007,0.06355122,0.054120004,0.054601017,0.003852793,0.00040070782,0.0010148361,-0.00013733289,0.0030912803,0.0042389943
0.0057735043,0.0064511364,0.018795671,0.07485062,0.067797944,0.066434845,0.010328041,0.0006151203,0.0027110586,-8.75838e-05,0.010394754,0.010935371
0.0043468066,0.0027512144,0.006524342,0.05190476,0.041277915,0.037805416,0.0063252663,0.00047485167,0.0015604971,3.7288264e-06,0.0076586423,0.007954222
0.005091575,0.0039641545,0.014221278,0.034031697,0.027969189,0.023508878,0.003283492,0.00044158648,0.0009908155,0.00018399046,0.006004353,0.0062648505
0.003382564,-0.001209877,0.0010659622,0.033185072,0.028808674,0.03501651,0.006372911,0.00080645294,0.0018613207,-0.00023908941,0.0044554956,0.0045469147
0.006258282,0.0062248358,0.011389686,0.07057855,0.06049469,0.06536029,0.017386205,0.0009051006,0.0032601613,-2.3799235e-05,0.014941037,0.014902361
0.011998587,0.011095611,0.022864703,0.1415746,0.12816635,0.13712977,0.043210354,0.001961222,0.01109463,0.00035137642,0.037789904,0.036061984
0.0046975203,0.0033065244,0.0028890553,0.05314382,0.045214802,0.047986664,0.010026865,0.0008624294,0.0012677129,-0.00020528382,0.006846646,0.006042638
0.005435642,0.0030544954,0.0008469941,0.1261419,0.1109556,0.1170277,0.017737424,0.0010206529,0.004513328,0.00017810742,0.013418532,0.0135332
0.009556473,0.0040746857,0.0075869914,0.036813103,0.032537505,0.028063882,0.011531932,0.0005943153,0.0021125996,0.00033022283,0.013384365,0.01346883
0.003872552,0.0047833817,0.007461098,0.08497349,0.07463019,0.06845672,0.0034892468,0.0006063158,0.0021405034,-0.0002490725,0.005261481,0.0070103966
0.011862969,0.0075460435,0.01933446,0.045846574,0.035755433,0.0318752,0.01963754,0.0010373296,0.003240338,0.0005655358,0.019730825,0.01894087
0.0040737856,0.0032023238,0.008190252,0.055045187,0.04417537,0.04119369,0.0041156122,0.00043177023,0.0011999896,-7.82806e-05,0.004999065,0.0058281063
0.0033798958,0.0027599817,0.0062084477,0.04359892,0.035326213,0.034554612,0.005228945,0.0005070804,0.001107032,-3.428766e-05,0.0059052054,0.00567522
0.007172804,0.0064158863,0.008730024,0.13665424,0.11423699,0.12418683,0.02233158,0.001304298,0.0064252885,1.0792344e-05,0.018654432,0.018024644
0.003491988,0.0023833455,0.0053311214,0.046836626,0.039435793,0.034560543,0.004612786,0.00035268327,0.0015441276,2.9691559e-05,0.007441605,0.007700143
0.0051549934,0.0026322794,0.0030403826,0.04012687,0.03530213,0.030783152,0.005826657,0.00062087766,0.0013533835,2.077486e-06,0.007341299,0.007125421
0.0033570777,0.003505358,0.008638176,0.060171504,0.05090227,0.048014767,0.0029026608,0.0003062851,0.0012207093,-0.00013422716,0.0041464837,0.0053729154
0.0042614373,0.0015886533,-0.0022565383,0.08730991,0.07190203,0.06718257,0.006753888,0.0007317648,0.0016647921,-0.0002676407,0.0056479867,0.006935072
0.0040477077,0.002795479,0.005840811,0.07825341,0.06681176,0.06857015,0.006301064,0.00066285045,0.0013967188,-0.00031132234,0.0032408647,0.0045444285
0.0055269254,0.0036981646,0.00013141613,0.14642058,0.13127518,0.13218646,0.019250851,0.0011987459,0.006076662,-5.730579e-05,0.01707618,0.017693583
0.0053486032,0.0019469792,0.0071063605,0.1041102,0.09090012,0.08781511,0.017240973,0.00094851246,0.004996312,-0.00016949813,0.016813979,0.017951421
0.0040442436,0.002095893,0.0044488385,0.045716763,0.036294777,0.0316204,0.006105721,0.0004450682,0.0016172421,6.144902e-05,0.008462135,0.008461219
0.0047347527,0.005381787,0.012235042,0.0015725978,0.0040719733,0.0093941875,-0.0031739576,0.0009769673,-0.00058710785,-8.3998326e-05,-0.00445331,-0.004693048
0.011544767,0.008209901,0.011538381,0.13088481,0.111729376,0.11509699,0.04721448,0.0014440326,0.01184169,0.00038715958,0.044608645,0.045039605
0.0055518327,0.0037177554,0.0029669804,0.12210427,0.100792296,0.10905946,0.018597499,0.00121206,0.0054841936,9.098958e-05,0.015276657,0.015012277
0.0110189635,0.0027981228,0.002121015,0.04999224,0.040942688,0.04123561,0.018427968,0.00080920744,0.0028517353,0.00030175573,0.016976917,0.016835708
0.0042127706,0.0036156136,0.0065503023,0.067745514,0.056600697,0.056424394,0.0051064915,0.00051042566,0.0010379014,-0.0001922092,0.003568559,0.004560104
0.010826996,0.004101366,0.0690707,0.04806856,0.037286617,0.04012051,0.014793565,0.001450288,0.0016533196,0.0002687659,0.011473825,0.0098540485
0.03133955,0.009139821,0.016964626,0.049795683,0.049890347,0.047363512,0.054488596,0.0020965918,0.008932678,0.0019128581,0.053008966,0.05120357
0.003976984,0.003981542,0.012164813,0.014914667,0.014285935,0.011734717,-0.0030218111,0.00067036686,-0.0001961001,-2.756933e-06,-0.0016225148,-0.0016563935
0.0020856333,0.00020381832,0.016993793,0.12259589,0.10327754,0.1031622,0.0084042195,0.0005000432,0.0035116933,-0.00013300723,0.0074964524,0.010115503
0.0038290028,0.004222081,0.021676116,0.062096864,0.05186244,0.058363855,0.008559793,0.0006895957,0.001237131,-0.00021264442,0.004952104,0.0052385195
0.0037979044,0.003085204,0.0056168083,0.09882823,0.08706102,0.088731214,0.0090597365,0.00058027543,0.0030589022,-6.701628e-05,0.0078355735,0.008973358
0.006485698,0.004668019,0.011104988,0.08616573,0.07895784,0.07598339,0.017914124,0.0008821415,0.004777061,-1.9011124e-05,0.018799104,0.018160392
0.026181074,0.023758141,0.12547946,0.097188115,0.09417632,0.1003214,0.07258985,0.0031262096,0.0144505715,0.00087825063,0.0656182,0.06091577
0.004400645,0.0031895007,0.004447678,0.03676584,0.030314803,0.029748889,0.0052519115,0.00058165146,0.0013596432,3.241341e-06,0.0066522965,0.0065960535
0.005018616,0.004922633,0.012690404,0.080162525,0.06624589,0.06919571,0.01362674,0.0006588574,0.0038466065,6.928852e-05,0.013932683,0.014025119
0.004773531,0.0049044304,0.017501611,0.07743295,0.06389938,0.06768601,0.009634871,0.0007322914,0.001847531,-7.925443e-05,0.0069411714,0.0074011586
0.0050138384,0.0013242575,-0.0007607457,0.06698519,0.0605367,0.052578084,0.008777223,0.0006912214,0.00247054,-0.00013204182,0.010472441,0.011059919
0.0107116215,0.0065853046,0.002486989,0.029148158,0.020162437,0.020584464,0.011194713,0.0011215473,0.0011356492,0.00029591972,0.008590446,0.00768498
0.0022703817,-0.0001264764,0.006362558,0.05649457,0.05011009,0.047459565,0.0025646351,0.00031738475,0.0018439853,-0.00031753094,0.0040125162,0.005509804
0.0045313668,0.0035689496,0.007707116,0.06252168,0.050431002,0.057638735,0.0119875185,0.0006777409,0.002258361,0.00028273574,0.009868777,0.008884632
0.0060817236,0.002229063,0.0038462975,0.05924832,0.04282089,0.04336875,0.011553008,0.00082840887,0.0016138279,9.086527e-05,0.009146001,0.008880253
0.0037327309,0.00044769677,0.0034078357,0.072338834,0.05556515,0.05060388,0.0057155807,0.0005775363,0.0016477939,-2.8900555e-05,0.0061111865,0.007262124
0.0045001702,0.0050495574,0.00049560424,0.019354299,0.01469101,0.024284856,0.003815555,0.0009983017,0.0010160098,-0.00021684558,0.0003828071,0.00011855364
0.0034988394,0.00466159,0.013535514,0.09505576,0.081183285,0.081903905,0.0048111537,0.0003705792,0.0021942076,-0.00014778659,0.0041359263,0.0065854853
0.004491849,0.004853755,0.0012838368,0.14940599,0.1362446,0.14343308,0.019991878,0.0014123889,0.00738779,0.000119164724,0.014681474,0.015405397
0.0073556006,0.006382346,0.016894264,0.07105915,0.0664819,0.06338465,0.016892208,0.0009934729,0.0038585828,-1.4016303e-05,0.01720737,0.016058493
0.0054477956,0.0052457545,0.0032039587,0.13660556,0.12280603,0.1308977,0.02151443,0.0012836873,0.007091799,0.00019933005,0.016725145,0.01687748
0.0035561472,0.003257035,0.004906681,0.03525657,0.030084735,0.030964177,0.002828715,0.00059460494,0.0011308332,-0.0001241865,0.0036891187,0.004011846
0.0057531046,0.006820942,0.0062433835,0.12940748,0.11688297,0.12483245,0.017410744,0.0015195775,0.005318662,-9.783094e-05,0.010644123,0.010763368
0.006078066,0.0023836102,0.005245568,0.06623121,0.050243713,0.05086539,0.011900755,0.0009508416,0.0019794442,5.1943283e-05,0.009237626,0.00943868
0.008282056,0.004031974,0.013743391,0.06386581,0.048174508,0.048907742,0.014149886,0.0008533534,0.0020838543,0.00026464165,0.011697842,0.012088092
0.011988716,0.0061776107,0.020320635,0.10949375,0.101085305,0.09452875,0.03741479,0.0015844661,0.00933157,0.00040240207,0.037780553,0.03702958
0.0036965932,0.0037813494,0.01364113,0.05404412,0.044912647,0.0481047,0.009555334,0.0006623626,0.0022511566,2.5142272e-05,0.009137963,0.008960167
0.013121759,0.0032802415,0.018071372,0.039235137,0.032026876,0.030121537,0.020576932,0.0013493771,0.0034942336,0.0005620466,0.020473182,0.019365344
0.01901496,0.01283302,0.030150078,0.034872048,0.024677055,0.026133621,0.019537099,0.0010675513,0.0021130785,0.0008384015,0.018377388,0.01890177
0.0054744966,0.004916801,0.020787142,0.0058643855,0.007670667,0.0027295686,-0.0045711687,0.0007456236,-0.00081260223,0.00012570247,-0.0033882363,-0.0035161953
0.006022245,0.007565009,0.009077247,0.08541908,0.070480704,0.07650241,0.013176504,0.0008336118,0.0029751873,1.5451515e-05,0.011766428,0.011908067
0.0028237712,0.0021551324,0.013465379,0.04762528,0.039737847,0.040120237,0.0037482022,0.00049299805,0.00087061647,-8.763735e-05,0.0038653882,0.0040472513
0.012436483,0.0071760663,0.058729514,0.04929276,0.04434836,0.041851684,0.022322394,0.0012903622,0.004140204,0.0003048128,0.022527123,0.021602903
0.0034240396,0.0017729827,0.00010413723,0.06682514,0.060159862,0.054233357,0.005288838,0.00067649345,0.0017311864,-0.0003108955,0.0059247636,0.0065996307
0.0034059668,0.0028484163,0.004054141,0.053859923,0.04650395,0.046666183,0.0053925305,0.0006251029,0.0010873091,-0.00023178775,0.0044310847,0.004383537
0.0056187967,0.002683113,0.008018457,0.046838857,0.036170237,0.035403084,0.008142442,0.0005921738,0.0014268709,0.00014174855,0.008424564,0.008427297
0.0052301185,0.006290481,0.010062085,0.018028684,0.013722373,0.014361292,0.00010797568,0.00078891765,6.1016646e-05,2.9732762e-05,-0.00033221208,-0.00057752524
0.004337382,0.0009930904,0.0007375125,0.051210307,0.046513796,0.0420557,0.008248409,0.0005886555,0.002165256,-0.00015490814,0.009585011,0.0095326435
0.0033110552,0.0015198311,0.002704884,0.046214636,0.040092416,0.0341097,0.0048281355,0.00041947587,0.0017004278,-6.464595e-05,0.007773843,0.007881115
0.0049047014,0.0029468522,0.011329774,0.0653004,0.050808758,0.047849547,0.00496505,0.00051882025,0.0010632266,5.9613933e-05,0.004767808,0.006024207
0.0032726813,0.0028029778,0.007118349,0.05199343,0.043315634,0.03799486,0.003150239,0.0002982593,0.0014624819,-7.289965e-05,0.006036411,0.0068916483
0.003662362,0.0027558373,0.006142179,0.036714155,0.030865435,0.027259804,0.0038452952,0.00044293376,0.0014345271,2.6630005e-05,0.006722279,0.00685292
0.0023282021,0.0009465392,0.004999376,0.042476647,0.039044105,0.040311154,0.0016172552,0.00048516452,0.0015481983,-0.00033249392,0.0023566773,0.0034856638
0.0044399044,0.003401806,0.009689083,0.027894203,0.023338191,0.020641834,0.0016014338,0.000606757,0.0005906621,4.8106103e-05,0.0030666338,0.0030092634
0.004364997,0.00055660645,0.0030752225,0.055032894,0.04118045,0.039431356,0.007440669,0.0005729939,0.0015208549,7.6103534e-06,0.007156916,0.0073582847
0.0045688776,0.0021485868,0.004218145,0.048101727,0.03693318,0.03370229,0.007418344,0.0005324769,0.0015685897,7.2235634e-05,0.0085631395,0.008445887
0.00863197,0.0070232297,0.036027156,0.056234125,0.045295298,0.04670777,0.01932016,0.0009049814,0.0035365745,0.0002810668,0.017647035,0.01737062
0.0056234384,0.0063321283,0.013501949,0.13061282,0.11123776,0.11667222,0.017987993,0.0009112118,0.005855783,8.451502e-05,0.016895393,0.0177761
0.0048704892,0.0051725907,0.017684743,0.08626686,0.070679754,0.077619955,0.010906636,0.00094105955,0.002749701,-3.4795507e-05,0.007811733,0.0075471066
0.0053130845,0.0021152801,0.004334449,0.057939257,0.04395684,0.042193435,0.009808801,0.0007228049,0.0017800699,6.86768e-05,0.009147269,0.009147669
0.0050035957,0.0024072346,0.0058426512,0.048875723,0.037522484,0.034924485,0.0073657604,0.00064364437,0.0014259331,7.584346e-05,0.0076367743,0.0075810477
