rely,data,cplx,time,stor,acap,pcap,MI_loc_aexp,MI_loc_stor,MI_aexp_data,actual
0.14504635,0.11493665,0.46021807,0.34912038,0.43692243,0.2312848,0.13852149,-0.09665073,0.1308207,-0.081955746,-0.08622901
0.28071684,-0.031027671,0.43688384,0.26380175,0.39196864,0.05538836,0.07129666,-0.09349508,0.15394825,-0.12853304,-0.050237406
0.45068002,-0.08999268,0.48626658,0.38744196,0.56548464,0.004632417,0.021928316,-0.17081559,0.23889656,-0.17630406,-0.16519728
0.53690404,-0.23867236,0.5456211,0.47104573,0.7210919,-0.1042299,-0.06950764,-0.20226893,0.3039248,-0.33667484,-0.18700948
0.22795592,0.01908713,0.4100481,0.24560227,0.37872812,0.16881594,0.17517781,-0.057886206,0.12700072,-0.04472306,-0.018307004
0.2850806,-0.03826813,0.43082222,0.31028,0.5016994,0.18176168,0.14883229,-0.09969432,0.12881374,-0.07592205,-0.03146786
0.26577765,-0.16704184,0.5086789,0.5079499,0.6843955,0.26590115,0.13978612,-0.17323773,0.22365443,-0.2147566,-0.12882659
0.494694,-2.9506162e-05,0.81162846,0.605759,0.8575817,-0.048124686,-0.055988174,-0.23587847,0.37242526,-0.38217345,-0.25369197
0.2249734,0.04934136,0.5213946,0.31150728,0.4256888,0.046181567,0.010984704,-0.14195278,0.20369892,-0.14800529,-0.11359812
0.43617076,-0.2140458,0.49606556,0.4499497,0.699715,0.09495158,0.10365118,-0.18511418,0.2102568,-0.21957015,-0.10715066
0.19310498,-0.04661292,0.43348813,0.30590117,0.39504263,0.08752432,0.11540423,-0.11994483,0.19015954,-0.12556186,-0.10141662
0.23121323,0.014948638,0.5565141,0.3490909,0.4760741,0.05848924,0.012498926,-0.10372115,0.18645753,-0.15678419,-0.07821791
0.3088392,-0.1324687,0.4681956,0.4014605,0.59920126,0.17303441,0.112017244,-0.14620517,0.17715468,-0.15260796,-0.07078251
0.2677428,-0.10300274,0.39400044,0.3080534,0.5083681,0.19047207,0.14914422,-0.103879854,0.15197858,-0.08212491,-0.045087878
0.5544763,-0.29052317,0.5153093,0.4670126,0.6712167,-0.118695214,0.031837218,-0.23530503,0.28732187,-0.30793992,-0.104660854
0.29923666,-0.0781529,0.4664794,0.40021876,0.59802693,0.16951102,0.11671868,-0.1492179,0.1647435,-0.15145811,-0.10311256
0.31049776,-0.06764729,0.43714577,0.3124803,0.48426786,0.07734307,0.09943688,-0.115137,0.14352268,-0.124567285,-0.04621597
0.18772192,0.081916474,0.4666939,0.27861488,0.3801874,0.13364524,0.10780844,-0.069946155,0.128305,-0.05735681,-0.043733876
0.5151493,-0.2737136,0.5093821,0.46446577,0.7342911,-0.03389553,0.05335791,-0.21478833,0.2734843,-0.24838293,-0.15766862
0.42142075,-0.25748977,0.5418955,0.46279627,0.761122,0.13116248,0.062479597,-0.18985957,0.23529729,-0.24545436,-0.13754028
1.0697693,-0.6501622,0.8421821,0.8893617,1.3991846,-0.2149552,-0.025220592,-0.43208373,0.5505191,-0.5960761,-0.39568037
0.406358,-0.28434426,0.5884561,0.5631314,0.849316,0.21570174,0.095690034,-0.20608962,0.2501263,-0.26985,-0.15805618
0.30821222,-0.094916806,0.49962392,0.35752496,0.54920626,0.026282828,0.022776758,-0.11654114,0.1910869,-0.17671333,-0.08636099
0.45731336,-0.17989583,0.4792103,0.38043264,0.5978536,0.0009502731,0.07591443,-0.16642563,0.22537456,-0.18939456,-0.1043548
0.12316694,0.11470954,0.4368958,0.23674873,0.31760573,0.18401535,0.10705651,-0.06208583,0.1342357,-0.04337003,-0.058043282
0.042250622,0.12627177,0.42689192,0.3184945,0.38197485,0.31447786,0.14127661,-0.08791539,0.13714102,-0.06227248,-0.108565345
0.84840375,-0.38272518,0.65469855,0.6244804,0.9313182,-0.17015995,-0.00051321834,-0.2852967,0.41884977,-0.40633,-0.28856555
0.40978163,-0.2403547,0.532467,0.50724256,0.7632238,0.13456222,0.07843127,-0.20066532,0.2535531,-0.25218093,-0.13601631
0.2579719,-0.036873057,0.45429578,0.32158938,0.45806536,0.05411253,0.046554755,-0.13482973,0.18191673,-0.13082324,-0.07812196
1.2012511,-0.6534834,0.93205637,0.97427624,1.4312586,-0.3910402,-0.0671206,-0.4551703,0.6370296,-0.6910267,-0.4153393
0.55758476,-0.2646888,0.53418624,0.45682797,0.71781945,-0.09463051,0.05065733,-0.23553316,0.28537473,-0.29733506,-0.132655
0.27401388,-0.104152106,0.5285063,0.38913634,0.5491195,0.064481586,0.004777208,-0.13302778,0.23665585,-0.21548086,-0.13743255
0.77697206,-0.41029042,0.6392943,0.5919683,0.92289245,-0.23202775,-0.048594188,-0.31335884,0.41652593,-0.457201,-0.23055112
0.03159327,0.055794276,0.44682395,0.332912,0.36858124,0.3236797,0.20301501,-0.07383288,0.1377466,-0.07199253,-0.075763345
0.18817464,0.027894953,0.478613,0.24786516,0.34606543,0.099885195,0.08909491,-0.07733787,0.15021098,-0.07150734,-0.03144599
0.17458333,0.035067752,0.52650934,0.24479568,0.3230129,0.08198677,0.042724065,-0.11199657,0.17843632,-0.14396258,-0.06794195
0.29187393,-0.081409134,0.42619354,0.34967476,0.5613901,0.1475338,0.04849711,-0.13762936,0.15410353,-0.14038561,-0.117444724
0.3340206,-0.08090195,0.42429733,0.2974014,0.4586606,0.037300453,0.056760743,-0.11626058,0.17210896,-0.14312445,-0.067306176
0.31745374,0.02873947,0.46076316,0.32792723,0.46810105,0.12744626,0.15760978,-0.10250484,0.1413006,-0.07920615,-0.025355805
0.3326481,-0.128842,0.48693684,0.37116113,0.53128785,0.04809777,0.06411445,-0.17813398,0.22045983,-0.19031091,-0.11686969
0.24175747,0.0047811083,0.56483215,0.34968466,0.5167593,0.09037858,0.02654618,-0.11223516,0.23669183,-0.13542075,-0.11578472
1.2807281,-0.66196567,0.98829305,0.96979,1.5162566,-0.42159992,-0.09963778,-0.48101053,0.6824573,-0.7484189,-0.4611444
0.3967275,-0.17113568,0.4635005,0.3810775,0.64356744,0.08906424,0.052215673,-0.15344147,0.19578902,-0.1828408,-0.09351371
0.076180644,0.14602293,0.43094945,0.21198173,0.2521266,0.25376445,0.21789084,-0.026785864,0.09380947,0.009658797,-0.03091475
0.642197,-0.3575746,0.60663104,0.5373261,0.82854104,-0.14844513,0.030251382,-0.27546814,0.35628036,-0.37369576,-0.15992723
0.21093014,0.11820938,0.44844806,0.2368761,0.35707003,0.2121185,0.23280469,-0.038828082,0.10619892,0.0034793469,-0.005045425
0.51107186,-0.21401921,0.6263455,0.5169901,0.74194556,-0.099181235,-0.033154678,-0.21181175,0.32495603,-0.32076964,-0.14669521
0.22532439,-0.05489277,0.45488125,0.37844884,0.5070193,0.19474806,0.14286545,-0.1109832,0.15704347,-0.11717734,-0.041185778
0.68809843,-0.3524848,0.5857918,0.54432034,0.87173915,-0.25643277,-0.035607327,-0.3085477,0.3570718,-0.44017825,-0.18673204
0.5386622,-0.32522812,0.58650815,0.4854222,0.8001083,-0.045325503,-0.0014198162,-0.228317,0.3183268,-0.34538823,-0.19606072
0.059903968,0.13576688,0.37144342,0.21613222,0.28534907,0.2567347,0.16966057,-0.030979875,0.113112286,0.0075942054,-0.06768526
0.15945831,0.023063852,0.45111462,0.37410188,0.48241302,0.24696676,0.12276609,-0.104203366,0.15452866,-0.13208127,-0.09275788
0.066170454,0.08521588,0.39241436,0.26772243,0.34001395,0.2745118,0.18692276,-0.05113492,0.114683315,-0.028829582,-0.0524284
0.11188327,0.12020402,0.48519856,0.27620414,0.34941497,0.14574993,0.068781175,-0.0702454,0.13685934,-0.06400372,-0.081128806
0.106709115,0.032804966,0.3870711,0.2997316,0.3785356,0.24029583,0.13575749,-0.08223808,0.14510626,-0.073571764,-0.09002234
0.53410614,-0.35132587,0.63316447,0.5757766,0.9494481,0.09706436,0.030835075,-0.24191983,0.3084076,-0.33976522,-0.2071875
0.35015804,-0.18327494,0.48489898,0.43060857,0.6714367,0.19087785,0.11179602,-0.15961555,0.19302557,-0.17488815,-0.08892438
0.56786567,-0.26052585,0.5491181,0.4658579,0.6982753,-0.12700318,0.028670717,-0.2208229,0.29733428,-0.30100605,-0.15325603
0.2936964,-0.059995398,0.43420225,0.3248139,0.5243298,0.19166698,0.13848,-0.10849606,0.13650198,-0.08211041,-0.041198757
0.67041236,-0.38195515,0.63620144,0.58994627,0.95206165,-0.11307596,0.0009281039,-0.2561952,0.3618535,-0.41771853,-0.23950803
0.30350912,-0.1053826,0.4676701,0.41162142,0.61717385,0.16321918,0.09114717,-0.14466675,0.17739002,-0.1693681,-0.12255213
0.2684592,-0.01431156,0.44150594,0.303319,0.47457522,0.1659829,0.14116058,-0.093913704,0.124193996,-0.07443535,-0.028056499
0.2874634,-0.09800095,0.45180243,0.3998329,0.5701342,0.17520276,0.15681529,-0.15159953,0.16479957,-0.15124567,-0.097316444
0.27944708,-0.026242916,0.41902396,0.2722939,0.4234041,0.09136455,0.112988845,-0.095892765,0.14692259,-0.085759975,-0.051117297
0.025343373,0.12780963,0.45426312,0.3776388,0.41961816,0.3237278,0.12878175,-0.10560305,0.17410134,-0.102499045,-0.12677075
0.41288978,-0.1041165,0.56773055,0.4771979,0.6970654,-0.054609694,-0.037423935,-0.1946839,0.2691163,-0.26478454,-0.14063711
0.57462436,-0.34496263,0.5962165,0.6362744,0.97126615,0.08578022,0.096901074,-0.23415883,0.30716813,-0.32436058,-0.22185817
0.33432806,-0.10713218,0.44792792,0.36268538,0.58543646,0.16920137,0.120548785,-0.13217105,0.15313153,-0.119745694,-0.06508176
0.24978086,0.047982864,0.39133796,0.270894,0.4031418,0.10322432,0.05668858,-0.08354008,0.109800935,-0.07131441,-0.074209005
0.48297936,-0.23335494,0.50588644,0.44137642,0.7214587,0.050325043,0.073046245,-0.19184345,0.23584326,-0.22731966,-0.13969931
0.25434655,0.049042135,0.57448006,0.35465792,0.48267803,0.029674936,0.008065321,-0.1304511,0.20957144,-0.1837477,-0.11042455
0.57113796,-0.28216597,0.5386593,0.45099705,0.7243045,-0.15718867,0.0030014403,-0.24378532,0.30111876,-0.3330642,-0.16580714
0.8613047,-0.6014104,0.7412399,0.7544421,1.1844696,-0.23509644,-0.074045524,-0.3739049,0.5017549,-0.5740708,-0.2721641
0.6316737,-0.28196555,0.5650289,0.49902552,0.7968039,-0.11473329,0.010910984,-0.24934559,0.30778465,-0.3256339,-0.19808522
0.10331977,-0.026977893,0.43312174,0.35500434,0.44061053,0.3007456,0.18256934,-0.09626034,0.15929188,-0.10968038,-0.07289976
0.41965318,-0.20324664,0.5060139,0.42194182,0.662545,-0.0014984459,0.025646755,-0.19611974,0.2577288,-0.24851905,-0.13117345
0.74882704,-0.42103487,0.66804236,0.60155267,0.9433362,-0.23628299,-0.029987585,-0.31006074,0.43718144,-0.46755353,-0.2147007
0.23090647,0.07467756,0.43901306,0.25654724,0.3723414,0.16107278,0.18058243,-0.060760923,0.10353023,-0.036681034,0.0024561696
0.32897747,-0.123011336,0.4496214,0.32797983,0.53975123,0.06868643,0.09256573,-0.14767107,0.17262332,-0.1654131,-0.071318
0.3990417,-0.0742488,0.4627955,0.36745504,0.5428743,0.041715138,0.06674858,-0.13519177,0.19792983,-0.152714,-0.11174671
0.21750571,-0.027443377,0.4474849,0.25309283,0.37815458,0.11496063,0.15142474,-0.09088135,0.16657884,-0.07370057,-0.06380978
0.22834271,-0.103542134,0.5336837,0.43686104,0.5851964,0.16142045,0.07007787,-0.12623298,0.2092325,-0.20296164,-0.09772737
0.074264646,0.07641385,0.45651382,0.15145797,0.23439634,0.12379393,0.12331836,-0.06406152,0.11803368,-0.063143164,-0.02788512
0.57678056,-0.35027817,0.5702479,0.50231683,0.7986086,-0.078352265,0.018925872,-0.25883293,0.32325956,-0.34483954,-0.1511706
0.27589238,-0.044001304,0.47673205,0.35332313,0.48214707,0.05706519,0.046894073,-0.13153477,0.20348476,-0.1539539,-0.08670071
0.389387,-0.14613523,0.46271858,0.38089943,0.6160642,0.05394576,0.011101272,-0.1498571,0.2043664,-0.20598355,-0.15067458
0.22248812,0.049779646,0.4510048,0.34970635,0.4688032,0.17261554,0.11982921,-0.09803172,0.14141703,-0.1100491,-0.06638779
0.29630238,0.08521599,0.46102878,0.269662,0.40557745,0.17843685,0.22089688,-0.06627706,0.12081711,-0.020554584,-0.009253543
0.6415435,-0.32469904,0.5738686,0.52538806,0.7700798,-0.12494466,0.05667249,-0.2681254,0.3254799,-0.32701707,-0.13116267
0.16810058,-0.05660969,0.54560286,0.38128126,0.5227234,0.13963504,0.032478657,-0.096843384,0.19811293,-0.16258828,-0.08191018
0.044493414,0.12576143,0.46988732,0.19697559,0.21915492,0.1388663,0.08902419,-0.054306112,0.116649926,-0.08101793,-0.040829893
0.34559005,-0.114399515,0.44553566,0.39131147,0.6201049,0.038192824,0.029647129,-0.16237907,0.23888461,-0.22316714,-0.17643811
0.33251113,-0.123740725,0.45207718,0.38452774,0.5884547,0.13757065,0.10748403,-0.14358439,0.17315812,-0.15218152,-0.081938684
0.257787,0.036105268,0.5463185,0.3758699,0.5103527,0.055722468,-0.0016198531,-0.14927481,0.22232573,-0.17144342,-0.16828015
0.11397107,0.020730773,0.4117309,0.2200125,0.3404187,0.14202097,0.09433824,-0.081579275,0.11863172,-0.08199261,-0.035536867
0.5600235,-0.34316024,0.59545857,0.5059865,0.8301797,-0.02239374,0.04389384,-0.25169554,0.30866876,-0.34824538,-0.16748415
0.19169234,0.0071594752,0.38951692,0.2455293,0.39388353,0.16216107,0.090021856,-0.093145095,0.10916856,-0.07207039,-0.047121
0.60214126,-0.28733495,0.5648581,0.52356267,0.8336163,-0.16925102,-0.037946615,-0.28501123,0.33117592,-0.38388118,-0.1780869
0.22029684,-0.05226238,0.42903075,0.34597746,0.51937556,0.23106162,0.15200618,-0.11947327,0.14209251,-0.11079325,-0.06809686
0.5954047,-0.4387167,0.666053,0.640243,1.0379614,0.07061365,0.017923895,-0.28017685,0.3476688,-0.40565562,-0.23894703
0.1508139,0.059830286,0.4489418,0.35857794,0.452307,0.16662037,0.09789966,-0.13222021,0.17887528,-0.09106381,-0.1484808
0.35556924,-0.20357285,0.49224892,0.45461005,0.6895739,0.17375252,0.09737252,-0.16771986,0.19698343,-0.19140126,-0.12236574
0.1112295,0.06191101,0.39885122,0.30000007,0.39954287,0.2617541,0.15687314,-0.08159002,0.13090405,-0.054956693,-0.06110226
0.45191032,-0.26410964,0.56189257,0.52282256,0.8512457,0.07211517,0.028459191,-0.20359991,0.27980998,-0.2907375,-0.16257618
0.21329421,0.124249846,0.44683087,0.28368318,0.3966943,0.20801653,0.18549776,-0.061559543,0.10184154,-0.02185826,-0.035211597
0.62553495,-0.39784268,0.5864489,0.5364426,0.85681415,-0.10751875,0.0126032345,-0.27558756,0.34638742,-0.3633735,-0.18154517
0.10814495,0.1471997,0.40876657,0.21654649,0.27324718,0.2662923,0.23501974,-0.026740765,0.09289533,0.016470324,-0.031848487
0.30556756,-0.04452884,0.43077707,0.3140267,0.45602548,0.1000893,0.1347392,-0.107584774,0.1691884,-0.1112962,-0.061391797
0.37796897,-0.29088774,0.589063,0.5801489,0.8634888,0.25654227,0.09807978,-0.2118039,0.25107384,-0.2634154,-0.18524241
0.43684572,-0.16546522,0.46587738,0.3880278,0.5601704,-0.052501477,0.00917897,-0.17152922,0.23678957,-0.22860248,-0.08935484
0.114243865,0.08756808,0.4705396,0.24044988,0.31264466,0.13191934,0.070988156,-0.07110417,0.12124732,-0.08734365,-0.048921328
0.3666278,-0.18498395,0.5436928,0.51291996,0.75060904,0.15685397,0.08631323,-0.17673546,0.24427737,-0.25393385,-0.16796933
0.57336295,-0.37389848,0.6216373,0.6159182,0.94900006,0.05569761,0.07823379,-0.26916683,0.30768782,-0.35825604,-0.19926548
0.18457724,0.035470337,0.51998174,0.3198402,0.4286925,0.07982817,0.035881083,-0.092157386,0.17063405,-0.11506989,-0.064875364
0.7778459,-0.45802465,0.66710615,0.62087184,0.95752424,-0.24659587,0.018256938,-0.34532177,0.43290755,-0.46822158,-0.19263397
0.21286526,-0.014426935,0.39364806,0.2603212,0.3387852,0.14419168,0.15477589,-0.07823437,0.14541143,-0.059452213,-0.059591155
0.15855843,0.0059299376,0.417148,0.28829783,0.42946443,0.2510088,0.17104028,-0.09393404,0.13175379,-0.05161005,-0.05445141
0.061563246,0.12707686,0.4034029,0.26823753,0.27986875,0.33939296,0.2448092,-0.065836646,0.12740548,-0.00038541836,-0.06618807
0.66907746,-0.42385778,0.61254984,0.608305,0.93070465,-0.07996948,0.043444205,-0.3020876,0.34828264,-0.3937803,-0.17711744
0.18347569,0.0696572,0.53140324,0.3322424,0.44662762,0.105241,0.029043764,-0.10148879,0.16362591,-0.110021144,-0.10604161
0.09301503,0.17299636,0.43455213,0.24403302,0.27702418,0.26908013,0.22256987,-0.029212732,0.08980963,0.0090456605,-0.033114474
0.19937928,0.036079653,0.46677503,0.40843552,0.5118074,0.21842061,0.12647104,-0.12738389,0.17014591,-0.14885558,-0.14112592
0.22145827,-0.08012157,0.48078898,0.3962867,0.5601933,0.21165301,0.11220229,-0.12889054,0.17536388,-0.13056888,-0.065895304
0.2937758,-0.020047082,0.47367784,0.31839952,0.43940812,0.060555454,0.08718792,-0.10934678,0.17496143,-0.10941244,-0.049125258
0.3655725,0.005625641,0.45899662,0.34031382,0.47756106,0.09846309,0.15219662,-0.11680808,0.15887253,-0.0990717,-0.0377195
0.122948304,0.13578781,0.4177488,0.20568879,0.28915194,0.26591915,0.2526519,-0.017996814,0.09537901,0.02407198,-0.014340941
0.29855752,-0.04117392,0.44280532,0.37316442,0.55882955,0.15374699,0.098896384,-0.14340012,0.15693966,-0.12843585,-0.10240176
0.17956652,0.04824336,0.45576403,0.26418903,0.35540283,0.09292489,0.058766853,-0.08120911,0.135303,-0.0969484,-0.05209356
0.2897118,-0.13132405,0.50116295,0.3994476,0.6475981,0.18950553,0.067432,-0.13606015,0.1856168,-0.15736884,-0.09400214
0.16111757,0.03396353,0.47439128,0.3848183,0.50324404,0.233713,0.117538035,-0.10850768,0.15904285,-0.13423751,-0.09723911
0.9329257,-0.4625969,0.72335225,0.69914687,1.090441,-0.30583525,-0.036269587,-0.3838596,0.4841667,-0.53609854,-0.27701187
0.16134986,0.022004506,0.4294008,0.22089617,0.33849436,0.15752448,0.099858716,-0.07336962,0.11038624,-0.09633737,-0.025544759
0.28117886,-0.11592806,0.4780869,0.3966999,0.62328416,0.21369213,0.10846014,-0.1353806,0.1724683,-0.13897116,-0.082488954
0.18803279,0.027042085,0.40704402,0.27153957,0.33855763,0.19148593,0.18771487,-0.06429338,0.13865043,-0.05752569,-0.056680936
0.29402924,-0.05705879,0.43497702,0.33159736,0.52365315,0.19364409,0.14697467,-0.11073812,0.13644302,-0.083858155,-0.036978427
0.18686594,0.09377585,0.45856103,0.2920887,0.38631293,0.15773088,0.15185769,-0.06459504,0.1133713,-0.044432282,-0.008331787
0.15437697,0.1027276,0.4419046,0.25414312,0.3518462,0.19918984,0.1398059,-0.049200863,0.11681262,-0.0291778,-0.02435283
0.4190029,-0.1804,0.50478864,0.36084732,0.5733062,-0.060639516,0.017650666,-0.18364196,0.26362056,-0.2466956,-0.1073716
0.40700054,-0.11951149,0.49194178,0.3684832,0.55089116,-0.022768259,0.011512399,-0.16992857,0.25504497,-0.2148463,-0.12563217
0.49781358,-0.23794022,0.5398725,0.4436311,0.6789188,-0.07768805,0.011479229,-0.18943368,0.2756315,-0.26933756,-0.12295166
0.31664604,-0.009194587,0.4561708,0.29594603,0.45148724,0.09241492,0.15216883,-0.0987893,0.15493378,-0.09652141,-0.048131388
0.52956235,-0.25963226,0.55911887,0.5575554,0.833329,0.039407235,0.079402566,-0.22318356,0.277508,-0.30863214,-0.1497238
0.30982167,-0.08771384,0.46480495,0.32349902,0.4671991,-0.016404584,-0.006531317,-0.12967588,0.19464788,-0.18933979,-0.062034424
0.35139847,-0.150571,0.519526,0.38497937,0.5943101,0.014463197,0.017199498,-0.13238744,0.23096304,-0.21283792,-0.112758294
0.34856784,-0.12857613,0.4506591,0.38292214,0.5765205,0.14244333,0.116664305,-0.1583033,0.18129425,-0.14728789,-0.08183828
0.22929086,-0.112555504,0.5140429,0.44652498,0.6123724,0.19953981,0.10920255,-0.15898752,0.19984354,-0.17199676,-0.07909162
0.39379662,-0.15180497,0.45551294,0.3543944,0.53017884,-0.009532381,0.05132495,-0.14359042,0.21448629,-0.22436568,-0.098961234
0.19416988,0.02927774,0.52245855,0.3231868,0.45246324,0.09761253,0.02554436,-0.098489694,0.16270325,-0.116844565,-0.09668186
-0.0004151091,0.13818233,0.38714328,0.23959292,0.2535552,0.36326212,0.23396543,-0.05052302,0.11983539,0.011553563,-0.08470516
0.6661648,-0.37275833,0.63295805,0.55079854,0.9072466,-0.13944085,-0.028455678,-0.2650766,0.365074,-0.41939634,-0.23209292
0.19666761,0.028407937,0.4226305,0.3024048,0.4457568,0.19559957,0.123510316,-0.09110704,0.123181775,-0.06565155,-0.044091437
0.25938833,-0.12813707,0.45112368,0.42218202,0.5973745,0.22553049,0.13618311,-0.15537828,0.18095912,-0.15669914,-0.103577584
0.04942169,0.19905072,0.42822102,0.23453039,0.21051216,0.3598773,0.266591,-0.024519812,0.11187656,0.031019758,-0.06513235
0.21902439,-0.041428372,0.41714555,0.32728335,0.5168395,0.22846682,0.13592692,-0.11960838,0.14479068,-0.07227962,-0.07280266
0.101854876,0.15148115,0.4178225,0.20201848,0.2612409,0.27517077,0.25189516,-0.016912045,0.091547996,0.030502655,-0.021336194
0.22707306,-0.022661727,0.42166063,0.29599908,0.45048258,0.19558772,0.1422509,-0.10065698,0.12076926,-0.10313079,-0.042217363
0.54069877,-0.21930538,0.6350258,0.46899822,0.72905594,-0.058411762,0.0463659,-0.23856021,0.32863894,-0.317861,-0.1996069
0.23693532,0.0149044115,0.43189195,0.26194516,0.42128512,0.19077627,0.16519846,-0.07854027,0.11259906,-0.05414958,-0.018396843
0.10639395,0.13225831,0.43653992,0.2767488,0.35479444,0.21327533,0.1378545,-0.075074874,0.113388866,-0.03594786,-0.07078825
0.9648647,-0.56433415,0.77860534,0.7524435,1.1997367,-0.32920265,-0.08879623,-0.3825627,0.54505384,-0.61156607,-0.31542408
0.11750518,-0.015450746,0.44321293,0.35943276,0.5055068,0.30707014,0.14353219,-0.10607448,0.16903003,-0.1062994,-0.11406168
0.44670266,-0.17003205,0.47963035,0.36227635,0.56535894,-0.030905813,0.06841076,-0.17242719,0.21794851,-0.20589826,-0.07373649
0.16104186,-0.0042688027,0.36583796,0.25130183,0.3357779,0.17362285,0.1510443,-0.08270454,0.12735756,-0.086698666,-0.055841293
0.67628336,-0.46759194,0.6847789,0.6405834,1.0388526,-0.052964106,0.009234041,-0.3072498,0.38916138,-0.4505005,-0.24659812
0.21333398,0.11826785,0.44175398,0.2498831,0.37294227,0.21023327,0.21317768,-0.04805088,0.10112621,-0.004417792,-0.011278275
0.14611796,0.10049676,0.4057705,0.24574709,0.32223523,0.25433978,0.23481695,-0.03805727,0.10477243,-0.008415882,-0.028103594
0.051347595,0.14394139,0.41724145,0.2252962,0.2353628,0.32550275,0.25157076,-0.043916494,0.117427364,0.015825965,-0.055181462
0.671033,-0.40445003,0.5923405,0.5530669,0.86287075,-0.18149269,-0.017010886,-0.28708363,0.3738918,-0.40186408,-0.18439718
0.13805753,0.043968625,0.44501862,0.18316355,0.26755396,0.16167754,0.13959661,-0.06724391,0.11783728,-0.060560796,-0.01644681
0.3507719,-0.06929145,0.43436623,0.29002583,0.49626842,0.053641267,0.08570261,-0.113362245,0.16955443,-0.1283419,-0.08121383
0.2136984,0.060026206,0.4295498,0.30908138,0.44708785,0.18704885,0.13798168,-0.09188419,0.11933355,-0.070791006,-0.05759718
1.0565982,-0.64520246,0.8078843,0.8458923,1.3589853,-0.2586822,-0.042023588,-0.40868878,0.5401212,-0.60595596,-0.37314832
0.4366786,-0.20868258,0.6341747,0.47128573,0.7317301,-0.02592057,-0.03753982,-0.17096607,0.3180444,-0.31690356,-0.1607129
0.54812354,-0.31969228,0.5331881,0.48348042,0.7058404,-0.13215712,0.057304207,-0.24973808,0.31530866,-0.31518063,-0.1606278
0.29712522,-0.102475815,0.4652824,0.37383795,0.5828999,0.19228023,0.112568125,-0.13209552,0.16058174,-0.11621471,-0.059442367
0.13398567,0.039552003,0.43750826,0.24184485,0.33082348,0.09559437,0.06024034,-0.06625162,0.122869045,-0.10162826,-0.028517064
0.3023541,0.0009475425,0.43457162,0.34810072,0.50717014,0.15522915,0.13424917,-0.10215051,0.14002173,-0.103501484,-0.06753732
0.54209965,-0.21948591,0.48938233,0.39419705,0.6287709,-0.045021415,0.04894118,-0.18937407,0.24795963,-0.23360112,-0.121038735
0.29057688,-0.033871498,0.43608588,0.31068185,0.49889717,0.1933271,0.15755665,-0.102001205,0.12922288,-0.06960489,-0.029925253
0.2562117,-0.016430788,0.4552972,0.3415601,0.47573167,0.113191135,0.080505975,-0.09967331,0.16104986,-0.12023688,-0.045744162
0.51197386,-0.22965221,0.5110074,0.44513452,0.688,-0.017991006,0.08964504,-0.19930252,0.23826943,-0.25327843,-0.10774608
0.3680014,-0.18166557,0.4947007,0.43819994,0.69598716,0.19120714,0.110858634,-0.1592797,0.19172512,-0.18121602,-0.09592301
0.20966628,-0.050781704,0.43557945,0.2725909,0.40282208,0.03467619,0.087040104,-0.13760902,0.18773969,-0.15323326,-0.10102855
0.014712116,0.09398261,0.41065213,0.28302443,0.33792207,0.35269618,0.19241448,-0.06859026,0.14235066,-0.05146093,-0.115206376
0.25910205,0.043402307,0.43815762,0.31803244,0.4598643,0.1631179,0.15189101,-0.087593175,0.12498137,-0.07137729,-0.063051075
0.16234288,-0.036592584,0.48718655,0.37911865,0.52703893,0.221095,0.088942036,-0.11454936,0.16356452,-0.14147471,-0.0813681
0.1286246,0.07294081,0.4350308,0.20912887,0.24885473,0.12356361,0.11294614,-0.071238995,0.120434195,-0.083278805,-0.054302018
0.26853195,-0.0468506,0.44754693,0.28723368,0.4353001,0.09007037,0.097711995,-0.09709314,0.15258175,-0.10038062,-0.04365736
0.76071787,-0.3723443,0.60384095,0.5729901,0.8758313,-0.19024135,-0.027765054,-0.28803173,0.3775259,-0.39856893,-0.23669508
0.43700683,-0.1452188,0.4639855,0.42021197,0.6440975,0.09388411,0.14129455,-0.16291262,0.18298595,-0.16895266,-0.08613399
0.7834463,-0.52075106,0.6957361,0.67572176,1.0857768,-0.17893502,-0.023447994,-0.34618902,0.435389,-0.49660036,-0.2675789
0.42249858,-0.09294014,0.4584206,0.35041785,0.5402656,0.018371532,0.08935493,-0.1583889,0.1851826,-0.14665025,-0.06191544
0.071974054,0.16647598,0.41888866,0.22344847,0.2727236,0.27233267,0.21823151,-0.021463688,0.08774138,0.01565346,-0.043970827
0.25907522,-0.01570766,0.42763862,0.285324,0.4099913,0.11444927,0.10713503,-0.09836979,0.15758827,-0.08684602,-0.05229601
0.14651291,0.02697905,0.49623698,0.31744832,0.40536597,0.11719408,0.041273452,-0.07425704,0.1743341,-0.10492606,-0.08587374
0.37280786,-0.008950727,0.45602295,0.32304606,0.4830522,0.10569058,0.13936281,-0.12874979,0.16394334,-0.08257817,-0.07890214
0.16764385,0.10005794,0.42811808,0.2146856,0.32888347,0.20427899,0.23081177,-0.057883568,0.109928876,-0.0019661447,-0.010309283
0.155413,0.05305089,0.4574943,0.2260373,0.30592427,0.120139286,0.08801203,-0.06806248,0.1229915,-0.07334973,-0.033171948
0.7519838,-0.37253988,0.637206,0.59390587,0.87715435,-0.2176363,0.04571732,-0.30018207,0.38401562,-0.40763906,-0.1780887
