size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,effort_D
0.45531663,0.0340106,0.8085737,0.7738963,0.60072535,0.8737254,0.8139322,0.86875457,-0.035864487,0.63737965,0.5270767,0.36216542,0.30768043,0.48777625,0.47283724,0.61138964,0.63852733,0.9369697,0.8126555,0.76445866,1.017926,0.3403536,0.6363739,0.6296991,0.1474151,0.3350148,0.47979087,0.98198277,0.66628975,0.4739572,0.18464403
0.3907613,-0.009200261,0.8354786,0.6755146,0.677205,1.0002388,0.8670191,0.65598595,-0.17995563,0.65746456,0.6081518,0.22632676,0.40792155,0.50769484,0.4922368,0.62135273,0.6959817,0.91919446,0.76267576,0.65453416,0.95397484,0.25214303,0.6101413,0.47334814,0.35627434,0.4370722,0.61326444,0.966705,0.7651576,0.56325865,0.1260724
0.5841665,-0.12913427,1.4918988,0.9569463,1.3021122,2.2226937,1.76632,0.7171169,-0.2739269,0.977592,1.4798794,-0.08626615,1.0295794,1.0921283,1.0069697,0.877996,1.2196544,1.242222,1.1290053,0.9556529,1.328696,0.110582754,0.7848555,0.31670117,1.0542055,1.0310892,1.2039149,1.5643983,1.0208191,0.76408595,0.2265777
0.34711915,-0.018505428,0.80104136,0.72924626,0.6111019,1.074501,0.9820234,0.7116403,0.12885456,0.5415784,0.6332573,0.16482107,0.40379047,0.48528114,0.55584174,0.5298862,0.6022103,0.8148626,0.67387307,0.7746456,0.8367303,0.26047713,0.5229058,0.4182722,0.3109501,0.48181438,0.52236736,0.94490033,0.5559823,0.33179915,0.10204445
0.48283958,-0.04770474,0.94169766,0.80065244,0.74883443,1.0967026,0.96464545,0.7922588,-0.15421249,0.68466246,0.69585145,0.25094786,0.44396722,0.59665823,0.542711,0.6635614,0.76234686,1.0274264,0.8868565,0.79354936,1.0691113,0.25076827,0.661492,0.5481387,0.33127946,0.47521582,0.6370489,1.0935296,0.77229846,0.55555403,0.15710434
0.4617661,-0.017270856,0.797493,0.8492726,0.60070866,1.1648258,1.0481683,1.016322,0.44178748,0.59531254,0.6709318,0.23607013,0.34848493,0.47262853,0.66118485,0.5938097,0.5956309,0.8980426,0.7260974,0.995849,0.9927651,0.26163125,0.56252646,0.49191785,0.19478536,0.4620326,0.44608876,1.0847566,0.53269684,0.2651059,0.1587746
0.44773716,-0.058204666,0.8701855,0.8173111,0.7855378,1.909795,1.4505563,1.1098146,0.8326561,0.70173424,1.049349,0.03583587,0.72750765,0.67682236,0.9812729,0.65252006,0.6974249,0.8702828,0.6542922,1.1744349,1.089229,0.07678592,0.55692965,0.33035362,0.61373913,0.870098,0.57994586,1.2341243,0.54925954,0.18673739,0.18198332
0.32282838,-0.02072522,0.81870854,0.6847077,0.62838787,1.059124,0.9550116,0.6198298,0.011481961,0.568521,0.64020866,0.15748945,0.4168526,0.4912564,0.539659,0.53467345,0.6043502,0.7850004,0.6689481,0.68587536,0.8136679,0.25323078,0.51956683,0.39919674,0.33213168,0.50120234,0.5665572,0.9149144,0.593086,0.3960972,0.093027845
0.7154246,-0.19591327,1.7520632,1.1562047,1.549197,2.7268448,2.0457609,0.73875475,-0.3234589,1.1246125,1.7310789,-0.29564583,1.283611,1.3595546,1.1906747,1.0260341,1.4815849,1.4641821,1.29835,1.0606147,1.5664761,0.048854895,0.8818024,0.22376794,1.3053479,1.2204139,1.5189358,1.8215661,1.1990707,0.9283897,0.28500673
0.3552228,-0.01840375,0.7872686,0.7403364,0.60717475,1.0995262,0.99796164,0.7485462,0.20445815,0.5539914,0.6560124,0.16808566,0.39676923,0.47969395,0.6016142,0.556592,0.60435987,0.81283474,0.6716064,0.8139538,0.85174674,0.2590024,0.51428235,0.41992867,0.30195916,0.5027283,0.5179161,0.9755454,0.5610297,0.31963623,0.09986584
0.541457,-0.042384215,1.0638822,0.9392289,0.8548855,1.495147,1.26825,0.8696392,0.17360811,0.75628465,0.9271467,0.15337676,0.54230905,0.71196747,0.7207447,0.72579837,0.8456828,1.0967004,0.8702044,1.0017889,1.1518246,0.24406356,0.59800446,0.45498145,0.45823944,0.5963787,0.68120396,1.3230771,0.7514097,0.4225992,0.14945412
0.56687367,-0.036729235,1.0084863,0.7778201,0.8672159,1.1788125,0.91835093,0.7715285,-0.37450194,0.83158606,0.7468018,0.25949726,0.48152387,0.662715,0.5822325,0.790774,0.9070001,1.1813849,0.9720837,0.75856763,1.218969,0.2095106,0.7561113,0.52975315,0.45182908,0.4640898,0.80125564,1.2099581,1.0233341,0.7838793,0.15616627
0.7407671,0.092150636,0.92786354,1.0285789,0.7293304,0.8835367,0.8007493,1.387326,-0.035332024,0.8220949,0.51767397,0.63846874,0.23385888,0.5938254,0.54231477,0.7982216,0.8335374,1.3363079,1.1672969,1.0498276,1.5020541,0.47786248,0.8848622,0.9626486,-0.0200769,0.16121742,0.48122963,1.2881026,0.8624584,0.6084042,0.3442847
0.28417394,-0.02103101,0.7967814,0.66510576,0.60516626,1.044576,0.9530178,0.5924584,-0.0012134276,0.5219803,0.6119553,0.12377091,0.43006027,0.46370736,0.5274635,0.50989497,0.58978003,0.7492107,0.6284832,0.6680521,0.7780788,0.2435275,0.49810344,0.3927421,0.3625971,0.51649034,0.5565045,0.86795485,0.55770314,0.37448195,0.098270535
0.42734456,0.015555272,0.80862945,0.76211363,0.6103085,0.90346634,0.85896075,0.82507974,-0.039955854,0.6142628,0.55257994,0.30851823,0.33610016,0.4799135,0.4828367,0.58112216,0.62710726,0.9054089,0.7829351,0.75899017,0.9648703,0.32423127,0.60905826,0.5726335,0.19361186,0.36293215,0.49015236,0.9535471,0.63941056,0.44880027,0.16233668
1.0017864,0.021187061,1.0413038,1.4558488,0.8752456,2.2001245,1.6683657,2.0711153,1.7893274,0.9708005,1.1739104,0.4994339,0.4089659,0.6896972,1.2812521,1.0218673,0.9050949,1.4310162,0.9172183,2.088072,1.7461461,0.20230392,0.6745196,0.6857727,0.1822971,0.6362152,0.3178194,1.9737743,0.6056824,0.01589781,0.27322736
0.61089116,-0.05052369,1.281446,0.97273064,1.041188,1.6906049,1.3354937,0.7819595,-0.20005824,0.92295015,1.1158421,0.112893716,0.68422794,0.8346153,0.76539624,0.90495366,1.0730656,1.2965595,1.0159205,0.93333787,1.3193182,0.22685942,0.7698208,0.4185211,0.67946625,0.65202594,0.9818988,1.4911624,1.0386686,0.727537,0.14839645
0.55476636,0.09802428,0.6369317,0.3560577,0.64032865,0.6942091,0.36639988,0.50572705,-0.5437154,0.8144091,0.4508244,0.3819483,0.19882366,0.45976737,0.37222373,0.7524413,0.81016403,0.8790812,0.72881854,0.39726192,1.0370921,0.09955661,0.6273615,0.44750708,0.3767396,0.29018927,0.66786814,0.87372386,1.1705077,0.90110165,0.12188859
0.70202744,0.037448265,1.2402189,0.6495207,1.145029,1.6327146,1.0564727,0.63574654,-0.7207872,1.0271089,0.9563975,0.12703806,0.65733284,0.8852495,0.78070664,0.9725198,1.1582836,1.2809424,1.1113702,0.57228196,1.3626631,0.08023978,0.85307527,0.46620595,0.82930136,0.76570344,1.1288869,1.3139757,1.3644369,1.118175,0.20404759
0.29673895,-0.029162038,0.85294586,0.6684021,0.66482294,1.1369712,1.007943,0.56120443,-0.07634639,0.5584847,0.6730385,0.089017026,0.49493194,0.5313698,0.52966046,0.52140856,0.6205724,0.7631432,0.67179316,0.6375002,0.7867134,0.226946,0.5168128,0.36804795,0.41972554,0.5584957,0.6060793,0.8982688,0.5721997,0.41769353,0.09850414
0.33503202,-0.038174566,0.8823536,0.7316174,0.68780994,1.1917984,1.0683151,0.6657693,0.066894785,0.5662559,0.7115875,0.11981946,0.48292124,0.5435255,0.61124474,0.55576444,0.64975125,0.85393494,0.69683,0.7643619,0.8555274,0.24283269,0.5483782,0.3830369,0.3928149,0.56028074,0.6125827,0.9850039,0.59279704,0.39300424,0.095380455
0.4363426,-0.034194186,0.7487397,0.8110531,0.6111514,1.2317052,1.102339,0.9467187,0.5130915,0.57992023,0.7027912,0.21357334,0.37852985,0.5031605,0.69524336,0.5809512,0.60878086,0.8791169,0.7064439,1.028939,0.9698558,0.23058024,0.49021992,0.46301615,0.28918794,0.51041085,0.4094558,1.0763345,0.5104133,0.21580197,0.14137973
0.4284729,-0.010942715,1.0296897,0.7815505,0.8121993,1.296651,1.073912,0.6994576,-0.22232048,0.6816404,0.75244904,0.12968394,0.54475564,0.6538046,0.5746706,0.6716408,0.7643961,1.0152906,0.8813871,0.70589006,1.0054045,0.21887544,0.68616134,0.5213323,0.4697699,0.59593916,0.7250468,1.1036139,0.752097,0.5784682,0.17010503
0.3639878,-0.047187477,0.78584325,0.7480388,0.6194656,1.2082424,1.1146142,0.8532546,0.43042862,0.53277534,0.68706167,0.15007879,0.43035895,0.46781093,0.7152232,0.5514958,0.58457845,0.81213117,0.6280179,0.94234526,0.89225304,0.23098913,0.4694989,0.41055232,0.33632907,0.58247125,0.47033235,0.9958979,0.4880961,0.26944175,0.1325717
0.4677251,0.008301338,0.8401499,0.5974454,0.7305354,1.0872953,0.83121324,0.5691592,-0.21616907,0.7574195,0.69655174,0.20965701,0.38775885,0.5530358,0.5384191,0.69464177,0.77865183,0.9104345,0.7404952,0.61342555,0.9830512,0.18454789,0.6022674,0.3521942,0.42440286,0.46176007,0.7136308,1.0262939,0.90929955,0.66078657,0.09390406
0.35543388,-0.024624527,0.82396746,0.6685023,0.6479173,0.99274486,0.90050805,0.6236173,-0.1312758,0.5932449,0.61756027,0.20606783,0.4088112,0.49751148,0.49387774,0.5590458,0.6378315,0.84155643,0.72199154,0.6597535,0.8610784,0.24116454,0.5569487,0.45236808,0.33705038,0.468014,0.5794065,0.91439784,0.66531926,0.48041213,0.11002441
0.4171097,-0.015055693,0.87944543,0.7145183,0.701119,1.0111693,0.8821773,0.7161536,-0.20987776,0.65661377,0.6191373,0.26606563,0.40935302,0.54199636,0.49723098,0.6351531,0.71588135,0.97813106,0.8270902,0.6999281,0.9924371,0.2392608,0.6435863,0.53622514,0.33464,0.44952616,0.6212168,1.0066804,0.7784728,0.57691747,0.14005332
0.46247607,-0.015350114,0.76034105,0.8239354,0.636106,1.3721099,1.158849,1.0022779,0.7598958,0.5870984,0.801193,0.18614025,0.416287,0.4777694,0.8173132,0.5836785,0.5922633,0.8630466,0.61047846,1.0945044,0.9795521,0.19556981,0.47382146,0.3776617,0.27839953,0.5893259,0.42421442,1.1327735,0.49807617,0.16542313,0.1536213
0.6654287,0.024843864,0.8136902,1.0426182,0.63713396,1.3017175,1.134121,1.4904208,0.7708559,0.7091739,0.68892497,0.4220672,0.31077975,0.52984095,0.7968917,0.7381857,0.6592023,1.0799247,0.8854061,1.3900365,1.2813638,0.31589785,0.5880324,0.68964934,0.11293483,0.4058117,0.3151355,1.3271921,0.5299158,0.20598614,0.23793218
0.3826267,-0.00358235,0.9100239,0.5124681,0.8296921,1.4116511,1.0536939,0.33275253,-0.32812983,0.7400173,0.8054822,-0.036040805,0.607296,0.64626044,0.617066,0.65358084,0.8458438,0.74771476,0.69048053,0.48199767,0.8524128,0.0817318,0.56473947,0.19887134,0.7406963,0.68698597,0.8634374,0.91174686,0.8613581,0.68185127,0.10753806
0.44741172,-0.08777224,1.0687932,0.889941,0.8923628,1.6168045,1.3122367,0.7710952,0.06389848,0.70452315,0.9364065,-0.009927101,0.6470043,0.6856757,0.7732796,0.70737106,0.8550915,1.0401537,0.80911386,0.9163504,1.0622303,0.17462759,0.62801945,0.3608449,0.6180284,0.734967,0.8261845,1.2524374,0.71211505,0.4982897,0.15886734
0.8641911,0.11060018,0.9753881,1.0562825,0.7950284,0.8824695,0.69629514,1.4729141,-0.14270599,0.93357074,0.5424333,0.74516076,0.21820867,0.6610203,0.5494471,0.9329438,0.96164715,1.5098095,1.2843717,1.0670009,1.7076555,0.4396567,1.0085776,1.0555907,-0.02951625,0.12693094,0.5648948,1.4266783,1.092119,0.7801931,0.38359526
0.7142783,-0.13244459,1.4720513,1.2005556,1.1818308,1.8124342,1.4934373,1.0135369,-0.20135568,0.9492345,1.1527127,0.13930666,0.7573133,0.98709726,0.82202715,0.9221405,1.1571106,1.5214654,1.2675703,1.142289,1.5171225,0.2557667,0.90443075,0.6014833,0.6136757,0.7354001,0.9982738,1.6637863,1.0306715,0.74295187,0.21312912
0.42134044,-0.027444195,0.9855234,0.8528205,0.75246584,1.2621784,1.0990238,0.78091156,0.008192705,0.6601301,0.7362691,0.15014173,0.4833495,0.6065589,0.5897475,0.6365875,0.7389621,0.96490216,0.81192636,0.8085733,0.9998304,0.29346544,0.6027664,0.46260083,0.38080072,0.513953,0.6478129,1.1154788,0.66525275,0.46457723,0.11476183
0.51822376,-0.017475635,1.1047177,0.9099987,0.86741054,1.42577,1.2007269,0.81068,-0.04889901,0.8186782,0.87349945,0.15895274,0.5385586,0.66139,0.66347796,0.76492226,0.9048835,1.110031,0.8879027,0.8943455,1.204663,0.30081087,0.68835944,0.47202897,0.47064328,0.53866863,0.7668316,1.2872486,0.8417975,0.5766376,0.13434175
0.33221313,-0.0072651403,0.81348217,0.7059473,0.6084142,1.0072788,0.9289843,0.64950967,0.014300214,0.55729806,0.6027738,0.18570209,0.39334697,0.47904056,0.51409286,0.5264635,0.5939898,0.777784,0.67272085,0.69510335,0.8179593,0.28168026,0.51647973,0.43000114,0.28605294,0.46313825,0.52512825,0.90037143,0.5674589,0.3848796,0.10197282
0.6494793,0.025868762,0.83618057,0.74312955,0.78728634,0.88349813,0.66777366,0.9241906,-0.34461147,0.8418333,0.5868907,0.45445308,0.30017632,0.5479546,0.5369789,0.78198844,0.85618883,1.1804721,0.96031886,0.776376,1.2779747,0.2837606,0.80011547,0.68079334,0.275559,0.27311385,0.6662945,1.1567328,1.0796613,0.7671123,0.21014798
0.4736353,-0.01823134,0.91577506,0.7494753,0.7675817,1.0798705,0.9139126,0.7474266,-0.24717022,0.7294934,0.6767399,0.25097987,0.4394853,0.5709653,0.5402288,0.67574936,0.7780198,1.0412112,0.8564171,0.7389746,1.0629733,0.25049487,0.6778256,0.5037911,0.37374523,0.43937647,0.68756145,1.0761129,0.841478,0.6201172,0.13274123
0.39697593,-0.025970936,0.8900636,0.7846609,0.67561704,1.0844977,1.0058646,0.77853656,-0.02147336,0.6004055,0.6372954,0.20708457,0.42630744,0.53164005,0.5445984,0.58020544,0.66272706,0.91820514,0.79104847,0.7832258,0.93962854,0.28606778,0.60307395,0.51424026,0.31317222,0.48004404,0.5711826,0.9990985,0.62176037,0.44193226,0.13391401
0.33207425,-0.044475198,0.90843034,0.6657391,0.73615736,1.1671311,0.9899049,0.5159681,-0.20410016,0.61168456,0.6932448,0.11028299,0.5108309,0.58386916,0.5530298,0.57397383,0.69689614,0.84648794,0.7410995,0.6125945,0.8462564,0.22579363,0.56392956,0.3787753,0.45965186,0.57011604,0.69249463,0.9413984,0.69891685,0.51969326,0.09845859
0.2946541,-0.021543168,0.80633855,0.668778,0.6141193,1.0743252,0.9848098,0.5998731,0.046420727,0.5386677,0.63769233,0.127298,0.43692213,0.48723218,0.5517187,0.50486696,0.5868877,0.7433964,0.6434466,0.68182427,0.7827679,0.24829176,0.49726608,0.373914,0.34943485,0.5293331,0.55622923,0.87780863,0.55226636,0.3661819,0.09367117
0.47344097,-0.015346953,0.8400761,0.84752136,0.6477017,1.0631692,0.99964577,0.9370489,0.12302229,0.62321544,0.63328326,0.27235165,0.372908,0.5170195,0.57155484,0.6012497,0.65919113,0.954357,0.8092696,0.90237427,1.0149738,0.3134901,0.6046066,0.55782074,0.23394115,0.41828015,0.50775445,1.0464463,0.61229646,0.38417068,0.16340719
0.5329773,0.09203823,0.61896247,0.44193596,0.6041289,0.6161998,0.38247716,0.6607069,-0.39416057,0.76313764,0.41152957,0.4471975,0.17179424,0.4213379,0.3794905,0.72614586,0.7527396,0.9373068,0.7478043,0.49292317,1.0675924,0.18418208,0.6408813,0.5211409,0.25586623,0.23403384,0.58300304,0.8879364,1.0695426,0.80284595,0.13417663
0.31426007,-0.06583817,0.7935889,0.6473405,0.6755486,1.3617736,1.1419752,0.6147465,0.20533296,0.59285015,0.8032003,0.012323856,0.553171,0.56308645,0.65476424,0.5319507,0.6647476,0.7118548,0.61802346,0.7850933,0.855683,0.13508904,0.4853096,0.30710226,0.51993793,0.65932214,0.616802,0.9710191,0.5600059,0.31627738,0.110121906
0.6375205,0.021169044,0.8678298,0.9308464,0.7167221,0.9917536,0.848232,1.1821488,0.028311584,0.7585631,0.602678,0.4697534,0.28465354,0.5315151,0.5852565,0.7619901,0.78764296,1.2492918,0.9882343,0.9845937,1.3096305,0.33376667,0.8353909,0.7419889,0.1470505,0.2688964,0.56108934,1.2193162,0.85193694,0.56453556,0.24290723
0.7529294,0.030226745,1.1364832,1.1597587,0.84676415,1.1636124,1.034034,1.4108993,-0.023404162,0.85332036,0.68559426,0.551543,0.3610934,0.7094088,0.6152754,0.8378468,0.89659965,1.3825089,1.237943,1.1576676,1.5592701,0.4518592,0.89957124,0.92967504,0.060283266,0.31925285,0.571482,1.453098,0.839708,0.59944874,0.30915296
0.32935637,-0.082021266,1.1533978,0.5997717,1.0906676,2.0682297,1.6054136,0.4250729,-0.21073142,0.7859727,1.191338,-0.25112233,1.0361646,0.96139824,0.9587012,0.6968103,1.0351774,0.83598065,0.851245,0.7202233,0.9846891,-0.0026864856,0.6435798,0.1791057,1.0875872,1.1110793,1.1275913,1.0514396,0.814576,0.66862494,0.19332431
0.67077523,0.027165074,0.8950116,0.9192975,0.749577,0.91103035,0.8179444,1.1780353,-0.12098789,0.80063295,0.58651364,0.49759257,0.28583023,0.568841,0.53864336,0.73631185,0.8205796,1.2298137,1.0480886,0.9666209,1.3316072,0.38923565,0.80684537,0.76613194,0.1177516,0.24638459,0.5410926,1.1912705,0.86807126,0.6170118,0.24570787
0.43815,-0.0032287026,0.7186176,0.7754206,0.5386786,1.1275226,0.99985427,0.97118425,0.5465535,0.54750985,0.6324109,0.22463259,0.3252306,0.42638302,0.6451096,0.56472385,0.5756672,0.7936268,0.6262881,1.0150816,0.9225714,0.23256344,0.44690397,0.4645847,0.2095746,0.4648916,0.3582958,1.0288893,0.46074003,0.19042104,0.14155927
0.29299834,-0.007727352,0.7843155,0.61772984,0.61838657,0.98117864,0.86200297,0.52736926,-0.15721191,0.5756591,0.58888525,0.17254731,0.40724266,0.47396734,0.46512547,0.531415,0.6002204,0.77228385,0.6569229,0.572818,0.7808306,0.229844,0.53070366,0.4120798,0.35910743,0.47444957,0.57549983,0.8582711,0.6419103,0.47175708,0.09006581
0.31943253,-0.029550403,0.83482397,0.7086653,0.63620687,1.0982368,1.0023507,0.64356136,0.058688745,0.555957,0.6527758,0.141105,0.4336046,0.50253165,0.5632561,0.5276536,0.6043643,0.78373545,0.67523605,0.71881497,0.8180196,0.2626824,0.5081792,0.39620543,0.3343097,0.52771866,0.5589796,0.92439085,0.5655642,0.37480932,0.09681022
0.43209654,0.0027947119,0.8086808,0.75893384,0.6207324,0.90947205,0.8538052,0.80888903,-0.054713294,0.62471384,0.5560163,0.297052,0.3415743,0.4839934,0.48526374,0.5902575,0.6431083,0.90396327,0.78367436,0.75050443,0.9807661,0.32242814,0.6054366,0.5562154,0.20042424,0.36101955,0.5001549,0.9567288,0.65713686,0.4672006,0.15954962
0.29640695,-0.009175382,0.8199737,0.6703045,0.61286914,1.0241342,0.93789047,0.5770575,-0.04359167,0.54283905,0.61040163,0.14587213,0.41697752,0.4838405,0.4987979,0.512882,0.5888588,0.7471356,0.6507741,0.6402787,0.77704424,0.26914334,0.50344586,0.40156275,0.33227307,0.49437,0.54269713,0.8701227,0.55676705,0.40258235,0.091815904
0.33457252,0.001701884,0.7545682,0.5392811,0.6379931,0.9344883,0.7763882,0.49039483,-0.24899368,0.60646707,0.5691329,0.198064,0.3902281,0.4832486,0.45123634,0.56321055,0.6412448,0.7945913,0.6762691,0.51720434,0.81112033,0.19723925,0.5526674,0.41024774,0.38251695,0.4606856,0.6108788,0.83534116,0.7525653,0.55611587,0.103930354
0.35991055,-0.02996575,0.7655333,0.7310161,0.6045848,1.130621,1.0249842,0.76792175,0.30605626,0.5516465,0.67195964,0.15861534,0.39897698,0.4784297,0.63451076,0.5412966,0.5842765,0.7940343,0.6478615,0.8453807,0.8520729,0.24311817,0.48998687,0.39785558,0.29664868,0.5199126,0.4923044,0.97984695,0.5316275,0.28353262,0.102300465
0.59213585,-0.09567516,1.3879321,0.9781037,1.134786,2.0159574,1.5481657,0.74046695,-0.103258625,0.89937407,1.2914385,-0.083026,0.86346686,0.98705125,0.8612108,0.85284084,1.1058147,1.1822244,1.0106367,0.92305225,1.2934632,0.105333954,0.7053346,0.28805706,0.827343,0.8723365,1.057439,1.5167366,0.92873484,0.67174953,0.19282605
0.46856582,0.062804736,0.7677338,0.5654248,0.6728261,0.83420956,0.64535487,0.6657638,-0.35979074,0.73538756,0.50845593,0.3549009,0.30234927,0.48917547,0.4256105,0.6858176,0.73752505,0.9666638,0.799294,0.5619386,1.0299067,0.21834847,0.6600573,0.5490508,0.3157658,0.36268795,0.61831677,0.9540342,0.94646937,0.7097573,0.14690965
0.4293296,-0.008819616,0.9135348,0.84052986,0.67305946,1.0799106,0.9842968,0.8554766,0.03129705,0.6333524,0.6379017,0.2558744,0.4018544,0.5526727,0.5503131,0.6122683,0.6582644,0.92139745,0.8057258,0.82154727,0.9862148,0.33148676,0.58174,0.5406084,0.23931056,0.44501132,0.53057986,1.0439985,0.6027957,0.42616332,0.14443405
1.0556918,0.08058875,1.0200036,1.4268045,0.75519514,1.5535122,1.3035136,2.1623974,1.0135231,0.9350449,0.83034474,0.69469386,0.22004028,0.62711436,0.94597644,1.0122212,0.8584873,1.5143028,1.2278775,1.8158594,1.9091394,0.39370063,0.9454731,1.0493114,-0.11067189,0.3252136,0.32357758,1.8001654,0.751185,0.27729616,0.39825353
0.44430798,0.022028305,1.1183203,0.59218293,1.005557,1.6567183,1.2351263,0.47219628,-0.45122528,0.8085617,0.9509,-0.03382065,0.7624715,0.8169148,0.7449235,0.7379751,0.92477846,0.91054857,0.87704754,0.5328266,1.0271552,0.12170821,0.6966864,0.34442264,0.82728064,0.85894597,0.98699594,1.0344472,0.9505101,0.7620612,0.1902785
0.8275551,-0.014755174,0.9548527,1.2216572,0.76899827,1.8643955,1.4804726,1.7243897,1.3609536,0.8322553,1.0233573,0.39742854,0.35852242,0.6027701,1.0731553,0.8816065,0.8543135,1.2435803,0.84084016,1.8107636,1.5394547,0.17840955,0.60890716,0.6469018,0.19128388,0.6199807,0.33014795,1.6916857,0.59157777,0.07189287,0.26980725
0.35645506,-0.010421057,0.86274165,0.71475196,0.65698886,1.0374749,0.9357951,0.67891264,-0.10775265,0.597428,0.60832596,0.20914236,0.42185223,0.5147483,0.5028921,0.5767847,0.6491817,0.8867035,0.760115,0.6905591,0.89871734,0.25617218,0.595527,0.5042896,0.3282387,0.48270017,0.57680917,0.9538599,0.6574627,0.47576928,0.12936987
0.52577245,-0.03550863,0.7668197,0.8982505,0.6391399,1.4907354,1.2329129,1.1420782,0.8502602,0.6331545,0.8194037,0.22050643,0.40923214,0.54597366,0.8545042,0.65944916,0.68688273,0.9344131,0.7089471,1.2716264,1.1102026,0.1717298,0.5197216,0.46649444,0.3391721,0.5712358,0.4035908,1.2333113,0.52559555,0.1204036,0.17533289
0.39924324,-0.09373077,1.0715384,0.7460245,0.9247563,1.5932229,1.307097,0.5875923,-0.09290798,0.71272343,1.01008,-0.007546775,0.72756934,0.7531684,0.774478,0.64566994,0.8622145,0.96869105,0.816985,0.79306465,0.97334784,0.15548477,0.6100278,0.30478,0.6971549,0.76329565,0.85809857,1.1640668,0.74970454,0.52943677,0.12279746
0.36173174,-0.04101768,0.9355005,0.76712763,0.70611024,1.1658635,1.0287932,0.6586757,-0.067148045,0.59620047,0.6869828,0.13692167,0.47667706,0.57724375,0.5431586,0.57845914,0.67426515,0.87311435,0.7620234,0.71482515,0.89239484,0.2642707,0.5612795,0.43977648,0.36657456,0.5457322,0.6127055,1.0032936,0.61165357,0.4532916,0.1142859
0.6433224,-0.042557314,0.92025733,1.1004174,0.8198992,1.9593577,1.6010307,1.4545612,1.3811188,0.73936844,1.1189338,0.27314112,0.53449214,0.6571682,1.1940863,0.7599224,0.74293953,1.1435809,0.75009376,1.6224735,1.3217899,0.211418,0.5560348,0.47258466,0.40375555,0.7818079,0.40954232,1.536401,0.5459093,0.044572875,0.22345413
0.3343692,-0.05932884,1.0138971,0.69603276,0.8421978,1.4590611,1.2148538,0.5534062,-0.19552086,0.65839624,0.8540109,-0.01639089,0.6993476,0.71072,0.6546787,0.59260285,0.77330023,0.8534365,0.7971796,0.6557542,0.8998472,0.16259545,0.59730643,0.33074963,0.644891,0.7324066,0.8107411,0.9942062,0.6814327,0.5284039,0.13278219
0.62381285,-0.05603163,1.1702459,1.1492724,0.8838602,1.4447182,1.2336181,1.2836728,0.06659963,0.79687965,0.81039226,0.30665287,0.5005996,0.73852414,0.6958832,0.78038734,0.8885361,1.3369018,1.1182672,1.1640295,1.3520628,0.34714139,0.8325137,0.7362074,0.32695135,0.5182183,0.70292705,1.4244628,0.7790027,0.5296836,0.21728359
0.304052,-0.013005632,0.79291534,0.665432,0.60400826,1.021962,0.92952746,0.60004693,0.0056759324,0.5525883,0.608361,0.16260263,0.40429348,0.47077623,0.52191967,0.5144845,0.5853111,0.75784045,0.6498018,0.6628948,0.7878018,0.255273,0.51072747,0.39652795,0.32031214,0.48997957,0.54905623,0.8739505,0.57829905,0.39069554,0.09039989
0.3857619,-0.022511367,0.9295919,0.78230894,0.7199924,1.2169011,1.079931,0.6880203,0.030246312,0.63042986,0.7357731,0.13760218,0.46859682,0.5659209,0.59280014,0.5988567,0.69507784,0.8923344,0.7395468,0.7856465,0.9220872,0.27147776,0.55557954,0.4031903,0.37833023,0.53005373,0.62533414,1.0472094,0.6348655,0.4301237,0.10102795
0.38291496,-0.0017997939,0.85506594,0.7350597,0.64434415,1.0059685,0.9150641,0.7351395,-0.079948016,0.6080236,0.5966855,0.24744311,0.39784908,0.5100048,0.4998966,0.5906405,0.64820576,0.912903,0.7812239,0.7202196,0.93837136,0.273387,0.6132881,0.53819203,0.28252834,0.4529198,0.5522056,0.9740091,0.66425997,0.47744542,0.14759342
0.31863883,-0.052969992,0.93198967,0.70736265,0.76103646,1.2957842,1.1205121,0.58165,-0.07012721,0.6069582,0.7555746,0.06473974,0.55975926,0.5857123,0.623667,0.55443615,0.6764958,0.81712604,0.71714354,0.7048242,0.8409877,0.24201065,0.55368924,0.3564688,0.5053488,0.64094496,0.66455615,0.9680418,0.6130748,0.46179363,0.10714713
0.28326595,-0.0003645569,0.777893,0.6314219,0.59073824,0.9632635,0.88302726,0.5521006,-0.08180163,0.5427613,0.57122016,0.17245615,0.3967079,0.4511226,0.476418,0.5066938,0.5790901,0.7445361,0.6413337,0.60505086,0.7662971,0.2540778,0.5140979,0.41224575,0.32892668,0.47308066,0.53874004,0.83237916,0.5876633,0.42230818,0.09204003
0.39661634,0.00019278098,0.90391445,0.7866471,0.694399,1.2025639,1.0467778,0.7159425,0.06964994,0.623525,0.7234777,0.13727689,0.44872648,0.5461979,0.59593856,0.6244347,0.6845672,0.8815156,0.71593094,0.78393877,0.91417867,0.2667503,0.55284005,0.41719043,0.3643513,0.51411843,0.6072042,1.0689465,0.6180953,0.4191291,0.10430181
