ID,AFP,Output,Enquiry,Interface,Changed,Deleted,PDR_AFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,MI_N_effort_PDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,Effort
273,73,0,67,10,38,0,11.1,6.0,978,1,0,0,0,1,10855.8,65526,5868.0,812
274,64,28,17,0,17,0,8.8,12.0,680,1,0,0,0,1,5984.000000000001,11560,8160.0,564
275,1703,463,0,316,0,0,5.0,8.0,8549,0,0,1,0,1,42745.0,0,68392.0,8549
276,151,21,29,19,0,0,2.6,3.0,434,1,0,0,0,1,1128.4,12586,1302.0,391
277,66,14,6,0,22,0,27.5,2.0,2189,1,0,0,0,1,60197.5,13134,4378.0,1817
278,70,0,3,5,0,0,7.7,3.0,659,0,1,0,0,1,5074.3,1977,1977.0,540
279,754,130,204,0,512,0,9.9,8.0,8967,1,0,0,0,1,88773.3,1829268,71736.0,7443
280,325,49,31,12,142,0,26.7,6.0,10437,1,0,0,0,1,278667.9,323547,62622.0,8663
281,168,7,45,22,0,0,27.5,12.0,4622,0,1,0,0,1,127105.0,207990,55464.0,4622
282,226,50,43,5,0,0,4.0,7.0,915,0,0,0,1,1,3660.0,39345,6405.0,915
283,335,71,71,17,0,0,75.8,12.0,25401,0,0,0,1,1,1925395.8,1803471,304812.0,25401
284,76,51,3,0,12,0,7.5,5.0,686,1,0,0,0,1,5145.0,2058,3430.0,569
285,221,133,0,5,161,0,6.8,4.0,1822,1,0,0,0,1,12389.6,0,7288.0,1512
286,1010,224,111,75,77,0,5.0,11.0,5053,0,1,0,0,1,25265.0,560883,55583.0,5053
287,116,12,22,15,0,0,16.7,10.0,1939,1,0,0,0,1,32381.3,42658,19390.0,1939
288,39,0,3,0,31,0,2.9,1.0,114,0,1,0,0,1,330.6,342,114.0,114
289,170,12,23,0,41,0,9.0,8.0,1532,0,0,0,1,1,13788.0,35236,12256.0,1532
290,179,0,49,0,0,0,26.4,4.0,5690,1,0,0,0,1,150216.0,278810,22760.0,4723
291,166,0,38,0,164,0,17.9,13.0,3580,1,0,0,0,1,64081.99999999999,136040,46540.0,2971
292,354,34,174,25,0,0,16.5,10.0,5841,1,0,0,0,1,96376.5,1016334,58410.0,5841
293,615,0,74,0,0,0,1.5,8.0,941,0,1,0,0,1,1411.5,69634,7528.0,941
294,126,7,18,15,0,0,8.2,8.0,1035,0,1,0,0,1,8487.0,18630,8280.0,1035
295,1390,377,133,170,0,0,4.0,13.0,5597,0,0,1,0,1,22388.0,744401,72761.0,5597
296,129,59,10,0,44,0,23.2,8.0,3600,1,0,0,0,1,83520.0,36000,28800.0,2988
297,203,48,6,100,0,0,15.9,5.0,3219,1,0,0,0,1,51182.1,19314,16095.0,3219
298,758,312,132,58,0,0,6.1,15.0,4630,1,0,0,0,1,28243.0,611160,69450.0,4630
299,558,116,57,0,0,0,7.4,6.0,4112,1,0,0,0,1,30428.800000000003,234384,24672.0,4112
300,25,0,4,0,0,3,23.2,6.0,580,1,0,0,0,1,13456.0,2320,3480.0,580
301,850,348,205,74,446,0,12.9,5.0,13183,1,0,0,0,1,170060.7,2702515,65915.0,10942
302,235,10,123,0,82,184,4.0,9.0,1129,1,0,0,0,1,4516.0,138867,10161.0,937
303,58,0,19,0,30,0,43.4,8.0,3030,1,0,0,0,1,131502.0,57570,24240.0,2515
304,316,118,14,0,151,11,8.2,8.0,2600,0,1,0,0,1,21320.0,36400,20800.0,2600
305,7633,2455,135,1572,5193,565,3.3,19.0,25217,0,1,0,0,1,83216.09999999999,3404295,479123.0,25217
306,119,118,0,0,19,4,1.5,2.0,212,1,0,0,0,1,318.0,0,424.0,176
307,55,17,6,10,0,0,6.2,3.0,411,1,0,0,0,1,2548.2000000000003,2466,1233.0,341
308,1644,858,177,115,0,0,9.9,38.0,16357,1,0,0,0,1,161934.30000000002,2895189,621566.0,16357
309,1193,667,149,54,485,180,2.5,12.0,3622,1,0,0,0,1,9055.0,539678,43464.0,3006
310,605,231,91,0,0,0,2.8,8.0,2041,1,0,0,0,1,5714.799999999999,185731,16328.0,1694
311,389,94,77,10,166,0,2.9,6.0,1134,0,1,0,0,1,3288.6,87318,6804.0,1134
312,132,0,27,7,0,0,9.0,8.0,1429,1,0,0,0,1,12861.0,38583,11432.0,1186
313,132,50,22,0,27,60,10.5,9.0,1666,1,0,0,0,1,17493.0,36652,14994.0,1383
314,286,36,44,55,0,0,6.0,6.0,1727,1,0,0,0,1,10362.0,75988,10362.0,1727
315,305,87,39,10,0,0,14.8,7.0,4504,0,0,1,0,1,66659.2,175656,31528.0,4504
316,268,105,0,0,0,0,17.9,8.0,5517,0,1,0,0,1,98754.3,0,44136.0,4800
317,110,15,0,10,0,0,23.2,24.0,2553,0,1,0,0,1,59229.6,0,61272.0,2553
318,3963,616,952,42,0,0,4.3,11.0,16921,0,1,0,0,1,72760.3,16108792,186131.0,16921
319,397,252,16,0,0,0,18.8,7.0,8987,1,0,0,0,1,168955.6,143792,62909.0,7459
320,254,39,3,0,100,30,15.3,11.0,3877,0,1,0,0,1,59318.100000000006,11631,42647.0,3877
321,134,0,22,0,76,0,15.6,8.0,2516,1,0,0,0,1,39249.6,55352,20128.0,2088
322,266,70,26,5,0,0,17.7,8.0,5657,1,0,0,0,1,100128.9,147082,45256.0,4695
323,237,11,44,0,30,0,13.5,9.0,3857,1,0,0,0,1,52069.5,169708,34713.0,3201
324,1243,15,245,10,0,0,9.2,9.0,13843,1,0,0,0,1,127355.6,3391535,124587.0,11490
325,666,233,124,5,0,0,1.1,13.0,752,1,0,0,0,1,827.2,93248,9776.0,752
326,1810,423,377,10,0,0,16.2,35.0,29399,0,0,1,0,1,476263.8,11083423,1028965.0,29399
327,88,7,15,0,76,0,26.1,6.0,2770,1,0,0,0,1,72297.0,41550,16620.0,2299
328,62,8,9,0,0,0,14.2,5.0,949,1,0,0,0,1,13475.8,8541,4745.0,883
329,305,102,19,21,123,0,28.5,10.0,10484,1,0,0,0,1,298794.0,199196,104840.0,8702
330,349,93,97,0,63,0,10.6,8.0,3703,1,0,0,0,1,39251.8,359191,29624.0,3703
331,156,133,0,0,0,0,4.5,4.0,849,1,0,0,0,1,3820.5,0,3396.0,705
332,100,76,3,0,70,0,14.3,15.0,1434,1,0,0,0,1,20506.2,4302,21510.0,1434
333,222,5,93,0,144,0,11.0,4.0,2952,1,0,0,0,1,32472.0,274536,11808.0,2450
334,506,161,43,80,0,0,6.9,9.0,3500,1,0,0,0,1,24150.0,150500,31500.0,3500
335,123,0,47,25,0,0,15.4,3.0,2179,0,1,0,0,1,33556.6,102413,6537.0,1896
336,252,109,143,0,143,0,27.1,11.0,6821,0,1,0,0,1,184849.1,975403,75031.0,6821
337,258,40,19,0,255,0,5.4,4.0,1678,1,0,0,0,1,9061.2,31882,6712.0,1393
338,166,88,6,0,120,4,15.7,7.0,3137,1,0,0,0,1,49250.9,18822,21959.0,2604
339,181,39,38,5,0,0,20.1,10.0,4088,0,1,0,0,1,82168.8,155344,40880.0,3638
340,284,112,26,0,27,18,11.4,4.0,3234,1,0,0,0,1,36867.6,84084,12936.0,3234
341,52,60,0,0,55,5,4.8,3.0,304,1,0,0,0,1,1459.2,0,912.0,252
342,102,0,18,7,97,0,10.1,3.0,1239,1,0,0,0,1,12513.9,22302,3717.0,1028
343,58,29,3,0,36,0,11.9,5.0,833,1,0,0,0,1,9912.7,2499,4165.0,691
344,1196,108,56,5,0,0,6.5,15.0,7824,0,0,0,1,1,50856.0,438144,117360.0,7824
345,38,0,8,0,0,6,6.5,4.0,247,1,0,0,0,1,1605.5,1976,988.0,247
346,84,0,21,0,20,0,32.6,10.0,3299,1,0,0,0,1,107547.4,69279,32990.0,2738
347,73,14,8,0,44,0,15.4,6.0,1351,1,0,0,0,1,20805.4,10808,8106.0,1121
348,449,12,12,0,428,0,35.7,8.0,19328,1,0,0,0,1,690009.6000000001,231936,154624.0,16042
349,551,116,52,5,231,21,4.4,13.0,2934,1,0,0,0,1,12909.6,152568,38142.0,2435
350,194,47,28,35,0,0,7.4,8.0,1440,0,1,0,0,1,10656.0,40320,11520.0,1440
351,185,14,50,10,0,0,34.7,16.0,6416,1,0,0,0,1,222635.2,320800,102656.0,6416
352,134,0,77,0,0,0,9.1,5.0,1461,1,0,0,0,1,13295.1,112497,7305.0,1213
353,1241,45,319,0,0,0,8.2,15.0,10222,1,0,0,0,1,83820.4,3260818,153330.0,10222
354,99,0,3,0,93,0,2.4,3.0,241,1,0,0,0,1,578.4,723,723.0,241
355,1285,67,133,7,0,0,0.9,16.5,1200,1,0,0,0,1,1080.0,159600,19800.0,1200
356,466,212,12,7,0,0,3.7,10.0,2058,1,0,0,0,1,7614.6,24696,20580.0,1708
357,77,0,20,0,65,0,27.4,4.0,2540,1,0,0,0,1,69596.0,50800,10160.0,2108
358,81,22,0,21,10,0,5.6,1.0,547,1,0,0,0,1,3063.2,0,547.0,454
359,694,164,168,60,0,0,5.9,8.0,4086,0,0,0,1,1,24107.4,686448,32688.0,4086
360,62,7,6,17,51,0,32.7,5.0,2442,1,0,0,0,1,79853.40000000001,14652,12210.0,2027
361,56,42,0,15,0,0,5.2,3.0,293,1,0,0,0,1,1523.6,0,879.0,293
362,753,13,0,7,0,0,5.7,12.0,4301,1,0,0,0,1,24515.7,0,51612.0,4301
363,421,22,217,5,0,0,39.9,15.5,16788,1,0,0,0,1,669841.2,3642996,260214.0,16788
364,59,11,3,0,0,0,9.6,3.0,682,1,0,0,0,1,6547.2,2046,2046.0,566
365,409,201,39,60,0,0,6.5,11.0,2672,0,1,0,0,1,17368.0,104208,29392.0,2672
366,115,90,4,0,21,0,16.3,12.0,1869,0,1,0,0,1,30464.7,7476,22428.0,1869
367,93,20,4,0,70,0,8.6,3.0,967,1,0,0,0,1,8316.199999999999,3868,2901.0,803
368,71,15,12,5,69,0,56.6,7.0,4842,1,0,0,0,1,274057.2,58104,33894.0,4019
369,971,42,249,10,0,0,5.0,14.0,5864,1,0,0,0,1,29320.0,1460136,82096.0,4867
370,74,7,42,10,0,0,42.3,17.0,3132,1,0,0,0,1,132483.59999999998,131544,53244.0,3132
371,81,4,25,10,30,23,1.1,1.0,107,1,0,0,0,1,117.7,2675,107.0,89
372,106,33,19,55,0,0,10.6,7.0,1357,1,0,0,0,1,14384.2,25783,9499.0,1126
373,1168,240,176,10,0,0,1.3,8.0,1538,0,0,1,0,1,1999.4,270688,12304.0,1538
374,1093,119,235,47,0,0,6.6,11.0,7263,1,0,0,0,1,47935.8,1706805,79893.0,7263
375,67,18,31,0,59,0,57.5,2.0,4642,1,0,0,0,1,266915.0,143902,9284.0,3853
376,1256,121,450,50,0,0,23.0,28.0,51527,1,0,0,0,1,1185121.0,23187150,1442756.0,28855
377,72,5,0,0,66,0,17.3,15.0,1504,1,0,0,0,1,26019.2,0,22560.0,1248
378,777,159,38,45,0,0,19.4,13.0,17286,0,1,0,0,1,335348.4,656868,224718.0,15039
379,131,33,18,12,0,0,37.8,13.0,5960,1,0,0,0,1,225288.0,107280,77480.0,4947
380,134,0,0,0,0,0,15.1,8.0,2433,1,0,0,0,1,36738.3,0,19464.0,2019
381,826,295,72,0,0,0,6.5,42.0,5400,1,0,0,0,1,35100.0,388800,226800.0,5400
382,3180,538,295,0,0,0,10.4,36.0,33028,0,0,0,1,1,343491.2,9743260,1189008.0,33028
383,324,108,29,5,0,0,15.7,13.0,5078,1,0,0,0,1,79724.59999999999,147262,66014.0,5078
384,220,45,30,0,165,0,3.2,3.0,701,1,0,0,0,1,2243.2000000000003,21030,2103.0,701
385,258,89,6,49,0,0,2.9,12.0,736,1,0,0,0,1,2134.4,4416,8832.0,736
386,139,19,6,60,0,0,7.0,7.0,976,0,1,0,0,1,6832.0,5856,6832.0,976
387,274,123,57,30,0,0,4.3,4.0,1167,0,1,0,0,1,5018.099999999999,66519,4668.0,1167
388,231,86,0,130,0,0,16.3,12.0,3762,0,0,0,1,1,61320.600000000006,0,45144.0,3762
389,126,15,6,40,118,0,4.9,5.0,619,0,1,0,0,1,3033.1000000000004,3714,3095.0,619
390,93,70,0,10,95,0,11.8,8.0,1327,1,0,0,0,1,15658.6,0,10616.0,1101
391,1825,569,192,60,0,0,0.7,15.0,1210,1,0,0,0,1,847.0,232320,18150.0,1210
392,500,31,130,0,227,53,11.8,8.0,7080,1,0,0,0,1,83544.0,920400,56640.0,5876
393,373,96,21,50,12,0,6.4,10.0,2395,0,1,0,0,1,15328.0,50295,23950.0,2395
394,330,26,64,0,0,0,3.2,10.0,1050,1,0,0,0,1,3360.0,67200,10500.0,1050
395,57,28,0,0,55,0,30.5,4.0,2098,1,0,0,0,1,63989.0,0,8392.0,1741
396,127,0,20,0,98,14,12.4,4.0,1902,1,0,0,0,1,23584.8,38040,7608.0,1579
397,1362,291,171,0,0,0,2.3,11.0,3193,0,0,1,0,1,7343.9,546003,35123.0,3193
398,1463,119,223,0,0,0,24.6,23.0,36046,0,0,0,1,1,886731.6000000001,8038258,829058.0,36046
399,148,49,36,15,0,0,23.2,3.0,4141,1,0,0,0,1,96071.2,149076,12423.0,3437
400,474,24,343,15,433,0,3.9,6.0,1829,1,0,0,0,1,7133.099999999999,627347,10974.0,1829
401,77,18,21,0,59,0,5.3,10.0,492,1,0,0,0,1,2607.6,10332,4920.0,408
402,213,67,41,0,161,0,3.8,2.5,801,1,0,0,0,1,3043.8,32841,2002.5,801
403,175,53,0,0,116,0,3.4,7.0,597,0,1,0,0,1,2029.8,0,4179.0,597
404,360,98,54,0,0,0,2.1,18.0,763,1,0,0,0,1,1602.3,41202,13734.0,763
405,331,0,12,284,96,128,3.7,5.0,1238,0,1,0,0,1,4580.6,14856,6190.0,1238
406,285,187,15,25,0,0,4.4,7.0,1249,0,1,0,0,1,5495.6,18735,8743.0,1249
407,187,32,10,5,159,0,73.5,3.0,15807,0,1,0,0,1,1161814.5,158070,47421.0,13752
408,502,32,89,120,0,0,18.5,14.0,9296,1,0,0,0,1,171976.0,827344,130144.0,9296
409,303,266,0,25,291,0,1.1,1.0,396,1,0,0,0,1,435.6,0,396.0,329
410,174,83,0,5,35,60,17.7,17.0,3088,0,1,0,0,1,54657.6,0,52496.0,3088
411,44,0,16,5,3,0,8.6,2.0,380,0,0,0,1,1,3268.0,6080,760.0,380
412,387,221,37,0,362,0,6.0,7.0,2811,1,0,0,0,1,16866.0,104007,19677.0,2333
413,406,374,27,0,398,0,5.2,19.0,2109,0,1,0,0,1,10966.8,56943,40071.0,2109
414,496,109,67,60,0,0,20.3,14.0,11586,0,1,0,0,1,235195.8,776262,162204.0,10080
415,116,38,4,0,73,0,4.8,2.0,553,1,0,0,0,1,2654.4,2212,1106.0,553
416,53,17,0,5,0,0,6.7,16.0,354,0,1,0,0,1,2371.8,0,5664.0,354
417,209,145,10,0,15,0,0.9,2.5,190,1,0,0,0,1,171.0,1900,475.0,190
418,903,134,158,100,303,186,6.1,11.0,6605,1,0,0,0,1,40290.5,1043590,72655.0,5482
419,469,170,15,96,0,0,6.8,11.0,3845,1,0,0,0,1,26146.0,57675,42295.0,3191
420,1894,1241,143,10,696,75,2.1,12.0,3986,0,1,0,0,1,8370.6,569998,47832.0,3986
421,215,0,94,0,133,0,2.6,7.0,560,1,0,0,0,1,1456.0,52640,3920.0,560
422,82,9,20,0,52,0,1.0,2.0,96,1,0,0,0,1,96.0,1920,192.0,80
423,1694,469,385,85,0,0,4.6,16.0,7816,1,0,0,0,1,35953.6,3009160,125056.0,7816
424,81,22,20,0,4,8,24.7,5.0,2412,1,0,0,0,1,59576.4,48240,12060.0,2002
425,297,7,132,0,264,12,5.2,6.0,1557,1,0,0,0,1,8096.400000000001,205524,9342.0,1557
426,280,91,0,0,0,0,5.1,7.0,1417,0,0,0,1,1,7226.7,0,9919.0,1417
427,56,5,16,0,21,0,22.3,5.0,1501,1,0,0,0,1,33472.3,24016,7505.0,1246
428,492,97,157,75,244,0,8.5,11.0,4158,1,0,0,0,1,35343.0,652806,45738.0,4158
429,426,122,54,20,352,27,1.5,2.0,778,1,0,0,0,1,1167.0,42012,1556.0,646
430,499,42,60,0,299,0,4.6,10.0,2310,1,0,0,0,1,10626.0,138600,23100.0,2310
431,60,32,12,0,0,0,16.5,5.0,1102,1,0,0,0,1,18183.0,13224,5510.0,992
432,362,68,41,15,0,0,19.6,6.0,8543,1,0,0,0,1,167442.80000000002,350263,51258.0,7091
433,363,23,115,0,267,0,9.5,5.0,4134,1,0,0,0,1,39273.0,475410,20670.0,3431
434,53,0,24,0,48,0,19.0,3.0,1213,1,0,0,0,1,23047.0,29112,3639.0,1007
435,17518,1221,0,0,0,0,3.1,14.0,54620,1,0,0,0,1,169322.0,0,764680.0,54620
436,199,92,13,0,100,77,4.4,2.0,1049,1,0,0,0,1,4615.6,13637,2098.0,871
437,2171,319,323,0,984,70,9.1,8.0,19699,1,0,0,0,1,179260.9,6362777,157592.0,19699
438,220,19,64,0,200,0,8.8,4.0,2325,1,0,0,0,1,20460.0,148800,9300.0,1930
439,1355,428,58,10,0,0,5.5,26.0,7505,1,0,0,0,1,41277.5,435290,195130.0,7505
440,374,4,88,10,0,0,0.8,2.0,363,1,0,0,0,1,290.40000000000003,31944,726.0,300
441,62,0,0,5,0,0,5.6,3.0,420,1,0,0,0,1,2352.0,0,1260.0,349
442,311,217,3,57,0,0,6.6,6.0,2455,1,0,0,0,1,16203.0,7365,14730.0,2038
443,132,15,13,45,0,0,4.6,6.0,724,1,0,0,0,1,3330.4,9412,4344.0,601
444,135,17,0,0,147,0,4.9,15.0,667,0,1,0,0,1,3268.3,0,10005.0,667
445,79,34,0,10,7,0,45.4,5.0,4319,1,0,0,0,1,196082.6,0,21595.0,3585
446,155,28,10,0,128,0,12.4,4.0,2308,1,0,0,0,1,28619.2,23080,9232.0,1916
447,965,234,148,0,0,0,3.8,30.0,3930,1,0,0,0,1,14934.0,581640,117900.0,3655
448,296,166,48,50,0,0,18.4,10.0,5432,0,1,0,0,1,99948.8,260736,54320.0,5432
449,56,19,10,0,0,0,3.0,3.0,170,0,1,0,0,1,510.0,1700,510.0,170
450,206,23,31,0,104,0,8.8,8.0,2196,1,0,0,0,1,19324.800000000003,68076,17568.0,1823
451,651,385,16,27,0,0,5.5,4.0,4352,1,0,0,0,1,23936.0,69632,17408.0,3612
452,2323,332,0,240,1552,135,1.7,6.0,3981,0,1,0,0,1,6767.7,0,23886.0,3981
453,146,0,50,0,93,0,13.6,6.0,2390,1,0,0,0,1,32504.0,119500,14340.0,1984
454,284,83,75,5,183,0,12.8,5.0,4393,1,0,0,0,1,56230.4,329475,21965.0,3646
455,249,26,80,0,0,0,15.3,9.0,3800,0,1,0,0,1,58140.0,304000,34200.0,3800
456,32,7,0,30,0,0,15.6,3.0,498,1,0,0,0,1,7768.8,0,1494.0,498
457,1908,1216,155,10,0,0,14.2,48.0,27000,0,0,1,0,1,383400.0,4185000,1296000.0,27000
458,253,149,0,24,177,0,6.7,7.0,1694,1,0,0,0,1,11349.8,0,11858.0,1694
459,184,21,43,15,0,0,16.0,4.0,3393,0,1,0,0,1,54288.0,145899,13572.0,2952
460,76,12,0,0,72,0,4.9,1.0,451,1,0,0,0,1,2209.9,0,451.0,374
461,276,5,75,0,53,14,1.1,4.0,300,1,0,0,0,1,330.0,22500,1200.0,300
462,3471,257,534,42,0,0,2.2,17.0,7575,0,0,0,1,1,16665.0,4045050,128775.0,7575
463,380,103,77,20,0,0,8.7,9.0,4002,1,0,0,0,1,34817.399999999994,308154,36018.0,3322
464,155,0,69,47,0,0,33.5,8.0,5196,1,0,0,0,1,174066.0,358524,41568.0,5196
465,327,142,21,100,0,0,7.8,16.0,2566,0,1,0,0,1,20014.8,53886,41056.0,2566
466,193,80,50,0,182,3,8.7,5.0,2031,1,0,0,0,1,17669.699999999997,101550,10155.0,1686
467,1108,20,314,30,0,0,22.6,6.0,26940,1,0,0,0,1,608844.0,8459160,161640.0,25054
468,363,10,92,5,352,0,0.3,10.0,141,1,0,0,0,1,42.3,12972,1410.0,117
469,249,104,6,0,0,0,2.0,3.0,500,1,0,0,0,1,1000.0,3000,1500.0,500
470,769,195,235,0,557,12,16.3,8.0,12551,1,0,0,0,1,204581.3,2949485,100408.0,12551
471,137,42,30,0,36,0,2.9,3.0,399,1,0,0,0,1,1157.1,11970,1197.0,399
472,579,81,109,0,0,0,1.4,7.0,784,1,0,0,0,1,1097.6,85456,5488.0,784
473,133,0,41,20,0,0,15.9,6.0,2428,0,1,0,0,1,38605.2,99548,14568.0,2112
474,78,34,6,0,46,0,7.7,3.0,690,0,1,0,0,1,5313.0,4140,2070.0,600
475,101,31,3,0,28,3,4.5,1.5,450,1,0,0,0,1,2025.0,1350,675.0,450
476,1222,333,173,5,0,0,4.7,20.0,5800,1,0,0,0,1,27260.0,1003400,116000.0,5800
477,1093,277,126,5,253,0,2.3,7.0,2565,0,1,0,0,1,5899.499999999999,323190,17955.0,2565
478,222,57,0,25,0,0,10.7,4.0,2385,0,1,0,0,1,25519.5,0,9540.0,2385
479,2067,658,45,5,557,0,5.0,21.0,10398,0,1,0,0,1,51990.0,467910,218358.0,10398
480,175,31,22,0,15,0,19.6,10.0,4137,1,0,0,0,1,81085.20000000001,91014,41370.0,3434
481,230,12,41,0,0,0,1.7,3.0,1379,1,0,0,0,1,2344.3,56539,4137.0,400
482,104,5,40,10,0,0,3.3,2.0,512,0,0,0,1,1,1689.6,20480,1024.0,338
483,177,79,6,60,0,0,16.0,17.0,2835,0,1,0,0,1,45360.0,17010,48195.0,2835
484,62,0,12,0,33,0,9.6,2.0,716,1,0,0,0,1,6873.599999999999,8592,1432.0,594
485,487,238,53,12,428,0,2.1,6.0,1017,1,0,0,0,1,2135.7000000000003,53901,6102.0,1017
486,177,12,27,60,0,0,4.5,8.0,951,1,0,0,0,1,4279.5,25677,7608.0,789
487,105,66,10,15,0,0,7.4,3.0,774,1,0,0,0,1,5727.6,7740,2322.0,774
488,140,68,3,0,0,0,4.6,1.5,640,0,0,0,1,1,2944.0,1920,960.0,640
489,230,49,37,0,0,0,2.2,4.0,500,1,0,0,0,1,1100.0,18500,2000.0,500
490,236,84,52,0,0,0,2.5,10.0,668,1,0,0,0,1,1670.0,34736,6680.0,601
491,846,56,112,5,0,0,19.1,13.0,16179,1,0,0,0,1,309018.9,1812048,210327.0,16179
492,139,21,30,0,0,0,17.6,6.0,2446,0,1,0,0,1,43049.600000000006,73380,14676.0,2446
493,51,27,0,7,39,0,6.6,3.0,338,1,0,0,0,1,2230.8,0,1014.0,338
494,195,32,12,0,0,0,9.2,9.0,2152,1,0,0,0,1,19798.4,25824,19368.0,1786
495,51,0,16,0,55,0,17.6,3.0,1083,1,0,0,0,1,19060.800000000003,17328,3249.0,899
496,1106,267,108,25,0,0,15.0,20.0,19034,0,1,0,0,1,285510.0,2055672,380680.0,16560
497,99,32,3,5,0,0,5.3,4.0,634,1,0,0,0,1,3360.2,1902,2536.0,526
498,56,0,9,0,0,0,7.9,6.0,440,0,1,0,0,1,3476.0,3960,2640.0,440
499,213,91,28,0,206,0,10.3,7.0,2185,1,0,0,0,1,22505.5,61180,15295.0,2185
