size_D,duration_D,app,t01,t07,t08,t10,t11,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_duration_D_t07,effort_D
0.0565096633824807,0.1253803292961867,0.1450580934915302,0.1786366099636785,0.093385431680593,0.0912713187022024,0.103087869246467,0.1108892913391461,0.1043610828811898,0.2146040174173065,0.0874684427256559,0.2223421687507218,0.3651320019521529,0.4174953111258206,0.1086390988049846,0.0763508446111294
0.0797258586726554,0.0403641858649035,0.2847018092564924,0.0734470104114641,0.0792300759086288,0.0365597743831747,0.0964094751811502,0.2020520858149147,0.1344849032780618,0.1249384892376033,0.0589968520007845,0.2770842157611312,0.3463792183653539,0.3980262424915688,0.0631051394786728,0.0955465929895012
0.0598455315323132,0.1461710737909504,0.1375766058974224,0.2357008331046342,0.1711107989990555,0.1647191551446137,0.0862311545008758,0.0568142263059963,0.1144512718731953,0.199925491433228,0.0630494130645296,0.1621640303339588,0.2996356577652911,0.3384538958394889,0.1096696227962074,0.0879490182459033
0.0580929926587532,0.0572438455517169,0.2018511666437878,0.0729456999343176,0.0816539434270939,0.0457011381760951,0.0451030367199429,0.166650663160885,0.1349094964585655,0.1130781275973753,0.0441870589095431,0.2451661122602002,0.317376042496705,0.3665052898728702,0.0355384605153069,0.0509267264718215
0.2243489149662993,0.2938539736241439,0.2189088734703184,0.2412953861457183,0.1796456239092573,0.1630554195862173,0.1780873470973267,0.2434365695426063,0.1390866555426305,0.3626198578554294,0.2696089262382903,0.349063036132934,0.4975043887240152,0.5367798118994834,0.2716203225999638,0.2418394087121549
0.0632085748564937,0.1515388705355567,0.12989850302404,0.2457412842417602,0.1928619189495777,0.1869539011334138,0.0852207071135467,0.0463917202740002,0.1459467830082497,0.1967368220672074,0.0460261647361299,0.1473201897512939,0.2642689671666405,0.3193427299746942,0.105073106730846,0.1018699071334523
0.0488628630174349,0.0619969487644967,0.1865360254839717,0.0787451220054951,0.0806412465093133,0.0433992540528989,0.0475743082163257,0.1467800535870204,0.1303084377470522,0.1268916244478931,0.0428696801374262,0.2274220913150295,0.3199325858556736,0.3657696068090528,0.0348569233993155,0.0384488037761459
0.2049667869808186,0.1374751718141665,0.3050617335965826,0.1093915934501484,0.1615508683261827,0.1119916869464216,0.1202804075860668,0.3228311661638924,0.2627664460918271,0.1835749151129452,0.1518368998675043,0.4242028273664378,0.3703777772663184,0.4660232239339084,0.1573369941565024,0.1855211420596031
0.0321346333541296,0.1072762443390542,0.1097179776086187,0.1709333229154733,0.1000649738204735,0.092839442629785,0.0886498132553136,0.072230238991387,0.0940378138257064,0.1897748035212179,0.0593218055141942,0.1818235144553122,0.3263659081246093,0.3741454447388448,0.077474358311149,0.0446561058526051
0.0469292388138997,0.0868254761105506,0.1635058352598993,0.114865613780545,0.0811969507597633,0.0504774000545215,0.0441019382886494,0.0977876248307855,0.1116372127168001,0.1600526591842925,0.0399135597515467,0.1901755989435622,0.3130257623088382,0.3687637861620722,0.0470772172656762,0.0318729813377515
0.1118811477167589,0.1135693096611634,0.2020935617750822,0.1492981864041471,0.1469337109732528,0.1321450878709325,0.0107421636070147,0.1680503888693116,0.1591121215161916,0.1423196171598734,0.0282358739283413,0.230552477606243,0.2602921825056982,0.344430195816836,0.0815251099051761,0.0939760961894309
0.1003960767223893,0.1740627549094077,0.1666570780767716,0.2506678500575305,0.2300155662443535,0.1874841180445221,0.1131288327345312,0.1075861670400861,0.1362476932078601,0.2134763322132247,0.0776776231845026,0.2056675590950185,0.3203328172367735,0.3663109528024116,0.1247565613408946,0.1377321572516283
0.0492709815017726,0.1539586271131064,0.1093346020203869,0.1956287164070234,0.1409784865298512,0.1391392001346616,0.0667496990360771,0.0594389823904437,0.0728586084734594,0.1988876289272726,0.0550814992277774,0.1509932931378186,0.3045862938543501,0.3494696562923218,0.0940892301118082,0.0761179512670054
0.074405716051252,0.1159209007482003,0.1676127316587015,0.1113108291706621,0.0476614882673569,0.047113574553635,0.0852697607164539,0.1304932354112619,0.0672586206725953,0.2057132772246188,0.0994442911796805,0.23045524622777,0.3804036567726151,0.4339359403514762,0.0976163459689341,0.0741694639802406
0.0280928087890816,0.0738565607571658,0.1746126786103114,0.1168118934216979,0.0702263308638094,0.0377914372213549,0.0748284118468038,0.1065349004385866,0.1341209081398502,0.1567684578014603,0.0432006258461663,0.2008786836097415,0.3327006950556859,0.3756732998245261,0.0332636530940054,0.0178075058920222
0.0902697561955185,0.0449878531209339,0.352876338552504,0.0198203232447475,0.1092219476776095,0.0465074041357371,0.1131003454140884,0.2835793254249197,0.2345310966857623,0.0938043761943386,0.0157591460500742,0.3397915101761721,0.3010222785246165,0.4152988546853509,0.026771115687626,0.0700914142997959
0.0544049816038032,0.1648522132367531,0.1409282706913905,0.2962957947466774,0.2417648557443822,0.2366803688372576,0.1110861426733098,0.0306872386922793,0.1759469197769122,0.1881397117429215,0.0399480545890114,0.130422199496164,0.2540074496614547,0.2925765556924522,0.1034732443920153,0.1093401761691203
0.0336099342999529,0.1253647837277832,0.1504253583586532,0.2228266386959954,0.1528387262738886,0.1253439227402113,0.1095113692824846,0.0482832591447456,0.1463078374815065,0.2010277627290327,0.0528283450225522,0.1652696527731425,0.3129302525608174,0.3655141786390353,0.0892974249939772,0.0704956147851818
0.0488402912879218,0.1938391012403037,0.1435742108478327,0.3554231962871853,0.3086254527532623,0.3150035997462848,0.144361876207603,0.022724405395953,0.2187544292031998,0.1958999929737787,0.0438274877864795,0.1045378053348929,0.2215543020090799,0.2606919392429376,0.1377845720783365,0.1291110857061608
0.0460723669571701,0.0807615459893886,0.172044749231692,0.0557462276096355,0.0332938401098454,0.0181684894914813,0.0698629653325649,0.1212314999043847,0.1029304586280482,0.1635334248126997,0.0640714384491978,0.2160517654481728,0.3364732265025423,0.4043347067837765,0.0472059908126818,0.0367976917792655
0.0519034630805941,0.0810728518096482,0.1934707545499141,0.0757777892406751,0.060335358271724,0.0245104325917119,0.0443906618989832,0.1419865495885658,0.1365297103749257,0.153106830511791,0.055937388954162,0.2295465559358326,0.3382801629085878,0.4006910217957795,0.0464710798547636,0.0425399280640084
0.0439703375217084,0.0463651531123286,0.2053112427431258,0.029130898643083,0.0605730421102563,0.0160418179248711,0.0717736333580981,0.1478270611341001,0.1218011125275313,0.1253737327647348,0.0322808733036341,0.2377183984046892,0.3193809431281526,0.3831521934160459,0.0249816089062646,0.0383212914031058
0.0467157808718596,0.1308191814126116,0.1817984507761177,0.2382630239239778,0.1634090490869251,0.1264788823842326,0.1015564306822507,0.0617011401541611,0.1533600144118475,0.2034172661004225,0.0522900947393581,0.1687994463339296,0.3140756767123117,0.3627070735436747,0.0798904881020759,0.0746901567255804
0.0674885781923412,0.1020043659106042,0.1728082507880643,0.0764274238141704,0.0455682785385016,0.0892245375918858,0.0413025440100684,0.1224989161641588,0.0868483226377742,0.14802482967816,0.0431891864644806,0.2098430418584905,0.2850103096679427,0.3637546811884168,0.089081889694472,0.0772180539625457
0.0562567420383478,0.0757119143810148,0.2108528397803265,0.043647202139423,0.070060382013,0.0408266256127917,0.0465273885339458,0.177951331873361,0.1328270525492296,0.1204666712510903,0.040143739356434,0.2479384476677695,0.3201520588461919,0.383631833448834,0.0434570480599127,0.0508029887762366
0.0871886573676737,0.1635136584154973,0.1331489852593717,0.1718927260783301,0.1188951868585081,0.1105456983077656,0.0596954428385931,0.0954738785205751,0.0655291767736997,0.216361797598489,0.0799431180686,0.2025790697049415,0.3377787626314697,0.3893458001806797,0.1021797521233768,0.0981176589209718
0.0410402943836972,0.1211676795609988,0.1496407740629543,0.2106673945809724,0.1376397389951184,0.1067233862504717,0.1107497223374265,0.0768819309450395,0.1384424372279231,0.1978026727654616,0.0497091097549236,0.1839812550664933,0.3222069140849625,0.3703868068266565,0.0733285411035466,0.054031687402147
0.0270488745490024,0.0827293849213624,0.1720290980002322,0.1193085299682543,0.0655000391301642,0.0472638009590149,0.1023562210837713,0.0941531658581861,0.1043638016091669,0.1677814766653116,0.0577218184351376,0.1951579576762871,0.3330855871672138,0.3863004084950241,0.0494805299795292,0.0386675770305296
0.2196041493249018,0.1791030566854623,0.2388396954251788,0.188378862315774,0.1815502989391386,0.1360871490863041,0.1031109006411991,0.2575689730927197,0.178810433889843,0.2362583581361395,0.1770391849881035,0.3837998901811436,0.3906484080364611,0.4769746047123768,0.2038476863474037,0.1803707192787086
0.0846063021881656,0.1988747111113648,0.2359543643780571,0.3736955592299911,0.3422760325665078,0.2953066719762792,0.154784626622161,0.0378467338723106,0.2688479076711101,0.2100701393716351,0.0512941667403196,0.1318094264758806,0.2531965032893283,0.2895180544247392,0.1420782073304496,0.1614398912581679
0.1780378226823792,0.3157705677109502,0.3747198669974266,0.6066171344921686,0.6294632364995282,0.5612825210374291,0.2668504631640476,0.0627407516962169,0.5573756422151022,0.2262915088760893,0.0581782211452059,0.1268798993394458,0.155946269998104,0.2063649070425174,0.2320752711254851,0.2837242570036739
0.1843560177186839,0.1872437319121171,0.2797649466226356,0.2038155894692452,0.1643281885656238,0.1570533187594096,0.1037169275352187,0.2461080940672191,0.204115503142179,0.2304832217357975,0.1490893329312876,0.3245405974947695,0.3856142909792157,0.4442191576307251,0.1843803042112945,0.1883132241697423
0.0471652891102057,0.1181694110977412,0.1031943520117274,0.1192207982492269,0.1051337681502149,0.0972444997562369,0.0265789470319124,0.0829489416158022,0.0690100270849113,0.163535979909025,0.0308817846623333,0.1680340979974263,0.2923992650759873,0.3439417278704907,0.0640949451724119,0.056443955509913
0.0717004992190488,0.1213117542613281,0.1766262493288788,0.1247489143726574,0.0699874654620686,0.053159251387887,0.0789129323767845,0.1303844054556574,0.128752437596246,0.2064324888709304,0.0969317857019566,0.2364433682136517,0.3660252461337936,0.4266853196865491,0.0857283334708911,0.0587653213610857
0.058181505848061,0.0782230800633731,0.2132238687089286,0.1226204520600068,0.0768542440401137,0.0660913484436428,0.0459332822692786,0.1082198381193754,0.125485525284184,0.1449135078748283,0.0353646493914334,0.1877093150717361,0.3018049703612866,0.3482069441806442,0.0515481614387345,0.055878708198152
0.0768574959205012,0.1293353145567893,0.1577376004329077,0.1070431617236075,0.0484561746171485,0.0419379702156624,0.0803127893576485,0.1278661574893594,0.0984320735108534,0.2094403709769611,0.1046834325944409,0.2354186317053324,0.3717600733158104,0.4306758854082415,0.0874969303808718,0.0605288129822256
0.0637961163157274,0.0404498774890251,0.2193345471747581,0.0575869317922979,0.0757646482657727,0.0330017038538392,0.0514162176539263,0.1757990450106116,0.1360191351103031,0.1029387300392791,0.0402889133224901,0.2623337175249232,0.3162966215286728,0.3735225234581587,0.0362223956160025,0.0567697083507924
0.0398228935973435,0.06863123599136,0.1892545581741252,0.0841943487620742,0.0711176476895054,0.0310971321486021,0.0566095911479878,0.1286690121835703,0.1349563991398573,0.14034783464123,0.0409598011209988,0.2103952821735374,0.3283152120711852,0.3764986929731783,0.0324137532932001,0.0283526144181932
0.1284629952592252,0.1274775610027754,0.2749613449400301,0.0901756513380383,0.0850756629560314,0.0537653153118,0.1226954787851869,0.2205665058969484,0.1462220680869911,0.2067663457842909,0.1292987629577905,0.3204554962369711,0.3764612253886073,0.4587643462445575,0.11852725842227,0.1157471957611186
0.0902754403774024,0.1097082663036402,0.220385434520994,0.1167309843089359,0.1315224993825359,0.176786753998612,0.0392367941378351,0.2079175835778031,0.1565177429782445,0.0768278228115843,0.0419448944743377,0.2225333850695822,0.2457869102976774,0.309393291299944,0.057442295557614,0.085044224631651
0.0510669726046254,0.1545297648189307,0.1495273357942595,0.2496872713696333,0.2059693448531045,0.2040926104306432,0.1112234004085408,0.0177518199800521,0.1581167526658584,0.1894459222908392,0.0502905828998324,0.1276448482859716,0.2640419125424414,0.3093164783906352,0.1143698182811146,0.0987464618325282
0.0494539106846521,0.0792160200281197,0.1687538125421633,0.1037269377321003,0.069875270443651,0.0437244367637137,0.0516118495318204,0.1150276243257682,0.1010066996577833,0.1590261158529543,0.0492402070939538,0.2020631616060926,0.3295341986716483,0.3774685076574232,0.0480413018115318,0.0404930377928244
0.0547789042479246,0.1210656783768642,0.0847140609874241,0.1705321011854851,0.1278606939894487,0.142617313648963,0.0551784407390562,0.0848062492629136,0.0982485408776517,0.1561249925241405,0.0419776099446004,0.1609400869181921,0.2705447939458536,0.3292797670891582,0.0676235931651142,0.061445141767646
0.0494929533417869,0.0651662267844494,0.1821592249250211,0.033547200304953,0.0572857095934982,0.0225379975946004,0.0504986559810088,0.1488780630884733,0.1184213267675498,0.1298861151080801,0.0458428057158268,0.2364131071713583,0.3163504581914401,0.3883621977040494,0.0336788770472086,0.0323410595773693
0.0550361939147099,0.1609097715557838,0.2089149387867405,0.3116823622261139,0.2577714584946384,0.2121631239584493,0.1383724348446673,0.0487178591269796,0.1932278853418458,0.2104263186246155,0.0568151499653788,0.1523820943834155,0.29621000136387,0.3353375417402124,0.1236862008739362,0.1198738846831053
0.0340929825113748,0.0881806851184694,0.1961819988064344,0.1336156784382574,0.0744610193666719,0.0434399114595697,0.0838982844949837,0.1037881032139883,0.1361517424544918,0.1744460395511602,0.0532833209206917,0.1976954952860213,0.348182121436463,0.3920607487896647,0.054833600141061,0.0317399376338186
0.0535246181535836,0.0602847065472083,0.1614209453281462,0.0727257146169162,0.0815639647144381,0.0488943536573054,0.0459103290193158,0.1244652407841772,0.0930951642549561,0.1333364036258371,0.0426419211355671,0.224508809176277,0.3000634196593763,0.3658324083401536,0.041814235725281,0.0445268824140196
0.0403331046082617,0.1133174332534464,0.1394559341468335,0.1750471079890468,0.0988889683351028,0.0757514344531769,0.0590745542302676,0.0674138483094472,0.107090315875225,0.1945757912975705,0.0373096263222279,0.168886123999588,0.3124897113757999,0.3645571381581142,0.0521136154922704,0.044973810910955
0.1943040125075101,0.1726939476812641,0.2522742217513029,0.1266685476809487,0.1330531829136916,0.1115449114004157,0.1291546483563526,0.2806888389252365,0.2045492512230137,0.2491698217929369,0.1763413951484006,0.3790883714026914,0.3959019586456024,0.4843649303699716,0.1783107940486815,0.1869982566217568
0.0357371878081434,0.0636764991995134,0.1903078131007134,0.0381433706774544,0.0446477775877929,0.0112022287327393,0.0656780003577609,0.1287080282272484,0.1174965801130023,0.1405196075997015,0.0387930254463155,0.2258599298517244,0.3276470806030672,0.4000059697414599,0.0353334099575425,0.0228517757468621
0.0899770002037416,0.1964020771797502,0.2536800670896668,0.3477535928755069,0.2997139377123152,0.2671699295064731,0.1004363603917411,0.0694316132735678,0.2052037341229406,0.1882190571755647,0.0446457270983195,0.1425195015822815,0.2673409179886797,0.2945309007344906,0.1309487897160512,0.1402109593681318
0.0470993352755594,0.1167276177581135,0.1328478184275702,0.2087003688095791,0.1266411359869606,0.1282217562851543,0.0608513886822788,0.0547217920373382,0.1296796163101743,0.1802549071388517,0.042267868286196,0.1446155459246542,0.2877325458637332,0.3380915489291674,0.0697151826040822,0.0649124048714419
0.0661898086310651,0.1520785351087691,0.1472963058046895,0.2535236594507056,0.202076847752736,0.1756714624624261,0.0892578292889152,0.0591563816030613,0.1483461621691461,0.2031194675678921,0.04447119357343,0.1569651219091608,0.2871866093751021,0.3361664340069862,0.0865958844433019,0.1006187565558427
0.076503484412776,0.0824387733086143,0.2370516483409426,0.0538577095208269,0.0726175036044363,0.0293744721371883,0.0674682117734614,0.1855462103911203,0.1634042624494646,0.1514142485571155,0.0563460030043433,0.284228973353225,0.3321839407930919,0.4213846401682439,0.0737003751483635,0.063577986489548
0.0335940161157075,0.1228676854561491,0.1485145817450124,0.1616565424782423,0.1027747261490222,0.1080502780067075,0.0517455836483632,0.0582860877638044,0.1106650085385165,0.1670730160028482,0.0433457210057496,0.1415626373844347,0.3106198850829179,0.3439121474661782,0.0787428458229415,0.0476417565834143
0.0377578402187816,0.1241589392316643,0.1787982091834436,0.2558984671504191,0.174913973810773,0.1415952010216234,0.1461905348497965,0.0737429831372708,0.1688379362276486,0.2091504605456376,0.0703615200320226,0.1918021815640002,0.3361275875930332,0.3818960621804097,0.1087717476139258,0.0899876966181467
0.0585575322169725,0.0862881824026048,0.1731098287962856,0.1142952184511454,0.1007090181547673,0.0713030808659911,0.0474049827094041,0.131344947493622,0.1223657017041069,0.1424803395714792,0.0477020955391857,0.2087414144123845,0.314772312886252,0.3582697781316893,0.0510954446115305,0.0434567005715773
0.0654474082775733,0.1419266312092707,0.1304379067997948,0.1689898581957865,0.1265643830024012,0.1863387652531626,0.0727961150398985,0.0656429532420257,0.1301632817162482,0.1564211315167129,0.0392575107970985,0.1460610899769727,0.2290872907979746,0.3104685788695076,0.0967230724225132,0.0859700296202161
0.1753429553511535,0.2209377424595104,0.1853005464527986,0.1655395437503721,0.1124652268500465,0.1075043632166381,0.1084251854055692,0.2107488032357014,0.1246683533322131,0.290570895333594,0.2041858165877148,0.3319465204325179,0.435054631027259,0.4942261495320367,0.1925240777981841,0.1744506452352191
0.060810097598496,0.0761703591722986,0.2218046165654875,0.0372970891891088,0.0500410106974988,0.0231769548480978,0.0812415754610647,0.1741143190475238,0.1160133383013925,0.1385878333862763,0.0474329797299341,0.2476914394696431,0.3247435444714321,0.4008466002639133,0.0392017011515698,0.046650022993317
0.3673793690947917,0.3663727630666665,0.3239336502650227,0.2655838883055701,0.2828406802293429,0.2387108430561371,0.3252580304761758,0.3820597576175306,0.2888682413520615,0.4215840957365497,0.3797622124182269,0.4883106530214672,0.5294112349333426,0.6014014247559365,0.3739476313112683,0.3575811156910801
0.1087589190067915,0.1297635526145968,0.1604788870955776,0.0900789420869905,0.0576521595097689,0.0557309147262561,0.0639140740008232,0.1703504194011213,0.0898294725962715,0.2044650419885342,0.1289851588207792,0.277841266157263,0.3750372892174865,0.4346748505039978,0.1047212337077014,0.09718969610552
0.142791559678769,0.0762941133566646,0.4823823405245458,0.1080146038443732,0.1934240269808743,0.1312685125857004,0.1234520906496373,0.3848156869323015,0.3375453642650228,0.069013621647296,0.0385008276359468,0.4019134695731384,0.3013815349429432,0.4098327082432701,0.0590384223949371,0.1412372643841469
0.0584724427366369,0.0711459600476824,0.1767011232285317,0.0545036465279895,0.056685922824327,0.0242999638702516,0.0185990376258539,0.1597614397407774,0.1057073525880492,0.1238724443128699,0.045362519667244,0.2435663211210774,0.3211271581829579,0.3812418239788565,0.0394131896783748,0.0466105378004831
0.0760983482676996,0.193063242848012,0.2482450575914583,0.3622334534761429,0.3386141104758197,0.2809204993948896,0.1719417937975501,0.033063170019921,0.2737186937895477,0.2263566413162082,0.064454048022433,0.1352610015176708,0.2744882500276806,0.3071579994926837,0.1604897232018102,0.1649532224463984
0.0368735828152249,0.1030105262518991,0.1257809889889806,0.1596622898958322,0.0886601513261551,0.0735257933672917,0.0696392084417947,0.0822453154794524,0.128479519845267,0.182580547199194,0.0435437284902657,0.1743077760079546,0.3131719112480305,0.3658794545236312,0.0446540424082767,0.0349487477820578
0.1185957835023406,0.1757602612233136,0.1517426150742037,0.1520057035079957,0.0692423512806382,0.0735050270402371,0.1015737077803347,0.1559580970866663,0.0918331196311422,0.264042240625329,0.1629959461908906,0.2779938041227109,0.4174317280656363,0.4696846154284726,0.1407815775828152,0.1120370950743632
0.0553654928435768,0.0995710858511393,0.1934067304022392,0.1439916061904512,0.0597219519200535,0.0593527551849217,0.0617130981573605,0.0970321137431612,0.1230430348653651,0.1773925155460577,0.0540422799298242,0.1883264813594601,0.3345428884128915,0.377342103412691,0.0612612991671124,0.0483883197061601
0.0498097577953805,0.098471859705839,0.1042179027579306,0.0810585501040872,0.0676624116371236,0.1149186408418975,0.0425488749355483,0.1186038609305745,0.0554500938779544,0.121410478801282,0.0183550520032093,0.1698775884221799,0.2531155775906922,0.3227043465419266,0.0359123496564037,0.0445979928392727
0.1803087399689839,0.2398511021375969,0.1593187727230099,0.2069805869736264,0.1391291893739735,0.145739963553432,0.1397686119173046,0.1807079563279171,0.1097275190024983,0.3081635460730289,0.2013051496666194,0.3084801168664162,0.4201807230724123,0.4744845685350728,0.2105761716817858,0.1828550101774056
0.0553186375300645,0.0792958654555768,0.1975677296596214,0.0412733884091537,0.0434141818364025,0.0149877404623778,0.0705250291302387,0.1551993008460472,0.1134772737043418,0.1542854171505278,0.057777159243746,0.2450656846462924,0.3369902815582117,0.4124398903490409,0.0444266697808205,0.0414151592797181
0.0423143926156207,0.0868601256213217,0.1669617863312848,0.0967850551334573,0.07246296194411,0.0465287561797086,0.0565659437423018,0.0996258320126324,0.0870744209338281,0.1645286945481884,0.0431435616644287,0.1978459916770029,0.3250029799705364,0.3776531075653132,0.0468080158633219,0.0406040048002713
0.0513646744121344,0.065943320850127,0.2160185088279941,0.0233412651829925,0.0571096129138148,0.0153909100495062,0.0741162146275925,0.1696475872061505,0.1283927054974815,0.129504926063207,0.0345804254418866,0.2500749720809114,0.3218424982707341,0.4016596924658994,0.0274624425462231,0.031697784029708
0.0497710657590441,0.1018009240796571,0.1654705025120326,0.1451751454871087,0.0955154546401166,0.0690107479220652,0.0565262817198498,0.0868636230802753,0.116827356898805,0.1775395261947633,0.0402834109716038,0.1809204022356869,0.312317087936885,0.3669347199827928,0.0495090701047529,0.0460963003006466
0.0522755006223055,0.042718349610643,0.1385316825059892,0.0446225167651434,0.0597820025604912,0.0532438475471382,0.0281118774508153,0.151158033368107,0.0745437759452996,0.0959875248958894,0.0324990054726823,0.2250393117435234,0.28416174944549,0.3611836156458353,0.032871828078853,0.0446285075506435
0.0370284664591864,0.0620150977173523,0.1607123291919268,0.0475311735257304,0.0535928334641845,0.0219089376258241,0.0675203698549306,0.1236166727096779,0.1019600114508383,0.1409089729528154,0.040437853408405,0.2170379128522367,0.3187277618411079,0.3903108897512097,0.0327072963034308,0.0235338010027002
0.0669753930920628,0.0291881370955356,0.2870508269828848,0.0135538389075948,0.0699155505655445,0.0206139508018755,0.0857110655408704,0.2177997189927411,0.1469761267109225,0.0937361541434908,0.0278703176610527,0.2969481886666043,0.3199792882482382,0.3928279742233868,0.021285570229249,0.0642492894731941
0.0501576767511155,0.1173745235013915,0.1362272575255017,0.1519249534303448,0.0894569819943624,0.0948090821597932,0.0467569565539236,0.0599300227831535,0.0955159140973323,0.1770331386047107,0.0439006015285627,0.1547993126163802,0.3004586358604327,0.3443638653561705,0.0629180197559826,0.0512582902493309
0.0395284835003885,0.068481286029468,0.1608539197816159,0.0704333745740532,0.0538872615111303,0.0244059486807816,0.0449117383247096,0.1019826346459828,0.0816020191530317,0.1512493792535427,0.0336957506143783,0.2040679185638481,0.3208374667854691,0.3716283043702122,0.0331805070483608,0.0377638973655352
0.0696791909412703,0.1476986501015226,0.1269182830702545,0.2033840476953295,0.1380027657817641,0.1473000904483365,0.0667735900232715,0.0642152208103764,0.0805671085311677,0.2023576768566113,0.0616658658892101,0.1727953848948546,0.2959351553702189,0.3519110495107327,0.1077695322400068,0.0953693776574397
0.1675847606959942,0.1921496957287363,0.1836814729814283,0.1324493546923743,0.0988813538166473,0.0861175556149444,0.0805906721572602,0.2080393000841458,0.1559342799111885,0.2747098206472356,0.1780012212265798,0.3285994706565562,0.4012092293675522,0.4885199561339522,0.1820334033697874,0.152756017832719
0.1648811278448095,0.1229278747081729,0.3359274674715184,0.0850141906632029,0.1208296927126068,0.0959487807861422,0.1224482358392087,0.3071083392433742,0.2727074379505593,0.1771987339080669,0.1023167725968757,0.4020169372364564,0.3358688237277821,0.4709484916769991,0.1294796604224718,0.150954323558106
0.123510241360242,0.0054415647018517,0.5463427558543779,0.0640725267537412,0.1767893042564404,0.0632708685654399,0.1860703965022969,0.3738317726010181,0.3119036351122313,0.0476854474913666,0.0135576374594241,0.40226446977338,0.3084637697095251,0.4073732828282772,0.0139159971563791,0.1180525633014017
0.3899943899641026,0.3582728451315312,0.3966873187097467,0.2951207638284627,0.298787869313566,0.2542409274321533,0.3437785184007487,0.4402878065022162,0.366476273406641,0.4304934248913301,0.3968971950524119,0.5467642377869307,0.5406370561882053,0.6076286811868518,0.3856301294275688,0.3778215805154383
0.0379229413653023,0.1378889895303433,0.0902110520149644,0.1842750805506873,0.1151232967286186,0.1830180498485364,0.0742038646424613,0.0394640736197775,0.0966224548787559,0.1615860929016498,0.0457441192733145,0.1087173913283578,0.2343857461048621,0.3000298412544386,0.0875058341659616,0.068036421540612
0.0544091849284329,0.1413385528199299,0.1524371053108428,0.1852157334739479,0.1415423985115609,0.1800760669894421,0.0757553579961066,0.0712065027482827,0.1407530878346012,0.1542700395822991,0.0419683912463644,0.1320666799194227,0.256811076578444,0.307089067983617,0.089536617360487,0.0859987743057012
0.392399978636881,0.4071196036791201,0.3644024293178284,0.4119072434394101,0.4333148456779986,0.35622033279337,0.3489690644749758,0.3745659390157466,0.3818365038926312,0.4127293771156417,0.3617025187797172,0.462890618877194,0.4706675069251572,0.5500621736275828,0.4505136229005238,0.3953665123064697
0.3642475210000975,0.3996093668548543,0.3136650762605921,0.2886377770428411,0.2938952154251084,0.2522555800393732,0.3450447052016994,0.3757150368382801,0.2835047274009598,0.4591254897165164,0.4057198907624492,0.488802081192167,0.576422061070648,0.6218146799221758,0.3979128367832941,0.3672138007945763
0.0754469443237581,0.1196346390495669,0.2283281692117238,0.1759566059340468,0.1376977474275412,0.1350927049274151,0.0531892159081722,0.1102955996190747,0.1220933850324426,0.1506492883516345,0.02763301270671,0.1806835199122288,0.2789732984633123,0.3216057464239404,0.08784160621735,0.097459722307252
0.442473001089946,0.5211301421619436,0.3904908436416312,0.436042411896914,0.4460563759788589,0.3816398812385736,0.4709184667314273,0.4533862866591758,0.3768014659159314,0.5406782632222797,0.4968769969534289,0.5458793156611152,0.615612526248022,0.6578648381221877,0.5130956804548759,0.487626169657662
0.0597536647581929,0.1772945971987791,0.1349876733620092,0.3164073430868347,0.2474706585155661,0.3005575242983914,0.0976609494532636,0.0136387413865388,0.2103043082396868,0.1766655097790937,0.0411378684940378,0.0856178006818881,0.201069416507936,0.2581304506264185,0.1214187115273174,0.1218858424722671
0.0576287294722221,0.1097561569516012,0.1394014532712224,0.1240220762044884,0.0840522979325731,0.0704636919491096,0.0876893003755637,0.1160566499827708,0.1276387023577946,0.1904467539130183,0.0698550162893601,0.2205004119908429,0.3268096868084813,0.4040484327136913,0.0748856529141803,0.0494047133066218
0.1307785238862326,0.1381170036566461,0.2171105469755895,0.0851607017592853,0.0741696643565484,0.0711188462721223,0.1029576374364025,0.2076570790611554,0.1778424557615103,0.2151286082575927,0.1180586040353302,0.3329624101181502,0.3606671790548187,0.4636307363877318,0.1401886701126898,0.1202027375006388
0.0770068108811947,0.0620811622309389,0.2346536210380722,0.0266713411326749,0.0732435716457992,0.0327216080338795,0.0420794806186053,0.2094237327172988,0.1481812075104545,0.1037600221891221,0.0495342659813937,0.2840050974209772,0.3103233419605811,0.3920243620602733,0.035700348441762,0.0633365043865763
0.1172571256690631,0.1507327555842489,0.1590242510327011,0.0959518940417757,0.0931715347030341,0.0916346295875466,0.0638596781373242,0.1737364735236887,0.1091377214842031,0.2063103110174065,0.0926956922436682,0.2753618576390936,0.327567711847062,0.4274957609059668,0.1163121554673704,0.1229684515740611
0.0409408624502336,0.0791933203426331,0.1911136127732936,0.0662335992159187,0.0537700290462759,0.0211744353002533,0.0711431613594291,0.1311912651430468,0.1412030743043059,0.1527433587593676,0.0455107380517763,0.2169123727567796,0.3275938414059975,0.4019818013810374,0.035205709808654,0.0239484769778227
0.0400679321609392,0.1236542231224616,0.1731432534600811,0.2369086650145092,0.158165339640709,0.1198539048956466,0.1091429948400298,0.0553780286949327,0.1609722030685986,0.2029511746310363,0.0506135015471597,0.1654434526768226,0.3135394203452551,0.3594987026991616,0.0778456456740197,0.0684109230339741
