AFP,Input,Enquiry,Added,N_effort,Effort
0.03598625,0.016145866,0.19891177,0.048128307,0.050616145,0.04738188
0.04784948,0.01955919,0.15967776,0.06585115,0.38790622,0.35468367
0.029595789,0.008682378,0.0861203,0.039064005,0.04898025,0.03323139
0.002462931,0.0039643906,0.025300227,0.007383516,-0.004411808,-0.015326787
0.0036325408,-0.000672156,0.0018764846,0.015158879,0.0340588,0.021611378
-0.0022517284,-0.0052042734,0.022104438,0.01005378,0.026634337,-0.00025399541
0.006109544,0.0024274606,0.032425858,0.009376386,0.041547753,0.024703896
0.023830067,0.012461532,0.14263268,0.012051662,0.026507879,0.022846576
0.013210254,0.0028583556,0.06468816,0.016361848,0.022807335,0.007561077
0.005596308,0.0004692357,0.027125444,0.011972206,0.020986991,0.0014364771
0.002245754,0.0010024067,0.006541796,0.013911499,0.018087491,0.004301582
0.018814687,0.014240213,0.05153702,0.017117508,0.030495515,0.020121953
0.016422365,0.003882572,0.12213534,0.0074370746,0.029990522,0.017641872
-0.00017446838,-0.0017779432,0.037303902,-0.0012524091,0.008871989,-0.0009912788
-0.002285731,-0.0024643224,0.022651464,0.0026842393,0.0152995195,0.0068772756
0.0011889068,-0.006696528,-0.0039799623,0.013824111,0.03829234,0.024867324
0.024627998,0.009798672,0.18076317,0.01628799,0.16786487,0.15179925
0.0006491402,-0.0026001483,0.039791178,0.0060391147,0.022336816,0.016647594
0.002744359,-0.0007911585,0.042949993,0.012565503,0.013601823,-0.00042286282
0.0060717445,0.00071558356,0.013342947,0.007875051,0.021447955,0.012746114
0.001315583,-0.0026930105,0.024819646,0.0029309094,0.02696948,0.01699178
0.0120833265,0.0057559162,0.04038606,0.01906192,0.046993725,0.034791853
0.0034217383,0.0057357512,0.01441538,0.0076580252,0.017922387,0.0033163843
0.010430949,0.005917482,0.067576066,0.010223135,0.03825572,0.025513913
0.002211168,-0.005217109,0.027075797,0.0034234934,0.026902227,0.0077651567
-0.0043287314,0.0024920162,0.0718979,-0.001403328,0.045496404,0.032983232
-0.0020174058,-0.0017733797,-0.012424592,0.009108027,0.028347326,0.015309721
0.0068698665,0.001685964,0.0330367,0.013444968,0.02763999,0.013324248
0.006311192,-0.0013359524,0.052389875,0.009264274,0.02700256,0.021731785
-0.00066449307,0.0015056338,0.02020714,0.009056758,0.022651998,0.011556011
0.001010879,-0.0025878046,0.06022487,0.0018357038,0.032155044,0.020100223
0.0107116,0.008552879,0.044586275,0.010448515,0.019091414,0.006207774
0.0052775415,0.003147535,0.022409696,0.013311822,0.012753155,0.003259255
0.0134221595,0.006592594,0.03744282,0.008814566,0.07059158,0.046296723
-0.0013443707,-0.0029204767,-0.0047801025,-0.00011619553,0.015188577,0.0068423864
0.013279334,0.002535602,0.086773455,0.009802641,0.04599466,0.030890591
0.005349857,0.0026746541,0.06402263,0.006621832,0.038254045,0.02357234
0.025802597,0.0227119,0.217724,0.006609628,0.16639964,0.14998779
0.013470417,0.009159282,0.059275933,0.006283749,0.04639461,0.034291252
0.022212557,0.01207608,0.105838805,0.041598994,0.29993442,0.25089124
-0.0022629332,-0.0039085187,0.046481866,0.0034821667,0.03916157,0.02761007
-0.0046227286,-0.005458653,0.049791664,0.0026373416,0.05402588,0.036483455
0.0026085903,-0.004946273,0.064146064,0.004341174,0.024645189,0.017670212
0.023447625,0.0051426925,0.119073205,0.039265804,0.046408854,0.034861807
0.013566026,-0.0035282895,0.06444145,0.02082236,0.055464648,0.04892266
0.05354737,0.029245026,0.23499277,0.057634443,0.10982994,0.09846855
0.005998803,-0.0017024577,0.008315876,0.011634633,0.03301926,0.022557693
0.00083430856,-0.0064550024,0.008785877,0.009295525,0.042004704,0.028378267
0.018706765,0.0152434185,0.10664483,0.0030019097,0.07294888,0.05737801
-0.0004093023,-0.0033927076,-0.002542667,0.011696355,0.017349225,0.007876869
0.0029872926,5.3487718e-05,0.006875459,0.011323763,0.0020808438,-0.0062323133
0.006751261,0.004853338,0.03168476,0.016458474,0.017794156,0.0037995004
0.015339004,0.0028415918,0.054917127,0.029901128,0.044837758,0.036031514
-0.004617678,-0.0035392866,0.027365396,0.007282296,0.010399986,-0.0011384408
0.019852757,0.008555245,0.019809142,0.030053943,0.16349779,0.14514154
0.016531661,0.0033950582,0.069917925,0.026682105,0.016636072,-0.0016280184
-0.004981218,0.0005751215,0.017493691,0.0024505407,0.037749045,0.015380431
0.009848228,0.004208062,0.043990146,0.022213548,0.017986136,0.0028978833
0.010743711,0.0014927424,0.055964645,0.0069450475,0.060978986,0.051333815
0.0097701065,0.004484512,0.04212061,0.013803549,0.010662841,-0.0030291523
0.01950134,0.0049786083,0.070656426,0.020788915,0.19159149,0.17093551
0.0020085154,-0.0050447416,0.033185728,0.0052636396,0.10134245,0.06912302
0.011083945,0.0056641772,0.0064122938,0.02454089,0.09243236,0.072913595
0.0433888,0.02550948,0.07813314,0.06720867,0.12553827,0.11141448
0.016784217,0.0030789077,0.09496798,0.027124949,0.022006368,0.0060382006
0.028257057,0.01241748,0.04660671,0.02125365,0.042922094,0.031807333
0.02610632,0.010363817,0.076642245,0.02900367,0.032958224,0.023947874
0.035091408,0.014051508,0.05094709,0.05373189,0.13237037,0.11172376
0.047653373,0.021891393,0.05713102,0.015994608,0.045138136,0.04307444
0.022077668,0.004828714,0.033829644,0.027259631,0.11415338,0.100055374
0.0032637804,-0.0018916242,0.037088513,0.008427849,0.0056299586,-0.0037861909
0.007525809,-0.0011023805,0.05111029,0.019449232,0.017150866,0.0059309737
0.014956996,0.006370954,0.06682064,0.016316611,0.027458733,0.015909094
0.010110164,0.0040662363,0.055283424,0.009540379,0.021904016,0.007734299
0.0017579743,-0.0019702967,0.030473892,0.003640253,0.015562469,0.0023545702
0.020784665,0.0139708705,0.14576676,0.018764615,0.13750632,0.11736594
0.025932461,0.016983435,0.20222485,0.012237534,0.20270814,0.18116175
0.03559708,0.016253889,0.060569838,0.043634135,0.1711245,0.15463243
0.009748628,0.00308178,0.0112702325,0.027451169,0.12259065,0.1008027
0.021690771,0.010498494,0.021775324,0.018399883,0.051515482,0.040560726
0.0147691015,0.0026365798,0.0936895,0.015388668,0.044629082,0.035129562
0.0163617,0.0114392415,0.029415846,0.023473514,0.05478727,0.043802522
0.006961417,0.0048098713,0.031040542,0.014160929,0.020360144,0.009119254
0.06896061,0.03365815,0.123002306,0.0880706,0.13219531,0.112460986
0.03632678,0.015593648,0.04691611,0.057075355,0.079377,0.063615546
0.037896644,0.017903034,0.08184474,0.051054116,0.11002312,0.096309684
0.029577458,0.012005612,0.04502018,0.026749238,0.057870388,0.045598656
0.011554497,0.007624887,0.04085459,0.0050614793,0.03243676,0.01808475
0.021455668,0.011431735,0.05515024,0.031844113,0.1224154,0.10890143
-0.004964318,-0.010056788,0.041706648,0.0032049753,0.037583858,0.020695016
0.05680965,0.027450018,0.252988,0.08644845,0.14171349,0.12695925
0.032575842,0.010102548,0.072943926,0.0365096,0.035772532,0.02342501
0.02019074,0.005374253,0.031217795,0.015276421,0.028739328,0.018347576
0.020080931,0.010454629,0.1298296,0.011954881,0.03131581,0.022249324
0.016026648,0.009401433,0.07333176,0.0005231425,0.043339014,0.026842477
-0.0030313432,-0.014902427,0.016646288,-0.011743721,0.07944106,0.059030376
0.01311117,0.013099246,0.0133118,0.027210403,0.027453674,0.018831488
0.007279093,0.0072769,0.026983768,0.0068042744,0.032286495,0.021334294
-0.0024236059,-0.0025443211,0.0007495843,0.008297799,0.030543858,0.016332056
0.0028433865,-0.0004702378,-0.009432908,0.015307704,0.04105442,0.028758299
0.014770789,0.0058982335,0.0065517724,0.023211181,0.08198049,0.07327796
0.013060207,0.006725665,0.028143406,0.017496554,0.05650995,0.043804467
0.010351807,0.0017613322,0.007612206,0.024181828,0.041777067,0.03007264
0.003115837,-0.006464811,0.036339786,0.0099462215,0.033428535,0.016489329
0.011842351,-0.0014910921,0.08807756,0.019355787,0.03488701,0.024013853
0.020612273,0.018139403,0.0018462203,0.042806655,0.08853221,0.07409028
0.030041944,0.012769129,0.11268425,0.02735648,0.116070546,0.10331841
0.02071834,0.010833021,0.047066376,0.028753676,0.06920565,0.055979054
0.019026142,0.006928794,0.06482845,0.020969719,0.15076953,0.13361152
0.014983805,0.009297188,0.03974458,0.013636878,0.033954002,0.019524872
0.008811967,0.004196588,0.0022173338,0.021500949,0.029565843,0.019887585
0.004399103,-0.00015562214,0.017069314,0.0127871595,0.025582997,0.015329555
0.008890397,0.0005512256,0.028542036,0.012965396,0.025485387,0.019550357
0.05550894,0.030563671,0.22755517,0.05608871,0.116532065,0.10511829
-0.0023103645,-0.0052080937,0.01181725,0.0047847405,0.019189788,0.007585835
0.011009734,2.047047e-05,0.0056750663,0.017366363,0.06791442,0.0554902
0.008431027,-0.0008997116,0.029565148,0.018283293,0.047045216,0.03884622
0.0034117699,-0.0057694428,0.0187786,0.0050753113,0.025535224,0.01751726
0.032718975,0.011029307,0.10616558,0.020751175,0.061550193,0.04962065
0.003784088,-0.0037795957,-0.012297954,0.010333216,0.047428958,0.02938395
0.029804567,0.012677323,0.07175073,0.042644627,0.05714394,0.052669764
0.005144524,0.0083981715,0.039866008,0.01693936,0.15854797,0.11545523
4.2981468e-05,0.0022062846,0.0053190365,0.006365696,0.087124206,0.04970477
0.01105219,0.010039616,0.027539952,0.013989178,0.023607356,0.012734301
-0.0014012409,-0.005518183,0.02757802,0.008046525,0.017978812,0.0030974005
0.031329274,0.040414922,0.2544444,0.035772763,0.3944188,0.32898417
-0.0046893014,0.0005618036,0.028509943,0.007456597,0.10696035,0.07177995
-0.0021791384,-0.0017919373,0.008404911,0.010752287,0.029297458,0.009819187
0.01179963,0.0049464926,0.038426828,0.01677984,0.11132265,0.096077375
0.017800398,0.014477257,0.0018146448,0.0010352023,0.033173524,0.021295741
0.025434237,0.010974079,0.055897743,0.022365352,0.06405788,0.058220737
0.00013946556,-0.0029465072,0.015978888,0.0048344657,0.024988456,0.0139972195
