AFP,Input,Enquiry,Added,PDR_AFP,PDR_UFP,NPDU_UFP,N_effort,Effort
0.108854175,0.17022941297705868,0.30746487,0.09417675965060558,0.39615977,0.38895086110491384,0.36144012,0.1347332980839979,0.14255354
0.16007766,0.14066248593375139,0.24016541,0.12225737733544265,0.07914349,0.0810198518980148,0.08460586,0.12397777243866635,0.14278977
0.09274143,0.12699018730098127,0.28430527,0.11906454714387282,0.2678828,0.25617793438220654,0.22586042,0.10769789646187379,0.12924103
0.055247538,0.057084174291582565,0.31411833,0.05920329355219761,0.35371614,0.33597149640285034,0.34831506,0.1112793266767596,0.08536668
0.09708121,0.007253608874639112,0.28334656,0.09293209557592573,0.31645915,0.2808374719162528,0.2882076,0.10661793639707619,0.109731
0.12390706,0.09702076529792347,0.23777065,0.1094231565653894,0.2277454,0.21656042834395714,0.19546437,0.1675367900522074,0.17913987
0.31493875,0.3132214486778551,0.40798306,0.36140802168448133,0.15501948,0.16806888319311167,0.17869806,0.3834236230054174,0.38877106
0.4845355,0.503632789636721,0.63101965,0.2473300548398033,0.22820863,0.23272252672774732,0.23060739,0.6172007670320461,0.62795854
0.14093253,0.09740697025930298,0.31222853,0.13008496780509807,0.26437,0.2513948748605125,0.25238562,0.26820446609226795,0.2711282
0.05711666,0.048252825174717476,0.27113345,0.05719881843192911,0.27526984,0.25230286476971353,0.26831168,0.15175350910521057,0.12817588
0.16139728,0.12594580740541927,0.26573312,0.1595048095702886,0.07217573,0.07316587868341212,0.08266873,0.12378165742689944,0.13734585
0.15143532,0.16797299320270068,0.35918838,0.14261945855716754,0.26155424,0.24931690506830947,0.20364404,0.20550440233026415,0.23184247
0.17784455,0.1210445078955492,0.3384634,0.1642941298576478,0.1464349,0.13397869660213033,0.1415782,0.18578121114687268,0.18744563
0.07839257,0.0902370569762943,0.22952266,0.08797149127828949,0.12871413,0.12576347742365226,0.12756899,0.11567368294042098,0.12087153
0.27818882,0.27362547263745274,0.2033246,0.2651222159073329,0.13537247,0.12641522735847727,0.09574086,0.2494017949641077,0.27246895
0.36274397,0.43891932610806733,0.6146277,0.2929774975786499,0.34212732,0.34965866503413345,0.34279042,0.7850968071058084,0.7938497
0.09973699,0.061581649841835014,0.23860933,0.07584010455040627,0.21645316,0.18662975133702486,0.20262507,0.11714201702852103,0.12736422
0.111809455,0.12475586152441384,0.2458007,0.0846928050815683,0.26646546,0.24654369534563045,0.25204712,0.15060400903624052,0.16960822
0.1661955,0.1514767548523245,0.40534955,0.07831284469877067,0.14175032,0.14791266520873347,0.14474759,0.11995271719716304,0.14087479
0.43681562,0.3940415305958469,0.31008825,0.4333241259994476,0.017711245,0.03341680665831933,0.022098392,0.15097408905844537,0.17158505
0.21238914,0.1708982129101787,0.30919194,0.18610721116643267,0.16343422,0.15834715416528458,0.13238356,0.18810534128632048,0.21019761
0.68951416,0.7230284676971532,0.67691654,0.6833677410020645,0.082791895,0.0400159209984079,0.06310728,0.2913277274796637,0.33113828
0.3232069,0.3524615447538455,0.5710804,0.08406653004399181,0.23740041,0.24851862514813747,0.22449648,0.42819597569175855,0.45566374
0.105266005,0.10173220982677901,0.24318725,0.09028427541705653,0.10820652,0.10661384933861506,0.11955818,0.12798181767890907,0.13375631
0.124093056,0.13317647668235233,0.29347083,0.10182992610979558,0.14574173,0.12715205728479426,0.12344118,0.0829829349789761,0.08990424
0.08706908,0.07849126215087378,0.35691923,0.08338800500328031,0.24279714,0.2320676967932303,0.26294988,0.110179516610771,0.10601109
0.41163313,0.4210938578906142,0.38595816,0.44114822646889357,0.06924094,0.06363874363612562,0.047494538,0.17660042059602526,0.19722836
0.16140929,0.12535803746419624,0.38617244,0.15716627942997677,0.12067358,0.10303588969641102,0.10555699,0.0836653450199207,0.09022646
0.21146417,0.09250548074945192,0.36581767,0.21273343276400597,0.08975138,0.0908438209156179,0.0942735,0.1977820518669231,0.2060982
0.12472233,0.1518316448168355,0.3221195,0.11457998687479921,0.29922286,0.27435365256463473,0.23342791,0.1936010816160649,0.21519311
0.13265589,0.09375453562454643,0.29666355,0.14658703879522234,0.075551115,0.07615674238432575,0.08121767,0.15149485908969154,0.15537834
0.08227266,0.12516352748364723,0.25862175,0.10725844643550679,0.05006688,0.0405153889484611,0.05784856,0.04128263747695825,0.03483986
0.08669095,0.09810765618923437,0.23716378,0.07291105437466328,0.2275081,0.20043859995614,0.22364634,0.11777002306620139,0.11615257
0.29877207,0.35230120476987953,0.2867317,0.34839340090360404,0.06372718,0.04530658546934145,0.03861727,0.10427641025658463,0.112769395
0.064997114,0.03181655381834462,0.30641082,0.06476565388593923,0.49304667,0.4736388726361127,0.4810105,0.2705264862315892,0.2543844
0.124770135,0.12918104708189526,0.18058655,0.1336843080210585,0.061095245,0.04208715979128402,0.073886156,0.06870913412254805,0.06379606
0.09176549,0.0803998479600152,0.22108895,0.10359688621581317,0.23622613,0.21507876849212312,0.21408884,0.1376188282571297,0.1389898
0.09355137,0.09312583068741692,0.18298857,0.09804456588267396,0.18403827,0.1625804737419526,0.17615405,0.1384154483049269,0.14141473
0.14905116,0.10736293926370606,0.27108142,0.10548020032881203,0.049538694,0.04692852030714797,0.052111633,0.10572976634378599,0.11512695
0.30445316,0.200931679906832,0.54150015,0.3072437784346267,0.12039126,0.13706598629340136,0.11835362,0.2448452446907147,0.28107238
0.09159859,0.05154730484526951,0.1887713,0.0829915649794939,0.07427558,0.06919922708007728,0.06947087,0.08995584539735073,0.08771646
0.17363954,0.08681536131846386,0.3440273,0.11351755181105311,0.23672344,0.22655916734408324,0.21479312,0.25319761519185696,0.2788836
0.1480061,0.13140296685970332,0.40824544,0.10646643638798618,0.19891925,0.18980799101920087,0.2053487,0.14263073855784433,0.1432882
0.20672426,0.11420022857997712,0.41446966,0.19065353143921188,0.11589066,0.10664446333555366,0.12608778,0.20782959246977556,0.21482821
0.07905684,0.06621249837875016,0.26458412,0.06191130771467847,0.0423767,0.02626830437316956,0.033908207,0.07408749044524943,0.07712954
0.09575545,0.11195758880424111,0.25194627,0.08342186100531167,0.17583239,0.15717291428270855,0.14310035,0.09508906570534395,0.106662884
0.128465,0.12646313735368625,0.3816198,0.13342977800578668,0.16602565,0.1614010638598936,0.1779447,0.14939083896345035,0.15944333
0.23336759,0.15202571479742852,0.3259747,0.2182622930957376,0.102534,0.09990479000952099,0.111598305,0.19505199170311951,0.2149394
0.15014304,0.10247533475246651,0.2850352,0.11437918686275121,0.10331936,0.08398304760169524,0.100576885,0.11762254705735282,0.1342105
0.10868368,0.16117082388291762,0.3515358,0.1129664867779892,0.28137064,0.2553096744690325,0.2629354,0.19744819184689152,0.19273444
0.16916645,0.21705213829478615,0.34529126,0.15030254901815296,0.13128333,0.11915981308401868,0.113979,0.09595241975714519,0.11602661
0.074178,0.07141664285833571,0.25133774,0.07381909042914543,0.040384438,0.03358085864191414,0.048468143,0.07797867467872048,0.0789696
0.11543176,0.08929721107027888,0.31219527,0.07045440422726426,0.09461143,0.0907845509215449,0.10293998,0.10701810642108639,0.10846092
0.15604825,0.1498214050178595,0.38615406,0.11722832703369962,0.2673205,0.25275907472409254,0.26780933,0.23452796407167786,0.23921265
0.13899183,0.1698502430149757,0.23672366,0.14347926860875612,0.09754537,0.08404440159555983,0.09192146,0.10650234639014079,0.11388689
0.09970933,0.12997525700247428,0.32340735,0.09333675560020534,0.28024435,0.2421254257874574,0.2164689,0.1687026301221578,0.1789328
0.105842516,0.11798530820146917,0.28196615,0.07405725444343528,0.113828726,0.09425326057467394,0.09479712,0.08790632127437928,0.09802514
0.118652515,0.06892527310747269,0.18482853,0.10447475626848539,0.07985481,0.07470721752927824,0.09666525,0.14707066882424014,0.15351225
0.22885627,0.21730077826992214,0.37516955,0.17118823027129382,0.06318672,0.07299889270011073,0.07689292,0.14065015843900952,0.14643438
0.27804157,0.23370159662984033,0.3880745,0.2454627947277677,0.054244086,0.04406376859362314,0.06447683,0.10013697200821832,0.11473714
0.1143995,0.13440413655958633,0.29298532,0.12832305769938346,0.18642007,0.16957807304219266,0.14343913,0.16038725962323558,0.17247246
0.14473647,0.13609935639006435,0.22846866,0.1388143983288639,0.16586715,0.15528205447179455,0.12216471,0.1451128487067709,0.17206414
0.13802867,0.13345892665410733,0.25720504,0.11498299689897981,0.15693176,0.13422429657757035,0.124463,0.11978957718737464,0.14029562
0.15981555,0.18876538112346186,0.31577426,0.04400154264009256,0.24368736,0.23724884627511536,0.21976168,0.20448432226905935,0.22510163
0.09791851,0.12632964736703525,0.2426544,0.09678813580728815,0.32146385,0.298824970117503,0.29285634,0.18464511107870668,0.19523063
0.073036104,0.05911343708865629,0.32070693,0.07160234429614067,0.3565506,0.33655592634440734,0.3532899,0.1684493801069628,0.1491372
0.35509217,0.3876323012367699,0.22926366,0.3560395413623725,0.14620373,0.14174689582531041,0.15650456,0.33646586018795166,0.3421383
0.22798866,0.17387048261295174,0.32557362,0.25760345545620733,0.10985565,0.10000584999941499,0.10963535,0.214634882878093,0.2290401
0.17588939,0.20920178907982107,0.4077019,0.0,0.15743324,0.14771740522825946,0.14943598,0.21405608284336497,0.21158955
0.12550065,0.1909360709063929,0.26891756,0.12776716766603005,0.38689673,0.3604837639516236,0.35094976,0.2676143460568608,0.2661943
0.12382605,0.1210323878967612,0.18825635,0.13014114780846886,0.17886049,0.1614719438528056,0.14754406,0.1366595381995723,0.14700836
0.251117,0.2804049019595098,0.47824222,0.20233799214027953,0.194388,0.19671165032883495,0.19305895,0.32426078945564735,0.34823385
0.12279627,0.11453756854624314,0.14266706,0.1094198815651929,0.19046798,0.16755607324439264,0.15762118,0.12696050761763047,0.1486054
0.074491434,0.05411299458870054,0.26711553,0.04449446766966806,0.54216033,0.5216821478317851,0.5391539,0.2928561175713671,0.25702044
0.27057,0.33629452637054735,0.49098462,0.286440117186407,0.41043553,0.39564016043598393,0.38153028,0.6709131402547884,0.6749401
0.12896985,0.1418836558116344,0.32942748,0.11636831698209903,0.20717192,0.19030031096996888,0.17786805,0.14069661844179712,0.14692426
0.10627329,0.11870084212991577,0.25859523,0.11732729703963783,0.364898,0.3318579168142083,0.32033366,0.23718173423090408,0.23792274
0.123784035,0.11205476879452311,0.3138769,0.09968853598131217,0.2089155,0.18806071119392886,0.18390886,0.12232228333933699,0.14036493
0.08276687,0.03792324620767538,0.3507338,0.06868380012102801,0.2671377,0.23544514645548534,0.2700544,0.06113424366805462,0.04593569
0.12046459,0.12866921713307827,0.346046,0.10531758631905518,0.13863903,0.13117374688262531,0.14578722,0.10748579244914755,0.10896657
0.13890445,0.15835683416431656,0.33774227,0.1357433881446033,0.065170735,0.06600622339937766,0.073023744,0.0819334449160067,0.08897704
0.1768485,0.1514086448591355,0.30319828,0.19900707194042433,0.2589672,0.24710507528949244,0.23491082,0.30897869853872195,0.3264945
0.083705194,0.13688541631145837,0.36729923,0.08777272526636351,0.21847159,0.20556297944370203,0.2277178,0.06377157982629479,0.060092174
0.26442105,0.23458225654177434,0.5302181,0.12733221763993308,0.12456597,0.1291558470844153,0.12690863,0.267301516038091,0.28033522
0.277909,0.25988337401166256,0.66028225,0.06716464902987894,0.048765723,0.07256532274346772,0.07265501,0.169698800181928,0.1835505
0.1208967,0.1102115549788445,0.3518846,0.04416448264986896,0.19885945,0.19670255032974496,0.19161086,0.12147518228851095,0.14409716
0.20164767,0.2183241581675842,0.37397647,0.15230477913828677,0.2340563,0.21981169801883016,0.19813521,0.2459484447569067,0.26192012
0.15757546,0.3237220676277932,0.2393293,0.18826901129614068,0.56429446,0.5584396441560355,0.5280329,0.48131817887909073,0.46755183
0.07819759,0.08762202123779787,0.22589408,0.0757027385421643,0.18950161,0.17859335214066477,0.18902886,0.09362681561760894,0.09431389
0.068679005,0.08212889178711082,0.18000448,0.06913726414823586,0.3620005,0.33784036621596336,0.34584564,0.20488116229286976,0.19226022
0.13740453,0.14312563568743641,0.4222898,0.04338522260311336,0.06384583,0.06863910713608928,0.077662386,0.09483980969038859,0.1013439
0.40398103,0.3854482414551758,0.5299775,0.3378939802736388,0.17447996,0.1731946126805387,0.15456854,0.43449632606977956,0.45989534
0.20532975,0.06219428178057182,0.49251443,0.1847159210829553,0.155308,0.16825261317473866,0.12980032,0.1932806315968379,0.221008
0.39329854,0.35836070416392957,0.48222834,0.33869379032162744,0.1283105,0.10367298563270143,0.10451748,0.27191804631508276,0.29069445
0.4082056,0.4119688188031181,0.4478675,0.4156937249416235,0.24897765,0.2514168948583105,0.22291726,0.562996433779786,0.57603246
0.10292769,0.15696646430335356,0.16817999,0.08726952523617151,0.105287984,0.09292457070754293,0.08468034,0.11592038695522322,0.12183918
0.087266125,0.06301213369878662,0.31894976,0.09588829575329776,0.55463964,0.5247021475297852,0.50589716,0.24823628489417712,0.23598883
0.26203936,0.18761445123855486,0.35788062,0.2565576553934593,0.11111387,0.10368897963110202,0.10030299,0.1720717203243032,0.19640249
0.06376013,0.0814025618597438,0.19865203,0.047645522858731366,0.31301478,0.2916762508323749,0.29738903,0.11006352660381159,0.11593597
0.13993779,0.20316556968344301,0.23534608,0.1602398896143934,0.27570927,0.2733549726645027,0.21471877,0.23040710382442625,0.26029456
0.11723949,0.15483303451669653,0.19891983,0.14607878876472732,0.27557862,0.25236052476394755,0.24368425,0.26766006605960396,0.2698538
0.14587471,0.14342482565751744,0.28770915,0.11990120219407213,0.10826451,0.09871889412811058,0.11107214,0.09980816598848997,0.1072689
0.089266025,0.13408426659157333,0.26428765,0.08983489539009373,0.07420497,0.052619994738000525,0.060223788,0.04048915442934927,0.056723278
0.12716106,0.1388941561105844,0.16802678,0.11730784703847082,0.08951218,0.07465142253485775,0.08443759,0.07610439456626367,0.086036995
0.12740655,0.12754799724520025,0.23027575,0.11750265205015913,0.12697923,0.10583832541616746,0.108518995,0.11741197704471863,0.13670333
0.13870807,0.18642608135739186,0.17832698,0.15050179903010794,0.4381971,0.4146568385343161,0.41633755,0.3345157400709444,0.31787154
0.13456786,0.12562172743782726,0.3337893,0.14134519848071192,0.11902678,0.11490935450906455,0.08641718,0.13490227809413669,0.15570891
0.1679444,0.1713571628642837,0.33094066,0.20312951218777073,0.05612122,0.06198078180192182,0.066341706,0.14009805840588352,0.14740895
0.1611526,0.1506214149378585,0.319034,0.14615285876917153,0.020012228,0.017355708264429174,0.029129919,0.07807483468449009,0.0845792
0.06477218,0.08954886104511389,0.29293716,0.07271567436294046,0.19243227,0.1698563530143647,0.19410765,0.08032623481957409,0.071670875
0.11472588,0.10336982966301703,0.2891154,0.09962772597766356,0.2794958,0.2691132430886757,0.22812018,0.19446589166795353,0.2072925
0.24296993,0.2902238109776189,0.34170726,0.2530018551801113,0.05071729,0.04126384087361591,0.059065945,0.08839379030362743,0.10180032
0.0948824,0.06295569370443063,0.24084374,0.07869153472149208,0.2091558,0.1827801017219898,0.20506729,0.15172080910324853,0.14933436
0.12163979,0.12912006708799328,0.29622295,0.028479291708757504,0.21351242,0.1885656211434379,0.19639806,0.21344496280669778,0.2068736
0.11796062,0.1205078179492182,0.30900568,0.10766658645999519,0.1387861,0.11828745817125418,0.1351712,0.11849898710993924,0.12338579
0.107217595,0.0913144608685539,0.26218602,0.09285271557116294,0.1881658,0.1731583726841627,0.17255256,0.10104749206284953,0.09741326
0.18423122,0.1410646558935344,0.3592696,0.15609595936575757,0.17591843,0.15970028402997158,0.13698362,0.169894750193685,0.19473755
0.12578158,0.11365412863458713,0.23205458,0.11226925673615541,0.048227713,0.022481511751848825,0.038711898,0.05352961921177716,0.053408194
0.6007143,0.6630372936962706,0.78759587,0.6017270361036222,0.14083542,0.13280508671949132,0.14058656,0.5100732706043962,0.5229173
0.10828264,0.14051869594813038,0.23901324,0.06132840767970447,0.47774905,0.4556495344350465,0.44354916,0.23138354388301263,0.24895671
0.09400996,0.08478573652142633,0.23896885,0.09220960553257634,0.16615778,0.14764025523597446,0.1456099,0.0993667899620074,0.110040754
0.07539378,0.12822826717717328,0.22667427,0.04989172299350338,0.3958418,0.37744026225597377,0.37118083,0.23149293388957604,0.22250241
0.19156861,0.2192798080720192,0.3193722,0.18733303123998188,0.22423469,0.21639784836021514,0.2083409,0.3242007694520462,0.34307405
0.10017179,0.15910740408925958,0.15737489,0.11155167669310061,0.22025749,0.20170234982976498,0.17332603,0.17415831044949862,0.1857311
0.0536748,0.0906443209355679,0.20231523,0.043083744585024675,0.14410046,0.11855118314488168,0.1452678,0.07462138447728307,0.06738594
0.116226524,0.15260460473953952,0.14739996,0.12389954743397286,0.19622771,0.17021569297843067,0.15276827,0.14867792892067574,0.16258828
0.1827434,0.11687454831254517,0.1763464,0.1679377200762632,0.1384985,0.12138538386146161,0.110605784,0.16102001966120116,0.18297072
0.14295,0.11605795839420414,0.30178222,0.12591447755486865,0.21998663,0.21797717820228218,0.1941841,0.19777964186677854,0.22044219
0.13369295,0.17257504274249572,0.3276917,0.09585945575156735,0.182828,0.1729899327010067,0.15941998,0.1930384915823095,0.20725906
0.26324615,0.3150356684964331,0.2971809,0.23837788430267307,0.1946259,0.18830107116989286,0.17006992,0.36186972171218335,0.37905365
0.32764563,0.31930506806949316,0.32814723,0.34225975053558505,0.24448915,0.2395258760474124,0.26930052,0.48167172890030374,0.4839682
0.14704633,0.16615728338427166,0.41974363,0.11361842681710561,0.0672712,0.05319204068079593,0.05567541,0.06726539403592365,0.081696525
0.10980596,0.13231836676816333,0.319179,0.0784147047048823,0.12478363,0.11996048200395179,0.1140008,0.07631241457874488,0.09514068
0.551648,0.4548451545154845,0.39547822,0.538533432312006,0.11312893,0.09203906079609392,0.09739482,0.32657547959452876,0.35802653
0.099588,0.051685707831429215,0.3792047,0.08570465914227955,0.3372967,0.3271736172826382,0.3483398,0.23340967400458043,0.22333662
0.094412655,0.09845597015440298,0.29450727,0.056723367403402045,0.015213123,0.001505293849470615,0.02166097,0.04005898040353883,0.030738872
0.12190741,0.11405883359411664,0.35901433,0.13431530805891848,0.367743,0.36024009397599055,0.3798957,0.266839816010389,0.24871154
0.12190968,0.14461953553804646,0.31467074,0.1143910568634634,0.14452823,0.12500058749994122,0.11406411,0.10790342647420559,0.121197045
0.15319437,0.16770090322990966,0.2593548,0.15977326958639618,0.34024563,0.30282329971767,0.27901673,0.26439626586377596,0.26517558
0.38599458,0.30101686989831294,0.32335645,0.37278344236700656,0.13413617,0.12477877252212274,0.105416164,0.2241246234474774,0.2413014
0.63367045,0.6365820763417923,0.6722399,0.4707613582456815,0.082300976,0.0814292618570738,0.08077772,0.3592794715567683,0.39506006
0.0944667,0.101877809812219,0.29306456,0.07858853471531209,0.18240888,0.1608549039145096,0.17990632,0.12589484755369088,0.119590774
0.17479506,0.16639609336039066,0.4072089,0.15365830921949855,0.09009335,0.08713147628685236,0.08400638,0.10893344053600643,0.12121183
0.08744437,0.10485327951467205,0.29979557,0.09693131581587897,0.41699436,0.398201930179807,0.3642763,0.20279228216753695,0.21095213
0.2620199,0.1818471618152838,0.40886295,0.15918621955117318,0.08098598,0.08795146520485347,0.09073321,0.15015264900915895,0.17531703
0.16819756,0.21509886849011312,0.32283926,0.167572600054356,0.0829698,0.06788256821174317,0.067797706,0.07692988461579309,0.0834149
0.12147066,0.08741890525810947,0.23054214,0.05395687723741264,0.24872224,0.2305633469436653,0.23358534,0.17298215037892903,0.17293046
0.078023806,0.06211663878833611,0.29800865,0.07739831964389918,0.36951545,0.3549488145051185,0.32453322,0.1647676298860578,0.15668634
0.094858974,0.10935263906473608,0.22412246,0.09451076967064619,0.118022904,0.11234387876561212,0.11675886,0.12168729730123784,0.11907472
0.112285055,0.11275123872487612,0.22858275,0.10299972617998358,0.34595168,0.3231958076804192,0.27473658,0.18524102111446128,0.20754151
0.058398187,0.08989890501010948,0.2808867,0.05820139849208392,0.29082784,0.27379832262016773,0.27559853,0.10206254612375276,0.09837395
0.1340237,0.13400958659904133,0.22692327,0.12033865722031944,0.123576045,0.100541609945839,0.11471443,0.08773616526416991,0.09652149
0.11548644,0.1613652238634776,0.31737953,0.10076767604606057,0.09461492,0.08818511118148888,0.101391494,0.07841002470460148,0.080326766
0.08611885,0.12433488756651123,0.29993078,0.0609771566586294,0.14028059,0.12354701764529823,0.14350799,0.07767471466048288,0.080228075
0.09418841,0.0904442409555759,0.25880933,0.08479209008752542,0.15913339,0.14232307576769243,0.1446502,0.09951101597066096,0.103596285
0.12898071,0.11763839823616017,0.34124595,0.03630589517835371,0.14001116,0.12554393744560624,0.13034754,0.11220375673222541,0.1198045
0.114340305,0.12846994715300528,0.28586534,0.07615636456938188,0.16319256,0.15271879472812053,0.17539497,0.12979881778792907,0.13586006
0.114900455,0.14759951524004847,0.28715196,0.13242942794576568,0.05948373,0.058887164111283585,0.068791986,0.09961572097694325,0.10464196
0.08849417,0.09752336024766396,0.2919275,0.09067156544029392,0.20229287,0.15553836444616354,0.16283247,0.0826334849580091,0.08869104
0.10033575,0.10384305961569402,0.23042727,0.08228248093694886,0.15588297,0.13652376634762337,0.13673389,0.10173321610399297,0.11212516
0.07966205,0.06214027978597202,0.23737584,0.04842932090575926,0.24754733,0.2225568977443102,0.24516146,0.13172142790328567,0.13597053
0.7741477,0.707665429233457,0.5986318,0.8211744492704669,0.09948506,0.050216784978321494,0.1046463,0.3504348010260881,0.39720875
0.57727903,0.5960239403976059,0.5495611,0.5831048349862901,0.054807663,0.04395160560483944,0.07606289,0.224665433479926,0.24521749
0.20500347,0.16234247376575262,0.34553596,0.22929488375769305,0.094305135,0.08770365122963487,0.08938663,0.15219623913177435,0.15612353
0.15354818,0.10850360914963908,0.29901466,0.11648397698903863,0.20805638,0.20947437905256208,0.19475386,0.14914948894896934,0.15760182
0.19081083,0.1818243118175688,0.29029694,0.21369339282160357,0.055737402,0.05584370941562906,0.05406593,0.10462721627763298,0.11480598
0.1072324,0.17536748246325176,0.18435542,0.11538172692290362,0.40997338,0.3876773612322639,0.39260858,0.3097104185826251,0.2860452
0.37167153,0.31310852868914707,0.55992615,0.3019369381162163,0.20064504,0.19840110015988996,0.19955431,0.4638951078337065,0.49362236
0.18337995,0.09200661479933851,0.31405404,0.1632376297942578,0.056961395,0.06988360301163969,0.062106192,0.12994193779651628,0.14537923
0.056642644,0.13477760652223933,0.21977115,0.05314924918895495,0.094872236,0.08622813137718685,0.11141083,0.0,0.0
0.15814158,0.15040661495933852,0.27737406,0.14284052857043172,0.27633297,0.2584393041560696,0.23477179,0.23598474415908466,0.25653335
0.104797564,0.10933190906680909,0.26225728,0.09615469576928175,0.18477826,0.16210733378926662,0.18852635,0.1331709679902581,0.13202672
0.11082156,0.14357952564204743,0.22869438,0.11791949707516983,0.47345707,0.44760890523910946,0.442055,0.29204584752275087,0.28009045
0.13573387,0.09327621067237893,0.25529885,0.1098493865909632,0.21431403,0.19985094001490597,0.21146613,0.18135985088159104,0.19717629
0.07781956,0.08519023148097685,0.20892467,0.056244183374651,0.32235238,0.2800257219974278,0.29507023,0.12055485723329144,0.1190213
0.09564439,0.1105117789488221,0.2811596,0.09639345578360736,0.10259799,0.09293793070620691,0.10267862,0.09747716584862995,0.10051529
0.17918384,0.20074084992591498,0.37970182,0.1120526267231576,0.069784224,0.06602518339748166,0.06308484,0.06629082397744944,0.07827294
0.22341451,0.22588241741175824,0.42991626,0.08039793082387585,0.105333306,0.10509935949006405,0.12496922,0.2157036529422192,0.21320707
0.17002928,0.1702492629750737,0.39405832,0.16430749985845,0.114675984,0.10564403943559605,0.084645465,0.11921018715261124,0.13614808
0.15606043,0.10626462537353745,0.27804524,0.13189390791363448,0.21523099,0.18760682123931785,0.19971074,0.2237185634231138,0.23949145
0.08800238,0.059509434049056585,0.24510312,0.06818895409133724,0.2459768,0.21442580855741913,0.2306622,0.13610709816642588,0.1324286
0.110396534,0.101457509854249,0.36422017,0.10579880234792814,0.19304085,0.18432773156722684,0.16490911,0.14747335884840154,0.15814753
0.49259293,0.3762548823745117,0.48391035,0.3374705802482348,0.10538264,0.11691379830862017,0.13463402,0.4041283642477018,0.42708758
0.085133806,0.07730087226991277,0.25717914,0.06861501411690085,0.19018362,0.15311056468894352,0.1616006,0.09525237071514225,0.10447965
0.10161817,0.1504929549507045,0.121974595,0.10135803208148193,0.23754413,0.20523019947698004,0.21945606,0.13094000785640048,0.13542278
0.12045727,0.11227372877262712,0.3586426,0.10548452132907128,0.2027156,0.18981991101800888,0.18011983,0.12426804745608284,0.12723881
0.46882203,0.4760080523991947,0.37654352,0.5031600301896019,0.031299416,0.02892882310711769,0.0,0.12904342774260566,0.16209766
0.19932932,0.2609862439013756,0.29090303,0.11521565091293906,0.17146005,0.16813780318621965,0.15920898,0.278971516738291,0.2954624
0.2442683,0.2828129717187028,0.16319449,0.22207345332440723,0.2730593,0.27310270268972975,0.28069788,0.4218540453112427,0.4100843
0.20598939,0.2340517965948203,0.40871197,0.20712737242764237,0.039545048,0.037829023217097676,0.020407716,0.07398629443917766,0.07973287
0.40161407,0.42869360713063925,0.4940951,0.25328157519689454,0.29555836,0.305048969495103,0.2990688,0.6468014388080863,0.6621246
0.077633254,0.048428605157139475,0.28097868,0.04746050684763041,0.18314141,0.1728017027198297,0.17835753,0.0972301198338072,0.096390724
0.22508001,0.2440541455945854,0.4943853,0.1669140600148436,0.07252785,0.07392814760718523,0.08093999,0.14854711891282715,0.16288458
0.045168296,0.04394734560526544,0.3409262,0.06185415371124922,0.3025198,0.2796514720348528,0.29972625,0.09524289571457374,0.08811957
0.07142451,0.13374541662545833,0.2311037,0.060226898613613924,0.24284466,0.2100475089952491,0.20032893,0.12252696735161805,0.13262467
0.1175649,0.1116665288333471,0.24163744,0.1027148801628928,0.19135211,0.200573259942674,0.18870097,0.1396072483764349,0.1699894
0.19949436,0.1110656788934321,0.3247033,0.20696491241789475,0.06666171,0.06286221871377812,0.061640013,0.1351255081075305,0.15713273
0.15737364,0.13795067620493237,0.27146494,0.1377450482647029,0.08085234,0.08501126149887385,0.105473295,0.12229906733794405,0.12877464
0.39450818,0.4653167834683216,0.31580982,0.39588930375335823,0.034902163,0.03293252370674763,0.03915342,0.12336946240216776,0.14176665
0.28712875,0.2892139310786069,0.24926254,0.29168568750114127,0.03478531,0.02415548258445174,0.019153591,0.10351403621084218,0.11589487
0.21459183,0.32727216727278324,0.40304178,0.22591383355483,0.7004624,0.6951757004824298,0.6879876,0.7100577426034645,0.68066394
0.098522864,0.13653899634610034,0.10378361,0.08881824532909473,0.19987237,0.1711425428857457,0.17614138,0.11973660718419643,0.12062666
0.4656066,0.4458077554192244,0.39256936,0.4646363878781833,0.07457833,0.06564237343576265,0.085878685,0.20605608236336495,0.22316557
0.16858408,0.15852608414739158,0.409872,0.1415509784930587,0.13669692,0.13005596699440328,0.11159532,0.13068606784116407,0.14706556
0.110248566,0.06862870313712968,0.24054928,0.10520341131220468,0.17010841,0.1496436150356385,0.15481658,0.10231343613880617,0.099222094
0.21503246,0.27499759250024075,0.42325032,0.18906898134413888,0.30923527,0.3119531888046811,0.30158663,0.3423027905381674,0.3474595
0.0847204,0.03693083330691667,0.26575422,0.06808227408493644,0.04463631,0.05140860485913951,0.054613948,0.09887077593224655,0.11631642
0.09547267,0.100443969955603,0.24916604,0.04747617484857049,0.2745217,0.24927691507230848,0.24347757,0.14444783866687033,0.16309175
0.06690926,0.1204247129575287,0.28369188,0.10368898622133918,0.15610518,0.1392105560789444,0.15970825,0.08941934036516043,0.091767184
0.686226,0.6282469371753062,0.6399741,0.5212756712765403,0.041697685,0.03613183638681636,0.06162148,0.25690044541402673,0.286386
0.17029229,0.2142261085773891,0.31359464,0.1112370366742222,0.2696061,0.26706207329379267,0.25483638,0.3049543682972621,0.3142999
0.27481523,0.202590559740944,0.55691266,0.08932520535951231,0.080730885,0.08511984148801584,0.09175205,0.14343752860625172,0.16456085
