size_D,duration_D,nlan,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,app_CustServ,app_InfServ,app_MIS,app_ProdCont,app_TransPro,har_Mainfrm,har_Mini,har_Multi,har_Network,har_PC,dba_Other,dba_Relatnl,dba_Sequential,ifc_GUI,ifc_TextUI,source_Inhouse,source_Outsrced,telonuse_No,telonuse_Yes,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t11,MI_size_D_t09,MI_size_D_nlan,MI_size_D_app_InfServ,MI_size_D_t02,MI_size_D_t08,MI_size_D_har_Mainfrm,MI_size_D_t03,MI_size_D_app_MIS,MI_size_D_t14,MI_size_D_t10,MI_size_D_t15,MI_size_D_t12,MI_size_D_app_ProdCont,MI_size_D_telonuse_Yes,MI_size_D_ifc_GUI,MI_size_D_ifc_TextUI,MI_size_D_t05,MI_size_D_har_Multi,MI_size_D_t01,MI_size_D_t04,MI_size_D_t06,MI_size_D_t13,MI_size_D_app_CustServ,MI_duration_D_t07,effort_D
0.0064138315672058,0.04,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.25,0.75,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.000256553262688232,0.00160345789180145,0.0021379438557352663,0.004275887711470533,0.0,0.0,0.0032069157836029,0.0021379438557352663,0.0064138315672058,0.0021379438557352663,0.0,0.00481037367540435,0.0,0.0032069157836029,0.004275887711470533,0.0,0.0,0.0,0.0064138315672058,0.0032069157836029,0.0,0.0032069157836029,0.004275887711470533,0.004275887711470533,0.00160345789180145,0.0,0.01,0.0102993139072427
0.2208588957055214,0.04,0.6666666666666666,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.008834355828220855,0.16564417177914104,0.07361963190184045,0.2208588957055214,0.1472392638036809,0.2208588957055214,0.05521472392638035,0.2208588957055214,0.0,0.1472392638036809,0.0,0.16564417177914104,0.1472392638036809,0.2208588957055214,0.2208588957055214,0.0,0.0,0.2208588957055214,0.0,0.2208588957055214,0.2208588957055214,0.16564417177914104,0.07361963190184045,0.1472392638036809,0.16564417177914104,0.0,0.03,0.0421004262331447
0.4461795872838817,0.14,1.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06246514221974344,0.4461795872838817,0.29745305818925444,0.4461795872838817,0.4461795872838817,0.0,0.11154489682097042,0.14872652909462722,0.0,0.29745305818925444,0.0,0.3346346904629113,0.4461795872838817,0.4461795872838817,0.4461795872838817,0.0,0.0,0.4461795872838817,0.0,0.4461795872838817,0.4461795872838817,0.3346346904629113,0.14872652909462722,0.29745305818925444,0.22308979364194084,0.0,0.14,0.1492132908684698
0.2752370329057446,0.08,1.0,0.75,0.25,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.022018962632459567,0.2752370329057446,0.18349135527049637,0.2752370329057446,0.2752370329057446,0.0,0.06880925822643615,0.09174567763524819,0.0,0.18349135527049637,0.0,0.20642777467930845,0.2752370329057446,0.2752370329057446,0.2752370329057446,0.0,0.0,0.2752370329057446,0.0,0.2752370329057446,0.2752370329057446,0.20642777467930845,0.09174567763524819,0.18349135527049637,0.1376185164528723,0.0,0.08,0.0985089762481976
0.139431121026213,0.36,0.0,0.5,0.5,0.6666666666666666,0.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.05019520356943668,0.0697155605131065,0.046477040342070994,0.046477040342070994,0.0,0.0,0.0697155605131065,0.09295408068414199,0.139431121026213,0.09295408068414199,0.0,0.0697155605131065,0.046477040342070994,0.0697155605131065,0.09295408068414199,0.0,0.0,0.0,0.139431121026213,0.0697155605131065,0.0,0.0697155605131065,0.0,0.046477040342070994,0.10457334076965974,0.139431121026213,0.18,0.0517659362076341
0.5593976575571667,0.54,0.6666666666666666,0.75,0.5,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.30207473508087007,0.2796988287785834,0.5593976575571667,0.3729317717047778,0.3729317717047778,0.0,0.2796988287785834,0.3729317717047778,0.0,0.3729317717047778,0.0,0.2796988287785834,0.3729317717047778,0.4195482431678751,0.5593976575571667,0.0,0.5593976575571667,0.0,0.5593976575571667,0.4195482431678751,0.5593976575571667,0.4195482431678751,0.3729317717047778,0.3729317717047778,0.4195482431678751,0.5593976575571667,0.27,0.2125936841438101
0.0708310094813162,0.44,0.3333333333333333,0.25,0.5,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.75,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.031165644171779125,0.0354155047406581,0.023610336493772064,0.023610336493772064,0.023610336493772064,0.0,0.0354155047406581,0.04722067298754413,0.0708310094813162,0.0,0.0708310094813162,0.05312325711098714,0.023610336493772064,0.0354155047406581,0.023610336493772064,0.0,0.0,0.0,0.0708310094813162,0.0354155047406581,0.0,0.01770775237032905,0.04722067298754413,0.04722067298754413,0.01770775237032905,0.0,0.22,0.0824578916512177
0.3134411600669269,0.36,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.75,1.0,0.75,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.75,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.11283881762409369,0.23508087005019518,0.20896077337795127,0.20896077337795127,0.20896077337795127,0.0,0.07836029001673173,0.0,0.0,0.0,0.0,0.15672058003346345,0.0,0.23508087005019518,0.10448038668897563,0.0,0.3134411600669269,0.0,0.3134411600669269,0.23508087005019518,0.3134411600669269,0.23508087005019518,0.10448038668897563,0.3134411600669269,0.23508087005019518,0.3134411600669269,0.27,0.1444597613728193
0.0571667596207473,0.06,0.0,0.5,0.5,0.3333333333333333,0.0,0.25,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0034300055772448377,0.02858337981037365,0.0190555865402491,0.0381111730804982,0.0,0.0571667596207473,0.02858337981037365,0.0190555865402491,0.0,0.0190555865402491,0.0,0.042875069715560474,0.0190555865402491,0.02858337981037365,0.0381111730804982,0.0,0.0,0.0571667596207473,0.0,0.014291689905186825,0.0,0.02858337981037365,0.0,0.0381111730804982,0.042875069715560474,0.0,0.03,0.0081919158308377
0.0499163413273842,0.2,0.3333333333333333,0.5,0.75,0.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.00998326826547684,0.0249581706636921,0.0166387804424614,0.0499163413273842,0.0166387804424614,0.0,0.03743725599553815,0.0166387804424614,0.0499163413273842,0.0,0.0,0.0249581706636921,0.0499163413273842,0.0249581706636921,0.0166387804424614,0.0,0.0,0.0,0.0499163413273842,0.0249581706636921,0.0,0.0249581706636921,0.0332775608849228,0.0332775608849228,0.01247908533184605,0.0,0.1,0.0791462661025811
0.0030674846625766,0.04,0.6666666666666666,0.75,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.000122699386503064,0.00076687116564415,0.0010224948875255332,0.0020449897750510664,0.0020449897750510664,0.0,0.0015337423312883,0.0010224948875255332,0.0030674846625766,0.0010224948875255332,0.0,0.0015337423312883,0.0010224948875255332,0.0015337423312883,0.0020449897750510664,0.0,0.0,0.0,0.0030674846625766,0.0015337423312883,0.0,0.00230061349693245,0.0010224948875255332,0.0020449897750510664,0.0015337423312883,0.0,0.01,0.0075581118980843
0.0699944227551589,0.04,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,1.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.002799776910206356,0.03499721137757945,0.0699944227551589,0.04666294850343926,0.0699944227551589,0.0699944227551589,0.03499721137757945,0.04666294850343926,0.0699944227551589,0.04666294850343926,0.0,0.017498605688789724,0.02333147425171963,0.03499721137757945,0.04666294850343926,0.0,0.0699944227551589,0.0,0.0699944227551589,0.052495817066369174,0.0,0.03499721137757945,0.04666294850343926,0.0699944227551589,0.03499721137757945,0.0,0.02,0.0744085817052494
0.1042944785276073,0.22,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.022944785276073607,0.05214723926380365,0.06952965235173819,0.1042944785276073,0.0,0.0,0.05214723926380365,0.034764826175869096,0.1042944785276073,0.034764826175869096,0.0,0.026073619631901825,0.034764826175869096,0.07822085889570547,0.06952965235173819,0.0,0.0,0.0,0.1042944785276073,0.05214723926380365,0.0,0.05214723926380365,0.06952965235173819,0.06952965235173819,0.05214723926380365,0.1042944785276073,0.11,0.1193769707341034
0.2816508644729503,0.1,0.6666666666666666,0.75,0.75,0.3333333333333333,1.0,0.75,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.02816508644729503,0.2816508644729503,0.09388362149098342,0.18776724298196684,0.18776724298196684,0.0,0.21123814835471272,0.09388362149098342,0.0,0.09388362149098342,0.0,0.21123814835471272,0.18776724298196684,0.21123814835471272,0.2816508644729503,0.0,0.0,0.0,0.2816508644729503,0.21123814835471272,0.0,0.21123814835471272,0.2816508644729503,0.2816508644729503,0.07041271611823757,0.0,0.1,0.1287731140371726
0.0047406581148912,0.1,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.5,0.3333333333333333,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.00047406581148912,0.0035554935861684,0.0015802193716304,0.0031604387432608,0.0031604387432608,0.0047406581148912,0.0011851645287228,0.0031604387432608,0.0,0.0,0.0,0.0047406581148912,0.0031604387432608,0.0023703290574456,0.0031604387432608,0.0,0.0,0.0,0.0047406581148912,0.0023703290574456,0.0,0.0035554935861684,0.0015802193716304,0.0015802193716304,0.0035554935861684,0.0,0.07500000000000001,0.0033750059419118
0.0953708867819297,0.44,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.04196319018404907,0.07152816508644727,0.06358059118795313,0.0953708867819297,0.06358059118795313,0.0,0.0953708867819297,0.0953708867819297,0.0,0.031790295593976566,0.0,0.07152816508644727,0.06358059118795313,0.07152816508644727,0.06358059118795313,0.0,0.0,0.0,0.0953708867819297,0.023842721695482426,0.0953708867819297,0.0953708867819297,0.031790295593976566,0.06358059118795313,0.04768544339096485,0.0953708867819297,0.33,0.1654228264486381
0.0404350250976017,0.18,0.3333333333333333,0.75,0.75,0.0,0.3333333333333333,0.75,0.6666666666666666,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.007278304517568305,0.010108756274400424,0.013478341699200565,0.013478341699200565,0.013478341699200565,0.0,0.030326268823201274,0.0,0.0404350250976017,0.0,0.0,0.030326268823201274,0.013478341699200565,0.030326268823201274,0.013478341699200565,0.0,0.0,0.0,0.0404350250976017,0.030326268823201274,0.0,0.030326268823201274,0.013478341699200565,0.02695668339840113,0.010108756274400424,0.0,0.045,0.0185704552296747
0.4121583937534858,0.48,1.0,0.75,0.5,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.19783602900167316,0.2060791968767429,0.27477226250232384,0.27477226250232384,0.4121583937534858,0.4121583937534858,0.2060791968767429,0.13738613125116192,0.4121583937534858,0.0,0.0,0.2060791968767429,0.13738613125116192,0.2060791968767429,0.27477226250232384,0.0,0.4121583937534858,0.0,0.4121583937534858,0.2060791968767429,0.0,0.3091187953151143,0.13738613125116192,0.27477226250232384,0.3091187953151143,0.0,0.24,0.0847395858091299
0.1469604015616285,0.18,0.3333333333333333,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.75,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.02645287228109313,0.11022030117122139,0.09797360104108567,0.09797360104108567,0.048986800520542835,0.0,0.07348020078081426,0.0,0.0,0.048986800520542835,0.0,0.07348020078081426,0.048986800520542835,0.07348020078081426,0.09797360104108567,0.0,0.1469604015616285,0.0,0.1469604015616285,0.07348020078081426,0.1469604015616285,0.03674010039040713,0.048986800520542835,0.09797360104108567,0.03674010039040713,0.1469604015616285,0.135,0.0613680657888482
0.1285554935861684,0.18,0.0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.023139988845510315,0.0642777467930842,0.0,0.08570366239077894,0.0,0.0,0.0642777467930842,0.08570366239077894,0.1285554935861684,0.04285183119538947,0.0,0.0321388733965421,0.04285183119538947,0.0642777467930842,0.08570366239077894,0.0,0.0,0.0,0.1285554935861684,0.0642777467930842,0.0,0.0321388733965421,0.08570366239077894,0.08570366239077894,0.09641662018962631,0.0,0.09,0.0478046616279254
0.1491912994980479,0.16,0.6666666666666666,0.0,0.75,0.6666666666666666,0.0,0.5,0.6666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.023870607919687665,0.03729782487451198,0.0,0.0,0.09946086633203194,0.0,0.11189347462353594,0.04973043316601597,0.1491912994980479,0.09946086633203194,0.1491912994980479,0.07459564974902395,0.0,0.07459564974902395,0.09946086633203194,0.0,0.0,0.0,0.1491912994980479,0.07459564974902395,0.0,0.0,0.0,0.09946086633203194,0.1491912994980479,0.0,0.04,0.0629684207190505
0.0744562186279977,0.2,0.3333333333333333,0.75,0.5,1.0,0.3333333333333333,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.01489124372559954,0.055842163970998275,0.024818739542665898,0.049637479085331795,0.024818739542665898,0.0,0.03722810931399885,0.0744562186279977,0.0744562186279977,0.0744562186279977,0.0,0.03722810931399885,0.024818739542665898,0.03722810931399885,0.049637479085331795,0.0,0.0,0.0,0.0744562186279977,0.03722810931399885,0.0,0.055842163970998275,0.024818739542665898,0.049637479085331795,0.03722810931399885,0.0744562186279977,0.15000000000000002,0.1294386081665636
0.0250976017847183,0.16,0.3333333333333333,0.5,0.75,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.004015616285554928,0.01254880089235915,0.0,0.016731734523145532,0.008365867261572766,0.0,0.018823201338538726,0.008365867261572766,0.0250976017847183,0.0250976017847183,0.0,0.01254880089235915,0.016731734523145532,0.01254880089235915,0.016731734523145532,0.0,0.0,0.0,0.0250976017847183,0.01254880089235915,0.0,0.01254880089235915,0.008365867261572766,0.016731734523145532,0.018823201338538726,0.0250976017847183,0.08,0.0452694458969117
0.058282208588957,0.1,0.6666666666666666,0.5,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0058282208588957005,0.0291411042944785,0.03885480572597133,0.03885480572597133,0.03885480572597133,0.0,0.043711656441717754,0.03885480572597133,0.0,0.019427402862985665,0.0,0.043711656441717754,0.03885480572597133,0.0291411042944785,0.03885480572597133,0.0,0.0,0.0,0.058282208588957,0.0291411042944785,0.058282208588957,0.0291411042944785,0.019427402862985665,0.03885480572597133,0.043711656441717754,0.0,0.05,0.0221514474497314
0.1045733407696598,0.52,0.0,0.25,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.054378137200223095,0.07843000557724485,0.03485778025655326,0.06971556051310653,0.0,0.0,0.0522866703848299,0.1045733407696598,0.1045733407696598,0.03485778025655326,0.0,0.02614333519241495,0.03485778025655326,0.0522866703848299,0.06971556051310653,0.0,0.0,0.0,0.1045733407696598,0.02614333519241495,0.0,0.02614333519241495,0.0,0.03485778025655326,0.07843000557724485,0.0,0.39,0.2078401546481595
0.1246514221974344,0.32,0.6666666666666666,0.75,0.25,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.03988845510317901,0.0623257110987172,0.041550474065811464,0.1246514221974344,0.08310094813162293,0.0,0.0311628555493586,0.041550474065811464,0.0,0.08310094813162293,0.1246514221974344,0.0934885666480758,0.041550474065811464,0.0934885666480758,0.08310094813162293,0.0,0.0,0.0,0.1246514221974344,0.0623257110987172,0.0,0.0934885666480758,0.041550474065811464,0.08310094813162293,0.0623257110987172,0.0,0.16,0.1033417312354423
0.1600669269380925,0.24,1.0,0.25,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.038416062465142196,0.08003346346904625,0.10671128462539499,0.10671128462539499,0.1600669269380925,0.0,0.08003346346904625,0.10671128462539499,0.0,0.053355642312697495,0.0,0.12005019520356937,0.053355642312697495,0.08003346346904625,0.053355642312697495,0.0,0.1600669269380925,0.0,0.1600669269380925,0.08003346346904625,0.1600669269380925,0.04001673173452312,0.10671128462539499,0.10671128462539499,0.04001673173452312,0.1600669269380925,0.12,0.0987624978212989
0.0435025097601784,0.16,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.25,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.006960401561628545,0.032626882320133804,0.0435025097601784,0.0435025097601784,0.014500836586726133,0.0435025097601784,0.0217512548800892,0.0435025097601784,0.0435025097601784,0.014500836586726133,0.0,0.0108756274400446,0.0435025097601784,0.0217512548800892,0.029001673173452265,0.0,0.0435025097601784,0.0,0.0435025097601784,0.0217512548800892,0.0,0.0217512548800892,0.014500836586726133,0.0435025097601784,0.0217512548800892,0.0,0.12,0.0639666619131371
0.158393753485778,0.22,1.0,0.25,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.03484662576687116,0.079196876742889,0.158393753485778,0.158393753485778,0.158393753485778,0.0,0.079196876742889,0.158393753485778,0.0,0.0,0.0,0.158393753485778,0.10559583565718533,0.1187953151143335,0.158393753485778,0.0,0.158393753485778,0.0,0.158393753485778,0.079196876742889,0.158393753485778,0.0395984383714445,0.052797917828592666,0.052797917828592666,0.0,0.158393753485778,0.11,0.1088241352537592
1.0,0.58,0.6666666666666666,0.25,0.75,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.75,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.58,0.75,1.0,1.0,0.6666666666666666,0.0,0.75,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,1.0,0.75,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,1.0,0.25,0.3333333333333333,0.6666666666666666,0.75,1.0,0.43499999999999994,0.6163109442094088
