PointsAdjust,MI_PointsAdjust_Entities,Effort
0.113039404,0.060377214,0.22402398
0.20566823,0.11093123,0.34078807
0.16412073,0.1448634,0.30900162
0.13049848,0.14370184,0.3306383
0.08492316,0.07534236,0.2706552
0.19150166,0.091399685,0.31274217
0.19842646,0.14134109,0.38020927
0.15350732,0.11235841,0.28854027
0.14328271,0.09991893,0.238651
0.13831308,0.09941383,0.27552983
0.14532238,0.116762266,0.3711857
0.11978163,0.12546417,0.27227926
0.15957855,0.11724205,0.25336754
0.19655353,0.18907827,0.3565669
0.34259048,0.23658305,0.51797223
0.21676493,0.14402741,0.3647653
0.076166354,0.07981025,0.28832597
0.5109317,0.68796074,0.48526856
0.17842837,0.10848874,0.33221263
0.22459437,0.21979356,0.49956116
0.05883915,0.077205196,0.2113162
0.11916976,0.07059288,0.27952665
0.1460223,0.13249521,0.3292522
0.38540867,0.33792287,0.7253295
0.28360125,0.19459142,0.5980202
0.07646577,0.05898273,0.25955755
0.09395739,0.068491496,0.111833096
0.22545734,0.12250027,0.35002205
0.09611816,0.05969859,0.30878985
0.5644612,0.6744448,0.5464316
0.06322068,0.059260078,0.22840875
0.14611916,0.13799866,0.41882974
0.15813042,0.14553584,0.4037435
0.06925199,0.0825014,0.244807
0.088161275,0.021170124,0.31013197
0.310415,0.59016573,0.37300673
0.094365336,0.09203885,0.27384335
0.16554612,0.109760396,0.29044637
0.095915765,0.09047879,0.26966393
0.48867264,0.35777655,0.474032
0.33937356,0.35671142,0.57917506
0.72281015,0.5133822,0.5136114
0.21317907,0.15156734,0.3024994
0.3918548,0.24416542,0.55087227
0.1718652,0.1734755,0.2570423
0.053358182,0.09016181,0.27000642
0.061947577,0.06245153,0.2597017
0.0700911,0.04942913,0.22014317
0.22530946,0.25398973,0.32271603
0.03820186,0.070039794,0.26439652
0.34958574,0.23677763,0.6171926
0.14842796,0.17129366,0.22916597
0.11169492,0.07780076,0.26688212
0.2433056,0.35096574,0.5261637
0.32294655,0.22131535,0.5453963
0.10712684,0.14601666,0.29590726
0.17704588,0.163845,0.35726315
0.57865494,0.58465624,0.7163446
0.09790251,0.11826741,0.24165487
0.20128025,0.1455866,0.37661576
0.11610757,0.124380946,0.35280162
0.12870856,0.10067446,0.26765686
0.2670381,0.41903305,0.5010226
0.20924775,0.14880392,0.3632367
0.20977546,0.07652475,0.21580465
0.059220873,0.0781412,0.18730837
0.53863925,0.6910988,0.49983445
0.20106919,0.33845687,0.3936484
0.61355877,0.3613258,0.178971
0.18798387,0.19818863,0.35191947
0.40067306,0.4960382,0.576982
0.094820835,0.07743872,0.25613913
0.51199114,0.41992366,0.63328946
0.14186761,0.079999484,0.3044787
0.15432306,0.10808474,0.3095713
0.16233495,0.14101735,0.30622524
0.364972,0.33821008,0.72999823
0.08253261,0.09719985,0.16309403
0.19508502,0.11221391,0.2813211
0.18268605,0.20149773,0.45767635
0.106473945,0.10480907,0.2806042
0.074052036,0.068996996,0.28704372
0.19272263,0.32007006,0.32044953
0.10792167,0.08575907,0.203296
0.11594579,0.04833004,0.2764337
0.23070742,0.13827668,0.34739402
0.30340734,0.2764529,0.49300814
0.2613572,0.25250015,0.32974946
0.04016342,0.071955405,0.120585516
0.20647867,0.108493894,0.30777034
0.15895614,0.08402655,0.27527267
0.20823772,0.2106963,0.45479134
0.13490754,0.07523081,0.3270231
0.79262733,0.7632138,0.8344419
0.36834344,0.29223725,0.69557106
0.28981316,0.19567294,0.3180393
0.1742461,0.21092936,0.29832008
0.08487936,0.09730493,0.25701904
0.16429655,0.27266407,0.26691893
0.17558815,0.11262606,0.26353443
0.16213356,0.20504399,0.4262136
0.087812684,0.09719549,0.31333047
0.20584527,0.13592356,0.3474409
0.196495,0.2874324,0.3641401
0.061695985,0.057259787,0.2716609
0.31929213,0.2993158,0.42310604
0.044163354,0.07542876,0.24536626
0.2867605,0.43376198,0.3537441
0.20834509,0.09770559,0.30755717
0.3336836,0.31225455,0.75427735
0.24994127,0.19839813,0.4573886
0.061939538,0.054425247,0.25852406
0.33248144,0.3904507,0.5128717
0.6978292,0.4534577,0.33482015
0.70812875,0.67174596,0.6939001
0.1393042,0.092651665,0.29426956
0.3856389,0.3374868,0.60251707
0.6481279,0.63471013,0.95836926
0.12938578,0.09385874,0.2897672
0.30343756,0.4917406,0.4827011
0.18675211,0.13161494,0.325318
0.088539094,0.06660715,0.25929368
0.35219234,0.5239931,0.36499155
0.12029999,0.09844026,0.3910731
0.19961011,0.16551657,0.33130598
0.11125732,0.08787492,0.37187922
0.19606815,0.11964485,0.28541377
0.13329874,0.086750984,0.24928603
0.25856692,0.18147886,0.445843
0.07722288,0.07163703,0.28330013
0.10898058,0.08287819,0.25538918
0.19856946,0.2727094,0.42533568
0.44140851,0.30773795,0.64809626
0.21054849,0.13713548,0.36741734
0.24040061,0.14669482,0.4771736
0.4995707,0.39990118,0.841647
0.29536018,0.12324927,0.25193053
0.05593553,0.059007153,0.22415087
0.11894073,0.116176076,0.27900368
0.228186,0.118768975,0.3280511
0.23765014,0.44631657,0.3594883
0.22177492,0.21886995,0.2896612
0.27639478,0.12195003,0.45791507
0.30907157,0.41084594,0.44657984
0.20474523,0.13354224,0.34175336
0.22245455,0.12291197,0.30322546
0.114699945,0.08991868,0.21447226
0.21822172,0.2529438,0.3230893
0.14575857,0.14942232,0.29904032
0.07279324,0.064448215,0.29005238
0.3649376,0.30130586,0.46505982
0.5705041,0.623263,0.60976875
0.32067588,0.1996865,0.49775726
0.041680314,0.049735896,0.19439413
0.40657398,0.21802254,0.35339308
0.07357574,0.04258938,0.29584646
0.122339785,0.08644922,0.29531777
0.2187643,0.14430277,0.29568994
0.12311847,0.10249595,0.40708083
0.037596278,0.0,0.25608173
0.08441805,0.047452554,0.17251232
0.1596269,0.12858582,0.29630464
0.24940866,0.24071872,0.44653788
0.61428165,0.9902869,0.56639004
0.09902786,0.061454393,0.32934302
0.2284007,0.117207035,0.30003062
0.018993277,0.091785714,0.25258437
0.32750508,0.3017546,0.45811114
0.29437962,0.21951991,0.5118633
0.9342788,0.8281251,0.9477432
0.08244302,0.053768046,0.258324
0.31303877,0.48984984,0.45868084
0.10852977,0.08716117,0.2851042
0.107680306,0.06695838,0.27702165
0.36421096,0.24547961,0.42933738
0.10458231,0.13110338,0.26431817
0.21791106,0.16465159,0.29853398
0.1752929,0.114840485,0.3007669
0.11614527,0.09699674,0.28307527
0.04592929,0.033237275,0.18558326
0.60192055,0.6341672,0.6310704
0.04718467,0.05728858,0.21861966
0.41069168,0.39251998,0.652174
0.114491016,0.08853709,0.24250853
0.42457005,0.52723813,0.3654925
0.09672685,0.053490665,0.18823765
0.390617,0.3646403,0.49560618
0.7061799,0.73523474,0.83670247
0.036931947,0.052270014,0.24914122
0.616958,0.39650738,0.7615907
0.13433997,0.16074827,0.3357374
0.6613577,0.56385475,0.3367187
0.1599059,0.17674276,0.30249017
0.45721516,0.44751,0.64391166
0.25147188,0.098609045,0.288435
0.49392313,0.59587264,0.5249762
0.07570473,0.056696344,0.22372904
0.06623208,0.052444547,0.25100097
0.28182912,0.23862512,0.66413677
0.9169525,0.8136359,0.40850097
0.33370748,0.32792673,0.6253201
0.11907527,0.048998397,0.18846829
0.12817802,0.113580674,0.2991849
0.07000399,0.057643466,0.28134358
0.34651232,0.2715959,0.4164577
0.4322215,0.32318297,0.61773646
0.42493275,0.47592255,0.7104441
0.092872016,0.11173506,0.3095657
0.23173536,0.16408552,0.30465537
0.07769454,0.06898107,0.26585594
0.31917903,0.30924767,0.4306371
0.12380371,0.10484271,0.2979322
0.07560831,0.07682781,0.20629525
0.28909832,0.5117434,0.27767837
0.27454427,0.3669926,0.37516224
0.49499792,0.44791654,0.38181534
0.16467331,0.15919262,0.32765806
0.21678875,0.14840145,0.23793393
0.09775057,0.07888314,0.35512573
0.10470218,0.1138648,0.29435417
0.25883707,0.43299285,0.26695785
0.2685922,0.16353051,0.49834013
0.14561935,0.06536941,0.31500375
0.15296967,0.091890454,0.08212304
0.5030516,0.6367136,0.6279763
0.1299649,0.089672625,0.28060943
0.14365801,0.14896603,0.15206636
0.6783144,0.52806365,0.5793898
0.11043573,0.078766644,0.3076741
0.17586908,0.15985277,0.3908561
0.16758229,0.14319053,0.4023765
0.24668422,0.23912184,0.63096774
0.32160065,0.24847472,0.630377
0.5571744,0.46868747,0.4717859
0.25691167,0.21275261,0.44485784
0.06432397,0.0783142,0.2428617
0.2274928,0.15506831,0.37705332
0.12604846,0.07286972,0.2687096
0.31797355,0.3814535,0.4496148
0.09476249,0.0737397,0.28174427
0.35026547,0.38379923,0.5649222
0.37257096,0.34558907,0.56643665
0.14761838,0.0926522,0.27858555
0.3112505,0.25101322,0.13150674
0.11634954,0.06205596,0.2846503
0.3784523,0.41260302,0.37835056
0.33102742,0.38275567,0.5031525
0.05010321,0.08113596,0.2643067
0.26671553,0.21636985,0.46934786
0.21455194,0.24778569,0.42705834
0.15796827,0.082599714,0.27975646
0.14508258,0.065205805,0.34961635
0.11531591,0.08468606,0.27248174
0.0049515325,0.0643482,0.23099837
0.25735983,0.14377317,0.31769598
0.12332306,0.08667567,0.32375214
0.14204812,0.10685223,0.37186304
0.13825177,0.058935955,0.36819765
0.2844054,0.15189148,0.23666131
0.027796576,0.027413793,0.19872683
0.109942526,0.09932648,0.30273366
0.49089563,0.52970386,0.48199964
0.15446392,0.14799748,0.27111068
0.17984943,0.17203018,0.41918707
0.21135266,0.123940036,0.36020672
0.23004237,0.18574402,0.50063694
0.2971225,0.17889996,0.38029563
0.5149422,0.5038665,0.22720613
0.16051006,0.07855064,0.2852163
0.07704511,0.023096673,0.29001877
0.118000865,0.104699954,0.28239986
0.58198696,0.47852743,0.7218306
0.08393999,0.058499176,0.22106753
0.08376146,0.071107715,0.24359635
0.007569299,0.05772534,0.25586456
0.093878694,0.076433934,0.24475817
0.113644026,0.06598929,0.26423097
0.19758081,0.105735004,0.42457533
0.16263326,0.10706629,0.33236665
0.25014138,0.3291904,0.3285815
0.22806649,0.21180803,0.38615376
0.18784635,0.10207477,0.292897
0.14742331,0.08265779,0.34428293
0.38348338,0.4886299,0.48763424
0.35038847,0.31717423,0.39283115
0.29784542,0.22600476,0.5814537
0.12906055,0.030706009,0.21471784
0.18402153,0.12942058,0.28557852
0.2654886,0.45227036,0.38347584
0.10682305,0.09175658,0.20015006
0.024509396,0.028699383,0.2504877
0.09169328,0.053231552,0.32785594
0.16156816,0.090630986,0.28258312
0.2613765,0.31753522,0.37146118
0.09753917,0.11976828,0.2602813
0.107443266,0.088793606,0.25978875
0.18080954,0.10596951,0.34976298
0.06342441,0.08825509,0.21889368
0.10752028,0.078577474,0.2646579
0.098345526,0.09389806,0.25823936
0.6698973,0.6067243,0.7058171
0.4566279,0.3840823,0.6184636
0.1325807,0.10493734,0.31493694
0.14326087,0.039587148,0.29430252
0.22755237,0.16044259,0.5725238
0.121634245,0.09691794,0.17544752
0.2681763,0.2882911,0.50108194
0.0889964,0.10504681,0.31957638
0.22814535,0.20028456,0.218291
0.95887727,1.0,0.8589771
0.07588356,0.05146844,0.14244449
0.47850105,0.35726348,0.38297182
0.1514748,0.07749149,0.31278747
0.18672653,0.11493793,0.29210174
0.2798415,0.16681789,0.4799466
0.4461269,0.420686,0.8368406
0.12617555,0.13439602,0.2819102
0.7428371,0.68656176,0.4928031
0.64496267,0.59409356,0.5576744
0.275025,0.15779656,0.41690227
0.04582651,0.065364644,0.2587819
0.12686694,0.07550568,0.2825908
0.28533578,0.49455065,0.25922346
0.15605344,0.12441674,0.3435917
0.33559552,0.24951348,0.4964184
0.24528252,0.18691975,0.4106904
0.5217729,0.6382591,0.5672579
0.10586391,0.10462375,0.27540487
0.11810711,0.0624074,0.3341422
0.122677736,0.07977638,0.3012422
0.08274935,0.08241708,0.20116809
0.10019843,0.050182965,0.297621
0.14226685,0.07257068,0.28375646
0.20951484,0.32746875,0.239562
0.268611,0.45764107,0.29414463
0.03214611,0.032706607,0.2582282
0.18683773,0.15244329,0.42200777
0.08899467,0.09601739,0.27356163
0.510592,0.5165351,0.5398109
0.16721152,0.13414001,0.2729287
0.106748216,0.09450129,0.29365188
0.23356956,0.20391023,0.4720109
0.13026796,0.09772716,0.26628658
0.093615524,0.0027002506,0.28531826
0.046383895,0.03276399,0.2672756
0.015026113,0.0062833764,0.20501167
0.086191826,0.041032888,0.12307519
0.19405921,0.14092916,0.39305067
0.097710766,0.05295147,0.16444579
0.033002183,0.07573818,0.28009102
0.038717657,0.03791201,0.27172148
0.19302152,0.33723456,0.25638062
0.5085714,0.37224498,0.6257483
0.48064718,0.3394283,0.9189253
0.100040555,0.09734081,0.29532266
0.14768364,0.14636828,0.32395357
0.20263278,0.13087036,0.34975213
0.1389487,0.14467259,0.37358162
0.10250654,0.07585757,0.11587207
0.38365978,0.44771707,0.45190468
0.11528253,0.08138737,0.3923014
0.40635133,0.3359998,0.77496815
0.13653642,0.1362216,0.43406028
0.11290825,0.08291502,0.2821832
0.16062587,0.073454544,0.3084367
0.42167068,0.5121732,0.48653382
0.39324856,0.37273273,0.6589931
0.1349857,0.11277869,0.26477164
0.20198052,0.10861617,0.2753415
0.4253363,0.35805446,0.7154573
0.7645784,0.827559,0.7249681
0.22674946,0.3704999,0.38233334
0.13427788,0.19859524,0.2959836
0.10277607,0.10163963,0.2556364
0.25662392,0.17024244,0.41417885
0.16058718,0.10217584,0.2845116
0.36470798,0.43775713,0.5769472
0.026905274,0.009664942,0.17225817
0.23662116,0.1987906,0.37970418
0.055249892,0.021601334,0.20323898
0.0543658,0.07797675,0.28602475
0.3781039,0.38475475,0.6473788
0.26685426,0.23998705,0.6497926
0.27877215,0.2151952,0.46198922
0.090884954,0.0670261,0.23857728
0.13861397,0.09163969,0.28347263
0.2641983,0.17594609,0.36553234
0.52445126,0.66252613,0.58402824
0.24350351,0.2785778,0.44601622
0.09267484,0.0828721,0.30112118
0.09064961,0.061767966,0.2208217
0.12840344,0.16721965,0.3206897
0.14578515,0.09297721,0.31547394
0.18625462,0.08833322,0.37135756
0.06616434,0.002905719,0.2648075
0.26151082,0.23665427,0.51730144
0.2764765,0.118755184,0.27195472
0.53678733,0.5811184,0.7142317
0.16130552,0.12662695,0.44565985
0.16928147,0.10601387,0.30505025
0.34517333,0.27932888,0.598826
0.041337058,0.09352406,0.2773504
0.07852031,0.0490273,0.3105495
0.20866667,0.2337151,0.46603155
0.419934,0.3524529,0.4628457
0.30826452,0.24131225,0.44030875
0.42048058,0.3894199,0.6778511
0.33709732,0.24898934,0.5264088
0.14001545,0.12398802,0.24625222
0.8383403,0.75613403,0.6938404
0.24980839,0.16483435,0.29319197
0.123520955,0.12301492,0.34156013
0.18498896,0.20851515,0.22293796
0.08237545,0.061906077,0.22283612
0.22529306,0.11391105,0.30085146
0.1735105,0.14608969,0.3349836
0.0819773,0.0570441,0.29077744
0.51460433,0.53018206,0.7439387
0.18007675,0.11170882,0.28690284
0.15331645,0.15999219,0.3422424
0.14197664,0.1275708,0.2597843
0.12332415,0.09186807,0.30325705
0.14759275,0.09527081,0.32620865
0.078901865,0.065265365,0.26369944
0.1991487,0.13300227,0.30280158
0.35891646,0.24559751,0.55819124
0.092878655,0.0632793,0.30432367
0.21466015,0.20477301,0.41351748
0.14785413,0.12075752,0.36390576
0.13358307,0.20820773,0.35505575
0.36357507,0.3027661,0.31283244
0.09658107,0.05536856,0.30613127
0.297672,0.23025465,0.4675981
0.18548058,0.18572332,0.2935918
0.060677536,0.05330599,0.24890935
0.31503844,0.31130505,0.47649312
0.7433593,0.5291116,0.529655
0.3114288,0.2547231,0.26787204
0.109952636,0.07538015,0.20595424
0.7178112,0.98353493,0.6014751
0.10574158,0.08084325,0.25486752
0.13376749,0.11103307,0.31879407
0.18944901,0.10264704,0.3370335
0.008957611,0.05978682,0.23063982
0.32092425,0.19446927,0.50690806
0.16230333,0.13562705,0.3277434
0.1734641,0.08733566,0.31900737
0.6661572,0.6973321,0.62951976
0.14497982,0.057527892,0.21334378
0.14083295,0.13685912,0.32766926
0.21772096,0.15720594,0.28347892
0.67125905,0.5769965,0.4911108
0.042191826,0.040852517,0.21416618
0.13622187,0.08713424,0.27735278
0.17261475,0.14218213,0.32961577
0.49220386,0.425415,0.6442769
0.28141207,0.2282875,0.4701896
0.20529209,0.10345295,0.3160022
0.40820134,0.50998616,0.6418395
0.12814105,0.12140085,0.24484473
0.39588898,0.42257577,0.6495973
0.023416283,0.05544853,0.21856529
0.47908655,0.2921838,0.7230694
0.19996281,0.109513566,0.35550424
0.07894058,0.051794082,0.22267838
0.15232669,0.12016064,0.3016295
0.5281446,0.7406843,0.45529222
0.19430315,0.1712861,0.51803625
0.2809947,0.14571385,0.41051525
0.1713861,0.12385963,0.16538636
0.17149249,0.12540749,0.27920395
0.5543184,0.52526325,0.6944109
