stor,acap,lexp,modp,tool,actual
0.74354005,0.122243166,0.8262212195732731,0.22884704,0.2320871,0.59201515
0.38364914,0.33918425,0.32067145924028756,0.38883546,0.45181692,0.2630241
0.6890714,0.18792756,0.6774486706469203,0.23579481,0.24060634,0.52880603
0.29523084,0.39748478,0.3781435426886126,0.49479878,0.51781285,0.20863181
0.30880082,0.4077605,0.4019532441171947,0.5190475,0.52610123,0.3429162
0.3657022,0.2681203,0.5211222312673339,0.41350955,0.39462274,0.55627954
0.43198526,0.21002726,0.5830126349807581,0.35396314,0.3479736,0.5589207
0.5987915,0.17256571,0.684620301077218,0.32645756,0.34332007,0.4955916
0.32981056,0.40520343,0.398684883921093,0.525252,0.53693813,0.3950445
0.75178385,0.056819234,0.9059532543571953,0.14221099,0.09249668,0.63885987
0.5913478,0.21018712,0.4654039279242357,0.29110092,0.32859612,0.5295898
0.49484134,0.19414003,0.6032640361958422,0.34065372,0.33194643,0.366248
0.5891769,0.1543445,0.6437467686248062,0.28287318,0.2805395,0.6189172
0.5658974,0.15441483,0.6121388367283302,0.27559847,0.28093415,0.58391964
0.6085567,0.14957727,0.7002334420140065,0.26291725,0.26277205,0.47067583
0.51869875,0.2045956,0.6028824761729487,0.3340203,0.37529993,0.39563102
0.5912336,0.19139415,0.559154483549269,0.31115413,0.32811368,0.4618815
0.5320036,0.22191489,0.6402811784168707,0.34809577,0.35690266,0.56166065
0.4790932,0.2530994,0.5244479314668758,0.38078088,0.40302598,0.43509227
0.48279613,0.22012828,0.6062304363738261,0.34376508,0.3401037,0.5994394
0.78555954,0.09615387,0.6592817395569044,0.16106807,0.17216049,0.43301058
0.61516154,0.18065676,0.727924683675481,0.31045157,0.33028913,0.5790358
0.49300286,0.27328837,0.4690873281452397,0.32860327,0.31173712,0.6551239
0.5752973,0.10055663,0.7635616458136987,0.26226565,0.2765348,0.59623957
0.6535466,0.111371696,0.7888260473295629,0.24872689,0.2350257,0.69581294
0.54014474,0.17072663,0.5416196324971779,0.29612777,0.3037398,0.599192
0.4530858,0.27410638,0.5083058304983499,0.39778227,0.4395246,0.4630626
0.6781167,0.06489508,0.811536648692199,0.2013911,0.22249633,0.59733844
0.7021851,0.081502244,0.7940968176458091,0.21636371,0.21865764,0.5897312
0.41778418,0.21719594,0.6092494365549662,0.3846507,0.39462328,0.5149907
0.6363953,0.14505193,0.5599532335971941,0.25337645,0.2785559,0.574787
0.7435265,0.12385954,0.8134770488086229,0.21293405,0.2016734,0.6145917
0.32034266,0.2935776,0.5098346805900807,0.43392992,0.4440906,0.42872983
0.4792119,0.18363827,0.6031094361865662,0.33133993,0.32902235,0.63054276
0.25912595,0.4409027,0.3136610188196612,0.5243624,0.5600973,0.13862449
0.6315091,0.18341467,0.6139066368343982,0.29764405,0.29396218,0.50938094
0.71757257,0.049731266,0.8812972528778352,0.16354805,0.15315908,0.6140043
0.5911697,0.3388094,0.40684487441069245,0.42056802,0.3916002,0.2613055
0.5114688,0.20628947,0.5277952916677175,0.3239022,0.35826787,0.48547104
0.67795944,0.053244885,0.839093850345631,0.1997751,0.21125337,0.65152
0.12959704,0.5523391,0.2614261356855681,0.6077838,0.65884584,0.042241573
0.55814147,0.17037657,0.6891654413499265,0.32050025,0.32544523,0.5731033
0.53823525,0.25512362,0.5077203804632229,0.343108,0.38772136,0.3084336
0.40117636,0.23952395,0.534876032092562,0.35136408,0.38218337,0.38009083
0.915874,0.07158765,0.7981456478887389,0.10095614,0.091547474,0.5160413
0.6357976,0.1085923,0.7621151457269089,0.24819162,0.24544714,0.68810356
0.5433796,0.15729688,0.5806597848395871,0.29033175,0.324821,0.54619294
0.39461932,0.20242968,0.6380131382807883,0.37887686,0.37690806,0.56339383
0.67951536,0.058717523,0.7294699437681966,0.16274431,0.14240192,0.6354842
0.53012264,0.14216158,0.6606410396384624,0.29481018,0.31972235,0.5305474
0.5995532,0.26148352,0.23913674434820467,0.2853219,0.31628224,0.68411887
0.5256621,0.23499677,0.5716432642985958,0.34733677,0.36233473,0.26308048
0.31924412,0.34105843,0.5181345610880737,0.47932294,0.48545116,0.38734537
0.68324673,0.104855746,0.783920517035231,0.21297997,0.23200281,0.51304936
0.73923564,0.052965242,0.829924749795485,0.17454529,0.18067938,0.53741133
0.69121575,0.17610875,0.8030921081855266,0.29949486,0.27104473,0.71917295
0.7438457,0.08475596,0.814401198864072,0.17440403,0.1763996,0.57046354
0.53639966,0.124711975,0.6973850418431026,0.28602946,0.2534855,0.625147
0.61964715,0.17748284,0.5840300650418039,0.28085834,0.3136238,0.60573316
0.6761569,0.07906678,0.6418167785090068,0.18457088,0.15779546,0.6330056
0.7774507,0.17928092,0.9639724578383475,0.26188362,0.21571022,0.57504153
0.37887633,0.24842113,0.5489296629357797,0.37844893,0.38165724,0.44707182
0.58161676,0.14880832,0.6088549865312992,0.2830713,0.29696092,0.6428151
0.6977574,0.09722942,0.7348762440925747,0.21754266,0.20987701,0.6401882
0.31545976,0.3408712,0.4766015085960906,0.47769004,0.48229337,0.45374227
0.3835003,0.31454927,0.46757408805444534,0.43655723,0.45575047,0.3208691
0.6232747,0.18426533,0.6784737407084244,0.28778857,0.3087029,0.56072223
0.41810456,0.25650677,0.6065210363912622,0.41775858,0.39503527,0.5561179
0.93356025,0.052434925,0.9198571551914293,0.09388949,0.079237886,0.49750063
0.6863209,0.07144816,0.8426799505607971,0.21434243,0.22275308,0.6450424
0.4686499,0.18718398,0.569069634144178,0.33615893,0.32776773,0.61765724
0.74329925,0.07750264,0.644324098659446,0.1381236,0.11423981,0.5439095
0.92415464,0.028063014,0.6035825362149522,0.018256992,0.035019115,0.4089148
0.7299654,0.12274687,0.9166768150006089,0.24275501,0.22698563,0.6424637
0.4664526,0.20800805,0.6409018384541103,0.3645933,0.3709939,0.4663522
0.6183208,0.16054131,0.5880140352808422,0.2504018,0.2842247,0.50971794
0.49337432,0.20047507,0.6250198875011933,0.3378199,0.3312199,0.5829325
0.9073488,0.020038512,0.8341960800517648,0.050291836,0.050802507,0.4920081
0.41552952,0.30216232,0.5053874303232458,0.39932466,0.42229587,0.25326246
0.59595335,0.12554553,0.6278041376682483,0.2639961,0.2989639,0.63747346
0.6649595,0.07099992,0.811783298706998,0.22165488,0.23163682,0.6956556
0.5330708,0.18947147,0.5845334850720091,0.30414632,0.24140282,0.80749947
0.2617796,0.41437918,0.35814049148842947,0.4744263,0.52821344,0.14810455
0.62437856,0.08627777,0.7283598437015907,0.20669799,0.21795008,0.56428576
0.58145124,0.16571711,0.6967488918049335,0.30064544,0.3374976,0.5333666
0.6010711,0.20242466,0.5606373836382431,0.30407786,0.3491152,0.47418216
0.30946863,0.4326891,0.41100084466005066,0.54445076,0.5594133,0.26141417
0.71359134,0.04101185,0.8845859530751572,0.17745885,0.15318882,0.69507843
0.368406,0.26637706,0.5949695356981722,0.43224883,0.43149787,0.5444629
0.54070455,0.18990432,0.5034720302083219,0.31847167,0.3471979,0.5820683
0.52311486,0.13493007,0.7348511040910662,0.31077573,0.3116297,0.6422838
0.4900621,0.1675766,0.5910892354653541,0.30756682,0.31617978,0.58534515
0.6737401,0.09163152,0.7565215053912904,0.2213566,0.2107993,0.5803075
0.585027,0.13032486,0.6908696414521784,0.2725623,0.2095856,0.7624269
0.76234615,0.08048083,0.567048734022924,0.13402532,0.14447565,0.6965397
0.6855008,0.10520758,0.8208069092484146,0.23168802,0.27288562,0.599699
0.6782739,0.13213323,0.7175269430516166,0.2533833,0.2561097,0.47248462
0.57478464,0.12570818,0.6608116396486985,0.26299864,0.27378964,0.5389632
0.49025178,0.23745424,0.5041917902515074,0.34241667,0.35478204,0.5317483
0.4883403,0.19898097,0.6068959364137563,0.35125205,0.36349303,0.5785285
0.29562664,0.38229337,0.42929374575762475,0.49998093,0.50693583,0.42795628
0.6708154,0.08378242,0.7436987446219248,0.20706682,0.20516345,0.5602076
0.53962815,0.11729656,0.6249152774949166,0.26992825,0.24555537,0.44525105
0.6548743,0.17069079,0.7342523740551424,0.27450278,0.29318058,0.58060485
0.6046997,0.20320182,0.6497546789852808,0.31597507,0.35045737,0.5306047
0.49370447,0.17995858,0.5482467728948064,0.3309546,0.33246005,0.67364335
0.5871331,0.122817636,0.7705226462313588,0.28280437,0.3206231,0.5675905
0.22573274,0.624119,0.20235528214131693,0.6864913,0.69787794,0.2899695
0.54347014,0.2061283,0.5153061309183679,0.31406617,0.31515294,0.63231087
0.52380687,0.2036467,0.5275373316522399,0.3043472,0.34135336,0.499127
0.5741943,0.18776804,0.4970319598219176,0.28399187,0.2937187,0.59095293
0.47209144,0.23927113,0.5994503859670232,0.37029636,0.38673502,0.3721962
0.42652765,0.19447693,0.6562844893770694,0.367584,0.3698964,0.5720062
0.66234094,0.07376951,0.8050383783023027,0.2120725,0.22085239,0.64475137
0.34754804,0.33717382,0.5026902301614138,0.4619925,0.4828627,0.27764148
0.48618248,0.18167065,0.531394031883642,0.31244868,0.3228103,0.650604
0.60846305,0.1364823,0.5937003356220201,0.2545998,0.28440136,0.61587733
0.49175796,0.12847655,0.719365583161935,0.28709078,0.298924,0.65198034
0.7597392,0.121071264,0.8696995521819731,0.22093251,0.22086903,0.62407804
0.6820365,0.14102809,0.826808449608507,0.23692866,0.18647173,0.69978845
0.66074085,0.0847007,0.7110050426603026,0.2017107,0.1946119,0.6721814
0.554198,0.21072942,0.5383663323019799,0.33059314,0.3630684,0.49772853
0.523914,0.18933727,0.5750809645048579,0.32584998,0.36576045,0.510069
0.75511646,0.11239827,0.8006743480404609,0.20061104,0.18876302,0.58871865
0.6698582,0.18960509,0.6963991417839486,0.2546218,0.23362167,0.58902526
0.7223966,0.038348082,0.8751448925086937,0.16738181,0.1656614,0.5712807
0.7164052,0.106539965,0.5214239712854383,0.1784316,0.20333362,0.6646889
0.51467353,0.21570782,0.6320535379232124,0.34647265,0.34682155,0.49225536
0.62004507,0.19461408,0.6702616402156985,0.30909717,0.33747834,0.54135275
0.45098945,0.35095775,0.45006224700373487,0.48151082,0.49505895,0.2944284
0.16741496,0.7212967,0.2655368559322114,0.78623515,0.77593666,0.40132302
0.591033,0.12111971,0.6770072406204345,0.26639068,0.2638672,0.7050638
0.43528697,0.26919645,0.5104235706254142,0.38192075,0.4085464,0.32092255
0.57133704,0.22931674,0.6124552867473172,0.3520701,0.3615262,0.3574369
0.4985508,0.22853252,0.4866545791992748,0.33542645,0.3530227,0.4830824
0.7471391,0.10651259,0.8153347889200873,0.20712729,0.18149659,0.6339451
0.703493,0.062422935,0.8537625512257531,0.17110828,0.14602177,0.6011559
0.39845976,0.2461862,0.5772050346323021,0.3812774,0.40384036,0.40890074
0.6686654,0.12539057,0.5484463929067837,0.20526117,0.24479884,0.6074734
0.62342185,0.07682946,0.8123115787386948,0.23621051,0.24835137,0.6829808
0.75806874,0.068210185,0.8157173489430409,0.17315477,0.17880082,0.6071415
0.37516785,0.41670963,0.34244754054685245,0.5033788,0.5035202,0.45425257
0.67377305,0.1287214,0.5807006748420405,0.19892822,0.1970383,0.5829176
0.65819776,0.08472018,0.6306351778381106,0.19047539,0.17762361,0.6786055
0.74643314,0.1324354,0.7876888972613338,0.17940778,0.13785517,0.70844823
0.39511627,0.28651756,0.48772182926330976,0.39976296,0.39441025,0.42568916
0.47963876,0.25457707,0.576343434580606,0.39584056,0.41852665,0.3482901
0.591891,0.0693949,0.7409740444584427,0.21026625,0.18541473,0.6291115
0.6173359,0.14338647,0.7365407741924465,0.27155077,0.1949828,0.7778165
0.38612995,0.26259094,0.5658784839527091,0.4324311,0.4291525,0.65357
0.428701,0.30895358,0.43062099583725977,0.40873897,0.4423808,0.35003632
0.5665077,0.14083937,0.7432881445972888,0.28774422,0.30153042,0.4813065
0.6069646,0.092115045,0.8123941887436513,0.26034218,0.29026437,0.62399316
0.48570663,0.20673962,0.56213983372839,0.3283161,0.358846,0.46602428
0.46568957,0.27879387,0.40180146410808787,0.35522825,0.35670617,0.39193952
0.51538825,0.17717172,0.5701319342079161,0.31005377,0.31985041,0.5951239
0.45318416,0.28181168,0.35353186121191166,0.3657873,0.3647227,0.5593368
0.3348691,0.40601945,0.35073399104403946,0.49904305,0.5364073,0.22722876
0.57082355,0.16857071,0.5414891324893479,0.27410388,0.29050285,0.6113477
0.4218697,0.2841831,0.47491588849495336,0.40263095,0.41594422,0.5168483
0.37419802,0.29244754,0.5727709843662591,0.43421862,0.44546223,0.40023285
0.6191395,0.12240593,0.7003738420224306,0.23672073,0.24382241,0.54539937
0.28498906,0.45997906,0.4589621975377319,0.5745127,0.48657924,1.0
0.6231962,0.17052652,0.555966433357986,0.25321412,0.26197302,0.5537598
0.5721312,0.19270904,0.502426300145578,0.3081556,0.33165503,0.5930558
0.6981145,0.16692398,0.5018026301081578,0.21159577,0.2160105,0.63905144
0.6831663,0.10284409,0.5894352353661142,0.20189825,0.23643386,0.6700387
0.376186,0.24510434,0.5793295347597721,0.3791112,0.39676362,0.43945438
0.5540984,0.20365989,0.6000946360056783,0.32020095,0.3561182,0.44136238
0.4516568,0.25369605,0.5020747301244838,0.3850798,0.38927114,0.573678
0.4850015,0.26299003,0.38710566322633977,0.35726675,0.3942755,0.5512193
0.6724509,0.060924355,0.803012148180729,0.19654146,0.21457209,0.5707228
0.5888816,0.1796513,0.6284280377056822,0.28298104,0.25557643,0.83609486
0.30074278,0.33943474,0.5096561305793678,0.47262207,0.4865855,0.41004276
0.515383,0.17148241,0.553504383210263,0.2916805,0.2800296,0.74172604
0.53070456,0.1670899,0.6137785668267141,0.3065744,0.29154617,0.6773336
0.47254643,0.36227268,0.3609202416552145,0.47710687,0.4529758,0.5986121
0.6159532,0.13863401,0.6433965386037924,0.26132044,0.27211088,0.64857334
0.29644585,0.40602747,0.45431884725913085,0.5296391,0.5478871,0.27218294
0.3314834,0.3560401,0.4380530962831858,0.46813542,0.49460733,0.3671
0.23749793,0.63722795,0.261158615669517,0.7100139,0.72863114,0.09436822
0.65848494,0.15638068,0.496943649816619,0.25431785,0.25023818,0.69849944
0.40695053,0.357122,0.45102652706159163,0.4660807,0.45962727,0.31935346
0.66163254,0.10469726,0.6248450374907023,0.2154682,0.22360232,0.5232578
0.6509382,0.13071145,0.6878500412710025,0.23910736,0.2489956,0.6573746
0.38440007,0.29821238,0.4696214481772869,0.41814074,0.42042536,0.3888116
0.6417445,0.12738411,0.7093551025613062,0.25246492,0.28073275,0.6214296
0.60777086,0.12985504,0.7219120133147208,0.25850624,0.2896257,0.55152607
0.42148355,0.31988552,0.4554668973280139,0.42576426,0.40640247,0.63733065
0.5920061,0.20513529,0.7260038435602306,0.3226084,0.31744915,0.5721268
0.34192163,0.45875677,0.45855736751344206,0.55561036,0.51011074,0.5942602
0.51961815,0.2335997,0.57437233446234,0.34338441,0.38958758,0.30590653
0.33134806,0.3400319,0.3850727031043622,0.43802077,0.47186136,0.31156725
0.86435807,0.021506973,0.6810656008639361,0.05575168,0.076132864,0.48855528
0.4116676,0.22253633,0.6247219374833163,0.3790064,0.37843132,0.44950345
0.64820635,0.0918545,0.7293885837633151,0.23015755,0.26917705,0.59261775
0.48881927,0.23762521,0.552895933173756,0.3700416,0.39369744,0.4202435
0.41486716,0.32543457,0.48596599915796,0.45879686,0.4531471,0.5103525
0.6746442,0.06404771,0.8487194109231647,0.21794629,0.23478231,0.66341245
0.3408556,0.31442195,0.20692799241567955,0.38826844,0.37660533,0.54934466
0.6164552,0.10757968,0.6556339393380364,0.24079669,0.24135202,0.6144537
0.37198275,0.26095903,0.558631433517886,0.4106114,0.38992542,0.5134978
0.63407576,0.15342104,0.6802853408171204,0.24678092,0.20514643,0.68914163
0.54487324,0.15819407,0.6926290815577449,0.30982646,0.35349056,0.47086728
0.5369661,0.2369729,0.4992266599535996,0.32547653,0.3497396,0.47907177
0.5552082,0.16069852,0.6767673906060434,0.31938016,0.33981103,0.4998536
0.7070669,0.13883097,0.8462265007735901,0.27812293,0.27647465,0.68519735
0.79540145,0.03867666,0.6797327807839668,0.117361225,0.12748505,0.5845089
0.6247988,0.057052057,0.831236049874163,0.2146359,0.20583025,0.63078666
0.5491469,0.26773632,0.6291180077470805,0.378112,0.34546238,0.70442045
0.59108686,0.16362308,0.7244397434663846,0.3040272,0.32202905,0.48989764
0.42925462,0.31981286,0.5252054315123259,0.43976402,0.42997974,0.38260305
0.49126428,0.261215,0.5031534301892058,0.36484367,0.38929743,0.41670018
0.5834533,0.14299096,0.6226522373591342,0.26500705,0.27248287,0.6682235
0.5966842,0.11334871,0.6872200812332049,0.24515703,0.19175477,0.7872767
0.3845515,0.256459,0.5796643347798601,0.4076426,0.40985423,0.48953396
0.4402128,0.27627102,0.4804210288252617,0.3806843,0.43365878,0.3304146
0.3634831,0.3360088,0.4669057080143425,0.47303236,0.4380213,0.6399267
0.61187184,0.14278115,0.7342919440575166,0.28866118,0.28366044,0.48098156
0.80054843,0.059853774,0.8992856039571363,0.15587404,0.14210314,0.59339964
0.5189606,0.21774134,0.6348486380909183,0.34967715,0.3454127,0.6538619
0.5265732,0.18467179,0.5699307341958441,0.32104865,0.34531382,0.50175774
0.50523543,0.17944321,0.5862148751728925,0.27612936,0.22948572,0.6743773
0.7052777,0.118318126,0.5740239344414361,0.16600876,0.109566025,0.62903225
0.7190232,0.13306294,0.8688905121334308,0.25007936,0.24605183,0.59261847
0.5303886,0.13502051,0.7211542432692546,0.2679937,0.2661938,0.5564325
0.79790044,0.04416083,0.6059353763561226,0.09250243,0.08935873,0.5552482
0.60240287,0.11045192,0.7079151424749086,0.2559647,0.29054713,0.6226809
0.24794134,0.5486158,0.36838242210294536,0.63167715,0.6373518,0.20688403
0.6320765,0.061548773,0.7248700134922008,0.1978319,0.18927899,0.53287685
0.6718174,0.078926206,0.8098810785928647,0.19540924,0.1684553,0.6374236
0.4598808,0.23261937,0.5020411301224679,0.35722804,0.37193,0.5585084
0.6487523,0.12953757,0.6401952884117174,0.20908816,0.17564577,0.82436275
0.6551632,0.09215768,0.7577987454679248,0.22209248,0.19328533,0.7470304
0.56763095,0.16676226,0.6059475363568522,0.30636066,0.3330242,0.56271756
0.57904935,0.19536643,0.45073412704404764,0.2988507,0.32922202,0.6751467
0.73091483,0.07185736,0.6601501396090084,0.16186965,0.1840002,0.58441675
0.50522906,0.17396969,0.563833633830018,0.32203296,0.31765723,0.64128244
0.6903137,0.10217686,0.7380714442842867,0.17755224,0.148041,0.5774956
0.5665457,0.15471861,0.6501979390118764,0.29609597,0.31185132,0.60780793
0.39308128,0.27850568,0.5096687305801239,0.40166092,0.43070918,0.4552209
0.61894506,0.19999425,0.49890062993403783,0.27028883,0.3086856,0.4529097
0.722099,0.04167741,0.7533011451980687,0.14105758,0.12513478,0.6205963
0.23467588,0.4765565,0.332512399950744,0.5457945,0.5374786,0.5531647
0.45857093,0.23377001,0.6441103386466204,0.4033768,0.3940764,0.6135229
0.5527922,0.14795198,0.6305702378342143,0.2994986,0.32781965,0.57704484
0.6260752,0.060853172,0.7866368471982109,0.1610097,0.1323645,0.5053884
0.742442,0.11366741,0.5290413317424799,0.19248149,0.19233122,0.6457907
0.7390585,0.05611944,0.5990434359426062,0.14083704,0.15226111,0.61436486
0.3228671,0.41323286,0.23692201421532086,0.45191413,0.4824466,0.586578
0.38580862,0.24763414,0.5376631322597879,0.38296664,0.35755438,0.56023955
0.5860815,0.16300853,0.7304723138283389,0.288286,0.26454335,0.7850585
0.4177131,0.273274,0.5296177017770621,0.38727844,0.42095435,0.27333742
0.43982598,0.23286504,0.6016327360979642,0.3879127,0.38556057,0.47565216
0.6323938,0.1375613,0.6067648364058902,0.25880793,0.28747845,0.6239146
0.7376251,0.14698043,0.843933850636031,0.24174549,0.22773096,0.55943453
0.37218153,0.28578603,0.48178860890731656,0.41023448,0.4308374,0.4884967
0.58256865,0.2814039,0.5021106901266414,0.40922466,0.383727,0.54423
0.31448862,0.3649358,0.4339415960364958,0.4871722,0.49538904,0.4076941
0.4867977,0.20233166,0.6273917976435078,0.3515675,0.36663938,0.45527488
0.39311558,0.26941264,0.5240184314411059,0.40160176,0.4239192,0.32962787
0.8140117,0.116711766,0.6439258386355503,0.14266804,0.13259812,0.6660998
0.7816119,0.10463318,0.7771617066297024,0.18105882,0.17076795,0.6707244
0.73110497,0.0557816,0.852073251124395,0.17361903,0.14426546,0.54810286
0.43333557,0.26066002,0.538382932302976,0.39824903,0.32918274,0.85002524
0.32348835,0.37477824,0.3783991227039474,0.45924598,0.51161987,0.18295103
0.7978585,0.089476556,0.9240851554451094,0.19228141,0.134479,0.6153039
0.6235125,0.103760526,0.7948402076904125,0.25354314,0.26084766,0.63636506
0.6666416,0.12774563,0.6965179417910765,0.23914474,0.24160078,0.6590221
0.54101706,0.1908935,0.6305184778311087,0.31392145,0.30446768,0.5069926
0.574852,0.23728138,0.5848867350932041,0.33997214,0.3865288,0.3420155
0.5837227,0.19269592,0.5671121840267311,0.30848777,0.35567504,0.4691399
0.7863599,0.040785756,0.7269480436168827,0.085892245,0.05096118,0.6495036
0.26605844,0.538628,0.3829853729791224,0.6614147,0.65742844,0.52631664
0.57003725,0.12729827,0.7495155749709346,0.27777106,0.28776562,0.5279371
0.5881383,0.20896633,0.5901366854082012,0.29553387,0.35515672,0.42124647
0.83051825,0.094425544,0.6179520370771222,0.12731156,0.15001932,0.5752722
0.5568519,0.14643267,0.6079147364748843,0.26447916,0.22128035,0.82651794
0.49550122,0.15284273,0.6810676908640615,0.31973433,0.33939326,0.57787454
0.33305895,0.36131048,0.4596579675794781,0.49003994,0.49127042,0.44110805
0.5307339,0.18649775,0.5374430722465844,0.3284662,0.32888716,0.6771493
0.3366139,0.41267365,0.4353381261202876,0.5191895,0.5312707,0.5474544
0.68552345,0.102057576,0.6393130383587824,0.21048242,0.24136275,0.69238275
0.5428504,0.23507363,0.5688279341296761,0.36019027,0.39271748,0.41080707
0.4473474,0.18796745,0.5972296958337817,0.32552224,0.3058771,0.47774392
0.6442982,0.11420521,0.7660437459626248,0.25771868,0.28020653,0.64352876
0.48315072,0.26786873,0.4413964764837886,0.34115475,0.35732558,0.47049308
0.806074,0.06649898,0.8940842536450553,0.15028438,0.14158519,0.5739054
0.6310612,0.1315666,0.5776863346611801,0.24883121,0.2778638,0.6242174
0.6761881,0.069118604,0.807857048471423,0.19883406,0.201285,0.58265805
0.5934864,0.142034,0.6124211367452683,0.28381607,0.31421542,0.61224425
0.5518181,0.24962148,0.3646079818764789,0.29697597,0.30616298,0.48408458
0.48941934,0.18776526,0.6102787066167225,0.3322271,0.3538755,0.521595
0.66199046,0.110369265,0.6674954100497247,0.20777106,0.19184269,0.66906595
0.75805897,0.08981466,0.6977006418620385,0.14810225,0.14791536,0.58694935
0.35431919,0.39701223,0.41681730500903835,0.49508196,0.51166624,0.25692958
0.8579352,0.11011836,0.8977862538671753,0.17452948,0.15792772,0.59461
0.52628237,0.18817158,0.6103254966195298,0.3331938,0.35901946,0.4821392
0.5169023,0.26062912,0.4309286458557188,0.3607797,0.35855567,0.50109345
0.5649261,0.10164334,0.7725866863552012,0.26640826,0.2820198,0.69508255
0.71318865,0.17396547,0.43691432621485954,0.22120272,0.19854438,0.71565014
0.66567785,0.08805688,0.815672148940329,0.19904192,0.18747033,0.5824921
0.6397182,0.09622793,0.8124347487460849,0.23398367,0.22777307,0.6708803
0.37369442,0.29729697,0.5786868647212119,0.41639346,0.4106425,0.61219037
0.58805984,0.17148133,0.6302349378140963,0.30408496,0.33253706,0.5892426
0.2964645,0.34969404,0.5203385712203143,0.48735142,0.5051679,0.35872978
0.71831393,0.12016554,0.7889125773347546,0.22290272,0.24087095,0.6164989
0.6391927,0.11810443,0.5732357843941471,0.2043417,0.23706193,0.55224484
0.36453328,0.34481892,0.47161510829690656,0.4760762,0.49270022,0.4930994
0.64823633,0.20513086,0.7264535435872126,0.31304336,0.27221298,0.6476759
0.55134124,0.11706492,0.6979354418761265,0.23391317,0.23817873,0.517823
0.73180366,0.12881586,0.8520577511234652,0.25272992,0.22760937,0.7595781
0.6016058,0.2153172,0.5829480349768822,0.34768718,0.36102584,0.445782
0.17805049,0.6143602,0.2773884966433098,0.68984836,0.72638863,0.47567457
0.6297286,0.1817926,0.6291559377493563,0.2930254,0.31236526,0.5712496
0.18862267,0.5089154,0.3275659196539552,0.6046458,0.62248385,0.35852736
0.34685633,0.3884083,0.31792019907521196,0.48532104,0.50818974,0.4490636
0.38049793,0.23363647,0.5009336800560208,0.36387342,0.34786433,0.55274177
0.53689545,0.16362906,0.5010658800639528,0.2766624,0.24606317,0.35051024
0.23939386,0.5047025,0.27861888671713325,0.5811757,0.61441773,0.22922981
0.5506978,0.14561221,0.7252040935122456,0.3006907,0.30569392,0.54793257
0.346313,0.26875427,0.5691283641477018,0.41868716,0.42916328,0.45991725
0.5486517,0.17353618,0.6144244368654662,0.29945233,0.32308608,0.37673342
0.6473207,0.14521785,0.6464157387849444,0.25169638,0.28051627,0.5369889
0.66512257,0.08761722,0.7373587442415247,0.21861507,0.25716192,0.60786194
0.45969436,0.25391912,0.5111646306698778,0.37262568,0.37987924,0.45041993
0.57786584,0.11726546,0.7051814023108841,0.24666093,0.2307797,0.63867164
0.5077999,0.33165506,0.36456349187380954,0.3968734,0.4563012,0.2986518
0.47588167,0.24408737,0.6162787369767242,0.41687408,0.40134412,0.5088383
0.5911461,0.17540938,0.5476786828607211,0.2963615,0.33945438,0.53844357
0.473639,0.197472,0.6603563396213804,0.35169873,0.34282982,0.6067319
0.70167685,0.11403097,0.6443822386629343,0.2029007,0.23060021,0.5314849
0.73424506,0.16209804,0.5130005807800349,0.26594436,0.26688522,0.5883687
0.5033765,0.1635019,0.6237977374278643,0.31515667,0.2912497,0.6747829
0.5868823,0.17244758,0.6142963368577803,0.29402107,0.31519112,0.59533095
0.5360659,0.2241687,0.546087132765228,0.34127396,0.35791606,0.41228467
0.6364732,0.08463134,0.6958808417528505,0.20902462,0.18389522,0.7081804
0.44921976,0.27562892,0.4950257297015438,0.39557886,0.40156484,0.43688196
0.6560276,0.057360824,0.828645249718715,0.20814359,0.21902557,0.66386914
0.6933928,0.042772945,0.7705658462339507,0.156104,0.14822245,0.55071115
0.69987684,0.122694,0.8632436517946191,0.26578206,0.25626394,0.7091022
0.7002108,0.07220742,0.8080316484818989,0.19635075,0.17943351,0.7558757
0.61777586,0.15702821,0.6417041385022483,0.2628875,0.262349,0.6013469
0.7079651,0.058937017,0.8692658521559511,0.19834262,0.18490057,0.6791253
0.4562767,0.23251787,0.5813053348783201,0.38696343,0.40122384,0.48327687
0.6294845,0.17869392,0.6079300964758059,0.27708048,0.3065899,0.542889
0.19633865,0.6947993,0.0782671046960263,0.73887074,0.75647557,0.20555955
0.4929882,0.18769616,0.6170641370238482,0.33241194,0.33672786,0.40112668
0.25834626,0.57813066,0.3418553205113192,0.6723133,0.67177373,0.36887765
0.31712735,0.4310018,0.4357201261432076,0.54825646,0.55296475,0.26393837
0.49076772,0.26798478,0.5054120703247242,0.3692916,0.4199583,0.24069643
0.57760435,0.1159797,0.6620777097246625,0.27177292,0.2921762,0.65930384
0.56630886,0.18518634,0.6197449371846963,0.32663405,0.35610822,0.5165745
0.68134975,0.21747693,0.44840982690458964,0.27185744,0.2555822,0.40635633
0.13366458,0.61735976,0.271042866262572,0.694701,0.72340065,0.4095229
0.49138936,0.14352322,0.7153748429224905,0.2997296,0.30296427,0.57857597
0.949911,0.09166759,1.0,0.13930257,0.10066387,0.5635002
0.92964035,0.07003011,0.8827655529659332,0.1105165,0.101028144,0.49257585
0.63706905,0.17734471,0.6786547407192846,0.26198918,0.28394574,0.5413506
0.47744656,0.19478701,0.6056313863378832,0.3287713,0.30805987,0.3785987
0.4761014,0.21371807,0.6240576374434582,0.3702847,0.38793433,0.5554403
