rely,data,time,stor,turn,aexp,pcap,lexp,modp,loc,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,actual
0.20076896,0.2742718364563102,0.2709229,0.26132795,0.4342304,0.1615872,0.37362990736299073,0.29657957,0.46291143,0.31819395909163756,0.20109367,0.47868103,0.19453627,0.12854297,0.19168416,0.16736953,0.16917235,0.17879918,0.15714897942893877,0.15221371,0.19705056,0.26173103
0.5794878,0.6876131112567867,0.63793296,0.611473,0.77205265,0.550185,0.7332913433291344,0.5881845,0.75236154,0.6732715403962924,0.02484645,0.19014958,0.6220375,0.010697946,0.6217346,0.59581286,0.5900379,0.03594347,0.5972795358367722,0.5885651,0.6276314,0.60579264
0.09863517,0.18181948090916888,0.14464009,0.16375907,0.3873703,0.20638849,0.3385025638502564,0.18954398,0.46629715,0.267287116037227,0.3216837,0.6456391,0.13766292,0.23349227,0.06949665,0.09259874,0.074397035,0.29889768,0.045777304746638284,0.04476632,0.07159425,0.22233473
0.25369847,0.4008022740481365,0.31992474,0.33491725,0.54391664,0.29417247,0.4887665088766509,0.2859238,0.5793267,0.4395441963726518,0.10180174,0.38347244,0.2921463,0.023991019,0.30559543,0.28707564,0.2714783,0.08813016,0.269163616149817,0.26244497,0.28635657,0.36325932
0.18683003,0.3551232713073963,0.23149845,0.2587334,0.5394193,0.22440575,0.4300628730062873,0.23177804,0.5851032,0.41776760506605637,0.1616961,0.4546501,0.2635956,0.073401615,0.22465067,0.21805583,0.20287564,0.14447956,0.18214248092854887,0.16860278,0.2241178,0.3282135
0.3634463,0.4176694750601685,0.435891,0.45521468,0.5285095,0.36581993,0.5129635812963581,0.4221284,0.57259375,0.48562499913749996,0.09806955,0.36986554,0.32575762,0.044332072,0.3582803,0.3674407,0.35663563,0.09273851,0.3502468210148093,0.34314102,0.3624558,0.4150279
0.049904525,0.37539702252382134,0.058525626,0.11555833,0.5824178,0.36881167,0.5233362523336252,0.071168356,0.75831056,0.35478478128708685,0.35647348,0.6085447,0.43942446,0.24446224,0.1161152,0.16780402,0.14678572,0.32902396,0.07426433445586007,0.059825942,0.12793763,0.35676157
0.24867497,0.38583355315001316,0.3256628,0.35067093,0.523072,0.300892,0.48870648887064894,0.29521966,0.598133,0.41293665477619934,0.09407416,0.4033212,0.28579903,0.024883687,0.2968072,0.29317206,0.27914703,0.09382683,0.2674052860443171,0.25702274,0.2897458,0.355838
0.18102603,0.18061269083676146,0.23113671,0.24659531,0.338077,0.16106339,0.3054861705486171,0.2793575,0.32953608,0.26130741567844495,0.24644396,0.56710666,0.08841315,0.16608033,0.111320674,0.12572514,0.10215603,0.22190066,0.1131035767862146,0.11067639,0.12450732,0.29722768
0.20135958,0.30574841834490507,0.27323294,0.28887594,0.48445314,0.2288345,0.40517424051742407,0.26171243,0.5176133,0.3380719202843152,0.14275455,0.4575929,0.205592,0.06921452,0.21431743,0.2040687,0.20676391,0.1421425,0.17896398073783884,0.1772389,0.21557836,0.286929
0.5851358,0.5801365348081922,0.64943445,0.6404109,0.6431833,0.61546344,0.6599374659937466,0.6416974,0.6731991,0.5607523636451418,0.08239143,0.26510167,0.54181874,0.04562836,0.54365015,0.5629693,0.5629022,0.089945674,0.5547179932830796,0.55284435,0.57457143,0.53501487
0.18346648,0.31525175891510554,0.26360494,0.29403186,0.48418158,0.20643868,0.42320174232017427,0.24642819,0.5380288,0.3578977214738633,0.119721964,0.44235927,0.20983681,0.0474277,0.223976,0.21407576,0.2164859,0.11280005,0.19136397148183829,0.17975448,0.21541728,0.31681257
0.18635745,0.1376841482610489,0.24595788,0.2033697,0.29566196,0.20724423,0.2678760867876087,0.3006626,0.33032262,0.21244382274662937,0.31198946,0.6269974,0.06746194,0.24799539,0.08373594,0.0886213,0.07183961,0.3011371,0.07012410920744656,0.082503825,0.091542006,0.18113029
0.14246918,0.3097880185872811,0.20238012,0.23336323,0.5025567,0.17961778,0.4055966805596681,0.201406,0.55025434,0.3631716017902961,0.17798829,0.48047078,0.22580764,0.086778045,0.1825418,0.17637171,0.17474051,0.15522824,0.1453527887211673,0.12930281,0.1763581,0.3039369
0.25079238,0.023599410415964625,0.25274086,0.10465956,0.095472544,0.060606226,0.12611567261156725,0.2869451,0.13223122,0.056507199390431966,0.5739789,0.79584765,0.0579063,0.5187089,0.02246688,0.034497857,0.022437137,0.5577972,0.034822157089329425,0.06732555,0.019361652,0.22242524
0.3356778,0.030018181801090907,0.27181545,0.06743339,0.07653319,0.10022853,0.0691561019156102,0.36612397,0.08888431,0.06916588914995335,0.72452104,0.87208277,0.11746925,0.647019,0.028818097,0.038310185,0.013258785,0.70085496,0.048793038927582334,0.09987447,0.049977213,0.26382387
0.17021097,0.06796937407816245,0.2019678,0.1424802,0.23098578,0.13409905,0.18722501872250188,0.26550704,0.2785329,0.18201254092075247,0.4281094,0.7160596,0.026322871,0.34252936,0.038565833,0.031859636,0.034594543,0.39860317,0.0326800549608033,0.051861376,0.044387937,0.26781398
0.48494565,0.4361448261686896,0.54289234,0.5208393,0.5263297,0.5694782,0.5251837925183793,0.563306,0.5914299,0.3837805230268314,0.15239677,0.36993825,0.4064806,0.108216286,0.39360687,0.39232147,0.41887623,0.14600593,0.40007078400424706,0.40826118,0.42170674,0.39371502
0.04580816,0.23605571416334287,0.08029273,0.120453395,0.4039267,0.239895,0.4074755107475511,0.10428014,0.5294372,0.25478477528708654,0.3620257,0.65471166,0.26973015,0.26500195,0.051144194,0.091808885,0.071778126,0.33056992,0.028937322736239363,0.029527277,0.062875465,0.24597768
0.062421083,0.434842966090578,0.08856177,0.13360879,0.60516465,0.35681129,0.5671165567116557,0.09099218,0.7587896,0.4095246245714775,0.28647292,0.50860864,0.4926976,0.18965252,0.17626314,0.17922856,0.21276835,0.25430897,0.14626490877589454,0.11020322,0.19339071,0.35036284
0.14995193,0.216842483010549,0.21802932,0.23789315,0.40162808,0.17056306,0.3352742535274254,0.23039386,0.45170897,0.31390477883428675,0.21547742,0.547033,0.12773943,0.13642065,0.12509017,0.14894639,0.11808312,0.19784726,0.10750300645018039,0.10418172,0.11989088,0.24648045
0.13528897,0.06372189882331393,0.19090492,0.1499986,0.20570186,0.07655515,0.2067255206725521,0.23836192,0.24269961,0.11183079270984757,0.37433708,0.6887689,0.009987608,0.30231547,0.018194262,0.024216041,0.02345106,0.35272476,0.019632381177942873,0.0313251,0.025544971,0.20828316
0.14129436,0.3277178196630692,0.18842088,0.22464901,0.5145128,0.24051051,0.4216061421606142,0.18253104,0.5957747,0.40194034411642066,0.19858485,0.50708246,0.25874665,0.10018575,0.17338549,0.2000386,0.17303887,0.17993899,0.1403961584237695,0.1315128,0.1723931,0.29464677
0.14373554,0.30136261808175707,0.2016066,0.23110524,0.49803972,0.24382289,0.41417824141782417,0.1889196,0.5829758,0.3694413221664793,0.20693761,0.5253801,0.24749956,0.11874285,0.16422068,0.2026035,0.17009425,0.1953518,0.13345514800730887,0.13122222,0.16148125,0.28276873
0.19329648,0.034867372092042326,0.22555962,0.122627094,0.14023049,0.053071067,0.1482007648200765,0.25953692,0.18355168,0.08372581502354891,0.48107,0.748617,0.02030094,0.41212773,0.019227382,0.025980055,0.014582891,0.45514435,0.023867411432044686,0.04245542,0.013911448,0.20377997
0.15777645,0.10322001619320098,0.22638294,0.17093176,0.27148753,0.15718074,0.2483196548319655,0.26831508,0.3433012,0.17275418036525084,0.3428912,0.66637945,0.05164507,0.28416425,0.056238916,0.064592734,0.05376,0.34078324,0.03906621634397298,0.05630152,0.06318182,0.1570916
0.20764233,0.4049424242965455,0.2322384,0.30827844,0.5641426,0.3494872,0.5099395509939552,0.24566187,0.6912895,0.44547637672858265,0.17367235,0.44273695,0.337983,0.08027293,0.25793353,0.28748232,0.272716,0.15453888,0.22879953372797204,0.21230488,0.2695523,0.42158353
0.10111906,0.3400197204011832,0.13736618,0.18157314,0.52965134,0.2697276,0.45481544548154457,0.1356548,0.62358856,0.3877887932673276,0.2354637,0.5303326,0.30194712,0.12990893,0.15228617,0.18057485,0.15569954,0.20724587,0.12147290228837414,0.1053544,0.1575007,0.29508686
0.28604203,0.01884988413099305,0.26273954,0.10057832,0.100207046,0.104404435,0.12726286272628629,0.30749434,0.11892561,0.06235476574128595,0.60268736,0.803481,0.069708586,0.5584695,0.031279903,0.050487444,0.027276434,0.5875148,0.048964612937876774,0.08064909,0.039118357,0.22868699
0.09630118,0.3204207192252432,0.14138909,0.19411896,0.4855405,0.30238694,0.4540212454021246,0.13842003,0.6198674,0.40375658422539507,0.2486525,0.5461776,0.27186906,0.1339571,0.13929439,0.18792252,0.14036344,0.20804237,0.11073198064391884,0.101741076,0.13902944,0.29786563
0.20587428,0.028856107731366463,0.21813574,0.1129464,0.1517899,0.08971019,0.14218807421880744,0.26528713,0.17082314,0.09231035953862157,0.5259261,0.77393365,0.043674037,0.44287854,0.019199174,0.022916317,0.019094493,0.4921045,0.027990026679401602,0.047547683,0.021470807,0.24173279
0.43102276,0.5282414916944895,0.51366854,0.5024996,0.6518377,0.36347467,0.6186869618686962,0.4613558,0.6631633,0.557233233433994,0.030974165,0.27760568,0.45156735,0.011150353,0.47459996,0.45209706,0.44946325,0.049649555,0.45270016716201,0.4364466,0.47619623,0.48611668
0.07636368,0.3073091684385501,0.11302304,0.16051598,0.52055913,0.32415825,0.45831178583117865,0.110430025,0.6510608,0.3578012214680733,0.30568898,0.6128108,0.31556356,0.19766794,0.1106406,0.17853732,0.1269789,0.28324932,0.07708727462523648,0.081075996,0.11481719,0.29451406
0.080562055,0.1896587413795245,0.12223362,0.14445397,0.3849719,0.19801135,0.32295623229562326,0.16737969,0.45397258,0.22899138373948302,0.3385839,0.6512895,0.16245437,0.24823524,0.060487572,0.08634235,0.059608757,0.31457,0.028856036731362205,0.032086432,0.05642523,0.20424396
0.08208381,0.23550654413039265,0.12535326,0.14861667,0.46326435,0.24959956,0.39010635901063595,0.13728724,0.5389932,0.3030208481812509,0.32824415,0.6443856,0.2377494,0.23403586,0.08127397,0.12835799,0.08917516,0.30630624,0.04802234288134057,0.05187407,0.07817568,0.24801233
0.39720464,0.01608429896505794,0.32836443,0.0664684,0.035879865,0.10929598,0.058665645866564586,0.37867194,0.026059017,0.052456593147395585,0.8079022,0.91020554,0.13950935,0.75337625,0.0407187,0.062633425,0.028355502,0.7856378,0.07136922028215321,0.11743665,0.050675847,0.29211393
0.2049941,0.04580326674819601,0.22484633,0.11081004,0.14810804,0.10020228,0.15138666513866653,0.2749245,0.19764255,0.06790684407441064,0.5004152,0.7566307,0.043457314,0.43684947,0.020582598,0.01902008,0.018670812,0.47910178,0.028278996696739805,0.04857187,0.026404366,0.16684459
0.094529316,0.277696416661785,0.1397317,0.15581338,0.5074333,0.3230338,0.4313552231355223,0.13477764,0.60353285,0.31257106875426416,0.3102855,0.61520404,0.29236764,0.20916079,0.11130199,0.15664299,0.12580892,0.29530135,0.06982277418936646,0.077485055,0.114503935,0.23227406
0.1424872,0.28483755709025343,0.21808486,0.2597282,0.46708804,0.22279693,0.402468390246839,0.21633728,0.5429229,0.335239700114382,0.17421046,0.50120527,0.17248052,0.08133057,0.17785902,0.19414581,0.15972885,0.14494488,0.14849320890959253,0.14368641,0.16737103,0.30232677
0.05187109,0.163771699826302,0.09680126,0.11976865,0.32590574,0.18545581,0.3376766337676634,0.14056662,0.44763196,0.163291849797511,0.37131,0.6752604,0.1916098,0.28142446,0.028705884,0.050212845,0.045912877,0.34253895,0.012744512764670765,0.012976639,0.03148546,0.2240682
0.091584235,0.09809143588548615,0.14564192,0.14523408,0.26739162,0.090059385,0.26302828630282865,0.1774225,0.3260388,0.1715435102926106,0.35484338,0.6802587,0.07157117,0.27311385,0.022898052,0.034918025,0.027320273,0.32999942,0.012765970765958246,0.01278118,0.015653089,0.20548168
0.088056445,0.32636867958212074,0.120495334,0.16065998,0.5152047,0.28288245,0.4600898760089876,0.12249503,0.61570793,0.3661202719672163,0.28566778,0.57239395,0.32262117,0.17077857,0.124883994,0.16590755,0.14051147,0.25183916,0.09372869562372174,0.08150686,0.1307094,0.2821008
0.11498849,0.26084771565086295,0.15766536,0.18687041,0.4766034,0.23561467,0.397815479781548,0.1500181,0.5278406,0.3572743714364623,0.26535103,0.584599,0.24131215,0.1704334,0.113903925,0.16466896,0.11445488,0.24575739,0.08844855930691356,0.08244741,0.11506958,0.24707535
0.11593643,0.2834845370090722,0.16535205,0.15302871,0.47880757,0.34962875,0.4272658627265863,0.17438363,0.57506055,0.25705526542331597,0.3135777,0.589277,0.30121976,0.20933236,0.12827322,0.13468982,0.14270806,0.29578593,0.07674749460484968,0.079154775,0.13244179,0.14014304
0.095423445,0.1376779482606769,0.14555484,0.14175203,0.327744,0.17081045,0.29801025980102597,0.18418519,0.39231247,0.17447896046873762,0.36549702,0.6779839,0.12496176,0.27525395,0.044190463,0.058048934,0.0490454,0.34022123,0.01928708415722505,0.020060189,0.041431487,0.15934771
0.0556826,0.16308102978486178,0.09631081,0.12333073,0.33800766,0.1774792,0.31831899183189916,0.14944923,0.43489018,0.1697955101877306,0.36257762,0.67233944,0.17772296,0.2782495,0.036668833,0.051398084,0.049728632,0.33092162,0.01102386866143212,0.012281731,0.036824845,0.18994308
0.15611543,0.2724861363491682,0.21716762,0.2505878,0.4671303,0.17147349,0.37572363757236377,0.22674045,0.49724007,0.34413498064809883,0.17805743,0.502092,0.18196675,0.098959655,0.16473056,0.17760076,0.16203934,0.16497852,0.1402224984133499,0.12936841,0.16801102,0.27759886
0.12846868,0.1375058382503503,0.17361195,0.18654202,0.29274562,0.1312827,0.27347112734711276,0.2213929,0.31528804,0.2222158933329536,0.3098973,0.6273113,0.059257865,0.2094651,0.060410794,0.073911324,0.053808436,0.2743136,0.05282277516936651,0.044179037,0.05590765,0.20508102
0.19136237,0.1610770896646254,0.25894183,0.21978243,0.34392545,0.25033754,0.29768522976852296,0.31040826,0.40190315,0.21925341315520477,0.29073298,0.60249543,0.09942788,0.22071676,0.11725947,0.107433036,0.10910964,0.278008,0.09137203548232214,0.10948302,0.12394567,0.1994061
0.15563323,0.29371608762296525,0.21571887,0.25119644,0.4882738,0.17132692,0.39239037923903797,0.21911208,0.5213697,0.36077990164679413,0.16841221,0.4860529,0.19573173,0.08201702,0.17885117,0.1857078,0.17331353,0.15195543,0.14865291891917515,0.13732764,0.17797114,0.28945345
0.32845837,0.4633811678028701,0.37365466,0.39757782,0.5879573,0.30644035,0.5473879547387955,0.36739025,0.6041863,0.5046605802796348,0.09535307,0.31176254,0.3626607,0.03395994,0.37941605,0.34623224,0.34848022,0.064993665,0.34765002085900126,0.32568264,0.3625604,0.469737
0.23427157,0.3702110022126602,0.28814685,0.29627132,0.52310157,0.26273274,0.4477861447786145,0.27292854,0.5645649,0.40585392435123546,0.13915877,0.4182116,0.27368534,0.059452675,0.25923884,0.23930497,0.23103051,0.13022383,0.2179704730782284,0.21049707,0.25594985,0.32162577
0.24695449,0.026872126612327598,0.24871078,0.107993975,0.1003906,0.034767777,0.1193275919327592,0.29539055,0.16378579,0.06185740371144422,0.5568718,0.77970845,0.039522737,0.5021421,0.02539974,0.030860737,0.014568262,0.5344205,0.031127971867678315,0.06419836,0.024570271,0.24445
0.11132532,0.26446543586792615,0.1650819,0.19546387,0.473612,0.21511619,0.3890201589020159,0.17650105,0.5402214,0.32404087944245274,0.25242865,0.5733055,0.2211693,0.16050664,0.121794686,0.15684764,0.13124456,0.23543856,0.09225695553541734,0.08935715,0.12198502,0.2831282
0.32571965,0.3790877427452646,0.3885373,0.40308875,0.5011546,0.30029982,0.46596834659683467,0.39139077,0.53510356,0.43798076627884597,0.13720421,0.3947518,0.2751174,0.07146023,0.30887538,0.3113414,0.29666036,0.11660695,0.29604101776246106,0.2853439,0.30736178,0.4020466
0.19799419,0.17804797068287825,0.29926664,0.29728588,0.37235028,0.2578091,0.3439979343997935,0.31670502,0.46457702,0.2656633759398026,0.19003801,0.55691475,0.093135744,0.1395341,0.15057759,0.15965073,0.16603506,0.20269464,0.13162938789776327,0.14634039,0.15797903,0.23060456
0.11774784,0.34443050066583003,0.16713622,0.20216922,0.5382385,0.22360148,0.45505021550502156,0.15764882,0.6091346,0.39570888374253305,0.1967457,0.4857212,0.3175602,0.112217724,0.17809208,0.18638073,0.18564922,0.17752136,0.14605258876315533,0.12241748,0.18162023,0.30243188
0.22616948,0.5004418300265099,0.24857558,0.2650903,0.66046786,0.3141399,0.5459117245911724,0.23951985,0.69739115,0.5456065327363919,0.13452557,0.35231394,0.43365735,0.052269213,0.3295288,0.28263527,0.30165637,0.10911918,0.283478367008702,0.2475902,0.317671,0.43351957
0.032696538,0.39640745378444725,0.041636392,0.103949875,0.60127443,0.43641388,0.5522136052213606,0.0517427,0.77305335,0.3844006030640362,0.37764814,0.61879253,0.47811717,0.2628752,0.11133453,0.1639681,0.13985665,0.34090677,0.07577683454661008,0.06554456,0.13283329,0.3691228
0.09092471,0.3785063227103794,0.11324623,0.1593409,0.57356733,0.35864788,0.49840350984035103,0.112826265,0.7132447,0.3943388236603294,0.2836256,0.55298096,0.39059895,0.16478801,0.1503044,0.20014118,0.16789415,0.25757077,0.11060231063613864,0.104096666,0.15827309,0.31599754
0.027925923,0.36891468213488093,0.050375953,0.11297229,0.5712565,0.31939316,0.5362529536252955,0.057975933,0.7125693,0.3693161521589692,0.3269291,0.57691735,0.44671428,0.23567115,0.12112923,0.14301108,0.15268043,0.28877935,0.0920326915219615,0.06544612,0.13859642,0.30307853
0.17215768,0.0377770982666259,0.197012,0.12058443,0.18219753,0.0747924,0.16829771682977168,0.23621519,0.20199332,0.11260758675645521,0.47219166,0.74828535,0.041741565,0.39009166,0.015230779,0.022741452,0.017000765,0.441134,0.020392415223544916,0.030131131,0.01894474,0.22414158
0.14166984,0.057550283453017013,0.17223614,0.11233507,0.16609602,0.102195576,0.2093238609323861,0.21447164,0.2358897,0.052830241169814475,0.46660426,0.75731033,0.09118137,0.40695864,0.0044911616,0.010244489,0.019579504,0.45025197,0.011524428691465721,0.02934578,0.007435344,0.16748394
0.10076445,0.40192514411550867,0.12003629,0.17142326,0.6022719,0.318671,0.5266051226605123,0.112899125,0.7035295,0.42584142555048554,0.25384346,0.50918704,0.41549343,0.15769587,0.18365519,0.20773832,0.19633006,0.22425827,0.14741585884495154,0.12534428,0.19420002,0.31759262
0.14802788,0.1887610113256607,0.2183969,0.20389025,0.38241208,0.22868173,0.3111594011159401,0.25652212,0.43413267,0.2492918949575137,0.28442663,0.59520006,0.12317476,0.18996973,0.1018502,0.11808263,0.09312607,0.2580139,0.0808512948510777,0.08370936,0.11162704,0.19210596
0.13570997,0.276657266599436,0.19446672,0.23026511,0.4609602,0.24469961,0.3869700786970079,0.19436212,0.54855627,0.3759997225599834,0.22574031,0.54699016,0.20278308,0.12187788,0.14313895,0.19088964,0.14861351,0.20294672,0.11558846693530803,0.11233403,0.13611984,0.27767852
0.22005926,0.034563014073780846,0.23041022,0.117794335,0.15194158,0.09696405,0.15668159566815956,0.26945624,0.18104969,0.13020740781244447,0.49229717,0.7516051,0.03498672,0.4253543,0.025913138,0.045001075,0.016580682,0.4746961,0.03518890411133425,0.051791027,0.031640925,0.22586675
0.1771001,0.31966029917961797,0.23747338,0.27337283,0.50937074,0.18708847,0.40868334086833413,0.23519559,0.5354704,0.38057505283450316,0.14621502,0.4585733,0.2037144,0.063202485,0.2107778,0.20940925,0.19312009,0.13057405,0.17427735045664103,0.16474517,0.20634042,0.31188285
0.066655815,0.21139909268394555,0.11244991,0.12735008,0.40389407,0.23227029,0.36825940682594066,0.13500828,0.50815195,0.2263122435787346,0.3515488,0.6554351,0.216934,0.2516455,0.06102458,0.088091895,0.07018908,0.3226759,0.02716702063002124,0.030842036,0.058972523,0.20052572
0.08961564,0.10355295121317706,0.13185464,0.13130407,0.2698612,0.11185919,0.27363687736368775,0.17115682,0.34012884,0.14899626893977613,0.37683606,0.69980264,0.110922694,0.3069256,0.017731074,0.027883366,0.026636366,0.35792348,0.010102931606175897,0.009751208,0.015622862,0.18048579
0.03232517,0.37288578237314696,0.044254467,0.120751195,0.5848473,0.37228942,0.5450746545074654,0.046612807,0.7420228,0.38267902296074136,0.3506192,0.6033218,0.45464814,0.24874847,0.11375345,0.16983818,0.14400452,0.31088558,0.0805005048300303,0.06789273,0.13283403,0.33178967
0.489232,0.6190657371439443,0.47240463,0.52823746,0.6831085,0.53267485,0.6824786182478618,0.48854876,0.77550876,0.6679987400799243,0.07904469,0.21230596,0.5513487,0.032775387,0.5400947,0.5104671,0.53340036,0.049400363,0.5125487707529263,0.48861122,0.5158468,0.6590416
0.099481285,0.4684688481081309,0.10866324,0.13840029,0.6409871,0.4276154,0.5635376563537656,0.13353133,0.80345285,0.4486465469187928,0.2753716,0.49710557,0.5100116,0.17778102,0.2004881,0.19952051,0.22024353,0.25478807,0.1643080198584812,0.14633103,0.21846984,0.39339274
0.22508739,0.30514948830896926,0.26534158,0.24941668,0.505312,0.30590487,0.4028881402888141,0.30239105,0.560882,0.25590647535438854,0.22847782,0.5006488,0.2606467,0.16016234,0.2071134,0.18802844,0.19890465,0.23223704,0.16138838968330338,0.17142795,0.2243041,0.19619295
0.41228855,0.09435894566153674,0.34222615,0.090291254,0.2335868,0.3938021,0.13521691352169135,0.5232056,0.28780267,0.03704806222288373,0.7119051,0.8386148,0.16936046,0.68409973,0.10304242,0.07804228,0.07769191,0.68900204,0.11514816690889002,0.1583909,0.15504684,0.21201502
0.16658786,0.430559865833592,0.17778823,0.23711619,0.5940472,0.37205917,0.5170833517083352,0.18257111,0.73983103,0.4801993688119621,0.20336074,0.46719062,0.381581,0.10073076,0.23344596,0.2593357,0.2315168,0.1779224,0.1944080716644843,0.18320651,0.23908414,0.41792756
0.058872804,0.36038722162323333,0.08416692,0.11809452,0.5615569,0.40459657,0.5082728508272851,0.09302181,0.71967125,0.328567849714071,0.34256878,0.601364,0.41364533,0.227591,0.11812788,0.15564741,0.14416894,0.3193642,0.07418142445088546,0.070006594,0.1329916,0.31948367
0.40860403,0.45254912715294765,0.45412484,0.5092084,0.54609555,0.4571975,0.5311628531162854,0.47739956,0.63965726,0.5609673036580383,0.12459798,0.36929727,0.36437607,0.07087162,0.39034736,0.4126492,0.4018035,0.102691114,0.3867039032022342,0.38658142,0.3846175,0.5111621
0.1636922,0.03743749224624953,0.20087314,0.12676124,0.15426351,0.063475564,0.17712287771228777,0.24113989,0.19964209,0.07461956447717387,0.4407698,0.7285264,0.027635783,0.37606138,0.0123539455,0.015940458,0.013833895,0.4182138,0.01625317097519026,0.030753538,0.01036182,0.1684123
0.26142913,0.3835301230118074,0.33030793,0.3474127,0.55610937,0.2050408,0.4671286467128647,0.31995186,0.58322585,0.4160375549622533,0.10227315,0.38316992,0.29900414,0.051939406,0.29793993,0.27862144,0.28596717,0.100112826,0.25778414546704875,0.24012728,0.29928744,0.35540247
0.22220917,0.4439976266398576,0.2690821,0.29062107,0.60621846,0.24406283,0.5015622901562291,0.26531243,0.6568735,0.48530235911814157,0.12000664,0.37113574,0.37062222,0.05098197,0.30531037,0.26517898,0.29622895,0.1119449,0.25840823550449415,0.22303508,0.29958892,0.36366922
0.09975076,0.18753539125212348,0.13430235,0.15201002,0.3865286,0.17575757,0.3256029825602983,0.17567977,0.43708667,0.2424499345469961,0.33426794,0.6474141,0.17033741,0.24830155,0.059565384,0.087523386,0.06795215,0.30804032,0.04033198241991895,0.038251236,0.05837071,0.23266348
0.15021004,0.28950931737055907,0.22442053,0.25690445,0.46221918,0.18394803,0.4105915810591581,0.2204067,0.5385389,0.34709396082563765,0.16129522,0.4817933,0.216788,0.08117086,0.1807018,0.18389116,0.18646276,0.14866267,0.15114778906886736,0.13505185,0.17713363,0.2974835
0.12579636,0.06343398380603903,0.1651711,0.12390746,0.19178148,0.091925666,0.2271664527166453,0.19484192,0.25841826,0.09709670582580235,0.4236903,0.7256528,0.07701239,0.3580836,0.00841897,0.011477932,0.017751206,0.40495273,0.009560768573646116,0.017610162,0.0069002435,0.16798708
0.26933515,0.021310964278657855,0.25615948,0.09969184,0.09250984,0.08584584,0.11226430122643014,0.30140492,0.09996328,0.09251083955065037,0.60169566,0.8107897,0.06939593,0.52785975,0.019601058,0.03819616,0.012326304,0.58049595,0.039209498352569906,0.06721981,0.029613905,0.24677229
0.23503192,0.031996601919796114,0.23087606,0.10249208,0.12861046,0.08798529,0.13647127364712738,0.2754597,0.16355667,0.09383041562982494,0.5563507,0.79462224,0.06867027,0.4951613,0.023553539,0.03937401,0.022856124,0.54255,0.03133422688005361,0.06546041,0.029609106,0.21051031
0.10346575,0.23356501401390084,0.14384042,0.17592846,0.43805838,0.190587,0.3682986868298687,0.18512522,0.53041255,0.2984661979079719,0.25904113,0.5738467,0.16433355,0.16785032,0.10467495,0.121766195,0.1039089,0.2389393,0.07464096447845787,0.06516576,0.09905639,0.28952193
0.11039427,0.12736231764173908,0.14825633,0.15216485,0.29158497,0.117677614,0.26196538619653864,0.19812176,0.35041136,0.215390682923441,0.34857953,0.66116333,0.08319098,0.2644304,0.035703685,0.03913535,0.04732933,0.3175352,0.028726121723567304,0.025007665,0.033380546,0.20031269
0.34257585,0.44272240656334444,0.3678214,0.4266721,0.5886571,0.31294376,0.5241382524138253,0.38175908,0.6234068,0.5022361001341661,0.11403722,0.34325665,0.34128696,0.05820653,0.37702155,0.3616544,0.35671997,0.08556269,0.33139295988357764,0.315341,0.35525572,0.42976612
0.11177111,0.04929559295773558,0.16812673,0.13302141,0.18384324,0.07126875,0.2205293120529312,0.19963752,0.26059565,0.07896236073774164,0.40269583,0.7216642,0.046947733,0.33267254,0.008403525,0.011178702,0.01445419,0.38082784,0.003468867608132057,0.015167519,0.00082834065,0.15679324
0.0071630105,0.4629507977770479,0.0,0.082429156,0.67641973,0.49117267,0.6535525953552596,0.0,0.8550354,0.4416916665015,0.41011426,0.61003554,0.63352156,0.31315917,0.13173579,0.18751647,0.16997665,0.36648637,0.10370314622218878,0.08606565,0.16634043,0.38483638
0.64682543,0.6780075406804524,0.7323694,0.6902386,0.7460843,0.6273639,0.7453765445376545,0.692202,0.7527605,0.6484952389097144,0.02463163,0.19370154,0.6470652,0.038064048,0.6436304,0.6368921,0.64132285,0.049745012,0.6407531884451914,0.6435942,0.6732382,0.6142614
0.22389741,0.03299482197968932,0.2293728,0.10853776,0.12277919,0.092411175,0.1501317450131745,0.2680614,0.15742804,0.07255854435351267,0.55556387,0.7938445,0.067127585,0.48546183,0.019134682,0.029691964,0.021922931,0.53386354,0.032355127941307675,0.056980446,0.022048712,0.21508706
0.072740644,0.28884601733076104,0.10907841,0.15422598,0.51936454,0.30779165,0.4469390946939095,0.11466683,0.63711745,0.33659010019540603,0.31878233,0.62870514,0.30683702,0.22022976,0.10085705,0.16590078,0.120099366,0.30104464,0.06681469400888164,0.07153247,0.10674234,0.28636897
0.28237164,0.3558084613485077,0.32644653,0.3306597,0.4849943,0.37692666,0.4569669856966986,0.3381933,0.5530878,0.35435492126129525,0.17395583,0.4278413,0.3089766,0.09475227,0.2621106,0.2520122,0.2736159,0.16572538,0.2413657744819465,0.22928737,0.27126366,0.29152212
0.060714975,0.1368885082133105,0.0997633,0.12230126,0.3185206,0.17285503,0.3189904318990432,0.15042672,0.41535747,0.14766210885972653,0.3861696,0.707365,0.18024194,0.31156236,0.02605031,0.044602707,0.03828319,0.36768195,0.006253358375201502,0.010163121,0.02419167,0.20024021
