AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_8,Generated_Var_10,Generated_Var_11,Generated_Var_12,Effort
0.07987924,0.06922205307779469,0.085907854,0.33577898,0.054922417,0.4257753,0.0838509750310585,0.117081694,0.70736814,0.36087105,0.3393019960698003,0.39657563,0.3790393,0.2983988,0.15022147,0.16069850964191057,0.42309618,0.31562328,0.45082712,0.63419354,0.5926483,0.2790432,0.49406028,0.5296145029614503,0.14510521
0.22406703,0.18350125164987482,0.29451656,0.28944206,0.16998169,0.6772493,0.2192661031559662,0.16937304,0.659666,0.13275158,0.1305640169435983,0.15716398,0.15133455,0.39199862,0.3206447,0.22848239370894363,0.41598892,0.5841837,0.41801596,0.6030422,0.4901265,0.39202595,0.58853096,0.4718169471816947,0.23769082
0.052277982,0.040747825925217404,0.09133777,0.31314343,0.060151532,0.37848425,0.06369250382155023,0.12144348,0.65676033,0.32357866,0.303084819691518,0.32105324,0.3069235,0.28203607,0.31737477,0.12006953720417222,0.27836943,0.25667477,0.33641863,0.6224586,0.5921136,0.2366333,0.6871253,0.35091296509129655,0.105011165
0.04991118,0.07478652252134775,0.093003646,0.26475972,0.083791,0.2732585,0.01666185399971124,0.23863542,0.59375554,0.30368146,0.2904567109543289,0.3241323,0.32014948,0.10790089,0.12567395,0.11683121700987303,0.22911024,0.13532448,0.3202634,0.5810702,0.82139564,0.13628292,0.70950437,0.23244729324472935,0.09773864
0.0,0.004857273514272648,0.054684985,0.3445838,0.044279084,0.24212302,0.012950875777052548,0.16677196,0.7515531,0.5323588,0.501163309883669,0.57270753,0.5463606,0.3516128,0.27369457,0.08833624530017471,0.12816143,0.16824818,0.376688,0.865361,0.30400503,0.17686844,1.0,0.6642021664202167,0.04377226
0.09921235,0.11611875838812415,0.069639534,0.2622304,0.13409968,0.5760371,0.09577696574661794,0.13435341,0.71396863,0.07662029,0.06693615330638467,0.09247266,0.0775522,0.22543316,0.26232243,0.08855780531346832,0.44839382,0.35372925,0.39609337,0.7172182,0.4855172,0.33966923,0.5940619,0.36649563664956364,0.08986831
0.061156593,0.09695641430435856,0.08590085,0.15437195,0.05370087,0.4686584,0.06748301904898114,0.13497005,0.66209924,0.09740264,0.07550028244997174,0.08951684,0.07271988,0.34213138,0.19762948,0.06800208408012505,0.4103818,0.48133373,0.2789936,0.29922625,0.7752532,0.370409,0.2926677,0.3290644029064403,0.062698916
0.61469984,0.5908127409187259,0.5566991,0.4665264,0.64438105,0.7060318,0.6062764363765862,0.0915448,0.47978213,0.052557744,0.03620651337934866,0.08029736,0.059084903,0.40388235,0.63021123,0.23202851392171084,0.6384921,0.65390205,0.6804948,0.51780903,0.51048833,0.5086212,0.30450714,0.7737197473719748,0.2508432
0.13058263,0.15539403446059655,0.09213919,0.2867536,0.072908774,0.47486985,0.1096896065813764,0.13770187,0.7125268,0.3641322,0.3366024663397534,0.3112044,0.30403066,0.3859508,0.61384434,0.20201772212106334,0.35025024,0.35120392,0.58202696,0.443157,0.51909316,0.30998325,0.36737564,0.6748039174803918,0.2269402
0.14819507,0.14191468580853142,0.12610324,0.24800937,0.1973574,0.52470547,0.12680322760819365,0.17714936,0.57262886,0.13929203,0.14112262588773739,0.1580399,0.16231684,0.32975012,0.12074291,0.16854794011287644,0.3242855,0.42029572,0.46817923,0.5754712,0.53377926,0.38844967,0.4264868,0.3705132370513237,0.17041913
0.106850594,0.05638732936126706,0.12883902,0.22643346,0.15700652,0.58795744,0.15230402913824176,0.042616703,0.45428285,0.24388826,0.2618022938197706,0.21053325,0.20597728,0.38521588,0.41404802,0.18421189105271346,0.7469702,0.43671036,0.36874008,0.583277,0.51152086,0.68373966,0.50515354,0.793523509352351,0.22087036
0.080626816,0.057459192254080776,0.07338056,0.41527605,0.06297305,0.49920708,0.09906958594417517,0.10054014,0.6580528,0.20331492,0.18376001162399883,0.17933059,0.1557014,0.37635437,0.635786,0.10388067623284057,0.56040335,0.39022446,0.4733281,0.7424971,0.4921787,0.4006672,0.5010488,0.42638520263852026,0.12874135
0.20941007,0.26421112357888765,0.10013801,0.38019365,0.21451285,0.57348394,0.2237171134230268,0.06403485,0.60076755,0.20310704,0.21375774862422514,0.22252426,0.23659782,0.28555766,0.25173002,0.3522123611327417,0.37292576,0.31185627,0.6190152,0.53461707,0.59054947,0.33480167,0.63545305,0.4235333623533363,0.34919396
0.110019416,0.07692496230750376,0.116779625,0.28130195,0.09019695,0.5742302,0.08757567925454077,0.14883424,0.6133105,0.1414333,0.12549401745059827,0.15185487,0.13739303,0.31572527,0.15256509,0.1379313382758803,0.39439917,0.32834244,0.33022976,0.7150631,0.6645008,0.30525303,0.54303646,0.43931011393101144,0.14313067
0.05339723,0.06824183317581668,0.07278643,0.27354768,0.10956459,0.30197033,0.03789134227348054,0.16917226,0.59702855,0.288121,0.2677500532249947,0.2918349,0.2770058,0.39205897,0.2367332,0.09121941547316494,0.3287897,0.37131023,0.50401783,0.584658,0.54867643,0.30916214,0.8065795,0.4380307638030764,0.080393985
0.17560604,0.14752128524787145,0.23694496,0.25984263,0.13496836,0.5480163,0.1677683200660992,0.17269066,0.5890246,0.08561392,0.08775124522487547,0.089149654,0.08889084,0.23663919,0.33499536,0.12285982737158964,0.49530125,0.68632793,0.54036665,0.5573288,0.5106677,0.5997877,0.46632743,0.3779340177934018,0.13721877
0.26386198,0.305635369436463,0.1747796,0.66270286,0.18590106,0.51748186,0.1967224018033441,0.3459967,0.39178383,0.052530658,0.08918922108107788,0.06942825,0.11473653,1.0,0.34932446,0.25684571541074297,0.71076775,0.5758333,1.0,0.5488093,0.108458444,0.5245228,0.57024443,0.793023079302308,0.27951476
0.07832801,0.07789529221047077,0.093265906,0.2938915,0.09601645,0.31341648,0.07049056422943385,0.15558878,0.66928613,0.14629047,0.1313109968689003,0.14108083,0.1321184,0.39347124,0.31014413,0.07812336468740189,0.46609926,0.50482464,0.40532303,0.5591327,0.50420135,0.41451836,0.42348823,0.39324728932472897,0.077461
0.13846304,0.15634137436586254,0.13559139,0.22924735,0.15361783,0.4306708,0.13861707831702472,0.11906604,0.81179094,0.29350346,0.2665329733467027,0.24664406,0.22587298,0.2721954,0.70703745,0.19984895199093713,0.5913224,0.455225,0.55040264,0.7522454,0.3586283,0.4009266,0.46919096,0.7064566106456611,0.23276325
0.15191346,0.08232280176771982,0.07691576,0.39574447,0.18965612,0.62115073,0.13300675798040548,0.15187117,0.66970396,0.109979674,0.11260954873904512,0.10325513,0.09590629,0.27583492,0.25057447,0.12936303776178226,0.4201064,0.4183464,0.31946516,0.4300936,0.5634629,0.5234003,0.52528906,0.5880680588068059,0.15726967
0.14217414,0.2844894715510528,0.09347913,0.4945292,0.058394,0.33786467,0.15290129917407794,0.17597167,0.43311983,0.8854426,0.8877802112219788,0.8938969,0.8839622,0.37966937,0.41985083,0.6434373086062385,0.60656404,0.54452705,0.5078516,0.58972883,0.5518627,0.80435467,0.60431117,0.6924297292429729,0.5975587
0.21364853,0.18264751173524882,0.29932672,0.45191756,0.11217168,0.41572657,0.17844631070677866,0.22917894,0.49804258,0.07548449,0.07196743280325671,0.07502733,0.068565875,0.23075287,0.65682423,0.07871102472266149,0.47238493,0.3496399,0.5762563,0.5555346,0.49848777,0.33417606,0.49773225,0.3632117863211787,0.09577866
0.108854175,0.17022941297705868,0.09043069,0.30746487,0.114429876,0.38684994,0.09417675965060558,0.20165713,0.38374543,0.39615977,0.38895086110491384,0.35871312,0.36144012,0.50330794,0.41369444,0.1347332980839979,0.58942175,0.71321297,0.78530836,0.62581253,0.5103754,0.6050234,0.101805985,0.5370467537046754,0.14255354
0.16007766,0.14066248593375139,0.1715334,0.24016541,0.13252692,0.58483976,0.12225737733544265,0.17199214,0.6762738,0.07914349,0.0810198518980148,0.08220579,0.08460586,0.19571915,0.31634417,0.12397777243866635,0.24381971,0.28901196,0.38523817,0.4149804,0.5106945,0.38272,0.58260715,0.44939951493995156,0.14278977
0.09274143,0.12699018730098127,0.061295543,0.28430527,0.13257103,0.5376599,0.11906454714387282,0.06719618,0.70452875,0.2678828,0.25617793438220654,0.24973297,0.22586042,0.34911007,0.3424939,0.10769789646187379,0.35199022,0.13922119,0.35916567,0.38267684,0.69317913,0.2845478,0.4859387,0.5229826522982652,0.12924103
0.055247538,0.057084174291582565,0.106873915,0.31411833,0.03420113,0.41626772,0.05920329355219761,0.12860252,0.7344005,0.35371614,0.33597149640285034,0.3677304,0.34831506,0.2838392,0.21325555,0.1112793266767596,0.2769103,0.30317116,0.31067705,0.5064459,0.7606708,0.31265163,0.6566168,0.5117815011781501,0.08536668
0.09708121,0.007253608874639112,0.10530481,0.28334656,0.14974742,0.40788928,0.09293209557592573,0.10533412,0.6948388,0.31645915,0.2808374719162528,0.3113611,0.2882076,0.26447788,0.36803532,0.10661793639707619,0.39299965,0.5080948,0.31176424,0.50197035,0.6473675,0.3687086,0.5373918,0.198273319827332,0.109731
0.12390706,0.09702076529792347,0.122376174,0.23777065,0.1597018,0.5585831,0.1094231565653894,0.1545116,0.6640889,0.2277454,0.21656042834395714,0.20072952,0.19546437,0.3733908,0.5219927,0.1675367900522074,0.5079379,0.43230534,0.51645184,0.58176535,0.44056928,0.4205923,0.5659138,0.5523381552338156,0.17913987
0.31493875,0.3132214486778551,0.25749332,0.40798306,0.30628896,0.6653209,0.36140802168448133,0.0014883578,0.42471394,0.15501948,0.16806888319311167,0.1731615,0.17869806,0.40775228,0.4166196,0.3834236230054174,0.5355644,0.646081,0.518805,0.5719647,0.4121511,0.6567745,0.573869,0.5758849975884998,0.38877106
0.4845355,0.503632789636721,0.6339374,0.63101965,0.108176544,0.3868447,0.2473300548398033,0.7002037,0.6263422,0.22820863,0.23272252672774732,0.21946186,0.23060739,0.31241414,0.7399888,0.6172007670320461,0.51710606,0.46908855,0.41793394,0.40639523,0.68758464,0.3901453,0.92785615,0.3269654826965483,0.62795854
0.14093253,0.09740697025930298,0.13918667,0.31222853,0.15635,0.53901,0.13008496780509807,0.14689262,0.6762764,0.26437,0.2513948748605125,0.25859016,0.25238562,0.35453895,0.36264125,0.26820446609226795,0.547925,0.581542,0.6662011,0.5438553,0.4916521,0.45360756,0.57829547,0.4154960415496042,0.2711282
0.05711666,0.048252825174717476,0.11863927,0.27113345,0.06160225,0.45099437,0.05719881843192911,0.14362565,0.72008586,0.27526984,0.25230286476971353,0.29865223,0.26831168,0.21883942,0.3736907,0.15175350910521057,0.40160036,0.36510658,0.35384798,0.55181295,0.52596503,0.37963772,0.57151127,0.4655623865562387,0.12817588
0.16139728,0.12594580740541927,0.13783288,0.26573312,0.220142,0.6331925,0.1595048095702886,0.140298,0.5494659,0.07217573,0.07316587868341212,0.08951534,0.08266873,0.40650812,0.22937946,0.12378165742689944,0.4193611,0.5708513,0.3268323,0.546486,0.4415316,0.6190119,0.40243864,0.38113311811331185,0.13734585
0.15143532,0.16797299320270068,0.13100725,0.35918838,0.096686065,0.4944774,0.14261945855716754,0.13162534,0.64837295,0.26155424,0.24931690506830947,0.22026338,0.20364404,0.31109035,0.71399176,0.20550440233026415,0.54983854,0.4993353,0.43967485,0.696893,0.3010258,0.5523224,0.6151898,0.6371676637167664,0.23184247
0.17784455,0.1210445078955492,0.19785903,0.3384634,0.20496668,0.5045094,0.1642941298576478,0.18616632,0.65523756,0.1464349,0.13397869660213033,0.1552747,0.1415782,0.10556385,0.3459648,0.18578121114687268,0.41841793,0.4635048,0.4961629,0.5218836,0.45463696,0.38273048,0.74642414,0.604989830498983,0.18744563
0.07839257,0.0902370569762943,0.09969629,0.22952266,0.08820565,0.48970616,0.08797149127828949,0.12154951,0.5977376,0.12871413,0.12576347742365226,0.13052754,0.12756899,0.17588428,0.21549648,0.11567368294042098,0.48382616,0.30105877,0.52397394,0.6018084,0.5833452,0.24865055,0.5148508,0.16104294610429462,0.12087153
0.27818882,0.27362547263745274,0.42366755,0.2033246,0.12285638,0.7815802,0.2651222159073329,0.19982895,0.59166634,0.13537247,0.12641522735847727,0.11600099,0.09574086,0.30237204,0.58104324,0.2494017949641077,0.5328741,0.41924953,0.50079536,0.3700281,0.7163755,0.5874901,0.74106103,0.6908063390806339,0.27246895
0.36274397,0.43891932610806733,0.22498146,0.6146277,0.15539871,0.777426,0.2929774975786499,0.29249522,0.7069966,0.34212732,0.34965866503413345,0.32240927,0.34279042,0.41302243,0.6968812,0.7850968071058084,0.66866016,0.5567436,0.7710695,0.38079566,0.77686226,0.568449,0.7262225,0.46462874646287466,0.7938497
0.09973699,0.061581649841835014,0.09297435,0.23860933,0.13862975,0.42699215,0.07584010455040627,0.16108093,0.6971031,0.21645316,0.18662975133702486,0.21924499,0.20262507,0.321213,0.36105916,0.11714201702852103,0.3904457,0.4760332,0.38239813,0.56119597,0.49729544,0.3739767,0.5470388,0.3605103860510386,0.12736422
0.111809455,0.12475586152441384,0.06612844,0.2458007,0.15601316,0.4448076,0.0846928050815683,0.17593901,0.71402586,0.26646546,0.24654369534563045,0.25384763,0.25204712,0.3292529,0.20635217,0.15060400903624052,0.4121809,0.50505924,0.5865321,0.57424784,0.4209609,0.44085598,0.42626324,0.4250586425058643,0.16960822
0.1661955,0.1514767548523245,0.20182988,0.40534955,0.09348825,0.25735825,0.07831284469877067,0.30772066,0.59143174,0.14175032,0.14791266520873347,0.13341977,0.14474759,0.26246893,0.35867795,0.11995271719716304,0.44685316,0.3342209,0.5032735,0.5775445,0.49997896,0.29869175,0.6033925,0.21788444178844418,0.14087479
0.43681562,0.3940415305958469,0.41531056,0.31008825,0.5671897,0.7647363,0.4333241259994476,0.12008101,0.72250426,0.017711245,0.03341680665831933,0.027737612,0.022098392,0.13791028,0.09356176,0.15097408905844537,0.19710445,0.6135397,0.31406164,0.45580292,0.9838536,0.58518124,0.4002106,0.40302900030290006,0.17158505
0.21238914,0.1708982129101787,0.25476843,0.30919194,0.14293456,0.54855424,0.18610721116643267,0.18821302,0.38353217,0.16343422,0.15834715416528458,0.15335971,0.13238356,0.30826843,0.425486,0.18810534128632048,0.50116825,0.45815563,0.19462061,0.78679264,0.5641489,0.5125532,0.5421068,0.4899878989987899,0.21019761
0.68951416,0.7230284676971532,0.6108632,0.67691654,0.6101112,0.7116897,0.6833677410020645,0.16659188,0.3384842,0.082791895,0.0400159209984079,0.10593653,0.06310728,0.7068474,0.77087426,0.2913277274796637,0.12838173,0.5256014,0.389153,0.6377864,0.51901484,0.32296085,0.5181683,0.5646889564688957,0.33113828
0.3232069,0.3524615447538455,0.4335907,0.5710804,0.007014772,0.23579454,0.08406653004399181,0.69385606,0.70102483,0.23740041,0.24851862514813747,0.20202622,0.22449648,0.26111346,0.56631,0.42819597569175855,0.6290593,0.29970837,0.5332227,0.3588315,0.517624,0.2791748,0.7528851,0.33514705351470536,0.45566374
0.105266005,0.10173220982677901,0.0773858,0.24318725,0.17518477,0.49707493,0.09028427541705653,0.15796807,0.53737515,0.10820652,0.10661384933861506,0.12711944,0.11955818,0.3533782,0.113010325,0.12798181767890907,0.23996592,0.34453487,0.18098927,0.6053834,0.55693555,0.33620644,0.48687774,0.22368802236880225,0.13375631
0.124093056,0.13317647668235233,0.13538721,0.29347083,0.11054891,0.4280489,0.10182992610979558,0.16104785,0.6171971,0.14574173,0.12715205728479426,0.13594508,0.12344118,0.3554823,0.4550247,0.0829829349789761,0.42764091,0.46221066,0.6299076,0.6244923,0.5141301,0.37764645,0.55080223,0.5348626934862694,0.08990424
0.08706908,0.07849126215087378,0.05685074,0.35691923,0.077810995,0.42647135,0.08338800500328031,0.118545085,0.6975504,0.24279714,0.2320676967932303,0.27149674,0.26294988,0.42674792,0.029758334,0.110179516610771,0.53723955,0.54169464,0.6298499,0.751424,0.6046552,0.48022652,0.5839454,0.5409787240978724,0.10601109
0.41163313,0.4210938578906142,0.390312,0.38595816,0.42999953,0.6975591,0.44114822646889357,0.05329512,0.59387857,0.06924094,0.06363874363612562,0.070374355,0.047494538,0.2407783,0.5946153,0.17660042059602526,0.5508504,0.47862625,0.49758673,0.6210507,0.5008006,0.45774078,0.43823087,0.5831193583119358,0.19722836
0.16140929,0.12535803746419624,0.13665491,0.38617244,0.1711111,0.55435604,0.15716627942997677,0.13577572,0.5296929,0.12067358,0.10303588969641102,0.123703115,0.10555699,0.39953882,0.62144846,0.0836653450199207,0.49097538,0.33183002,0.45351458,0.771394,0.46747452,0.27860165,0.6918823,0.49348239934823995,0.09022646
0.21146417,0.09250548074945192,0.2208231,0.36581767,0.2385525,0.788698,0.21273343276400597,0.13538665,0.55139345,0.08975138,0.0908438209156179,0.11110979,0.0942735,0.34576952,0.2927041,0.1977820518669231,0.36972618,0.48388863,0.18544579,0.41316995,0.6114259,0.50467014,0.6073181,0.3774497877449788,0.2060982
0.12472233,0.1518316448168355,0.07383145,0.3221195,0.15278757,0.39528856,0.11457998687479921,0.14822504,0.704507,0.29922286,0.27435365256463473,0.25165862,0.23342791,0.2650025,0.56111896,0.1936010816160649,0.551579,0.38292885,0.4794073,0.63756114,0.4272839,0.33024216,0.5400282,0.697447009744701,0.21519311
0.13265589,0.09375453562454643,0.1282233,0.29666355,0.15887116,0.6305048,0.14658703879522234,0.08167565,0.55906564,0.075551115,0.07615674238432575,0.092987396,0.08121767,0.2761073,0.08935694,0.15149485908969154,0.4879532,0.41185665,0.32927227,0.69332707,0.55714124,0.4050913,0.47021133,0.5582516558251656,0.15537834
0.08227266,0.12516352748364723,0.10836986,0.25862175,0.042846303,0.42427564,0.10725844643550679,0.090933874,0.57315636,0.05006688,0.0405153889484611,0.06623698,0.05784856,0.36333206,0.32118046,0.04128263747695825,0.41474438,0.52664566,0.4829464,0.3767261,0.51193273,0.46416283,0.6316694,0.34752026475202646,0.03483986
0.08669095,0.09810765618923437,0.08226339,0.23716378,0.13792305,0.37709197,0.07291105437466328,0.16721398,0.592229,0.2275081,0.20043859995614,0.23936327,0.22364634,0.24197978,0.22957158,0.11777002306620139,0.35345173,0.41863537,0.46175718,0.68188155,0.50193465,0.31639862,0.5986685,0.28949954894995494,0.11615257
0.29877207,0.35230120476987953,0.3012694,0.2867317,0.36514193,0.64020586,0.34839340090360404,0.08562338,0.54334635,0.06372718,0.04530658546934145,0.074904494,0.03861727,0.24822405,0.5767021,0.10427641025658463,0.40326452,0.3547001,0.24337244,0.7862046,0.635242,0.31103325,0.42640728,0.22509553250955325,0.112769395
0.064997114,0.03181655381834462,0.099867605,0.30641082,0.04763996,0.5097225,0.06476565388593923,0.14732486,0.70341927,0.49304667,0.4736388726361127,0.49996522,0.4810105,0.305143,0.2442595,0.2705264862315892,0.26466465,0.27864075,0.3076825,0.70197415,0.6099373,0.33038616,0.7325913,0.19934608993460898,0.2543844
0.124770135,0.12918104708189526,0.16665435,0.18058655,0.112828165,0.51961946,0.1336843080210585,0.11460735,0.5206698,0.061095245,0.04208715979128402,0.09661077,0.073886156,0.36207372,0.41690946,0.06870913412254805,0.49786806,0.39377594,0.35347748,0.5486554,0.5372518,0.34167194,0.46010014,0.4563998456399846,0.06379606
0.09176549,0.0803998479600152,0.084500656,0.22108895,0.18956694,0.42812824,0.10359688621581317,0.118219376,0.72135556,0.23622613,0.21507876849212312,0.22642541,0.21408884,0.2747913,0.4418804,0.1376188282571297,0.57460165,0.48760033,0.72897387,0.62176776,0.42112112,0.38067055,0.5252758,0.6608907660890767,0.1389898
0.09355137,0.09312583068741692,0.094027564,0.18298857,0.16329816,0.46278438,0.09804456588267396,0.11730057,0.6763118,0.18403827,0.1625804737419526,0.19276239,0.17615405,0.28815314,0.41223904,0.1384154483049269,0.4478898,0.39609814,0.5105505,0.60957795,0.47207138,0.308177,0.56735253,0.2567818456781846,0.14141473
0.14905116,0.10736293926370606,0.14541489,0.27108142,0.14099503,0.5935404,0.10548020032881203,0.19637159,0.5888046,0.049538694,0.04692852030714797,0.06801304,0.052111633,0.23063494,0.22714469,0.10572976634378599,0.38558865,0.4195099,0.24797297,0.6280408,0.551553,0.46540737,0.5557683,0.6199906619990662,0.11512695
0.30445316,0.200931679906832,0.21566543,0.54150015,0.3225324,0.6546128,0.3072437784346267,0.08200662,0.585563,0.12039126,0.13706598629340136,0.1021384,0.11835362,0.36381927,0.47464797,0.2448452446907147,0.5223918,0.8844843,0.54849625,0.6758691,0.14208993,0.8137989,0.556155,0.6413419641341964,0.28107238
0.09159859,0.05154730484526951,0.15883075,0.1887713,0.06709722,0.5994574,0.0829915649794939,0.15392852,0.6643071,0.07427558,0.06919922708007728,0.08578455,0.06947087,0.5194507,0.5012877,0.08995584539735073,0.5286212,0.53411293,0.55910015,0.3931065,0.5536485,0.5953512,0.2817578,0.5779266977926698,0.08771646
0.17363954,0.08681536131846386,0.2333484,0.3440273,0.11767474,0.53021157,0.11351755181105311,0.24038601,0.67402893,0.23672344,0.22655916734408324,0.22331782,0.21479312,0.43048695,0.5492543,0.25319761519185696,0.51212645,0.35142708,0.41810513,0.5902592,0.39888662,0.37017155,0.5268923,0.49430970943097097,0.2788836
0.1480061,0.13140296685970332,0.09337078,0.40824544,0.10941854,0.47748876,0.10646643638798618,0.17811295,0.70874214,0.19891925,0.18980799101920087,0.20433405,0.2053487,0.37401885,0.15172122,0.14263073855784433,0.45082808,0.35709858,0.5356345,0.7035416,0.47423232,0.30577278,0.6239518,0.5546062554606256,0.1432882
0.20672426,0.11420022857997712,0.2213608,0.41446966,0.16808683,0.68642485,0.19065353143921188,0.15660562,0.5256049,0.11589066,0.10664446333555366,0.13678412,0.12608778,0.34026128,0.56800735,0.20782959246977556,0.2638631,0.554513,0.61267424,0.3846385,0.57442784,0.44624805,0.7766549,0.4249331224933123,0.21482821
0.07905684,0.06621249837875016,0.09773148,0.26458412,0.09583134,0.5161565,0.06191130771467847,0.15243787,0.6560469,0.0423767,0.02626830437316956,0.05753641,0.033908207,0.2398818,0.116771966,0.07408749044524943,0.42201233,0.38427162,0.25641346,0.48141223,0.6164726,0.3290043,0.6018073,0.5516001551600156,0.07712954
0.09575545,0.11195758880424111,0.07480095,0.25194627,0.13536304,0.44181922,0.08342186100531167,0.15501055,0.70837396,0.17583239,0.15717291428270855,0.16057594,0.14310035,0.40262285,0.36564076,0.09508906570534395,0.36926222,0.4325409,0.387887,0.4584404,0.6485848,0.396595,0.4792242,0.4407965440796544,0.106662884
0.128465,0.12646313735368625,0.059521668,0.3816198,0.14693111,0.4883368,0.13342977800578668,0.10565207,0.5758242,0.16602565,0.1614010638598936,0.17814961,0.1779447,0.30926508,0.12674432,0.14939083896345035,0.5026922,0.4187069,0.48941135,0.62369436,0.45904547,0.41715527,0.56284475,0.28487517848751787,0.15944333
0.23336759,0.15202571479742852,0.20509635,0.3259747,0.25315163,0.7521812,0.2182622930957376,0.13487293,0.68735754,0.102534,0.09990479000952099,0.11638299,0.111598305,0.2922699,0.26735592,0.19505199170311951,0.3014865,0.37555885,0.22014332,0.59686303,0.48858556,0.40058517,0.54849505,0.3858830085883009,0.2149394
0.15014304,0.10247533475246651,0.20936826,0.2850352,0.10914031,0.48916054,0.11437918686275121,0.18864077,0.6148309,0.10331936,0.08398304760169524,0.11101161,0.100576885,0.39180604,0.32058758,0.11762254705735282,0.38196707,0.28693867,0.38242817,0.5907103,0.6328702,0.2594614,0.43431208,0.27552738755273876,0.1342105
0.10868368,0.16117082388291762,0.09830321,0.3515358,0.12185298,0.38190365,0.1129664867779892,0.13693565,0.69773895,0.28137064,0.2553096744690325,0.28115666,0.2629354,0.27456206,0.4707359,0.19744819184689152,0.52543974,0.49049854,0.67423964,0.7139735,0.55015343,0.4292555,0.5539084,0.3658862365886237,0.19273444
0.16916645,0.21705213829478615,0.16874564,0.34529126,0.056095682,0.5387021,0.15030254901815296,0.14954743,0.67749566,0.13128333,0.11915981308401868,0.117959976,0.113979,0.4791523,0.718066,0.09595241975714519,0.4107623,0.40555668,0.7093458,0.6971906,0.35522193,0.3730669,0.59947133,0.5554651555465157,0.11602661
0.074178,0.07141664285833571,0.07311151,0.25133774,0.095381245,0.552465,0.07381909042914543,0.15080063,0.74324685,0.040384438,0.03358085864191414,0.064455956,0.048468143,0.33452684,0.13252121,0.07797867467872048,0.38598108,0.5751076,0.37991714,0.45209962,0.54148674,0.543396,0.36678207,0.5386546238654625,0.0789696
0.11543176,0.08929721107027888,0.11936945,0.31219527,0.07468991,0.4774971,0.07045440422726426,0.18501297,0.7090994,0.09461143,0.0907845509215449,0.10734248,0.10293998,0.23403047,0.16398522,0.10701810642108639,0.35162354,0.27005577,0.43701506,0.6225928,0.6415864,0.2814045,0.7387996,0.3458407345840735,0.10846092
0.15604825,0.1498214050178595,0.12532783,0.38615406,0.10142112,0.4453355,0.11722832703369962,0.19067551,0.5942766,0.2673205,0.25275907472409254,0.26749203,0.26780933,0.30679154,0.082421,0.23452796407167786,0.4573264,0.43922806,0.48986578,0.67529804,0.47292745,0.3506565,0.6456444,0.28398659839865986,0.23921265
0.13899183,0.1698502430149757,0.16645241,0.23672366,0.10205418,0.49289384,0.14347926860875612,0.1353538,0.53100336,0.09754537,0.08404440159555983,0.1005103,0.09192146,0.40479404,0.46768343,0.10650234639014079,0.5206075,0.4134512,0.57260036,0.6814032,0.45715034,0.37912273,0.5161276,0.5744566574456658,0.11388689
0.09970933,0.12997525700247428,0.10465832,0.32340735,0.07750952,0.32726976,0.09333675560020534,0.12888946,0.7130515,0.28024435,0.2421254257874574,0.24291886,0.2164689,0.32654256,0.5873692,0.1687026301221578,0.40864134,0.29131222,0.40349054,0.48621055,0.6154378,0.17281914,0.6369811,0.3157923515792352,0.1789328
0.105842516,0.11798530820146917,0.097522065,0.28196615,0.036285456,0.5470742,0.07405725444343528,0.15773872,0.7437947,0.113828726,0.09425326057467394,0.11332866,0.09479712,0.23328635,0.33483386,0.08790632127437928,0.29438448,0.24831104,0.30052328,0.45702386,0.5213975,0.27128506,0.52504635,0.4068929406892941,0.09802514
0.118652515,0.06892527310747269,0.1098859,0.18482853,0.18320218,0.79183817,0.10447475626848539,0.19157505,0.70439625,0.07985481,0.07470721752927824,0.105378345,0.09666525,0.44070613,0.17033525,0.14707066882424014,0.23058939,0.40493774,0.3542366,0.4888279,0.57622147,0.41910458,0.53324044,0.5456990545699055,0.15351225
0.22885627,0.21730077826992214,0.2671379,0.37516955,0.16659443,0.4646798,0.17118823027129382,0.25555116,0.5987676,0.06318672,0.07299889270011073,0.07096262,0.07689292,0.34598017,0.20351021,0.14065015843900952,0.44717693,0.47822094,0.6329231,0.47686884,0.51323104,0.48436165,0.756842,0.3484471148447115,0.14643438
0.27804157,0.23370159662984033,0.34091997,0.3880745,0.19374806,0.4577868,0.2454627947277677,0.17945182,0.45136335,0.054244086,0.04406376859362314,0.0715407,0.06447683,0.4156893,0.5338658,0.10013697200821832,0.5569844,0.5793619,0.60183716,0.57424,0.42759988,0.4483099,0.35915494,0.5373472537347255,0.11473714
0.1143995,0.13440413655958633,0.12826039,0.29298532,0.09525481,0.417872,0.12832305769938346,0.1285797,0.5678046,0.18642007,0.16957807304219266,0.16024835,0.14343913,0.20657724,0.4744271,0.16038725962323558,0.4854808,0.5265398,0.39076853,0.6322726,0.56334674,0.48513508,0.6532321,0.27336302733630274,0.17247246
0.14473647,0.13609935639006435,0.10030168,0.22846866,0.13933906,0.72944534,0.1388143983288639,0.12661447,0.8297118,0.16586715,0.15528205447179455,0.14067684,0.12216471,0.14807439,0.52858466,0.1451128487067709,0.73411036,0.8170662,0.4449706,0.5306309,0.5793532,0.9314852,0.38038754,0.5795720179572018,0.17206414
