Transactions,PointsAdjust,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,Effort
0.16525099,0.20693791,0.06509436,0.15096265,0.13296984,0.026580144,0.04339443,0.13076259
0.16955954,0.2971468,0.1783993,0.22903539,0.22774632,0.042975474,0.15949553,0.24974026
0.17018127,0.15979928,0.022433862,0.16000341,0.116181724,0.029607635,0.080922075,0.15750837
0.1468601,0.20855586,0.0737344,0.13826863,0.17947662,0.02350711,0.15853664,0.34994465
0.042139426,0.030919561,-0.027480373,-0.038095504,-0.017255362,-0.021039551,-0.083990395,0.06072916
0.023353871,0.051271133,-0.005900291,0.025412565,-0.031850107,0.005143908,-0.07999471,0.038302314
0.089798674,0.0764201,-0.017883234,0.043261066,-0.021957347,0.0003826134,0.04773165,0.060516454
0.10687714,0.20574906,0.13473211,0.16255099,0.13181764,0.001848476,0.07682498,0.09365504
0.05344154,0.0214924,-0.028926268,-0.044525996,-0.050246708,-0.016838605,-0.10822423,0.0520654
0.26619673,0.3687368,0.21577887,0.26904872,0.3878706,0.083859436,0.29650408,0.5899077
0.31537387,0.24324481,0.012816375,0.22136232,0.19803706,0.07209824,0.08799982,0.2543905
0.23658887,0.37200183,0.2131085,0.27298236,0.3570638,0.07095821,0.2653265,0.54870087
0.23447214,0.24353832,0.06266843,0.112904504,0.100744374,0.021041244,0.18539311,0.12324602
0.15053307,0.116507776,-0.0086846035,0.106555656,0.06968217,0.017382506,0.13358517,0.11897207
0.1629245,0.15137431,-0.0017627815,0.06337255,0.082102455,0.0071953116,0.09371893,0.123555325
0.14473884,0.14059755,0.002247476,0.025424521,-0.030297065,-0.002281474,0.053691596,0.03844973
0.16999143,0.08800654,-0.031656895,0.025333641,0.06261228,0.030082457,-0.069335446,0.14528057
0.057518303,0.16008556,0.06260608,0.094385915,0.013477502,0.0072891423,0.10305594,0.1275834
0.1683349,0.1357001,0.0034633921,0.13546044,0.08965788,0.0150569705,0.114161745,0.1583643
0.13731533,0.14310779,0.0026116087,0.09148766,0.057482794,0.007397947,0.0071413154,0.07909698
0.14676152,0.099275135,-0.020503225,0.07078621,0.04973513,0.014099144,0.031199504,0.13293079
0.09861513,0.08112821,-0.0071889963,0.061963983,-0.00090161525,-0.0022643255,0.059171412,0.044907823
0.16966182,0.17457807,0.048203804,0.15349984,0.15269463,0.030676968,0.14713356,0.2531983
0.16276845,0.1933879,0.025288766,0.06296373,0.009062389,0.004059014,0.13393427,0.052503135
0.2547133,0.23747666,0.059158478,0.07591102,0.2953201,0.040002353,0.1689302,0.17155753
0.09333518,0.16994429,0.061689574,0.13464127,0.06703341,0.002682018,0.09616813,0.122724615
0.13793045,0.16404052,0.05890746,0.14955664,0.118637554,0.000110544264,0.03613677,0.08684046
0.08799084,0.2883995,0.33768773,0.1886248,0.14078213,0.040454894,0.22330934,0.20519449
0.088138536,0.19530049,0.10978747,0.14411764,0.11504502,-0.0039799307,0.038363405,0.119279616
0.051114853,0.108599514,0.037653834,0.055227064,-0.022808323,0.0019798651,0.051063627,0.14321229
0.114960745,0.109022155,-0.012813816,0.08505917,0.054366715,0.020916138,0.07009496,0.14446124
0.19446433,0.17166671,0.056133173,0.12443498,0.1625203,0.02004774,0.10912092,0.2693023
0.087039515,0.29027134,0.33433628,0.2018083,0.17660609,0.0010277024,0.19011874,0.13223824
0.10057123,0.14871007,0.02004137,0.10134781,0.052602425,0.013678095,0.010168734,0.038172882
0.108005315,0.11262223,0.0031948308,0.044270605,0.0037633064,-0.0055742203,0.058138236,0.034637656
0.06782429,0.069404304,-0.01108147,0.038073674,-0.016469827,-0.004032857,-0.0017475244,0.028410584
0.1677658,0.14637801,-0.0032033152,0.09480121,0.087644376,0.009881294,0.12896822,0.12032845
0.08621642,0.04628876,-0.04086652,0.03709402,-0.012178402,0.007013616,-0.0041290764,0.048282113
0.23129113,0.18090001,-0.01791781,0.16148932,0.13331346,0.03705557,0.05207068,0.14435883
0.08778051,0.08636622,-0.018032808,0.05098372,-0.004399267,-0.0010403618,0.06523582,0.07343698
0.39321858,0.5881798,0.49527726,0.43529367,0.64765257,0.2476466,0.473665,0.9143167
0.11770851,0.08081194,-0.027248297,0.06415899,0.028667554,0.010901443,0.048076496,0.11651424
0.35461575,0.38398272,0.19881216,0.29788712,0.38921577,0.105441965,0.3355137,0.4414672
0.11758481,0.21389052,0.04543477,0.16878077,0.12471492,0.0014700694,0.055322845,0.13312502
0.11493797,0.1750114,0.067958325,0.07409851,-0.027191302,0.027936343,0.13113797,0.16866678
0.09171394,0.0736848,-0.015051611,0.030938989,-0.034316294,-0.006916161,-0.031300478,0.033567395
0.13850191,0.1671991,0.027231572,0.11912156,0.089171186,0.014786868,0.14979638,0.15555397
0.08847929,0.21592987,0.06430173,0.15808815,0.09719916,-0.0080287745,0.03292311,0.14968921
0.13971022,0.17696433,0.048060555,0.06441191,0.01911224,0.026143398,0.13732737,0.1533041
0.17012654,0.11822316,-0.013682246,0.07119989,0.0677921,0.01619028,0.004813809,0.1475825
0.10906951,0.14600512,0.014498947,0.09127183,0.02036728,0.015898902,0.014731566,0.07044554
0.24501653,0.15946856,-0.015014568,0.12672877,0.12335733,0.031084735,0.03169114,0.20714991
0.36135834,0.44706106,0.33361158,0.3156458,0.41635427,0.1444591,0.3504658,0.37413633
0.39953744,0.5957378,0.6904175,0.4089788,0.54093295,0.28663108,0.57713145,0.63565546
0.2836775,0.28538364,0.042993,0.2870575,0.20228198,0.052956108,0.084832594,0.23778635
0.16093495,0.183841,0.045040544,0.15127066,0.12193497,0.019233353,0.14305305,0.1494206
0.17179485,0.16949916,-0.0129579175,0.137842,0.09501366,0.019629735,-0.017729178,0.06918186
0.23115422,0.3467904,0.27940485,0.24034251,0.28877616,0.061251964,0.27120578,0.42301056
0.3880276,0.36700508,0.108909816,0.35248634,0.3458277,0.0756984,0.14484823,0.25747296
0.39092773,0.38784626,0.21594441,0.15400212,0.38927898,0.11697506,0.29584995,0.27494183
0.10112249,0.13248323,0.003093495,0.10532124,0.06260608,0.0019054301,0.036709428,0.09715048
0.15917493,0.17513737,0.043414064,0.12664583,0.10911233,0.029006336,0.12919308,0.2452919
0.11089536,0.19727226,0.11250667,0.15839286,0.12342348,0.0055416888,0.075374454,0.09958184
0.18875778,0.22264439,0.066551365,0.17021075,0.14683424,0.028893836,0.12047687,0.1428087
0.13153395,0.15083353,0.036629673,0.13878523,0.08342791,0.014794362,0.073512666,0.07763128
0.2712906,0.21332438,0.01677287,0.20715377,0.17772302,0.053441655,0.065446004,0.1860424
0.1522679,0.12008122,-0.005450827,0.08876341,0.08349383,0.014367594,0.096781954,0.1476574
0.12921233,0.15874502,0.028153053,0.1292817,0.07588921,0.019923821,0.123498484,0.14603908
0.07115884,0.035718493,-0.043432172,0.029802524,-0.0013029901,-0.007920927,-0.009345494,0.06613124
0.11509603,0.35384965,0.44280246,0.2110754,0.086827666,0.041435096,0.30634966,0.23633544
0.1391093,0.17546952,0.027977599,0.12895267,0.09594614,0.014054597,0.15113257,0.12990524
0.098749936,0.12505077,0.012963634,0.09644818,0.0395765,0.016120963,0.015383557,0.052569512
0.3456058,0.36424097,0.17183174,0.31566113,0.38403782,0.07761183,0.18561737,0.3968891
0.07248604,0.16480634,0.05179277,0.071786664,0.076572575,0.0016601058,0.12342776,0.19976455
0.32128564,0.3089554,0.07685263,0.2585171,0.2681399,0.080014855,0.21859495,0.2425953
0.054758783,0.020343315,-0.029958716,-0.048970647,-0.032728367,-0.022210978,-0.1080617,0.059981115
0.22522607,0.23672192,0.025521716,-0.049707703,0.11040667,0.021448348,0.16267169,-0.0034636604
0.12236574,0.16663258,0.015333585,0.061941147,0.1622272,0.016795792,0.1282584,0.13941835
0.31537557,0.21676953,0.00611773,0.14824222,0.13127384,0.05849113,0.0010769926,0.33907482
0.23868367,0.28522176,0.09653985,0.22857958,0.24654762,0.0596548,0.07789709,0.2886696
0.15847072,0.11952864,0.013418237,0.07466485,0.05751446,0.0023313826,-0.010485895,0.15683077
0.17727053,0.12158324,-0.0032183304,0.09849807,0.083215766,0.022671763,0.013284242,0.16346233
0.14560431,0.20879948,0.06875258,0.15875909,0.14886868,0.024385795,0.1808311,0.22485864
0.03456906,0.38313732,0.6696677,0.26223132,0.28649473,0.011140735,0.301842,0.27934483
0.08394183,0.054602653,-0.0030593025,0.034219928,0.0022432916,-0.0013742922,-0.008217717,0.040164843
0.21822676,0.1510357,-0.005500436,0.12029825,0.1092567,0.017636675,0.03232212,0.17071874
0.26751912,0.36620092,0.19028467,0.24848934,0.20894763,0.072368525,0.29328978,0.20212612
0.038960163,0.30232158,0.32746914,0.25218728,0.23982753,-0.032092437,0.089396626,0.16610862
0.13886641,0.14781563,0.026346449,0.15215783,0.07971036,0.02818878,0.090010956,0.11702249
0.3222495,0.2868864,0.07199203,0.29831356,0.253491,0.07138691,0.12360519,0.29345435
0.22776099,0.108094364,-0.081260055,0.109926194,0.091505855,0.03983787,-0.021891885,0.15937556
0.23600188,0.23717047,0.056412056,0.1708863,0.2186309,0.037388552,0.20051047,0.22588645
0.3041127,0.32368743,0.12661588,0.24840324,0.3052069,0.05679168,0.25293788,0.32249916
0.095093004,0.057023603,-0.020474738,0.0462138,0.017585067,0.0028433828,-0.025684021,0.07440993
0.058268797,0.35303605,0.5577471,0.22232538,0.22439288,0.024283994,0.3165846,0.25354025
0.18303798,0.31023315,0.19661339,0.19049007,0.11673097,0.027638402,0.25598297,0.1627493
0.16239929,0.19729842,0.04534498,0.1988852,0.12578683,0.018415768,0.06727342,0.14165495
0.098558515,0.21859573,0.11123744,0.12544273,0.034453247,0.019759879,0.091773465,0.13311379
0.31136876,0.40335944,0.31592113,0.27041665,0.5132802,0.089200445,0.27781472,0.6795585
0.09223245,0.2676199,0.28214806,0.22378375,0.20241776,0.0061065527,0.1265665,0.10947351
0.14026758,0.15251076,-0.0025572265,0.076838575,-0.00018629618,0.01648936,0.07464958,0.078019805
0.0678097,0.03197022,-0.030678561,0.018552363,-0.017831497,-0.020952666,-0.07101978,0.0718217
0.1504724,0.17761546,0.032514397,0.12249876,0.13908571,0.028494142,0.10575031,0.2647045
0.2788803,0.35579488,0.18824697,0.2968342,0.30726796,0.08074083,0.15238775,0.32054687
0.12774527,0.09412323,-0.016393134,0.0760701,0.049956962,0.010921995,0.064995356,0.12261631
0.16445231,0.14299291,0.006129429,0.10096933,0.12217817,0.023841027,0.13163377,0.24880718
0.07273695,0.10059262,-0.0019748374,0.04542438,0.024472605,0.004361368,0.09148151,0.10103601
0.13076362,0.1993706,0.08184026,0.17447792,0.13652973,0.018035427,0.13413614,0.17517409
0.14755592,0.15843411,0.019355908,0.11430973,0.06461461,0.0076509183,0.13580056,0.086236656
0.16517416,0.13636798,-0.010209642,0.0325803,0.04259394,0.0022852328,0.09936115,0.080080874
0.1988723,0.17102489,0.013386201,0.14415307,0.1435153,0.026909117,0.1710246,0.20050485
0.28695852,0.3092297,0.086619064,0.28868318,0.2505714,0.040142067,0.06651052,0.27096492
0.2514344,0.24984518,0.04209889,0.22978304,0.19319703,0.04969218,0.08216655,0.22562434
0.13192311,0.16650459,0.032366276,0.13046111,0.091434166,0.012289344,0.04296404,0.14983767
0.122847244,0.106680825,-0.015210612,0.08965403,0.04197664,0.012653963,0.09860852,0.07688683
0.11975256,0.0505986,-0.05601146,0.050270304,0.015134811,0.008961688,-0.014559887,0.06225413
0.12361419,0.15587938,0.025284706,0.09181199,0.09761937,0.014352939,0.15008171,0.22751425
0.12706056,0.21797451,0.099854596,0.1816763,0.16980852,0.011577855,0.14953662,0.2502989
0.13822429,0.0781935,-0.04930541,-0.0033475626,0.02445028,-0.008850854,-0.0775011,0.08540992
0.121064626,0.19304544,0.07748524,0.17133826,0.141331,0.019331008,0.10031757,0.15190783
0.11467926,0.14306596,0.037413318,0.108309336,0.04965554,0.009805013,0.02139826,0.073500775
0.14122942,0.1801625,0.019400429,0.16559452,0.10559815,0.01817821,0.05236552,0.16431268
0.19085902,0.24987955,0.118738025,0.14912198,0.29287288,0.057182442,0.1884321,0.59962654
0.123997726,0.11008419,0.010726387,-0.0025588963,0.026777767,-0.016874164,-0.06727344,0.1349662
0.075943656,0.06734356,0.011730766,0.022029959,-0.005836813,-0.009080332,-0.03564674,0.091975756
0.14025065,0.15772054,-0.0033634496,0.11297788,0.0785032,0.0152432555,0.037326165,0.15384626
0.15856092,0.2126347,0.0876628,0.16118129,0.15999238,0.014851523,0.1593446,0.20953429
0.12001227,0.121872336,0.028224295,0.11557901,0.059408538,0.0073713763,0.031549476,0.07840701
0.14358144,0.26974255,0.18488099,0.21429336,0.17815366,0.014026302,0.0778116,0.080560125
0.17793635,0.30212304,0.14578672,0.22740787,0.26807278,0.039924603,0.2068487,0.41900903
0.52353776,0.48980004,0.31497025,0.29964766,0.5587522,0.18114243,0.34146535,0.39991406
0.2702457,0.34966812,0.17390822,0.2797354,0.32445392,0.082349785,0.18844289,0.40908837
0.19512263,0.15324762,0.0059025767,0.13554493,0.13906023,0.020506248,0.14616647,0.22646621
0.07420588,0.08160302,-0.0021062961,0.044294193,-0.0001542503,0.0067944312,0.034979142,0.08890599
0.35902143,0.34640175,0.107455455,0.2515079,0.33017117,0.07112327,0.28345412,0.28452685
0.10676057,0.09087041,0.0065088286,0.07596271,0.019797076,0.011650686,0.031599812,0.03878013
0.10356066,0.053894665,-0.034553315,0.04039774,0.0037340466,0.009966194,0.00307839,0.06956433
0.064653516,0.10653767,0.0041065062,0.05429703,0.022931388,0.006396736,0.076888695,0.11079286
0.27107492,0.26805282,0.06463433,0.26588976,0.25118414,0.05660769,0.19290797,0.2800311
0.12299824,0.14554453,0.030107161,0.13762885,0.059242643,0.016496029,0.07240519,0.14728895
0.11324179,0.3781719,0.4353677,0.26768744,0.2178578,0.031457014,0.3217972,0.27059844
0.099815175,0.0825298,-0.009958146,0.07139121,0.01033082,-2.3831613e-05,0.0602616,0.04719371
0.15029292,0.1707885,0.04290801,0.06487829,-0.03807947,0.01742787,0.121956065,0.1219107
0.28902316,0.25283343,0.010133393,0.19899434,0.18515487,0.056733985,0.0679876,0.19707286
0.16527885,0.2432746,0.090494014,0.17668189,0.19632575,0.025073897,0.20250158,0.2998233
0.16063249,0.2778284,0.17797886,0.2788001,0.22584604,0.009440246,0.08721587,0.0644974
0.3267172,0.454126,0.32546666,0.34048942,0.46133733,0.1713479,0.31891856,0.6287406
0.12820572,0.072110444,-0.03276848,0.052214466,0.012154998,-0.0023586014,0.023154512,0.053322274
0.29965848,0.31006697,0.10390323,0.19115327,0.24021271,0.05574278,0.24603944,0.2378428
0.31341103,0.24967079,0.03801068,0.25480396,0.22272079,0.06786586,0.079852924,0.23335984
0.26050612,0.4281802,0.40931496,0.30541056,0.3109059,0.1285842,0.38362375,0.41819653
0.24418436,0.21318254,0.0141975675,0.17944302,0.174703,0.04763639,0.06673383,0.18099241
0.09507679,0.10073516,0.013010111,0.08084314,0.04616817,0.0074065784,0.022016168,0.05567252
0.08340578,0.066687144,-0.014695995,0.05724076,-0.00875463,-0.003430156,0.043872897,0.09835895
0.22823612,0.24201353,0.07140389,0.1768496,0.17931437,0.039552853,0.19726484,0.19409947
0.20430116,0.23169804,0.06805134,0.19717866,0.1687056,0.0279838,0.08493236,0.16265345
0.17674059,0.25482544,0.1451369,0.24062078,0.22013511,0.022027235,0.09847501,0.15702356
0.11604065,0.1129259,-0.0053881267,0.07185134,0.05315879,0.008981367,0.0649488,0.1436136
0.12116821,0.12022687,-0.0039000304,0.07281161,0.073311284,-0.0012604538,0.12160976,0.18524688
0.12771371,0.13014942,0.013280883,0.11706909,0.06730233,0.019621443,0.11536634,0.1383563
0.1674085,0.18627726,0.034824114,0.056553587,-0.005744146,0.010466923,0.12487659,0.076201506
0.12501472,0.21311146,0.13557509,0.17450342,0.17684232,-0.002069381,0.056097597,0.13416691
0.07527474,0.11192073,-0.0022936608,0.061306693,0.019797591,0.0024027703,0.022285052,0.14429422
0.10058484,0.09278144,-0.023008272,0.070130445,0.03786956,0.0046478556,0.018278737,0.085492
0.14187944,0.15867387,0.034483984,0.1486325,0.0879413,0.024282765,0.12618175,0.1499339
0.16940233,0.1013263,-0.046448294,0.06346883,0.06192819,0.0024283268,0.0062349327,0.118409075
0.102246016,0.069744736,-0.023254218,0.019209966,0.009358348,0.0035469579,-0.038847238,0.04889426
0.08184655,0.123570815,-0.008753231,0.0869627,0.042569943,-0.005248056,0.010633391,0.057963833
0.34910178,0.40837428,0.20638365,0.3284754,0.40597138,0.083976254,0.28898364,0.41301596
0.23443744,0.15862182,-0.033092815,0.12400373,0.094863504,0.04846141,0.00882761,0.12645634
0.23680602,0.22243597,0.024558127,0.2196571,0.14881933,0.026667267,0.07945245,0.12852588
0.17327066,0.19289061,0.045020495,0.19385406,0.122629024,0.020692036,0.06522324,0.18739875
0.13722807,0.09668879,-0.005706524,0.088526376,0.052291214,0.01063094,0.017634656,0.11242261
0.08509738,0.048895776,-0.009223105,0.00047743693,-0.0041818116,-0.002814347,-0.04787114,0.07831873
0.18086205,0.07114331,-0.07082661,0.067960925,0.08748282,0.016610686,-0.018389173,0.076410405
0.13086197,0.18508871,0.048025098,0.16866417,0.107741736,0.011776476,0.043401726,0.07224891
0.30713147,0.34970832,0.25091293,0.11239654,0.0812191,0.12736376,0.29958826,0.20374693
0.11785226,0.09486939,0.0016438761,0.08668792,0.024025746,0.018991157,0.029421695,0.11833165
0.2970984,0.39323646,0.24754037,0.3221796,0.39737606,0.089284964,0.25802812,0.5057548
0.49033177,0.5736351,0.4668622,0.39567736,0.6191963,0.2636315,0.5200472,0.73643327
0.22031772,0.1445475,-0.027652565,0.035481934,0.083118305,0.011685652,-0.03921909,0.20090786
0.3108113,0.31652617,0.1572738,0.1451623,0.21154042,0.08129962,0.25996056,0.19861564
0.40455317,0.4413342,0.20825693,0.35782364,0.42579237,0.119845904,0.34274098,0.46281323
0.11658095,0.07078085,-0.031827863,0.02639763,0.016095677,-0.0107543925,0.041069,0.07631954
0.38327932,0.39877558,0.22699076,0.19750871,0.26852313,0.13922393,0.32350084,0.26339567
0.1968871,0.26216117,0.13981338,0.24203926,0.21617773,0.0125981355,0.071587384,0.09453412
0.100433424,0.25769612,0.15413053,0.19511011,0.19898514,0.017010517,0.15862612,0.24800663
0.13000703,0.20366582,0.05254962,0.15532975,0.11893533,0.018611033,0.13538884,0.16512185
0.20245498,0.26473564,0.11207426,0.24480407,0.22563651,0.0116809895,0.04066746,0.11600319
0.12194146,0.093498014,-0.024817677,0.084688306,0.027389957,0.014830687,0.01124985,0.06904202
0.13386817,0.12062073,0.0035539377,0.045352496,0.06646045,-0.0021634307,0.1314858,0.11956362
0.18757255,0.33271736,0.2521549,0.22226366,0.17729048,0.04727788,0.1955556,0.18046881
0.11001162,0.09971904,0.015939716,0.083504945,0.034067683,0.013361656,0.034689005,0.058917873
0.3518743,0.39803097,0.2287284,0.28085187,0.34004453,0.14811179,0.3623314,0.4221877
0.07990096,0.28609782,0.32589847,0.21790865,0.21802616,0.003306402,0.13683149,0.13863818
0.1782766,0.25565815,0.09726914,0.20377621,0.18765657,0.031637862,0.21909308,0.23227522
0.15617827,0.1302944,0.01297215,0.13361192,0.09685387,0.030301519,0.06972998,0.16560572
0.598489,0.5469767,0.36903358,0.34160846,0.58590996,0.25647366,0.49207553,0.45609128
0.19215521,0.14770839,-0.0059025832,0.121116504,0.104110315,0.025894746,0.038235776,0.14651683
0.14305556,0.21581872,0.068916954,0.15327287,0.14649235,0.015306027,0.1977683,0.21662652
0.11429159,0.11987284,0.006292568,0.03002215,0.07279945,-0.0032178294,0.11742754,0.11552718
0.44384742,0.5372653,0.41917756,0.35156918,0.5636389,0.19474986,0.44149762,0.610342
0.09145284,0.24899942,0.22311927,0.11636219,0.059546404,0.028795786,0.22100325,0.29123893
0.11371939,0.11289456,-0.0021089034,0.0674685,-0.014481049,0.00585943,0.09568332,0.076708026
0.2336323,0.26037765,0.097244464,0.18799247,0.22373089,0.03281701,0.22060555,0.29329288
0.21194826,0.24321409,0.09281242,0.15463789,0.26652983,0.03823882,0.19368178,0.3465459
0.2075484,0.22991052,0.06339532,0.14418888,0.1764588,0.03373749,0.01470397,0.24278007
0.10790002,0.3183616,0.353723,0.23387317,0.19290903,0.0034664702,0.20971699,0.14875984
0.1695138,0.17525837,0.028206548,0.15852687,0.11929418,0.026164703,0.13710508,0.16446613
0.3492219,0.393266,0.21071123,0.3039871,0.42949474,0.09284797,0.2872765,0.46563318
0.1261816,0.1330622,0.012422716,0.061246328,0.0903333,0.010880959,0.12737621,0.13901472
0.15327361,0.17075598,0.03824953,0.11695056,0.13271299,0.0149762975,0.12810941,0.2522225
0.21578859,0.3006243,0.12825997,0.18986373,0.13937499,0.033493076,0.21958086,0.14012994
0.42760968,0.3790469,0.07995846,0.3692625,0.3494558,0.0940464,0.15972401,0.28003
0.10901782,0.33516467,0.42291194,0.25174704,0.25401282,0.02289481,0.16953243,0.18529207
0.35869282,0.4101308,0.24276078,0.31105763,0.47297743,0.10554969,0.28469712,0.5531786
0.15642793,0.23535778,0.17039363,0.22539383,0.22226416,-0.0013133194,0.07298948,0.12335237
0.075821064,0.065375395,-0.020042421,0.041709147,-0.011545934,-0.0060411273,0.039305523,0.029929243
0.12791613,0.20300181,0.13392027,0.1603469,0.15846826,0.0008013686,0.054096535,0.12959336
