AFP,File,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Output,MI_AFP_PDR_AFP,Effort
0.0017950209,-0.002595298,0.0029303033,0.00017143227,0.0033676333,-0.00010194053,4.722993e-05,0.0037875585,0.00033791384,0.0010829268,-0.0012401824,0.0007471298,-0.0003392012,-0.0012034376,0.004282585,0.004796853
0.020890035,0.033225864,0.02778271,0.0023409626,0.0041995905,0.0006837251,0.0036572313,0.004409001,0.0010705972,0.003653901,-0.0012514204,0.0018018233,0.0012909641,0.0014495703,0.025368985,0.023836745
0.0062570097,0.007620614,0.008708144,0.0007180432,0.0032504473,0.00020711793,-0.000104038976,0.0035766955,0.0007974342,0.0016084162,-0.0011196292,0.002513073,-0.00010265212,-0.0017890683,0.009568701,0.009737769
0.008552091,-0.0029768362,0.0034952501,0.00048270216,0.0019688539,0.00052255177,-0.0012303232,0.0018828489,0.0008410638,-0.0006799421,-0.0006409914,-0.00043730042,0.0003352355,-0.00066018145,0.0027762093,0.0022568277
0.027849926,-0.019369207,0.03679553,0.0014559207,0.009111322,0.0004140057,0.005602315,0.011957629,0.00040826862,0.0026272049,0.012370239,0.005751407,-8.166651e-05,-0.0022543836,0.0364535,0.031269547
0.0050160107,0.011064142,0.014714198,0.0012186526,0.0068351654,2.0661799e-05,0.002589505,0.0075340034,0.0006116213,0.003333899,-0.0014087951,0.0057688635,2.2144872e-05,-0.0018214067,0.018254261,0.0198434
0.007750515,-0.0020451038,0.0040349104,0.0008285728,0.004357608,0.0007092035,-0.0012089636,0.004012734,0.0013533771,0.0004744972,-0.0011990155,0.0025263317,0.0002220514,-0.0018202518,0.004236025,0.004265342
0.009649185,0.010540714,0.012640433,0.0009405897,0.0031881912,0.00020931786,0.00080289296,0.0031836554,0.00057361583,0.0011761554,0.00014280452,0.0005944811,9.67423e-05,-0.00071106775,0.013029175,0.0128565
0.0054945685,-0.0004920587,0.006353791,0.0013841118,0.004643349,3.043178e-05,-4.8863934e-05,0.004184375,0.00088738743,0.002400183,-0.001096462,0.0010514169,-0.00035523088,-0.0024517819,0.0075201644,0.00796657
0.0030476067,-0.0006930614,0.0005208312,-0.00017448189,0.001385445,0.00014208551,-0.0011101891,0.0017715056,1.7309841e-05,-0.001194867,-0.0007447866,-0.0001118402,-0.00021793554,6.9549715e-05,0.0025197738,0.0028526941
0.009939609,0.011183927,0.0293239,0.00021625264,0.0057279756,0.0005934728,0.0032412864,0.006906045,0.0009041055,0.004859682,0.0017183102,0.0036751768,0.0012337674,-2.1862856e-05,0.027330408,0.024926914
0.010516912,0.028186755,0.013476613,0.00040970696,0.0033772679,0.0005152485,0.000299969,0.003914152,0.00018643102,0.0020035577,0.0024933387,-0.00036661502,0.0011401516,-0.0013105711,0.014292798,0.013334146
0.002377806,-0.0003262367,0.005093734,7.2659925e-05,0.003902871,-9.431859e-05,0.00039600558,0.004699536,0.00025299954,0.0020041328,-0.0008117219,0.00075381156,-0.00022636075,-0.0010759314,0.0065606716,0.007093968
0.0057982486,0.021279223,0.009374093,0.0011453594,0.00411769,0.00012068919,0.0015364008,0.004236723,8.541167e-06,0.0013163171,-0.00010148072,0.0014329026,0.00066572754,-0.002532443,0.0113429725,0.010784724
0.0050639985,0.0013763646,0.00082935137,0.000106194755,0.0013343876,0.00023568215,-0.0013214718,0.0009231138,0.00029005602,-0.0015097064,-0.0006241194,-0.00058627245,-0.00043529668,-0.00051431026,0.0018530434,0.0021838285
0.0036707702,-0.00062618917,0.0026255199,0.0007964277,0.0017082982,-0.000116737385,8.086907e-05,0.0017099947,0.00045112058,-0.00046085822,-0.0018653328,-0.00030460535,-0.0003752429,-0.0014203507,0.0024030688,0.0027795343
0.0039631273,0.0018313029,0.0059521263,0.0002877803,0.0032964477,2.3338536e-05,-9.493297e-05,0.0035224515,0.00054077693,0.0016979619,-0.0008115552,0.0007869487,-0.0002528741,-0.0015645127,0.0067951335,0.007067898
0.014179327,-0.002264718,0.021450568,0.001459596,0.0051088724,-0.00034137064,0.003055088,0.0046985312,0.00060765696,0.0033437882,-0.00071778893,0.00052682334,-0.00061354437,0.0008600086,0.019374719,0.017497346
0.00828398,0.0063428916,0.009218994,0.0003203014,0.0033727826,0.0005378224,-0.00022333954,0.0037846426,0.00095335505,0.00077417097,-0.001239748,0.0035497989,-5.2410993e-05,-0.0012226219,0.009283965,0.008810662
0.0068739383,0.0064691743,0.008092813,0.0004846009,0.0018817952,0.00011516566,-0.00022336142,0.0021765102,0.00039123857,0.00069284486,-0.0002833112,-0.0001268799,-1.5560188e-05,-0.0010025997,0.00866658,0.00858463
0.01161168,0.0054469267,0.053447217,0.00074602105,0.021897232,0.0005077955,0.016705764,0.024747584,0.0009823961,0.020210687,0.0022174357,0.008532537,0.0003093162,0.00092874875,0.05044866,0.04613252
0.019945871,0.033439502,0.04869155,0.0022574011,0.012175176,0.0010732806,0.0076546893,0.012097889,0.0021292125,0.010096609,0.0007110102,0.011899321,0.0019659642,0.0004821562,0.047490966,0.045196828
0.011497956,0.013942199,0.01944619,0.0009007449,0.004659906,0.00071175053,0.0017789614,0.0060009644,0.00063719315,0.002913519,0.0008716872,0.0052224104,0.00063018594,-0.0006251006,0.02165401,0.02141417
0.007785475,0.0028453255,0.0029192148,4.1282037e-05,0.00070931995,0.00036798522,-0.0014732452,0.0006505308,0.0003081814,-0.0021829025,-0.0005848005,0.0009294995,-0.00028499682,7.211324e-05,0.0033122492,0.003489919
0.007495653,0.004039343,0.0116492715,0.00034380076,0.005560302,0.0006108017,-0.00012523634,0.005656813,0.00127063,0.002043842,-0.0015032121,0.0052486854,-3.2100244e-05,-0.0017231496,0.0117369015,0.011420762
0.009025401,0.010087736,0.011191565,0.00030531012,0.0028289456,0.00047806377,0.00013572653,0.003653396,0.0008120875,0.00071229576,-0.0010528042,0.0035316506,1.7845654e-05,-0.0012616022,0.010194789,0.009538668
0.012225302,0.023515373,0.052540466,0.0011431009,0.02085982,0.0012461981,0.01516099,0.02418105,0.0007196967,0.020610815,0.004351354,0.005873396,0.0018717777,0.0009602671,0.0484892,0.0444381
0.020250088,0.025819551,0.05810219,0.001967656,0.015249975,0.0015178791,0.009136182,0.017215284,0.002065107,0.012562119,0.004163476,0.01786004,0.0019627544,-0.0004843184,0.060243975,0.057381235
0.0051409546,-0.0056425347,0.017650943,0.0015878673,0.007475023,0.0004813264,0.0044243075,0.007899805,0.00086501805,0.0043685753,0.00086327794,0.0011958291,-0.0003501156,0.00019759953,0.016592516,0.0161331
0.017141517,0.0016277956,0.0486841,0.0014079576,0.014345761,-0.00030204223,0.009743455,0.01326752,0.0013647696,0.011070029,0.00065929827,0.007949094,6.554357e-05,0.0016931323,0.045495488,0.040953957
0.0077962233,0.010212071,0.012258966,0.0009354411,0.003339126,0.00040384394,0.0012269926,0.0045170323,0.0005007381,0.001760328,-0.00049272727,0.0032076184,0.00032986363,-0.0008322013,0.013897554,0.01419976
0.01651903,0.011033103,0.045391507,0.0015337768,0.010688583,0.0006501019,0.007277862,0.0119537,0.00080261397,0.008407128,0.0026903856,0.006831359,0.0007756045,0.0021437607,0.04305011,0.038705483
0.008155155,0.0023301542,0.009098562,0.00036217435,0.0032489446,0.0003302676,2.9509887e-05,0.0034454912,0.00067110336,0.00087601505,-0.0009503,0.0016838978,-0.00026911777,-0.0011487883,0.008456424,0.007710009
0.012807116,0.0076452065,0.01786738,0.00086015975,0.0037073095,9.677236e-05,0.0012768332,0.003705861,0.00048476688,0.0021159311,0.00069747923,0.00027015456,-3.126904e-05,0.0002519354,0.01767482,0.01667086
0.0110054575,0.00084096566,0.01618685,0.0010563566,0.0036986724,-0.00018781464,0.0017832809,0.0036414582,0.0004755451,0.002171207,-0.0007312738,0.000384473,-0.00030957023,0.0002187668,0.015173842,0.014055312
0.0059185666,-0.0048560933,0.007897828,0.0007217701,0.002566836,-6.237376e-05,0.0006887058,0.0032224385,0.00034995412,0.00033612247,-0.00022593007,0.0007850244,-0.0002789772,-0.0014805994,0.008247564,0.00766745
0.008717454,0.009114405,0.01043346,0.00078991544,0.0022613548,0.00015945511,0.00045565073,0.002665917,0.0005107053,0.0013270702,-0.0008061618,0.0006007226,-2.3094704e-05,-0.00093677646,0.010298732,0.00981549
0.011159407,0.01366885,0.014474522,0.00043640076,0.0031075736,0.0003955128,0.00024565752,0.0036031445,0.000255506,0.0009530829,0.0017780081,0.00044616987,0.000370909,0.00023011316,0.016482307,0.01630781
0.009422025,0.007327103,0.010134126,0.00062853657,0.0026682506,0.0003393829,-0.00025090575,0.0036156857,0.00064258947,0.00043356535,-0.0011385845,0.0052220006,-7.392641e-05,-0.0004451329,0.011339647,0.011502943
0.0033026626,0.002864111,0.013129576,-3.5550678e-05,0.008111377,0.00033080194,0.0007856877,0.008766346,0.0011369654,0.0050356667,-0.0006610267,0.0056047356,2.0658481e-05,-0.0018936251,0.015680654,0.016666612
0.0052388413,0.004319186,0.005870447,0.00054212706,0.0017354621,-6.969803e-05,-9.0471935e-05,0.0021374198,0.00035131152,0.0005649298,-0.0011869625,-0.00028262287,-9.823416e-05,-0.0014091146,0.0059606996,0.0061354856
0.009020609,-0.0012373058,0.011185275,0.0010192008,0.002945034,-0.00018682849,0.0011194914,0.0026829885,0.0005055288,0.0014895459,-0.0010042652,-0.0003939144,-0.00040305266,2.8220296e-05,0.011117277,0.010394189
0.005077856,-0.0020585367,0.0053743133,0.0003678284,0.002858774,0.0001245362,-0.00054256595,0.0025847466,0.000511633,0.0009134775,-0.0008368591,-0.00029648189,-0.0003072198,-0.0011558207,0.005947754,0.005799004
0.0038631763,0.008859593,0.011566377,0.0008132709,0.0055374634,0.0004842131,0.0016013447,0.006048491,0.0006458292,0.0025846094,-0.00025614497,0.001816629,0.0005317837,-0.0010593317,0.012323707,0.012549989
0.0069159586,0.0050231973,0.007394389,0.0010085255,0.0026017765,-1.8040882e-06,0.00041245786,0.002636041,0.00047181876,0.0007655448,-0.000708073,0.0001494002,-0.00035179406,-0.0013734566,0.0080609275,0.008185359
0.0050895833,0.0041264296,0.0070415894,0.00028783968,0.0023719755,0.00017076658,-0.0006205051,0.002635586,0.00058490207,0.0010288036,-0.0009225701,0.0009233109,3.866956e-05,-0.0013094835,0.0077271806,0.0077792187
0.010152336,0.0066782674,0.0527185,0.00091508357,0.026218701,0.0008129467,0.019326994,0.030092709,0.0006572364,0.026652902,0.003289303,0.008216849,0.00045662792,0.0019790113,0.04948391,0.046545327
0.002367983,-0.004230331,0.0055589085,0.00023541227,0.0031070753,0.0003642024,0.00033569685,0.0033571073,0.0004908385,0.0011175028,-0.00018028567,-0.0009417727,-5.522091e-05,-0.00019838958,0.005341597,0.005524994
0.0053031296,0.0028557174,0.008830387,0.00017444114,0.0020112225,0.00017006855,6.4419815e-05,0.0026190123,0.00045435142,0.00091109076,-0.000627339,-0.0004051514,0.0001916684,-0.0008480008,0.008378239,0.008440202
0.01858589,0.02073917,0.022761168,0.0011018894,0.0045772735,0.00064121606,0.0014263417,0.004429277,0.00058240496,0.0012011635,0.0031790005,0.00084778015,0.00039835938,0.00078690326,0.024107859,0.023494653
0.007898387,0.009240515,0.0074149785,0.00031065382,0.0020281875,0.0005697181,-0.00080644456,0.00275693,0.000907806,-2.6531983e-05,-0.0009501799,0.0027238978,0.00038598233,-0.0012984248,0.006993741,0.0068352604
0.01065865,0.008348995,0.025930407,0.0005051275,0.0063757617,0.00032141875,0.0041249963,0.0076297154,0.0006956207,0.0052883485,0.00068161136,0.0034698928,0.00041479093,-3.901019e-06,0.025114097,0.022832815
0.016287621,0.014503606,0.011912623,0.00045954552,0.0015982159,0.0002509923,0.0002667727,0.002580063,0.00035588123,6.591901e-05,0.004743276,0.00061411224,0.00058456766,-0.001574907,0.009801738,0.009313993
0.009579055,0.010645101,0.010711631,0.0007861692,0.002962706,0.0002565276,0.0007758781,0.003506579,0.0005004282,0.0011996822,-0.00047045463,0.0014867657,-0.00022802898,-0.0014114256,0.010266761,0.00935035
0.0011792777,-0.004904766,0.0028074253,-0.00013601151,0.0040331557,-0.00015421031,-4.780013e-06,0.0043053003,0.00036142586,0.001457595,-0.0011377889,0.0010081178,-0.00036682375,-0.0009798876,0.004070954,0.004478218
0.0043479092,-4.739687e-05,0.0062017343,0.00030486658,0.0023558538,-1.2356148e-05,0.0001176137,0.0032419772,0.00015457989,0.00088597345,-0.00064913125,0.0004903062,-0.00014362647,-0.0006519027,0.007769389,0.0076886932
0.011928637,0.001890602,0.02096906,0.0015382983,0.0059521506,0.00029482652,0.00254057,0.0055414145,0.00058991753,0.002478075,-0.0005761505,0.004828734,5.720253e-05,0.0016776328,0.022225117,0.020574348
0.0033759084,-0.005170789,0.0038725985,0.00068286294,0.0035177714,0.00011669175,0.00014429493,0.0032331278,0.0005942688,0.0014127668,-0.0008992404,-0.0005318457,-0.00058431877,-0.0012420926,0.004225761,0.004217429
0.02437713,0.010015335,0.031660862,0.0014661939,0.0053305402,0.00021368815,0.0024691878,0.0034627821,0.0018570009,0.0042164465,0.0016615586,0.0015954971,0.00035751145,0.0042740298,0.02623647,0.026475986
0.007791226,0.0034164633,0.013201878,0.00074350554,0.0036707313,0.00021036938,0.0011669404,0.004430349,0.0005641486,0.002196919,0.00013340278,0.0020956313,2.279086e-05,-0.0012827844,0.0139137525,0.013412024
0.012819348,-0.002451052,0.013252273,0.0013344444,0.0033875636,-9.922503e-05,0.001629343,0.002789679,0.00066307525,0.0014151467,-0.0008022379,-0.00028103637,-0.0005299377,0.0009358091,0.013217708,0.011971911
0.0053485255,0.0020867914,0.0020781157,0.0003645809,0.0013859046,0.00016150484,-0.0009739548,0.00096352946,0.0004144335,-0.0010573509,-0.0008747559,-0.0006221918,-0.0004170013,-0.0009928185,0.002461337,0.0027463592
0.027155466,0.04660459,0.07110376,0.0026682885,0.019102572,0.0013714463,0.013620102,0.019982822,0.0023471625,0.017153641,0.002882147,0.017517019,0.002231654,0.0013562513,0.071241304,0.06620827
0.005826686,0.004119196,0.0070608896,0.0008856077,0.0029638566,-3.7975144e-05,0.00029876432,0.0033280067,0.00041428444,0.001664513,-0.000934388,0.0010312558,-0.00044176285,-0.0014220206,0.008713412,0.008757547
0.0038157015,-0.0011857208,0.0038841781,0.00039851433,0.0013611524,-2.3490342e-05,-0.00024029543,0.0017392562,0.00037836196,-0.00041949726,-0.0011725259,-0.00027887034,-0.00011470937,-0.0012759345,0.0036935403,0.003717398
0.0060544778,0.010931212,0.008925033,0.00059649395,0.0026127312,0.00023187735,0.00024723168,0.003282791,0.00037564745,0.0012788684,-0.00053514924,0.0011147696,0.00035140407,-0.0013156533,0.009965567,0.009845407
0.0037327204,0.001939618,0.0047956677,0.00024861027,0.0020774899,-9.244098e-05,-5.3187832e-05,0.0030600992,3.4938337e-05,0.0007110529,-0.0010034548,0.0003419437,-8.681556e-05,-0.0005772876,0.006582898,0.0067625935
0.004263718,0.0005201241,0.003481135,0.00028418144,0.002219912,0.0001259165,-0.00027256203,0.0017382278,0.00050701946,-0.00066551636,-0.0010792441,0.00016022776,-0.00031340984,-0.0009223886,0.0034860868,0.0035933617
0.007795086,0.004552825,0.007938565,0.00046887062,0.0015442225,0.00016333931,-0.00027599558,0.0024677645,0.0003897249,-4.2369124e-05,-0.0011028239,0.0026832996,-3.130641e-05,-0.0004109196,0.00843251,0.008426029
0.041115187,0.050464775,0.029698329,0.002276068,0.0059170704,0.0023884615,0.00031399378,0.004429839,0.0015596629,0.0008205869,0.0050136056,0.008640172,0.0014802428,0.0072772736,0.030245624,0.030570079
0.0050818874,0.003649971,0.005583545,0.00045212987,0.0014693395,2.680748e-05,-0.0003267827,0.0017828649,0.00038942264,0.00035318243,-0.0010328694,-0.00027139322,-7.690245e-05,-0.001171639,0.0057797693,0.005798457
0.0075957454,0.003956981,0.0040769633,0.00044827256,0.00089767575,0.00034284347,-0.0010031424,0.0011368921,0.0006564704,-0.00046678027,-0.0007601023,2.9755756e-06,0.00020112528,-0.00044989138,0.005076899,0.0049339943
0.007171806,0.007579875,0.019000098,0.0014656212,0.0057134153,0.00037957256,0.0036539782,0.006530086,0.0007112269,0.004298725,0.0012612757,0.0020429562,-3.1107338e-05,-0.00052138703,0.018436486,0.016882308
0.008559793,0.011041728,0.012945037,0.0007954177,0.005361583,0.0005579718,0.00041150837,0.005802,0.0013218452,0.0023026827,-0.00157344,0.0063462825,-0.00012805371,-0.0021302176,0.013338728,0.0132576525
0.0104204845,0.0041201226,0.014174845,0.0007410899,0.0032620186,0.00022476725,0.0009300376,0.003827205,0.00035300408,0.00041119428,0.0014553162,0.0009520049,0.0001651058,-0.0006074416,0.015052913,0.014474035
0.006911759,-0.00220716,0.0039964886,0.0011844912,0.0014911222,-0.00013379438,-0.00057210587,0.0009351893,0.0005335178,0.00085783005,-0.00049228396,-0.0025304283,-3.3446122e-07,-0.0002473988,0.006208839,0.0064209322
0.004760147,0.0014120764,0.0023782328,0.00061674276,0.0015479482,3.3630524e-05,-0.0005323817,0.0013272403,0.0004309112,-0.00050904276,-0.0012139798,-0.00050687965,-0.0004162565,-0.0012352699,0.002967882,0.0032993103
0.02936736,0.020349683,0.04439752,0.002917814,0.0100169685,0.0018929045,0.0034917954,0.008491766,0.001603333,0.0054976763,0.0006406739,0.010544626,0.0013699067,0.009822757,0.04546253,0.04322058
0.00452226,0.014931196,0.0083135795,0.0005206447,0.003092257,0.0002715445,0.00043390715,0.003502409,0.00023966542,0.0014758606,-0.00022281415,0.00057205255,0.0004811982,-0.0014456445,0.009855631,0.009440922
0.0075816265,0.022684084,0.02876581,0.0014000691,0.011051726,0.0004959985,0.006804201,0.013413159,0.00036263958,0.00956502,0.0026405202,0.0015207746,0.000876891,-0.0015018911,0.028416308,0.026196158
0.0047378293,0.0016895928,0.005940816,0.0004739596,0.0018385642,1.3331941e-05,-7.067202e-05,0.0021377597,0.00043494426,0.00038997456,-0.0009830736,0.0001353065,-0.00010122196,-0.0012780649,0.00604381,0.005992127
0.018991128,0.024726167,0.023082267,0.0015395386,0.005387014,0.00052138505,0.0017352377,0.005069735,0.0004020429,0.0022254048,0.0037901383,0.0014670698,0.00013680069,-0.0002322399,0.026315339,0.025832534
0.01538156,0.016089229,0.017589595,0.00059716706,0.0029857785,0.00059839897,0.0007417619,0.0037809885,0.000487029,0.0003974568,0.0013131675,0.0026371577,0.00022026303,0.00020926847,0.017455177,0.01660049
0.017552488,-0.010223491,0.021625629,0.0024564848,0.0058397744,0.0010967054,0.0024121266,0.006873327,0.001012817,0.0023458095,-0.00081382156,0.0043436643,0.00024799258,0.00586833,0.022098439,0.01910311
0.005246545,0.014523054,0.009946368,0.0008545539,0.0047084047,0.00029100262,0.00026276172,0.0049375845,0.00083610724,0.0025843272,-0.0009828688,0.0037063388,0.00021314074,-0.0024030874,0.012027257,0.012187291
0.0045566102,0.0017730631,0.004334516,0.0007413393,0.0018058659,-6.873399e-05,-1.1977507e-05,0.0019551958,0.00042893126,0.00024194457,-0.0014119127,-0.00015897374,-0.00031795073,-0.0014657674,0.0045552575,0.0047544576
0.006562353,0.0025685206,0.0074523436,0.0010148315,0.0026241571,-0.000109454675,0.0005394125,0.0026760781,0.0004697255,0.0012361237,-0.001130015,0.00016824692,-0.00048548263,-0.0013816971,0.007825515,0.0077027576
0.004545173,0.0023682602,0.0050413096,0.0008357109,0.002280603,-0.00010991661,0.00030583935,0.0024376586,0.0003439965,0.00043911394,-0.0013876897,0.0005497893,-0.00035948935,-0.0014134229,0.006172692,0.0064925607
0.0067583197,0.008473916,0.024779106,0.00048337854,0.009361394,0.00040194753,0.0031195146,0.008297693,0.0017881725,0.006773607,0.0003869701,0.0072641866,0.0004928224,-0.0023936261,0.023818519,0.02302275
0.006090169,0.013771007,0.010314233,0.0007360345,0.0037865548,0.00017672265,0.00079601095,0.004159046,0.0002926984,0.0025454678,0.00011692714,6.0413033e-05,0.00037776132,-0.0017706007,0.011094949,0.0099591315
0.00881616,-0.00018961402,0.0116513735,0.0012185953,0.0034803876,-0.00022099836,0.0015013271,0.0033187554,0.0005298034,0.0017148231,-0.0012078887,0.00025305687,-0.000561194,-0.00060606195,0.010980281,0.010323579
0.010906022,0.012701795,0.013425878,0.0007138103,0.0029034142,0.00031387564,0.00028277724,0.0030432204,0.00044074855,0.0009649955,0.0011597596,0.00016519148,0.00016951794,-0.00050438585,0.0145067,0.0143654635
0.005605509,0.008932566,0.0072496743,0.0006269417,0.0025383702,8.847893e-05,6.3923653e-06,0.0028649583,0.00038146178,0.0014975208,-0.0005646071,0.00016105571,9.071897e-06,-0.0016557791,0.008117777,0.007788462
0.010969644,0.009812495,0.00887773,0.00094488193,0.0031702013,0.00037533615,-1.5928876e-05,0.0023684232,0.0005237846,-0.00054020225,0.0008800019,-4.9763592e-05,-0.0003998566,-0.00054772425,0.010086691,0.010352399
0.0037897541,0.0004992918,0.007471111,0.0005063063,0.0034865628,9.862601e-05,0.0010593522,0.004468407,0.00027045253,0.0021529973,-0.000320135,-5.5654207e-05,-0.0002654713,-0.0005209854,0.008438432,0.008668089
0.004036936,0.0020341803,0.0008468139,-0.0006216391,0.00061409804,0.0003557882,-0.0021287294,0.00035275554,0.00031586763,-0.0017410641,-0.00031148284,-0.0010042192,3.298209e-05,-0.0003654791,0.0011124203,0.0013882295
0.0065869144,-0.0015360229,0.006640177,0.0011679779,0.0027416183,-4.068314e-05,-0.00020249956,0.0026023774,0.00064460497,0.001047188,-0.00061630213,-0.00127011,0.00020735548,-0.0015011583,0.005445955,0.0055221627
0.009307103,0.01084511,0.017784853,0.0010991252,0.0059000477,0.0003681877,0.0025891296,0.006086453,0.0007778627,0.003282145,-0.00048712315,0.004504569,0.0003059312,3.0505005e-05,0.019041609,0.018495323
0.0051479754,0.0029070652,0.008595031,0.000769041,0.0032199735,0.000154062,0.0008938515,0.0037375065,0.00056474225,0.0019867693,-0.00049279217,0.00020037824,-0.00029652845,-0.0011475661,0.008824036,0.009004307
0.014943795,0.0046624294,0.056014445,0.0016148393,0.02175576,0.0011992548,0.01571135,0.02431728,0.0014156878,0.02144721,0.005896863,0.009488324,0.0006608912,0.0030006736,0.05172151,0.047385436
0.025264913,0.030780936,0.022207001,0.0015168977,0.004105621,0.0007571515,0.0022151985,0.005513274,0.00085948803,0.00085734273,0.0025031278,0.0072516017,8.0773956e-05,-0.0005342537,0.019512592,0.018658595
0.0053381287,-0.0027558897,0.011502947,0.000786121,0.0044425493,0.00024849208,0.0013884825,0.004560408,0.0005568877,0.0019490912,-0.00016947254,0.0008164877,-5.148037e-05,-0.00029261963,0.011631941,0.011169559
0.0048396536,0.003379657,0.0012249716,7.127132e-05,0.0014760632,6.808236e-05,-0.00075575314,0.0020372518,1.3831821e-05,-0.0007012042,-0.00013616489,0.00014838367,-0.0001588494,-0.00023393502,0.0028520608,0.0033261692
0.037528455,0.02368871,0.061299067,0.0038120504,0.01290408,0.0022085574,0.00531332,0.011988554,0.0015845558,0.0088736145,0.0030935926,0.013052436,0.0025124345,0.013884861,0.059597302,0.05419092
0.0140997935,0.010472126,0.012148179,0.00090807397,0.0035361985,0.00062727387,0.00039264164,0.0033624284,0.0007205015,0.00045407657,0.0009534444,0.0012515539,-0.00018863485,-0.0001262899,0.014043071,0.013379692
0.0055196676,0.00918949,0.009490665,0.0007305178,0.004105376,0.0002883907,-0.00023798761,0.0043728845,0.0010332599,0.0021744894,-0.0013500408,0.0039858245,-8.335919e-06,-0.002069399,0.011077344,0.011596979
0.0066528977,0.008327566,0.014224743,0.0005630476,0.004220497,0.000363526,0.0014536583,0.0052926894,0.0005199299,0.0024617796,-0.00029076287,0.004034052,0.00048068678,-0.00047533918,0.01605356,0.015997648
0.0023111305,-0.0013042334,0.00155203,0.00041078194,0.0013154952,-8.650869e-05,-0.0002496799,0.0017198039,0.0002805139,-0.000746669,-0.0017809602,-0.00026909122,-0.0001606961,-0.0009941047,0.001840701,0.0022695838
0.008363334,-0.0018369015,0.0100630885,0.0005974842,0.0033907604,0.00021824226,0.0006336516,0.003379589,0.0005211466,-0.00022297073,0.0010113098,0.00086190295,-0.0002152099,-0.00097502844,0.010308008,0.009673397
0.007438085,0.00050506927,0.0071401503,0.0011883583,0.002756234,-0.00010066613,0.00033478113,0.0023965435,0.00054437295,0.00082888245,-0.0008373129,-0.0006481613,-0.0003619236,-0.0011263273,0.0068015945,0.006768702
0.0037264377,0.017385771,0.01676305,0.0009809001,0.007939946,0.00028404573,0.003982815,0.009371333,0.00025057123,0.005017477,0.00028578425,0.0026261322,0.00065526634,-0.0015544987,0.018892754,0.019414773
0.009086455,0.007614389,0.01041914,0.0009392549,0.003271927,0.00022299174,0.0005066332,0.003906512,0.00070950226,0.0012747836,-0.0011904971,0.0036953497,-0.00035247393,-0.0013245805,0.010871089,0.010658185
0.0042559328,0.001935659,0.010060221,-0.00014008163,0.0025901336,0.0002369156,0.0005696437,0.0038706372,0.00026941227,0.0015565532,-0.00012424949,-0.00017790985,0.00035000988,-8.8115106e-05,0.010096626,0.010093999
0.019679455,0.021356462,0.017208943,0.0008375703,0.003043262,0.0007437413,0.0012439454,0.0034651728,0.00026796176,-0.00046218513,0.002311018,0.0034594485,0.00032384635,-0.00021725107,0.01820391,0.01631326
0.009227578,0.0033845115,0.018326424,0.0006762005,0.0041308124,0.00018498144,0.0017555046,0.00459759,0.00073937495,0.0035092186,0.0005513468,0.0012824978,-3.786094e-05,-0.0006430995,0.017166436,0.015244134
0.02110786,-0.019307777,0.025257848,0.0021902416,0.0058066063,-0.00023601577,0.0021087185,0.0040177777,0.0012070248,0.003545211,0.0011548516,-0.0044817766,0.0011032522,0.003686802,0.020517327,0.017918045
0.010552809,-0.0026639444,0.02214788,0.00096609397,0.0053458866,0.00020272826,0.0029566793,0.006436493,0.00078587746,0.004165858,0.0021187314,0.0026741596,-0.00025329005,-0.0013754484,0.021177823,0.018253405
0.006223339,0.013125557,0.017062102,0.00088797463,0.005391866,0.00046362562,0.002856793,0.006347383,0.0005828485,0.0044228286,0.0013084607,0.0003944463,0.00042860222,-0.001245161,0.016185394,0.014604942
0.006475658,0.007914448,0.008461315,0.0005121806,0.0021025564,0.00018294886,-0.00023939274,0.0024672258,0.0005762278,0.0011085663,-0.0009203069,0.0008215138,0.00014932989,-0.001064467,0.009006032,0.008976492
0.0052618044,0.022829471,0.015078853,0.0017536278,0.007278301,0.00013678405,0.0037855592,0.0072532543,0.00021643062,0.0041034184,0.00028306572,0.0025357837,0.00035813707,-0.0028448165,0.018053593,0.017487343
0.012452085,0.0044642757,0.0062068994,0.001060744,0.0032242017,0.00089318753,-0.0004678336,0.0036533885,0.001308919,-0.00073908863,-0.00092414906,0.0030470947,0.00026355486,-0.0017066405,0.0038217022,0.0030393344
0.012826268,0.030987838,0.016717458,0.00054545654,0.0039811246,0.0006809627,0.0006976307,0.00445712,0.00021277132,0.001912521,0.0025133924,0.00088929175,0.0011717029,-0.00072314584,0.018255163,0.017198687
0.004117634,-0.00027734227,0.007520872,0.00097195036,0.0045822402,-3.1558622e-05,0.0014855072,0.0054087,0.0003372124,0.0025781856,-0.0008158557,0.0015121233,-0.00062356447,-0.0008896888,0.009822622,0.010179188
0.0126834195,0.014583766,0.008769368,0.001402298,0.0026392762,0.0004103907,6.2519684e-05,0.0029306617,0.00045872628,-2.8335722e-05,0.0011556522,0.0017525274,0.00048326072,-0.0021747525,0.0094119795,0.008989064
