app,t03,t11,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t10,MI_size_D_app,effort_D
0.5596562,0.38613793,0.2929133975748039,0.13752575,0.10608066,0.055691743341504604,0.025481723,0.2495048949702937,0.15395984,0.2733263
0.7048033,0.15456603,0.6920399415223966,0.55867136,0.67615247,0.5752905345174322,0.63641703,0.7284658437079506,0.673795,0.8012998
0.50221086,0.27492118,0.3619919917195195,0.13989532,0.11629774,0.06991574419494466,0.10933063,0.23996331439779886,0.20591407,0.34521535
0.5429796,0.31171295,0.3224995193499712,0.16586904,0.11773882,0.082756449965387,0.07199259,0.2448006446880387,0.18845646,0.28805694
0.38308597,0.39841184,0.2526695151601709,0.025418699,0.13420102,0.0024042354442541268,0.08267377,0.23685851421151086,0.15796375,0.3318188
0.48066193,0.3010481,0.3491223709473423,0.13572085,0.09685313,0.055267270316036225,0.091642275,0.22294384337663062,0.18957883,0.34730136
0.51940864,0.36859113,0.28066857684011465,0.13690798,0.0989723,0.04647610578856635,0.04104995,0.21426783285606998,0.14802761,0.25685334
0.35137668,0.41303903,0.24888946493336792,0.06127045,0.11301674,0.028838492730309567,0.07165071,0.1963828617829717,0.11728217,0.27097875
0.45601058,0.35947752,0.278358616701517,0.07643865,0.12682688,0.023118223387093406,0.059906103,0.22919587375175243,0.16564624,0.32654744
0.4975241,0.3215894,0.3023659781419587,0.12098245,0.11566383,0.051310878078652686,0.054650612,0.219195233151714,0.16848847,0.29538244
0.46309653,0.3406484,0.27666558659993523,0.09292008,0.13190284,0.03321498199289892,0.05974065,0.21575298294517897,0.17158645,0.32065314
0.56694794,0.40966636,0.27947653676859224,0.13662104,0.1370195,0.05808912548534753,0.034609966,0.2565388853923331,0.16278802,0.2825293
0.35756046,0.42733556,0.23919002435140146,0.016006097,0.13680539,0.005309013918540835,0.08162944,0.22951725377103524,0.1513896,0.3214683
0.49864736,0.39323,0.2691600761496046,0.09059252,0.14379811,0.03579293414757605,0.054155782,0.2583590855015452,0.16503762,0.3052711
0.46354225,0.34590432,0.289139017348341,0.087222114,0.11590319,0.027703970662238238,0.063395426,0.2247383434843006,0.16185087,0.32210276
0.47447643,0.3619932,0.28300751698045107,0.07938427,0.13165984,0.03433232205993932,0.05174777,0.24850251491015088,0.16971596,0.32075456
0.20060149,0.5511552,0.16223031973381918,0.032958332,0.1410574,0.06977109418626565,0.11266657,0.1656874799412488,0.10549404,0.21603733
0.37957954,0.41381118,0.23518012411080746,0.035879675,0.1402392,0.005595708635742518,0.06636876,0.223473933408436,0.14818628,0.30619186
0.3273929,0.4421245,0.2210552932633176,0.0324714,0.13787988,0.01631014297860858,0.08228417,0.20626193237571594,0.13800149,0.2873597
0.5515743,0.252492,0.3501435710086143,0.1888751,0.06261337,0.08613928916835735,0.078243725,0.17625729057543743,0.1656631,0.29681587
0.4087234,0.36148912,0.2827674369660462,0.050359767,0.14461723,0.017774019066441143,0.082652375,0.2484995549099733,0.17623016,0.35474718
0.46495822,0.31344795,0.3586046215162773,0.12261163,0.22450271,0.10303926618235597,0.18679833,0.32787437967246275,0.26678976,0.44675842
0.5392159,0.43612087,0.26324535579472136,0.114013165,0.14843601,0.053618196217091775,0.044906624,0.27147813628868817,0.17756914,0.3018753
0.470226,0.29255638,0.3289780797386848,0.119374335,0.11600131,0.0505265250315915,0.09793025,0.23020698381241905,0.18695085,0.33157003
0.45592803,0.3651859,0.2820341469220488,0.0690047,0.12745933,0.022614031356841882,0.060553484,0.23860198431611906,0.16560048,0.33985537
0.42932522,0.38737074,0.2629207557752453,0.041633952,0.1400122,0.006608164396489864,0.06750883,0.24506868470412108,0.16584232,0.3335122
0.33488163,0.40660518,0.30589084835345093,0.20016244,0.1819639,0.17576904054614242,0.17109175,0.24121895447313726,0.19013213,0.294246
0.45176122,0.3405958,0.29858511791510706,0.077241674,0.110349506,0.022304456338267383,0.07608133,0.219982283198937,0.16199188,0.339239
0.5302172,0.26756242,0.3677627620657657,0.16468804,0.086377114,0.07426666445599987,0.10470754,0.2228207433692446,0.19069664,0.33388716
0.47371924,0.37215585,0.2668947460136848,0.08550523,0.14447507,0.0274939116496347,0.04728654,0.23386685403201124,0.16955522,0.31236434
0.4680255,0.41007525,0.26206366572381995,0.054460686,0.15197043,0.018646087118765226,0.057434652,0.2561209653672579,0.16971955,0.3472457
0.24506073,0.5425114,0.18083317084999026,0.00082480535,0.13905606,0.038607332316439945,0.105550535,0.1884409413064565,0.11634577,0.24597614
0.29169855,0.43702412,0.22508993350539602,0.04538465,0.129787,0.04153353249201195,0.08330266,0.18346202100772127,0.13743645,0.26389998
0.683859,0.14655349,0.6231932373915943,0.5289772,0.4739191,0.4637638278258297,0.46648905,0.547816632868998,0.53545284,0.6032355
0.43805772,0.35691226,0.2852466871148012,0.072518244,0.10219088,0.020963437257806236,0.07287884,0.2162790029767402,0.14456174,0.3336498
0.42258918,0.3127603,0.3206693192401592,0.103552386,0.10213738,0.04271236256274175,0.087817855,0.222045283322717,0.16562322,0.32768676
0.5421361,0.23319808,0.40080882404852947,0.2237162,0.15035135,0.14416027864961672,0.16574064,0.26375301582518096,0.25813925,0.37409604
0.4609384,0.3016239,0.32007999920479996,0.107858494,0.14511223,0.060170966610257996,0.10641698,0.2552016153120969,0.21229461,0.352062
0.45870697,0.34691018,0.288194917291695,0.078263074,0.115267925,0.027818064669083882,0.061109547,0.23790991427459487,0.16354519,0.32946923
0.45124567,0.34002548,0.29313807758828464,0.07191418,0.13291058,0.021462235287734117,0.06709759,0.2519756751185405,0.17373759,0.33382058
0.4266616,0.3782572,0.2783557967013478,0.03785828,0.13482589,0.0031116755867005353,0.07430783,0.2491267149476029,0.17267126,0.35260692
0.66900927,0.21722633,0.5037936902276214,0.4224096,0.1621747,0.268040616082437,0.22240083,0.279631016777861,0.3076926,0.35569927
0.33473894,0.44678593,0.20750333245019995,0.037389074,0.1432709,0.01072894864373692,0.074656196,0.20526023231561394,0.13716798,0.2741469
0.62160563,0.19011585,0.5850224351013462,0.4350165,0.537825,0.4269268256156096,0.49879193,0.6048151362889083,0.55290633,0.7056023
0.42382318,0.40351754,0.2705957762357466,0.024548419,0.13726684,0.0051482658088959484,0.073753074,0.2546878952812737,0.1675739,0.34649974
0.4138239,0.3757426,0.27109195626551735,0.040867742,0.122878954,0.009556342573380555,0.07686828,0.23570271414216284,0.15573148,0.34310216
0.43737602,0.37906954,0.2722233363334002,0.039883014,0.13945006,0.0053605703216342195,0.07371588,0.24216230452973828,0.16985667,0.35062745
0.50428736,0.29931867,0.37220820233249213,0.1848492,0.11263162,0.09592200575532034,0.117824756,0.2438485646309139,0.19718832,0.32374388
0.43732214,0.3788157,0.26718346603100795,0.046806972,0.13856444,0.0048102402886144174,0.06317752,0.23911499434689967,0.16461185,0.33631182
0.56728536,0.42169687,0.26751784605107076,0.14719693,0.14625107,0.0692347181540831,0.031630702,0.25960676557640594,0.17548336,0.27242965
0.27056617,0.4681768,0.2438917046335023,0.13517237,0.15433478,0.13262232795733966,0.15669037,0.20399516223970973,0.15610231,0.25292793
0.167117,0.6838395,0.11738470204308213,0.014286239,0.15404128,0.07211196432671786,0.12738356,0.13848826830929611,0.08307944,0.18517686
0.4234351,0.39431396,0.2407617444457047,0.08557673,0.13841987,0.026968925618135537,0.053867236,0.20789541247372476,0.15264213,0.28356862
0.5090835,0.4292968,0.288015317280919,0.08631492,0.13615434,0.04692888581573315,0.068432584,0.2901558774093526,0.18093868,0.34747964
0.42939538,0.3797,0.28060231683613907,0.032364603,0.14057977,0.0009410698564641913,0.07787026,0.2505631150337869,0.1741054,0.35699987
0.44836062,0.3049975,0.3276630196597812,0.0928489,0.11208089,0.03572166914330015,0.09161097,0.23611298416677906,0.18733999,0.34845853
0.51776034,0.31036153,0.3090215185412911,0.14130166,0.111618444,0.06021791361307482,0.051965177,0.20860660251639618,0.16245484,0.28037602
0.29561526,0.49717358,0.20360369221622154,0.0030817613,0.14368375,0.021173856270431377,0.09235901,0.21475435288526118,0.13066253,0.27580845
0.49080136,0.3013149,0.3281400396884024,0.12096651,0.12784606,0.06467365388041924,0.08648324,0.26173253570395216,0.19823536,0.32158893
0.48083532,0.31860343,0.30078099804685987,0.12464267,0.11176525,0.04676828080609685,0.061195318,0.20960675257640518,0.16248557,0.29307634
0.63340557,0.26020658,0.3680147220808833,0.2616033,0.04748349,0.12243407734604465,0.04180157,0.15904024954241497,0.1492981,0.21310385
0.35851666,0.37497354,0.32180149930808993,0.20649461,0.21279618,0.18684911121094666,0.19324958,0.26576321594579294,0.2279708,0.33020929
0.61422443,0.271393,0.3839022230341334,0.25806883,0.040730044,0.12192019731521184,0.07629761,0.17951475077088505,0.16180183,0.26892877
0.24513213,0.5028404,0.20076933204615993,0.04652523,0.12242615,0.06267486376049182,0.106928796,0.17919848075190886,0.116275154,0.21464756
0.27846608,0.5186112,0.17085175025110502,0.027416427,0.14285287,0.03206012592360756,0.080419295,0.17843289070597343,0.114263505,0.22561222
0.44647986,0.33518782,0.3147407188844431,0.082454294,0.1578343,0.05403942924236576,0.12724592,0.2714432962865978,0.2163518,0.3787212
0.48625618,0.34281203,0.29585821775149307,0.092160895,0.11884718,0.03853800231228014,0.06040732,0.24402327464139648,0.1698368,0.32740498
0.49799067,0.23614548,0.4657684579461075,0.28893867,0.38406843,0.28444425706665544,0.3411427,0.45854025751241545,0.3890692,0.53381807
0.5393419,0.24321769,0.48229524893771497,0.276245,0.40460137,0.28170171690210305,0.36793447,0.49232688953961334,0.42896408,0.6057949
0.46442595,0.30697775,0.31033335862000155,0.09479423,0.11468141,0.044678502680710164,0.082962304,0.2229712433782746,0.17959937,0.33721587
0.49097678,0.3294705,0.28986175739170544,0.115458086,0.12679848,0.04382213462932808,0.04813467,0.21340949280456958,0.17012806,0.29543406
0.44742697,0.34058988,0.30122067807324066,0.08087683,0.12159644,0.03249736194984172,0.08599539,0.23608796416527786,0.1741133,0.3516078
0.48289698,0.32776162,0.31793458907607536,0.14772277,0.11759609,0.060677173640630425,0.07622614,0.23066464383987864,0.18708688,0.32223803
0.38092482,0.36153492,0.262668865760132,0.05001298,0.13134071,0.016708667002520022,0.06944278,0.2158103129486188,0.15785016,0.3137928
0.44632336,0.35885683,0.276748766604926,0.061569218,0.13214621,0.012671506760290406,0.06873238,0.23083938385036304,0.16679993,0.3349728
0.42436653,0.37788004,0.2809806968588418,0.04252444,0.1290809,0.009873517592411056,0.06773693,0.25027103501626213,0.16714187,0.34016693
0.50613153,0.32206047,0.32872079972324797,0.115444556,0.082707115,0.050423230025393805,0.07113333,0.22916875375012524,0.17143975,0.34041378
0.6896738,0.18242738,0.5256812915408775,0.43394324,0.24320921,0.32055248923314933,0.26933527,0.3354342801260568,0.3598131,0.3956157
0.60929734,0.1892483,0.5408502324510139,0.41588613,0.4026637,0.3772322726339364,0.41473863,0.493403199604192,0.477749,0.5821078
0.11096953,0.77692807,0.0808661148519669,0.018529512,0.13497743,0.110520316631219,0.13646932,0.09174864550491874,0.05285743,0.11503735
0.39403036,0.37808105,0.26533909592034577,0.034742955,0.12846011,0.0037368370242102217,0.07950753,0.23450468407028105,0.16213438,0.32901663
0.37895232,0.40915498,0.25767616546056993,0.021178514,0.13454205,0.012709340762560445,0.074722335,0.2430740245844415,0.15823948,0.32476044
0.2730817,0.45311373,0.22706304362378263,0.061518814,0.13312402,0.06455376387322584,0.10997382,0.1900787814047269,0.13360375,0.24972174
0.22242948,0.5662422,0.168285350097121,0.0101584755,0.13644727,0.04523971971438318,0.11059664,0.17184458031067482,0.108091794,0.23222667
0.19809294,0.61789703,0.1364823081889385,0.017873898,0.15703936,0.04933414296004858,0.114934586,0.15536046932162817,0.09321949,0.2109783
0.3453715,0.367232,0.286230417173825,0.08617228,0.1401875,0.06632832397969944,0.116800934,0.22941765376505924,0.1799549,0.31103045
0.24689698,0.5072041,0.1883829113029747,0.012141164,0.14118811,0.03240039394402364,0.09717654,0.18191944091516646,0.12296367,0.24880414
0.4748829,0.3963555,0.25987203559232214,0.08666833,0.15099064,0.03155022189301331,0.058259252,0.2511531150691869,0.17597476,0.32110992
0.30723715,0.48914027,0.17897994073879647,0.039117742,0.14862217,0.024297576457854585,0.074392304,0.1940787116447227,0.119180575,0.23176521
0.45769155,0.3240173,0.3033675482020529,0.09745833,0.11232501,0.028544381712662905,0.0648988,0.21029756261785376,0.15694395,0.31403753
0.48685658,0.26545894,0.39335068360104103,0.20103976,0.25432992,0.164989199899352,0.2181912,0.3531421011885261,0.31086475,0.449571
0.22468059,0.5457079,0.17591187055471225,0.015287902,0.13344671,0.051571611094296664,0.113671325,0.18149081088944866,0.117283255,0.22266145
0.5155878,0.29665852,0.339853100391186,0.14727834,0.09514019,0.06714012402840744,0.08151394,0.2203981132238868,0.17781883,0.30972275
0.46656293,0.3780674,0.2674885560493134,0.07018058,0.13807052,0.020631935237916114,0.04647447,0.23980413438824807,0.1610148,0.31249452
0.2054129,0.6048349,0.15753800945228058,0.011742007,0.13548756,0.06614215396852924,0.11750325,0.1673284600397076,0.1035472,0.21009493
0.47881556,0.2978456,0.3296748897804934,0.13498737,0.13085103,0.07181899430913966,0.10774859,0.24084241445054488,0.2022886,0.34489167
0.35583633,0.38359308,0.24890750493445032,0.037909705,0.12348479,0.010104287606257256,0.07971737,0.21422176285330577,0.15335609,0.30470195
0.4732755,0.3152417,0.31783668907020135,0.13136435,0.11066096,0.05872460852347651,0.09377473,0.22947749376864965,0.18267114,0.32936615
0.42933172,0.3716342,0.2715320762919246,0.049447674,0.13493817,0.004783036286982178,0.069338895,0.23823715429422926,0.16691065,0.34795034
0.4152387,0.33830607,0.2963495177809711,0.05688251,0.146902,0.024306784458407067,0.09795473,0.2493419049605143,0.18913096,0.36912045
0.4714093,0.36577523,0.27585823655149416,0.077358305,0.13811997,0.02843577070614624,0.047574073,0.23995393439723606,0.16636874,0.31114507
0.26106468,0.51611614,0.20835687250141235,0.07397927,0.12403588,0.08765061525903692,0.13207747,0.1981253418875205,0.1337178,0.23271899
0.55394727,0.20976724,0.4661018579661115,0.28745684,0.27496773,0.2224577533474652,0.27920765,0.3784914527094872,0.35428834,0.4859391
0.43093896,0.30019733,0.34686988081219283,0.11148809,0.18166092,0.0815861448951687,0.15128572,0.2982139478928369,0.2275853,0.38877115
0.75904727,0.13208422,0.7499163049949783,0.62503666,0.7000939,0.6287451777247107,0.6611239,0.7417729445063767,0.70664454,0.7915255
0.52264607,0.35101894,0.3099810185988611,0.14061102,0.10349697,0.06403095384185724,0.057786323,0.24037478442248705,0.1656219,0.3148297
0.46028852,0.3354298,0.29743377784602665,0.07375339,0.11594138,0.01991759519505571,0.06849715,0.23188464391307864,0.16568922,0.32287595
0.42348158,0.43095875,0.2205929132355748,0.08364342,0.14038506,0.02442388946543337,0.045061402,0.21400701284042078,0.14236507,0.2591501
0.61398876,0.24955289,0.4077402044644123,0.29376957,0.020276934,0.13976368838582132,0.08516333,0.1668407700104462,0.16846424,0.25042772
0.43891847,0.35782218,0.28610198716611923,0.054932263,0.13226989,0.014431519865891192,0.06940588,0.2466007747960465,0.17006873,0.34038305
0.21686894,0.5286492,0.18193706091622364,0.054931346,0.15005772,0.07934827476089648,0.12798946,0.17094354025661243,0.12016316,0.23459207
0.28027007,0.48693028,0.20501471230088275,0.0057956316,0.1402447,0.021118174267090457,0.09469193,0.20219401213164076,0.13021475,0.26409912
0.38691393,0.4290159,0.24041675442500526,0.023055464,0.13748774,0.005293142317588539,0.07515457,0.23341830400509825,0.1566952,0.3313786
0.39393276,0.37296125,0.27420313645218825,0.069911614,0.10631683,0.02761524565691474,0.08225627,0.22996748379804904,0.16059801,0.30843812
0.34825912,0.4356839,0.22677885360673122,0.023482256,0.13898125,0.006353371381202283,0.074157834,0.2185617231137034,0.14645468,0.3060245
0.5676565,0.2709977,0.3545684212741053,0.23009628,0.08336476,0.12280927736855664,0.06918363,0.19257989155479352,0.18386869,0.25986204
0.65317863,0.16737877,0.535817432149046,0.41188276,0.35935107,0.36498417189905036,0.37705097,0.441534966492098,0.45645207,0.50826514
0.6355778,0.17644864,0.6135704868142292,0.48469546,0.5627383,0.4793364687601881,0.52634794,0.6268806876128413,0.5763376,0.6833909
0.29693606,0.4622044,0.21486088289165298,0.0119178,0.13517189,0.022947161376829686,0.08583259,0.20221127213267634,0.13641751,0.27451915
0.2914234,0.5346389,0.20004998200299892,0.03663336,0.11926925,0.041882159512929576,0.11665124,0.20638005238280313,0.1251274,0.27619407
0.59423864,0.31810418,0.3560082513604951,0.25796598,0.14438598,0.15696916941815017,0.11377369,0.2876977472618648,0.2332337,0.3111365
0.52520555,0.24814504,0.3892781033566862,0.21330681,0.13301623,0.1293041977582519,0.15436107,0.25827761549665695,0.23849273,0.3703058
0.34972185,0.41725296,0.23702394422143666,0.031083066,0.14299354,0.009671545580292736,0.07953216,0.22118924327135459,0.15216717,0.31748945
0.27629036,0.52747655,0.1894931713695903,0.014501102,0.14985976,0.02202463132147788,0.10623002,0.20061721203703273,0.13059452,0.27582806
0.39748913,0.35481048,0.2820483569229014,0.05818527,0.12172489,0.02261899035713942,0.07578773,0.22722180363330824,0.16183944,0.3238033
0.3933563,0.32905433,0.29771043786262624,0.118767545,0.19180234,0.08624943117496588,0.13112792,0.2781560866893652,0.21871877,0.34982377
0.27858582,0.46752912,0.21210800272648017,0.01326273,0.13223273,0.03297060897823654,0.09198806,0.19875697192541833,0.13259254,0.26074514
0.49398708,0.32750916,0.2956930177415811,0.14357753,0.07435396,0.051072317064339026,0.04863336,0.19024211141452668,0.13095695,0.25921097
0.45342582,0.33653563,0.3103488186209291,0.113608,0.08825395,0.032054001923240115,0.08172155,0.20976154258569257,0.1642145,0.3194673
0.6482931,0.24282241,0.4690175281410517,0.41639814,0.15905838,0.262689615761377,0.22044429,0.279968516798111,0.28906518,0.34771973
0.45187062,0.3707717,0.27395294643717677,0.06295535,0.137392,0.02023313121398787,0.056732994,0.2458793147527589,0.16886835,0.32954797
0.4455471,0.34237748,0.29537566772254004,0.068332866,0.12997393,0.023697197421831847,0.073297516,0.2454185647251139,0.17531602,0.3394841
0.18471134,0.6012356,0.14041248842474932,0.036764685,0.13432565,0.07275758436545507,0.10191149,0.13349000800940047,0.08812346,0.18730088
0.46567273,0.31030446,0.30548097832885873,0.10299125,0.116754405,0.03565515213930913,0.076028585,0.21627159297629558,0.17009303,0.31478122
0.5882534,0.21103801,0.47356226841373616,0.31257144,0.27435806,0.25375933522556016,0.27061746,0.37160568229634094,0.36267063,0.4495305
0.6222496,0.20722336,0.5099386905963215,0.38922063,0.3746965,0.35140932108455925,0.36628595,0.4529750071785005,0.4544344,0.5159766
0.47738153,0.38077363,0.27506961650417705,0.07868868,0.14216638,0.032463581947814915,0.0641851,0.26131431567885893,0.17646381,0.32193404
0.587765,0.20645028,0.5184893311093599,0.34720203,0.36729974,0.31117545867052754,0.36965972,0.4669961280197677,0.43534923,0.5479826
0.410943,0.39562488,0.2567239154034349,0.039242607,0.13617219,0.005181454310887259,0.06747316,0.23780375426822528,0.16016752,0.3393812
0.34827504,0.4440441,0.22860126371607584,0.018484928,0.1440959,0.003233691894021514,0.089805916,0.22546781352806883,0.1511479,0.3208823
0.40305477,0.33081165,0.28699841721990504,0.068834946,0.1104338,0.023007474380448464,0.08703706,0.2251064035063842,0.16017434,0.3092603
0.323394,0.47171575,0.2222937033376222,0.0053622313,0.13600834,0.01854214411252865,0.08939252,0.2222768633366118,0.14027843,0.288203
0.15499705,0.6549008,0.12966311777978706,0.04045933,0.13806888,0.08829901529794092,0.1287114,0.12498479349908762,0.08084729,0.15754569
0.45642686,0.3729897,0.2820795369247722,0.07326719,0.12079519,0.0274185916451155,0.06262468,0.2486725149203509,0.16182011,0.32131457
0.42737588,0.3553158,0.29388649763318986,0.04986346,0.14093705,0.0170587550235253,0.090638116,0.25321881519312894,0.18342724,0.3624445
0.51181483,0.25652125,0.3795059227703554,0.17854923,0.12590131,0.09219161953149718,0.13058415,0.2514309150858549,0.21986683,0.36008257
0.533656,0.36833808,0.2807923468475408,0.13820921,0.12531237,0.0491067349464041,0.033666804,0.2217492633049558,0.15749663,0.26919693
0.6362649,0.19074374,0.5675866340551982,0.44785258,0.4751671,0.42174547530472856,0.45683932,0.545006032700362,0.5275311,0.6192919
0.42726362,0.37930948,0.275549716532983,0.058204878,0.13505983,0.02472008748320525,0.06998256,0.2496569949794197,0.16643548,0.33923703
0.48795342,0.44333714,0.24465419467925167,0.08669004,0.14631692,0.03176538790592327,0.053385384,0.26433496586009797,0.1470213,0.28558543
0.2613906,0.56087303,0.16970241018214463,0.011214301,0.15043026,0.028631459717887584,0.10048398,0.18242268094536088,0.11443484,0.2536174
0.48903912,0.38155702,0.2794172367650342,0.11276032,0.111012414,0.04002774740166485,0.06147751,0.22937797376267843,0.1525797,0.3198787
0.19885361,0.58880305,0.15278167916690077,0.017254546,0.1468688,0.051337498080249885,0.112819284,0.15722560943353656,0.10132248,0.21127853
0.4699679,0.32006612,0.33043168982590143,0.13752648,0.175684,0.08918178535090712,0.13295755,0.2905801974348119,0.23762982,0.3733886
0.29906672,0.44341666,0.20942543256552595,0.040358115,0.1314504,0.02684267561056054,0.07431988,0.18993787139627227,0.12347463,0.25483704
0.43761057,0.3468952,0.2863439471806369,0.06393118,0.1233484,0.012583984755039085,0.06877131,0.22901405374084324,0.16424821,0.3337115
0.40311754,0.38365388,0.2731444363886662,0.037457395,0.12907304,0.014479900868794053,0.069500744,0.2471903748314225,0.16215906,0.3254144
0.52560055,0.2983189,0.32261301935678116,0.14862156,0.10423082,0.06694535401672125,0.058655027,0.21490533289431998,0.17024954,0.27727127
0.1959379,0.5976665,0.158459599507576,0.029092561,0.1264304,0.07894561473673689,0.12099169,0.15944165956649958,0.101591095,0.18402408
0.42716306,0.4130161,0.24403139464188367,0.050356936,0.14595342,0.007808486468509188,0.06151806,0.24011479440688768,0.1561138,0.31347835
0.18306908,0.6202709,0.1382577782954667,0.019469418,0.14920264,0.05884620853077251,0.11787458,0.14523329871399793,0.08602484,0.20490114
0.4550293,0.31002513,0.31730331903819914,0.10163121,0.10381417,0.03652266619135998,0.07969297,0.2205684732341084,0.17339104,0.33728558
0.39723802,0.38730708,0.2741367364482042,0.1017327,0.15512787,0.0708429782505787,0.11837079,0.2631009957860597,0.1971436,0.33514404
0.48944804,0.3258608,0.3130642987838579,0.10901207,0.09498553,0.03666962920017776,0.066793635,0.2187006931220416,0.15293585,0.3096598
0.27552074,0.4917638,0.1922695715361743,0.031990644,0.14237435,0.039944934396696066,0.078611344,0.1931337115880227,0.12176964,0.24718286
0.4487394,0.3216157,0.328122699687362,0.08602448,0.13875026,0.041853252511195156,0.109616965,0.25529439531766374,0.20085944,0.3709517
0.6718807,0.19457996,0.4500830770049846,0.3990561,0.13191941,0.2524166151449969,0.18624091,0.23898117433887048,0.2835453,0.29111272
0.56192213,0.35700753,0.2978035178682111,0.15922482,0.10137385,0.06254040375242423,0.030130424,0.225781583546895,0.15464953,0.25140178
0.28062728,0.4805113,0.19325664159539852,0.019884638,0.14755882,0.022880706372842383,0.086513706,0.19320491159229472,0.1268343,0.25895128
0.48565605,0.31409836,0.338509250310555,0.19509923,0.04130657,0.07393783043626982,0.07337362,0.17480814048848844,0.14091879,0.27210617
0.39737645,0.41171542,0.24129771447786288,0.043395754,0.13414773,0.009459201567552094,0.05944188,0.22369875342192522,0.1499151,0.3081024
0.5178404,0.3405258,0.28493379709602784,0.14201213,0.11318679,0.05625998537559913,0.029647775,0.20557065233423916,0.15361804,0.2781396
0.27789262,0.4929939,0.20186721211203273,0.07984698,0.14600572,0.09170889550253374,0.108585455,0.19415070164904208,0.13016532,0.24296616
0.4398741,0.36670643,0.28392378703542726,0.06701565,0.13901529,0.027101136626068195,0.085099965,0.24508403470504211,0.18179119,0.36136666
0.26753762,0.5237782,0.19603486176209173,0.005876962,0.1394162,0.03918349935100996,0.100674056,0.19934579196074753,0.122925885,0.25669146
0.34295326,0.46063903,0.22346124340767462,0.013744708,0.13956444,0.014185047851102871,0.078125134,0.2276844536610672,0.14231884,0.29612827
0.82941306,0.12348464,0.812425548745533,0.7263407,0.8262481,0.7533321851999312,0.7880781,0.8513723510823411,0.8192594,0.8906025
0.18720932,0.6195336,0.14691843881510633,0.013129495,0.13426778,0.06823357409401444,0.122851774,0.15825255949515357,0.09987402,0.1925676
0.28432837,0.48603505,0.20293672217620332,0.013935644,0.13666636,0.02188108431286506,0.086254135,0.1902914014174841,0.121691,0.26237944
0.4318331,0.3919003,0.27792207667532465,0.042759556,0.14458272,0.015305141918308516,0.08934407,0.25475277528516654,0.17648138,0.3637686
0.219729,0.5778346,0.169920800195248,0.031360846,0.117343575,0.06125058567503514,0.11407153,0.15949509956970598,0.09479006,0.20290102
0.48985913,0.37111774,0.27508716650523,0.09992555,0.12823102,0.038448194306891656,0.05064346,0.23603071416184288,0.16563442,0.3153315
0.42362714,0.373406,0.2814054968843298,0.036842313,0.13405615,0.0016936568016194082,0.07486079,0.2452698347161901,0.1709797,0.3561355
0.8302988,0.108538866,0.8489575909374555,0.80407107,0.89536524,0.822505949350357,0.87636817,0.932275115936507,0.87545365,0.9790323
0.5011386,0.3244201,0.30805368848322134,0.11607568,0.10995132,0.04703242582194555,0.057842594,0.2238141134288468,0.15933073,0.29655564
0.4137119,0.3865522,0.26917453615047215,0.03480916,0.12729262,0.0018232149093928946,0.08056026,0.23778341426700486,0.16833228,0.34755683
0.55540264,0.2972028,0.34673025080381503,0.16803153,0.061243393,0.07178283430697006,0.05414421,0.20584742235084535,0.16549581,0.30017936
0.54523313,0.22030681,0.45638312738298764,0.27078855,0.26352477,0.21311816278708978,0.24933359,0.3662322419739345,0.32511258,0.46598342
0.39300358,0.39849052,0.26229266573756,0.023436666,0.13681367,0.007188879431332766,0.0703064,0.24349980460998827,0.16247135,0.33513623
0.15308917,0.6963215,0.1108232366493942,0.016102284,0.14280242,0.08710446022626761,0.12742214,0.1310584878635093,0.07548795,0.16618046
0.4762283,0.3134839,0.3197544691852682,0.110174194,0.13216841,0.05797154047829243,0.087174766,0.2555876853352611,0.1945513,0.33906233
0.48620674,0.3021468,0.34428252065695125,0.11466567,0.11167611,0.055741803344508206,0.10875823,0.2508492150509529,0.19615656,0.34936565
0.43706214,0.3770611,0.266924916015495,0.05021837,0.14409553,0.007955799477347968,0.06360306,0.2430604645836279,0.17104872,0.3376264
0.3914197,0.39697602,0.255836515350191,0.027542647,0.1343336,0.0032384266943056017,0.07500732,0.23434737406084247,0.15877709,0.3355986
0.49410424,0.32633668,0.29631115777866945,0.12295307,0.1183116,0.04177822250669335,0.06260597,0.2175795130547708,0.15866017,0.29101616
0.3997586,0.3766578,0.268366016101961,0.02836379,0.13844289,0.0012763105765786348,0.07010606,0.23651820419109224,0.16667984,0.34191558
0.61891055,0.20148881,0.4985370299122218,0.34805003,0.28327668,0.28921057735263467,0.32340473,0.3861917531715052,0.39635777,0.48217428
0.40198696,0.34559113,0.2983442179006531,0.07365197,0.13279508,0.03748273224896394,0.11215165,0.2483654749019285,0.18460189,0.33898216
0.42439866,0.35609207,0.28257863695471824,0.047836166,0.13175026,0.007678209460692568,0.080400616,0.24073941444436486,0.17289977,0.34371483
0.35113177,0.4498586,0.23651050419063024,0.012718692,0.13469629,0.01908345814500749,0.07622727,0.23534737412084247,0.14575559,0.2998327
0.42808396,0.36325586,0.28492487709549263,0.045308184,0.13079152,0.00553900033234002,0.07991913,0.23931364435881866,0.17048752,0.35380858
0.4775038,0.3346662,0.2866203971972239,0.10137983,0.12898299,0.03520617811237069,0.06249109,0.218125033087502,0.16612753,0.3081237
