N_effort,MI_N_effort_PDR_AFP,MI_N_effort_PDR_UFP,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_AFP_PDR_AFP,Effort
0.054412026,0.056294456,0.03302849198170952,0.0557972533478352,0.1384178238417824,0.090490654,0.08102652
0.08570439,0.07275443,0.045372987722379264,0.07538784052327044,0.13813651381365138,0.09523914,0.08710689
0.07963559,0.06813915,0.05781035346862121,0.08285280097116807,0.15303112530311253,0.1282529,0.121161446
0.032422494,0.030333053,0.007086658425199506,0.02472450748347045,0.13531127353112735,0.05394932,0.043364972
0.11993414,0.0843156,0.07652023459121407,0.11694578701674722,0.16339026633902662,0.11336522,0.10622868
0.08891544,0.060786776,0.040659282439556944,0.07366965442017927,0.15399867539986756,0.11056159,0.110654905
0.2324081,0.18094717,0.1331630279897817,0.17380768042846084,0.17655715765571578,0.2441834,0.2562509
0.032422494,0.030333053,0.007086658425199506,0.02472450748347045,0.13531127353112735,0.05394932,0.043364972
0.13654448,0.09375736,0.06896908413814505,0.08510455510627331,0.1766106076610608,0.13923769,0.14276798
0.06725451,0.048721623,0.022814670368880224,0.03799874527992472,0.14710542471054247,0.08222765,0.07767213
0.04542514,0.04290592,0.022906751374405083,0.04485846569150794,0.14154261415426142,0.06172234,0.05229009
0.19741665,0.09164096,0.06953197417191845,0.09359982561598953,0.2191483219148322,0.20908752,0.21391611
0.030540448,0.03654675,0.01090927465455648,0.023850675431040524,0.13403199340319935,0.052584745,0.044586778
0.27169818,0.20983493,0.1935079816104789,0.22408147344488843,0.2801991980199198,0.26403403,0.26130092
0.038895037,0.047151458,0.02440127546407653,0.03912088534725312,0.13473722347372236,0.0778682,0.064679734
0.030137066,0.038756408,0.011806678708400723,0.020524140231448416,0.13190683319068333,0.052328568,0.045741946
0.06559842,0.05222016,0.017781214066872844,0.02741965864517952,0.14262194426219443,0.090951376,0.084339574
0.108840205,0.07887717,0.05832362149941729,0.08708920122535208,0.15870672587067258,0.11627388,0.1129017
0.04819487,0.051845644,0.011496317689779063,0.04634078278044697,0.1309003630900363,0.07915657,0.07350862
0.12338816,0.092271514,0.07920564475233868,0.11669766700186002,0.15541018554101854,0.12890266,0.11963844
0.10635057,0.060102712,0.030279628816777728,0.058849867530992056,0.1814062181406218,0.119538605,0.11692162
0.15963268,0.12904608,0.1113379216802753,0.16175984970559099,0.1682163468216347,0.16236988,0.15849829
0.046810884,0.076672465,0.03776909226614553,0.04089768445386106,0.12355639235563924,0.07182553,0.07140958
0.07954722,0.030524675,0.016074797964487877,0.056748721404923284,0.19642150964215097,0.10409269,0.09987005
0.07120436,0.06626483,0.047967862878071775,0.07526892851613572,0.14636527463652746,0.11083498,0.10339146
0.14934717,0.062439486,0.032322646939358816,0.04835432290125938,0.20220407022040704,0.15735972,0.15817384
0.06701562,0.04892137,0.020549857232991433,0.03482106508926391,0.14636671463667145,0.08598788,0.08226408
0.064836904,0.0689137,0.025956971557418294,0.048039058882343534,0.099226289922629,0.1250234,0.10369365
0.13383251,0.10926257,0.09755008585300515,0.13133710788022648,0.16751126675112668,0.14841686,0.14180091
0.04832369,0.06311462,0.03158754689525282,0.05725939343556361,0.13234029323402932,0.07582201,0.0690713
0.22385907,0.12334038,0.07937352076241125,0.14956537897392275,0.1886033588603359,0.27417675,0.23771429
0.07820547,0.051572327,0.016992995019579703,0.031101779866106793,0.16209147620914763,0.110915646,0.10652163
0.13745458,0.04530093,0.012472976748378606,0.028292733697564024,0.1885440788544079,0.14763862,0.14027734
0.039224826,0.023089087,0.014227636853658212,0.05230517313831039,0.16149216614921663,0.06406235,0.05401349
0.099857606,0.07705347,0.05329531319771879,0.07355198441311907,0.16027484602748462,0.10681359,0.10544406
0.020402346,0.029445235,0.01891148113468887,0.01400953584057215,0.14345783434578346,0.048230216,0.040674165
0.044138744,0.031793177,0.013547054812823289,0.04108275246496515,0.15346075534607556,0.073130175,0.062627554
0.052769132,0.049321048,0.005068285704097142,0.03858711231522674,0.12733513273351327,0.07543011,0.07281731
0.055557497,0.044098396,0.017873424072405445,0.03491156009469361,0.14227324422732443,0.07610379,0.06907629
0.13350698,0.086760506,0.05349899020993941,0.0829663549779813,0.14228205422820542,0.18389986,0.15440577
0.08132334,0.065114275,0.028836721730203303,0.038896402333784136,0.1480789348078935,0.104356304,0.099185705
0.04196345,0.03554903,0.011333354680001281,0.047199692831981575,0.16306453630645362,0.06128574,0.057136
0.07027203,0.061013553,0.03865022431901346,0.06299068377944102,0.1489610348961035,0.088697344,0.08208895
0.09252995,0.06687091,0.054014257240855436,0.0826575949594557,0.1509004150900415,0.10671533,0.09712409
0.07978906,0.040773712,0.02986801179208071,0.04830060289803617,0.16343756634375664,0.084389396,0.08350572
0.1653296,0.083092704,0.06516582890994974,0.09342070560524234,0.19689841968984198,0.16901118,0.16021253
0.10079398,0.08143793,0.053709476222568574,0.07222717433363046,0.1589237758923776,0.11197537,0.10947225
0.12588969,0.038205326,0.0602738966164338,0.08895024533701472,0.21867981186798122,0.13410094,0.11602912
0.09039973,0.075713634,0.04561071773664307,0.06613655796819348,0.1503074350307435,0.12054042,0.116602734
0.08958529,0.060322646,0.039891242393474545,0.06413605384816323,0.15360529536052955,0.109887905,0.10613132
0.051774655,0.04274257,0.023567577414054644,0.05013691900821514,0.15446543544654354,0.06485235,0.057679325
0.07573824,0.095565856,0.029513438770806328,0.04951867797112068,0.13375794337579433,0.11202807,0.11249303
0.16119862,0.08852962,0.07805191468311488,0.1094743765684626,0.19736363973636398,0.17262018,0.17055914
0.071144305,0.0502978,0.018228578093714684,0.02824602769476166,0.14606975460697547,0.09099584,0.08675045
0.105758265,0.063244104,0.060076106604566394,0.09551127073067625,0.16524811652481167,0.09965987,0.09355909
0.03923755,0.047770064,0.022578416354704985,0.04413343864800632,0.14033022403302242,0.080756165,0.072346464
0.06050086,0.04033357,0.02191925931515556,0.03834376730062604,0.15269245526924555,0.07694023,0.069506176
0.6667397,0.7846756,0.7322320439339226,0.7260341435620487,0.7309314730931473,0.68450236,0.63750064
0.030430432,0.030510042,0.012547275752836545,0.025297138517828312,0.1393875439387544,0.05424261,0.042859517
0.13338652,0.0652719,0.04687691781261507,0.07621802857308171,0.18590214859021487,0.14820562,0.13115223
0.07467913,0.050329324,0.02235952534157152,0.035073982104438926,0.1489713448971345,0.08917306,0.08636591
0.050718553,0.04203163,0.019538739172324352,0.04087327645239659,0.14172872417287244,0.0706667,0.06299617
0.16831478,0.07830002,0.04741767684506061,0.07577757454665447,0.2273601227360123,0.17553769,0.17935917
0.011346412,0.0590525,0.033556982013418925,0.06420328885219734,0.10739780573978058,0.06291755,0.051529437
0.041512065,0.05693405,0.0016947525016851501,0.020989274259356455,0.14351128435112845,0.06779285,0.068991855
0.09006435,0.075233534,0.028391094703465684,0.06268121376087282,0.12088084208808421,0.13128318,0.12286095
0.12109529,0.10747084,0.06942266416535985,0.0963123797787428,0.14581711458171148,0.12998675,0.12613775
0.095345154,0.05871908,0.0616532716991963,0.09499448569966915,0.17401529740152974,0.09862934,0.09041965
0.068000734,0.03647503,0.010239710614382638,0.03218346193100771,0.16123318612331863,0.0845252,0.07806027
0.15023054,0.09261047,0.06759901405594085,0.058167058490023515,0.1309239430923943,0.19853416,0.1860964
0.041159652,0.048896484,0.022890444373426664,0.036821464209287856,0.13675640367564038,0.06532704,0.06112872
0.1508703,0.087352574,0.10079946604796795,0.14187668851260132,0.20189438018943803,0.13639289,0.13337447
0.027342368,0.04338352,0.014692854881571293,0.020878759252725556,0.1321316032131603,0.049728833,0.04556168
0.05945187,0.063569516,0.03572952214377133,0.06271802376308143,0.13617007361700736,0.10408331,0.09614129
0.16308704,0.16037029,0.04076212244572735,0.06587456395247383,0.11711449571144958,0.20715936,0.21327755
0.03326193,0.051773474,0.023805785428347128,0.03125453587527215,0.13474631347463137,0.053825118,0.050396886
0.11988699,0.10650246,0.06816337408980244,0.09968404598104276,0.14549701454970146,0.13873914,0.13496856
0.07021659,0.08142993,0.04446050066763004,0.06511711390702685,0.12402514840251484,0.094300024,0.08607095
0.09292796,0.06953462,0.03587395215243713,0.05262364015741841,0.16128210612821062,0.11429375,0.10994435
0.09180172,0.0682266,0.0318341349100481,0.050200428012025684,0.1384373138437314,0.11782855,0.11240898
0.11676931,0.090590045,0.0785339047120343,0.10155509609330576,0.17973928797392882,0.12799433,0.1261302
0.12610008,0.06077356,0.029511587770695267,0.04443416666605,0.18096280809628082,0.14979771,0.14184245
0.13917194,0.09110746,0.09373473962408438,0.13565200813912048,0.1767175076717508,0.13485551,0.12609652
0.20058312,0.11951795,0.12799920767995246,0.14417376865042614,0.2709511770951177,0.2000614,0.19092457
0.10833862,0.07435965,0.03049302982958179,0.07282099436925966,0.16282527628252763,0.11975539,0.122897215
0.08744104,0.061349355,0.02932639075958345,0.04022153241329195,0.15205077520507754,0.10336111,0.1014189
0.113158524,0.05332056,0.0814217248853035,0.11706375702382542,0.20366921036692104,0.104480594,0.098228484
0.11768922,0.060107686,0.019627794177667652,0.023599907415994447,0.19808453980845397,0.11871622,0.12335526
0.09843224,0.047508206,0.016405119984307198,0.024025731441543886,0.14890627489062752,0.11750783,0.104288556
0.20029472,0.12926097,0.12377827742669664,0.17937549076252945,0.1702407070240707,0.180506,0.17422098
0.06841843,0.055744253,0.03054231983253919,0.04906478094388686,0.1480803948080395,0.08609846,0.07919271
0.10300327,0.075329855,0.046768228806093735,0.06260858875651532,0.15249729524972955,0.120742686,0.11663161
0.09737731,0.100793675,0.06060299963617998,0.09484495569069734,0.12523593252359325,0.11137804,0.10002043
0.04023321,0.062348217,0.0281779016906741,0.02494956749697405,0.13474459347445936,0.062328145,0.06828959
0.036206722,0.03594889,0.008494321509659291,0.031318889879133394,0.13466970346697035,0.060738266,0.051234514
0.07091629,0.067130044,0.043755500625330034,0.07089003425340207,0.14405536440553646,0.10649718,0.09948177
0.06473438,0.085690044,0.039913422394805345,0.060587789635267376,0.12355278235527825,0.10287837,0.09664784
0.09148677,0.07834216,0.03165814189948852,0.0647876598872596,0.1383609638360964,0.1192599,0.11336061
0.03799909,0.035723105,0.020806509248390555,0.051962453117747186,0.15189176518917652,0.07710107,0.06492967
0.10972762,0.09627964,0.06934014416040865,0.10626999637619979,0.1397146139714614,0.13195679,0.12416921
0.051629055,0.050385438,0.03147686488861189,0.05698181341890881,0.14941069494106948,0.07338674,0.06919097
0.08943233,0.068422385,0.029494955769697347,0.047055692823341565,0.1373183237318324,0.10737972,0.10340946
0.12913756,0.09664479,0.07792312467538748,0.11541427692485662,0.16198544619854463,0.13441578,0.12983516
0.096529216,0.07395551,0.036610255196615316,0.05101073106064386,0.14700221470022148,0.11429743,0.11150173
0.05896527,0.05042506,0.01077777214666633,0.03519062911143775,0.12111414711141472,0.08888711,0.07911578
0.038719133,0.03900648,0.016114825966889557,0.03333742700024562,0.1380040738004074,0.057685442,0.049173925
0.045403577,0.035817638,0.005859082951544977,0.041147822468869354,0.1392916439291644,0.06584223,0.059160694
0.14857744,0.099377476,0.0482897748973865,0.08453513507210811,0.15627920562792058,0.1740775,0.1732813
0.08689339,0.052304134,0.04092832245569934,0.06964020817841249,0.15468993546899357,0.08901802,0.08233253
0.0832045,0.029505728,0.020856808251408496,0.042938920576335235,0.14936646493664651,0.1019734,0.08648398
0.21132107,0.10931443,0.0825187249511235,0.09214215552852933,0.198385959838596,0.22536702,0.2257482
0.20921572,0.11624326,0.06540347392420845,0.056957783417467,0.09883051988305198,0.2956832,0.27084154
0.047834218,0.048787955,0.023315447398926846,0.05005673600340416,0.1395619339561934,0.06799866,0.058892258
0.07791188,0.08805542,0.05197865111871907,0.07653819459229168,0.12321581232158124,0.11265114,0.09952965
0.037359003,0.030013623,0.01898399513903971,0.054940406296424375,0.1581047458104746,0.07668192,0.06431098
0.04886886,0.043359652,0.024173939450436367,0.04646285278777117,0.14313359431335945,0.0724438,0.06392916
0.03414915,0.030573418,0.008034422482065349,0.029601601776096106,0.1411798241179824,0.058079556,0.050513655
0.14587836,0.10938573,0.07560036053602162,0.08979595538775732,0.17401851740185173,0.15327467,0.156691
0.04457368,0.0556428,0.017148900028934003,0.038164872289892335,0.12202973220297322,0.071147226,0.06755074
0.090099916,0.07719569,0.06043633062617984,0.09372808562368515,0.15647216564721658,0.10456183,0.09776231
0.10391936,0.06931104,0.06845640810738449,0.11186790671207442,0.17656144765614476,0.11917746,0.11698741
0.1186879,0.09512681,0.08422037005322221,0.12273262736395765,0.15916505591650562,0.15836343,0.15456595
0.107764706,0.0802057,0.049501358970081545,0.07092381425542886,0.1583661558366156,0.12806676,0.12804565
0.060813095,0.046657376,0.014674453880467234,0.02755739365344362,0.15610067561006757,0.079436466,0.0776221
0.105151586,0.066309884,0.015497820929869257,0.03867756432065386,0.13559757355975738,0.14291337,0.13279364
0.049341597,0.051972743,0.01372136182328171,0.03463318407799104,0.12679487267948727,0.08789247,0.077129856
0.097034045,0.07012892,0.0535120232107214,0.08104180986250858,0.16207300620730064,0.10826813,0.103814736
0.03616531,0.026875004,0.007574262054455724,0.03262149195728952,0.14572529457252947,0.059129633,0.049022872
0.06829971,0.05469048,0.040853137451188244,0.06729048403742904,0.1503454550345455,0.10136979,0.09470857
0.04140567,0.046556376,0.008469821508189292,0.03947523236851394,0.13449891344989134,0.06290059,0.060983144
0.06873668,0.065361015,0.025675283540517013,0.03313922198835332,0.1085312008531201,0.12161704,0.10494948
0.046828795,0.042820014,0.022789029367341763,0.04008275540496532,0.14168601416860144,0.07215188,0.062169768
0.035593253,0.041612703,0.016921048015262882,0.03319234599154076,0.13327814332781435,0.06700187,0.05489041
0.08863382,0.077123195,0.05803650948219057,0.09372324562339474,0.1496503149650315,0.12708753,0.12383805
0.11169189,0.08251176,0.05694964341697861,0.0847269150836149,0.16134951613495163,0.12924674,0.1303755
0.3855588,0.22865596,0.20827978249678697,0.26521404591284276,0.3884424388442439,0.37342918,0.36234063
0.1520333,0.07313913,0.06410530384631824,0.11064966663898,0.20470934047093406,0.1725656,0.13920182
0.34300247,0.22062026,0.21338230280293818,0.2445854646751279,0.3582011858201186,0.34124562,0.33758035
0.15116338,0.07444514,0.05260443315626599,0.07769443466166608,0.19643759964375998,0.16177084,0.16263016
0.033960015,0.05336659,0.0278803416728205,0.03737565024253901,0.1422726342272634,0.0638128,0.065049596
0.08297141,0.06192126,0.034957812097468725,0.0555204183312251,0.15128980512898052,0.10209746,0.09918388
0.07773918,0.05432935,0.03857210931432656,0.058738227524293654,0.15975153597515362,0.08730405,0.08229587
0.19464955,0.13553779,0.10119404607164277,0.1380531282831877,0.18481685848168586,0.21283518,0.2160199
0.08368376,0.06426314,0.028692666721560005,0.0616089516965371,0.12600277260027726,0.11896491,0.11344278
0.071170785,0.060493402,0.024475399468523968,0.05083615605016937,0.1377638437763844,0.10095736,0.092554994
0.10743143,0.07251185,0.031482373888942435,0.06647043398822604,0.16932491693249171,0.12476802,0.12703198
0.16753106,0.045548186,0.07695203461712208,0.10429862025791721,0.2647125664712567,0.15666236,0.1479637
0.19103354,0.10007433,0.08798264527895872,0.10277105616626338,0.1901204290120429,0.21799494,0.21584824
0.10187303,0.056362353,0.017693291061597463,0.0,0.08103476810347682,0.15326855,0.122834794
0.19077212,0.11919683,0.08042635482558129,0.08608063116483787,0.19207906920790693,0.21878472,0.21622865
0.21370631,0.17170218,0.1706501302390078,0.1995904719754283,0.21669572166957216,0.21386339,0.20805968
0.109547235,0.04041981,0.09578598574715916,0.11728569103714147,0.23435498343549835,0.10816924,0.107568465
0.07367631,0.06359337,0.05403149124188948,0.07880785472847128,0.15516026551602655,0.11499467,0.10601501
0.026930735,0.053698327,0.01687585801255148,0.041775504506530274,0.1192156619215662,0.06290122,0.05440121
0.060342066,0.06621023,0.023274021396441285,0.07351606041096362,0.18226361822636183,0.07930356,0.08570085
0.06103399,0.043040358,0.024009884440593068,0.05174061310443679,0.16233062623306263,0.07298598,0.06815699
0.08750089,0.06499763,0.04526494271589656,0.0738680184320811,0.14238363423836342,0.09960291,0.09066735
0.08011327,0.049629644,0.01676462300587738,0.026585919595155178,0.1483273948327395,0.09991902,0.09865904
0.088997684,0.067071676,0.044907650694459046,0.06891140413468425,0.1596184559618456,0.10324193,0.09376994
0.16935062,0.08406898,0.07254606935276417,0.03203418192205092,0.14457283445728344,0.24181646,0.21920201
0.042374782,0.03525776,0.015363677421820645,0.051463353087801186,0.17050136705013672,0.06424634,0.0647664
0.11185564,0.08325124,0.04371328262279696,0.05091341305480478,0.13082773308277332,0.14670001,0.1409167
0.075716674,0.047723174,0.026750245605014735,0.04254973255298396,0.15444181544418153,0.08598586,0.08334199
0.15098038,0.06918858,0.0272914716374883,0.04144570448674227,0.21697778169777818,0.16293725,0.16802473
0.04165467,0.04444281,0.010987843659270621,0.04099382245962935,0.13362805336280534,0.07099917,0.06291793
0.11002657,0.06510989,0.048454540907272456,0.0715677482940649,0.1683910468391047,0.113497585,0.10976144
0.06509767,0.047198508,0.017206236032374162,0.028666598719995922,0.15738576573857657,0.088254735,0.08468946
0.3456013,0.48832846,0.4974764598485876,0.5254058315243499,0.22219706221970625,0.3451417,0.30956522
0.06264185,0.055785567,0.03611194916671695,0.054128680247720815,0.14470258447025847,0.07322316,0.06860245
0.16110191,0.09480938,0.08236051094163066,0.11582901694974101,0.18713207871320786,0.17820203,0.17664026
0.1093622,0.08669257,0.06175551970533119,0.0936729516203771,0.16157375615737563,0.1339135,0.13235217
0.07586969,0.0439607,0.03452927807175668,0.061952087717125265,0.15438981543898156,0.080433145,0.07252228
0.18264833,0.09488608,0.042719895563193735,0.05650278339016701,0.23248330324833033,0.18945381,0.20146202
0.045828056,0.04659415,0.021321959279317557,0.045497252729835166,0.13591079359107938,0.07451012,0.06289071
0.034912776,0.065799065,0.029159118749547124,0.032278101936686114,0.13071963307196333,0.063442096,0.06806223
0.058937278,0.036007684,0.018489521109371267,0.033723438023406285,0.15020838502083853,0.081838116,0.070528045
0.0643013,0.07094237,0.050500627030037624,0.07029718421783106,0.1393274039327404,0.11942481,0.10892584
0.08985162,0.07475732,0.04903847294230838,0.07734617464077048,0.15346555534655557,0.11288401,0.10909239
0.11831561,0.0706585,0.04523325971399558,0.061769980706198845,0.1685899768589977,0.12444961,0.124054834
0.09945235,0.07498741,0.04704373282262397,0.07112550426753025,0.15624177562417757,0.120070025,0.119021155
0.08328755,0.05108642,0.012318078739084724,0.04907378894442734,0.19820654982065497,0.10100767,0.10580609
0.035288885,0.038456097,0.008774837526490253,0.03373471202408272,0.13836331383633138,0.058260567,0.053621225
0.050808784,0.049623262,0.013461024807661488,0.04736812684208761,0.1321832832183283,0.07165925,0.06436873
0.14001969,0.10197091,0.06717801403068084,0.08594201515652092,0.1688553868855387,0.15582126,0.1600196
0.10440059,0.08518965,0.06437682386260944,0.09664820579889236,0.1579592957959296,0.11721895,0.11168157
0.2751983,0.41503477,0.3896050733763044,0.42082479524948774,0.21223140122314013,0.29386294,0.25494608
0.12692486,0.046851065,0.020426358225581493,0.07034275422056525,0.2524960252496025,0.11641884,0.12664212
0.10529008,0.067999065,0.053883846233030774,0.07830173969810438,0.1663687266368727,0.11124056,0.10532257
0.086899705,0.06533459,0.04256106755366406,0.06608133396488003,0.15469333546933356,0.100411944,0.09818773
0.13035338,0.128203,0.05730226343813581,0.07721197463271849,0.1201538520153852,0.18667203,0.18071447
0.29145828,0.11528616,0.0858959651537579,0.10575567634534058,0.2683277668327767,0.27923176,0.2894419
0.045208186,0.045009706,0.0069371769162306154,0.04509974570598474,0.13438309343830934,0.07176894,0.06623425
0.1044855,0.04726734,0.018798514127910847,0.04524015271440916,0.18797846879784688,0.11379226,0.110666744
0.104179576,0.081226125,0.05892491353549481,0.09063222043793323,0.15578241557824155,0.11799422,0.11367307
0.078246,0.045073956,0.02165301129918068,0.042285970537158234,0.1571975357197536,0.098558195,0.08531049
0.06158679,0.058374517,0.011691507701490463,0.024021736441304186,0.15500940550094056,0.077995665,0.07867072
0.050894905,0.0510711,0.030833253849995232,0.052707899162473947,0.14275118427511846,0.07097131,0.06127692
0.07805466,0.08335844,0.054343085260585115,0.07998166479889988,0.13299870329987035,0.11067513,0.09769529
0.0896212,0.05148928,0.0553665383219923,0.07800931468055888,0.16609855660985565,0.112303644,0.10264884
0.039433748,0.026676284,0.01897408713844523,0.03646739218804353,0.14120788412078844,0.06475591,0.054846395
0.096954316,0.072558686,0.045492595729555746,0.06700785402047124,0.15643958564395857,0.11333981,0.11210198
0.16300952,0.090802714,0.07130475027828502,0.10590980635458838,0.198789849878985,0.17890793,0.158625
0.119490854,0.09113066,0.07165234429914065,0.09961847597710856,0.17092630709263074,0.12939002,0.12904266
0.20888764,0.16957407,0.15802237948134276,0.22890353373421202,0.19230292923029293,0.21712057,0.22061814
0.045568503,0.03218963,0.023098304385898265,0.062035079722104786,0.16296114629611463,0.06956531,0.060360134
0.079765774,0.07784054,0.03029466981768019,0.04602358776141527,0.13157616315761633,0.1364648,0.12807935
0.11059735,0.040942006,0.027247815634868937,0.024582134474928068,0.22312388231238825,0.115531534,0.11067756
0.09023684,0.056285445,0.06196143871768633,0.09579353574761215,0.18136253813625383,0.099358335,0.092798024
0.10448605,0.07485014,0.04784998587099915,0.061394739683684384,0.16471064647106465,0.11859483,0.116049945
0.0101903975,0.06596835,0.009197257551835454,0.03458085207485113,0.10118774011877402,0.040726557,0.036595963
0.103409514,0.07933376,0.05750687745041265,0.09361781561706893,0.1585414858541486,0.12635906,0.12617172
0.33080915,0.31940135,0.31755889905353396,0.343128250587695,0.30323533032353306,0.34457663,0.34117934
0.096259855,0.079495385,0.053054500183270015,0.08257040895422454,0.1601769460176946,0.10410698,0.10165244
0.03775496,0.04151215,0.010345770620746238,0.028470167708210065,0.11364531136453114,0.07058817,0.055427223
0.1199431,0.07382952,0.04647419478845169,0.06070974064258444,0.17037430703743073,0.13180056,0.12926465
0.07863286,0.079368755,0.04332785259967116,0.0692377281542637,0.13599608359960835,0.10037655,0.09564749
0.0516288,0.062386774,0.03275112996506779,0.05244572814674369,0.13384111338411134,0.08750463,0.07421647
0.14451708,0.12714058,0.07705907462354447,0.11542255692535341,0.13315083331508334,0.1531271,0.14473815
0.26186463,0.11660123,0.08131245487874729,0.0801828748109725,0.22764855276485527,0.27942008,0.28314918
0.05097705,0.052309245,0.02752753365165202,0.04287996757279806,0.1397820839782084,0.08259233,0.07171905
0.15247385,0.043315083,0.02375810742548645,0.05153861909231715,0.24357065435706546,0.15945774,0.1562124
0.07513847,0.053303782,0.024968409498104572,0.04175517950531077,0.14810711481071148,0.094961405,0.09162539
0.07441963,0.055729475,0.04338323560299414,0.0696181101770866,0.1510780451078045,0.08758733,0.07875567
0.15575166,0.07253955,0.055626083337565004,0.086490800189448,0.20103246010324602,0.17379798,0.15539686
0.03092881,0.047622137,0.01940456516427391,0.02791474367488462,0.13102495310249532,0.061886348,0.054240417
0.038736925,0.05210905,0.0270912366254742,0.04118529947111797,0.13202644320264434,0.08199819,0.06807705
0.042346574,0.057431918,0.03091964485517869,0.046122642767358564,0.1308479630847963,0.08872551,0.075283214
0.073195405,0.0624522,0.03382864802971888,0.06424551885473113,0.13425774342577435,0.0951369,0.089199394
0.06768397,0.040390316,0.025832203549932212,0.043675532620531955,0.1564116656411666,0.07780543,0.073184624
0.09046935,0.08008014,0.016682523000951383,0.022920673375240404,0.16328361632836164,0.11244286,0.118335485
0.028924797,0.05371384,0.023129952387797144,0.026633834598030075,0.1293854829385483,0.06132482,0.056221403
0.07426426,0.05134845,0.047735335864120154,0.07124520427471226,0.16006024600602461,0.1049231,0.09615159
0.08176595,0.06449351,0.03809586228575174,0.06273244376394663,0.1501412250141225,0.10567287,0.10190621
0.1139256,0.09069656,0.06935005416100325,0.10442589626555378,0.16105023610502361,0.12879257,0.12621462
0.0782496,0.09188424,0.06638443898306634,0.12365639241938355,0.16362023636202366,0.08302158,0.07957948
0.6403844,0.67617935,0.6751812405108745,0.6715556402933385,0.597387309738731,0.6488972,0.6257372
0.13951854,0.04684537,0.014161091849665512,0.023754274425256464,0.1790903379090338,0.15329972,0.14329147
0.082003996,0.064268515,0.04606853676411221,0.07374497442469848,0.14416699441669945,0.10817075,0.1008253
0.5959121,0.21321893,0.18802435128146108,0.20573653234419195,0.4366396436639644,0.56665736,0.6049891
0.21373928,0.12806429,0.10785409647124579,0.15498893929933635,0.19354525935452596,0.21370749,0.21597418
0.04418498,0.041732006,0.02141442228486534,0.04295657857739472,0.1409448940944894,0.060994603,0.051445328
0.061840322,0.04531127,0.03645647918738875,0.056684065401043926,0.15748690574869056,0.08062684,0.07165279
0.06627671,0.049123477,0.035444418126665087,0.05697781941866917,0.1467629546762955,0.08878777,0.078493565
0.08945269,0.061424553,0.03979688238781295,0.06056164563369874,0.1673697367369737,0.113691054,0.1062725
0.110699445,0.05705111,0.031383871883032315,0.04998223799893428,0.16958360695836072,0.12693022,0.11709368
0.07697794,0.057312246,0.03156256889375413,0.04719736683184201,0.15632236563223656,0.093001924,0.089200675
0.16291551,0.028494095,0.06001031760061906,0.05710573042634383,0.27533652753365273,0.18933348,0.17698641
0.15603136,0.1112287,0.058504637510278255,0.11278352076701124,0.17623279762327979,0.17926086,0.18140295
0.28591716,0.12368362,0.10543681632620899,0.12823930769435846,0.25674595567459557,0.28081524,0.28769842
0.050117284,0.03471698,0.006240339874420392,0.017177844030670644,0.1390443539044354,0.0725029,0.066020116
0.09876187,0.078299165,0.061295293677717626,0.09028538541712312,0.1596124159612416,0.1136607,0.106252894
0.13113593,0.056608994,0.06897107913826475,0.09024498541469914,0.17785377778537778,0.13965914,0.13252717
0.13347358,0.08006705,0.05512553030753182,0.08218247893094874,0.18168804816880482,0.15350026,0.1365175
0.07333397,0.054557275,0.023046116382766983,0.03472095908325754,0.14704456470445648,0.09258342,0.08798601
0.040192876,0.061054125,0.033979198038751886,0.04674680080480805,0.1292773329277333,0.09191147,0.076638915
0.025506858,0.045527793,0.015567651934059117,0.018462016107720965,0.13117164311716434,0.04783286,0.045594648
0.1512177,0.027715113,0.01980710318842619,0.03891397833483871,0.2637841263784127,0.15994266,0.15568195
0.12850495,0.09440924,0.06816832409009946,0.09943521596611296,0.1664837166483717,0.14715518,0.15058137
0.44371969,0.14012489,0.10683437641006259,0.09589540575372435,0.44272516427251646,0.41872454,0.44954297
0.26731762,0.16287082,0.1393452383607143,0.1642306198538372,0.298503909850391,0.2706541,0.26410213
0.054721422,0.06556136,0.04119396447163787,0.06044092362645542,0.13568432356843235,0.0997015,0.0871159
0.04085548,0.045406993,0.018660863119651788,0.025084050505043032,0.13157065315706531,0.06170719,0.056768484
0.08906001,0.074194975,0.04042158542529512,0.06296287377777243,0.1411382741138274,0.10559984,0.09982225
0.085035324,0.05054024,0.021408104284486258,0.04812483788749027,0.19673754967375498,0.08898476,0.09228178
0.21088812,0.05706485,0.01642963198577792,0.04173736550424193,0.24775246477524648,0.20923637,0.21059583
0.06099002,0.056702856,0.038487179309230755,0.06363093381785603,0.14591783459178348,0.093571045,0.08455298
0.04800091,0.032683365,0.00529859131791548,0.017737647064258823,0.13883565388356542,0.06971172,0.06314326
0.08880492,0.055578977,0.023985273439116404,0.0389857683391461,0.17168185716818574,0.10897207,0.105311
0.028858807,0.059098653,0.024486921469215286,0.02459258747555525,0.1296722729672273,0.05606301,0.058256127
0.10007452,0.047608986,0.0536331032179862,0.0812993698779622,0.18239074823907483,0.09451264,0.09082723
0.05997274,0.03483029,0.02784058967043538,0.04554795773287747,0.16125074612507462,0.08188529,0.071978204
0.10876956,0.07189193,0.06321629379297762,0.08522949511376972,0.15637958563795856,0.13301477,0.12390133
0.3148174,0.21806847,0.1878177112690627,0.22905130374307822,0.33968765396876544,0.31039748,0.31014645
