ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_Enquiry,Effort
0.6433916,0.016832853,0.011243872,-0.007414844,0.12456865,0.01906905,0.0034335381,0.014689292,0.01998778,0.0008255837,0.04386564,3.0914875e-05,6.1766885e-05,0.10885524,0.018533234,3.718189e-05,0.0023026068,0.0012064829,0.0069871284,0.018178163
0.786211,0.0047114543,0.009679722,-0.00250516,0.032277763,-0.0033038724,0.0009947901,0.005864279,0.011823561,0.0009894711,-0.00068752095,0.00016636524,-0.00017859058,0.03520864,-0.002354634,0.00014946959,0.0020231593,0.0005375098,0.0017877693,-0.0020655477
0.47256187,0.004625796,0.0051579946,0.0116338795,0.018253345,0.00023479387,-0.0011758923,0.010021343,-0.0050607566,0.00036401884,0.02972863,0.00017172552,-0.00032143405,0.06638001,0.0052115265,-0.00026352436,0.003344354,0.00053633726,0.0012607417,0.005136094
0.20686695,0.0048622773,0.0024747541,0.008556666,0.032195248,0.0034343563,-0.0009471895,0.003986053,0.011044372,2.132589e-05,0.08238969,-3.748195e-05,-0.00022720276,0.03827241,0.01482747,-0.00017710926,0.004156489,0.00073614565,0.0025863717,0.012459695
0.4643839,0.009175696,0.008652999,0.012603931,0.025679639,0.009633154,0.0010612839,0.006357665,0.02141596,0.00030695577,0.023636559,-2.6592112e-05,-0.000103170736,0.098479964,0.0070866514,6.57771e-05,0.00048648566,0.000584612,0.0019746218,0.006370209
0.27884233,0.02501887,0.012851498,0.037018716,0.040990874,0.049769677,0.03456565,0.04104265,-0.01207364,-0.0030281635,0.036421195,-0.00024525402,-0.0001759371,0.0409555,0.033829927,0.0011508147,0.0031664392,0.003032737,0.003637102,0.026510486
1.1415334,0.01804921,0.014181872,0.043238435,0.054464664,-0.0024297256,-0.0008442756,0.015510623,0.023061097,0.00084795174,0.1336971,0.0003427571,0.00024634934,0.07973175,0.044119813,0.00096792507,0.011263754,0.0023759087,0.008125663,0.041818622
0.5537898,0.013370038,-0.0005506072,0.035608746,0.012855279,0.011578655,0.05952415,0.020474628,-0.0025201496,-0.00027961517,0.073554404,-7.7394536e-05,-3.7939913e-05,0.045847185,0.02797691,8.718239e-05,0.0050888965,0.0018127522,0.0014755934,0.024594137
0.2958216,0.0024972009,0.0025624,-0.0027366374,0.009202991,-0.00070197694,0.00045910268,0.0050046043,-0.000811439,0.00036785705,0.10856598,0.000112676906,-0.00015107154,0.089921266,0.004123068,-0.00059404265,0.0033574023,0.0005620747,0.0020538024,0.005947209
0.03637448,-0.0011417437,-0.002318576,0.008227835,-0.005949987,-0.003805887,-4.8093032e-05,0.00052804034,0.0021447875,-0.0012194377,0.0799431,-2.118753e-05,-0.0002406753,-0.017584015,0.008066755,-0.00011519634,0.0027425701,0.00092702603,0.0014370644,0.0057359952
-0.14318573,0.0013016611,-0.007851756,0.030871287,0.00085139554,-0.0063595846,0.0011645105,0.0062251384,-0.012383543,0.0015604522,0.11835082,0.00031997816,-1.9877218e-05,0.043183256,0.009165747,-0.0008806867,0.0020417788,0.0005169263,0.001683097,0.007521543
0.29894495,0.011580307,0.00914944,0.0043317606,0.07238642,0.003494475,-0.00065112766,0.005801244,0.025940444,0.0001371121,0.14762887,-0.000109703804,-0.00035057514,0.07620409,0.055424124,0.0001304883,0.02391924,0.0013300335,0.006600064,0.047818378
0.30176035,0.005966378,0.004081614,0.019998126,0.0068810196,0.004821323,-0.0011603839,0.0026300307,0.01815172,-0.0002934942,0.072875895,-6.25985e-05,-0.00027837843,0.03637439,0.015322583,-0.00010464492,0.0033707547,0.0006741235,0.0014086388,0.013164902
0.122159645,0.005202466,0.0027821492,0.010952196,0.016415974,0.0057891496,-0.0013393231,0.008196372,0.0010576602,2.446887e-05,0.09278988,-4.2579253e-05,-0.00023891898,0.05028893,0.012427181,-8.8261906e-05,0.0037489317,0.0011152324,0.0021289242,0.011491558
0.15531555,0.0066659194,0.0059336997,0.0053204624,0.026341379,0.014197126,-0.00041341782,0.0153898,-0.007406777,-0.0011304317,0.026788225,-4.6120666e-05,-0.00019953983,0.016500894,0.0051656608,0.00017422554,0.002035502,0.0012391434,0.0020999094,0.003606806
0.24591544,0.02186089,0.0105065,0.042494223,0.089361444,0.03475859,-0.00037753396,0.022607211,0.019506821,-0.0012800975,0.066013746,-0.0001967919,-0.0004201939,0.067180604,0.044707768,0.00084856746,0.0065945033,0.0018405217,0.008362864,0.03422504
0.40685433,0.020625366,0.0036471914,0.029667698,0.13333315,0.025230175,0.032420464,0.02458582,0.009777395,-0.0009842508,0.077591784,-0.00023863092,-0.0003249019,0.08621137,0.041819077,0.00036144874,0.006689001,0.0019474196,0.008155805,0.033461265
0.45870298,0.0030690078,0.0034788586,0.008002227,0.010375763,0.0011417819,-0.0007855694,0.005811175,0.0029457696,-0.00024342444,0.09281549,-6.265286e-05,-0.00022602624,0.06495195,0.011489887,-0.00022869755,0.0042176936,0.00073193863,0.0017658038,0.009757424
0.512079,0.009861856,-0.00056163035,0.024077453,0.007863522,0.0071694087,0.04430189,0.013714881,0.0018344726,0.0008364117,0.057067282,-2.464489e-05,8.141655e-05,0.11424634,0.016155422,-9.845861e-05,0.0033924489,0.0013942184,0.0013908542,0.015752483
0.03650771,0.0014962303,0.0009909589,0.009371472,0.018471055,0.0009794254,-0.0009700048,0.0069835493,-0.0004847385,-0.0013426647,0.03982361,-0.00013323629,-0.0002493231,0.036912553,0.0053575784,0.0004269795,0.004135672,0.0013401731,0.0023719212,0.0041360855
0.019818276,0.0032941392,8.888822e-05,0.020120103,0.028171247,-0.007981818,0.00013446365,0.0019327719,0.010844853,0.0016584157,0.02978796,0.00015594132,-9.4023955e-05,0.025768485,0.003023895,-0.00049122865,0.0014313315,-1.3835728e-05,0.0013933846,0.0024319487
0.21499576,0.004848461,0.003969182,0.014600108,0.006312624,0.005941564,-0.0014201079,0.007059928,0.0043058563,-0.00074088015,0.0548997,-6.2399486e-05,-0.00024078078,0.036612246,0.008385407,-0.00017957925,0.0018406406,0.0007146633,0.001177444,0.0064977165
0.35318297,0.0051188967,0.0042232396,0.012687045,0.016120141,0.00793041,-0.0008630138,0.0054939175,0.010413919,-0.0004651202,0.06281035,-4.3479085e-05,-0.00023987358,0.031269975,0.013728203,-0.00023785711,0.0028746796,0.00042847602,0.0013288743,0.009736
0.14792314,0.0038544433,0.0037165764,0.008907963,0.004848075,0.0045919623,-0.00076746545,0.0044825566,0.008541924,-0.0005380367,0.06656356,-3.2895012e-05,-0.00020413195,0.045105666,0.01056613,-6.462948e-05,0.0030796037,0.0007223458,0.0010842349,0.008800131
0.23070821,0.005318663,0.005102409,0.01195428,0.011145449,0.006231239,-0.0010420668,0.0055876016,0.010341172,-0.0004505769,0.04039425,-4.857144e-05,-0.00023603831,0.0258031,0.0087351175,-9.429257e-05,0.0017642281,0.0005752244,0.0010793091,0.0068348628
0.16883421,0.004515987,0.0013685906,0.02118713,0.0014295811,0.0035203928,-4.8578484e-05,0.0066368333,0.0011199657,0.00012857607,0.051367976,0.00014198959,-0.00011470429,0.02187271,0.00571165,-0.00072139286,-0.00020324788,9.5660915e-05,0.00038961775,0.0031615114
0.9981742,-0.0032433579,-0.009364572,-0.004753691,-0.009764792,0.0128906155,0.0030179725,-0.0051289676,0.007868576,0.00073213433,0.0858011,0.00041013636,-0.00010873542,-0.011467159,0.0050797816,-0.00034941232,0.0042400835,0.0005716996,0.0012851964,-0.0014224742
0.35928112,0.0032749223,0.0015416835,0.0024076076,-0.005278606,0.0165791,0.00045015477,0.00031953352,0.016061455,-0.00058022165,0.04264398,0.00015645838,-0.00019299264,-0.0042647906,0.0036888202,-0.0004981654,0.0007242481,4.6895584e-05,9.9370955e-06,-0.0010839384
0.2790252,0.0072601405,0.0051652,0.0138941705,0.049417343,0.0038461657,-0.0009220529,0.0034740833,0.022140825,-0.0002562725,0.054714076,-4.820805e-05,-0.00021996936,0.09500158,0.016727071,-3.16957e-05,0.004174427,0.0004717653,0.0030850843,0.01377007
0.29622978,0.0032751625,0.004322465,-0.005596781,0.009709952,0.003452436,0.00024559838,0.0048259045,0.0034679268,0.0001739799,0.086390525,2.5684712e-06,-0.00018895372,0.07408646,0.0040217335,-0.00039578218,0.002125122,0.0006381973,0.0017257015,0.0061632455
0.7549294,0.0027571283,-0.0003286926,0.0043869447,0.0068541267,0.012842215,0.00062026456,0.0019786595,0.011487494,0.00041632028,0.1143807,9.607474e-05,-0.0001687036,0.03731675,0.015992265,-0.00020630914,0.0055681337,0.0006731831,0.0017518693,0.010388151
0.10144308,0.0030522197,0.0006859796,0.023340967,-0.0023541432,0.003636795,-0.00054367236,0.0069197444,0.00091747567,-0.00067848735,0.051965415,4.828791e-05,-0.00010714885,0.09635389,0.006970021,-0.00021672691,0.0023324133,0.0004825832,0.00053699675,0.0043936986
0.20008646,0.011253089,0.0037182234,0.035966825,0.029170394,0.021711612,-0.0011260726,0.017331595,-0.0008263923,-0.0017959739,0.060231924,-8.3941035e-05,-0.00037766783,0.04721611,0.017636202,-4.5147957e-05,0.0009420167,0.0010995899,0.0031897165,0.010705916
0.6496953,-0.0023100106,-0.0041538663,-0.006145834,-0.01006332,0.0050207134,0.0020160577,-0.0051457062,0.011378784,0.0002716994,0.09997204,0.00020534443,-0.00010208595,0.0292923,0.001114469,-0.00078180834,0.0025396862,4.5814784e-05,0.0010535921,-0.0019433117
0.1996104,0.009307085,0.00888738,0.012714351,0.022572184,0.013491429,-5.911151e-05,0.012427928,0.007072999,-4.9322844e-05,0.028193677,0.00010154955,-0.00010500102,0.07734731,0.008192034,-0.00010185584,0.0016643156,0.00049299886,0.0011113322,0.0062616114
0.17159656,0.0061950237,0.0037229457,0.021118416,0.008396257,0.007997199,-0.00086798356,0.008054511,0.006042038,-0.00026773382,0.057904497,2.3031782e-05,-0.00017134832,0.0770607,0.01057952,-0.00026513706,0.0020115108,0.00047565566,0.0009766294,0.007883526
0.6229713,0.008943717,-0.00014960114,0.0033606915,0.07356709,-0.0043958146,0.046539433,0.01610886,-0.0051895007,-0.0011782597,0.15552518,-0.00025574223,-0.00023518577,0.12365508,0.033635654,0.00035782577,0.012969757,0.0025293734,0.0065648593,0.033516183
0.40182352,0.005786439,0.0042826585,0.0086741485,0.010658938,0.017021649,-7.756776e-05,0.010071104,0.0022054818,-0.0013203786,0.042721473,-4.0017185e-06,-0.00029632467,0.013859507,0.009587819,3.7480146e-05,0.0018153109,0.00092847494,0.0014790389,0.0059815412
0.4499154,0.004471037,0.0043652547,0.012255873,0.010580229,0.00431954,-0.0013595142,0.0069516203,0.0034587681,-0.000442988,0.023938617,-3.8892787e-05,-0.00031259097,0.067981854,0.0039293943,-9.690411e-06,0.0016235672,0.00091017305,0.0018159301,0.0035137637
0.52630365,0.0011019288,-0.00038691703,0.010601049,0.007327635,-0.0006436948,-0.00021842774,0.00019907765,0.012167865,0.00065579754,0.17777567,0.00023945977,-8.31831e-05,0.05201301,0.027315656,-0.00040582172,0.012211048,0.0002910773,0.0017611462,0.017816663
0.33061355,0.003929314,0.005891828,-0.010051525,0.011740917,0.006715364,0.00015210989,0.004326603,0.007984536,3.3507124e-05,0.08868962,-2.4979992e-05,-0.00021281281,0.0706007,0.0070362343,-0.00023407105,0.0032192261,0.0007129869,0.0017134893,0.008460348
0.52512693,-0.0012872377,-0.0009248387,0.0010816613,0.0010362156,-0.00058664195,-0.00012757862,0.0013248133,0.00095174834,6.9958856e-05,0.12550281,-5.859096e-05,-0.00022412934,0.07827757,0.008106435,-0.0006280981,0.0049522007,0.00031932595,0.0016499,0.006358631
0.058362633,0.004269272,-0.0011918964,0.024349399,0.007658083,0.006725734,-0.00037928368,0.012688897,-0.01305569,-0.0005837742,0.07283741,7.4351556e-05,-0.00015988284,0.04912488,0.0070905536,-0.0003385808,0.0015136707,0.0009733989,0.0017552673,0.0046413196
0.12396985,0.002599841,-0.0010449849,0.011360335,0.01592807,-0.0026301425,0.00045381556,0.0047627795,-0.00092000514,0.00095524313,0.09236819,0.00016803996,-7.112937e-05,0.10772191,0.0041368157,-0.00069190934,0.0020889628,0.0003525652,0.0019188534,0.0051473044
0.249258,0.009090696,0.009586552,0.0033725372,0.024030022,0.021499442,-8.148095e-05,0.019599443,-0.008774769,-0.0013108135,0.028185965,2.7194561e-05,-0.00015460256,0.046436984,0.0066521554,0.00020519935,0.0020306392,0.0011895493,0.0016683129,0.004224616
0.76734793,0.00497179,0.00212288,0.031212933,0.016359277,0.0004978925,-0.0016406777,0.0065990365,0.009252855,0.00042816275,0.18847208,0.00023351383,-9.707843e-05,0.07839385,0.03867075,-0.0003170754,0.015113434,0.00033189473,0.0020542732,0.025345836
0.42576241,0.0038568564,0.0015944885,0.020492092,0.022392254,-0.0019664206,-0.0013366493,-0.009666126,0.043200113,-0.00051761256,0.08970695,-4.7994603e-05,-0.00029823842,0.008485302,0.02023699,-0.00037283357,0.0057568485,6.640062e-05,0.0022109179,0.014261508
0.75850177,0.0026751338,-0.00026302505,0.0022144755,0.0075213355,0.0071013384,0.0013694415,0.0031041023,0.003507996,0.0016764995,0.029909397,0.00023444465,-0.00010003305,0.080599636,0.0011984212,-0.0003261346,0.0013816303,0.0006411363,0.0015912432,0.000818572
0.47821602,0.0025397139,0.0012929905,0.0069495677,0.016040802,0.006260383,0.00019693561,0.00285433,0.01017831,-0.0005570096,0.049623065,3.5660225e-05,-0.0002837053,-0.00849697,0.011306242,5.4688775e-05,0.0028663513,0.0006555229,0.0016793063,0.007198573
0.19439015,0.00972079,0.0023486158,0.008970113,0.09259229,4.1062012e-05,0.0005903973,0.007408783,0.011785148,0.001241103,0.121267535,0.0004062553,-6.115022e-05,0.08118881,0.028299266,-0.0006057894,0.009228726,0.00032389408,0.005218618,0.022580601
0.5877073,0.0034155883,0.0009822724,0.010273423,0.0061655473,0.009269936,0.00059588184,0.004924923,0.005150051,-2.9198127e-05,0.043685846,8.871115e-05,-0.00028249907,0.030043295,0.009569103,-3.5975594e-05,0.0021469288,0.0007646299,0.001464482,0.0068815188
0.41634554,0.006107364,0.0059718043,0.005796157,0.017783813,0.006776749,3.490364e-05,0.00405473,0.017101757,0.0008347535,0.1490764,0.00023912013,-8.279267e-05,0.052063115,0.030170128,-0.00028535968,0.010981619,0.0002549974,0.0013221184,0.022038326
0.25483775,0.0021598414,0.0037193564,-0.0022696918,0.0029823985,0.001007217,-4.965486e-05,0.0029995772,0.0056509953,-0.00026604487,0.06649192,-4.2299507e-06,-0.00017472824,0.073865935,0.00057719834,-0.0003718878,0.001331283,0.00050603494,0.0013391433,0.0024206378
0.4910882,0.0032772766,0.0022156686,0.005991781,0.0066006263,0.010246467,-0.00017774175,0.003956112,0.008605783,0.0002197898,0.09714033,-5.7270518e-06,-0.0002339392,0.055021763,0.013198535,-0.00035877887,0.004192586,0.00037816213,0.0011989245,0.009691537
0.32033703,0.0030713016,0.0023470456,0.0069452585,-0.0020177104,0.008303633,-0.00029641506,-7.916195e-05,0.01702958,-0.000805459,0.058790192,9.928481e-06,-0.0002525149,0.010946494,0.008148713,-0.00023101259,0.0022693814,0.0004420313,0.00081369735,0.005075832
0.40343258,0.0021364233,0.003090091,0.0040593874,0.012199245,-0.0014920346,-0.0010148247,0.0077408864,-0.0072844103,0.000299928,0.038028393,0.00014006079,-0.00029066874,0.0666614,0.0017491588,-0.00027448207,0.0034137715,0.00061588024,0.0011882238,0.0029513258
0.3553123,0.018354952,0.009157658,0.036949776,0.0368739,0.036013745,-0.001407706,0.022887154,0.007037918,-0.0011143347,0.06343664,8.827704e-05,-0.00014133797,0.053387277,0.037093215,0.001156174,0.0096026,0.0024316246,0.008126443,0.033815634
0.3969313,0.004967041,0.0022930335,0.013507636,-0.00270704,0.008774758,0.0052729975,-0.0023068748,0.027302837,-0.00030676764,0.061291922,7.7673176e-05,-0.0002123413,0.021311367,0.01021745,-0.00037935446,0.0026286708,0.00021245505,0.0006176998,0.0066980766
0.1765737,0.002796487,0.0026391055,0.0059916796,0.003186605,0.002449287,-0.0003823901,0.00408341,0.0048544314,-0.00051869615,0.06680808,-7.620896e-06,-0.00020438126,0.029983887,0.006309701,-0.00026176986,0.001868047,0.0006532931,0.0012396256,0.0055138515
0.40668786,0.001365114,0.00033466704,-0.003058589,0.008761318,0.009468641,-0.00027333433,-0.0013863565,0.0148515105,-0.0009993671,0.06754908,-5.8101723e-06,-0.00028427306,0.023372633,0.004370216,-0.00032491342,0.002738469,0.0004995101,0.00170711,0.0016467441
0.0836602,0.0017020078,0.0013630036,0.008252369,-0.0009945147,0.0008516256,-0.00014272355,0.0018586814,0.008511596,-0.0006219521,0.07186446,6.073853e-06,-0.00017966084,0.03324734,0.0100864535,-9.594974e-05,0.0032109853,0.0006645812,0.00094465294,0.007998745
0.2450075,0.0052243453,0.0049628117,0.013098707,0.0029577808,0.0069933264,-0.0004900142,0.0055520767,0.009087559,-0.000497367,0.038639665,2.7766393e-05,-0.00017580799,0.021883754,0.0076460103,-0.0003652128,0.0006868206,0.00024809223,0.00037531636,0.0050410163
1.19955,-0.0007314598,-0.0064589037,0.020280559,-0.0007467214,-0.00066492707,0.001360486,-0.0024152482,0.012398371,0.000700132,0.16221327,0.00027139453,3.7136226e-05,0.012379125,0.022637948,-0.00014581776,0.008277331,0.00089787913,0.002633485,0.012680032
0.23706308,0.0037384164,0.003730602,0.014220277,0.00037382636,0.0046024052,-0.0011275217,0.005040017,0.0067701936,-0.0011366254,0.040201597,-5.787966e-05,-0.00023410235,0.019815177,0.00671354,-0.00022239028,0.0011394504,0.00050267414,0.0007250499,0.004147281
0.5173094,0.0057703634,0.004752576,0.011600315,0.015452599,0.008995522,-0.0003345483,0.008114353,0.0057491716,3.745174e-05,0.08931591,-3.2288488e-05,-0.000263842,0.053241055,0.018417817,-0.00011504232,0.004474704,0.00072906155,0.001526879,0.014873238
0.3164692,0.00478213,0.0047292258,0.007911016,0.010360778,0.004927433,-0.00044775195,0.0076072123,0.001039667,0.00067766896,0.038567476,0.0001629605,-0.000169207,0.06084586,0.0065412754,-0.00040905003,0.0025858085,0.00023922103,0.00031170633,0.0057982197
0.5618242,0.014477818,-0.0025173742,0.04433898,0.010369363,0.0067022284,0.0755409,0.022453759,-0.00430209,-0.00034959568,0.06577952,-4.9064052e-05,7.640074e-05,0.047778543,0.026831571,7.545017e-05,0.0050199907,0.0020426568,0.0015511404,0.02358689
0.2815122,0.0036981078,0.0011003418,0.0033328575,0.055453844,-1.2848526e-05,2.8298702e-05,0.0014842716,0.013753667,-0.0004524223,0.048642583,-2.1332933e-05,-0.00021294646,0.014497386,0.012918945,-0.00034568633,0.0026111405,0.00032091513,0.0033599464,0.009617553
0.2325147,0.00511765,0.005045924,0.005213103,0.018528376,0.0066633504,-0.00070084305,0.0050775865,0.010388571,-0.00048196036,0.055382688,-3.6304118e-05,-0.00020356955,0.027437326,0.010581162,-0.00019710371,0.002429345,0.00055065367,0.0014112928,0.008463194
0.2918748,0.0017543025,0.003236087,0.0040888023,0.015060391,-0.00011970475,-0.00020508538,0.0021454175,0.010643193,5.0884206e-05,0.028255306,3.1446223e-05,-0.00021225536,-0.023828257,0.005023093,-8.769799e-05,0.00202705,0.0002692968,0.0007513225,0.0023316946
0.23707783,0.0067131445,0.0025619715,0.023164764,0.0026465235,0.0032715108,0.019813443,0.009076684,0.0062847435,-0.00046022655,0.051566515,-2.5269517e-05,-8.0761834e-05,0.09126505,0.011452219,-0.00017439341,0.0029608456,0.00073310744,0.0006645868,0.009856953
0.11893082,0.0008676294,-0.0019361358,0.024178237,0.0013652109,-0.003719231,-0.0015044662,0.004427266,-0.0014311373,-0.0010434662,0.051083744,-6.601494e-05,-0.00025851792,0.022947067,0.00404233,-0.00023350446,0.0014940894,0.000754407,0.0014998842,0.0019569467
0.39954358,0.027672442,0.031293873,-0.012185003,0.0748427,0.014005205,0.0053967745,0.03689462,-0.0017055627,0.002437866,0.31450865,0.19290332,-0.0009991092,0.18003666,0.1649707,0.003498023,0.08586815,0.0057969517,0.019329904,0.15749364
0.2571023,0.0032950025,0.0023305481,0.008478459,0.012303516,0.003265529,-0.00029667025,-0.0011828532,0.019946901,-0.00056127785,0.059721775,1.5771482e-05,-0.00019249604,-0.00065003335,0.010878374,-0.00038209697,0.0027427657,0.00023307721,0.0011330558,0.0072250613
0.5353734,-0.0013517728,-0.0027704341,0.015163833,0.0062317667,-0.007007368,-0.0010381492,0.0055321828,-0.010564253,4.197494e-05,0.065034606,0.00011351734,-0.00024685176,0.03574004,0.008229755,-0.0001576423,0.0054653194,0.0008044742,0.0013212188,0.0053376923
0.36565953,0.0011083446,0.0026237676,-0.00797134,0.009073647,0.0030203927,-7.380126e-05,0.0013565663,0.008555098,0.00045799627,0.12858512,-4.6163797e-05,-0.00020188339,0.069228545,0.012708943,-0.00028045964,0.0061644455,0.0006182265,0.0018015589,0.011580687
0.30216932,0.0069237463,0.0034705158,0.02498236,0.0034748837,0.0059538493,0.012404381,0.007160589,0.012544525,-0.00025750534,0.03749388,-5.245296e-05,-0.00010301203,0.12507385,0.011200852,-1.3852143e-05,0.0025035033,0.0007102926,0.00089166395,0.00919484
0.2799283,0.022216808,0.015508644,0.029812884,0.04443403,0.047260284,-0.00028050994,0.025856877,0.014262123,-0.0014264116,0.045320228,-6.859581e-05,-0.0003064879,0.057970613,0.03169567,0.0006347167,0.0012945128,0.0014420185,0.0033019958,0.023556242
0.5442802,0.0036344258,0.0023559975,-0.0016437871,0.006456675,0.015258228,0.00037907553,0.003525972,0.010280402,-0.00051329774,0.0852684,6.7557557e-06,-0.00028928136,0.03176224,0.011335815,-0.00010708277,0.0035613386,0.000782529,0.001566803,0.008415229
0.35481814,0.0037173107,0.0021850923,0.015363902,0.016124288,0.0034385733,-0.0010163032,0.004038482,0.009487863,-0.0004043111,0.061538585,-1.9328203e-05,-0.00019882758,0.027526073,0.012167076,-0.00024231768,0.0030801103,0.0004280758,0.0015285566,0.007924422
0.2684428,0.0012079086,0.0030479934,-0.004219125,0.0017780159,0.0005312208,-0.00017283484,0.0017020088,0.0065647773,-0.00036796182,0.07359344,-2.2962748e-05,-0.000192102,0.057696596,0.001298436,-0.0003491015,0.0019331679,0.00053339836,0.0014188989,0.0023835716
0.011640415,0.008761989,0.006972677,0.0024629286,0.05060665,0.014748447,0.00081851194,0.017966598,-0.006246444,0.00059951795,0.016289184,9.942925e-05,-4.9452647e-05,0.05828427,0.004885598,0.00026207755,0.0033824297,0.0011118451,0.002499499,0.004731574
0.21894333,0.0049697324,0.0031121112,-0.0130535,0.07634361,0.0022948496,0.00043284567,0.0008984124,0.019256776,0.0002595575,0.08509054,-4.6751637e-05,-0.00022569388,0.025867034,0.020470805,-5.6516146e-06,0.00573821,0.0007969482,0.004637786,0.018429935
0.12183523,0.0055340896,0.0017103646,0.013823216,0.019046653,0.0029513761,-0.0006494897,0.010241436,-0.00466278,-2.3697503e-06,0.14127211,0.00010389491,-0.0002347614,0.054790996,0.02185893,-0.00011518039,0.007651943,0.001322715,0.0027715955,0.019089337
0.24976951,0.002979678,0.0019033225,0.009468501,0.0067651644,0.0060644783,-0.00054042344,0.0016841828,0.0127908345,-0.0005132861,0.034480035,1.7703453e-05,-0.00023698476,0.0019320138,0.0045087594,-0.00023258151,0.001386463,0.0003673078,0.0009044147,0.0016105263
0.70250404,0.0021443823,0.0009237025,-0.003347327,0.002662994,0.0055401707,0.0012623615,-0.005498849,0.025535922,0.00010054093,0.13566281,0.00016828746,-0.0002143774,0.045830995,0.014834026,-0.00045176782,0.007034883,0.00040736108,0.0019475127,0.011719348
-0.018305302,0.0016383985,-0.0026752325,0.016644046,0.0072420593,-0.00444399,0.0008014373,0.002942427,0.00077454746,0.00087805325,0.07807874,0.00019524829,-9.2783026e-05,0.008016601,0.0068253614,-0.00061995466,0.0015564347,0.00033194793,0.0011668325,0.0052586584
0.28718075,0.006956735,0.0014471281,0.025412645,0.002671538,0.003724359,0.02598722,0.011647544,0.00035379268,-0.001290954,0.046796486,-0.00013517524,-0.00015945225,0.034511693,0.012549122,-8.28926e-05,0.002659316,0.0011629547,0.0010762251,0.010202121
0.2816846,0.01678108,0.011979233,0.0030855818,0.0695997,0.041259836,0.0005689948,0.029066484,-0.009535149,-0.0014584737,0.042907704,-3.189413e-05,-0.00024560426,0.05591362,0.02020998,0.00049652404,0.002827749,0.0018038274,0.0043169996,0.01539606
0.21190977,0.015848542,0.013957368,0.026740149,0.03447928,0.02405446,0.0007032354,0.020893026,0.0108509455,-0.0011888698,0.032261092,2.1509419e-05,-4.3754946e-05,0.18435729,0.013319944,0.00047644565,0.002723444,0.0010771517,0.002183118,0.01084406
0.5481833,0.006713292,0.0046100095,0.009479992,0.042034704,0.006019718,0.00011139223,0.004570754,0.015823472,-0.00012706476,0.04947172,0.00013145152,-0.0002482492,0.031242676,0.013047978,-0.0002781056,0.0026207108,0.00038073154,0.0027948967,0.009261947
0.063195795,0.0006680386,-0.0007412061,0.0002230322,0.0032365778,-0.0022957195,0.00069123786,0.002485164,-3.843382e-05,0.00018068589,0.10034952,8.374479e-05,-0.00015888918,0.029579565,0.005398642,-0.00039556646,0.0024186934,0.00079468044,0.0017873232,0.0061568073
0.42575127,0.005184171,-0.00012811739,0.016163725,-0.0015919385,0.011712465,0.017516695,0.0067971367,0.006351175,-0.000893736,0.053101033,3.0261202e-05,-0.0001817344,0.008651845,0.011289086,-0.00029600342,0.0023066436,0.0006754972,0.0005870856,0.0067698765
0.5619726,0.006413368,0.0027672173,0.011769703,0.00953427,0.018394977,0.0013746774,0.0060954764,0.012756223,-0.00019468507,0.06586084,9.73327e-05,-0.00026904786,0.003957702,0.018374326,2.944842e-05,0.0023661593,0.00067574496,0.0012869531,0.013086624
0.6454314,0.0003123358,-0.0013609016,0.0044832155,0.0011580884,0.006556779,-0.00025664503,0.00018357998,0.008864866,7.122313e-05,0.11775614,7.205241e-05,-0.00017381548,0.04691526,0.01032929,-0.000490449,0.0054472275,0.00037857448,0.0014425296,0.005216118
0.3924066,0.006686868,0.006307841,0.009802708,0.012480666,0.010019365,-6.81025e-05,0.0075614434,0.008296645,0.0005403275,0.07843891,4.5297842e-05,-0.00015322918,0.05305437,0.014830055,-0.0005332382,0.0029426042,0.000113737304,0.00058690074,0.011778022
0.3084027,0.001041011,0.0007331632,0.008115959,0.0031643538,0.0009196317,-0.00064518163,0.007810841,-0.01032464,-0.00027520908,0.031769305,0.00012352274,-0.00023392866,0.029712414,0.002633267,-0.0003322519,0.0026742409,0.00053106283,0.000494948,0.0016714744
0.21160273,0.0025622128,0.0015683286,0.01108051,0.00037004054,0.0011613546,-0.00024905545,0.0043338835,0.0025536567,-0.00021880725,0.061029196,5.1972747e-05,-0.00015679114,0.04683205,0.0028606732,-0.0005346217,0.0007647106,0.00033343304,0.00092236314,0.0021817484
0.23445715,0.01555657,0.005643045,0.037023388,0.034857094,0.021760138,0.020553634,0.021109551,0.0027538314,-0.00040243845,0.068434075,-5.065411e-05,-0.00017860722,0.10487488,0.024541866,1.4283345e-05,0.003519253,0.0012437896,0.0024927747,0.019409616
0.4386376,0.005418302,0.006628033,-0.004259086,0.016233256,0.0063075926,0.00053547206,0.0069871955,0.005113978,0.0005106102,0.09389246,-7.022172e-07,-0.00017454072,0.079779536,0.010665966,-0.00034453382,0.0031389606,0.0006049179,0.0017019681,0.0118420515
0.29789117,0.0024399282,0.0005713664,0.0052676704,0.034716237,0.002905637,-0.00081433915,0.0022624284,0.00933244,-0.0011526446,0.047656402,-7.900171e-05,-0.00023837762,0.009186991,0.0083526075,-0.0003266444,0.0023189404,0.00048281497,0.0024933699,0.004887656
