AFP,Input,Output,Enquiry,Added,PDR_UFP,Dev.Type,N_effort,Effort
0.012304584,0.008483909,0.008197985,0.027183374,0.005719855,0.1041895,-0.0012481427,0.03388149,0.028895238
0.020235863,0.014698496,0.018700019,0.14688095,0.008537097,0.05192717,-0.0013287105,0.0757028,0.06414902
0.0049954467,0.0063436776,-0.026861966,0.03026478,0.006026819,0.14652981,-0.0019656308,0.03262381,0.033158794
0.0044141393,0.0038996506,-0.017715883,0.028223582,0.005000327,0.14628254,-0.00093716104,0.033001866,0.02509695
0.03331556,0.016374173,0.07149811,0.23762435,0.0066586686,0.05109501,-0.0008493876,0.09547934,0.07720101
0.009251051,0.0037076864,-0.00047412422,0.036110498,0.0067080464,0.061322223,-0.0013380684,0.0034924857,0.0054396936
0.0142561365,0.0042838883,0.023897186,0.018799344,0.011208287,0.18311524,-0.00013992563,0.06796299,0.069776565
0.009128535,0.002355272,0.021135963,0.019818602,0.0062251044,0.18191928,-0.0005070241,0.042625725,0.036467977
0.011453169,0.006902624,0.02033412,0.09571698,0.0019470891,0.20940548,-0.0020142086,0.09278643,0.084256396
0.01716835,0.011032751,0.035316017,0.020380372,0.012550597,0.039270848,-0.0008032108,0.011891514,0.013769073
0.016925814,0.008067755,0.057987932,-0.002931627,0.018862702,0.26726595,-0.00026758295,0.05345694,0.051851396
0.010520982,0.011241803,0.01880496,0.0248039,-0.00057129515,0.05773726,-0.0011827471,0.02710873,0.024236945
0.013869268,-0.002785774,0.07360778,0.008297101,0.028233556,0.091827504,-0.0020586122,0.034192987,0.031393547
0.060272604,0.03970281,0.10521017,0.084816486,0.0734839,0.028223304,-0.0019192174,0.09327114,0.086410925
0.025044559,0.015303219,0.031685118,0.06619216,0.022947697,0.11828349,-0.001179223,0.054356523,0.05953242
0.03757184,0.024678407,0.055100795,0.14659736,0.03815376,0.10220118,9.805709e-05,0.13382483,0.12220299
0.033380855,0.02260288,0.046505284,0.17321366,0.016191121,0.030004472,0.00035355333,0.08474779,0.06972448
0.005946668,0.004067287,-0.012325029,0.023772854,0.010982089,0.12996171,-0.0014198525,0.014736816,0.013875788
0.0109125385,0.0021268707,0.05692442,-0.018218644,0.019642875,0.071239874,-0.0010301899,0.018373068,0.015022481
0.010937739,0.0013497472,0.039641988,0.030363705,0.010122856,0.05915951,-0.0011808379,0.031131525,0.023288747
0.021335736,0.008386185,0.027303241,0.04582774,0.029836588,0.13951233,-0.0007559117,0.044774283,0.046564505
0.031861056,0.014190799,0.08461474,-0.02780156,0.03437525,0.053761017,-0.001189583,0.03955832,0.035068866
0.030821528,0.024150828,0.06225526,0.032413673,0.035519533,0.046762075,-0.0013031429,0.04431815,0.03842497
0.022449937,0.013129605,0.042129807,0.049323995,0.021374596,0.1566864,-0.0012766486,0.10007528,0.08969526
0.024606962,0.007633617,0.07778501,0.19338149,-0.014639927,0.045433242,0.0013963617,0.0922865,0.07271381
0.0061742123,0.00022701733,0.037919357,-0.0068176254,0.0054729907,0.11931773,-0.00084437896,0.038761,0.03210866
0.012651315,0.009246573,0.021003697,0.07257697,0.007593399,0.02916649,-0.0011202311,0.043658916,0.03398333
0.01906361,0.023447322,0.02315928,0.06349205,0.0073163724,0.090692654,-0.0027436744,0.016280869,0.031122366
0.025385512,0.015725309,0.08880189,0.033100236,0.01869273,0.08092517,-0.00079859886,0.080813244,0.07053985
0.009692198,0.0035860445,-0.009349051,0.037825387,0.0094838645,0.40139887,-0.0011280226,0.091273,0.075365186
0.006354904,-0.0075064404,0.040538777,0.015712604,0.009227397,0.12722881,-0.0013110908,0.037278797,0.028354952
0.024161011,0.013838125,0.080803595,0.028986573,0.026837466,0.061545514,-0.000686815,0.06396156,0.051726483
9.8729506e-05,0.000442015,0.013865064,-0.0020612348,-0.010838087,0.3145926,-0.0013766801,0.057162985,0.039088868
0.0030624662,0.014952345,-0.041047513,0.051594738,0.0041558077,0.12883452,-0.00036604702,0.026531497,0.028681768
0.008875709,-0.0069831265,0.06377957,0.030452553,0.003182635,0.10126656,-0.0010991069,0.049785614,0.03811304
0.009136053,0.0010249726,0.04209374,0.0045562917,0.012539528,0.15218663,-0.0013246192,0.058944933,0.0593514
0.018265085,0.010663463,0.06924549,-0.029343953,0.021307703,0.05426168,-0.0011937711,0.02915096,0.02483921
0.0005942993,0.0007950086,0.0058901412,0.010696974,0.0014989804,0.082449876,-0.00093759224,0.023018334,0.01967003
0.022750827,0.013858603,0.04806058,0.040739063,0.024135336,0.09513603,-0.00089524966,0.06920307,0.06724635
0.02247284,0.011976952,0.04776573,0.10656498,0.014207822,0.08085853,-0.0001563998,0.11531664,0.096796066
0.006527338,0.0012560468,0.014740032,0.032559276,0.003173897,0.20264864,-0.0013886513,0.031093154,0.02422162
0.012959937,0.0059753396,0.010446678,0.050192967,0.012905564,0.07127275,6.984081e-05,0.011659101,0.011376647
0.025220225,0.026095202,0.064929724,0.020771157,0.00506101,0.13161501,-0.00077963714,0.16145505,0.1371929
0.017118402,0.017266179,0.017073236,0.0400174,0.011608722,0.10532987,-0.0023369538,0.049830977,0.039213464
0.012777549,0.003827326,0.029206667,-0.004103636,0.0051779854,0.44395956,-0.00014022551,0.071422055,0.06839126
0.008975221,-0.0045676604,0.06900247,0.007781541,0.014896009,0.17158327,-6.6822395e-05,0.06288494,0.05350642
0.028341182,0.016498404,0.05876949,0.058697112,0.025008792,0.2801635,0.00018757768,0.19584219,0.18593504
0.010758727,0.010532284,0.008004959,0.05258235,0.0085747,0.15158069,-0.0009896429,0.06327677,0.0554166
0.00928567,0.0072377045,-0.02789982,0.047568634,0.013432273,0.16897786,-0.0015971446,0.04582189,0.043995857
0.022647336,0.016225407,0.02226014,0.025833039,0.009140287,0.1393423,-0.0012257006,0.05425416,0.0698868
0.0062424596,0.006321596,0.015258499,-0.006597106,-0.006681105,0.09096205,-0.002095366,0.0046835616,0.008491257
0.018934373,0.009662619,0.059495863,0.11224931,0.019231185,0.13505301,-0.0002836585,0.11438621,0.101273686
0.0171321,0.0030919071,0.04407253,0.06752926,0.01982487,0.17151064,-0.0008803597,0.07674079,0.07920307
0.042226627,0.036224775,0.046938922,0.053648982,0.039049633,0.18283054,-0.0019967444,0.17723122,0.16726594
0.012332052,0.010901773,0.026216917,0.0052193515,0.004145142,0.09650719,4.9071386e-06,0.029634647,0.033008832
0.0107450355,0.0067877844,0.025337752,-0.0034319046,0.016691055,0.08359472,-0.000763963,0.014403015,0.0128011815
0.008454174,0.0014478285,0.032223735,0.015196068,0.00033751363,0.20041335,-0.0009793714,0.054521397,0.054347176
0.009222776,0.0007924549,0.035562925,-0.00076403003,0.010507392,0.1623497,-0.0009762002,0.04126987,0.036185782
0.013766633,0.0057340376,0.036926266,0.0001761294,0.014164454,0.13396321,-0.0016998146,0.0402557,0.0433199
0.012982263,0.0051764008,0.007194423,0.014925666,0.013920353,0.14901155,-0.00094695855,0.046803813,0.036728956
0.012420545,0.008447187,0.013967491,0.030100517,0.019498631,0.09600274,-0.0016722474,0.03677599,0.038651314
0.01255611,0.014623562,0.013362016,0.017754605,0.0074970378,0.12219621,-0.0012738584,0.040521268,0.041083924
0.018900251,0.009014649,0.011868647,0.036923703,0.019307788,0.16413823,7.549953e-05,0.090260446,0.08016313
0.012332539,0.0070083644,0.018215183,0.099062085,0.012196471,0.067527756,-0.0011831205,0.05022166,0.03907293
0.006963702,0.0036044512,-0.015350064,0.05146029,0.006769728,0.070679225,-0.0017002411,0.03072844,0.023166718
0.003750706,-0.0017865784,0.014896571,0.053191483,-0.0015446711,0.22119027,-2.742745e-05,0.05560872,0.041201882
0.040820207,0.04689067,0.047125816,0.008632902,0.052815013,0.14755993,-0.0027641319,0.21369937,0.19014527
0.008693695,0.0035171937,0.02034564,0.017906135,0.005414699,0.1357347,-0.0014237491,0.031569734,0.03700808
0.030954715,0.017232941,0.06478762,0.07268798,0.020429501,0.008076198,-0.0011628745,0.053149827,0.039618086
0.036425784,0.014143182,0.09450465,0.10194834,0.02738665,0.03165832,-0.0014341222,0.059618484,0.05117873
0.021441823,0.005264621,0.10456109,-0.0015857946,0.036775313,0.17722923,-3.2437965e-06,0.054213304,0.058119647
0.018511858,0.017336765,0.009023766,0.059214175,0.025121683,0.06726565,-0.0008371724,0.026384288,0.029149989
0.015558839,0.014793104,0.013043816,0.075681016,0.0047982554,0.054266345,-0.00086016767,0.04278846,0.032129046
0.004126122,0.0037737228,-0.010775332,0.03285783,0.0021357166,0.31573394,-0.001272548,0.07250006,0.061152227
0.0125296535,0.013035743,0.026128434,-0.011971267,0.008221548,0.054691955,-0.0011927979,0.016083015,0.015041502
0.008587744,0.016222434,0.021232583,-0.030000994,-0.0001316159,0.08274724,-0.0007553715,0.013968419,0.017350947
0.01721207,0.023058875,-0.03775514,0.08349133,0.013166408,0.128997,-0.0013648337,0.07591203,0.06759781
0.010577931,0.0011526234,0.014299753,0.09991421,0.0034439703,0.08110777,-0.0018625585,0.046047244,0.03282224
0.015206851,0.01635,-0.015889365,0.05556754,0.017737865,0.07050352,-0.0015266128,0.01976055,0.020125631
0.0034978967,-0.001707131,-0.022423577,0.04714992,0.0043207426,0.1629717,-0.0022772094,0.024005705,0.02356739
0.041306812,0.026125604,0.08595105,0.1273692,0.043021247,0.090877146,8.370727e-06,0.15707195,0.14330226
0.021570642,0.014329778,0.06112506,-0.035361987,0.026091622,0.057231463,-0.00080165453,0.031757675,0.028148664
0.008326493,0.00053709,0.006277333,0.0530572,0.012111798,0.14840138,-0.0014935732,0.030855041,0.03323919
0.033980314,0.026805935,0.052557793,0.071008824,0.029810308,0.08028288,-0.00018786173,0.10854082,0.09974162
0.0032234285,-0.007805612,-0.0014651893,0.03973985,-0.00047839992,0.15817812,-0.0027066022,0.033873573,0.03185027
0.008695381,0.009023387,0.013063454,0.020864604,0.01325368,0.061832618,-0.0013688235,0.018333279,0.021285573
0.0063508935,0.010087879,-0.009131919,0.038932595,0.00010413211,0.10364998,-0.0015364839,0.019582318,0.0184071
0.010237221,0.0036876388,0.036789298,0.13087492,-0.009377211,0.09778905,-0.0016667563,0.057918075,0.038066477
0.026359562,0.011985162,0.042420812,0.038596023,0.036010213,0.04141481,-0.0013628528,0.038058348,0.038765326
0.050714135,0.0315426,0.11075451,0.13390361,0.06322072,0.073349155,8.2173385e-05,0.1866573,0.16195075
0.022968883,0.016098337,0.056412768,0.068082705,0.032027446,0.063563004,-0.0018221131,0.058400378,0.046018288
0.007988069,0.0048031844,0.020117223,0.033987615,0.0116091,0.15046394,-0.0010960437,0.03940274,0.034409434
0.0015952773,-0.0022307876,0.031169053,-0.019763555,-0.012152886,0.08943452,-0.001254119,0.0068702623,0.008639775
0.010997051,0.005249748,0.08746017,-0.027588708,-0.00029556453,0.20711157,-0.00081202853,0.10767566,0.08053843
0.00011741929,-0.0036993995,0.0033506276,0.020395953,0.0044151326,0.12094599,-0.0013075527,0.017540079,0.018698523
0.0053758174,0.00803289,-0.025001826,0.08381139,-0.008992774,0.3954088,-0.00067987666,0.14180481,0.12715785
0.0071892515,0.0067362096,-0.0039475225,0.017347177,0.00373925,0.14291894,-0.0010762,0.037682883,0.029921224
0.014642143,0.01036085,0.014648975,0.061632674,0.019339204,0.103502765,-0.00082699955,0.03990868,0.036902264
0.016490618,0.010347152,0.05398726,-0.006265408,0.014244811,0.05161503,-0.00058296975,0.026991194,0.02212772
0.0037305001,-0.00022337027,0.015760534,0.026761208,-0.0007085628,0.07396299,-0.00017321482,0.020044334,0.014617365
0.013912145,0.006036518,0.06608376,-0.0057548205,0.014399842,0.18036494,-0.00078922976,0.10994671,0.10382285
0.00635536,-0.006356937,0.038299736,-0.0012186384,0.0022790956,0.20302024,-0.00024228822,0.017938193,0.02212645
0.013470936,0.008183343,0.0029145647,0.035314634,0.017978024,0.10277136,-0.0010650046,0.02298649,0.022674095
0.00078547373,0.0047758557,-0.0006540138,-0.0076122615,-0.004752172,0.07041908,-0.0015841145,0.005184006,0.004504332
0.01282471,0.0051461197,0.042148717,-0.016897926,0.015907492,0.08773035,-0.0008293623,0.02450893,0.01987588
0.001302097,-0.0060583763,0.046080936,-0.0013903151,-0.013357254,0.29181778,-0.0013614735,0.03958319,0.034523837
0.019759106,0.010917539,0.05997489,-0.005309736,0.02823011,0.032500476,-0.0010031397,0.022613103,0.017988084
0.0032914318,0.0023395345,0.010287161,0.07826111,-0.018170549,0.113939404,-0.00032850076,0.059450746,0.047644004
-0.0008051768,0.0037746932,-0.008631886,0.01764031,-0.006276342,0.21118242,-0.0006177714,0.031457543,0.033034895
0.004717281,0.012129454,-0.01300415,0.015212305,0.008978598,0.10624298,-0.0012010643,0.00326512,0.008243965
0.009683305,0.013282398,0.04850579,-0.035717987,0.004287213,0.10585372,-0.002091038,0.04845997,0.04163964
0.010797305,0.00084614195,0.021371003,0.04027149,0.014170027,0.19193202,-0.00036842655,0.06549738,0.059461124
0.005322816,0.0036847088,0.0053023854,-0.0032654186,-0.0041664755,0.15683988,-0.00055296347,0.028827736,0.02824481
0.01123528,0.012603091,0.008092782,0.013487134,0.0068140104,0.19564176,-0.0012171511,0.09065157,0.07843283
0.0053259563,0.005137477,0.015029992,-0.010889001,0.00018650526,0.13198696,5.914271e-05,0.009468038,0.007199981
0.016987093,0.008392457,0.029157411,0.03245896,0.012890794,0.13857459,-0.0001671398,0.055849172,0.051329482
0.012114586,0.00014108978,0.049993113,-0.0148867,0.010347405,0.27431998,-0.0007418478,0.058091708,0.058685645
0.017914213,0.010187952,6.4970925e-05,0.07581646,0.019252166,0.34569696,-0.0007055849,0.09887324,0.09317475
0.0007136911,0.0075821728,-0.03768161,0.028363178,-0.011994831,0.15194316,-0.0031415094,0.014696363,0.021723574
0.01721568,0.011946244,0.066209175,0.075676434,0.009177568,0.19051802,3.2642856e-05,0.20021437,0.17799802
0.0008091498,-0.00047003664,0.04259634,0.014145957,-0.017593883,0.23023382,-0.001774108,0.02046272,0.015668642
-0.0017581433,-0.002946183,0.050187077,-0.037555967,-0.010693365,0.19582605,-0.0017656889,0.04342582,0.022231342
0.012438245,0.0056207553,0.046237815,-0.013883352,0.006421262,0.12938717,-0.0010541184,0.031796157,0.03586506
0.0069697015,0.002167128,0.031800203,0.040873796,0.0009208666,0.30555063,-0.00034032296,0.13859227,0.12786007
0.0080580525,0.0065343864,0.038028415,-0.010018641,-0.0046047037,0.07809611,-0.0012285626,0.020985136,0.01930614
0.0181247,0.011621783,0.01594764,0.03947156,0.01708633,0.3235145,0.0001776442,0.094907545,0.08698271
0.009344883,0.0010350477,0.012628908,0.024969041,0.008447658,0.16311526,-0.00038009696,0.034821775,0.0341912
0.0054087117,0.003313033,0.0022076974,0.041604254,0.003604302,0.060247004,-0.002087717,0.022454847,0.011240413
0.0070996955,0.006252855,0.0009049792,0.015413016,0.004226629,0.23204902,-0.00079673994,0.06421905,0.06691561
0.02039583,0.015917597,-0.013080774,0.07501358,0.012580376,0.08502676,-0.0012779422,0.015490476,0.029000787
0.013791156,0.012109371,0.020130191,0.016500067,-0.0012260294,0.095654726,-0.0014021024,0.02898773,0.03823667
0.011402571,0.004429573,0.055537943,0.03178777,0.009720193,0.08580724,-0.00035240594,0.053816024,0.04609943
0.026339607,0.023434458,0.022087347,0.08537365,0.0141294785,0.043706845,-0.00033026747,0.027050525,0.016896477
0.027945744,0.019540766,0.033753492,0.086480446,0.02613348,0.17692226,0.000115966424,0.14086273,0.12812029
0.0061946623,9.0926886e-05,0.029108878,0.0015022708,0.005212037,0.112762466,-0.00053620804,0.025161762,0.022994505
0.008531595,-3.5135075e-05,0.05921128,-0.043999795,0.012723103,0.12821789,-0.00019719731,0.035113867,0.03170638
0.02154593,0.018811958,0.023397822,0.05361856,0.024711011,0.0891929,-0.0033871867,0.030145591,0.035535187
0.009645812,0.0070180744,-0.014809573,0.047698524,0.0061525074,0.21295667,-0.0014322372,0.045858238,0.047957998
0.010290869,0.0024789143,0.0052585574,0.04900602,0.017239053,0.17986879,-0.00040784106,0.048582647,0.04789485
0.006342588,0.0053226817,-0.009521478,0.0579678,0.0063745575,0.14628097,-0.0004860144,0.042343013,0.04604663
0.032578196,0.019112246,0.07363283,0.04704008,0.032453276,0.0542535,-0.0018607127,0.052972563,0.0605712
0.006201051,0.0011549797,0.013369993,0.008455799,0.0025543189,0.3462118,-0.0004874654,0.040395517,0.032069065
0.009830553,0.013799818,0.06354224,-0.07168298,-0.0014288011,0.13831493,-0.0012716074,0.07933557,0.06433524
0.03370401,0.021125315,0.047578204,0.05443015,0.042919256,0.057737734,-0.0012957677,0.04768089,0.04558509
0.01163083,0.0060733277,0.01004476,0.045283783,0.015583511,0.1300385,-1.42985955e-05,0.05505789,0.045554608
0.008758398,0.006356219,0.04221634,-0.027124288,-0.0027368232,0.06776693,-0.0002696477,0.020110225,0.014318606
0.00643917,2.3588538e-05,0.02615678,0.016054902,0.009578329,0.13931844,-0.0012655901,0.042789295,0.032956548
0.045554653,0.035296246,0.06705151,0.092018135,0.05347707,0.089365624,-0.0006047534,0.1204065,0.10637251
0.02615365,0.019996,0.08064913,-0.003499013,0.022106148,0.10987338,-0.001384194,0.10804671,0.09364642
0.035428785,0.036939472,0.10230711,-0.010088639,0.03767083,0.12663922,-0.00065959897,0.21694152,0.19305666
0.017368304,0.023141189,-0.008511342,0.014816524,0.005677384,0.107843116,-0.0012799762,0.048761174,0.043100007
0.05400234,0.028574305,0.1314042,0.08267734,0.06786779,0.012827769,-0.001390486,0.09858908,0.09196183
0.01825631,0.010663761,0.046790697,0.03619393,-0.0060384627,0.020827081,-0.0011554267,0.013666585,0.008926932
0.0075098164,0.001119012,0.0048673553,0.049193673,0.020645939,0.03980552,-0.0015597092,0.0390917,0.03406912
0.009277921,0.0026188362,0.03479252,0.12560712,0.0049018497,0.16005766,-0.0009917738,0.09915212,0.08474794
0.023930697,0.0120073315,0.081688255,0.019659685,0.027556572,0.108429514,-0.00037659518,0.099261045,0.08711875
0.029708108,0.02161107,0.041256577,0.06780932,0.03820038,0.04197141,-0.001297906,0.036488235,0.028706027
0.016918376,0.005235782,0.004051458,0.061685435,0.01851055,0.1704523,-0.002439241,0.049499236,0.054157443
0.028213102,0.01771154,0.05241027,0.054327954,0.026256844,0.01861842,-0.0005129315,0.043690268,0.036510155
0.0156232845,0.004762383,0.005308437,0.13317569,0.016202018,0.29861453,-0.0003824765,0.1609129,0.14469667
0.019711066,0.009612912,0.04079933,0.01656669,0.013503613,0.04724417,-0.0014440594,0.022661282,0.031252123
-0.013575336,-0.0019062273,0.0049087293,-0.010351907,-0.017072348,0.04903272,-0.0033785794,0.007222198,0.0042035053
0.016737696,0.0051697735,0.04921681,0.042283442,0.018760107,0.1497145,-0.0001646094,0.044886727,0.04585509
0.011237878,0.0063316934,0.046756957,-0.0046538603,0.003876735,0.2815853,-0.00037320703,0.105486944,0.09525365
0.007695915,-0.00024851412,0.014033676,0.005295785,0.0012393843,0.20240557,-0.0012416858,0.024122495,0.02094282
0.0226138,0.02071906,0.0101765515,0.06694047,0.021876195,0.04066032,-0.0009872848,0.031249357,0.023677627
0.0031999294,-0.0006605461,0.009135024,0.00214111,0.0051173856,0.07806352,-0.00048283022,0.011253636,0.0073307953
0.018810011,0.008203067,0.043074623,0.053531002,0.0269127,0.052081607,-0.0006625438,0.029533133,0.032932814
0.005479865,0.003401896,0.015033524,-0.014565334,0.002148128,0.15763944,0.00010209996,0.04350481,0.0346397
0.00800292,0.0019325614,-0.017266886,0.05903059,0.0047935704,0.103742056,-0.0005244408,0.015857223,0.01622822
0.021447133,0.023575002,0.007304375,0.040868,0.017170712,0.069751196,-0.00039595272,0.050711006,0.042964872
0.024926951,0.020007124,0.03383134,0.0036223582,0.028101344,0.017024092,0.0006243065,0.021952791,0.026599364
0.0065354183,-0.004692411,0.03125116,0.012736214,0.0017963075,0.1697731,-0.00058453716,0.025720974,0.032977644
0.035453137,0.020788053,0.08222092,0.0044533717,0.026826559,0.042928256,-0.002285529,0.029574987,0.047719903
0.02316872,0.01700619,0.011219851,0.0907773,0.019519147,0.06124959,-0.00083123613,0.021820731,0.023429029
0.0037714932,-0.0048210192,0.008555,0.017391348,0.0023366073,0.19857782,-0.0013302816,0.021868078,0.027737668
0.0109613035,0.009315707,0.047284547,-0.02905008,0.015794123,0.14715403,-0.0015745955,0.092350796,0.07962138
0.013359458,0.00420421,0.052037977,0.027551169,-0.0016137841,0.039986905,-0.00040304754,0.009712383,0.007846588
0.0284501,0.015825981,0.067557536,0.15464215,-0.0032025296,0.011493932,-4.7205947e-05,0.028673802,0.02158076
0.012802303,0.0069974493,0.05179549,0.07210176,-0.0010252595,0.1065824,-0.0012361798,0.08288932,0.060847543
0.02367904,0.02043357,0.03595537,0.026292851,0.019267622,0.092473954,-8.9975074e-05,0.036859434,0.03985565
0.017690567,0.011124002,-0.007530895,0.10722439,0.0035419324,0.23253217,-0.0004308559,0.09569746,0.09713866
0.004744623,0.004778413,-0.0097957365,0.014387924,-0.0031861034,0.34830436,-3.755372e-05,0.041776028,0.027232336
0.02100311,0.019923916,0.0055882772,0.042712405,0.02558894,0.1157676,-0.000117409974,0.06357022,0.054100104
0.0190433,0.0094112195,0.0008698376,0.04006734,0.01586647,0.11722408,4.048366e-05,0.026219385,0.021074668
0.012418616,0.0039221514,0.028758321,0.06998208,0.0008275383,0.06472408,-0.000741655,0.020115463,0.012572134
0.0075603817,0.00071021356,-0.0031190487,0.03411603,0.006171552,0.12823936,-0.0009746393,0.0331763,0.034015194
0.011915682,0.008798014,-0.025041182,0.055833716,0.012501918,0.13070756,-0.0015072012,0.049249563,0.04571124
0.027991077,0.009115772,0.12557214,0.13547887,0.02368224,0.09235096,-0.0003153393,0.10381362,0.08310061
0.019678839,0.015714051,0.050550777,0.030504756,0.015993953,0.08743469,-0.0005618073,0.04317405,0.04251665
0.0124192815,0.0073241685,0.012668061,0.08196979,0.008422593,0.064418085,-0.0009273533,0.027316738,0.027336163
0.03041416,0.024655705,0.038348295,0.06524343,0.037602335,0.056248847,-0.0009349929,0.052224893,0.042827178
0.008171443,0.0019969232,0.008245918,0.087489314,0.014731426,0.09972097,-0.0004642941,0.019930309,0.025257649
0.021012118,0.011953874,0.04322491,0.02661283,0.029183924,0.18487772,-0.00048203114,0.0887938,0.08199954
-0.0001260601,0.00036131963,-0.0018914966,0.028298896,-0.0035886941,0.13717575,-0.0011189412,0.034719042,0.029864194
0.025521569,0.016696779,0.03572883,0.17342089,0.013380459,0.028786983,-0.000907219,0.08794262,0.073492795
0.03772912,0.019464878,0.10256237,0.22876741,0.019729938,0.08372822,0.00019330531,0.19454885,0.16050352
0.0033420324,0.010314988,-0.016879901,0.011880456,0.0013440347,0.15797526,-0.0015663905,0.025779745,0.014744611
0.016174167,0.009760659,0.051846884,-0.0106070265,0.025591213,0.13669035,-0.0011879569,0.11885625,0.10379191
0.010169469,0.011331337,-0.015578741,0.022103515,0.011101144,0.06805927,-0.0014367709,0.014748573,0.012744524
0.008916693,0.0017512962,-0.005968156,0.027584553,0.011635655,0.30576393,-0.00048418157,0.056226462,0.059409596
0.022922793,0.015284235,0.057972994,0.045921832,0.02232691,0.06941853,-0.00033766776,0.059792522,0.05193881
0.014480352,0.010537332,0.018418528,0.03477333,0.009005709,0.13680544,-0.0007988727,0.057253115,0.046645936
0.011553696,0.011712702,-0.014303779,0.016756682,0.013062078,0.19186336,-0.0008278964,0.054401122,0.04327802
0.0074018594,0.0094101485,-0.0018976172,0.02503055,0.00040982338,0.08200512,-0.0019408036,0.0121166445,0.01668404
0.013254865,0.009065887,0.008409613,0.038400676,0.020953571,0.033794098,-0.000796251,0.048433933,0.039121203
-0.011573726,0.0036096275,-0.035332248,0.0014446869,-0.016362393,0.22515073,-0.0008306615,0.043177627,0.039574564
0.018728293,0.015460739,0.031217895,0.0031649468,0.023383275,0.14981194,-0.00045817066,0.10145201,0.09002834
0.03166944,0.020261588,0.076853596,0.085428044,0.020368919,0.046919845,-0.0008805925,0.062899396,0.05212227
0.002120046,0.0069892984,-0.0010566628,-0.0019756136,-0.014890512,0.13881917,-0.0014394075,0.018361406,0.029543424
0.022716824,0.017187001,0.027919747,0.028128328,0.019229528,0.09907876,-5.6810677e-05,0.059191436,0.054605547
0.006585812,0.0028876364,0.025056787,-0.0014934493,-0.0027114325,0.20840764,-0.0005968092,0.08083032,0.07443256
0.012695428,0.006318247,0.020436287,0.12380173,-0.0032939534,0.050905406,-0.0016857423,0.031277895,0.025739422
0.00983646,0.0030395575,0.051965043,0.011853373,0.01471386,0.13468775,-0.00059810746,0.057536397,0.044143893
0.0064061154,0.008925198,0.031345703,-0.0129289925,0.0025910765,0.027554292,-0.0015126858,0.014606968,0.016764289
0.01627903,0.0058168396,0.016984105,0.0119818915,0.01951271,0.12213888,-0.0017561903,0.05551558,0.0594375
0.017706495,0.009716554,0.0056603607,0.14698428,0.007653971,0.049858376,-0.0011042524,0.044269945,0.03649892
0.016192235,0.006239174,0.022713337,0.019924983,0.019467752,0.20910013,-0.00209843,0.094455585,0.07759355
0.020513033,0.015332019,0.030914228,-0.010824889,0.01617485,0.038438767,0.0004905006,0.012398109,0.014710804
0.02346746,0.01470294,0.018603556,0.027758773,0.022266103,0.15942782,-0.0001767613,0.050352532,0.055461988
0.012468761,0.0139580015,0.023633298,-0.013987087,0.013124519,0.057979684,-0.0013509644,0.025599914,0.024698878
0.011690769,0.016425388,-0.017528508,0.042778794,0.015286639,0.073080316,-0.0010750154,0.030749924,0.027726645
0.016506594,0.00386242,0.053854253,-0.0071097095,0.018909222,0.09747965,-0.0004171133,0.034626663,0.028148966
0.008354433,-0.0074033327,0.028099991,0.035430837,0.021353822,0.2278274,-0.001538177,0.042906657,0.04259235
-0.00063281134,-0.0065413965,0.0013272474,0.017004706,-0.0118617285,0.24432704,0.0005270438,0.0071801133,0.010477062
0.015512995,0.0058737956,0.05575354,0.016470285,0.022109244,0.17090994,-0.0014061853,0.0723891,0.07498976
0.0026883949,0.00035766885,-0.00044536125,0.01863162,0.0048410883,0.23003137,-0.0005289074,0.036656372,0.0291231
0.01954788,0.01493006,0.05159016,0.024545195,0.02604807,0.060872525,-0.0011860523,0.038270287,0.03699836
0.01284121,0.006231282,0.030334666,0.03802265,0.012057685,0.094341144,-0.0009099664,0.04221359,0.038323846
0.002537625,0.0039344467,-0.0028800159,0.017593853,0.005669813,0.11511023,-0.0007838793,0.019027619,0.022580625
0.00970481,0.0037749372,0.053375658,0.00027052034,0.01064443,0.11573745,-0.0015972881,0.07837477,0.060579754
0.009492688,0.0072965138,0.012639002,0.050981306,0.0029302537,0.17218725,-0.00053981226,0.065356195,0.06577429
0.004850775,0.007792726,0.004375552,0.023105957,-0.0032202639,0.12699667,-0.0015056385,0.031040229,0.034911588
0.02784187,0.01936808,0.046415668,0.032156136,0.03673128,-0.005523499,-0.0025456455,0.03120113,0.028895525
0.005659843,0.0038290303,-0.019056689,0.03724156,0.0028149295,0.18916732,-0.0011303239,0.041051786,0.03266257
0.03862774,0.024143437,0.077430375,0.07097613,0.05224263,0.15427175,-0.00030725542,0.14114477,0.129619
0.015278737,0.0066359844,0.05834193,0.11738006,0.00042534107,0.081763744,-0.001261387,0.086405486,0.06547615
0.008516187,0.0052621868,0.01746865,-0.00082158064,0.0069840746,0.022448502,-0.0017942302,-0.001166489,0.001393524
0.011625811,0.008931449,-0.0013030386,0.036157083,0.017181845,0.04522393,-0.0013395213,0.005380526,0.0044006878
0.0054406747,0.004683193,0.033237025,0.00041398965,-0.0074966755,0.1490736,-0.00056051556,0.010389376,0.025201095
0.011096982,0.002834607,0.01867539,0.053505983,0.015331759,0.13878627,-0.0009788219,0.047983486,0.04486225
