turn,aexp,modp,loc,Generated_Var_5,Generated_Var_7,Generated_Var_9,actual
0.23036619,0.26915288,0.2596779,0.09222241,0.48129416,0.21468668,0.3271766,0.06937572
0.086141706,0.054659292,0.19366771,0.065427765,0.33369714,-0.115331404,0.131771,-0.0049661547
0.56204206,0.6019357,0.7158109,0.31422877,0.63395846,0.23505051,0.47420052,0.29468885
0.23158772,0.29621768,0.30140004,0.13052824,0.47076625,0.12677753,0.29171258,0.10069533
0.3487867,0.45176762,0.5218488,0.1836052,0.53505284,0.19784833,0.4244522,0.1803306
0.20199504,0.33984625,0.31871378,0.09998102,0.63526934,0.24572928,0.42496705,0.13301434
0.25014096,0.41781163,0.50517285,0.22321528,0.6049673,0.24283445,0.4634779,0.23231313
0.21099156,0.26871857,0.29512727,0.102939695,0.53293866,0.2036524,0.36323982,0.09821254
0.21041115,0.32721192,0.31972212,0.122564204,0.6416692,0.2820652,0.43557158,0.14295658
0.20347741,0.32470128,0.35357472,0.13546899,0.66856086,0.3002253,0.45735484,0.1604498
0.17418016,0.33670127,0.39263847,0.15655965,0.71376336,0.3078649,0.49264008,0.17434853
0.5261666,0.4914947,0.52371013,0.2647969,0.5426491,0.24002455,0.40157953,0.17441927
0.08549797,0.035465848,0.1433188,0.047600433,0.26262814,-0.16742703,0.057974987,-0.052876037
0.15990531,0.072022825,0.18444933,0.060012348,0.26474094,-0.10175865,0.11567293,-0.037516646
0.50732744,0.6024645,0.6781868,0.31939483,0.684317,0.29476777,0.51900506,0.32672343
0.7603818,0.72770673,0.60676014,0.34774482,0.7790136,0.45116138,0.5948911,0.23559295
0.11490936,0.18127999,0.29697478,0.07991244,0.4463851,0.07970181,0.31013328,0.03483598
0.0839852,0.019665007,0.18341488,0.06535302,0.3226108,-0.15616572,0.108877376,-0.017472332
0.16121505,0.24331242,0.28886175,0.12208728,0.5861357,0.21182428,0.37181783,0.114277154
0.3060208,0.30298203,0.21377368,0.14473501,0.4671172,0.12062796,0.28172547,0.08727394
0.22034977,0.34727174,0.41212738,0.13224699,0.64269906,0.32084423,0.4761673,0.17669688
0.1365675,0.18063311,0.2551501,0.11948359,0.54154015,0.08926335,0.30201834,0.08935037
0.16201371,0.19192746,0.20757283,0.06707165,0.44501078,0.097126216,0.26615736,0.03244232
0.21602489,0.30029443,0.30289766,0.110491924,0.5685984,0.26064095,0.39394066,0.116406545
0.43413132,0.61951596,0.7442503,0.29005426,0.7667903,0.40805832,0.65236986,0.31538817
0.21707158,0.42358568,0.53785205,0.19905134,0.91950643,0.42542756,0.6476296,0.27135256
0.50098926,0.5582778,0.63158536,0.2771991,0.5967216,0.26869544,0.47045124,0.22915444
0.21123664,0.29075462,0.3287698,0.1013996,0.52416986,0.26312298,0.38831112,0.11144626
0.38643664,0.36026075,0.17366521,0.14067718,0.47120702,0.20226632,0.3098982,0.085689515
0.17854552,0.16168404,0.20201807,0.07736654,0.37201977,0.035840232,0.2115137,0.01641498
0.07886715,0.037533514,0.14309916,0.06187227,0.29284614,-0.16611852,0.076920725,-0.049146935
0.21170776,0.36026165,0.4272516,0.123714894,0.64584035,0.32214078,0.4838733,0.1656262
0.17624709,0.25499344,0.290591,0.11478722,0.5865722,0.21681042,0.37880287,0.11657758
0.117212415,0.16139638,0.21676683,0.06400041,0.46474147,0.056037586,0.27010125,0.037123233
0.075807355,0.019599237,0.19566888,0.06259002,0.29625243,-0.10550495,0.12955663,-0.039925516
0.17988756,0.3553553,0.3826602,0.14172629,0.750931,0.2884289,0.50482285,0.18844125
0.12692156,-0.026292592,0.19362378,0.02852672,0.22581926,-0.18217143,0.067321554,-0.08598243
0.13122243,0.17987132,0.20001015,0.08165915,0.459257,0.06662368,0.24281985,0.048026152
1.2372624,1.1473458,1.5766433,0.6573583,1.1255049,0.6236471,0.91643584,0.5136783
0.16431817,0.3186818,0.37907782,0.17286827,0.8060605,0.27076608,0.50412595,0.20810193
0.2425815,0.4005839,0.4569577,0.1629322,0.7958337,0.39192837,0.5586566,0.22075208
0.35039443,0.3163531,0.17621298,0.15858978,0.46947986,0.11774118,0.3010757,0.08355515
0.25096822,0.15818939,0.29407492,0.10567975,0.3028571,-0.041119542,0.1623336,0.0072036893
0.27581567,0.30172175,0.30605486,0.121630006,0.46354747,0.17421192,0.31545955,0.08878335
0.6169169,0.5605395,0.45538637,0.2929018,0.68448734,0.3165757,0.49078873,0.184481
0.11370664,0.032339025,0.16607219,0.035158645,0.2553119,-0.08486757,0.10976007,-0.06644645
0.13754249,0.17893502,0.30620793,0.1548903,0.6040673,0.09703997,0.34245023,0.11328398
0.219315,0.26592028,0.27302653,0.09590394,0.48280203,0.21584564,0.3287969,0.07859388
0.22399634,0.26841345,0.24542834,0.08252479,0.47309214,0.20449714,0.3105362,0.059626512
1.2721733,1.4880055,2.0733318,0.7680267,1.4231497,0.9756361,1.3270509,0.8096299
0.7424512,0.75698924,1.0076545,0.4246626,0.7495048,0.3884676,0.6305971,0.36354455
0.22842933,0.27691513,0.27383202,0.08166443,0.48609656,0.18006852,0.3071369,0.0685657
0.3369609,0.4090153,0.44707942,0.16266008,0.5056057,0.21158238,0.38422197,0.15926833
1.3776172,1.470516,2.0673673,0.82307565,1.4075792,0.8940765,1.2330397,0.76512086
0.42887038,0.4989492,0.53890586,0.25512475,0.5785783,0.31843096,0.46215382,0.20803684
0.14493452,0.14778239,0.15171681,0.07148898,0.37158704,-0.035829656,0.1447291,-0.0055323504
1.2445252,1.390658,1.926577,0.7851688,1.3058271,0.8592121,1.2090724,0.7564363
0.116123855,0.08789763,0.16382684,0.05237243,0.32377076,-0.04477146,0.14632234,-0.013071928
0.402941,0.6498,0.88283753,0.30134535,0.944673,0.50173897,0.7858014,0.38547465
0.8327102,0.7623548,1.0298159,0.42571515,0.76586944,0.39312148,0.61977494,0.34548885
0.12998039,0.016666308,0.18567705,0.044169553,0.22594395,-0.16284211,0.08083783,-0.06596883
0.21194375,0.19155848,0.2280454,0.08257607,0.3699484,0.055958223,0.21413182,0.025828619
0.2373436,0.29305124,0.3069275,0.11421554,0.5041709,0.17399584,0.3321124,0.0805468
0.20847103,0.28619972,0.28463843,0.09361294,0.5225724,0.21315949,0.3514709,0.0910857
0.30168784,0.33246452,0.3455547,0.13229972,0.4700716,0.16264538,0.32613993,0.097689465
0.42368823,0.43902725,0.2743059,0.21066123,0.5559855,0.20718592,0.38617462,0.14873478
0.64399266,0.6473465,0.62530005,0.36787808,0.70535487,0.2766435,0.5385777,0.24102853
0.08488588,0.03912741,0.20678416,0.072717234,0.35181534,-0.10104193,0.14210035,-0.011118559
0.17081091,0.27226326,0.38882208,0.14156908,0.636514,0.23249681,0.42624402,0.16111349
0.65325606,0.9089862,1.2821652,0.46194655,1.0408194,0.67606586,0.94172347,0.5374539
0.3041466,0.33314237,0.28929564,0.14004362,0.47553593,0.20196794,0.32289463,0.09632489
0.5497055,0.55627036,0.68615603,0.30288953,0.59824663,0.2872526,0.47219503,0.24038187
0.22311153,0.34978378,0.39674833,0.13301352,0.6734477,0.3343135,0.48523808,0.17538531
0.31960216,0.43033168,0.2677529,0.160508,0.67717695,0.26262298,0.4598257,0.1624417
0.2765804,0.2974204,0.29302987,0.11687093,0.4461347,0.15991901,0.3020854,0.08251271
0.1421141,0.23187706,0.38896513,0.105964534,0.5403683,0.21360701,0.39345032,0.11086863
0.16407874,0.16139933,0.18851396,0.06361749,0.38845068,0.061052464,0.21965708,0.011668696
0.12188707,0.18163994,0.19359815,0.07567298,0.42853057,0.028631087,0.22528404,0.023302231
0.52317095,0.55681586,0.7125428,0.2937991,0.57411724,0.18890703,0.44287956,0.24575625
0.8415519,0.8390552,1.0637223,0.47913677,0.8576214,0.47626138,0.70225644,0.41035366
0.5247486,0.51966995,0.589504,0.2920373,0.5571429,0.21957843,0.42065445,0.21411881
0.7515712,0.7042422,0.86784065,0.37508482,0.7552956,0.3950705,0.59083176,0.31917796
0.1819872,0.40463904,0.48931962,0.20878558,0.947517,0.37344477,0.61656415,0.27965167
0.38159978,0.50765985,0.6204754,0.21071006,0.6063993,0.25048396,0.49302217,0.22898701
0.18350698,0.3469466,0.3614033,0.16230458,0.6933635,0.27441552,0.46039844,0.16356726
0.74364537,0.7302762,0.97782457,0.407148,0.72008723,0.34794053,0.5880805,0.33806512
0.29696095,0.27522522,0.14619103,0.095525205,0.430223,0.14582007,0.26822746,0.050559435
0.36143172,0.4565737,0.50002,0.2235644,0.56110454,0.18377635,0.41475642,0.20453109
0.15291192,0.01836184,0.13096723,0.061301917,0.25984335,-0.14258225,0.09904451,-0.040185273
0.2209058,0.3212088,0.33895358,0.11966803,0.6139802,0.29239532,0.4325408,0.13732825
0.30711496,0.3686845,0.4133297,0.14610252,0.50841916,0.15128961,0.3532556,0.13275868
0.32583445,0.42205,0.43617705,0.18727459,0.5339919,0.24765521,0.41224727,0.18363185
0.3514402,0.398081,0.4014926,0.17794652,0.4891088,0.2036694,0.37046942,0.14691971
0.19566432,0.28403288,0.25750375,0.098267905,0.5496608,0.21951711,0.34732822,0.09554285
0.2097494,0.3482605,0.32949427,0.105380036,0.6771258,0.27467757,0.4573537,0.14610001
0.30034664,0.32997292,0.2932572,0.13252884,0.47637612,0.23440748,0.33388948,0.08762081
0.7186399,0.7243099,0.95988464,0.40384746,0.72731787,0.37486997,0.5974237,0.3512039
1.2189369,1.2416012,1.7266904,0.7369051,1.1786811,0.6879007,1.036273,0.62439907
0.14207381,0.11741806,0.16908595,0.043468513,0.3356641,0.0013999157,0.16045189,-0.014444301
0.61754125,0.6236051,0.82823575,0.345509,0.64325,0.33161315,0.5405209,0.30704504
0.10858141,-0.032993563,0.23029277,0.029910596,0.24730638,-0.17029254,0.0637818,-0.08419247
0.6362583,0.59261626,0.77987564,0.3554864,0.6162943,0.2241619,0.48512623,0.25823456
0.24136694,0.182473,0.26856777,0.11311995,0.29824176,-0.06442611,0.1688965,0.019612378
0.72047484,0.6806187,0.91538453,0.38721043,0.69011253,0.3330031,0.5537473,0.3120874
0.5898023,0.50715786,0.46502537,0.31397676,0.6957028,0.15218394,0.4600606,0.16158953
0.092167124,0.1443069,0.25834665,0.11246608,0.5339309,-0.008835417,0.27729583,0.052528244
0.73754764,0.7877128,1.0402926,0.44395798,0.82894826,0.38896093,0.6565379,0.41088432
0.23054564,0.1671387,0.25573936,0.08317377,0.3584379,-0.008330827,0.17496401,0.004243107
0.1803568,0.30328977,0.36785904,0.12777501,0.6311557,0.26335242,0.43384054,0.15217845
0.20358667,0.20167568,0.14534444,0.115166105,0.39160287,0.0027307207,0.18633819,-0.0123593565
0.18900838,0.3076483,0.3065449,0.13597271,0.6486322,0.25593486,0.4192592,0.15203424
0.22309096,0.3859371,0.49538866,0.16269629,0.7686687,0.39858285,0.5674753,0.23145324
0.2818216,0.43311673,0.3686212,0.161585,0.74967456,0.30117097,0.5035829,0.19245413
0.39070934,0.3617618,0.25610954,0.19283025,0.4873466,0.13222396,0.31813028,0.11831626
0.55178916,0.57007515,0.5964345,0.32965714,0.64383423,0.28570282,0.5216411,0.26162097
0.08647565,0.051002655,0.17913933,0.05384852,0.31866065,-0.11985124,0.13092846,-0.018825509
0.22426996,0.23259303,0.23131907,0.084819525,0.41378015,0.12819648,0.26423898,0.04150557
0.1028859,0.08899977,0.18152674,0.06520996,0.38220805,-0.028531473,0.20130807,0.011199594
0.2121029,0.28584945,0.28284568,0.08921177,0.53010505,0.23134507,0.36328015,0.09017435
0.13409714,0.06887788,0.14881176,0.05429908,0.29160184,-0.06636429,0.13327494,-0.032483604
0.7508264,0.61042684,0.7853135,0.308572,0.66649437,0.28880495,0.51333123,0.23298246
0.20049185,0.368331,0.50009876,0.1659134,0.7133431,0.3581208,0.53558636,0.21563447
0.2439057,0.29513308,0.33225814,0.13230693,0.4657892,0.15348573,0.33816397,0.09310894
0.7488989,0.7936574,0.8994285,0.4520151,0.8800801,0.4421732,0.71143997,0.3790577
0.08154559,-0.092101134,0.21217126,0.016847754,0.18209687,-0.29545873,-0.0048710704,-0.11085276
0.27576953,0.48237464,0.6470884,0.18915859,0.74681026,0.340693,0.5704529,0.25529596
0.20086476,0.24956736,0.27122283,0.06907104,0.44163197,0.16083199,0.29309553,0.050278015
0.16656455,0.35493234,0.5418074,0.18151562,0.78611636,0.35692775,0.5866096,0.21647425
0.12708586,0.2553786,0.40692735,0.15096527,0.6986429,0.21835995,0.45789453,0.16254066
0.21963368,0.29494652,0.235456,0.11299558,0.5804426,0.21172781,0.36194193,0.11124542
0.12565741,0.095403366,0.16242197,0.040307857,0.31279746,-0.030486915,0.15140548,-0.02710449
0.08129505,0.028600097,0.1715143,0.048737273,0.28402042,-0.1418745,0.13241921,-0.050901525
0.11622693,0.075705215,0.15061271,0.05749347,0.32385126,-0.05176814,0.14411698,-0.016051045
0.22127089,0.33243594,0.31208345,0.15114427,0.60941464,0.21021256,0.39170736,0.14230321
0.35701376,0.39937544,0.4272924,0.18532853,0.4636523,0.17986701,0.36649615,0.15670958
0.14841388,0.1327058,0.2203551,0.068473816,0.3944221,0.033442482,0.22487557,0.021809977
0.14358276,0.21718857,0.33764523,0.103528775,0.4761154,0.1783719,0.33442992,0.07427277
0.6291417,0.66884685,0.88395286,0.34520453,0.6719324,0.34380898,0.56610537,0.32964498
0.16045493,0.2415357,0.29336816,0.13443604,0.61096305,0.1859909,0.37773722,0.13057528
0.08570789,0.12878624,0.2506206,0.10330212,0.46563262,-0.021718234,0.2266163,0.052685294
0.16977187,0.37610415,0.5099273,0.21106131,0.90367055,0.3633794,0.60730827,0.26488537
0.25841576,0.32253382,0.27841863,0.11017735,0.51707727,0.24181928,0.36535552,0.114708394
1.1703814,1.1751087,1.63343,0.68264085,1.1545604,0.70138294,0.9852004,0.607497
0.12058316,0.07866199,0.19772176,0.06194818,0.34277004,-0.026837707,0.1715306,-0.006951349
0.20752364,0.36151552,0.34993967,0.11377001,0.7176736,0.28956822,0.48546165,0.16056113
0.99378043,0.9577821,1.1733521,0.52821815,0.9658574,0.5099771,0.7755499,0.42230374
0.29732162,0.49088323,0.6313188,0.21697216,0.86865467,0.4981607,0.6734209,0.30425724
0.5810763,0.7578335,1.0090842,0.3828715,0.76020974,0.41045415,0.67210853,0.4031963
0.83729535,0.8049439,1.0825447,0.45576435,0.7908896,0.39887574,0.64560616,0.38652122
0.1557816,0.10785809,0.17223106,0.052085817,0.31694004,-0.011933378,0.15798126,-0.023030054
0.2967443,0.3468811,0.32220468,0.14084786,0.5233854,0.16379663,0.32753053,0.12739405
0.18450376,0.14864188,0.27544057,0.07325423,0.41426927,0.111443944,0.26189315,0.011901331
0.10341401,0.078844294,0.2332027,0.097130656,0.4340794,-0.018453602,0.21220674,0.029156383
0.24790877,0.33270139,0.41417557,0.1467853,0.5042606,0.21731907,0.3823703,0.146839
0.36535525,0.40994352,0.42515424,0.19869438,0.4951858,0.22816059,0.37011862,0.13810137
0.31033123,0.50168556,0.6631683,0.23941527,0.8451835,0.4529999,0.66228056,0.3138417
0.104422376,0.014319092,0.14470705,0.052720852,0.28267103,-0.13843921,0.104928344,-0.04536628
0.5051345,0.6484655,0.6391083,0.3305031,0.8655181,0.47055182,0.647488,0.35164213
0.20531744,0.30208313,0.32612574,0.09195234,0.55055165,0.22315179,0.38835102,0.09899472
0.20587328,0.229855,0.22411436,0.0768421,0.44325262,0.16361521,0.28734672,0.043971922
0.19668987,0.3927608,0.57085645,0.20427433,0.86541665,0.41840664,0.6282177,0.2605852
0.15792821,0.22955483,0.28370255,0.09071921,0.4854939,0.16063537,0.31447908,0.0820404
0.46597558,0.579682,0.63688934,0.2911234,0.6662311,0.2634753,0.50743556,0.23041959
0.3210963,0.42305169,0.4600373,0.19912207,0.57681775,0.21783835,0.41165105,0.19015819
0.17246494,0.3410492,0.46742746,0.18388186,0.7926932,0.34555775,0.5594015,0.21354131
0.17316154,0.19002217,0.17705718,0.08642165,0.411426,0.02766877,0.2450824,0.043128707
0.24960762,0.42265528,0.54937136,0.17501,0.63793826,0.36315906,0.53126013,0.20663935
0.65184134,0.619547,0.7761353,0.34742987,0.6471435,0.31927282,0.5115372,0.26489472
0.22590108,0.21658787,0.2248343,0.096229926,0.3899994,0.06823988,0.23958577,0.034797214
0.18396994,0.16667339,0.15528071,0.07983816,0.36648875,0.021019805,0.20227024,0.012706734
0.103527084,0.11197892,0.25639808,0.102646306,0.44202477,-0.0070574144,0.23212966,0.050505508
1.1820766,1.0900491,1.4435806,0.6167131,1.0798143,0.6159607,0.8794347,0.48145682
0.83473724,0.97243625,1.3142595,0.48412287,0.9710326,0.6053548,0.87224257,0.52421355
0.6579967,0.57169634,0.6077926,0.28761762,0.6496472,0.30279285,0.5021148,0.20437114
0.10460722,0.08836535,0.18327567,0.07806215,0.38903916,-0.054987997,0.17000198,0.0066787573
0.7250369,0.88428843,1.1407794,0.4995978,0.88973427,0.47530118,0.76517975,0.48980266
0.22447942,0.36013347,0.4018554,0.11593569,0.61986953,0.31238163,0.46714967,0.15984313
0.7366906,0.7243687,0.7656294,0.39480168,0.75806874,0.38474384,0.60296834,0.29301533
0.16336323,0.2467216,0.3408626,0.12692085,0.59709364,0.21129817,0.3953831,0.13224863
0.31124806,0.35633364,0.2689952,0.15622434,0.48009872,0.15486795,0.32654026,0.12707467
0.10887974,0.01246196,0.1484347,0.052815385,0.22996974,-0.17641336,0.059751734,-0.06731051
0.5721692,0.57170826,0.582999,0.3113649,0.624543,0.30641755,0.47966814,0.21023741
0.81342864,0.7491513,0.7712376,0.41477853,0.83585054,0.37154377,0.6297761,0.27932698
0.24276844,0.30541718,0.32650912,0.13614848,0.5191019,0.18712787,0.3465971,0.11690642
0.14994806,-0.012683414,0.19607678,0.035053,0.24088839,-0.1494903,0.08760202,-0.081556246
0.45192558,0.47124383,0.53872705,0.24232803,0.5246563,0.2334112,0.40636998,0.20180012
0.3220254,0.3708085,0.37986377,0.15983832,0.4756359,0.17707138,0.3485798,0.1488362
0.68578243,0.7106816,0.9305662,0.4041475,0.7102358,0.37619463,0.6066463,0.36432752
0.10263744,0.06027813,0.19845249,0.054086298,0.33222336,-0.026989542,0.16191831,-0.01673684
0.17650974,0.24328351,0.2950422,0.113409705,0.49365503,0.17249668,0.32599652,0.082887635
0.2515496,0.24199563,0.15013501,0.09033628,0.42840487,0.07831386,0.2583958,0.04887395
0.1956501,0.26466244,0.20615542,0.11934437,0.5749554,0.1559669,0.32942843,0.09500305
0.20964766,0.1908545,0.20643415,0.08727862,0.3620085,0.036747288,0.21342292,0.023722596
0.20611508,0.47699672,0.64244485,0.18289977,0.93972623,0.46191376,0.70815516,0.30764627
0.16311422,0.24580199,0.32180047,0.13293967,0.60344243,0.20736417,0.3898129,0.13023044
0.27076483,0.36977974,0.35862678,0.16091183,0.55966663,0.18445848,0.37611333,0.1442605
0.108273335,0.09569621,0.16470814,0.051704165,0.31064144,-0.12004607,0.10463494,-0.04081372
0.1340311,0.06721909,0.13676399,0.05108323,0.27945483,-0.07520274,0.12289522,-0.037450068
0.2719183,0.3902643,0.48453268,0.1351502,0.5281494,0.18890685,0.41464975,0.13353924
0.10096617,-0.19458207,0.3127827,-0.008698907,0.17416853,-0.39570475,-0.019741416,-0.17501065
0.23243578,0.3725679,0.601135,0.15646207,0.65958923,0.4227406,0.57171524,0.20456204
0.44962436,0.5630079,0.60914135,0.2933935,0.71780175,0.3818304,0.55743504,0.2574124
0.4059326,0.4055602,0.39362678,0.19225277,0.4754606,0.18366176,0.34184456,0.1492004
0.96205723,1.0451789,1.3726982,0.6236767,1.100154,0.6385751,0.93443835,0.5796638
0.10534853,0.028261155,0.16956592,0.06423815,0.30542308,-0.112434946,0.11880915,-0.021399047
0.3172192,0.26327,0.09577828,0.11126206,0.44818306,0.10399422,0.27301687,0.058879476
0.729015,0.7374854,0.9132272,0.4044696,0.76565623,0.43365127,0.6272042,0.3540375
0.10919786,0.020208914,0.15753922,0.045747124,0.2614386,-0.13122384,0.091039255,-0.04703939
0.06639841,-0.005934112,0.13785431,0.042712383,0.24713539,-0.20522343,0.04059664,-0.069175035
0.3519497,0.24285886,0.14268225,0.17214966,0.49549007,0.0330675,0.3051657,0.07978141
0.18118837,0.2658059,0.32450035,0.089856386,0.46769488,0.11567617,0.3090888,0.08520068
0.29464132,0.24968514,0.3145806,0.12709764,0.4074254,0.090935536,0.26742586,0.04574752
