data,cplx,time,stor,virt,acap,vexp,lexp,tool,loc,MI_loc_aexp,MI_loc_cplx,MI_loc_turn,MI_loc_rely,actual
0.21542959,0.39972878,0.4740426,0.516524,0.33563973643602635,0.8284069,0.48389994838999484,0.38273713,0.3639378563937857,0.9732377,0.60785276,0.62972665,0.21462756287765378,0.28026503,0.43893427
0.22565389,0.2220316,0.30140927,0.3765425,0.203797069620293,0.51118016,0.3838588083858809,0.30041817,0.18640343864034387,0.7841624,0.3632478,0.7124313,0.28344024700641485,0.19202009,0.49410024
0.25040698,0.12849572,0.16314709,0.33916715,0.13061961693803828,0.65333235,0.2650000765000077,0.1780041,0.09269714926971492,0.8082575,0.49170148,0.87176603,0.33315261998915724,0.13432322,0.29138678
0.33565998,0.058810204,0.095338166,0.1708525,0.07755323224467676,0.61475503,0.17228545722854574,0.1117108,0.03568867356886736,0.81063974,0.42925483,0.9300934,0.4220857553251453,0.06982587,0.27357113
0.4071489,0.14051566,0.11617167,0.24364415,0.12695699730430027,0.6817984,0.2089488408948841,0.12557092,0.1181185068118507,0.8405413,0.53163815,0.8617976,0.45028295701697746,0.1317411,0.13834277
0.39168167,0.2073285,0.3053292,0.38313767,0.12044781795521821,0.7939939,0.2643009064300907,0.18657312,0.2390552739055274,0.9268951,0.6449394,0.8002661,0.3931385235883114,0.2677176,0.21908289
0.14448708,0.22765064,0.2828746,0.43592438,0.27190742280925767,0.5668258,0.3786351378635138,0.2812495,0.1489041248904125,0.7725769,0.45910162,0.82496,0.2471296048277763,0.1152271,0.32371733
0.21471113,0.2922908,0.27648515,0.45085114,0.2755682724431727,0.57715195,0.4193281419328142,0.31182072,0.22129171212917123,0.65136445,0.37446755,0.73572564,0.29359261761555705,0.19321357,0.2779612
0.1827271,0.21359262,0.2860783,0.39910945,0.24008001599199838,0.5137556,0.3746038774603878,0.2942607,0.14778803477880348,0.7664808,0.3831324,0.77555597,0.27421145645268735,0.16513555,0.44605902
0.4876821,0.052874625,0.009204641,0.17358929,0.026637477336252265,0.7670514,0.10436302043630205,0.03573376,0.03671977367197737,0.91172624,0.5501286,0.9514185,0.553022633181358,0.16832349,0.14781336
0.06488646,0.27576953,0.39992702,0.39485475,0.3740048625995137,0.32697675,0.4516012251601225,0.38560992,0.1416305741630574,0.68480057,0.31687635,0.77269953,0.23453928407235705,0.21457362,0.5573284
0.28000155,0.51137894,0.44574314,0.6976326,0.44655533534446645,0.47594327,0.59440129944013,0.4812748,0.4433384643338465,0.5216123,0.3172654,0.5867327,0.2947972576878355,0.3940774,0.47323734
0.48396856,0.078353524,0.15547216,0.21745695,0.0,0.7220403,0.1503567550356755,0.084421486,0.07337919733791974,0.86406845,0.4697687,0.98760635,0.549518732971124,0.24465007,0.28848177
0.37540495,0.21644711,0.25802308,0.3836227,0.17350473264952673,0.6508768,0.29692217969221796,0.20819083,0.24373906437390644,0.7984798,0.545032,0.8077173,0.40477537428652244,0.25924367,0.15741557
0.20242368,0.21520263,0.3228475,0.38461244,0.18243402175659781,0.59607345,0.37364633736463376,0.28217202,0.17497526749752676,0.6807732,0.44771713,0.7128021,0.20316743219004593,0.15333506,0.37663072
0.31600374,0.27001762,0.25103077,0.4713731,0.3127464887253511,0.63547224,0.4014923401492341,0.3046339,0.24558656455865646,0.734372,0.40140387,0.6985704,0.3253906195234372,0.19211751,0.34506205
0.0840843,0.37650222,0.4243446,0.46036866,0.4164984983501501,0.33122483,0.4863515686351569,0.43411833,0.21483492148349215,0.70394087,0.40741697,0.78461736,0.19893114193586853,0.26140887,0.38515946
0.13597243,0.24867558,0.29569742,0.44444585,0.3109829089017091,0.52675647,0.39403090940309093,0.3059808,0.15450327545032755,0.7712166,0.42127383,0.81368834,0.2561122653667359,0.10405536,0.34337112
0.18895897,0.20133445,0.28187767,0.40089616,0.2243478775652122,0.5978562,0.3452803845280385,0.27429062,0.15603558560355857,0.8065531,0.3940811,0.80105835,0.24090601445436088,0.09109306,0.4109431
0.18904676,0.23089129,0.30168873,0.43059382,0.2544895745510425,0.6614108,0.34221825422182545,0.2683061,0.17255841725584173,0.8311673,0.50349796,0.8401416,0.2497472949848377,0.104154155,0.27514225
0.18627055,0.11520836,0.22908804,0.32343763,0.16362631363736863,0.62852836,0.2884252288425229,0.20259453,0.08234066823406683,0.819193,0.46097243,0.84727216,0.26677556600653396,0.0668246,0.4169867
0.045212477,0.5363909,0.6317194,0.5093865,0.5232712476728751,0.33049414,0.6628028662802867,0.608986,0.3460660646066065,0.48834318,0.36697832,0.54074395,0.1683464701007882,0.5494755,0.66952074
0.1894817,0.38808507,0.42192513,0.5434969,0.36783322321667766,0.7095016,0.4710381171038117,0.38553682,0.33249533324953334,0.8516655,0.48506767,0.7047456,0.20141233208473994,0.21572247,0.3606077
0.16752893,0.35225654,0.35072842,0.49580285,0.3210111678988832,0.44837928,0.48107321810732184,0.3922267,0.294530029453003,0.6556596,0.33489782,0.6258813,0.19588711175322673,0.25614533,0.4454561
0.028508052,0.47961378,0.5781144,0.52628267,0.5336884966311504,0.3962484,0.6385176638517664,0.5449143,0.2962779996278,0.61187375,0.48509538,0.60771537,0.18262615095756907,0.44832224,0.62676823
0.14043078,0.202236,0.31271333,0.40436873,0.19351398064860192,0.5692463,0.40046124004612405,0.25735086,0.15401379540137955,0.76359916,0.42577294,0.6712387,0.23643936418636186,0.18221173,0.46707952
0.18380937,0.15488353,0.24847269,0.32638195,0.18150565184943482,0.4531232,0.3199626819962682,0.26326114,0.09734482573448258,0.7798289,0.3191275,0.82019615,0.25765375545922536,0.095750466,0.3754918
0.3180431,0.44420075,0.34234452,0.5001588,0.28708175129182484,0.5408409,0.5141644514164452,0.45360622,0.41293734129373416,0.54076993,0.2270386,0.46596962,0.31797303907838237,0.51269376,0.42929965
0.26313436,0.061319023,0.09444897,0.25385746,0.07839445216055478,0.68354946,0.19350916935091694,0.11531997,0.0066604322660432265,0.88205636,0.52456254,0.95136327,0.37709282262556937,0.08933744,0.28519353
0.18378611,0.38360393,0.42590904,0.58312035,0.405956819404318,0.6836052,0.48276054827605486,0.3803914,0.31154233115423313,0.8188851,0.5254524,0.74206793,0.2732974463978468,0.24803248,0.40023726
0.17639707,0.24754328,0.32497245,0.46045604,0.2796594720340528,0.58678603,0.38307041830704186,0.29816103,0.17948673794867379,0.78154314,0.46665877,0.79453427,0.267918366075102,0.15474074,0.39096856
0.18354487,0.11580205,0.23905474,0.3295386,0.17441919255808072,0.6147353,0.2777430677743068,0.21376899,0.07422367742236775,0.81957287,0.4370162,0.888697,0.2640473358428401,0.02283692,0.3894642
0.33376336,0.31811655,0.3081532,0.471011,0.1708992429100757,0.6441308,0.43316932331693236,0.32905072,0.30175257017525703,0.53970194,0.38220644,0.6140855,0.30391187823471266,0.3541258,0.43140772
0.12789448,0.23967266,0.31460643,0.4135182,0.2778897722110228,0.53110445,0.3920590092059009,0.3042467,0.14396505439650545,0.75285155,0.4233388,0.8198802,0.23641194418471664,0.14121385,0.3979932
0.41905123,0.06048599,0.07499744,0.17029633,0.05632493836750616,0.71877575,0.12376485237648524,0.05724574,0.03385159738515974,0.8637021,0.50146264,0.97062653,0.49732544983952703,0.115846515,0.16433592
0.2838496,0.33658177,0.39375973,0.5204928,0.32429000757099924,0.7611894,0.4310783031078303,0.3356231,0.34399706439970645,0.7401954,0.53791595,0.65052605,0.25754851545291096,0.21781719,0.3704578
0.18619066,0.560513,0.53790486,0.69951695,0.5086329491367051,0.64262,0.6068046606804661,0.48433322,0.46915192691519275,0.44582683,0.59060144,0.5816008,0.10210034612602077,0.40572816,0.3042514
0.30041483,0.39916867,0.453605,0.60692894,0.42610289738971024,0.6158952,0.5031917503191751,0.40565872,0.42152184215218425,0.63344246,0.48036993,0.62096775,0.31763364905801894,0.42295283,0.51281315
0.17192058,0.2181012,0.27116978,0.37858117,0.2113315988668401,0.46106222,0.38661778866177887,0.28884757,0.14669869466986948,0.7421484,0.39232194,0.74770284,0.26413209584792574,0.18206352,0.4167525
0.12270298,0.3200205,0.377352,0.50898373,0.3398683960131604,0.54891104,0.44933886493388653,0.3550941,0.23981749398174942,0.8152953,0.44151512,0.72323155,0.23638485418309127,0.2159343,0.39276493
0.17696464,0.23401254,0.28203484,0.40630743,0.25717381428261854,0.6241691,0.3576769857676986,0.28097168,0.16513805651380567,0.8157825,0.4304821,0.83820945,0.25554111533246693,0.088795185,0.34447834
0.15895945,0.5211292,0.4745795,0.56566405,0.4583876241612376,0.36303702,0.6291111129111113,0.5319531,0.41491146149114616,0.4890491,0.24128897,0.5081717,0.15222064913323893,0.40882355,0.5596872
0.24894044,0.5701527,0.5440067,0.64116037,0.4123294587670541,0.36225975,0.6468815246881525,0.5649043,0.5349578234957824,0.38725194,0.19933113,0.39538795,0.1344651980679119,0.53738475,0.64128613
0.8774819,0.32258272,0.25177333,0.35119385,0.23489372651062734,0.8808883,0.2306366330636633,0.21075425,0.5290427529042753,0.552177,0.45435536,0.6774583,0.7229463933767836,0.44052434,0.0857898
0.3045956,0.5328836,0.5271844,0.68395853,0.4115238988476101,0.5459142,0.6196164619616462,0.5275599,0.5176655517665552,0.5400194,0.33031428,0.37908244,0.23802565428153927,0.4790132,0.6785145
0.107193425,0.24941945,0.3171359,0.4156115,0.2784601721539828,0.46150756,0.3869502886950289,0.31451777,0.14647559464755947,0.7821188,0.4458601,0.84320617,0.2528064151683849,0.15143621,0.32976568
0.18288077,0.41210628,0.4956311,0.54546154,0.33577456642254333,0.76679134,0.48525886852588684,0.39962116,0.39222127922212796,0.9398212,0.5640139,0.6194396,0.20262241215734475,0.30362204,0.4257797
0.355487,0.17410856,0.30526352,0.41930532,0.15467587453241255,0.69082475,0.305914330591433,0.21652569,0.24566709456670946,0.79721063,0.6111239,0.73211426,0.3845797430747846,0.26001382,0.3471201
0.20273998,0.37320638,0.44244534,0.56411713,0.31417658858234115,0.69734776,0.49272592927259296,0.3731946,0.3678314767831477,0.86943954,0.55670965,0.601696,0.27016661620999693,0.3360845,0.52118015
0.29383498,0.15890226,0.18156123,0.28169334,0.15565413443458653,0.6591852,0.2699732469973247,0.16747425,0.13411097341109735,0.8908273,0.60308284,0.83161426,0.3856912231414734,0.14549705,0.24869563
0.41789097,0.23055673,0.32949334,0.43265665,0.1501911249808875,0.90903145,0.299991329999133,0.20228252,0.27448826744882676,0.7665644,0.64442366,0.75605476,0.3418196605091796,0.22846368,0.24808201
0.37432522,0.07720211,0.10254377,0.25096935,0.03910098608990139,0.7335431,0.17454794745479474,0.089075275,0.040426794042679404,0.86115634,0.53417647,0.9100765,0.42655720559343235,0.17913884,0.1874194
0.34818512,0.20915523,0.22865006,0.37690553,0.14412802558719745,0.7364603,0.2673536767353677,0.17451131,0.18482212848221288,0.82928234,0.5398213,0.84554297,0.37140887228453234,0.19663416,0.08312398
0.40305758,0.09145385,0.12529579,0.2449329,0.06154307084569291,0.6751848,0.17809861780986178,0.09244463,0.08496294249629426,0.9583584,0.5949553,0.90857375,0.4975552298533138,0.1764454,0.18120137
0.1003873,0.1876905,0.28349477,0.35855964,0.2508125749187425,0.5717384,0.3389669338966934,0.25721067,0.09571740957174095,0.7913528,0.4658059,0.8356612,0.1950616917037015,0.075712785,0.29620934
0.4258837,0.17058247,0.16780022,0.27725095,0.1507784449221555,0.6572834,0.23741526374152638,0.15860857,0.1688999968899997,0.8801019,0.5261154,0.83798254,0.45264735715884147,0.18014778,0.22218615
0.23031247,0.42403638,0.41118288,0.5769818,0.34743484525651547,0.551885,0.5162592516259252,0.41623816,0.41242774124277415,0.6248769,0.38523674,0.5513009,0.18405339104320345,0.3190115,0.35835713
0.18736823,0.24508929,0.29400277,0.45042,0.29050949094905093,0.68969953,0.38039151803915183,0.27271214,0.17249111724911173,0.7257386,0.46214306,0.79304206,0.23118896387133783,0.09812215,0.27269033
0.17144221,0.3418967,0.40738088,0.51894903,0.3541756645824335,0.611609,0.4542990154299016,0.37898782,0.28207474820747486,0.8369426,0.41261414,0.7040982,0.19786238187174293,0.20424059,0.44468614
0.41839415,0.06528145,0.09084371,0.1902757,0.047204535279546475,0.7094162,0.1481202648120265,0.07539752,0.04569492156949216,0.89217585,0.54775643,0.93884027,0.47778334866700095,0.13954341,0.16942555
0.25691986,0.3133703,0.36938423,0.46698308,0.3377313862268614,0.62459195,0.41630007163000715,0.31374884,0.33302063330206333,0.82344484,0.93151677,0.7170482,0.3845300030718002,0.35609025,0.27763528
0.50306684,0.18966669,0.21523029,0.31069392,0.11897748810225119,0.83143646,0.20585843058584305,0.12979665,0.21666609166660916,0.8175607,0.61902535,0.78815717,0.47834972870098375,0.22940311,0.093180016
0.24415702,0.24669427,0.2609569,0.42446506,0.22767304723269527,0.7956061,0.34439269443926945,0.22380023,0.1895996189599619,0.72817737,0.4722215,0.7950187,0.2479730948783857,0.11756754,0.15304087
1.0,0.12626532,0.10290168,0.105959505,0.23652752634724736,0.9898082,0.02265555626555563,0.045388166,0.4417418941741894,0.8590987,0.8163434,0.7961103,1.0,0.5312386,0.1417313
0.20144267,0.13199335,0.21333256,0.3435391,0.16538918346108164,0.7186982,0.27537467753746775,0.18601172,0.0697732969773297,0.80111885,0.49645716,0.9256674,0.279788416787305,0.052624043,0.30975473
0.23453069,0.42159855,0.44140053,0.6318975,0.4128729287127071,0.7150587,0.5035566503556651,0.37871054,0.39973408997340903,0.61113256,0.50679696,0.58452344,0.20252471215148274,0.33658624,0.29021478
0.10533166,0.36159468,0.39460254,0.48908582,0.3413560058643994,0.4702897,0.48161156816115686,0.38684762,0.2187625718762572,0.5977511,0.36462617,0.7288527,0.17782931066975863,0.23891449,0.41182503
0.124608025,0.6406774,0.5948692,0.56422853,0.5527346747265325,0.3733227,0.699045009904501,0.6338716,0.4654143665414367,0.42831892,0.2694866,0.49341407,0.16981948018916881,0.61212885,0.5913887
0.18028447,0.0647257,0.1604881,0.28441927,0.14402133559786642,0.5849036,0.24670233467023348,0.17918812,0.017608197760819778,0.7936505,0.4297909,0.91323555,0.29140709748442584,0.031096268,0.4328959
0.19112864,0.22321922,0.25682238,0.39396203,0.23592143640785634,0.509018,0.38697860869786094,0.29553267,0.15690003569000358,0.70385945,0.37537137,0.726705,0.2967127778027667,0.19403939,0.4151461
0.1470506,0.16895682,0.25328168,0.37350032,0.1802661119733888,0.5375738,0.3565592356559236,0.248885,0.100818290081829,0.7607815,0.40032622,0.72807,0.2496471549788293,0.15336998,0.4373391
0.33636746,0.1589601,0.18264753,0.2929543,0.13306283669371632,0.68767947,0.24596605459660548,0.16358747,0.13448951344895135,0.8254135,0.50317836,0.862975,0.3715847222950833,0.11469425,0.16696893
0.07445127,0.46842468,0.54098874,0.5045742,0.4505744749425524,0.35680488,0.6153094215309423,0.52901834,0.33242208324220834,0.6113834,0.32030624,0.5168064,0.168061950083717,0.43569323,0.63574463
0.061817236,0.42813337,0.5578766,0.47734234,0.4425889357411064,0.3745453,0.5485823548582355,0.48204914,0.24264251426425143,0.63188934,0.45738426,0.6571332,0.11064646663878801,0.32767949,0.4456394
0.6981477,0.089015126,0.10739982,0.13244122,0.14148333585166642,0.7567231,0.08724516872451687,0.06953323,0.2392446339244634,0.875927,0.5930907,0.85638285,0.7526200451572027,0.29706827,0.21305913
0.21176445,0.34112978,0.43331093,0.48679265,0.2892036710796329,0.73427427,0.40429510042951006,0.33676818,0.29731642973164296,0.78316313,0.5135331,0.684656,0.18604214116252848,0.18977676,0.4280955
0.5618258,0.057684183,0.076871544,0.11198991,0.09586689041331095,0.8109741,0.07772663277266327,0.03060991,0.08635733363573336,0.79763687,0.46925846,0.95889175,0.6343748980624939,0.18210605,0.24200934
0.1746115,0.20672807,0.30356503,0.36176512,0.203809879619012,0.6179771,0.3470260847026085,0.2448634,0.15486930548693054,0.8879256,0.5597974,0.78767294,0.29133017747981066,0.15860292,0.35858557
0.17962663,0.32504195,0.41385674,0.45857495,0.31788888821111116,0.68709123,0.4346242634624264,0.34101012,0.25548940554894056,0.894655,0.567883,0.7649778,0.2477960248677615,0.22795296,0.40884688
0.28046238,0.16409475,0.21869457,0.32490033,0.13764131623586837,0.7155722,0.25223549522354954,0.1701078,0.12081293208129322,0.8599236,0.5219977,0.8642161,0.32492126949527617,0.11220744,0.20111558
0.15445216,0.402331,0.39316392,0.5244969,0.3445965255403474,0.4636854,0.5143884914388491,0.42234057,0.29289692928969296,0.54132104,0.36914897,0.5779262,0.21459178287550695,0.38046372,0.48721868
0.2252073,0.43153638,0.4042462,0.6087193,0.4715267528473247,0.6766755,0.5200719120071913,0.42010945,0.3688367068836707,0.7177398,0.51132584,0.7193835,0.27240695634441736,0.26369518,0.31246874
0.19529435,0.36224782,0.33341464,0.42802736,0.3231822476817752,0.4511333,0.4692598469259847,0.39002907,0.2599872259987226,0.5790296,0.31689382,0.66970134,0.23739585424375126,0.30506757,0.39373785
0.85094416,0.15074387,0.13309044,0.2040914,0.32648714735128526,0.82117605,0.11610756161075617,0.13278103,0.47527708752770875,0.67156315,0.8047037,0.6676556,0.934228416053705,0.4893424,0.25620598
0.24221379,0.1623686,0.1991564,0.32935196,0.16593703340629665,0.6383482,0.2807328280732828,0.19832422,0.10801423680142369,0.7764448,0.43202195,0.8779202,0.30287675817260545,0.08322096,0.23006658
0.70606863,0.36697626,0.34211147,0.47957653,0.301244529875547,0.77877283,0.30340385034038503,0.23899749,0.596640159664016,0.8940021,0.90364635,0.571633,0.66746650004799,0.55582434,0.041850924
0.23323709,0.26200843,0.3219447,0.4897702,0.2570414242958576,0.8137488,0.398182839818284,0.2573148,0.2075679207567921,0.68944407,0.54373,0.78071696,0.2461246947674817,0.21116975,0.34386262
0.38667983,0.23811573,0.18286994,0.3489721,0.17939773206022677,0.66461617,0.2877366287736629,0.20398976,0.2171982417198242,0.77945566,0.46534094,0.8218125,0.36634158198049493,0.15988433,0.06511369
0.18114206,0.12524286,0.21504638,0.35357317,0.16792821320717868,0.74672836,0.2773014877301488,0.17788287,0.06629458662945867,0.83578837,0.52372736,0.8888132,0.263531215811873,0.04884958,0.32253852
0.29419002,0.31371135,0.30585754,0.50751007,0.3527644647235535,0.6135744,0.46354271635427163,0.35142764,0.3116010311601031,0.6739534,0.44714713,0.6732114,0.31532053891923234,0.23554394,0.42122173
0.14161378,0.1959317,0.26768434,0.35157263,0.2318399768160023,0.5571113,0.34848970484897046,0.26800704,0.1198413219841322,0.71673465,0.41262257,0.7787641,0.1887637613258257,0.11594853,0.35527787
0.0895941,0.3442601,0.4285915,0.48158202,0.36708142329185767,0.49351484,0.45087604508760454,0.38264838,0.2060143806014381,0.66860276,0.51649797,0.7103257,0.14544600872676053,0.262388,0.3819028
0.27308404,0.08274704,0.123457015,0.2977036,0.06749796325020367,0.7062159,0.2162965616296562,0.117608786,0.03615287361528736,0.887326,0.51315117,0.8828514,0.37964665277879917,0.16031258,0.29235604
0.2465244,0.39253217,0.3418107,0.52820337,0.2872915712708428,0.49225038,0.47407794740779474,0.38898075,0.35124898512489855,0.5459482,0.30154574,0.6246917,0.2562655153759309,0.39585093,0.3282332
0.48687178,0.41825688,0.41025263,0.578088,0.3139444286055571,0.6997788,0.43259058325905836,0.32973814,0.4888636088863609,0.59666884,0.46786016,0.6405481,0.36830892209853533,0.39707562,0.18280847
0.4167375,0.31308407,0.32210356,0.4407743,0.24864562513543748,0.76613986,0.34716043471604346,0.2347799,0.35316933531693356,0.86155564,0.61912704,0.7037485,0.3625864217551853,0.25391036,0.10715845
0.19219369,0.18428192,0.2503697,0.38969228,0.15434104456589554,0.4745234,0.3374954337495434,0.27481988,0.12561790256179028,0.7256465,0.32407844,0.74696267,0.27882196672931797,0.18995647,0.42394388
0.2381739,0.25727117,0.37467188,0.433728,0.21854807814519217,0.67774594,0.38461083846108385,0.28249896,0.2407926840792684,0.74814177,0.52094686,0.611207,0.2243758534625512,0.21448553,0.39891654
0.22398564,0.2988829,0.400186,0.4920915,0.2578424542157545,0.74891126,0.38860980886098095,0.30340737,0.26506142650614267,0.7877752,0.49592322,0.70364493,0.18670094120205646,0.18087967,0.32900247
0.21880776,0.5128116,0.45721006,0.46914083,0.34512468548753145,0.44443098,0.6330966633096664,0.5349929,0.4644055464405547,0.48486948,0.228032,0.3701468,0.18378092102685525,0.5704559,0.72378075
0.041406095,0.4239812,0.5302629,0.5412569,0.46885432311456765,0.28018102,0.5699771069977108,0.49369547,0.2775415277541528,0.7089873,0.34613854,0.64231926,0.1921099115265947,0.34038758,0.5685426
0.19127843,0.36566466,0.53228164,0.5431612,0.29906270009373,0.6809079,0.4424910142491014,0.35911083,0.3474184947418495,0.72292936,0.42496806,0.56824464,0.08807284528437072,0.20533416,0.44122404
0.21728891,0.1252892,0.200017,0.28308463,0.12853991714600826,0.5858361,0.26271956627195664,0.17010829,0.06846872684687269,0.85741365,0.47302815,0.8699962,0.3305520598331236,0.08038801,0.21687809
0.4826088,0.2729317,0.29684192,0.4269397,0.1812152218784778,0.5902282,0.3326203532620354,0.25440314,0.3778761677876168,0.7548854,0.45528376,0.65121996,0.3807443628446618,0.38048995,0.4010589
0.16739698,0.41154003,0.4136126,0.5709626,0.395429930457007,0.58881617,0.5166190216619022,0.40566444,0.29423748942374894,0.53406566,0.46704382,0.6519115,0.18086828085209686,0.3258249,0.38787246
0.41372448,0.21533304,0.16492543,0.39572558,0.2494009350599065,0.6416811,0.299049129904913,0.22637454,0.2370058837005884,0.7610346,0.5059464,0.6962379,0.4445724766743486,0.19726846,0.115453094
0.15074265,0.15013924,0.23119521,0.3466124,0.1626033137396686,0.47743356,0.33709765370976535,0.24528198,0.07303101730310173,0.770805,0.38697377,0.7869183,0.2672491860349511,0.11969887,0.38201594
0.2535467,0.34508163,0.52777135,0.5195097,0.2663073733692627,0.6604989,0.4584589458458946,0.35293013,0.31284320128432014,0.61010146,0.49047863,0.50943315,0.12007806720468403,0.25910175,0.54075396
0.40782058,0.194213,0.20029142,0.35001904,0.201044729895527,0.75840217,0.25288722528872254,0.1463222,0.24177783417778345,0.82885385,0.63564706,0.74312973,0.4516387870983272,0.25542328,0.038108945
0.055137247,0.6388847,0.676796,0.6994475,0.598877190112281,0.2695981,0.706121170612117,0.63991475,0.4869598486959849,0.5742746,0.32489726,0.45124274,0.15025094901505695,0.5507607,0.59763193
0.14628945,0.105849594,0.22141743,0.36665308,0.1616359638364036,0.5422666,0.31449887144988714,0.20245783,0.05528835052883506,0.806213,0.4264006,0.80319905,0.27157841629470497,0.073345214,0.45092297
0.20724279,0.21764469,0.34050238,0.4408805,0.19508033049196696,0.66661406,0.38112855811285584,0.26098755,0.17263053726305375,0.7078826,0.4724869,0.6791339,0.1970434418226065,0.1784677,0.45887947
0.7361553,0.0664683,0.03814879,0.105014116,0.1212329278767072,0.92367375,0.05590186559018656,0.0073184706,0.18631176863117688,0.92080766,0.75298584,0.88835305,0.7362381441742887,0.26577082,0.063608706
0.16370387,0.11608791,0.21178997,0.35556534,0.17896223210377676,0.6041603,0.300108460010846,0.19427328,0.05308771530877154,0.7982114,0.4826522,0.85321873,0.26932616615956995,0.0648116,0.36534265
0.24606971,0.21604317,0.24696794,0.40261146,0.20735542926445705,0.8190019,0.3097201309720131,0.19147727,0.15687356568735658,0.7892416,0.50873685,0.82968676,0.3075506184530371,0.11011997,0.18197784
0.22828442,0.25861567,0.3657517,0.46273315,0.25994495400550455,0.6988738,0.38447559844755985,0.28960773,0.22659885265988527,0.7323408,0.4882657,0.7186098,0.23188950391337024,0.14715444,0.44603696
0.16231878,0.24171847,0.2709828,0.40593237,0.2205915679408432,0.3971219,0.41084717108471713,0.32802826,0.18221567822156784,0.692034,0.30902532,0.65997386,0.2538151852289111,0.23337173,0.5422057
0.09848243,0.2809152,0.42138636,0.4458249,0.30529686947031304,0.46310383,0.4721221772122177,0.36718708,0.16436789643678965,0.652537,0.452425,0.6902355,0.19560705173642312,0.30372414,0.55866957
0.16364098,0.18262199,0.26266596,0.38056132,0.17474755252524474,0.50250447,0.37114090711409076,0.2527051,0.1288990828899083,0.78193784,0.370728,0.7063075,0.24395672463740348,0.15348712,0.4277814
0.14809676,0.45251322,0.44312942,0.52340114,0.38587131141286884,0.46313015,0.5257277525727753,0.4426947,0.3385439538543954,0.84659386,0.48163673,0.7238111,0.22972098378325903,0.317584,0.36516744
0.33155018,0.3476572,0.41690707,0.5110661,0.2212510678748932,0.70223397,0.4062011406201141,0.33174413,0.3610610361061036,0.7209345,0.4746152,0.62105364,0.28754161725249705,0.3304916,0.3558559
0.12369616,0.20834944,0.25595894,0.37879598,0.27202757279724266,0.4588744,0.35138315513831553,0.28106323,0.10101367010136703,0.71814954,0.42422056,0.84929657,0.22870619372237164,0.10241495,0.2721635
0.32592282,0.15682387,0.15310684,0.28680274,0.12317368768263122,0.6228623,0.24325112432511245,0.16172427,0.11431549143154915,0.80752826,0.45788914,0.8951476,0.377290782637447,0.09487516,0.1640635
0.24097884,0.2859521,0.29933563,0.42600438,0.20594729940527004,0.5287556,0.3786647978664798,0.3119132,0.2491446049144605,0.6935025,0.36199743,0.6738944,0.3039545182372711,0.27744088,0.29135248
0.22341351,0.20109144,0.25786883,0.40140364,0.2118869988113001,0.5033459,0.3802048380204838,0.2900108,0.1594174359417436,0.74793124,0.369357,0.7384088,0.3081343984880639,0.17141229,0.48485363
0.13398229,0.27739054,0.35993534,0.46055108,0.3201945679805432,0.49198338,0.4268076826807683,0.3436314,0.20705860070586007,0.7975349,0.40058535,0.77411604,0.23104776386286582,0.1824797,0.43630078
0.20933829,0.25614542,0.3096734,0.47694322,0.2747037125296287,0.7201874,0.3853302385330239,0.27091905,0.19711224971122498,0.74543566,0.49198043,0.7397498,0.2547902352874141,0.14270566,0.31052324
0.2153795,0.41609198,0.4248811,0.58929455,0.45859952414004757,0.54924655,0.494975969497597,0.42690855,0.3574299857429986,0.676465,0.5373806,0.72099054,0.275041266502476,0.33616367,0.3764951
0.23866838,0.42130095,0.44908595,0.6406631,0.5152955184704482,0.6163346,0.5178076517807653,0.4184391,0.37722176772217675,0.68414336,0.50531083,0.6718943,0.2582330154939809,0.2255778,0.37456268
0.050756752,0.33843762,0.40187413,0.44530842,0.37681999231800073,0.40907443,0.4779500277950028,0.41080666,0.21188151118815113,0.6971623,0.29276738,0.6987669,0.20703764242225856,0.29773864,0.50089693
0.29307646,0.17728612,0.22910437,0.38000315,0.1406952759304724,0.6565351,0.27796026779602684,0.20254914,0.1494207849420785,0.8532316,0.4621687,0.85010564,0.34166624049997446,0.18331668,0.29480863
0.28034773,0.11290398,0.14549729,0.2720697,0.1105165489483451,0.7314746,0.20369144036914405,0.111899614,0.043818597381859746,0.8249744,0.56636393,0.9513203,0.3605885716353143,0.10694626,0.1694508
0.17107481,0.6938616,0.7136357,0.7282225,0.5781749421825058,0.38554585,0.7336570733657074,0.6607667,0.5534189553418956,0.40552068,0.32505488,0.4043247,0.07824230469453829,0.50811297,0.65683573
0.26900667,0.38769126,0.46478307,0.65979016,0.4621603037839696,0.8099149,0.499163249916325,0.36565986,0.38169837816983787,0.6574028,0.63982123,0.63088757,0.2638746658324799,0.29232833,0.38526976
0.27925384,0.3868366,0.45056754,0.59150517,0.3715629228437077,0.60531557,0.5249619524961953,0.41880983,0.3872599687259969,0.5280455,0.4496187,0.5264596,0.2535152552109153,0.37033322,0.58419096
0.4522,0.23723698,0.2608617,0.42254588,0.1808358719164128,0.6886771,0.3129123512912352,0.23830533,0.2726935172693517,0.73237574,0.44531745,0.688969,0.3787158927229536,0.21791285,0.23496959
0.3333502,0.14360404,0.12962002,0.3006637,0.1614640938535906,0.6014705,0.2567617556761756,0.17528117,0.11498345149834516,0.77818537,0.48443794,0.82809615,0.38832789329967365,0.11189142,0.19526719
