size_D,duration_D,telonuse,t04,t07,t08,t13,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t10,MI_size_D_app,MI_size_D_t15,MI_size_D_telonuse,MI_size_D_har,MI_size_D_ifc,MI_size_D_dba,MI_duration_D_t07,effort_D
0.02988527,0.035017923,0.7140152,0.7636091263609127,0.16266159626615964,0.10943812,0.025463403527804213,0.06528349,0.072572134,0.05652064265206427,0.052062087,0.025571592,0.078622445,0.19144292,0.022449307,0.02447326646839599,0.0698913430108657,0.027366094,0.039800346,0.03234696,0.04716337782980267,0.015562476
0.05447273,0.03958214,0.7374556,0.7468455746845576,0.10688079468807948,0.08622447,0.04239517754371065,0.043867692,0.07548445,0.054516861451686154,0.03831879,0.05239985,0.0870662,0.137893,0.015533818,0.018183672091020325,0.07547590845240916,0.05663497,0.050637268,0.049484033,0.03792584227555054,0.041855086
0.10000717,0.2731171,0.7299234,0.5676598567659857,0.046704474670447464,0.28030044,0.35575022134501333,0.062218174,0.03748354,0.07272031127203113,0.07084328,0.41431606,0.038153693,0.12356153,0.09977576,0.07239552434373146,0.100906169909383,0.22760952,0.074010774,0.10683648,0.20321674219300456,0.18719064
0.11040489,0.016994245,0.7776122,0.7798021779802179,0.15483058548305856,0.052396208,0.06458256387495383,0.05477418,0.14469454,0.09742238974223898,0.11273596,0.1242167,0.15045862,0.19410399,0.055182636,0.0639350898361054,0.16287541371245862,0.07808747,0.06984578,0.12609832,0.054455060267303616,0.0930747
0.029774226,0.06478631,0.7582201,0.7272354727235473,0.13135428313542832,0.13115467,0.06370914382254862,0.06493735,0.062221654,0.06565343656534366,0.039782852,0.06429688,0.06413262,0.17262101,0.036667652,0.02021826121309567,0.07196403280359673,0.06281658,0.026301786,0.01693425,0.07012168420730105,0.02855428
0.025641628,0.034851983,0.71738535,0.7505867750586775,0.13143755314375533,0.10035892,0.06345779380746763,0.010191301,0.060300186,0.032799483279948326,0.054428674,0.03615538,0.08422549,0.098520055,0.04501818,0.009573877574432654,0.026097235390276457,0.003941059,0.014545526,0.039072577,0.007123023727381423,0.027974043
0.06634923,0.08637183,0.6936764,0.7164272216427222,0.15051640505164052,0.146644,0.04758444685506681,0.09775652,0.091611914,0.0901219490121949,0.065690435,0.057104446,0.109547034,0.18738821,0.07523278,0.04979203898752234,0.1303071069692893,0.079104,0.08841469,0.057004634,0.07388119443287167,0.058386657
0.08542978,0.030062467,0.7578077,0.7775442177544218,0.1082104548210455,0.0731498,0.07142913428574806,0.051043473,0.11081578,0.07730378773037878,0.062300347,0.08976751,0.11114465,0.16152222,0.032197252,0.033975104038506246,0.13866980613301938,0.077892,0.067132495,0.0855497,0.05089379305362759,0.0568897
0.09963625,0.12501422,0.620426,0.6274651627465163,0.19188217918821793,0.17952251,0.05671537340292241,0.1594188,0.12101545,0.10707393070739307,0.11307569,0.07999805,0.15438609,0.19851442,0.10282717,0.10351458621087517,0.11315764868423511,0.10391378,0.14098908,0.099347696,0.09802739188164351,0.10003059
0.039679214,0.1431779,0.70018405,0.6106874910687492,0.042023424202342424,0.17780419,0.15195864911751897,0.08346962,0.0398837,0.026139578613957864,0.0,0.121934794,0.057512432,0.15091267,0.007104543,0.025593014535580876,0.07349182265081772,0.0995268,0.07137885,0.03633819,0.10396703623802218,0.09599234
0.5347232,0.5591065,0.23911244,0.32311749231174924,0.5505006850500686,0.5537269,0.3808844228530654,0.5545018,0.45704833,0.5482374948237495,0.5555859,0.50716096,0.5804259,0.55073386,0.5093166,0.48832138929928337,0.46821631317836865,0.5484287,0.54596096,0.53909147,0.4925759095545546,0.539779
0.16263548,0.103564106,0.6739332,0.701746170174617,0.26704912670491265,0.16878335,0.05007484900449094,0.20517524,0.18833661,0.17060574706057471,0.17968406,0.15094915,0.2002243,0.31232363,0.13213506,0.1359066881544013,0.2222843077715692,0.1363655,0.16507734,0.1647789,0.12468784748127085,0.14291511
0.2466881,0.26455674,0.4908656,0.5202861920286191,0.296047989604799,0.3000894,0.16449830986989858,0.2974128,0.24499111,0.2626755462675546,0.22625832,0.21650222,0.28971702,0.29676428,0.22633512,0.24307462458447748,0.2696338030366197,0.26757127,0.2944447,0.2432451,0.23770700426242028,0.26563498
0.073715456,0.25239578,0.75957274,0.5931583593158359,0.0904965190496519,0.25847158,0.29836851790211105,0.06628362,0.05278727,0.07718991771899178,0.053882502,0.3318725,0.041371465,0.23307602,0.08417369,0.05429515525770932,0.13513971648602835,0.18945882,0.06279647,0.039924104,0.1932086415925185,0.15841459
0.073551334,0.030567229,0.7349924,0.7528498352849836,0.11543734154373417,0.071796596,0.061460677687640665,0.049894106,0.10229247,0.05683067568306757,0.06803995,0.07894162,0.12764712,0.12029238,0.04121255,0.03775182626510958,0.11761777423822257,0.065750994,0.07353396,0.08353591,0.032871478972288745,0.06513582
0.07610489,0.05516199,0.7210525,0.7507677750767776,0.1484642748464275,0.10814667,0.05871075752264545,0.053005718,0.08862142,0.06697340669734067,0.063162856,0.05616776,0.094419286,0.15986611,0.038969383,0.03147669188860151,0.09675569032443096,0.061091103,0.057910547,0.06304683,0.05323551319413079,0.05632518
0.028770484,0.105768345,0.6955618,0.692105009210501,0.12319169631916964,0.15442206,0.108780716526843,0.064261794,0.042046417,0.054824025482402554,0.04568918,0.10439391,0.068658955,0.14290063,0.063369244,0.020719231243153877,0.06101945889805411,0.06849899,0.05337418,0.032582592,0.06193475071608504,0.0558773
0.047619015,0.21026558,0.70918334,0.6196504219650422,0.10481579048157905,0.23105538,0.26828921609735296,0.054129288,0.02904545,0.044172071417207144,0.03731419,0.26192448,0.02328625,0.21831377,0.05912435,0.03344465200667912,0.09726270027372996,0.14476928,0.056842998,0.03190693,0.14336610860196652,0.12650257
0.02590359,0.037132144,0.7278236,0.7630199763019977,0.16210509621050964,0.12354496,0.03782522926951376,0.06970806,0.06084671,0.05546766554676656,0.048224173,0.022649638,0.06909985,0.18260165,0.030007659,0.029353448761206928,0.07268139273186071,0.04027214,0.028687276,0.029069033,0.05770448346226901,0.017908927
0.029101208,0.06735181,0.74329084,0.7224059222405923,0.12698109269810928,0.13015462,0.06995243419714604,0.054937676,0.055680264,0.05585054558505456,0.036788244,0.07137991,0.05901889,0.17426127,0.026382022,0.009984270599056237,0.06616541338345866,0.056286268,0.026705567,0.012560282,0.06545857392751443,0.019910779
0.01466611,0.044325076,0.7373218,0.7381011738101174,0.12814871281487128,0.11420311,0.04785245987114759,0.045379993,0.048307925,0.03295240329524033,0.031153906,0.03228516,0.057742223,0.16674459,0.014260365,0.0032193736931624218,0.060629973937002604,0.03256326,0.028469058,0.007929523,0.042608025556481535,0.013879267
0.09089286,0.28580508,0.73934597,0.5776652577665258,0.09531552553155256,0.290055,0.3679951620797097,0.0532676,0.038690787,0.058124901812490186,0.070391126,0.37821022,0.02437292,0.20504263,0.10247334,0.054445613266736796,0.13037694696230528,0.21964714,0.06696463,0.055539776,0.19870968192258093,0.17014946
0.053301148,0.17832062,0.73917073,0.594854589485459,0.08833695383369539,0.20558298,0.20409707224582435,0.06957891,0.039571326,0.025531387553138756,0.040034965,0.20610884,0.054883856,0.20797455,0.06484244,0.034660498079629884,0.10799786920021308,0.13634297,0.06448058,0.031841714,0.12341818240509095,0.11342117
0.70041615,0.68899995,0.17871553,0.27650597765059776,0.7359789135978915,0.67710507,0.47234478834068727,0.70706993,0.6017591,0.6691076669107667,0.6958714,0.6512841,0.7206067,0.6869867,0.6438421,0.6462816387768984,0.6716834328316567,0.7040636,0.70722264,0.68198085,0.6459967887598074,0.68421155
0.050103985,0.14998785,0.77687573,0.6519237251923725,0.0693385369338537,0.18374114,0.14903486894209214,0.07477546,0.067262724,0.08072804807280481,0.032133218,0.15143886,0.055429775,0.14959927,0.05677788,0.033432620005957196,0.10516923948307605,0.11056838,0.045715302,0.026300643,0.12123581727414905,0.093388036
0.036308624,0.03869895,0.74356407,0.7478374747837475,0.12902818290281828,0.0999013,0.04045480742728845,0.043348372,0.06683817,0.05123406012340601,0.04768821,0.050463356,0.07007122,0.14925526,0.01674627,0.010095939605756377,0.05957798104220189,0.041194625,0.025287554,0.029335778,0.04131618247897095,0.023127891
0.088522874,0.2734533,0.67880154,0.5591603559160356,0.08392000839200084,0.28532404,0.38169350290161014,0.08561413,0.04779253,0.057371439737143974,0.033581194,0.33629048,0.042389613,0.14879087,0.06736635,0.05848576350914581,0.13180445681955433,0.21288562,0.07175123,0.08066347,0.17698167061890024,0.18244939
0.027446985,0.043068483,0.77769464,0.7498380049838005,0.13873599387359942,0.11514403,0.033331246999874824,0.04579322,0.07797657,0.06502754150275415,0.052882962,0.044293277,0.06592676,0.14827847,0.056175686,0.02197924431875466,0.08275958172404181,0.039488696,0.025339201,0.009044256,0.06604559396273564,0.014920586
0.038486972,0.078524254,0.7922156,0.7283376728337674,0.13259531325953133,0.12742929,0.06247732374863943,0.057376847,0.07836224,0.08219046221904622,0.056739517,0.06617101,0.06475698,0.13673475,0.056982294,0.03674255520455331,0.0812559218744078,0.059263848,0.027708327,0.022141848,0.07399785443987127,0.054356594
0.06939677,0.07432488,0.6686105,0.7113456711345671,0.17109058710905872,0.14595197,0.03794348427660906,0.12078592,0.09294539,0.08747843874784388,0.07838753,0.059370615,0.11451478,0.19676484,0.044519372,0.062355715741342944,0.12535214746478524,0.07739856,0.10274092,0.06305304,0.07639874458392469,0.056335133
0.14193007,0.15217373,0.6070869,0.6515863651586365,0.24033531403353142,0.20732263,0.08880663532839812,0.19361398,0.1510346,0.1585331258533126,0.14902517,0.111702256,0.18436375,0.22687212,0.14335865,0.15277576916654617,0.16568034343196564,0.15353107,0.16344692,0.15025048,0.14396927863815673,0.1568371
0.02643229,0.08217401,0.7333092,0.7046150704615071,0.1194673619467362,0.14068857,0.09984481599068896,0.05157975,0.04118871,0.03834465883446588,0.028324429,0.08575296,0.049258575,0.17295003,0.031909067,0.004839398290363898,0.06582304341769565,0.062236942,0.026958996,0.0060750917,0.06142690368561422,0.029792141
0.09556555,0.2670078,0.79896194,0.5754063575406358,0.06801248280124829,0.26746467,0.3133942688036561,0.07696584,0.06029798,0.08322643832264384,0.07013835,0.39077538,0.046776436,0.16046096,0.100825675,0.06498606889916413,0.12112695288730471,0.22219771,0.061756387,0.06472857,0.21937944316276659,0.16767742
0.55299276,0.5989888,0.22853792,0.295916889591689,0.5895022589502259,0.5857668,0.40706832442409946,0.5818889,0.50153095,0.5556632555663256,0.5612391,0.5149994,0.5818136,0.5607653,0.55745655,0.5482012928920776,0.4890623810937619,0.60572064,0.5951707,0.5720949,0.5489144629348678,0.60371256
0.24770242,0.28562006,0.58100224,0.5323774532377453,0.22134783213478323,0.30138734,0.17568512054110724,0.29091218,0.27387077,0.2607180460718046,0.22554348,0.22228464,0.2503963,0.25178677,0.24993804,0.25073148504388915,0.3177492282250771,0.2984847,0.27672192,0.2354866,0.2684412761064766,0.26616678
0.07765464,0.22912788,0.79073584,0.5848897584889758,0.07052094705209472,0.23367879,0.2577838454670307,0.061676554,0.047605343,0.06512578651257865,0.05230894,0.31017962,0.046075523,0.20310572,0.090329766,0.051520619091237146,0.12215542778445722,0.17955008,0.058223814,0.034877155,0.18052165083129906,0.14615093
0.053693146,0.046217866,0.69789636,0.7699639769963977,0.19810055981005598,0.13509189,0.03495705209742313,0.09504068,0.090484165,0.06150367315036732,0.06599255,0.029187046,0.08979556,0.2100969,0.03523171,0.042295816537749,0.1198505640149436,0.053787358,0.06970142,0.05815239,0.06960014417600865,0.035178907
0.03206765,0.030939646,0.73144233,0.7656447465644747,0.1274589127458913,0.092524126,0.03832921629975298,0.02827371,0.069051184,0.04240356424035643,0.05628667,0.03978791,0.08279092,0.14752017,0.029926488,0.010568656634119397,0.06850219314978068,0.024286486,0.035628274,0.0342166,0.017018118021087082,0.02776897
0.027158335,0.034409977,0.72859365,0.7455198745519874,0.11635954163595418,0.09494285,0.03205263792315828,0.04109368,0.054561056,0.03722271372227137,0.035238706,0.03424684,0.07259552,0.14307243,0.024322912,0.005028948301736899,0.05909521409047858,0.032018237,0.031894006,0.023385126,0.025711925542715532,0.021591697
0.07060126,0.07713453,0.6882887,0.7245704724570472,0.18555055855505587,0.14427106,0.03330558699833522,0.12446982,0.118259795,0.10848604084860408,0.09505083,0.08972285,0.12273811,0.24334928,0.0666168,0.058544430512665835,0.12579500742049926,0.06932544,0.09979066,0.07953322,0.0803571948214317,0.056885187
0.11819101,0.044996195,0.7283882,0.7511230751123076,0.18605919860591985,0.08082953,0.05215221912913315,0.092618495,0.13741548,0.12201610220161022,0.12127967,0.11145326,0.16415897,0.22889972,0.06593875,0.07718240463094428,0.1628879637112036,0.09550547,0.094481066,0.12193623,0.07004955420297326,0.09880561
0.05349472,0.08421426,0.66773295,0.6939489293948929,0.17098219709821974,0.14199935,0.04162937649776259,0.09915192,0.08145246,0.07684654768465478,0.07644178,0.047840945,0.110659644,0.19016019,0.074455425,0.06659831399589884,0.07564468243553175,0.060650565,0.07915085,0.06183878,0.07131989027919342,0.060789894
0.033644572,0.08998119,0.74493134,0.6936613993661399,0.10627929462792947,0.14409758,0.09963006597780397,0.05284958,0.052243315,0.05225745722574573,0.034112148,0.108178996,0.056975733,0.17427479,0.032196097,0.01626489397589364,0.06835808316419167,0.07899348,0.036533676,0.014610801,0.0822210849332651,0.043462485
0.024769545,0.051429346,0.7687094,0.7323320732332074,0.12728415272841526,0.107225135,0.029469581768174907,0.053370632,0.06418631,0.06535775153577515,0.050190188,0.040672846,0.072159305,0.15740988,0.04271081,0.02539996152399769,0.06853959814604019,0.042725734,0.025685608,0.011266556,0.051286963077217786,0.02773884
0.055479176,0.06579871,0.7837754,0.7038585703858571,0.07420668742066874,0.10254593,0.06958920417535226,0.053468466,0.08218853,0.05479157147915715,0.049443193,0.11026617,0.0744411,0.10788973,0.0448768,0.029497185769831145,0.08559157544084245,0.08116364,0.036790367,0.04462264,0.07620072057204323,0.05556834
0.087450884,0.02911871,0.77717584,0.7826308782630879,0.1503766950376695,0.07621786,0.0512286450737187,0.06673204,0.122218736,0.08281915828191583,0.08674522,0.06743022,0.11058438,0.15766247,0.055244245,0.05072675904360554,0.16024336397566358,0.064466156,0.06295036,0.076954156,0.051818383109102986,0.056502398
0.032331713,0.08917954,0.7639478,0.6982369698236971,0.08207065820706581,0.13532771,0.1128520767711246,0.04048254,0.06603539,0.0392926109292611,0.055101156,0.12309644,0.04402219,0.11024784,0.03453625,0.01643998298639898,0.0501536079846392,0.06420391,0.023794696,0.03605577,0.06041308062478484,0.061612982
0.041553438,0.16943076,0.7537235,0.6332467633246764,0.10398490039849004,0.19577646,0.1938807116328427,0.059828952,0.042965695,0.055250639525063955,0.028650686,0.20731735,0.041410282,0.2424294,0.05169113,0.03099639185978351,0.10593372940662706,0.1191963,0.047150187,0.014142897,0.12866461771987708,0.102715306
0.11829347,0.1743465,0.78727144,0.6036780603678061,0.056034957603495764,0.16708827,0.19441320166479212,0.07487226,0.10151885,0.061580296158029624,0.09381125,0.3056134,0.09319024,0.07428622,0.079984106,0.07980612478836749,0.14723218527678147,0.18055725,0.08127519,0.108879924,0.13800216828013012,0.1610876
0.020574585,0.093558736,0.7466138,0.6789655678965568,0.10500673550067355,0.14722288,0.09425432065525925,0.053377002,0.040021233,0.03511042151104215,0.021689035,0.087200336,0.049168784,0.20025109,0.030858615,0.012391768743506124,0.08673247132675287,0.06317464,0.04346569,0.0020990632,0.0822072449324347,0.046904717
0.27121806,0.28860974,0.47008672,0.5405784240578424,0.3300944030094403,0.30807126,0.17657069059424144,0.3104003,0.24036339,0.27381339738133975,0.26540345,0.23359528,0.3058747,0.29816562,0.26279914,0.263838115830287,0.26758942324105767,0.29197717,0.2925437,0.28933173,0.2535727152143629,0.29701722
0.04984486,0.117717154,0.7304999,0.6639180263918028,0.10161261016126102,0.16549686,0.14420304865218292,0.05653933,0.07233767,0.04757764475776448,0.043519825,0.1286023,0.05672774,0.1046965,0.036647744,0.017583163054989782,0.062134973786502616,0.089552276,0.050659895,0.034700934,0.05190205311412319,0.07517368
0.017622396,0.028694905,0.7156663,0.7588827158882717,0.15604738560473855,0.10790855,0.012468696748121805,0.059728332,0.058730654,0.04101193010119301,0.05236636,0.0120418295,0.077661626,0.17319986,0.01678938,0.017707901062474062,0.06570505342949465,0.016253985,0.039474502,0.019358959,0.03738944424336666,0.01094593
0.08494646,0.25311515,0.74467087,0.589967658996766,0.08255538825553883,0.26705095,0.3239275394356524,0.078244835,0.055806804,0.07601811760181176,0.05389154,0.31329408,0.047523,0.13969459,0.07568324,0.07534982452098947,0.12514680748531923,0.1944552,0.06541911,0.05899701,0.1831209509872571,0.17570455
0.06077078,0.22694647,0.7292499,0.6032214203221421,0.08781454878145488,0.23771405,0.27864071671844304,0.05504486,0.036342174,0.05159828915982892,0.051700413,0.2983824,0.027156943,0.20916212,0.073699504,0.03976208938572537,0.09437396056260394,0.16799712,0.05940055,0.036977638,0.15255368915322134,0.13623907
0.07278941,0.17612231,0.76765484,0.6329470632947064,0.10314901031490104,0.2060332,0.11940906216454374,0.09051297,0.09417028,0.11681629168162917,0.06704346,0.1412389,0.08512457,0.14008993,0.11460843,0.08119799487187969,0.15817188418281158,0.1242946,0.08409595,0.049937833,0.164753299885198,0.13022935
0.07603625,0.07198463,0.674102,0.7453732045373206,0.1904045790404579,0.1505471,0.03996595939795757,0.107093446,0.10700527,0.09628247962824796,0.08118158,0.05012817,0.12159404,0.20706105,0.060035214,0.05769338046160283,0.1402937759706224,0.07381914,0.101113155,0.067631334,0.0832418149945089,0.059596512
0.13842186,0.12204128,0.60257673,0.6915338691533869,0.25766402576640257,0.19141993,0.0825859649551579,0.18926477,0.14245225,0.1496637149663715,0.15477073,0.10836952,0.17914322,0.2284277,0.12817329,0.13119486787169207,0.16167691383230862,0.13601631,0.15117148,0.15638672,0.1346063080763785,0.13365859
0.11443939,0.15581968,0.63468444,0.6196733619673362,0.1906952490695249,0.19360945,0.08573002114380128,0.17558223,0.14918122,0.14633010463301047,0.13326849,0.12449009,0.18040195,0.24088055,0.15479767,0.13198008791880528,0.1722172127782787,0.14286399,0.17128487,0.12966372,0.13270763796245827,0.14268242
0.13120121,0.33763495,0.8131422,0.5671836067183607,0.08613825861382586,0.33153298,0.40286829417209763,0.08117495,0.07952872,0.12334151233415125,0.07649624,0.4672978,0.05002155,0.19366062,0.13283761,0.08202359492141569,0.18927389107261086,0.27123898,0.07734882,0.07586256,0.2872470772348246,0.21537717
0.15512869,0.028610073,0.7874591,0.7855094285509429,0.20277791027779102,0.0630164,0.10051495603089737,0.07921013,0.18131363,0.12563015256301527,0.15282989,0.17790663,0.17199865,0.20937464,0.07239114,0.09091181145470868,0.21321104867889512,0.113965414,0.083592445,0.17045592,0.08743558524613512,0.121138185
0.09501391,0.11211551,0.69253117,0.6921352692135269,0.18420322842032286,0.15883037,0.06305805378348324,0.11548061,0.11545856,0.12447993244799324,0.106040865,0.07052051,0.1252829,0.14790276,0.109908156,0.10553777633226659,0.12619179738082023,0.097971864,0.08983003,0.084941596,0.10823315649398939,0.09318977
0.017838806,0.10393525,0.72382593,0.6775677277567729,0.10536552553655257,0.15131152,0.11971471718288304,0.05012423,0.031769685,0.03068172106817211,0.024874527,0.10620522,0.043672618,0.16458867,0.032881744,0.009290107557406455,0.05202377779762221,0.06684872,0.03347408,0.00729258,0.06932146415928786,0.05166581
0.04715445,0.13914153,0.7865696,0.6706702170670217,0.1098352509835251,0.17922907,0.12884599773075986,0.05643956,0.05928999,0.09558350955835096,0.032900512,0.1542257,0.05092499,0.20451835,0.067899436,0.033040599982436,0.10216717978328202,0.09551408,0.041148163,0.0045763366,0.12457819247469154,0.07824595
0.020901673,0.032452084,0.7277585,0.7619178461917847,0.15866230586623062,0.11575778,0.03002128180127691,0.06611919,0.057351746,0.0495796049579605,0.045464702,0.02070386,0.070322655,0.18574955,0.022198651,0.025973843558430614,0.07613750238624976,0.033119388,0.030237557,0.024318475,0.0504371850262311,0.017637607
0.15500876,0.41544557,0.75008255,0.5330285933028593,0.11490638149063814,0.40090117,0.55527283331637,0.070005916,0.046124082,0.07170993717099372,0.11593303,0.56668514,0.024433937,0.19019109,0.16667292,0.09852704991162299,0.24427761557223843,0.33624977,0.088974304,0.11508715,0.290590717435443,0.25683767
0.02493973,0.033079,0.7064655,0.7667750766775077,0.17479147747914778,0.117825836,0.025298924517935473,0.07054663,0.0628345,0.0498119309811931,0.05676706,0.015126072,0.07822341,0.1902728,0.0301475,0.028976874738612487,0.06649599335040066,0.028243475,0.04109811,0.031733517,0.046927292815637574,0.014558299
0.16737649,0.07947617,0.6886606,0.7391077739107774,0.26425122642512267,0.1344096,0.09329882559792954,0.15942694,0.20431235,0.16490116649011666,0.17069836,0.1474489,0.1878837,0.2673332,0.10089583,0.12332513139950788,0.2496382450361755,0.12742284,0.13817286,0.17082839,0.12364917741895065,0.120922685
0.06445656,0.012562871,0.76060855,0.7667744766774477,0.13547344354734436,0.06604777,0.0688687901321274,0.022115774,0.10149416,0.05134611013461102,0.093548395,0.0872855,0.104148045,0.11741252,0.04673001,0.03810997528659852,0.06921354707864528,0.025101729,0.011646945,0.085279256,0.023342134400528066,0.061572853
0.026623458,0.03119605,0.7370349,0.7650354765035478,0.13177956317795633,0.103765085,0.03635567618134057,0.05336976,0.07005575,0.048755460875546094,0.04336018,0.03737784,0.07253246,0.16947514,0.023925351,0.007403441444206487,0.07686986731301326,0.034991972,0.031778082,0.023122247,0.041264142475848545,0.008457667
0.5876704,0.57336795,0.22049737,0.37432039743203976,0.6456363645636365,0.5803758,0.3778235526694132,0.61321545,0.5055426,0.5623039562303956,0.60365653,0.5288731,0.60783184,0.573656,0.5194328,0.5232726313963578,0.5134863486513651,0.6125523,0.5911508,0.5937762,0.546992532819552,0.58106
0.024450772,0.07566551,0.743049,0.7159870415987042,0.12281568228156824,0.14128956,0.08509535110572107,0.06388268,0.056507993,0.053454378345437835,0.028437056,0.07298451,0.05683021,0.19939521,0.030033913,0.01393748883624933,0.08230909176909082,0.066033535,0.029947469,0.012894746,0.07515233450914008,0.024477106
0.02427616,0.12716934,0.72603345,0.6715835971583598,0.10143782014378203,0.1745898,0.15711093942665638,0.047555707,0.036074523,0.029328970932897096,0.026244834,0.14311531,0.037754267,0.1698735,0.030070394,0.011900537714032263,0.06575443342455665,0.08627904,0.04145501,0.017819453,0.09433571566014294,0.063106656
0.057011925,0.062260628,0.7143695,0.7500526750052675,0.18459253845925386,0.13227257,0.05840868150452089,0.07795058,0.07500799,0.07579675757967576,0.06927375,0.048396297,0.0867828,0.17046702,0.04962962,0.05190234311414059,0.0799601020039898,0.061287723,0.045162193,0.051660832,0.07608970456538228,0.04636655
0.13833624,0.035055526,0.7770834,0.787173878717388,0.13869084386908437,0.062808804,0.07788458967307539,0.07973766,0.18470757,0.14097181409718143,0.14078614,0.1566588,0.18130074,0.23123689,0.074107155,0.06337751780265106,0.24495237550476243,0.12318649,0.11092888,0.13587844,0.06815205408912325,0.10084783
0.011550106,0.058274925,0.72143424,0.696838809683881,0.09502328350232836,0.114840105,0.05330315519818931,0.062449083,0.041736055,0.01610372761037276,0.014855325,0.03285838,0.06309171,0.15305442,0.009152262,0.003968708238122494,0.058042118195788174,0.0423026,0.041069448,0.008388568,0.04419657865179472,0.02650895
0.04693775,0.21939087,0.7021381,0.6100023610002361,0.10456783645678365,0.23395321,0.2793217467593048,0.056302793,0.029194033,0.044842921484292156,0.033514246,0.27174285,0.023760665,0.2005952,0.060980655,0.03126229487573769,0.08619757638024235,0.1480434,0.058942713,0.035883646,0.14326495859589752,0.14068982
0.093198396,0.042600825,0.7613548,0.7572652757265276,0.08633843863384386,0.0645764,0.08438900506334031,0.035607304,0.12005486,0.09485713948571395,0.09311486,0.14112467,0.13417801,0.13083038,0.065354876,0.04465343267920596,0.13270701672929833,0.09367255,0.08206549,0.11550647,0.020810941248656477,0.09884173
0.07189862,0.094527535,0.7061653,0.7142638714263871,0.17311640731164074,0.14344335,0.06634062898043774,0.088701874,0.077129915,0.10069911006991102,0.069742195,0.062451802,0.09746336,0.14058062,0.0812302,0.07522219851333192,0.0910706608929339,0.077714525,0.061411485,0.062250238,0.09526261571575695,0.07682863
0.018776834,0.082063414,0.71691954,0.6623001162300117,0.0898806839880684,0.12813295,0.06043181362590882,0.06512894,0.040883433,0.010255513025551303,0.03761562,0.06967271,0.065954715,0.11694206,0.031110372,0.011615671696940302,0.055956700404329957,0.052610926,0.06342222,0.027251322,0.05686971841218311,0.046588268
0.114961214,0.14361888,0.61721766,0.6328397632839764,0.20947795094779512,0.19176397,0.06764427405865646,0.15874241,0.13958912,0.13589568358956836,0.1282144,0.105807014,0.1685465,0.22724861,0.12839293,0.112914566774874,0.11773447822655217,0.12638184,0.1481327,0.112598,0.1122912767374766,0.12203394
0.04317507,0.022101998,0.74645555,0.7708895770889578,0.13301523330152332,0.08369744,0.033986660039199604,0.039328218,0.07471056,0.042380028238002826,0.04663919,0.026616074,0.08771674,0.15055893,0.021405147,0.017181248030874882,0.09424441057555893,0.030399166,0.041196987,0.036066305,0.028705829722349783,0.032303847
0.07876552,0.017950363,0.75399595,0.7731250073125008,0.13010706301070632,0.060530037,0.03369128902147734,0.062473863,0.11731492,0.08654381865438186,0.08118931,0.082176365,0.1217687,0.20157346,0.03828101,0.04462887567773254,0.11915136808486318,0.065649085,0.061116084,0.08472511,0.04244403754664225,0.05455998
0.008013561,0.024502352,0.7348728,0.7593824759382476,0.14185054418505444,0.09914978,0.00833663350019801,0.049391568,0.053813115,0.03718183371818337,0.03774175,0.0109666735,0.06881534,0.17941669,0.01097136,0.005965493957929637,0.05512828448717155,0.015525162,0.028723432,0.0100005455,0.029550121773007306,0.0056482544
0.036498517,0.049917057,0.74313706,0.7631455263145527,0.17056657705665773,0.12935524,0.04309389258563356,0.064371675,0.07521531,0.0699842669984267,0.06340441,0.034323998,0.06912699,0.16139199,0.0537849,0.04130164047809843,0.0806002719399728,0.041295238,0.025177108,0.035063904,0.06813643408818605,0.038730986
0.09749567,0.03475856,0.7685078,0.7685696768569676,0.14038886403888642,0.07623102,0.03907329234439754,0.07560263,0.12978205,0.0899369389936939,0.08922416,0.088767596,0.13130821,0.21454823,0.042048626,0.04046546942792816,0.1713066628693337,0.072967954,0.0814908,0.07945828,0.04880319092819146,0.063271254
0.0665232,0.06519376,0.69171286,0.7416656141665614,0.18234722823472285,0.14165515,0.055949663356979804,0.11051667,0.09330317,0.08742626874262688,0.073556826,0.05973605,0.103265315,0.2097585,0.060536474,0.058990809539448574,0.11444853855514614,0.070034884,0.06655407,0.07160179,0.0828835349730121,0.047266603
0.023243986,0.06869278,0.74639034,0.7141503714150372,0.11671472767147277,0.1287533,0.06856602811396169,0.052808538,0.051906828,0.04834130483413048,0.03334965,0.07141598,0.059547674,0.16836199,0.026258552,0.010679863640791818,0.0601311419868858,0.05885955,0.030295815,0.010085713,0.06460933387656004,0.026831862
0.18473446,0.13033488,0.65098476,0.693731269373127,0.2893856789385679,0.19320035,0.0486778049206683,0.2351661,0.18961704,0.1887860888786089,0.2041261,0.18255213,0.2269998,0.31185716,0.14402159,0.14349991860999514,0.2501002749899725,0.16922855,0.20514415,0.18747163,0.14788106887286415,0.16071187
0.040851288,0.1466578,0.74224627,0.6293879229387923,0.08267236826723683,0.17918597,0.15740216944413019,0.05702283,0.045321994,0.04107700410770042,0.038292862,0.1829716,0.0489166,0.18905249,0.05455038,0.024004341440260486,0.08720017127998286,0.10932358,0.052006356,0.021743271,0.109971866598312,0.07928013
