AFP,Input,Output,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDU_UFP,Duration,N_effort,Generated_Var_1,Generated_Var_3,Effort
0.30602825,0.3440314,0.41475165,0.3500690410041425,0.11650153,0.2557028,0.1719057,0.15604270936256256,0.12907015,0.2474404448464267,0.18363808,0.40123648987635097,0.24494588,0.19756773
0.117290504,0.085926905,0.18241477,0.1614315596858936,0.14281325,0.034429863,0.14893633,0.1444213786652827,0.1466964,0.06610902396654145,0.056914456,0.3186299481370051,0.3114134,0.08415775
0.09291887,0.18266816,0.14648563,0.09937745596264737,0.11730868,0.096752,0.15808144,0.171115800266948,0.17065273,0.1601976296118578,0.09951502,0.2925075007492499,0.35220575,0.1194261
0.11839905,0.2550228,0.055671465,0.164969749898185,0.19438255,0.11310749,0.39369,0.36634192198051535,0.39488682,0.1650898599053916,0.15943235,0.4962212503778749,0.301139,0.16455242
0.19596331,0.25246918,0.2149656,0.19832858189971492,0.17377587,0.16651383,0.35757464,0.3318379699102782,0.33020067,0.2545731152743869,0.23854487,0.32229229777077023,0.31133366,0.268359
0.06726151,0.20460351,0.06818743,0.13881490832889448,0.18230855,0.115984574,0.24185893,0.2163707429822446,0.21587446,0.3729515023770902,0.06115289,0.013484565651543432,0.7941525,0.07201131
0.17523718,0.39447337,0.08905464,0.1686778901206734,0.27209264,0.1293371,0.25081962,0.20369591222175476,0.20766681,0.36125402167524134,0.07721474,0.5383909961609004,0.27115512,0.062344678
0.24820554,0.40271744,0.11524469,0.23643070418584225,0.3613804,0.24163315,0.3391755,0.34823742089424525,0.3385156,0.41253852475231145,0.38637048,0.4187497581250242,0.28113985,0.3694814
0.18480149,0.30189133,0.22229874,0.20804719248283154,0.11663386,0.12724672,0.25898314,0.2180325230819514,0.19319363,0.4824806789488408,0.12453262,0.22878493712150627,0.42512596,0.14655969
0.20270793,0.37352836,0.14971764,0.16168132970087978,0.25387365,0.17651288,0.4528114,0.4502590570155434,0.432544,0.2603000156180009,0.30645418,0.6295454370454562,0.23547053,0.31283396
0.1442216,0.2591011,0.15205505,0.13236842794210565,0.16022706,0.16744153,0.26142043,0.23147970388878222,0.19279371,0.3242592394555544,0.066199936,0.30256232974376696,0.38023853,0.11661795
0.14112028,0.12955022,0.18755433,0.1898335013900101,0.17286241,0.06550697,0.26377922,0.23904199434251966,0.22940998,0.09868409592104577,0.109703176,0.28826490117350984,0.30236447,0.12664989
0.17108712,0.21565995,0.12183308,0.26723738603424313,0.22323333,0.11610905,0.34007555,0.3024218581453115,0.31120247,0.27755527665331664,0.13882957,0.3590923140907686,0.26763773,0.17097795
0.18999736,0.28326738,0.17155208,0.32693995961639755,0.23074706,0.1931195,0.26845884,0.2637888958273338,0.2555979,0.28189237691354263,0.19563478,0.2957980304201969,0.3134457,0.2198905
0.13662888,0.28965068,0.10167736,0.15061226903673613,0.2086871,0.13511027,0.29736972,0.28535206712112404,0.29856065,0.2205352932321176,0.07123112,0.3141296185870381,0.32215345,0.08963751
0.27395165,0.28734148,0.2862185,0.18495789109747346,0.26024243,0.1741447,0.15161169,0.1406718584403115,0.14245668,0.11139790668387439,0.11962546,0.4561019043898095,0.29462934,0.13577123
0.14627549,0.34447134,0.17115939,0.13072564784353888,0.13780771,0.06866337,0.7343506,0.6837846410270785,0.728645,0.4713821682829301,0.3262396,0.4482697351730265,0.30385828,0.256836
0.14095175,0.20607996,0.1318261,0.2443006146580369,0.13877939,0.09436644,0.37447283,0.3461093507665611,0.36860898,0.2670144560208674,0.16962266,0.28417811158218886,0.3396803,0.18235153
0.13019942,0.2705823,0.07759631,0.12610675756640544,0.18305898,0.10639719,0.5075565,0.46762027805721673,0.4865048,0.3456422907385374,0.15465452,0.501513909848609,0.25491834,0.18832168
0.37537733,0.47646537,0.29817015,0.33976172038570324,0.5081334,0.31966513,0.13762912,0.11642516698551002,0.06822659,0.54007683240461,0.17994931,0.2599187740081226,0.3259127,0.21180052
0.18337281,0.40264842,0.06256612,0.25760228545613717,0.27859598,0.22800724,0.17399807,0.18805201128312068,0.20476633,0.08914153034849183,0.1996813,0.2544765745523425,0.43678367,0.17675877
0.07408571,0.17176436,0.0795244,0.07995453979727238,0.20790371,0.13537118,0.5184628,0.47640528858431735,0.51002765,0.2460492447629547,0.11927084,0.44408901559109837,0.258937,0.13108315
0.14694883,0.014565796,0.3279652,0.22233664334019862,0.19644079,0.19489092,0.44028813,0.36988522219311337,0.36278674,0.45273610716416646,0.12230472,0.04111647188835281,0.9278929,0.15921134
0.14919221,0.1867837,0.1899664,0.2678170360690222,0.1559802,0.0815275,0.3221604,0.29572255774335343,0.3167497,0.19853381191202873,0.18394086,0.37720962227903776,0.26135325,0.19845232
0.18790995,0.31777817,0.08989822,0.25725729543543774,0.2649334,0.18077874,0.21319029,0.19787377187242633,0.16081554,0.35105344106320646,0.109264344,0.37798061220193874,0.26020265,0.13083455
0.16255169,0.20410101,0.23944762,0.25083835505030133,0.13882518,0.117223695,0.3097611,0.2915626974937619,0.24308094,0.2458879547532773,0.17622474,0.30651702934829705,0.31468332,0.17697883
0.109615766,0.23725213,0.06918729,0.3075761984545719,0.15111174,0.13861984,0.22403514,0.24348974460938466,0.23643167,0.13009223780553428,0.15469864,0.14664113533588646,0.533761,0.11525891
0.11229061,0.34509254,0.009246014,0.19037996142279767,0.15331775,0.14276633,0.42538548,0.4051755943105357,0.40340725,0.18511599110695948,0.13334633,0.3486414651358535,0.36527705,0.14973003
0.5175145,0.5649373,0.5067719,0.42774000566440035,0.3850803,0.4228136,0.10633102,0.11642942698576562,0.093269,0.12562153753729227,0.18988441,0.37659182234081773,0.2594453,0.20534247
0.49414435,0.5332832,0.38771203,0.4681748980904939,0.52374166,0.35773227,0.089542635,0.09566110573966635,0.057692263,0.4901340294080418,0.17322233,0.27055445294455466,0.3158028,0.19640106
0.14980611,0.25036377,0.16560891,0.09274288556457314,0.17510428,0.14348501,0.30011702,0.2693410961604658,0.26702854,0.2632622557957353,0.13823909,0.508541049145895,0.27849555,0.14976749
0.16614024,0.22420463,0.18489718,0.2973840378430423,0.22548513,0.21530494,0.19657701,0.20972836258370178,0.2041471,0.20342658220559495,0.107851565,0.2657553334244666,0.3216591,0.1254231
0.13635771,0.41001406,0.07440949,0.11639415698364942,0.1264887,0.19127205,0.22830805,0.20534236232054176,0.12590975,0.3249760794985648,0.052681707,0.36890223310977666,0.35561836,0.07071846
0.45929256,0.53204226,0.40780136,0.46575554794533286,0.5597577,0.5581274,0.27138084,0.2595556555733393,0.2629048,0.4109165646549939,0.5636694,0.41641242835875714,0.31611812,0.57171744
0.16916864,0.22505349,0.15645649,0.28156013689360826,0.24659503,0.16706683,0.1967507,0.18536360112181607,0.17995243,0.27812279668736783,0.14913239,0.4394728060527194,0.2554654,0.16748121
0.20383397,0.32501435,0.21292648,0.14643003878580232,0.23517512,0.1973558,0.36711824,0.34766336085980165,0.33188623,0.39379882362792945,0.24284242,0.48697765130223486,0.26986074,0.262127
0.1472328,0.2533366,0.17978875,0.19506961170417672,0.254475,0.2045901,0.25373265,0.26478864588731876,0.2403117,0.1442524886551493,0.13201256,0.2831229316877068,0.37001932,0.11493548
0.38612488,0.39125773,0.35191593,0.5173422310405339,0.4518902,0.41864818,0.23026463,0.22082698324961902,0.18756081,0.3148797688927862,0.28458902,0.30080809991919,0.2872765,0.32386026
0.1789471,0.2542262,0.149925,0.2815826368949582,0.13246281,0.14533752,0.2709531,0.28096099685765985,0.23493323,0.07713010462780627,0.12965329,0.3109449989055001,0.27554226,0.1571472
0.09770146,0.2631134,0.07916283,0.1591772195506332,0.18339899,0.09649855,0.5153995,0.5001398300083898,0.47067124,0.2692234961534098,0.16139941,0.500843349915665,0.25626886,0.15932629
0.13410193,0.26389185,0.16173661,0.30985931859155913,0.17224813,0.12716001,0.13964537,0.15015212900912775,0.101002485,0.1878628212717693,0.094925255,0.2553531244646875,0.4659388,0.10716953
0.14409943,0.21006015,0.1825388,0.17572616054356963,0.19547488,0.19052172,0.31406707,0.32199709931982595,0.32405445,0.3066915784014947,0.18450214,0.37719222228077776,0.27813005,0.1964122
0.2605084,0.42961726,0.030663885,0.543207132592428,0.5476829,0.18436585,0.18439755,0.16035038962102338,0.17218205,0.42082717524963054,0.13738196,0.44641883535811644,0.23856771,0.07237357
0.19185533,0.25544557,0.25418717,0.28857626731457603,0.14388399,0.09203373,0.14626265,0.14199926851995612,0.16657446,0.15040539902432395,0.063193604,0.2693921730607827,0.33213747,0.048229348
0.4220128,0.4123645,0.45796984,0.4574512474470748,0.46939766,0.48521003,0.24171871,0.23932336435940185,0.19821918,0.3818965529137932,0.3244237,0.2892065910793409,0.33842897,0.3400581
0.17534037,0.34365338,0.15036574,0.13787249827234987,0.18762589,0.16336316,0.2091384,0.2239583134374988,0.20990404,0.32848028970881743,0.16543576,0.3643146435685356,0.27047944,0.1734536
0.12613487,0.22224799,0.11052774,0.20232318213939093,0.2445678,0.1312938,0.4439518,0.4145937248756235,0.40600276,0.47027685821661147,0.25225255,0.6220457377954262,0.2571453,0.24305782
0.19496576,0.16788429,0.235996,0.1650279699016782,0.20829506,0.20755887,0.33049455,0.31746898904813936,0.29172903,0.269958816197529,0.14950232,0.3417499358250064,0.30604815,0.17074116
0.28098607,0.30639738,0.3283045,0.2929443875766633,0.28116387,0.25656813,0.1456861,0.16839145010348702,0.1536706,0.11065012663900761,0.10896184,0.3234993476500652,0.31641686,0.14136472
0.16441555,0.2300846,0.16112041,0.2717710863062652,0.185339,0.15347916,0.37999275,0.3591484615489077,0.3454931,0.36983549219012957,0.28663656,0.403963229603677,0.20290029,0.30849618
0.115204364,0.2502518,0.12750892,0.14335194860111694,0.15050125,0.15900782,0.21972647,0.23425205405512325,0.21145985,0.3003966980238019,0.102474526,0.2858769014123098,0.31927025,0.11306969
0.06691528,0.24562027,0.04162476,0.07852440071146403,0.17564276,0.124568775,0.3198649,0.29527618771657127,0.29317984,0.17527399051643944,0.058619604,0.18530774146922582,0.5498431,0.081830755
0.2423985,0.30735928,0.17318223,0.37198200231892015,0.26741058,0.1253465,0.1821035,0.17773759066425546,0.15969826,0.11505377690322661,0.086775295,0.4432503756749624,0.22530043,0.07362487
0.22353092,0.3491751,0.21553956,0.17446996046819765,0.22713314,0.19126104,0.19228527,0.19996149199768953,0.19931628,0.2226858533611512,0.1928031,0.38719906128009385,0.2780701,0.20869234
0.22114944,0.31628627,0.19562651,0.12462156747729405,0.39161932,0.32552317,0.54253644,0.5423127725387663,0.54565084,0.4669027280141637,0.52286357,0.6650451334954867,0.12240815,0.47015542
0.17809339,0.19999899,0.16437927,0.26044063562643816,0.213737,0.15780708,0.373954,0.3687029221221753,0.395453,0.3254372695262362,0.26184753,0.4192679080732092,0.22249651,0.28032523
0.074733384,0.106199995,0.107678585,0.09637752578265155,0.15762357,0.13652062,0.6192155,0.5789560347373621,0.5972362,0.36736145204168713,0.15967248,0.611127338887266,0.19752109,0.19163603
0.12344618,0.20312318,0.14151016,0.17279633036777983,0.12775597,0.1358834,0.31045273,0.2869895872193753,0.28265968,0.2574664854479891,0.057103477,0.2590166040983396,0.38340628,0.09610091
0.16186787,0.17969596,0.13621752,0.2892565873553952,0.19212225,0.11485699,0.26674,0.2537207752232465,0.25995663,0.10164939609896377,0.11636948,0.3614490838550916,0.26382315,0.1254653
0.2555005,0.51164997,0.17077467,0.3179550390773023,0.27109757,0.17647836,0.16730988,0.1681392600883556,0.17524378,0.08252019895121195,0.19948664,0.4625276537472346,0.3117659,0.18457314
0.13079213,0.15757689,0.11980827,0.23288184397291065,0.18149117,0.07988542,0.34316215,0.3141480188488811,0.30421233,0.30412904824774295,0.12950625,0.4841837515816248,0.20211947,0.11602093
0.211727,0.31029284,0.21345466,0.17057225023433503,0.24787827,0.20737578,0.18324131,0.20299957217997433,0.19020335,0.12828013769680827,0.18477657,0.34819939518006043,0.31624603,0.17916733
0.12873854,0.2401073,0.116706975,0.2242280934536856,0.20908806,0.1329552,0.21616253,0.20432202225932133,0.19661593,0.22971151378269083,0.11641099,0.3517085648291435,0.2934407,0.12323917
0.24460384,0.2972057,0.20758757,0.37107619226457156,0.23679562,0.21563627,0.39185593,0.40002759400165566,0.38512114,0.1598961095937666,0.3909868,0.5246749475325052,0.25439084,0.42539063
0.5401214,0.56140745,0.6256268,0.5376385322583119,0.46504882,0.5426998,0.17054597,0.18137343088240587,0.11357254,0.28468985708139144,0.2316295,0.28672275132772485,0.35647154,0.22660986
0.1190629,0.169886,0.17978674,0.20512655230759314,0.20369866,0.21691503,0.26092437,0.27921728675303725,0.27339405,0.2452492547149553,0.11900998,0.29798105020189497,0.34629428,0.13019983
0.18055257,0.20809284,0.1316415,0.37048410222904615,0.16372073,0.07069905,0.3580224,0.322428249345695,0.35585314,0.34866432091985927,0.17107435,0.19837963016203697,0.32528245,0.1856806
0.13831863,0.24184117,0.088879414,0.2694318761659126,0.17301372,0.11332609,0.31892017,0.3131047687862861,0.28486702,0.2209340432560426,0.1419398,0.3590399840960016,0.24779582,0.15268025
0.13699606,0.21914525,0.17575094,0.18312619098757146,0.16923024,0.12952058,0.30115563,0.2841107370466442,0.28957093,0.24545510472730628,0.16728315,0.4267311273268872,0.2786348,0.17178363
0.086905256,0.15025206,0.15103449,0.1682563800953828,0.07985389,0.1325065,0.18478289,0.1978132218687933,0.18615443,0.23541821412509284,0.082334176,0.35798099420190055,0.32529747,0.11740808
0.59138244,0.65297896,0.61101234,0.5292580317554819,0.2751115,0.500225,0.120375976,0.1402798984167939,0.09996281,0.17666988060019284,0.25412133,0.4430870556912944,0.15941572,0.29495546
0.22878945,0.44714147,0.15262747,0.20023158201389493,0.23843865,0.24959935,0.15605643,0.15491161929469716,0.047398444,0.3942496236549774,0.074486904,0.31763126823687315,0.33603108,0.1512362
0.24604385,0.31500193,0.24075177,0.377758582665515,0.22479187,0.22541426,0.21038452,0.20837467250248035,0.16954008,0.30837456850247413,0.15279177,0.23530801646919833,0.36221325,0.18576902
0.6519639,0.6886931,0.6250391,0.6801554408093264,0.48486033,0.61432135,0.123742096,0.13394132803647968,0.067115135,0.35905702154342134,0.2989646,0.3509900849009915,0.21673155,0.3201938
0.16594066,0.31363082,0.12165921,0.16807992008479522,0.18398948,0.15996847,0.44817793,0.39750816385048987,0.37132445,0.45138230708293847,0.20848046,0.4930938506906149,0.25883794,0.22540158
0.14884548,0.18645766,0.15922755,0.25242047514522853,0.15177813,0.08697616,0.34167776,0.31756205905372353,0.32007712,0.2141189428471366,0.19384317,0.30886849911315006,0.2741151,0.20196208
0.16445139,0.22577602,0.13548422,0.3038343682300621,0.19956715,0.13834551,0.4004841,0.40322717419363047,0.4016212,0.14514628870877733,0.276912,0.5818439418156058,0.26362896,0.29389396
0.10813819,0.14025137,0.17577888,0.12429591245775475,0.14377472,0.13872,0.32799578,0.31053636863218215,0.29956928,0.23444615406676925,0.114251435,0.5254779474522052,0.31351054,0.12723488
0.13455993,0.20923787,0.13348441,0.20642299238537956,0.16439286,0.13409512,0.23108488,0.22593994355639663,0.21679112,0.20858405251504317,0.105674386,0.3275762472423753,0.3139993,0.1396929
0.14057589,0.1682984,0.15275374,0.15235580914134858,0.124801636,0.13670571,0.24591908,0.23265336395920186,0.22805053,0.21654732299283938,0.12042402,0.4698656330134367,0.2743057,0.15967822
0.14000444,0.2582739,0.08742588,0.2698699361921962,0.13640516,0.11434399,0.3093801,0.2990449179426951,0.31330773,0.17094026025641562,0.1276863,0.2116899088310091,0.38068807,0.14569929
0.16300893,0.34526458,0.12277624,0.278989216739353,0.29332954,0.2364064,0.25850883,0.26069221564153294,0.27501678,0.0831353749881225,0.22029293,0.2768376723162328,0.41269147,0.22315061
0.45920277,0.37249243,0.6000531,0.37287026237221577,0.3655537,0.3879471,0.1373029,0.12751968765118127,0.1194731,0.15579680934780857,0.07316842,0.24597053540294644,0.4161899,0.07369764
0.19267094,0.2816926,0.14581719,0.3405221604313296,0.2692805,0.18355343,0.20225179,0.20580306234818374,0.20282939,0.23429743405784606,0.12906167,0.2509771949022805,0.29510677,0.15438274
0.14109237,0.20043409,0.10957138,0.1993876319632579,0.24157572,0.17571661,0.33687082,0.325946949556817,0.30510473,0.1922515415350925,0.12099412,0.3820846317915368,0.30078125,0.124616325
0.3946244,0.48511556,0.19924225,0.4728833683730021,0.7346383,0.38772243,0.15877672,0.15291473917488435,0.1438057,0.6312250378735024,0.20725535,0.14906701509329848,0.4308107,0.23527035
0.2184659,0.28437358,0.12437199,0.34267389056043346,0.35126147,0.14908054,0.30740154,0.2677310560638633,0.26239172,0.277209266632556,0.22082734,0.45693195430680456,0.20951366,0.21954656
0.14640027,0.19818409,0.15931365,0.2412370244742215,0.13340896,0.13570449,0.27620324,0.277229866633792,0.25624394,0.18768380126102807,0.13404764,0.2821273517872648,0.3160454,0.16569772
0.16491002,0.26336926,0.18783125,0.13033763782025828,0.18097818,0.17552003,0.36115515,0.34625574077534443,0.35148382,0.334866250091975,0.19243984,0.5835685716431428,0.20304286,0.19254923
0.25793672,0.27356666,0.1423342,0.5040175602410537,0.43995672,0.18727842,0.16557094,0.1681067300864038,0.1792105,0.25651741539104495,0.09400651,0.10316221968377802,0.44155133,0.09778748
0.25974566,0.15380429,0.34831426,0.326055899563354,0.28545848,0.3351942,0.35995343,0.3473389908403395,0.30307472,0.3569549514172971,0.2364868,0.26758674324132564,0.33571744,0.27264568
0.09640111,0.11474001,0.14525154,0.15236287914177277,0.13796759,0.08377292,0.4138341,0.3643219218593153,0.38724783,0.18515488110929287,0.120687544,0.5709944429005557,0.30584633,0.14043131
0.13934208,0.19697839,0.14817984,0.2254935035296102,0.100802556,0.078709036,0.3233072,0.30578716834723013,0.30869067,0.14338222860293373,0.12206569,0.25787177421282254,0.32356203,0.15358913
0.21116343,0.25408408,0.18179609,0.37622120257327213,0.23027357,0.17255315,0.33132914,0.286818717209123,0.29590988,0.32026141921568513,0.26196265,0.5489414951058504,0.26203847,0.2778853
0.08364017,0.12682739,0.11770742,0.24878816492728992,0.17083645,0.1409446,0.2877647,0.2801346368080782,0.26317766,0.2186027631161658,0.06850284,0.202846789715321,0.3990991,0.08583548
0.17919801,0.29484496,0.13076377,0.28005816680349005,0.081064835,0.079837404,0.392944,0.3579328214759693,0.41925997,0.29395291763717507,0.18031253,0.17872846212715376,0.4438448,0.2127124
0.112926334,0.14231826,0.17291626,0.10088862605331757,0.1253058,0.15252998,0.2960801,0.280458116827487,0.26398695,0.18784002127040128,0.060018696,0.23574306642569334,0.40550923,0.104837924
0.1672984,0.3674506,0.11510465,0.13637744818264688,0.17557675,0.18601897,0.2601998,0.21388466283307978,0.20185636,0.5716697943001877,0.13176797,0.501206409879359,0.32768512,0.16401294
0.105420575,0.18056276,0.18065691,0.039637664378259864,0.13649726,0.16847992,0.30633867,0.28686881721212903,0.29118556,0.17968435078106104,0.13619758,0.48574605142539484,0.2670877,0.14723694
0.15425572,0.21794862,0.15501373,0.20402519224151155,0.1580576,0.18450582,0.31375644,0.272773916366435,0.26421985,0.6080201364812081,0.18852215,0.3660188633981136,0.33725834,0.21940365
0.29937938,0.40973932,0.1729972,0.486900299214018,0.24681933,0.14670025,0.34633735,0.3518065411083925,0.32986215,0.1393570683614241,0.44838512,0.5215858478414153,0.28108335,0.4725201
0.1367874,0.24772713,0.18379626,0.10003075600184537,0.22200398,0.14194283,0.34324268,0.323592649415559,0.3299636,0.23008649380518964,0.20867333,0.508749249125075,0.27983725,0.21083477
0.18796833,0.3121913,0.11207344,0.23519338411160307,0.25736833,0.20414445,0.2490752,0.2473329448399767,0.2553551,0.4534477572068654,0.17661071,0.2917513008248699,0.33186185,0.19427851
0.14016989,0.19624878,0.13497879,0.17628052057683125,0.1632497,0.11605756,0.355534,0.3153148789188927,0.32830638,0.2464656147879369,0.16145852,0.4630654036934596,0.23729467,0.19248587
0.16380978,0.2720704,0.19700459,0.13879478832768732,0.18872347,0.14616495,0.22706181,0.20704217242253037,0.13727754,0.37619745257184717,0.10355825,0.39883156011684395,0.30265343,0.12569219
0.33689892,0.33663768,0.33986163,0.33326767999606083,0.3212945,0.30059218,0.3242632,0.28291009697460584,0.33054602,0.29803861788231706,0.38452476,0.3393803460619654,0.3296944,0.42506608
0.17089824,0.2834568,0.1870857,0.16730646003838762,0.15448546,0.16901854,0.43792576,0.4227251053635063,0.4214171,0.2997153579829215,0.24741794,0.612056968794303,0.24713469,0.2623478
0.109111145,0.23009524,0.09020974,0.16025260961515658,0.16384701,0.09250647,0.37641326,0.3409505204570312,0.3512774,0.20853386251203174,0.08517407,0.21836687816331218,0.42768133,0.11297684
0.2367363,0.28266424,0.17525718,0.2793371867602312,0.2349494,0.1262824,0.4506526,0.4214703052882183,0.38132307,0.20441864226511852,0.33492348,0.5540777445922255,0.17563272,0.39344096
0.13651511,0.23263893,0.21299271,0.07691416461484987,0.031578325,0.029889211,0.1680701,0.1381050382863023,0.14892893,0.20191244211474654,0.020213326,0.10966926903307309,0.57204807,0.06358992
0.15181571,0.16801146,0.21782228,0.15896222953773376,0.13237861,0.14711678,0.19375786,0.20591743235504595,0.17686057,0.1127328767639726,0.10358478,0.38061579193842077,0.29468358,0.11012468
1.0,1.0,1.0,1.0,0.67732006,1.0,0.03694255,0.06671530400291825,0.0521117,0.3990676939440616,0.5457615,0.4127822587217741,0.22084832,0.5865878
0.12116486,0.20137635,0.15189682,0.09598532575911954,0.18130344,0.14654079,0.26438817,0.2563293153797589,0.23833218,0.167231850033911,0.122798145,0.34188594581140536,0.32384014,0.1427491
0.12329139,0.16992787,0.17604522,0.15011240900674455,0.1680874,0.18525043,0.2525841,0.26857581611454895,0.22836895,0.22486634349198062,0.10303649,0.3430011656998834,0.27288246,0.113935426
0.09475476,0.22517982,0.0872141,0.13423732805423969,0.18971947,0.15115196,0.28781468,0.274713116482787,0.27993733,0.09783097186985833,0.10314386,0.24518637548136243,0.45979714,0.11040112
0.11140097,0.23858285,0.14951007,0.2484335149060109,0.12992188,0.047431264,0.18196733,0.15365559921933597,0.14508285,0.2696535461792128,0.07488132,0.0,0.77249587,0.07026256
0.12789178,0.12411107,0.22612226,0.1414346584860795,0.123188056,0.09853,0.21630058,0.20328508219710495,0.19114375,0.13976452838587172,0.053939983,0.15773031422696857,0.503852,0.055509675
0.108652785,0.12903011,0.12731674,0.23500125410007525,0.14418018,0.044715337,0.23225087,0.22647969358878162,0.2076841,0.12475188748511325,0.09242592,0.35619142438085755,0.2676251,0.10206644
0.13675274,0.12506959,0.12859325,0.2519360951161657,0.13494557,0.10843085,0.4663329,0.4538924272335456,0.43897492,0.1947188216831293,0.18739353,0.5627531437246855,0.19277644,0.22245571
0.24287193,0.14055865,0.3896224,0.2181456530887392,0.20807844,0.23036884,0.28190428,0.2636007858160471,0.24268286,0.31047894862873693,0.070977286,0.21823148817685115,0.43012774,0.10723789
0.15412778,0.20646067,0.21122143,0.16661500999690063,0.12606183,0.13961521,0.37164414,0.35290666117439967,0.31696653,0.2544215452652927,0.18656066,0.34679862532013744,0.29887784,0.20678347
0.177355,0.39372122,0.117455155,0.12608550756513046,0.21285424,0.22923829,0.28513765,0.2776132366567942,0.2680604,0.3852547631152858,0.14827575,0.37948426205157376,0.33258867,0.168591
0.08375021,0.31012738,0.019786838,0.15525226931513617,0.19456202,0.1177879,0.2300353,0.23513105410786328,0.20139518,0.26398168583890114,0.1151551,0.19910398008960198,0.5735569,0.09135075
0.09444691,0.26181236,0.07267029,0.14221093853265632,0.16283458,0.15544455,0.41919172,0.40036400402184025,0.4015797,0.22156237329374243,0.17023289,0.32445474755452525,0.29214203,0.18377793
0.14656894,0.28149158,0.10538182,0.15263830915829857,0.21792412,0.19534332,0.25806758,0.26182906570974396,0.24279678,0.29451917767115066,0.11775195,0.3101927289807271,0.308699,0.12736285
0.23899207,0.29080847,0.18936762,0.2501211150072669,0.42200357,0.31477934,0.27352262,0.26216538572992315,0.2979976,0.29872361792341706,0.32673448,0.5065866793413321,0.24656856,0.357518
0.28155077,0.31568685,0.24847455,0.34343242060594525,0.2548594,0.17598797,0.107664704,0.0979956598797396,0.11100817,0.18074046084442766,0.08531577,0.3647649635235036,0.27692294,0.10727005
0.1033712,0.2298168,0.07411096,0.14695483881729035,0.18815619,0.13099983,0.3514384,0.31585855895151355,0.3150465,0.2517345351040721,0.1198782,0.26112953388704657,0.36617506,0.13869616
0.21490489,0.22635221,0.25056702,0.16030079961804797,0.23118298,0.17331764,0.21585083,0.214376132862568,0.206772,0.12544699752681987,0.13258287,0.44645847535415245,0.2762649,0.15458521
0.13089864,0.254829,0.1515748,0.14852597891155875,0.13466018,0.120339476,0.2533467,0.23800030428001825,0.24442755,0.08016343480980609,0.10265847,0.305044139495586,0.3892027,0.12672919
0.14082047,0.2188578,0.11018762,0.1937026216221573,0.20014557,0.17752062,0.54407805,0.538532632311958,0.5009275,0.34623422077405325,0.22206174,0.5298057870194213,0.17948174,0.2648726
0.24438214,0.30104136,0.19685504,0.25244845514690734,0.3158348,0.19076113,0.3052615,0.26673611600416697,0.25289324,0.3233929794035788,0.23719539,0.4297226270277372,0.25471067,0.26696387
0.11916964,0.24177931,0.12424308,0.13431996805919807,0.20075655,0.19324845,0.25513402,0.2691169561470174,0.27918622,0.20101841206110474,0.116571456,0.3603594639640536,0.33650982,0.123273104
0.16546004,0.30069184,0.12447743,0.23435463406127807,0.21319716,0.15634891,0.21452329,0.21467271288036277,0.2297489,0.11716055702963343,0.110567726,0.2726612427338757,0.34862602,0.12190359
0.07495931,0.23428008,0.05295724,0.1915482414928945,0.19407737,0.19015214,0.28379267,0.28225637693538264,0.29047528,0.18639339118360349,0.07788681,0.20927386907261306,0.46447217,0.0823957
0.17323117,0.29468465,0.1583158,0.17866076071964565,0.23991524,0.17115739,0.28857127,0.2757454365447262,0.24845724,0.28421991705319505,0.1960372,0.3505020349497965,0.24985635,0.17947826
0.10141697,0.21909061,0.11776057,0.11642128698527722,0.1515043,0.10641198,0.4051617,0.3662315219738913,0.40766647,0.3523377411402645,0.1303639,0.4520955247904475,0.25509596,0.1471866
0.11287047,0.1783216,0.13536999,0.17700539062032344,0.07462016,0.071365714,0.23685008,0.21263119275787157,0.21770957,0.1894164213649853,0.05972845,0.10230612976938702,0.59940016,0.07638756
0.10569616,0.18549475,0.16895866,0.09968361598101697,0.15879144,0.1616603,0.3057985,0.2791194467471668,0.2819524,0.26676873600612416,0.11375006,0.5201806479819352,0.30608726,0.11533543
0.32718924,0.47201392,0.25401092,0.4477368268642096,0.42902696,0.38089463,0.13089055,0.14781964886917895,0.11235334,0.17292391037543461,0.16392541,0.22845192715480725,0.3598174,0.19365603
0.28705862,0.33372498,0.18091956,0.41642716498562987,0.36972576,0.24633491,0.21070433,0.1993480719608843,0.16527742,0.5413679324820759,0.19026236,0.27921267207873274,0.26620924,0.24569976
0.11009008,0.23627287,0.13350634,0.10600889636053377,0.1893901,0.18896928,0.27583757,0.281778316906699,0.29182032,0.23968620438117227,0.12630373,0.3511386148861385,0.31368983,0.13860604
0.28827813,0.38949263,0.26329285,0.12305772738346364,0.39089787,0.3162007,0.17896596,0.17714394062863645,0.1888619,0.2992695479561729,0.24027252,0.4432326756767324,0.29852712,0.2692915
0.18032882,0.3039021,0.16663449,0.2531466651887999,0.20637167,0.13622236,0.22345972,0.1896765913805955,0.19280122,0.34890532093431925,0.114987776,0.12426427257357274,0.5605352,0.1235714
0.092366226,0.12769917,0.12025181,0.1890273513416411,0.15354908,0.09834104,0.6177561,0.6024223361453401,0.6078438,0.3091945185516711,0.19680707,0.5962926403707359,0.1708703,0.21135929
