size_D,duration_D,app,ifc,source,t01,t03,t05,t07,t10,t12,t13,t15,Generated_Var_1,Generated_Var_2,Generated_Var_5,Generated_Var_7,Generated_Var_12,effort_D
0.015471634428298067,0.01897770613866237,0.1808504619149538,0.37950754,0.429882,0.07971643,0.1137294268237656,0.11262897,0.0556103633366218,0.13929394,0.2955567177334031,0.083326414,0.14265886,0.43893477,0.29855496,0.45475358,0.40255296,0.35781935,0.18885165
0.0799203747952225,0.050715006042900364,0.1324804567519543,0.28261477,0.3276235,0.07325323,0.08372095502325731,0.07715461,0.05776891346613481,0.12213513,0.30052711803162707,0.08241828,0.07763606,0.35232717,0.16701299,0.35773337,0.28850275,0.24373469,0.22620012
0.17585356055121362,0.12238504734310285,0.12947486705251326,0.12124634,0.202848,0.11333881,0.11874986712499203,0.085618794,0.11888361713301704,0.19082347,0.3285492597129556,0.08505596,0.14425161,0.22774598,0.06949872,0.23471807,0.18384254,0.13057743,0.31708694
0.13916970835018252,0.09579706574782396,0.2904577309542269,0.4188493,0.42186087,0.15482076,0.20158122209487334,0.21095943,0.06937775416266526,0.20162344,0.3895788733747324,0.21050675,0.20237574,0.4216981,0.24109,0.40836436,0.35834736,0.3052859,0.22996071
0.19752778185166692,0.1388475183308511,0.18912400108759989,0.12519431,0.2103679,0.14668591,0.15140936908456215,0.096511126,0.08918771535126292,0.20359483,0.34641468078488086,0.11975975,0.15251923,0.2507611,0.082291484,0.24548236,0.19272923,0.13916655,0.32095718
0.14616859877011593,0.15407452924447176,0.12456570754342924,0.13678882,0.16912733,0.08200185,0.1093699965621998,0.05659482,0.050909403054564185,0.12057203,0.17678891060733465,0.076433405,0.11621007,0.3863835,0.25651038,0.40617758,0.3562344,0.31379434,0.3237271
0.1383687983021279,0.09172161550329692,0.06470342852965714,0.13722911,0.1909237,0.05655344,0.04374489462469368,0.038628817,0.056448313386898805,0.09606755,0.2564748953884938,0.06744735,0.045657784,0.2440661,0.09140921,0.3029527,0.21941565,0.16692062,0.29201764
0.7879209972752598,0.7162355029741303,0.7279190272080973,0.28643245,0.16381462,0.6991213,0.7001530920091856,0.7073575,0.832046249922775,0.7871499,0.7864090071845405,0.62058234,0.8444911,0.07433089,0.05965264,0.0,0.020234678,0.067152545,0.82796335
0.15125206907512415,0.0849116200946972,0.06752448324755168,0.13181305,0.19948833,0.060029075,0.05760965145657909,0.04574877,0.10249406614964397,0.13342065,0.2877968972678138,0.052700862,0.08633599,0.22408195,0.059270546,0.24790382,0.18504673,0.14717312,0.2980831
0.09662269579736175,0.09583513975010839,0.19703312029668796,0.26199776,0.32992887,0.12611799,0.17028115021686901,0.111296624,0.08635336518120192,0.19352752,0.2946675176800511,0.102433756,0.1978049,0.39371538,0.25286236,0.39805925,0.3559453,0.2799371,0.21459138
0.21256931275415877,0.15286016917161016,0.13348464665153534,0.06866124,0.14327772,0.12527071,0.12198517731911064,0.09264961,0.08726341023580463,0.17693931,0.31663905899834355,0.11312877,0.12411055,0.20186904,0.04884331,0.2349905,0.16524792,0.11256996,0.35065338
0.2756712865402772,0.1972294518337671,0.18742866125713384,0.10745534,0.13602088,0.19584559,0.1617382597042956,0.15131256,0.13031766781906007,0.2190643,0.3664929519895771,0.20622043,0.15708742,0.21050568,0.048598707,0.24005102,0.1618977,0.116444394,0.38907087
0.09658784979527099,0.06303269378196164,0.1408591159140884,0.26583093,0.31680274,0.082976,0.09220833153249988,0.07891101,0.06343675380620523,0.12903124,0.3087096185225771,0.08844955,0.07697511,0.3407818,0.15269387,0.3460632,0.27523604,0.22675472,0.2306741
0.110944316656659,0.06999673419980405,0.14382220561777942,0.23845786,0.2956593,0.09033258,0.10017821601069296,0.080662906,0.048315974898958496,0.12701282,0.3116725887003553,0.101226255,0.07974747,0.3316747,0.14928988,0.33882126,0.26318404,0.21433353,0.2494998
0.08997083539825013,0.06259061775543708,0.10190217980978201,0.18270493,0.26325494,0.075554565,0.07671869460312168,0.0493173,0.05904540754272446,0.12714428,0.28395451703727104,0.05923979,0.08827087,0.3024665,0.1339275,0.3216958,0.2582106,0.19530222,0.23918945
0.10301525018091502,0.05715448342926901,0.036337610366238955,0.1538412,0.22069757,0.023877174,0.019653828179229692,0.016061991,0.06345221780713307,0.07901354,0.24581630474897828,0.042302087,0.035752982,0.25794938,0.09087801,0.30551857,0.22564672,0.18098386,0.27141777
0.08102239486134369,0.05196264311775858,0.05668910733108926,0.16054064,0.2402205,0.045613736,0.03674632520477951,0.021426797,0.04762664685759881,0.08664954,0.24426582465594948,0.032469586,0.035986245,0.28904074,0.13115174,0.32659626,0.25322378,0.19696012,0.24772738
0.11844675210680514,0.09974891598493496,0.15283389471661052,0.20588845,0.30351424,0.07224567,0.1441606686496401,0.09776798,0.09972394098343647,0.19225001,0.3271748896304934,0.06623532,0.20440152,0.29201943,0.15084851,0.28243208,0.24357834,0.21010485,0.22707134
0.09556219573373176,0.12869519772171187,0.12348745765125423,0.2593791,0.23084353,0.053675607,0.08822438529346313,0.11324829,0.13527608811656527,0.036026776,0.0833027549981653,0.06262167,0.10243386,0.5012572,0.3878605,0.5456828,0.47736293,0.45329043,0.28737026
0.17236809034208544,0.08649801518988091,0.08376585562341443,0.14721149,0.21440531,0.08617966,0.06651920399115224,0.056743413,0.12704676762280606,0.15865782,0.30491106829466413,0.07292651,0.13548863,0.21070075,0.049487337,0.22952127,0.17593494,0.14428163,0.3133927
0.34554236073254163,0.31993134919588095,0.28607893139210683,0.045346826,0.09695803,0.28609657,0.30520595831235753,0.235748,0.20950548257032897,0.3392994,0.42762886565773195,0.23694809,0.28369722,0.176386,0.05335723,0.17442772,0.1349605,0.09337425,0.47396788
0.11180071670804301,0.08094028485641709,0.19244809075519093,0.29758418,0.3428828,0.110181406,0.13653374819202488,0.10871169,0.054919663295179805,0.1540724,0.341905200514312,0.12195031,0.11163667,0.36277005,0.16837138,0.35249382,0.28954124,0.23239559,0.22402133
0.09449130566947835,0.0539313932358836,0.07386528661347133,0.17350316,0.24573196,0.044786066,0.022824601369476085,0.021562964,0.02999898979993939,0.0889557,0.2598952155937129,0.04523368,0.044525027,0.29071468,0.11346561,0.32608628,0.24508335,0.1988065,0.24420539
0.08952399137143949,0.12452592747155565,0.1702003029799697,0.29489315,0.2774458,0.06655456,0.10405967624358059,0.12762707,0.12436572746194365,0.04765497,0.09820745589244737,0.05701731,0.12745264,0.5189146,0.42713693,0.5612461,0.517241,0.4673017,0.2598116
0.07708263462495808,0.04355494561329674,0.10702316929768306,0.27814335,0.34016776,0.051055968,0.05383000122980007,0.059902966,0.10177770610666237,0.13799804,0.3075889184553351,0.046141192,0.12076503,0.30984977,0.13218778,0.31837028,0.24739063,0.21348497,0.21238442
0.5387004923220297,0.5075294704517682,0.46511839348816064,0.098305136,0.06259899,0.4715373,0.4727474783648487,0.42133704,0.40105249406314963,0.5107099,0.571391434283486,0.43493778,0.4602491,0.10910426,0.025423735,0.11118487,0.055407546,0.021680526,0.64266974
0.1934720716083243,0.1343107580586455,0.11248733475126652,0.1072084,0.15952606,0.11648552,0.09821844589310676,0.080602795,0.09239444554366673,0.15032157,0.3155421789325308,0.11352195,0.08468956,0.214874,0.05038306,0.25272524,0.17204002,0.11934008,0.34462374
0.10553147633188859,0.061032779661966775,0.04814049118595087,0.1560883,0.22402106,0.0364082,0.03513399010803941,0.025907695,0.05862450951747057,0.095354676,0.27139671628380296,0.03764759,0.044917434,0.24195024,0.070177376,0.2810918,0.2035159,0.15823674,0.27388394
0.09535934572156075,0.08053642983218579,0.22491395750860424,0.33213252,0.394718,0.118194,0.163964699837882,0.118646055,0.05190527711431663,0.18098184,0.36950706217042373,0.12774484,0.15376568,0.39209285,0.20339143,0.37089962,0.30900443,0.26347014,0.19946682
0.0817696199061772,0.05143908308634498,0.06412779358722064,0.18308133,0.25593424,0.036035597,0.0488036599282196,0.0325377,0.05073452304407138,0.092342556,0.262614565756874,0.03631355,0.053084433,0.2856669,0.121619016,0.31846654,0.24280068,0.20070812,0.24393435
0.2619371557162294,0.1928275815696549,0.16322024367797563,0.06565371,0.11153008,0.1890042,0.15554586933275216,0.12067023,0.1313143778788627,0.21365258,0.3516212010972721,0.16310094,0.13281736,0.18582077,0.026542008,0.20983464,0.13522503,0.08160022,0.40073365
0.17566658053999484,0.13395785803747148,0.17930789206921077,0.118594825,0.21961795,0.12895004,0.14687803881268233,0.0868651,0.09499386569963195,0.21404526,0.34229340053760404,0.10326846,0.1697371,0.25594756,0.104381114,0.25227836,0.2179706,0.17588298,0.29543296
0.12199520731971245,0.07658569959514197,0.051478380852161915,0.15137482,0.22423635,0.04678583,0.025534333532060013,0.030111015,0.07082733924964037,0.105128765,0.2702192562131554,0.055106804,0.057372153,0.24954751,0.0796812,0.29092908,0.21237074,0.17232408,0.28322262
0.1110062266603736,0.10186193011171582,0.40866825913317406,0.5080774,0.5441751,0.25164807,0.32033874922032496,0.26617047,0.17175804030548242,0.31289276,0.4682098880925933,0.25478035,0.3396013,0.5034754,0.33954152,0.45132595,0.43696967,0.33855525,0.16949308
0.0811369448682167,0.06663705799822349,0.09004544099545589,0.17870575,0.24824084,0.05881299,0.054216567252994036,0.03653851,0.03494462609667757,0.07401599,0.19945542196732532,0.048040524,0.060843527,0.35791606,0.21402746,0.3959852,0.33379477,0.26233262,0.24577123
0.3582458714947523,0.26049321562959293,0.24212754578724538,0.088243514,0.11786504,0.2477461,0.23695440421726424,0.20605195,0.28539474712368484,0.32318616,0.42446522546791354,0.21130003,0.28018132,0.13441955,0.001167193,0.13817194,0.09595009,0.073460296,0.4863345
0.08962777537766652,0.06875586912535214,0.13985748601425138,0.21467942,0.29495096,0.09678404,0.08452103007126181,0.06400314,0.04994991699699502,0.13723862,0.28905765734345945,0.0766895,0.08577266,0.3528727,0.17770055,0.36240095,0.29222086,0.2397472,0.22054765
0.1606488596389316,0.13164410789864647,0.16663713333628666,0.13783514,0.22704475,0.13716723,0.15956023957361437,0.0918372,0.10027895001673699,0.19980341,0.3455731207343873,0.107947126,0.14272726,0.26899248,0.110528916,0.2607411,0.21387003,0.18215726,0.295943
0.07124708427482507,0.05694321341659281,0.027861652213834777,0.14947581,0.1987413,0.0264903,0.0166028599961716,0.019805998,0.03727257523635452,0.042012244,0.17182560030953603,0.0155913085,0.008987159,0.3277899,0.1798628,0.37783086,0.3013182,0.25423494,0.27176735
0.08881387532883253,0.058485775509146534,0.09485035051496493,0.2044276,0.2711199,0.06034009,0.04521098971265938,0.044364184,0.04510501270630077,0.10643929,0.28145734688744084,0.056308374,0.048683703,0.3163724,0.12566593,0.3370489,0.2541062,0.21297383,0.24138469
0.17090480025428803,0.09561750573705034,0.0706502429349757,0.1496917,0.20420294,0.075400576,0.04795909287754558,0.05020857,0.12392476743548604,0.14208925,0.2944047676642861,0.0760289,0.099022776,0.21507028,0.051792175,0.24444051,0.18217859,0.14141493,0.31052545
0.32101874926112495,0.22857691371461483,0.21898663810133617,0.12803444,0.16337995,0.22870095,0.23125152387509143,0.19716078,0.3197481791848908,0.32696483,0.4157580949454857,0.15501325,0.29939762,0.16287853,0.03698519,0.13433692,0.11435111,0.10188599,0.4562735
0.09264857555891454,0.05798806947928417,0.05334400466559953,0.17376518,0.23726861,0.033052176,0.03377437802646269,0.029870033,0.051111016066660964,0.0901753,0.2543408752604525,0.037139133,0.051138043,0.2700958,0.1044665,0.3117686,0.22930115,0.18788253,0.2592524
0.08851682531100952,0.0561014933660896,0.08407344559265544,0.17513442,0.25804955,0.060128435,0.06118920767135246,0.033117324,0.0491715099502906,0.112261295,0.2791069867464192,0.046046928,0.05344698,0.29683146,0.12951678,0.31488952,0.24596478,0.20447192,0.24185117
0.46363654781819286,0.3509875210592513,0.47858737214126273,0.3702957,0.35981315,0.37946308,0.4894922093695326,0.4843423,0.6406257384375443,0.5758741,0.6074634364478062,0.31198138,0.6804451,0.2116686,0.14848399,0.10060265,0.16152595,0.23218495,0.47570157
0.07222428433345707,0.05804900848294051,0.044981325501867446,0.16042507,0.21885972,0.03506176,0.02227568733654124,0.023682535,0.03649929218995753,0.04401225,0.17803029068181747,0.027126506,0.023604512,0.33895284,0.19133693,0.3886451,0.31366128,0.25870842,0.2621339
0.10290304617418278,0.06516439390986364,0.029761937023806296,0.13940296,0.19807126,0.029064208,0.017443420046605203,0.01639092,0.05873179752390785,0.07160626,0.2168574130114448,0.0438257,0.031116396,0.26923987,0.11929202,0.32765085,0.25224093,0.19751267,0.28142893
0.05541079032464742,0.029942227796533667,0.06778925322107468,0.23281223,0.29707444,0.032884017,0.030032442801946568,0.030869782,0.04688835281330117,0.080152154,0.25338269520296175,0.037799522,0.050738662,0.31512576,0.15407273,0.35924584,0.27911437,0.23017302,0.23044044
0.08495149509708971,0.04605870576352235,0.046705062329493764,0.18348491,0.24821757,0.027571365,0.029485853769151228,0.02908653,0.059553863573231815,0.08392513,0.2599309555958573,0.03066288,0.031606585,0.26560742,0.09360993,0.30559993,0.22643289,0.18161179,0.24932662
0.320141099208466,0.25041855502511334,0.1934672706532729,0.044898123,0.08004643,0.2136269,0.18745099124705947,0.15522754,0.171468950288137,0.24941736,0.370612082236725,0.19853975,0.18897879,0.14385384,0.013341352,0.18523006,0.119866095,0.061835706,0.4446391
0.09765159585909575,0.08291563897493834,0.19512493048750693,0.26252967,0.3479762,0.0896288,0.13333950800037048,0.09348166,0.06485584789135088,0.17905644,0.34303112058186724,0.09597297,0.14647645,0.36829883,0.18821105,0.3530649,0.29632157,0.26651084,0.19936204
0.11222188073331285,0.06663015899780954,0.04867425113257488,0.11510372,0.18710671,0.035874113,0.01899700013982001,0.006027758,0.04049682842980971,0.08305606,0.21996581319794878,0.024782851,0.030577451,0.28682017,0.120768934,0.32422578,0.25397062,0.20434272,0.29163483
0.28262729695763783,0.2250197135011828,0.18843640115635987,0.06541231,0.10252194,0.20762463,0.17763213065792785,0.13250175,0.14681801880908113,0.22405365,0.36751812205108736,0.18658765,0.15480733,0.17303172,0.024697497,0.21699178,0.13055053,0.065434456,0.418802
0.5445404926724295,0.4727497983649879,0.503792709620729,0.21255088,0.20361109,0.47705132,0.49229314953758896,0.47586235,0.5841334350480062,0.5852206,0.6187122371227343,0.3948794,0.6406449,0.15243898,0.08743122,0.07983378,0.11764901,0.11580706,0.6095598
0.06369693382181603,0.05544400932664056,0.059444274055572593,0.20029986,0.22960316,0.029121175,0.02792090367525422,0.027638197,0.033062371983742324,0.057025284,0.1905949814356989,0.032496467,0.025146067,0.34029645,0.18702176,0.39218074,0.31318736,0.2739567,0.25742167
0.08762773525766412,0.08107609086456546,0.19331319066868094,0.2739634,0.3414554,0.12248786,0.12730771763846305,0.10677442,0.04311660258699616,0.14565241,0.2888472173308331,0.096362635,0.12894729,0.40511894,0.2569983,0.41989994,0.36496326,0.30881846,0.21715741
0.12035515722130943,0.109150716549043,0.20904559909544007,0.22777623,0.33230418,0.09228797,0.1721483303288998,0.11509389,0.0826134149568049,0.19919524,0.34810298088617886,0.10359885,0.18801922,0.33680227,0.18044731,0.33202857,0.28377926,0.24824637,0.20021133
0.07270568436234105,0.04041258842475531,0.0786379521362048,0.23693919,0.30565637,0.041249394,0.03411552504693151,0.037668675,0.0616575816994549,0.102357894,0.28572155714329345,0.05446075,0.054939926,0.30969307,0.13124526,0.3439269,0.2540869,0.20878756,0.22914703
0.106885116413107,0.048706664922399896,0.052981788701821124,0.20061171,0.26873648,0.039457455,0.04299944857996691,0.049054325,0.11461216687673002,0.12934023,0.2811671368700282,0.026695088,0.10621938,0.24810228,0.08172575,0.25533968,0.20296347,0.16833948,0.2570248
0.39104130346247823,0.2763139765788386,0.3796550620344938,0.39311743,0.37789965,0.3202166,0.4023432241405935,0.40679535,0.5967811358068681,0.4921672,0.581256064875364,0.26398385,0.5847471,0.20676705,0.09921068,0.10212476,0.15740643,0.19675371,0.45854944
0.07517590451055428,0.04424980265498816,0.10728158427184156,0.22310644,0.3099848,0.05965729,0.06036520362191222,0.046390414,0.05721587343295241,0.11846709,0.28677104720626284,0.057577506,0.07525,0.33016884,0.1629422,0.3515,0.27610847,0.23493299,0.21760648
0.10328253219695194,0.06786334907180096,0.09860509013949098,0.18450737,0.2647184,0.06000434,0.07448763446925807,0.055988878,0.06094780965686858,0.12363687,0.3039325982359559,0.07110791,0.06740865,0.29427472,0.11587769,0.31065777,0.22769332,0.196952,0.2503969
0.08965664137939848,0.05850002851000171,0.07745786725421326,0.19731456,0.25847995,0.044,0.05144039108642346,0.045771956,0.03577679614660777,0.08799231,0.25667350540041034,0.060889855,0.05382836,0.3008699,0.13670406,0.3398556,0.26389205,0.21490335,0.25446898
0.07696648461798908,0.0843443050606583,0.1014818748518125,0.233513,0.25226414,0.080012396,0.07096687425801246,0.076380014,0.07532260451935628,0.0685702,0.1895407213724433,0.053378657,0.06134802,0.4146879,0.25532082,0.44705933,0.3641329,0.3331406,0.2702157
0.0926428715585723,0.0814664148879849,0.2606861039313896,0.37493676,0.41069615,0.14458169,0.17271827036309623,0.15614855,0.05838498850309931,0.1761277,0.3508039010482341,0.15553804,0.17533436,0.43083104,0.265537,0.42845738,0.38221306,0.31220862,0.20569609
0.10368934122136048,0.07137343428240606,0.12469445753055423,0.21793324,0.2873143,0.086111054,0.09699684981981099,0.068623394,0.07072693424361605,0.1357289,0.30784334847060096,0.08191411,0.082048446,0.31666893,0.1416291,0.32296854,0.2589848,0.20108321,0.23839465
0.10483729629023777,0.06182856870971413,0.08339952566004742,0.20430791,0.26369447,0.05434136,0.053906950234417016,0.046314865,0.06509489390569363,0.10127345,0.28231884693913084,0.06410529,0.055282086,0.28222558,0.10951337,0.31004202,0.23829329,0.18648037,0.25345635
0.08401453504087211,0.07181942930916577,0.18747796125220384,0.28538787,0.3478002,0.100788996,0.14988396899303816,0.1056796,0.07463762447825747,0.17522249,0.3334493200069592,0.10524909,0.15041655,0.37523437,0.2051247,0.37026244,0.3156598,0.2634273,0.20954818
0.10589405635364339,0.07426028445561707,0.09510218048978195,0.18321443,0.24939425,0.06832327,0.07448336946900216,0.051882923,0.07644927958695677,0.13012585,0.271974016318441,0.06914945,0.09003466,0.28501034,0.12938577,0.31617734,0.25598454,0.19004427,0.25424048
0.09744402584664157,0.07858066471483988,0.11485566851443314,0.18625593,0.26348144,0.050200537,0.055937025356221526,0.040613472,0.0,0.08745274,0.22988808379328504,0.06438853,0.06697565,0.35452947,0.19619134,0.38579553,0.30739343,0.2603394,0.22999309
0.335855800151348,0.25624383537463014,0.19662620033737993,0.06929445,0.0855764,0.2208329,0.18664555119873308,0.17724639,0.1905906014354361,0.25007343,0.3605105816306349,0.2337736,0.1988112,0.15520227,0.047736704,0.21134576,0.14734735,0.09257899,0.4366246
0.23210145392608725,0.16911616014696962,0.11532907846709214,0.056266487,0.097148284,0.14416753,0.1115467016928021,0.08844924,0.10675156640509398,0.16446856,0.3103570486214229,0.13178457,0.08873519,0.18908101,0.035865262,0.23182482,0.15495038,0.098076954,0.3921574
0.21426545285592719,0.15601640936098457,0.1433134256686574,0.08396852,0.15690108,0.13229065,0.11906260714375644,0.08547205,0.0921646415298785,0.1874975,0.3315449198926952,0.12636523,0.12884936,0.21455441,0.0565598,0.2399037,0.17392446,0.12532702,0.34018993
0.07454772447286347,0.06046529062791744,0.07755365224463477,0.18006611,0.23972894,0.041569516,0.048430415905824954,0.03433132,0.034799667087980025,0.083316416,0.22916045374962724,0.03935422,0.04443267,0.33678102,0.17472196,0.37202865,0.2926128,0.25470132,0.25881076
0.10512502630750158,0.08957095937425756,0.18692095130790484,0.20635796,0.30110645,0.09342556,0.1351332081079925,0.081201196,0.0542714932562896,0.18143797,0.32386761943205716,0.07890265,0.14301118,0.33820987,0.18147343,0.33632535,0.29042098,0.24853444,0.21377638
0.18612889116773348,0.13345094800705687,0.14606906539309344,0.16002798,0.23179825,0.14655884,0.15912369954742198,0.12161717,0.18753556125213366,0.22961766,0.3560724813643489,0.08990343,0.19430771,0.23107998,0.08089101,0.2198737,0.18029611,0.14045428,0.32582855
0.4118008847080531,0.33859267031556023,0.26555145344485465,0.051616013,0.060669407,0.31054735,0.27295883637753016,0.24354282,0.2945904876754293,0.34261504,0.44570312674218765,0.28743047,0.2845436,0.108117476,0.008513749,0.13779064,0.084689245,0.03856428,0.52141374
0.12362664741759885,0.06567740794064447,0.05646120935387906,0.15645134,0.22445007,0.04573299,0.02788858267331496,0.024366647,0.07668629460117768,0.102206975,0.25978191558691494,0.049042866,0.06770459,0.24609815,0.087029845,0.2859474,0.21552165,0.17084278,0.2775351
0.08699805521988331,0.06526144391568664,0.07369729263027072,0.16800827,0.24611042,0.060939804,0.07042259422535566,0.03727755,0.061641189698471384,0.11342168,0.2706659862399592,0.041841164,0.06720525,0.28567898,0.12413964,0.31378847,0.2439396,0.18558969,0.25251758
0.5213529312811759,0.43151840589110435,0.37842440215755974,0.114848554,0.105174616,0.41403311,0.384262883055773,0.36977842,0.47719992863199573,0.4699917,0.5499340029960402,0.37863982,0.44032308,0.08976397,0.01696214,0.08554259,0.05726341,0.05212517,0.603441
0.09069396544163794,0.06507157390429442,0.0718420378157962,0.19952899,0.23488511,0.054613695,0.04312813558768813,0.057571918,0.04604429276265757,0.074172944,0.23501877410112645,0.051071092,0.033025503,0.3069515,0.1383608,0.34764916,0.26841727,0.21576488,0.26875988
0.12217271333036281,0.15136452908187176,0.19769467023053297,0.28712976,0.26908356,0.094227746,0.12073869224432154,0.15301341,0.13955975837358553,0.09869143,0.1348377580902655,0.089286074,0.14791462,0.5310442,0.3999714,0.5596979,0.50841475,0.46374366,0.28913516
0.10763361245801675,0.07800406468024389,0.15345652465434753,0.28028148,0.3427611,0.07596953,0.09174168550450114,0.08386731,0.09107542546452553,0.17802545,0.32422404945344296,0.060363993,0.18721744,0.31221604,0.1382783,0.31310052,0.25652406,0.22542435,0.22034624
0.07086926425215587,0.11654012699240762,0.15336586466341354,0.30035597,0.29687595,0.08080046,0.11840916710455003,0.13210702,0.056295903377754204,0.07682444,0.14840129890407794,0.052450225,0.1266771,0.4874533,0.37511417,0.51089275,0.4683981,0.43268144,0.2379853
0.09533407572004456,0.09575398574523915,0.16682483331751666,0.24971098,0.28855032,0.0786335,0.08461174507670471,0.09206608,0.06569055394143324,0.092697114,0.1926482915588975,0.06817843,0.105668694,0.440561,0.30067956,0.48503244,0.42432567,0.364103,0.24494174
0.0837568850254131,0.09709431582565896,0.07777830222216978,0.18608183,0.21286543,0.04917869,0.06651601399096084,0.051964074,0.05219304913158295,0.03827101,0.12332780739966845,0.040178165,0.062039167,0.41613913,0.29598522,0.46102387,0.4074796,0.34815928,0.27639112
0.02855666571339994,0.009929061595743695,0.15742076425792356,0.3687817,0.42005897,0.07111944,0.09894350593661036,0.09943512,0.1192023531521412,0.15372288,0.32484151949049117,0.08874445,0.14861673,0.38836467,0.22864288,0.40208238,0.33596024,0.28633073,0.19325992
0.548915732934944,0.5109066306543979,0.4636003236399676,0.120931596,0.048570946,0.49848616,0.4751941885116513,0.4385707,0.43361732601703956,0.49831185,0.5812500348750022,0.46995145,0.43994072,0.09133947,0.026024848,0.12590571,0.055805206,0.005422268,0.6568209
0.10927511655650698,0.09581630574897834,0.05675878432412157,0.15047568,0.1914183,0.052581906,0.05107006706420402,0.04224944,0.05855051051303063,0.07130271,0.17713285062797104,0.066169605,0.052619845,0.33509412,0.20155525,0.39699763,0.3228937,0.2655101,0.29168475
0.17744641064678465,0.12610139756608388,0.15665168433483156,0.15221643,0.23461671,0.1398489,0.1626608797596528,0.119553655,0.16495168989710138,0.22567359,0.3298980197938812,0.088952616,0.20480558,0.25443968,0.11179885,0.24572974,0.21669675,0.15773231,0.3041846
0.42987352579241156,0.3423251705395103,0.4232122176787782,0.22353995,0.23200528,0.3720054,0.36793907207634435,0.3352534,0.33385398003123884,0.41296026,0.54508483270509,0.37387264,0.4037753,0.21090992,0.08024895,0.19227974,0.15296711,0.11466044,0.4785606
0.12369228742153725,0.08193253491595211,0.08697860530213945,0.1520614,0.22665386,0.07338308,0.07030833421850005,0.0517388,0.06001672360100342,0.122032136,0.28957151737429104,0.0740291,0.057813764,0.26532096,0.08712366,0.2974645,0.21585044,0.16668901,0.280733
0.08239583494375011,0.05786801847208111,0.14337159566284044,0.23231065,0.32289803,0.06025915,0.08799288527957312,0.06279367,0.053755943225356595,0.14280668,0.30497211829832716,0.06783964,0.10758662,0.34090346,0.17270675,0.35370204,0.28791043,0.24363461,0.20412268
0.20275859216551553,0.14949392896963576,0.13650931634906838,0.05554387,0.14630066,0.11954646,0.10217497613049857,0.058258057,0.05571163034269782,0.14488396,0.26378209582692574,0.09913878,0.09718269,0.24042483,0.102246284,0.2846009,0.22590838,0.1523088,0.33626318
0.0818356699101402,0.06271651776299107,0.11454804854519512,0.22197825,0.30047423,0.0811436,0.11237136174228171,0.08044922,0.10200781612046897,0.1623792,0.3035770182146211,0.05415283,0.13645378,0.30301753,0.14435446,0.31048363,0.25554523,0.19962859,0.2232419
0.12220549733232984,0.08889064533343873,0.1437497256250274,0.23384678,0.28646564,0.09238349,0.10305768618346117,0.09856364,0.051438871086332265,0.13239613,0.3269005896140354,0.12029691,0.08432546,0.31575328,0.11536801,0.33181754,0.25052318,0.19948465,0.26311225
0.36498754189925253,0.2676397460583848,0.2926974907302509,0.11287138,0.15312903,0.2762323,0.25947298556837917,0.22126198,0.22564549353872962,0.32205346,0.43568640614118437,0.25873148,0.29312363,0.19991948,0.054676414,0.18519211,0.13977292,0.101592705,0.43702775
0.24605424476325471,0.1907618714457123,0.31614821838517815,0.22029775,0.2970965,0.23889787,0.272191316331479,0.21397424,0.18552364113141848,0.3166406,0.43346962600817757,0.19954048,0.3051289,0.29476026,0.1444377,0.2580321,0.23861434,0.16976848,0.32254702
0.17880885072853103,0.14946948896816933,0.17149092285090772,0.14011595,0.21761648,0.14238943,0.14356050861363054,0.102377206,0.08754143525248612,0.19762835,0.32012621920757317,0.12901585,0.1673609,0.26258788,0.10028967,0.2901913,0.22568473,0.15073219,0.30454367
0.07817931469075888,0.08473755908425355,0.036674226332577366,0.14477411,0.17045988,0.013384685,0.03231060693863642,0.026021898,0.050429019025741144,0.012808889,0.09423748965424938,0.005330816,0.026370049,0.39269382,0.27371076,0.4390471,0.38324666,0.33468208,0.28331003
0.10283786617027198,0.07716417462985048,0.09947126005287399,0.14230236,0.2353832,0.066846535,0.08944163536649812,0.04192865,0.04800823588049415,0.13820526,0.281682816900969,0.043998048,0.095844895,0.2840792,0.122160316,0.29749763,0.24586225,0.18954974,0.2542087
0.09353166561189995,0.08904715534282932,0.2594037740596226,0.35798508,0.41426843,0.14603768,0.1604809296288558,0.1461263,0.07410160444609627,0.18298542,0.32104249926254996,0.15406846,0.21499822,0.46650952,0.32188803,0.4735552,0.42241427,0.34397125,0.19069566
0.09747467584848056,0.05948923356935401,0.05745535425446457,0.18456006,0.2520969,0.037687212,0.037009092220545534,0.036353886,0.061361316681679004,0.09782153,0.2758945365536722,0.04390903,0.05620101,0.25731096,0.08263987,0.2939639,0.21720587,0.17157213,0.2637912
0.12857360771441648,0.10779925646795539,0.2783354521664548,0.32089847,0.39956892,0.19068114,0.20570416234224975,0.16923872,0.09212911552774694,0.23845556,0.3764502225870134,0.1685661,0.24222597,0.40658313,0.2594607,0.39815056,0.36143243,0.27448922,0.20173326
0.4393476263608576,0.38352709301162563,0.34080934591906537,0.04834625,0.045355365,0.34209228,0.34927710095662606,0.30414358,0.2606419456385168,0.3838249,0.45984929759095783,0.31632715,0.31297556,0.13603361,0.015076101,0.14770666,0.09195746,0.034888633,0.5552684
