Transactions,Entities,PointsAdjust,Generated_Var_1,Generated_Var_3,Generated_Var_4,Effort
0.15791087,0.3373472,0.23955464,0.5177893910673634,0.33463338,0.34375882,0.17863092
0.07510449,0.16759449,0.16687164,0.6404790384287423,0.2263591,0.22230631,0.14252326
0.011682913,0.1765053,0.093418494,0.7368500442110026,0.17890342,0.14529651,0.16018957
0.13894843,0.3831619,0.27467364,0.5525739331544359,0.42535698,0.47976255,0.2873918
0.19019464,0.35990608,0.28642493,0.386069083164145,0.503798,0.49003953,0.20981953
0.12583196,0.34916276,0.2427713,0.4606188276371297,0.4224797,0.35557538,0.22658595
0.08388688,0.3157391,0.1855978,0.660112899606774,0.26933277,0.21443826,0.20441517
0.19510233,0.17065072,0.24457295,0.5993738359624301,0.22323833,0.20893824,0.25426617
0.07651663,0.32170004,0.21049199,0.6108215366492923,0.33593887,0.28489697,0.1763048
0.08098008,0.36829504,0.21454346,0.49661680979700856,0.38152975,0.3702352,0.23164696
0.11415307,0.15014231,0.15520409,0.5984428859065731,0.2828107,0.27728003,0.14113972
0.14700723,0.553766,0.30912542,0.38599618315977097,0.5333713,0.5963202,0.38023645
0.48451495,0.6424859,0.5517742,0.2130601127836068,0.6622251,0.5647198,0.47953802
0.18670222,0.5569743,0.3496145,0.3940670236440214,0.5599364,0.66188174,0.4505845
0.12070887,0.23920226,0.14635074,0.8026681481600889,0.16971599,0.09220719,0.21277204
0.40931958,0.62854683,0.5085437,0.27714116662847,0.58780694,0.51256096,0.4810257
0.12709917,0.16189715,0.17291205,0.6105428366325703,0.3241805,0.37379313,0.07403901
0.9381555,0.8468206,0.88533443,0.10911632254697937,0.8786794,0.81514865,0.76743114
0.23916036,0.3465384,0.30382383,0.4668811280128677,0.48892596,0.48464084,0.26887244
0.114301115,0.29320925,0.20400551,0.6565099793905987,0.24225666,0.13898432,0.22643909
0.27744517,0.45432696,0.32549977,0.46561726793703606,0.5119908,0.44578177,0.24380103
0.14800541,0.414078,0.2644049,0.40369972422198347,0.5095254,0.49418247,0.2786036
0.050580807,0.17458469,0.12763171,0.6757901705474102,0.24928607,0.2546487,0.12176651
0.14199342,0.49319944,0.2793296,0.4425093265505596,0.47235125,0.47612137,0.3252226
0.07557,0.25917655,0.12066284,0.83187799991268,0.12752216,0.02815643,0.1899088
0.50699055,0.518548,0.5518143,0.2928955775737347,0.6322316,0.5869283,0.2921888
0.71975124,0.8919753,0.76934224,0.15160789909647396,0.8822777,0.90239483,0.7643411
0.108334556,0.42431983,0.22602096,0.5718927343135641,0.39372596,0.39122647,0.237418
0.3602971,0.5118741,0.45643312,0.31761468905688134,0.575655,0.48350078,0.30758974
0.10752821,0.15546098,0.1813032,0.5011953300717198,0.35227394,0.36109966,0.08668059
0.105550855,0.2948957,0.17503086,0.6844817410689045,0.26824668,0.15013397,0.17164034
0.048642248,0.21370843,0.15017138,0.5747449744846985,0.24060205,0.2615652,0.07032704
0.53915554,0.588688,0.57115555,0.1972599018355941,0.6806717,0.5625111,0.40417108
0.14470178,0.44406113,0.2688518,0.42935117576107057,0.4827283,0.4589817,0.29196838
0.14790586,0.335182,0.23123907,0.7111280426676826,0.2465178,0.17821193,0.24726325
0.03621614,0.24320433,0.12566951,0.7018622021117321,0.13564967,0.0749563,0.1394943
0.25391445,0.26259673,0.30176407,0.4388210463292628,0.34196326,0.35217905,0.036584467
0.021676451,0.19445576,0.10293095,0.8400477504028651,0.07755746,0.015702426,0.19112758
0.20910695,0.34135062,0.27642626,0.6125265767515946,0.36879852,0.43023235,0.2709952
0.34144655,0.65791607,0.4836695,0.3066534583992075,0.590642,0.71280974,0.5452964
0.90125394,0.9733723,0.9281166,0.010394454623667277,0.96864045,1.0,0.9539445
0.09914933,0.38732207,0.22141251,0.5470902628254158,0.3847067,0.38018537,0.20070064
0.6042986,0.4146982,0.5912332,0.20301831218109875,0.5948615,0.628421,0.17008398
0.15147424,0.29455245,0.2276046,0.5841277350476641,0.32521808,0.34687,0.23737831
0.100223064,0.4003715,0.21538305,0.5887583353255001,0.39034727,0.36296242,0.21029592
0.3001274,0.6191714,0.44512913,0.3756256225375374,0.5573845,0.66889113,0.47583747
0.20949605,0.25715464,0.24002934,0.4945637296738238,0.36860758,0.28747517,0.26847887
0.17923284,0.42581037,0.2881227,0.4738684584321075,0.47675762,0.43914878,0.22104873
0.21190771,0.3872806,0.29242584,0.4359923261595396,0.5243634,0.72380465,0.48424903
0.12368676,0.2426925,0.21079695,0.542458982547539,0.22925715,0.111860216,0.13674533
0.22027647,0.55097806,0.37576482,0.3769698226181894,0.51039016,0.51971734,0.3663406
0.17201915,0.39386797,0.2539937,0.6074391364463482,0.3587933,0.41099054,0.30299807
0.19249742,0.44081295,0.28202307,0.4315553558933214,0.4973234,0.42363006,0.21215823
0.37156862,0.576916,0.4736941,0.26103319566199173,0.6175518,0.48687822,0.3974209
0.31090719,0.57631594,0.44067213,0.30771991846319513,0.612453,0.55103666,0.4059326
0.112553865,0.22220498,0.19984445,0.5616974337018461,0.31072655,0.24989098,0.102760166
0.13037951,0.26622093,0.24204409,0.536546682192801,0.32541785,0.37563497,0.2683658
0.2590994,0.5545385,0.39628074,0.36364897181893835,0.5575278,0.5654859,0.35992944
0.16881436,0.46547437,0.29015547,0.5222527313351639,0.41233104,0.44788367,0.30392218
0.21741605,0.44632387,0.319156,0.5108455306507318,0.4478203,0.54661673,0.3737361
0.08315417,0.26558906,0.2114912,0.559913633594818,0.35096845,0.3528003,0.17382857
0.31981257,0.22655237,0.31294087,0.6382753082965185,0.38373086,0.5017226,0.34645516
0.11870116,0.22081317,0.20282385,0.6256615375396922,0.29034176,0.35355902,0.21034703
0.105964884,0.48056135,0.24578775,0.42036160522169636,0.48438963,0.5607043,0.35158503
0.19690996,0.45331854,0.2853062,0.45038970702338244,0.4983228,0.5979151,0.42779586
0.14931038,0.47468254,0.2821221,0.48600288916017337,0.4604827,0.5032005,0.34072688
0.37817544,0.5991785,0.48628956,0.29615755776945346,0.6313627,0.6139396,0.42148474
0.19317773,0.54362905,0.32945472,0.41240712474442753,0.5511807,0.48335582,0.3093589
0.15387498,0.43920338,0.28536934,0.554925733295544,0.46003115,0.46376407,0.25894696
0.191482,0.36927432,0.27016783,0.6643717098623025,0.343431,0.3846516,0.27251837
0.076407135,0.164224,0.14848875,0.7144026028641562,0.1973006,0.17342114,0.14225514
0.3084692,0.19646445,0.32943743,0.5806069348364161,0.43505695,0.40606302,0.32755637
0.23087686,0.32069772,0.2897756,0.4978700598722036,0.466344,0.6600748,0.43403792
0.08589554,0.28279537,0.17553537,0.5629646337778781,0.37765574,0.41394472,0.20496413
0.33972818,0.24870184,0.32787335,0.6003646060218764,0.37909657,0.41220176,0.39327076
0.15786506,0.33781424,0.23259015,0.5092663305559798,0.40282062,0.37995547,0.27071503
0.23717844,0.5396192,0.3611548,0.4309415458564928,0.49651963,0.50716114,0.33244392
0.14232208,0.22041515,0.20916726,0.6285084877105093,0.28345817,0.24041116,0.22019273
0.13716851,0.49741805,0.27392673,0.541160432469626,0.46082452,0.44113338,0.25743568
0.2147772,0.34216243,0.30116987,0.44751646685098806,0.44239366,0.44728386,0.31420654
0.33289015,0.48057023,0.41942286,0.3516418510985111,0.53902423,0.38047212,0.32401323
0.3797132,0.6619289,0.52021754,0.2531283151876989,0.6242486,0.67014545,0.57046473
0.08673777,0.34928474,0.19038737,0.5354927321295639,0.3935043,0.31575269,0.1846725
0.10371411,0.36606154,0.19905002,0.6460103787606227,0.31887868,0.22282183,0.18359882
0.21746257,0.52155995,0.35616684,0.47085102825106173,0.47492495,0.54658353,0.35909304
0.1159077,0.4423883,0.23900256,0.5772415746344945,0.42855898,0.39140254,0.21526253
0.15552226,0.50743383,0.30822778,0.4697584781855087,0.49271655,0.54427546,0.26699558
0.12731232,0.4391146,0.2685157,0.5253133315187999,0.45035535,0.5245203,0.23605707
0.15447882,0.41120556,0.25674695,0.5224140013448401,0.40439054,0.43777645,0.29636884
0.518441,0.72641957,0.6348177,0.1334725880083553,0.65825117,0.635042,0.6443409
0.25574833,0.5598849,0.39244467,0.337431450245887,0.5443988,0.61031,0.46360603
0.07136708,0.33520812,0.16711883,0.5901494954089698,0.30275962,0.19161117,0.15228137
0.18035506,0.37648556,0.22109011,0.6491048389462903,0.39194575,0.40430015,0.18859878
0.096858814,0.45620215,0.23472789,0.5196298711777922,0.4322214,0.37855136,0.23777094
0.0966865,0.2828694,0.2085535,0.45957907757474464,0.43580574,0.52735156,0.23657271
0.08014095,0.33918196,0.23209573,0.5025018301501099,0.44621676,0.595301,0.23308988
0.058027565,0.22021887,0.1611106,0.6984472419068346,0.21580988,0.21177906,0.2138071
0.13864523,0.4589994,0.26830226,0.4464392967863578,0.49798438,0.539505,0.32404304
0.18715617,0.4632345,0.33101997,0.40181895410913726,0.4882595,0.49556643,0.33154008
0.13397881,0.25400734,0.20505814,0.5526301331578081,0.33702183,0.25589556,0.20370103
0.11432667,0.35084134,0.19986102,0.5950833357050002,0.3668408,0.40848845,0.235942
0.09870511,0.34375745,0.21790749,0.4922558295353498,0.39653784,0.43651885,0.26197097
0.09761065,0.39890298,0.22238377,0.4974621298477278,0.44179267,0.44270843,0.26791668
0.13028333,0.34173045,0.25343126,0.42273612536416755,0.4421594,0.47229636,0.27394527
0.0833568,0.27499682,0.1633667,0.5939786756387205,0.35350665,0.31565088,0.18211472
1.0,1.0,1.0,0.03162725489763529,1.0,0.9979282,1.0
0.4267684,0.71160793,0.54785347,0.1962391717743503,0.6673089,0.6572946,0.5974178
0.038042963,0.31966877,0.16703178,0.5196633311797999,0.31614095,0.27465904,0.17451937
0.15009883,0.34761935,0.26717934,0.4808326688499601,0.44055003,0.5253425,0.24853796
0.18676971,0.3640751,0.2497733,0.6501217390073044,0.33658382,0.3422925,0.26537588
0.12135629,0.37510663,0.2513376,0.45314636718878204,0.5046579,0.5695662,0.2905806
0.13322212,0.46080363,0.24632114,0.4959061297543678,0.45064485,0.39696616,0.22454092
0.34026814,0.2678822,0.33286893,0.6157372969442378,0.38050506,0.40524578,0.40286478
0.06782735,0.35168716,0.16465178,0.6307391378443483,0.306278,0.28261346,0.20139958
0.122804195,0.41848063,0.25318924,0.5224990313499419,0.43676856,0.4269709,0.21267462
0.08440128,0.3480609,0.20388111,0.5819551649173099,0.33737335,0.303369,0.17423382
0.0969803,0.29955083,0.17777053,0.5252809815168589,0.386547,0.42526448,0.23574556
0.3394792,0.3676586,0.39439568,0.3422753405365204,0.50732386,0.58463746,0.062234942
0.14359434,0.51370597,0.30488965,0.38268514296110856,0.52465683,0.4988863,0.31610912
0.12801965,0.29850686,0.15976754,0.58604983516299,0.40955332,0.43617433,0.19052318
0.16715512,0.4870366,0.30167347,0.46245392774723565,0.4954042,0.57706565,0.27003735
0.663568,0.6256056,0.67752165,0.16535349992120998,0.72927403,0.65951663,0.40582317
0.25180283,0.10984332,0.2672161,0.547392032843522,0.29636776,0.16467595,0.275219
0.6671856,0.66878927,0.6945729,0.15229867913792075,0.74405766,0.7816585,0.4919047
0.15383768,0.36127478,0.2661149,0.561039633662378,0.38745147,0.36702728,0.27717575
0.16848823,0.54858184,0.32125843,0.49466415967984956,0.5027841,0.6023689,0.36953422
0.20445219,0.5688294,0.35843557,0.37100550226033013,0.5705402,0.5672722,0.38013992
0.11514348,0.46815467,0.2465448,0.4971099798265988,0.46881717,0.45455784,0.2668611
0.12952341,0.1982044,0.16501532,0.6076459364587562,0.30705208,0.23947763,0.16209789
0.17037857,0.43077454,0.3103972,0.532340731940444,0.45250311,0.5494525,0.30615315
0.11524947,0.44108465,0.26421362,0.4051847243110835,0.49509287,0.566596,0.33938587
0.09767465,0.30285197,0.15956739,0.6296814377808863,0.3179976,0.29293454,0.19561958
0.095652744,0.24815457,0.070645936,1.0,0.09384334,0.098581016,0.20168382
0.32396677,0.34636575,0.35002506,0.527942031676522,0.4429791,0.6129655,0.4384833
0.13374592,0.3358184,0.24429543,0.47366776842006614,0.38673863,0.4242379,0.2729679
0.60846335,0.6566112,0.64711773,0.1569235294154118,0.7365515,0.7282116,0.46462503
0.5592781,0.69151044,0.6277401,0.19828623189717393,0.7200545,0.61289674,0.5783894
0.21768808,0.54802823,0.38316503,0.4011759440705567,0.49203217,0.55625516,0.39545834
0.2503943,0.23654528,0.2766415,0.5916542754992565,0.34197396,0.44403642,0.334679
0.12143764,0.3597657,0.2255336,0.5004515900270954,0.42596048,0.41089463,0.2547232
0.16223356,0.48401493,0.28452718,0.40415176424910587,0.55461395,0.7211661,0.473585
0.2551326,0.5481515,0.39316386,0.31882824912969493,0.55141973,0.53207034,0.42458883
0.42781165,0.6459317,0.54003775,0.280705766842346,0.5845412,0.5910726,0.5042631
0.27928323,0.4454543,0.380726,0.38384797303087836,0.52261007,0.45439452,0.22634004
0.26753545,0.521302,0.38548738,0.37185385231123114,0.5795537,0.5690519,0.3002787
0.084775984,0.44762468,0.2281825,0.490316299418978,0.45061383,0.43883574,0.27424157
0.36796808,0.60788894,0.48467055,0.28127826687669605,0.5851661,0.52150667,0.42368332
0.41011697,0.6516813,0.5373354,0.21579617294777037,0.6315539,0.61834866,0.53630245
0.1642027,0.38971335,0.2705995,0.46391215783472944,0.4265746,0.2791214,0.18859048
0.12520504,0.358683,0.21975009,0.5078726304723579,0.40498045,0.40340632,0.26529428
0.083313674,0.31855857,0.18074176,0.677115600626936,0.30468592,0.2669078,0.17828305
0.37250817,0.6253209,0.49794942,0.28259409695564586,0.58897305,0.5610483,0.46241105
0.1089374,0.3786015,0.22505973,0.6072940364376422,0.35422453,0.4004258,0.24784529
0.22292858,0.45327193,0.31786692,0.4338675260320516,0.52363425,0.6122146,0.2986188
0.09986073,0.28385884,0.1716479,0.6524195391451724,0.27672958,0.2605763,0.18575916
0.12329897,0.48850146,0.28024054,0.4175604250536255,0.47631586,0.50290716,0.26702935
0.09850973,0.43930933,0.23758748,0.48903980934238855,0.46873474,0.53255427,0.33480817
0.43046802,0.6081555,0.5135218,0.256573815394429,0.65827763,0.5724451,0.45791647
0.15649717,0.4787445,0.266431,0.546014932760896,0.44973338,0.49596244,0.27480507
0.16950504,0.5438498,0.31812358,0.4345231960713918,0.5236634,0.5154555,0.3101996
0.12687145,0.45386147,0.23456937,0.6375511082530665,0.436063,0.4679045,0.2517387
0.58642435,0.6023414,0.6148394,0.23614409416864565,0.63393795,0.68006366,0.45100158
0.21650058,0.3637634,0.30829594,0.4188409251304555,0.42892852,0.4782378,0.3441501
0.08154546,0.32181013,0.18338439,0.5498897329933841,0.36598602,0.29232007,0.18625027
0.27877894,0.26860398,0.28196135,0.6484043389042604,0.3624994,0.46675265,0.33753794
0.109736666,0.3938641,0.21778317,0.5810593348635601,0.41590002,0.40385628,0.20414752
0.60551625,0.7805679,0.7083679,0.10002476600148597,0.72800756,0.7233035,0.7183065
0.1761668,0.50119495,0.28955823,0.4982685698961142,0.4499958,0.5113417,0.3926285
0.13312913,0.2784491,0.21731037,0.5586887335213241,0.3877991,0.3986169,0.1778318
0.1781531,0.41541103,0.29913795,0.552258233135494,0.42156637,0.44881815,0.320461
0.11440194,0.3459774,0.21129829,0.5979816358788982,0.3434973,0.2810353,0.20276117
0.3236625,0.6321576,0.4711211,0.31395794883747696,0.57574785,0.61959153,0.5051722
0.13608381,0.15524477,0.13516052,0.7531208851872532,0.23718598,0.2405541,0.14186297
0.20736516,0.5102242,0.36007854,0.39793875387632527,0.4870514,0.56535816,0.40577203
0.1442301,0.46114227,0.27967,0.5183850811031049,0.42343673,0.44290048,0.2890303
0.17766859,0.3557751,0.28146148,0.5157876309472579,0.4460445,0.42223424,0.1400399
0.53692526,0.8224418,0.65533024,0.18635344118120648,0.7695067,0.90506583,0.77411026
0.1305449,0.30450952,0.23459034,0.6590494395429664,0.30715877,0.29653674,0.24193051
0.13106582,0.2981524,0.21175414,0.6726690903601454,0.24147758,0.16832232,0.24851695
0.118435085,0.36082214,0.25004083,0.6042539862552392,0.35987893,0.34344047,0.22558172
0.07282065,0.19835639,0.17035563,0.6377191382631483,0.19398813,0.11140823,0.21586047
0.11358164,0.30750418,0.20528042,0.7164862429891745,0.22363676,0.15761107,0.21410245
0.22726387,0.24140705,0.24989939,0.6250766875046013,0.33564547,0.3758073,0.2928808
0.14180721,0.35692626,0.23988594,0.527155031629302,0.3931322,0.4572841,0.2857953
0.3248418,0.54368234,0.43674153,0.3540085212405113,0.5962279,0.6027079,0.36263016
0.06733157,0.19267875,0.15633415,0.5773094346385661,0.29266846,0.27435946,0.10229969
0.29361752,0.4146401,0.37393513,0.36384482183068934,0.48361328,0.47405368,0.1950148
0.21927896,0.31353518,0.2594416,0.6150114869006893,0.34425193,0.3365897,0.25536862
0.052753635,0.2627155,0.16782515,0.5552994933179696,0.3305404,0.28269994,0.14488529
0.18510273,0.48870295,0.25526446,0.5547484332849061,0.47833136,0.4403758,0.25050962
0.22254711,0.5362674,0.33691424,0.4068005244080315,0.57052076,0.46565104,0.28736869
0.20577896,0.49394158,0.31910235,0.36427184185631056,0.5519128,0.6760941,0.4916148
0.1174636,0.32939056,0.23011985,0.641830898509854,0.2849592,0.23781335,0.24237192
0.10959178,0.4036236,0.22988543,0.47653622859217376,0.44267124,0.40609843,0.25986314
0.06917354,0.3198151,0.15007176,0.7193679031620742,0.25738865,0.18198985,0.16885759
0.21295986,0.39228237,0.31684357,0.45372578722354723,0.462844,0.5262857,0.32771736
0.14539506,0.39377886,0.27426392,0.545451082727065,0.45737892,0.5983239,0.2801262
0.17399155,0.43739006,0.27732107,0.43988122639287364,0.48484161,0.48708296,0.27278325
0.26219273,0.5459608,0.36070693,0.3814098428845906,0.57615983,0.4775836,0.29341435
0.29220298,0.5283117,0.4117679,0.3588390015303401,0.55287075,0.6350339,0.3725336
0.25560743,0.30157146,0.27737057,0.555041133302468,0.3722629,0.41510475,0.348467
0.10214427,0.48429778,0.23942956,0.5018040801082447,0.4516939,0.41140962,0.26107344
0.10104151,0.34754792,0.19004938,0.6740754104445246,0.27579248,0.22045255,0.22266749
0.22204664,0.33873278,0.25856096,0.718864483131869,0.2964483,0.32935756,0.3199792
0.1318625,0.37467083,0.22173157,0.56525883391553,0.37403494,0.3027677,0.17646648
0.065765135,0.2500926,0.19040161,0.5049676602980596,0.40881854,0.44947273,0.18903616
0.13214037,0.49974737,0.27391487,0.5106376306382578,0.4645843,0.43370736,0.2562072
0.2807703,0.5216031,0.38301787,0.3585379915122795,0.52687883,0.45255297,0.3403099
0.64247894,0.74833506,0.70703965,0.09714770582886235,0.7437564,0.6465096,0.6657857
0.13450542,0.4402633,0.25097632,0.4947549996853,0.4612097,0.5077784,0.33163387
0.32767853,0.20525965,0.35326335,0.5131532807891969,0.47201774,0.48178178,0.3304031
0.15516031,0.5062318,0.29628626,0.4967041898022514,0.4642602,0.49767798,0.321174
0.29368788,0.52157354,0.40091693,0.34332468059948085,0.56333387,0.44157422,0.34947115
0.11073157,0.2932462,0.17219089,0.7842430470545829,0.20352636,0.13155532,0.23119673
0.07752454,0.27498567,0.18257022,0.551361133081668,0.29296574,0.19374675,0.12624249
0.19599997,0.5250227,0.34095672,0.3713013222780793,0.5326338,0.50041324,0.35624948
0.14384583,0.43749171,0.28205067,0.47967651878059114,0.47366747,0.4001094,0.2782988
0.19000673,0.5292249,0.33235508,0.42320182539210954,0.5204418,0.47114748,0.28377664
0.0505014,0.18786027,0.1442003,0.6831518409891104,0.18091547,0.083532035,0.19137251
0.11065702,0.45438576,0.24379091,0.5367994622079677,0.45272008,0.4232096,0.23364721
0.18694061,0.46363494,0.32018715,0.5148666308919978,0.4072163,0.4732694,0.3275967
0.1597671,0.51957715,0.28379354,0.5204336912260215,0.51288337,0.4706604,0.25126457
0.5369398,0.526955,0.56591356,0.2213004532780272,0.6411164,0.5666322,0.29211757
0.16818601,0.48338267,0.29992762,0.5080549304832959,0.45381635,0.54589146,0.3070027
0.28177723,0.48050687,0.38370225,0.30785191847111515,0.5316689,0.45841104,0.33445653
0.16221403,0.40460414,0.20485461,0.6438381386302883,0.43195266,0.45430756,0.23709805
0.08717783,0.1187167,0.13089216,0.6821554709293283,0.22287625,0.23854011,0.117377274
0.13500926,0.2594974,0.19102547,0.576086234565174,0.3567561,0.30575013,0.10964738
0.06869752,0.13968536,0.096509494,0.6889406813364409,0.27426514,0.33169943,0.14266095
0.26291388,0.5681621,0.40443197,0.32871498972289936,0.5675783,0.55864507,0.41138443
0.17806473,0.29805642,0.25493318,0.5370280322216819,0.41440505,0.4031784,0.25945616
0.03548664,0.27762988,0.070279814,0.9859304591558276,0.089966014,0.06993914,0.21410252
0.34379467,0.44308493,0.4150067,0.3654107219246433,0.53342646,0.44098395,0.30598238
0.13037299,0.4891819,0.28747034,0.4627419977645199,0.47066176,0.48805094,0.27080002
0.31847548,0.65940696,0.46030068,0.2777433566646014,0.6314806,0.6445212,0.5047253
0.46092492,0.45188063,0.49099797,0.34413656064819365,0.5901835,0.49815202,0.20655815
0.20204079,0.50729966,0.34180623,0.40320839419250365,0.5406146,0.46746922,0.32748777
0.23417243,0.54557484,0.33982694,0.4146864648811879,0.5628592,0.5367076,0.2730173
0.25204992,0.28184915,0.26072973,0.499059949943597,0.4161979,0.52126265,0.3876348
0.19088872,0.2363402,0.21544538,0.5723070343384221,0.36975613,0.33740377,0.2233227
0.27171382,0.39185727,0.38111615,0.3881527432891646,0.47430906,0.56451184,0.24724218
0.22452646,0.34466013,0.28368908,0.5118067007084021,0.4425524,0.5373877,0.17801206
0.07107984,0.30903712,0.1704917,0.7007216020432961,0.26429126,0.1613996,0.1601783
0.25357473,0.47568372,0.3527063,0.42560860553651636,0.55106807,0.52702576,0.21919619
0.25950205,0.40214306,0.3388242,0.40705546442332785,0.4987238,0.588317,0.3545359
0.6031555,0.7452286,0.6825958,0.15171967910318077,0.7562214,0.74734074,0.66760266
0.050289378,0.17377932,0.0,0.8951108537066512,0.19548742,0.21702766,0.14487484
0.1925245,0.4980109,0.33601245,0.395826183749571,0.515852,0.5747095,0.36640552
0.15665258,0.27864236,0.24556878,0.6688474801308488,0.3197534,0.28105313,0.248923
0.21746677,0.5177694,0.34957618,0.42809035568542136,0.52120364,0.55711734,0.31804782
0.86374915,0.8829667,0.876927,0.043347137600828256,0.85913754,0.8154791,0.8389273
0.44741535,0.67270637,0.5518502,0.2888015673280941,0.60017204,0.58460456,0.5124863
0.21429282,0.23007652,0.24506679,0.5603238336194301,0.4181296,0.40616077,0.16442546
0.20926526,0.55121475,0.3608414,0.3858572431514346,0.5131589,0.5225721,0.37012842
0.33410156,0.27990574,0.34670842,0.548760682925641,0.41375557,0.46762997,0.38279688
0.1467537,0.3632402,0.22480759,0.6129737867784272,0.35276842,0.39013284,0.3078063
0.47863966,0.5731749,0.5602403,0.24325287459517247,0.59110606,0.581891,0.42383927
0.14476235,0.42594707,0.26686162,0.4637956878277413,0.5149226,0.63610345,0.41846904
0.15854459,0.23419327,0.21446744,0.5302002718120163,0.35650948,0.47059822,0.28671855
0.09889814,0.42386544,0.24509737,0.4705656482339389,0.45146823,0.39483577,0.24887004
0.11416492,0.285845,0.22164588,0.4698725581923535,0.4209809,0.4739529,0.25419638
0.15738189,0.4330282,0.244461,0.4912185294731118,0.5060221,0.52398735,0.24995399
0.27162287,0.3218261,0.31150246,0.4895646293738778,0.41486242,0.49358207,0.39622155
0.14877781,0.41852692,0.27572048,0.47634925858095556,0.39297366,0.42324668,0.3307601
0.20133784,0.4981144,0.327837,0.45137622708257363,0.49827462,0.54879373,0.29967397
0.7386188,0.7138594,0.74060786,0.10302994618179677,0.8098264,0.8411675,0.5428497
0.09677529,0.3327982,0.22208023,0.4856365591381936,0.47655058,0.6180847,0.22404146
0.16510582,0.39850885,0.22624177,0.6118509367110562,0.40644255,0.34994245,0.20384586
0.06276354,0.26367158,0.17048973,0.5012679300760758,0.4020817,0.4196632,0.21023838
0.10238807,0.36451864,0.2063629,0.5692680341560821,0.31958517,0.28615928,0.21184927
0.21082312,0.433408,0.30539054,0.5005122700307363,0.44176528,0.513224,0.3776085
0.23056296,0.350708,0.29067582,0.4410476264628576,0.4864514,0.47852367,0.18602821
0.10682614,0.24765283,0.15133202,0.6673649400418965,0.3439683,0.34909755,0.17154838
0.20811662,0.24611273,0.25321513,0.6277004876620292,0.30086812,0.3492542,0.28945446
0.12505238,0.30704892,0.18227553,0.605115266306916,0.31161436,0.26729852,0.18280068
0.09015213,0.42278412,0.24414867,0.4915054694903282,0.44459376,0.43945426,0.2565043
0.22503462,0.56107116,0.37904575,0.37023284221397057,0.542454,0.5448365,0.37133214
0.07911086,0.36690113,0.19984224,0.4730795883847753,0.4054465,0.3494938,0.24146493
0.17251998,0.48723376,0.31933013,0.3875257632515458,0.5389861,0.63796526,0.41448978
0.2497128,0.3520342,0.26329845,0.6531492891889574,0.35867307,0.38413948,0.3126346
0.1995604,0.46473086,0.32052624,0.54302883258173,0.4559976,0.5870766,0.34462374
0.16440387,0.37708563,0.24589868,0.5225661313539679,0.45372745,0.49807733,0.2025343
0.21335235,0.3033378,0.28801847,0.4879243692754622,0.36470821,0.36570996,0.11914711
0.13202006,0.52181447,0.28778654,0.4680221280813277,0.47513857,0.51085377,0.3174807
0.15662675,0.38518372,0.2730471,0.4934119296047158,0.4611012,0.544151,0.25858048
0.22269493,0.46780235,0.33011496,0.42914077574844656,0.5264392,0.42879826,0.27904433
0.11695698,0.40231332,0.2401021,0.588284765297086,0.4139802,0.4940756,0.27172983
0.2871612,0.23894137,0.2853238,0.5391870323512219,0.33978617,0.26950073,0.33396992
0.12565434,0.44996816,0.24648675,0.4626975277618517,0.43438274,0.4412881,0.22689027
0.43003082,0.56829596,0.5041652,0.2743364764601886,0.6634157,0.7786035,0.48082277
0.16190986,0.32053375,0.21647851,0.5036355302181318,0.43006077,0.3646161,0.12916246
0.08386807,0.338919,0.1972925,0.5157457909447475,0.39744332,0.36865813,0.20202887
0.07491426,0.30928475,0.18055862,0.6291531677491901,0.32196835,0.31189805,0.1932022
0.14425232,0.32499027,0.22968663,0.5785428347125702,0.36637574,0.38214093,0.26239732
0.45505363,0.5182112,0.5098026,0.3050786483047189,0.5939281,0.41696918,0.34364113
0.23698029,0.37577182,0.31392044,0.5476289728577384,0.45704842,0.38930374,0.18214765
0.24316373,0.22523107,0.24002954,0.7312810838768651,0.3156491,0.3350777,0.27863038
0.1586939,0.4392164,0.26432332,0.6386523083191386,0.37932405,0.3837124,0.2779508
0.3214095,0.55725807,0.44856447,0.33136881988212924,0.58242345,0.5461011,0.47462016
0.08670761,0.2508998,0.15452597,0.6054115063246903,0.4044505,0.42446715,0.21289897
0.5693284,0.7702198,0.67718726,0.14328750859725053,0.75826263,0.7287771,0.68339944
0.16276886,0.3770803,0.28206557,0.45592262735535766,0.42925218,0.42460322,0.26785874
0.118718475,0.413534,0.2461539,0.3918617035117022,0.49619043,0.61954886,0.39039755
0.107953355,0.3901029,0.21409878,0.6008280860496852,0.3711967,0.29542392,0.18659131
0.09459427,0.32972562,0.19717595,0.5554141733248504,0.3771529,0.29180908,0.1800192
0.13655101,0.45384473,0.26774836,0.4612890276773417,0.4668706,0.4198466,0.22170393
0.09946218,0.22770023,0.19597279,0.5890469953428198,0.28394687,0.23656356,0.18751323
0.08159202,0.28243864,0.15812345,0.6349814880988892,0.3196699,0.24993676,0.19638358
0.1346219,0.37696666,0.2238222,0.6183168370990102,0.3721699,0.3781972,0.23015636
0.41382277,0.68691856,0.5534334,0.22817686369061183,0.6375059,0.6615016,0.59491074
0.46618217,0.65544164,0.5718014,0.22263428335805702,0.62084305,0.5824465,0.5364063
0.08420664,0.19303522,0.16258039,0.542868232572094,0.39257002,0.5699617,0.15581205
