AFP,Input,Enquiry,Added,PDR_AFP,PDR_UFP,NPDU_UFP,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_4,Effort
0.114084154,0.17042929,0.10378368962163104,0.15360372921622376,0.41656628,0.41458042487482555,0.40917173,0.06829412,0.7914882774892967,0.6019418,0.47164577,0.061169527
0.16635644,0.26682323,0.20432591956740803,0.17289341037360462,0.3891585,0.39384592363075543,0.36357343,0.1842732,0.48943849936631,0.31491113,0.15542096,0.18873052
0.39553908,0.3829989,0.5147064485293551,0.1391945383516723,0.29577935,0.3010469180628151,0.24994636,0.31564927,0.33834149030048943,0.19617748,0.2490103,0.34851176
0.2696755,0.28043026,0.4157540984245901,0.1857679111460747,0.40236226,0.40641515438490927,0.39901122,0.26781815,0.4795056287703377,0.3309512,0.14257357,0.26463866
0.18379927,0.32885957,0.2434116056588394,0.08615382516922952,0.118856296,0.1421853385311203,0.11749921,0.04208468,0.9081942944916578,0.5834336,0.5853443,0.03489693
0.12894286,0.18834113,0.15702751429724857,0.11316957279017437,0.15495446,0.17394498043669884,0.13544878,0.035673156,0.8421409005284541,0.5597582,0.47248006,0.03475801
0.2643336,0.34852493,0.2839395116060488,0.18071402084284127,0.32282865,0.3459308907558535,0.3255267,0.18672931,0.5771457946287476,0.32361984,0.16382733,0.1866093
0.2026057,0.22966261,0.3146164685383531,0.11905175714310542,0.45393708,0.4700902682054161,0.48615187,0.26595858,0.44912692694761563,0.2881391,0.115080774,0.25944158
0.15469788,0.2154293,0.22689593731040625,0.13031685781901148,0.38866028,0.3829541729772504,0.3693224,0.12073082,0.7812543968752639,0.5294666,0.43409908,0.12075681
0.21666723,0.28906572,0.31077673892232605,0.17687776061266564,0.05271235,0.07012683420761005,0.04039646,0.027134098,0.9008966540537994,0.6331928,0.6419241,0.025540583
0.13606149,0.26832524,0.10193288980671102,0.07091480425488826,0.25121748,0.26521404591284276,0.2535114,0.036854386,0.7665539859932392,0.5678904,0.57639617,0.03535438
0.16488667,0.24930009,0.17385883261411675,0.18609859116591548,0.41302708,0.4167765650065939,0.392849,0.15781634,0.5755928345355701,0.36563444,0.15570161,0.15712978
0.18784302,0.23954633,0.14713818528618147,0.16759055005543302,0.18260702,0.19314859158891548,0.15258124,0.053857494,0.7467440448046426,0.67723036,0.60056186,0.06177935
0.1806052,0.24028045,0.19692938030706197,0.20665799239947955,0.09641303,0.12341944140516649,0.099126145,0.053974867,0.8009892480593549,0.5112438,0.47169155,0.050917253
0.19100772,0.30443007,0.2814681718531828,0.18698521121911266,0.30251878,0.31394176883650615,0.3060235,0.2073807,0.6119066367143982,0.37951803,0.20329183,0.19807924
0.16813192,0.19785368,0.14789293521070646,0.12485530249131815,0.2263993,0.2440787246447235,0.21047245,0.078725755,0.822274049336443,0.6398907,0.5542994,0.08295768
0.1393339,0.17821684,0.11395416860458313,0.12489586349375181,0.12435767,0.14590508875430533,0.1311789,0.051759798,0.8573341514400491,0.5676842,0.53693223,0.04294794
0.1260774,0.25972882,0.1639329936067006,0.0805181948310917,0.07407418,0.08891058533463513,0.093438506,0.026313104,0.971378918282735,0.75359774,0.80600846,0.015931645
0.22958311,0.22472027,0.1793107520689248,0.24312658458759506,0.19430165,0.21336212280172737,0.19435239,0.10055295,0.6313146778788807,0.4874251,0.3253678,0.096058905
0.14666146,0.1329958,0.13978517602148238,0.11074161664449701,0.1937022,0.20839491250369474,0.16790912,0.08173719,0.8445781506746891,0.58390236,0.5326573,0.08841803
0.116386384,0.19584315,0.16596896340310363,0.10784210147052609,0.24278109,0.2494023449641407,0.23386545,0.06328002,0.7395936143756169,0.47631192,0.35539162,0.056815185
0.12687935,0.21425289,0.19905300009469998,0.12492797749567865,0.37950858,0.3934860236091614,0.4018297,0.09195641,0.5743826944629618,0.33342004,0.20638058,0.08592533
0.24821281,0.28014094,0.16521850347814965,0.21192719271563157,0.10223021,0.12362152741729165,0.08921404,0.07142146,0.7964756477885389,0.63587904,0.56769305,0.0753884
0.4191421,0.41379356,0.4607516039248396,0.29408104764486287,0.3591548,0.3874799532487972,0.39845946,0.467731,0.427112065626724,0.2579491,0.07190302,0.45205745
0.16715023,0.21692652,0.12294498370550162,0.10921708655302519,0.086239696,0.1090976365458582,0.086272135,0.03510508,0.7436621446197287,0.43205094,0.3766982,0.032796904
0.13700107,0.13575636,0.17430396256960373,0.12220635233238114,0.13256483,0.1377889782673387,0.112480134,0.04288871,0.7700741162044471,0.46724176,0.33302385,0.03249145
0.1166614,0.23199958,0.17470864252913573,0.10321500619290037,0.30547115,0.31752871905172314,0.3250397,0.06490887,0.5796890347813421,0.35459208,0.19894028,0.0525452
0.27012667,0.27751607,0.5368248463175154,0.2727888963673338,0.09984828,0.1082811264968676,0.0686626,0.038442984,0.7393694943621697,0.41611576,0.2880124,0.030881653
0.17079645,0.2673823,0.24487808551219145,0.15390365923421956,0.56305146,0.5726887943613277,0.5884454,0.14967404,0.40725519443531166,0.25495887,0.088510424,0.15061192
0.17770721,0.24687928,0.18220619177938083,0.13409689804581387,0.13314368,0.15460221927613316,0.11486635,0.018038848,0.8727165523629932,0.58397985,0.5344659,0.019565322
0.11862789,0.16937739,0.25301437469856247,0.09869202092152125,0.6098086,0.6166975370018523,0.6368119,0.1554375,0.4705212982312779,0.2930262,0.15462792,0.15458095
0.5385624,0.5744685,0.29673150032685,0.42570080554204837,0.090387136,0.11708124702487482,0.08174228,0.14394566,0.6055989063359344,0.43387032,0.2970723,0.14756891
0.25366506,0.3107428,0.2873759712624029,0.23091028385461704,0.0874185,0.11944269716656183,0.09696358,0.06212674,0.8414380504862831,0.5592537,0.5081476,0.05405122
0.19397667,0.2776387,0.1618105438189456,0.19831345189880714,0.19927609,0.2155546229332774,0.17772728,0.08721475,0.7787288467237308,0.56805825,0.47671276,0.08854121
0.11155367,0.19095401,0.15880760411923958,0.12938985776339146,0.31325397,0.31829734909784096,0.30822796,0.09251058,0.6776938406616305,0.4442842,0.3009994,0.08783609
0.13540772,0.22775447,0.1610346438965356,0.13929948835796932,0.15120128,0.17156825029409503,0.1431155,0.03407204,0.8713555522813331,0.55625916,0.5284259,0.03069449
0.29503262,0.28808603,0.22612226738777325,0.32499729949983797,0.23848452,0.2545402452724147,0.21645552,0.19741851,0.617288267037296,0.41017246,0.21715558,0.1975427
0.058975935,0.16847788,0.2112501388749861,0.06676857400611444,0.67170256,0.6267970376078223,0.64897084,0.07701211,0.8080760084845606,0.5893328,0.45346904,0.06620151
0.21710053,0.19565623,0.29009843099015686,0.24062947443776847,0.18730825,0.20258931215535875,0.15667546,0.072644405,0.7413562444813747,0.55099535,0.45509028,0.08139513
0.19542357,0.24917215,0.15340237465976253,0.1900665414039925,0.36374024,0.3567807214068433,0.32382378,0.13283654,0.672731200363872,0.36302233,0.28800446,0.13889478
0.27561367,0.32086647,0.24718446528155347,0.2477836148670169,0.11258589,0.1432152585929155,0.11040656,0.08335255,0.8025610481536629,0.61972976,0.5477481,0.084157504
0.12827258,0.14931744,0.17514858248514173,0.07995348479720908,0.103646174,0.12557884753473086,0.10631645,0.020054648,0.940205216412313,0.7334349,0.763459,0.019274136
0.23059464,0.28535712,0.17938171206182876,0.21215908272954498,0.2173523,0.23477388408643304,0.19523567,0.12274139,0.5955900357354021,0.3296616,0.17958206,0.12514767
0.23031709,0.3329094,0.15552768444723153,0.27127139627628377,0.4517332,0.41455277487316655,0.3565748,0.2189546,0.5099118305947099,0.25969362,0.14503121,0.23254703
0.22989282,0.24061307,0.18913942108605786,0.1937856216271373,0.24195868,0.25855819551349174,0.22663718,0.11598836,0.6854589411275365,0.5489576,0.41594726,0.12108866
0.16439539,0.2319475,0.2107831889216811,0.16110164966609897,0.23583096,0.23976279438576767,0.21911962,0.09522827,0.45627024737621485,0.33013773,0.12818912,0.09525815
0.16698822,0.1956452,0.21423250857674914,0.20063684203821053,0.2241309,0.2488573349314401,0.2097003,0.090463296,0.7737589964255398,0.4855919,0.38622797,0.091963075
0.26001284,0.3284987,0.1698618330138167,0.22609935356596123,0.12765141,0.15087272905236374,0.13005048,0.08256324,0.6106069366364162,0.34570956,0.26948977,0.08398534
0.25754502,0.26728392,0.22404507759549222,0.2713296862797812,0.266366,0.26157589569455375,0.23209892,0.1718653,0.5549583332975,0.62850976,0.4027394,0.17776185
0.13214085,0.21282494,0.11825055217494478,0.14777878886672732,0.33348644,0.34095146045708763,0.32801995,0.045374032,0.8266537095992226,0.5555954,0.462021,0.03852147
0.22584358,0.29913348,0.29571041042895896,0.14908296894497813,0.102038935,0.13030493781829627,0.10455842,0.043036748,0.7785878067152684,0.498487,0.39199352,0.03501604
0.14630714,0.18038005,0.10278985972101402,0.09196495051789703,0.21195757,0.23330844399850667,0.21838999,0.011265324,0.9343886560633194,0.62822294,0.6548828,0.008367858
0.15907395,0.21130568,0.10387331961266803,0.09614707576882454,0.15078391,0.17640286058417165,0.13779311,0.05422077,0.9287581557254894,0.6713519,0.6427965,0.056781888
0.16846663,0.14701109,0.2547306445269355,0.15418753925125234,0.12465213,0.12874234772454088,0.09301306,0.050097,0.8373120902387254,0.5056703,0.40443748,0.044022687
0.15568194,0.1383189,0.16983893301610667,0.14671868880312133,0.23169899,0.24371139462268368,0.20713446,0.07531467,0.7031781421906886,0.4710827,0.36253196,0.08287669
0.19623315,0.2627514,0.1819246818075318,0.20778690246721415,0.23759042,0.2531569151894149,0.23165222,0.13077146,0.564907933894476,0.33764744,0.17533511,0.12837306
0.31547284,0.35459584,0.4292800870719912,0.1423542585412555,0.25676325,0.2725414763524886,0.25991607,0.21007045,0.5244595714675743,0.2985909,0.1267781,0.2065764
0.15137449,0.2145469,0.16640929335907065,0.13423882805432968,0.24823324,0.24023085441385128,0.22441594,0.088639185,0.7302909938174597,0.7001767,0.58702016,0.09059692
0.14916828,0.14069435,0.17664040233595973,0.12811859768711586,0.46930918,0.43902062634123756,0.424936,0.10713227,0.6487411389244683,0.5297103,0.37788403,0.11225292
0.5635535,0.4048416,0.4375708262429173,0.5085038805102329,0.16254607,0.18184951091097065,0.13777226,0.2898596,0.2481150448869027,0.21755242,0.18342552,0.32269022
0.19855809,0.15901251,0.3239113376088662,0.2261160435669626,0.119706124,0.1407545884452753,0.10571264,0.032169558,0.7799239067954344,0.4666903,0.39585376,0.030686531
0.15474485,0.1972726,0.1398701260129874,0.14690235881414151,0.081022084,0.10399396623963797,0.06928629,0.015578194,0.892950883577053,0.7106619,0.7185167,0.022896748
0.18495616,0.29904628,0.23299935670006433,0.06817740409064425,0.3465514,0.3573825014429501,0.33855444,0.112123966,0.3600572016034321,0.27594733,0.11174795,0.11852139
0.14128283,0.16156329,0.13122175687782428,0.15070546904232815,0.13960882,0.15091358905481533,0.1274229,0.041091114,0.7614755456885327,0.5134969,0.417073,0.04000329
0.15525901,0.2851817,0.303040469695953,0.10993233659594019,0.31791148,0.280019616801177,0.25097352,0.11107196,0.559763733585824,0.7477758,0.5324578,0.119404346
0.1522748,0.19290286,0.18443758155624185,0.1376347082580825,0.27869928,0.29053588743215325,0.26880708,0.11706263,0.6630149397808963,0.42534208,0.26567915,0.11426202
0.1201334,0.14990811,0.1414086958591304,0.11788799707327982,0.316142,0.3245308194718492,0.31782824,0.08821641,0.83461200007672,0.61739826,0.5315955,0.083799064
0.4334289,0.2600162,0.10761307923869207,0.5229092313745538,0.3753386,0.377237282634237,0.36653754,0.48916268,0.37029590221775416,0.25582743,0.06291512,0.48265144
0.3131967,0.41158617,0.3728459427154057,0.07542917452575047,0.12039807,0.14685373881122432,0.12575376,0.061101936,0.8240654494439269,0.56000376,0.5129646,0.052878313
0.15078074,0.20373493,0.1515821948417805,0.08989551539373092,0.17800169,0.1927687315661239,0.17956811,0.0399493,0.6020113361206803,0.36490822,0.225065,0.033201844
0.11600949,0.13215356,0.09546031545396845,0.0913459114807547,0.21731639,0.23051667383100044,0.19870557,0.03995446,0.9177415550644933,0.6848936,0.6342833,0.04299592
0.13324012,0.15563525,0.12538990746100923,0.11062800063768004,0.18240915,0.19699420181965213,0.16165371,0.04349248,0.8508611810516709,0.56616664,0.5269447,0.049233045
0.13199973,0.24340251,0.23817769618223036,0.15086710905202655,0.3092959,0.3169320390159223,0.30631375,0.12465431,0.6962092417725545,0.4396782,0.32655758,0.121582195
0.15232614,0.23061159,0.1809650519034948,0.09736636584198195,0.58343357,0.5777003346620202,0.5504463,0.22311872,0.262530465751828,0.1976043,0.11358541,0.2419413
0.14542478,0.24954197,0.20523450947654903,0.14605086876305212,0.26342565,0.27416091644965496,0.2645003,0.10633935,0.7725081463504888,0.46576476,0.40263283,0.10072856
0.40187106,0.53509617,0.32885118711488126,0.32244943934696635,0.80331326,0.7905500474330028,0.77739686,0.7196638,0.0,0.04327452,0.68353844,0.7612601
0.1656146,0.23203745,0.25771204422879557,0.17372389042343342,0.51126665,0.49767067986024077,0.4870212,0.2246434,0.6513182390790944,0.4579053,0.2777605,0.22718681
0.17256191,0.32702643,0.15598653440134655,0.1989319719359183,0.3405564,0.3328464799707888,0.29708874,0.108921066,0.7205554132333248,0.6633358,0.52383447,0.11518
0.14100064,0.17830268,0.12818723718127628,0.09370930562255833,0.33441794,0.34800232088013927,0.34844732,0.0886952,0.8138542088312526,0.573452,0.51415396,0.08364217
0.29158732,0.25720513,0.22938618706138128,0.20503433230205995,0.52316153,0.54070183244211,0.5413573,0.4257894,0.29099984745999086,0.18680227,0.15200001,0.43078083
0.52478,0.5946983,0.3313554168644583,0.5063526303811579,0.1266856,0.14771177886270673,0.12581396,0.15895072,0.5270398016223882,0.32604098,0.15023583,0.15675424
0.1722692,0.238101,0.17423327257667273,0.18713937122836227,0.19610552,0.21463963287837798,0.1926292,0.09361167,0.7488250449295026,0.47964883,0.40354097,0.09307982
0.57342494,0.46288103,0.45118085488191445,0.5682683940961037,0.18619384,0.2161148429668906,0.19408694,0.3395064,0.38332446299946776,0.26310492,0.051894367,0.3380876
0.12802169,0.215962,0.13348834665116532,0.09544332572659954,0.124532685,0.14533262871995772,0.14037973,0.022513654,0.8951586537095193,0.5501466,0.48004013,0.0
0.21239096,0.2922275,0.2502073049792695,0.16092700965562057,0.90365046,0.9029051041743063,0.90114224,0.39416543,0.24701009482060568,0.13611233,0.33830553,0.42612576
0.13120916,0.17630014,0.199612610038739,0.14488319869299193,0.46736518,0.45630070737804246,0.44459143,0.13717423,0.7018484421109066,0.46111035,0.3394845,0.14102659
0.32754105,0.36043018,0.27906215209378477,0.3856356631381398,0.16886815,0.18405038104302285,0.16114624,0.15939331,0.6264319375859163,0.5032835,0.37768173,0.16276713
0.25498244,0.4099527,0.3063484693651531,0.08095553985733239,0.15666522,0.1879614412776865,0.19526622,0.10534443,0.8881674932900496,0.6090052,0.56640744,0.08632275
0.10323624,0.099785335,0.2116256188374381,0.08154947089296825,0.1506755,0.17853938071236286,0.1677537,0.023648083,0.9420356565221394,0.73296213,0.8029239,0.018879648
0.29689777,0.33350253,0.4219683878031612,0.2949400376964023,0.115620665,0.14217687853061273,0.097982034,0.08966307,0.7634726458083587,0.53695655,0.43555135,0.09528726
0.2369358,0.2687891,0.3338008166199183,0.162006599720396,0.15823714,0.1732098303925898,0.14314562,0.06913382,0.7663342859800573,0.46978426,0.37816882,0.06601113
0.18391967,0.29294175,0.0897552010244799,0.11367501682050102,0.059730493,0.09325168059510085,0.061057545,0.034537937,0.9331494559889674,0.6673138,0.67711186,0.035220057
0.15217069,0.24672353,0.12579018742098125,0.13930416835825013,0.3273878,0.3345013200700792,0.3048418,0.063659,0.7960157477609449,0.55331135,0.4748708,0.06436786
0.14563954,0.19369768,0.25281903471809647,0.09873873592432415,0.25683832,0.26464124587847476,0.23059276,0.103191644,0.7420412745224765,0.46382642,0.37413466,0.10656536
0.10813233,0.14640561,0.1724377727562227,0.12578836754730205,0.5521881,0.534701232082074,0.5540106,0.10182275,0.7758496865509812,0.54529476,0.43883145,0.094628796
0.14881319,0.2269699,0.1802213819778618,0.15888655953319356,0.20191088,0.2244821134689268,0.21391527,0.07597193,0.7485577449134647,0.47313523,0.33752984,0.06117845
0.30860096,0.35251272,0.398522760147724,0.2803759768225586,0.17574368,0.1934839116090347,0.16987862,0.15580149,0.6021582861294972,0.3856268,0.19726866,0.15220578
0.16140595,0.2614997,0.13875961612403837,0.1393863683631821,0.1379276,0.15735900944154058,0.11989837,0.03862316,0.8457742807464569,0.5565736,0.5288067,0.040752783
0.25740924,0.31354365,0.22766632723336724,0.27865201671912104,0.24637918,0.271887516313251,0.24227762,0.21817432,0.5915667754940065,0.42187428,0.19609982,0.216964
0.32297385,0.34799778,0.34796240520375943,0.29755031785301905,0.28080222,0.3080130184807811,0.29599202,0.2953635,0.5293307617598457,0.3335135,0.12368256,0.2887264
0.16485971,0.20409033,0.10667847933215206,0.15143502908610176,0.13065962,0.14955580897334853,0.1182717,0.03538517,0.832655749959345,0.55709004,0.53929555,0.03868346
0.14053528,0.20579553,0.17367736263226372,0.14541787872507272,0.33103344,0.33172549990353,0.31966862,0.109915,0.820011249200675,0.55700207,0.4672749,0.107318625
0.12997577,0.12546794,0.13646642635335735,0.11647414698844882,0.5196903,0.5276002316560139,0.55403316,0.11233388,0.8003369480202169,0.59524417,0.45388412,0.10302329
0.16090707,0.28142476,0.200873369912663,0.21282579276954758,0.32215947,0.3277203196632192,0.2881536,0.13996148,0.5763227645793659,0.3439455,0.17756712,0.14395441
0.16596648,0.23786286,0.18644274135572586,0.12285271737116304,0.067765564,0.08397902503874151,0.05432476,0.017065188,0.6312982378778943,0.40315866,0.26510316,0.016037181
0.19067717,0.2069878,0.16701300329869967,0.15091187905471276,0.24965869,0.26001726560103594,0.22720905,0.10391243,0.7791319967479199,0.63750076,0.54950774,0.11072551
0.1705803,0.19080986,0.24845009515499047,0.14724430883465853,0.38576663,0.38780322326819344,0.37826073,0.1520797,0.635627068137624,0.4018185,0.2500418,0.15038784
0.1963385,0.2398573,0.32786046721395323,0.14376903862614232,0.22438186,0.23384328403059704,0.212931,0.13563754,0.5167543310052599,0.35722208,0.18594226,0.13383965
0.1779171,0.2853668,0.1704167729583227,0.10159922609595358,0.08319029,0.10102590606155437,0.07806903,0.03744229,0.722012383320743,0.44096804,0.3554961,0.034407873
0.23331204,0.40206096,0.29829755017024495,0.21461169287670157,0.6194772,0.6205496372329783,0.6154487,0.3487156,0.36147889168873354,0.2054882,0.08683807,0.3521791
0.14507467,0.20253101,0.22853857714614229,0.1356991281419477,0.10476634,0.12158895229533714,0.09058491,0.015968803,0.8842829530569772,0.56002116,0.56766456,0.01503552
0.1280065,0.20707905,0.203618129638187,0.09254592555275554,0.34521294,0.3484483609069017,0.3415446,0.083146214,0.7636831858209913,0.46677852,0.38100314,0.07827958
0.10317566,0.16504955,0.17528267247173274,0.08598150115889008,0.40630665,0.40633138437988303,0.4225955,0.0919663,0.8136834988210099,0.5423243,0.45234346,0.081300735
0.30650166,0.33649462,0.21355107864489212,0.3548634012918041,0.11785604,0.1401790484107429,0.10581989,0.08335039,0.7192694931561696,0.56027055,0.39809155,0.08250978
0.29060492,0.31335756,0.11622109837789016,0.332584849955091,0.28757828,0.2970698978241939,0.26178822,0.17464404,0.6159076369544583,0.41013026,0.2559003,0.17629485
0.1476703,0.14936998,0.12555258744474124,0.1638283198296992,0.16380504,0.17806541068392465,0.1333272,0.0478683,0.7158726429523585,0.47032833,0.31224883,0.052491955
0.3174238,0.33721998,0.3075647092435291,0.1913619114817147,0.19729976,0.2182482730948964,0.20367049,0.14884333,0.6545492392729544,0.40691495,0.21438536,0.137997
0.11216611,0.22294766,0.18634958136504184,0.10271350616281037,0.29195789,0.2997228379833703,0.29926947,0.03762818,0.6179922370795342,0.37469363,0.25413,0.030200478
0.025035825,0.030375883,0.12386887761311223,0.010670077640204658,0.55149496,0.5387907323274439,0.59239936,0.0454434,0.8684209521052572,0.65313363,0.5892974,0.030975692
0.36179972,0.2768606,0.35325088467491156,0.2420982245258935,0.31111896,0.3302333898140034,0.29624027,0.3330488,0.34780618086837084,0.24294615,0.12742972,0.34460583
0.12113811,0.1471892,0.12622708737729127,0.08872781532366893,0.23358329,0.23915372434922347,0.2111719,0.052010972,0.7252291435137486,0.48037887,0.37118053,0.05229475
0.20372418,0.22103444,0.23410679658932032,0.18647998118879888,0.1023556,0.11784907707094462,0.07806173,0.027506124,0.8184817891089073,0.58819795,0.5452104,0.032861497
0.126778,0.25597882,0.18341080165891982,0.13377655802659347,0.41714358,0.39350595361035723,0.36359686,0.10227069,0.6848597410915844,0.61531425,0.45517182,0.10735538
0.13750738,0.2631825,0.21656564834343514,0.15039618902377133,0.46195194,0.45906516754391,0.4453662,0.12112239,0.6116041866962513,0.37894487,0.21089655,0.1196863
0.14221531,0.2869562,0.17816254218374578,0.17125471027528263,0.5633376,0.5327402319644139,0.5050077,0.13866003,0.6123577367414642,0.43296957,0.25812423,0.14592506
0.21356401,0.34580976,0.3082571691742831,0.1947563716853823,0.35828733,0.3670554220233253,0.35989583,0.17828235,0.5363777321826639,0.31875324,0.117738396,0.1707689
0.12713544,0.22388473,0.2124799287520071,0.11766237705974263,0.3856052,0.3876993632619618,0.38375425,0.1351317,0.771911016314661,0.5545826,0.40259522,0.12898946
0.16411021,0.19663587,0.1709565929043407,0.14392054863523293,0.19407395,0.21019235261154118,0.1705823,0.062398247,0.7686135461168128,0.5210278,0.4474327,0.06881138
0.113488406,0.19978592,0.201045339895466,0.12689695761381747,0.2678356,0.2757506565450394,0.2678366,0.0972828,0.6781895406913725,0.4353726,0.28438383,0.08888474
0.15022764,0.19705126,0.18861488113851188,0.09331542059892524,0.18306966,0.20313799218827952,0.18343823,0.065341264,0.8885704233142255,0.5747416,0.5375737,0.06125534
0.30065146,0.37396708,0.2099520790047921,0.3433371706002302,0.4045209,0.4214822852889371,0.37516907,0.3831753,0.2955485777329147,0.18847024,0.07087171,0.3942545
0.17314646,0.19323432,0.19224216077578393,0.18955482137328927,0.1439562,0.16766771006006262,0.13075028,0.04402761,0.8011406480684389,0.48562622,0.42525876,0.042891495
0.100279175,0.16813356,0.21401847859815212,0.10870586252235176,0.59547126,0.5824887349493241,0.6092972,0.124662995,0.7162718429763106,0.4836626,0.3280927,0.11533954
0.54666245,0.53721845,0.6271876372812363,0.5773896946433817,0.17385776,0.20740544244432654,0.18835805,0.30053696,0.4690484681429081,0.38891268,0.16162694,0.29572207
0.15740803,0.24202973,0.13027162697283728,0.11604974696298483,0.3465683,0.34635689078141346,0.3246957,0.13879375,0.7223319433399167,0.6622026,0.48547298,0.14158769
0.65378255,0.64221275,0.5486118851388114,0.7911761874705713,0.09072753,0.12221910733314643,0.10283626,0.16517377,0.4890690693441442,0.3944621,0.16678798,0.1591684
0.16176818,0.21518812,0.16661838333816165,0.12305021738301304,0.10286547,0.12535432752125963,0.09082281,0.02049592,0.9036060542163633,0.6914723,0.7051046,0.025788942
0.17017674,0.26397762,0.1499716050028395,0.1408240884494453,0.07575893,0.09644365578661936,0.05909837,0.034940943,0.9486979269218757,0.7359984,0.7501159,0.040399995
0.11904767,0.15241073,0.16610805338919465,0.11605337696320263,0.21754254,0.2215924532955472,0.19775145,0.066321015,0.5337953920277236,0.3689611,0.2265931,0.07078632
0.15892613,0.25379267,0.10788880921111907,0.14844923890695433,0.047325853,0.07079028424741705,0.042740848,0.018811068,0.8916376534982593,0.6337197,0.60888565,0.016159521
0.02852422,0.0,0.1901624609837539,0.05746419344785161,0.9509692,0.9310994558659674,0.9957925,0.06485075,0.7126579127594748,0.4157393,0.3573649,0.05582286
0.38479915,0.5066966,0.4930283506971649,0.17747931064875866,0.51850224,0.52912633174758,0.51455903,0.5306483,0.21081577264894635,0.13175702,0.37722307,0.55728275
0.077580556,0.17951983,0.14701941529805845,0.09762035585722136,0.24675758,0.2452829447169767,0.23303132,0.059765127,0.7276937836616271,0.5052581,0.3339293,0.049241375
0.15138684,0.1304946,0.18338839166116083,0.13494623809677428,0.09089836,0.11376785682607142,0.08678388,0.014900865,0.8797303527838212,0.7720883,0.81118643,0.023397343
0.5449096,0.540359,0.507689549231045,0.42494585549675135,0.20103206,0.23369395402163723,0.22200072,0.30555207,0.49579849974791,0.38286996,0.18305588,0.3009834
0.14547783,0.13254605,0.14953020504697948,0.14577124874627492,0.16318724,0.17953298077197885,0.14535707,0.050505318,0.8732050523923032,0.71422815,0.6910918,0.058847066
0.08245425,0.17373149,0.1612373138762686,0.13267615796056947,0.3526024,0.3588606215316373,0.35633364,0.031843208,0.45582994734979687,0.2970469,0.08425081,0.023932956
0.13140006,0.2220819,0.10583031941696805,0.06748889804933388,0.17555538,0.19475027168501632,0.18143326,0.028718201,0.827303049638183,0.54150677,0.49657774,0.02166772
0.24460852,0.3585445,0.2710918528908147,0.26284696577081795,0.42922512,0.44188028651281724,0.42869115,0.322032,0.5744284744657085,0.41791534,0.18245405,0.3204808
0.10429096,0.15973769,0.17108814289118568,0.10121505607290336,0.22993788,0.20910404254624257,0.18541728,0.051113512,0.8015059080903545,0.8234134,0.76784563,0.058936186
0.44810393,0.4898378,0.36257400374259957,0.44741522684491364,0.10965908,0.1357296681437801,0.11593985,0.16886139,0.6634618398077105,0.648396,0.5267729,0.17193513
0.5035814,0.57525367,0.22652720734727924,0.5944856756691406,0.10531041,0.1398641583918495,0.11821139,0.129112,0.7168171430090285,0.60397935,0.490664,0.12519118
0.18481386,0.1692363,0.11793369320663068,0.1074094564445674,0.08049483,0.10549836632990198,0.069470756,0.038639177,0.8121780087306806,0.50154877,0.44399023,0.040922154
0.16511719,0.25966814,0.13274513672548632,0.1385892383153543,0.09120265,0.11013021260781275,0.07641515,0.03131707,0.8092386485543189,0.52149034,0.50867784,0.035827428
0.10179055,0.15578502,0.22644297735570226,0.12166117729967064,0.50837564,0.5073450304407019,0.50834996,0.14662394,0.568256934095416,0.3647473,0.16268763,0.1412053
0.18264338,0.2965006,0.2608678739132126,0.17485247049114822,0.13698106,0.1691248701474922,0.15735067,0.06990686,0.7636059458163568,0.44250154,0.35411125,0.054674454
0.17020988,0.26821542,0.2302454469754553,0.10679650640779038,0.1529007,0.16877889012673342,0.13619845,0.030427303,0.7915538474932309,0.50127506,0.43526125,0.029601565
0.43991348,0.37257344,0.44675503532449645,0.46726807803608467,0.06740871,0.09230807953848479,0.050248682,0.042279787,0.6398851383931083,0.48282313,0.37258977,0.04958573
0.15105614,0.24403077,0.11202679879732012,0.1675280900516854,0.24264619,0.25787366547241997,0.22633903,0.058150623,0.7807687468461249,0.509954,0.45312452,0.057906687
0.21749282,0.2613067,0.14447438555256145,0.10954718657283119,0.089806825,0.11557092693425561,0.06957917,0.05380739,0.9323558559413514,0.66090584,0.65680707,0.06086046
0.26225728,0.23690921,0.27034405296559466,0.1699630401977824,0.12336927,0.14644927878695674,0.095904976,0.057690803,0.7726398463583908,0.473325,0.40996146,0.06633721
0.09608267,0.1766484,0.10169685383031461,0.09290583557435013,0.24246511,0.24688595481315728,0.23543449,0.018328387,0.7309367438562047,0.48240542,0.378169,0.011443767
0.4491181,0.49216276,0.11428795357120464,0.32430039945802397,0.067469075,0.0931227415873645,0.05950149,0.11738986,0.5769908346194501,0.3363099,0.17932793,0.11568795
0.30959162,0.32429475,0.19712214028778594,0.11301030678061841,0.086575225,0.11576702694602162,0.068673454,0.04849844,0.7103694426221666,0.4432168,0.3543781,0.05713229
0.14590573,0.20511061,0.12760971723902828,0.12651937759116266,0.22530428,0.24316084458965068,0.21354844,0.06398506,0.7994664779679886,0.51585174,0.44948173,0.06554758
0.17431408,0.25168434,0.24083298591670138,0.19914592194875533,0.80095553,0.7699646861978812,0.7323398,0.22858743,0.30806281848376915,0.17620492,0.06522903,0.25815913
