Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Effort
0.7130805,0.7912958,0.7712382,0.5623697,0.7278716,0.09068051544083093,0.8531623,0.7950295,0.72504264,0.726087
0.13595475,0.3621853,0.22468643,0.42525452,0.8102002,0.48793884927633097,0.38315102,0.3910473,0.33472866,0.1863122
0.1068995,0.27195913,0.24026963,0.39845866,0.8176987,0.4980538298832298,0.41203088,0.34238696,0.34128404,0.22960445
0.19739798,0.5230634,0.3362034,0.7981262,0.85992837,0.3728983023738982,0.57279253,0.5377443,0.654712,0.4652133
0.1646968,0.38350794,0.24023677,0.61541915,0.68433946,0.5361053621663218,0.44699013,0.4206273,0.4369278,0.2953555
0.18745588,0.33605266,0.2419363,0.51830816,0.77248335,0.6239040374342423,0.39409482,0.36007884,0.3885942,0.29065248
0.25086072,0.2763029,0.27485114,0.37986958,0.5902982,0.5105833306349998,0.49718451,0.45007622,0.4094866,0.22060274
0.52760464,0.7244354,0.6346784,0.6230707,0.7712008,0.19107574146454448,0.7090214,0.66253483,0.6599712,0.6298869
0.10671662,0.22445987,0.17456806,0.2341674,0.6028189,0.5819199349151961,0.34856206,0.31630713,0.23011923,0.17095196
0.1413766,0.45807394,0.2848357,0.558285,0.7487503,0.4400270264016216,0.53476506,0.46775347,0.4402092,0.2989761
0.41770777,0.56134987,0.492339,0.3603009,0.75261563,0.29008251740495106,0.6370787,0.59865427,0.50114405,0.38896662
0.13355443,0.22081098,0.09766382,0.29781723,0.64103407,0.8780122926807375,0.09937167,0.18345873,0.17170781,0.1736589
0.10135043,0.44053325,0.23652855,0.5110315,0.807649,0.4675778480546709,0.533155,0.47828448,0.45773977,0.23086986
0.15869002,0.3725693,0.27132702,0.52010477,0.5082419,0.48621382917282974,0.48447433,0.42499423,0.3733353,0.16329566
0.0913838,0.34028363,0.18885991,0.36677825,0.68117297,0.6317108379026503,0.28999013,0.27423263,0.18780935,0.1669154
0.14573364,0.2937181,0.2526106,0.23206446,0.81182677,0.4669109280146557,0.47701985,0.41470283,0.38313055,0.14871915
0.084353805,0.1788512,0.15449491,0.20576014,0.6368166,0.6897908813874529,0.14738701,0.1765789,0.09395075,0.16087413
0.18627565,0.247575,0.23527485,0.40875056,0.6464635,0.5359394921563696,0.37925252,0.33528933,0.26069576,0.24986163
0.1274148,0.41709572,0.22538036,0.42593676,0.7735298,0.4923717095423026,0.41130546,0.4218932,0.31035346,0.17156887
0.09415157,0.36212844,0.21029466,0.38490683,0.6937531,0.535604032136242,0.4379782,0.4058791,0.3096913,0.17025343
0.27201003,0.56947684,0.410719,0.60077,0.79720604,0.31161053869663236,0.65508705,0.60451686,0.5919686,0.38848636
0.1349774,0.40485877,0.27107155,0.43766493,0.8451085,0.49975099998506,0.44843486,0.41611874,0.40609455,0.20424767
0.069133274,0.2385439,0.16930106,0.18851072,0.66661716,0.6004636360278182,0.32259947,0.3062921,0.2102111,0.14930484
0.084458336,0.32755357,0.1986141,0.39360988,0.6967405,0.6856788411407305,0.22952923,0.2534623,0.17580283,0.19433305
0.21682313,0.22486809,0.20255992,0.4167779,0.66774786,0.7909408074564485,0.19683371,0.27992967,0.3033542,0.24792647
0.5487959,0.676877,0.63438076,0.53138757,0.7036525,0.1911405614684337,0.7271104,0.69553983,0.58091956,0.58334893
0.08887079,0.35714394,0.22398287,0.44679913,0.8232347,0.5625681037540862,0.36188778,0.3843757,0.38169152,0.20064726
0.5279871,0.73387986,0.6396329,0.61927617,0.75474495,0.18152183089130985,0.78155136,0.7184372,0.69963413,0.65828425
0.1372037,0.45098472,0.27821097,0.58596265,0.8071865,0.4105448246326895,0.54789406,0.4911284,0.50605893,0.33764413
0.10734056,0.3045485,0.20413497,0.2632561,0.70267093,0.5671751340305081,0.38396692,0.36017254,0.25327104,0.13173665
0.19969976,0.5096321,0.32659185,0.65057826,0.8144883,0.44422640665358437,0.4892328,0.47946978,0.46995234,0.34685972
0.101152346,0.35436308,0.19868094,0.58698606,0.7666676,0.493161949589717,0.44175363,0.42140162,0.44801027,0.2967664
0.17053106,0.5430747,0.32456774,0.6042832,0.7909281,0.45143559708613584,0.57060474,0.5257973,0.51241,0.3330722
0.35536438,0.5842219,0.46282464,0.60389,0.7822566,0.2458966347537981,0.65534365,0.6512027,0.65126055,0.5464622
0.18469666,0.5497365,0.3396663,0.7199572,0.8382969,0.38210090292605414,0.536795,0.49816173,0.5731028,0.4142917
0.23668799,0.31709242,0.25241792,0.8011537,0.9649215,0.4959979297598758,0.54555297,0.5400994,0.8028241,0.48509726
0.047067143,0.16616723,0.073035344,0.39505714,0.49257407,0.7770484466229068,0.13563544,0.21868946,0.25457728,0.17407958
0.12536548,0.299214,0.22121422,0.28966892,0.5996601,0.5440430926425855,0.4055142,0.3731152,0.25226784,0.15414521
0.03391946,0.15668577,0.12103091,0.11513579,0.5327094,0.6961700417702025,0.17667088,0.17049316,0.085698664,0.17998351
0.14695336,0.25559193,0.20838138,0.46271053,0.6969124,0.6611383396683004,0.24321489,0.3044898,0.32885516,0.23244652
0.26359922,0.20966512,0.3093825,0.47001225,0.79591,0.5221342713280562,0.40723768,0.40103853,0.44725966,0.33029264
0.23903796,0.36536235,0.316185,0.79874986,0.31619108,0.4227406053644363,0.55828035,0.48968372,0.601654,0.08707608
0.20243162,0.46805593,0.31561458,0.3867945,0.80075103,0.39233764354025863,0.5527286,0.52642715,0.45143116,0.24872473
0.16558793,0.48752743,0.28244352,0.53185105,0.849211,0.4871371692282302,0.49212325,0.48524162,0.45256823,0.21961331
0.2602303,0.521683,0.38439894,0.6443722,0.62637305,0.39618989377139363,0.6078196,0.5652001,0.56271535,0.3224217
0.417712,0.58480173,0.51581454,0.51486456,0.697168,0.24488222469293347,0.6447856,0.637069,0.4873914,0.46501806
0.106980905,0.34704638,0.21106711,0.41045058,0.7139627,0.6970595418235725,0.23817843,0.26056358,0.18663657,0.20216191
0.28759858,0.5259384,0.40263277,0.70698816,0.77937126,0.34733804084028247,0.6258846,0.573555,0.6677895,0.4619307
0.22257942,0.40754148,0.32523978,0.7233656,0.4995615,0.4317994959079698,0.54221433,0.50363946,0.5753848,0.20533863
0.2798375,0.45805183,0.37072378,0.3706804,0.76157606,0.3624973517498411,0.5682986,0.5194515,0.40303606,0.31480107
0.19432291,0.39152613,0.3027417,0.32978117,0.76845896,0.3616535916992155,0.5269168,0.4816934,0.39710492,0.24755263
0.11747153,0.29004085,0.1996008,0.35596675,0.5084363,0.5370731322243879,0.40254527,0.37300122,0.2934996,0.09825447
0.055038586,0.18997392,0.14711402,0.14141002,0.6034027,0.6377184382631064,0.24385174,0.20763466,0.15114981,0.14448556
0.43265462,0.65793556,0.5330255,0.6913041,0.8241252,0.2926946475616789,0.67919946,0.6333997,0.73108107,0.52744097
0.15142652,0.36400777,0.2064904,0.469959,0.7208564,0.6210927772655667,0.3106665,0.3742689,0.30755877,0.19070026
0.075234026,0.38398516,0.1964111,0.48391134,0.75342107,0.611540766692446,0.37376672,0.35874903,0.32053983,0.21939442
0.28151926,0.55815303,0.41378233,0.73745525,0.77781475,0.29022921741375307,0.6270106,0.5469624,0.6345089,0.5158725
0.33814523,0.332667,0.37839758,0.8348386,0.17097324,0.3882036432922186,0.6025155,0.51303685,0.6566767,0.046265766
0.3443413,0.59194064,0.46678054,0.57166374,0.7125325,0.27053137623188256,0.6534501,0.62384796,0.55137223,0.42786095
0.15668282,0.5262613,0.2952366,0.6749959,0.8518617,0.45720728743243727,0.5421461,0.4907271,0.55482525,0.34796154
0.14460254,0.33641723,0.26334584,0.48499724,0.8410982,0.6102190366131421,0.34351033,0.36209846,0.39400625,0.25286496
0.07907647,0.25764513,0.18608424,0.26394,0.67585886,0.708962182537731,0.19422899,0.20791385,0.1601013,0.19291042
0.11379768,0.4238917,0.2610352,0.5119476,0.78106153,0.5131039307862358,0.4520422,0.41929063,0.37468386,0.26500693
0.20141658,0.37960812,0.31610832,0.68332165,0.86114347,0.4462185767731146,0.43078175,0.4141168,0.5097079,0.3607089
0.19254601,0.3196642,0.24300763,0.53985375,0.73430306,0.5297705817862349,0.41997746,0.38584074,0.37201768,0.29595375
0.13412915,0.3406597,0.22409505,0.43875217,0.7887582,0.6149229368953762,0.32088637,0.35771015,0.32066774,0.1796233
0.27040136,0.4554949,0.3581695,0.37914276,0.7291025,0.40472754428365265,0.5678527,0.5415336,0.38029093,0.23621874
0.16402328,0.3596041,0.22471781,0.6034435,0.75625604,0.5092929305575759,0.47053966,0.43130574,0.46467036,0.31158614
0.16477251,0.4019146,0.22910027,0.48424932,0.81308734,0.5527372731642364,0.36407197,0.40726542,0.36045027,0.20638075
0.1780426,0.29439706,0.24268205,0.432052,0.7373277,0.7607925956475557,0.22419827,0.27621686,0.22042668,0.24010783
0.67319787,0.7310051,0.7059653,0.46513835,0.7250657,0.18484249109054948,0.80806005,0.77306163,0.66349405,0.60961926
0.1791538,0.3428264,0.25476864,0.51564276,0.7068484,0.4922070295324218,0.48211694,0.4279228,0.42918253,0.27942154
0.18640408,0.40327272,0.27566144,0.5946702,0.8185909,0.562598683755921,0.34357116,0.37202016,0.401415,0.26752013
0.2960242,0.5694765,0.4267303,0.63594663,0.77976,0.3111066386663983,0.63996494,0.6248127,0.6205115,0.47919583
0.40465206,0.44018918,0.45467955,0.7442296,0.34910005,0.3261640195698412,0.64164054,0.5399537,0.5396789,0.19154254
0.13693762,0.40132824,0.23557463,0.5034616,0.8011929,0.6399076983944619,0.3245911,0.34354523,0.3123539,0.21914953
0.16185482,0.4524023,0.2953287,0.5349688,0.6882827,0.4875284692517082,0.50837356,0.45747554,0.42651385,0.27194965
0.15194587,0.18551716,0.167009,0.37620437,0.6277263,0.7760600465636028,0.18487304,0.2460203,0.2940982,0.21686316
0.29773444,0.42579547,0.3851312,0.538933,0.5531304,0.35400327124019626,0.58110595,0.51175183,0.39323336,0.19119143
0.13656501,0.30946103,0.23815727,0.55929005,0.85213506,0.44726725683603547,0.45589983,0.4203677,0.5037347,0.29820704
0.18827449,0.53341925,0.33560163,0.657457,0.8550688,0.4032435641946139,0.56244075,0.50528467,0.5664979,0.35767803
0.57892853,0.76419157,0.6590229,0.58580744,0.7529787,0.1387416083244965,0.771823,0.73871255,0.6999807,0.66380435
0.28213257,0.30820552,0.331016,0.63134587,0.2666113,0.4301272258076336,0.5295637,0.45463654,0.48627156,0.04147134
0.07427944,0.40477782,0.20720604,0.5103067,0.77851605,0.508278400496704,0.45468232,0.4055799,0.37344337,0.236449
0.15114062,0.4822065,0.2587834,0.638064,0.7251991,0.5863487351809241,0.4466637,0.45422387,0.4270913,0.23555896
0.14259663,0.49781838,0.2966668,0.5659081,0.8937012,0.487075299224518,0.50627196,0.4610765,0.49922943,0.255024
0.124770254,0.4193521,0.2330113,0.46414226,0.8197868,0.5271286716277204,0.40837467,0.40894523,0.33348882,0.18212976
0.06826471,0.3991368,0.21286294,0.5509448,0.8145413,0.46648218798893126,0.4753341,0.42493314,0.44254977,0.2662352
0.083257064,0.2568043,0.16651084,0.30059737,0.61758626,0.6653552399213144,0.2787482,0.26433262,0.19858402,0.18101205
0.23132583,0.5397197,0.37973484,0.5395497,0.7544225,0.3546144012768641,0.5931856,0.5360166,0.49441206,0.35786706
0.15791087,0.3373472,0.23955464,0.73956156,0.38408235,0.5177893910673634,0.3639057,0.33463338,0.34375882,0.17863092
0.07510449,0.16759449,0.16687164,0.14141649,0.71254563,0.6404790384287423,0.2739125,0.2263591,0.22230631,0.14252326
0.011682913,0.1765053,0.093418494,0.18178195,0.6173885,0.7368500442110026,0.12553005,0.17890342,0.14529651,0.16018957
0.13894843,0.3831619,0.27467364,0.51527816,0.85826075,0.5525739331544359,0.4604682,0.42535698,0.47976255,0.2873918
0.19019464,0.35990608,0.28642493,0.28791657,0.84388685,0.386069083164145,0.55894464,0.503798,0.49003953,0.20981953
0.12583196,0.34916276,0.2427713,0.3960321,0.7475485,0.4606188276371297,0.47796348,0.4224797,0.35557538,0.22658595
0.08388688,0.3157391,0.1855978,0.46749708,0.665791,0.660112899606774,0.22956006,0.26933277,0.21443826,0.20441517
0.19510233,0.17065072,0.24457295,0.30411315,0.7232041,0.5993738359624301,0.22688015,0.22323833,0.20893824,0.25426617
0.07651663,0.32170004,0.21049199,0.32223248,0.7801293,0.6108215366492923,0.3419316,0.33593887,0.28489697,0.1763048
0.08098008,0.36829504,0.21454346,0.45960334,0.7816814,0.49661680979700856,0.43463257,0.38152975,0.3702352,0.23164696
0.11415307,0.15014231,0.15520409,0.24178746,0.42448997,0.5984428859065731,0.311269,0.2828107,0.27728003,0.14113972
0.14700723,0.553766,0.30912542,0.6690564,0.8348061,0.38599618315977097,0.57587314,0.5333713,0.5963202,0.38023645
0.48451495,0.6424859,0.5517742,0.47983313,0.70903647,0.2130601127836068,0.70005417,0.6622251,0.5647198,0.47953802
0.18670222,0.5569743,0.3496145,0.7253224,0.86114264,0.3940670236440214,0.6194861,0.5599364,0.66188174,0.4505845
0.12070887,0.23920226,0.14635074,0.38438088,0.52266157,0.8026681481600889,0.09166983,0.16971599,0.09220719,0.21277204
0.40931958,0.62854683,0.5085437,0.60697776,0.736824,0.27714116662847,0.6175493,0.58780694,0.51256096,0.4810257
0.12709917,0.16189715,0.17291205,0.031960383,0.8345121,0.6105428366325703,0.38529176,0.3241805,0.37379313,0.07403901
0.9381555,0.8468206,0.88533443,0.48558033,0.7186591,0.10911632254697937,0.8814038,0.8786794,0.81514865,0.76743114
0.23916036,0.3465384,0.30382383,0.5053587,0.6650804,0.4668811280128677,0.5457829,0.48892596,0.48464084,0.26887244
0.114301115,0.29320925,0.20400551,0.4135447,0.6298329,0.6565099793905987,0.22800134,0.24225666,0.13898432,0.22643909
0.27744517,0.45432696,0.32549977,0.382501,0.8216762,0.46561726793703606,0.49154165,0.5119908,0.44578177,0.24380103
0.14800541,0.414078,0.2644049,0.47659004,0.81895095,0.40369972422198347,0.5396274,0.5095254,0.49418247,0.2786036
0.050580807,0.17458469,0.12763171,0.15395536,0.6430422,0.6757901705474102,0.28600183,0.24928607,0.2546487,0.12176651
0.14199342,0.49319944,0.2793296,0.6273879,0.79334843,0.4425093265505596,0.52489036,0.47235125,0.47612137,0.3252226
0.07557,0.25917655,0.12066284,0.3623104,0.56413966,0.83187799991268,0.054651055,0.12752216,0.02815643,0.1899088
0.50699055,0.518548,0.5518143,0.6347394,0.46654138,0.2928955775737347,0.66519356,0.6322316,0.5869283,0.2921888
0.71975124,0.8919753,0.76934224,0.71828616,0.78347284,0.15160789909647396,0.89973485,0.8822777,0.90239483,0.7643411
0.108334556,0.42431983,0.22602096,0.64287364,0.6123717,0.5718927343135641,0.4230911,0.39372596,0.39122647,0.237418
0.3602971,0.5118741,0.45643312,0.5341711,0.6057478,0.31761468905688134,0.61938995,0.575655,0.48350078,0.30758974
0.10752821,0.15546098,0.1813032,0.16661353,0.8060136,0.5011953300717198,0.42894804,0.35227394,0.36109966,0.08668059
0.105550855,0.2948957,0.17503086,0.37250113,0.6879494,0.6844817410689045,0.22078529,0.26824668,0.15013397,0.17164034
0.048642248,0.21370843,0.15017138,0.3982792,0.3514147,0.5747449744846985,0.31276,0.24060205,0.2615652,0.07032704
0.53915554,0.588688,0.57115555,0.5494062,0.6120074,0.1972599018355941,0.7208793,0.6806717,0.5625111,0.40417108
0.14470178,0.44406113,0.2688518,0.5417156,0.7954943,0.42935117576107057,0.54186964,0.4827283,0.4589817,0.29196838
0.14790586,0.335182,0.23123907,0.43471852,0.6886736,0.7111280426676826,0.23007698,0.2465178,0.17821193,0.24726325
0.03621614,0.24320433,0.12566951,0.4646739,0.35806063,0.7018622021117321,0.16382965,0.13564967,0.0749563,0.1394943
0.25391445,0.26259673,0.30176407,0.69967973,0.06974763,0.4388210463292628,0.4310262,0.34196326,0.35217905,0.036584467
0.021676451,0.19445576,0.10293095,0.20926084,0.3944834,0.8400477504028651,0.077500015,0.07755746,0.015702426,0.19112758
0.20910695,0.34135062,0.27642626,0.57187814,0.83090377,0.6125265767515946,0.32333848,0.36879852,0.43023235,0.2709952
0.34144655,0.65791607,0.4836695,0.73554033,0.80853057,0.3066534583992075,0.6542626,0.590642,0.71280974,0.5452964
0.90125394,0.9733723,0.9281166,0.77919877,0.7427815,0.010394454623667277,0.98294616,0.96864045,1.0,0.9539445
0.09914933,0.38732207,0.22141251,0.4494001,0.83203185,0.5470902628254158,0.42139447,0.3847067,0.38018537,0.20070064
0.6042986,0.4146982,0.5912332,0.89676976,0.0865621,0.20301831218109875,0.7200198,0.5948615,0.628421,0.17008398
0.15147424,0.29455245,0.2276046,0.42879996,0.80688226,0.5841277350476641,0.3485148,0.32521808,0.34687,0.23737831
0.100223064,0.4003715,0.21538305,0.4602798,0.79519117,0.5887583353255001,0.41725484,0.39034727,0.36296242,0.21029592
0.3001274,0.6191714,0.44512913,0.74691886,0.85413957,0.3756256225375374,0.5842558,0.5573845,0.66889113,0.47583747
0.20949605,0.25715464,0.24002934,0.46934897,0.64632034,0.4945637296738238,0.40984297,0.36860758,0.28747517,0.26847887
0.17923284,0.42581037,0.2881227,0.56995857,0.5963243,0.4738684584321075,0.54083157,0.47675762,0.43914878,0.22104873
0.21190771,0.3872806,0.29242584,0.798076,0.9296318,0.4359923261595396,0.5507841,0.5243634,0.72380465,0.48424903
0.12368676,0.2426925,0.21079695,0.53513336,0.2984947,0.542458982547539,0.2764137,0.22925715,0.111860216,0.13674533
0.22027647,0.55097806,0.37576482,0.599821,0.8267509,0.3769698226181894,0.5667873,0.51039016,0.51971734,0.3663406
0.17201915,0.39386797,0.2539937,0.636098,0.77091306,0.6074391364463482,0.30427566,0.3587933,0.41099054,0.30299807
0.19249742,0.44081295,0.28202307,0.41505694,0.8406503,0.4315553558933214,0.4820164,0.4973234,0.42363006,0.21215823
0.37156862,0.576916,0.4736941,0.45507956,0.7344763,0.26103319566199173,0.657235,0.6175518,0.48687822,0.3974209
0.31090719,0.57631594,0.44067213,0.6169673,0.69033474,0.30771991846319513,0.65954936,0.612453,0.55103666,0.4059326
0.112553865,0.22220498,0.19984445,0.3155499,0.39396507,0.5616974337018461,0.34460756,0.31072655,0.24989098,0.102760166
0.13037951,0.26622093,0.24204409,0.44365215,0.8230629,0.536546682192801,0.3677093,0.32541785,0.37563497,0.2683658
0.2590994,0.5545385,0.39628074,0.5817665,0.8408135,0.36364897181893835,0.6016562,0.5575278,0.5654859,0.35992944
0.16881436,0.46547437,0.29015547,0.64059806,0.8536633,0.5222527313351639,0.4102418,0.41233104,0.44788367,0.30392218
0.21741605,0.44632387,0.319156,0.71490973,0.8917841,0.5108455306507318,0.4180856,0.4478203,0.54661673,0.3737361
0.08315417,0.26558906,0.2114912,0.28125766,0.85395455,0.559913633594818,0.3716458,0.35096845,0.3528003,0.17382857
0.31981257,0.22655237,0.31294087,0.55413467,0.8847976,0.6382753082965185,0.3130282,0.38373086,0.5017226,0.34645516
0.11870116,0.22081317,0.20282385,0.32094565,0.7574107,0.6256615375396922,0.33564946,0.29034176,0.35355902,0.21034703
0.105964884,0.48056135,0.24578775,0.6796689,0.83095366,0.42036160522169636,0.5306899,0.48438963,0.5607043,0.35158503
0.19690996,0.45331854,0.2853062,0.7513761,0.81344676,0.45038970702338244,0.56503874,0.4983228,0.5979151,0.42779586
0.14931038,0.47468254,0.2821221,0.64500576,0.80478245,0.48600288916017337,0.51646763,0.4604827,0.5032005,0.34072688
0.37817544,0.5991785,0.48628956,0.695764,0.63674575,0.29615755776945346,0.6905819,0.6313627,0.6139396,0.42148474
0.19317773,0.54362905,0.32945472,0.5533674,0.82047,0.41240712474442753,0.58498955,0.5511807,0.48335582,0.3093589
0.15387498,0.43920338,0.28536934,0.48649746,0.78784233,0.554925733295544,0.48202464,0.46003115,0.46376407,0.25894696
0.191482,0.36927432,0.27016783,0.5373486,0.8325306,0.6643717098623025,0.31912768,0.343431,0.3846516,0.27251837
0.076407135,0.164224,0.14848875,0.4103253,0.2744585,0.7144026028641562,0.21295515,0.1973006,0.17342114,0.14225514
0.3084692,0.19646445,0.32943743,0.4633629,0.8815206,0.5806069348364161,0.47591415,0.43505695,0.40606302,0.32755637
0.23087686,0.32069772,0.2897756,0.7495295,0.9201534,0.4978700598722036,0.48683807,0.466344,0.6600748,0.43403792
0.08589554,0.28279537,0.17553537,0.512589,0.65637445,0.5629646337778781,0.34278852,0.37765574,0.41394472,0.20496413
0.33972818,0.24870184,0.32787335,0.554036,0.82565767,0.6003646060218764,0.35936084,0.37909657,0.41220176,0.39327076
0.15786506,0.33781424,0.23259015,0.5393687,0.68264174,0.5092663305559798,0.4252513,0.40282062,0.37995547,0.27071503
0.23717844,0.5396192,0.3611548,0.6049854,0.82088625,0.4309415458564928,0.51005626,0.49651963,0.50716114,0.33244392
0.14232208,0.22041515,0.20916726,0.29815418,0.6865772,0.6285084877105093,0.3189756,0.28345817,0.24041116,0.22019273
0.13716851,0.49741805,0.27392673,0.5626825,0.84924924,0.541160432469626,0.48387846,0.46082452,0.44113338,0.25743568
0.2147772,0.34216243,0.30116987,0.5381778,0.78071237,0.44751646685098806,0.52185035,0.44239366,0.44728386,0.31420654
0.33289015,0.48057023,0.41942286,0.40741128,0.6753816,0.3516418510985111,0.56326276,0.53902423,0.38047212,0.32401323
0.3797132,0.6619289,0.52021754,0.6828503,0.7998209,0.2531283151876989,0.67741364,0.6242486,0.67014545,0.57046473
0.08673777,0.34928474,0.19038737,0.39648265,0.711099,0.5354927321295639,0.4252207,0.3935043,0.31575269,0.1846725
0.10371411,0.36606154,0.19905002,0.4194296,0.72082305,0.6460103787606227,0.2949941,0.31887868,0.22282183,0.18359882
0.21746257,0.52155995,0.35616684,0.73094845,0.88021135,0.47085102825106173,0.47882628,0.47492495,0.54658353,0.35909304
0.1159077,0.4423883,0.23900256,0.568537,0.6784797,0.5772415746344945,0.47423193,0.42855898,0.39140254,0.21526253
0.15552226,0.50743383,0.30822778,0.6313027,0.87824595,0.4697584781855087,0.51560146,0.49271655,0.54427546,0.26699558
0.12731232,0.4391146,0.2685157,0.57320505,0.8930756,0.5253133315187999,0.45486557,0.45035535,0.5245203,0.23605707
0.15447882,0.41120556,0.25674695,0.6442622,0.6625365,0.5224140013448401,0.4454792,0.40439054,0.43777645,0.29636884
0.518441,0.72641957,0.6348177,0.59554756,0.7461407,0.1334725880083553,0.71232015,0.65825117,0.635042,0.6443409
0.25574833,0.5598849,0.39244467,0.69565845,0.8313404,0.337431450245887,0.59805584,0.5443988,0.61031,0.46360603
0.07136708,0.33520812,0.16711883,0.3469899,0.688165,0.5901494954089698,0.30099422,0.30275962,0.19161117,0.15228137
0.18035506,0.37648556,0.22109011,0.54952705,0.78543264,0.6491048389462903,0.33913815,0.39194575,0.40430015,0.18859878
0.096858814,0.45620215,0.23472789,0.53730094,0.81749374,0.5196298711777922,0.4328474,0.4322214,0.37855136,0.23777094
0.0966865,0.2828694,0.2085535,0.48570153,0.8659984,0.45957907757474464,0.4949146,0.43580574,0.52735156,0.23657271
0.08014095,0.33918196,0.23209573,0.47580585,0.8640137,0.5025018301501099,0.4548143,0.44621676,0.595301,0.23308988
0.058027565,0.22021887,0.1611106,0.34436023,0.56191266,0.6984472419068346,0.2118836,0.21580988,0.21177906,0.2138071
0.13864523,0.4589994,0.26830226,0.61736685,0.83234906,0.4464392967863578,0.56324446,0.49798438,0.539505,0.32404304
0.18715617,0.4632345,0.33101997,0.6031414,0.82834804,0.40181895410913726,0.5136433,0.4882595,0.49556643,0.33154008
0.13397881,0.25400734,0.20505814,0.34607643,0.6146498,0.5526301331578081,0.37606138,0.33702183,0.25589556,0.20370103
0.11432667,0.35084134,0.19986102,0.56360257,0.70753974,0.5950833357050002,0.34030956,0.3668408,0.40848845,0.235942
0.09870511,0.34375745,0.21790749,0.5435107,0.81618536,0.4922558295353498,0.44294786,0.39653784,0.43651885,0.26197097
0.09761065,0.39890298,0.22238377,0.5714284,0.77104706,0.4974621298477278,0.48876515,0.44179267,0.44270843,0.26791668
0.13028333,0.34173045,0.25343126,0.50686085,0.85031855,0.42273612536416755,0.5019231,0.4421594,0.47229636,0.27394527
0.0833568,0.27499682,0.1633667,0.37051585,0.6956798,0.5939786756387205,0.38398936,0.35350665,0.31565088,0.18211472
1.0,1.0,1.0,0.6465423,0.7598519,0.03162725489763529,1.0,1.0,0.9979282,1.0
0.4267684,0.71160793,0.54785347,0.6584443,0.77903336,0.1962391717743503,0.7169607,0.6673089,0.6572946,0.5974178
0.038042963,0.31966877,0.16703178,0.37677956,0.70669687,0.5196633311797999,0.3600077,0.31614095,0.27465904,0.17451937
0.15009883,0.34761935,0.26717934,0.48589808,0.8697206,0.4808326688499601,0.4807437,0.44055003,0.5253425,0.24853796
0.18676971,0.3640751,0.2497733,0.57453763,0.772979,0.6501217390073044,0.2715626,0.33658382,0.3422925,0.26537588
0.12135629,0.37510663,0.2513376,0.5568292,0.8888507,0.45314636718878204,0.5594104,0.5046579,0.5695662,0.2905806
0.13322212,0.46080363,0.24632114,0.56258273,0.8187032,0.4959061297543678,0.44146517,0.45064485,0.39696616,0.22454092
0.34026814,0.2678822,0.33286893,0.53602344,0.8053148,0.6157372969442378,0.3212602,0.38050506,0.40524578,0.40286478
0.06782735,0.35168716,0.16465178,0.49510175,0.58985114,0.6307391378443483,0.32537457,0.306278,0.28261346,0.20139958
0.122804195,0.41848063,0.25318924,0.48778132,0.857257,0.5224990313499419,0.4452818,0.43676856,0.4269709,0.21267462
0.08440128,0.3480609,0.20388111,0.570751,0.416278,0.5819551649173099,0.35927972,0.33737335,0.303369,0.17423382
0.0969803,0.29955083,0.17777053,0.48158956,0.7904484,0.5252809815168589,0.43466404,0.386547,0.42526448,0.23574556
0.3394792,0.3676586,0.39439568,0.77464443,0.26462138,0.3422753405365204,0.59070635,0.50732386,0.58463746,0.062234942
0.14359434,0.51370597,0.30488965,0.6182496,0.7645924,0.38268514296110856,0.5791089,0.52465683,0.4988863,0.31610912
0.12801965,0.29850686,0.15976754,0.59401006,0.70602036,0.58604983516299,0.35526884,0.40955332,0.43617433,0.19052318
0.16715512,0.4870366,0.30167347,0.66645706,0.86330473,0.46245392774723565,0.49844208,0.4954042,0.57706565,0.27003735
0.663568,0.6256056,0.67752165,0.55568177,0.54154634,0.16535349992120998,0.76351005,0.72927403,0.65951663,0.40582317
0.25180283,0.10984332,0.2672161,0.22321421,0.6433645,0.547392032843522,0.3519223,0.29636776,0.16467595,0.275219
0.6671856,0.66878927,0.6945729,0.76890355,0.49823433,0.15229867913792075,0.7923491,0.74405766,0.7816585,0.4919047
0.15383768,0.36127478,0.2661149,0.5214325,0.82515097,0.561039633662378,0.40071696,0.38745147,0.36702728,0.27717575
0.16848823,0.54858184,0.32125843,0.7330091,0.8839388,0.49466415967984956,0.5320065,0.5027841,0.6023689,0.36953422
0.20445219,0.5688294,0.35843557,0.6782549,0.77471316,0.37100550226033013,0.6267147,0.5705402,0.5672722,0.38013992
0.11514348,0.46815467,0.2465448,0.59033394,0.7995971,0.4971099798265988,0.5036688,0.46881717,0.45455784,0.2668611
0.12952341,0.1982044,0.16501532,0.2557307,0.5790054,0.6076459364587562,0.33031222,0.30705208,0.23947763,0.16209789
0.17037857,0.43077454,0.3103972,0.5431466,0.855958,0.532340731940444,0.48929787,0.45250311,0.5494525,0.30615315
0.11524947,0.44108465,0.26421362,0.6278532,0.8269406,0.4051847243110835,0.5417604,0.49509287,0.566596,0.33938587
0.09767465,0.30285197,0.15956739,0.58164954,0.5493307,0.6296814377808863,0.2715281,0.3179976,0.29293454,0.19561958
0.095652744,0.24815457,0.070645936,0.32395378,0.5124733,1.0,0.0070609944,0.09384334,0.098581016,0.20168382
