AFP,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_AFP_PDR_AFP,Effort
0.0031517993,0.008608749,0.00066804106,0.0034615642,0.009531214,0.011522108
0.008363359,0.016875418,0.0008571212,0.0037070527,0.018438052,0.01762589
0.0056678397,0.013473463,0.00064733654,0.0028394787,0.0066034533,0.0077930875
0.0040752967,0.0017981178,0.00069050596,0.001255326,0.004595078,0.0045624417
0.0029997944,0.004234209,0.0005186952,0.003439607,0.0075758514,0.010464017
0.01735815,0.048227396,0.001665849,0.010848945,0.047455482,0.047069125
0.00644184,0.022994176,0.001066936,0.0069840876,0.021755472,0.021603059
0.009212863,0.014062709,0.00083319074,0.0022745845,0.017017795,0.016658355
0.00560617,0.021210913,0.0011578341,0.006297377,0.01877372,0.018564813
0.0036040558,0.004486015,0.00069557375,0.00092962536,0.0038795448,0.003944925
0.0014004355,0.004609391,0.00080666563,0.0022587152,0.0054466906,0.0053571127
0.005447612,0.019842982,0.00084130897,0.005415041,0.01716271,0.017110612
0.003610718,0.0049656536,0.0008993427,0.0013657557,0.0026349584,0.0030192668
0.0037987386,0.004386535,0.00049006863,0.0016830395,0.0046139536,0.006536767
0.005583549,0.015849719,0.00089637714,0.0039207954,0.014052602,0.013740206
0.012054114,0.06395036,0.0020198561,0.029918004,0.06624722,0.063630596
0.0260408,0.040640313,0.0026619728,0.0058656856,0.036060944,0.033266433
0.004305567,0.007799913,0.00054717157,0.0017739262,0.008922079,0.008668977
0.0049969293,0.0070218625,0.00081818725,0.0020163602,0.0074923057,0.0075342553
0.011598103,0.009845663,0.00080093055,0.0011668027,0.010933168,0.010819258
0.008362879,0.007458166,0.00087188696,0.001140926,0.008073602,0.007505726
0.0054728044,0.0152233895,0.001078898,0.0034155422,0.009914122,0.011222189
0.01675687,0.028776098,0.001550797,0.0048935073,0.026757551,0.026501674
0.004012775,0.0071639344,0.0006366187,0.0022696152,0.007877168,0.007881142
0.0054798936,0.025585812,0.0010269389,0.009045702,0.027286304,0.029659752
0.004983108,0.008606579,0.000631101,0.001437918,0.008269935,0.007981972
0.004425468,0.015637241,0.0010712135,0.0053187786,0.011860419,0.012575822
0.0047271615,0.007872241,0.0005722139,0.0015754016,0.008524127,0.008442107
0.004380377,0.011484095,0.0008191712,0.002936687,0.0078113778,0.007881721
0.0011083116,-0.0015661996,0.00019051749,0.0011409497,-0.00014331099,0.0022048228
0.0050490852,0.016737573,0.00091525516,0.004616541,0.0131653715,0.013803227
0.012664613,0.035138637,0.0015528384,0.0063935863,0.03089871,0.030195253
0.004299375,0.0032187535,0.00075927237,0.00077229267,0.0031123082,0.0029187761
0.0055870777,0.016698461,0.00082865776,0.0034673843,0.013358939,0.013129109
0.004373115,0.00692855,0.0004998611,0.0015867439,0.008525451,0.008451608
0.0049419943,0.013199006,0.00088888174,0.0026249136,0.011266729,0.010997679
0.012263821,0.025841847,0.0012059996,0.0054138303,0.0269895,0.026160767
0.004168025,0.014178808,0.0007995423,0.004164139,0.010969995,0.011438192
0.020465884,0.013266788,0.0013317256,0.00065447926,0.01208739,0.012271952
0.0067018303,0.013379908,0.00096629467,0.0017024989,0.009495132,0.009239191
0.0032328933,0.009480109,0.000793176,0.002448569,0.005853695,0.0054405835
0.012123453,0.023629427,0.0015381756,0.0042241104,0.022133585,0.020454347
0.005312349,0.021364175,0.0010573363,0.0069646034,0.020020885,0.019950783
0.006519248,0.011938538,0.00097632187,0.0017594029,0.00944623,0.00858563
0.008024926,0.015309147,0.0008424658,0.0023902177,0.012545082,0.012864046
0.004763344,0.010710187,0.00073892146,0.0023274072,0.0077802124,0.008102548
0.003946214,0.0019965428,0.0005859005,0.00059403386,0.0026943483,0.0026399442
0.0044756914,-0.0015060063,0.00055306265,0.000102710095,0.00094709964,0.0009734882
0.0135282725,0.022622582,0.00092466595,0.0032401448,0.020817623,0.020730138
0.0094259735,0.012836194,0.00078925095,0.0017264343,0.011679643,0.011439312
0.023651494,0.05763305,0.002561107,0.010992642,0.053578056,0.05215116
0.005829429,-0.006468921,0.0010771974,-0.0014807917,-0.0076893587,-0.008198271
0.0053279744,0.0133458115,0.00096422876,0.002896817,0.011234603,0.011186654
0.0041085,0.010319484,0.00040512692,0.0031684167,0.012569562,0.012365576
0.0039933356,0.0058952025,0.00039593808,0.0022475366,0.008458317,0.009266901
0.015201663,0.030179571,0.0013872406,0.0054180375,0.028387506,0.027635047
0.0075390646,0.012994342,0.0009130504,0.0021130922,0.011954073,0.011046096
0.005225348,0.008082386,0.000756733,0.0012741492,0.0073296786,0.006756478
0.004955394,0.0096688,0.00086133636,0.0021043345,0.008534906,0.00908197
0.0042965664,0.0024630544,0.0007782309,0.0006725085,0.0022455938,0.0020702025
0.004570174,-0.0004589972,0.00069452554,0.00019527914,-0.00050255284,-0.000255391
0.009195137,0.027189542,0.00091170636,0.005897588,0.026482886,0.026706222
0.008381491,-0.0009259749,0.00083296327,-0.00010928349,0.0032768184,0.0032474296
0.002755194,0.0031600604,0.0005345376,0.00075388484,0.0032473374,0.0033892673
0.005983494,0.012075268,0.0010017527,0.0021677606,0.010034665,0.010031756
0.0023876382,0.0022127705,0.0005842254,0.0002967033,0.0015164339,0.0017630705
0.030571159,0.032815415,0.0017024145,0.0028210715,0.025456546,0.027732188
0.0042644492,0.006342157,0.0007066266,0.0012837418,0.005468525,0.0053295908
0.016653521,0.00036602933,0.00047912757,-0.0008241462,0.0028227903,0.005608361
0.004538393,0.010699442,0.00076904666,0.0024960863,0.010698609,0.00996242
0.0074707326,0.021955814,0.001182236,0.004952567,0.019508027,0.019465176
0.0035548015,0.0031871432,0.0006855362,0.001153144,0.00396874,0.0038931184
0.0067198854,0.009964145,0.0009343395,0.00055243215,0.0053306883,0.0053286506
0.006365858,0.015341349,0.0010690269,0.0043677483,0.014155405,0.0142594045
0.0034556084,0.004283176,0.00046753464,0.0011545471,0.005012287,0.005444149
0.010532289,0.015508776,0.0014436656,0.0023987256,0.013327589,0.012103357
0.0070190504,0.003775361,0.00065908104,0.0012430535,0.0037758467,0.0046021994
0.004214859,0.0097575355,0.0006629372,0.002424731,0.007673761,0.008009509
0.0057983827,-0.004081375,0.00080339797,-0.0010402559,-0.003973049,-0.0041559795
0.006154502,0.015184712,0.0012081116,0.0036488748,0.011121681,0.0106261615
0.0062388927,0.013681322,0.00089554803,0.0022149107,0.009783583,0.009615689
0.0057971585,0.011593864,0.000642383,0.0017096117,0.008844469,0.009458203
0.005683767,0.011581347,0.000834799,0.002196031,0.009681452,0.009236732
0.0036345066,0.0076865084,0.0005370631,0.0024956334,0.009611497,0.009278615
0.002882253,0.0005844836,0.00023605183,0.0010689541,0.0015837867,0.0036983704
0.0045280056,0.00042960048,0.0005739725,0.00028203824,0.0018100743,0.0019547236
0.0070436937,0.013331188,0.00081777014,0.0022152576,0.01234756,0.011911297
0.0074415673,0.017602576,0.0007759216,0.0043279445,0.015780598,0.015858015
0.004600835,0.013612412,0.0007202026,0.004124795,0.013828388,0.013686415
0.004887582,-0.004132048,0.00064976094,-0.0005801576,-0.002272022,-0.0022900328
0.015801655,0.061866704,0.0019633446,0.016101371,0.06113696,0.05964522
0.0023520223,-0.0011332403,0.00074577634,0.0005868812,-0.0014598798,-0.00027810782
0.0033822672,0.0050123394,0.0005218438,0.00097347365,0.005390472,0.0051798853
0.0057544317,0.002351181,0.0009693323,0.00030588917,0.0003280593,0.00027256552
0.00413576,0.0095310435,0.0007178136,0.002445839,0.0076997965,0.0076602
0.0043401723,0.0010483114,0.0006924715,0.0005352014,0.0017784694,0.0016670162
0.004280843,0.0061090086,0.0004790019,0.0011547972,0.0051235035,0.0056585968
0.003956162,0.0009477304,0.00045602198,0.0007676156,0.0040641245,0.0041446355
0.003981487,0.005346149,0.00044540863,0.0015119151,0.007876936,0.007880878
0.0047769025,0.008825089,0.0007090129,0.002320257,0.008816272,0.009580941
0.008089725,0.019600041,0.0012001955,0.0028033843,0.013294095,0.01234971
0.004268518,0.009842625,0.0007958306,0.0024870196,0.007951627,0.008332714
0.003959483,0.0063439896,0.00050941284,0.0017370861,0.007834998,0.007968524
0.0036754687,0.0053664185,0.0005748186,0.0015997777,0.006471506,0.006501353
0.0024500992,0.0038418816,0.00042018335,0.0017205167,0.005511543,0.0062621664
0.0074650226,0.01125839,0.00075161713,0.0021038172,0.011774866,0.011432828
0.0045494763,0.0063389423,0.0007682253,0.0006940465,0.0037210165,0.0030315742
0.003219196,0.0039927177,0.00048374088,0.00085481605,0.003709861,0.0040227445
0.0035785001,0.0060527017,0.0005729408,0.0010976866,0.006020341,0.005579645
0.005055635,0.008705206,0.00082400313,0.0011544182,0.005251293,0.0047060475
0.0051555694,0.008390336,0.0007244904,0.0013650361,0.007388291,0.007087297
0.0047736047,0.006915003,0.0006007945,0.0016447314,0.0057061412,0.00693189
0.021309728,0.03800795,0.0021010318,0.0064646276,0.03595864,0.034112792
0.018231925,0.043183602,0.0021809873,0.0077401856,0.037418596,0.036344253
0.004600796,0.007884356,0.0004526347,0.0022846304,0.010506736,0.010938079
0.0028371713,-0.0023665219,0.00090083655,0.0007163361,0.00012071151,9.783264e-05
0.0052592973,0.013315036,0.0008767344,0.0038686483,0.0096296035,0.010991764
0.0046295966,0.013974462,0.0007151717,0.0028128491,0.01122922,0.010096345
0.005883326,0.016722742,0.000825124,0.00403796,0.016724614,0.016203508
0.0041963276,-0.0014776499,0.0005505924,6.9861766e-05,0.0005096933,0.0007542181
0.0045700157,0.00791971,0.0007250224,0.0014604472,0.007911984,0.0073623015
0.004348782,-0.0051222956,0.00065607816,-0.0006957317,-0.0034598159,-0.0034854617
0.0047017424,0.008274147,0.000828373,0.0013494466,0.0059700753,0.0056362264
0.0030994695,0.0025171149,0.00050467136,0.0013311753,0.003987436,0.004566422
0.0035311738,0.0046438556,0.0006508651,0.0012887018,0.0057012755,0.0054545184
0.009846786,0.008819451,0.0007598892,0.0011667181,0.010861497,0.010438075
0.0031685492,0.007093381,0.0006022318,0.0030243623,0.009541722,0.011434811
0.0055265045,0.005967035,0.0006858299,0.0007687962,0.003953266,0.0043701557
0.004877589,0.014924681,0.00089384685,0.0025221168,0.009966362,0.009505589
0.006708514,0.010699127,0.0006828124,0.0021430484,0.01063945,0.010629128
0.004344672,-0.00084727537,0.00057570124,0.00022779463,0.0013145101,0.0013109986
0.0035834485,0.006050162,0.0005749535,0.0010254736,0.0057937806,0.0053494787
0.004887405,0.016022697,0.00067993125,0.005082176,0.017652988,0.018783147
0.011136212,0.014045986,0.00079913024,0.0017232413,0.0113726,0.012463502
0.005755146,0.007384547,0.0006497153,0.0019428955,0.01013711,0.009779452
0.007815893,0.0124718975,0.0009493781,0.0025277194,0.011919949,0.011867354
0.0038373685,0.005202412,0.0004525346,0.0013529961,0.0048947036,0.0056303837
0.0038095068,0.0066217147,0.0004557923,0.0022295043,0.008161948,0.008789149
0.015774766,0.02567077,0.0011743103,0.0043395692,0.024994265,0.024843257
0.00453162,0.010274558,0.0006630565,0.0016073303,0.008234984,0.0073406617
0.003951813,0.0063772504,0.00052915385,0.0016724366,0.0064386996,0.006935547
0.0037525578,0.0042496477,0.0006035899,0.0013104245,0.0055458173,0.005492354
0.012558368,0.022396889,0.0010684421,0.002781649,0.01784816,0.017570423
0.0030720562,0.0042425008,0.00042100283,0.0015485035,0.006565411,0.007061105
0.00396249,0.003622009,0.0004828215,0.00137618,0.006532099,0.0065101413
0.009648173,0.017626531,0.0010343709,0.0017569019,0.012319964,0.011674755
0.0047143325,0.012991989,0.00087295996,0.0029751437,0.010887475,0.010252818
0.0042315875,0.0053977864,0.0006168854,0.0011156134,0.0065027517,0.006075643
0.0053357854,0.007503696,0.0007726953,0.0011337093,0.0059889443,0.005607898
