size_D,har,dba,source,telonuse,t01,t08,Generated_Var_5,effort_D
0.20027187,0.09864895,0.04893893,0.38098213,0.61389047,0.019055516,0.07494350250564975,0.16753343,0.14048958
0.19498402,0.094200626,0.05868554,0.38016105,0.6065171,0.014945805,0.07694646230535376,0.18203875,0.1378661
0.13447528,0.09953384,0.17993462,0.4292961,0.59489834,0.056835413,0.27932577206742276,0.34715274,0.11950348
0.32057887,0.16023473,0.048657298,0.36566097,0.65348494,0.07568154,0.04615306538469346,0.06430518,0.25182587
0.19686529,0.12987168,0.10667932,0.4339593,0.6500264,0.035458565,0.16398842360115765,0.19703591,0.15605555
0.3936447,0.23736377,0.120149136,0.40934822,0.71232307,0.12204859,0.10538257946174205,0.028544448,0.3144179
0.23203665,0.11723374,0.09524602,0.38420713,0.62827504,0.043602556,0.05257644674235532,0.15487957,0.1899116
0.24355236,0.13636278,0.08891171,0.40681937,0.6391343,0.06514436,0.08733778126622187,0.15536529,0.20426701
0.20242123,0.08755039,0.12717158,0.38620678,0.59928465,0.033355594,0.07529854247014575,0.2204304,0.17682035
0.2638256,0.20850922,0.15565193,0.4602186,0.6776847,0.12669587,0.12648786735121326,0.15390092,0.26388213
0.40177244,0.15726863,0.11729932,0.29221317,0.54231226,0.23776042,0.16525639347436064,0.17651498,0.3497556
0.44796276,0.3020898,0.16693896,0.44193467,0.73576343,0.18001735,0.1724118127588187,0.006628521,0.3738842
0.31114095,0.12873478,0.040257275,0.31961176,0.6003631,0.10259199,0.09234332076566792,0.10489286,0.26214117
0.18439458,0.096718386,0.057021618,0.39426872,0.61406565,0.02581811,0.11595250840474916,0.19387329,0.13254851
0.22089179,0.09422512,0.05320269,0.36343902,0.60026205,0.031208068,0.06493350350664964,0.1602492,0.16438048
0.11368863,0.13730495,0.1644373,0.5143455,0.6264787,0.0822767,0.4393142360685764,0.3708171,0.071086906
0.3124049,0.061587587,0.10469526,0.23485789,0.47737825,0.1969853,0.17595030240496976,0.28045705,0.28650486
0.2035121,0.100954875,0.04508871,0.38450575,0.6134691,0.027368426,0.0798567420143258,0.17079633,0.14572632
0.2024951,0.035727933,0.06946629,0.290065,0.504397,0.119793594,0.24477553552244644,0.3287277,0.19690701
0.58342755,0.41094995,0.36399382,0.5282783,0.71661013,0.36228412,0.2822321117767888,0.07710325,0.539542
0.2935447,0.018916503,0.036607444,0.17952222,0.44408277,0.20473456,0.17511023248897672,0.29794544,0.30160278
0.48001212,0.29385018,0.17585856,0.43747506,0.7298621,0.19163686,0.15657152434284757,0.019584887,0.41060102
0.49520677,0.34997934,0.29250115,0.51071274,0.75737524,0.2491774,0.17956341204365878,0.0430708,0.45769757
0.28759676,0.11278002,0.1421504,0.36873198,0.6005454,0.09249759,0.06471883352811664,0.17457217,0.2474464
0.14024222,0.12481935,0.14191628,0.47404212,0.63721675,0.06522995,0.33763968623603136,0.29581687,0.089992866
0.2487471,0.10726218,0.03238499,0.36226338,0.6277085,0.042197824,0.05473821852617815,0.12290896,0.2107697
0.30658773,0.1663465,0.042727232,0.37993968,0.68054205,0.06698865,0.053132588686741124,0.06294321,0.258197
0.5461399,0.39551377,0.30220932,0.52505857,0.753481,0.30257368,0.24586350541364943,0.018225484,0.4845634
0.22114591,0.11708574,0.0558452,0.39638808,0.6223856,0.039322436,0.08376263762373623,0.16425663,0.1739693
0.23957431,0.15716828,0.12289405,0.4181629,0.6537383,0.06824088,0.0504416179558382,0.14883015,0.21324813
0.53652877,0.37308347,0.263511,0.49773228,0.7529578,0.2788316,0.2498554650144535,0.006189458,0.46384895
0.19985929,0.06225638,0.095775545,0.33014482,0.53976405,0.08521533,0.19702400029759995,0.2912584,0.1719016
0.6109236,0.4791522,0.37718433,0.57583314,0.79876226,0.3637089,0.3314898668510133,0.015944786,0.55735046
0.38589495,0.078762874,0.391478,0.08668301,0.0940561,0.8528496,0.8674483632551636,0.9358125,0.60580736
0.15065646,0.084164456,0.11632806,0.3966452,0.58340555,0.061779022,0.2497888250211175,0.3069558,0.12601623
0.3607546,0.18807392,0.09065485,0.36695835,0.6348803,0.13511986,0.10479833952016604,0.08087071,0.29451662
0.31439131,0.18030353,0.06462455,0.38599196,0.67807937,0.08015442,0.04181032981896701,0.059313186,0.2504962
0.20982105,0.09192161,0.047316432,0.37127757,0.60061383,0.019642055,0.06345122365487763,0.16787362,0.15389481
0.15724437,0.1025361,0.09213984,0.42186987,0.61976296,0.006265372,0.1918637808136219,0.24868187,0.09725808
0.3762552,0.22234781,0.27501738,0.43705803,0.66301006,0.20231694,0.12203361379663862,0.14848012,0.3798734
0.16153352,0.101913616,0.088945806,0.42090255,0.612663,0.03069657,0.20135522986447701,0.24974388,0.10863673
0.3747072,0.20097868,0.104839265,0.3951958,0.6875103,0.11287174,0.0711441268855873,0.052080207,0.29487526
0.26809418,0.19469704,0.21548265,0.45937788,0.6898871,0.07696679,0.03640547035945296,0.14267927,0.2364106
0.21780628,0.11151709,0.10292381,0.39617994,0.63395464,0.027260214,0.07978614202138579,0.17498103,0.16953482
0.15814157,0.10937373,0.10380137,0.42770642,0.61645275,0.030540556,0.21435314856468513,0.2655778,0.12052347
0.1126292,0.13604273,0.17644614,0.51250017,0.63566697,0.0659391,0.4157960884203911,0.36148104,0.069398195
0.4767846,0.36804795,0.25813556,0.5018105,0.7828289,0.22786802,0.22633994736600524,0.0,0.43169618
0.1397273,0.10780172,0.15645343,0.44870943,0.6146539,0.051156223,0.28628887137111286,0.32192332,0.10807317
0.099569514,0.13411556,0.21245098,0.5159238,0.6303879,0.06319839,0.4210294978970502,0.3905031,0.06715768
0.14936987,0.102857575,0.09810901,0.42830503,0.6245753,0.008754939,0.1716404128359587,0.24649975,0.09536445
0.22803786,0.13638727,0.14633691,0.40792358,0.6242119,0.0652729,0.07251622274837773,0.18235978,0.2111361
0.2723136,0.16157149,0.08123779,0.39900985,0.6739678,0.061928034,0.09223901077609892,0.09948846,0.21872209
0.19074252,0.13317518,0.15518951,0.4618786,0.6476814,0.07773939,0.22455633754436624,0.23590106,0.16741964
0.18368204,0.106561914,0.06349474,0.39790845,0.634557,0.0044374764,0.10732789926721006,0.1765432,0.1291497
0.16313258,0.041541055,0.089402795,0.32850444,0.5167786,0.118248165,0.2904635109536489,0.35805258,0.17648506
0.1853295,0.15168788,0.14352167,0.46376252,0.66409105,0.06222552,0.23159415684058432,0.22837386,0.1633137
0.2157847,0.09895815,0.029146254,0.3719978,0.6119551,0.016754955,0.049156363084363684,0.14733705,0.15416503
0.17737138,0.07462819,0.05776769,0.37321913,0.5948534,0.029606223,0.14663185533681444,0.22270349,0.1394985
0.28055927,0.17150347,0.08048433,0.40683115,0.68659365,0.05749941,0.09615811038418895,0.09646957,0.23367327
0.03714779,0.20868538,0.3217634,0.650962,0.69474447,0.07807702,0.5777315422268458,0.46159595,0.032164317
0.25088608,0.13819788,0.083899975,0.40258703,0.64565384,0.07437965,0.08690040130995987,0.13558578,0.21618089
0.5436378,0.39399588,0.25639653,0.5071341,0.76380897,0.27518183,0.25121444487855554,0.0009247735,0.47641528
0.21654645,0.15640686,0.15524036,0.45202285,0.67653745,0.061460465,0.18579871142012885,0.18533,0.17767365
0.24577504,0.030515179,0.052756608,0.2488026,0.4869166,0.14223883,0.19589062041093794,0.30238453,0.24059696
0.338576,0.2787981,0.19393188,0.48731816,0.72540545,0.18672818,0.13687308631269135,0.087433346,0.33637697
0.1250864,0.116173014,0.1291402,0.46461475,0.62923163,0.030224115,0.27908480209151976,0.30032954,0.085119665
0.29882216,0.040110007,0.20707482,0.1492114,0.27752435,0.4785031,0.5364934863506514,0.6243108,0.39669687
0.2220572,0.13337429,0.10479379,0.4121282,0.6447344,0.05047378,0.09524314647568534,0.1707044,0.18890399
0.17017493,0.10323118,0.099295735,0.41591308,0.6227225,0.006932646,0.13482983651701633,0.2252872,0.12316816
0.17222264,0.09501128,0.068050325,0.39995566,0.61455256,0.009768277,0.12548352745164726,0.21278602,0.11939315
0.18596068,0.098049924,0.06828439,0.39704514,0.61544615,0.012653083,0.10578395942160405,0.19551009,0.13463043
0.2385758,0.10716133,0.062732935,0.3707782,0.61522055,0.039488256,0.05164095283590471,0.13904363,0.17856817
0.5031897,0.37169522,0.229191,0.5030186,0.77250534,0.23257136,0.23675823632417636,0.0048761293,0.43804276
0.20421636,0.19777058,0.22483802,0.51400936,0.70160687,0.06410277,0.2112727288727271,0.23603004,0.1677606
0.2626024,0.017747566,0.033787668,0.2148157,0.4601571,0.16007918,0.18756033124396684,0.30079633,0.24597126
0.28316954,0.22673573,0.18947077,0.4702052,0.69657826,0.11854166,0.07622449837755016,0.12613463,0.27100864
0.2871222,0.017909214,0.047663033,0.17352095,0.40389538,0.24316049,0.25714867428513255,0.37195325,0.2803107
0.29350907,0.06403591,0.008988738,0.25035265,0.523104,0.12972295,0.09982671001732898,0.17793205,0.25546813
0.25263092,0.032423273,0.099809825,0.24659213,0.48151344,0.1673289,0.1704645329535467,0.30092463,0.26806393
0.2217409,0.16591205,0.17570937,0.4625845,0.6654335,0.08113158,0.19433404056659592,0.20067644,0.20214164
0.20023116,0.117205694,0.08530426,0.4071576,0.629399,0.03627494,0.1303391669660833,0.18415082,0.1438022
0.17983654,0.09539224,0.080593646,0.41017914,0.618313,0.030980647,0.14388586561141342,0.22421682,0.1442095
0.2188578,0.11288999,0.08546901,0.37497687,0.63014185,0.012103915,0.07875146712485329,0.1876499,0.15314555
0.30009902,0.045647368,0.06476581,0.19719422,0.4368537,0.22046655,0.21841651815834817,0.31996474,0.2914815
0.31386983,0.19175084,0.09747851,0.41987768,0.6917941,0.09918189,0.09298249070175092,0.075254865,0.26751366
0.3841222,0.21203296,0.19093192,0.38134065,0.63750756,0.17296928,0.15414740458525955,0.114640094,0.30031598
0.22460344,0.11688267,0.052031636,0.39401796,0.62834686,0.037961513,0.07742416225758376,0.15104249,0.17319287
0.6321926,0.56118643,0.48321998,0.67411965,0.85357654,0.45239735,0.4178743882125612,0.030241065,0.60247296
0.26306236,0.13778968,0.05838102,0.38279623,0.64812434,0.049104363,0.0704247579575242,0.109067924,0.19757041
0.1719678,0.11555494,0.11145598,0.4273194,0.6283835,0.036144048,0.1801027219897278,0.22047043,0.12090518
0.13821124,0.10745068,0.1473003,0.44677338,0.61819947,0.05665517,0.2864851913514808,0.30943114,0.11723583
0.19392626,0.09946348,0.047426462,0.40105614,0.6268204,0.039076686,0.1604140539585946,0.18286887,0.13932523
0.5304846,0.40702218,0.28907543,0.53153515,0.78888917,0.30040723,0.26063091393690857,0.0064287856,0.482226
0.21624127,0.028335243,0.06697589,0.2672526,0.50371224,0.09562686,0.1588465741153426,0.28289533,0.19373123
0.15649676,0.13395728,0.1966734,0.47067785,0.64779866,0.029873908,0.22787225721277427,0.26614183,0.1417827
0.23278454,0.17495726,0.1140241,0.44278798,0.6591326,0.089779735,0.1419779858022014,0.1729837,0.2135077
0.20624804,0.061229214,0.106458545,0.32315093,0.53078735,0.09963086,0.2104130489586951,0.3091211,0.19562414
0.28032875,0.03339787,0.21623242,0.16002691,0.25537163,0.52457154,0.6182780881721911,0.69486624,0.4061222
0.2022473,0.100813106,0.05117351,0.38690317,0.61594826,0.01755482,0.07887553211244677,0.17068452,0.1409261
0.46956396,0.27284986,0.14234823,0.41653568,0.6922986,0.20434928,0.1709336829066317,0.028900094,0.3862508
0.25818816,0.025500417,0.0661546,0.20787552,0.42892623,0.2197938,0.2754591124540887,0.38510066,0.27060258
0.15808855,0.10317697,0.0754686,0.42398956,0.623628,0.02533105,0.19430066056993395,0.23068526,0.10285001
0.66035485,0.55730116,0.5201365,0.65430886,0.84067285,0.437828,0.401816539818346,0.02552455,0.62471634
0.14607999,0.086314216,0.12682247,0.41419047,0.57627785,0.09206566,0.32071822792817717,0.34737614,0.1228272
0.19470358,0.106554285,0.070249975,0.4009762,0.6146864,0.02242136,0.10275484972451503,0.19360712,0.14168015
0.16691709,0.10508086,0.07521367,0.4209722,0.61742556,0.040857702,0.20364326963567303,0.23387069,0.11452153
0.18448399,0.10104738,0.061320066,0.4073261,0.622611,0.033786863,0.15445078455492153,0.20384076,0.14333114
0.30019748,0.16905172,0.059120297,0.3847489,0.67208135,0.07045573,0.0511110968888903,0.06925713,0.24291556
0.33377135,0.042362675,0.14791495,0.16345477,0.36066872,0.33957905,0.32967352703264724,0.44327354,0.34937644
0.16591397,0.10092358,0.11372018,0.41499332,0.6093763,0.025925398,0.18523903147609683,0.26327583,0.12087716
0.17335963,0.11097406,0.10879928,0.4252149,0.6209711,0.023617297,0.16140110385988962,0.22803918,0.1248153
0.20908415,0.11523764,0.07630193,0.40016615,0.63308775,0.026797175,0.101022919897708,0.17802784,0.16170312
0.16725883,0.09919764,0.07929385,0.4115166,0.6120411,0.028375328,0.18459488154051185,0.23567191,0.11812908
0.23854393,0.10998346,0.08932203,0.3720639,0.6112714,0.046501487,0.05329361067063893,0.16554844,0.1947826
0.25314143,0.060901657,0.09116703,0.30101553,0.54277,0.12102696,0.1105911889408811,0.21805549,0.24669449
0.3546611,0.060504124,0.14669466,0.2047945,0.43283612,0.30798095,0.21382493861750612,0.3171884,0.3571627
0.25865805,0.11999072,0.029091656,0.36415178,0.62299335,0.04511541,0.02324837167516283,0.11005855,0.19430764
0.13864373,0.112593934,0.13338578,0.45677578,0.6356823,0.014741689,0.2131212986878701,0.2823256,0.09647513
0.17362264,0.10256024,0.097059906,0.41798535,0.62751997,0.025791347,0.17770184222981575,0.2228775,0.12106483
0.2756194,0.031626478,0.13175917,0.1696069,0.3480726,0.35208666,0.40498135950186404,0.49982297,0.3251912
0.23554157,0.15083818,0.1167804,0.42813712,0.6609182,0.06237778,0.13891775610822438,0.16389462,0.19319758
0.33822364,0.1734903,0.039040625,0.36881885,0.66985816,0.08150816,0.03661358033864196,0.045034476,0.2706862
0.2592236,0.19295375,0.16484874,0.45471513,0.70879257,0.06447348,0.17473848252615173,0.12863588,0.19839774
0.32082152,0.14599557,0.112181604,0.34332067,0.58871794,0.15691763,0.12981207701879227,0.15450865,0.27251104
0.2673633,0.032781795,0.17262483,0.1994147,0.3487972,0.40662754,0.4554263244573675,0.5457606,0.33695763
0.13566175,0.11361013,0.087210774,0.45187196,0.61709553,0.05409482,0.3125730187426981,0.29173973,0.080203176
0.26780155,0.14618205,0.054967165,0.38395795,0.6552831,0.065942675,0.09058543094145691,0.10387436,0.20477611
0.38598472,0.27807045,0.19541621,0.46753365,0.7401072,0.15493959,0.12430001756999824,0.041094564,0.35120672
0.32212913,0.14606436,0.054965556,0.34915352,0.6214082,0.100436,0.06175225382477462,0.08981455,0.25749737
0.5904051,0.46482772,0.3737076,0.5613105,0.8068827,0.3215155,0.3435960956403904,0.0072380826,0.5302151
0.2800885,0.014541462,0.11849809,0.18530405,0.3905601,0.28870285,0.298162520183748,0.42180407,0.31435382
0.24928519,0.16139598,0.11110175,0.43096998,0.66977906,0.06738368,0.1301043869895613,0.14388174,0.20435558
0.17309906,0.11709426,0.16073668,0.44714886,0.65361935,0.029002756,0.17270262272973771,0.24645734,0.14019644
0.15411474,0.09182234,0.08712512,0.425589,0.6056687,0.0442096,0.25831240416875956,0.2841849,0.10438074
0.2540834,0.13232492,0.0828467,0.3892594,0.6562484,0.050374478,0.054209286579071335,0.118932895,0.2169626
0.4272622,0.20249791,0.12461692,0.31837338,0.57997054,0.23882318,0.16113342388665758,0.119746976,0.38075083
0.25513116,0.045136318,0.065454006,0.2690911,0.52058727,0.12829337,0.12507189749281025,0.24157247,0.24342473
0.2466763,0.04399182,0.021829545,0.2679446,0.5162185,0.09339818,0.10827721917227807,0.22191072,0.20156966
0.11377972,0.21093006,0.2761557,0.5925873,0.69113773,0.125969,0.4536477146352285,0.3568276,0.10654863
0.23991808,0.14042278,0.090334594,0.40995857,0.6365682,0.06340903,0.11052061894793809,0.1634045,0.19866107
0.1680583,0.089662686,0.09228307,0.4106357,0.5788372,0.09512246,0.3105046689495331,0.3104809,0.137925
0.44098657,0.3409499,0.2710213,0.5261471,0.7587987,0.23804635,0.18958754104124587,0.06246624,0.4203928
0.31234065,0.036015287,0.02548039,0.19479665,0.4609086,0.18257642,0.15582175441782456,0.2680266,0.27561992
0.3777517,0.12992005,0.091492414,0.24895993,0.512184,0.24205804,0.1803405419659458,0.19095677,0.34184653
0.30249774,0.1570533,0.0373863,0.37251365,0.65474766,0.072615,0.03809231119076888,0.067335926,0.23558897
0.15126649,0.14740308,0.12094414,0.45410645,0.6534331,0.04046601,0.22614837738516225,0.23386481,0.11701472
0.4176665,0.044254914,0.25969929,0.059979714,0.17054549,0.66563714,0.5881214711878529,0.6758529,0.5122232
0.31404582,0.053900316,0.060118735,0.22207636,0.46849412,0.18864828,0.1614529638547036,0.2749947,0.27598485
0.59005505,0.47489953,0.37468457,0.5807476,0.8124295,0.345527,0.3310912168908783,0.006258242,0.52684486
0.20820516,0.12330304,0.14302117,0.4158971,0.6426295,0.054172903,0.12254263774573622,0.18171746,0.17824465
0.12825914,0.11843316,0.14013457,0.4655105,0.6366334,0.028643936,0.26634389336561065,0.28542477,0.087602094
0.21226421,0.033307955,0.015565455,0.2672252,0.5117469,0.09398213,0.17502678249732176,0.27405316,0.1895973
0.3961867,0.24184833,0.10575795,0.41678336,0.7101552,0.13421702,0.11562390843760915,0.033498935,0.33050144
0.4010501,0.20633878,0.09651607,0.3600003,0.6339078,0.16662401,0.12880326711967327,0.076032124,0.31835848
0.19223905,0.08652492,0.041594267,0.3796178,0.60685146,0.016228735,0.09234186076581392,0.18729961,0.13743803
0.055241086,0.26808155,0.37973076,0.7249593,0.72365963,0.14341658,0.5884792411520758,0.470154,0.07805212
0.41283268,0.22808124,0.08691138,0.39877778,0.6882355,0.13935074,0.10574706342529365,0.02558636,0.3315488
0.097209066,0.13979842,0.24871814,0.521416,0.6171143,0.10819659,0.4677619132238086,0.43997282,0.09385848
0.24990854,0.07027359,0.026699245,0.30296013,0.5690613,0.049019784,0.04176145382385461,0.16317016,0.19869421
0.27574086,0.14762528,0.1470772,0.40964,0.66179,0.06512201,0.016739724326027567,0.112129144,0.24842662
0.37446433,0.3057202,0.30590713,0.5301416,0.7521709,0.16829973,0.1304854369514563,0.08959841,0.36400425
0.56402636,0.4360162,0.387011,0.56000394,0.80148035,0.33057255,0.31695906830409315,0.034278445,0.49191773
0.18038389,0.13100056,0.107702315,0.43988413,0.63861805,0.051980674,0.2108721789127821,0.24217358,0.14992438
0.29604948,0.19267158,0.0838055,0.40532866,0.706304,0.077994406,0.08466523153347684,0.056182228,0.24065416
0.25693,0.01817669,0.08524966,0.20869496,0.4148143,0.2848345,0.33983563601643635,0.4134351,0.291035
0.2022341,0.020198956,0.0740847,0.2515182,0.45350897,0.19161713,0.33775376622462333,0.40959263,0.21961983
0.31824577,0.035950676,0.02562797,0.18234542,0.4467851,0.20659512,0.1505662949433705,0.2608947,0.2873507
0.32985187,0.15929814,0.04243648,0.36617607,0.6637937,0.069877565,0.04387908561209144,0.06406439,0.25929862
0.17358792,0.09224965,0.05896187,0.40068468,0.60930204,0.026001275,0.15740848425915158,0.21911713,0.12272999
0.32346702,0.04501553,0.1922974,0.15783015,0.3007586,0.4519096,0.4690431230956877,0.56433195,0.39416164
0.14366616,0.23391975,0.32379538,0.59784734,0.73991895,0.07740393,0.47937183206281675,0.31212914,0.10645165
0.13364527,0.118116125,0.118510425,0.4608869,0.6343099,0.02804938,0.2531172746882725,0.2850195,0.08724935
0.29082197,0.07631357,0.05322957,0.26716694,0.525275,0.16370344,0.14449264555073543,0.20592967,0.27374095
0.21010132,0.08707149,0.10448754,0.3443666,0.6044423,0.044668674,0.09637036036296395,0.19647613,0.16538773
0.16112259,0.12486382,0.15324157,0.44581395,0.63920873,0.035275996,0.22665817733418225,0.2502966,0.11294957
0.3874455,0.26594073,0.24225426,0.45340207,0.6982057,0.17552412,0.13476987652301234,0.09865426,0.33988792
0.24066755,0.23244421,0.23037487,0.52562714,0.75100064,0.101223975,0.2699895530010447,0.1541017,0.20867163
0.3671053,0.053603157,0.26774263,0.09729745,0.21473491,0.609805,0.593634190636581,0.6863499,0.48348838
0.3635699,0.07159488,0.15680641,0.21560991,0.42988205,0.31008124,0.2326302567369743,0.3276221,0.37379485
0.1472648,0.105865315,0.10371709,0.4308376,0.6343549,0.0052363873,0.19372256062774393,0.24664214,0.10272227
0.4138357,0.28645056,0.19543743,0.46524334,0.751552,0.16145903,0.1314284368571563,0.03719122,0.36509526
0.13828415,0.10484092,0.16318,0.43804953,0.6062444,0.053282857,0.2829750717024928,0.32921472,0.11108445
0.34089598,0.20660998,0.10076225,0.40081853,0.7055616,0.088974,0.08323692167630782,0.043811135,0.28826618
0.1743092,0.1080503,0.08614516,0.4155306,0.62707907,0.015879035,0.14755369524463047,0.21483675,0.12456469
0.39481813,0.052199975,0.21702999,0.14567155,0.3227566,0.46283,0.3633673136632686,0.46608728,0.44714296
0.40806192,0.23418306,0.09751624,0.397463,0.6921937,0.13592887,0.1114643988535601,0.035024486,0.32438618
0.49586642,0.34669626,0.23100638,0.48368794,0.7549434,0.22755778,0.2131094986890501,0.009695031,0.42452705
0.18564239,0.08091788,0.073684335,0.37449098,0.5949975,0.030535161,0.13377501662249833,0.2243098,0.15512618
0.17350769,0.10249297,0.07460135,0.40786704,0.6155303,0.025116563,0.16628737337126265,0.22751513,0.13018617
0.07941833,0.167138,0.26731104,0.5918985,0.6445899,0.13495156,0.5907309409269059,0.45664966,0.051836707
0.37811542,0.036012128,0.18907458,0.096953,0.27398092,0.49860334,0.42339818766018117,0.5322652,0.4425074
0.19712892,0.094437316,0.068347156,0.3842566,0.61439174,0.007911772,0.05839192416080758,0.17593229,0.13963944
0.3092426,0.14520739,0.026022375,0.35665718,0.6388224,0.06960559,0.03784238921576108,0.068610914,0.23724099
0.22098422,0.0549279,0.25406694,0.25287104,0.30178565,0.53351265,0.7631097236890275,0.7522942,0.35609996
0.25545332,0.12755127,0.112375975,0.3791859,0.6409967,0.053259313,0.03525551647444835,0.12336979,0.2243136
0.6345982,0.49688447,0.39717835,0.5984655,0.8092048,0.39810205,0.36957382304261766,0.015955769,0.5732713
0.19855784,0.1553094,0.14791483,0.45580423,0.6581802,0.06833574,0.21845865815413415,0.21397725,0.18249564
0.4261046,0.05507545,0.302208,0.042159498,0.10341552,0.7865969,0.7230812776918721,0.80028844,0.5612109
0.17180836,0.037404105,0.11572552,0.3055792,0.45828813,0.2304514,0.4557614744238525,0.48316646,0.21122222
0.16219306,0.06662424,0.13493782,0.34187588,0.49240568,0.18845326,0.3884004811599519,0.46257186,0.19409497
0.42530608,0.26694924,0.12318778,0.42785394,0.7193279,0.1591751,0.14376915562308443,0.019501321,0.36138314
0.27150255,0.029911667,0.02763015,0.22588393,0.49135852,0.1440711,0.13661600633839935,0.2550813,0.24757029
0.7199718,0.636647,0.5636202,0.7082917,0.87104416,0.527233,0.5096511490348851,0.03183476,0.67734534
0.20440876,0.10124986,0.08548564,0.39258823,0.61016154,0.033371687,0.09544327045567295,0.19068187,0.16547552
0.85894465,0.7651205,0.71272063,0.7990126,0.86819446,0.6943581,0.6636636736336325,0.034737088,0.79651517
0.69211316,0.56769323,0.47392535,0.6549861,0.82519865,0.45810848,0.41933993806600617,0.02399718,0.6401139
0.30780423,0.16278,0.064261556,0.38023692,0.6535793,0.07420397,0.05447872955212704,0.085560136,0.24926111
0.08906633,0.1592925,0.39427364,0.5569253,0.54524374,0.3056566,0.7298554670144533,0.6896857,0.17399749
0.17274879,0.060505316,0.057299554,0.34722936,0.58096904,0.022783041,0.12819714718028527,0.22825354,0.14272043
0.23610047,0.14082403,0.053428292,0.40904123,0.65426564,0.06622079,0.17884458211554177,0.14067411,0.17760591
0.15157163,0.10775615,0.13502955,0.43983334,0.62920713,0.017436802,0.19347931065206891,0.2548594,0.10927027
0.108721375,0.20483212,0.34451854,0.64010406,0.6852652,0.099669844,0.39911144008885596,0.41599655,0.10471001
0.22395694,0.0,0.043962717,0.20800588,0.42247114,0.21464986,0.31038039896196007,0.4025132,0.24626832
0.3685507,0.02590707,0.16098559,0.110099114,0.2980897,0.44078714,0.3848264115173588,0.48193753,0.42208076
0.21677902,0.012979403,0.032339096,0.22951302,0.47093102,0.14167473,0.2292761870723813,0.33263442,0.22243942
0.24203889,0.11700638,0.046114385,0.37673277,0.62263817,0.0410769,0.03126668687333131,0.1303752,0.18884344
0.16476594,0.05287768,0.18780917,0.35513413,0.49122614,0.24214482,0.4533724546627545,0.4803816,0.23473379
0.20897546,0.091437,0.036396682,0.35968596,0.60741293,0.010854751,0.04270696172930382,0.14793447,0.16194212
0.25591278,0.09340598,0.088056564,0.33336762,0.58917415,0.08629736,0.09720342027965796,0.18104076,0.22985207
0.08823593,0.16554482,0.23608875,0.5762991,0.641521,0.1243394,0.5574277042572295,0.42770845,0.052759856
0.20564684,0.10325773,0.040257514,0.38543808,0.61502934,0.028437704,0.08467870153212985,0.16926983,0.15355578
0.50046945,0.38298702,0.2926314,0.5215541,0.78919816,0.26372474,0.27649617235038276,0.010084651,0.43657994
0.116062194,0.12526967,0.14920413,0.48250437,0.6379495,0.024141729,0.29400843059915693,0.31207985,0.08131008
0.16080426,0.09475209,0.060587645,0.40923563,0.6098041,0.029853553,0.1919859108014089,0.23260975,0.10694778
0.14868762,0.07410599,0.20119059,0.36346978,0.46644753,0.25743115,0.5273597872640212,0.5545746,0.21218269
0.19715485,0.09202336,0.06702918,0.37845302,0.5977553,0.019660592,0.09894289610571037,0.19987297,0.14304447
0.3667348,0.3024295,0.31709152,0.53132564,0.75288093,0.16897845,0.15483589451641053,0.10322451,0.34436667
0.26490077,0.02443926,0.072827876,0.22640842,0.47180447,0.18016922,0.1904094909590509,0.3187544,0.26714164
0.6519673,0.5275163,0.41735893,0.6166761,0.81578654,0.40905303,0.39005410099458987,0.006000988,0.5948476
0.19077137,0.10173483,0.07222217,0.3973989,0.61608255,0.013702601,0.09246807075319291,0.19119334,0.13713163
0.106334716,0.13324751,0.18009162,0.5074047,0.6394017,0.03985828,0.3527423047257695,0.35588595,0.08663854
0.20920618,0.24259509,0.2692455,0.5546073,0.7105671,0.13332152,0.2538401546159845,0.24115989,0.22466044
0.3878429,0.22279476,0.25588107,0.4603253,0.7161184,0.1588,0.10714902428509757,0.09961455,0.34428716
0.20033833,0.0547667,0.06832421,0.31839004,0.52811545,0.10006958,0.2112901288709871,0.30190876,0.17337057
0.29617533,0.05160196,0.17657447,0.16136661,0.29290044,0.4583676,0.5089269491073051,0.59971976,0.38865232
0.1767441,0.10148351,0.11127955,0.41374063,0.62723774,0.011380672,0.10453124954687504,0.2152034,0.12739304
0.26891366,0.02660574,0.068285406,0.20443198,0.4456638,0.21315295,0.22642130735786925,0.34112257,0.30350822
0.14188442,0.10866286,0.123491585,0.4411305,0.62215346,0.043426007,0.25548553445144656,0.27823493,0.113118306
0.35070747,0.020391554,0.0734427,0.12764281,0.34965125,0.35107452,0.2865708513429148,0.3971026,0.35460347
0.31343532,0.15310849,0.0375486,0.36518353,0.6453768,0.07867029,0.03954198604580139,0.06902862,0.24798392
0.51406014,0.36580914,0.25599134,0.49762344,0.7609755,0.25482064,0.20498287950171204,0.008796923,0.44759607
0.24759829,0.033749446,0.063079536,0.24992904,0.47878325,0.14987636,0.20810288918971107,0.30973294,0.22821102
0.13591027,0.12042104,0.16632015,0.4698429,0.633956,0.013530433,0.2319989268001073,0.2936007,0.110588945
0.2760049,0.13162176,0.044504404,0.37201962,0.632554,0.055065423,0.02617737438226256,0.1002497,0.20743625
0.6651545,0.59105104,0.58851194,0.7126514,0.8783159,0.48802304,0.43824195617580436,0.05378639,0.63565755
