rely,data,cplx,stor,acap,aexp,vexp,sced,Generated_Var_1,Generated_Var_4,actual
0.093263984,0.1106043266362596,0.32057118,0.13821653,0.48781225,0.13747399,0.32788214,0.38584957,0.37266776,0.11079764,0.19355622
0.3617121,0.026355554581333276,0.6560444,0.06720306,0.13893406,0.110734865,0.7408066,0.6097341,0.7269678,0.57955813,0.2724467
0.04980675,0.3965369737922184,0.097254716,0.12581028,0.8209422,0.387024,0.06290878,0.18034518,0.3245867,0.09147203,0.34598678
0.20250179,0.07847393470843608,0.44253457,0.1567534,0.26326823,0.12527217,0.49462688,0.48559093,0.4266766,0.23367134,0.2855214
0.23682286,0.27600137656008256,0.37571847,0.32348335,0.4244204,0.33033282,0.26892257,0.47613922,0.1673376,0.10599682,0.22265224
0.30544353,0.25927807555668453,0.49745542,0.38249037,0.3256406,0.3401215,0.36634326,0.5713328,0.18563062,0.1789765,0.29667288
0.35147214,0.34240808054448485,0.50489694,0.42367268,0.3825623,0.40177792,0.31436294,0.5083201,0.13836755,0.21570101,0.29497427
0.31599826,0.4135231648113899,0.41092753,0.39708266,0.45066786,0.29826784,0.22705775,0.39309084,0.10192967,0.14702001,0.4108852
0.06484689,0.2771564866293892,0.23359244,0.13686559,0.74751496,0.2990213,0.1624617,0.37107763,0.3445629,0.088083684,0.28115183
0.068699285,0.2669583460175008,0.20958059,0.13724597,0.6641158,0.26245236,0.181128,0.29098248,0.32317966,0.05728224,0.2707737
0.22294866,0.026153104569186274,0.47665817,0.08741838,0.23368981,0.06252332,0.5375627,0.33424336,0.57504797,0.35618868,0.23367003
0.06322682,0.28836371730182303,0.2007292,0.13177463,0.7142048,0.29845804,0.15573177,0.33641434,0.34272644,0.07466406,0.28723377
0.09336285,0.1648114098886846,0.29681635,0.1561611,0.5403312,0.15469597,0.26762384,0.36797643,0.3253845,0.067684084,0.19963408
0.11195485,0.3682992420979545,0.18165936,0.19386551,0.6596334,0.31007445,0.12049061,0.24846746,0.2237899,0.04194045,0.33274436
0.033955686,0.39901357394081444,0.093001105,0.10968884,0.8709005,0.4084137,0.0645618,0.19065332,0.35632586,0.11574507,0.36451852
0.23757716,0.3510943210656593,0.31580427,0.31282473,0.47999686,0.22254516,0.2286308,0.37134364,0.13728559,0.1169678,0.32173812
0.34808624,0.3634721818083309,0.480241,0.43259573,0.35722613,0.33259845,0.30175146,0.5587847,0.15917364,0.17501739,0.42572194
0.12939437,0.2486966149217969,0.28918195,0.21640098,0.5785208,0.232958,0.21116951,0.40716442,0.23694901,0.04137802,0.25041917
0.057409436,0.3203071892184313,0.18921113,0.12870668,0.8034632,0.3350625,0.13030326,0.34160113,0.3472087,0.098536134,0.2942788
0.13213964,0.33892964033577844,0.20987277,0.23217541,0.5899011,0.29315174,0.15303634,0.28973797,0.20362039,0.030921906,0.33580315
0.7077329,0.6973525118411508,0.8000739,0.75217986,0.28866783,0.7149775,0.35634458,0.8446707,0.104610324,0.53829885,0.7312047
0.13164124,0.3878978432738706,0.14836879,0.2053718,0.66988504,0.262972,0.121798985,0.121977925,0.18905587,0.09216741,0.34284762
0.030103795,0.3801237228074234,0.103279345,0.11264743,0.85174096,0.4208128,0.07736172,0.2649554,0.3624571,0.081811965,0.35966313
0.24905749,0.276871116612267,0.37581122,0.32230687,0.40998656,0.2388802,0.29279515,0.43363,0.17701346,0.1036582,0.3545093
0.40886313,0.42300006538000395,0.54179126,0.48525202,0.35512283,0.42645508,0.30988976,0.6826128,0.1783626,0.23414549,0.4944147
0.15275925,0.053198758191925495,0.39108682,0.13192523,0.3543394,0.07876958,0.41650635,0.35622182,0.41839707,0.17342928,0.20989555
0.18444969,0.03192733391564004,0.42651385,0.12701842,0.28393894,0.045266747,0.49401468,0.38970062,0.46612638,0.23289308,0.20371723
0.05147071,0.17348332040899922,0.21059436,0.112058595,0.61098737,0.2301666,0.24235672,0.27635372,0.39516866,0.112639815,0.2648753
0.6342592,0.5981238858874331,0.73312354,0.66472733,0.2771162,0.69607466,0.37534767,0.7402172,0.10008273,0.52658963,0.55376905
0.36136764,0.31653328899199734,0.5372973,0.44660884,0.30728394,0.37311924,0.34327883,0.66440916,0.16517293,0.19737217,0.4175332
0.1298511,0.09301949558116973,0.35223413,0.16118246,0.37984297,0.09037085,0.36854735,0.36357057,0.33241874,0.09828234,0.22244902
0.11251123,0.35228782113726925,0.17519768,0.18870416,0.67771065,0.27287507,0.13357025,0.22985582,0.2244177,0.06245494,0.31060213
0.22968327,0.3534570512074231,0.314566,0.33052486,0.48530704,0.23342912,0.20957294,0.3666141,0.107306525,0.07676777,0.339918
0.040798858,0.20486237229174234,0.18329218,0.10247274,0.6549393,0.21375065,0.21391727,0.14225432,0.38041213,0.11313155,0.23719044
0.09590894,0.3066759884005593,0.2405067,0.1680574,0.70730543,0.30255342,0.16172504,0.4154166,0.29605085,0.06068635,0.28164497
0.17812173,0.11379070682744241,0.39727783,0.19624418,0.31103516,0.15792452,0.4004355,0.43366468,0.33249485,0.13438994,0.21234307
0.15285335,0.261826515709591,0.2905268,0.24183808,0.5323649,0.20809354,0.22224112,0.39109114,0.19673899,0.04210037,0.2594219
0.21021695,0.3313082398784944,0.28074965,0.2853556,0.49966133,0.23281024,0.2108583,0.2759426,0.14420834,0.08643907,0.28462178
0.2663889,0.3349923200995392,0.39422685,0.37275308,0.42823404,0.2611463,0.24227133,0.40858203,0.111965515,0.10082835,0.3502175
0.16156141,0.03066017683961061,0.41001993,0.12555628,0.31902322,0.06655319,0.45697415,0.35960072,0.46281457,0.21174678,0.1989294
0.3550886,0.3033303781998227,0.5423565,0.39595926,0.32394361,0.38645488,0.3682649,0.56152284,0.21097958,0.22976634,0.34046447
0.13995953,0.28315211698912707,0.2523617,0.22632384,0.55879945,0.22253282,0.20087187,0.3392618,0.20695822,0.0348607,0.32566592
0.105732575,0.1116249266974956,0.3274508,0.13355613,0.4894542,0.10932393,0.31496197,0.34476674,0.37946185,0.11442724,0.18590678
0.09870109,0.34582107074926427,0.20169888,0.18228161,0.6975297,0.32942545,0.13134158,0.34614232,0.26214373,0.04818967,0.30620652
0.14265697,0.06765743005944581,0.3727498,0.13418168,0.38830557,0.12854458,0.3937425,0.34658024,0.42325577,0.1925579,0.08854364
0.21788393,0.2517399951043997,0.32952118,0.27145627,0.33073783,0.11911239,0.30973813,0.23431052,0.22709544,0.14707613,0.289239
0.08360246,0.1577235894634154,0.2931023,0.13402157,0.5768372,0.19513397,0.27808088,0.36424738,0.36563036,0.12185958,0.17611505
0.1013075,0.26011328560679714,0.2715253,0.18228629,0.63552946,0.26336402,0.20251754,0.4135572,0.2796098,0.054169774,0.26637462
0.16685918,0.09305548558332913,0.3917259,0.12932712,0.36592904,0.14638056,0.4120797,0.43047902,0.42565995,0.21319816,0.11404018
0.2722065,0.03709192822551569,0.5098115,0.09614633,0.23849404,0.10411869,0.6187687,0.36736307,0.67044806,0.49003693,0.25615028
0.01811897,0.34713115082786905,0.09317155,0.10550505,0.8411614,0.35950768,0.086796395,0.16733778,0.36414456,0.103728026,0.33173147
0.58004457,0.6312597778755866,0.6214972,0.62130183,0.3548523,0.60357565,0.27033687,0.5468651,0.072564356,0.41514966,0.5879709
0.28850412,0.5075039304502359,0.23502786,0.349017,0.5310002,0.31679958,0.13449845,0.13930693,0.08937451,0.19881484,0.4694449
0.2047595,0.031718381903102916,0.4696414,0.11265738,0.28936973,0.07773079,0.5081598,0.42242956,0.51120615,0.28470907,0.21287909
0.07612178,0.3004653980279239,0.20827386,0.13910727,0.7220187,0.30375558,0.15397651,0.30440143,0.31524086,0.08552337,0.25980347
0.11466803,0.24391473463488408,0.24168666,0.22309217,0.5393922,0.1675225,0.19927703,0.28711513,0.19524083,0.0,0.2764733
0.21039848,0.1940024016401441,0.41479158,0.2870425,0.40562263,0.2730583,0.31713873,0.5148528,0.21641308,0.11764449,0.21885216
0.047267094,0.1982603118956187,0.22446969,0.106171206,0.6661751,0.22866352,0.22618662,0.21505886,0.38500968,0.13347825,0.2208644
0.21614207,0.19018675141120508,0.38910252,0.20180555,0.307531,0.18247499,0.4007068,0.38189247,0.33398193,0.21552017,0.14310727
0.3368265,0.018058193083491585,0.6346498,0.08519058,0.15846035,0.10416843,0.6996051,0.5495388,0.70023334,0.53387487,0.27322686
0.24536885,0.23791407427484448,0.43241745,0.34165278,0.38071778,0.28284794,0.32112753,0.49831024,0.1658228,0.086648226,0.30923438
0.12274301,0.3053056783183407,0.25011447,0.21297795,0.6218035,0.23926033,0.17311954,0.3706818,0.21550195,0.045053333,0.27347147
0.23017971,0.02232394533943672,0.4819035,0.1127688,0.2381168,0.032028273,0.56496024,0.37207887,0.53263843,0.32799134,0.22070003
0.11124213,0.06462189387731364,0.31721926,0.12310682,0.40356544,0.062330678,0.39140016,0.24834096,0.4145951,0.15073526,0.21317717
0.09375562,0.11670651700239103,0.3229988,0.14422761,0.46614364,0.11748178,0.31838045,0.40389305,0.3517146,0.08532822,0.21727297
0.0915726,0.3880673232840394,0.14643024,0.16269939,0.73621416,0.35038435,0.108150184,0.26460254,0.271014,0.07698384,0.34546912
0.05092492,0.3631674217900453,0.15668173,0.12145217,0.82947433,0.38849616,0.1035471,0.3062361,0.34673524,0.09823465,0.3408817
0.09824544,0.3297202797832168,0.22235255,0.17907873,0.7141268,0.32260787,0.14210463,0.38229805,0.27696162,0.06184283,0.2850507
0.11001265,0.15652272939136377,0.3045032,0.14676002,0.51280713,0.15914424,0.28615105,0.36632916,0.3432398,0.08666292,0.17960566
0.025718272,0.2650655959039358,0.148761,0.106749535,0.75908554,0.27556807,0.14462705,0.1783341,0.3820384,0.10001212,0.2793888
0.066851825,0.12751988765119326,0.27065295,0.1319225,0.5573383,0.13804688,0.27856106,0.25419033,0.36853397,0.095145494,0.210926
0.23206873,0.029338435760306147,0.52047503,0.104852594,0.2691295,0.10436259,0.53712636,0.49214944,0.5518228,0.3324323,0.23687501
0.17421383,0.40525719431543167,0.18464825,0.23483667,0.6092645,0.27752876,0.13585956,0.14020288,0.16160427,0.098749846,0.36035568
0.11722177,0.1955014017300841,0.29468536,0.19326791,0.52499294,0.19946532,0.2620384,0.3935254,0.2623226,0.03896162,0.2286644
0.058275312,0.31009891860593514,0.20318995,0.12962747,0.78242147,0.3379581,0.1369246,0.35043794,0.34980696,0.09002662,0.29713118
0.3196954,0.5278811816728709,0.27365053,0.3759241,0.5244137,0.31222427,0.13733074,0.20472868,0.080400415,0.21888325,0.471481
0.09214221,0.40817635449058126,0.09329153,0.16195163,0.75775886,0.29051906,0.07345819,0.108364455,0.25644803,0.114856154,0.35585946
0.23637043,0.3029703681782221,0.354114,0.32531554,0.4165156,0.21354292,0.23646158,0.38960537,0.16657057,0.0704197,0.34616837
0.12062919,0.062443468746608125,0.32905453,0.13685063,0.36470935,0.059659466,0.3951192,0.3033759,0.39103445,0.14017656,0.15286672
0.13920638,0.05251940615116437,0.38871187,0.1277396,0.3762396,0.0713567,0.40122628,0.36430907,0.4354165,0.1677697,0.20080301
0.21378209,0.35844709150682547,0.27091807,0.28488353,0.51992524,0.2899515,0.1883983,0.30639178,0.17705615,0.08546302,0.39065695
0.03180132,0.23885051433103086,0.16542694,0.112222455,0.7110073,0.22469057,0.1668906,0.124499306,0.34744915,0.11925596,0.22125804
0.14352734,0.4110849746650985,0.1861859,0.22032948,0.6785917,0.350793,0.11480896,0.31600648,0.21097173,0.07030171,0.37764433
0.07435298,0.23780081426804886,0.2514239,0.14229971,0.6571795,0.25899935,0.20142014,0.47473443,0.33444467,0.062600195,0.27767098
0.07109837,0.31756435905386154,0.20992015,0.14917213,0.774295,0.34033,0.14309298,0.36531943,0.31441706,0.093449086,0.28119856
0.1408679,0.2512312950738777,0.29660472,0.23047686,0.5393125,0.2325614,0.22496378,0.44295964,0.22842874,0.02206564,0.27144304
0.18166138,0.048096032885761975,0.4257229,0.12372041,0.29694805,0.05952725,0.4884975,0.39664757,0.44546217,0.2514086,0.17613217
0.10835637,0.08142846488570789,0.3315376,0.12654911,0.4499074,0.11317848,0.36381307,0.32912773,0.416721,0.16822717,0.19043447
0.08087243,0.32953943977236644,0.17719758,0.16569191,0.7306241,0.2871021,0.13360777,0.3517354,0.30586916,0.069556236,0.2976367
0.5379849,0.57164433429866,0.60756993,0.6052558,0.38960797,0.50579864,0.2889613,0.52106667,0.02578865,0.39403823,0.5293714
0.17768805,0.2766956866017412,0.28666013,0.23272462,0.47931123,0.23890705,0.23451236,0.33179533,0.20806809,0.07754022,0.22002804
0.019342542,0.3688622221317333,0.09320006,0.10717349,0.9096986,0.38771474,0.06928851,0.19448742,0.37199065,0.13294265,0.32364964
0.11218552,0.17858023071481385,0.27808523,0.18687207,0.4846704,0.108979,0.24494064,0.2965442,0.271568,0.031150788,0.22188745
0.12376054,0.1898792513927551,0.24939498,0.21049139,0.40156963,0.06085284,0.2786454,0.22077958,0.2417137,0.06352106,0.2518067
0.1591739,0.09391549063492945,0.3769608,0.1351454,0.37653685,0.14571284,0.42040908,0.3990241,0.42538536,0.198037,0.14488769
0.3564613,0.021175304270518256,0.6614803,0.069611914,0.14879875,0.11508189,0.74297976,0.58660257,0.75411177,0.5851972,0.30202848
0.21946208,0.21045543262732597,0.3966822,0.27613285,0.35151884,0.22002633,0.33671612,0.4913286,0.23494428,0.11143908,0.24296093
0.19568823,0.03020901381254083,0.44711596,0.11820691,0.2922477,0.07216637,0.4977755,0.3808532,0.4939877,0.27633926,0.19121414
0.19892465,0.03335356900121414,0.4589396,0.11330353,0.29937297,0.083243534,0.50515807,0.40614375,0.5194877,0.28228906,0.2108452
0.26304376,0.35411352124681134,0.34107786,0.3288318,0.43616527,0.21942542,0.2508223,0.3062748,0.14397195,0.15761659,0.33944795
0.18391012,0.17306081038364862,0.3781271,0.2290707,0.3665066,0.16323112,0.33752236,0.44605163,0.27283084,0.08543417,0.26219922
0.1337222,0.18535585112135106,0.30402267,0.16868193,0.49430713,0.21193959,0.29018605,0.37469736,0.3129257,0.122674495,0.054554522
0.14427441,0.1405758084345485,0.34314287,0.20080511,0.39610702,0.14631794,0.32682335,0.37897497,0.28108644,0.07195115,0.18210098
0.15550667,0.2715735562944134,0.29183808,0.26207447,0.50562656,0.25894982,0.20329544,0.36032635,0.17207688,0.0153720975,0.26178533
0.29005104,0.016392399983543998,0.57092273,0.09990692,0.19451141,0.07946287,0.6395891,0.4640071,0.6316422,0.450797,0.23726287
0.07211478,0.24368221462093287,0.24737878,0.13735661,0.6827463,0.27549744,0.20020363,0.36960313,0.34177467,0.09487289,0.2463386
0.0610466,0.21574346294460778,0.25265935,0.12765408,0.68002856,0.23593925,0.21305776,0.32778174,0.3641169,0.10145244,0.23637697
0.11953533,0.40144988408699306,0.16065043,0.18744281,0.68927604,0.30733973,0.10994784,0.21710105,0.21717119,0.070414245,0.35327554
0.23570971,0.25698321541899294,0.38502264,0.2835655,0.42117545,0.33276314,0.3077044,0.49412465,0.23485887,0.14014968,0.18064556
0.1489084,0.04842049890522994,0.3904754,0.12383537,0.37640345,0.08837198,0.4235313,0.3485695,0.4495554,0.20786723,0.1748682
0.14820416,0.3504766410285985,0.22088687,0.25262195,0.59898204,0.28747934,0.14757544,0.2888102,0.18094781,0.06714848,0.34877276
0.05270578,0.37740510264430616,0.1367193,0.11481859,0.81290305,0.40239668,0.097938694,0.33029458,0.3612268,0.075992346,0.3600365
0.2077158,0.26363934581836074,0.3562433,0.31582367,0.44235384,0.22768413,0.266294,0.46714735,0.15564364,0.06260574,0.2835569
0.13289219,0.06965755417945325,0.36376166,0.12427156,0.40178114,0.098737046,0.39693862,0.3520207,0.4395804,0.18538788,0.18942772
0.13285731,0.2793694867621692,0.2787422,0.22256216,0.60186076,0.22139509,0.19859736,0.41027164,0.21905409,0.04675883,0.27466974
0.27998865,0.4723526783411607,0.26588714,0.35792986,0.52773154,0.30627197,0.14778598,0.21474564,0.09997561,0.17278388,0.43874598
0.5126651,0.5231532813891969,0.60018444,0.5743374,0.35455486,0.5276209,0.31094357,0.5822426,0.08248975,0.36598322,0.47883967
0.04736138,0.2583531855011912,0.16329229,0.1275012,0.68113184,0.25155938,0.16333538,0.22462839,0.33848357,0.058855772,0.28087282
0.18347193,0.046507226790433606,0.43196285,0.11286044,0.32583997,0.08485599,0.46579558,0.37120253,0.47959822,0.25990197,0.19390689
0.073622495,0.21359877281592637,0.2666223,0.13447413,0.6480906,0.25470626,0.2136536,0.43454418,0.36540425,0.08285463,0.25113115
0.023862198,0.34462952067777125,0.11333237,0.10418241,0.86101246,0.38033247,0.08322031,0.24599965,0.3736795,0.10675052,0.31724796
0.1005777,0.11879914712794883,0.31044328,0.14141035,0.50410324,0.17395492,0.31394666,0.33090848,0.3543252,0.12423155,0.1132447
0.09494904,0.1971000218260013,0.29236686,0.16318195,0.57181495,0.22160296,0.26017246,0.47007138,0.32450986,0.0767678,0.23640084
0.06506418,0.3819157229149434,0.12691528,0.14648493,0.7825244,0.3810135,0.08698688,0.2297488,0.30085534,0.078021646,0.34438547
0.023477763,0.3488202609292157,0.10210384,0.10471207,0.83371365,0.36275125,0.09391427,0.20193222,0.37085935,0.10505468,0.32497442
0.04170859,0.3365878201952692,0.13522053,0.1255131,0.80455685,0.360462,0.09740075,0.28924525,0.34402415,0.086177945,0.30276728
0.16829883,0.06810003408600206,0.4059329,0.14118361,0.34074202,0.1322188,0.42170754,0.38423577,0.41844586,0.20897195,0.11286011
0.038385853,0.36828389209703355,0.12447258,0.11656406,0.8636273,0.38996595,0.0863575,0.26192144,0.36021447,0.11267468,0.31656182
0.22373311,0.040108377406502645,0.47509784,0.13255632,0.24459341,0.075632736,0.5374302,0.39395687,0.48471618,0.2840182,0.27622238
0.15186115,0.050695348041720885,0.40283465,0.120354414,0.3723598,0.09913863,0.4147711,0.36288366,0.45721772,0.20295277,0.19779052
0.48540205,0.6207380372442822,0.45510012,0.53393215,0.44196796,0.4363904,0.21220164,0.3745812,0.026927691,0.35735092,0.5540602
0.24006085,0.26673369600402175,0.3825513,0.30856544,0.41362974,0.26771647,0.28421915,0.38216537,0.18459821,0.1298947,0.23331201
0.18495028,0.31113331866799915,0.2729422,0.24995443,0.5204277,0.2410041,0.20401174,0.30474705,0.16889313,0.05451992,0.31216404
0.13738096,0.2554278153256689,0.25804424,0.2099548,0.49141937,0.16981156,0.24587159,0.3620182,0.22848438,0.053727597,0.248366
0.18866603,0.29745234784714086,0.30793327,0.2920192,0.46717674,0.21224846,0.20682856,0.3809358,0.15359718,0.019946903,0.30922332
0.6438386,0.5663669339820161,0.76839113,0.655494,0.26677853,0.7067979,0.4066679,0.78171426,0.15714595,0.51306915,0.5499642
0.54981095,0.579166984750019,0.6119202,0.56063336,0.35433203,0.5650485,0.31608102,0.57711583,0.10935199,0.4399046,0.51304805
0.08042665,0.3616009616960577,0.14093949,0.16032726,0.7452837,0.29961956,0.103342354,0.17754234,0.26334804,0.08070767,0.30941665
0.13688233,0.08908280534496833,0.34279072,0.15227202,0.34803963,0.05076216,0.3988933,0.35572606,0.3612892,0.1415453,0.14213598
0.13102968,0.040806087448365246,0.3570786,0.14033502,0.34714046,0.03701426,0.41178405,0.28935355,0.3940194,0.14476657,0.18873614
0.357597,0.4243575554614533,0.4277686,0.41112489,0.4069072,0.3780716,0.26079318,0.4088118,0.107901886,0.2146258,0.35803097
0.4354949,0.5920409355224562,0.39095372,0.48910648,0.46851745,0.43149096,0.1836134,0.32448843,0.054620404,0.2998648,0.5417836
0.13266034,0.2467535548052133,0.29687893,0.22386087,0.54600143,0.20859827,0.21993022,0.43722218,0.23148766,0.038905352,0.28245085
0.13946855,0.23441763406505806,0.30156758,0.22602037,0.53507817,0.24507038,0.23266396,0.40554264,0.22439799,0.044106424,0.21574083
0.20076896,0.2742718364563102,0.30331117,0.26132795,0.43208322,0.1615872,0.26663244,0.32000044,0.20109367,0.11740103,0.26173103
0.5794878,0.6876131112567867,0.56733775,0.611473,0.41046962,0.550185,0.24236484,0.5076947,0.02484645,0.43617216,0.60579264
0.09863517,0.18181948090916888,0.28509057,0.16375907,0.54085153,0.20638849,0.27422404,0.4091744,0.3216837,0.08173448,0.22233473
0.25369847,0.4008022740481365,0.30629134,0.33491725,0.49014378,0.29417247,0.18102309,0.25815964,0.10180174,0.09145436,0.36325932
0.18683003,0.3551232713073963,0.24989058,0.2587334,0.53136843,0.22440575,0.19302319,0.36755183,0.1616961,0.0719479,0.3282135
0.3634463,0.4176694750601685,0.46468467,0.45521468,0.39845502,0.36581993,0.25660235,0.45825484,0.09806955,0.1951094,0.4150279
0.049904525,0.37539702252382134,0.13830914,0.11555833,0.837693,0.36881167,0.097892106,0.2760536,0.35647348,0.09833348,0.35676157
0.24867497,0.38583355315001316,0.31845737,0.35067093,0.49036664,0.300892,0.18947677,0.30544406,0.09407416,0.0885911,0.355838
0.18102603,0.18061269083676146,0.36580396,0.24659531,0.3654546,0.16106339,0.31583312,0.4151442,0.24644396,0.05476466,0.29722768
0.20135958,0.30574841834490507,0.3066855,0.28887594,0.4923728,0.2288345,0.2232241,0.31909543,0.14275455,0.066036016,0.286929
0.5851358,0.5801365348081922,0.6751857,0.6404109,0.33089146,0.61546344,0.32116464,0.65379757,0.08239143,0.4279268,0.53501487
0.18346648,0.31525175891510554,0.27565908,0.29403186,0.5075531,0.20643868,0.1934137,0.26029643,0.119721964,0.046630055,0.31681257
0.18635745,0.1376841482610489,0.40332478,0.2033697,0.32694703,0.20724423,0.39428884,0.49841568,0.31198946,0.14375228,0.18113029
0.14246918,0.3097880185872811,0.2275444,0.23336323,0.55800354,0.17961778,0.18398303,0.2857663,0.17798829,0.047560662,0.3039369
0.25079238,0.023599410415964625,0.5208906,0.10465956,0.23234968,0.060606226,0.58046836,0.39268652,0.5739789,0.37878373,0.22242524
0.3356778,0.030018181801090907,0.6146627,0.06743339,0.17986351,0.10022853,0.7006991,0.5051397,0.72452104,0.55357695,0.26382387
0.17021097,0.06796937407816245,0.43768936,0.1424802,0.3316448,0.13409905,0.43550342,0.5324188,0.4281094,0.18519875,0.26781398
0.48494565,0.4361448261686896,0.60978734,0.5208393,0.2966166,0.5694782,0.35915273,0.6865078,0.15239677,0.3588324,0.39371502
0.04580816,0.23605571416334287,0.17894432,0.120453395,0.6750971,0.239895,0.18556309,0.21464334,0.3620257,0.08812642,0.24597768
0.062421083,0.434842966090578,0.04753547,0.13360879,0.82569855,0.35681129,0.040972427,0.004412994,0.28647292,0.12912157,0.35036284
0.14995193,0.216842483010549,0.31241328,0.23789315,0.4733638,0.17056306,0.263499,0.40094522,0.21547742,0.030436128,0.24648045
0.13528897,0.06372189882331393,0.36700994,0.1499986,0.34974933,0.07655515,0.41103303,0.33655995,0.37433708,0.14407498,0.20828316
0.14129436,0.3277178196630692,0.23470736,0.22464901,0.5949029,0.24051051,0.1725554,0.3687214,0.19858485,0.036539674,0.29464677
0.14373554,0.30136261808175707,0.2653967,0.23110524,0.5935921,0.24382289,0.19360416,0.3901397,0.20693761,0.04421255,0.28276873
0.19329648,0.034867372092042326,0.43829346,0.122627094,0.27402887,0.053071067,0.5126902,0.3830797,0.48107,0.25350395,0.20377997
0.15777645,0.10322001619320098,0.39524716,0.17093176,0.36194935,0.15718074,0.39844453,0.47331822,0.3428912,0.16507098,0.1570916
0.20764233,0.4049424242965455,0.26321542,0.30827844,0.57069176,0.3494872,0.15215094,0.4393624,0.17367235,0.07492623,0.42158353
0.10111906,0.3400197204011832,0.18475915,0.18157314,0.6729982,0.2697276,0.13232173,0.27153462,0.2354637,0.054561168,0.29508686
0.28604203,0.01884988413099305,0.5692219,0.10057832,0.19625966,0.104404435,0.6193353,0.4889973,0.60268736,0.43640634,0.22868699
0.09630118,0.3204207192252432,0.19331214,0.19411896,0.64399123,0.30238694,0.13941431,0.30278608,0.2486525,0.035592705,0.29786563
0.20587428,0.028856107731366463,0.47629732,0.1129464,0.2899058,0.08971019,0.5143266,0.4751073,0.5259261,0.28854808,0.24173279
0.43102276,0.5282414916944895,0.45496136,0.5024996,0.44072142,0.36347467,0.22605987,0.30721116,0.030974165,0.2843301,0.48611668
0.07636368,0.3073091684385501,0.22396435,0.16051598,0.7356234,0.32415825,0.14458042,0.36966762,0.30568898,0.0718016,0.29451406
0.080562055,0.1896587413795245,0.28482845,0.14445397,0.5750663,0.19801135,0.25722697,0.41666967,0.3385839,0.08707577,0.20424396
0.08208381,0.23550654413039265,0.26942736,0.14861667,0.66956687,0.24959956,0.20533426,0.43760115,0.32824415,0.07079497,0.24801233
0.39720464,0.01608429896505794,0.7056963,0.0664684,0.11923319,0.10929598,0.78869915,0.52947325,0.8079022,0.667748,0.29211393
0.2049941,0.04580326674819601,0.45025247,0.11081004,0.29131126,0.10020228,0.5034267,0.4036862,0.5004152,0.28793707,0.16684459
0.094529316,0.277696416661785,0.25212026,0.15581338,0.70671296,0.3230338,0.18592663,0.38073522,0.3102855,0.095374525,0.23227406
0.1424872,0.28483755709025343,0.27073693,0.2597282,0.511943,0.22279693,0.19112681,0.3484902,0.17421046,0.013272017,0.30232677
0.05187109,0.163771699826302,0.23166782,0.11976865,0.6025095,0.18545581,0.24787064,0.21159416,0.37131,0.100794196,0.2240682
0.091584235,0.09809143588548615,0.3084558,0.14523408,0.46778572,0.090059385,0.32508934,0.31403613,0.35484338,0.085389316,0.20548168
0.088056445,0.32636867958212074,0.18214184,0.16065998,0.6944611,0.28288245,0.12343781,0.27987483,0.28566778,0.04891789,0.2821008
0.11498849,0.26084771565086295,0.2558629,0.18687041,0.6309335,0.23561467,0.18739888,0.41061845,0.26535103,0.033616066,0.24707535
0.11593643,0.2834845370090722,0.2350477,0.15302871,0.65954155,0.34962875,0.19192226,0.33182865,0.3135777,0.12351394,0.14014304
0.095423445,0.1376779482606769,0.3119147,0.14175203,0.52673143,0.17081045,0.29414913,0.37436062,0.36549702,0.112255275,0.15934771
0.0556826,0.16308102978486178,0.24717546,0.12333073,0.6040803,0.1774792,0.24817644,0.25690958,0.36257762,0.11150712,0.18994308
0.15611543,0.2724861363491682,0.28233838,0.2505878,0.5168346,0.17147349,0.21863873,0.37235698,0.17805743,0.035008013,0.27759886
0.12846868,0.1375058382503503,0.31935364,0.18654202,0.37823218,0.1312827,0.32566416,0.4215941,0.3098973,0.049633443,0.20508102
0.19136237,0.1610770896646254,0.40561593,0.21978243,0.3743892,0.25033754,0.35091573,0.53801817,0.29073298,0.13282698,0.1994061
0.15563323,0.29371608762296525,0.26799202,0.25119644,0.53074324,0.17132692,0.19592127,0.34115833,0.16841221,0.028718919,0.28945345
0.32845837,0.4633811678028701,0.33704716,0.39757782,0.4604804,0.30644035,0.18896964,0.24463885,0.09535307,0.19102326,0.469737
0.23427157,0.3702110022126602,0.29074907,0.29627132,0.48161304,0.26273274,0.20528558,0.32070804,0.13915877,0.09785947,0.32162577
0.24695449,0.026872126612327598,0.50762105,0.107993975,0.2263402,0.034767777,0.5941875,0.4059886,0.5568718,0.36688933,0.24445
0.11132532,0.26446543586792615,0.262697,0.19546387,0.61469173,0.21511619,0.19229506,0.37233412,0.25242865,0.046592385,0.2831282
0.32571965,0.3790877427452646,0.43744886,0.40308875,0.40858376,0.30029982,0.26952153,0.42436665,0.13720421,0.17604116,0.4020466
0.19799419,0.17804797068287825,0.41389257,0.29728588,0.3972996,0.2578091,0.31350577,0.4904862,0.19003801,0.08514136,0.23060456
0.11774784,0.34443050066583003,0.16889772,0.20216922,0.6505176,0.22360148,0.13703993,0.19999555,0.1967457,0.06343499,0.30243188
0.22616948,0.5004418300265099,0.16561747,0.2650903,0.60814905,0.3141399,0.10855091,0.11559633,0.13452557,0.16410807,0.43351957
