AFP,Input,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_N_effort_Output,MI_AFP_PDR_AFP,Effort
0.0051386473,0.0035064789,0.0035725683,0.0014672608,0.061939463,0.053347375,0.058519278,0.058582395,0.036549613,0.0067983815,0.00048165722,0.002071766,-2.320623e-05,0.00014312845,0.002549185,0.00038828404,0.0007987751,-0.0011016758,-0.00039231195,-2.5901129e-05,0.00087547605,-0.0013076179,0.0065518823,0.006781019
0.016575499,0.009931921,0.006052085,0.0043021897,0.044716295,0.03545134,0.04511994,0.047142815,0.035158098,0.021583559,0.0014824371,0.0051833456,5.7905534e-05,0.0022962543,0.004568313,0.00064915966,0.0024180848,0.0009731599,0.00042108935,-0.00031039957,0.002775131,0.0007345296,0.020517977,0.01917881
0.013348848,0.015140371,0.007454762,0.008840667,0.020558849,0.015269402,0.030864798,0.03090453,0.04968647,0.011977121,0.0014508714,0.0032450117,0.0003779591,0.0009852748,0.0038264496,0.00092516415,0.00073250383,-0.0005852579,0.0020159534,-2.3585395e-05,0.0012131267,-0.0014540225,0.009036178,0.007995997
0.0099993665,0.007993839,0.0005854266,-0.002916217,0.05843766,0.04689573,0.05911165,0.059594143,0.045306697,0.0152977295,0.0008629975,0.0034471464,-6.284629e-05,0.0014560919,0.003540907,0.0005263075,0.0024022365,-0.00020637501,-0.00041733892,-0.00013895088,0.002483808,0.00020611903,0.013858054,0.0128168035
0.002785544,0.0021979641,-0.00047809025,0.0017055108,0.0766968,0.061739802,0.073064044,0.0704328,0.025926003,0.0056020548,0.0005946981,0.0033622251,0.0003880227,0.00026775873,0.0036583333,0.00061255624,0.00094878883,-0.00041323295,0.00051267026,9.1844006e-05,0.0006187453,-0.00054445054,0.005837337,0.006360289
0.005795016,0.00081921346,-0.0024446286,0.0037233408,0.062482,0.051681597,0.060820572,0.05545953,0.025220495,0.005842557,0.00040775025,0.0039553065,0.00046104868,-0.00015666918,0.0038148528,0.0008656703,0.0012595204,-0.00091602316,0.0014359849,-0.00039956253,0.00074699114,-0.0010028265,0.0063092,0.005915599
0.016837925,0.021978881,0.02946518,0.01894708,0.09863648,0.089401454,0.085961744,0.08628272,0.17912966,0.047398914,0.0017382898,0.01312211,0.0014105159,0.0071713114,0.014364056,0.0019051908,0.01031891,0.002205545,0.015943721,0.0018913487,0.0013590014,-0.0005004702,0.05011087,0.049030703
0.01002741,0.0068633854,-0.00078823045,-0.00033942936,0.03854528,0.02973245,0.039886344,0.04143778,0.027516164,0.010039985,0.0009018197,0.0030401966,-3.9810548e-06,0.00043949182,0.0022567208,0.00054673385,0.00045137666,-0.0004377534,-0.0007600833,-0.00042485422,0.002125952,2.7960632e-05,0.008960762,0.008377746
0.012863563,0.0034814365,0.0144799,0.01691382,0.035625894,0.030748073,0.030523412,0.03215432,0.005194243,0.012357531,0.0006383301,0.0029295029,0.00055166846,-0.0002937608,0.0024195444,0.00047270744,-0.00012850319,0.0019884757,-0.00021044863,5.94795e-05,0.00017188629,3.351242e-05,0.014199794,0.01423696
0.005827771,0.003050014,0.0128211565,0.0065731313,0.11295454,0.09643005,0.11380486,0.11089326,0.025654715,0.01934275,0.0010558295,0.0065658037,0.00058800925,0.0039676186,0.0077743228,0.0007242929,0.00554883,0.0017546365,0.00028334954,0.0003858453,0.00044483878,-0.0011469994,0.017727902,0.01626988
0.0050071855,0.0024776459,0.008986792,0.004170472,0.075542696,0.061376773,0.070363745,0.06294831,0.085076645,0.008930417,0.00039035315,0.0034168407,0.0003348853,-0.0006336139,0.0038138125,0.0009514464,0.0016780833,-0.0012268655,0.0034945798,0.00020801486,0.00073807593,-0.0017716074,0.010214418,0.010682231
0.005023521,0.0024223358,0.014455961,0.005380759,0.0764625,0.06107156,0.07229225,0.06561048,0.05856595,0.008596517,0.0005330269,0.0036051765,0.00028456512,-5.8826758e-05,0.004028584,0.00056785485,0.0021756312,-0.0005059886,0.0016468032,0.00038777315,0.00036276202,-0.0020519858,0.009913984,0.009569357
0.004814009,0.0020228364,0.0018531163,0.0014077881,0.08619729,0.068679735,0.07325011,0.065907866,0.057755433,0.01032719,0.00035988656,0.004780639,0.00036915473,-0.0003733933,0.004751784,0.0009006372,0.0012382383,-0.0015788536,0.0038631773,0.0004631254,0.0015677594,-0.0010569731,0.011879429,0.012508399
0.0044570034,0.0028298665,0.0032486673,0.002498679,0.04786789,0.038905375,0.044538908,0.043973427,0.03326751,0.003231176,0.00013798126,0.0005371359,0.00011536924,-0.0011282105,0.0008307622,0.0003424505,-0.00019544689,-0.000784302,-0.00094362826,9.311084e-05,0.00042367034,-0.000788024,0.004458684,0.0045961337
0.012560673,0.006660846,0.0063734134,0.0030543178,0.047299072,0.04144045,0.039097875,0.04206601,0.18651663,0.011688134,0.00070140697,0.001683871,0.00011963985,0.00052153016,0.0037927246,0.00012767556,-0.00060653896,-0.0015089756,0.00623783,8.399133e-06,0.0013203518,0.00076031405,0.012153787,0.012236885
0.01335741,0.013226425,-0.006787635,0.0011233629,0.02292505,0.010619765,0.027509382,0.024449803,0.010309823,0.009474186,0.0012531378,0.0038088907,0.00053810765,-9.801262e-05,0.0029643099,0.0012623714,0.000461509,-0.00035931813,3.4650555e-05,-4.306552e-05,0.0023461953,0.00039459416,0.0073985956,0.006502323
0.008543018,0.0060549118,0.0052064857,0.0011710231,0.06231268,0.04854217,0.060491897,0.058934446,0.039255064,0.011060119,0.0013271226,0.004158577,-6.404042e-05,0.0011154434,0.0038925293,0.00053513574,0.0025989597,-0.0005673617,0.00022675004,-0.00021480082,0.0014274468,-0.000999698,0.012314149,0.011664421
0.016681682,0.0059780283,0.034695707,0.023151942,0.18120748,0.15064995,0.16747952,0.15362333,0.034777775,0.0682079,0.0015681277,0.024534479,0.0016835602,0.015442516,0.026201569,0.0008536298,0.022286566,0.0054919645,0.009230208,0.0026984413,0.0015810096,0.0023598091,0.06436445,0.058095768
0.012098059,0.007669824,0.004122235,0.0025553822,0.069188476,0.058365576,0.06925947,0.06874761,0.054580778,0.024568412,0.0011114329,0.005138224,9.042042e-05,0.0032120182,0.005689731,0.0007229194,0.003954728,0.0005173406,0.0020003472,8.498132e-05,0.0023763222,0.00012453087,0.022866072,0.020833092
0.012732871,0.0055071125,0.014882809,0.014454708,0.046237044,0.040717475,0.042374145,0.043266624,0.024615802,0.015636181,0.00088346493,0.003446947,0.000373004,0.00063045113,0.0035852706,0.0004856284,0.0013689885,0.0015106186,0.00063237175,9.754195e-05,0.0004406303,-0.0004948023,0.016789824,0.016461749
0.014241302,0.007272085,0.009735096,0.010146413,0.034055557,0.031511106,0.035592496,0.03515111,0.15307505,0.014308378,0.00073200813,0.0027948997,0.00053298485,0.00088922237,0.0044357893,0.0006648424,-0.00010502455,-0.0012830856,0.007115379,-0.00024197064,0.00097099075,-3.7697027e-05,0.013312223,0.012394545
0.006518504,0.0038009242,0.005994191,0.0048921322,0.050849166,0.04345208,0.048128486,0.047840673,0.035389617,0.007830097,0.00040559517,0.0017428144,0.00011996756,-0.00033774623,0.0020641638,0.00038319343,0.0007158683,-0.00044191364,-0.00013722782,-1.3503828e-05,0.0005832503,-0.0009779064,0.008442415,0.008313025
0.016782036,0.008317765,0.025808005,0.016153323,0.12796615,0.106501624,0.13144702,0.121793225,0.060921352,0.0507598,0.002305557,0.012459366,0.0007415747,0.009229853,0.014181402,0.0012305661,0.011391761,0.0044709723,0.006410272,0.0012365727,0.0017828776,-0.001073834,0.047690477,0.04154603
0.016090842,0.0060102874,0.02038086,0.020158952,0.044013187,0.038684778,0.036343735,0.038301576,0.008822486,0.01961248,0.0010057152,0.0041954117,0.00059461873,0.00086897775,0.0040060505,0.000514752,0.00093047856,0.0030034056,0.0004730879,0.00037370343,0.00039621536,0.00019962457,0.021278774,0.021143422
0.010797391,0.0056499643,0.004277327,0.008504136,0.0682693,0.057951365,0.065435916,0.06518376,0.046440706,0.023232078,0.0014993148,0.005667378,0.00021563805,0.0030773433,0.0060095657,0.000697592,0.0038525665,0.00039581172,0.003525292,0.00014716736,0.0011152833,0.00044270765,0.023347626,0.02143074
0.0076481136,0.0005149318,0.006762324,0.007315919,0.2025413,0.17346404,0.19083261,0.18448097,0.04829383,0.03166047,0.001189365,0.014130637,0.0004149977,0.007823814,0.016025294,0.00100777,0.012184245,0.0023912662,0.0031516952,-8.245814e-06,0.001354057,-0.001480377,0.030392783,0.029435834
0.01125983,0.0051061735,0.008404457,0.012466615,0.025647527,0.024277769,0.032346874,0.032511555,0.041903708,0.00922047,0.000647387,0.0024269323,0.00043201703,0.00030654576,0.0027810861,0.00062634406,-1.785485e-05,-0.0006156751,0.0019539585,-0.0004973782,0.00036105054,-0.0010737975,0.008118505,0.0071673607
0.0062845,0.005391609,0.010212239,0.0044349693,0.09928473,0.0836688,0.09130046,0.08710794,0.09211637,0.014479601,0.0011778625,0.00611406,0.00024946756,0.0015260188,0.006227723,0.0010574503,0.0030098527,-0.0014237338,0.0049989354,6.240257e-05,0.0013026262,-0.0023125915,0.016400902,0.01727236
0.0055935085,0.003309536,0.0062027737,0.0039906595,0.060629584,0.050869804,0.058030814,0.05512516,0.05652997,0.007588048,0.00056469557,0.002564402,0.00012849356,-0.00029887073,0.0028726137,0.0006235097,0.00130052,-0.0009864584,0.0013787423,-8.372904e-05,0.00059689465,-0.0015472614,0.00849462,0.00863758
0.0028777472,-3.191724e-05,0.024779174,0.007009889,0.17926121,0.14455673,0.163929,0.1530362,0.04272208,0.01746468,0.00057409797,0.01008397,0.000655577,0.0036736939,0.011290072,0.0004383217,0.0072652074,0.0015933141,0.0017142938,0.0011820421,0.00030263886,-0.002609328,0.0191208,0.018108755
0.0033796718,0.0044396194,0.0010487079,-0.0025475053,0.05108253,0.042735666,0.048622318,0.049067203,0.037800033,0.0037058466,0.0004985209,0.0014312493,2.4017412e-05,7.7965204e-05,0.0014317312,0.0005436824,-0.0009337013,-0.0020179066,-0.00014855503,0.00011415128,0.0011652567,-0.0009056513,0.0025547568,0.0028444822
0.005395803,0.004302357,-0.00014975201,-0.0013923622,0.051289838,0.041780997,0.04917849,0.049601667,0.039282538,0.005483958,0.00061864196,0.0016544715,-7.9948746e-05,3.2451004e-05,0.001675546,0.00042741635,0.00014315569,-0.0013184157,-0.0006224606,-0.00019408925,0.0012098807,-0.00068068964,0.005607944,0.0055601136
0.01383847,0.012791581,0.020360032,0.011117924,0.05910069,0.05238022,0.05754658,0.058741912,0.07102171,0.024111673,0.0016818503,0.0057013333,0.0005373842,0.0032103464,0.00625773,0.0010039625,0.0044698436,-0.00031268856,0.004727911,0.0007123703,0.001208495,-0.00037127925,0.024417737,0.023652872
0.007611199,0.003800743,0.017284803,0.0072686533,0.09212084,0.07509343,0.09011878,0.083892636,0.038913935,0.020659657,0.0005569528,0.005275852,0.00049602834,0.0026152737,0.006386096,0.00051272684,0.004534642,0.0016498853,0.0011267893,0.00095093565,0.0007877536,-0.0011780327,0.019726057,0.01723656
0.010300074,0.0037863238,0.009921222,0.010424728,0.03770861,0.03279092,0.03484679,0.035324078,0.043649685,0.010277087,0.00017752894,0.0017252478,0.00042811717,-0.00059830816,0.0020583924,0.0003705684,-0.00023315893,0.00058129313,0.00079974416,0.00011210097,0.0005318998,-0.000108725275,0.010715127,0.010382987
0.05140483,0.013734519,0.038110144,0.0532985,0.05275865,0.06370788,0.039466374,0.047993265,0.11967777,0.05784009,0.00540741,0.012929738,0.0028493924,0.0038334613,0.009441474,0.0036131886,0.0091316225,0.0032077308,0.014927073,0.002244315,0.0022079279,0.017003804,0.05286605,0.05272443
0.003074354,0.00047672394,-0.0016016094,0.0011293993,0.07446068,0.061763264,0.07111363,0.06991264,0.0132242385,0.0053690737,0.0004792004,0.002999474,0.00023184592,0.00041423575,0.0032692277,0.00039922493,0.0011260081,-0.00034721266,-0.00067954336,-0.00014330668,0.0006298594,-0.00044242997,0.0055769533,0.005819588
0.016205374,0.021551246,0.016042069,0.012707855,0.016200658,0.0042647496,0.019423129,0.023100244,0.041489054,0.009160249,0.001275559,0.0018870381,0.0002523844,0.00038490538,0.0017160565,-0.00026579856,-0.00091660593,0.0026187347,0.001695958,0.0007612389,0.0013781368,-0.0013902031,0.0125067355,0.010982023
0.0070891147,0.0040112482,0.0037650366,0.0031894736,0.053414114,0.045456998,0.049632914,0.04842522,0.07393806,0.007999549,0.0005171285,0.0022694438,0.00014776221,-0.00026464765,0.0028181262,0.00048615262,0.00072796363,-0.0009855462,0.0019969074,-0.000117034186,0.00080384617,-0.00085847295,0.008731322,0.00868164
0.0017950209,-0.00019548228,-0.002595298,-0.00022813026,0.09359801,0.07584727,0.08447138,0.08109839,0.055142853,0.0029303033,0.00017143227,0.0033676333,-0.00010194053,4.722993e-05,0.0037875585,0.00033791384,0.0010829268,-0.0012401824,0.0007471298,-0.0003392012,0.0005876177,-0.0012034376,0.004282585,0.004796853
0.020890035,0.015842663,0.033225864,0.013212149,0.035912864,0.03097017,0.041474614,0.043877,0.024640372,0.02778271,0.0023409626,0.0041995905,0.0006837251,0.0036572313,0.004409001,0.0010705972,0.003653901,-0.0012514204,0.0018018233,0.0012909641,0.0022300486,0.0014495703,0.025368985,0.023836745
0.0062570097,0.0037883543,0.007620614,0.005204874,0.063273914,0.052809626,0.061304986,0.057074137,0.06782813,0.008708144,0.0007180432,0.0032504473,0.00020711793,-0.000104038976,0.0035766955,0.0007974342,0.0016084162,-0.0011196292,0.002513073,-0.00010265212,0.0006092091,-0.0017890683,0.009568701,0.009737769
0.008552091,0.010248366,-0.0029768362,0.0032851251,0.027059875,0.01659208,0.028090317,0.025453655,0.0071073174,0.0034952501,0.00048270216,0.0019688539,0.00052255177,-0.0012303232,0.0018828489,0.0008410638,-0.0006799421,-0.0006409914,-0.00043730042,0.0003352355,0.0011667198,-0.00066018145,0.0027762093,0.0022568277
0.027849926,0.02621525,-0.019369207,0.0025598577,0.06483162,0.06571007,0.06470105,0.06777984,0.026590511,0.03679553,0.0014559207,0.009111322,0.0004140057,0.005602315,0.011957629,0.00040826862,0.0026272049,0.012370239,0.005751407,-8.166651e-05,0.0049061663,-0.0022543836,0.0364535,0.031269547
0.0050160107,0.0030604047,0.011064142,0.003267503,0.13232416,0.10997829,0.11912252,0.11685427,0.122571126,0.014714198,0.0012186526,0.0068351654,2.0661799e-05,0.002589505,0.0075340034,0.0006116213,0.003333899,-0.0014087951,0.0057688635,2.2144872e-05,0.0014580595,-0.0018214067,0.018254261,0.0198434
0.007750515,0.009064767,-0.0020451038,0.005258154,0.045696493,0.031842932,0.044467606,0.036600392,0.026437111,0.0040349104,0.0008285728,0.004357608,0.0007092035,-0.0012089636,0.004012734,0.0013533771,0.0004744972,-0.0011990155,0.0025263317,0.0002220514,0.0009483808,-0.0018202518,0.004236025,0.004265342
0.009649185,0.0058013983,0.010540714,0.007714915,0.050055265,0.043296088,0.04715326,0.047904104,0.030737963,0.012640433,0.0009405897,0.0031881912,0.00020931786,0.00080289296,0.0031836554,0.00057361583,0.0011761554,0.00014280452,0.0005944811,9.67423e-05,0.0008374234,-0.00071106775,0.013029175,0.0128565
0.0054945685,0.0064967414,-0.0004920587,0.0019445985,0.0629313,0.05150213,0.059943885,0.056498453,0.0283156,0.006353791,0.0013841118,0.004643349,3.043178e-05,-4.8863934e-05,0.004184375,0.00088738743,0.002400183,-0.001096462,0.0010514169,-0.00035523088,0.0007945505,-0.0024517819,0.0075201644,0.00796657
0.0030476067,-0.0016872254,-0.0006930614,0.0031879994,0.063976236,0.052370384,0.05534184,0.05630551,0.044493474,0.0005208312,-0.00017448189,0.001385445,0.00014208551,-0.0011101891,0.0017715056,1.7309841e-05,-0.001194867,-0.0007447866,-0.0001118402,-0.00021793554,0.00016789173,6.9549715e-05,0.0025197738,0.0028526941
0.009939609,0.0074496744,0.011183927,0.005266384,0.08686878,0.07389446,0.08238234,0.07865116,0.061961837,0.0293239,0.00021625264,0.0057279756,0.0005934728,0.0032412864,0.006906045,0.0009041055,0.004859682,0.0017183102,0.0036751768,0.0012337674,0.002021192,-2.1862856e-05,0.027330408,0.024926914
0.010516912,0.004899783,0.028186755,0.013926159,0.06891378,0.053421054,0.06389893,0.05887432,0.02649644,0.013476613,0.00040970696,0.0033772679,0.0005152485,0.000299969,0.003914152,0.00018643102,0.0020035577,0.0024933387,-0.00036661502,0.0011401516,8.284126e-05,-0.0013105711,0.014292798,0.013334146
0.002377806,-0.0010272383,-0.0003262367,0.0007819934,0.1070312,0.087171525,0.09641344,0.09263398,0.059248548,0.005093734,7.2659925e-05,0.003902871,-9.431859e-05,0.00039600558,0.004699536,0.00025299954,0.0020041328,-0.0008117219,0.00075381156,-0.00022636075,0.0006270173,-0.0010759314,0.0065606716,0.007093968
0.0057982486,0.008020925,0.021279223,0.006306275,0.077317476,0.059117857,0.07439256,0.07273324,0.054461166,0.009374093,0.0011453594,0.00411769,0.00012068919,0.0015364008,0.004236723,8.541167e-06,0.0013163171,-0.00010148072,0.0014329026,0.00066572754,0.0006724428,-0.002532443,0.0113429725,0.010784724
0.0050639985,-0.00030490546,0.0013763646,0.0060156425,0.041000117,0.03461106,0.038137812,0.039287195,0.021667367,0.00082935137,0.000106194755,0.0013343876,0.00023568215,-0.0013214718,0.0009231138,0.00029005602,-0.0015097064,-0.0006241194,-0.00058627245,-0.00043529668,0.0001790215,-0.00051431026,0.0018530434,0.0021838285
0.0036707702,0.0036740066,-0.00062618917,-0.00061847805,0.050807983,0.043360904,0.049297705,0.05030034,0.03711531,0.0026255199,0.0007964277,0.0017082982,-0.000116737385,8.086907e-05,0.0017099947,0.00045112058,-0.00046085822,-0.0018653328,-0.00030460535,-0.0003752429,0.00073761784,-0.0014203507,0.0024030688,0.0027795343
0.0039631273,0.0015455938,0.0018313029,0.0024684926,0.08018167,0.06571601,0.07506873,0.07089971,0.048047032,0.0059521263,0.0002877803,0.0032964477,2.3338536e-05,-9.493297e-05,0.0035224515,0.00054077693,0.0016979619,-0.0008115552,0.0007869487,-0.0002528741,0.000637517,-0.0015645127,0.0067951335,0.007067898
0.014179327,0.009525731,-0.002264718,-0.0066705327,0.05722591,0.045064136,0.059421025,0.06064412,0.060353395,0.021450568,0.001459596,0.0051088724,-0.00034137064,0.003055088,0.0046985312,0.00060765696,0.0033437882,-0.00071778893,0.00052682334,-0.00061354437,0.003875663,0.0008600086,0.019374719,0.017497346
0.00828398,0.0031169471,0.0063428916,0.007599417,0.054730184,0.045200992,0.054170184,0.04816535,0.06545402,0.009218994,0.0003203014,0.0033727826,0.0005378224,-0.00022333954,0.0037846426,0.00095335505,0.00077417097,-0.001239748,0.0035497989,-5.2410993e-05,0.0007888571,-0.0012226219,0.009283965,0.008810662
0.0068739383,0.003963311,0.0064691743,0.0053486824,0.05030685,0.043110352,0.047698338,0.047651194,0.034416266,0.008092813,0.0004846009,0.0018817952,0.00011516566,-0.00022336142,0.0021765102,0.00039123857,0.00069284486,-0.0002833112,-0.0001268799,-1.5560188e-05,0.0005625372,-0.0010025997,0.00866658,0.00858463
0.01161168,0.00933818,0.0054469267,0.0017225335,0.13327685,0.123278156,0.12846974,0.12980947,0.05173733,0.053447217,0.00074602105,0.021897232,0.0005077955,0.016705764,0.024747584,0.0009823961,0.020210687,0.0022174357,0.008532537,0.0003093162,0.0031946641,0.00092874875,0.05044866,0.04613252
0.019945871,0.022222884,0.033439502,0.009521627,0.07979292,0.07090087,0.07802382,0.07713945,0.12089296,0.04869155,0.0022574011,0.012175176,0.0010732806,0.0076546893,0.012097889,0.0021292125,0.010096609,0.0007110102,0.011899321,0.0019659642,0.003460091,0.0004821562,0.047490966,0.045196828
0.011497956,0.010755733,0.013942199,0.014846702,0.061670646,0.055352133,0.054245118,0.056118287,0.083253905,0.01944619,0.0009007449,0.004659906,0.00071175053,0.0017789614,0.0060009644,0.00063719315,0.002913519,0.0008716872,0.0052224104,0.00063018594,0.00016371848,-0.0006251006,0.02165401,0.02141417
0.007785475,0.0017415343,0.0028453255,0.0065130694,0.027133575,0.023622612,0.024793237,0.026678398,0.057159185,0.0029192148,4.1282037e-05,0.00070931995,0.00036798522,-0.0014732452,0.0006505308,0.0003081814,-0.0021829025,-0.0005848005,0.0009294995,-0.00028499682,0.0004585302,7.211324e-05,0.0033122492,0.003489919
0.007495653,0.0018980096,0.004039343,0.0054006306,0.07598686,0.06258835,0.07146956,0.06104493,0.07283612,0.0116492715,0.00034380076,0.005560302,0.0006108017,-0.00012523634,0.005656813,0.00127063,0.002043842,-0.0015032121,0.0052486854,-3.2100244e-05,0.0012965294,-0.0017231496,0.0117369015,0.011420762
0.009025401,0.004356728,0.010087736,0.008737904,0.050381064,0.043218266,0.052275486,0.047920056,0.07506092,0.011191565,0.00030531012,0.0028289456,0.00047806377,0.00013572653,0.003653396,0.0008120875,0.00071229576,-0.0010528042,0.0035316506,1.7845654e-05,0.0007558293,-0.0012616022,0.010194789,0.009538668
0.012225302,0.004772568,0.023515373,0.013364182,0.1462865,0.12528083,0.14053363,0.1327492,0.035643995,0.052540466,0.0011431009,0.02085982,0.0012461981,0.01516099,0.02418105,0.0007196967,0.020610815,0.004351354,0.005873396,0.0018717777,0.0015205675,0.0009602671,0.0484892,0.0444381
0.020250088,0.024772113,0.025819551,0.018916097,0.11029236,0.10096893,0.099513546,0.09849386,0.18822859,0.05810219,0.001967656,0.015249975,0.0015178791,0.009136182,0.017215284,0.002065107,0.012562119,0.004163476,0.01786004,0.0019627544,0.0021440135,-0.0004843184,0.060243975,0.057381235
0.0051409546,0.0019045959,-0.0056425347,0.0032316756,0.10882296,0.09350753,0.10688409,0.10754905,0.00094623864,0.017650943,0.0015878673,0.007475023,0.0004813264,0.0044243075,0.007899805,0.00086501805,0.0043685753,0.00086327794,0.0011958291,-0.0003501156,0.0010640074,0.00019759953,0.016592516,0.0161331
0.017141517,0.015631888,0.0016277956,-0.015993608,0.08734906,0.07079163,0.088538885,0.08803551,0.09875613,0.0486841,0.0014079576,0.014345761,-0.00030204223,0.009743455,0.01326752,0.0013647696,0.011070029,0.00065929827,0.007949094,6.554357e-05,0.0070874873,0.0016931323,0.045495488,0.040953957
0.0077962233,0.007875772,0.010212071,0.010048732,0.064166054,0.056019288,0.057570614,0.059327777,0.07519314,0.012258966,0.0009354411,0.003339126,0.00040384394,0.0012269926,0.0045170323,0.0005007381,0.001760328,-0.00049272727,0.0032076184,0.00032986363,-2.7750852e-05,-0.0008322013,0.013897554,0.01419976
0.01651903,0.0067962147,0.011033103,0.013236296,0.0926371,0.07997722,0.089296,0.08648427,0.068150274,0.045391507,0.0015337768,0.010688583,0.0006501019,0.007277862,0.0119537,0.00080261397,0.008407128,0.0026903856,0.006831359,0.0007756045,0.002157717,0.0021437607,0.04305011,0.038705483
0.008155155,0.003273452,0.0023301542,0.005717078,0.049306702,0.042909056,0.0491023,0.046127737,0.0353496,0.009098562,0.00036217435,0.0032489446,0.0003302676,2.9509887e-05,0.0034454912,0.00067110336,0.00087601505,-0.0009503,0.0016838978,-0.00026911777,0.0009505791,-0.0011487883,0.008456424,0.007710009
0.012807116,0.006874378,0.0076452065,0.0047204085,0.052071016,0.042974718,0.049842313,0.050382525,0.039568327,0.01786738,0.00086015975,0.0037073095,9.677236e-05,0.0012768332,0.003705861,0.00048476688,0.0021159311,0.00069747923,0.00027015456,-3.126904e-05,0.0019522383,0.0002519354,0.01767482,0.01667086
0.0110054575,0.0074918503,0.00084096566,-0.0025413418,0.055401895,0.044698156,0.05516305,0.056202173,0.052197553,0.01618685,0.0010563566,0.0036986724,-0.00018781464,0.0017832809,0.0036414582,0.0004755451,0.002171207,-0.0007312738,0.000384473,-0.00030957023,0.0026557685,0.0002187668,0.015173842,0.014055312
0.0059185666,0.0061700726,-0.0048560933,-0.0012689342,0.05540709,0.048857227,0.0530232,0.054269172,0.03793637,0.007897828,0.0007217701,0.002566836,-6.237376e-05,0.0006887058,0.0032224385,0.00034995412,0.00033612247,-0.00022593007,0.0007850244,-0.0002789772,0.0013523182,-0.0014805994,0.008247564,0.00766745
0.008717454,0.0056568785,0.009114405,0.006192304,0.04655044,0.040539093,0.047415257,0.047465656,0.039627146,0.01043346,0.00078991544,0.0022613548,0.00015945511,0.00045565073,0.002665917,0.0005107053,0.0013270702,-0.0008061618,0.0006007226,-2.3094704e-05,0.0007590703,-0.00093677646,0.010298732,0.00981549
0.011159407,0.0036419241,0.01366885,0.013078567,0.059701063,0.050363068,0.05037687,0.051195912,0.032218277,0.014474522,0.00043640076,0.0031075736,0.0003955128,0.00024565752,0.0036031445,0.000255506,0.0009530829,0.0017780081,0.00044616987,0.000370909,0.00039422978,0.00023011316,0.016482307,0.01630781
0.009422025,0.00465262,0.007327103,0.0054331375,0.053066496,0.04473239,0.048094757,0.04598217,0.13357101,0.010134126,0.00062853657,0.0026682506,0.0003393829,-0.00025090575,0.0036156857,0.00064258947,0.00043356535,-0.0011385845,0.0052220006,-7.392641e-05,0.00082829146,-0.0004451329,0.011339647,0.011502943
0.0033026626,-0.0013000956,0.002864111,0.0036679239,0.15424961,0.1248513,0.13688135,0.124169804,0.10331392,0.013129576,-3.5550678e-05,0.008111377,0.00033080194,0.0007856877,0.008766346,0.0011369654,0.0050356667,-0.0006610267,0.0056047356,2.0658481e-05,0.0011170963,-0.0018936251,0.015680654,0.016666612
0.0052388413,0.003499864,0.004319186,0.0020006446,0.055628978,0.04750947,0.053127598,0.05302598,0.04016458,0.005870447,0.00054212706,0.0017354621,-6.969803e-05,-9.0471935e-05,0.0021374198,0.00035131152,0.0005649298,-0.0011869625,-0.00028262287,-9.823416e-05,0.00073270657,-0.0014091146,0.0059606996,0.0061354856
0.009020609,0.0062453076,-0.0012373058,-0.003212213,0.052419707,0.04129949,0.05182325,0.052661024,0.04521409,0.011185275,0.0010192008,0.002945034,-0.00018682849,0.0011194914,0.0026829885,0.0005055288,0.0014895459,-0.0010042652,-0.0003939144,-0.00040305266,0.0021781602,2.8220296e-05,0.011117277,0.010394189
0.005077856,0.0017815367,-0.0020585367,0.0015678655,0.056301154,0.04778844,0.052309215,0.05026763,0.014348187,0.0053743133,0.0003678284,0.002858774,0.0001245362,-0.00054256595,0.0025847466,0.000511633,0.0009134775,-0.0008368591,-0.00029648189,-0.0003072198,0.00086824025,-0.0011558207,0.005947754,0.005799004
0.0038631763,0.0021427628,0.008859593,0.0039080447,0.1036828,0.08446057,0.095302925,0.09113811,0.036228836,0.011566377,0.0008132709,0.0055374634,0.0004842131,0.0016013447,0.006048491,0.0006458292,0.0025846094,-0.00025614497,0.001816629,0.0005317837,0.0007717393,-0.0010593317,0.012323707,0.012549989
0.0069159586,0.0043776208,0.0050231973,0.0051770825,0.050259594,0.043800432,0.048634853,0.049649704,0.033439625,0.007394389,0.0010085255,0.0026017765,-1.8040882e-06,0.00041245786,0.002636041,0.00047181876,0.0007655448,-0.000708073,0.0001494002,-0.00035179406,0.00049395626,-0.0013734566,0.0080609275,0.008185359
0.0050895833,0.0027674283,0.0041264296,0.0026710934,0.06121853,0.05097615,0.05721598,0.053841725,0.047529794,0.0070415894,0.00028783968,0.0023719755,0.00017076658,-0.0006205051,0.002635586,0.00058490207,0.0010288036,-0.0009225701,0.0009233109,3.866956e-05,0.00076751725,-0.0013094835,0.0077271806,0.0077792187
