size_D,duration_D,app,telonuse,t08,t10,effort_D
0.16026604,0.12438343,0.0701826589817341,0.66764706,0.101839796,0.7287651,0.18262345
0.2843026,0.16653472,0.11476019352398065,0.61327463,0.13201787,0.6550951,0.3222936
0.1458272,0.14502245,0.07928539207146079,0.6130375,0.11171584,0.67178905,0.19695416
0.24638113,0.17777534,0.061984726801527314,0.656643,0.08531748,0.72390074,0.30856907
0.1718092,0.10399178,0.05158413484158651,0.74184114,0.09028919,0.7886292,0.16868415
0.34646243,0.19885257,0.11527234847276514,0.6839332,0.17046262,0.71869713,0.34907854
0.18651894,0.1042625,0.021814388818561115,0.72326183,0.055915937,0.78990024,0.19377178
0.156656,0.14062193,0.05621052737894726,0.63684857,0.09049,0.71373373,0.230502
0.16811801,0.12523757,0.051965812803418714,0.6098455,0.05492513,0.7020266,0.2587721
0.31189573,0.12006826,0.08357048664295133,0.8471911,0.11243935,0.92613554,0.2732765
0.30416662,0.11485095,0.0911792008820799,0.8417175,0.11787559,0.92021656,0.25966236
0.34161946,0.15356445,0.06384263361573664,0.80648774,0.100107774,0.903119,0.33708876
0.16964808,0.15042795,0.06896469810353019,0.5826653,0.09534882,0.6364389,0.24107775
0.16212606,0.16846693,0.08098150190184981,0.56668806,0.09904076,0.6323316,0.24262525
0.10526012,0.13782746,0.054852197514780245,0.63453066,0.123406395,0.6923168,0.15722501
0.16854799,0.17585889,0.08308030169196982,0.59253263,0.12106036,0.6705208,0.23212804
0.35588703,0.3441652,0.2838801416119858,0.4199814,0.27120286,0.42006972,0.39540827
0.19371857,0.18820176,0.10059675994032401,0.53988445,0.10432069,0.60494006,0.28007466
0.07567059,0.04616373,0.05917824208217579,0.7138187,0.084885165,0.7406734,0.07675189
0.1865423,0.12177588,0.026702684329731566,0.64703435,0.042139485,0.7333385,0.26131406
0.13903178,0.15467551,0.06846482315351768,0.6069129,0.103471234,0.66677994,0.20758305
0.19604729,0.13716938,0.10266938973306101,0.6288691,0.13262336,0.66879857,0.2208239
0.5120513,0.41080412,0.3222787077721292,0.4590937,0.32537258,0.45025724,0.5777968
0.35534543,0.3897507,0.3530934646906535,0.4293902,0.36958975,0.47490504,0.3956142
0.19746214,0.13800472,0.06867832713216727,0.5995581,0.06585242,0.67143345,0.27787465
0.11949302,0.08548252,0.04193587180641281,0.6614864,0.071070835,0.7471459,0.1836275
0.25456974,0.24433398,0.15827935417206457,0.55338484,0.20216538,0.58941144,0.32408458
0.14296913,0.15275225,0.08126852587314741,0.6124687,0.11019345,0.6744118,0.19769767
0.24745125,0.19786197,0.11472839452716055,0.59454244,0.17532437,0.62807715,0.26423255
0.15295674,0.14445493,0.054550478544952145,0.6264651,0.091319606,0.70571434,0.21405144
0.16333082,0.12328072,0.027685475231452473,0.64375067,0.049246624,0.7283942,0.22812232
0.1823731,0.21454638,0.1215046078495392,0.5498622,0.17064546,0.5986315,0.25636008
0.18662736,0.079619795,0.06351400364859963,0.7789589,0.1197487,0.831983,0.16030431
0.13913903,0.09427524,0.03344134665586533,0.67841905,0.05264254,0.72918963,0.17172156
0.10979603,0.07066447,0.03443221355677864,0.66890395,0.047482476,0.769145,0.1770365
0.31984407,0.18067569,0.08774510622548937,0.7622966,0.14003874,0.79147416,0.30641478
0.2793641,0.287588,0.19575834042416593,0.49493596,0.23935871,0.50225836,0.33072287
0.32353708,0.31286708,0.22794507720549229,0.5177456,0.2655908,0.5566675,0.3871318
0.4249062,0.3741276,0.3333568866643113,0.3893264,0.31848198,0.4091797,0.46589005
0.27848864,0.16016188,0.04706389729361027,0.70324826,0.08154689,0.7912945,0.31925076
0.08134568,0.08314774,0.052808800719119926,0.6633041,0.062228188,0.71289736,0.12701708
0.13802063,0.09048741,0.09255883674411632,0.69608617,0.09024857,0.81160355,0.17852364
0.3240246,0.16981664,0.07735509226449076,0.76023847,0.11744009,0.81570876,0.33487117
0.1903072,0.10126771,0.010099096990090302,0.71969616,0.032559946,0.772337,0.19359834
0.20497057,0.2272377,0.2224858677514132,0.5686347,0.26482034,0.57863265,0.23533447
0.17747498,0.15614986,0.06500849949915004,0.615846,0.102616236,0.6592418,0.22916664
0.25082868,0.14464043,0.05620090137990986,0.756143,0.086562976,0.837348,0.30015376
0.15981416,0.1012388,0.06926325807367419,0.6266683,0.067500934,0.6896196,0.19003445
0.17291987,0.15828788,0.10559642944035705,0.66875446,0.14189424,0.7042118,0.1791335
0.27073747,0.10664414,0.06488356851164315,0.7964095,0.105893984,0.84634376,0.2309526
0.3753771,0.37580544,0.31739380826061914,0.40581393,0.33297098,0.41895577,0.4128279
0.261115,0.14287592,0.05322695767730423,0.6970884,0.084689066,0.7503354,0.2834361
0.34394285,0.33975777,0.2911885108811489,0.42909288,0.30174738,0.41673914,0.35936415
0.196528,0.15646844,0.06609363339063665,0.6357724,0.11984207,0.66654754,0.23557948
0.2216965,0.16417019,0.10692465930753406,0.6816971,0.12514804,0.69277203,0.20354451
0.15830342,0.1485526,0.07791770220822977,0.65309656,0.1135575,0.699338,0.18744497
0.28769845,0.1865163,0.1299651270034873,0.5810674,0.115877226,0.6284939,0.35211927
0.2715058,0.13472044,0.022725296727470326,0.74048346,0.070920184,0.7850767,0.27346376
0.20897385,0.22876948,0.11586845241315476,0.5500731,0.15305637,0.5798924,0.27479425
0.10135503,0.11225932,0.07726938227306177,0.65080374,0.10215895,0.7151853,0.14531712
0.8042914,0.7787201,0.7632761236723875,0.13841859,0.7554167,0.090572655,0.76118046
0.17012711,0.12773855,0.06900788309921169,0.60745686,0.06387271,0.69982564,0.25346655
0.10034466,0.09464687,0.099648750035125,0.64096963,0.09497829,0.7007761,0.16149049
0.13647696,0.10557896,0.060491749950825,0.71566194,0.098823205,0.7782831,0.15217572
0.19162431,0.20011535,0.15393486460651354,0.6305947,0.18964992,0.6736181,0.19884905
0.19316961,0.16198604,0.09138921486107851,0.57018435,0.10163139,0.61869514,0.26386172
0.28341627,0.10252003,0.08607719139228086,0.85265726,0.10852514,0.9064493,0.22035138
0.21880972,0.123939544,0.017581416241858376,0.70038587,0.046671852,0.76983804,0.249958
0.1952097,0.13898912,0.07499481250051875,0.67775834,0.099305734,0.74509645,0.22213706
0.3167171,0.33728272,0.2907059509294049,0.43815798,0.3122155,0.4242924,0.33953628
0.19296837,0.13727461,0.04234693576530642,0.66713405,0.074110135,0.7383213,0.21444601
0.17166784,0.15848412,0.06260732373926763,0.6141248,0.08218391,0.69134897,0.24852417
0.37308928,0.5472335,0.5031015996898399,0.3004369,0.56768656,0.30099657,0.39062977
0.1714021,0.114162676,0.02088494391150561,0.6729566,0.054002896,0.74203086,0.20594692
0.25919268,0.10024023,0.050534944946505504,0.81737745,0.0783809,0.86989033,0.22718544
0.16534004,0.11464001,0.03821555917844408,0.6636588,0.07841925,0.7249018,0.21502626
0.26371816,0.074903905,0.027616930238306973,0.8480737,0.03903909,0.8691168,0.21218215
0.14753172,0.08693982,0.0498086310191369,0.6879539,0.08737029,0.77560556,0.184004
0.3034096,0.2453545,0.14108711589128842,0.55691653,0.17017438,0.56782824,0.36834514
0.17204332,0.13211158,0.06219325378067462,0.602024,0.06714828,0.69059455,0.27106795
0.15800697,0.15588109,0.05807463419253658,0.6078533,0.08546971,0.6843781,0.23735575
0.4714852,0.3543657,0.2805589719441028,0.46644163,0.27813333,0.45576933,0.50111794
0.2976549,0.22442439,0.13480073651992633,0.55814064,0.14082228,0.5991993,0.35415822
0.16168907,0.121637985,0.02727223727277627,0.65517044,0.05124472,0.7440658,0.22674775
0.17976812,0.14061701,0.043439160656083935,0.6319434,0.08066057,0.6860806,0.23609146
0.216854,0.15031338,0.08844087115591288,0.7173588,0.12974669,0.7503036,0.21512997
0.452693,0.46517077,0.39361406063859394,0.33159414,0.38787287,0.3431301,0.4869246
0.1626685,0.14965528,0.04934067506593249,0.5972162,0.077148065,0.66944,0.25131753
0.15403318,0.15705952,0.11969187803081219,0.6402042,0.16433729,0.6888045,0.16814387
0.24793896,0.12548018,0.020992053900794606,0.7249242,0.06731473,0.7960425,0.24090418
0.14611955,0.11663665,0.02512417448758255,0.6283529,0.047123387,0.7174742,0.23698422
0.23459518,0.12750357,0.04589257541074246,0.66755974,0.049547687,0.7392383,0.273091
0.16067445,0.16199481,0.10710370928962906,0.6120574,0.13109587,0.67571056,0.22540128
0.13362986,0.13395487,0.050959358904064105,0.604574,0.07204868,0.6797004,0.20451073
0.22552064,0.16449572,0.08127126787287321,0.6068756,0.06823327,0.6807357,0.31121546
0.19671632,0.20585051,0.11248213375178662,0.53069055,0.119115874,0.58164364,0.27522522
0.20869401,0.17825578,0.09209130079086991,0.6483657,0.13246714,0.702343,0.2467838
0.05855578,0.05307927,0.04221792077820792,0.7138269,0.08537324,0.6904816,0.03583142
0.19209704,0.20553598,0.12314915768508422,0.53780276,0.14492504,0.56043625,0.25150508
0.37672144,0.2793117,0.18475002152499784,0.55953056,0.19578771,0.56915164,0.39312553
0.25149918,0.19754773,0.16466420353357963,0.5580162,0.16043009,0.56963533,0.28884608
0.16059998,0.07342108,0.04110528088947191,0.76203537,0.0943874,0.80762,0.13972005
0.15835094,0.07432069,0.023633850636614936,0.71689993,0.057353303,0.7845253,0.15682323
0.2894433,0.29969525,0.17698210230178976,0.49766564,0.18838887,0.51024395,0.3716578
0.20598096,0.10985641,0.04747591525240847,0.7233781,0.026435956,0.8474721,0.2591297
0.1408521,0.14220515,0.07516012248398775,0.6015826,0.12041892,0.59926283,0.1724909
0.149943,0.12405718,0.03950349604965039,0.62198913,0.052795485,0.7348039,0.24502856
0.28247908,0.2461426,0.1311911968808803,0.5548922,0.15794112,0.57891446,0.35191214
0.26983753,0.13882813,0.034739446526055345,0.76178026,0.07317634,0.8305045,0.2967613
0.21155682,0.21842626,0.11976525802347418,0.56314015,0.13639455,0.62355554,0.27861348
0.08340484,0.096469805,0.01726414127358587,0.68287534,0.08749594,0.73594254,0.11634444
0.16414851,0.13266261,0.043360245663975436,0.651095,0.06750639,0.7187347,0.21941479
0.17369667,0.18141508,0.11869180813081918,0.55148345,0.11492853,0.60304904,0.24299061
0.1454024,0.14577065,0.06230522076947791,0.5989502,0.09343074,0.66534114,0.21925959
0.16003525,0.14548188,0.05502412649758735,0.603257,0.077758536,0.6898221,0.24383815
0.2697333,0.17580906,0.10491198950880105,0.5994495,0.10517119,0.664909,0.34269184
0.12412132,0.08160339,0.0060105019989498,0.6618221,0.028166011,0.72882795,0.17646778
0.18209445,0.13747555,0.06554133344586666,0.6767827,0.091458276,0.71512586,0.1853352
0.14589563,0.13553996,0.04688973231102676,0.6047342,0.06504379,0.6928476,0.23133242
0.18430075,0.15834814,0.10334640966535902,0.61173826,0.16288702,0.63078463,0.20699574
0.13368635,0.10341142,0.051588008841199115,0.63417846,0.065477,0.74754655,0.21245621
0.21415198,0.14937316,0.08598012140198785,0.58439094,0.079510614,0.65510374,0.28549188
0.1687128,0.14942354,0.11128190887180911,0.5795673,0.10614668,0.62272614,0.22200513
0.24761748,0.14730969,0.1318217868178213,0.6717267,0.1472349,0.75104356,0.26446468
0.17310783,0.13725598,0.053303072669692725,0.60879683,0.070422456,0.6859176,0.26486316
0.40590045,0.31220073,0.25687377431262254,0.5337386,0.27208734,0.6035447,0.46104813
0.18463737,0.11014983,0.019610388038961195,0.7083969,0.040754333,0.7875848,0.21176864
0.2725609,0.1921769,0.10088759991124001,0.58218503,0.12397103,0.6086885,0.31951934
0.3119257,0.19481951,0.15751034424896554,0.6167424,0.19297637,0.62365896,0.29813826
0.07650151,0.059543952,0.0799356170064383,0.728044,0.13425983,0.6871763,0.022118762
0.1403442,0.10867417,0.02797503520249648,0.6474181,0.045785353,0.7376293,0.20562981
0.40206227,0.41725415,0.3635755436424456,0.367908,0.37097394,0.3676996,0.4401343
0.4034308,0.35814312,0.3184496481550352,0.40668538,0.29207236,0.41773385,0.4426484
0.108027056,0.09251754,0.05197299480270051,0.65067905,0.094342485,0.65643585,0.12720802
0.13847978,0.11340785,0.024688017531198248,0.62311953,0.046356812,0.7146027,0.22470982
0.16037434,0.1489603,0.05090124490987551,0.61570656,0.079430655,0.68727046,0.2325622
0.20913121,0.13765824,0.07154611284538871,0.71314317,0.10657035,0.76130855,0.2174836
0.3667907,0.33032334,0.2570074542992546,0.469839,0.28607345,0.4871949,0.4090277
0.12651192,0.1050419,0.04919649208035079,0.66812325,0.07760252,0.7124132,0.15840207
0.18027683,0.20105472,0.11648768835123116,0.5461872,0.16639684,0.5832435,0.23409532
0.2698771,0.13550577,0.026763839323616066,0.6925039,0.073360816,0.7392135,0.28338385
0.12595339,0.046805725,0.02093057090694291,0.7421236,0.05629362,0.7672366,0.107709356
0.16467279,0.11383261,0.03198404280159572,0.6365604,0.048599437,0.7306012,0.23686221
0.21911836,0.2170994,0.11516258448374155,0.59302425,0.16261743,0.6543599,0.26415592
0.18666634,0.1989213,0.16025236397476358,0.5311642,0.1658846,0.56020045,0.24735676
0.10021339,0.1004172,0.05673191832680817,0.6368579,0.058627978,0.7036066,0.17447849
0.21490988,0.1961241,0.08274773172522683,0.61526054,0.12971975,0.69770515,0.3019756
0.23660576,0.15506864,0.024452728554727143,0.69206786,0.060052887,0.732327,0.277743
0.49090308,0.38723856,0.3459968854003114,0.42182225,0.3355863,0.39622682,0.5098882
0.13158576,0.11063953,0.053796628620337135,0.66249865,0.0933169,0.7108121,0.16983652
0.1496299,0.13146964,0.031808746819125315,0.6261704,0.0721408,0.7008568,0.22812638
0.18311664,0.11844322,0.07894627210537278,0.6423887,0.070318386,0.74542505,0.25343502
0.4394478,0.43166602,0.42366619763338026,0.35389537,0.4436102,0.38956717,0.4817109
0.17502245,0.13318881,0.0600327039967296,0.6218313,0.106035426,0.6800862,0.22043851
0.09665223,0.07167183,0.028035891196410877,0.6942074,0.076525524,0.7145436,0.10263028
0.27593526,0.16898061,0.12229126777087322,0.5875823,0.11133756,0.65836346,0.338233
0.18985708,0.16996157,0.08268360173163983,0.605355,0.08651818,0.700909,0.28446412
0.2591327,0.20098385,0.1425885557411444,0.57035536,0.1661128,0.5896331,0.29837644
0.29626018,0.18788876,0.12313899768610022,0.5900253,0.14090703,0.61654997,0.3280511
0.21602368,0.14400032,0.10716185428381456,0.7700163,0.15045471,0.7994625,0.19294809
0.17719251,0.10726831,0.009241938075806191,0.6831126,0.03802894,0.7517587,0.20842493
0.22572327,0.2461667,0.16466307353369264,0.5077932,0.2252963,0.53432435,0.27890924
0.40668747,0.4579096,0.41062588893741103,0.34726027,0.439043,0.34601852,0.4329989
0.40530205,0.3038203,0.2764307723569227,0.5342388,0.30722737,0.52167237,0.38687253
0.24328104,0.29100153,0.1916648708335129,0.45541292,0.20003735,0.4941291,0.31716156
0.27684066,0.14606011,0.042174439782556014,0.72774714,0.12616296,0.8026818,0.24614239
0.34329858,0.42339978,0.3587916141208386,0.3842494,0.37960273,0.38397974,0.37587056
0.1911092,0.14312938,0.03955168604483139,0.63546675,0.07246931,0.7010254,0.2680399
0.09139415,0.1575615,0.1100884089911591,0.5813277,0.13165922,0.6111374,0.1618757
0.1561321,0.09483471,0.026186537381346263,0.7097442,0.054111972,0.74837005,0.15796724
0.12709057,0.04188268,0.007223366977663302,0.7305718,0.022972539,0.7452093,0.122377686
0.16581275,0.122906856,0.0501456349854365,0.60148984,0.056415513,0.6914167,0.25170603
0.21357182,0.1475381,0.04591132240886776,0.64011437,0.07054649,0.6957538,0.2776898
0.18259433,0.095836796,0.043063889693611024,0.7472295,0.0826989,0.80551374,0.19565105
0.2425985,0.18266785,0.13260322673967734,0.65067667,0.1594689,0.7629679,0.2869773
0.17504019,0.12808833,0.059305260069473995,0.6652517,0.07587518,0.7431517,0.20620458
0.36326984,0.20667359,0.1698363430163657,0.6130237,0.18410571,0.64492,0.38232914
0.25106594,0.15558386,0.04436336056366394,0.6817019,0.072922215,0.7561261,0.3266335
0.42251614,0.32885045,0.25514522448547755,0.47180605,0.24423344,0.48812416,0.47478914
0.30943906,0.4655319,0.44661362533863747,0.33592516,0.5075023,0.33573884,0.32538027
0.1362527,0.13910839,0.06552241344775865,0.61588967,0.08531512,0.70426315,0.20586495
0.36100364,0.14681745,0.1301197769880223,0.82446826,0.13749008,0.88959134,0.31375703
0.1553435,0.13196245,0.049074362092563786,0.61412877,0.08302809,0.69053745,0.2158591
0.24157971,0.261447,0.23686175631382433,0.5327823,0.2948392,0.56370217,0.272896
0.16455749,0.08495328,0.03948770105122989,0.6630106,0.065807596,0.66695344,0.15899506
0.2830183,0.19509962,0.12601709739829023,0.69064754,0.1188577,0.7082139,0.27329355
0.056640476,0.13588807,0.10458597954140204,0.6102367,0.121975824,0.66043305,0.12045242
0.27338818,0.298808,0.2545754045424595,0.46716753,0.2719496,0.46563354,0.31873924
0.18992195,0.1349017,0.0698168030183197,0.59142894,0.07117908,0.67094415,0.26894426
0.1812626,0.16085325,0.07572401242759876,0.6674556,0.119667456,0.71221745,0.21323511
0.19687615,0.13381681,0.03868828313117169,0.6954493,0.08685051,0.7390715,0.22262748
0.19340748,0.12509009,0.043396513660348635,0.63782954,0.04304804,0.7201118,0.26693344
0.40787694,0.329761,0.3246587175341282,0.4408058,0.30600452,0.43516278,0.4278575
0.19800213,0.18226463,0.10371106962889302,0.55231506,0.13165875,0.5880629,0.2728398
0.2571755,0.15976131,0.0801474219852578,0.7337762,0.10614209,0.772899,0.2569768
0.13548222,0.19020543,0.15682563431743657,0.581804,0.21327598,0.5806371,0.15426123
0.17069638,0.07737492,0.006664528733547126,0.75630975,0.05229877,0.78507364,0.14045435
0.1364707,0.09978747,0.022468549753145023,0.64815956,0.04422857,0.7307103,0.2116476
0.22033009,0.18916014,0.12012601198739879,0.53725284,0.11096503,0.5763446,0.28585622
0.24885258,0.1452589,0.027864557213544278,0.733553,0.05324413,0.8007504,0.2975119
0.18210733,0.16212302,0.10911268408873158,0.56929547,0.13007616,0.59559345,0.24106534
0.33634374,0.09265271,0.051022151897784807,0.8713542,0.06530939,0.89351773,0.24397618
0.17165586,0.16079116,0.06147358685264131,0.6213865,0.08405115,0.6821434,0.24006963
0.23890057,0.18110633,0.07195530280446971,0.63727546,0.10597353,0.69262207,0.30177173
0.15604232,0.085382506,0.021707726829227315,0.72149414,0.06470944,0.77732044,0.17387307
0.243097,0.12192487,0.07243705275629472,0.77713674,0.093042895,0.8528258,0.23322694
0.24789613,0.12836736,0.020245027975497203,0.7254181,0.050735667,0.8110415,0.28348157
0.19269928,0.1514486,0.06723640327635966,0.6414332,0.10323329,0.7282289,0.24532168
0.26268876,0.15367767,0.10276800972319902,0.6969138,0.099670336,0.80801094,0.3106492
0.47152728,0.49635598,0.4436783356321664,0.31202367,0.44389147,0.31427628,0.49430126
0.34941974,0.18366113,0.08143598185640182,0.74679255,0.13381936,0.8125859,0.35823512
0.089655295,0.059186775,0.009640484035951597,0.6925882,0.0341969,0.7176106,0.10986841
0.18037602,0.121507674,0.09803400019659998,0.62203807,0.12531866,0.61751056,0.18318035
0.307966,0.14577717,0.05897266410273359,0.7421462,0.07630624,0.7967428,0.30439168
0.29860672,0.12222369,0.0704278129572187,0.85963106,0.09872912,0.9247087,0.2802987
0.13683805,0.13748825,0.06449789355021064,0.6020537,0.080618635,0.6897831,0.21567577
0.14030814,0.11713346,0.03952528104747189,0.6273852,0.061143115,0.71483445,0.20352483
0.29221228,0.29099134,0.2223386977661302,0.52202433,0.26968807,0.54632086,0.33597904
0.20527226,0.15582156,0.060954281904571805,0.68560135,0.08156939,0.75312597,0.25033763
0.09046781,0.09170152,0.08136016786398322,0.65682864,0.092402354,0.72543144,0.14271565
0.24714366,0.1385178,0.08555177144482284,0.67930174,0.13931565,0.6812206,0.20933856
0.24706265,0.16254058,0.10349467965053202,0.595889,0.10297431,0.65006006,0.30522618
0.17831767,0.114971355,0.04631541236845876,0.7219469,0.10723393,0.7743236,0.2159738
0.08600264,0.06546229,0.0014747528525247146,0.66150063,0.020753846,0.7069175,0.1309613
0.16552037,0.14521477,0.1010001948999805,0.6504726,0.12570249,0.73298556,0.21907842
0.32760397,0.16007926,0.05877805612219438,0.78126717,0.0938624,0.83968234,0.33255094
0.2794622,0.1781458,0.06305391369460862,0.65474725,0.08230175,0.7036197,0.35054523
0.22433168,0.14319359,0.0605974579402542,0.61843467,0.07561158,0.6835985,0.27505058
0.2160846,0.15640678,0.08540047145995285,0.70320964,0.121425495,0.72642523,0.21027464
0.21181878,0.13462818,0.03133089686691031,0.65938133,0.061406657,0.7175513,0.24548192
0.1631906,0.21103343,0.1289505071049493,0.54526347,0.14884119,0.60013944,0.23257354
0.0841824,0.10030777,0.0605147269485273,0.67064524,0.09339769,0.71371263,0.10782847
0.20671421,0.14235502,0.02637307036269296,0.69139475,0.041532204,0.78162456,0.2889436
0.32055914,0.2977619,0.2334224166577583,0.4527043,0.2224315,0.4639771,0.37351683
0.29399136,0.1576801,0.1408931359106864,0.80241853,0.16675381,0.8348171,0.23826505
0.10679333,0.04141791,0.048536787146321286,0.7270938,0.0742283,0.8085795,0.1258091
0.38418514,0.24126938,0.17291256270874372,0.5836903,0.17408355,0.63039064,0.43633264
0.18034843,0.16543606,0.08258316574168341,0.625505,0.10975976,0.66896397,0.21185918
0.28868997,0.13033628,0.06204361579563841,0.7880939,0.098907575,0.85470355,0.27544588
0.2419751,0.13558432,0.040966729903327004,0.7154701,0.056593433,0.76605,0.2433873
0.18709141,0.13331589,0.03967494903250509,0.6632879,0.0793864,0.7210295,0.23402509
0.30794457,0.13030261,0.08692950630704936,0.8084301,0.10502158,0.88095033,0.2898826
0.34616014,0.1111225,0.11842310815768918,0.91135365,0.12978424,0.9676672,0.26472947
0.19659482,0.11275323,0.03752271624772838,0.7170607,0.06400643,0.7602363,0.17939276
0.24513584,0.13680473,0.04700548529945146,0.72929937,0.09317087,0.7659009,0.21455954
0.16704595,0.19155934,0.09983409001659099,0.54749,0.11604692,0.61214143,0.2482945
0.18274906,0.123266295,0.031348061865193816,0.65451866,0.056749627,0.72377545,0.23980416
0.21543401,0.19705126,0.12351954264804572,0.5311177,0.11479403,0.58124644,0.2896222
0.259524,0.22813961,0.12680566731943327,0.57334405,0.1714134,0.62476647,0.328276
0.4194692,0.122384325,0.08797318120268188,0.98185825,0.12104984,1.0,0.3069123
0.16631927,0.15246102,0.08174158182584182,0.6463075,0.12976728,0.7085403,0.19663636
0.22965318,0.1299372,0.026419473358052663,0.68817353,0.05117844,0.7584303,0.2732333
0.17003562,0.12522034,0.03719611128038887,0.6542463,0.055874363,0.7520101,0.23626609
0.17434451,0.13748804,0.05212516478748352,0.59785056,0.06537534,0.68521655,0.26896113
0.24769792,0.13774523,0.05113355488664451,0.75140214,0.10277827,0.7877965,0.24230237
0.3532784,0.41326946,0.34681888531811145,0.3735306,0.36916178,0.3790277,0.3914828
0.10314254,0.1525923,0.057959684204031574,0.5911814,0.09995921,0.6538358,0.17483589
0.22992867,0.1823977,0.08818329118167088,0.58889437,0.12641521,0.64435476,0.2843132
0.09840795,0.07804594,0.03837336216266378,0.6464488,0.04798545,0.72836185,0.18215406
0.09974248,0.07246546,0.05422613957738604,0.6567125,0.054227754,0.73584944,0.16948384
0.2574352,0.22087514,0.1627450537254946,0.51841986,0.15298338,0.5303762,0.31357694
0.13243431,0.12654817,0.06859741314025869,0.61700547,0.08000074,0.71661204,0.21446887
0.13368666,0.14250486,0.09390411060958892,0.6254637,0.12959398,0.6551798,0.15555719
0.26366323,0.35555068,0.29774693022530696,0.4225547,0.35685003,0.42745832,0.2903064
0.13543668,0.1344944,0.05639601636039836,0.6219128,0.08357714,0.71697515,0.21367697
0.2953495,0.2514985,0.13880616611938337,0.5539728,0.17950557,0.5644434,0.31149915
0.3993328,0.37596992,0.29284695071530487,0.40857732,0.28196245,0.41314486,0.46320838
0.2190935,0.08837494,0.02706430629356937,0.77779377,0.054309532,0.8299209,0.2073957
0.12524971,0.054102473,0.013318954668104533,0.70328635,0.03708954,0.75587827,0.14280525
0.21506092,0.19462612,0.11542555845744415,0.5603613,0.1292262,0.6175554,0.2696156
0.24939156,0.17600802,0.07765139223486077,0.6555526,0.104404286,0.7218324,0.30033153
0.2718821,0.1248212,0.014348937565106242,0.7580338,0.04878573,0.8308563,0.2791085
0.20399743,0.17649433,0.09308836069116393,0.63162327,0.11667831,0.7024995,0.24784188
0.24428889,0.15322134,0.07686979231302077,0.6132479,0.08141796,0.6978251,0.31505707
0.33886382,0.31480137,0.27146301285369867,0.46446055,0.28457993,0.46808052,0.37466633
0.21377125,0.15217158,0.06175578382442161,0.62255627,0.08414392,0.7124573,0.27933913
0.25543252,0.2904668,0.17928394207160578,0.48639616,0.20328687,0.5299361,0.29587275
0.31810814,0.2138423,0.1209135679086432,0.58790445,0.13275655,0.64232683,0.3734122
0.265625,0.16035497,0.06954623304537669,0.6522531,0.1110246,0.6925459,0.284954
0.16850963,0.1655358,0.07778982222101778,0.595886,0.11597262,0.6635952,0.23364516
0.11462702,0.109704465,0.06495524350447565,0.65517855,0.09429987,0.7109877,0.16593853
0.11786103,0.08066246,0.014484299551570044,0.6639776,0.03550352,0.7225073,0.16794291
0.14468786,0.1556294,0.08249492175050781,0.5819078,0.13259159,0.60156006,0.20096599
0.2162076,0.12900645,0.06780589321941068,0.71277076,0.09549932,0.7871963,0.21718684
0.2899171,0.13185033,0.0504953649504635,0.7847017,0.07201894,0.85697913,0.2914274
0.12637085,0.10498591,0.10099944990005501,0.71461755,0.13187476,0.7845667,0.12770447
0.070139125,0.15806448,0.11154472884552712,0.5885084,0.1946819,0.60144055,0.09860675
0.14396554,0.14433089,0.06875572312442768,0.6187616,0.10193469,0.6829559,0.20207189
0.19793358,0.20785221,0.11929905807009418,0.55747,0.13195421,0.61125493,0.26707995
0.22527081,0.15867901,0.055311480468851947,0.64090526,0.056165442,0.7142655,0.32629633
0.12485941,0.12037103,0.04143861985613801,0.60256517,0.067493066,0.69411075,0.22330159
0.17736116,0.11568486,0.023484570651542934,0.6657795,0.06537302,0.7637701,0.21186875
0.23054466,0.25781953,0.15456303454369655,0.47883558,0.15606697,0.526383,0.31303358
0.17322665,0.12834787,0.0801502219849778,0.60882694,0.10505645,0.64996165,0.22185722
0.15097758,0.12456812,0.04596827540317246,0.60103375,0.059528664,0.6987536,0.2507191
0.16221109,0.15206487,0.06267190873280912,0.6018855,0.08154409,0.69451,0.24706468
0.16989186,0.10573049,0.16825098317490167,0.6573696,0.23390548,0.57451093,0.087276325
0.111378424,0.082280725,0.057397732260226764,0.6643397,0.089548126,0.682164,0.1220029
0.1994873,0.14339997,0.07542172845782716,0.5943472,0.08116071,0.681757,0.26949954
0.086183436,0.07889416,0.15824922417507759,0.7689064,0.17603736,0.7612315,0.025601104
0.11986723,0.043570235,0.04140774585922541,0.73999166,0.051943377,0.7795367,0.095414035
0.260344,0.27108893,0.21422891857710813,0.4990948,0.25673836,0.48692456,0.2851152
0.19879586,0.17262909,0.09471941552805843,0.59032774,0.13171713,0.6307682,0.2320907
0.514727,0.5255227,0.4659754134024586,0.3167554,0.4653681,0.31352186,0.5669747
0.07628056,0.05754913,0.02299608070039193,0.66586053,0.028917208,0.7090125,0.12534156
0.13957113,0.09785891,0.015498889950111004,0.66075426,0.041704282,0.73591214,0.20257068
0.17936681,0.13891387,0.046871435312856466,0.64617133,0.08579944,0.7066437,0.24165763
0.14110777,0.04805012,0.023931456606854338,0.74934167,0.04312305,0.80399144,0.13752557
0.1760734,0.15976587,0.09910262008973798,0.5754914,0.094915345,0.6429976,0.24667326
0.14692104,0.13900283,0.05433366656663334,0.6114422,0.080917075,0.6970723,0.21398155
0.22734421,0.1834915,0.0697978830202117,0.637511,0.08509509,0.69339645,0.31970534
0.15924568,0.136973,0.09344700565529943,0.6217778,0.105797604,0.69724643,0.23842202
