size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,effort_D
0.5396292,0.6343154,0.1600388,0.15298669,0.10330135,0.10609692,0.15741527,0.34271353,0.42959058,0.07812253,0.029086798,0.52570987,0.0434137,0.051868975,0.25768,0.42171636,0.5125635,0.13183361,0.13174832,0.17000411,0.048674494,0.12509608,0.053985447,0.09498499,0.20069933,0.2633977,0.16583776,0.12849541,0.1390625,0.14920425,0.8279737
0.57244194,0.47250247,0.5536356,0.51901567,0.39299226,0.30551875,0.35552025,0.630854,0.70804656,0.43730345,0.21384734,0.5691845,0.43456334,0.44050434,0.39294708,0.534783,0.34865412,0.54857254,0.39190277,0.46213204,0.4791342,0.25835258,0.29674885,0.5430819,0.558954,0.1972298,0.5519312,0.58913624,0.34571275,0.340197,0.67824924
0.4358474,0.5405025,0.14056554,0.109219685,0.104602695,0.14928675,0.13338476,0.22705594,0.38265705,0.073756844,0.0981926,0.4367516,0.09210342,0.06602508,0.33821127,0.31319937,0.4853413,0.103086054,0.09348121,0.08225338,0.067454666,0.0762102,0.1328476,0.051761314,0.13136175,0.34473795,0.10003965,0.09049226,0.085000485,0.18279001,0.66983724
0.4491269,0.5916123,0.07139689,0.06555873,0.038899302,0.099425375,0.09621188,0.25435278,0.39578217,0.02145487,0.047063828,0.4382725,0.06427652,0.0,0.3187659,0.33831352,0.48107678,0.019442081,0.029809117,0.06742941,0.019762158,0.047723174,0.08855325,0.011784002,0.109837756,0.32814312,0.07984664,0.056624725,0.04711333,0.12413001,0.7783205
0.4270924,0.5824581,0.08909321,0.08477707,0.10021323,0.18324316,0.16142935,0.26649603,0.38615137,0.047755867,0.075234145,0.43995655,0.075122684,0.03216982,0.3181018,0.3441047,0.52368265,0.06884563,0.1044029,0.10744698,0.061548978,0.1203751,0.10253385,0.033437446,0.09798849,0.33917904,0.077885605,0.086886704,0.1105015,0.2167016,0.746621
0.2533396,0.37840796,0.21997443,0.25857073,0.20505887,0.2253043,0.18700129,0.1296992,0.25744566,0.2033101,0.29637563,0.21848524,0.25221488,0.21097466,0.5700957,0.22857568,0.4197475,0.1586892,0.13262564,0.008341029,0.12323582,0.08678216,0.3498378,0.115694836,0.07098983,0.5659523,0.1049998,0.13423358,0.046257645,0.29386356,0.6233594
0.4856277,0.5882863,0.11392307,0.12848635,0.054508924,0.06255871,0.09854451,0.30497837,0.42887315,0.036140114,0.027399868,0.47160926,0.06973234,0.025424391,0.3074249,0.38199484,0.46355802,0.06518102,0.055086583,0.10446055,0.029533207,0.07495421,0.07885571,0.07192169,0.18053451,0.29067203,0.14069414,0.112226784,0.05667922,0.10560703,0.8257792
0.73694,0.7219456,0.446354,0.41198385,0.37571305,0.29821932,0.4098012,0.61141276,0.575086,0.32409057,0.070512205,0.7080593,0.1365856,0.26615474,0.17501995,0.6540708,0.62414336,0.5068207,0.47280303,0.5058922,0.27460122,0.42774814,0.05691266,0.3050753,0.4669095,0.13686621,0.41809207,0.32015043,0.43634728,0.38118348,0.80994403
0.4606275,0.5433547,0.17521921,0.14416178,0.09829241,0.118150115,0.122902185,0.2726766,0.41928905,0.09151378,0.0843187,0.46638557,0.11472908,0.080291,0.34001935,0.3425028,0.4576584,0.12940437,0.08372033,0.09933853,0.10508865,0.07204932,0.1266261,0.10948305,0.18353921,0.3167904,0.1447655,0.14093143,0.07027623,0.13791665,0.72223663
0.3940805,0.4708079,0.26583704,0.23644508,0.17917395,0.18874615,0.1714297,0.30331516,0.440452,0.21951345,0.19598556,0.42027634,0.2154488,0.19481185,0.44441134,0.308552,0.42033982,0.22949177,0.15388882,0.1316701,0.2124185,0.13253099,0.21935335,0.19069512,0.2165617,0.3660304,0.18458599,0.23449354,0.105859786,0.2356467,0.5735733
0.52544796,0.61069196,0.25918272,0.1929181,0.15510362,0.15543717,0.19487041,0.37065232,0.48012748,0.15046033,0.061727285,0.52618444,0.09799877,0.10410565,0.27564004,0.40985784,0.5022632,0.22207415,0.18149284,0.20731,0.1373539,0.1533922,0.08783607,0.14219199,0.23956838,0.25336194,0.20904404,0.13983212,0.17121392,0.19912902,0.7080262
0.6903186,0.75763655,0.3498012,0.30503976,0.3494482,0.31814975,0.41049832,0.53828716,0.5381664,0.26776496,0.057186693,0.6753644,0.08747977,0.23022178,0.16066524,0.57118237,0.66152996,0.41295624,0.41718575,0.43716347,0.23060119,0.38767564,0.036583886,0.24025978,0.3595332,0.15943678,0.3166383,0.252258,0.41870293,0.4093354,0.7406148
0.3069719,0.36177272,0.3386781,0.3104291,0.2506026,0.25737506,0.20813996,0.23408821,0.36747026,0.29858497,0.30094796,0.33278787,0.3613637,0.28665552,0.5524206,0.1960846,0.37291184,0.29441094,0.20059022,0.07869792,0.29306185,0.08436632,0.34523115,0.24926327,0.20949516,0.44635326,0.2085509,0.310333,0.0878292,0.28813753,0.50320834
0.45746598,0.5535273,0.10462153,0.117974564,0.024972022,0.03934282,0.063777,0.27960443,0.42254594,0.037507653,0.037452966,0.46021867,0.082384944,0.018728137,0.33880997,0.3714342,0.43203712,0.041568518,0.008824378,0.070619315,0.026895314,0.032413125,0.105020106,0.06812821,0.1741677,0.3132441,0.13394892,0.12900688,0.012675852,0.074557066,0.83551455
0.41624108,0.5390119,0.06881595,0.09160425,0.046759307,0.11487597,0.1026071,0.21399875,0.35734415,0.02570033,0.07666057,0.37871456,0.08104235,0.012235552,0.36069632,0.29298162,0.4776712,0.0137503445,0.034749866,0.04534118,0.014295697,0.057619154,0.12681276,0.013179347,0.08395848,0.3726625,0.07239828,0.06919153,0.056061894,0.16086662,0.75378966
0.28920576,0.31842077,0.29216513,0.33635026,0.263569,0.23110878,0.23454964,0.24874444,0.38309008,0.27230087,0.27578044,0.24135119,0.3585434,0.2904398,0.56505704,0.23765332,0.35709053,0.25203514,0.1605444,0.10765962,0.285178,0.09139788,0.37694308,0.24943767,0.18888596,0.47056535,0.21893778,0.29453868,0.11811793,0.27886721,0.54567885
0.45713905,0.45966664,0.23830786,0.25285918,0.14338458,0.12167883,0.14220035,0.3633022,0.5259006,0.172084,0.10287216,0.42829394,0.258254,0.15501225,0.4015482,0.38131192,0.3607246,0.17444909,0.08830783,0.16129787,0.20551288,0.039840877,0.20571429,0.22855626,0.28845036,0.2999413,0.2586275,0.31110168,0.091383666,0.1602031,0.7425528
0.61274993,0.71817875,0.20269683,0.17903621,0.21190745,0.24379331,0.3017612,0.45064464,0.48493278,0.14840475,0.038142473,0.6192216,0.059363216,0.116306186,0.17886695,0.4901311,0.6094275,0.23628736,0.27349642,0.30526417,0.12375003,0.24067974,0.019167945,0.12927796,0.24655193,0.19739826,0.20345563,0.17878483,0.29778954,0.29292998,0.8062325
0.5301611,0.39104688,0.50203156,0.5419675,0.26143265,0.14984018,0.2292276,0.63221514,0.7536309,0.40286174,0.1826149,0.5613462,0.3723681,0.42265674,0.43600833,0.5664902,0.25967774,0.45040822,0.26700947,0.37798518,0.4204489,0.1683616,0.3246432,0.5901457,0.5968611,0.19646099,0.5789233,0.5832855,0.23590705,0.24955317,0.76313543
0.61462605,0.5894029,0.3459746,0.3667763,0.27027845,0.1958111,0.29876328,0.5179237,0.5917526,0.233794,0.08543295,0.543054,0.18156314,0.21041152,0.28720447,0.54776996,0.49207285,0.330786,0.2860147,0.38605577,0.26563329,0.26308614,0.12221539,0.28826177,0.39242378,0.20488223,0.36348358,0.29152232,0.30362776,0.30899152,0.7293545
0.6224209,0.6611938,0.30076256,0.29521424,0.23235458,0.18545818,0.2730509,0.45524636,0.4919662,0.20518532,0.05374679,0.5692705,0.09543809,0.17114243,0.23122624,0.50965977,0.5534235,0.31608468,0.2929214,0.3306539,0.15784508,0.25517493,0.060444877,0.20517762,0.3222237,0.20508602,0.2796082,0.21465363,0.27425942,0.2655671,0.76575375
0.42866942,0.48807058,0.14248309,0.17873617,0.04959792,0.037469804,0.06575066,0.3053082,0.46266365,0.090145916,0.06235698,0.43272033,0.14419392,0.08715576,0.3781767,0.33984107,0.37720215,0.0810467,0.027218044,0.087059766,0.08911234,0.011859953,0.16008243,0.14774455,0.21596065,0.3100228,0.18681392,0.19694825,0.025979191,0.080117404,0.7886491
0.4963404,0.3698447,0.5648941,0.5724759,0.2646441,0.16896147,0.18103242,0.62151444,0.6881817,0.50442636,0.2338655,0.5496389,0.41884524,0.47858682,0.46899173,0.4957423,0.22495502,0.52153426,0.33143428,0.33642828,0.4326191,0.17994726,0.33217776,0.60034716,0.5949789,0.21187508,0.58982414,0.61890405,0.21056923,0.19578478,0.7358527
0.45115468,0.55514294,0.13787165,0.122198984,0.079247236,0.09748924,0.11139211,0.27760416,0.41160455,0.06698263,0.059592783,0.4560454,0.11294028,0.044907063,0.3379261,0.35266238,0.45687807,0.075736344,0.052298367,0.09058592,0.07542759,0.06474185,0.12203622,0.080104396,0.15546441,0.32527217,0.1335671,0.12952673,0.053484112,0.11487022,0.7791636
0.43463504,0.4917148,0.20196065,0.17100234,0.008713871,0.023992777,0.0,0.34513047,0.44325143,0.12405667,0.05954534,0.5015188,0.16997689,0.1008856,0.36305696,0.32615387,0.34759992,0.1251427,0.072212666,0.06607276,0.054429144,0.0051359534,0.12348446,0.15738128,0.25251928,0.26696682,0.21172965,0.21205585,0.0,0.002359867,0.8578856
0.62450254,0.69627506,0.24077955,0.24265106,0.21019393,0.17851603,0.27248144,0.45996124,0.49738282,0.15877846,0.018034458,0.61202794,0.05027467,0.13412187,0.19118646,0.513493,0.5833515,0.2600127,0.26985565,0.3166027,0.111008584,0.24769652,0.027136818,0.17149185,0.29137552,0.19277705,0.25043294,0.17726623,0.27771088,0.2624478,0.830094
0.47176352,0.5848267,0.19971469,0.14705344,0.15322298,0.17436165,0.18966371,0.32040733,0.44116154,0.13073513,0.07696533,0.48233712,0.12590048,0.085698426,0.29718924,0.34951082,0.502442,0.17284459,0.14801413,0.16054626,0.12391442,0.13756317,0.10503477,0.104022816,0.17097014,0.29579407,0.16599831,0.10611549,0.15033516,0.19254914,0.709455
0.4393798,0.50120676,0.17423013,0.16391347,0.1047374,0.11507136,0.1262818,0.2973094,0.46225813,0.1009818,0.07774469,0.43191186,0.19941834,0.08179009,0.36863035,0.3615104,0.40772218,0.10879028,0.05038017,0.10901354,0.14231163,0.03882456,0.16000888,0.123956844,0.21060166,0.314508,0.18097416,0.18838187,0.063497394,0.1409756,0.7411785
0.28529382,0.40073323,0.18785855,0.2135895,0.16116124,0.18417919,0.15285724,0.16123569,0.29637414,0.16498277,0.22935212,0.26631674,0.23681903,0.16149977,0.5119889,0.239461,0.41536686,0.119950235,0.10257557,0.019163698,0.0981099,0.049644113,0.29044586,0.090092376,0.08482033,0.49711692,0.105627246,0.12388733,0.039295733,0.23529485,0.6424308
0.51356757,0.5593925,0.1746678,0.20212547,0.09113896,0.065021634,0.11847317,0.35329083,0.47789064,0.08745217,0.03656718,0.48067018,0.10547498,0.08412814,0.31711352,0.40670955,0.43122247,0.12557197,0.08577463,0.1630293,0.09742981,0.07620543,0.10473916,0.14716105,0.24675351,0.2708145,0.21270403,0.19617175,0.09621945,0.118745714,0.805216
0.3668143,0.46374458,0.16932896,0.16416185,0.10599083,0.12960964,0.11482045,0.24009803,0.3841596,0.13775691,0.14342016,0.3691982,0.18877098,0.099498,0.4221051,0.2727507,0.4229706,0.10632849,0.07606554,0.06328054,0.11318916,0.055169523,0.19218421,0.09638928,0.12463722,0.38790816,0.12858123,0.12949285,0.048503757,0.1564939,0.665642
0.51280004,0.6276922,0.14527223,0.12926541,0.11551285,0.15054566,0.17523015,0.30363512,0.40472937,0.08153036,0.059696466,0.48355144,0.056566924,0.045862228,0.27166522,0.39204597,0.5200094,0.12763113,0.1232239,0.14888151,0.055534422,0.1329562,0.0751562,0.06944455,0.17607239,0.2941385,0.14070687,0.102841556,0.1399095,0.1820983,0.7902136
0.43790194,0.48529306,0.26426986,0.23403786,0.18123233,0.16049844,0.18874127,0.32742685,0.45557472,0.19401196,0.14041969,0.40434974,0.22766325,0.15996638,0.37867224,0.30794144,0.4260369,0.21170509,0.14906153,0.16583626,0.20944703,0.1258614,0.18610016,0.17508312,0.21050513,0.32561514,0.22787139,0.18812744,0.13602579,0.18488893,0.639096
0.41303116,0.51419234,0.11859277,0.120948866,0.059267044,0.082143724,0.085704416,0.24845347,0.4016666,0.06626704,0.07591978,0.4167685,0.14657587,0.038282335,0.3698271,0.331222,0.4272741,0.0519678,0.022830248,0.05406426,0.059922755,0.02969122,0.14100808,0.05542268,0.1473631,0.34378085,0.12208816,0.11762577,0.023579508,0.10888168,0.7682003
0.44491404,0.4466165,0.281087,0.2691927,0.15316415,0.11807662,0.1283161,0.3855933,0.5377436,0.20582935,0.1157085,0.45455515,0.28617817,0.18590379,0.40170118,0.36253834,0.32936314,0.2200455,0.10980162,0.16944198,0.23240995,0.04918152,0.22046071,0.26361763,0.32070184,0.28679168,0.29756135,0.32840735,0.09829345,0.14228567,0.7467273
0.45959488,0.5640583,0.099915475,0.111756876,0.034629107,0.05035746,0.07504296,0.2776705,0.41332397,0.030359536,0.035318106,0.46571228,0.080139995,0.015834928,0.33500513,0.3714855,0.4480316,0.03523937,0.0161601,0.072151825,0.03169939,0.042966127,0.10180858,0.06475805,0.16212013,0.31649184,0.124983735,0.12807554,0.02226764,0.08564952,0.8320956
0.5176827,0.61557996,0.13337436,0.14321224,0.081350505,0.077304125,0.12747675,0.3221385,0.4217038,0.05570036,0.019590825,0.5146533,0.03809896,0.047097385,0.27081397,0.38448226,0.49735525,0.101792395,0.103514045,0.14463337,0.03798437,0.086170316,0.0583421,0.08215295,0.18020949,0.2684741,0.14678755,0.122672215,0.1092999,0.13289586,0.8374509
0.27217937,0.35646528,0.36936477,0.3483467,0.30845994,0.3201816,0.2488963,0.18998143,0.30580926,0.35316506,0.35985208,0.28244606,0.37622595,0.31605288,0.6113757,0.19323374,0.40170586,0.32347322,0.23094103,0.068615496,0.295209,0.12156904,0.37925622,0.2467262,0.1757069,0.5186453,0.18780547,0.29596943,0.094411224,0.3702999,0.4840271
0.54103917,0.62414515,0.15966448,0.16329934,0.08224779,0.069832265,0.1337524,0.36734504,0.45456156,0.06750634,0.0077017844,0.53974605,0.033810228,0.04463592,0.2541747,0.43410772,0.49744418,0.12411618,0.120167434,0.1767001,0.04440567,0.101094365,0.053115085,0.10706292,0.21930724,0.2438039,0.1780985,0.13127321,0.12555557,0.118743986,0.8309353
0.7618994,0.7824594,0.43162355,0.40524268,0.4348594,0.40356606,0.5135708,0.6580516,0.5962322,0.32816747,0.078926295,0.7683376,0.12583992,0.28047952,0.12536658,0.6917301,0.70051616,0.53315115,0.52980256,0.56172997,0.28965694,0.50276935,0.040500894,0.3222381,0.46480092,0.107215434,0.4103726,0.33308703,0.5274935,0.4937189,0.80589074
0.41958222,0.5076896,0.15788838,0.17079477,0.08829409,0.10122341,0.10507065,0.2878938,0.420456,0.119959176,0.09924555,0.42233765,0.15434933,0.07245451,0.39390934,0.33675975,0.43037885,0.09718472,0.054101974,0.09204839,0.10354394,0.07464695,0.15482193,0.13013683,0.17473817,0.34145024,0.15011731,0.17195387,0.04853916,0.1556164,0.7618515
0.80387276,0.7747416,0.526209,0.49432904,0.5436443,0.45838434,0.59180325,0.7111397,0.6494015,0.4169427,0.11159068,0.73455596,0.218478,0.35775205,0.14876996,0.7393269,0.6979551,0.6197784,0.6000408,0.6573093,0.41227007,0.5709895,0.0817489,0.39267647,0.53707397,0.109264284,0.49513936,0.41497552,0.61051965,0.5978787,0.7279434
0.3605145,0.40063655,0.26201352,0.2769735,0.17060286,0.14740509,0.13855726,0.32282716,0.45761225,0.2327635,0.18415898,0.38972983,0.28639513,0.21369961,0.47802442,0.26146775,0.35201672,0.21464628,0.13684824,0.11649455,0.23727506,0.06946641,0.26793748,0.25135756,0.23561844,0.36317945,0.23012269,0.30532604,0.07650152,0.18435577,0.653182
0.37560064,0.45294553,0.17511877,0.18504085,0.111001074,0.1260283,0.12361032,0.26536614,0.4166429,0.13768777,0.13369906,0.37424225,0.21729946,0.11033684,0.42146134,0.30419213,0.40184426,0.11276144,0.06386882,0.07705805,0.13362849,0.03732729,0.19973254,0.11664675,0.16762355,0.36424768,0.15471944,0.17522119,0.051711023,0.1626186,0.6933895
0.60165894,0.72588396,0.19972101,0.19447164,0.21337944,0.21929377,0.29815978,0.45754072,0.5055235,0.14481583,0.020389795,0.6114277,0.01892969,0.097827554,0.17851284,0.50427336,0.62348306,0.23681188,0.26814595,0.30437237,0.1058445,0.2529428,0.01086612,0.13364069,0.25124016,0.18783273,0.2146911,0.12389319,0.2983385,0.3193108,0.7801487
0.34457016,0.42327154,0.19889292,0.18233062,0.14589143,0.16171372,0.1453675,0.22656338,0.36809024,0.16673592,0.174721,0.34937876,0.24034753,0.13646153,0.44155008,0.26137978,0.41301972,0.13922983,0.09694931,0.061644748,0.1461289,0.06759846,0.22722912,0.106980756,0.13243203,0.4073978,0.14383006,0.14086701,0.061040998,0.17401692,0.6322956
0.5451033,0.62333506,0.15772155,0.17969893,0.082843065,0.06609225,0.13844645,0.3781474,0.46246177,0.060438037,0.0056766868,0.5378246,0.041045845,0.05774924,0.2529537,0.44177222,0.49122468,0.13591665,0.12642151,0.1857333,0.045581907,0.10978687,0.04917717,0.119323716,0.2370641,0.23427427,0.19114533,0.13643517,0.13165197,0.12419286,0.84074026
0.43448275,0.5085095,0.1561065,0.14614193,0.092368186,0.10938448,0.11334595,0.28030783,0.4379443,0.09104788,0.076809525,0.43883532,0.1802763,0.06404698,0.36236677,0.352686,0.4187554,0.09374869,0.043435663,0.09169164,0.11283016,0.03574705,0.14496377,0.09665094,0.19061047,0.31879127,0.16044286,0.16871636,0.050172895,0.13105193,0.75908446
0.5424797,0.6268066,0.14318052,0.17574339,0.10336614,0.08087462,0.15497357,0.370034,0.4565879,0.06186664,0.00903064,0.52217126,0.062628984,0.060602456,0.25747064,0.4324578,0.49957943,0.13303077,0.13060805,0.19137354,0.056588262,0.11594957,0.050020903,0.108766004,0.22580075,0.24067916,0.1816979,0.14930917,0.13649032,0.15786296,0.82880664
0.59264153,0.6672056,0.19438967,0.21025096,0.15067852,0.11833036,0.20872498,0.42422256,0.4867476,0.10739052,0.005929351,0.5713304,0.048781604,0.096643746,0.2190377,0.4792219,0.5403118,0.19446379,0.20087817,0.2614724,0.07828629,0.17756647,0.03246668,0.141055,0.26362908,0.20863968,0.21900913,0.16127329,0.20858985,0.20266888,0.83280975
0.46082148,0.32131374,0.61863375,0.5982381,0.32786727,0.1660462,0.21063149,0.6581162,0.8019192,0.51599705,0.26438177,0.58155864,0.53697175,0.5659342,0.50469244,0.47595942,0.13655037,0.58289635,0.3225511,0.39581937,0.5595635,0.1319642,0.44014862,0.7393535,0.6814753,0.19652577,0.6685254,0.73258984,0.22964665,0.21922389,0.66303235
0.52284896,0.64246255,0.120211005,0.12576322,0.10042727,0.12331879,0.16880995,0.33115494,0.4300656,0.05287674,0.01959315,0.52432203,0.020852327,0.038188696,0.23827301,0.41453692,0.53270704,0.112981975,0.12326017,0.16427414,0.030655593,0.12374842,0.049696267,0.07134949,0.17900294,0.25971583,0.14313278,0.10435216,0.14632094,0.16887277,0.81410104
0.27638906,0.23147342,0.51997554,0.4767545,0.32930106,0.21680343,0.20990533,0.4325598,0.5206516,0.4974937,0.33962607,0.37475652,0.517941,0.5184214,0.5640093,0.20985694,0.19065103,0.4784662,0.27536663,0.21335523,0.47652966,0.03986579,0.48048738,0.51135534,0.40819314,0.36333275,0.45390505,0.51381797,0.14865962,0.18698475,0.516488
0.49273288,0.6044086,0.12895331,0.10918559,0.07025224,0.102926135,0.120025665,0.28604716,0.4016285,0.052835494,0.057125926,0.47806442,0.07067704,0.023464829,0.3049424,0.38662285,0.48546922,0.09459609,0.079954505,0.10388975,0.03697422,0.07855892,0.073517516,0.050571725,0.16488725,0.30113792,0.1246868,0.10274087,0.07324979,0.12727296,0.8125928
0.47070456,0.57043064,0.10793197,0.11776309,0.042685747,0.050697803,0.080803335,0.28804055,0.41991383,0.036170036,0.028627455,0.4728,0.07842806,0.016855001,0.31984094,0.37519002,0.45173305,0.046605647,0.028592825,0.08613397,0.032606304,0.048483074,0.09377456,0.066650346,0.1692481,0.30279797,0.13127184,0.1185475,0.037760675,0.08527562,0.8227905
0.49740624,0.46748835,0.41569325,0.40500683,0.33063436,0.27745968,0.31326842,0.47356218,0.62296647,0.30671296,0.19117188,0.43727484,0.4007122,0.30632034,0.43269673,0.43104053,0.37249702,0.36468142,0.24388358,0.32503408,0.4117254,0.20095164,0.27907073,0.3775304,0.38816965,0.28890204,0.38747638,0.43341064,0.24126372,0.33417615,0.6259266
0.27923864,0.33400112,0.28651664,0.29679924,0.243007,0.23916286,0.2137714,0.20732443,0.3409263,0.26439318,0.27587688,0.26126543,0.3360734,0.26036355,0.54536873,0.20821515,0.3830806,0.23682648,0.16143444,0.07551396,0.24539822,0.09175235,0.34749684,0.20341761,0.14907348,0.47915533,0.17982703,0.22495128,0.095505,0.27355018,0.5457494
0.5588683,0.59399587,0.25318393,0.2575224,0.19365722,0.15125114,0.21658194,0.404837,0.5012411,0.1635625,0.06815934,0.49304953,0.13076413,0.15659827,0.29674608,0.43133038,0.48864388,0.23410368,0.1998469,0.25591213,0.17783171,0.18353474,0.09741816,0.18985744,0.2774946,0.24991518,0.24981174,0.22301875,0.20559326,0.23407176,0.716649
0.42181176,0.5110042,0.23399594,0.14564176,0.15744638,0.18329775,0.1645261,0.27938884,0.4184989,0.16448936,0.13196114,0.43042532,0.21135843,0.10992807,0.36398694,0.3039412,0.45006636,0.17416614,0.12233567,0.11568417,0.17329001,0.094970286,0.17439303,0.1181605,0.15419608,0.34492782,0.16182214,0.12467429,0.10340327,0.17008376,0.6483649
0.41740555,0.5097199,0.13580278,0.13085867,0.07269901,0.10028887,0.09557524,0.25662154,0.41308787,0.08008471,0.0797382,0.42465898,0.16651863,0.04788232,0.36886135,0.3320892,0.4242542,0.072245836,0.030792475,0.06522071,0.08361423,0.031043708,0.14218509,0.07067917,0.1646387,0.3329355,0.13401362,0.1377407,0.03287661,0.12483704,0.76229227
0.47953257,0.49034554,0.2163885,0.22142218,0.061296582,0.041064143,0.06977695,0.3866896,0.524062,0.12628445,0.055181295,0.51079655,0.17801926,0.12949297,0.3485272,0.39824176,0.3457874,0.16197819,0.07472235,0.14093162,0.12866908,0.034225583,0.1551382,0.23191096,0.31497878,0.24850073,0.2710511,0.28763413,0.062077105,0.062223315,0.84816074
0.4682244,0.5617585,0.1315867,0.1440347,0.073201895,0.0895704,0.11075157,0.2864398,0.40306908,0.074347466,0.06471294,0.44723904,0.0924505,0.03602454,0.3472563,0.37581623,0.46529967,0.07262349,0.05391237,0.09323688,0.051413894,0.097090125,0.11008081,0.08780764,0.1705108,0.3271261,0.13741955,0.1344785,0.059600115,0.13282958,0.8130506
0.288589,0.17775589,0.6191536,0.63428044,0.4421609,0.2795267,0.2987846,0.5173024,0.66336995,0.6116612,0.42135024,0.37812665,0.6249878,0.66544104,0.6637006,0.2874523,0.14615498,0.6006359,0.34591886,0.3198955,0.63279194,0.13148737,0.59752786,0.7002472,0.5178971,0.37479106,0.5766592,0.7254269,0.22156295,0.31577167,0.44481623
0.5518119,0.6108276,0.25289837,0.2276922,0.16995037,0.1451695,0.19531476,0.38177317,0.47950417,0.16030952,0.06919581,0.52090985,0.10248634,0.1367222,0.2836947,0.42954764,0.49469975,0.23106945,0.1960831,0.2325248,0.15022075,0.16710317,0.091554016,0.17086382,0.26302668,0.2486119,0.22290531,0.1987984,0.17848387,0.20077017,0.70753205
0.53751427,0.62113315,0.15802315,0.1762246,0.094424665,0.0809682,0.14744747,0.35763413,0.4404048,0.063565284,0.018682003,0.5288104,0.04492268,0.060073107,0.26215076,0.4317975,0.49795964,0.13568562,0.1253277,0.17838998,0.046725214,0.10387206,0.0570167,0.10944052,0.21996894,0.25221765,0.1819886,0.14759587,0.12323776,0.13392466,0.83957434
0.37333235,0.46882686,0.14118788,0.15322565,0.064192235,0.08429074,0.076699555,0.23778427,0.38242495,0.10063353,0.110764,0.381269,0.17561558,0.07525718,0.4085858,0.2846554,0.40185794,0.07280147,0.044544548,0.037080437,0.06777838,0.013094246,0.17349249,0.07689656,0.14288135,0.36568952,0.1289134,0.13605449,0.022010952,0.11756584,0.7363578
0.21381211,0.21726629,0.50690997,0.490363,0.45162672,0.4018554,0.36581838,0.22990668,0.3339852,0.49797544,0.47611183,0.21062122,0.57402784,0.51385844,0.68118596,0.15154395,0.31690577,0.47950214,0.3135951,0.13877042,0.48937786,0.17044538,0.5622933,0.40112102,0.26042777,0.54830617,0.31613377,0.41255397,0.1847468,0.42147502,0.3975395
0.5228174,0.5255826,0.31183192,0.302166,0.20948768,0.15262663,0.20952225,0.40999645,0.5342014,0.22247079,0.11227298,0.46767655,0.21294335,0.20957068,0.35388136,0.41848046,0.42432386,0.2671318,0.19787762,0.2630108,0.24130875,0.14290327,0.16872153,0.25855267,0.31760475,0.26531416,0.29070002,0.2870741,0.18601793,0.23394004,0.6685852
0.59697104,0.68855214,0.20463553,0.19016375,0.1756298,0.16559136,0.24480796,0.41796392,0.48587742,0.12164888,0.021361172,0.5854587,0.03129497,0.10533762,0.19439027,0.47100472,0.5729573,0.21838754,0.22983864,0.27537394,0.088368416,0.206667,0.024962634,0.12997858,0.252282,0.20163898,0.21147224,0.15015404,0.24470237,0.24706152,0.79297227
0.50860256,0.6596519,0.08388564,0.09539153,0.070192575,0.10755563,0.15524906,0.358593,0.45369357,0.023118317,0.0021285117,0.54749155,0.03288567,0.019532531,0.25962082,0.4170938,0.5251255,0.084195435,0.100105464,0.14704107,0.042158723,0.12660974,0.031786516,0.069840804,0.17275658,0.2546183,0.121333756,0.104563534,0.12523511,0.1562689,0.82603794
0.47193718,0.5851464,0.10989082,0.11483388,0.059294164,0.08760655,0.10752535,0.2778232,0.40677536,0.0416013,0.048325896,0.45966008,0.07250869,0.020001441,0.3206694,0.37109634,0.4723857,0.0571813,0.048232764,0.08793105,0.033754677,0.07991356,0.092980474,0.06105195,0.15890944,0.31518584,0.123829044,0.10591675,0.058705747,0.118891835,0.8111285
0.6715406,0.64107573,0.4200789,0.43086624,0.3108858,0.21468669,0.317268,0.5749109,0.58687997,0.30581585,0.08889064,0.62133896,0.17896792,0.29054764,0.24490616,0.585665,0.51677155,0.45074242,0.39522776,0.4454574,0.26864177,0.34168738,0.10253695,0.34595996,0.46057144,0.16652867,0.41814756,0.33359432,0.35594162,0.31940928,0.77234995
0.50980383,0.57531095,0.20853916,0.18735276,0.10813838,0.096101224,0.13676816,0.35371292,0.45941424,0.11096978,0.04809338,0.508049,0.10435045,0.091729134,0.2909694,0.39092505,0.45803234,0.17269379,0.12822384,0.1672702,0.10436237,0.099880934,0.09262398,0.14395769,0.23616645,0.25955668,0.20238945,0.154332,0.11704895,0.12095308,0.77271444
0.62749875,0.7203482,0.23098633,0.22212864,0.2222277,0.20472348,0.2929507,0.47420168,0.5048184,0.1641849,0.01748398,0.6273535,0.037881434,0.1306993,0.18176936,0.5132146,0.61263806,0.25851208,0.28475127,0.32443577,0.1198532,0.27001476,0.01244989,0.16004796,0.27616355,0.18687612,0.23555553,0.17937605,0.29999015,0.30395952,0.8125993
