AFP,Input,Output,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Effort
-0.0011754483,0.0045180507,0.02224938,-0.011718274,0.0063763494,0.002406599,0.23585597,0.19391592,0.22642128,0.21073054,0.046040118,0.023384513,0.64290017,0.7070743,0.87578887,0.7421852,0.83584195,0.3675796,0.17842442,0.074709564,0.009994447
0.015837178,0.0067543127,0.07542375,0.06671364,0.010877197,0.038344078,0.34771588,0.3010865,0.30553132,0.2941909,0.13958777,0.16443057,0.55107707,0.9044437,0.83262265,0.9102939,0.9550708,0.14195669,0.07965328,0.07047973,0.14426239
0.030998372,0.017826086,0.060290113,0.19418518,0.024474476,0.03902501,0.034990113,0.0148976855,0.020138677,0.0050537996,0.13214536,0.01695312,0.59225446,0.8646165,0.8599863,0.88114107,0.9511396,0.20805606,0.11100545,0.07960067,0.014861971
0.018517464,0.014507143,0.061543945,0.061157923,0.023182567,0.021017676,0.07731497,0.050066542,0.04800045,0.028506747,0.1207018,0.037236184,0.5487865,0.9154151,0.8365184,0.91234595,0.9667229,0.12353198,0.07642531,0.07655443,0.037344817
0.008715269,0.015571816,0.021239366,0.03599766,0.01932453,0.013778066,0.13524579,0.11594929,0.113120936,0.111496896,0.12616369,0.043829016,0.5680573,0.8668562,0.86021936,0.88332057,0.92627186,0.18564136,0.101423085,0.07380209,0.03620755
0.001681177,0.008985413,0.0066324994,0.035244484,0.01187838,0.0070780013,0.13039096,0.0987207,0.12388472,0.10340501,0.07352068,0.006208261,0.57857573,0.85364026,0.8706247,0.8662618,0.9283344,0.2107265,0.10999332,0.07036977,0.0047055073
0.009160943,0.008827018,0.0036453567,0.08808531,0.016238715,0.0069190934,0.034141757,0.030802675,0.0243231,0.027703485,0.03513708,0.012006561,0.659503,0.74274075,0.9040797,0.77574635,0.88367903,0.35698545,0.17687066,0.08670612,0.0061209593
0.016409919,0.012116738,0.059410386,0.05361486,0.023947682,0.02280653,0.028910404,0.012995131,0.011416355,0.0012786919,0.04331802,0.019148363,0.5682342,0.90723985,0.8486602,0.9157614,0.95931417,0.15696649,0.089254394,0.07597995,0.016040701
0.008325149,0.010154441,0.033604056,0.027186606,0.020117275,0.017304687,0.03223518,0.016834244,0.02738808,0.018086063,0.07213507,0.0067667984,0.6552227,0.7425086,0.908742,0.77880126,0.8755367,0.35688806,0.1706211,0.07862843,0.00044949353
0.0036485847,0.0038654692,0.0346124,-0.0071053402,0.019223727,0.008460863,0.13757573,0.104513094,0.13690385,0.12166469,0.06348777,0.03499301,0.64198226,0.7313727,0.88502514,0.76608485,0.86330396,0.3587334,0.17344812,0.072879694,0.018071674
0.005748707,0.0025963895,0.042072102,0.07363746,-0.013072031,-0.0065053776,0.341111,0.31090555,0.31348348,0.31856877,-0.0112314075,0.08234055,0.5113128,0.8932953,0.8365326,0.9050733,0.9343775,0.13965769,0.06689547,0.057837427,0.067653164
0.016843894,0.023317192,0.019181587,0.12847494,0.016394626,0.00043509528,0.05622227,0.045472506,0.07462891,0.07106599,0.058715574,0.061684117,0.5888571,0.7890181,0.8644622,0.7981084,0.8727239,0.24612387,0.13891765,0.08713769,0.04580732
0.011232037,0.017838338,0.009206004,0.077069625,0.011480893,0.013939945,0.0045347186,0.007886102,-0.008804831,0.0032577273,0.047816686,-0.010609952,0.6569079,0.7025949,0.88808614,0.73454636,0.8416682,0.38849002,0.19396172,0.087197594,-0.013433297
0.02012864,0.013931427,-0.0038935915,0.14165094,0.023092866,0.026895704,0.017716065,0.0074691717,-0.0009824391,-0.0078751,0.115540765,-0.013385163,0.64820915,0.7345668,0.9033193,0.7697368,0.8814497,0.36245167,0.16391121,0.07485236,-0.011984527
0.011806275,0.01960284,0.039052784,0.049541622,0.013749071,0.017216979,0.13520889,0.11049953,0.123729885,0.11776082,0.1456325,0.075894676,0.5557857,0.8751303,0.8483464,0.8830047,0.92165464,0.16294971,0.09795155,0.07822007,0.06123476
0.00428313,0.008824205,-0.016265038,0.10130982,0.015115579,-0.0007315455,0.0994721,0.08063641,0.07424976,0.07263359,0.04564473,0.017802287,0.5315025,0.93151104,0.8282724,0.9390655,0.95695716,0.091343835,0.06461097,0.07450094,0.013305023
0.009459469,0.0065681413,0.04817493,0.024691172,0.025394678,0.008725846,0.109028906,0.080201834,0.09570568,0.08352478,0.056017667,0.04986892,0.57532966,0.8375331,0.8952615,0.8700861,0.9102293,0.23343673,0.10162464,0.05500423,0.04042085
-0.0078328885,-0.0027693175,0.0020891018,-0.023405682,0.0056243623,-0.0072368924,0.12199463,0.09202434,0.14281593,0.12557377,0.0350117,0.023589471,0.55216587,0.9494857,0.9032771,0.9679248,1.004723,0.16152717,0.080053106,0.06271785,0.007937208
0.01562889,0.016634326,0.043584783,0.05707069,0.035502125,0.01853473,0.17670344,0.13694343,0.15477644,0.14047413,0.13971537,0.12002625,0.62334126,0.7482053,0.86308634,0.77902526,0.84685844,0.3024984,0.15760505,0.08182122,0.10127792
0.058824986,0.044676382,0.14044727,0.1840996,0.027162094,0.06329906,0.058709078,0.032855824,0.0643195,0.046356045,0.07635012,0.14402711,0.50881004,1.0581493,0.81307864,1.0320207,1.0837147,0.006355781,0.043840446,0.088350564,0.11203013
0.013725347,0.016350843,0.03289488,0.07125924,0.019883044,0.018867241,0.069988534,0.054804463,0.06368705,0.05851938,0.09878465,0.047030706,0.55411255,0.8917548,0.85170263,0.89547694,0.93849814,0.16129251,0.0957064,0.07805798,0.03838654
0.008805614,0.0072857216,0.038855996,0.054775774,0.011497281,0.015994096,0.0769651,0.055033784,0.06833895,0.058473825,0.05064214,0.023073588,0.58768165,0.83853924,0.87232935,0.8590137,0.9186302,0.22886041,0.11464031,0.0700255,0.014528811
0.022923695,0.019430866,0.066327274,0.09641341,0.018533066,0.024549173,0.07834772,0.056986798,0.078167476,0.06583072,0.09058737,0.06560209,0.5738796,0.82699114,0.8374018,0.83901757,0.89801514,0.2102991,0.114152014,0.076946445,0.055031765
0.01051269,0.011471298,0.04421798,0.0010886323,0.02905149,0.023721842,0.09450199,0.0716797,0.09325442,0.08045727,0.09289985,0.05702725,0.62967914,0.77570647,0.8911071,0.79578304,0.8929612,0.31757784,0.1636504,0.080939874,0.040167358
0.00552429,0.0076815616,0.017461937,0.019019019,0.017334923,0.016009165,0.12042559,0.08710909,0.12603268,0.11239682,0.039210692,0.033412687,0.60519046,0.835383,0.8922559,0.8618663,0.9368565,0.2581192,0.12579872,0.0700418,0.01880876
0.017959787,0.013363004,0.015478868,0.16219163,0.015092242,0.04805783,0.43472514,0.38786128,0.3613845,0.35994014,0.1526006,0.25214177,0.5625222,0.88967186,0.8478949,0.8827565,0.93577415,0.1530439,0.08986995,0.07341281,0.22401366
0.022114236,0.02584432,0.007426854,0.13976376,0.029079437,0.01281351,0.0570701,0.056854244,0.0692081,0.07620939,0.08561317,0.060123608,0.583477,0.8149849,0.8526432,0.81554466,0.89763576,0.22296876,0.12971333,0.085470945,0.04324266
0.012430209,0.010512531,0.013711974,0.052973963,0.031961553,0.021043533,0.059665736,0.039176833,0.04270692,0.030997792,0.13707991,0.013043173,0.61672956,0.8051187,0.8945928,0.83028793,0.91445345,0.28329617,0.13436006,0.071301065,0.010493334
0.0038980618,0.009728866,0.0046972856,0.041841652,0.021389917,0.0097183455,0.072796695,0.062768295,0.06726285,0.067644395,0.04829011,0.008590585,0.56168234,0.90174794,0.8577642,0.90633076,0.9500746,0.16317686,0.09465428,0.07461933,0.003793463
0.004250774,0.004973851,0.03654141,0.018172782,0.016916193,0.011534469,0.110427395,0.08803649,0.10895664,0.09843516,0.023957143,0.032439753,0.5652397,0.8616418,0.86948025,0.87848616,0.9272912,0.20258476,0.099065915,0.06420715,0.02373182
4.995987e-05,0.0031804293,0.021246795,-0.005583008,0.026121072,0.010015078,0.21048175,0.17003715,0.19908363,0.18016355,0.0672602,0.03452573,0.59949493,0.8324438,0.8873579,0.8500193,0.91556793,0.2569242,0.12781161,0.070082836,0.026916467
0.000108262524,0.009373885,-0.018585566,0.019118953,0.02374383,0.010106504,0.08934412,0.06963667,0.07924679,0.0711565,0.037084267,0.009542933,0.60075665,0.83228177,0.87193435,0.8517664,0.9217958,0.24923523,0.12377955,0.071637794,0.008227576
0.005762796,0.0076315925,0.011865955,0.019658526,0.028440546,0.007646801,0.13787644,0.11488576,0.13519903,0.12860033,0.08625722,0.058220647,0.55389416,0.8884775,0.86378187,0.90342224,0.94579595,0.19098854,0.096648335,0.062213473,0.03673473
0.03889539,0.032156087,0.09313449,0.07622529,0.0535872,0.041650824,0.08122601,0.04729263,0.08202521,0.06285634,0.01728356,0.13083135,0.61100733,0.77707046,0.8892461,0.80837286,0.88171995,0.2843901,0.13418725,0.066847764,0.112048835
0.018762158,0.017710732,0.10571667,-0.04538761,0.019029293,0.026334042,0.0629253,0.024006713,0.04119012,0.013252452,0.05555757,0.0129933385,0.5652472,0.99268097,0.8636981,0.98617333,1.0385896,0.0834324,0.06565207,0.09021355,0.01646525
0.0064082528,0.006567102,0.0042835064,0.034192417,0.031717055,0.011387505,0.16335557,0.13163038,0.14352684,0.13179608,0.04699657,0.04130191,0.6093242,0.840358,0.90319884,0.8628019,0.9348273,0.25011227,0.12356879,0.072190255,0.03442248
0.004071327,0.0070671774,0.0062824637,0.048351254,0.02592086,0.014772965,0.14481658,0.11266011,0.13954203,0.1253156,0.017496886,0.050857663,0.57678866,0.86162066,0.8862596,0.8765625,0.92772,0.21707536,0.10623914,0.062393107,0.039173625
-0.00097571686,0.009900628,-0.013780702,0.05798734,0.009375765,-0.0008843476,0.12638164,0.10409862,0.11672569,0.10944639,0.046955004,0.018707495,0.5379698,0.8941262,0.8440082,0.8982977,0.9309323,0.1363758,0.08224644,0.06960296,0.012228496
0.0076763676,0.0063605458,0.057199888,0.01569547,0.013752389,0.013529481,0.0579125,0.029170476,0.026450861,0.0072173085,0.061710827,0.02644483,0.5400465,0.98781085,0.84315914,0.99242485,1.0141724,0.084992275,0.056471664,0.07113164,0.022817306
0.0016429294,0.00335294,0.0130888,0.0041310964,0.015396136,0.011508141,0.21801443,0.18409139,0.2113526,0.19887094,0.02303938,0.05591542,0.6034525,0.79716986,0.87747484,0.8200236,0.9091669,0.28554234,0.13012293,0.064107,0.042350125
-0.001142133,0.002168201,0.0482066,-0.00827138,0.00031024683,0.0017035045,0.033248525,0.019239366,0.041543376,0.0348256,0.041561134,0.011978359,0.5924832,0.8224305,0.87707955,0.85567737,0.9005924,0.2489396,0.12170164,0.068992764,0.00097367354
0.035669222,0.03720433,0.07504542,0.07532458,0.04226161,0.041121364,0.0808426,0.06474225,0.092083804,0.08877855,0.13420409,0.16543628,0.5482444,0.9090378,0.83440477,0.9214333,0.96013546,0.14639218,0.0866245,0.072791405,0.13094693
0.014585215,0.014899937,0.06633665,0.03749657,0.023636337,0.021599328,0.11252666,0.08567275,0.10055755,0.088178724,0.16829807,0.06501256,0.63481736,0.7510627,0.8799975,0.776764,0.8682994,0.32116762,0.16627035,0.0843242,0.054248575
0.008016199,0.010209452,0.032375745,0.018441191,0.021566775,0.017160634,0.044964004,0.02648541,0.050814547,0.043493196,0.010228729,0.01705349,0.60955584,0.7789024,0.8829207,0.81014663,0.8792897,0.2891746,0.13903476,0.07099345,0.0075379144
0.018451763,0.009424292,0.0456701,0.10766023,0.03190272,0.023505697,0.07243256,0.048504796,0.05436131,0.041489385,0.2192771,0.033132706,0.6193553,0.8051347,0.8831228,0.83097845,0.9063501,0.2793588,0.14229068,0.081830874,0.026824504
0.003545886,0.0060309432,0.015159264,0.019290831,0.017712586,0.012408927,0.20957243,0.17111006,0.189998,0.17206517,0.14362355,0.07056405,0.6163783,0.7990136,0.8780751,0.81858397,0.91685325,0.28742924,0.14631924,0.075300984,0.052866306
0.005833973,0.004776895,0.035273634,0.047094386,0.013992482,0.009833615,0.10713164,0.08255161,0.09962551,0.08996719,0.027293881,0.023913354,0.5835241,0.7997746,0.86325085,0.81946987,0.8881529,0.24970244,0.124434434,0.06928806,0.01661633
0.02247003,0.024812613,0.0506344,0.086214475,0.01709577,0.026948264,-0.005324164,-0.0008843951,0.0037265508,0.011967137,0.039086767,0.050794583,0.6210552,0.74083626,0.8315181,0.76329654,0.8468405,0.29301268,0.16167592,0.095435716,0.03363618
0.035143934,0.01771226,0.01841598,0.20858659,0.03448069,0.04278592,0.17041983,0.1462616,0.14652738,0.14521411,0.13812234,0.23730733,0.50714344,0.9665739,0.8160554,0.9573472,1.0016446,0.07531237,0.047281194,0.06581363,0.20494011
0.019819375,0.017307406,0.099411935,0.040220547,0.020227548,0.039175317,0.2328822,0.20495826,0.19397119,0.19431338,0.17779116,0.18752475,0.56624126,0.8743656,0.8394558,0.8892132,0.9297189,0.17227186,0.10110231,0.07531335,0.15824725
-0.00020345114,0.00015547872,0.01445806,0.050451733,-0.002238823,-0.0074270098,0.037194468,0.035675146,0.03256132,0.04197547,-0.0029246844,-0.010388655,0.6454864,0.7174805,0.89105326,0.7531377,0.8545257,0.36487687,0.17639074,0.07735136,-0.018545207
0.0028591044,0.007868107,0.0058081187,0.033462193,0.021174118,0.012153128,0.1545432,0.1278402,0.14548072,0.14662422,0.013490645,0.026228908,0.5420191,0.9268274,0.85262936,0.94471353,0.9623338,0.13095787,0.07648448,0.06978823,0.013562448
0.0031741485,0.008428408,0.008197803,-0.0006662719,0.020401783,0.014930263,0.104798466,0.07309507,0.09994905,0.08313227,0.09545983,0.019142067,0.65529066,0.71475285,0.8913434,0.7413244,0.856791,0.3722643,0.18434602,0.07820533,0.004679527
0.053741664,0.050568026,0.030529948,0.20698592,0.0571222,0.049486376,0.22965932,0.22400899,0.2011593,0.22467776,0.16848509,0.40350002,0.48847464,0.9994771,0.83438003,0.9974118,1.0240501,0.05707595,0.028742692,0.0498849,0.34400213
0.0047920626,0.01143338,-0.009740472,0.050380923,0.018950459,0.01123067,0.094128996,0.06691016,0.073384166,0.052267075,0.15707475,-0.015556374,0.60638124,0.8438298,0.8861349,0.8611068,0.94373226,0.22896437,0.11672652,0.076483555,-0.009075338
0.028762963,0.02154207,0.07152481,0.15593083,0.00072313845,0.056830175,0.44648233,0.40039644,0.40108776,0.39700052,0.20660235,0.32042998,0.5225632,0.9462473,0.8137711,0.93590873,0.9876416,0.0976014,0.065809645,0.06769904,0.2721523
0.019065086,0.017848317,0.0838113,0.032881547,0.020180568,0.023612248,0.14995532,0.11568552,0.14652415,0.13017571,0.121788405,0.10805287,0.6174298,0.7690905,0.8852157,0.79640806,0.8801104,0.3003463,0.14986366,0.07616611,0.08765933
0.0027993731,0.003706783,0.011482671,0.036289684,0.0077165123,0.01005611,0.07637536,0.051277522,0.05285356,0.045427166,0.03243702,0.0013595,0.55246216,0.93735194,0.85236377,0.9601157,0.98418343,0.1354884,0.07570878,0.071153626,-0.0023469813
0.015075049,0.011073509,0.03674719,0.0009403741,0.044930793,0.026984094,0.089038536,0.066601455,0.07666708,0.070147075,0.15116455,0.06403029,0.55999875,0.85006225,0.86490095,0.8739944,0.91697615,0.20160747,0.095362596,0.06371311,0.05097897
0.009072117,0.006087415,-0.0016407147,0.09393505,0.023422465,0.012224579,0.036883507,0.0282371,0.025718067,0.023245389,0.055227645,-6.0928054e-05,0.64580697,0.76946723,0.88269734,0.7934057,0.8881672,0.31571147,0.1580513,0.08019334,-0.004048392
0.0190081,0.01870104,0.018310864,0.07497876,0.029501047,0.018902043,0.060950138,0.058178265,0.06057264,0.06414949,0.042956926,0.048101492,0.58799016,0.827196,0.8608743,0.8383639,0.9126406,0.23170547,0.12654842,0.08229153,0.036962856
0.024138607,0.0054738633,0.048515018,0.15719004,0.02757014,0.031136187,0.06379503,0.037997574,0.03589524,0.021439409,0.061137974,0.022784706,0.562803,0.9190022,0.8484454,0.93726844,0.9796828,0.14821433,0.07820967,0.07089582,0.020738024
0.008458521,5.5991113e-05,0.05702341,0.034372505,0.008742358,0.0107942,0.16214038,0.12744316,0.14449957,0.13711514,0.038494267,0.028066158,0.54640114,0.91487485,0.8603141,0.93921596,0.9679764,0.15887526,0.07939547,0.06366378,0.018704917
0.0012655854,0.00063136965,0.025298888,0.026782349,0.019348655,0.007652847,0.124378085,0.10470116,0.11927844,0.119347095,0.007857213,0.039904423,0.5713885,0.881845,0.87098384,0.90679634,0.939382,0.1981431,0.10229495,0.06680559,0.021744147
0.0024901666,0.011899117,0.008724809,0.027846195,0.013379973,0.009022238,0.15545115,0.12989824,0.1526387,0.14527357,0.045805193,0.046329133,0.5167568,0.9712629,0.84310687,0.9719908,0.9929615,0.08881003,0.059241578,0.068292245,0.031295784
0.028094448,0.0170526,0.12373936,0.049920276,0.029924702,0.03741467,0.027762463,0.020021807,0.021744164,0.015734525,0.10038713,0.04016106,0.5987771,0.8427212,0.87765545,0.86830515,0.9198445,0.23261578,0.12211885,0.07883095,0.030816779
0.032165483,0.023884013,0.0057939366,0.22733337,0.015445196,0.023027578,0.23750828,0.24885571,0.20432602,0.24460407,0.031010205,0.35454547,0.4999753,1.0070373,0.8346573,0.98789805,1.0321158,0.062582925,0.04052925,0.057796918,0.29721305
0.011432973,0.015083607,0.0903278,-0.04614315,0.012296469,0.015891677,0.14606652,0.1109294,0.14907718,0.13153413,0.14858523,0.09585579,0.6393523,0.71287626,0.86447966,0.7506612,0.8480984,0.3571584,0.17777611,0.07873695,0.07367155
0.010587496,0.015418259,0.008202776,0.051819198,0.022418406,0.013512233,0.066522,0.05492573,0.055710003,0.055705868,0.03378439,0.02045559,0.54706466,0.897074,0.8364444,0.9056756,0.9445829,0.14407499,0.08468927,0.07303924,0.012638062
0.006874481,0.006571181,0.0160935,0.032996323,0.018052898,0.0148844905,0.1859983,0.15518315,0.16645017,0.15773255,0.10908576,0.074032016,0.5183078,0.91573256,0.84317946,0.917084,0.95853907,0.12664226,0.0624334,0.05798062,0.06337784
0.034967832,0.024582129,0.08552988,0.08106013,0.045798253,0.037937053,0.050331756,0.043607827,0.038494546,0.039975457,0.08233114,0.06525286,0.59454256,0.78546387,0.8667457,0.8125477,0.8852213,0.26897785,0.12839101,0.072181776,0.0584906
0.0066598402,0.008739859,0.035638943,0.06799044,0.010118769,0.009255601,0.14165702,0.11086725,0.10788364,0.10290039,0.085977085,0.05723378,0.5239945,0.98548794,0.853599,0.99609286,0.9923656,0.06499981,0.050804593,0.07042218,0.041248854
0.016181745,0.008065537,0.07724257,0.013562196,0.020071905,0.028293977,0.08152798,0.06686771,0.07269021,0.0702297,0.11111527,0.08105416,0.5654707,0.86461085,0.8610564,0.88377935,0.9304,0.20105386,0.10030405,0.067805424,0.06657463
0.0315758,0.023413263,0.08356385,0.08650496,0.026722033,0.041623905,0.03857836,0.034987375,0.049055986,0.0497083,0.04292891,0.06836197,0.67758113,0.6721839,0.8780095,0.7035901,0.8399029,0.41449785,0.21129502,0.09989149,0.051450472
0.015320057,0.015444385,0.029087344,0.08205486,0.020487215,0.020852594,0.12114755,0.10080308,0.09312121,0.089180075,0.09038465,0.07705065,0.51413333,0.9429075,0.8170026,0.94329864,0.97290385,0.09697046,0.06448542,0.06971717,0.064034075
0.0037370604,0.00791613,0.028435964,-0.004427298,0.020253424,0.011972863,0.21543096,0.17222434,0.20974432,0.18956493,0.099402465,0.055985898,0.5826137,0.8263475,0.8642926,0.8431214,0.90650886,0.23266262,0.11708209,0.07056729,0.044857014
0.005406433,0.006452158,0.01828229,0.034662936,0.020543072,0.018010737,0.09277507,0.06688693,0.06712553,0.05520209,0.087634414,0.020302806,0.54324305,0.91888607,0.8523601,0.9292438,0.9664916,0.1410115,0.07824837,0.067877114,0.014498185
0.023827014,0.019947236,0.08359271,0.04724714,0.025495272,0.030875241,0.098523185,0.06765112,0.076194964,0.05896849,0.117351,0.08644626,0.5338,0.9537768,0.8551654,0.964984,0.9897419,0.10710998,0.06360842,0.06881326,0.07220243
0.019034183,0.017198516,0.061390154,-0.015443011,0.048500896,0.039359562,0.14713073,0.109348685,0.1116264,0.101702265,0.20618816,0.03599867,0.5314248,1.0091577,0.8999893,1.0233734,1.0400808,0.09431371,0.053635027,0.068325624,0.025342118
0.008368344,0.008594992,0.013810214,0.026532974,0.02527257,0.017463243,0.10634257,0.080789685,0.10499356,0.094822176,0.020567639,0.031219527,0.56002945,0.8911183,0.8595907,0.90872884,0.9577193,0.18259819,0.08757957,0.062302932,0.021097567
0.00943758,0.011258954,0.047542047,0.014614105,0.02293519,0.016013196,0.092914075,0.06783469,0.10302025,0.09318168,0.081286676,0.039373122,0.6327874,0.7595491,0.8848232,0.7941086,0.87048995,0.32547948,0.1569231,0.07329793,0.025273249
0.004699981,0.0017346963,0.03565993,0.026853813,0.01274188,0.011568826,0.18352085,0.15097153,0.16301633,0.15429494,0.10744459,0.06275848,0.53009045,0.89880514,0.8416672,0.9049003,0.9413471,0.1479321,0.07135938,0.056959048,0.052686412
0.035937704,0.03443647,0.02297314,0.15510392,0.04658752,0.026229555,0.03713602,0.041844334,0.031382654,0.045037918,0.04455167,0.07386185,0.5740454,0.85475564,0.8363666,0.86482805,0.9203472,0.18391259,0.110760555,0.08451796,0.059638802
0.0047453362,0.008503608,0.0039131977,0.07151435,0.022185318,0.013188772,0.15802826,0.12565641,0.13158324,0.120914504,0.081081584,0.052401036,0.54142237,0.9260183,0.8391882,0.9314767,0.9573741,0.12011589,0.07586955,0.07478341,0.043234702
0.0101730935,0.011477638,-0.0038624667,0.050279107,0.02416385,0.011155954,0.17455617,0.1604624,0.17383794,0.17822413,-0.0005471762,0.09364987,0.6147365,0.7910819,0.86284935,0.819879,0.9106639,0.28927052,0.14050137,0.07110529,0.06423287
0.012072248,0.008381506,0.018387485,0.05020518,0.025803104,0.017630799,0.04801695,0.033084504,0.042539146,0.037684537,0.016478749,0.022587668,0.6414584,0.7343978,0.8800275,0.76507187,0.86939955,0.3456582,0.16492835,0.07857044,0.01704235
0.0016610697,0.007369343,0.024911566,0.022791572,0.014551652,0.011021156,0.04664317,0.029182766,0.050482884,0.041444167,0.09733764,0.026420118,0.62052035,0.7703954,0.8794526,0.8076999,0.8728813,0.3094505,0.15013927,0.07277633,0.014136385
0.0096795065,0.0076847635,0.05018713,0.03283992,0.015130288,0.014356248,0.11933818,0.08604212,0.09740458,0.08019085,0.050811604,0.053322352,0.54238814,0.9387793,0.85031927,0.94766754,0.9801154,0.109365426,0.064517155,0.06977567,0.044670608
0.0063796574,0.010724278,0.006463729,0.04972719,0.014084981,0.011162505,0.13708551,0.107280195,0.11934719,0.107719935,0.052786306,0.010971141,0.5455233,0.8891853,0.8375597,0.90242255,0.94472605,0.14883628,0.084601104,0.06793165,0.0054057967
0.011940004,0.02311207,0.017889708,0.04780939,0.021105096,0.023785012,0.25834,0.22479431,0.23194507,0.23055221,0.24724,0.18183447,0.56109583,0.9553849,0.86747605,0.96368384,1.0077447,0.14234726,0.08082154,0.06588865,0.14186385
0.025997186,0.021924213,0.03279558,0.11173985,0.041849736,0.027658707,0.1340157,0.11724886,0.11851927,0.12152825,0.031592555,0.13252354,0.53560317,0.8997657,0.8558062,0.90521234,0.94874084,0.15130559,0.08121471,0.06463024,0.11269359
0.0063878614,0.007444704,0.043800898,0.018012535,0.009604364,0.0045784097,0.25754517,0.21845321,0.24048199,0.22865129,0.06824695,0.071848854,0.6592692,0.7354967,0.90031415,0.7789711,0.87368846,0.35112622,0.17724209,0.0851157,0.05212753
-0.00044533424,0.003775373,0.019074213,0.007250665,0.010447997,0.010215091,0.3774073,0.322292,0.3495902,0.3311477,0.101639934,0.06802546,0.5596508,0.8876081,0.8517454,0.90549767,0.943528,0.18521905,0.09306097,0.06570297,0.055137057
0.0071322275,0.004487768,0.026803905,0.048099514,0.022328053,0.012611689,0.17171207,0.14732014,0.14293905,0.14025214,0.012109557,0.066993065,0.600496,0.80278987,0.8807092,0.8229554,0.8879338,0.26024994,0.12450093,0.065903366,0.057948705
0.123675555,0.089253634,0.2587102,0.4108601,0.08844371,0.13356413,0.16885027,0.14023015,0.20637122,0.19686608,0.21743833,0.56956714,0.59891367,0.9384259,0.89585906,0.94448876,1.0266596,0.1944161,0.09612992,0.07517199,0.4920927
0.01722734,0.019985905,0.029262299,0.023331914,0.032991912,0.027437465,0.092825614,0.08696984,0.09657491,0.10623776,0.087902606,0.08474274,0.59021825,0.79873264,0.8409143,0.81351256,0.8775292,0.26228148,0.14519411,0.08697229,0.059038814
0.009816375,0.010959797,0.026584776,0.0404542,0.021326784,0.01429477,0.12595135,0.09785576,0.12245474,0.11207318,0.048154116,0.039499298,0.5611954,0.8520288,0.8520603,0.86795056,0.91384184,0.19457631,0.09978226,0.067828685,0.030387416
0.018368315,0.015167687,0.056288816,0.078903146,0.020355642,0.024447316,0.06937621,0.046038847,0.042697363,0.029548278,0.13353238,0.015387209,0.58221555,0.9025415,0.8542406,0.9105328,0.9661215,0.15777907,0.09189555,0.080404356,0.015694764
0.0034455713,0.007254107,0.018734738,0.03476742,0.016083192,0.009015858,0.052432097,0.037852243,0.047212552,0.040510602,0.07692893,0.010714814,0.63476807,0.7628699,0.89286286,0.79728866,0.8751792,0.3194021,0.15583733,0.07575987,0.0018004235
0.009755885,0.010423373,0.032231733,0.010242635,0.023193955,0.019974107,0.044915635,0.024887789,0.042211957,0.033107474,0.042612,0.022701474,0.6729195,0.71913874,0.91721827,0.7557138,0.8674372,0.39646462,0.18750696,0.07896154,0.011001524
0.02813267,0.01733188,0.040951505,0.13386707,0.03430874,0.030932667,0.095073104,0.07891935,0.06791444,0.07113559,0.017403072,0.083595514,0.53432834,0.933782,0.8317702,0.9492688,0.9792842,0.1300164,0.07586648,0.067797385,0.06269437
0.009713149,0.007954264,0.036153983,0.05253202,0.018316392,0.011737261,0.12708102,0.10388379,0.12024531,0.1173071,0.03006438,0.060061947,0.54251623,0.87698483,0.85151076,0.89351124,0.92432344,0.16797417,0.08451865,0.060982488,0.045888063
0.07547195,0.057848647,0.20123331,0.21191838,0.0557819,0.10377052,0.16801728,0.13246398,0.17922395,0.16577752,0.21617107,0.28338325,0.55424464,0.8772048,0.8160934,0.8927692,0.96044,0.17451584,0.09770082,0.06951548,0.22993283
0.034090586,0.030045962,0.09785844,0.08826808,0.028713617,0.05066569,0.09969616,0.08087599,0.1012217,0.09177445,0.12861404,0.12486253,0.55566895,0.88150334,0.8327501,0.8843579,0.9464573,0.16967967,0.09797853,0.07382208,0.10100514
0.011521604,0.012870377,0.08711732,0.0128501095,-0.0068651675,0.013248924,0.050262265,0.006767707,0.020101814,-0.013553484,0.033622846,0.015579689,0.51352113,0.97134924,0.8173506,0.96205604,0.99707174,0.036484875,0.05042303,0.08590653,0.015898202
0.014733739,0.016423188,0.040836304,0.058317635,0.024783716,0.020919135,0.06696131,0.042939503,0.043447264,0.029035712,0.09661392,0.03130952,0.5415613,0.923175,0.8438472,0.92947584,0.9689911,0.12599346,0.07742536,0.074420765,0.026571095
0.0076150764,0.009930896,0.0057833157,0.061655197,0.022206757,0.010176109,0.0716384,0.058394056,0.054499898,0.05305755,0.039289467,0.051712774,0.534163,0.98656684,0.84440655,0.9887241,1.0147893,0.09206435,0.06892387,0.078014396,0.037512533
0.0015235804,-0.0019708574,0.08209635,0.016019285,-0.0012310902,0.0007189382,0.18237932,0.15455677,0.17175396,0.16397126,0.05941908,0.06372732,0.5811429,0.7904459,0.8472479,0.8221634,0.87408,0.25370166,0.12939307,0.073776424,0.054329496
