TeamExp,ManagerExp,Transactions,Entities,PointsAdjust,Envergure,Effort
0.60107976,0.7820929,0.37574512,0.42414474,0.3458571207514272,0.48171997,0.37372124
0.26979047,0.9173678,0.18928453,0.13369977,0.12875280772516848,0.7430791,0.26436126
0.5402889,0.26675376,0.1907464,0.39066064,0.1371993082319585,0.56984764,0.2051949
0.2736032,0.23009199,0.18569171,0.25139335,0.13734294824057688,0.39285398,0.17978631
0.69353324,0.83188003,0.45952797,0.6445126,0.49038666942320014,0.49539256,0.46188396
0.23708868,0.7064388,0.22605328,0.1989738,0.20156289209377354,0.55738014,0.2504745
0.7300813,0.77415335,0.13520683,0.30394548,0.14608850876531054,0.32089227,0.17551081
0.72947335,0.76768005,0.08873827,0.24048345,0.09213068552784114,0.37529737,0.12437871
0.37281054,0.7718976,0.2755552,0.36085773,0.272486316349179,0.5481155,0.2951207
0.7571099,0.6126986,0.22528481,0.4432713,0.23886044433162668,0.51435393,0.24581589
0.44571537,0.800909,0.29998946,0.3894322,0.3048671682920301,0.5618454,0.3267595
0.47262025,0.86406744,0.23428452,0.25430825,0.1294879677692781,0.7479819,0.2694493
0.6565732,0.7219369,0.4893319,0.52791905,0.42988967579338055,0.58502024,0.4670357
0.31303173,0.8493462,0.055843662,0.11964365,0.07410052444603148,0.19715184,0.09381861
0.27271202,0.86283463,0.090369634,0.09499511,0.1106407266384436,0.33580542,0.1853808
0.16454552,0.29997373,0.23504253,0.23292641,0.13253610795216647,0.61505294,0.23467815
0.63285327,0.79677284,0.22282873,0.2501526,0.11555511693330703,0.72180104,0.2569887
0.5669097,0.8540342,0.12393865,0.17041257,0.07314189438851366,0.5701015,0.17936336
0.29847896,0.41238785,0.18691447,0.3011922,0.17557780053466804,0.4664011,0.21219575
0.75543797,0.6099031,0.38572657,0.58575386,0.4119016747141005,0.6440996,0.40294486
0.33649737,0.5790355,0.26149493,0.3132366,0.18360071101604267,0.6465969,0.23767763
0.83327144,0.5088067,0.2641442,0.5070368,0.2813464568807874,0.6377681,0.3030611
0.5766293,0.8258987,0.19485742,0.36968133,0.2493272749596365,0.36564296,0.2659672
0.63650745,0.3699892,0.22781387,0.42262036,0.18606821116409267,0.6031089,0.2437179
0.68414956,0.8281169,0.05846871,0.24590358,0.109860916591655,0.2481621,0.12929717
0.32062536,0.7487471,0.060138125,0.27979562,0.1384033683042021,0.22950442,0.16584742
0.85664064,0.6294166,0.26153916,0.5307339,0.31154681869280915,0.48577714,0.33481798
0.16544935,0.4524716,0.2511652,0.23756862,0.20138703208322192,0.5772873,0.24229495
0.7838811,0.7417754,0.14687037,0.3699412,0.1735824304149458,0.3482514,0.17955379
0.57868314,0.67379355,0.3278606,0.48948926,0.3328135199688112,0.6033553,0.35675335
0.8146138,0.20966592,0.18902847,0.33729222,0.15290006917400417,0.32851613,0.10572873
0.6330639,0.7710521,0.32542273,0.56642693,0.3813084928785096,0.4394256,0.37756205
0.7017684,0.39270908,0.24314845,0.43177137,0.19415128164907688,0.59849775,0.257134
0.21282691,0.33692583,0.1323046,0.1924247,0.106933416416005,0.27392104,0.16308586
0.022429064,0.5223011,0.32948232,0.15860108,0.15304303918258236,0.8476509,0.29358193
0.46793324,0.8877132,0.10751103,0.08501698,0.0815896348953781,0.3853385,0.13995309
0.6241671,0.7414042,0.19896516,0.33647656,0.22403696344221782,0.38651007,0.23977447
0.09545097,0.5907549,0.33493745,0.24116293,0.1659436799566208,0.9303408,0.3228844
0.57893205,0.84469473,0.1881339,0.2544694,0.1440762486445749,0.6239244,0.22244282
0.5580117,0.24013609,0.17571045,0.34983176,0.1084782265086936,0.36075103,0.15851322
0.78670603,0.81324637,0.49198538,0.5520066,0.4651937779116267,0.54356015,0.5098295
0.6822552,0.7836248,0.5089758,0.5347643,0.45622476737348605,0.6061518,0.500784
0.8935429,0.6823746,0.119408265,0.40568244,0.15134898908093936,0.37913257,0.1894369
0.6762787,0.839808,0.24330427,0.32953733,0.23021429381285763,0.5105253,0.2927383
0.36316055,0.95682645,0.18869019,0.02864635,0.07376391442583487,0.8050524,0.21754692
0.24474926,0.2529807,0.15642741,0.22540407,0.12101902726114165,0.32298797,0.17507511
0.41713423,0.77025384,0.26020968,0.2873003,0.19956111197366672,0.6727078,0.25388095
0.5949746,0.75865173,0.3420918,0.35245875,0.262982715778963,0.6436814,0.36557418
0.38897744,0.7877465,0.15437263,0.2640077,0.1882687112961227,0.42667413,0.23188137
0.6467503,0.87747914,0.14574349,0.31330574,0.17405898044353885,0.39262557,0.22598001
0.44445795,0.2631962,0.12768918,0.30977443,0.10829686649781199,0.29531273,0.14258121
0.5023119,0.85715824,0.22462644,0.22188818,0.12942365776541948,0.7620835,0.25539345
0.86769944,0.7894004,0.43312275,0.5790693,0.4722609283356557,0.62921715,0.47557795
0.84707755,0.7186852,0.51897717,0.68588454,0.5387495323249719,0.68312335,0.5615753
0.7646824,0.75115496,0.13619193,0.29745597,0.12814511768870707,0.4845695,0.18541741
0.7721494,0.7867094,0.49049503,0.59726506,0.4966710298002618,0.58577,0.50596696
0.14314693,0.84477764,0.02239149,0.124399245,0.06167685570061134,0.25034338,0.1478721
0.6547964,0.72763413,0.36337358,0.5705066,0.4070601444236087,0.565539,0.42414698
0.18450144,0.4489541,0.28875226,0.26503927,0.1330394079823645,0.76729333,0.2402755
0.13038379,0.61762136,0.29209462,0.16944803,0.1120949567256974,0.93442273,0.27790788
0.8082387,0.72321385,0.5131684,0.6271195,0.47980082878804975,0.5810575,0.5363379
0.2996209,0.48512864,0.046380654,0.1369066,0.030657811839468713,0.12296924,0.12888178
0.5766551,0.8191739,0.22135392,0.2920577,0.23378150402689027,0.60682195,0.25503376
0.1742254,0.63136077,0.14401294,0.106668666,0.07262625435757526,0.29897642,0.2242077
0.57286954,0.5515258,0.44327492,0.50117517,0.3181233890874034,0.84289145,0.48866737
0.21299672,0.29136252,0.25911808,0.16259558,0.14076710844602652,0.43445498,0.24280708
0.82877004,0.5817412,0.35446197,0.5776297,0.3775237426514246,0.6445991,0.38257942
0.24462086,0.30584666,0.22997312,0.31588632,0.1667364200041852,0.5408108,0.20502909
0.5779423,0.7792269,0.097814076,0.2148203,0.14076683844601032,0.23451103,0.10444517
0.46954983,0.7632257,0.23101422,0.32619682,0.25948674556920476,0.3035648,0.24494998
0.47766405,0.8990403,0.10698388,0.10120367,0.0705364982321899,0.47836345,0.15365493
0.69811714,0.78168964,0.11599097,0.33513945,0.17519181051150864,0.32103953,0.19236298
0.65298104,0.81974334,0.1649843,0.30693895,0.18954917137295027,0.3619104,0.2062993
0.71340215,0.8075194,0.42686623,0.55031776,0.44848730690923844,0.53339976,0.47227305
0.71943057,0.6276814,0.48483938,0.56021947,0.4019219541153172,0.83408755,0.5274912
0.5483547,0.82007307,0.24637735,0.36834446,0.28219164693149884,0.4442817,0.29802287
0.6034264,0.78493154,0.39979237,0.56268555,0.41885324513119476,0.47132385,0.43195352
0.63143116,0.41224626,0.31045675,0.5009207,0.27102191626131494,0.61611915,0.31526232
0.08731704,0.5778552,0.3201627,0.189324,0.16622268997336143,0.74638134,0.26094428
0.42292428,0.7453299,0.23487133,0.28930646,0.20244880214692812,0.62074345,0.22936599
0.2584333,0.36807412,0.14561562,0.3239082,0.16289587977375278,0.4152162,0.19036134
0.64682984,0.69244975,0.37479138,0.47577804,0.34717845083070703,0.65550387,0.38368922
0.7840283,0.70504457,0.4046222,0.5521395,0.41293342477600553,0.5649657,0.43323836
0.10646927,0.70021254,0.24262145,0.17940038,0.15478213928692836,0.60370785,0.29781088
0.40472698,0.42422947,0.2172347,0.332712,0.17775517066531024,0.56839365,0.21623623
0.5051492,0.84850734,0.13588817,0.1647349,0.07747135064828103,0.5781764,0.22043577
0.9487163,0.6652184,0.07878346,0.34329975,0.08250678095040687,0.43782616,0.120163195
0.7124979,0.77207565,0.43740207,0.5202452,0.4177192950631577,0.62958753,0.4448958
0.6824328,0.7013623,0.6459613,0.6798438,0.5740227344413641,0.6951456,0.6751386
0.4946891,0.9254259,0.15640822,0.13039169,0.1098104765886286,0.63672954,0.1913295
0.27860045,0.6749696,0.30182144,0.27143723,0.17206206032372362,0.8019665,0.2835756
0.25234607,0.54086196,0.20660357,0.2762239,0.21079389264763357,0.47132713,0.22442682
0.69193476,0.6607762,0.24170676,0.35452318,0.1622235397334124,0.72817403,0.28081915
0.17287813,0.4342877,0.276515,0.21605353,0.17678505060710303,0.48868233,0.28705978
0.67577285,0.8348386,0.4827355,0.45656303,0.39613240376794423,0.6924726,0.51637644
0.97605073,0.98377144,1.0,0.9868129,1.0,0.75838345,1.0
0.87318295,0.8342161,0.56799746,0.6410993,0.5710222342613341,0.6770449,0.5820662
0.41867143,0.6191852,0.28960666,0.4155313,0.28393037703582263,0.57851577,0.3078501
0.69827765,0.82307124,0.8139242,0.7098522,0.708166582489995,0.79042816,0.84395605
0.83494204,0.78660196,0.23902771,0.42639062,0.27147163628829823,0.4500627,0.29434803
0.5305817,0.8216716,0.061487522,0.16113469,0.06254432375265943,0.1810272,0.1034195
0.84364486,0.63568425,0.22578214,0.50727665,0.30427531825651916,0.51418257,0.3066592
0.6278588,0.5388586,0.1881454,0.3966868,0.22891509373490562,0.5142054,0.21689759
0.6150257,0.84193933,0.20034967,0.3174313,0.21405212284312736,0.39204884,0.23562855
0.177844,0.41607988,0.2621205,0.26317862,0.17113901026834064,0.6180727,0.24936464
0.53417194,0.6733989,0.031964086,0.26911512,0.1111877066712624,0.20267731,0.12932822
0.10869619,0.9009098,0.11378821,0.07250166,0.10550247633014859,0.38508147,0.2196939
0.384214,0.49033633,0.2184048,0.37579972,0.23729923423795407,0.5291091,0.23528728
0.23645832,0.2884429,0.28516293,0.18417363,0.16103750966225058,0.6874455,0.27018046
0.7698826,0.29967883,0.24785718,0.4525838,0.23432064405923866,0.43488866,0.22642617
0.5936537,0.7905636,0.38346708,0.46845168,0.37848594270915653,0.48971003,0.40743563
0.91349995,0.65161544,0.27553177,0.5235096,0.3084155485049329,0.55268264,0.34282866
0.5128954,0.565853,0.31722313,0.4286658,0.26388908583334514,0.73394424,0.3372577
0.12943804,0.5469783,0.29636994,0.16776344,0.12429363245761796,0.7011236,0.32981837
0.80162776,0.688172,0.59744745,0.699346,0.5730175343810521,0.6989783,0.57707906
0.16402344,0.8164371,0.016768612,0.045204327,0.020812203248732192,0.09125101,0.11248538
0.18690395,0.352906,0.23922569,0.28007117,0.17111682026700922,0.5167369,0.21254824
0.583116,0.9234956,0.14961106,0.08738677,0.07407966444477987,0.52382916,0.13517791
0.72685134,0.724437,0.1604051,0.3763038,0.25422854525371275,0.52172494,0.23635735
0.17277998,0.35994014,0.30404532,0.2610758,0.17130887027853223,0.71202856,0.24661411
0.73113245,0.23846179,0.20508555,0.38464212,0.19088986145339168,0.457484,0.2008139
0.5413852,0.28087685,0.21550432,0.36640596,0.18330247099814825,0.5705681,0.24720973
0.29410842,0.6919804,0.16683416,0.26766512,0.17696917061815023,0.4303891,0.20985167
0.71100086,0.602414,0.49595356,0.5726011,0.43346389600783375,0.7496294,0.49180064
0.13318673,0.40679085,0.29303822,0.2666938,0.17338250040295003,0.6745011,0.27267817
0.46168292,0.5202904,0.3211106,0.47007912,0.30163945809836745,0.6557121,0.33294594
0.57095194,0.76863223,0.16000213,0.28061408,0.16434889986093398,0.3241453,0.18951537
0.66899514,0.7564267,0.46713394,0.55792105,0.44784265687055946,0.6201994,0.4532579
0.7028311,0.75121385,0.3531993,0.51678085,0.39489387369363244,0.3488177,0.3781344
0.14783564,0.68279326,0.20707825,0.10276905,0.14603350876201054,0.41967088,0.29361558
0.75035626,0.8476811,0.15590651,0.258285,0.12910284774617087,0.4530745,0.18423125
0.5684077,0.48883,0.28970027,0.41732395,0.22878988372739303,0.74531156,0.3508333
0.33588713,0.6957476,0.15210073,0.16565156,0.13253166795190008,0.3312353,0.1799316
0.6835465,0.4981013,0.34536457,0.5213689,0.30957995857479753,0.6641848,0.39420146
0.3160308,0.3513983,0.2533179,0.35369295,0.18430979105858747,0.59549683,0.21604618
0.76224524,0.8516924,0.19542143,0.349546,0.22235420334125222,0.44664466,0.2575118
0.047179103,0.6412278,0.34201685,0.14978918,0.18422545105352706,0.88393277,0.31364235
0.4623207,0.22040859,0.16626687,0.22967398,0.11622207697332462,0.42807055,0.18576157
0.662253,0.76829326,0.056515362,0.2015008,0.0668005980080359,0.16044375,0.085859776
0.46592015,0.78797656,0.09527187,0.21764864,0.10621420137285208,0.20103914,0.12144564
0.3665895,0.5363419,0.31532356,0.39070907,0.2509689450581367,0.68417037,0.2870124
0.57887256,0.79648376,0.111439005,0.26859277,0.13608547816512867,0.23096627,0.1304548
0.19263814,0.3921878,0.28990513,0.32335675,0.19561369173682153,0.6645131,0.23869766
0.4914646,0.45420378,0.24581616,0.3767988,0.1973107418386445,0.6436885,0.25078508
0.8096143,0.6193874,0.37041402,0.5879211,0.40590717435443047,0.6105886,0.42953014
0.67129284,0.64234114,0.3030131,0.41842258,0.2698007961880478,0.66675735,0.31417271
0.18337719,0.5834861,0.23641564,0.25772426,0.17947565076853905,0.51246524,0.2592342
0.11884244,0.8735093,0.08214043,0.10900431,0.11493628689617721,0.29995394,0.19139378
0.42528158,0.59334534,0.26802343,0.31152368,0.20684196241051775,0.6593036,0.24030675
0.26274934,0.90056175,0.08930118,0.09430581,0.1123849217430953,0.43812728,0.21220212
0.8253171,0.7195055,0.106606975,0.3670435,0.14556356873381412,0.295628,0.16031703
0.21616249,0.82123715,0.091777444,0.17379607,0.12923323775399428,0.40236598,0.21867773
0.4483325,0.7763192,0.2981634,0.31238735,0.20387832223269936,0.7093087,0.32462102
0.6108182,0.70117253,0.16812392,0.31321236,0.18286825097209505,0.43014222,0.21130785
0.59214795,0.36738923,0.27036202,0.44877535,0.20020034201202053,0.7085317,0.31624585
0.20789696,0.34470454,0.16947876,0.2773697,0.16335149980108998,0.35945398,0.19908538
0.5216205,0.49914476,0.4097982,0.4535181,0.27645139658708384,0.8700426,0.42323864
0.4097172,0.19602853,0.16394877,0.23374236,0.10161977609718657,0.3826626,0.16205218
0.2673754,0.29753792,0.16365646,0.30372855,0.15700330942019858,0.4144045,0.1801409
0.16044685,0.45864105,0.18257442,0.1958601,0.14545073872704434,0.3425961,0.2445959
0.8756617,0.7386528,0.20464063,0.35963738,0.20432032225921934,0.6019549,0.26020807
0.78793114,0.69131786,0.28603372,0.5095828,0.32280693936841637,0.43745333,0.34312156
0.4700675,0.39813027,0.2250294,0.44481406,0.23782253426935207,0.54792416,0.25370726
0.7207605,0.6381098,0.18762313,0.40967402,0.24340878460452708,0.5124562,0.2570767
0.033203185,0.6650164,0.30920172,0.15258953,0.12671130760267846,0.8715203,0.28540197
0.7249423,0.49234557,0.45995444,0.55220896,0.39853819391229167,0.7732607,0.4633889
0.050175354,0.45079678,0.33242592,0.1673088,0.14210787852647272,0.7706168,0.3610697
0.47786164,0.75463057,0.31873342,0.4486829,0.34131177047870626,0.39252585,0.32618308
0.65649104,0.72991705,0.1655698,0.3374085,0.1992259019535541,0.22964258,0.16399354
0.480802,0.25805724,0.18386084,0.36776567,0.15309790918587457,0.4738472,0.17606415
0.7988385,0.6790769,0.20186207,0.37748218,0.19301535158092112,0.56314033,0.2491028
0.7218118,0.7361777,0.44590533,0.52224565,0.4349030860941852,0.533013,0.42781118
0.46934754,0.8146638,0.19757494,0.18384705,0.0800150348009021,0.73561704,0.20772174
0.7430628,0.7654349,0.26718137,0.4734013,0.3237717394263044,0.44805974,0.34024835
0.8955176,0.7672914,0.6812683,0.7470656,0.6552632893157974,0.77074564,0.68330693
0.7528974,0.66361743,0.059417088,0.31294158,0.07822762869365772,0.15109237,0.09045848
0.7502091,0.73194885,0.45434737,0.52925926,0.4227085053625103,0.64475197,0.47494367
0.6612296,0.8290283,0.051364735,0.23595127,0.09122981547378893,0.2211462,0.11804112
0.68688864,0.8090778,0.06510024,0.17534566,0.026151587569095257,0.46100283,0.104457304
0.2724259,0.46440896,0.32379472,0.313563,0.1974835818490149,0.8179359,0.26528493
0.8220339,0.059960485,0.14153375,0.2643924,0.08002095480125729,0.4701903,0.13452876
0.39730018,0.4750623,0.25032735,0.44724548,0.2549190652951439,0.54694116,0.2532754
0.4036634,0.245968,0.20371729,0.2511808,0.12376520742591246,0.5514127,0.22969617
0.32204658,0.451282,0.32267645,0.36413884,0.23739594424375668,0.77829057,0.3101816
0.40443432,0.6637324,0.2230007,0.37668693,0.22388521343311282,0.49821752,0.24147037
0.20751767,0.7140382,0.26403624,0.29642653,0.17478430048705804,0.7164386,0.29928342
0.30654895,0.41342658,0.30787337,0.30809373,0.20742602244556135,0.7739604,0.30300462
0.7704168,0.6867841,0.2550203,0.45600826,0.2756133565368014,0.4502654,0.30012518
0.598436,0.6912227,0.21572533,0.3284511,0.1385171783110307,0.64454764,0.305604
0.15987618,0.77459425,0.12319646,0.10256166,0.10949192156951529,0.33222544,0.22693479
0.8432983,0.6440817,0.29459187,0.50174814,0.3081981384918883,0.5147272,0.34890085
0.7816164,0.28915828,0.1984956,0.3820634,0.20335621220137273,0.39612818,0.19974448
0.30763876,0.21911073,0.1794792,0.22222236,0.10955650257339015,0.3662032,0.15831335
0.49269515,0.8352327,0.21361262,0.21801893,0.14040540842432453,0.5577306,0.20031735
0.72390527,0.77737176,0.5929213,0.62379354,0.5817880949072858,0.53953815,0.54064906
0.33057308,0.25503948,0.20311518,0.2276678,0.09227965553677935,0.57583296,0.22330834
0.7301227,0.7263006,0.39073378,0.45952278,0.34653320079199207,0.7589544,0.4060391
0.7530789,0.79166883,0.5242984,0.6348654,0.5389165023349901,0.47464174,0.50381523
0.6791317,0.7312525,0.46032053,0.48417777,0.36820396209223777,0.69281685,0.5008659
0.7010734,0.7151008,0.120698534,0.30789503,0.14689982881398972,0.19083793,0.10715899
0.38277853,0.81800973,0.08050443,0.17043692,0.09127369547642174,0.2770201,0.14176661
0.6444539,0.7513236,0.34434003,0.5515003,0.378928382735703,0.5341896,0.39922315
0.7535523,0.7689815,0.06850012,0.28206146,0.0970005898200354,0.16576575,0.11775546
0.38458034,0.8255786,0.20937142,0.27556393,0.18776184126571047,0.53659874,0.22461626
0.694451,0.78735423,0.4001832,0.46005732,0.3614149916848995,0.72068393,0.42497438
0.5525454,0.66840625,0.32882768,0.4253494,0.28399647703978864,0.6850483,0.3337928
0.7800647,0.54504,0.33979207,0.5695741,0.3698478821908729,0.58084846,0.41019636
0.25603878,0.27380443,0.2399874,0.16433653,0.1376542382592543,0.4230386,0.25583738
0.36169726,0.7496326,0.13888805,0.19544521,0.16138522968311378,0.2583547,0.13465387
0.39563394,0.8782989,0.11622346,0.14502572,0.10449356626961398,0.39727682,0.16855794
0.5731708,0.81692547,0.24202898,0.36807865,0.24144800448688028,0.49731064,0.27312016
0.57028496,0.8162819,0.20748252,0.24888787,0.1433784586027075,0.6547691,0.23817584
0.7266257,0.35648713,0.24152258,0.46526682,0.2686338861180332,0.52751315,0.29151046
0.40785047,0.85908645,0.12841074,0.18602963,0.1356838881410333,0.40052563,0.17107458
0.6489101,0.578342,0.109763384,0.3106179,0.1328083179684991,0.38413632,0.16141884
0.62704635,0.094001226,0.15116437,0.20414263,0.07764304465858268,0.35413796,0.115816884
0.5443186,0.83295584,0.08589118,0.22296885,0.11733991704039504,0.28854498,0.15334073
0.72437054,0.21593884,0.15920585,0.39208192,0.09307295558437734,0.36203998,0.14058931
0.51831126,0.34668624,0.28037244,0.44565699,0.23256573395394406,0.63856727,0.28000227
0.6531057,0.35837543,0.28779477,0.4503585,0.22059375323562522,0.7289105,0.2988445
0.6015291,0.846638,0.2348889,0.28902662,0.1672190200331412,0.6655087,0.28129056
0.73276305,0.6099451,0.105696835,0.27402693,0.10512112630726758,0.32382774,0.1251047
0.66302425,0.75343853,0.15739903,0.32379767,0.18638236118294169,0.39439857,0.2006949
0.080285095,0.66187704,0.2811324,0.15228671,0.15037437902246276,0.741955,0.25843793
0.51748556,0.79415536,0.26286793,0.3913143,0.2972220678333241,0.39125144,0.310563
0.7599647,0.76463395,0.20046821,0.40765867,0.21178746270724777,0.4436012,0.2359352
0.22914866,0.30666053,0.1819498,0.18856299,0.1380076982804619,0.41218328,0.22580117
0.7091858,0.7608226,0.52558446,0.60678303,0.5100384706023082,0.4887212,0.50477076
0.20075734,0.8375653,0.09471163,0.103729084,0.10354030621241837,0.3370426,0.20313106
0.15013525,0.6676892,0.090904646,0.14031248,0.10510726630643598,0.29566744,0.21254943
0.4895019,0.7681241,0.16499457,0.23303516,0.163716449822987,0.5562724,0.19833037
0.21035357,0.85960865,0.089906335,0.040018633,0.08482347908940874,0.33513078,0.18780303
0.71142983,0.81271404,0.19872421,0.2695066,0.16064414963864898,0.6090828,0.2185208
0.30052382,0.893887,0.18567798,0.19331048,0.20358151221489074,0.5514252,0.233089
0.42623785,0.21349578,0.16802427,0.30672246,0.12671330760279848,0.40060377,0.15735102
0.5673859,0.8468624,0.02071239,0.2126082,0.09611858976711539,0.17855963,0.10808492
0.42605397,0.43751422,0.32871172,0.35786927,0.20177967210678033,0.8366452,0.3327926
0.6134317,0.84980655,0.3815083,0.3450761,0.24657997479479848,0.8010229,0.42604837
0.39867517,0.30534133,0.25766647,0.34263533,0.1675240800514448,0.62361133,0.23276775
0.47308534,0.5839429,0.23811728,0.3937081,0.22930765375845924,0.6045911,0.26010057
0.7084971,0.5637049,0.3624376,0.62489605,0.4138888048333283,0.5263123,0.41286385
0.23743722,0.290945,0.25069213,0.23651399,0.15217713913062836,0.4520322,0.2315098
0.43264472,0.14171043,0.15242484,0.12696701,0.061129990667799436,0.33969286,0.14812785
0.5110718,0.7302909,0.42290854,0.4720319,0.4546782072806924,0.3553021,0.43068698
0.5974707,0.54304934,0.24105465,0.47715342,0.278104216686253,0.57607305,0.29203305
0.69734716,0.78730184,0.41409326,0.49549216,0.41245996474759794,0.5348787,0.44011816
0.7655735,0.80056703,0.48198092,0.5408389,0.4630474277828457,0.5153068,0.49531865
0.44977224,0.87065345,0.28215325,0.26428387,0.17005877020352622,0.76254237,0.2843996
0.37818408,0.745294,0.12664205,0.317353,0.19665873179952392,0.36463994,0.21617474
0.3139482,0.61465096,0.12774302,0.24924168,0.12978086778685208,0.37693894,0.17727375
0.604807,0.74693775,0.19758287,0.2951258,0.1709051202543072,0.37963635,0.21881832
0.7483319,0.6999524,0.43506444,0.6170277,0.4556935273416116,0.61053014,0.48156482
0.8331264,0.6535671,0.18251872,0.45423174,0.23780281426816888,0.48391104,0.26094657
0.8113821,0.6940944,0.23162383,0.425839,0.23284149397048964,0.48056424,0.28684214
0.73287994,0.5710276,0.22008868,0.4222262,0.1949767416986045,0.7016844,0.28440633
0.72096646,0.7463847,0.07575999,0.3661974,0.18726461123587668,0.3254585,0.19604589
0.18481342,0.45048264,0.17016186,0.2822956,0.17107392026443521,0.41626227,0.21519363
0.7289397,0.50569546,0.18839094,0.39496052,0.15039456902367415,0.62603635,0.23518796
0.3838464,0.33474758,0.23074752,0.32737112,0.1640831198449872,0.58012474,0.20256251
0.48898548,0.8363033,0.24001123,0.29743335,0.20848163250889795,0.57313037,0.25338495
0.29620802,0.8816434,0.039526425,0.074058354,0.05799685347981121,0.2063944,0.17982855
0.5848579,0.3845017,0.25274304,0.41382164,0.22953055377183323,0.5700186,0.27325135
0.7099436,0.79885185,0.4029361,0.5041052,0.4409190964551458,0.46427804,0.4414067
0.8357192,0.77557844,0.48962408,0.60903454,0.49591350975481063,0.6992613,0.504044
0.35732478,0.4327187,0.34745005,0.39460814,0.23115403386924202,0.8104391,0.33535585
0.5791388,0.60725176,0.38893986,0.50989884,0.36978974218738453,0.6549625,0.3923468
0.1950257,0.44425938,0.22202629,0.28254402,0.17915999074959946,0.49708587,0.20780447
0.76971275,0.7683441,0.12723815,0.30070308,0.11407916684475002,0.35731417,0.14488588
0.81353366,0.0,0.12701929,0.16749303,0.05617883337073,0.34534,0.09324091
0.6066872,0.2944014,0.17530328,0.32580835,0.1324716279482977,0.35687584,0.15993662
0.69354016,0.9233663,0.66091627,0.55573666,0.536383782183027,0.9373244,0.72866124
0.8295338,0.664565,0.14167254,0.3778479,0.168347650100859,0.4427907,0.18982068
0.7351309,0.5474173,0.32570902,0.49409127,0.3002053380123203,0.6450694,0.33979812
0.41277933,0.8250363,0.12721184,0.30386952,0.18718025123081508,0.36895895,0.2058769
0.3940885,0.8641666,0.18224457,0.26042974,0.1925905715554343,0.4688999,0.22835597
0.63263357,0.7367514,0.15269673,0.27112687,0.14739427884365672,0.51275295,0.18826666
0.7980643,0.83458465,0.60007054,0.63722676,0.5766667346000041,0.5582143,0.6004947
0.15986396,0.34425104,0.26148188,0.26700258,0.17792016067520963,0.47225583,0.25498608
0.4142978,0.78725904,0.04320153,0.08336133,0.04291508957490538,0.15476474,0.12729932
0.4577058,0.88145816,0.2145574,0.27057526,0.22242985334579118,0.503246,0.24004893
0.1791806,0.707598,0.22415331,0.19216731,0.14395295863717752,0.5223021,0.2379415
0.82986647,0.7969254,0.51245856,0.6233312,0.55773133346388,0.5226602,0.5442265
0.72787493,0.7979949,0.3742963,0.4987306,0.33760502025630124,0.67066234,0.4037513
0.7378073,0.80540156,0.063186154,0.2717065,0.1122903467374208,0.23669103,0.11999414
0.32736593,0.3632589,0.25504106,0.35643893,0.18384969103098145,0.6866158,0.27445197
0.6222261,0.84805804,0.16693738,0.19016995,0.10387617623257057,0.5513548,0.15866117
0.5192686,0.7144264,0.13357244,0.2516533,0.1744770204686212,0.46651274,0.2146088
0.7381456,0.57267076,0.18391123,0.40853226,0.23790070427404225,0.54212713,0.24825302
0.21029602,0.7699401,0.28344825,0.22753324,0.1964702917882175,0.7655235,0.28170836
0.6066294,0.15906717,0.12348616,0.32242745,0.08898653533919212,0.2521419,0.15142594
0.49162138,0.80207026,0.21911447,0.18430121,0.08556904513414271,0.7710739,0.25142708
0.8408918,0.7520413,0.33785242,0.48868537,0.3365383601923016,0.5580041,0.38240698
0.28825593,0.2693076,0.2229039,0.24149488,0.1083351465001088,0.6373944,0.212133
0.70548767,0.77562904,0.22726652,0.36090338,0.18050988083059286,0.68727607,0.29367638
0.7536039,0.79588914,0.14671509,0.25982344,0.11258060675483642,0.45107406,0.16463706
0.49671024,0.13149694,0.1508216,0.18633895,0.04829489689769381,0.4395811,0.17397122
0.16513547,0.28882146,0.25545084,0.19219735,0.11482370688942242,0.6193273,0.25120524
0.7302133,0.8883379,0.26049787,0.28930932,0.16367637982058278,0.6935621,0.29097965
0.6692739,0.2263465,0.11617811,0.2169278,0.05895118753707125,0.15300491,0.0
0.67417234,0.79779774,0.465164,0.4486128,0.330732899843974,0.89175195,0.47888008
0.7155875,0.7610491,0.13683157,0.31799418,0.15514930930895857,0.290008,0.1580847
0.27615672,0.846881,0.1284791,0.27385864,0.20040121202407274,0.32230574,0.20071773
0.20485336,0.77642727,0.057119902,0.16766237,0.08569992514199551,0.1396774,0.10540152
0.59224445,0.8444308,0.12698132,0.2848677,0.17566411053984662,0.2596866,0.14534852
0.7542757,0.8218229,0.14116846,0.3549915,0.21521517291291037,0.38990754,0.23785704
0.23235829,0.43890882,0.2201998,0.21015348,0.14731514883890895,0.3498605,0.27406684
0.73165286,0.7632025,0.54605746,0.600699,0.48171248890274937,0.75803137,0.61332184
0.6663259,0.9033433,0.22936979,0.28242928,0.1971865218311913,0.63047487,0.2820111
0.84622765,0.7547975,0.10896786,0.41891575,0.20564477233868636,0.3337367,0.21768217
0.45160288,0.77760416,0.24944836,0.2573279,0.12986003779160227,0.8581749,0.37136802
0.49181694,0.22473626,0.17607763,0.31286275,0.1447237386834243,0.35254192,0.1824509
0.6377548,0.38750207,0.18049243,0.35910615,0.12419509145170549,0.568482,0.18426788
