AFP,Input,Output,Enquiry,File,Added,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Effort
0.18691115,0.2993232,0.1957134117428047,0.19189642,0.15220463,0.1334498,0.49315265,0.06806928,0.07625131762513176,0.060362316621739,0.037838787,0.3405314204318852,0.022264088,0.035347044
0.11921437,0.22398505,0.2213741632824498,0.17003666,0.06323935,0.18202205,0.40754008,0.21877062,0.22520219252021928,0.22053848323230898,0.19729912,0.17464073047844383,0.06379269,0.058783084
0.18216142,0.3426072,0.11814673708880423,0.31676787,0.118236974,0.18884926,0.62513596,0.3634951,0.3803876980387698,0.3518167011090021,0.33420166,0.3142945188576711,0.2422786,0.23729922
0.15326162,0.22630319,0.26536588592195315,0.17359537,0.13532804,0.21356031,0.3055693,0.05627279,0.05649638364963837,0.0513470800808248,0.028715607,0.1216224132973448,0.049923748,0.052892305
0.7331958,0.54733783,1.0,0.67354906,0.24552545,0.59905803,0.47277078,0.09129747,0.13231128323112834,0.06709450902567055,0.09195897,0.4703823882229433,0.26064384,0.27662712
0.120964676,0.20652942,0.17999778079986686,0.19326,0.17211802,0.18678991,0.37286407,0.121425115,0.1383345538334554,0.11711344102680647,0.09821441,0.18646574118794448,0.03628436,0.03843546
0.31977028,0.31411713,0.2913660574819634,0.5182342,0.13357508,0.19745612,0.5357775,0.16056454,0.1499966549996655,0.1405865684351941,0.11175557,0.24273337456400249,0.2059033,0.22176442
0.17318577,0.2818039,0.11130549667832981,0.339163,0.09435016,0.17988133,0.5541521,0.42344388,0.4314629231462923,0.40247749414864964,0.40238768,0.3332854399971264,0.18835458,0.17748201
0.44619542,0.28184813,0.7683861461031688,0.43716198,0.16048723,0.31610894,0.8486685,0.520266,0.5483131548313155,0.495889599753376,0.5062265,0.27935947676156864,0.7555622,0.7744234
0.09251793,0.1888108,0.15284069917044196,0.1777705,0.13662466,0.21156946,0.35879108,0.2582068,0.26320472632047265,0.23822446429346786,0.22016191,0.14835097890105875,0.06691407,0.068197906
0.20128557,0.22658777,0.22941629376497763,0.27068892,0.18527888,0.2609365,0.4230179,0.09503964,0.10830964083096409,0.07910627474637649,0.06266544,0.26366685582001137,0.071851626,0.087392986
0.18793109,0.20626113,0.24746860484811628,0.24224862,0.14605413,0.2519535,0.5067551,0.115860365,0.1309249430924943,0.099413899964834,0.08052997,0.46814977808898667,0.1228659,0.13279314
0.17999536,0.22338292,0.17686785061207105,0.17595182,0.16059783,0.17642365,0.5144036,0.7179533,0.7305082730508274,0.6877867412672045,0.6991663,0.39211692352701544,0.27466917,0.27324292
0.26873195,0.19021474,0.5134034308042058,0.17767182,0.24272954,0.36803508,0.45640552,0.11393847,0.11899996189999619,0.1066947564016854,0.080071576,0.11587323695239421,0.1330576,0.14325759
0.27836505,0.37999573,0.3082141484928489,0.2555042,0.15976846,0.17328462,0.47968975,0.06209322,0.08899278889927889,0.0590382365422942,0.05375357,0.2592216155532969,0.08507417,0.091073245
0.10534564,0.14449583,0.22671879360312763,0.23936322,0.10964538,0.1995574,0.38200897,0.306039,0.3076465307646531,0.2733153863989232,0.25172234,0.11529814691788881,0.09879024,0.111165464
0.09394114,0.25675574,0.18801821128109267,0.15957983,0.06008582,0.19876255,0.36400807,0.2867651,0.28316395831639585,0.29176561750593705,0.26844114,0.21388633283317995,0.07796924,0.05105435
0.06834608,0.126049,0.17821459069287546,0.21292865,0.10609251,0.13724144,0.44452596,0.3012902,0.31006959100695913,0.272074316324459,0.26579097,0.17259003035540182,0.101373866,0.0981783
0.29684064,0.36647066,0.21370108282206496,0.40956834,0.16763498,0.23204806,0.48962107,0.09083188,0.11038155103815511,0.07166854430011266,0.0674918,0.1919544715172683,0.11335024,0.12575787
0.09086348,0.17533639,0.17063178023790682,0.20921771,0.09313834,0.18014336,0.4535874,0.29868427,0.3055770305577031,0.27605529656331784,0.25687927,0.07914516074870964,0.089846745,0.09547014
0.15212902,0.22180864,0.23620256417215388,0.17880082,0.16217926,0.21375458,0.41576153,0.2668895,0.2800945580094558,0.2442806046568363,0.23849308,0.13564330813859848,0.12509294,0.12562363
0.24633434,0.4431759,0.23350019401001165,0.27521813,0.06807686,0.13429065,0.5271913,0.07899626,0.0901663790166379,0.053420420205225215,0.046330206,0.23348964400937866,0.061887983,0.07029396
0.16334584,0.24470478,0.1318658079119485,0.34560388,0.11598929,0.24638504,0.44860372,0.21176744,0.22894441289444128,0.1951700417102025,0.18557337,0.4696074681764481,0.085688055,0.0849341
0.24152106,0.30224556,0.14669418880165133,0.4130812,0.16454083,0.25381148,0.53268206,0.09224893,0.10204746020474602,0.07833976470038588,0.059133537,0.15374680922480854,0.09941298,0.11245747
0.12784271,0.2191132,0.19637195178231712,0.21318074,0.104762994,0.18044004,0.41457388,0.08317069,0.0902917250291725,0.07234558934073537,0.05231636,0.20491735229504116,0.042299382,0.043422982
0.28090757,0.3271897,0.2561671553700293,0.26739115,0.17534472,0.37630746,0.38026005,0.05566892,0.055726578572657864,0.05843669150620149,0.034040175,0.4977834298670058,0.16047567,0.14451538
0.14476997,0.25699413,0.1895376113722567,0.18921706,0.11148945,0.21045408,0.46611884,0.1587102,0.1657864465786447,0.14696005881760354,0.1327498,0.1428136585688195,0.09384751,0.09080151
0.08618444,0.2052409,0.16693462001607723,0.21227914,0.045582302,0.163469,0.4144606,0.28338367,0.2873124487312449,0.2702081362124882,0.25629625,0.20883907253034434,0.06750813,0.056016937
0.14546533,0.21493948,0.24250492455029546,0.22602785,0.089353874,0.18534362,0.39341477,0.10456511,0.1211809121180912,0.09103072946184376,0.07881834,0.21334962280097736,0.05614268,0.06248611
0.12813406,0.14228082,0.2728459363707562,0.16488293,0.11563493,0.20541613,0.43631154,0.29002374,0.29446242944624296,0.27484066649044003,0.26104143,0.10399624623977478,0.08249585,0.08470766
0.12483078,0.22748224,0.15131944907916695,0.23388368,0.110373594,0.2172975,0.4246972,0.19523872,0.22181103218110323,0.17464520047871204,0.17063382,0.12854698771281928,0.05892964,0.06763226
0.20205681,0.27849025,0.17612729056763743,0.34146345,0.1486187,0.24076098,0.4362238,0.112116195,0.13302017330201735,0.09980989598859376,0.08877122,0.1346148680768921,0.100288644,0.107983604
0.21003596,0.26758596,0.20758563245513795,0.30484834,0.17378359,0.21974248,0.41889197,0.07619043,0.09573274957327496,0.07169848430190906,0.058024704,0.18462745107764708,0.07819421,0.08580805
0.59955746,0.60412693,0.32768906966134415,0.51528585,0.573401,0.74354094,0.52012426,0.13187252,0.14635618463561847,0.13153479789208788,0.11112005,0.32034341922060516,0.311295,0.31666175
0.13458309,0.26636654,0.23234677394080647,0.1964891,0.08056074,0.13350974,0.44931656,0.0817015,0.11235169723516973,0.07677559460653569,0.079086035,0.10830251049815062,0.03351564,0.029158833
0.15364493,0.17830673,0.23110519386631162,0.1779873,0.1517427,0.17615475,0.39679933,0.4916068,0.502507350250735,0.48657112919426776,0.48496255,0.26491548589492914,0.18055238,0.16995454
0.1166496,0.17500621,0.17857261071435665,0.22215039,0.14643477,0.20191681,0.41312662,0.10378202,0.10652158065215807,0.0835205750112345,0.056282185,0.163878599832716,0.028616913,0.04419489
0.17072652,0.22536598,0.2915604874936293,0.14136384,0.11630801,0.18190183,0.43064135,0.36517897,0.3802270980227098,0.36101036166062167,0.3541987,0.14743425884605552,0.15932581,0.15360296
0.2565605,0.34750313,0.2519766851186011,0.19192165,0.13151464,0.16427404,0.38602313,0.029894125,0.022646191264619128,0.03494649609678977,0.0034662895,0.4100505246030315,0.038112745,0.04143907
0.29241404,0.32559347,0.385400883124053,0.22488794,0.2166922,0.2742055,0.39557487,0.062265612,0.08606963860696386,0.06644616398676985,0.05793336,0.23800395428023727,0.10071728,0.105339736
0.16765106,0.1737527,0.2529616551776993,0.25060093,0.1767922,0.20810896,0.45579997,0.10745435,0.1282117328211733,0.09390497063429824,0.07962195,0.3004443180266591,0.0895202,0.10512398
0.20876586,0.05096162,0.53820683229241,0.23110178,0.20996398,0.15608323,0.6501024,0.10952617,0.1379608037960804,0.08807858528471513,0.087122716,0.2569193654151619,0.112454906,0.1399987
0.13749449,0.21883886,0.24208447452506848,0.20273544,0.09883193,0.17591126,0.6133702,0.29178977,0.29978206997820706,0.2681125560867534,0.24938148,0.4896560893793654,0.1266367,0.1327776
0.14299046,0.25405318,0.20227335213640113,0.22843945,0.10385544,0.26489806,0.5124364,0.2275001,0.2193810419381042,0.1907803214468193,0.15585673,0.2974032378441943,0.12812793,0.14036751
0.13225313,0.26355624,0.23771220426273226,0.16315283,0.07922287,0.22078541,0.37599984,0.0956106,0.10748845674884568,0.08839855130391308,0.07077341,0.11760335705620142,0.043893926,0.045418683
0.24705195,0.27777016,0.41526549491592973,0.13289878,0.21532379,0.24449505,0.47786567,0.14113818,0.15441701544170156,0.14608091876485513,0.12766016,0.1630102897806174,0.16958608,0.16427366
0.18619128,0.23193216,0.3680131220807873,0.18060675,0.076783426,0.25510412,0.5342765,0.24183059,0.2420993242099324,0.21406550284393017,0.19835922,0.09656216579372995,0.13600501,0.14225237
0.3117874,0.3012915,0.550105483006329,0.3438517,0.14571504,0.3956071,0.6376846,0.22962898,0.2404686040468604,0.20681603240896193,0.17548501,0.5844757950685477,0.27152318,0.301707
0.30815715,0.3146901,0.1407863884471833,0.41375104,0.31860054,0.36055464,0.5226606,0.104961924,0.11422178142217815,0.10094277605656657,0.06600601,0.30379271822756315,0.13762088,0.16061841
0.19468722,0.17390774,0.38924145335448723,0.19323151,0.1413241,0.24090284,0.53245616,0.13953695,0.15700407570040759,0.11613994696839681,0.10378503,0.10117248607034916,0.12701547,0.14853963
0.27721268,0.36720788,0.3112290686737441,0.26180634,0.17670424,0.18963587,0.55442595,0.07731991,0.10391037039103704,0.07017001421020086,0.06504058,0.2919978975198739,0.09898391,0.10511288
0.18411689,0.20398259,0.3086096185165771,0.20894577,0.19386812,0.20364982,0.4426775,0.09799267,0.1091444709144471,0.09204511552270693,0.07128803,0.24730681483840888,0.07635267,0.08450273
0.1818972,0.27839562,0.2127090227625414,0.25657997,0.103623435,0.29429194,0.49310702,0.22461657,0.23445562344556234,0.20940503256430196,0.19014671,0.40574469434468163,0.121639505,0.1230306
0.092266664,0.31491068,0.09380999562859973,0.13673355,0.09459069,0.10537082,0.46658033,0.2545242,0.22426129242612927,0.23555928413355703,0.17843935,0.36719649203178956,0.0820283,0.07919009
0.13920206,0.25366014,0.2147490928849456,0.18945615,0.09029316,0.17491019,0.4355957,0.08463637,0.09726067972606797,0.07638031458281888,0.05613119,0.1622261097335666,0.04435933,0.0529302
0.114129856,0.19161457,0.20573426234405576,0.20863676,0.10928175,0.19732265,0.4088715,0.18487613,0.18429586842958687,0.14901505894090356,0.13335511,0.2492367749542065,0.05612944,0.065074965
0.17809425,0.22981507,0.1998669619920177,0.27691242,0.17886046,0.22658229,0.4288499,0.07935796,0.09628875962887598,0.07659036459542187,0.055806145,0.20459355227561313,0.06908592,0.078093395
0.28751928,0.16555771,0.6650145399008723,0.14585072,0.2098243,0.3727864,0.5931316,0.39966044,0.41302784130278414,0.3815733428944006,0.37851486,0.2187748931264936,0.39349386,0.3918928
0.1682965,0.20154932,0.2681069860864192,0.24313664,0.11998135,0.12889239,0.5132138,0.22908899,0.2630243563024356,0.21634194298051657,0.2173343,0.20981682258900936,0.1434343,0.15579194
0.117628396,0.20571505,0.20154614209276853,0.26497608,0.069223784,0.13397153,0.55212694,0.17846896,0.20767603076760308,0.17230845033850703,0.15898225,0.14456886867413213,0.075875536,0.080878004
0.22790663,0.3398315,0.28619085717145143,0.07734206,0.18726209,0.18960227,0.51938754,0.29497644,0.3203105320310532,0.29265104755906285,0.2897438,0.1964216317852979,0.20645064,0.20431262
0.09751159,0.1951501,0.20714317242859034,0.1933368,0.046666477,0.15123181,0.4770187,0.2173652,0.2282369028236903,0.21163478269808697,0.18573126,0.1916021514961291,0.080209896,0.08495793
0.2050884,0.30595353,0.15377377922642677,0.22267985,0.24961343,0.27149746,0.461657,0.40047625,0.40708272070827206,0.37414028244841696,0.36191493,0.39211010352660625,0.2724327,0.2725692
0.17190756,0.18398207,0.18435233106113985,0.3569739,0.1364943,0.19283871,0.49975288,0.20738298,0.21327469132746915,0.17584280055056803,0.16448727,0.1923765615425937,0.09197603,0.10371661
0.19983529,0.2951395,0.23196013391760803,0.27456078,0.12317771,0.18363479,0.4386657,0.21954888,0.25891994589199463,0.20272102216326135,0.21381584,0.15181565910893954,0.13846226,0.14266297
0.1109778,0.17055702,0.17819309069158545,0.23088992,0.14208725,0.19674836,0.43176794,0.2635222,0.2845197584519759,0.2494368249662095,0.24529493,0.12901768774106126,0.08033927,0.07640392
0.26351145,0.30694968,0.40079032404741943,0.26302624,0.12235214,0.37726665,0.5441099,0.3403818,0.3522234052223405,0.3137118388227103,0.30446008,0.37503545250212716,0.28294158,0.2867543
0.37813133,0.20965013,0.8586540115192408,0.021924183,0.21734141,0.3078494,0.4868424,0.30467474,0.3179230117923012,0.3037982482278949,0.30543745,0.05504804030288242,0.3457056,0.33795545
0.10024691,0.12986474,0.1908103514486211,0.21912152,0.10326465,0.13361411,0.49335867,0.2650985,0.2741318874131888,0.23996220439773228,0.23524004,0.14553092873185575,0.09752627,0.10109046
0.3145538,0.31148875,0.46086292765177567,0.25772375,0.13629784,0.19127528,0.6056593,0.120315276,0.1407099040709904,0.0849709550982573,0.08612866,0.14422077865324673,0.14034873,0.1685597
0.15553251,0.26765305,0.21792544307552658,0.20007932,0.10793578,0.19473095,0.39878058,0.0726373,0.07805429780542979,0.06168486970109218,0.047429897,0.22801516368090982,0.0398189,0.035434805
0.28478566,0.27122292,0.15031090901865454,0.46825942,0.22735456,0.34973192,0.30319214,0.08824084,0.10833337483333749,0.07512716450762986,0.07033414,0.29473815768428946,0.12920803,0.13205236
0.15641777,0.2438364,0.2558427353505642,0.1322283,0.13505325,0.16037235,0.5359329,0.31464297,0.3276944827694483,0.321034599262076,0.29547364,0.1995536819732209,0.1901884,0.1897675
0.3071508,0.41330075,0.07439341846360512,0.5192189,0.26002613,0.29869223,0.7279641,0.24971944,0.26892789689278973,0.2253226435193586,0.21826532,0.31885231913113915,0.3314226,0.34202826
0.115664065,0.19249748,0.2463419247805155,0.18554643,0.095472276,0.15227205,0.41717413,0.09854066,0.11283255728325574,0.0852022751121365,0.06770801,0.18298290097897407,0.04208131,0.05287736
0.17498975,0.18557017,0.32215349932920995,0.13049237,0.15340619,0.20563483,0.45653045,0.35382906,0.3759253975925398,0.3428896905733814,0.34397012,0.0935504416130265,0.17314214,0.17017803
0.12211147,0.16608873,0.2166452729987164,0.19691074,0.13204074,0.23043296,0.3982607,0.13864683,0.14336550433655046,0.12348534740912084,0.09584775,0.0836314450178867,0.06426151,0.07693769
0.14796716,0.21353647,0.2615696356941781,0.1989282,0.10367741,0.12766601,0.48036146,0.07751251,0.09489888948988896,0.055935813356148806,0.049735904,0.15947863956871838,0.03639691,0.05183883
0.13726737,0.16084778,0.19926821195609273,0.20268105,0.15792897,0.1944414,0.44387487,0.13679646,0.15170417517041754,0.12064257723855465,0.113177724,0.09847397190843832,0.085624956,0.09257232
0.1439082,0.21662335,0.23362743401764605,0.20540275,0.08174837,0.19420259,0.46655115,0.23184317,0.23632142363214237,0.20700527242031636,0.19071874,0.3516791411007485,0.0982589,0.105670124
0.16652006,0.21465349,0.1326277679576661,0.3137052,0.18083233,0.22542648,0.3659066,0.068462975,0.07889889188988919,0.05253925815235549,0.036532678,0.09693638081618286,0.039827414,0.051583942
0.1444906,0.30426374,0.21297411277844677,0.16578557,0.05015321,0.12956145,0.57693213,0.09729024,0.09960916996091701,0.08767157526029452,0.05791901,0.15304318918259135,0.046262,0.055916656
0.11109446,0.15528446,0.12480788748847325,0.23331426,0.13581075,0.18516552,0.37145588,0.43413445,0.4498609449860945,0.4098615845916951,0.41120768,0.16548084992885098,0.09460254,0.09242878
0.10332464,0.19888943,0.20891058253463496,0.18694733,0.09384908,0.14077641,0.4794172,0.10744816,0.11429663142966315,0.09290516957431018,0.068721496,0.1891164913469895,0.04046476,0.05021821
0.12641552,0.17600642,0.20346607220796434,0.17976221,0.10464335,0.18155566,0.3762332,0.4282899,0.4403692040369204,0.4223058753383525,0.413143,0.20820240249214414,0.12407163,0.118011504
0.563469,0.6893455,0.1897469313848159,1.0,0.03171829,0.12401976,0.4975072,0.2134968,0.1891867889186789,0.18158335089500108,0.1699099,0.4139327248359635,0.3303384,0.32956013
0.11028877,0.15603721,0.1412015384720923,0.20852324,0.15845408,0.20464355,0.44535014,0.2557856,0.28460430846043083,0.24122239447334365,0.23883113,0.09746222584773355,0.08387729,0.08901601
0.23853779,0.33960706,0.32179905930794356,0.22709332,0.052527554,0.15866101,0.40108144,0.07268922,0.08329448832944884,0.06415442784926567,0.047624193,0.21194942271696537,0.052405696,0.06311928
0.103563905,0.19492126,0.22821690369301423,0.1514161,0.08109468,0.15993005,0.43086514,0.11652628,0.1192153959215396,0.12418212745092765,0.0896984,0.15024940901496456,0.055329368,0.05441761
0.19273095,0.22384024,0.15244007914640476,0.33460212,0.18965572,0.2962089,0.42932063,0.16664012,0.17609319760931977,0.14060986843659212,0.12247113,0.18958763137525791,0.10312392,0.119650036
0.13156357,0.22158746,0.1904176014250561,0.21418318,0.097247414,0.20268184,0.49500665,0.241187,0.24268933426893344,0.2191042931462576,0.1970388,0.3915359934921596,0.09739114,0.10348107
0.28115225,0.3752487,0.36501262190075734,0.25305882,0.033682045,0.0770533,0.4586792,0.060882285,0.0709479770947977,0.03444620806677248,0.027829852,0.2233115233986914,0.060420774,0.08131656
0.19455247,0.23454937,0.24413892464833548,0.23001759,0.16441,0.26994926,0.47291094,0.12722598,0.13634906363490637,0.1093517965611078,0.09180458,0.29158394749503685,0.10915923,0.12135711
0.14163259,0.32215387,0.1606819696409182,0.17972958,0.07596681,0.1952992,0.45687464,0.1113944,0.11207655120765513,0.10265052215903132,0.07599278,0.20351932221115934,0.059934616,0.06167072
0.23958378,0.2727021,0.22705321362319283,0.21437092,0.21162261,0.19465843,0.3324083,0.04035932,0.03539102153910216,0.05511246530674792,0.023220778,0.4982188298931298,0.10705803,0.09330159
0.16465881,0.22297402,0.2173375730402544,0.28801966,0.114234254,0.21243507,0.46303517,0.21159096,0.2188667718866772,0.1967025818021549,0.17862397,0.35331322119879327,0.09780276,0.09972045
0.13177031,0.23640719,0.14780058886803532,0.2675797,0.10171969,0.20721593,0.42518815,0.15340099,0.1798181979818198,0.13148026788881606,0.12715936,0.10346488620789317,0.05512307,0.065766886
0.11046156,0.23948264,0.1719669403180164,0.2241731,0.09274369,0.23466095,0.40312523,0.2971762,0.293559969355997,0.25824995549499735,0.23781288,0.14778599886715993,0.093345016,0.10174152
0.15586813,0.19690955,0.18762851125771068,0.29339254,0.16333015,0.19262552,0.42582303,0.06976858,0.08141545314154532,0.06619560397173624,0.04450699,0.1652162799129768,0.05471505,0.059457697
0.23130074,0.2084995,0.4705833282349997,0.100049675,0.1779142,0.15248485,0.52856237,0.0766337,0.1197639619763962,0.08260688495641309,0.0822207,0.10645431638725898,0.12260987,0.13634096
0.202319,0.2502988,0.23626129417567765,0.23723921,0.2139104,0.23191045,0.51766366,0.12541129,0.1412185241218524,0.12171732730303965,0.09926162,0.3599479215968753,0.13202326,0.14168401
0.38310435,0.3689581,0.23279519396771164,0.47746795,0.3916778,0.50237703,0.2964638,0.2484973,0.22600792260079228,0.20625863237551795,0.17042923,0.25313229518793773,0.24205884,0.26564
0.0983859,0.16535857,0.1889810213388613,0.21463414,0.1661545,0.14861086,0.19022265,0.104107924,0.11531183153118316,0.07393088443585308,0.056276567,0.14898762893925774,0.031294893,0.045323085
0.11873132,0.22097157,0.21063251263795077,0.15041564,0.108928695,0.19854593,0.37956896,0.13621178,0.1497449849744985,0.13051358783081526,0.11406956,0.10437342626240557,0.05082668,0.054526225
0.14580694,0.23177765,0.27020643621238616,0.18206263,0.054444157,0.1454602,0.45828417,0.0911276,0.09364236936423694,0.08747216524832992,0.059152126,0.1640904798454288,0.04872687,0.054910034
0.13637584,0.17688313,0.24430555465833328,0.1863885,0.13461989,0.1373447,0.5383845,0.18350783,0.20169627016962702,0.170236750214205,0.15840802,0.18324834099490045,0.061166584,0.073725075
0.12549858,0.18581273,0.21877656312659377,0.16794339,0.13119523,0.17158787,0.46102935,0.20598981,0.22567937256793727,0.1918217215093033,0.18443954,0.12008701720522102,0.05533101,0.059980564
0.1480909,0.26354885,0.2675864860551892,0.228027,0.08858089,0.21289046,0.42886472,0.07062031,0.07703925770392578,0.06201919872115193,0.04186646,0.2471685248301115,0.0043375846,0.0054858886
0.21247627,0.3021882,0.2185995231159714,0.26984054,0.13281718,0.28124207,0.36736304,0.070161186,0.08453523445352346,0.06542914392574864,0.05587265,0.2841096970465818,0.09028968,0.08028607
0.112936676,0.16723947,0.2136972628218358,0.18135065,0.112336814,0.16568068,0.44656673,0.18624803,0.19870717987071798,0.17845524070731444,0.15734741,0.14494699869681993,0.06613159,0.07331473
0.116245255,0.21611977,0.21236754274205258,0.24817866,0.07305685,0.14158055,0.4138869,0.12365147,0.1502408350240835,0.1123824367429462,0.11569699,0.13356708801402528,0.033400632,0.02633321
0.32408738,0.43677962,0.20639993238399593,0.36110193,0.22301303,0.20481554,0.5935391,0.29761893,0.32230166223016626,0.3032590881955453,0.28834537,0.45615052736903167,0.3749123,0.37219462
0.1560512,0.2966026,0.17160049029602942,0.17472404,0.15413123,0.16333465,0.51743764,0.23804298,0.2378436837843684,0.21256202275372138,0.18681026,0.2966162777969767,0.113318905,0.12956412
0.13091943,0.20794933,0.20525045231502714,0.21492422,0.13258067,0.23489158,0.40190047,0.16422719,0.16800996680099667,0.1365767681946061,0.11966262,0.27265121635907297,0.05741578,0.06233862
0.15750708,0.25503325,0.23953931437235887,0.19134848,0.07207074,0.122944206,0.52467173,0.0920324,0.1293139329313933,0.07777435466646129,0.07972288,0.06165264169915851,0.03934166,0.05845414
0.15985058,0.17240769,0.34252512055150725,0.1907226,0.09536599,0.2254818,0.4367846,0.18181352,0.19098666909866693,0.15617633937058037,0.1457575,0.0928781315726879,0.098316595,0.10867323
0.37153924,0.5482744,0.25538767532326057,0.3801486,0.1358642,0.072540395,0.53454864,0.090035565,0.1188643468864347,0.06115752366945142,0.0735494,0.29580919774855186,0.12571992,0.13682279
0.097369835,0.17660123,0.15542462932547776,0.19830438,0.1215443,0.15648505,0.49133566,0.16054907,0.17538651753865175,0.14511923870715432,0.1295087,0.12485591349135482,0.054030333,0.061869867
0.26061764,0.3192981,0.32881186972871224,0.24512,0.19633971,0.29367608,0.34461546,0.08155002,0.09701567970156798,0.08647525518851532,0.07459246,0.12566704754002286,0.103736624,0.095372535
0.4485632,0.44581896,0.1352059481123569,0.5564823,0.41879123,0.5283923,0.51646674,0.10577119,0.13397033339703335,0.08611780516706831,0.077063225,0.3650005719000343,0.21908966,0.2508139
0.25158113,0.26349005,0.4425679265540756,0.1319641,0.21335258,0.2644329,0.41960827,0.13864157,0.1517133851713385,0.1382515482950929,0.12389656,0.14535930872155853,0.17563373,0.17420746
0.35434273,0.25656316,0.6892196413531786,0.029850408,0.24737597,0.23998092,0.45995575,0.17710286,0.2206343520634352,0.17906762074405724,0.20299008,0.12030843721850623,0.23881793,0.23824449
0.11162299,0.21865259,0.22481599348895961,0.16909121,0.07947554,0.13614587,0.5114827,0.08319217,0.0902551190255119,0.07812864068771845,0.047342196,0.17850838071050285,0.040559914,0.050655812
0.15445304,0.23668158,0.22970046378202782,0.2235296,0.121145695,0.16906779,0.57147783,0.34673327,0.3449755944975595,0.32094897925693877,0.2933596,0.2447871146872269,0.17697458,0.19407538
0.2204241,0.2512246,0.4953146297188778,0.025403693,0.1733057,0.19986278,0.36440665,0.0847763,0.1089105268910527,0.09379289162757351,0.09587508,0.1610793696647622,0.10456139,0.09230587
0.091129124,0.1644295,0.216602282996137,0.2236717,0.07936255,0.19724126,0.38009953,0.33998573,0.3209298320929832,0.29827977789678667,0.25879526,0.0929014815740889,0.106004134,0.124030605
0.1246876,0.18436983,0.18775789126547346,0.23673813,0.0749562,0.21221372,0.42298278,0.30976054,0.32252091225209123,0.29429131765747907,0.28306442,0.3609538216572293,0.09107269,0.090916656
0.16500254,0.23674,0.1920127415207645,0.25643784,0.13730568,0.2029376,0.5053748,0.10844921,0.12681049268104927,0.09055886543353193,0.07824151,0.23077909384674564,0.0733507,0.08607598
0.20015714,0.048806474,0.6067973764078426,0.20152186,0.14786816,0.27585322,0.5799154,0.276496,0.28076365807636583,0.26191801571508094,0.23918077,0.1924136415448185,0.265953,0.2740925
0.13873585,0.1990684,0.2778093966685638,0.2536521,0.06511382,0.09059702,0.5211304,0.14286998,0.17280721728072174,0.13108663786519828,0.124327056,0.1347611880856713,0.10325003,0.11452255
0.29066384,0.37066042,0.31097961865877716,0.18594046,0.23696353,0.25548607,0.52724075,0.42507535,0.4440028444002844,0.42809590568575434,0.4192026,0.21991418319485098,0.39321008,0.38214543
0.13347046,0.21540001,0.20079641204778476,0.24727781,0.11407231,0.18680525,0.44376752,0.0872822,0.11572080157208017,0.08773346026400762,0.07273961,0.18355484101329048,0.053857524,0.0583294
0.28361362,0.44315743,0.35397985123879105,0.15935148,0.16145642,0.17282145,0.3698454,0.03605548,0.042012342201234225,0.041737712504262746,0.02917923,0.37338900240334016,0.05746499,0.04809128
0.41521752,0.28565383,0.6368936382136182,0.3093444,0.18079111,0.21669427,0.38162085,0.009259467,0.03208040320804032,0.0,0.0,0.29281945756916744,0.04385929,0.074077666
0.11948171,0.22715226,0.19864478191868692,0.2037484,0.05434,0.21344751,0.33705628,0.2626997,0.2760508976050898,0.264902015894121,0.25006062,0.18274590096475407,0.080818474,0.06924937
0.11375663,0.2969603,0.16792176007530563,0.13647658,0.11302194,0.19556779,0.46094608,0.27921155,0.2570844857084486,0.2557418453445107,0.20959133,0.2991157179469431,0.13307793,0.13149521
0.22681727,0.24478842,0.3061481883688913,0.23187912,0.2233152,0.22670844,0.5410027,0.075558156,0.0888573388857339,0.0827512849650771,0.053601913,0.37075548224532895,0.08923161,0.09763481
0.3265962,0.38077897,0.21850815311048918,0.3263119,0.3013308,0.39055365,0.5708743,0.74097556,0.792636829263683,0.7196116431766987,0.74372256,0.4174029750441785,0.8113366,0.8057426
0.20937231,0.36917013,0.22553387353203241,0.20911774,0.07073326,0.22639203,0.45467705,0.09824429,0.12407892740789274,0.08844018530641111,0.07695131,0.16446242986774579,0.069939,0.08596687
0.24301176,0.24685512,0.19311681158700872,0.43204936,0.2095196,0.23546603,0.45141065,0.10952285,0.12053169205316921,0.09805595588335736,0.07644356,0.17403008044180485,0.12849207,0.14079826
0.17589736,0.2298285,0.23118589387115365,0.25307998,0.13843589,0.24504395,0.46605927,0.11387188,0.12620111262011127,0.10071873604312417,0.07967811,0.14071900844314053,0.08596031,0.09808129
0.13393529,0.25202823,0.18184201091052066,0.20952098,0.12707977,0.22681046,0.23742485,0.20026341,0.21292102129210214,0.18047311082838666,0.17692712,0.1645956698757402,0.06852788,0.061922908
0.10581593,0.26992655,0.1360152881609173,0.17594452,0.10325235,0.22275507,0.39308503,0.30226338,0.27412688741268876,0.265760515945631,0.21888432,0.569308134158488,0.1338376,0.13123702
0.2509195,0.24012902,0.39805018388301106,0.19895628,0.14210764,0.31766343,0.8128166,0.23297936,0.23226513322651332,0.1871199012271941,0.16876039,0.14666572879994375,0.20852067,0.23903683
0.19473024,0.29743886,0.26996871619812296,0.15710367,0.18985733,0.23958696,0.3469383,0.100881636,0.09097906909790691,0.09774023086441386,0.06431094,0.3348188200891292,0.04593114,0.041154023
