AFP,Enquiry,N_effort,Generated_Var_1,Generated_Var_2,Effort
0.29503262,0.22612226738777325,0.19741851,0.617288267037296,0.41017246,0.1975427
0.058975935,0.2112501388749861,0.07701211,0.8080760084845606,0.5893328,0.06620151
0.21710053,0.29009843099015686,0.072644405,0.7413562444813747,0.55099535,0.08139513
0.19542357,0.15340237465976253,0.13283654,0.672731200363872,0.36302233,0.13889478
0.27561367,0.24718446528155347,0.08335255,0.8025610481536629,0.61972976,0.084157504
0.12827258,0.17514858248514173,0.020054648,0.940205216412313,0.7334349,0.019274136
0.23059464,0.17938171206182876,0.12274139,0.5955900357354021,0.3296616,0.12514767
0.23031709,0.15552768444723153,0.2189546,0.5099118305947099,0.25969362,0.23254703
0.22989282,0.18913942108605786,0.11598836,0.6854589411275365,0.5489576,0.12108866
0.16439539,0.2107831889216811,0.09522827,0.45627024737621485,0.33013773,0.09525815
0.16698822,0.21423250857674914,0.090463296,0.7737589964255398,0.4855919,0.091963075
0.26001284,0.1698618330138167,0.08256324,0.6106069366364162,0.34570956,0.08398534
0.25754502,0.22404507759549222,0.1718653,0.5549583332975,0.62850976,0.17776185
0.13214085,0.11825055217494478,0.045374032,0.8266537095992226,0.5555954,0.03852147
0.22584358,0.29571041042895896,0.043036748,0.7785878067152684,0.498487,0.03501604
0.14630714,0.10278985972101402,0.011265324,0.9343886560633194,0.62822294,0.008367858
0.15907395,0.10387331961266803,0.05422077,0.9287581557254894,0.6713519,0.056781888
0.16846663,0.2547306445269355,0.050097,0.8373120902387254,0.5056703,0.044022687
0.15568194,0.16983893301610667,0.07531467,0.7031781421906886,0.4710827,0.08287669
0.19623315,0.1819246818075318,0.13077146,0.564907933894476,0.33764744,0.12837306
0.31547284,0.4292800870719912,0.21007045,0.5244595714675743,0.2985909,0.2065764
0.15137449,0.16640929335907065,0.088639185,0.7302909938174597,0.7001767,0.09059692
0.14916828,0.17664040233595973,0.10713227,0.6487411389244683,0.5297103,0.11225292
0.5635535,0.4375708262429173,0.2898596,0.2481150448869027,0.21755242,0.32269022
0.19855809,0.3239113376088662,0.032169558,0.7799239067954344,0.4666903,0.030686531
0.15474485,0.1398701260129874,0.015578194,0.892950883577053,0.7106619,0.022896748
0.18495616,0.23299935670006433,0.112123966,0.3600572016034321,0.27594733,0.11852139
0.14128283,0.13122175687782428,0.041091114,0.7614755456885327,0.5134969,0.04000329
0.15525901,0.303040469695953,0.11107196,0.559763733585824,0.7477758,0.119404346
0.1522748,0.18443758155624185,0.11706263,0.6630149397808963,0.42534208,0.11426202
0.1201334,0.1414086958591304,0.08821641,0.83461200007672,0.61739826,0.083799064
0.4334289,0.10761307923869207,0.48916268,0.37029590221775416,0.25582743,0.48265144
0.3131967,0.3728459427154057,0.061101936,0.8240654494439269,0.56000376,0.052878313
0.15078074,0.1515821948417805,0.0399493,0.6020113361206803,0.36490822,0.033201844
0.11600949,0.09546031545396845,0.03995446,0.9177415550644933,0.6848936,0.04299592
0.13324012,0.12538990746100923,0.04349248,0.8508611810516709,0.56616664,0.049233045
0.13199973,0.23817769618223036,0.12465431,0.6962092417725545,0.4396782,0.121582195
0.15232614,0.1809650519034948,0.22311872,0.262530465751828,0.1976043,0.2419413
0.14542478,0.20523450947654903,0.10633935,0.7725081463504888,0.46576476,0.10072856
0.40187106,0.32885118711488126,0.7196638,0.0,0.04327452,0.7612601
0.1656146,0.25771204422879557,0.2246434,0.6513182390790944,0.4579053,0.22718681
0.17256191,0.15598653440134655,0.108921066,0.7205554132333248,0.6633358,0.11518
0.14100064,0.12818723718127628,0.0886952,0.8138542088312526,0.573452,0.08364217
0.29158732,0.22938618706138128,0.4257894,0.29099984745999086,0.18680227,0.43078083
0.52478,0.3313554168644583,0.15895072,0.5270398016223882,0.32604098,0.15675424
0.1722692,0.17423327257667273,0.09361167,0.7488250449295026,0.47964883,0.09307982
0.57342494,0.45118085488191445,0.3395064,0.38332446299946776,0.26310492,0.3380876
0.12802169,0.13348834665116532,0.022513654,0.8951586537095193,0.5501466,0.0
0.21239096,0.2502073049792695,0.39416543,0.24701009482060568,0.13611233,0.42612576
0.13120916,0.199612610038739,0.13717423,0.7018484421109066,0.46111035,0.14102659
0.32754105,0.27906215209378477,0.15939331,0.6264319375859163,0.5032835,0.16276713
0.25498244,0.3063484693651531,0.10534443,0.8881674932900496,0.6090052,0.08632275
0.10323624,0.2116256188374381,0.023648083,0.9420356565221394,0.73296213,0.018879648
0.29689777,0.4219683878031612,0.08966307,0.7634726458083587,0.53695655,0.09528726
0.2369358,0.3338008166199183,0.06913382,0.7663342859800573,0.46978426,0.06601113
0.18391967,0.0897552010244799,0.034537937,0.9331494559889674,0.6673138,0.035220057
0.15217069,0.12579018742098125,0.063659,0.7960157477609449,0.55331135,0.06436786
0.14563954,0.25281903471809647,0.103191644,0.7420412745224765,0.46382642,0.10656536
0.10813233,0.1724377727562227,0.10182275,0.7758496865509812,0.54529476,0.094628796
0.14881319,0.1802213819778618,0.07597193,0.7485577449134647,0.47313523,0.06117845
0.30860096,0.398522760147724,0.15580149,0.6021582861294972,0.3856268,0.15220578
0.16140595,0.13875961612403837,0.03862316,0.8457742807464569,0.5565736,0.040752783
0.25740924,0.22766632723336724,0.21817432,0.5915667754940065,0.42187428,0.216964
0.32297385,0.34796240520375943,0.2953635,0.5293307617598457,0.3335135,0.2887264
0.16485971,0.10667847933215206,0.03538517,0.832655749959345,0.55709004,0.03868346
0.14053528,0.17367736263226372,0.109915,0.820011249200675,0.55700207,0.107318625
0.12997577,0.13646642635335735,0.11233388,0.8003369480202169,0.59524417,0.10302329
0.16090707,0.200873369912663,0.13996148,0.5763227645793659,0.3439455,0.14395441
0.16596648,0.18644274135572586,0.017065188,0.6312982378778943,0.40315866,0.016037181
0.19067717,0.16701300329869967,0.10391243,0.7791319967479199,0.63750076,0.11072551
0.1705803,0.24845009515499047,0.1520797,0.635627068137624,0.4018185,0.15038784
0.1963385,0.32786046721395323,0.13563754,0.5167543310052599,0.35722208,0.13383965
0.1779171,0.1704167729583227,0.03744229,0.722012383320743,0.44096804,0.034407873
0.23331204,0.29829755017024495,0.3487156,0.36147889168873354,0.2054882,0.3521791
0.14507467,0.22853857714614229,0.015968803,0.8842829530569772,0.56002116,0.01503552
0.1280065,0.203618129638187,0.083146214,0.7636831858209913,0.46677852,0.07827958
0.10317566,0.17528267247173274,0.0919663,0.8136834988210099,0.5423243,0.081300735
0.30650166,0.21355107864489212,0.08335039,0.7192694931561696,0.56027055,0.08250978
0.29060492,0.11622109837789016,0.17464404,0.6159076369544583,0.41013026,0.17629485
0.1476703,0.12555258744474124,0.0478683,0.7158726429523585,0.47032833,0.052491955
0.3174238,0.3075647092435291,0.14884333,0.6545492392729544,0.40691495,0.137997
0.11216611,0.18634958136504184,0.03762818,0.6179922370795342,0.37469363,0.030200478
0.025035825,0.12386887761311223,0.0454434,0.8684209521052572,0.65313363,0.030975692
0.36179972,0.35325088467491156,0.3330488,0.34780618086837084,0.24294615,0.34460583
0.12113811,0.12622708737729127,0.052010972,0.7252291435137486,0.48037887,0.05229475
0.20372418,0.23410679658932032,0.027506124,0.8184817891089073,0.58819795,0.032861497
0.126778,0.18341080165891982,0.10227069,0.6848597410915844,0.61531425,0.10735538
0.13750738,0.21656564834343514,0.12112239,0.6116041866962513,0.37894487,0.1196863
0.14221531,0.17816254218374578,0.13866003,0.6123577367414642,0.43296957,0.14592506
0.21356401,0.3082571691742831,0.17828235,0.5363777321826639,0.31875324,0.1707689
0.12713544,0.2124799287520071,0.1351317,0.771911016314661,0.5545826,0.12898946
0.16411021,0.1709565929043407,0.062398247,0.7686135461168128,0.5210278,0.06881138
0.113488406,0.201045339895466,0.0972828,0.6781895406913725,0.4353726,0.08888474
0.15022764,0.18861488113851188,0.065341264,0.8885704233142255,0.5747416,0.06125534
0.30065146,0.2099520790047921,0.3831753,0.2955485777329147,0.18847024,0.3942545
0.17314646,0.19224216077578393,0.04402761,0.8011406480684389,0.48562622,0.042891495
0.100279175,0.21401847859815212,0.124662995,0.7162718429763106,0.4836626,0.11533954
0.54666245,0.6271876372812363,0.30053696,0.4690484681429081,0.38891268,0.29572207
0.15740803,0.13027162697283728,0.13879375,0.7223319433399167,0.6622026,0.14158769
0.65378255,0.5486118851388114,0.16517377,0.4890690693441442,0.3944621,0.1591684
0.16176818,0.16661838333816165,0.02049592,0.9036060542163633,0.6914723,0.025788942
0.17017674,0.1499716050028395,0.034940943,0.9486979269218757,0.7359984,0.040399995
0.11904767,0.16610805338919465,0.066321015,0.5337953920277236,0.3689611,0.07078632
0.15892613,0.10788880921111907,0.018811068,0.8916376534982593,0.6337197,0.016159521
0.02852422,0.1901624609837539,0.06485075,0.7126579127594748,0.4157393,0.05582286
0.38479915,0.4930283506971649,0.5306483,0.21081577264894635,0.13175702,0.55728275
0.077580556,0.14701941529805845,0.059765127,0.7276937836616271,0.5052581,0.049241375
0.15138684,0.18338839166116083,0.014900865,0.8797303527838212,0.7720883,0.023397343
0.5449096,0.507689549231045,0.30555207,0.49579849974791,0.38286996,0.3009834
0.14547783,0.14953020504697948,0.050505318,0.8732050523923032,0.71422815,0.058847066
0.08245425,0.1612373138762686,0.031843208,0.45582994734979687,0.2970469,0.023932956
0.13140006,0.10583031941696805,0.028718201,0.827303049638183,0.54150677,0.02166772
0.24460852,0.2710918528908147,0.322032,0.5744284744657085,0.41791534,0.3204808
0.10429096,0.17108814289118568,0.051113512,0.8015059080903545,0.8234134,0.058936186
0.44810393,0.36257400374259957,0.16886139,0.6634618398077105,0.648396,0.17193513
0.5035814,0.22652720734727924,0.129112,0.7168171430090285,0.60397935,0.12519118
0.18481386,0.11793369320663068,0.038639177,0.8121780087306806,0.50154877,0.040922154
0.16511719,0.13274513672548632,0.03131707,0.8092386485543189,0.52149034,0.035827428
0.10179055,0.22644297735570226,0.14662394,0.568256934095416,0.3647473,0.1412053
0.18264338,0.2608678739132126,0.06990686,0.7636059458163568,0.44250154,0.054674454
0.17020988,0.2302454469754553,0.030427303,0.7915538474932309,0.50127506,0.029601565
0.43991348,0.44675503532449645,0.042279787,0.6398851383931083,0.48282313,0.04958573
0.15105614,0.11202679879732012,0.058150623,0.7807687468461249,0.509954,0.057906687
0.21749282,0.14447438555256145,0.05380739,0.9323558559413514,0.66090584,0.06086046
0.26225728,0.27034405296559466,0.057690803,0.7726398463583908,0.473325,0.06633721
0.09608267,0.10169685383031461,0.018328387,0.7309367438562047,0.48240542,0.011443767
0.4491181,0.11428795357120464,0.11738986,0.5769908346194501,0.3363099,0.11568795
0.30959162,0.19712214028778594,0.04849844,0.7103694426221666,0.4432168,0.05713229
0.14590573,0.12760971723902828,0.06398506,0.7994664779679886,0.51585174,0.06554758
0.17431408,0.24083298591670138,0.22858743,0.30806281848376915,0.17620492,0.25815913
0.16733356,0.15922790407720958,0.04252553,0.8087296485237789,0.53242993,0.044545878
0.0757895,0.12922441707755827,0.029082611,0.6401074384064463,0.43509746,0.017628513
0.14675055,0.1315139668486033,0.031676024,0.8691106921466416,0.59315395,0.02986482
0.086239174,0.19412268058773194,0.07861443,0.5240565814433948,0.37837148,0.070195496
0.1356056,0.12833928716607126,0.032878183,0.9497592569855555,0.64002824,0.03701523
0.1540699,0.18445768155423184,0.024960596,0.9089879945392797,0.700042,0.022610545
0.4149025,0.200221819977818,0.14808136,0.7663121059787263,0.6963978,0.1493011
0.18031435,0.2569348743065126,0.10082677,0.7006848420410905,0.4783187,0.09824522
0.16338202,0.13788069621193036,0.028815048,0.7908447874506873,0.50742555,0.03285587
0.12959075,0.20881257911874207,0.07279551,0.7499136749948205,0.42906594,0.068323106
0.15869337,0.07948804205119579,0.1697725,0.7055069023304141,0.5874586,0.157524
0.32228547,0.14405377559462243,0.20523465,0.5609317336559041,0.52259445,0.21404198
0.16008581,0.1877602412239759,0.07852213,0.7649855458991328,0.46255326,0.07534231
0.12940493,0.2923125307687469,0.24446924,0.4365468261928096,0.28906822,0.24439645
0.20706913,0.3491986650801334,0.1532253,0.6383698983021939,0.35983062,0.14965448
0.11581833,0.27818489218151077,0.12086511,0.6041690362501422,0.3860793,0.10132227
0.14294665,0.25747940425205956,0.19911465,0.493775399626524,0.3070674,0.20877945
0.119574346,0.17439402256059774,0.13058919,0.6995997419759846,0.4686525,0.12527971
0.23780257,0.202358909764109,0.11829144,0.8030563481833809,0.45389652,0.1199042
0.04799595,0.1610473838952616,0.057654455,0.8628106017686361,0.6263864,0.04033671
0.2949881,0.24547915545208443,0.04406785,0.6623363397401804,0.4435296,0.033341795
0.28255382,0.29788307021169297,0.13937718,0.6215031372901882,0.3637507,0.14835171
0.1894216,0.12118322788167721,0.022359978,0.783534517012071,0.4724989,0.014790573
0.68285054,0.7804055619594438,0.61463475,0.2141103528466212,0.30675817,0.643106
0.14219376,0.13337980666201935,0.043375716,0.7504795450287727,0.4512968,0.04593482
0.16283351,0.23934203606579638,0.10934469,0.6824951409497085,0.44001508,0.10564607
0.15925749,0.1917530708246929,0.10338783,0.8073695784421747,0.54970765,0.10996363
0.5248679,0.5801222919877708,0.16625865,0.5235828314149699,0.3598485,0.17773385
0.0934132,0.16595958340404166,0.026304027,0.9047546542852792,0.62324,0.015405382
0.20790583,0.2515435548456445,0.20672593,0.5683201940992116,0.36191916,0.20924123
0.066736124,0.13684137631586238,0.040402338,0.4164760949885657,0.3457532,0.03653285
0.23167872,0.21557334844266512,0.05632642,0.817836749070205,0.70978355,0.05714666
0.1312164,0.18772016122798385,0.025559746,0.8933585536015133,0.5730648,0.020214293
0.19119889,0.2796157920384208,0.07730158,0.5790176347410582,0.35325742,0.07779136
0.12527253,0.16720990327900967,0.025794031,0.5719218043153083,0.38148642,0.019743774
0.05199398,0.18647128135287186,0.038563572,0.8531081511864891,0.6409781,0.03153339
0.17128007,0.16439649356035063,0.045398563,0.8288593197315592,0.5466237,0.04303446
0.28127927,0.08917687108231288,0.12969506,0.7498764849925891,0.5049226,0.1309137
0.52431065,0.3175042682495732,0.09523755,0.5924044055442643,0.36946392,0.085088685
0.2204363,0.24985638501436147,0.13948338,0.6420207985212479,0.43871236,0.14986706
0.4112803,0.2920551007944899,0.11557387,0.6819621709177304,0.560627,0.119274236
0.18974704,0.2551244244875575,0.037804242,0.9296876157812569,0.6581137,0.02687123
0.15274462,0.1406612559338744,0.045241237,0.8376477902588674,0.5236831,0.04517978
0.11539983,0.1515890948410905,0.05394999,0.873433582406015,0.58268714,0.04080514
0.14122272,0.1736470426352957,0.025005784,0.844340200660412,0.4917128,0.019291585
0.14236519,0.13331401666859832,0.03392847,0.8909562534573752,0.58346844,0.032297075
0.19751194,0.13619405638059434,0.08128485,0.7350326041019563,0.47484493,0.079349294
0.11886796,0.1490104650989535,0.030921193,0.8744265924655955,0.5364003,0.01510478
0.18150046,0.30352279964772005,0.16548057,0.6565822393949344,0.39799428,0.16340382
0.24554157,0.21353871864612814,0.04423546,0.7608014756480885,0.6000736,0.056214474
0.11293381,0.19030907096909289,0.07584162,0.6454451387267084,0.41179514,0.06634373
0.1765714,0.200320079967992,0.05950069,0.8843584030615042,0.58144855,0.058921546
0.17521675,0.26654413334558663,0.15315573,0.5276569316594159,0.35385847,0.14606707
0.64235383,0.3395920360407964,0.10618299,0.5779016946741017,0.38535213,0.092383005
0.19335836,0.14594809540519044,0.02088768,0.6464560387873624,0.41201973,0.019008314
0.15896708,0.22857389714261028,0.11382219,0.5063724303823458,0.30667853,0.11695828
0.31421143,0.35484498451550156,0.2503199,0.6785564407133864,0.4582641,0.24345602
0.30840626,0.35685133431486654,0.43955082,0.25386071523164294,0.12691545,0.4650992
0.23809084,0.2239776376022362,0.11488697,0.7733201863992113,0.55619574,0.12480555
0.12337463,0.1709267929073207,0.053386286,0.8284211097052666,0.518729,0.0425619
0.15265481,0.16829791317020867,0.049658798,0.8515391510923491,0.5772362,0.05446668
0.1500363,0.1622887637711236,0.088946685,0.8961729937703797,0.6663282,0.088475496
0.1573372,0.0913369508663049,0.056151986,0.9336436960186217,0.65469646,0.06333483
0.23729578,0.25656327434367254,0.2758026,0.23639909418394567,0.20305896,0.29134575
0.14065865,0.21764076823592315,0.07480574,0.561595133695708,0.34469032,0.06488586
0.13668936,0.1633840636615936,0.117644176,0.4429509265770556,0.30153847,0.122546494
0.181974,0.22299242770075722,0.060007006,0.6315392078923525,0.38207722,0.056634728
0.17782894,0.1797096720290328,0.10798983,0.6554362393261745,0.42098832,0.105397485
0.40400922,0.3424843157515684,0.23867425,0.6323215779392947,0.5015063,0.2354616
0.16902989,0.2784366321563368,0.09079087,0.6835878410152705,0.39311814,0.08798786
0.16631506,0.2415665158433484,0.18251212,0.4121921247315275,0.2719009,0.19253662
0.16798386,0.14420935557906445,0.040004976,0.8632018517921112,0.5790515,0.048765954
0.11514124,0.0910954158904584,0.016732424,0.9014344140860648,0.60655856,0.018289337
0.39681497,0.2726958127304187,0.1690335,0.6042212062532724,0.40995717,0.16372761
0.1451576,0.17378929262107073,0.06790629,0.6902011414120686,0.40068245,0.06268576
0.100917876,0.11986327801367219,0.03257989,0.6528362391701743,0.41716695,0.020930905
0.3264633,0.4218471778152822,0.07691735,0.7789482967368978,0.5062134,0.0689371
0.18122484,0.19900469009953098,0.105887964,0.7356017041361023,0.52092934,0.11135137
0.14805101,0.16785657321434266,0.08003788,0.813778848826731,0.52339387,0.0802305
0.15096454,0.07813891218610877,0.02291537,0.6956764417405865,0.42194152,0.01743971
0.116745725,0.1510934348906565,0.022208415,0.8666330519979831,0.54719114,0.0191748
0.16523144,0.31375833862416613,0.2107397,0.5482114928926896,0.34080338,0.21069777
0.18325748,0.16223211377678862,0.17819689,0.6202475772148547,0.36489868,0.18268001
0.11468528,0.14736789526321045,0.022834979,0.9376265962575958,0.70772386,0.020500615
0.48907575,0.0,0.1848407,0.45789429747365784,0.3021314,0.17324013
0.21647704,0.25577629442237054,0.12750113,0.6319010379140624,0.38834786,0.12910172
0.11006315,0.13693705630629435,0.03536681,0.9162977849778672,0.6138673,0.022423707
0.16117674,0.2121345487865451,0.07766752,0.7416051444963088,0.46467662,0.0749697
0.11800224,0.1525641547435845,0.08222115,0.8567975514078531,0.57813287,0.07581645
0.29482687,0.22727174727282526,0.18632436,0.7381023442861406,0.567194,0.1852704
0.32398075,0.49204109079589087,0.18409307,0.4759300685558041,0.29163146,0.18040958
0.12599961,0.18711055128894485,0.08936529,0.7561357453681448,0.4705813,0.08073404
0.09458685,0.16499863350013663,0.08402096,0.8303698498221911,0.54958606,0.08776552
0.11087747,0.1815352818464718,0.038191732,0.9432252565935154,0.67122793,0.034293037
0.101962894,0.2093265790673421,0.13561419,0.4841963290517798,0.30971932,0.14017293
0.13632762,0.17593817240618273,0.030718086,0.9044114542646873,0.6115992,0.025270464
0.15304533,0.11752984824701516,0.036363132,0.6731334703880083,0.41056633,0.034434255
0.16770479,0.1287723871227613,0.053390134,0.7736507464190449,0.51257586,0.055401433
0.11930819,0.12312860768713922,0.02607175,0.9450463067027784,0.7150376,0.02429566
0.31099182,0.3230788976921102,0.13775437,0.6825539909532394,0.5297835,0.14145216
0.67038393,0.7872708212729178,0.18827033,0.4876973292618398,0.45258927,0.19009194
0.13299328,0.14090116590988339,0.0073130825,0.8941434536486073,0.67768836,0.01163544
0.3110648,0.43018062698193726,0.098659635,0.7047580422854826,0.48617864,0.09502114
0.17126529,0.25912187408781256,0.10794918,0.6796790807807449,0.41600513,0.1073541
0.18612188,0.17041511295848868,0.038482893,0.8245636094738166,0.54469466,0.036179356
0.3329414,0.2795209020479098,0.28759786,0.6294590377675423,0.4712901,0.28757024
0.13740528,0.1709189229081077,0.044921823,0.821834549310073,0.5275321,0.04787503
0.15285775,0.16400647359935264,0.086620554,0.7446955846817351,0.46157598,0.08094628
0.17148122,0.1795235720476428,0.06583147,0.8240979794458788,0.5510247,0.0675826
0.16624519,0.11297740370225962,0.10813412,0.6814917408895045,0.58040595,0.1080612
0.26486686,0.40194679980532,0.2267685,0.5946358356781503,0.36816788,0.21645103
0.42489836,0.6267060373293962,0.15872306,0.5058062303483738,0.29364848,0.1566475
0.6574941,0.27154469284553073,0.20271729,0.5524514631470878,0.37060165,0.19758764
0.11299355,0.14706234529376547,0.04288037,0.7789845467390728,0.51908827,0.042504776
0.11410669,0.14624926537507346,0.061022826,0.8674502520470151,0.58299327,0.06560641
0.110533714,0.17926295207370477,0.06790001,0.6341851380511082,0.4118204,0.05250784
0.13105156,0.18251346174865382,0.12609306,0.6298263377895802,0.38790226,0.1345405
0.29420927,0.31903078809692115,0.09697485,0.7015476020928562,0.43859124,0.09324809
0.18713324,0.23793977620602236,0.048800286,0.8390809203448553,0.6213081,0.048553366
0.16971073,0.15365178463482154,0.046758432,0.7172701430362086,0.44939804,0.039602563
0.21513537,0.2767992723200728,0.22556908,0.5593781835626911,0.36830497,0.21974416
0.1616547,0.12465838753416124,0.040069155,0.6906406414384385,0.39855766,0.038112383
0.28282928,0.25955942404405763,0.48686716,0.35152722109163326,0.25052404,0.4983655
0.15857404,0.1717028628297137,0.06260666,0.825334049520043,0.8029766,0.072563
0.14803308,0.17419482258051772,0.14890572,0.6111055966663359,0.4002447,0.14397317
0.18752393,0.21857879814212017,0.038821302,0.8628977517738651,0.5527966,0.034032043
0.14130774,0.13339905666009433,0.027658768,0.9048809942928596,0.68536687,0.023973677
0.105436444,0.17536084246391576,0.09229261,0.8047476882848613,0.599056,0.07857578
0.17157583,0.21837845816215418,0.06273766,0.7422860445371627,0.4688213,0.06672826
0.46185705,0.18653093134690685,0.37496033,0.2834023970041438,0.20898163,0.3939834
0.14875,0.12238358276164171,0.06985957,0.8380109002806541,0.59766436,0.077526174
0.5915253,0.3435043956495604,0.27304322,0.3761803725708224,0.22220564,0.2748572
0.14746678,0.200482109951789,0.01804128,0.8056032483361949,0.49167705,0.008095597
0.5472332,0.29025972097402786,0.11447878,0.5938061356283681,0.5414853,0.11428077
0.15067399,0.22580897741910225,0.08431235,0.8048726482923589,0.48275828,0.07861747
0.28141233,0.15684818431518155,0.15682372,0.5327532019651922,0.31580782,0.15974279
0.086737394,0.13094108690589132,0.07203621,0.47186609831196596,0.3418424,0.06988039
0.37322035,0.2109286889071311,0.34506986,0.46277608776656526,0.39331293,0.346899
0.1268507,0.15713834428616558,0.023351707,0.8807637528458252,0.57931256,0.016797751
0.1746817,0.1331990866800913,0.082505465,0.8510098510605911,0.5655446,0.08097473
0.10279638,0.16450491354950864,0.051866747,0.8220400493224029,0.7073114,0.055627633
0.56597394,0.5595060040493995,0.46697405,0.32201726932103614,0.36443615,0.46547905
0.15607615,0.17937663206233678,0.09800145,0.7645616458736987,0.4463694,0.098817684
0.11274027,0.1617070738292926,0.16513859,0.41135975468158525,0.27827716,0.1784436
0.14744025,0.1502001849799815,0.041292652,0.8002189480131369,0.50226283,0.03682974
0.38445365,0.3809649219035078,0.30860955,0.45630182737810965,0.3570795,0.31222042
0.11585286,0.16508094349190564,0.035785593,0.879026882741613,0.57960725,0.0361652
0.1430004,0.17736363226363677,0.044946305,0.8112035886722153,0.5369594,0.049984843
0.41664186,0.2577590042240996,0.14134733,0.7663397459803848,0.564976,0.12835844
0.19636142,0.14948822505117748,0.08695769,0.7834348470060908,0.48512363,0.08499381
0.11999273,0.13601581639841837,0.008032818,0.8331841099910466,0.6625657,0.016242059
0.17486235,0.1096731240326876,0.046248082,0.6591316895479014,0.4170308,0.04643765
0.27768746,0.301877469812253,0.069230855,0.7395086443705187,0.52637887,0.07608395
0.5475314,0.5307558869244113,0.17732176,0.4843867090632026,0.4067793,0.18316016
0.15322825,0.21633595836640415,0.11914347,0.6672365400341924,0.45170403,0.10490096
0.25412822,0.20556889944311002,0.37591755,0.4726718283603097,0.3778851,0.38111883
0.14575598,0.15466168453383156,0.053597614,0.7907591974455518,0.5022764,0.049455456
0.14659777,0.1702322929767707,0.06640962,0.7278560436713626,0.45674157,0.06548105
0.10077483,0.23737131626286834,0.13214266,0.48068686884121214,0.24550152,0.13691297
0.24187458,0.13854473614552637,0.18669358,0.6928951415737085,0.55516386,0.1972147
0.29406518,0.13322822667717732,0.3815993,0.39970406398224384,0.3053484,0.3947112
0.09714569,0.15401884459811555,0.052218206,0.6355478381328703,0.40227866,0.04467579
0.1621629,0.1387913861208614,0.03598102,0.8565386513923191,0.5103936,0.011387456
0.16905633,0.13812673618732638,0.031518634,0.9326348559580914,0.7264807,0.04051597
0.2697669,0.23939159606084037,0.049217623,0.7827524969651499,0.6013565,0.05154781
0.17486608,0.28513464148653583,0.10005508,0.6396308383778504,0.3716383,0.092127465
0.3010993,0.2135464886453511,0.117372036,0.5874027352441642,0.50245404,0.12001281
0.2367109,0.18654154134584586,0.22057231,0.44999727699983666,0.28260708,0.22307135
0.15799057,0.24607885539211444,0.08669412,0.5592589735555384,0.3669107,0.08353968
0.17750672,0.20852388914761108,0.07199253,0.6884075413044525,0.43044686,0.06728617
0.14959261,0.11749387825061217,0.08011249,0.7480118448807107,0.57734704,0.076164015
0.14747638,0.17811352218864776,0.025044307,0.9279869556792173,0.66947246,0.01652376
0.08792004,0.10551779444822056,0.07918255,0.7693071461584288,0.54888415,0.077611305
0.14820766,0.16533508346649164,0.057716597,0.7913093474785609,0.5204203,0.059874773
0.29354402,0.1397915660208434,0.2288389,0.6420832385249943,0.51391387,0.23696184
0.11432561,0.16886833311316668,0.06506406,0.8623769217426153,0.582191,0.05685058
0.40979442,0.5123110487688951,0.33419383,0.4710983882659033,0.30397654,0.32894936
0.19354177,0.19469775053022492,0.07395388,0.7244641434678487,0.5758898,0.08251111
0.12057696,0.10931281906871809,0.018672723,0.7893931473635888,0.5294223,0.01335954
0.20866787,0.099838950016105,0.053976163,0.8036358482181509,0.5157151,0.04946248
0.20614764,0.25114024488597547,0.19781835,0.6216788073007286,0.39584374,0.19797026
0.17605719,0.20678605932139407,0.13863075,0.6196475971788559,0.39920163,0.13779622
0.14084746,0.15517131448286853,0.08680874,0.812551848753111,0.6261189,0.08516419
0.15417168,0.11772986822701316,0.02111348,0.8579390014763401,0.57896185,0.019043403
0.28315657,0.18836916116308386,0.07385082,0.811717248703035,0.6070473,0.07825615
0.3030544,0.3251827074817293,0.058533065,0.8695324521719472,0.67378736,0.047422353
0.44999903,0.2583996441600356,0.14613405,0.6218003973080239,0.47610474,0.14373122
0.12981343,0.21574059842594015,0.04070595,0.8539471512368291,0.5138595,0.032762375
0.5016076,0.19848184015181597,0.15123908,0.5965239757914386,0.43492222,0.1405933
0.20065153,0.17675422232457777,0.10357827,0.8012426980745618,0.608382,0.11081447
0.18311083,0.2512652948734705,0.2051754,0.4554029973241799,0.31856036,0.20623918
0.4970932,0.4577544542245546,0.13831079,0.4569195774151747,0.270056,0.13128817
0.20059246,0.09363200063679993,0.03907191,0.865322581919355,0.5715711,0.050944727
0.122503065,0.14466945553305444,0.048762552,0.7329148439748906,0.49207425,0.055072103
0.18440047,0.12644347735565226,0.035039768,0.8221165993269959,0.5024009,0.034166932
0.1433394,0.1714766628523337,0.016356068,0.6517528391051703,0.3702786,0.011726478
0.12778077,0.17559535244046476,0.053088393,0.7482924448975466,0.4527638,0.041579902
0.5905466,0.6503475349652464,0.2284947,0.4210188652611319,0.27438354,0.24213679
0.23405981,0.18708962129103787,0.105406284,0.6122845367370723,0.36755538,0.104062445
0.23824018,0.2801070519892948,0.08530924,0.6814886408893185,0.41346502,0.08585924
0.3150774,0.37420150257984974,0.11454432,0.6098147365888843,0.38071322,0.11508452
0.26615492,0.3694656430534357,0.093422174,0.7195106031706362,0.45944405,0.08559675
0.15308538,0.19794499020550096,0.13515818,0.710847182650831,0.47356915,0.13423087
0.13161743,0.2759110724088928,0.10798366,0.5909333354560001,0.37190557,0.09653984
