duration_D,t02,t04,t05,t06,t14,Generated_Var_2,effort_D
0.48898986,0.18042904,0.22585368,0.2346392,0.37078458,0.1706223970622397,0.29596197959619797,0.7474874
0.52634364,0.0742026,0.14703879,0.05250612,0.352704,0.14139826413982642,0.3277788527778853,0.7472095
0.23142812,0.6638249,0.636304,0.5849769,0.8022049,0.695566369556637,0.8040399204039921,0.380004
0.51014423,0.09352213,0.19392383,0.06549418,0.3742679,0.15275605527560554,0.3313289031328903,0.74040926
0.57624847,0.050834447,0.08451831,0.0557293,0.3088918,0.09398463939846394,0.29666789966678997,0.78519267
0.45705825,0.15318951,0.21631664,0.11488426,0.41408157,0.20377620037762004,0.3884256888425689,0.63716316
0.7404063,0.03820151,0.077352524,0.19348392,0.16923016,0.027719306771930678,0.16569085656908566,0.7993704
0.7112899,0.03507045,0.080945015,0.17475092,0.18925527,0.038649115864911585,0.1719094671909467,0.75802845
0.48710528,0.09386113,0.12279469,0.04526058,0.4115323,0.17046587704658772,0.396925069692507,0.7589208
0.58090913,0.12941849,0.15427414,0.1487217,0.3008528,0.12318961231896124,0.29463902946390297,0.5969243
0.634403,0.054361105,0.08175504,0.11909753,0.23828754,0.06520282652028266,0.22628718262871828,0.76106346
0.39614457,0.21424025,0.30227888,0.20128205,0.50928074,0.29611759961176,0.4271252627125263,0.6158165
0.4102468,0.20179921,0.41780448,0.30351707,0.45929974,0.31508875150887516,0.3109172910917291,0.628176
0.55450857,0.058153212,0.09153202,0.06630045,0.3136705,0.09760040976004099,0.2800168980016898,0.8104528
0.48668492,0.09472403,0.11372191,0.044408202,0.40915406,0.16318653631865365,0.39499915949991593,0.7539692
0.588843,0.054537952,0.070155144,0.047004163,0.289043,0.0802266380226638,0.27343064734306477,0.8165582
0.3267662,0.281708,0.3718394,0.28106257,0.5535412,0.3652693665269367,0.4599873459987346,0.5472864
0.35815173,0.22509736,0.36928475,0.3124844,0.49210966,0.3406967540696754,0.36034307603430765,0.58558196
0.8958981,0.105219156,0.11605355,0.33048198,0.058901995,0.019673542967354296,0.09337781533778153,0.7411506
0.3148359,0.28339094,0.4913751,0.4194351,0.53952247,0.4183899418389942,0.3272296527229653,0.5739374
0.6862549,0.0056727827,0.051328093,0.10562104,0.20150672,0.024650203465020348,0.19525636952563696,0.827262
0.6229412,0.006802082,0.047858447,0.04540935,0.26327074,0.054349575434957546,0.2507294650729465,0.8258872
0.5874856,0.029755414,0.06595087,0.025307268,0.31442064,0.08291941229194123,0.30270651027065104,0.8233621
0.55019647,0.04475391,0.14267072,0.0876466,0.31369114,0.11135683613568363,0.26188489618848965,0.7695332
0.47940433,0.12832871,0.29046404,0.35975382,0.34756553,0.22407769240776926,0.16043727604372762,0.8299199
0.5145739,0.07385656,0.1304313,0.033047378,0.38062078,0.1395336839533684,0.34939753493975356,0.78697205
0.583569,0.08265802,0.18363315,0.2624137,0.25569385,0.12094314209431421,0.1589446958944696,0.8507939
0.65641224,0.03202817,0.04842317,0.09519133,0.2217111,0.0492462119246212,0.22343352234335226,0.80144453
0.38562775,0.29629654,0.29057986,0.22568038,0.56367016,0.34447521444752144,0.5529257552925755,0.588801
0.4973545,0.0817585,0.12525985,0.05741757,0.39050996,0.1518224651822465,0.3578878957887896,0.74509406
0.670204,0.100159824,0.1645042,0.32690218,0.2026292,0.0893829289382929,0.12695221269522125,0.87831885
0.5095941,0.122653306,0.23798817,0.21655485,0.3499715,0.17153893715389373,0.24299546429954644,0.71890485
0.59162164,0.0152587,0.06649071,0.052016854,0.28761077,0.0694117469411747,0.25265147526514753,0.8573077
0.5640797,0.026806593,0.07708225,0.013443261,0.32778788,0.09604082460408246,0.30749068074906805,0.8332273
0.37431633,0.26934797,0.24737257,0.20456937,0.5315457,0.3177880917788092,0.5229204222920423,0.57289153
0.41450605,0.16353005,0.31154865,0.18169132,0.43519828,0.2500100950010095,0.35255259525525956,0.6438427
0.5671788,0.13163781,0.26128837,0.24688277,0.32088184,0.16094939609493963,0.2396877339687734,0.627148
0.23789656,0.49371362,0.57355154,0.54542696,0.6815555,0.5337242533724254,0.48940490894049093,0.2809137
0.4687306,0.13794288,0.13908085,0.056516975,0.4337455,0.197954259795426,0.43400456340045634,0.6941593
0.43905306,0.12229121,0.312887,0.2655281,0.38960677,0.2381897538189754,0.22472211247221127,0.76579064
0.6814762,0.015867144,0.054692566,0.1274204,0.20383647,0.03707887570788757,0.19426639942663995,0.8277673
0.5704972,0.028804362,0.068662256,0.015548646,0.32889706,0.09259600325960034,0.31410293141029316,0.82562715
0.5289253,0.06741038,0.15893319,0.06276265,0.34990385,0.13203139320313934,0.3115899311589931,0.76990235
0.7991605,0.082548976,0.1385499,0.31306294,0.1266411,0.049782131978213205,0.09477259947725995,0.81381273
0.48911846,0.07726917,0.17593619,0.07748392,0.38241798,0.16338802633880264,0.32892379289237933,0.7494642
0.4594316,0.13960648,0.2072598,0.11224678,0.4250217,0.198594079859408,0.36633310663331065,0.68309164
0.5753875,0.23285395,0.18953323,0.1779255,0.30864614,0.19513211951321197,0.3843393084339309,0.5041903
0.6281211,0.017245024,0.046567023,0.035135835,0.26642868,0.057823663782366384,0.26959579695957975,0.819268
0.53080004,0.070057124,0.14898422,0.052897364,0.36391258,0.13320653332065333,0.32641938264193826,0.7399559
0.57952046,0.02541843,0.057086945,0.032697886,0.3009173,0.0788403678840368,0.28234012823401283,0.82272387
0.55090594,0.061432064,0.1203028,0.045909375,0.34171683,0.12228201222820123,0.3258408625840863,0.7695129
0.31534132,0.40910983,0.42645758,0.36665228,0.6292475,0.4693994069399407,0.6101002110100211,0.5020127
0.25867042,0.7361459,0.56382495,0.5215523,0.82289624,0.6885429088542909,0.8817561581756158,0.28265005
0.5388745,0.053239644,0.10553759,0.025868714,0.36156318,0.12235931823593182,0.3275486527548653,0.8020425
0.5163225,0.12101513,0.14008987,0.05140236,0.38034898,0.15235920523592053,0.3772136977213698,0.670632
0.5219478,0.06202799,0.10299921,0.01931119,0.37415922,0.1280776128077613,0.3526543752654376,0.7854967
0.026557684,0.9052916,0.99232745,1.0,0.9568813,0.9465598946559894,0.7148351214835122,0.0
0.47619826,0.08088642,0.18097419,0.098021895,0.3986145,0.1786662478666248,0.33480403348040333,0.7295581
0.36938,0.2575752,0.24476701,0.19695315,0.53517723,0.3164843616484362,0.5131326813132682,0.62589556
0.48640883,0.12605378,0.12555191,0.055786103,0.44069058,0.18652157865215788,0.43007518300751835,0.72408915
0.60776377,0.019360125,0.05100143,0.031279415,0.27448678,0.06666394266639426,0.26408562640856265,0.81763035
0.59754616,0.06630385,0.07181606,0.029755175,0.3036204,0.0892300989230099,0.3189472318947232,0.7715366
0.42807776,0.17073607,0.19017631,0.11331347,0.4615659,0.22674950267495028,0.43037168303716833,0.6597308
0.53099614,0.10320383,0.14947474,0.08238682,0.37908503,0.15303714530371454,0.3610796661079666,0.74259853
0.36072838,0.19385988,0.37816042,0.32354656,0.4767437,0.3266855526685553,0.2795406879540688,0.681177
0.6264919,0.019432425,0.047510445,0.050151497,0.25515,0.05268726326872633,0.25154360515436053,0.82291603
0.67051613,0.0034615695,0.035120368,0.08172515,0.22099712,0.02703821970382197,0.2164554616455462,0.836511
0.5093901,0.102164716,0.1851134,0.16994286,0.3885392,0.17314507731450773,0.30010206001020606,0.6955334
0.5718502,0.027326196,0.063942194,0.023748428,0.31758776,0.08944914894491489,0.301334590133459,0.8289293
0.63484,0.03622535,0.074073344,0.100091845,0.2418605,0.05624342562434257,0.23384998338499835,0.78312814
0.18554509,0.7255909,0.6876474,0.6559912,0.81379354,0.7398468739846875,0.8317584831758483,0.2336787
0.40905696,0.18953648,0.21796954,0.14399198,0.48859683,0.2605751260575126,0.46330527633052765,0.64989907
0.6343154,0.029086798,0.0434137,0.051868975,0.25768,0.05398545239854524,0.26339772633977265,0.8279737
0.47250247,0.21384734,0.43456334,0.44050434,0.39294708,0.296748879674888,0.19722981972298198,0.67824924
0.5405025,0.0981926,0.09210342,0.06602508,0.33821127,0.13284761328476136,0.3447379844737985,0.66983724
0.5916123,0.047063828,0.06427652,0.0,0.3187659,0.08855325885532589,0.32814315281431533,0.7783205
0.5824581,0.075234145,0.075122684,0.03216982,0.3181018,0.10253386025338602,0.3391790739179074,0.746621
0.37840796,0.29637563,0.25221488,0.21097466,0.5700957,0.3498378349837835,0.5659523565952357,0.6233594
0.5882863,0.027399868,0.06973234,0.025424391,0.3074249,0.07885571788557179,0.29067205906720595,0.8257792
0.7219456,0.070512205,0.1365856,0.26615474,0.17501995,0.056912665691266566,0.13686622368662235,0.80994403
0.5433547,0.0843187,0.11472908,0.080291,0.34001935,0.12662611266261126,0.3167904316790432,0.72223663
0.4708079,0.19598556,0.2154488,0.19481185,0.44441134,0.21935337193533722,0.36603043660304363,0.5735733
0.61069196,0.061727285,0.09799877,0.10410565,0.27564004,0.08783607878360788,0.25336196533619654,0.7080262
0.75763655,0.057186693,0.08747977,0.23022178,0.16066524,0.03658388965838897,0.1594367959436796,0.7406148
0.36177272,0.30094796,0.3613637,0.28665552,0.5524206,0.34523118452311846,0.44635330463533046,0.50320834
0.5535273,0.037452966,0.082384944,0.018728137,0.33880997,0.10502011650201165,0.3132441313244132,0.83551455
0.5390119,0.07666057,0.08104235,0.012235552,0.36069632,0.12681277268127727,0.37266253726625376,0.75378966
0.31842077,0.27578044,0.3585434,0.2904398,0.56505704,0.37694311769431177,0.4705653970565397,0.54567885
0.45966664,0.10287216,0.258254,0.15501225,0.4015482,0.20571431057143105,0.29994132999413303,0.7425528
0.71817875,0.038142473,0.059363216,0.116306186,0.17886695,0.01916794691679469,0.197398279739828,0.8062325
0.39104688,0.1826149,0.3723681,0.42265674,0.43600833,0.3246432324643233,0.19646100964610097,0.76313543
0.5894029,0.08543295,0.18156314,0.21041152,0.28720447,0.12221540222154022,0.20488225048822506,0.7293545
0.6611938,0.05374679,0.09543809,0.17114243,0.23122624,0.06044488304448831,0.20508604050860407,0.76575375
0.48807058,0.06235698,0.14419392,0.08715576,0.3781767,0.16008244600824462,0.3100228310022831,0.7886491
0.3698447,0.2338655,0.41884524,0.47858682,0.46899173,0.33217779321777935,0.21187510118751013,0.7358527
0.55514294,0.059592783,0.11294028,0.044907063,0.3379261,0.12203623220362322,0.3252722025272203,0.7791636
0.4917148,0.05954534,0.16997689,0.1008856,0.36305696,0.12348447234844724,0.2669668466966847,0.8578856
0.69627506,0.018034458,0.05027467,0.13412187,0.19118646,0.027136820713682074,0.19277706927770694,0.830094
0.5848267,0.07696533,0.12590048,0.085698426,0.29718924,0.10503478050347806,0.29579409957941,0.709455
0.50120676,0.07774469,0.19941834,0.08179009,0.36863035,0.1600088960008896,0.3145080314508032,0.7411785
0.40073323,0.22935212,0.23681903,0.16149977,0.5119889,0.2904458890445889,0.497116969711697,0.6424308
0.5593925,0.03656718,0.10547498,0.08412814,0.31711352,0.10473917047391705,0.27081452708145276,0.805216
0.46374458,0.14342016,0.18877098,0.099498,0.4221051,0.19218422921842293,0.3879081987908199,0.665642
0.6276922,0.059696466,0.056566924,0.045862228,0.27166522,0.07515620751562076,0.294138529413853,0.7902136
0.48529306,0.14041969,0.22766325,0.15996638,0.37867224,0.18610017861001785,0.3256151725615173,0.639096
0.51419234,0.07591978,0.14657587,0.038282335,0.3698271,0.14100809410080942,0.34378088437808846,0.7682003
0.4466165,0.1157085,0.28617817,0.18590379,0.40170118,0.22046073204607322,0.28679170867917086,0.7467273
0.5640583,0.035318106,0.080139995,0.015834928,0.33500513,0.10180859018085901,0.3164918716491872,0.8320956
0.61557996,0.019590825,0.03809896,0.047097385,0.27081397,0.05834210583421059,0.2684741268474127,0.8374509
0.35646528,0.35985208,0.37622595,0.31605288,0.6113757,0.3792562579256258,0.5186453518645352,0.4840271
0.62414515,0.0077017844,0.033810228,0.04463592,0.2541747,0.05311509031150903,0.24380392438039244,0.8309353
0.7824594,0.078926295,0.12583992,0.28047952,0.12536658,0.04050089805008981,0.10721544472154447,0.80589074
0.5076896,0.09924555,0.15434933,0.07245451,0.39390934,0.15482194548219455,0.34145027414502743,0.7618515
0.7747416,0.11159068,0.218478,0.35775205,0.14876996,0.08174890817489082,0.1092642949264295,0.7279434
0.40063655,0.18415898,0.28639513,0.21369961,0.47802442,0.2679375067937507,0.36317948631794866,0.653182
0.45294553,0.13369906,0.21729946,0.11033684,0.42146134,0.19973255997325598,0.36424771642477166,0.6933895
0.72588396,0.020389795,0.01892969,0.097827554,0.17851284,0.01086612108661211,0.18783274878327488,0.7801487
0.42327154,0.174721,0.24034753,0.13646153,0.44155008,0.22722914272291428,0.4073978407397841,0.6322956
0.62333506,0.0056766868,0.041045845,0.05774924,0.2529537,0.049177174917717496,0.23427429342742936,0.84074026
0.5085095,0.076809525,0.1802763,0.06404698,0.36236677,0.14496378449637845,0.31879130187913024,0.75908446
0.6268066,0.00903064,0.062628984,0.060602456,0.25747064,0.0500209080020908,0.2406791840679184,0.82880664
0.6672056,0.005929351,0.048781604,0.096643746,0.2190377,0.03246668324666832,0.2086397008639701,0.83280975
0.32131374,0.26438177,0.53697175,0.5659342,0.50469244,0.4401486640148664,0.19652578965257897,0.66303235
0.64246255,0.01959315,0.020852327,0.038188696,0.23827301,0.049696271969627205,0.2597158559715856,0.81410104
0.23147342,0.33962607,0.517941,0.5184214,0.5640093,0.48048742804874284,0.36333278633327865,0.516488
0.6044086,0.057125926,0.07067704,0.023464829,0.3049424,0.07351752335175235,0.301137950113795,0.8125928
0.57043064,0.028627455,0.07842806,0.016855001,0.31984094,0.09377456937745694,0.3027980002798001,0.8227905
0.46748835,0.19117188,0.4007122,0.30632034,0.43269673,0.2790707579070758,0.2889020688902069,0.6259266
0.33400112,0.27587688,0.3360734,0.26036355,0.54536873,0.3474968747496875,0.4791553779155378,0.5457494
0.59399587,0.06815934,0.13076413,0.15659827,0.29674608,0.09741816974181698,0.2499152049915205,0.716649
0.5110042,0.13196114,0.21135843,0.10992807,0.36398694,0.17439304743930475,0.34492785449278546,0.6483649
0.5097199,0.0797382,0.16651863,0.04788232,0.36886135,0.1421851042185104,0.33293553329355335,0.76229227
0.49034554,0.055181295,0.17801926,0.12949297,0.3485272,0.15513821551382156,0.2485007548500755,0.84816074
0.5617585,0.06471294,0.0924505,0.03602454,0.3472563,0.11008082100808211,0.32712613271261326,0.8130506
0.17775589,0.42135024,0.6249878,0.66544104,0.6637006,0.5975279197527921,0.37479109747910977,0.44481623
0.6108276,0.06919581,0.10248634,0.1367222,0.2836947,0.09155402515540252,0.2486119248611925,0.70753205
0.62113315,0.018682003,0.04492268,0.060073107,0.26215076,0.05701670570167057,0.2522176752217675,0.83957434
0.46882686,0.110764,0.17561558,0.07525718,0.4085858,0.17349250734925073,0.3656895565689557,0.7363578
0.21726629,0.47611183,0.57402784,0.51385844,0.68118596,0.5622933562293356,0.5483062248306225,0.3975395
0.5255826,0.11227298,0.21294335,0.20957068,0.35388136,0.1687215468721547,0.2653141865314187,0.6685852
0.68855214,0.021361172,0.03129497,0.10533762,0.19439027,0.02496263649626365,0.20163900016390002,0.79297227
0.6596519,0.0021285117,0.03288567,0.019532531,0.25962082,0.03178651917865192,0.25461832546183255,0.82603794
0.5851464,0.048325896,0.07250869,0.020001441,0.3206694,0.09298048329804832,0.3151858715185872,0.8111285
0.64107573,0.08889064,0.17896792,0.29054764,0.24490616,0.10253696025369603,0.16652868665286866,0.77234995
0.57531095,0.04809338,0.10435045,0.091729134,0.2909694,0.09262398926239893,0.2595567059556706,0.77271444
0.7203482,0.01748398,0.037881434,0.1306993,0.18176936,0.012449891244989126,0.18687613868761388,0.8125993
0.57624066,0.05297348,0.07867217,0.024895132,0.31824383,0.10745833074583308,0.3395907039590704,0.778055
0.41441733,0.18645069,0.3256033,0.37450692,0.4621749,0.298257429825743,0.2474135447413545,0.6823758
0.315054,0.2648067,0.55180615,0.6663101,0.48057586,0.45623244562324455,0.13442078344207833,0.85364074
0.57924044,0.032996416,0.06970644,0.022632748,0.31724405,0.09235877923587793,0.3077144607714461,0.8193727
0.24177724,0.40895462,0.51144516,0.43927422,0.64313424,0.4886226888622689,0.508590510859051,0.40781683
0.72669464,0.044025213,0.046096683,0.15368909,0.16521609,0.025204780520478053,0.18167454816745482,0.8011721
0.3853772,0.18815401,0.36375076,0.30827865,0.48605007,0.32315695231569525,0.3176269817626982,0.6858064
0.37659377,0.19674289,0.2692309,0.24349645,0.44588262,0.2583842558384256,0.3497384849738485,0.6274582
0.42525563,0.19899392,0.41425657,0.4171522,0.42004266,0.3230799323079932,0.21451010145101015,0.6863265
0.23268703,0.3512107,0.5478079,0.54952395,0.5638553,0.4781394178139418,0.3278559727855973,0.46514332
0.7789997,0.050377846,0.058769822,0.20741239,0.13768193,0.015530751553075156,0.15472742547274257,0.75271183
0.36121196,0.29163563,0.27178752,0.2243599,0.5392215,0.3290704829070483,0.5175780517578051,0.54726374
0.6296023,0.03864613,0.04858321,0.06401107,0.26693553,0.062127343212734325,0.25889387588938756,0.80939454
0.6321852,0.0,0.050698638,0.06328359,0.25094342,0.047530819753081974,0.23341440334144034,0.8362798
0.53203464,0.05607611,0.10132635,0.02924171,0.36313215,0.12317766231776624,0.3346255134625513,0.81328404
0.6010907,0.018987209,0.055344254,0.030262649,0.2976287,0.07053256705325671,0.28352782835278284,0.85255194
0.40036282,0.18804997,0.28584856,0.29618844,0.48607758,0.2682149068214907,0.28576009857600987,0.76783204
0.26371315,0.571231,0.5077429,0.45967886,0.74969923,0.598951759895176,0.7477803747780375,0.43846995
0.5668211,0.033171803,0.061218232,0.05718872,0.30136788,0.08393659839365986,0.26703544670354473,0.84138364
0.5514215,0.043309897,0.13719583,0.16170579,0.30227286,0.12406395240639524,0.2183283518328352,0.82923436
0.21473652,0.4771186,0.53829724,0.52316225,0.663561,0.5312769931276994,0.5234903523490352,0.33156097
0.2880726,0.4371735,0.42966282,0.3750138,0.6480179,0.4758309275830928,0.6216610121661013,0.48589528
0.48579884,0.08493331,0.20218885,0.11839694,0.3946477,0.1796498779649878,0.3104547310454731,0.7412211
0.57535815,0.032046795,0.09026992,0.0395782,0.30267584,0.08745669874566989,0.28057997805799784,0.80493236
0.5941138,0.06351218,0.07878396,0.05367714,0.30768487,0.0904565540456554,0.295166579516658,0.77875894
0.30844468,0.29971594,0.452254,0.42960086,0.5335274,0.399377359937736,0.3555645155564516,0.4970048
0.7130106,0.056498736,0.09258795,0.18707344,0.16717702,0.03453564945356495,0.1675145967514597,0.7893979
0.6089556,0.06599918,0.102068275,0.09220263,0.3103935,0.08554708355470836,0.27985849798584983,0.7198169
0.78510845,0.04064125,0.07641041,0.21898982,0.13644114,0.024478139447813945,0.13380402338040234,0.8095112
0.49583012,0.09431484,0.2049954,0.11566034,0.38279563,0.17653398765339878,0.3244909324490933,0.70287895
0.55556786,0.095908105,0.1597951,0.09950596,0.3215698,0.1292002329200233,0.31197879119787914,0.70811987
0.6017901,0.07822317,0.117308766,0.11531004,0.290643,0.08417821841782185,0.2664669266466927,0.71018934
0.5104624,0.10377622,0.16553217,0.09595242,0.37673837,0.1591111559111156,0.3277782327778233,0.72547126
0.49764657,0.15741429,0.3369122,0.3068529,0.39411467,0.2376409437640944,0.24286515428651545,0.67902905
0.5743793,0.043886334,0.074810684,0.030688614,0.32874662,0.09468123946812396,0.32297137229713724,0.8045499
0.33203602,0.28226072,0.37780052,0.27650258,0.54068804,0.3668994366899437,0.4698803469880347,0.55609393
0.6260146,0.008098632,0.037825435,0.04199797,0.25952712,0.05190063019006302,0.2476059147605915,0.8301694
0.7068161,0.20593226,0.37119865,0.48014316,0.21870613,0.1675328167532817,0.10216937521693753,0.63947326
0.41088322,0.2681437,0.5415077,0.6717917,0.4058032,0.396864959686496,0.0883638128363813,0.79400885
0.54583657,0.03795013,0.09150463,0.008549541,0.34703445,0.11164779616477963,0.3250688925068893,0.81832147
0.6036669,0.022043794,0.04464534,0.02656293,0.28942937,0.06363467036346704,0.29182252918225293,0.82550585
0.50811696,0.10368112,0.18265072,0.078266114,0.36963567,0.1613583461358346,0.3421496542149654,0.7014837
0.5361148,0.060753018,0.13949066,0.045627177,0.3496881,0.12504790250479025,0.31647560164756017,0.77740586
0.41047955,0.17452714,0.34253544,0.40699401,0.441637,0.3084716308471631,0.22522563252256325,0.72864246
0.64503145,0.007664472,0.045023292,0.068027616,0.238967,0.04064128206412821,0.22097345209734523,0.8246789
0.46166915,0.103357196,0.22928241,0.14608344,0.39702892,0.19004367900436792,0.2828456482845649,0.75894535
0.39017582,0.23925686,0.23548785,0.18082988,0.5187464,0.2843241284324129,0.4679042267904227,0.5874745
0.51329803,0.07357356,0.15598753,0.0538733,0.36629558,0.1384399638439964,0.32150163215016325,0.76519597
0.581159,0.02129829,0.06840822,0.020972729,0.31330022,0.08499466849946685,0.29494085949408594,0.8332445
0.5381691,0.062071532,0.09997746,0.020432413,0.36873072,0.11656863665686366,0.34621686462168644,0.79066527
0.7445063,0.03509143,0.03172487,0.14854231,0.15211749,0.011022360102236011,0.18081915808191582,0.790984
0.33950928,0.37655878,0.3222403,0.2755634,0.58649427,0.4062886906288691,0.599903759990376,0.49339598
0.4752974,0.13619986,0.17215061,0.09767756,0.4099902,0.18465094846509483,0.3876954687695469,0.66526604
0.67268956,0.07263583,0.12981248,0.24669048,0.20559993,0.07246728724672873,0.14807547480754749,0.7977537
0.4237543,0.2529012,0.3423651,0.24833956,0.40875018,0.2597443259744326,0.37413713741371374,0.5007092
0.76867497,0.03497836,0.0522919,0.18046036,0.13142109,0.01286535128653513,0.15448537544853755,0.8106907
0.5079795,0.12228671,0.25651923,0.2613518,0.3705679,0.19921056992105698,0.2543659454365946,0.7243053
0.53899217,0.04852718,0.08569601,0.028317004,0.35404843,0.11539880553988056,0.3294960629496063,0.8034508
0.77765065,0.06579077,0.09064931,0.24541631,0.1301873,0.037165333716533376,0.1403442340344234,0.7970546
0.29079297,0.3703934,0.52468103,0.4671835,0.54478097,0.44053746405374644,0.3830261583026159,0.37344635
0.621512,0.0066611767,0.040744156,0.03963685,0.26925752,0.056700711670071166,0.25055455505545554,0.8286182
0.3828981,0.22270304,0.27838242,0.2228789,0.5037196,0.2882014288201429,0.41589554158955416,0.57661223
0.43751243,0.12643349,0.2738527,0.17179951,0.42508036,0.23373192337319235,0.33325771332577137,0.67445123
0.6232994,0.01602599,0.03534943,0.03498298,0.26660535,0.05083340908334091,0.2661434666143467,0.8324549
0.34005427,0.31407344,0.4055484,0.34636965,0.5368566,0.3647440164744017,0.42529684252968425,0.4333912
0.21090123,0.39326447,0.5241686,0.5310272,0.6360847,0.5405583940558395,0.45083284508328453,0.46689993
0.3480648,0.36644012,0.3147425,0.27031645,0.5945631,0.399807639980764,0.6022558602255861,0.53528297
0.34004772,0.26248467,0.46368265,0.3721238,0.51427376,0.38174868817486884,0.34542859454285946,0.55523366
0.29736108,0.37129456,0.4094603,0.34467718,0.5892284,0.42496294249629424,0.5531457553145755,0.48462957
0.60186297,0.013353527,0.051815152,0.043343753,0.2792908,0.06294756629475663,0.2582330058233006,0.84208566
0.47008654,0.10542551,0.17000535,0.08873084,0.42346925,0.1903673590367359,0.3635090363509037,0.7378601
0.5449588,0.05701363,0.12404123,0.04391542,0.34217826,0.11537267153726716,0.3087332008733201,0.79211307
0.5453863,0.025200814,0.084594905,0.025161713,0.32625443,0.10146577014657703,0.2869727286972729,0.8694831
0.5206775,0.051170707,0.14947659,0.119737685,0.3496641,0.14491702449170246,0.2794452579445258,0.7819151
0.8349832,0.1362271,0.2115429,0.4219462,0.117261425,0.0802186680218668,0.0899435149943515,0.70533824
0.30046192,0.2971977,0.38144082,0.33319786,0.5777681,0.39899731989973203,0.4506627450662746,0.5373429
0.3313232,0.25279713,0.37033588,0.2985482,0.55628467,0.3663823066382307,0.4245111224511123,0.5757645
0.6480422,0.074863404,0.20967305,0.2346873,0.23803408,0.09551633355163336,0.17336343733634374,0.73749626
0.91789347,0.15813723,0.23583129,0.48192897,0.07224317,0.07218339221833923,0.04286634428663443,0.67471707
0.5065194,0.104092985,0.20219862,0.089975804,0.3649649,0.16188548618854864,0.3258441325844133,0.69733024
0.59491473,0.024560422,0.05893305,0.025087267,0.29958203,0.08150044815004481,0.29031994903199493,0.8195768
0.5081233,0.07670981,0.13811228,0.0491077,0.37870198,0.14696477469647748,0.3467622746762275,0.7490717
0.49101466,0.12002495,0.2427327,0.15773875,0.3837163,0.19150279915027993,0.31888157188815724,0.6714088
0.31133497,0.44118965,0.42896122,0.37944773,0.6312639,0.4755641475564148,0.6272274627227463,0.44854975
0.32837728,0.3092001,0.34600735,0.30433944,0.5754857,0.37708139770813975,0.508414080841408,0.5402999
0.59482896,0.020166487,0.05518642,0.040742606,0.2936449,0.07395493239549325,0.28026657802665783,0.84058535
0.34623587,0.263027,0.4508627,0.39959303,0.5247584,0.3818736181873618,0.3257131625713163,0.55003214
0.24689004,0.36967456,0.58367604,0.49984035,0.618783,0.5160624516062452,0.4146149614614962,0.45379335
0.3776939,0.16813236,0.36269552,0.3862665,0.47217324,0.3374029737402974,0.2291714729171473,0.76620066
0.441778,0.24574155,0.30782568,0.25579652,0.44667912,0.2661098266109827,0.36721507672150766,0.50661075
0.47245222,0.11468527,0.22460523,0.117884696,0.40199095,0.19193161919316193,0.3424560742456075,0.69360566
0.5777953,0.030913234,0.06857267,0.01836875,0.32139018,0.09127262912726292,0.3094269909426991,0.8204104
0.46455878,0.11634597,0.25734192,0.13915771,0.39921916,0.199174359917436,0.32119051211905125,0.7020618
0.5390076,0.14080343,0.27540535,0.27882603,0.34895873,0.1895149789514979,0.24708105470810549,0.63188756
0.5939203,0.04316628,0.10764328,0.098287106,0.2760316,0.07707159770715977,0.24656310465631046,0.79480094
0.52907354,0.06090364,0.11766288,0.022889495,0.3633381,0.12374625837462584,0.3400544840054484,0.7829281
0.5386625,0.15772918,0.11537242,0.0721125,0.3562266,0.15885491588549158,0.39774230977423103,0.6094322
0.7683601,0.06527519,0.114688426,0.24647787,0.1491476,0.036941725694172575,0.12063164206316422,0.79568756
0.57824355,0.05135253,0.08787674,0.073230624,0.31483296,0.09468535546853556,0.2868961286896129,0.7686287
0.5744098,0.088068336,0.10111272,0.083878905,0.3181594,0.10499082049908207,0.30300188030018804,0.76978505
0.669892,0.04761058,0.08456251,0.15283644,0.22317211,0.0596768619676862,0.20536386053638606,0.72576535
0.7790864,0.04195839,0.055588722,0.19453147,0.12774356,0.021280976128097616,0.15518029551802956,0.7862736
0.83601034,0.092314094,0.17012903,0.34625533,0.11586927,0.05076084007608401,0.08277089227708924,0.77175033
0.5241415,0.06960371,0.114435524,0.032236695,0.37920526,0.13116960311696033,0.34653008465300844,0.778526
0.5331019,0.07986435,0.118795335,0.04783961,0.36013928,0.13695357369535738,0.34084703408470346,0.73398453
0.5663398,0.040180027,0.088819355,0.021000087,0.33258334,0.10319055031905504,0.3185664118566412,0.81554306
0.38867253,0.22306937,0.21649078,0.16852218,0.5107565,0.28215458821545886,0.494115309411531,0.6408235
0.40107355,0.2192223,0.24130511,0.17260507,0.48773226,0.2717224271722427,0.4714829771482978,0.6085618
0.53479886,0.21016473,0.3587206,0.4587697,0.36948276,0.2501910550191055,0.19144915914491592,0.6076591
0.8819279,0.11384469,0.15411967,0.36364612,0.06859444,0.032971147297114735,0.08330340833034083,0.7493911
0.6344987,0.0365147,0.04529032,0.06062746,0.25580937,0.0592785389278539,0.2622185862218586,0.8107488
0.68287337,0.0033278465,0.03706011,0.089708626,0.20637153,0.030584934058493406,0.20050593005059303,0.82368964
0.72866625,0.04797581,0.10179451,0.20402184,0.16885115,0.03764912876491288,0.15480536548053656,0.77379245
0.47764215,0.1455544,0.3229727,0.20704427,0.41067123,0.2116166211616621,0.295892629589263,0.68216294
