data,cplx,aexp,loc,Generated_Var_3,actual
0.22731048,0.36958933,0.20223145213388716,0.3544218,0.40433959956604004,0.58899486
0.45535478,0.13899294,0.46620365797221947,0.60041296,0.2552890244710976,0.59051627
0.4622842,0.17238991,0.44103708646222517,0.6119691,0.2501474749852525,0.6571392
0.24833935,0.2819565,0.29286041757162506,0.3568359,0.3672642932735707,0.5480082
0.23500448,0.37704098,0.20280908216854496,0.35470447,0.46231619376838057,0.5953415
0.23735029,0.35995558,0.20659215239552917,0.40739238,0.4115620188437981,0.6658796
0.22612128,0.38244638,0.17166967030018024,0.36851883,0.4253050574694942,0.53726333
0.11991783,0.4147912,0.11416669085000146,0.33122852,0.4744391525560847,0.47270864
0.20534834,0.3841588,0.15054876903292616,0.35312384,0.4365836563416344,0.5641829
0.31426483,0.33003965,0.2965465377927923,0.40233347,0.38022863197713674,0.56704926
0.40230376,0.17781526,0.40789232447353946,0.52168685,0.27370983262901677,0.60255164
0.93086207,0.029806633,0.9406883564413014,0.96043015,0.08905407109459287,0.7747638
0.7862637,0.029572178,0.7244908434694506,0.76912856,0.14456801554319842,0.8512129
0.203338,0.3976899,0.17378957042737425,0.3487443,0.4627420137257986,0.45109218
0.31269097,0.2403717,0.3300999198059952,0.4165952,0.33326160667383936,0.50707775
0.1211378,0.48362905,0.0830098249805895,0.262668,0.5399761860023814,0.4151126
0.04969752,0.62282944,0.10114849606890976,0.23598477,0.6450874754912524,0.54939663
0.20418936,0.38253146,0.15868962952137777,0.29764503,0.45332361466763854,0.46229863
0.6349078,0.08753654,0.5815499348929961,0.5712905,0.22062230793776919,0.9384283
0.18604925,0.361851,0.09004375140262508,0.31041554,0.3838490616150938,0.60891235
0.2782478,0.30864492,0.2830426569825594,0.4042488,0.38627421137257884,0.663498
0.7451366,0.055927847,0.8607867516472052,0.87091726,0.13393780660621935,0.63222283
0.04322745,0.7621359,0.07043854422631265,0.19173393,0.7882357211764278,0.3670693
0.20251921,0.3489487,0.18392644103558647,0.25913215,0.40260229973977,0.40933862
0.11147013,0.4228794,0.11727665303659919,0.23310015,0.4787536121246388,0.4329854
0.46402982,0.13567206,0.4136289048177343,0.42699915,0.1937121506287849,0.5807678
0.3244467,0.21536267,0.3385740403144424,0.45268318,0.30732821926717807,0.5744494
0.4115697,0.15790525,0.43059095583545737,0.54973036,0.26747187325281263,0.6212807
0.2263596,0.37996748,0.18682740120964408,0.40005288,0.4471455352854464,0.4314283
0.13839057,0.4249699,0.11404688684281322,0.35840547,0.47182625281737467,0.5922913
0.17998765,0.3681038,0.18311984098719047,0.26868302,0.4443326155667384,0.40119064
0.58053035,0.048498873,0.6368522982111379,0.7614374,0.14023990597600938,0.5886148
0.18980035,0.34066325,0.161083049664983,0.29257652,0.3817435618256438,0.6063378
0.23142782,0.32320026,0.23432131405927886,0.38160187,0.39735054026494593,0.533296
0.58629334,0.0820204,0.6510280390616824,0.7066797,0.19572515042748495,0.6542845
0.24331918,0.30134454,0.18243961094637667,0.3884999,0.3299434470056553,0.65063584
0.40542176,0.17149672,0.3646447218786833,0.5060003,0.2772772322722768,0.6690368
0.18004265,0.5514786,0.07866683472001008,0.34816688,0.604875239512476,0.55888224
0.16649628,0.4003227,0.13823750829425052,0.34939447,0.4731931826806817,0.5295868
0.16759342,0.4424383,0.11620508097230486,0.38761353,0.46984730301526967,0.60612357
0.22337514,0.31082082,0.24011133440668006,0.25308457,0.3479759652024035,0.40841487
0.12946744,0.5774076,0.010040149602408977,0.18052351,0.6552590644740935,0.6448621
0.35608396,0.17806609,0.3588136215288173,0.43647256,0.29614294038570593,0.5159076
0.17195438,0.40914074,0.13541055812463348,0.3581523,0.46386949361305063,0.43338102
0.20477104,0.334689,0.20712085242725115,0.35237226,0.41076402892359704,0.5448315
0.2044113,0.3284871,0.23581601414896086,0.34350136,0.404266409573359,0.54491675
0.38410124,0.15885638,0.4171357750281465,0.51413506,0.2635486736451326,0.5370227
0.34686807,0.24055201,0.33543592012615525,0.36985192,0.34395411560458844,0.645219
0.2749812,0.31176773,0.20972193258331598,0.3016121,0.36556996344300363,0.5883115
0.16290256,0.42934388,0.12177337730640264,0.27586806,0.48298595170140485,0.4284445
0.7138814,0.039019074,0.7571670854300252,0.8391833,0.10850019414998058,0.55971277
0.20368141,0.35213223,0.20530961231857675,0.3667051,0.41596139840386015,0.5439077
0.5676245,0.07832736,0.5652816039168963,0.6770466,0.2213472678652732,0.66638523
0.21260706,0.32779035,0.20205326212319571,0.31625444,0.4161695583830441,0.5192527
0.23403522,0.25179088,0.21233649274018956,0.39068982,0.3181504881849512,0.619319
0.18629569,0.33258703,0.222370933342256,0.36341873,0.406771459322854,0.5582662
0.30887935,0.23825237,0.2565570153934209,0.35725394,0.3255073074492692,0.49637517
0.25501248,0.28007144,0.31216031872961914,0.36200777,0.3632126936787306,0.54172194
0.21743661,0.29964817,0.23932562435953747,0.29800275,0.3776147022385298,0.48845026
0.20928931,0.30821228,0.2140933728456024,0.36180705,0.39676603032339697,0.51907235
0.18362227,0.36815515,0.2180794630847678,0.362814,0.4293292570670743,0.4144299
0.41854298,0.2707749,0.3331851599911096,0.35126725,0.3669487133051286,0.6045702
0.09852965,0.5802684,0.02403935144236109,0.18366171,0.6500345349965465,0.6093421
0.15275127,0.46745533,0.11300633678038022,0.25026193,0.5139942886005711,0.47125491
0.2658817,0.26643375,0.32038761922325715,0.3723436,0.3476804152319584,0.6236893
0.13322277,0.61008656,0.07126500927590057,0.2551518,0.706613929338607,0.44933257
0.17274797,0.8074087,0.0818806249128375,0.2821725,0.9096256790374321,0.34576222
0.13042003,0.774056,0.00832156849929411,0.035850912,0.8285709171429082,0.35406783
0.3788851,0.18043485,0.3892815233568914,0.48694217,0.2929848707015129,0.56194836
0.2881636,0.23782736,0.3050615983036959,0.38219413,0.33616026638397334,0.50479555
0.52814525,0.14026952,0.5191813311508798,0.58022755,0.24871671512832846,0.66263777
0.4843946,0.112669095,0.557049533422972,0.5653611,0.2112040788795921,0.7046406
0.44460633,0.16436242,0.42091044525462673,0.5739474,0.26849854315014565,0.60234576
0.13817674,0.57443297,0.08041092482465549,0.18340534,0.6326781367321862,0.30417576
0.09472739,0.5820178,0.06476144388568664,0.27862918,0.6139509086049091,0.599308
0.43550223,0.14768955,0.4854848691290921,0.49501646,0.24119920588007937,0.7228911
0.053803585,0.8681245,0.14261106855666414,0.04743122,0.8691039130896087,0.0
0.28178552,0.25352502,0.2484419149065149,0.29814956,0.3728531627146837,0.5281042
0.51109177,0.08136453,0.5020239301214358,0.61831504,0.2112465788753421,0.6738
0.24348733,0.37958276,0.20500011230000673,0.32654333,0.4341242765875723,0.5262118
0.64308804,0.096856564,0.547042582822555,0.6908941,0.19548372045162793,0.67408687
0.22235554,0.3059545,0.2524810551488633,0.37252435,0.39151466084853387,0.5407702
0.44732308,0.26731417,0.34886639093198346,0.44454786,0.34266504573349543,0.697976
0.38145953,0.22058326,0.40335624420137467,0.49594557,0.29741770025822994,0.5197408
0.21053201,0.35964277,0.16982938018976282,0.34165373,0.40221072977892697,0.5876391
0.285881,0.30295277,0.23270155396209324,0.3613094,0.34445286555471344,0.7311982
0.12640728,0.47409403,0.07871454472287269,0.22823116,0.44636930536306946,0.4710531
0.38035467,0.2393924,0.3294061897643714,0.41811833,0.30716896928310305,0.76966316
0.39020255,0.17240162,0.41635602498136154,0.49160314,0.26870267312973267,0.61107683
0.19746712,0.48651505,0.11000777660046661,0.30493456,0.5830475416952458,0.44433883
0.7001008,0.04885752,0.7489071949344317,0.81259096,0.14591290540870946,0.661682
0.09404265,0.4823705,0.08767540526052432,0.23449811,0.5327099467290053,0.49853775
0.17511949,0.35336798,0.14680293880817633,0.35850564,0.3791148920885108,0.6084878
0.20035675,0.35947108,0.20896391253783478,0.15822598,0.42887935711206426,0.28506923
0.18410978,0.5192949,0.1404373084262385,0.24425465,0.5935699406430059,0.5361716
0.569069,0.074190184,0.6033608362016503,0.7461703,0.17818342218165778,0.5872558
0.37772483,0.20436388,0.3836460030187602,0.47539705,0.30692976930702304,0.6489333
0.16584873,0.46405053,0.13578251814695108,0.25225732,0.505859249414075,0.511098
0.48408034,0.11832534,0.5109921306595278,0.5241143,0.20509031949096804,0.7112203
0.37185672,0.18586743,0.42549082552944956,0.43774176,0.2767426123257387,0.6970907
0.4758127,0.1386812,0.44966116697967007,0.5902439,0.21199183880081612,0.7063145
0.15308657,0.39773566,0.09380994562859674,0.2950538,0.4852131714786828,0.51603913
0.10403113,0.5017843,0.06607754396465264,0.224944,0.5576948442305155,0.46073958
0.38055763,0.3544098,0.2814642368878542,0.41095448,0.39825726017427393,0.59516966
0.5896342,0.07140337,0.6468248388094904,0.71558994,0.18798495120150488,0.60931796
0.22197843,0.30350608,0.28495378709722724,0.36871514,0.3837432216256778,0.5061215
0.42612135,0.19174787,0.3307651798459108,0.4466105,0.3108681989131801,0.42678213
0.6825258,0.06396438,0.7471942448316548,0.85252213,0.14817577518242248,0.5592676
0.16648257,0.6048414,0.08809768928586136,0.19310802,0.702713179728682,0.3961085
0.62101567,0.11641246,0.5271578316294699,0.5038651,0.17324620267537974,0.6491066
0.07435264,0.562939,0.06645200798712048,0.20826614,0.6364160763583924,0.57877284
0.1404779,0.38065717,0.15656888939413335,0.27028507,0.4336416866358313,0.485465
0.60326797,0.07352142,0.5836503850190231,0.6627467,0.1925566307443369,0.83287966
0.522179,0.09603368,0.534741632084498,0.63359797,0.2225550777444922,0.63689494
0.59406626,0.07364391,0.6122672367360342,0.696129,0.19258598074140193,0.66590744
0.58911246,0.0620243,0.5744757344685442,0.6706721,0.18536905146309485,0.72186553
0.08885489,0.95418507,0.01344980380698823,0.03841476,1.0,0.516511
0.1690896,0.42526853,0.1374187282451237,0.3051924,0.48351050164894976,0.45343536
0.112212405,0.42663932,0.09198179551890773,0.3324387,0.49252231074776887,0.45342866
0.3070791,0.24937472,0.322781699366902,0.42964348,0.3535741646425835,0.55160993
0.27017334,0.26486295,0.31625394897523695,0.42442325,0.3493372650662735,0.5361176
0.27846763,0.27240804,0.2796217967773078,0.41167623,0.3587656641234336,0.5352095
0.30141398,0.48041123,0.1694981601698896,0.3344692,0.5345509065449093,0.41259664
0.44452202,0.19115466,0.41512619490757174,0.45365268,0.2847329115267088,0.7710921
0.40235332,0.21829394,0.4135116248106975,0.4851916,0.3091651490834851,0.5671484
0.16246939,0.44556952,0.13146842788810567,0.30151856,0.49172838082716186,0.54824525
0.13607351,0.44224745,0.1377841882670513,0.24975318,0.4716567528343247,0.516904
0.3044907,0.2804121,0.3063104183786251,0.40415734,0.3616429838357016,0.5740848
0.52625483,0.09302652,0.5120215707212943,0.6646288,0.17624748237525176,0.52697575
0.24152133,0.3744723,0.17882417072945025,0.31380996,0.40746571925342806,0.63873863
0.6484002,0.046583313,0.6809817408589045,0.77943766,0.14859035514096447,0.70041096
0.4283848,0.12718284,0.42828752569725154,0.5908992,0.2424162057583794,0.6346672
0.20281884,0.31023374,0.2245055234703314,0.40010586,0.39588462041153794,0.58583266
0.15372701,0.7363679,0.028155164689309883,0.2805751,0.7915866208413378,0.43415484
0.41959897,0.17462847,0.4431017865861072,0.52746594,0.2891921710807829,0.5347977
0.18026607,0.3945284,0.1388705183322311,0.29690623,0.44588855541114447,0.53207535
0.415213,0.2727421,0.3395156803709408,0.3455022,0.3603752639624736,0.6211933
0.1122036,0.51836693,0.046483750789025044,0.16029446,0.5808457419154257,0.48815745
0.21451226,0.35695362,0.20374079222444755,0.33908224,0.4394028960597104,0.58028024
0.60403425,0.07191722,0.655325099319506,0.7586105,0.17363262263673773,0.5836846
0.09278899,0.6308535,0.04646226278773577,0.060192574,0.6797735320226467,0.44150567
0.18209869,0.44656664,0.11112338266740296,0.3923754,0.48473538152646184,0.63771665
0.47129795,0.16202413,0.440494266429656,0.52671957,0.2840063015993698,0.72422767
0.3592845,0.22702727,0.3162260189735612,0.4056319,0.2924668707533129,0.65916973
0.21839297,0.42037043,0.17015765020945903,0.3223112,0.47585253241474673,0.60113174
0.49752215,0.10067417,0.4910658294639498,0.5883684,0.19822724017727597,0.68246424
0.39254937,0.1480461,0.41032707461962453,0.4645491,0.2661902733809726,0.593102
0.52130646,0.10141581,0.5683833741030024,0.68020743,0.22027503797249617,0.6468732
0.56294394,0.108034626,0.5133799308027959,0.6519712,0.20814457918554208,0.79906356
0.38815376,0.23561662,0.3568265914095955,0.43911025,0.3182895181710481,0.48692214
0.25419283,0.33458358,0.23297272397836344,0.37854353,0.3919200208079979,0.5125379
0.4286663,0.14583828,0.47370382842222974,0.5232322,0.2520300447969955,0.69973564
0.41826436,0.25377882,0.36784852207091134,0.44533622,0.34613438538656144,0.6065091
0.20114473,0.32379785,0.215570432934226,0.33118495,0.40683247931675204,0.550973
0.27250358,0.2768428,0.2860837471650248,0.3917096,0.3414979858502014,0.5210233
0.41774943,0.25126523,0.37263592235815535,0.3795197,0.3454931054506894,0.8252003
0.43494046,0.16346693,0.4172319450339167,0.5150087,0.304452509554749,0.70934033
0.25114766,0.31367007,0.23837886430273186,0.40516755,0.36678540332145965,0.70546126
0.09368954,0.85502476,0.04037182242230935,0.17000596,0.8977865102213489,0.5888395
0.11994974,0.5406094,0.10573235034394103,0.11779566,0.5839904416009558,0.29154128
0.3181751,0.23500633,0.33275608996536543,0.45508137,0.32445326755467324,0.5193187
0.38379878,0.16153416,0.40407749424464967,0.44794953,0.23709702629029736,0.6205771
0.18120836,0.51855254,0.07592162455529747,0.22440839,0.5836399416360059,0.35002497
0.13657774,0.5000086,0.06881329412879765,0.20959106,0.5516185848381415,0.48733938
0.2738282,0.25925633,0.3088587385315243,0.40143177,0.32844076715592324,0.55452204
0.5242973,0.09644736,0.567805534068332,0.64925134,0.2309060769093923,0.6988908
0.31778327,0.25452203,0.3016218680973121,0.46230492,0.32756670724332926,0.53119266
0.76746726,0.04702596,0.807334648440079,0.88430536,0.12428779757122023,0.60432065
0.20081413,0.3634499,0.17514090050845402,0.34341708,0.4375122562487744,0.58766115
0.31923866,0.24268296,0.23755882425352948,0.45317757,0.3561483643851635,0.55739754
0.35020626,0.18697438,0.36514542190872534,0.49649593,0.2912664708733529,0.5570272
0.31446293,0.2526855,0.3299847197990832,0.44443542,0.3323906367609363,0.62043804
0.21079302,0.3836048,0.1365890881953453,0.40685442,0.3918942408105759,0.7171432
0.42975026,0.12948163,0.4570679274240757,0.5242726,0.23798014620198535,0.58819306
0.23686111,0.29488516,0.2623084957385098,0.39855024,0.3830244116975588,0.58817524
0.11604033,0.43889758,0.10690234641414079,0.19305873,0.5179594482040552,0.37555557
0.57684004,0.106798425,0.5941828856509732,0.7818774,0.16852366314763367,0.48988461
0.072892,0.85961413,0.055335533320132003,0.05265799,0.8755709124429086,0.5035156
0.51512915,0.10917111,0.49841412990484785,0.6048319,0.2516598748340125,0.67447555
0.19201893,0.6349604,0.10085265205115913,0.22339623,0.6791208920879107,0.49712574
0.51986,0.10213569,0.46493652789619166,0.6228713,0.23766288623371137,0.8135011
0.3519131,0.19172892,0.3684321821059309,0.48598236,0.29700735029926495,0.56342745
0.6158839,0.063239574,0.6056511763390706,0.7107227,0.15222994477700552,0.8177445
0.17582057,0.4129022,0.1397981683878901,0.29619658,0.46781028321897167,0.4755968
0.17388539,0.41586587,0.15046331902779914,0.3145623,0.4694444930555507,0.52729285
0.35036203,0.21955639,0.34506538070392284,0.45694137,0.2928200107179989,0.64381266
0.27537745,0.2679841,0.3080056184803371,0.42485762,0.3496962450303755,0.56045675
0.5634719,0.08209981,0.5860861351651682,0.68984836,0.20484960951503903,0.695777
0.388509,0.1568924,0.39770562386233743,0.46295598,0.2723938227606177,0.55040467
0.07767545,0.91250455,0.05724578743474725,0.00767307,0.9501502049849795,0.49539638
0.1453026,0.49228185,0.12760279765616786,0.25817555,0.5468897453110254,0.55947423
0.21088883,0.35344958,0.20362325221739516,0.3369267,0.4164745383525461,0.5328426
0.3440393,0.19649887,0.37221717233303037,0.435714,0.28797379120262084,0.5715274
0.24538335,0.30072212,0.2590719355443162,0.39005005,0.39663576033642395,0.54065
0.24942634,0.28785866,0.27408521644511297,0.37933967,0.3798206620179338,0.58404815
0.30673787,0.24938157,0.3054595483275729,0.43470404,0.34042718595728133,0.5558317
0.14563665,0.4612199,0.0811316198678972,0.295408,0.5237807076219292,0.38239443
0.59644026,0.06604053,0.6145827368749642,0.65895635,0.15295131470486853,0.7029136
0.24681619,0.36408955,0.1354948381296903,0.25377885,0.43011017698898224,0.51003504
0.68468606,0.030597556,0.7449083746945026,0.8174013,0.10422439957756004,0.5878225
0.378358,0.34779084,0.278219866693192,0.37324488,0.42817570718242925,0.57913995
0.2778626,0.32904088,0.2207337432440246,0.38307798,0.4090891090910891,0.5846841
0.37029967,0.18272188,0.4117584247055055,0.458019,0.2816163318383668,0.6614417
0.2700474,0.31352708,0.2718365363101922,0.3714579,0.4119083588091641,0.5238725
0.20283818,0.31688237,0.1949704416982265,0.38681984,0.3704912029508797,0.5680589
0.19294737,0.34337673,0.1908247914494875,0.37295258,0.4206858179314182,0.56596774
0.08390195,0.7481611,0.05305169118310147,0.19105172,0.8010194198980579,0.24381858
0.33192006,0.23540285,0.35543539132612345,0.4784379,0.29950821004917894,0.5591605
0.2479853,0.40424234,0.218977583138655,0.36294428,0.42777307722269226,0.51035386
0.14942978,0.40606532,0.1094695765681746,0.29301545,0.47955575204442474,0.41010597
0.31645352,0.25386423,0.30415065824903953,0.47185975,0.3370503662949633,0.62282336
0.46483612,0.17920417,0.3771074626264478,0.4227239,0.23809114619088537,0.73662466
0.37335548,0.26941565,0.3677214920632895,0.4964936,0.34931253506874643,0.60180604
0.2619832,0.29010433,0.25986839559210373,0.41260248,0.3553236344676365,0.51789296
0.35583872,0.20960534,0.3466104807966289,0.45587438,0.32037490796250917,0.555325
0.5184188,0.1184587,0.5071571304294279,0.5204116,0.23556539644346033,0.8672453
0.19538115,0.36706206,0.17313049038782943,0.380476,0.4184776981522301,0.57872593
0.43196702,0.13047256,0.4400714864042892,0.59496605,0.2537572146242785,0.60481364
0.42904446,0.13278407,0.4225891453553487,0.5387567,0.24799734520026545,0.61469436
0.2205025,0.3095925,0.23247261394835683,0.36294866,0.40574119942588005,0.5397135
0.3531656,0.20792028,0.33693000021580005,0.47126627,0.29464999053500096,0.6057433
0.1666977,0.3616664,0.17981256078875363,0.34215796,0.4347719365228063,0.47569764
0.49687973,0.0910427,0.5413903924834236,0.6211933,0.20558381944161802,0.69827753
0.2292718,0.34931108,0.23584340415060426,0.37611663,0.4073645992635401,0.50615716
0.7293046,0.051066127,0.6316349378980963,0.6467392,0.11456602454339754,0.87297595
0.39653793,0.23679417,0.3605495216329713,0.4633406,0.30853104914689505,0.6613976
0.35328412,0.24265525,0.33651890019113406,0.47038463,0.30414196958580303,0.59486014
0.38901007,0.18045568,0.41268322476099345,0.5133747,0.27943357205664276,0.56291926
0.13835901,0.5609864,0.04608686576521195,0.22508655,0.6211962078803792,0.48317575
0.62818134,0.05019923,0.580531134831868,0.6892086,0.16467288353271164,0.79922366
0.35751706,0.25419146,0.36356198181371896,0.42635062,0.3545028245497175,0.5515328
0.27207276,0.32266042,0.2651613559096814,0.37859997,0.396586960341304,0.6288536
0.43133086,0.15037124,0.42844178570650715,0.5727708,0.25965071403492856,0.6496405
0.09975345,0.4796381,0.07797772867866372,0.25832728,0.5290209470979053,0.48756793
0.6503708,0.07251316,0.6755941405356485,0.7308307,0.1939236006076399,0.6149621
0.3409943,0.20170066,0.36541052192463136,0.4339835,0.30528574947142506,0.5382686
0.37393463,0.27463284,0.24822233489334009,0.2895542,0.3120582687941731,0.7110707
0.50222147,0.106480464,0.534514932070896,0.6446563,0.22683221731677825,0.6735426
0.81949526,0.031825203,0.8795915527754932,0.8891708,0.046175318382468154,0.5008029
0.6037349,0.06691453,0.6419262385155743,0.71586245,0.1601847439815256,0.6414079
0.6903771,0.08172096,0.5348278320896699,0.67458487,0.08800665119933487,0.90203106
0.42724276,0.17763336,0.4015708240942495,0.50696725,0.2858961514103848,0.644683
0.34852266,0.22245884,0.3698879221932753,0.4488561,0.3106910689308931,0.62237954
0.6272841,0.1151814,0.6482453688947221,0.7534634,0.17796234220376578,0.73247474
0.15836322,0.56155795,0.07194396431663787,0.15487733,0.6215613378438662,0.5644659
0.13252695,0.45184994,0.11859750711585043,0.2772321,0.4926840507315949,0.476704
0.20066378,0.32140663,0.2524626751477605,0.3312917,0.39768108023189197,0.5117482
0.35104397,0.21098712,0.31673975900438556,0.48145586,0.2891049710895029,0.56978405
0.40198296,0.22292739,0.4090752845445171,0.5104063,0.31596731840326814,0.5158974
0.22164983,0.3441224,0.20764409245864557,0.36460048,0.40752492924750705,0.52314156
0.26002157,0.31025654,0.26151053569063215,0.43953857,0.38925146107485387,0.5378543
0.71753234,0.0569274,0.6707086402425184,0.65618676,0.18744115125588484,0.850469
0.704999,0.06356831,0.7816369468982168,0.8298613,0.1599555340044466,0.6565565
0.07095803,0.72681284,0.03157013889420833,0.13376111,0.7863220213677978,0.37908623
0.5368202,0.08116688,0.546577032794622,0.6856176,0.19660328033967195,0.6632331
0.18919465,0.34648535,0.18026222081573326,0.3460618,0.4109912389008761,0.5090739
0.09468725,0.4559297,0.1375251182515071,0.2476255,0.501443219855678,0.39878753
0.573793,0.06689221,0.5966533757992026,0.66654044,0.17579904242009575,0.6658739
0.30631953,0.26675224,0.23899395433963724,0.41719076,0.35774018422598153,0.49840635
0.50120217,0.11041328,0.4959014297540858,0.5523854,0.2306526069347393,0.79372823
0.32897693,0.30871317,0.2922071675324301,0.37709066,0.3816875618312438,0.65715396
0.52898204,0.09605946,0.5256359315381559,0.61560476,0.1791102120889788,0.678205
0.18161328,0.36618915,0.1913235614794137,0.40622407,0.41940565805943414,0.519869
0.17627902,0.52005696,0.09957624597457476,0.23086607,0.5670276432972357,0.5735288
0.2859867,0.27408347,0.285089867105392,0.40888062,0.3343392865660713,0.65136147
0.46160448,0.13436493,0.45722016743321003,0.59910995,0.25766742423325756,0.62893534
0.77704275,0.071878314,0.6589587695375262,0.6230848,0.14718938528106146,0.6987692
0.19850102,0.3455548,0.20859129251547756,0.3773464,0.4071152392884761,0.55197346
0.20409426,0.3389846,0.21200869272052159,0.35642862,0.4161468583853141,0.48797002
0.15311511,0.42555773,0.10461227627673657,0.2660914,0.4968829303117069,0.40810245
0.5425626,0.10365611,0.5658877839532671,0.615401,0.2407705559229444,0.6538206
0.10286872,0.47943687,0.10282839616970378,0.1777073,0.5468038453196155,0.44087318
0.450819,0.114560366,0.4685769281146157,0.613812,0.2488515751148425,0.6275284
0.38324168,0.1625194,0.39663645379818724,0.5059005,0.2698818130118187,0.6002193
0.2581064,0.29232144,0.28817863729071824,0.3656517,0.37876888212311177,0.5853106
0.13791782,0.4146569,0.12205622732337365,0.29034236,0.4725224827477517,0.4085721
0.1784713,0.5138773,0.0836135750168145,0.24150708,0.5798050420194957,0.40052184
0.22144067,0.31638065,0.1870871612252297,0.38749883,0.403616659638334,0.5557416
0.46505177,0.12781146,0.4481135268868116,0.57681996,0.24758810524118946,0.7009652
0.45149538,0.16485465,0.49440882966452976,0.5407348,0.305674109432589,0.6236069
0.24467695,0.26097804,0.20329813219788795,0.44038993,0.3366750163324983,0.586456
0.29225972,0.4251635,0.15400180924010856,0.40657723,0.43921335607866435,0.5358962
0.28231236,0.3381815,0.25033463502007813,0.345663,0.3999198900080109,0.6149629
0.17647767,0.34555337,0.1717158703029522,0.3400665,0.4290198270980173,0.5102638
0.3691774,0.16999018,0.3540563812433829,0.41624755,0.2814294718570528,0.48107266
0.13218988,0.5063046,0.04700727282043637,0.20018424,0.5686926431307358,0.5141271
0.177697,0.3438272,0.17780180066810802,0.36298564,0.39359831064016887,0.6134418
0.17761427,0.49088758,0.08806191528371492,0.2861789,0.5511031748896825,0.4617862
0.34448287,0.20716617,0.3580555514833331,0.4446134,0.2830186216981378,0.649523
0.7430326,0.06244466,0.630292567817554,0.6346308,0.18697965130203484,0.8946687
0.14836445,0.37737045,0.16317600979056057,0.34421015,0.4543621545637845,0.46392137
0.1644336,0.41513532,0.1370757882245473,0.25346568,0.45020060497993947,0.5276555
0.29904407,0.23820516,0.3024561581473695,0.42829195,0.32687436731256325,0.48537657
0.4620331,0.13307044,0.445803966748238,0.5971915,0.23550035644996434,0.6959469
0.26074186,0.4256491,0.18088610085316606,0.4407876,0.48775475122452483,0.69630617
0.6372261,0.07329124,0.6308405778504347,0.7469612,0.1609953139004686,0.87708086
0.25286153,0.28600642,0.3040422182425331,0.40486094,0.36125844387415557,0.4525332
0.6921797,0.08299574,0.6001209960072598,0.589313,0.21612635838736416,0.9423305
0.42389244,0.16462134,0.42606177556370656,0.533774,0.2775238522476148,0.5701275
0.5868601,0.06925504,0.6167242370034541,0.75527996,0.17462505253749472,0.7140298
0.22954392,0.30281684,0.20910279254616754,0.34487495,0.34103866589613335,0.54809654
0.06521275,0.5951198,0.0829021149741269,0.20051143,0.6387817361218263,0.35462812
0.2922568,0.27623641,0.2800159968009598,0.3979697,0.3519835648016435,0.57963794
0.16791299,0.4381267,0.12025391721523504,0.31851488,0.48461653153834683,0.38591737
0.1392458,0.6534825,0.01631686097901166,0.17438339,0.6969557303044269,0.49587363
0.22601646,0.32885915,0.2154672229280334,0.39716747,0.41119821888017805,0.59842753
0.63570666,0.088563114,0.577167234630034,0.6279343,0.14467380553261944,0.6747191
0.24904379,0.31640688,0.23773618426417106,0.3300488,0.4236860776313922,0.44858378
0.16655916,0.5432738,0.13095614785736887,0.20885849,0.5602970439702956,0.48206818
0.21354565,0.33734727,0.23353029401181766,0.35522658,0.40250591974940797,0.57073736
0.14396293,0.4428522,0.10362858621771517,0.22900617,0.501575419842458,0.48987824
0.17527732,0.452734,0.1914745414884725,0.25226125,0.5097607490239251,0.50770444
0.19088754,0.38816532,0.16095940965756458,0.3021914,0.44681318531868147,0.47455382
0.12173331,0.47823316,0.11858403711504224,0.24857208,0.5319816468018352,0.33657023
0.15189499,0.53730476,0.10279169616750178,0.25092363,0.6019819998018,0.3528378
0.512829,0.13703997,0.5202933312175998,0.54187953,0.2307248469275153,0.71642226
0.1587672,0.5307325,0.054665546279932774,0.24702924,0.5858314014168597,0.5172592
0.5216542,0.09225765,0.5294363817661829,0.68234706,0.18185643181435682,0.6269827
0.12861632,0.4760632,0.13519135811148147,0.11732766,0.5249150475084952,0.29391947
0.13109738,0.5867126,0.05782773646966419,0.26559764,0.6614410338558966,0.43378654
0.0905974,0.7585138,0.01420824285249457,0.19269359,0.8000963699903629,0.44281214
0.7041998,0.02928922,0.699524201971452,0.8166876,0.1419411758058824,0.7450137
0.37183312,0.24492502,0.3204842192290532,0.35281345,0.3323458067654193,0.76994807
0.2881849,0.2523886,0.30607067836424073,0.42135555,0.3448758055124194,0.6056905
0.40555865,0.21058899,0.34415035064902105,0.49436107,0.31672369832763014,0.5978498
0.605626,0.10989188,0.5398809623928578,0.5525664,0.22274706772529324,0.83289343
0.33120525,0.23344222,0.3697386621843198,0.45993587,0.3316574968342503,0.5850449
0.3234224,0.33197203,0.25331889519913375,0.32747638,0.3942803605719639,0.64066213
0.5114699,0.10013272,0.5225761313545679,0.6705428,0.21431883856811612,0.661065
0.21627748,0.31679207,0.2649548558972914,0.41462442,0.38755508124449184,0.538028
0.11435598,0.4905191,0.12350006741000405,0.23115292,0.5419752458024755,0.4734102
0.48194447,0.17792523,0.46127922767675367,0.52510756,0.27657655234234474,0.67779815
0.1602177,0.37734517,0.13702261822135708,0.32206166,0.4524707347529265,0.42174128
0.62718385,0.061019804,0.590584965435098,0.724178,0.12399723760027624,0.65116745
0.3420467,0.2000654,0.36884158213049495,0.47396803,0.30311936968806297,0.61854255
