MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_ManagerExp,Effort
0.4141207,0.1562638,0.18814976118502386,0.28699753
0.5859373,0.2889559,0.18645982135401784,0.3294905
0.44882864,0.15291773,0.1685475531452447,0.32579905
0.7586612,0.7245253,0.9470153652984634,0.8658753
0.38525996,0.10868131,0.20807867919213208,0.25193977
0.46581262,0.14640673,0.14596034540396546,0.33493283
0.8206011,0.6250271,0.6145284785471521,0.7498631
0.57141995,0.22913173,0.23523720647627933,0.2462097
0.3348496,0.11128491,0.16888384311161567,0.22446617
0.44416654,0.12067409,0.2411509758849024,0.28173065
0.42092675,0.9858966,0.9668946033105396,0.45496285
0.31868997,0.11197722,0.12548324745167527,0.15486187
0.4663731,0.15534435,0.1910090508990949,0.20434949
0.3551998,0.098215714,0.09635262036473795,0.30697334
0.7100389,0.35909632,0.4427354557264544,0.61510116
0.38336557,0.14965881,0.21494481850551814,0.2954147
0.47245526,0.16150385,0.21542878845712113,0.13924037
0.2974056,0.019457951,0.11530587446941254,0.21448708
0.42159903,0.15160587,0.11180953881904611,0.25340694
0.71396697,0.3089657,0.3901878809812119,0.5386661
0.29303408,0.0,0.22972564702743528,0.19894224
0.64832586,0.35500133,0.38787039121296085,0.5636152
0.4197095,0.15432134,0.20686592931340705,0.24817832
0.4553969,0.15854833,0.11294017870598212,0.27826744
0.595,0.29764256,0.1614092238590776,0.4012152
0.45994228,0.13586868,0.2101014189898581,0.26475126
0.40874696,0.054545917,0.29443307055669293,0.29261234
0.4958676,0.20829073,0.17546091245390874,0.33006793
0.39638472,0.14876059,0.1936530306346969,0.21775724
0.3665213,0.10914242,0.13547016645298335,0.14396168
0.4446912,0.21368733,0.12514866748513326,0.23928483
0.3517244,0.08022241,0.10543735945626405,0.21674076
0.79444826,0.5182125,0.5275594072440593,0.73463225
0.38849908,0.15128954,0.1808596119140388,0.26406035
0.36061686,0.13791655,0.18800438119956187,0.19613309
0.49605596,0.21880355,0.2106721789327821,0.27060232
0.6869521,0.35500452,0.24947859505214048,0.33066666
0.5923488,0.29853898,0.39605709039429093,0.50798637
0.5988504,0.26733068,0.3233389676661032,0.4498558
0.4537766,0.1834722,0.25353509464649054,0.33262104
0.58860046,0.19799198,0.19278008072199193,0.33177623
0.26939633,0.07480409,0.016896798310320166,0.1431522
0.5520753,0.21221098,0.23156297684370228,0.39848405
0.5293109,0.18610592,0.28530321146967885,0.3271677
0.61065906,0.37981412,0.6428660657133934,0.5700696
0.099332236,0.15298146,0.05587123441287656,0.12178463
0.7825135,0.46324056,0.8404230859576913,0.7811219
0.32153994,0.07199237,0.1299149270085073,0.15469712
0.52175456,0.25938988,0.1107392049260795,0.291902
0.2190756,0.092121825,0.004884518211548178,0.15578169
0.65124786,0.37925646,0.48526830147316985,0.54373515
0.5173059,0.12618566,0.4647715235228476,0.4001904
0.6345132,0.33937407,0.30532112946788703,0.3955711
0.75132304,0.54749453,0.49262787073721287,0.65061283
0.5219743,0.24088195,0.2941174205882579,0.34630662
0.6227062,0.2645506,0.23486602651339733,0.40041113
0.35042402,0.040265065,0.16612116338788366,0.21190175
0.3511023,0.099197865,0.17224888277511172,0.20040713
0.7900547,0.7330666,0.6460382853961714,0.6509139
0.43986112,0.20223327,0.2112069788793021,0.3527013
0.49068576,0.1598956,0.28973747102625286,0.22287473
0.3002053,0.06277118,0.06737545926245407,0.13864794
0.18601553,0.06789293,0.07392192660780733,0.12428839
0.3993446,0.17324132,0.09610795038920496,0.17463951
0.6519669,0.21191628,0.6215786378421362,0.45471942
0.30089167,0.09109521,0.11243049875695012,0.21073586
0.32625064,0.1226552,0.0895420510457949,0.20092289
0.21085182,0.06196607,0.09342370065762992,0.21252117
0.57538325,0.23258454,0.2691755030824497,0.38426542
0.46219498,0.16603445,0.1634818736518126,0.30064356
0.54163504,0.24136627,0.3209267679073232,0.34523934
0.62396866,0.3266996,0.303171839682816,0.39576155
0.46100783,0.15656744,0.1509919349008065,0.22589324
0.30428725,0.4609369,0.4900130709986929,0.22660308
0.37851828,0.14153482,0.20590754940924505,0.24972382
0.9791348,0.85108507,0.8737223426277657,1.0
0.37824374,0.11180532,0.14175185582481442,0.23303248
0.37443548,0.16618624,0.09412474058752593,0.25142238
0.3524304,0.053074602,0.18844325115567487,0.22519091
0.2789622,0.110788584,0.11279483872051613,0.17126077
0.5461299,0.24314083,0.2308693869130613,0.26025605
0.16701302,0.06448117,0.0400790419920958,0.09476338
0.4002396,0.14482966,0.10803975919602407,0.28077126
0.58369905,0.26574752,0.20037673996232597,0.3764584
0.32500085,0.0862081,0.08784545121545487,0.20162466
0.50890136,0.20361409,0.11942105305789469,0.26649708
0.3650846,0.11791755,0.1806823619317638,0.25170952
0.22461295,0.08068705,0.08271058172894183,0.20739335
0.2635693,0.042555355,0.14864243513575648,0.19899812
0.51802105,0.26738074,0.13397325660267434,0.13905573
0.28886795,0.3064741,0.17666228233377174,0.10975344
0.41189218,0.15705141,0.11486471851352814,0.25854933
0.70391417,0.46060616,0.3301249369875063,0.41210115
0.24831988,0.042008385,0.08112375188762481,0.16671544
0.55147487,0.19407164,0.2852328114767188,0.4038666
0.5066877,0.19588685,0.15073801492619848,0.22898924
0.43307877,0.17683364,0.1423739957626004,0.24024959
0.27667046,0.33836764,0.40116603988339594,0.21064572
0.39816922,0.10219124,0.1596593740340626,0.20555924
0.26349175,0.07350434,0.041187505881249406,0.17472804
0.5874101,0.19644327,0.25401211459878853,0.41413182
0.4883042,0.15460372,0.3498332650166735,0.39651448
0.5754817,0.32837063,0.47872885212711475,0.36949795
0.49793923,0.3388197,0.3396315860368414,0.3368217
0.7961761,0.59872776,0.5327776167222382,0.74104595
0.81122464,0.630816,0.5408958859104114,0.73788023
0.447191,0.63697594,0.6918992908100708,0.4022513
0.26264596,0.012267869,0.1626602537339746,0.14885342
0.3182997,0.050208878,0.12754760724523928,0.19676676
0.7964579,0.5337343,0.40883339911666006,0.5466705
0.25328776,0.08530353,0.12234695776530422,0.18077992
0.40201575,0.15072644,0.14425952557404742,0.25610948
0.44088927,0.14856876,0.16792149320785066,0.3146598
0.48505622,0.22451822,0.09185113581488641,0.27720273
0.32234377,0.10280746,0.16600230339976965,0.22852147
0.2854948,0.11149914,0.07330729866927013,0.22944202
0.58637357,0.40889612,0.43744470625552934,0.49615043
0.580299,0.19920164,0.20807672919232706,0.33371615
0.3885393,0.13577558,0.18532471146752882,0.23299839
0.4087338,0.16204393,0.19996121000387898,0.20726953
0.50058454,0.602477,0.6371408362859163,0.41305852
0.59015214,0.19696204,0.33397128660287134,0.2867571
0.6008147,0.3036552,0.22306885769311421,0.31871843
0.33995327,0.043728963,0.2213316678668332,0.16010332
0.5003649,0.1562763,0.19617040038295996,0.28779912
0.65584546,0.33148023,0.17177054282294568,0.41187328
0.4484827,0.16207477,0.2394966860503314,0.26570594
0.63667196,0.26637167,0.31228806877119314,0.5027797
0.654417,0.270421,0.32225438777456117,0.5151968
0.49119216,0.18857393,0.24818957518104248,0.31036228
0.5901606,0.23552345,0.2293835470616453,0.42476708
0.6835418,0.38761812,0.32012274798772516,0.48650938
0.2766933,0.09782483,0.07792740220725977,0.20840684
0.5135453,0.18433335,0.3833008616699138,0.38049257
0.58865887,0.2696152,0.2547761245223875,0.4238119
0.6085289,0.2878727,0.21971983802801617,0.43918884
0.2770998,0.017665885,0.24212882578711742,0.1217605
0.9348055,0.67699915,0.5194555480544452,0.73318464
0.9891111,0.782746,0.6889479311052068,0.8402107
0.6695564,0.40879104,0.43747790625220934,0.5570912
0.43100393,0.17652133,0.14145801585419843,0.28187215
0.41002214,0.1354655,0.21531477846852215,0.2722653
0.32658336,0.13132983,0.05187331481266851,0.18446612
0.6182973,0.33510506,0.3629206037079396,0.44089574
0.44806916,0.21532978,0.2414051158594884,0.3099319
0.5743238,0.33705074,0.32811126718887323,0.39765614
0.48759228,0.19081938,0.13379271662072834,0.22393176
0.7294266,0.58545405,0.5495210950478905,0.7210034
0.46013612,0.15666191,0.17335821266417872,0.20149773
0.43201375,0.07578988,0.18034122196587782,0.20661743
0.25982845,0.07239874,0.08767163623283637,0.22134006
0.5502262,0.24643598,0.3454322454567754,0.4322738
0.44004205,0.15813595,0.12088351191164881,0.30064374
0.40828764,0.1830734,0.27545732245426774,0.26529217
0.64338624,0.26504892,0.41360361863963807,0.31732953
0.5097253,0.22650923,0.2516939948306005,0.37367284
0.3654571,0.13231094,0.12109934789006521,0.15383211
0.41838548,0.13574472,0.2528486547151345,0.21694665
0.67737705,0.41981214,0.2126573287342671,0.40288717
0.29608235,0.11922473,0.08273722172627782,0.16968298
0.5765069,0.26408896,0.30627053937294607,0.44825733
0.2030962,0.030626139,0.09525020047497995,0.10716262
0.21619013,0.08241907,0.034694180530581945,0.19259869
0.41753292,0.16279787,0.1416134258386574,0.23314008
0.60491097,0.3727277,0.23316318668368133,0.3977747
0.25372547,0.22641435,0.25761333423866656,0.16298151
0.2082224,0.12900412,0.19583050041694997,0.12966178
0.47516513,0.20077057,0.303316969668303,0.30171305
0.18675706,0.2705531,0.3084407091559291,0.113738514
0.18040423,0.43172705,0.5756906924309307,0.2346871
0.42239076,0.13491593,0.18292503170749683,0.2681458
0.6395718,0.3730361,0.11302080869791911,0.31836563
0.30011955,0.10904695,0.16632298336770165,0.21958992
0.49874967,0.16315351,0.19471935052806494,0.28005558
0.84840953,0.4332146,0.47990561200943876,0.6842694
0.24255109,0.110206574,0.16593758340624165,0.18959367
0.25518292,0.015786175,0.17360176263982374,0.14353345
0.3199237,0.060732845,0.12844654715534526,0.18932463
0.26930392,0.075884566,0.12651397734860226,0.15488625
0.44323173,0.14398105,0.23676454632354535,0.29309487
0.53261817,0.20524496,0.21529904847009515,0.4231103
0.30687273,0.037951462,0.22424421757557825,0.24465428
0.6488908,0.26500612,0.19623408037659196,0.23505063
0.47912455,0.16494942,0.2142410185758981,0.25707638
0.43425342,0.16899931,0.13692082630791735,0.17832784
0.57143027,0.26934546,0.16312563368743663,0.48636007
0.45609617,0.19630954,0.11575068842493115,0.27359122
0.52985495,0.23471236,0.18651659134834087,0.29671282
0.5508889,0.24886636,0.14793753520624647,0.21403971
0.36901033,0.111137226,0.11760567423943256,0.17735985
0.35268107,0.08204617,0.11159231884076812,0.23562603
0.20650308,0.13582028,0.21657260834273914,0.11023605
0.5237241,0.16606069,0.2200713079928692,0.37874854
0.67952186,0.31938386,0.34765532523446746,0.40802616
0.18932655,0.073165715,0.06898448310155168,0.19625178
0.42321867,0.15639904,0.18702134129786585,0.20533417
0.41086897,0.17993309,0.20466892953310703,0.28757334
0.54386485,0.7480405,0.7698128630187137,0.5758961
0.44306165,0.1591717,0.19665463033453695,0.22677097
0.37216058,0.16186586,0.22407639759236023,0.25578153
0.83292884,0.5893657,0.6873725012627497,0.70505947
0.33007798,0.11616689,0.08719351128064887,0.19949369
0.3446296,0.10008943,0.11189213881078611,0.20880494
0.47619885,0.18080181,0.26566812343318763,0.365
0.52689487,0.20812988,0.17445226255477372,0.31310418
0.5896213,0.26640785,0.3699134830086517,0.50174636
0.8437186,0.5905924,0.5823060417693958,0.61176217
0.9244292,0.8739632,0.7867756213224378,0.9092539
0.27647784,0.09386113,0.07009303299069669,0.15016428
0.63892907,0.29113308,0.3430560456943954,0.41577196
0.666817,0.31194082,0.3191471980852802,0.47265548
0.42435417,0.13477258,0.5598352040164795,0.3625118
0.41528854,0.17821822,0.24118738588126137,0.27113104
0.5754343,0.21005686,0.41615028838497115,0.41102034
0.47259927,0.12425114,0.29292950070704993,0.27183443
0.39686555,0.16466157,0.16855896314410368,0.31088638
0.51656055,0.23204665,0.2742128725787127,0.4069113
0.29002526,0.11814861,0.07588379841162016,0.21000779
0.6205807,0.31852162,0.4205504279449572,0.3952713
0.32054648,0.08012376,0.1006663039333696,0.2070247
0.6444805,0.293969,0.4966406303359369,0.49023217
0.65523183,0.267903,0.23447528655247132,0.29607365
0.543877,0.1976692,0.3853941214605878,0.39108694
0.7257745,0.41828626,0.20494215950578404,0.16488075
0.27034214,0.18426163,0.23830359616964036,0.23419131
0.41091827,0.12513496,0.31032388896761104,0.35108766
0.33299625,0.11875981,0.15261530473846951,0.23490094
0.45071363,0.16636871,0.30666794933320507,0.33155146
0.51669365,0.2022056,0.2528115747188425,0.28752583
0.38094372,0.16415003,0.205010739498926,0.26720744
0.22748028,0.08494245,0.07469194253080573,0.20756608
0.31773138,0.12301634,0.09191110580888942,0.3546391
0.4664151,0.2583257,0.3299482170051783,0.4146241
0.7067618,0.39819252,0.43171955682804425,0.54403996
0.68175125,0.83979255,0.8096620790337921,0.64354056
0.20245618,0.055056144,0.0823440317655968,0.11572691
0.5650827,0.3113267,0.3603937239606276,0.31356195
1.0,0.7692054,0.5538026446197355,0.795769
0.58779716,0.27930588,0.1716046828395317,0.43703073
0.66951025,0.5769339,0.4730300526969947,0.46081173
0.49137866,0.1931425,0.2433101856689814,0.31598675
0.3980069,0.15600434,0.23433351656664833,0.33584717
0.608676,0.30608696,0.2420127857987214,0.45584935
0.271133,0.2134191,0.32245656775434317,0.21993147
0.28623283,0.094498254,0.03647273435272656,0.14058036
0.26500908,0.04994068,0.18331758166824183,0.19613308
0.26312277,0.055712935,0.12277194772280522,0.14035496
0.19557971,0.049010064,0.054615156538484345,0.09761183
0.3688535,0.22581446,0.26941121305887866,0.2866776
0.5487965,0.25333822,0.28791097120890285,0.3954919
0.64498156,0.511784,0.606691779330822,0.52932346
0.25912452,0.08900471,0.15680289431971053,0.2006178
0.3760146,0.17907345,0.19636100036389995,0.19581726
0.48267758,0.17003544,0.25480002451999756,0.26388088
0.4941572,0.26788488,0.12097062790293721,0.3197434
0.48024434,0.17326306,0.15626398437360153,0.26756305
0.6931277,0.41307583,0.4800679219932078,0.4868046
0.5128955,0.20450187,0.18698082130191787,0.2974267
0.28799564,0.07478671,0.09255880674411932,0.20318872
0.29221457,0.07370062,0.1207775179222482,0.14947926
0.5635015,0.2396835,0.16211007378899261,0.24989466
0.55822754,0.544935,0.45340807465919253,0.37655276
0.71775264,0.44869342,0.2522668547733145,0.5303381
0.108082645,0.23224668,0.2538522746147725,0.075537115
0.535472,0.24821326,0.16397230360276963,0.36803055
0.71198773,0.33607116,0.2933084106691589,0.4212637
0.5557146,0.3462287,0.504107249589275,0.5448755
0.22794403,0.26892117,0.5262714473728553,0.21996537
0.41185927,0.11372477,0.20480927951907205,0.26183593
0.56860375,0.30069423,0.26429099357090063,0.30591032
0.41616213,0.13415188,0.12689779731022027,0.27082458
0.44297725,0.23592599,0.26218101378189856,0.3190295
0.3628868,0.13414638,0.20947799905220008,0.29593253
0.80167806,0.7951597,0.8400503159949683,0.8045751
0.58393204,0.40589106,0.4726433927356607,0.4185933
0.26283142,0.080808625,0.16665576333442367,0.15904695
0.35430482,0.14412364,0.08358911164108883,0.16912538
0.3561823,0.12360504,0.1723638727636127,0.21830219
0.3071662,0.0912639,0.16442081355791863,0.13312967
0.5227788,0.20446467,0.19532211046778894,0.34442323
0.4975391,0.21409704,0.12436998156300183,0.31841636
0.5249576,0.24564564,0.1692820930717907,0.21236154
0.20665759,0.08855779,0.012721253727874627,0.13245212
0.3177762,0.1418816,0.10800466319953367,0.22734134
0.22551478,0.09569439,0.07747079225292078,0.1426268
0.50063115,0.17476718,0.19946040005395999,0.24688654
0.25234354,0.081305146,0.1500049649995035,0.20071498
0.38409236,0.10460698,0.11427342857265714,0.21449643
0.2849745,0.0746043,0.23330440666955932,0.19358215
0.33400452,0.093876585,0.09025661497433848,0.22922145
0.21213454,0.061259273,0.1112527988747201,0.08879152
0.3628356,0.09850994,0.2580130441986956,0.28714135
0.622464,0.27797112,0.2283181071681893,0.48098236
0.55249584,0.22799352,0.14708001529199846,0.27395934
0.6128055,0.3491103,0.3845873115412688,0.5227196
0.6855111,0.35776275,0.32766136723386324,0.4556644
0.2438187,0.19406871,0.23520732647926734,0.16402403
0.28259218,0.03968926,0.09202002079799791,0.2195881
0.4615534,0.21502806,0.2834824016517598,0.37060112
0.47986758,0.2250378,0.13348568665143135,0.25219885
0.6394145,0.25222597,0.2401777559822244,0.34068215
0.20328453,0.08730033,0.11514731848526814,0.13522378
0.42040128,0.11743763,0.2902169709783029,0.2696916
0.5358631,0.26835597,0.14602236539776345,0.3268901
0.22903804,0.042933565,0.14533907546609245,0.13916434
0.3547237,0.12011479,0.10309930969006902,0.258346
0.46269846,0.2047766,0.2630713736928626,0.3511665
0.3546702,0.22112301,0.3550493344950665,0.22693259
0.27790764,0.08806682,0.0705917029408297,0.16415092
0.4216898,0.17603253,0.21857312814268717,0.2864111
0.59437084,0.25993937,0.35559841444015855,0.44626778
0.39332467,0.08737913,0.18546499145350084,0.20059374
0.42939556,0.18388832,0.1622105537789446,0.2977528
0.30050224,0.11556253,0.10345488965451104,0.19588038
0.6840268,0.36744228,0.41227835877216407,0.5746662
0.61113137,0.33840847,0.16419578358042164,0.26813942
0.23264337,0.06593919,0.09381210061878993,0.1477747
0.3824605,0.07908189,0.24627019537298045,0.26695848
0.40001783,0.059233457,0.14842160515783948,0.18347073
0.3989999,0.2270322,0.3765017023498297,0.39488906
0.47472697,0.2003904,0.23528177647182236,0.38069743
0.7742012,0.6689211,0.6629478837052115,0.6613432
0.35362315,0.18837467,0.0713102828689717,0.1937698
0.7188821,0.40449727,0.22217262778273722,0.44904625
0.18566945,0.047276102,0.07475427252457274,0.11541321
0.31673598,0.13467965,0.3619641938035806,0.2177022
0.78131,0.7299677,0.7735662226433777,0.6617824
0.31913203,0.041763935,0.1807889319211068,0.19277549
0.31566972,0.08492381,0.07742690225730978,0.23831004
0.32304972,0.06616354,0.08287967671203232,0.17660129
0.32350063,0.16929604,0.20012319998767997,0.25012952
0.64595556,0.22449514,0.22329647767035224,0.44507217
0.7480862,0.44821274,0.31795063820493613,0.5250722
0.213383,0.047884464,0.01711763228823677,0.11704442
0.31726724,0.14888397,0.15394236460576352,0.23954585
0.584622,0.30065536,0.1933077506692249,0.3333549
0.519014,0.23263982,0.27537885246211474,0.3673159
0.69678324,0.39482155,0.4139540386045961,0.5995723
0.28555238,0.12598515,0.29454061054593894,0.20056441
0.23325172,0.05511257,0.10891344910865508,0.15412083
0.22108059,0.04981083,0.10162612483738752,0.14276229
0.3639707,0.08135624,0.1622809637719036,0.20129636
0.5962253,0.35293362,0.16869334313066567,0.3406319
0.7428111,0.5203676,0.3789740421025958,0.6086622
0.6485223,0.32372022,0.2774684122531587,0.5686939
0.3554095,0.07773484,0.08830921116907887,0.1927158
0.24506837,0.11209057,0.14987120501287948,0.17858958
0.38846922,0.41452336,0.5119929488007051,0.29418424
0.8792366,0.69007635,0.6407284359271564,0.7348296
0.3368333,0.08982271,0.11169925883007412,0.15800804
0.29123837,0.08603849,0.1414187658581234,0.14319927
0.54933107,0.24953239,0.17638239236176073,0.32293314
0.25003156,0.005049914,0.14531190546880945,0.15538436
0.4022499,0.1866667,0.101191319880868,0.33410832
0.4291551,0.16418178,0.22825423717457624,0.2508787
0.25295156,0.10419373,0.14893412510658746,0.15005812
0.38579023,0.07309596,0.22549342745065726,0.24302971
0.47690195,0.22401856,0.2830443416955658,0.40296376
0.35542494,0.08238664,0.1421096457890354,0.19215655
0.6020932,0.25751257,0.29837837016216295,0.42275304
0.3536114,0.14975126,0.11745168825483117,0.23835255
0.30297235,0.074638866,0.1710983028901697,0.21090312
0.4490451,0.187556,0.29137143086285694,0.23652697
0.69812304,0.36078733,0.2633829436617056,0.36913288
0.6164488,0.35291204,0.11196705880329412,0.22198123
0.4331388,0.15586331,0.11870533812946618,0.27806053
0.31961197,0.027326494,0.16810649318935067,0.21399394
0.43068352,0.16085348,0.11630012436998756,0.1739634
0.6443633,0.3459496,0.30712133928786606,0.5052608
0.19628486,0.064815484,0.06154524684547531,0.14889637
0.41701624,0.17302111,0.11215770878422912,0.36267042
0.504293,0.21473987,0.2938655006134499,0.37711924
0.72347915,0.43870354,0.4726491127350887,0.5500226
0.35083622,0.1179657,0.10168709983129001,0.17218924
0.30428135,0.07134269,0.19979186002081398,0.22834541
0.5569131,0.21998057,0.39916106008389396,0.41474378
0.7921032,0.5494946,0.46052493394750654,0.6793884
0.33896145,0.052391287,0.1209082179091782,0.23662691
0.34849355,0.3413154,0.406425789357421,0.25501308
0.64754635,0.2984207,0.22463216753678325,0.35074008
0.6717178,0.3320517,0.21484208851579115,0.33308017
0.5733652,0.22821464,0.28417602158239785,0.3527305
0.20846814,0.028743288,0.0702620229737977,0.10901253
0.67559695,0.37267333,0.3409723859027614,0.3597343
0.592345,0.28113624,0.32939286706071325,0.365654
0.50989884,0.12924883,0.3796206320379368,0.35838544
0.5690609,0.28612307,0.3918622308137769,0.44300902
0.3002658,0.18556945,0.34004936599506336,0.10403693
0.30999982,0.102846116,0.11306618869338113,0.20853928
0.30086452,0.07333902,0.17764924223507578,0.23472251
0.35277373,0.10795097,0.09632448636755135,0.18731385
0.39282134,0.14743434,0.18644048135595187,0.2655342
0.43455774,0.20998904,0.08249090175090983,0.25041613
0.21488947,0.07885698,0.0700799629920037,0.20145765
0.5174321,0.22785802,0.1404062059593794,0.30649698
0.27235913,0.12735772,0.12547217745278225,0.17789961
0.40223077,0.17287709,0.10293413970658602,0.24944693
0.28762102,0.13449442,0.08288645171135482,0.2632621
0.31975284,0.11656195,0.0914145708585429,0.30131173
0.8468632,0.5731659,0.4910638508936149,0.76787305
0.30781326,0.10829232,0.15645317435468253,0.20514685
0.4583537,0.17626415,0.14850144514985547,0.28060517
0.38322085,0.17924647,0.22461292753870724,0.25496584
0.40318966,0.16744636,0.2396111560388844,0.31707066
0.5278177,0.1567579,0.33792480620751936,0.3414067
0.6771647,0.3751044,0.5162484083751592,0.564694
0.51179445,0.2432011,0.12801709719829027,0.30335277
0.5795034,0.23236655,0.19536863046313693,0.25754803
0.69729424,0.37939194,0.24516346548365345,0.47422552
0.6609691,0.3817457,0.20539878946012102,0.22606677
0.4553854,0.18965131,0.3617470638252936,0.4301352
0.6682533,0.4063975,0.38667568133243185,0.6064515
0.2196231,0.09789207,0.07225861277413871,0.22479835
0.695831,0.32531288,0.21729206827079314,0.30409712
0.5115943,0.19684929,0.2081576091842391,0.24640693
0.3377091,0.12946433,0.18878947112105288,0.27580076
0.6759797,0.28088635,0.3429622857037714,0.4548053
0.34578323,0.08719055,0.13461387653861234,0.15727709
0.32439956,0.11670031,0.07893184210681578,0.17632261
0.48903668,0.63954324,0.6775277322472267,0.39586973
0.5806875,0.24357897,0.24690849530915043,0.38030082
0.31366634,0.18028347,0.2293488470651153,0.22880942
0.34692118,0.071026735,0.18244270175572982,0.26317573
0.45920032,0.20045042,0.14750991524900847,0.26474667
0.35474914,0.11592372,0.17945982205401778,0.26396567
0.3307792,0.123289764,0.08126459187354082,0.22308356
0.5672838,0.2758227,0.3572817642718235,0.49495447
0.48570043,0.16498797,0.17684082231591775,0.40659893
0.29260558,0.14031267,0.12826008717399126,0.19302243
0.45743465,0.20952946,0.11197912880208712,0.23135427
0.42217588,0.14236188,0.13762809623719036,0.30737013
0.5023392,0.21712282,0.1903162709683729,0.277791
0.3768754,0.15269902,0.20521989947801003,0.25868866
0.32982057,0.10024116,0.1097871890212811,0.17298521
0.65243137,0.2710708,0.3837456316254368,0.43595958
0.68911153,0.4459709,0.198349110165089,0.19156463
0.57953584,0.28583264,0.3747046825295317,0.42933416
0.72586566,0.42939818,0.4352372564762743,0.41443485
0.292319,0.12613554,0.1414987258501274,0.21318142
0.55584484,0.27024907,0.3153553284644671,0.39716655
0.27425984,0.06472264,0.18451456154854384,0.19144222
0.27560958,0.057500053,0.0917333608266639,0.16742176
0.5420192,0.6748109,0.7106569289343071,0.5019374
0.8255946,0.47566968,0.3204361479563852,0.52435064
0.6358984,0.4161397,0.47134657286534265,0.54309
0.2767629,0.079032585,0.10592258440774155,0.16182433
0.3335926,0.057704803,0.15938626406137357,0.17038926
0.2800507,0.099314906,0.14625976537402346,0.22125316
0.47015,0.23392056,0.12432929756707023,0.371715
0.44091395,0.19942017,0.08452942154705784,0.22003184
0.47743678,0.15358171,0.17658860234113977,0.36343288
0.23283514,0.14532223,0.0,0.11468558
0.3589099,0.14071696,0.08828754117124589,0.25717646
0.5385559,0.32100043,0.08600001639999835,0.17113516
0.27416018,0.11836913,0.12276040772395921,0.2664948
0.6997663,0.44613737,0.34214146578585336,0.56691825
0.51282847,0.23699102,0.11472000852799914,0.3455671
0.564667,0.24495238,0.2525758447424155,0.33502722
0.69445735,0.43713585,0.26841810315818965,0.52308637
0.3164001,0.00415428,0.18466897153310283,0.20220032
0.3927238,0.14802891,0.15018786498121348,0.20066345
0.3044669,0.038666945,0.16145530385446963,0.21310131
0.6032528,0.33068013,0.31555966844403316,0.45556462
0.14564295,0.107870325,0.015329530467046952,0.23446892
0.29306522,0.12930226,0.18540054145994583,0.21420115
0.4848553,0.22411628,0.34262576573742337,0.34370804
0.3592124,0.1380035,0.15437903456209653,0.25071076
0.2684173,0.032297693,0.13463155653684433,0.1861351
0.23133731,0.0873011,0.031067103893289608,0.23420371
0.5335183,0.273545,0.4972487802751219,0.40633273
0.66554976,0.38867778,0.34007408599259137,0.56931967
0.28752273,0.04324443,0.20711015928898407,0.217046
0.31404722,0.083208606,0.08635799136420086,0.2288994
0.41314715,0.11122291,0.18597309140269083,0.20872888
0.63972986,0.407704,0.42582345741765426,0.52369004
0.68172514,0.5613356,0.6425094357490564,0.6242234
0.31137902,0.11516751,0.10497700950229905,0.20151195
0.5070125,0.21857297,0.15773986422601358,0.34069264
0.7757969,0.5694831,0.50425619957438,0.6396169
0.4721083,0.17461424,0.1407199659280034,0.31990147
0.30672717,0.10465403,0.07514003648599635,0.22515628
0.2390922,0.059869114,0.05148446485155351,0.13805047
0.6003006,0.29463145,0.16805602319439766,0.25556937
0.6600166,0.29688817,0.3962040103795989,0.39167202
0.40033704,0.16402861,0.12780942721905728,0.22868831
0.73878723,0.5486014,0.5435666456433353,0.67624754
0.7981403,0.62315816,0.6328274367172563,0.7500969
0.25171733,0.26527768,0.29963621003637897,0.098372
0.33220017,0.1376554,0.16200108379989162,0.22593509
0.23710325,0.07268534,0.07731670226832976,0.23282577
0.39825034,0.13499539,0.2222658477734152,0.23385376
0.39502048,0.19271787,0.2097265990273401,0.25358015
0.34052968,0.08879157,0.1614585338541466,0.14769839
0.25871274,0.10301553,0.1404435159556484,0.19269218
0.38605487,0.08267796,0.1389598861040114,0.20369594
0.43495762,0.16756663,0.13273625672637432,0.2584492
0.29264084,0.078395575,0.12725118727488127,0.20018208
0.3953849,0.14717117,0.10988932501106749,0.26690382
0.46534282,0.19915636,0.12567496743250325,0.22399208
0.36257327,0.122915775,0.12281866771813323,0.20117676
0.36936113,0.15020749,0.3160626683937331,0.3526084
0.4177865,0.13496643,0.23375848662415133,0.33159983
0.34146142,0.14317705,0.0813882618611738,0.20478825
0.55250233,0.2684396,0.3629657237034276,0.43982768
0.59810597,0.22140375,0.4751095924890407,0.45432055
0.47750026,0.1853577,0.14489905551009444,0.26736584
0.329381,0.09843564,0.16728038327196165,0.13971224
0.43759364,0.13942342,0.19528369047163094,0.24019252
0.35775018,0.12509026,0.10283790971620903,0.28085124
0.7605378,0.51980805,0.5235674476432551,0.5757623
0.22498593,0.07247807,0.08159153184084682,0.079743974
0.59074533,0.20596978,0.24589226541077347,0.30071145
0.34653193,0.13752362,0.17272996272700372,0.24789461
0.19664603,0.081589215,0.062374630762536916,0.207097
0.29387027,0.10845162,0.06397945360205463,0.17308913
0.42921084,0.19355655,0.11860765813923417,0.2477907
0.2839284,0.09756667,0.15317980468201953,0.21032932
0.49351305,0.18674499,0.27878132212186774,0.38428062
0.910149,0.6795248,0.5152123484787652,0.6419856
