FunctionalSize,ProjectElapsedTime,DevelopmentType,LanguageType,MaxTeamSize,NormalisedWorkEffortLevel1
0.048696006519967396,0.06818181818181818,1.0,0.5,0.025765016086504267,0.10425347691974675
0.026487367563162185,0.13733377017519657,0.0,0.5,0.025765016086504267,0.11467070728935548
0.016096169519152406,0.13733377017519657,1.0,0.5,0.025765016086504267,0.008144380107148656
0.028728606356968216,0.13733377017519657,0.0,1.0,0.025765016086504267,0.018155744358460957
0.0,0.07772727272727273,0.0,0.5,0.025765016086504267,0.00025704854158774824
0.07396088019559902,0.13733377017519657,0.0,0.5,0.025765016086504267,0.09950484333567834
0.08149959250203748,0.5454545454545454,1.0,0.5,0.02431118314424635,0.10141241409167163
0.009372453137734311,0.09090909090909091,0.0,0.5,0.00486223662884927,0.01301477352670599
0.02750611246943765,0.045454545454545456,0.0,1.0,0.014586709886547812,0.020225661561772825
0.12815810920945395,0.13733377017519657,1.0,0.5,0.025765016086504267,0.09805725418042102
0.040342298288508556,0.13636363636363635,1.0,1.0,0.0016207455429497568,0.00754910980031387
0.06825590872045639,0.11363636363636365,0.0,1.0,0.0016207455429497568,0.01310947562097516
0.016299918500407497,0.13733377017519657,0.0,0.5,0.025765016086504267,0.015436441365874777
0.02241238793806031,0.13733377017519657,0.0,0.5,0.025765016086504267,0.016072298284539207
0.022819885900570498,0.06818181818181818,0.0,1.0,0.027552674230145863,0.037853779966448405
0.15484922575387122,0.11363636363636365,0.0,0.5,0.02431118314424635,0.05774121976297419
0.06499592502037489,0.045454545454545456,0.0,0.5,0.017828200972447323,0.011242491476811516
0.2597799511002445,0.13733377017519657,0.0,0.5,0.025765016086504267,0.38472049353319987
0.04074979625101874,0.06818181818181818,0.0,0.5,0.04376012965964344,0.07779100600681856
0.04951100244498777,0.09090909090909091,1.0,0.5,0.008103727714748784,0.012933600303046702
0.02302363488182559,0.11363636363636365,1.0,0.5,0.014586709886547812,0.029438822447102116
0.028932355338223307,0.13733377017519657,0.0,0.5,0.025765016086504267,0.021510904269711566
0.40688671556642214,0.34090909090909094,1.0,0.5,0.025765016086504267,0.4004004545700525
0.022616136919315404,0.06818181818181818,0.0,1.0,0.00486223662884927,0.009118458791060123
0.01426242868785656,0.18181818181818182,0.0,0.5,0.025765016086504267,0.018940418853834084
0.008149959250203748,0.13733377017519657,0.0,0.5,0.025765016086504267,0.05257319118999946
0.028728606356968216,0.06818181818181818,0.0,0.5,0.011345218800648298,0.005709183397369987
0.2279951100244499,0.13733377017519657,1.0,0.5,0.025765016086504267,0.016288760214297312
0.008149959250203748,0.13733377017519657,0.0,0.5,0.025765016086504267,0.014042967693056983
0.009372453137734311,0.045454545454545456,0.0,1.0,0.025765016086504267,0.0067103198225012175
0.02506112469437653,0.06818181818181818,0.0,1.0,0.014586709886547812,0.016681097461983874
0.03993480032599837,0.13733377017519657,0.0,0.5,0.025765016086504267,0.07681692732290708
0.015484922575387122,0.13733377017519657,0.0,0.5,0.025765016086504267,0.031819903674441256
0.019763651181744092,0.13733377017519657,0.0,1.0,0.025765016086504267,0.016924617132961742
0.017318663406682967,0.07022727272727272,0.0,0.5,0.025765016086504267,0.014719411223551058
0.003259983700081499,0.04318181818181818,0.0,0.5,0.025765016086504267,0.0020428594620921048
0.05277098614506927,0.13733377017519657,0.0,0.5,0.025765016086504267,0.09813842740408031
0.08618581907090464,0.13636363636363635,1.0,0.5,0.00486223662884927,0.022674387142161374
0.07742461287693561,0.11363636363636365,1.0,0.5,0.025765016086504267,0.07194653390334975
0.017114914425427872,0.045454545454545456,0.0,1.0,0.025765016086504267,0.005181557443584609
0.0645884270578647,0.4545454545454546,1.0,1.0,0.011345218800648298,0.164727528545917
0.06907090464547677,0.13733377017519657,0.0,0.5,0.025765016086504267,0.03693381676497646
0.02302363488182559,0.34090909090909094,0.0,0.5,0.03079416531604538,0.03552681422154878
0.019152404237978808,0.09090909090909091,0.0,0.5,0.0016207455429497568,0.007116185940797662
0.019356153219233903,0.09090909090909091,1.0,1.0,0.03727714748784441,0.03885491639157963
0.006112469437652811,0.13733377017519657,0.0,0.5,0.025765016086504267,0.003598679582228476
0.01263243683781581,0.09090909090909091,0.0,0.5,0.025765016086504267,0.013434168515612317
0.017318663406682967,0.06818181818181818,0.0,0.5,0.008103727714748784,0.010227826181070404
0.0,0.13733377017519657,0.0,0.5,0.025765016086504267,0.0012311272254992153
0.015484922575387122,0.13733377017519657,0.0,0.5,0.025765016086504267,0.03805671302559662
0.020374898125509373,0.13733377017519657,0.0,0.5,0.025765016086504267,0.06077168677958764
0.04013854930725346,0.18181818181818182,0.0,1.0,0.059967585089141004,0.11021970885870448
0.026487367563162185,0.09090909090909091,0.0,0.5,0.008103727714748784,0.004464527301260891
0.009983700081499593,0.13733377017519657,0.0,0.5,0.025765016086504267,0.009970777639482656
0.01752241238793806,0.04772727272727273,0.0,0.5,0.025765016086504267,0.006818550787380269
0.10574572127139363,0.2272727272727273,1.0,0.5,0.025765016086504267,0.09550029763515341
0.016707416462917686,0.13733377017519657,0.0,0.5,0.025765016086504267,0.011391309053520211
0.01263243683781581,0.13733377017519657,0.0,1.0,0.025765016086504267,0.015395854754045132
0.07273838630806845,0.13733377017519657,0.0,0.5,0.025765016086504267,0.12640023810812273
0.02139364303178484,0.2022727272727273,0.0,0.5,0.00486223662884927,0.02229557876508469
0.03789731051344743,0.2727272727272727,1.0,0.5,0.025765016086504267,0.07085069538394935
0.0,0.015681818181818182,0.0,0.5,0.025765016086504267,0.000554683695005141
0.04563977180114099,0.13733377017519657,0.0,1.0,0.025765016086504267,0.013596514962930895
0.0291361043194784,0.19204545454545455,0.0,0.5,0.025765016086504267,0.03303750202933059
0.004482477587612062,0.04113636363636364,0.0,1.0,0.025765016086504267,0.005140970831754965
0.16035044824775876,0.11363636363636365,1.0,1.0,0.011345218800648298,0.03930136912170572
0.01365118174409128,0.13733377017519657,0.0,0.5,0.025765016086504267,0.019968613020185075
0.11572942135289323,0.18181818181818182,0.0,0.5,0.05672609400324149,0.12165160452405434
0.06499592502037489,0.4545454545454546,1.0,1.0,0.011345218800648298,0.10614751880513015
0.02526487367563162,0.20681818181818182,0.0,0.5,0.008103727714748784,0.03667676822338871
0.07090464547677261,0.125,1.0,1.0,0.025765016086504267,0.015071161859407977
0.024246128769356154,0.13733377017519657,0.0,0.5,0.025765016086504267,0.10805508956112345
0.25998370008149957,0.34090909090909094,1.0,0.5,0.02431118314424635,0.048230423724227506
0.02811735941320293,0.3340909090909091,1.0,0.5,0.0016207455429497568,0.021592077493370852
0.029951100244498777,0.13733377017519657,0.0,1.0,0.025765016086504267,0.035053303750202935
0.01752241238793806,0.13733377017519657,0.0,1.0,0.025765016086504267,0.02310731100167758
0.02811735941320293,0.13733377017519657,0.0,1.0,0.025765016086504267,0.010538990205097678
0.06051344743276283,0.25,1.0,0.5,0.017828200972447323,0.011973050489745117
0.020986145069274653,0.13733377017519657,0.0,0.5,0.025765016086504267,0.01700579035662103
0.012428687856560717,0.07704545454545456,0.0,0.5,0.025765016086504267,0.00464040261918935
0.0,0.02909090909090909,0.0,0.5,0.025765016086504267,0.0005140970831754966
0.10982070089649551,0.18181818181818182,1.0,0.5,0.00486223662884927,0.030250554683695006
0.011206193969030154,0.13733377017519657,0.0,0.5,0.025765016086504267,0.014313545105254613
0.03891605541972289,0.13733377017519657,1.0,0.5,0.025765016086504267,0.00363926619405812
0.019152404237978808,0.022727272727272728,0.0,1.0,0.025765016086504267,0.005411548243952595
0.016911165444172777,0.13733377017519657,0.0,0.5,0.025765016086504267,0.014854699929649873
0.010798696006519967,0.09090909090909091,0.0,0.5,0.025765016086504267,0.013204177715244332
0.043806030969845144,0.11363636363636365,0.0,0.5,0.017828200972447323,0.03038584338979382
0.02139364303178484,0.13733377017519657,0.0,0.5,0.025765016086504267,0.06029817630824179
0.03158109209453952,0.13733377017519657,0.0,0.5,0.025765016086504267,0.055955408842469835
0.0026487367563162185,0.13733377017519657,0.0,0.5,0.025765016086504267,0.02854591698684994
0.01752241238793806,0.13733377017519657,0.0,0.5,0.025765016086504267,0.06602088857622165
0.02404237978810106,0.06818181818181818,0.0,0.5,0.011345218800648298,0.017438714216137238
0.05297473512632436,0.06818181818181818,0.0,0.5,0.008103727714748784,0.017682233887115102
0.021189894050529748,0.13733377017519657,0.0,0.5,0.025765016086504267,0.042697115644785975
0.01365118174409128,0.13733377017519657,0.0,0.5,0.025765016086504267,0.02293143568374912
0.09637326813365932,0.20454545454545456,0.0,0.5,0.025765016086504267,0.14713999675307105
0.030969845150774247,0.06818181818181818,0.0,0.5,0.02106969205834684,0.02665187510146653
0.033822330888345555,0.13733377017519657,0.0,0.5,0.025765016086504267,0.050070350127171384
0.02506112469437653,0.2727272727272727,0.0,1.0,0.025765016086504267,0.01945451593700958
0.009576202118989406,0.13733377017519657,0.0,1.0,0.025765016086504267,0.012405974349261323
0.019356153219233903,0.39545454545454545,0.0,0.5,0.017828200972447323,0.04419882028248282
0.07905460472697635,0.38636363636363635,1.0,0.5,0.03079416531604538,0.04441528221224092
0.01365118174409128,0.06818181818181818,0.0,1.0,0.008103727714748784,0.01028194166350993
0.01650366748166259,0.13733377017519657,0.0,0.5,0.025765016086504267,0.018250446452730128
0.15770171149144255,0.1590909090909091,0.0,0.5,0.014586709886547812,0.04085718924184209
0.040342298288508556,0.18181818181818182,0.0,0.5,0.04376012965964344,0.053060230531955195
0.2819885900570497,0.06136363636363637,1.0,1.0,0.025765016086504267,0.016518751014665295
0.07681336593317033,0.13733377017519657,0.0,1.0,0.025765016086504267,0.036149142269603335
0.0018337408312958435,0.06568181818181819,0.0,0.5,0.025765016086504267,0.0012446560961090968
0.01202118989405053,0.09090909090909091,0.0,1.0,0.008103727714748784,0.013420639645002435
0.10635696821515891,0.09090909090909091,0.0,1.0,0.008103727714748784,0.004085718924184209
0.012428687856560717,0.13733377017519657,0.0,0.5,0.025765016086504267,0.008333784295686996
0.013039934800325998,0.06818181818181818,0.0,0.5,0.027552674230145863,0.02556956545267601
0.005297473512632436,0.13636363636363635,1.0,0.5,0.025765016086504267,0.0052897884084636615
0.020374898125509373,0.13733377017519657,0.0,0.5,0.025765016086504267,0.023526705990583905
0.11715566422167888,0.13733377017519657,1.0,0.5,0.025765016086504267,0.06940310622869203
0.002037489812550937,0.13733377017519657,0.0,0.5,0.025765016086504267,0.006669733210671573
0.02526487367563162,0.13733377017519657,0.0,0.5,0.025765016086504267,0.10074949943178743
0.09576202118989405,0.045454545454545456,1.0,0.5,0.025765016086504267,0.02700362573732345
0.040342298288508556,0.16818181818181818,0.0,0.5,0.02106969205834684,0.05140970831754965
0.01426242868785656,0.13733377017519657,0.0,0.5,0.025765016086504267,0.05316846149683425
0.0024449877750611247,0.13733377017519657,0.0,0.5,0.025765016086504267,0.007508523188484225
0.0778321108394458,0.13733377017519657,0.0,1.0,0.025765016086504267,0.13340819308404134
0.007742461287693562,0.13733377017519657,0.0,0.5,0.025765016086504267,0.01083662535851507
0.009779951100244499,0.08227272727272728,0.0,1.0,0.025765016086504267,0.007197359164456951
0.0778321108394458,0.1590909090909091,1.0,1.0,0.02106969205834684,0.03729909627144326
0.15158924205378974,0.20454545454545456,0.0,0.5,0.008103727714748784,0.041993614373072134
0.02465362673186634,0.09090909090909091,1.0,0.5,0.00486223662884927,0.00827966881324747
0.05256723716381417,0.13636363636363635,0.0,1.0,0.02431118314424635,0.03564857405703772
0.1067644661776691,0.13733377017519657,0.0,0.5,0.025765016086504267,0.021876183776178365
0.0016299918500407497,0.13733377017519657,0.0,1.0,0.025765016086504267,0.005749770009199632
0.05114099429502852,0.38636363636363635,1.0,0.5,0.2576985413290113,0.38903620325775207
0.018744906275468622,0.13733377017519657,0.0,0.5,0.025765016086504267,0.05530602305319552
0.08414832925835371,0.20454545454545456,0.0,0.5,0.02106969205834684,0.051355592835110125
0.035044824775876116,0.06818181818181818,0.0,0.5,0.011345218800648298,0.006317982574814654
0.26222493887530557,0.18181818181818182,1.0,0.5,0.09886547811993517,0.2981898371123979
0.0323960880195599,0.06818181818181818,0.0,0.5,0.011345218800648298,0.014719411223551058
0.05277098614506927,0.13733377017519657,0.0,1.0,0.025765016086504267,0.07745278424157151
0.019559902200488997,0.13733377017519657,0.0,0.5,0.025765016086504267,0.023770225661561773
0.005704971475142624,0.13733377017519657,0.0,1.0,0.025765016086504267,0.007292061258726121
0.00550122249388753,0.045454545454545456,0.0,1.0,0.00486223662884927,0.004018074571134802
0.015484922575387122,0.13636363636363635,1.0,0.5,0.00486223662884927,0.014935873153309161
0.4865525672371638,0.11363636363636365,0.0,0.5,0.027552674230145863,0.05255966231938958
0.08211083944580276,0.13733377017519657,1.0,0.5,0.025765016086504267,0.012987715785486229
0.41238793806030966,0.4545454545454546,1.0,0.5,0.025765016086504267,0.3809188808918232
0.7373675631621842,0.11363636363636365,0.0,0.5,0.025765016086504267,0.1971021159153634
0.023838630806845965,0.04477272727272728,0.0,1.0,0.025765016086504267,0.01228421451377239
0.009576202118989406,0.13733377017519657,0.0,0.5,0.025765016086504267,0.015260566047946317
0.0747758761206194,0.10454545454545454,0.0,0.5,0.025765016086504267,0.02030683478543211
0.07905460472697635,0.2272727272727273,1.0,0.5,0.027552674230145863,0.043874127387845664
0.028728606356968216,0.06818181818181818,0.0,1.0,0.011345218800648298,0.009984306510092538
0.008353708231458843,0.13733377017519657,0.0,0.5,0.025765016086504267,0.00290870718112452
0.03198859005704971,0.13733377017519657,0.0,0.5,0.025765016086504267,0.019955084149575194
0.04278728606356968,0.13733377017519657,0.0,0.5,0.025765016086504267,0.08640889658531306
0.11145069274653625,0.1590909090909091,1.0,0.5,0.027552674230145863,0.1257102657070188
0.002241238793806031,0.014090909090909091,0.0,0.5,0.025765016086504267,0.0021375615563612753
0.032192339038304804,0.19090909090909092,1.0,0.5,0.025765016086504267,0.1326370474592781
0.0048899755501222485,0.018181818181818184,0.0,0.5,0.025765016086504267,0.0012446560961090968
0.012428687856560717,0.022727272727272728,1.0,0.5,0.008103727714748784,0.01446236268196331
0.014669926650366748,0.13733377017519657,0.0,1.0,0.025765016086504267,0.004045132312354565
0.016096169519152406,0.13733377017519657,0.0,1.0,0.025765016086504267,0.02119974024568429
0.018948655256723717,0.11363636363636365,0.0,1.0,0.0826580226904376,0.09012933600303047
0.0,0.016363636363636365,0.0,1.0,0.025765016086504267,0.0049109800313869795
0.009779951100244499,0.2272727272727273,0.0,1.0,0.0016207455429497568,0.004505113913090535
0.016096169519152406,0.06818181818181818,0.0,1.0,0.011345218800648298,0.005492721467611884
0.04645476772616136,0.2636363636363636,0.0,0.5,0.018800648298217176,0.06865901834514855
0.06336593317033415,0.13733377017519657,1.0,0.5,0.02431118314424635,0.01699226148601115
0.09637326813365932,0.15681818181818183,1.0,1.0,0.025765016086504267,0.0008117322365928893
0.007131214343928279,0.13733377017519657,0.0,0.5,0.025765016086504267,0.018331619676389414
0.007946210268948655,0.13733377017519657,0.0,0.5,0.025765016086504267,0.011878348395475946
0.015077424612876936,0.07090909090909091,0.0,0.5,0.025765016086504267,0.005059797608095676
0.0038712306438467804,0.13733377017519657,0.0,1.0,0.025765016086504267,0.0038827858650359874
0.007946210268948655,0.13733377017519657,0.0,0.5,0.025765016086504267,0.010444288110828507
0.03137734311328443,0.11363636363636365,0.0,1.0,0.025765016086504267,0.013474755127441961
0.033007334963325176,0.13733377017519657,0.0,1.0,0.025765016086504267,0.014327073975864494
0.009779951100244499,0.022727272727272728,0.0,1.0,0.025765016086504267,0.03820553060230532
0.013447432762836185,0.18181818181818182,0.0,0.5,0.025765016086504267,0.013258293197683858
0.0018337408312958435,0.13733377017519657,0.0,1.0,0.025765016086504267,0.004748633584068402
0.02078239608801956,0.022727272727272728,0.0,1.0,0.025765016086504267,0.00400454570052492
0.01365118174409128,0.010454545454545456,0.0,1.0,0.025765016086504267,0.012690080632068834
0.02465362673186634,0.24318181818181817,0.0,0.5,0.004051863857374392,0.013474755127441961
0.028321108394458026,0.1590909090909091,0.0,0.5,0.02106969205834684,0.037069105471075274
0.054197229013854924,0.13733377017519657,0.0,1.0,0.025765016086504267,0.054670166134531094
0.03606356968215158,0.6795454545454546,0.0,0.5,0.027552674230145863,0.1659721846420261
0.09657701711491441,0.36363636363636365,0.0,0.5,0.017828200972447323,0.06121813950971373
0.02811735941320293,0.13733377017519657,0.0,0.5,0.025765016086504267,0.06970074138210942
0.03769356153219233,0.09090909090909091,1.0,1.0,0.00486223662884927,0.010444288110828507
0.04930725346373268,0.25,1.0,1.0,0.00486223662884927,0.015531143460143948
0.17461287693561534,0.13636363636363635,1.0,1.0,0.011345218800648298,0.028004762162454677
0.02302363488182559,0.13733377017519657,0.0,0.5,0.025765016086504267,0.032753395746523084
0.01426242868785656,0.11363636363636365,0.0,0.5,0.011345218800648298,0.01228421451377239
0.0971882640586797,0.1590909090909091,1.0,0.5,0.008103727714748784,0.014042967693056983
0.09453952730236348,0.045454545454545456,0.0,0.5,0.011345218800648298,0.016072298284539207
0.013243683781581092,0.11363636363636365,0.0,1.0,0.0016207455429497568,0.008293197683857351
0.006723716381418093,0.13733377017519657,0.0,0.5,0.025765016086504267,0.008171437848368417
0.6898940505297474,1.0,1.0,0.5,0.1085899513776337,1.0
0.021597392013039934,0.1431818181818182,0.0,0.5,0.011345218800648298,0.06185399642837816
0.001426242868785656,0.023181818181818182,0.0,0.5,0.025765016086504267,0.00025704854158774824
0.05134474327628361,0.13733377017519657,0.0,0.5,0.025765016086504267,0.01728989663942854
0.006723716381418093,0.05159090909090909,0.0,0.5,0.025765016086504267,0.006304453704204773
0.17970660146699266,0.13636363636363635,0.0,0.5,0.02106969205834684,0.02619189350073056
0.02363488182559087,0.1590909090909091,0.0,1.0,0.014586709886547812,0.027138914443422264
0.003259983700081499,0.09181818181818183,0.0,0.5,0.025765016086504267,0.003206342334541913
0.0018337408312958435,0.038863636363636364,0.0,0.5,0.025765016086504267,0.002354023486119379
0.04360228198859005,0.18181818181818182,0.0,1.0,0.017828200972447323,0.046174035391525516
0.009168704156479218,0.02159090909090909,0.0,1.0,0.025765016086504267,0.005140970831754965
0.04299103504482477,0.06818181818181818,0.0,0.5,0.025765016086504267,0.019292169489691
0.011613691931540342,0.13733377017519657,0.0,0.5,0.025765016086504267,0.0181963309702906
0.0059087204563977175,0.13733377017519657,0.0,0.5,0.025765016086504267,0.006439742410303588
0.06825590872045639,0.20454545454545456,1.0,0.5,0.09562398703403564,0.226825044645273
0.01202118989405053,0.1590909090909091,0.0,1.0,0.06969205834683954,0.059851723578115704
0.05215973920130399,0.18181818181818182,0.0,1.0,0.011345218800648298,0.033605714594945615
0.24083129584352078,0.1590909090909091,1.0,0.5,0.06320907617504051,0.05165322798852752
0.15138549307253465,0.125,0.0,1.0,0.025765016086504267,0.03930136912170572
0.02852485737571312,0.20454545454545456,0.0,1.0,0.05348460291734198,0.07443584609556794
0.028728606356968216,0.11363636363636365,0.0,0.5,0.011345218800648298,0.01700579035662103
0.08251833740831295,0.11363636363636365,0.0,0.5,0.014586709886547812,0.02456842902754478
0.14180929095354525,0.20454545454545456,1.0,0.5,0.017828200972447323,0.04204772985551166
0.5234311328443358,0.13733377017519657,1.0,0.5,0.025765016086504267,0.15413442285837978
0.02302363488182559,0.07772727272727273,0.0,0.5,0.025765016086504267,0.007454407706044699
0.013039934800325998,0.07181818181818182,0.0,0.5,0.025765016086504267,0.012135396937063694
0.009372453137734311,0.1590909090909091,0.0,0.5,0.025765016086504267,0.0056685967855403425
0.016096169519152406,0.13733377017519657,0.0,0.5,0.025765016086504267,0.14722116997673035
0.2269763651181744,0.34090909090909094,1.0,0.5,0.025765016086504267,0.2467124844417988
0.018541157294213528,0.25,0.0,1.0,0.014586709886547812,0.017709291628334865
0.030766096169519152,0.2272727272727273,0.0,1.0,0.008103727714748784,0.0078196872125115
0.09494702526487367,0.09090909090909091,0.0,1.0,0.02431118314424635,0.03752908707181125
0.02180114099429503,0.13733377017519657,0.0,1.0,0.025765016086504267,0.012148925807673575
0.18969030154849226,0.2272727272727273,1.0,1.0,0.027552674230145863,0.07078305103089995
0.035452322738386305,0.06818181818181818,1.0,1.0,0.00486223662884927,0.0048162779371178095
0.016707416462917686,0.04772727272727273,0.0,1.0,0.025765016086504267,0.010525461334487797
0.02689486552567237,0.0590909090909091,0.0,1.0,0.025765016086504267,0.017154607933329725
0.011817440912795437,0.13733377017519657,0.0,1.0,0.025765016086504267,0.010525461334487797
0.008353708231458843,0.13733377017519657,0.0,0.5,0.025765016086504267,0.014516478164402836
0.007538712306438467,0.13636363636363635,0.0,0.5,0.025765016086504267,0.001555820120136371
0.042176039119804394,0.06818181818181818,1.0,0.5,0.014586709886547812,0.024879593051572054
0.017929910350448247,0.13733377017519657,0.0,0.5,0.025765016086504267,0.08575951079603875
0.004686226568867156,0.13733377017519657,0.0,0.5,0.025765016086504267,0.0017452243086747117
0.0012224938875305623,0.08068181818181817,0.0,0.5,0.025765016086504267,0.000554683695005141
0.12347188264058678,0.13636363636363635,1.0,1.0,0.025765016086504267,0.02973645760051951
0.023227383863080684,0.13733377017519657,0.0,0.5,0.025765016086504267,0.017357540992477948
0.033822330888345555,0.06818181818181818,1.0,0.5,0.011345218800648298,0.009037285567400834
0.015077424612876936,0.13636363636363635,0.0,1.0,0.0016207455429497568,0.010931327452784242
0.07966585167074164,0.13636363636363635,1.0,1.0,0.011345218800648298,0.013082417879755398
0.09576202118989405,0.1590909090909091,1.0,1.0,0.014586709886547812,0.04028897667622707
0.03361858190709046,0.11363636363636365,1.0,0.5,0.008103727714748784,0.02245792521240327
0.0008149959250203748,0.0036363636363636364,0.0,0.5,0.025765016086504267,0.007522052059094107
0.012428687856560717,0.045454545454545456,0.0,1.0,0.017828200972447323,0.02956058228259105
0.03647106764466177,0.13733377017519657,0.0,0.5,0.025765016086504267,0.007346176741165647
0.0291361043194784,0.13636363636363635,1.0,0.5,0.008103727714748784,0.012473618702310731
0.14710676446617768,0.18181818181818182,0.0,1.0,0.06645056726094002,0.12125926727636777
0.020171149144254278,0.03590909090909091,0.0,1.0,0.025765016086504267,0.019495102548839224
0.010594947025264874,0.0590909090909091,0.0,1.0,0.025765016086504267,0.010620163428756968
0.145680521597392,0.13636363636363635,0.0,1.0,0.025765016086504267,0.030805238378700146
0.004482477587612062,0.13733377017519657,0.0,1.0,0.025765016086504267,0.008414957519346285
0.010187449062754686,0.13733377017519657,0.0,1.0,0.025765016086504267,0.0020969749445316306
0.017114914425427872,0.13733377017519657,0.0,1.0,0.025765016086504267,0.02229557876508469
0.12652811735941322,0.1590909090909091,0.0,0.5,0.0340356564019449,0.052356729260241354
0.2516299918500407,0.06818181818181818,0.0,0.5,0.02106969205834684,0.02646247091292819
0.33190709046454764,0.34090909090909094,1.0,0.5,0.0340356564019449,0.2259050814438011
0.027098614506927465,0.13733377017519657,0.0,1.0,0.025765016086504267,0.024351967097786677
0.06519967400162999,0.13636363636363635,1.0,1.0,0.008103727714748784,0.021402673304832514
0.12306438467807661,0.2272727272727273,0.0,0.5,0.04700162074554295,0.04444233995346068
0.014669926650366748,0.11363636363636365,0.0,1.0,0.03079416531604538,0.00764381189458304
0.04299103504482477,0.09090909090909091,0.0,1.0,0.02106969205834684,0.024595486768764545
0.02078239608801956,0.13733377017519657,0.0,0.5,0.025765016086504267,0.1239379836571243
0.0008149959250203748,0.010454545454545456,0.0,0.5,0.025765016086504267,0.0005952703068347855
0.0517522412387938,0.25,1.0,0.5,0.00486223662884927,0.027368905243790247
0.01202118989405053,0.13733377017519657,0.0,0.5,0.025765016086504267,0.009416093944477516
0.058679706601466985,0.0659090909090909,0.0,0.5,0.025765016086504267,0.11319606039287841
0.20089649551752242,0.2272727272727273,1.0,0.5,0.025765016086504267,0.0806861843173332
0.006112469437652811,0.05522727272727273,0.0,0.5,0.025765016086504267,0.00664267546945181
0.06988590057049714,0.06818181818181818,0.0,0.5,0.008103727714748784,0.020333892526651874
0.15464547677261614,0.0659090909090909,0.0,0.5,0.09562398703403564,0.22470101195952163
0.08516707416462917,0.13733377017519657,0.0,1.0,0.025765016086504267,0.06875372043941771
0.05643846780766096,0.09090909090909091,0.0,1.0,0.025765016086504267,0.01482764218843011
0.00550122249388753,0.13733377017519657,0.0,0.5,0.025765016086504267,0.0033957465230802534
0.2375713121434393,0.20454545454545456,1.0,0.5,0.04700162074554295,0.1422966610747335
0.015688671556642216,0.06818181818181818,0.0,0.5,0.025765016086504267,0.0027869473456355867
0.021597392013039934,0.13733377017519657,0.0,0.5,0.025765016086504267,0.06507386763352996
0.40403422982885084,0.06818181818181818,0.0,0.5,0.025765016086504267,0.030494074354672874
0.08251833740831295,0.18181818181818182,0.0,0.5,0.059967585089141004,0.12272038530223497
0.11165444172779135,0.2272727272727273,1.0,0.5,0.02431118314424635,0.08179555170734347
0.031784841075794615,0.11363636363636365,1.0,0.5,0.014586709886547812,0.041668921478434984
0.0028524857375713123,0.032045454545454544,0.0,0.5,0.025765016086504267,0.004018074571134802
0.014466177669111655,0.13636363636363635,0.0,0.5,0.017828200972447323,0.019143351912982304
0.038712306438467806,0.09090909090909091,1.0,1.0,0.0340356564019449,0.07692515828778614
0.6534229828850856,0.7045454545454546,1.0,1.0,0.1280388978930308,0.5857459819254289
0.014669926650366748,0.09090909090909091,0.0,0.5,0.025765016086504267,0.006656204340061691
0.02343113284433578,0.18181818181818182,0.0,0.5,0.014586709886547812,0.021632664105200497
0.21617766911165445,0.13733377017519657,1.0,0.5,0.025765016086504267,0.014814113317820229
0.01426242868785656,0.13733377017519657,0.0,0.5,0.025765016086504267,0.1366686509010228
0.030969845150774247,0.13733377017519657,0.0,0.5,0.025765016086504267,0.02983115969478868
0.02750611246943765,0.18181818181818182,0.0,0.5,0.017828200972447323,0.04037014989988636
0.04074979625101874,0.11363636363636365,0.0,0.5,0.025765016086504267,0.04349531901076898
0.05664221678891605,0.11363636363636365,0.0,0.5,0.00486223662884927,0.021700308458249905
0.028728606356968216,0.13733377017519657,1.0,0.5,0.025765016086504267,0.006886195140429677
0.010594947025264874,0.04409090909090909,0.0,0.5,0.025765016086504267,0.0012311272254992153
0.01202118989405053,0.13733377017519657,0.0,0.5,0.025765016086504267,0.035148005844472106
0.15770171149144255,0.2272727272727273,0.0,0.5,0.027552674230145863,0.07002543427674658
0.01650366748166259,0.13733377017519657,0.0,1.0,0.025765016086504267,0.0040586611829644455
0.014669926650366748,0.11136363636363637,0.0,0.5,0.025765016086504267,0.0062368093511553655
0.023227383863080684,0.09090909090909091,0.0,0.5,0.011345218800648298,0.022593213918502084
0.05358598207008965,0.13733377017519657,1.0,0.5,0.025765016086504267,0.04084366037123221
0.007742461287693562,0.13733377017519657,0.0,0.5,0.025765016086504267,0.00591211645651821
0.003056234718826406,0.06818181818181818,0.0,0.5,0.025765016086504267,0.004085718924184209
0.0002037489812550937,0.002272727272727273,0.0,0.5,0.025765016086504267,0.0004599816007359705
0.15546047269763652,0.11363636363636365,0.0,1.0,0.10534846029173418,0.17829698576762812
0.040342298288508556,0.13733377017519657,0.0,1.0,0.025765016086504267,0.035445640997889494
0.05623471882640586,0.20454545454545456,0.0,1.0,0.011345218800648298,0.012622436279019428
0.058272208638956796,0.2727272727272727,0.0,0.5,0.014586709886547812,0.1102061799880946
0.010798696006519967,0.18181818181818182,0.0,0.5,0.02431118314424635,0.04093836246550138
0.008353708231458843,0.07840909090909091,0.0,0.5,0.025765016086504267,0.0022863791330699716
0.04971475142624286,0.13636363636363635,1.0,1.0,0.02106969205834684,0.023716110179122247
0.0069274653626731865,0.13733377017519657,0.0,0.5,0.025765016086504267,0.005425077114562476
0.02628361858190709,0.13733377017519657,0.0,0.5,0.025765016086504267,0.00537096163212295
