rely,data,cplx,stor,turn,acap,pcap,sced,loc,MI_loc_time,MI_loc_cplx,actual
0.5268202,0.05302132318127939,0.1810098,0.48222697,0.2196067,0.5679336,0.36216676,0.8311346,0.08581817,0.2147777,0.38088264191173576,0.19390617
0.35989282,0.2548167552890053,0.13600257,0.30975717,0.24290183,0.6229816,0.50494635,0.78214455,0.08778991,0.157377,0.22932823706717628,0.15269144
0.4067384,0.16190967971458078,0.09488115,0.29766783,0.14155726,0.5934651,0.47391698,0.7893511,0.0778627,0.18056849,0.24426462557353742,0.14832596
0.7137687,0.23692993421579606,0.4305325,0.66491824,0.34705198,0.45725864,0.17210706,0.8883974,0.16490823,0.31176394,0.6147520385247961,0.26885316
0.4016865,0.0952398317143899,0.0661203,0.27404618,0.07966548,0.419543,0.3139397,0.6811904,0.18025681,0.19275887,0.3616371438362856,0.20067827
0.32584003,0.4012576840754611,0.375249,0.3997474,0.500097,0.78363454,0.63395905,0.87704873,0.11635955,0.15405813,0.25720177427982255,0.1682911
0.25245935,0.40290242417414546,0.24312183,0.27192172,0.35227942,0.66184914,0.6182306,0.7412738,0.101255946,0.11141212,0.15860642413935755,0.14109363
0.49550402,0.17729990063799403,0.35131583,0.5085475,0.32196128,0.5596082,0.36410725,0.8007706,0.07847175,0.131614,0.3591437840856216,0.16077751
0.36184865,0.13052899783173988,0.10327223,0.24248584,0.06376603,0.3286933,0.2550885,0.54562515,0.25181988,0.22540534,0.46716009328399066,0.2670746
0.40691075,0.1650844599050676,0.065821886,0.28770962,0.122028485,0.58052325,0.47156268,0.79253894,0.09793019,0.1861469,0.2702621729737827,0.15763839
0.27716774,0.31765197905911874,0.24534217,0.2999534,0.31816185,0.6507267,0.62636006,0.76435554,0.11201482,0.13526137,0.14698976530102345,0.104983695
0.4299487,0.04377211262632676,0.043422937,0.3163028,0.092224136,0.49175364,0.35826302,0.76910377,0.13946259,0.1750053,0.32498506750149325,0.18472758
0.47389808,0.19144554148673248,0.14037618,0.2885487,0.11498058,0.37776905,0.19666928,0.7698145,0.2708735,0.2549788,0.37877052212294776,0.30093846
0.4877351,0.14569494874169692,0.25440142,0.48769835,0.315526,0.5856493,0.386494,0.8436835,0.11013916,0.16520019,0.3333233666676633,0.17230521
0.66360503,0.34449818066989085,0.33544722,0.4875903,0.17855504,0.3265808,0.15172791,0.83103406,0.2099752,0.3116967,0.4938450506154949,0.23555335
0.329214,0.39630984377859063,0.4452167,0.47639525,0.5212882,0.7212116,0.6046171,0.78874344,0.110015765,0.15184718,0.2309768569023143,0.14673302
0.45464033,0.09304746558284793,0.09903565,0.3140652,0.078816235,0.38269866,0.22040878,0.70540446,0.24332859,0.28756356,0.3906578609342139,0.20715752
0.7988327,0.5112557306753438,0.7041744,0.78576195,0.56838197,0.51303315,0.13881354,0.98120296,0.23917656,0.23585609,0.6817254318274567,0.27210492
0.27049142,0.5379913322794799,0.39953092,0.37297043,0.53865385,0.7366681,0.65759075,0.75895154,0.09434555,0.12371019,0.1817869318213068,0.16390523
0.77522314,0.27361525641691536,0.41381928,0.6816788,0.30309185,0.4113348,0.1333721,0.90067065,0.18601517,0.34072948,0.6871265312873469,0.30425307
0.43660748,0.07948811076928665,0.061551273,0.23866013,0.004254576,0.2955279,0.27034888,0.6689888,0.4070366,0.35885495,0.5325735867426412,0.41671383
0.2839349,0.2749018564941114,0.21653387,0.30560106,0.3176206,0.6505653,0.60943496,0.78680134,0.08203067,0.19408701,0.13673356632664335,0.08520132
0.38291663,0.1367012382020743,0.18802586,0.3198868,0.16514298,0.37777382,0.3074546,0.6352232,0.19870274,0.20563325,0.3665818233418176,0.26689905
0.38718584,0.01680926300855578,0.021708429,0.30905306,0.09194349,0.42368072,0.33015218,0.6965505,0.20022747,0.19794723,0.3476694652330535,0.18121894
0.6586776,0.3357172801430368,0.54032934,0.7176554,0.50332785,0.54714334,0.25095326,0.8867051,0.17625087,0.2786977,0.601272239872776,0.23716533
0.23276502,0.26244287574657255,0.13821372,0.2060877,0.22086221,0.47152463,0.44512013,0.52104205,0.28877258,0.12723702,0.33626056637394336,0.36705232
0.4067308,0.09883372593002356,0.07560137,0.21571037,0.009357426,0.2751621,0.27275324,0.61267024,0.4533425,0.41711545,0.5737646426235358,0.41897675
0.33955413,0.46015566760934007,0.5093914,0.48676443,0.5695867,0.73287565,0.58564246,0.8117158,0.08581081,0.13029873,0.24578124542187543,0.16018336
0.28270796,0.16107959966477597,0.12675402,0.25606304,0.19566622,0.52299935,0.4479143,0.57742494,0.18128867,0.14768544,0.2665176733482327,0.22998457
0.35504496,0.21580110294806618,0.12781277,0.30143234,0.22420028,0.5923141,0.48274514,0.75524694,0.10372792,0.16175702,0.25025407497459246,0.16852407
0.67622715,0.20340581220434872,0.26709715,0.53550375,0.17047045,0.34821814,0.14216648,0.84300566,0.1843147,0.32948872,0.5259645074035493,0.27688548
0.4301695,0.16241250974475058,0.17644313,0.3418206,0.17031014,0.482856,0.3504482,0.7327102,0.105659485,0.1647253,0.3120053687994631,0.19488928
0.35802466,0.30457358827441533,0.35828915,0.4220453,0.46130475,0.69113004,0.52757657,0.8213564,0.0760271,0.12418569,0.2504459949554005,0.17785813
0.30054086,0.26191483571489016,0.16850653,0.29250923,0.28381845,0.61669403,0.5426185,0.732835,0.12218691,0.11363856,0.23569806643019334,0.17283584
0.39970556,0.12131225727873543,0.11510679,0.28029674,0.12745555,0.42819408,0.25424844,0.6976781,0.2400354,0.16537188,0.36667122333287766,0.30585212
0.23328218,0.2159010929540656,0.19242123,0.24207073,0.22749674,0.5562305,0.56337976,0.6170998,0.16917923,0.20651995,0.1396772860322714,0.13888332
0.2906386,0.07519852451191147,0.12608853,0.20269747,0.09810355,0.33577448,0.31931067,0.4569768,0.36599565,0.22863959,0.49794398020560193,0.43198383
0.29147464,0.10678663640719818,0.11228192,0.247581,0.14570874,0.42496893,0.36932713,0.5262286,0.24354053,0.19532098,0.35734526426547353,0.25583023
0.38851625,0.5273747316424839,0.63510525,0.5858115,0.66010743,0.78404826,0.6087729,0.8131545,0.10294815,0.16140944,0.29741931025806895,0.17337388
0.2619979,0.20140393208423593,0.21196857,0.27190018,0.2516614,0.6175542,0.58526766,0.7064583,0.080127634,0.20040889,0.11625719437428056,0.10521869
0.3037952,0.22986625379197523,0.1839194,0.28052992,0.25063765,0.5570416,0.48349237,0.6994967,0.13226494,0.13705772,0.2615846738415326,0.19155172
0.25013018,0.3522615911356955,0.2196913,0.25993657,0.3146403,0.6319369,0.5607962,0.6814583,0.1079786,0.10516172,0.19976830002316998,0.15219682
0.37523907,0.2228683133720988,0.20642492,0.3436608,0.26460543,0.6240263,0.49230722,0.8180447,0.08338642,0.124189414,0.22376725762327423,0.1960586
0.40426734,0.6188556971313419,0.66315746,0.6355963,0.7408643,0.8152386,0.5790166,0.8231095,0.12503193,0.10302306,0.38453436154656384,0.13950959
0.26888046,0.18371997102319826,0.16077259,0.15956166,0.09013158,0.25546935,0.30314136,0.34797058,0.50583214,0.3630668,0.5900241709975829,0.5022713
0.51662976,0.1361542081692525,0.29158857,0.52943563,0.33160833,0.59273183,0.38873363,0.84185445,0.120094925,0.19353306,0.36117213388278663,0.18366548
0.52587914,0.22828481369708883,0.39711145,0.5176146,0.34264627,0.52192795,0.3356334,0.7800318,0.12864321,0.22370075,0.37144243285575673,0.22997661
0.5793079,0.337003700220222,0.28923967,0.42687216,0.1790074,0.3640518,0.17460027,0.8040841,0.17310245,0.24343637,0.4208008179199182,0.20309335
0.4389562,0.11650179299010759,0.13745216,0.36279815,0.19377303,0.61477315,0.4586382,0.84113693,0.070530154,0.16767155,0.2645065235493476,0.16111635
0.24512994,0.5070298304217898,0.34340593,0.30714044,0.42795402,0.67954105,0.65415037,0.76800746,0.11930594,0.09094123,0.11785118821488118,0.17672665
0.5270913,0.2776723966603438,0.46160844,0.564806,0.3860856,0.56530774,0.36845624,0.7918817,0.10129918,0.14244547,0.3689006831099317,0.15974903
0.45667148,0.4586480875188853,0.6324271,0.6451304,0.648171,0.74889666,0.49437228,0.83672506,0.11144449,0.18867135,0.40437363956263606,0.1782178
0.47976118,0.07325330439519825,0.15089056,0.4053607,0.1612914,0.527917,0.3520978,0.76782,0.102963775,0.18748768,0.32452609754739026,0.17312169
0.17756833,0.562246933734816,0.34807757,0.246529,0.47109547,0.74707437,0.7722833,0.7524372,0.08519084,0.10581088,0.12003681399631859,0.14987883
0.4712534,0.09365866561951995,0.0850873,0.35451114,0.1383399,0.52354807,0.33572713,0.8439869,0.111150816,0.174993,0.31874866812513314,0.17265937
0.326588,0.0819002249140135,0.0816797,0.2567109,0.106756434,0.46766806,0.3811726,0.60672486,0.18131945,0.1570403,0.32762732723726723,0.20071553
0.21432137,0.22635604358136263,0.18568334,0.20902598,0.23248267,0.49876618,0.4574049,0.47256148,0.2155378,0.12474199,0.31650343834965616,0.28826112
0.37266698,0.19742397184543833,0.22183219,0.37753174,0.26138055,0.5508199,0.4485286,0.7584803,0.15950233,0.14964125,0.23972252602774738,0.16092497
0.36792204,0.15545389932723397,0.08406636,0.26391843,0.11437824,0.41287935,0.30937335,0.6642737,0.24570124,0.19208874,0.3852244214775578,0.25115418
0.5175488,0.05920593055235583,0.20796928,0.48776743,0.23410052,0.55785394,0.36161128,0.8219302,0.11766677,0.2162604,0.3744885625511437,0.19760126
0.42442423,0.03912454234747254,0.021988153,0.29059744,0.040778857,0.4120641,0.30957305,0.7192071,0.19902408,0.21061787,0.38681646131835384,0.21376261
0.35884774,0.1340658780439527,0.0809696,0.24901545,0.09661241,0.39700738,0.32001692,0.6318433,0.28490812,0.18174028,0.38383754161624584,0.2936607
0.30088684,0.2571496154289769,0.19544229,0.3191617,0.30037016,0.67354524,0.5965967,0.7972649,0.09952712,0.1334188,0.17426823257317675,0.12905738
0.2456984,0.17146025028761502,0.12453535,0.18685085,0.12798585,0.3972616,0.3598929,0.4910345,0.304582,0.18711188,0.3805464419453558,0.32802
0.4750483,0.18042470082548207,0.1453403,0.33621106,0.094836965,0.3930119,0.25156575,0.7055076,0.16854665,0.23516242,0.36565124343487565,0.19183639
0.46223527,0.1643992098639526,0.12475118,0.35585016,0.1283735,0.46371695,0.311127,0.76534814,0.10998915,0.1727278,0.3323908667609133,0.16472088
0.47584167,0.07814429468865769,0.19255027,0.43071967,0.20103088,0.5466927,0.38876462,0.799577,0.11088456,0.20006138,0.301716569828343,0.18010671
0.36891693,0.0830221299813278,0.036945462,0.24427493,0.036349226,0.37784332,0.33008426,0.647542,0.26627502,0.23498723,0.40912425908757405,0.24346446
0.3324694,0.32327853939671236,0.19120422,0.28080735,0.2567474,0.5648703,0.48569387,0.7244892,0.12291719,0.16800809,0.22638512736148725,0.1480712
0.4079172,0.1134756368085382,0.1148738,0.32532462,0.17278144,0.5996651,0.4568688,0.8085463,0.07028196,0.15872645,0.2499876250012375,0.15831356
0.3983265,0.0551423233085394,0.04646066,0.28121024,0.0706445,0.42804992,0.31616193,0.6835206,0.19376992,0.18685262,0.36516656348334364,0.19321954
0.42713514,0.10597361635841698,0.15542856,0.3622656,0.2404249,0.61762655,0.47269621,0.87824774,0.104021505,0.1469242,0.29671287032871296,0.20023926
0.41866338,0.12242740734564445,0.12749591,0.36518267,0.19708464,0.55700696,0.39116585,0.7680553,0.08512725,0.16339111,0.29240224075977594,0.14411509
0.5843145,0.23837395430243727,0.25145945,0.4598107,0.1621223,0.37985802,0.21814269,0.7891836,0.15971197,0.24951182,0.4583881041611895,0.23598537
0.5938231,0.16806750008405003,0.35620138,0.6118574,0.37500668,0.5368557,0.28943595,0.8561481,0.13919261,0.24381895,0.48151685184831483,0.1969054
0.32252684,0.22951461377087684,0.16987577,0.29761723,0.2443806,0.6354896,0.53746533,0.7655513,0.098417714,0.12669636,0.19650855034914494,0.15982194
0.40291634,0.12353195241191715,0.113583475,0.3036213,0.15151426,0.5877945,0.49593434,0.81229335,0.109020576,0.18521146,0.2335867666413233,0.1515388
0.37992442,0.15435418926125136,0.16396448,0.34706238,0.22972304,0.6132834,0.4803006,0.8205042,0.12141974,0.153773,0.23578383642161635,0.16395754
0.32797164,0.11775553206533193,0.13930663,0.23047294,0.114344835,0.31621113,0.26953244,0.4747881,0.29321986,0.24550277,0.4802915019708498,0.31464618
0.94702846,0.4659192579551555,0.6916654,0.8818332,0.4682068,0.42702428,0.07611942,0.9668004,0.26050785,0.41031417,0.8885732111426788,0.3480727
0.46884376,0.25390659523439574,0.26429948,0.22774181,0.12660138,0.2760462,0.11466853,0.6494336,0.32223028,0.31545445,0.46012525398747456,0.4349579
0.5968053,0.10310843618650617,0.28901407,0.55946136,0.28809434,0.5303629,0.29199314,0.83359617,0.11201215,0.23927239,0.46933725306627466,0.22230935
0.33243847,0.22144173328650402,0.2386935,0.22534965,0.20950407,0.40371764,0.30249134,0.63140345,0.2946904,0.19586356,0.38448538155146184,0.32790807
0.45626613,0.0835468450128107,0.15248266,0.39999098,0.20790115,0.5944835,0.4198221,0.8261842,0.08049561,0.18203342,0.2922389207761079,0.16865371
0.37155792,0.22763298365797902,0.17905244,0.32585925,0.2469301,0.6288336,0.50355923,0.822856,0.081961915,0.12772602,0.22137696786230318,0.18607642
0.57701635,0.06899052413943145,0.18890604,0.44613233,0.11660038,0.38460064,0.17829561,0.7734551,0.15399295,0.27064383,0.46754285324571465,0.23130171
0.35901266,0.09412351064741063,0.08072436,0.25347298,0.08542444,0.436693,0.3650337,0.6347585,0.20136924,0.16646722,0.32996740700325927,0.23054704
0.20001388,0.673937900436274,0.5357276,0.3661937,0.6368794,0.74977064,0.6758784,0.67871976,0.078032814,0.14640191,0.1516321348367865,0.10600352
0.46483368,0.13117021787021307,0.2608634,0.46582228,0.29483443,0.59309,0.41697764,0.83328414,0.10544711,0.16896416,0.28860992113900785,0.17835344
0.30425963,0.36624758197485496,0.20193145,0.2908349,0.32242647,0.6399307,0.54838014,0.7551278,0.10580994,0.13476898,0.20534806946519304,0.16864663
0.7325971,0.25729833543790015,0.46476653,0.6963689,0.37575293,0.47451615,0.20446788,0.9279463,0.2030608,0.28778768,0.604190439580956,0.27363077
0.4098018,0.11906409214384553,0.14541206,0.2050294,0.048643444,0.22720692,0.16745919,0.5565599,0.41554105,0.37825292,0.5255897474410253,0.51061106
0.37715125,0.15771511946290717,0.09727034,0.28073436,0.11679341,0.4923027,0.4010632,0.702333,0.13186446,0.17247638,0.2901556709844329,0.18377455
0.27303064,0.4138466648307999,0.29122195,0.31543583,0.38476008,0.6580437,0.59862727,0.7629637,0.12117267,0.10412274,0.1387258061274194,0.16974932
0.32267603,0.3932117235927034,0.3524408,0.43197504,0.47855243,0.7525737,0.63399696,0.8297261,0.09749925,0.1327361,0.22326788767321123,0.13880397
0.49839085,0.1116668267000096,0.22555414,0.4631376,0.21774888,0.5288875,0.34793192,0.79378825,0.08352037,0.17120948,0.32613938738606124,0.1527106
0.40704864,0.0452548367152902,0.012894422,0.27511638,0.042002548,0.4011901,0.32907522,0.7022144,0.23994559,0.22682837,0.399205110079489,0.26174846
0.42066073,0.16905583014334982,0.26065287,0.42513615,0.27349094,0.6014413,0.4662288,0.80046016,0.12318023,0.14961053,0.2526698747330125,0.17891055
0.631122,0.2896316473778988,0.44421563,0.6094287,0.38860127,0.52310735,0.26221436,0.84991646,0.1463796,0.20441553,0.5349645065035493,0.21033187
0.44517848,0.07331613939896837,0.12388745,0.37737122,0.16317677,0.5657615,0.3959417,0.7868111,0.08358328,0.18326561,0.2934112506588749,0.14332682
0.41719985,0.1448042186882531,0.16094556,0.36742342,0.23260343,0.6275358,0.48581788,0.83808666,0.0927871,0.15843135,0.24712799528720045,0.15048304
0.19722806,0.42926090575565434,0.2949489,0.25435427,0.3914043,0.65144694,0.6336302,0.6634449,0.12660111,0.12797214,0.19187889081211093,0.20085843
0.43038222,0.6583038394982303,0.706229,0.65709555,0.7563806,0.7529422,0.53068554,0.78420436,0.1497154,0.1672276,0.3734333626566637,0.14051351
0.32881248,0.2522219851333191,0.15221456,0.27738217,0.21432441,0.5963719,0.5049124,0.7318892,0.10024685,0.11477843,0.22502361749763825,0.15094922
0.36440128,0.12471121748267305,0.06844249,0.2624008,0.091184914,0.48457193,0.42969525,0.717791,0.17881471,0.23406988,0.27632737236726274,0.18147577
0.24480855,0.15711278942676737,0.14871427,0.24881168,0.2138603,0.559818,0.5056448,0.5745767,0.1457091,0.16191784,0.21395217860478213,0.14213976
0.3065409,0.13963121837787312,0.14509454,0.2708265,0.16123442,0.5154891,0.4359836,0.6650689,0.1761579,0.14891374,0.24528427547157244,0.18285844
0.29436225,0.039176012350560736,0.12742624,0.24640614,0.12277515,0.35255578,0.30939552,0.4528446,0.2629634,0.2357101,0.4436213856378614,0.28193212
0.5242287,0.27719806663188395,0.23572335,0.4652446,0.22140115,0.39488703,0.21543396,0.7541988,0.14413841,0.1884008,0.43458177654182234,0.14681521
0.20332307,0.2982580578954835,0.3515828,0.06683689,0.20485562,0.104899645,0.28291065,0.0,0.74985445,0.73427355,0.8791528120847187,0.8024827
0.41866955,0.22809620368577224,0.34194252,0.4659539,0.3866591,0.6648073,0.47858512,0.8277509,0.094825864,0.12660864,0.28047061195293876,0.17038773
0.4122274,0.12317916739075005,0.13682851,0.34140578,0.20026222,0.6235523,0.4878096,0.8568853,0.104380235,0.16931774,0.25934854406514557,0.16383989
0.38306582,0.06449679386980764,0.1630247,0.3432368,0.17305027,0.45330802,0.3720364,0.6876432,0.18432598,0.22316018,0.29434371056562897,0.1547447
0.5142054,0.25841981550518894,0.45919022,0.59987676,0.46155533,0.66179335,0.43990004,0.83172977,0.12823316,0.2111123,0.3817341218265878,0.19503555
0.37290123,0.12582889754973386,0.08071342,0.2706359,0.11001398,0.44938082,0.37287205,0.7188461,0.19642916,0.1747584,0.303726569627343,0.24067038
0.24498898,0.7537051852223111,0.73360574,0.50062984,0.8121842,0.88081396,0.7532474,0.79272246,0.055241104,0.13875571,0.22671092732890724,0.1692935
0.22963554,0.34280007056800427,0.2578648,0.2678214,0.3564829,0.6689806,0.61858517,0.7021648,0.086286694,0.10582826,0.16470067352993265,0.15701008
0.47257292,0.0986684399201064,0.23128715,0.42430234,0.21944672,0.50750816,0.33126628,0.78566813,0.09617496,0.15749012,0.34733256526674344,0.20062225
0.21635035,0.28770409726224583,0.24887273,0.21045631,0.27343875,0.4978732,0.487463,0.51904136,0.20691915,0.13590106,0.30584666941533306,0.25749302
0.34212726,0.21722655303359317,0.13614485,0.2954009,0.22255161,0.5607627,0.45335805,0.7188293,0.11409105,0.15757817,0.2756722724327727,0.16373347
0.5785561,0.1903145414188725,0.30003533,0.5825004,0.3290309,0.49513918,0.26599997,0.840712,0.1328925,0.24428664,0.5063431993656801,0.18376666
0.49269783,0.12591016755461004,0.27513388,0.47277611,0.30678505,0.5753373,0.3806737,0.8438593,0.108437225,0.18917066,0.30994811900518804,0.19625174
0.0,0.6321379879282792,0.4625812,0.07814497,0.4657909,0.5517427,0.7206013,0.21260926,0.31148186,0.22033724,0.2704509229549077,0.4043542
0.41158223,0.1369697582181855,0.115728736,0.2612124,0.10450043,0.3466017,0.25769725,0.6733355,0.260654,0.231165,0.401429019857098,0.3099835
0.3719789,0.21425376285522577,0.14377442,0.3083234,0.21020898,0.62050164,0.49737895,0.80529743,0.10165206,0.140225,0.2412651558734844,0.16925524
0.39386827,0.1657542399452544,0.12658098,0.3042086,0.15811893,0.59474134,0.4931879,0.79960585,0.09656908,0.17639813,0.22572066742793323,0.13828312
0.4273918,0.08034190482051429,0.07276592,0.22865938,0.027491953,0.30238068,0.26399103,0.644487,0.40620506,0.32837775,0.5361549463845053,0.4606021
0.26911795,0.31305558878333534,0.30655316,0.25758237,0.29296508,0.5547275,0.51089716,0.6748634,0.15318443,0.1400381,0.15877771412222857,0.2041639
0.46704575,0.16125381967522917,0.27870807,0.4903639,0.33855858,0.5775007,0.36154488,0.8003786,0.13014865,0.124155916,0.31158542884145707,0.14431973
0.60988796,0.2850794371047662,0.38204476,0.53119844,0.31350398,0.48094454,0.26391295,0.85763067,0.1648679,0.21749014,0.4338546566145343,0.22457568
0.5163841,0.20248170214890213,0.33766964,0.52603745,0.33422685,0.5431553,0.32498857,0.8015081,0.08985388,0.17176521,0.3562688143731186,0.19547094
0.3846001,0.21258260275495616,0.25112793,0.39228955,0.28774896,0.61783326,0.49376366,0.805646,0.109398305,0.12905657,0.2124771587522841,0.15727925
0.42845285,0.12023967721438064,0.16089323,0.34670722,0.1835379,0.5547473,0.42354113,0.8075211,0.09937609,0.16067028,0.2685539431446056,0.17337963
0.4000203,0.06261436375686182,0.020509034,0.2746999,0.055737797,0.3976205,0.317718,0.68979174,0.26594844,0.21605712,0.3967548203245179,0.25387645
0.4028588,0.1992863819571829,0.14581421,0.23695762,0.0986447,0.33716527,0.28079888,0.6318101,0.36224008,0.27603954,0.44249505575049436,0.28631127
0.49327424,0.30306911818414706,0.553751,0.56374055,0.48328045,0.6321657,0.43275458,0.8094295,0.12958851,0.14867014,0.302855269714473,0.2056916
0.48922282,0.18313322098799326,0.36165294,0.54135364,0.38417813,0.6390595,0.4292636,0.84769523,0.10533413,0.17270783,0.34322484567751543,0.19690308
0.5013921,0.18476773108606387,0.17313167,0.38513297,0.18286236,0.49145466,0.32080564,0.85051507,0.11870396,0.1916951,0.3319807068019293,0.20334081
0.4836191,0.23960821437649285,0.36105558,0.5297591,0.38348344,0.60806084,0.42388234,0.8132533,0.12610967,0.1787239,0.32423850757614925,0.1874167
0.19903207,0.19881747192904833,0.22641453,0.21104053,0.24961573,0.5087564,0.5337587,0.5225586,0.23615205,0.17876284,0.24911644508835548,0.29192576
0.42871255,0.10599428635965719,0.1330426,0.28803515,0.0848345,0.39585224,0.3079468,0.70100397,0.230271,0.22819272,0.3611885638811436,0.26171008
0.35671878,0.3285733197143992,0.30448422,0.06326032,0.06103841,0.13219479,0.2603062,0.33679757,0.8441016,0.7846625,0.8472726652727335,0.9132099
0.48368627,0.05839618650377119,0.14227292,0.4278918,0.16382743,0.5421436,0.36814958,0.7716306,0.12044689,0.18260337,0.3686591631340837,0.19657235
0.37362766,0.3080892484853549,0.35245714,0.08054441,0.07123925,0.10250023,0.19333933,0.37096885,0.7372366,0.6355046,0.7919979208002078,0.88118184
0.32604095,0.3562381513742891,0.3044215,0.3603459,0.41416603,0.70232713,0.5774294,0.8178783,0.1067042,0.10268734,0.2315010768498923,0.18600695
0.3401462,0.1615416196924972,0.13896617,0.19336224,0.07552235,0.26269263,0.2604276,0.47175667,0.41714543,0.36555827,0.5850958414904158,0.37257916
0.24638034,0.0800591648035499,0.14351955,0.23353805,0.14925605,0.4679556,0.407682,0.47582144,0.19031335,0.18039523,0.27635941236405875,0.18528284
0.38783708,0.04774528286471697,0.10376471,0.3157876,0.12213026,0.42855096,0.2891901,0.62533575,0.15567389,0.13514024,0.3807088919291108,0.20484874
0.45192114,0.13007447780446868,0.13025072,0.3812185,0.17696008,0.5443996,0.36520225,0.8125401,0.08820267,0.14805047,0.3165023283497671,0.14414826
0.3298098,0.04716124682967481,0.064522445,0.25772378,0.0904883,0.43420398,0.36419797,0.5679642,0.20748246,0.16248178,0.33486684651331533,0.2379734
0.321937,0.3185510191130611,0.23673335,0.3122479,0.3068333,0.6619518,0.56656814,0.81780416,0.09793107,0.1009439,0.17595431240456874,0.1773378
0.26810175,0.3926578735594724,0.21616265,0.25815046,0.3232741,0.5873933,0.527678,0.6900753,0.14921251,0.1336309,0.2504168449583155,0.18410192
0.39294252,0.07206389032383341,0.034207493,0.2748826,0.071449324,0.47084653,0.37396318,0.6964668,0.18463686,0.21849217,0.3501779349822065,0.1882166
0.33658573,0.13634357818061468,0.13371012,0.2005721,0.09894419,0.2971582,0.23022947,0.50139636,0.3926015,0.28036302,0.5077270992272901,0.4357777
0.33616716,0.2773889766433386,0.31524202,0.3531596,0.37427607,0.67306864,0.5863551,0.84944594,0.14870873,0.17587595,0.202231429776857,0.16218382
0.3810382,0.1927207815632469,0.21417901,0.39341614,0.33103678,0.6892971,0.5372658,0.8642106,0.09290577,0.1625328,0.25709313429068653,0.14495765
0.40262341,0.18084420085065203,0.18396035,0.35603455,0.23598847,0.5827641,0.447044,0.8065096,0.09353693,0.1461952,0.26185369381463064,0.16105662
0.354941,0.19546721172803272,0.13694772,0.2783028,0.1495499,0.5633006,0.4959685,0.748137,0.13169566,0.16991243,0.21655819834418014,0.15815808
0.7176374,0.1903515614210937,0.468241,0.68469656,0.36389065,0.5106109,0.23551954,0.8761434,0.18077004,0.32562172,0.5728542827145717,0.29417312
0.21836409,0.4949296096957766,0.39488944,0.31749654,0.4956595,0.75132966,0.7472255,0.792284,0.08642712,0.15285498,0.10501194449880555,0.08926983
0.51282644,0.14663410879804653,0.15189889,0.42998514,0.15559806,0.43494147,0.27150357,0.77708066,0.122260146,0.19800094,0.3924956207504379,0.13841757
0.32856885,0.3249322694959362,0.25809017,0.37633935,0.40318072,0.74682176,0.6275033,0.8592617,0.09471089,0.14639293,0.23902707609729237,0.12738308
0.4614555,0.11134381668062901,0.08893329,0.26631552,0.04342204,0.31524003,0.18893792,0.67149067,0.26005453,0.2978159,0.44249863575013637,0.3074989
0.51655245,0.052573229154393754,0.17903051,0.4437654,0.1986382,0.51538,0.32420146,0.7997117,0.108173415,0.20192239,0.3632166936783306,0.20649159
0.35988337,0.13063300783798049,0.08169526,0.27383894,0.12507753,0.514519,0.4193108,0.6935768,0.15150908,0.18887451,0.29099333090066687,0.19007553
0.3053703,0.1334973680098421,0.1478881,0.18724374,0.10254499,0.32098675,0.28666145,0.4171397,0.36727077,0.32813746,0.5104118489588151,0.3939907
0.48462367,0.1322746979364819,0.20835915,0.40278235,0.21831313,0.5341949,0.34673765,0.8209759,0.071638875,0.14531091,0.3307765969223403,0.18040931
0.38679296,0.2180557930833476,0.18305019,0.34540376,0.27409244,0.6309482,0.49575493,0.8513746,0.08623988,0.13100018,0.24389039561096043,0.17391384
0.41110304,0.1634509698070582,0.13939229,0.3389459,0.20753375,0.64028525,0.4967415,0.84424603,0.06548322,0.15980375,0.23889545611045437,0.15968214
0.41461575,0.13169765790185947,0.1396381,0.37302956,0.22415507,0.61201495,0.46333867,0.7825652,0.05909634,0.22997412,0.2889591711040829,0.12924024
0.541237,0.26855818611349114,0.3907034,0.5539967,0.40906426,0.5930729,0.33339763,0.861953,0.14653486,0.13090104,0.37922810207718977,0.15596685
0.36450076,0.1138726018323561,0.1457152,0.31260055,0.20823306,0.58299965,0.45107695,0.74097586,0.08664964,0.15826418,0.2581146741885325,0.14707074
0.37899172,0.1445748886744933,0.16115978,0.3199318,0.19266325,0.5213714,0.38746586,0.71683514,0.11561825,0.18164957,0.2976398202360179,0.1647463
0.4744406,0.08116551986993119,0.22410956,0.448356,0.276886,0.6208099,0.42751837,0.8776765,0.097022384,0.18090083,0.3125669387433061,0.18716036
0.34874946,0.17645733058743984,0.14191625,0.30484104,0.21139464,0.5786488,0.49822828,0.7698956,0.115616694,0.15821405,0.23677953632204635,0.15885498
0.64736533,0.2171494130289648,0.4775754,0.670997,0.41691047,0.57014006,0.3101009,0.8735275,0.16466403,0.2191215,0.5097346990265301,0.23392123
0.24632129,0.29296003757760225,0.19313505,0.24310781,0.30455008,0.54541016,0.5152472,0.5680134,0.2002003,0.14528728,0.2555412144458785,0.2548079
0.46779162,0.3394988403699304,0.5008278,0.5932022,0.56708574,0.7072942,0.4433713,0.83743244,0.11304121,0.13804731,0.33986421601357836,0.13954186
0.4161204,0.17045904022754244,0.23755333,0.40294686,0.2455109,0.5174606,0.39183265,0.7571818,0.115604974,0.17062235,0.2622139237786076,0.17676575
