size_D,duration_D,app,har,dba,nlan,t02,t03,t05,t06,t11,t13,MI_size_D_t11,MI_size_D_t14,MI_duration_D_t07,effort_D
0.06920175,0.09497133569828015,0.52264607,0.17016514,0.300901030090103,0.17682849,0.33686414,0.35101894,0.18628503117710188,0.16214094,0.3099810185988611,0.07125133,0.10349697,0.31888396,0.56371665,0.3148297
0.025286369,0.04612406976744419,0.46028852,0.101933524,0.17542649754264975,0.1904884,0.27475455,0.3354298,0.08606842516410552,0.078106165,0.29743377784602665,0.12781245,0.11594138,0.44837317,0.5995351,0.32287595
0.061724458,0.2254388735263324,0.42348158,0.08438815,0.22455456245545624,0.12847699,0.3436202,0.43095875,0.1630246397814784,0.09932765,0.2205929132355748,0.16602974,0.14038506,0.31411812,0.65584487,0.2591501
0.12542005,0.05784013847040831,0.61398876,0.3762949,0.5346026934602693,0.3311743,0.7089293,0.24955289,0.45144906708694404,0.53156036,0.4077402044644123,0.15837018,0.020276934,0.247383,0.24502525,0.25042772
0.015800796,0.058436423506185414,0.43891847,0.055678517,0.13237716323771634,0.18067631,0.21561095,0.35782218,0.04094860245691615,0.032125473,0.28610198716611923,0.15576243,0.13226989,0.49133116,0.65081364,0.34038305
0.110790715,0.4335431260125876,0.21686894,0.07632236,0.10452563645256364,0.37284052,0.3782316,0.5286492,0.23384858403091505,0.33726913,0.18193706091622364,0.45237896,0.15005772,0.56173337,0.8232198,0.23459207
0.048074853,0.2770948566256914,0.28027007,0.0206168,0.057462638746263874,0.271419,0.27943006,0.48693028,0.09044609042676542,0.16362178,0.20501471230088275,0.32568535,0.1402447,0.5210004,0.7828386,0.26409912
0.012850985,0.15348132920887977,0.38691393,0.021859422,0.11995716199571621,0.18023843,0.2178193,0.4290159,0.03018927781135667,0.033516318,0.24041675442500526,0.21202046,0.13748774,0.45551673,0.7386825,0.3313786
0.023760658,0.10509963630597818,0.39393276,0.04615523,0.07451022745102275,0.22739807,0.22443113,0.37296125,0.056214246372854784,0.10851401,0.27420313645218825,0.19736397,0.10631683,0.4994737,0.6164308,0.30843812
0.027323581,0.19752663185159794,0.34825912,0.021937639,0.10434569043456904,0.19424638,0.24080244,0.4356839,0.058428618505717116,0.06616214,0.22677885360673122,0.23145835,0.13898125,0.45768148,0.74857163,0.3060245
0.11512861,0.06748168404890105,0.5676565,0.27165252,0.35220923522092357,0.27271828,0.45300016,0.2709977,0.33883085032985105,0.35040915,0.3545684212741053,0.12090019,0.08336476,0.2769413,0.30345443,0.25986204
0.34379703,0.3043065182583911,0.65317863,0.41930157,0.396838109683811,0.4712944,0.2085605,0.16737877,0.444537966672278,0.28846025,0.535817432149046,0.048661534,0.35935107,0.54489154,0.53387326,0.50826514
0.4851062,0.5105817606349056,0.6355778,0.4410692,0.3743667974366798,0.57517946,0.032707244,0.17644864,0.40560420433625227,0.19558781,0.6135704868142292,0.1034179,0.5627383,0.7379398,0.82565445,0.6833909
0.046605658,0.26110948566656916,0.29693606,0.02818951,0.09187204918720493,0.25433293,0.27570012,0.4622044,0.08777466926648016,0.1510633,0.21486088289165298,0.30805755,0.13517189,0.51915383,0.76800215,0.27451915
0.049347494,0.25683341541000493,0.2914234,0.018643051,0.042697254269725426,0.28802407,0.24635962,0.5346389,0.12101832726109964,0.21790016,0.20004998200299892,0.3307814,0.11926925,0.50578696,0.6927611,0.27619407
0.16130586,0.1573757094425426,0.59423864,0.27893674,0.41435848143584814,0.23617157,0.3711128,0.31810418,0.3498665209919913,0.25801122,0.3560082513604951,0.036878873,0.14438598,0.24479398,0.45436627,0.3111365
0.11819199,0.09550209573012575,0.52520555,0.22730662,0.2546371454637146,0.32616526,0.3086702,0.24814504,0.22225363333521803,0.21527624,0.3892781033566862,0.123453446,0.13301623,0.44115984,0.48978412,0.3703058
0.026164316,0.15991070959464257,0.34972185,0.017483488,0.04307926130792614,0.2032432,0.20383218,0.41725296,0.045866162751969766,0.06424734,0.23702394422143666,0.22704776,0.14299354,0.48561257,0.7127664,0.31748945
0.045670163,0.26953001617180095,0.27629036,0.0034419298,0.0099684609968461,0.2656343,0.23578766,0.52747655,0.09551546573092794,0.15148515,0.1894931713695903,0.32223323,0.14985976,0.47443864,0.7660657,0.27582806
0.027196325,0.12241773734506425,0.39748913,0.055511326,0.11984296198429621,0.21866879,0.24665937,0.35481048,0.05310833818650029,0.09149462,0.2820483569229014,0.197157,0.12172489,0.49517307,0.6583604,0.3238033
0.10223791,0.21267183276031,0.3933563,0.09283553,0.06824100682410068,0.24190605,0.172272,0.32905433,0.14083260844995651,0.103717744,0.29771043786262624,0.1799017,0.19180234,0.48176548,0.63081145,0.34982377
0.05529424,0.272331616339897,0.27858582,0.03207931,0.06516951651695166,0.28703806,0.2841561,0.46752912,0.10618326637099598,0.1901511,0.21210800272648017,0.33704674,0.13223273,0.556616,0.77566206,0.26074514
0.0586305,0.06441729386503764,0.49398708,0.17584874,0.27174737717473774,0.20058912,0.40053305,0.32750916,0.2191814931508896,0.22637832,0.2956930177415811,0.122738086,0.07435396,0.32448506,0.42772406,0.25921097
0.025823623,0.009298414557904873,0.45342582,0.11978535,0.16439552643955266,0.24059077,0.29298076,0.33653563,0.11434233686054023,0.16409263,0.3103488186209291,0.14597808,0.08825395,0.45243323,0.4724843,0.3194673
0.24699873,0.17835898070153886,0.6482931,0.41544574,0.5481809948180995,0.43962702,0.5350368,0.24282241,0.47641476858488613,0.45059526,0.4690175281410517,0.11723379,0.15905838,0.38771784,0.3402795,0.34771973
0.025810674,0.0813888948833337,0.45187062,0.06612496,0.15080495508049552,0.15738054,0.23663613,0.3707717,0.07079449424766966,0.043114573,0.27395294643717677,0.15464984,0.137392,0.45915312,0.6439013,0.32954797
0.024502039,0.052403419144205154,0.4455471,0.07151571,0.12358607235860725,0.18812978,0.2101802,0.34237748,0.05993140059588403,0.0493792,0.29537566772254004,0.14382546,0.12997393,0.4787719,0.6167561,0.3394841
0.12270099,0.4967468098048086,0.18471134,0.0781782,0.15735043573504356,0.3559105,0.50081754,0.6012356,0.3073334184400051,0.41569322,0.14041248842474932,0.5003277,0.13432565,0.5037636,0.79138184,0.18730088
0.03274363,0.0331403299884198,0.46567273,0.1104645,0.14547438454743844,0.21176288,0.2601699,0.31030446,0.11242351674541101,0.115825176,0.30548097832885873,0.12007569,0.116754405,0.4423808,0.5064802,0.31478122
0.23923531,0.21294547277672837,0.5882534,0.30754,0.3098580509858051,0.3940403,0.21435693,0.21103801,0.30897845853870753,0.21691883,0.47356226841373616,0.08061363,0.27435806,0.5189656,0.5614264,0.4495305
0.32369742,0.3021336381280183,0.6222496,0.35177356,0.3284714528471453,0.43817595,0.123244196,0.20722336,0.3824051229443074,0.23247296,0.5099386905963215,0.05773572,0.3746965,0.5546366,0.5550983,0.5159766
0.04507446,0.10839443650366619,0.47738153,0.08705793,0.19377167937716797,0.13451295,0.22552094,0.38077363,0.09836850190211012,0.045327455,0.27506961650417705,0.10535919,0.14216638,0.396322,0.6570993,0.32193404
0.30639228,0.29946048796762925,0.587765,0.3320089,0.29046282904628296,0.45872307,0.14631644,0.20645028,0.29842437790546267,0.18202353,0.5184893311093599,0.08490693,0.36729974,0.63851196,0.66724366,0.5479826
0.014961824,0.11682868700972122,0.410943,0.032748505,0.1287205928720593,0.1604645,0.21196482,0.39562488,0.032044681922680916,0.012897074,0.2567239154034349,0.17739798,0.13617219,0.45999992,0.7070611,0.3393812
0.01742573,0.1642965298577918,0.34827504,0.0043402016,0.03478193647819365,0.20517251,0.19489697,0.4440441,0.0279211416752685,0.04173109,0.22860126371607584,0.22284862,0.1440959,0.4803754,0.7396782,0.3208823
0.02780879,0.06410774984646499,0.40305477,0.073124826,0.08342075834207584,0.2505341,0.24949613,0.33081165,0.06602740396164423,0.10606712,0.28699841721990504,0.17027496,0.1104338,0.5017687,0.5847245,0.3092603
0.034938376,0.23379631402777887,0.323394,0.020346865,0.11681277768127778,0.245249,0.2529374,0.47171575,0.054895433293726,0.114747554,0.2222937033376222,0.3041614,0.13600834,0.50594556,0.7701863,0.288203
0.12992474,0.5557904333474261,0.15499705,0.0884258,0.17903794790379482,0.4245805,0.5277982,0.6549008,0.34369518062171084,0.49664325,0.12966311777978706,0.579107,0.13806888,0.5494685,0.85896695,0.15754569
0.030072272,0.07717785463067128,0.45642686,0.07987924,0.16735859673585968,0.16344656,0.25623593,0.3729897,0.08041149882468993,0.05701545,0.2820795369247722,0.12718391,0.12079519,0.44998205,0.63236433,0.32131457
0.015290614,0.08666588519995312,0.42737588,0.048046947,0.1384158838415884,0.19451208,0.17857334,0.3553158,0.017257513035450783,0.020388186,0.29388649763318986,0.16776311,0.14093705,0.4993635,0.6940635,0.3624445
0.08886358,0.061860853711651224,0.51181483,0.20595779,0.24909439490943952,0.3106401,0.3426492,0.25652125,0.1924818315489099,0.2041828,0.3795059227703554,0.12507229,0.12590131,0.45260465,0.50234216,0.36008257
0.06974797,0.11834791710087503,0.533656,0.16301541,0.2846766984676699,0.12208393,0.3574877,0.36833808,0.21385453283127198,0.16286701,0.2807923468475408,0.09377745,0.12531237,0.29092866,0.5244019,0.26919693
0.40960312,0.39998864399931866,0.6362649,0.3977307,0.35360773536077356,0.5031339,0.070638806,0.19074374,0.40244790414687426,0.21094227,0.5675866340551982,0.07274885,0.4751671,0.6440987,0.68441916,0.6192919
0.023078285,0.09080908544854513,0.42726362,0.049565956,0.12382133238213325,0.17945635,0.2148228,0.37930948,0.04611957276717436,0.03777978,0.275549716532983,0.17557524,0.13505983,0.4787454,0.6594377,0.33923703
0.07726993,0.21787862307271738,0.48795342,0.11133255,0.33462259346225937,0.069555655,0.35452995,0.44333714,0.1650848199050892,0.05899015,0.24465419467925167,0.08318296,0.14631692,0.26823676,0.72717446,0.28558543
0.060315985,0.3475680208540812,0.2613906,0.02311264,0.11728711172871119,0.26515153,0.3288174,0.56087303,0.14609140876548454,0.19923943,0.16970241018214463,0.36547574,0.15043026,0.43045333,0.79514205,0.2536174
0.044237155,0.09130342547820552,0.48903912,0.10526295,0.21713718171371818,0.15022245,0.26927295,0.38155702,0.12825134769508087,0.108784914,0.2794172367650342,0.10003943,0.111012414,0.3708096,0.5666683,0.3198787
0.0905249,0.4287961057277664,0.19885361,0.04070124,0.0883958428395843,0.34495965,0.39498165,0.58880305,0.22325907339554443,0.3313998,0.15278167916690077,0.45480675,0.1468688,0.5416759,0.83048654,0.21127853
0.080977514,0.10631496637889798,0.4699679,0.10131876,0.11295170729517073,0.2307059,0.14518651,0.32006612,0.11036199662171979,0.07721609,0.33043168982590143,0.12892617,0.175684,0.47877684,0.56917787,0.3733886
0.060647767,0.2529980351798821,0.29906672,0.051135123,0.07277560727756073,0.23534034,0.31245634,0.44341666,0.12916857775011467,0.17388108,0.20942543256552595,0.26760173,0.1314504,0.45382068,0.714621,0.25483704
0.012079988,0.03718939223136354,0.43761057,0.053171903,0.09786737978673798,0.18514791,0.21515563,0.3468952,0.04241764754505885,0.05059603,0.2863439471806369,0.14323455,0.1233484,0.4833445,0.6085599,0.3337115
0.016221978,0.09001553540093213,0.40311754,0.036664248,0.12334062233406225,0.20429705,0.21971193,0.38365388,0.024181993450919606,0.0496628,0.2731444363886662,0.20855002,0.12907304,0.5124168,0.70364577,0.3254144
0.07030611,0.04871451792287108,0.52560055,0.19672488,0.26548388654838867,0.21288933,0.36462608,0.2983189,0.22826050369563025,0.21172017,0.32261301935678116,0.097655185,0.10423082,0.34257028,0.42967197,0.27727127
0.11159608,0.4739008784340527,0.1959379,0.078783765,0.16116274611627462,0.3958969,0.45281288,0.5976665,0.27407891644473503,0.41100502,0.158459599507576,0.5255988,0.1264304,0.5697128,0.84425396,0.18402408
0.033030342,0.15601735936104155,0.42716306,0.053381234,0.19426538942653895,0.13532183,0.2694138,0.4130161,0.07338905440334327,0.027824223,0.24403139464188367,0.15595673,0.14595342,0.39671034,0.7153801,0.31347835
0.103613704,0.476839748610385,0.18306908,0.04978332,0.11485876148587615,0.34885532,0.45346603,0.6202709,0.2638881358332882,0.3729543,0.1382577782954667,0.48292497,0.14920264,0.5262632,0.82862896,0.20490114
0.031518105,0.033278269996696204,0.4550293,0.09863888,0.1089614108961411,0.22152221,0.26578566,0.31002513,0.08967006538020392,0.12187335,0.31730331903819914,0.13416271,0.10381417,0.45130044,0.54547083,0.33728558
0.07009311,0.1682877900972674,0.39723802,0.063885614,0.054619675461967554,0.22426216,0.15839204,0.38730708,0.11556667693400062,0.097453475,0.2741367364482042,0.16609909,0.15512787,0.42552942,0.5972124,0.33514404
0.035331946,0.031509531890571915,0.48944804,0.1412714,0.22273984227398425,0.2071602,0.33694014,0.3258608,0.14594835875690154,0.1437172,0.3130642987838579,0.11432729,0.09498553,0.41413093,0.51454115,0.3096598
0.07541534,0.30319801819188114,0.27552074,0.03622839,0.05693167969316797,0.25786504,0.30992666,0.4917638,0.14710784882647093,0.19473773,0.1922695715361743,0.33131975,0.14237435,0.47833753,0.7375571,0.24718286
0.035371054,0.06650902399054144,0.4487394,0.08551131,0.12890686289068629,0.2278724,0.17322662,0.3216157,0.04879480892768854,0.053872734,0.328122699687362,0.13901038,0.13875026,0.47699195,0.6202681,0.3709517
0.23574078,0.15533447932006877,0.6718807,0.45170295,0.5761516576151657,0.424752,0.590379,0.19457996,0.540105532406332,0.5018839,0.4500830770049846,0.09135959,0.13191941,0.2958936,0.21111956,0.29111272
0.08312321,0.11120260667215641,0.56192213,0.21070243,0.37446818744681876,0.120533764,0.41336098,0.35700753,0.27650751659045103,0.22222918,0.2978035178682111,0.061939936,0.10137385,0.24357626,0.5082223,0.25140178
0.056234006,0.28175245690514744,0.28062728,0.021225408,0.04322147832214784,0.24246168,0.28291783,0.4805113,0.1106985266419116,0.15242481,0.19325664159539852,0.30071804,0.14755882,0.47323984,0.7597865,0.25895128
0.07105771,0.06914009414840565,0.48565605,0.2109449,0.33480856348085636,0.27280012,0.5356885,0.31409836,0.24992115499526932,0.35095078,0.338509250310555,0.17632674,0.04130657,0.36052746,0.4576454,0.27210617
0.024754602,0.15355422921325376,0.39737645,0.03792958,0.14131964413196443,0.17139055,0.25154576,0.41171542,0.06634128398047705,0.058177054,0.24129771447786288,0.20388566,0.13414773,0.43890312,0.692106,0.3081024
0.062631175,0.09462942567776556,0.5178404,0.15728681,0.2469822446982245,0.15577859,0.35624817,0.3405258,0.21402253284135198,0.18889564,0.28493379709602784,0.11956728,0.11318679,0.30833688,0.47239596,0.2781396
0.10687786,0.3537081412224885,0.27789262,0.08241291,0.11242331124233114,0.30623627,0.35046783,0.4929939,0.22155557329333442,0.27798647,0.20186721211203273,0.38339034,0.14600572,0.457272,0.6959505,0.24296616
0.020257324,0.07792112467526748,0.4398741,0.050828785,0.11885990188599019,0.18863362,0.17276677,0.36670643,0.04320201559212093,0.033899754,0.28392378703542726,0.15408385,0.13901529,0.4749553,0.63332593,0.36136666
0.062359612,0.30573366834402016,0.26753762,0.026021883,0.0791549779154978,0.29202345,0.28534558,0.5237782,0.11471480688288842,0.20039868,0.19603486176209173,0.37357232,0.1394162,0.5275231,0.7969515,0.25669146
0.029460229,0.21043102262586136,0.34295326,0.02388227,0.1093811509381151,0.2190641,0.24596849,0.46063903,0.05413753124825187,0.08439872,0.22346124340767462,0.270615,0.13956444,0.47259316,0.7689881,0.29612827
0.7484224,0.7142349428540966,0.82941306,0.70303416,0.7087684408768442,0.7461585,0.08818334,0.12348464,0.6872045412322725,0.32576782,0.812425548745533,0.046105627,0.8262481,0.8722501,0.90397865,0.8906025
0.10401684,0.47065189823911396,0.18720932,0.05842501,0.1492857449285745,0.3829336,0.4285092,0.6195336,0.2562243453734607,0.39001268,0.14691843881510633,0.52075696,0.13426778,0.5463,0.8561868,0.1925676
0.053369988,0.3036499782189987,0.28432837,0.037770197,0.12527824252782424,0.26094443,0.32567343,0.48603505,0.11999422719965364,0.18146193,0.20293672217620332,0.32286578,0.13666636,0.4818436,0.78536123,0.26237944
0.009556234,0.09601548576092915,0.4318331,0.0366925,0.15578771557877158,0.18267475,0.19671974,0.3919003,0.017124058027443483,0.013368845,0.27792207667532465,0.17982347,0.14458272,0.48489824,0.70562047,0.3637686
0.09083609,0.4100592646035559,0.219729,0.06482957,0.14138497413849743,0.35411987,0.40827635,0.5778346,0.23734869424092167,0.3628068,0.169920800195248,0.45370921,0.117343575,0.5094093,0.7719337,0.20290102
0.043163534,0.09642315578538935,0.48985913,0.09869744,0.20454003045400304,0.13787775,0.25580165,0.37111774,0.1291504877490293,0.0838308,0.27508716650523,0.109010644,0.12823102,0.37618902,0.5894511,0.3153315
0.0037242994,0.06726247403574845,0.42362714,0.033389345,0.13324554332455435,0.18456712,0.20052668,0.373406,0.005821347549280854,0.011929929,0.2814054968843298,0.18295431,0.13405615,0.5081856,0.7049786,0.3561355
0.83437055,0.829275849756551,0.8302988,0.75807506,0.7366227736622774,0.83880115,0.09571165,0.108538866,0.7418427445105646,0.38805473,0.8489575909374555,0.09982753,0.89536524,0.9489496,0.9627981,0.9790323
0.044226397,0.04163156249789375,0.5011386,0.14218126,0.22117259211725923,0.19088796,0.31732306,0.3244201,0.1653558099213486,0.15077269,0.30805368848322134,0.10001556,0.10995132,0.40898544,0.5029767,0.29655564
0.0,0.07127574427654466,0.4137119,0.028162733,0.08896738889673889,0.18535948,0.18008211,0.3865522,0.010449082626944958,0.023505628,0.26917453615047215,0.17865181,0.12729262,0.49806795,0.6661359,0.34755683
0.07561344,0.042042269522536174,0.55540264,0.26923698,0.41316430131643017,0.21922208,0.4995534,0.2972028,0.29277211756632704,0.30366164,0.34673025080381503,0.109781824,0.061243393,0.302965,0.451249,0.30017936
0.20929384,0.19868183192090993,0.54523313,0.25973713,0.24180384418038442,0.37371966,0.19424543,0.22030681,0.23065330383919824,0.17107078,0.45638312738298764,0.10457608,0.26352477,0.52175224,0.6111837,0.46598342
0.011571426,0.11294814177688851,0.39300358,0.02382031,0.11530060753006076,0.20057228,0.21159002,0.39849052,0.01131168067870084,0.035487592,0.26229266573756,0.22154664,0.13681367,0.5200927,0.7347673,0.33513623
0.12540302,0.5626237737574264,0.15308917,0.07692084,0.18583001858300185,0.41850045,0.5260347,0.6963215,0.33530386011823166,0.4753639,0.1108232366493942,0.59727967,0.14280242,0.50788265,0.8731683,0.16618046
0.057277907,0.07011633020697983,0.4762283,0.1251659,0.16365922636592264,0.20278475,0.23393688,0.3134839,0.13408613804516828,0.10530776,0.3197544691852682,0.115745746,0.13216841,0.4127411,0.55003256,0.33906233
0.045356143,0.03750192225011534,0.48620674,0.14639877,0.21276959127695913,0.25593305,0.29782733,0.3021468,0.12480590748835445,0.13272169,0.34428252065695125,0.11977474,0.11167611,0.47546434,0.56253046,0.34936565
0.016025037,0.09552673073160385,0.43706214,0.04734096,0.14677031467703147,0.15752077,0.22477219,0.3770611,0.04449290266957416,0.023662299,0.266924916015495,0.16936035,0.14409553,0.46625656,0.6811508,0.3376264
0.01168029,0.11474888688493322,0.3914197,0.023931712,0.1109182910918291,0.1856946,0.21070996,0.39697602,0.02228415133704908,0.027408957,0.255836515350191,0.19796558,0.1343336,0.4888928,0.7137867,0.3355986
0.054654416,0.06629167897750074,0.49410424,0.15437566,0.2287268828726883,0.17959547,0.34514865,0.32633668,0.17319469039168142,0.14926144,0.29631115777866945,0.1043118,0.1183116,0.35743406,0.48396742,0.29101616
0.009837717,0.0951647517098851,0.3997586,0.026063487,0.10641910064191007,0.1895639,0.2024205,0.3766578,0.012457103747426226,0.026527315,0.268366016101961,0.1983857,0.13844289,0.5156293,0.7180218,0.34191558
0.26717636,0.22980745378844725,0.61891055,0.36566013,0.38430896843089685,0.45028424,0.25373146,0.20148881,0.36086305165178306,0.2645474,0.4985370299122218,0.07870582,0.28327668,0.5632567,0.5282326,0.48217428
0.03529526,0.09580995574859735,0.40198696,0.06175293,0.05787718878771888,0.24365573,0.15582302,0.34559113,0.061489227689353665,0.0841552,0.2983442179006531,0.17506902,0.13279508,0.5145494,0.61076635,0.33898216
0.01114542,0.06641446398486783,0.42439866,0.04664825,0.11784566578456658,0.18783942,0.20605615,0.35609207,0.02477979848678791,0.023938745,0.28257863695471824,0.15931435,0.13175026,0.49295282,0.6559355,0.34371483
0.028892513,0.20067572204054335,0.35113177,0.030160189,0.13328100332810033,0.236296,0.2532905,0.4498586,0.04686293281177597,0.099966854,0.23651050419063024,0.28947896,0.13469629,0.50240153,0.76863706,0.2998327
0.0060744993,0.059756509585390576,0.42808396,0.041654423,0.12533904253390424,0.18669645,0.21291402,0.36325586,0.012680918760855125,0.021525294,0.28492487709549263,0.1705579,0.13079152,0.5008613,0.6738862,0.35380858
0.039457526,0.07073560424413625,0.4775038,0.11429344,0.1708101770810177,0.16905321,0.2787052,0.3346662,0.12507054750423285,0.102939844,0.2866203971972239,0.11474822,0.12898299,0.38726094,0.5373748,0.3081237
0.107632264,0.10135614008136841,0.49507317,0.17402633,0.15112538511253854,0.2903173,0.26585922,0.28075576,0.22451324347079463,0.21094745,0.3614894916893695,0.12732697,0.12085245,0.44191498,0.46524993,0.3589284
0.018719137,0.019517084171025052,0.43609464,0.08582078,0.10929907092990711,0.22780964,0.26203176,0.326675,0.061269376676162605,0.08943495,0.30329184819751087,0.15347388,0.10009416,0.4710861,0.5483164,0.32568377
0.12481792,0.5483357329001439,0.17272168,0.06869742,0.1698340969834097,0.37087643,0.5024915,0.6549109,0.32378418942705134,0.43108606,0.12400333744020024,0.5361793,0.14528808,0.455073,0.8205136,0.17346543
0.03136405,0.09850462591027756,0.43908837,0.054408446,0.1193688619368862,0.20306791,0.15352657,0.36973718,0.046883942813036567,0.03260845,0.2960117377607043,0.1602826,0.15457356,0.47407764,0.6389294,0.37741172
0.11363587,0.42679169560750174,0.2200062,0.091298625,0.1380216038021604,0.3903605,0.4165304,0.52588695,0.26578891594733495,0.38032848,0.18870218132213087,0.45655054,0.12826219,0.5510946,0.7845195,0.20628016
0.013387997,0.11393844283630658,0.40227488,0.036646828,0.1408885240888524,0.20022154,0.2253004,0.3863458,0.014616668877000132,0.040230185,0.2686500461190028,0.203488,0.12860021,0.50251126,0.71340126,0.33330297
0.17235239,0.1665743099944586,0.6386838,0.35899144,0.5532782553278256,0.17311692,0.5330367,0.32273638,0.4686455981187359,0.36446136,0.3351952901117174,0.029393971,0.109662,0.0687201,0.36376238,0.2272087
0.039240453,0.2493809349628561,0.3297688,0.021494552,0.10440154044015405,0.19821316,0.2657611,0.4774903,0.08894491533669492,0.09109786,0.20033499202009952,0.2565666,0.14595167,0.41965896,0.75473535,0.27694654
0.043265227,0.18289865097391905,0.37738466,0.07229681,0.16410078641007866,0.19024312,0.3263283,0.40419614,0.11807171208430273,0.12659681,0.2480578748834725,0.19262853,0.11477639,0.40245298,0.656801,0.2739386
0.049443025,0.11210314072618845,0.43101543,0.111637935,0.14750213475021348,0.183603,0.30943552,0.34386995,0.13783342827000572,0.121530384,0.26794291607657494,0.13907784,0.12158491,0.38969535,0.54790294,0.30366567
0.07052967,0.0847089650825379,0.5081782,0.15851404,0.19557841955784197,0.16382927,0.29594377,0.32098442,0.19952704197162252,0.15994635,0.2959787977587279,0.09538829,0.12486563,0.3290557,0.4860577,0.28567508
0.01798544,0.10081084604865076,0.43805623,0.04660599,0.1674757767475777,0.16355783,0.24379322,0.4009539,0.039803002388180145,0.033891022,0.26551331593079897,0.1854183,0.1325169,0.4690637,0.69631326,0.33089644
0.02399562,0.042379758542785514,0.44120118,0.09305115,0.11064053706405372,0.20597385,0.26094642,0.32659006,0.0854480051268803,0.09756687,0.29109855746591345,0.13785662,0.1071602,0.45826623,0.5320702,0.32815626
0.015537757,0.07578047054682824,0.43678832,0.054956943,0.1371610337161034,0.17280032,0.22166976,0.36294007,0.04382664262959856,0.03487411,0.276316816579009,0.16486137,0.1322294,0.4702664,0.6519435,0.33952877
0.06646243,0.12370348742220925,0.53024346,0.1442867,0.298735409873541,0.10154977,0.30664358,0.38055146,0.18453978107238686,0.12228745,0.2805858768351526,0.06206226,0.122080624,0.3059514,0.6112832,0.3035544
0.04487102,0.12461239747674385,0.47125876,0.08061667,0.1882568188256819,0.13069041,0.24842712,0.38491353,0.11563835193830112,0.06213799,0.2632002357920141,0.12142125,0.13881247,0.37348378,0.6265607,0.3138363
0.024286535,0.15220529913231795,0.3446398,0.0260043,0.05661935166193517,0.23443408,0.20923904,0.4167895,0.04587355575241334,0.096646994,0.24290038457402308,0.23369634,0.122491255,0.5158883,0.6832448,0.30214772
0.016582262,0.0851984251119055,0.42343843,0.053270027,0.12502010250201026,0.17649984,0.23466739,0.37084976,0.06819797009187821,0.071745485,0.26617498597049916,0.15486217,0.11412584,0.4437174,0.61028594,0.31645483
0.04399733,0.166516249990975,0.36784253,0.07694471,0.11323918132391814,0.25563872,0.31153217,0.36956447,0.11173773670426419,0.1854617,0.280479216828753,0.23393734,0.10674784,0.5058784,0.65835536,0.28718543
0.016116228,0.16009033960542038,0.36211327,0.013977304,0.10017414001741401,0.21062717,0.21161667,0.4385484,0.02723401963404118,0.058888823,0.23899400433964027,0.24362049,0.13210255,0.49475408,0.73607415,0.32170236
0.008845847,0.10441436626486197,0.40761745,0.02863741,0.14174564417456442,0.18331131,0.21242437,0.38313258,0.009343147560588853,0.019275099,0.269109266146556,0.1952462,0.13837536,0.5057924,0.7329241,0.34682092
0.04032876,0.030989585859375154,0.469976,0.11897607,0.15456308545630856,0.22603793,0.2909883,0.30806938,0.09524608571476514,0.14398295,0.3398964203937852,0.14085725,0.11230449,0.5116097,0.57692397,0.36252603
0.03276206,0.058309963498597815,0.44649488,0.08823486,0.1295920129592013,0.22556621,0.19314525,0.3139746,0.06415346384920782,0.073729396,0.3192724191563452,0.13608667,0.12783171,0.47262892,0.59481716,0.34741026
0.07928452,0.1651021299061278,0.53508604,0.1344695,0.3062736106273611,0.085709356,0.28097698,0.4149591,0.1897044913822695,0.09474906,0.27097286625837197,0.068223044,0.14206488,0.2804886,0.64573455,0.30028737
0.024684388,0.09026021541561292,0.42365226,0.074402645,0.1483379148337915,0.19648483,0.2639126,0.35909694,0.07988542479312549,0.09666178,0.276592416595545,0.1663494,0.103019215,0.4329626,0.5939881,0.31649852
0.20998722,0.17193165031589902,0.6207,0.3464849,0.40443514044351403,0.3453797,0.38468125,0.23151988,0.43015357580921454,0.34225696,0.41035586462135193,0.052767523,0.17337121,0.32433695,0.34988606,0.31731588
0.032728378,0.17903034074182045,0.3363052,0.022090822,0.07301062730106274,0.24713972,0.21927348,0.41945523,0.048489542909372574,0.10396826,0.24322228459333708,0.27643886,0.13454849,0.5473149,0.72779554,0.30431458
0.04409373,0.06713644402818665,0.4757682,0.105048016,0.1514936851493685,0.17302938,0.25325528,0.33666945,0.13034913782094829,0.106369734,0.2880649772838986,0.12660988,0.12853828,0.40912294,0.5369318,0.30862886
0.44417515,0.492006749520405,0.614826,0.3844828,0.3484349048434905,0.5332139,0.0023220181,0.23572823,0.3899570933974256,0.18287659,0.5801474848088491,0.115404226,0.56331605,0.72568226,0.8176392,0.71189165
0.017944984,0.10115020606901236,0.3831821,0.035748407,0.08198112819811283,0.20980299,0.20315054,0.3620463,0.02156150429369026,0.05076164,0.2709490562569434,0.19562072,0.13362655,0.5337827,0.68711144,0.33644152
0.025064696,0.14233407854004473,0.37135023,0.025302127,0.08304453830445384,0.18158999,0.20409098,0.40780535,0.04087302245238135,0.04047641,0.24425490465529429,0.20024583,0.13394263,0.47098935,0.7045694,0.31968802
0.17183378,0.7369465042167902,0.0881539,0.12377517,0.32187393218739324,0.49279746,0.7164074,0.7928649,0.4935879296152758,0.6831041,0.07140632428437946,0.7444755,0.1359877,0.5370494,0.9179135,0.10456529
